"","DUK.Open","DUK.High","DUK.Low","DUK.Close","DUK.Volume","DUK.Adjusted"
"880",69.800003,69.93,69.260002,69.599998,1990200,65.36599
"881",70,70.540001,69.709999,70.190002,2293700,65.920102
"882",70.190002,70.190002,69.360001,69.809998,2014600,65.563214
"883",69.730003,69.910004,69.18,69.269997,1732100,65.056063
"884",69.25,69.269997,68.290001,68.330002,3492400,64.173252
"885",68.43,68.82,68.110001,68.190002,3530600,64.041769
"886",68.449997,68.639999,67.919998,68.190002,2939600,64.041769
"887",69.099998,69.190002,68.260002,68.510002,3504500,64.342302
"888",68.5,68.68,67.970001,68.379997,2973500,64.220206
"889",68.400002,69.790001,67.919998,69.730003,3823400,65.488086
"890",69.459999,69.470001,68.470001,69.190002,3073100,64.980936
"891",69.260002,69.870003,69.089996,69.5,3196400,65.272075
"892",69.93,69.93,69.050003,69.050003,3044700,64.849453
"893",68.870003,69.449997,68.629997,69.279999,1426400,65.065457
"894",69.260002,69.370003,68.660004,68.769997,2568200,64.58648
"895",68.940002,69.269997,68.760002,68.949997,1947700,64.75553
"896",68.800003,69.209999,68.800003,69.110001,1573900,64.905801
"897",69.099998,69.199997,68.760002,69.010002,2041000,64.811885
"898",69.199997,69.239998,68,68.139999,3371000,63.994808
"899",68.190002,68.400002,67.709999,67.919998,2593100,63.78819
"900",68,68.199997,67.660004,67.959999,2470000,63.825758
"901",68.029999,68.529999,68,68.489998,2772200,64.323515
"902",68.330002,68.400002,67.639999,67.849998,3881300,63.722449
"903",67.889999,68.010002,67.449997,67.870003,2379900,63.741236
"904",68.190002,69.5,68.139999,68.589996,4036300,64.41743
"905",68.040001,68.199997,67.589996,67.769997,3940100,63.647314
"906",67.82,68,67.529999,67.57,3290600,63.459483
"907",67.459999,67.669998,67.050003,67.129997,3473700,63.046248
"908",67.25,67.519997,67.050003,67.360001,3000100,63.262259
"909",67.370003,67.699997,67.199997,67.57,3302500,63.459483
"910",67.879997,68.580002,67.769997,68.510002,3029700,64.342302
"911",68.5,68.970001,68.440002,68.650002,2314400,64.473785
"912",68.339996,68.730003,67.970001,68.529999,2873700,64.361082
"913",68.169998,69.330002,68,68.260002,4705900,64.10751
"914",68.300003,68.989998,68.269997,68.730003,3862100,64.54892
"915",68.75,68.949997,68.470001,68.82,2460900,64.633441
"916",68.690002,69.309998,68.540001,68.989998,4436700,64.793098
"917",69.139999,69.919998,69.110001,69.889999,3444400,65.638349
"918",69.370003,70.68,69.349998,70.620003,4776100,66.323944
"919",70.68,71.75,70.089996,70.459999,5425300,66.173674
"920",70.690002,70.690002,69.459999,69.940002,3625600,65.685311
"921",69.879997,69.879997,69.279999,69.620003,2848800,65.384778
"922",69.699997,70.110001,69.18,70.010002,2774000,65.751052
"923",69.68,70.110001,69.349998,69.989998,3805000,65.732265
"924",69.870003,70.839996,69.519997,70.739998,3071500,66.436639
"925",70.669998,71.480003,70.5,71.300003,2631900,66.962578
"926",70.440002,70.900002,70.25,70.870003,2509700,67.294922
"927",70.75,71.540001,70.629997,71.43,2269900,67.82667
"928",71.18,71.599998,70.839996,71.449997,2784900,67.845658
"929",71.760002,72.669998,71.290001,71.5,4797900,67.893138
"930",71.400002,72.400002,70.720001,71.720001,3274600,68.102042
"931",71.760002,72.120003,71.43,71.739998,3481800,68.121029
"932",71.610001,72.220001,71.459999,71.489998,2926100,67.883641
"933",71.5,72.110001,71.089996,71.110001,2522500,67.522813
"934",71.089996,71.809998,70.940002,71.029999,2615100,67.446847
"935",71.120003,71.330002,70.720001,70.879997,3431200,67.304412
"936",70.760002,71.07,70.25,70.43,2480900,66.877116
"937",70.400002,71.169998,70.349998,70.879997,2931100,67.304412
"938",70.589996,71.050003,70,70.050003,2508400,66.516287
"939",70.540001,70.580002,69.879997,70.120003,2626700,66.582756
"940",70.150002,70.709999,69.949997,70.110001,2192700,66.573258
"941",70.25,70.279999,69.620003,70.029999,3589600,66.497292
"942",69.900002,70.190002,69.410004,70.059998,3668800,66.525778
"943",69.879997,70.07,69.389999,69.620003,2542800,66.107979
"944",69.790001,69.849998,69.019997,69.470001,2764700,65.965544
"945",69.43,70.389999,69.410004,70.360001,3202400,66.810647
"946",70.389999,70.989998,70.269997,70.57,3912500,67.010053
"947",70.489998,71.129997,70.339996,70.699997,2939200,67.133492
"948",70.959999,71.360001,70.5,71.099998,3401200,67.513315
"949",71.190002,71.230003,69.980003,70.239998,4195700,66.696698
"950",70,70.150002,68.199997,68.709999,5175100,65.243881
"951",68.610001,69.260002,68.099998,69.169998,4275400,65.680675
"952",69.739998,69.970001,69.019997,69.080002,4560600,65.595219
"953",68.610001,69.440002,68.610001,69.32,3001400,65.82311
"954",69.410004,70.089996,69.230003,69.919998,3099700,66.392841
"955",69.949997,70.25,69.440002,69.5,3294200,65.99403
"956",69.650002,70.459999,69.25,70.419998,3027800,66.867618
"957",70.43,70.5,69.919998,70.440002,3083000,66.886613
"958",70.669998,71.290001,70.559998,71.220001,3099100,67.627264
"959",71.389999,71.389999,70.489998,70.669998,2507200,67.105007
"960",70.669998,70.669998,70.110001,70.260002,1976000,66.715693
"961",70.489998,70.75,70.199997,70.449997,1674900,66.896103
"962",70.690002,71.459999,70.470001,70.489998,2831100,66.934086
"963",70.589996,71.669998,70.470001,71.139999,4313700,67.551298
"964",71.059998,72.550003,70.559998,72.510002,5126400,68.85219
"965",72.400002,72.5,71.129997,71.82,4726000,68.196996
"966",71.879997,72.5,71.410004,71.589996,2982500,67.978595
"967",71.529999,72.279999,71.360001,71.839996,2751000,68.215983
"968",72.050003,72.379997,71.629997,72.07,2119600,68.434384
"969",72.059998,72.82,71.989998,72.809998,3372100,69.137052
"970",73,73.239998,72.559998,73.230003,2591500,69.535871
"971",72.910004,73.529999,72.309998,72.57,2851800,68.909161
"972",72.639999,73.07,72.099998,72.459999,1808100,68.80471
"973",72.360001,72.910004,71.989998,72.790001,2210400,69.118064
"974",72.82,73.610001,72.580002,72.610001,2491200,68.947144
"975",72.599998,73.339996,72.150002,73.059998,2121100,69.374441
"976",73.080002,74.050003,73.080002,74,2546600,70.267024
"977",74,74.860001,73.75,74.800003,3717400,71.026671
"978",74.739998,75.129997,74.309998,74.529999,2617600,70.770287
"979",74.589996,75.059998,74.459999,74.489998,3001700,70.732304
"980",74.599998,74.779999,73.720001,74.580002,2267600,70.817768
"981",74.25,74.25,72.480003,72.860001,4505100,69.184533
"982",72.860001,73.599998,72.760002,73.519997,2776800,69.811235
"983",73.260002,73.559998,72.860001,73.07,2847200,69.383939
"984",73.120003,73.910004,72.910004,73.82,2520200,70.096104
"985",73.769997,73.769997,72.589996,72.839996,3008600,69.165538
"986",72.82,73.040001,71.839996,71.980003,3813600,68.348928
"987",72.209999,72.339996,71.559998,71.760002,3618000,68.140025
"988",72.019997,72.220001,71.550003,71.720001,3120000,68.102042
"989",71.139999,71.720001,70.849998,71.269997,2578600,68.418834
"990",71.410004,72.199997,71.32,71.379997,2668100,68.524434
"991",71.32,71.620003,71.059998,71.349998,2023300,68.495636
"992",71.260002,71.379997,69.949997,70.300003,3489800,67.487645
"993",70.389999,70.800003,69.730003,70.089996,2656200,67.28604
"994",70.25,70.389999,69.779999,69.93,1885300,67.132444
"995",70.010002,70.639999,70.010002,70.550003,1834700,67.727644
"996",70.449997,70.93,70.239998,70.279999,1523300,67.468441
"997",71.059998,71.260002,70.43,70.459999,2299100,67.641241
"998",70.480003,70.919998,70.449997,70.760002,2230100,67.929242
"999",70.900002,70.980003,70.370003,70.93,1817700,68.092439
"1000",70.739998,71.110001,70.410004,71.080002,2531000,68.23644
"1001",70.949997,71.150002,70.610001,70.849998,1919200,68.015638
"1002",70.830002,70.900002,70.269997,70.699997,2420400,67.871637
"1003",70.599998,71.040001,70.410004,71.010002,1998200,68.169241
"1004",70.870003,71.849998,70.790001,71.730003,2472900,68.860438
"1005",71.709999,71.940002,71.25,71.339996,2145200,68.486034
"1006",71.129997,71.260002,70.599998,70.860001,2299600,68.02524
"1007",70.699997,71.040001,70.419998,70.510002,2362500,67.689243
"1008",70.389999,70.589996,69.589996,69.629997,3554400,66.844443
"1009",69.620003,70.739998,68.809998,70.580002,4287000,67.756443
"1010",70.43,70.989998,70.050003,70.830002,2599900,67.996441
"1011",71.110001,71.82,70.809998,71.120003,2666000,68.274841
"1012",70.839996,70.889999,70.25,70.709999,2325700,67.881239
"1013",70.68,72.43,70.580002,72.410004,3447500,69.513235
"1014",72.480003,73.400002,71.360001,73.230003,4881800,70.300431
"1015",73.269997,73.32,72.220001,72.32,4002400,69.426832
"1016",72.389999,72.510002,71.82,72.349998,2527700,69.45563
"1017",72.389999,72.57,72.190002,72.360001,2350700,69.465232
"1018",72.220001,73.110001,72.120003,73.040001,2983300,70.118029
"1019",72.900002,73.209999,72.75,73.169998,2259000,70.242826
"1020",72.889999,73.879997,72.720001,73.699997,2173700,70.751622
"1021",73.769997,74.389999,73.540001,74.190002,2854400,71.222025
"1022",74.199997,74.239998,73.510002,73.629997,1998700,70.684423
"1023",73.5,73.550003,71.879997,72.220001,4515700,69.330834
"1024",71.949997,71.949997,70.809998,71.389999,3496500,68.534036
"1025",71.25,71.709999,71.129997,71.580002,3140000,68.716438
"1026",71.720001,72.720001,71.639999,72.32,3182400,69.426832
"1027",72.18,72.519997,71.699997,72.110001,1993500,69.225234
"1028",72.029999,72.739998,72.029999,72.389999,2001700,69.494031
"1029",72.5,72.690002,72.110001,72.160004,1863000,69.273236
"1030",72.209999,72.32,71.519997,71.540001,2358300,68.678037
"1031",71.620003,72.400002,71.620003,72.029999,2253700,69.148432
"1032",72.099998,72.489998,71.699997,72.419998,1894100,69.52283
"1033",72.699997,72.830002,72.099998,72.360001,3007900,69.465232
"1034",72.599998,73.18,72.089996,73.110001,2604800,70.185229
"1035",72.919998,73.610001,72.830002,73.360001,2043300,70.425227
"1036",73.43,73.540001,73.150002,73.290001,2016700,70.358028
"1037",73.290001,73.5,73.099998,73.400002,1677100,70.463628
"1038",73.5,74.309998,73.449997,74.029999,2240800,71.068422
"1039",73.849998,74.18,73.099998,73.209999,2142900,70.281227
"1040",73.309998,74.480003,73.230003,74.389999,3281100,71.414021
"1041",74.400002,74.480003,73.760002,73.980003,2236300,71.020427
"1042",74.029999,74.199997,72.580002,73.050003,2782200,70.127631
"1043",72.610001,73.099998,72.059998,72.129997,3249000,69.24443
"1044",72.239998,73.370003,72.150002,72.940002,3960200,70.022031
"1045",72.93,72.970001,70.860001,72.199997,4511200,69.31163
"1046",71.519997,72.199997,70.669998,70.980003,3111600,68.140442
"1047",70.870003,70.900002,69.480003,69.839996,7066800,67.046041
"1048",70.279999,71.57,70.050003,70.599998,3607400,67.775639
"1049",70.949997,71.769997,70.93,71.75,2756900,68.879635
"1050",72,72.25,71.5,71.580002,2116800,68.716438
"1051",71.639999,71.919998,71.260002,71.379997,2847600,68.524434
"1052",70.800003,71.120003,70.419998,70.93,2141900,68.859363
"1053",70.959999,72.099998,70.959999,72.080002,3587200,69.975793
"1054",71.879997,72.699997,71.849998,72.089996,2981800,69.985496
"1055",72.300003,72.650002,71.919998,72.089996,1826000,69.985496
"1056",72.169998,72.919998,72.040001,72.879997,2188000,70.752434
"1057",72.580002,72.849998,72.309998,72.760002,2073300,70.635942
"1058",72.809998,73.389999,72.639999,73.040001,2020900,70.907767
"1059",73.480003,73.849998,72.599998,72.870003,2518100,70.742732
"1060",73.18,73.519997,72.919998,72.980003,1795200,70.849521
"1061",72.93,73.129997,72.230003,72.32,2118900,70.208785
"1062",72.449997,72.959999,72.330002,72.93,1890000,70.800978
"1063",72.629997,73.440002,72.57,73.309998,1872700,71.169882
"1064",73.410004,74,73.349998,73.989998,2985100,71.830031
"1065",74.019997,74.089996,73.089996,73.449997,4079200,71.305794
"1066",73.610001,74.089996,73.5,73.860001,2121400,71.703829
"1067",73.669998,74.239998,73.470001,74.019997,2247900,71.859154
"1068",74.050003,74.910004,74,74.900002,3010900,72.713469
"1069",74.610001,74.949997,74.300003,74.889999,3403400,72.703759
"1070",74.599998,74.75,73.739998,73.790001,3669300,71.635873
"1071",73.650002,73.760002,73.160004,73.389999,2977000,71.247548
"1072",73.760002,74.489998,73.5,74.459999,2865400,72.286312
"1073",74.129997,74.279999,72.949997,73.059998,3826100,70.92718
"1074",73.349998,73.699997,73.160004,73.440002,2300300,71.296092
"1075",73.940002,74.589996,73.849998,74.349998,3483900,72.179522
"1076",74.639999,74.82,73.959999,74.300003,2991900,72.130986
"1077",74.480003,74.550003,73.25,73.480003,3476900,71.334925
"1078",73.800003,74.470001,73.650002,74.379997,4045600,72.208645
"1079",74,74.330002,73.480003,73.870003,3061600,71.713539
"1080",73.849998,74.239998,73.610001,73.669998,3157900,71.519373
"1081",73.730003,73.900002,73.400002,73.709999,2160500,71.558206
"1082",73.669998,74.18,73.650002,73.959999,4234700,71.800908
"1083",73.889999,74.260002,73.309998,74.080002,2988200,71.917408
"1084",73.690002,74.190002,73.43,74.190002,2041500,72.024197
"1085",74.260002,75.209999,74.029999,74.769997,4188600,72.58726
"1086",75.050003,75.730003,74.860001,75.300003,5296800,73.101794
"1087",75.220001,75.769997,74.889999,74.989998,3516100,72.800838
"1088",75.019997,75.279999,74.330002,75.169998,2670700,72.975584
"1089",75.419998,75.589996,74.830002,75.07,1814200,72.878505
"1090",75.07,75.959999,74.870003,75.209999,3057600,73.014417
"1091",75.370003,77.110001,75.209999,77.050003,3963000,74.800707
"1092",77,77.660004,76.300003,76.389999,3471900,74.15997
"1093",76.75,77.589996,76.720001,76.830002,3985700,74.587128
"1094",76.699997,78.410004,76.639999,77.410004,4942800,75.150198
"1095",77.910004,79.809998,77.379997,78.870003,5818900,76.567576
"1096",78.440002,79.639999,77.440002,78.900002,6592100,76.596699
"1097",78.010002,78.510002,77.040001,78.169998,5226200,75.888006
"1098",78.25,78.589996,77.050003,78.43,3517500,76.140418
"1099",78.57,79.639999,78.559998,79.5,2503200,77.179181
"1100",79.650002,79.739998,78.970001,79.080002,3715900,76.771444
"1101",79.209999,80.349998,79.110001,80.160004,3736100,77.819918
"1102",80.360001,80.5,79.660004,80.07,2946900,77.732541
"1103",80.139999,80.550003,80.050003,80.300003,2846500,77.95583
"1104",80.379997,81.139999,80.300003,80.610001,2045500,78.256778
"1105",80.699997,80.830002,79.68,80.720001,3206300,78.363568
"1106",80.639999,81.239998,79.559998,80.269997,2701300,77.9267
"1107",80.599998,82.339996,80.370003,82.290001,3293300,79.887735
"1108",82.5,82.68,81.339996,82.150002,3229600,79.751822
"1109",82.230003,82.599998,81.849998,82.379997,2347200,79.975104
"1110",82.440002,82.800003,81.839996,82.230003,2402100,79.829489
"1111",82.470001,83.900002,82,83.5,5372500,81.062411
"1112",82.730003,82.949997,81.07,81.169998,6788300,78.800428
"1113",81.199997,82.089996,81.019997,82.080002,3273200,79.683866
"1114",82.099998,83.040001,82.07,82.809998,2582500,80.392551
"1115",82.620003,83.099998,82.360001,82.660004,2740400,80.246936
"1116",81.019997,81.449997,79.650002,79.849998,5524300,78.271762
"1117",80.040001,80.489998,78.709999,78.989998,4119200,77.428759
"1118",78.550003,79.510002,78.550003,79.110001,3204600,77.54639
"1119",79.169998,80.480003,79.089996,80.300003,2983100,78.712872
"1120",80.449997,80.879997,79.879997,80.309998,3762500,78.722669
"1121",80.199997,80.68,79.690002,80.379997,2756400,78.791285
"1122",80.379997,80.82,80.080002,80.169998,2114100,78.585437
"1123",80.699997,80.730003,79.239998,79.769997,5247700,78.193341
"1124",80.059998,80.220001,79.010002,79.029999,5065100,77.467969
"1125",79.169998,79.290001,78.510002,79.150002,4188600,77.5856
"1126",79.309998,79.93,79.309998,79.690002,1990600,78.114928
"1127",80,81.589996,79.940002,80.900002,2393300,79.301011
"1128",80.389999,82.739998,80.160004,82,5087200,80.379268
"1129",81.839996,82.540001,81.370003,82.339996,3174600,80.712545
"1130",82.120003,82.459999,81.519997,81.970001,2207300,80.349863
"1131",82.010002,82.480003,81.769997,82.349998,2533800,80.722349
"1132",81.489998,81.690002,80.230003,80.730003,3577200,79.134373
"1133",80.910004,82.099998,80.910004,81.629997,3740300,80.016579
"1134",81.400002,82.330002,81.18,82.18,3871300,80.555711
"1135",82.169998,83.169998,82.040001,82.25,3936100,80.624327
"1136",82.580002,83.510002,82.559998,82.889999,2956600,81.251677
"1137",82.519997,83.519997,82.360001,82.690002,3339500,81.055633
"1138",82.690002,82.910004,81.080002,81.139999,4389300,79.536266
"1139",81.260002,82.029999,80.209999,80.620003,3606600,79.026547
"1140",81.110001,81.639999,80.360001,81.370003,3382100,79.761723
"1141",81.379997,83.010002,81.199997,83.010002,4349700,81.369308
"1142",83.129997,83.599998,82.669998,82.849998,4738100,81.212467
"1143",83.07,83.739998,82.839996,83.610001,2688100,81.957447
"1144",83.769997,84.209999,83.489998,83.68,2022200,82.026063
"1145",83.82,85.220001,83.82,84.970001,2407400,83.290567
"1146",85.129997,86.43,85.120003,85.809998,2982900,84.113961
"1147",85.75,87.290001,85.699997,86.830002,4068700,85.113805
"1148",86.830002,86.830002,84.540001,84.699997,2983900,83.0259
"1149",84.82,85.160004,83.5,83.540001,2802400,81.888831
"1150",83.540001,84.230003,83.089996,84.050003,2266200,82.388753
"1151",83.599998,83.910004,82.610001,82.839996,3780400,81.202662
"1152",82.919998,84.790001,82.919998,84.199997,5290900,82.535782
"1153",84.260002,84.889999,83.720001,84.470001,2583500,82.80045
"1154",84.919998,85.279999,84.57,84.809998,2165100,83.133726
"1155",85,85.389999,84.220001,84.93,2679100,83.251357
"1156",85.199997,85.489998,84.650002,85.010002,2295900,83.329778
"1157",85.300003,86.779999,85.169998,85.470001,3529600,83.780685
"1158",85.080002,85.779999,84.650002,85.690002,3383100,83.996338
"1159",85.690002,86.949997,85.360001,86.760002,3886000,85.045189
"1160",86.730003,87.389999,86.599998,87.349998,3903900,85.623524
"1161",87.440002,87.730003,86.730003,87.690002,3179900,85.956808
"1162",87.5,88.790001,86.900002,88.68,2834700,86.927238
"1163",88.830002,89.290001,87.940002,88.629997,2542200,86.878224
"1164",88.949997,89.230003,88.610001,88.720001,1815400,86.966449
"1165",88.629997,88.699997,87.82,88.550003,1749500,86.799811
"1166",88.459999,89.260002,88.349998,88.720001,1907000,86.966449
"1167",88.959999,89.970001,87.660004,87.849998,3199800,86.113642
"1168",87.860001,89.580002,87.370003,89.360001,2850500,87.593798
"1169",88.860001,89.389999,87.07,87.139999,3526400,85.417676
"1170",87,87.290001,86.110001,87,3610600,85.280443
"1171",86.900002,87.120003,86.309998,86.779999,3980100,85.06479
"1172",86.660004,87.18,85.760002,85.980003,3686300,84.280607
"1173",86.529999,86.809998,85.769997,86.720001,2548600,85.005979
"1174",86.07,86.610001,82.529999,83.110001,4326800,81.46733
"1175",83.150002,83.610001,82.209999,82.699997,3937400,81.06543
"1176",82.599998,84.290001,82.389999,84.18,4130500,82.516181
"1177",83.089996,83.300003,81.599998,81.849998,3368200,80.997173
"1178",81.690002,82.050003,80.889999,81.059998,4835900,80.215404
"1179",80.970001,80.970001,79.209999,79.839996,4677500,79.008114
"1180",79.440002,80.919998,78.800003,79.389999,6286600,78.562806
"1181",79.230003,81.419998,79.029999,80.970001,4841300,80.126345
"1182",81.209999,81.230003,79.120003,79.169998,5473000,78.345097
"1183",79.139999,79.610001,77.790001,78.709999,4419200,77.889891
"1184",78.860001,79.610001,78.410004,79.260002,3944000,78.434163
"1185",79.080002,80.18,78.760002,79.849998,3771500,79.018012
"1186",79.949997,79.959999,78.75,79.010002,3250200,78.186768
"1187",79.269997,79.360001,78.5,78.559998,2548600,77.741452
"1188",78.489998,78.870003,78.029999,78.550003,2474500,77.731562
"1189",78.480003,78.480003,76.389999,77.059998,5027800,76.257081
"1190",77.059998,77.510002,76.610001,77.510002,3688300,76.702397
"1191",77.120003,77.300003,76.57,77.080002,2773200,76.276877
"1192",77.290001,77.889999,77.169998,77.580002,2562900,76.771667
"1193",76.559998,76.559998,74.550003,74.959999,6385700,74.178963
"1194",75,75.480003,74.75,74.760002,3301300,73.98105
"1195",74.199997,75.449997,73.980003,74.699997,5272100,73.92167
"1196",75.059998,75.230003,74.040001,74.279999,4941000,73.506048
"1197",74.650002,75.459999,74.57,75.279999,3497400,74.495629
"1198",75.239998,75.239998,73.980003,74.610001,3090000,73.832612
"1199",75.190002,76.330002,75.150002,75.709999,3235700,74.921149
"1200",75.360001,75.889999,74.82,75.080002,2565900,74.297716
"1201",75.07,76.809998,74.790001,76.400002,5754400,75.603962
"1202",76.18,77.139999,75.800003,76.010002,4431200,75.218026
"1203",76.110001,76.75,75.860001,76.669998,7064800,75.871145
"1204",76.68,76.989998,76.440002,76.800003,3073000,75.999796
"1205",76.68,77.269997,75.709999,76.059998,2642300,75.2675
"1206",76.309998,76.75,74.82,74.959999,2984200,74.178963
"1207",74.849998,75.18,73.629997,74.349998,4173700,73.575318
"1208",74.660004,75.190002,74.300003,75,3182700,74.218547
"1209",75.410004,76.18,75.089996,75.900002,3353500,75.109171
"1210",75.839996,76.849998,75.5,76.779999,6030800,75.98
"1211",76.940002,77.389999,76.160004,76.830002,3388400,76.029482
"1212",76.800003,77.279999,76.459999,76.970001,2505500,76.168022
"1213",77.440002,78.730003,77.269997,78.239998,5267500,77.424786
"1214",78.129997,78.459999,77.440002,77.650002,3690800,76.840938
"1215",77.5,77.620003,76.699997,77.300003,3168200,76.494586
"1216",77.120003,77.199997,76.529999,77.010002,2050900,76.207607
"1217",77.199997,78.209999,77.169998,77.839996,2191300,77.028953
"1218",77.589996,77.940002,77.139999,77.230003,2265500,76.425315
"1219",77.379997,77.959999,77.169998,77.589996,2260200,76.781558
"1220",77.720001,78.57,77.580002,78.019997,2671800,77.207078
"1221",77.849998,77.989998,76.739998,77.309998,2903600,76.504476
"1222",76.989998,77.739998,76.809998,77.309998,2924500,76.504476
"1223",77.639999,79.150002,77.510002,78.610001,2624900,77.790934
"1224",78.629997,79.389999,77.669998,78.07,3312000,77.25656
"1225",78.5,78.709999,77.870003,78.300003,2466800,77.484166
"1226",78.169998,79.260002,78.139999,78.860001,2429300,78.038329
"1227",78.82,79.879997,78.75,79.410004,2599700,78.582602
"1228",79.599998,79.730003,78.18,78.370003,2860900,77.553437
"1229",78.040001,78.989998,77.860001,78.970001,2626000,78.147184
"1230",78.239998,78.639999,77.779999,78.43,3873200,77.612809
"1231",78.419998,78.419998,76.959999,77.57,4305700,76.761769
"1232",77.709999,78.129997,76.870003,77.900002,2861400,77.088333
"1233",77.900002,78.849998,77.68,77.959999,2745900,77.147705
"1234",77.610001,77.839996,76.209999,76.25,3820400,75.455523
"1235",76.18,76.690002,75.739998,76.410004,4844900,75.61386
"1236",76.400002,77.110001,76.400002,76.809998,3601600,76.009686
"1237",77.650002,78.129997,76.760002,77.110001,3378500,76.306563
"1238",77,77.730003,76.43,76.57,2892200,75.772189
"1239",76.150002,76.580002,75.550003,76.300003,4115000,75.505005
"1240",75.730003,75.989998,74.040001,74.440002,4505800,74.440002
"1241",74.349998,75.800003,74.220001,75.489998,5111600,75.489998
"1242",75.730003,76.550003,75.730003,76.150002,3333200,76.150002
"1243",75.940002,76.269997,75.639999,76.029999,3076900,76.029999
"1244",75.589996,76.349998,75.559998,76.190002,2802900,76.190002
"1245",76.199997,76.980003,76.150002,76.540001,3395300,76.540001
"1246",76.57,76.639999,76.019997,76.160004,3192700,76.160004
"1247",76,76.269997,75.720001,76.050003,2150700,76.050003
"1248",76.029999,76.139999,75.300003,75.760002,2851500,75.760002
"1249",76,76.400002,75.830002,76.209999,2789200,76.209999
"1250",76.190002,76.300003,75.75,75.949997,3167200,75.949997
"1251",76.160004,76.260002,75.580002,75.730003,2955800,75.730003
"1252",76.260002,76.360001,75.690002,76,4027000,76
"1253",75.629997,75.629997,74.709999,75.050003,5105400,75.050003
"1254",75,75.389999,73.529999,74.199997,5561800,74.199997
"1255",74,74.690002,73.959999,74.209999,4534300,74.209999
"1256",73.5,73.800003,72.849998,72.849998,5559600,72.849998
"1257",72.68,72.849998,72.260002,72.449997,4735900,72.449997
"1258",72.370003,72.93,72.080002,72.129997,3590200,72.129997
"1259",72.580002,73,72.010002,72.050003,3512300,72.050003
