"","DNB.Open","DNB.High","DNB.Low","DNB.Close","DNB.Volume","DNB.Adjusted"
"920",115.300003,115.300003,95,95.580002,2803000,93.396514
"921",94.669998,97.879997,94.290001,97.25,1193800,95.028361
"922",97.730003,98.230003,96.519997,97.220001,545000,94.999048
"923",97.709999,98.5,97.32,97.760002,401800,95.526713
"924",97.470001,97.760002,96.709999,97.419998,593800,95.194476
"925",97.540001,97.82,96.300003,96.510002,550400,94.305269
"926",96.93,97.760002,96.830002,97.550003,446100,95.321511
"927",99.5,99.5,96.760002,97.660004,547600,95.428999
"928",97.699997,98.010002,96.769997,97.260002,443900,95.038135
"929",97.470001,98.010002,96.290001,96.690002,394400,94.481157
"930",96.639999,97.239998,95.480003,95.589996,538100,93.40628
"931",95.75,96,94.709999,94.870003,813300,92.702734
"932",94.730003,95.760002,94.440002,95.540001,955100,93.792428
"933",96.07,100.449997,95.959999,99.720001,1768200,97.89597
"934",99.730003,100.019997,97.82,98.709999,914400,96.904442
"935",98.699997,99.919998,98.309998,98.830002,999300,97.02225
"936",98.779999,99.599998,98.120003,98.910004,551400,97.100788
"937",99.089996,99.839996,98.349998,99.209999,979900,97.395296
"938",98.900002,99.400002,97.519997,98.669998,858400,96.865173
"939",99,99.980003,98.57,98.93,825100,97.120419
"940",98.919998,99.669998,98.400002,99.099998,868300,97.287308
"941",99.07,99.82,98.5,99.029999,643800,97.218588
"942",99.620003,100.290001,99.019997,99.239998,916800,97.424746
"943",99.25,100.110001,98.970001,99.860001,332300,98.033408
"944",100.43,100.940002,99.169998,99.330002,429900,97.513104
"945",98.910004,98.910004,97.25,98.230003,677200,96.433226
"946",98.260002,98.5,96.360001,96.519997,509300,94.754498
"947",96.309998,98.480003,96.059998,98.190002,970600,96.393957
"948",98.690002,100.169998,98.230003,99,642900,97.189138
"949",98.980003,101.900002,98.980003,101.529999,515700,99.672859
"950",101.709999,102.580002,100.760002,101.82,635400,99.957556
"951",101.330002,102.690002,101.330002,102.199997,361800,100.330602
"952",102.910004,102.970001,101.269997,101.589996,765900,99.73176
"953",101.389999,101.839996,100.239998,101.389999,551900,99.535421
"954",101.5,101.779999,99.32,100.050003,688100,98.219935
"955",100.449997,101.190002,99.309998,99.330002,452500,97.513104
"956",99.32,99.32,98.019997,98.510002,429100,96.708103
"957",98.900002,100.160004,98.669998,99.370003,330300,97.552373
"958",99.75,100.050003,98.980003,99.349998,571000,97.532735
"959",99.610001,104.849998,99.529999,104.419998,1489100,102.509996
"960",104.529999,104.580002,101,101.970001,785600,100.104814
"961",101.980003,102.919998,101.730003,102.459999,507200,100.585849
"962",102.879997,103.010002,101.190002,101.269997,463800,99.417613
"963",101.120003,101.510002,100.080002,100.099998,640700,98.269016
"964",100.059998,102.940002,100.059998,102.57,420500,100.693837
"965",102.660004,103.050003,101.57,102.529999,421700,100.654568
"966",102.360001,103.120003,100.080002,100.129997,502500,98.298466
"967",99.639999,100.400002,98.010002,98.209999,276100,96.413588
"968",99,99.949997,98.440002,99.75,357200,97.92542
"969",99.709999,102.459999,99.309998,102.220001,619900,100.350241
"970",102.669998,103.889999,102.470001,103.239998,522900,101.35158
"971",103.080002,105.529999,103.010002,105,329200,103.079389
"972",104.93,105.040001,103.75,104.75,373900,102.833962
"973",104.919998,107.059998,104.639999,105.889999,688200,103.953109
"974",105.75,107.18,105.75,106.760002,541000,104.807198
"975",107.410004,107.410004,104.980003,105.589996,438600,103.658593
"976",105.440002,105.610001,103.900002,103.989998,362700,102.087861
"977",104.550003,105.209999,101.230003,102.480003,623100,100.605487
"978",103.089996,104.730003,102.470001,103.650002,467900,101.754084
"979",103.870003,110.93,103.169998,110.760002,757900,108.734032
"980",110.690002,110.959999,106.389999,106.519997,676000,104.571583
"981",105.989998,107.25,105.790001,106.5,500500,104.551952
"982",106.199997,106.199997,105.150002,105.82,278300,103.88439
"983",105.739998,105.949997,104.610001,104.639999,372900,102.725973
"984",104.970001,106.419998,103.839996,106.360001,347700,104.414513
"985",106.360001,107.720001,105.75,106.339996,275200,104.394875
"986",106.209999,107.07,105.690002,107.050003,207500,105.091894
"987",107.620003,108.589996,107.18,108.279999,307000,106.299392
"988",108.419998,108.519997,106.360001,107.309998,276200,105.347133
"989",107.370003,107.370003,105.419998,105.529999,335000,103.599693
"990",105.5,105.5,103.610001,104.019997,416600,102.117311
"991",104.07,104.07,102.730003,103.5,421700,101.606826
"992",103.25,105.07,103.160004,104.690002,245300,102.775062
"993",104.82,105.410004,102.5,103.150002,267900,101.26323
"994",103.82,104.620003,103.07,104.010002,216300,102.1075
"995",103.879997,105.68,103.300003,105.099998,286500,103.177558
"996",105.07,105.620003,104.599998,104.830002,208400,102.9125
"997",104.519997,106.870003,103.93,106.730003,385600,105.219383
"998",106.849998,106.940002,103.690002,103.720001,429800,102.251984
"999",103.739998,104.839996,103.540001,104.629997,234400,103.1491
"1000",104.5,104.5,102.669998,103.25,351200,101.788635
"1001",103.959999,103.970001,102.620003,102.879997,366400,101.423869
"1002",102.550003,102.779999,101.769997,102.25,220600,100.802788
"1003",102.290001,103.879997,102.129997,102.699997,246200,101.246416
"1004",102.699997,104.900002,102.190002,104.230003,320800,102.754767
"1005",104.650002,106.599998,104.480003,106.360001,292100,104.854617
"1006",106.559998,107.529999,105.629997,105.830002,322600,104.33212
"1007",105.410004,105.410004,102.809998,103.779999,448300,102.311132
"1008",103.199997,104.07,102.900002,103.699997,309900,102.232263
"1009",103.699997,103.760002,102.839996,103.18,273300,101.719626
"1010",103.18,104.220001,102.809998,103.940002,292200,102.468871
"1011",104.32,104.879997,103.760002,104.410004,244700,102.93222
"1012",104.110001,106.099998,104.099998,105.730003,279000,104.233537
"1013",105.800003,106.449997,105.089996,106.269997,235800,104.765887
"1014",106.260002,106.889999,105.489998,106.470001,207500,104.963061
"1015",106.489998,107.970001,106.459999,107.57,909700,106.047491
"1016",107.720001,110.099998,107.720001,109.879997,597500,108.324793
"1017",109.559998,110.32,109.529999,109.910004,507500,108.354375
"1018",109.440002,110.559998,109.25,110.029999,387600,108.472672
"1019",110.239998,110.5,109.720001,110.019997,368800,108.462811
"1020",109.82,110.410004,109.82,110.260002,591800,108.69942
"1021",110.32,110.599998,109.629997,110.199997,271800,108.640264
"1022",110.68,112.720001,110.589996,111.839996,437300,110.257051
"1023",111.760002,111.800003,110.190002,111.220001,324200,109.645831
"1024",111.260002,112.559998,111.150002,112.379997,138700,110.789409
"1025",111.879997,112.32,110.669998,111.379997,225300,109.803563
"1026",111.089996,111.43,109.889999,110.300003,276500,108.738854
"1027",110.309998,111.25,109.949997,110.75,272100,109.182482
"1028",109.110001,110.769997,108.870003,110.150002,435000,108.590976
"1029",110.25,110.919998,109.889999,110.120003,362100,108.561402
"1030",111.059998,111.540001,109.970001,110.400002,236900,108.837438
"1031",110.650002,111.690002,110.25,110.93,230000,109.359935
"1032",111.220001,111.389999,110.25,111.199997,311600,109.62611
"1033",111,111.599998,110.190002,110.389999,296900,108.827577
"1034",110.620003,112.050003,110.559998,111.800003,306400,110.217624
"1035",111.269997,111.300003,109.860001,110.639999,280400,109.074039
"1036",111.25,111.879997,110.720001,111.379997,245500,109.803563
"1037",111.639999,111.639999,110.110001,110.760002,145900,109.192343
"1038",110.75,111.370003,110.160004,110.709999,120800,109.143047
"1039",110.669998,111.889999,110.489998,111.57,211300,109.990876
"1040",111.43,111.75,109.940002,110.349998,239300,108.788142
"1041",110.400002,112.080002,110.400002,110.589996,226600,109.024743
"1042",111.050003,112.919998,110.669998,112.489998,318800,110.897853
"1043",111.440002,112.099998,109.830002,110.029999,365200,108.472672
"1044",109.620003,110.620003,109.029999,110.029999,380000,108.472672
"1045",110.32,111.040001,109.550003,110.93,232700,109.359935
"1046",105.790001,111.650002,105.639999,111.440002,352400,109.862719
"1047",110.510002,110.940002,109.75,110,585800,108.443097
"1048",110.279999,115.599998,109.089996,112.029999,712300,110.444364
"1049",111.959999,113.07,111.610001,112.839996,284400,111.242897
"1050",113.089996,114.5,112.959999,113.599998,300200,111.992143
"1051",113.540001,114.160004,113.269997,113.629997,246700,112.021717
"1052",114.269997,115.690002,113.769997,115.68,342900,114.042705
"1053",116.830002,117.540001,115.400002,117.5,310700,115.836945
"1054",117.809998,118.300003,115.800003,116.949997,298500,115.294727
"1055",117.25,119.440002,117.25,118.550003,279500,116.872087
"1056",118.669998,119.599998,118.610001,118.970001,198200,117.28614
"1057",118.839996,119.43,117.980003,118.889999,245700,117.207271
"1058",118.949997,119.209999,118.25,118.82,294300,117.138262
"1059",118.589996,118.730003,117.620003,118.040001,240000,116.369303
"1060",118.379997,118.809998,117.699997,118.190002,181000,116.953127
"1061",118.389999,119.370003,117.489998,118.139999,244200,116.903647
"1062",118.529999,118.529999,117.410004,117.93,169100,116.695846
"1063",117.169998,117.919998,116.5,117.720001,177500,116.488044
"1064",118.019997,118.629997,117.239998,117.379997,402200,116.151599
"1065",118.019997,119.690002,118,118.790001,249200,117.546846
"1066",118.540001,119.650002,118.529999,119,411200,117.754648
"1067",118.989998,119.980003,118.839996,119.07,197300,117.823915
"1068",119.160004,120.330002,118.400002,120.160004,298500,118.902512
"1069",119.610001,119.739998,116.139999,116.449997,462800,115.231331
"1070",116.290001,116.550003,114.900002,115.190002,354300,113.984522
"1071",115.089996,117.32,114.639999,116.839996,342300,115.617249
"1072",116.599998,118.540001,116.110001,117.470001,399200,116.240661
"1073",117.599998,118.059998,116.029999,116.93,411800,115.706311
"1074",116.650002,116.860001,115.870003,116.449997,282700,115.231331
"1075",116.480003,118.07,116.209999,118.019997,211000,116.7849
"1076",117.900002,118.199997,116.910004,117.449997,347700,116.220866
"1077",117.760002,117.900002,116.739998,117.349998,290400,116.121914
"1078",117.959999,118.339996,117.029999,117.220001,443700,115.993277
"1079",118.239998,118.800003,117.470001,117.889999,364000,116.656263
"1080",117.739998,118.139999,116.519997,116.540001,413400,115.320393
"1081",116.489998,116.919998,115.660004,116.610001,255400,115.38966
"1082",116.330002,116.599998,115.040001,115.449997,361300,114.241796
"1083",116.269997,117.169998,115.75,116.910004,318300,115.686524
"1084",115.489998,117.629997,115.199997,117.489998,185800,116.260448
"1085",117.32,118.18,117.089996,117.470001,572700,116.240661
"1086",117.540001,117.75,117.139999,117.260002,516800,116.032859
"1087",117.230003,117.970001,116.980003,117.510002,301900,116.280243
"1088",117.809998,119.970001,117.5,119.830002,246000,118.575963
"1089",120.139999,120.809998,118.889999,119.510002,199800,118.259313
"1090",119.129997,119.400002,117.190002,117.589996,520400,116.3594
"1091",117.580002,119.900002,117.389999,119.599998,477600,118.348367
"1092",119.410004,119.410004,117.190002,117.5,334100,116.270345
"1093",117.5,118.639999,114.449997,114.489998,597500,113.291843
"1094",114.559998,115.110001,112.769997,112.889999,345000,111.708589
"1095",113.419998,114.300003,112.919998,112.989998,422300,111.807541
"1096",111.32,111.660004,109.720001,110.669998,1330800,109.511821
"1097",109.389999,113.389999,108.860001,112.800003,626500,111.619535
"1098",114.010002,115.650002,113.650002,115.230003,175000,114.024105
"1099",114.75,116.669998,114.199997,115.720001,372900,114.508975
"1100",116.510002,118.32,115.830002,118.32,311900,117.081764
"1101",118.559998,118.769997,117.290001,117.309998,164400,116.082331
"1102",118.120003,119.629997,118.120003,118.669998,176300,117.428099
"1103",118.900002,119.639999,118.089996,119.480003,132800,118.229628
"1104",119.489998,120.889999,118.889999,119.910004,239000,118.655128
"1105",120.169998,121.370003,119.779999,121.370003,260000,120.099848
"1106",121.330002,121.43,119.349998,120.959999,285200,119.694135
"1107",120.849998,122.75,120.410004,122.57,331300,121.287287
"1108",124,124.529999,122.110001,122.809998,630500,121.524773
"1109",122.699997,123.919998,122.160004,123.360001,504700,122.06902
"1110",123.209999,124.019997,121.75,122.360001,401300,121.079485
"1111",123.379997,123.529999,121.029999,121.830002,299700,120.555033
"1112",121.889999,122.370003,121.110001,122.18,282800,120.901369
"1113",122,123.529999,121.269997,123.129997,287000,121.841424
"1114",123.129997,124.400002,122.529999,124.279999,202400,122.979391
"1115",124.400002,124.43,123.260002,123.57,196900,122.276822
"1116",122.830002,125.160004,122.830002,125.010002,98500,123.701754
"1117",125.32,125.879997,124.599998,125.059998,117200,123.751227
"1118",124.849998,125.389999,124.699997,125.059998,161100,123.751227
"1119",124.739998,125.589996,124.230003,125.419998,132300,124.10746
"1120",125.529999,127.129997,125.32,126.639999,143600,125.314693
"1121",126.410004,126.440002,124.989998,125.43,131200,124.117357
"1122",125,125.910004,124.870003,125.18,101400,123.869973
"1123",126.800003,127.489998,125.440002,125.879997,184800,124.562645
"1124",125.699997,127.050003,125.699997,126.919998,170200,126.032296
"1125",126.910004,128.029999,126.32,127.370003,230900,126.479153
"1126",127.370003,127.879997,126.459999,126.959999,159500,126.072017
"1127",126.830002,127.879997,126.389999,126.949997,105400,126.062085
"1128",126.699997,126.699997,124.709999,125.07,198400,124.195237
"1129",125,126.220001,124.529999,125.660004,287800,124.781114
"1130",125.480003,126.099998,123.330002,125.470001,539400,124.59244
"1131",125.580002,125.889999,123.010002,123.839996,393600,122.973836
"1132",123.879997,125.160004,123.589996,124.120003,283900,123.251884
"1133",124.160004,124.599998,121.959999,122.550003,299600,121.692865
"1134",121.230003,121.449997,118.870003,120.660004,372100,119.816085
"1135",120.510002,121.010002,117.139999,117.349998,301200,116.529231
"1136",117.43,118.739998,116.199997,116.589996,265800,115.774544
"1137",116.040001,116.330002,113.379997,113.779999,488200,112.9842
"1138",114.589996,115.760002,113.629997,114.93,446800,114.126158
"1139",114.370003,115.839996,114.019997,114.540001,402800,113.738887
"1140",114.709999,116.389999,114.199997,116.120003,316800,115.307838
"1141",117.339996,120.120003,117.339996,119.93,365600,119.091187
"1142",120.160004,121.220001,119.980003,121,488700,120.153703
"1143",120.860001,122.389999,120.769997,122.059998,173000,121.206287
"1144",122.57,123.650002,122.050003,123.080002,159200,122.219157
"1145",123.099998,123.629997,122.720001,122.870003,55700,122.010627
"1146",123.300003,123.669998,122.410004,122.540001,76300,121.682933
"1147",122.120003,122.879997,121.559998,122.639999,162000,121.782232
"1148",122.239998,122.839996,121.669998,122.230003,166200,121.375104
"1149",122.370003,122.989998,120.860001,120.959999,180400,120.113982
"1150",121.699997,122.379997,120.400002,121.650002,405300,120.799159
"1151",120.68,121.489998,117,117.639999,356200,116.817203
"1152",117.650002,118.080002,116.339996,117.160004,341800,116.340565
"1153",117.709999,118.239998,116.529999,117.410004,273300,116.588816
"1154",118.660004,119.849998,118.290001,119.82,362600,118.981956
"1155",118.800003,120.339996,118.589996,119.839996,309700,119.001813
"1156",120.080002,120.349998,116.260002,116.459999,230200,115.645456
"1157",117.449997,119.720001,115.610001,116.809998,226600,115.993006
"1158",115.190002,116.099998,114.690002,115.879997,165600,115.069511
"1159",115.989998,116.480003,114.18,115.269997,161700,114.463777
"1160",115.349998,117.230003,114.709999,117.160004,198800,116.340565
"1161",117.870003,118.129997,115.370003,117.099998,172200,116.280979
"1162",115.510002,116.860001,114.400002,115.440002,257300,114.632593
"1163",115.940002,118.610001,115.440002,118.510002,232500,117.681121
"1164",118.190002,119.019997,117.75,118.32,210400,117.492447
"1165",118.209999,119.209999,117.07,119.010002,128800,118.177624
"1166",117.470001,117.709999,115.93,116.360001,194600,115.546157
"1167",117,117,114.809998,114.949997,170900,114.146015
"1168",114.959999,116.580002,114.18,116.089996,258500,115.278041
"1169",115.080002,117.260002,115,115.110001,255400,114.3049
"1170",115.279999,118.790001,113.889999,118.410004,292300,117.581822
"1171",119.599998,121.190002,118.900002,121.080002,213600,120.233146
"1172",120.879997,122.290001,120.370003,121.43,204800,120.580696
"1173",122.010002,124,121.5,123.879997,171200,123.013557
"1174",124.010002,124.349998,121.870003,122.099998,202400,121.246008
"1175",122.050003,122.959999,119.660004,119.93,506300,119.091187
"1176",120.110001,125.68,118.07,125.68,720600,124.800971
"1177",126.809998,131.100006,124.910004,129.270004,762000,128.365866
"1178",130.199997,133.130005,129.410004,132.809998,442700,131.881099
"1179",132.529999,133.460007,131.220001,133.270004,371100,132.337889
"1180",132.339996,135.600006,131.770004,135.380005,361900,134.433132
"1181",134.839996,137.25,134.839996,135.919998,337200,134.969348
"1182",135.309998,136.429993,134.570007,135.520004,298800,134.572152
"1183",135.039993,135.899994,133.119995,135.440002,321100,134.953774
"1184",135.360001,135.809998,134.369995,134.619995,201000,134.136711
"1185",134.460007,135.479996,134.419998,134.580002,184300,134.096861
"1186",134.339996,135.970001,133.830002,135.080002,311400,134.595066
"1187",135.289993,136.470001,134.75,134.979996,323400,134.495419
"1188",135.139999,135.139999,132.380005,132.479996,308800,132.004394
"1189",133.039993,133.970001,132.339996,132.649994,450800,132.173782
"1190",131.970001,132.830002,130.279999,131.990005,344500,131.516163
"1191",131.869995,132.559998,131.050003,131.399994,283600,130.92827
"1192",131.490005,131.600006,130.369995,130.550003,227000,130.08133
"1193",129.770004,130.809998,128.800003,129.050003,222100,128.586715
"1194",129.050003,130.380005,129.050003,129.369995,253000,128.905558
"1195",128.100006,128.490005,126.75,126.75,184700,126.294969
"1196",126.889999,127.93,126.480003,126.559998,244500,126.105649
"1197",126.989998,128.259995,126.699997,127.989998,371500,127.530515
"1198",127.739998,127.980003,126.650002,127.709999,214600,127.251522
"1199",128.199997,129.580002,128.050003,128.740005,216700,128.27783
"1200",128.070007,131.149994,127.870003,129.960007,319100,129.493452
"1201",129.949997,131.580002,129.410004,130.850006,323400,130.380256
"1202",130.710007,131.990005,129.839996,130.720001,171800,130.250718
"1203",131.240005,131.339996,130.479996,130.580002,433200,130.111221
"1204",130.529999,130.929993,128.839996,128.880005,353000,128.417327
"1205",128.929993,128.929993,126.839996,126.910004,249400,126.454398
"1206",126.910004,127.349998,125.839996,125.839996,302600,125.388232
"1207",125.470001,126.129997,124.739998,125.769997,238000,125.318484
"1208",125.459999,127.120003,125.169998,126.529999,182500,126.075758
"1209",126.949997,129.419998,126.650002,129.179993,223000,128.716238
"1210",128.550003,130.210007,128.139999,128.360001,377300,127.89919
"1211",128.460007,129.220001,126.849998,129.029999,231900,128.566783
"1212",129.210007,130.210007,128.240005,129.080002,144200,128.616606
"1213",127.989998,130.710007,127.760002,129.729996,136700,129.264267
"1214",129.740005,129.740005,128.410004,128.440002,123400,127.978904
"1215",128.589996,129.589996,128.059998,129.460007,188600,128.995247
"1216",129.410004,130.710007,129.119995,130.369995,151000,129.901968
"1217",130.910004,131.300003,130.009995,130.910004,119100,130.440038
"1218",130.460007,130.970001,129.660004,130.059998,153400,129.593084
"1219",129.759995,132.440002,129.539993,132.369995,365800,131.894788
"1220",132.619995,134.919998,132.190002,134.740005,298100,134.256291
"1221",134.139999,134.559998,133.139999,134.009995,241100,133.5289
"1222",132.839996,132.839996,130.699997,131.25,251800,130.778814
"1223",132.149994,133.139999,132.020004,132.779999,146000,132.30332
"1224",133.369995,133.869995,131.740005,132.139999,225000,131.665618
"1225",132.789993,132.789993,131.009995,132.309998,141600,131.835006
"1226",131.649994,132.899994,131.539993,132.339996,181400,131.864897
"1227",132.25,132.570007,131.539993,131.860001,138500,131.386625
"1228",132.479996,132.479996,130.270004,130.630005,163100,130.161045
"1229",130.580002,130.580002,127.550003,130.160004,355800,129.692731
"1230",129.889999,130.130005,127.730003,128.470001,209000,128.008795
"1231",128.300003,129.399994,127.07,127.669998,271900,127.211664
"1232",127.949997,128.800003,127.510002,128.589996,314500,128.12836
"1233",128.820007,129.860001,128.820007,129.580002,182900,129.114811
"1234",128.020004,129.860001,125.120003,126.389999,409500,125.936261
"1235",127.260002,127.260002,124.239998,124.949997,262700,124.501428
"1236",124.940002,125.739998,124.550003,125.099998,468200,124.650891
"1237",126.339996,127.510002,125.68,125.839996,260300,125.388232
"1238",125.089996,126.839996,125.089996,126.169998,309600,125.717049
"1239",125.290001,125.720001,124.419998,124.93,172800,124.481503
"1240",125.559998,126.629997,125,125.959999,317200,125.507804
"1241",126.57,129.360001,126.459999,129.229996,322800,128.766062
"1242",129.240005,129.880005,127.389999,128.470001,157300,128.008795
"1243",128.179993,129.850006,128.080002,129.720001,162400,129.254308
"1244",129.600006,130,129.149994,129.729996,179700,129.264267
"1245",129.740005,129.899994,128.880005,128.929993,111100,128.467136
"1246",128.910004,129.970001,128.070007,129.740005,183000,129.27424
"1247",129.550003,129.710007,128.630005,128.970001,133500,128.507
"1248",128.119995,128.509995,127.309998,127.739998,167800,127.739998
"1249",127.849998,129.589996,127.300003,129.449997,172800,129.449997
"1250",129.389999,129.630005,128.020004,128.850006,99400,128.850006
"1251",128.949997,128.949997,127.620003,127.93,278800,127.93
"1252",128.550003,128.850006,126.68,128.410004,230400,128.410004
"1253",128.190002,129.259995,127.239998,128.270004,133200,128.270004
"1254",128.690002,129.660004,127.080002,129.529999,139600,129.529999
"1255",128.440002,128.720001,126.339996,126.68,147600,126.68
"1256",126.300003,127.059998,125.800003,126.919998,137800,126.919998
"1257",126.910004,127.75,126.699997,126.970001,158100,126.970001
"1258",126.93,128.929993,126.470001,128.279999,150000,128.279999
"1259",129.009995,130.580002,128.5,130.089996,193100,130.089996
