"","NOC.Open","NOC.High","NOC.Low","NOC.Close","NOC.Volume","NOC.Adjusted"
"892",113,113.260002,112.040001,112.529999,1140500,109.134456
"893",112.559998,114.300003,112.559998,114.220001,570600,110.773464
"894",114.449997,115.879997,114.370003,115.32,981100,111.84027
"895",115.519997,116.190002,114.120003,114.699997,905300,111.238976
"896",114.720001,115.07,113.519997,113.93,725900,110.492213
"897",114.25,114.779999,113.849998,114.610001,965800,111.151695
"898",114.18,114.489998,112.760002,113.230003,1083600,109.813339
"899",113.230003,114.459999,113.230003,113.580002,1278900,110.152776
"900",114.010002,115.089996,113.43,113.800003,1277200,110.366139
"901",113.809998,114.919998,113.150002,114.510002,1666600,111.054714
"902",114.230003,115.330002,113.650002,115.190002,1282400,111.714196
"903",115.5,116.269997,115.25,115.629997,1931200,112.140914
"904",115.989998,116.57,115.019997,116.370003,1502400,112.85859
"905",116.440002,117.529999,115.279999,115.629997,1201700,112.140914
"906",116.309998,117.160004,115.18,117.110001,1378700,113.576259
"907",117.139999,118.459999,117.010002,117.879997,1094700,114.323021
"908",117.93,118.550003,117.459999,118.290001,871600,114.720653
"909",118.269997,118.660004,117.82,118.239998,889200,114.672159
"910",119.059998,120.440002,118.510002,119.190002,990900,115.593497
"911",119.800003,120.43,118.860001,120.32,1215800,116.689397
"912",119.400002,120.68,117.449997,117.5,1427800,113.95449
"913",116.68,116.709999,113.43,113.449997,2166900,110.026694
"914",113.449997,113.919998,111.470001,112.699997,1687300,109.299325
"915",113.440002,113.589996,111.660004,112.010002,2168900,108.63015
"916",111.080002,112.779999,110.5,112.129997,1682000,108.746525
"917",123.650002,123.650002,112.040001,113.25,2070100,109.832732
"918",112.269997,116.550003,112.019997,115.550003,2079600,112.063333
"919",116.089996,117.209999,112.169998,113.25,2657300,109.832732
"920",111.010002,111.989998,109.169998,110.800003,2732400,107.456662
"921",110.129997,112.050003,109.699997,111.400002,1657600,108.038556
"922",111.720001,112.790001,111.459999,112.279999,1150000,108.892
"923",113.080002,115.989998,112.940002,114.970001,1674500,111.500833
"924",114.720001,114.970001,113.120003,114.32,1726200,110.870445
"925",114.339996,117.400002,114.309998,116.900002,1682700,113.372596
"926",117.059998,118.32,116.82,118.07,1499500,114.50729
"927",117.040001,119.300003,117,118.860001,979500,115.273453
"928",118.68,120.790001,117.980003,120.279999,1233600,116.650604
"929",120.540001,120.860001,119.620003,120.059998,1088100,116.437241
"930",119.989998,121.370003,118.910004,119.050003,1100300,115.457722
"931",120.959999,121.190002,118.970001,120.610001,992800,116.970648
"932",121.449997,121.449997,119.139999,120.470001,1027200,116.834873
"933",120.760002,123.300003,120.760002,122.120003,1343800,118.435086
"934",122,122.68,119.449997,119.68,1588800,116.06871
"935",120.050003,120.690002,118.669998,118.720001,1574200,115.137678
"936",118.510002,120.07,118.099998,120.019997,1374400,116.999612
"937",119.68,121.830002,119.510002,121.029999,1394700,117.984197
"938",119.739998,121.790001,119.690002,121.019997,1293800,117.974446
"939",123,124.529999,122.940002,124.25,1766500,121.123165
"940",124.550003,124.709999,123.07,123.650002,1118100,120.538266
"941",123.660004,124.190002,123.139999,123.690002,1187100,120.57726
"942",124.220001,125.370003,123.849998,124.300003,1206700,121.171909
"943",123.580002,123.849998,122.07,122.720001,1230500,119.631669
"944",122.940002,123.099998,121.550003,121.769997,915100,118.705572
"945",121.290001,122.629997,120.440002,122.419998,1051200,119.339216
"946",122.559998,124.150002,120.75,120.940002,1462800,117.896465
"947",120.900002,122.57,120.699997,121.440002,1401600,118.383883
"948",121.779999,122.660004,121.110001,122.510002,1359800,119.426955
"949",122.970001,124.059998,122.900002,123.989998,928000,120.869706
"950",124.339996,125.360001,122.120003,122.879997,1674500,119.787639
"951",122.739998,123.599998,122.120003,122.339996,1162600,119.261227
"952",123.400002,123.550003,121.449997,121.879997,3311500,118.812805
"953",122.059998,122.370003,119.919998,121.019997,1173300,117.974446
"954",121.809998,122.410004,121.309998,122.129997,1053200,119.056513
"955",122.339996,123.480003,121.639999,121.660004,1089400,118.598347
"956",121.139999,121.269997,119.68,119.940002,1456100,116.921631
"957",120.489998,122.589996,120.419998,121.809998,946300,118.744566
"958",122.610001,123.790001,122.599998,123.379997,1007100,120.275056
"959",123.160004,124,122.75,123.949997,1408700,120.830711
"960",123.860001,125.529999,123.550003,124.589996,1417100,121.454605
"961",124.910004,125.129997,124.199997,125.019997,712200,121.873784
"962",125.550003,126,120.470001,120.690002,2437000,117.652757
"963",120.57,121.620003,119.239998,119.290001,1354800,116.287987
"964",119.199997,119.650002,117.639999,118.870003,1184500,115.878559
"965",119.400002,120.389999,118.589996,120.32,1380600,117.292065
"966",120.379997,120.639999,117.110001,117.160004,1203200,114.211593
"967",117.07,118.349998,116.620003,116.669998,1359900,113.733919
"968",117.769997,118.739998,116.830002,118,1075600,115.03045
"969",118.32,119.290001,116.110001,118.919998,1234100,115.927296
"970",119.580002,120.839996,118.879997,120.599998,1216000,117.565018
"971",121.419998,122.220001,117.300003,122,881100,118.929787
"972",122.07,122.550003,121.550003,122.209999,822800,119.134502
"973",122.660004,123.389999,119.760002,119.790001,1771700,116.775404
"974",119.260002,122.25,117.169998,121.660004,1661400,118.598347
"975",121.75,122,118.349998,119.18,1951300,116.180755
"976",119.150002,119.150002,118.139999,118.989998,1731900,115.995534
"977",119.489998,119.779999,117.779999,119.110001,1449500,116.112517
"978",119.529999,120.830002,119.080002,120.459999,1270700,117.428542
"979",120.129997,121.830002,119.709999,121.510002,1270500,118.452121
"980",121.220001,121.550003,120.279999,120.610001,1347900,117.574768
"981",120.389999,121.32,120,120.730003,811400,117.691751
"982",120.379997,121.440002,120.019997,120.949997,1063400,117.906208
"983",120.449997,120.809998,119.540001,119.620003,715300,116.609684
"984",120.080002,121.07,119.349998,120.919998,899600,117.876965
"985",121,121.919998,120.68,121.230003,947200,118.179168
"986",121,121.120003,120.150002,121.059998,691700,118.013441
"987",121.410004,122.699997,121.370003,122.440002,891300,119.358717
"988",122.589996,123.480003,122.220001,123.07,908500,119.97286
"989",123.160004,123.160004,121.639999,121.739998,631300,118.676328
"990",121.68,121.779999,119.07,119.190002,1079100,116.190505
"991",119.209999,119.470001,118.300003,118.879997,1473300,115.888302
"992",119.239998,119.790001,118.370003,119.68,1093000,116.668172
"993",119.050003,119.580002,117.5,117.68,991900,114.718503
"994",117.889999,118.989998,117.889999,118.260002,1177800,115.283909
"995",118.269997,118.889999,118.010002,118.5,768800,115.517867
"996",118.82,120.110001,118.470001,120.019997,968400,116.999612
"997",119.949997,120.330002,119.209999,120.169998,948000,117.145839
"998",120.43,121.599998,119.900002,120.269997,1385100,117.243321
"999",119.650002,120.309998,119.220001,120.199997,1369500,117.86106
"1000",119.849998,121.800003,119.690002,121.550003,1163100,119.184797
"1001",121.32,122.279999,120.620003,121.959999,946800,119.586815
"1002",121.150002,122.099998,120.480003,121.489998,1758500,119.125959
"1003",121.5,122.379997,120.919998,122.260002,1242300,119.88098
"1004",122.199997,123.830002,122.010002,123.68,1226300,121.273347
"1005",123.900002,124.559998,123.629997,124,995200,121.58712
"1006",123.75,124.919998,123.279999,124.459999,924100,122.038168
"1007",124.010002,124.029999,123.029999,123.75,944700,121.341984
"1008",122.970001,123.459999,122.199997,122.239998,973500,119.861365
"1009",121.739998,122,119.300003,119.529999,1554700,117.204099
"1010",119.959999,121.419998,119.650002,120.800003,977500,118.449391
"1011",120.360001,122.139999,120.360001,121.559998,1107600,119.194597
"1012",121.389999,121.839996,120.489998,121.089996,747800,118.733741
"1013",121.010002,121.68,120.160004,121.440002,838100,119.076937
"1014",121.550003,122.870003,121.18,122.330002,994700,119.949618
"1015",123.120003,124.110001,122.650002,123.449997,1621000,121.047819
"1016",123.589996,123.589996,122.190002,122.529999,701100,120.145723
"1017",121.959999,122.559998,120.559998,120.599998,792800,118.253278
"1018",120.519997,120.980003,120.160004,120.699997,722600,118.351331
"1019",120.809998,120.809998,119.540001,120.400002,615000,118.057173
"1020",120.18,120.739998,119.93,120.669998,892400,118.321916
"1021",121.110001,121.139999,119.389999,119.629997,938900,117.302152
"1022",119.330002,121.25,118.290001,120.43,1257200,118.086588
"1023",120.010002,120.809998,119.540001,119.739998,990200,117.410012
"1024",120.230003,121.5,120.040001,121.190002,542400,118.831801
"1025",121,121,119.889999,120.110001,725000,117.772815
"1026",119.870003,120.43,118.769997,119.349998,1078600,117.027601
"1027",119.790001,120.199997,119.169998,119.800003,690700,117.468849
"1028",118.230003,120.709999,118.230003,119.919998,804100,117.58651
"1029",120.209999,121.900002,119.599998,121.669998,725800,119.302457
"1030",121.57,122.699997,121.410004,122.339996,926900,119.959418
"1031",122.690002,123.82,122.440002,123.150002,1048800,120.753661
"1032",123.440002,123.639999,122.68,123.190002,787600,120.792884
"1033",122.419998,124,122.349998,122.559998,803000,120.175138
"1034",123,124.400002,122.800003,123.870003,703000,121.459652
"1035",123.739998,125.300003,123.379997,125.120003,1276700,122.685329
"1036",125.519997,127.010002,125.209999,126.529999,1230300,124.067888
"1037",124.959999,127.970001,124.93,126.610001,1088900,124.146333
"1038",127.010002,128.289993,126.010002,127.919998,1196100,125.43084
"1039",127.410004,128.309998,127.349998,127.559998,952200,125.077844
"1040",127.970001,128.460007,126.599998,127.790001,1262000,125.303372
"1041",127.559998,127.970001,126.209999,126.370003,1060600,123.911005
"1042",127.080002,127.230003,125.309998,125.849998,1027900,123.40112
"1043",124.910004,125,123.029999,123.269997,1445600,120.871321
"1044",122.910004,124.849998,122.849998,123.919998,1030600,121.508675
"1045",123.529999,123.970001,122.220001,123.360001,1372000,120.959574
"1046",123.120003,125.230003,122.879997,123.07,1230200,120.675216
"1047",122,122.199997,120.580002,120.980003,1212800,118.625888
"1048",121.800003,122.360001,119.970001,120.300003,1302100,117.95912
"1049",120.75,122.959999,120.540001,122.860001,1258900,120.469303
"1050",123.260002,124.019997,123.18,123.489998,709100,121.087042
"1051",123.580002,124.389999,122.800003,123.029999,769700,120.635994
"1052",123.5,125.68,123.160004,125.160004,759700,122.724551
"1053",125.379997,125.93,124.940002,125.010002,725300,122.577469
"1054",125.510002,125.980003,123.68,124.870003,868100,122.440193
"1055",125.620003,126.940002,125.620003,126.730003,727400,124.264001
"1056",127.07,127.419998,126.449997,127.010002,662800,124.538551
"1057",127.019997,128.389999,126.760002,128.169998,935200,125.675975
"1058",128.559998,128.559998,127.660004,128.029999,730700,125.5387
"1059",128.300003,128.660004,127.449997,127.599998,686000,125.117067
"1060",128.309998,128.440002,127.489998,128.020004,673000,125.5289
"1061",128.039993,128.059998,127.019997,127.269997,776600,124.793487
"1062",127.57,127.860001,126.940002,127.620003,738000,125.136682
"1063",126.309998,127.190002,126.309998,126.879997,682600,125.097234
"1064",126.900002,127.68,126.769997,127.220001,811800,125.432461
"1065",128.410004,128.720001,127.809998,128.570007,1027800,126.763498
"1066",129.100006,129.100006,127.610001,127.93,862500,126.132484
"1067",128.410004,128.630005,127.029999,127.220001,1036500,125.432461
"1068",127.300003,127.610001,126.739998,127.529999,1002200,125.738103
"1069",127.529999,128.360001,127.5,127.550003,1064100,125.757826
"1070",127.910004,129.440002,127.57,128.479996,1160300,126.674751
"1071",128.360001,130.320007,128.339996,129.990005,1143100,128.163544
"1072",129.600006,129.949997,129.259995,129.759995,943400,127.936765
"1073",129.75,130.309998,129.399994,129.990005,911400,128.163544
"1074",129.770004,130.919998,129.539993,130.570007,745400,128.735397
"1075",130.320007,132.210007,130.080002,131.929993,728300,130.076273
"1076",132.970001,133.309998,131.929993,132.570007,813600,130.707295
"1077",132.699997,132.970001,132.130005,132.440002,944800,130.579117
"1078",133.330002,134.240005,133.199997,133.660004,1821000,131.781976
"1079",132.990005,133.660004,131.850006,131.899994,1009500,130.046696
"1080",131.449997,131.449997,128.770004,128.839996,1175800,127.029694
"1081",128.639999,130.229996,128.410004,129.990005,1001200,128.163544
"1082",130.639999,130.910004,128.410004,128.899994,1042300,127.088848
"1083",130.350006,132.350006,129.910004,131.929993,985900,130.076273
"1084",131.240005,132.850006,130.600006,131.979996,1066100,130.125574
"1085",132.169998,132.940002,131.309998,131.759995,1390500,129.908664
"1086",130.610001,130.860001,127.760002,128.020004,1567200,126.221223
"1087",128.220001,128.779999,126.550003,126.900002,1349300,125.116957
"1088",127.68,129.070007,127.620003,128.470001,1096300,126.664897
"1089",129.080002,129.669998,127.199997,127.75,911400,125.955013
"1090",127.120003,127.190002,124.559998,124.610001,1028500,122.859133
"1091",124.550003,126.480003,123.43,126.360001,1001200,124.584544
"1092",126.099998,126.580002,123.690002,124.019997,771700,122.277419
"1093",123.800003,125.410004,123.050003,124.010002,1198100,122.267565
"1094",124.199997,125.220001,121.379997,121.470001,981500,119.763253
"1095",122.010002,125.620003,121.870003,124.190002,1155700,122.445036
"1096",122.269997,123.559998,118.239998,121.290001,1965300,119.585782
"1097",119.309998,122.529999,118.57,121.599998,1163400,119.891423
"1098",122.510002,124.970001,122.510002,124.440002,1058300,122.691523
"1099",124.099998,124.75,123.400002,124.669998,973300,122.918287
"1100",124.5,126.220001,123.339996,126.129997,1456300,124.357772
"1101",127,128.610001,124.580002,125.110001,1920100,123.352107
"1102",127.099998,129.529999,125.559998,129.199997,1864500,127.384636
"1103",129.169998,130.889999,128.539993,130.789993,1036400,128.952292
"1104",130.839996,130.990005,129.300003,130.789993,1311600,128.952292
"1105",132.100006,134.259995,131.539993,134.199997,1658900,132.314382
"1106",134.410004,136.080002,133.779999,135.660004,1750100,133.753875
"1107",134.649994,137.779999,133.75,137.289993,1779500,135.360962
"1108",138.800003,139.220001,137.149994,137.960007,1500700,136.021561
"1109",137.789993,137.889999,136.210007,136.960007,1254100,135.035612
"1110",137.910004,139.470001,136.820007,138.570007,1325400,136.62299
"1111",139.259995,139.460007,137,137.839996,1354300,135.903237
"1112",137.889999,138.679993,136.800003,138.110001,1208800,136.169447
"1113",138.130005,138.149994,135.389999,136.110001,1826900,134.197549
"1114",135.75,136.160004,134.830002,135.649994,1089100,133.744005
"1115",135.880005,137.669998,135.809998,136.850006,615100,134.927157
"1116",136.169998,136.830002,135.369995,136.020004,787800,134.108817
"1117",136.139999,138.059998,136.139999,137.199997,969900,135.27223
"1118",136.300003,137.279999,135.789993,136.070007,1195200,134.158117
"1119",136.070007,136.630005,135.660004,135.910004,768800,134.000362
"1120",136.199997,138.350006,135.820007,138.080002,1201000,136.13987
"1121",137.330002,137.830002,136.539993,137.539993,993700,135.607449
"1122",136.809998,138.690002,136.490005,138.449997,763400,136.504666
"1123",140,140.589996,138.809998,139.130005,1068800,137.17512
"1124",138.970001,140.820007,138.809998,140.720001,718300,138.742775
"1125",140.529999,142.309998,140.529999,141.559998,1176400,139.570969
"1126",140.860001,141.649994,140.660004,141.449997,801700,140.155574
"1127",141.5,142.509995,140.720001,140.929993,880600,139.640328
"1128",140.720001,141.139999,138.679993,138.759995,1387000,137.490188
"1129",139.029999,140.729996,138.880005,140.169998,2131300,138.887288
"1130",140.559998,141.940002,140.320007,140.970001,1166600,139.67997
"1131",140.580002,141.419998,139.100006,139.839996,949000,138.560306
"1132",143.25,148.770004,143.029999,147.690002,2145700,146.338476
"1133",147.690002,148,145.869995,146.570007,2355000,145.22873
"1134",145.149994,148.059998,144.419998,147.550003,1307800,146.199758
"1135",147.210007,147.449997,144.190002,144.320007,1603300,142.99932
"1136",144.880005,146.800003,144.240005,145.720001,1145100,144.386503
"1137",144.679993,144.679993,141.529999,141.559998,1224400,140.264568
"1138",142.199997,143.589996,140.520004,141.899994,1237900,140.601453
"1139",141.25,146.179993,141.210007,143.789993,1715200,142.474157
"1140",144.110001,144.800003,141.960007,143.619995,1526700,142.305714
"1141",145.330002,148.589996,145.300003,148.550003,1410600,147.190607
"1142",148.710007,150.740005,148.570007,149.899994,2309500,148.528244
"1143",150.339996,153.009995,150.240005,152.240005,1196000,150.846842
"1144",153.009995,153.190002,151.149994,151.320007,933000,149.935263
"1145",151.550003,152.75,151.309998,151.759995,417600,150.371223
"1146",151.929993,152.589996,151.479996,151.550003,549400,150.163154
"1147",150.919998,151.580002,150.160004,151.080002,796000,149.697453
"1148",150.529999,151.139999,149.860001,150.759995,948400,149.380375
"1149",150.75,151.210007,147.229996,147.389999,1600600,146.041219
"1150",148.289993,149.160004,144.539993,146.460007,2042000,145.119736
"1151",145.449997,146.470001,142.449997,143.369995,5765000,142.058002
"1152",143.460007,146,141.580002,144.160004,3121100,142.840781
"1153",145.050003,148.830002,144.880005,148.720001,2369900,147.359049
"1154",149.839996,153.139999,149.809998,152.169998,3466300,150.777475
"1155",152.449997,153.639999,151.800003,152.740005,1891200,151.342266
"1156",152.789993,153.589996,150.789993,151.970001,1588700,150.579308
"1157",153.029999,154.979996,150.960007,152,1487900,150.609033
"1158",150.710007,152.470001,149.050003,152.110001,1401800,150.718027
"1159",152.600006,153.559998,151.119995,152.309998,1453800,150.916193
"1160",152.210007,153.5,151.389999,153.330002,1166700,151.926863
"1161",154.669998,154.990005,151.270004,153.729996,1095700,152.323197
"1162",152.809998,155.179993,152.429993,154.240005,1456000,152.82854
"1163",155,157.220001,154.009995,156.5,1128700,155.067853
"1164",156.399994,157.300003,155.649994,156.190002,995300,154.760692
"1165",156.350006,156.410004,154.399994,155.539993,1087700,154.116631
"1166",153.800003,154.869995,152.5,152.940002,1444900,151.540433
"1167",154.190002,155.5,152.039993,152.160004,2019800,150.767572
"1168",153.710007,158.149994,153.710007,157.929993,2239500,156.484759
"1169",156.309998,159.199997,155.940002,156.949997,2361900,155.513732
"1170",157.289993,159.610001,154.690002,159.190002,1464600,157.733239
"1171",158.479996,161.720001,157.699997,160.479996,2038100,159.011427
"1172",160.190002,163.240005,160.029999,161.839996,1627800,160.358982
"1173",163.270004,164,161.919998,163.029999,1092800,161.538095
"1174",164.220001,164.220001,161.740005,162.240005,1046800,160.755331
"1175",161.779999,164.289993,161.059998,162.970001,1665500,161.478646
"1176",164.789993,165.080002,163.410004,164.889999,1265700,163.381074
"1177",164.410004,167,164.259995,166.289993,1753800,164.768257
"1178",167.330002,168.009995,166.460007,167.289993,1245200,165.759106
"1179",167.399994,167.600006,166.110001,167.139999,969200,165.610484
"1180",166.589996,168.110001,166.160004,167.600006,1055900,166.066282
"1181",166,167.690002,165.649994,167.679993,1179600,166.145536
"1182",167.800003,170.190002,167.5,170.130005,1045300,168.573128
"1183",169.619995,172.300003,169.479996,172.199997,1364200,170.624177
"1184",171.720001,172.259995,170.350006,170.520004,1197200,168.959558
"1185",169.820007,170.800003,169.009995,170.190002,1192400,168.632577
"1186",170.309998,170.490005,167.360001,168.649994,1346200,167.106661
"1187",167.429993,168.440002,165.779999,166.309998,1284400,165.4749
"1188",166.059998,167.559998,165.600006,165.710007,1264200,164.877921
"1189",165.610001,167.729996,165.470001,167.100006,2353100,166.260941
"1190",165.839996,166.550003,162.740005,163.630005,2191200,162.808364
"1191",163.289993,164.199997,162.440002,163.929993,1226100,163.106845
"1192",163.759995,164.639999,162.839996,163.279999,1074000,162.460115
"1193",162.300003,162.300003,159.610001,160.410004,1781600,159.604532
"1194",159.869995,161.949997,159.740005,161.270004,1266100,160.460214
"1195",160.009995,160.529999,158.339996,158.339996,1362700,157.544918
"1196",159.059998,159.740005,157.960007,158.029999,1270600,157.236477
"1197",158.259995,160.039993,158.259995,160,1488600,159.196587
"1198",159.389999,160.800003,156.320007,157.559998,1564100,156.768836
"1199",158.199997,161.479996,158.199997,161.339996,1326600,160.529854
"1200",160.070007,161.449997,160.070007,161.160004,1123100,160.350766
"1201",160.630005,163.360001,159.509995,162.839996,1621300,162.022322
"1202",162.759995,163.809998,161.720001,162.520004,1218700,161.703937
"1203",162.740005,164.080002,162.080002,162.619995,4394000,161.803426
"1204",163.009995,164,162.589996,162.720001,1171600,161.90293
"1205",162.059998,163.179993,161.199997,162.089996,953500,161.276088
"1206",162.429993,162.679993,159.179993,159.190002,1190000,158.390656
"1207",158.059998,159.919998,157.110001,159.309998,1158400,158.510049
"1208",159.139999,160.869995,158.899994,160.479996,1436500,159.674172
"1209",161.149994,163.570007,160.789993,162.679993,1041700,161.863122
"1210",161.940002,162.869995,160.960007,160.960007,1175400,160.151773
"1211",160.089996,161.289993,158.110001,160.550003,1448800,159.743828
"1212",160.669998,162.779999,160.279999,161.630005,911600,160.818407
"1213",160.520004,163.339996,160.369995,162.759995,1261300,161.942722
"1214",162.699997,164.630005,162.610001,162.910004,961900,162.091978
"1215",162.320007,164.880005,162.080002,164.210007,1021600,163.385453
"1216",163.759995,165.210007,163.080002,164.570007,742400,163.743646
"1217",164.75,165.949997,164.130005,165.350006,630600,164.519729
"1218",165,165.929993,163.559998,163.580002,948900,162.758612
"1219",163.429993,164.369995,162.169998,163.240005,695500,162.420323
"1220",163.839996,164.429993,162.899994,163.240005,642000,162.420323
"1221",162.740005,164.190002,161.850006,163.380005,913600,162.559619
"1222",162.199997,162.289993,159.699997,160.160004,1126100,159.355787
"1223",161.179993,163.229996,160.889999,162.690002,845600,161.873082
"1224",163.720001,163.839996,162.089996,162.490005,986200,161.674089
"1225",162.369995,162.529999,160.649994,162.080002,771900,161.266144
"1226",161.539993,163.940002,161.149994,162.830002,866700,162.012378
"1227",162.5,162.699997,161.259995,161.779999,628600,160.967647
"1228",162.050003,162.929993,160.029999,160.130005,1231500,159.325939
"1229",160.009995,160.949997,158.910004,160.509995,1132300,159.70402
"1230",162.050003,163.380005,158.350006,159.139999,1397300,158.340904
"1231",158.179993,158.839996,152.779999,154.039993,2465400,153.266507
"1232",154.869995,156.059998,154.289993,156.009995,1136500,155.226616
"1233",156.179993,157.429993,155.529999,155.830002,1028800,155.047527
"1234",155.679993,156.490005,152.690002,153.279999,1244400,152.510329
"1235",154,154.679993,152.440002,153.300003,1262300,152.530233
"1236",153.300003,154.139999,152.699997,153.460007,1075100,152.689433
"1237",155,156.550003,154.759995,156.309998,934200,155.525113
"1238",156.25,157.520004,156.009995,156.350006,746200,155.564921
"1239",155.949997,156,154.690002,155.440002,947700,154.659486
"1240",155.380005,156.169998,155.110001,155.220001,822400,154.44059
"1241",156.589996,157.880005,156.050003,157.669998,917100,156.878284
"1242",157.710007,158.869995,157.330002,158.009995,667600,157.216574
"1243",157.910004,158.649994,157.490005,158.020004,704800,157.226533
"1244",158,159.440002,157.619995,158.929993,954800,158.131952
"1245",159.429993,160.360001,158.5,159.619995,1093900,158.81849
"1246",160.25,161.789993,160.039993,161.179993,1079900,160.370654
"1247",160.729996,161.050003,159.580002,160,956700,159.196587
"1248",159.919998,159.919998,158.050003,158.470001,861400,157.67427
"1249",159.369995,159.649994,158.089996,159.320007,865500,158.520008
"1250",158,160.580002,157.660004,160.479996,1256100,160.479996
"1251",159.899994,160.740005,158.270004,159.179993,1906800,159.179993
"1252",159.089996,160.779999,158.300003,159.940002,1329700,159.940002
"1253",159.210007,161.25,157.440002,160.350006,1258600,160.350006
"1254",160.570007,161.440002,159.830002,160.259995,1189100,160.259995
"1255",158.869995,160.350006,157.800003,158.119995,946000,158.119995
"1256",157.470001,157.779999,156.509995,157.289993,928700,157.289993
"1257",157.029999,157.649994,156.490005,156.660004,936400,156.660004
"1258",156.940002,157.779999,156.179993,157.220001,932200,157.220001
"1259",157.839996,159.110001,156.440002,158.559998,1271400,158.559998
