"","BDX.Open","BDX.High","BDX.Low","BDX.Close","BDX.Volume","BDX.Adjusted"
"904",112.150002,112.709999,111.379997,112.540001,932500,109.58547
"905",112.029999,112.540001,110.779999,111.059998,650600,108.144321
"906",111.639999,111.709999,110.620003,111.699997,817700,108.767519
"907",111.889999,111.949997,111.269997,111.82,726900,108.884371
"908",111.690002,112.389999,111.540001,111.989998,665100,109.049906
"909",111.419998,112.050003,111.129997,111.309998,960500,108.387758
"910",112.190002,112.519997,111.089996,111.449997,813200,108.524082
"911",111.879997,112.110001,111.080002,111.559998,611500,108.631195
"912",111.389999,111.389999,109.940002,110.400002,771700,107.501652
"913",108.849998,110.019997,107.739998,107.75,1070300,104.921222
"914",108.25,108.339996,106.650002,106.900002,989800,104.093538
"915",107.019997,108.349998,106.910004,108.209999,709200,105.369144
"916",107.489998,108.470001,107.230003,107.739998,869500,104.911482
"917",108.370003,108.660004,107.639999,107.980003,1070600,105.145187
"918",106.889999,108.5,106.330002,108.120003,1475000,105.281511
"919",108.32,108.459999,105.209999,105.400002,1911500,102.632918
"920",107.290001,108.349998,105.57,106.010002,1426400,103.226904
"921",106.25,107.57,105.889999,107.25,1416900,104.434348
"922",107.330002,107.75,106.860001,107.169998,1081000,104.356447
"923",107.589996,110.160004,107.5,110.120003,1267800,107.229004
"924",109.809998,111.089996,109.580002,110.940002,1393900,108.027476
"925",110.510002,113,110.480003,112.989998,1396800,110.023653
"926",112.839996,113.370003,112.480003,113.309998,1251700,110.335252
"927",112.809998,114.379997,112.43,114.339996,964300,111.33821
"928",114,114.489998,113.68,114.400002,722800,111.39664
"929",114.5,115.519997,114.129997,115.370003,1074400,112.341175
"930",115.059998,115.910004,113.889999,113.989998,944500,110.9974
"931",114.290001,115.830002,114,115.519997,1074400,112.487231
"932",115.68,115.849998,114.879997,114.980003,628500,111.961414
"933",115.040001,115.949997,114.989998,115,825200,111.980886
"934",114.980003,115.629997,113.989998,114.529999,881400,111.523224
"935",114.459999,115.620003,114.199997,114.889999,932100,111.873773
"936",115,115.330002,114.5,115.099998,763800,112.078259
"937",115.07,116.360001,114.459999,115.220001,1022900,112.195112
"938",114.68,116.339996,114.150002,114.940002,971400,111.922464
"939",116.25,116.849998,115.970001,116.699997,1160700,113.636253
"940",116.699997,116.699997,115.360001,116.279999,740200,113.227281
"941",116.220001,116.360001,115.099998,115.160004,791900,112.664749
"942",115.830002,115.830002,114.949997,115.57,894400,113.065861
"943",115.370003,116,115.18,115.610001,672200,113.104996
"944",115.620003,115.620003,115.059998,115.339996,909400,112.840842
"945",114.900002,115.519997,114.519997,115.470001,678300,112.96803
"946",115.739998,115.980003,114.879997,115.190002,1021300,112.694098
"947",115,116.129997,114.839996,115.349998,1011100,112.850627
"948",115.550003,116.25,115.470001,115.620003,605000,113.114781
"949",115.620003,116.860001,115.459999,116.809998,589300,114.278991
"950",116.720001,117.029999,115.050003,115.660004,657200,113.153915
"951",115.610001,115.809998,115,115.660004,600800,113.153915
"952",116.5,117.07,114.510002,114.57,1295000,112.087529
"953",115.160004,115.75,113.169998,113.559998,906300,111.099411
"954",114,114.559998,113.139999,114.309998,552800,111.833161
"955",114.919998,115.940002,114.519997,114.529999,630100,112.048395
"956",114.779999,115.389999,114.029999,115.139999,709200,112.645178
"957",115.690002,116.709999,115.220001,115.540001,809600,113.036513
"958",116.110001,117.260002,115.650002,117.080002,723800,114.543145
"959",118,118,116.43,117.260002,697100,114.719245
"960",117.059998,117.279999,116.620003,117.160004,631500,114.621414
"961",117.540001,117.669998,115.989998,117.410004,861400,114.865997
"962",117.870003,118.769997,116.300003,116.339996,824600,113.819174
"963",116.32,116.860001,115.129997,115.440002,727000,112.938681
"964",115.139999,115.510002,113.470001,113.75,1157900,111.285297
"965",114.360001,115.510002,113.540001,115.480003,736200,112.977815
"966",115.339996,115.440002,112.25,112.639999,872800,110.199348
"967",112.019997,112.82,111.169998,111.18,840900,108.770983
"968",111.620003,113.389999,111.519997,112.730003,1120700,110.287401
"969",112.989998,113.93,111.5,113.760002,762000,111.295082
"970",114.169998,114.720001,112.610001,112.93,747400,110.483065
"971",112.650002,113.629997,112.43,113.160004,763800,110.708085
"972",113.160004,114.150002,113.139999,114.129997,433500,111.657061
"973",114.610001,114.860001,114.169998,114.190002,734100,111.715766
"974",114.300003,114.300003,113.199997,113.699997,789200,111.236377
"975",113.980003,114.300003,113.480003,114.040001,699700,111.569014
"976",113.720001,113.889999,112.339996,112.559998,661900,110.121079
"977",113.239998,113.489998,111.440002,112.809998,673400,110.365662
"978",113.050003,113.580002,112.07,112.18,812500,109.749316
"979",112.260002,113.050003,111.93,113.029999,1344800,110.580897
"980",112.93,113.059998,111.07,111.589996,1077100,109.172096
"981",111.769997,113.650002,111.529999,112.599998,1084100,110.160213
"982",112.339996,113.620003,111.940002,113.489998,658500,111.030928
"983",113.07,114.839996,112.809998,114.339996,1082500,111.862509
"984",114.470001,115.43,113.309998,115.339996,926400,112.840842
"985",115.339996,117.489998,115.209999,116.5,1265200,113.975711
"986",116.669998,117.470001,115.610001,117.370003,917300,114.826863
"987",117.800003,118.529999,117.550003,118,739000,115.443209
"988",117.989998,118.209999,117.529999,117.599998,815800,115.051875
"989",117.599998,117.650002,117.050003,117.209999,582200,114.670326
"990",116.790001,117.190002,115.419998,115.779999,892700,113.27131
"991",115.589996,116.449997,114.989998,116.349998,940100,113.828959
"992",116.029999,116.25,115.580002,116.110001,709400,113.594162
"993",116.300003,116.300003,115.160004,115.389999,722900,112.889761
"994",115.669998,116.32,115.669998,116,520600,113.486545
"995",116.110001,116.110001,115.199997,115.540001,420000,113.036513
"996",115.629997,116.089996,115.300003,115.699997,408300,113.193042
"997",116,116.68,115.540001,116.559998,795500,114.034408
"998",116.879997,117.339996,116.279999,116.940002,807000,114.406179
"999",116.980003,117.360001,116.870003,117,723700,114.464877
"1000",116.940002,117.910004,116.769997,117.699997,634500,115.149707
"1001",117.68,118.339996,117.379997,118.050003,515000,115.492129
"1002",117.5,118.599998,117.440002,118.269997,744500,115.707356
"1003",117.870003,119.370003,117.760002,119.220001,806900,116.636776
"1004",118.629997,118.959999,117.739998,118.769997,604700,116.730134
"1005",118.769997,119.330002,118.610001,119.260002,827300,117.211724
"1006",119.260002,120.660004,119.029999,120.330002,1124400,118.263346
"1007",119.849998,120.080002,118.75,119.449997,740600,117.398455
"1008",119.18,119.510002,118.809998,119.059998,586000,117.015154
"1009",119.099998,119.279999,117.769997,118.199997,700800,116.169924
"1010",118.599998,118.599998,117.370003,117.639999,471200,115.619544
"1011",117.910004,119.790001,117.910004,118.220001,1442700,116.189585
"1012",117.809998,118.389999,117.279999,117.730003,661700,115.708002
"1013",117.760002,118.519997,116.980003,118.480003,630000,116.445121
"1014",118.519997,118.82,117.709999,118.300003,672400,116.268212
"1015",118.970001,119.010002,118.419998,118.459999,878600,116.42546
"1016",118.699997,119,118.110001,118.489998,505000,116.454944
"1017",118.199997,119.150002,117.82,117.900002,570400,115.875081
"1018",118.050003,119.360001,118.050003,119.239998,692500,117.192063
"1019",119.279999,119.790001,118.360001,119.669998,792100,117.614678
"1020",119.239998,120.040001,119.220001,119.599998,495300,117.545881
"1021",119.419998,119.889999,118.07,118.300003,750400,116.268212
"1022",118.800003,119.980003,118.599998,119.779999,542600,117.722789
"1023",119.779999,119.949997,119.089996,119.870003,437900,117.811247
"1024",119.860001,120.25,119.43,120.120003,316400,118.056954
"1025",119.660004,120.300003,119.440002,120.209999,364200,118.145404
"1026",120.230003,120.230003,119.089996,119.779999,718300,117.722789
"1027",120.410004,120.410004,119.019997,119.470001,639000,117.418116
"1028",118.160004,119.120003,118.029999,118.870003,764300,116.828422
"1029",118.970001,119.449997,118.730003,119.360001,481800,117.310005
"1030",120,120.150002,118.919998,119.480003,380200,117.427946
"1031",119.019997,119.849998,118.510002,119.029999,479100,116.985671
"1032",119.650002,119.650002,118.529999,119.029999,546300,116.985671
"1033",118.599998,118.900002,117.489998,117.599998,565100,115.58023
"1034",117.82,119.150002,117.230003,118.610001,854500,116.572886
"1035",117.970001,118.349998,117.129997,117.839996,587400,115.816106
"1036",118.169998,118.949997,118.169998,118.239998,492100,116.209238
"1037",118.260002,118.730003,118.120003,118.610001,506900,116.572886
"1038",118.110001,119.029999,118.110001,118.489998,609100,116.454944
"1039",118.489998,118.650002,117.959999,118.370003,465000,116.33701
"1040",118.550003,119.029999,117.68,118.82,418300,116.779278
"1041",118.790001,119.330002,118.330002,118.860001,560800,116.818592
"1042",119.099998,119.510002,118.260002,119.379997,968400,117.329658
"1043",118.370003,119.5,115.940002,116.239998,937700,114.243588
"1044",115.839996,116.75,114.989998,116.080002,762300,114.086339
"1045",115.970001,117.080002,114.980003,116.879997,684100,114.872595
"1046",116.75,117.370003,115.589996,115.830002,845200,113.840633
"1047",115.43,116.510002,115.129997,115.82,649000,113.830803
"1048",116.489998,116.489998,114.360001,114.779999,633400,112.808664
"1049",115.129997,116.400002,114.400002,116.349998,699800,114.351699
"1050",116.550003,117,116.139999,116.620003,760000,114.617066
"1051",116.440002,117.529999,116.370003,116.769997,763500,114.764484
"1052",117.440002,117.739998,116.959999,117.739998,559400,115.717825
"1053",117.879997,118.470001,117.730003,118.059998,257600,116.032329
"1054",118.269997,118.809998,116.389999,117.269997,633700,115.255896
"1055",117.82,118.199997,117.650002,117.900002,447700,115.875081
"1056",117.910004,118.300003,117.379997,118.220001,392400,116.189585
"1057",117.860001,118.18,116.800003,117.639999,753000,115.619544
"1058",117.970001,118.089996,117.260002,117.529999,637300,115.511433
"1059",117.629997,117.629997,116.709999,116.970001,407600,114.961053
"1060",117.550003,117.970001,117.220001,117.459999,306800,115.442635
"1061",117.43,117.849998,117.220001,117.730003,419600,115.708002
"1062",117.620003,117.769997,116.650002,116.839996,660000,114.833281
"1063",116.720001,116.870003,116.209999,116.480003,493800,114.479471
"1064",116.830002,117.230003,116.220001,117.169998,659700,115.157615
"1065",117.300003,117.540001,116.620003,116.849998,775000,114.843111
"1066",117.410004,117.449997,116.900002,117.07,692400,115.059334
"1067",117.5,117.830002,116.25,116.419998,515800,114.420496
"1068",115.980003,116.230003,114.839996,116.220001,801500,114.76117
"1069",116.400002,116.599998,115.019997,115.139999,844000,113.694725
"1070",115.220001,115.75,114.529999,115.550003,1378400,114.099582
"1071",115.879997,115.980003,114.900002,115.029999,706600,113.586105
"1072",114.620003,115.239998,113.870003,115.190002,769600,113.744101
"1073",115.209999,115.370003,113.160004,113.709999,1027200,112.282675
"1074",113.769997,114.269997,113.019997,114.059998,663800,112.62828
"1075",113.82,114.43,113.410004,114.290001,977300,112.855396
"1076",114.400002,114.889999,113.949997,114.519997,691100,113.082505
"1077",114.739998,115.209999,114.650002,115.010002,828300,113.56636
"1078",115.730003,115.739998,113.599998,113.699997,1404100,112.272798
"1079",113.5,113.540001,112.150002,112.75,974100,111.334726
"1080",112.360001,112.900002,112.169998,112.629997,714800,111.216229
"1081",112.790001,113.870003,112.480003,113.720001,838700,112.292551
"1082",113.610001,114.110001,113.339996,113.769997,1774700,112.341919
"1083",113.800003,114.510002,113.790001,114.120003,1016500,112.687532
"1084",113.379997,114.489998,113.379997,114.349998,774900,112.914641
"1085",114.349998,114.360001,113.739998,113.809998,1676000,112.381418
"1086",114.029999,114.07,112.980003,113.599998,1478800,112.174055
"1087",113.669998,114.419998,113.050003,114.120003,786000,112.687532
"1088",114.900002,116.139999,114.610001,115.839996,1021500,114.385936
"1089",124.510002,125.559998,122.050003,124.980003,12966300,123.411214
"1090",124.779999,129.089996,124.059998,128,5753500,126.393303
"1091",127.230003,129.919998,127.199997,129.899994,2845800,128.269447
"1092",129.460007,130.210007,127.589996,127.940002,2846500,126.334058
"1093",127.110001,128.860001,127.110001,127.870003,2268900,126.264937
"1094",127.730003,128.020004,125.830002,125.830002,1763900,124.250543
"1095",126.330002,127.589996,125.019997,125.07,1854000,123.500081
"1096",123.449997,125.099998,121.110001,124.529999,2987800,122.966858
"1097",122.800003,123.639999,120.290001,120.779999,2742600,119.263929
"1098",121.410004,122.480003,120.760002,121.730003,1938300,120.202009
"1099",122,123.019997,121.650002,122.660004,1908300,121.120336
"1100",123.480003,124.18,122.559998,123.309998,2124700,121.762171
"1101",123.75,124.860001,123.260002,123.720001,1931300,122.167028
"1102",125.040001,125.529999,124.68,125,1130800,123.43096
"1103",125.07,125.870003,124.980003,125.730003,902500,124.1518
"1104",125.540001,126.230003,125.43,125.800003,854000,124.220921
"1105",126.540001,126.709999,125.769997,126.519997,939100,124.931877
"1106",126.449997,127.129997,126.010002,126.769997,776900,125.178739
"1107",126.239998,127.559998,125.57,127.519997,1150200,125.919325
"1108",129.339996,129.339996,127.870003,128.699997,1320900,127.084513
"1109",128.539993,128.679993,126.870003,127.419998,1090100,125.820581
"1110",129.5,131.149994,125.940002,126.339996,1563500,124.754136
"1111",126.809998,128.360001,126.809998,127.220001,1360100,125.623095
"1112",127.510002,127.980003,126.489998,127.93,942100,126.324182
"1113",128.039993,128.199997,125.349998,125.540001,1293600,123.964183
"1114",125.800003,128.330002,125.580002,128.300003,986300,126.68954
"1115",128.300003,128.929993,127.739998,128.759995,740700,127.143758
"1116",128.220001,129.429993,128.220001,129.350006,1001000,127.726363
"1117",129.75,129.779999,128.990005,129.309998,763900,127.686857
"1118",129.080002,129.690002,128.710007,129.199997,795600,127.578237
"1119",129.199997,130.119995,128.889999,129.539993,813500,127.913966
"1120",129.539993,131.149994,129.25,130.940002,1072300,129.296402
"1121",131.009995,131.070007,129.389999,130.110001,1094300,128.476818
"1122",130.119995,130.419998,129.039993,130.399994,970600,128.763171
"1123",131.570007,131.789993,129.990005,130.380005,1280200,128.743433
"1124",130.830002,131.139999,129.960007,131.110001,697500,129.464266
"1125",131.029999,135.270004,131.029999,134.729996,2154700,133.038822
"1126",136.850006,141.679993,136.789993,141.259995,2971100,139.486854
"1127",141.520004,142.330002,139.970001,140.330002,868800,138.568535
"1128",140.029999,141.559998,138.809998,141.149994,1317300,139.378234
"1129",141.119995,141.639999,140.220001,141.020004,1307400,139.249876
"1130",140.770004,140.800003,139.899994,140.369995,868500,138.608026
"1131",140.539993,142.559998,139.880005,140.679993,1193800,138.914132
"1132",140.610001,140.740005,138.710007,139.149994,852800,137.403339
"1133",138.860001,140.809998,138.559998,139.779999,1245200,138.623165
"1134",138.410004,139.539993,137.449997,139.449997,1189400,138.295894
"1135",139.130005,139.320007,136.520004,136.649994,985300,135.519064
"1136",137,139.259995,137,138.020004,1134300,136.877736
"1137",137.020004,138.589996,136.649994,136.990005,1534500,135.856262
"1138",137.740005,137.899994,135.029999,135.75,1324900,134.626519
"1139",135.320007,136.110001,134,134.039993,1271900,132.930664
"1140",135.050003,137.100006,134.479996,136.800003,1614600,135.667832
"1141",138.240005,140.440002,137.559998,140.429993,1612100,139.267779
"1142",141.179993,141.440002,139.490005,139.809998,1545300,138.652915
"1143",139.320007,140.380005,138.990005,140,815400,138.841345
"1144",140.960007,141.300003,137.830002,138.460007,1176000,137.314097
"1145",138.940002,141.080002,138.550003,139.899994,351700,138.742167
"1146",140.169998,140.979996,139.199997,139.339996,554100,138.186804
"1147",138.929993,139.779999,138.660004,139.610001,678400,138.454574
"1148",139.539993,141.160004,139.539993,139.929993,703200,138.771917
"1149",140.229996,141.690002,138.970001,139.160004,901400,138.008301
"1150",140.270004,140.880005,139.380005,139.860001,1410400,138.702505
"1151",140,142.440002,139.630005,140.720001,1390500,139.555388
"1152",141.5,141.830002,139.25,140.449997,2312900,139.287618
"1153",140.919998,143.970001,140.919998,143.740005,1376800,142.550398
"1154",144.979996,146.740005,144.690002,146.360001,1340700,145.14871
"1155",145.110001,145.850006,144.350006,144.630005,903500,143.433032
"1156",144.800003,145.020004,142.979996,143.559998,885800,142.37188
"1157",145.029999,145.649994,140.729996,141.720001,1689600,140.547112
"1158",140.369995,141.639999,138.979996,140.809998,1691600,139.644639
"1159",140.809998,142.100006,140.470001,140.669998,1193300,139.505799
"1160",140.389999,140.899994,139.089996,140.380005,1338400,139.218205
"1161",141.309998,142.039993,139.089996,140.279999,1218600,139.119027
"1162",141.610001,143.119995,140.279999,142.850006,1272400,141.667764
"1163",142.850006,145.539993,142.380005,145.169998,1027200,143.968556
"1164",144.240005,144.490005,143.139999,143.399994,820700,142.213201
"1165",142.759995,143.570007,141.669998,143.490005,726900,142.302467
"1166",142.289993,143,141.039993,142.220001,780100,141.042974
"1167",142.880005,143.589996,140.539993,140.820007,1111900,139.654566
"1168",140.600006,140.649994,138.75,140.309998,1204900,139.148777
"1169",139.050003,139.990005,138.009995,138.080002,1601200,136.937237
"1170",137.509995,139.800003,136.020004,139.520004,1464400,138.365322
"1171",140.699997,141.839996,139.929993,141.229996,973400,140.061161
"1172",140.639999,141.119995,139.100006,139.919998,1509100,138.762006
"1173",143.759995,146.229996,143.070007,145.289993,1785500,144.087558
"1174",145.399994,146.520004,142.610001,143.320007,1654600,142.133876
"1175",143.220001,143.220001,140.330002,140.949997,1136700,139.78348
"1176",141.389999,142.429993,141.070007,141.809998,973300,140.636363
"1177",142.080002,142.649994,140.570007,141.830002,973400,140.656202
"1178",144.270004,144.710007,142.179993,142.990005,1343500,141.806605
"1179",142.630005,143.850006,142.089996,143.710007,809600,142.520648
"1180",143.690002,144.270004,143.270004,143.820007,950400,142.629738
"1181",143.820007,144,142.940002,143.889999,705800,142.699151
"1182",143.440002,143.600006,142.679993,143.389999,1240400,142.203289
"1183",143.190002,145.520004,143.009995,145.509995,1572300,144.305739
"1184",145.460007,147.5,145.25,146.880005,1111500,145.664411
"1185",147.119995,149.139999,146.899994,148.699997,1327900,147.46934
"1186",148.699997,148.839996,147.649994,148.110001,1052700,146.884227
"1187",148.100006,148.75,147.470001,148.539993,994600,147.310661
"1188",148.899994,148.899994,146.470001,146.720001,1193500,145.505731
"1189",146.720001,148.410004,146.720001,148.039993,833100,146.814799
"1190",147.429993,147.429993,145.630005,146.259995,743300,145.049531
"1191",146.259995,148.699997,145.649994,148.360001,1565600,147.132158
"1192",148.75,149.979996,148.490005,149.5,991000,148.262722
"1193",147.5,147.990005,144.509995,144.880005,1409900,144.259931
"1194",145.169998,145.830002,144.270004,145.210007,1173000,144.588521
"1195",144.029999,144.270004,142.389999,142.389999,1441600,141.780583
"1196",142.339996,143.009995,140.839996,140.990005,1685900,140.386581
"1197",141.520004,143.339996,141.300003,143.039993,1089700,142.427795
"1198",143.039993,143.300003,140.830002,141.850006,921500,141.242901
"1199",142.509995,144.5,142.289993,142.289993,2343500,141.681005
"1200",141.990005,142.380005,140.759995,141.550003,1848800,140.944182
"1201",140.860001,145.089996,140.169998,144.509995,1963900,143.891505
"1202",144.839996,145.210007,143.940002,144.929993,1542000,144.309705
"1203",145.809998,146.479996,144.679993,144.720001,2087300,144.100612
"1204",144.899994,145.970001,144.369995,145.5,916100,144.877273
"1205",146.169998,147.940002,144.139999,144.199997,1301700,143.582834
"1206",144.509995,145.279999,142.600006,142.610001,3360000,141.999642
"1207",142.25,144.210007,142,143.210007,1027900,142.597081
"1208",143.589996,145.190002,143.529999,144.589996,997900,143.971164
"1209",145.169998,146.009995,144.910004,145.639999,650600,145.016673
"1210",145.360001,146.070007,143.550003,143.589996,1059700,142.975444
"1211",143.630005,143.630005,140.869995,141.949997,1197100,141.342464
"1212",142.199997,142.910004,141.029999,141.229996,1081800,140.625544
"1213",140.119995,142.479996,139.800003,141.460007,1594000,140.85457
"1214",142.270004,143,140.649994,140.710007,886800,140.10778
"1215",141.580002,142.070007,140.660004,141.360001,690000,140.754992
"1216",141.149994,142.619995,140.729996,142.509995,672600,141.900064
"1217",142.470001,144.059998,142.190002,143.210007,760800,142.597081
"1218",143.210007,144.479996,142.279999,142.449997,868800,141.840324
"1219",142.25,142.710007,140.419998,141.309998,1046200,140.705203
"1220",141.770004,142.330002,140.580002,140.809998,1066000,140.207343
"1221",140.800003,143.179993,140.800003,142.389999,1251800,141.780583
"1222",141.149994,141.960007,140.25,141.529999,1110900,140.924263
"1223",142.470001,144.289993,142.410004,144.220001,1313600,143.602752
"1224",144.619995,146.089996,144.279999,145.570007,1606400,144.946981
"1225",145.380005,145.699997,143.880005,144.330002,1098300,143.712282
"1226",143.440002,144.970001,143.229996,144.350006,807900,143.732201
"1227",144.190002,145.169998,143.369995,144.330002,561800,143.712282
"1228",144.529999,144.589996,141.669998,142.039993,831200,141.432075
"1229",142.029999,143.320007,140.020004,143.270004,932400,142.656821
"1230",142.350006,143.149994,140.970001,142.179993,1174200,141.571475
"1231",142.179993,142.179993,140.050003,140.869995,1313000,140.267084
"1232",141.050003,142.339996,141.050003,142.190002,778600,141.581442
"1233",142.860001,144.559998,142.699997,143.940002,1022900,143.323952
"1234",144,144,141.550003,142,1073100,141.392253
"1235",142.179993,142.529999,140.520004,141.080002,1321200,140.476192
"1236",141.5,144.75,141.5,142.800003,1169200,142.188832
"1237",143.160004,143.509995,141.279999,142.009995,1539000,141.402204
"1238",141.429993,143.199997,141.110001,141.580002,1443800,140.974052
"1239",140.360001,141.259995,139.039993,139.160004,1721600,138.564411
"1240",140.009995,140.009995,138.119995,138.860001,1385700,138.265692
"1241",139.759995,141.119995,139.119995,141.039993,810300,140.436355
"1242",140.990005,141.479996,140.550003,141.479996,807100,140.874474
"1243",141.350006,142.110001,140.880005,141.610001,733400,141.003922
"1244",141.350006,142.130005,141.089996,141.419998,842700,140.814733
"1245",141.259995,142.059998,141.050003,141.380005,642000,140.774911
"1246",141.229996,142.690002,140.949997,142.410004,872900,141.800501
"1247",142.279999,143,141.610001,141.940002,808500,141.332512
"1248",141.509995,141.929993,139.929993,140.279999,1040500,139.679613
"1249",140.339996,141.910004,139.899994,141.550003,589300,140.944182
"1250",141.259995,142.339996,140.380005,141.429993,944300,140.824685
"1251",141.350006,142.059998,140.179993,140.509995,1203600,139.908624
"1252",141.399994,141.919998,139.789993,140.820007,943400,140.21731
"1253",140.009995,141.220001,139.110001,140.509995,1080400,139.908624
"1254",140.559998,141.039993,139.809998,140.580002,930400,139.978332
"1255",139.839996,140.789993,139.5,140.190002,819200,139.590002
"1256",139.449997,140.169998,139,140.029999,996400,140.029999
"1257",140.330002,140.940002,139.470001,139.570007,1048400,139.570007
"1258",139.300003,139.729996,137.820007,137.929993,1299100,137.929993
"1259",138.110001,140.279999,137.869995,140.050003,1425700,140.050003
