"","SLB.Open","SLB.High","SLB.Low","SLB.Close","SLB.Volume","SLB.Adjusted"
"893",87.529999,88.5,87.370003,88.309998,1849900,85.87679
"894",88.480003,89.559998,88.400002,89.389999,3640400,86.927035
"895",89.540001,89.989998,89.050003,89.900002,3488600,87.422985
"896",89.970001,90.260002,89.139999,89.169998,4028500,86.713095
"897",89.5,90.209999,89.07,90.110001,3397400,87.627198
"898",89.480003,90.120003,88.610001,88.82,4958100,86.37274
"899",88.940002,89.349998,88.209999,88.349998,4212000,85.915689
"900",88.879997,88.919998,87.300003,88.019997,6370100,85.59478
"901",88.050003,88.459999,86.769997,87.510002,6423800,85.098837
"902",87.360001,87.660004,86.379997,86.980003,8527100,84.583441
"903",87.519997,87.650002,86.050003,86.480003,6559200,84.097218
"904",86.080002,88.199997,85.769997,88.169998,8417100,85.740648
"905",88.400002,88.540001,87.290001,87.459999,6824000,85.050212
"906",87.910004,88.93,87.370003,88.870003,5523900,86.421366
"907",88.910004,89.300003,87.900002,88.889999,6804700,86.440811
"908",88.879997,89.389999,88.139999,88.610001,6930700,86.168527
"909",89.809998,90.410004,88,90.209999,11923900,87.724441
"910",91.199997,92.110001,90.379997,91.089996,8312400,88.580192
"911",91.32,91.360001,90.279999,91.209999,5123800,88.696888
"912",90.639999,91.190002,89.980003,90.260002,6603500,87.773066
"913",89.230003,89.339996,87.82,88.150002,8402100,85.721203
"914",88.300003,88.620003,86.900002,87.910004,6073300,85.487817
"915",88.220001,88.519997,87.190002,87.760002,4677700,85.341949
"916",87.080002,87.519997,86.43,87.300003,6662400,84.894624
"917",87.900002,89.489998,87.889999,88.809998,5613700,86.363014
"918",87.870003,88.589996,87.300003,87.57,6337900,85.157182
"919",87.800003,88,85.889999,86.230003,7207100,83.854106
"920",86.349998,87.830002,86.209999,87.190002,6288000,84.787654
"921",87.150002,87.639999,86,86.160004,6650900,83.786035
"922",86.550003,88.769997,86.489998,88.510002,5384000,86.071284
"923",88.989998,89.739998,88.330002,89.5,5985000,87.034005
"924",89.459999,89.480003,88.389999,89.040001,5186900,86.58668
"925",89.029999,90.650002,89.010002,90.370003,5925100,87.880036
"926",90.419998,91.059998,89.959999,90.029999,4285000,87.5494
"927",89.550003,90.709999,89.150002,90.260002,5060900,87.773066
"928",90.059998,91.190002,89.949997,90.449997,4661800,88.34936
"929",90.459999,90.769997,89.699997,90.629997,5336000,88.52518
"930",90.279999,91.68,90.279999,90.480003,5990400,88.378669
"931",90.410004,91.129997,90.300003,91.029999,4917000,88.915891
"932",91.25,91.480003,90.059998,90.07,6322800,87.978188
"933",90.419998,93.669998,90.389999,92.720001,8868900,90.566645
"934",92.239998,92.75,91.440002,92.559998,5254300,90.410357
"935",93.290001,93.470001,92.110001,92.349998,4337700,90.205235
"936",91.980003,92.699997,91.480003,92.57,3947400,90.420127
"937",93.169998,93.839996,92.669998,93,5966900,90.840141
"938",92.260002,92.879997,90.599998,91.260002,7741200,89.140553
"939",92.5,93.010002,91.879997,92.489998,6768400,90.341983
"940",92.139999,92.599998,91.580002,92.010002,3995800,89.873135
"941",92.230003,93.059998,91.889999,92.75,4612000,90.595947
"942",93.230003,93.349998,92.5,92.980003,4690300,90.820608
"943",92.669998,93,92.059998,92.870003,3301800,90.713162
"944",93.279999,93.620003,91.559998,91.949997,5301500,89.814523
"945",91.190002,91.410004,90.389999,91.169998,4992700,89.052639
"946",91.57,91.730003,89.599998,90.269997,6466500,88.17354
"947",90.209999,90.589996,88.879997,89.089996,7657300,87.020944
"948",89.150002,89.970001,89.150002,89.779999,8924900,87.694922
"949",90.199997,90.989998,89.949997,90.5,4377000,88.398201
"950",90.580002,91.099998,89.860001,90.360001,4160200,88.261453
"951",90.349998,91.440002,89.910004,91.110001,4289500,88.994035
"952",91.910004,93.400002,90.949997,92.669998,11148800,90.517803
"953",93.099998,94.800003,93.019997,93.230003,7381600,91.064802
"954",94.489998,95.879997,94.410004,95.559998,9651800,93.340684
"955",95.839996,96.43,95.360001,95.43,6515700,93.213706
"956",95.410004,97.43,95.25,96.489998,7174100,94.249086
"957",96.690002,98.449997,96.489998,97.57,7801000,95.304005
"958",97.830002,98.279999,97.220001,97.5,5278100,95.235631
"959",97.190002,98.160004,97.129997,97.959999,4185300,95.684947
"960",98.07,98.410004,97.580002,97.690002,4997600,95.421221
"961",97.980003,98.709999,97.790001,98.07,4499100,95.792393
"962",98.239998,99.690002,97.809998,98.029999,8265600,95.753321
"963",97.919998,98.529999,97.550003,97.599998,7552900,95.333307
"964",97.419998,98.690002,97.360001,98.440002,6689200,96.153803
"965",98.559998,99.160004,97.559998,99.019997,5434000,96.720327
"966",98.889999,99.449997,97.160004,97.32,5482500,95.059811
"967",96.919998,97.540001,96.660004,97.099998,5563900,94.84492
"968",97.849998,99.330002,97.709999,98.480003,6203500,96.192875
"969",98.480003,100.5,98.120003,100.110001,8585700,97.785017
"970",100.519997,101.059998,100.050003,100.940002,6955500,98.595742
"971",101.580002,101.870003,99.220001,99.910004,10169700,97.589664
"972",100.330002,102.089996,99.910004,101.800003,7005300,99.43577
"973",101.309998,102.660004,100.900002,102.029999,6939500,99.660424
"974",102.019997,102.800003,101.769997,102.209999,5547200,99.836244
"975",102.059998,102.620003,101.519997,101.800003,5168700,99.43577
"976",101.57,102.150002,101.120003,101.75,6998500,99.386928
"977",102.129997,102.269997,100.360001,101.290001,6183500,98.937612
"978",101.839996,103.580002,101.339996,101.389999,7020600,99.035288
"979",101.230003,101.910004,100.849998,101.550003,5426900,99.191576
"980",101.580002,101.779999,100.57,100.800003,4174900,98.458994
"981",101.389999,101.720001,100.709999,101.029999,4471200,98.683648
"982",100.650002,101.669998,100.489998,101.099998,3112000,98.752022
"983",101.050003,101.5,100.620003,101,4681300,98.654346
"984",101.279999,102.080002,100.809998,101.879997,4075200,99.513906
"985",101.839996,102.120003,100.169998,100.279999,4374900,97.951067
"986",100.269997,100.519997,99.68,100.220001,4659700,97.892462
"987",100.650002,100.769997,99.93,100.290001,4071200,97.960836
"988",100.279999,100.82,99.760002,100.25,4518200,97.921765
"989",100.260002,101.230003,100.260002,100.739998,5134100,98.400383
"990",100.360001,100.360001,98.339996,99.5,6593900,97.189183
"991",99.199997,99.830002,98.5,99.589996,4965100,97.277089
"992",99.370003,100.440002,99.260002,100.290001,4095900,97.960836
"993",100.029999,100.919998,99.970001,100.389999,3904100,98.058513
"994",100.839996,101.739998,100.809998,101.580002,4114200,99.220878
"995",101.449997,101.959999,101.209999,101.599998,3757800,99.24041
"996",101.599998,101.900002,101.050003,101.389999,4463200,99.035288
"997",101.910004,102.339996,101.5,102.160004,3660300,99.78741
"998",102.400002,102.510002,101.019997,101.870003,3660000,99.504144
"999",102.339996,104.120003,102.300003,103.860001,4792000,101.447925
"1000",103.690002,104.209999,103.199997,104.040001,4666500,101.623745
"1001",104.07,104.68,103.209999,103.910004,3748000,101.888495
"1002",103.93,103.959999,102.919998,103.849998,3503900,101.829657
"1003",103.519997,103.800003,102.910004,103.720001,4815100,101.702189
"1004",103.639999,104.099998,103.160004,103.910004,4055600,101.888495
"1005",104.459999,105.989998,104.139999,105.989998,6205600,103.928024
"1006",105.949997,106.949997,105.519997,106.720001,5692300,104.643826
"1007",106.209999,107.209999,106.129997,106.529999,4148000,104.457519
"1008",106.260002,107.010002,106,106.540001,3199100,104.467327
"1009",106.839996,108.080002,106.139999,106.330002,5847600,104.261413
"1010",106.900002,108.269997,106.019997,108.25,4749000,106.144059
"1011",107.800003,107.879997,106.629997,107.050003,4126700,104.967407
"1012",106.660004,107.190002,106.010002,106.099998,4321500,104.035885
"1013",106.089996,107.169998,105.440002,107.080002,6129400,104.996823
"1014",107.150002,107.989998,106.769997,107.599998,5892900,105.506703
"1015",108.040001,109.75,107.849998,108.830002,8860300,106.712777
"1016",109.290001,109.419998,108.419998,108.900002,4284100,106.781415
"1017",108.849998,109.5,106.779999,106.980003,5762000,104.898769
"1018",106.849998,114.440002,106.849998,113.849998,17541800,111.635113
"1019",114.919998,117.559998,114.699997,116.120003,14230400,113.860955
"1020",115.940002,117.800003,115.25,117.800003,7830900,115.508272
"1021",117.489998,118.129997,117.029999,117.949997,6529400,115.655348
"1022",118.300003,118.760002,117.349998,117.849998,6644900,115.557295
"1023",117.980003,118.25,117.190002,117.730003,4321100,115.439634
"1024",117.739998,117.940002,116.379997,117.5,3574000,115.214106
"1025",117.339996,117.629997,116.709999,117.43,4887400,115.145468
"1026",117.050003,117.349998,116.239998,116.75,6460900,114.478697
"1027",117.269997,117.32,116.139999,116.959999,6769500,114.68461
"1028",115.839996,116.379997,114.800003,115.400002,5112800,113.154961
"1029",115.309998,115.459999,114.129997,114.699997,4831900,112.468575
"1030",114.82,116.059998,114.730003,115.940002,5160000,113.684457
"1031",114.449997,115.760002,113.550003,114.459999,6472400,112.233246
"1032",115,115.900002,114.309998,115.879997,5303200,113.625619
"1033",115.650002,115.650002,114,114.639999,5348000,112.409745
"1034",113.5,113.650002,110.769997,112.360001,9057900,110.174102
"1035",112.379997,113.970001,112.360001,113.040001,4427800,110.840873
"1036",113.739998,114.150002,113.260002,113.410004,4174100,111.203678
"1037",113.589996,113.589996,111.93,112.110001,4745400,109.928966
"1038",112.300003,113.290001,112.220001,113.099998,4750600,110.899704
"1039",112.75,112.900002,111.669998,111.779999,5837300,109.605384
"1040",111.93,112.269997,110.900002,111.889999,4811000,109.713244
"1041",112.199997,112.610001,111.120003,111.120003,3981800,108.958228
"1042",111.529999,111.970001,109.860001,110.269997,5750400,108.124758
"1043",109.580002,109.93,107.940002,108.389999,7561900,106.281335
"1044",107.860001,109.089996,106.839996,107.949997,6045800,105.849892
"1045",108.040001,110.050003,107.519997,109.669998,5759800,107.536432
"1046",108.889999,108.970001,106.349998,107.080002,6946200,104.996823
"1047",106.440002,108.900002,106.300003,107.57,5352900,105.477288
"1048",107.970001,108.620003,106.599998,107.010002,4653100,104.928185
"1049",107.25,108.480003,107.199997,108.379997,4168900,106.271527
"1050",108.970001,110.349998,108.519997,109.209999,5354100,107.085382
"1051",108.949997,109.309998,107.519997,107.870003,4625000,105.771454
"1052",108.690002,109.239998,107.419998,107.620003,4294700,105.526318
"1053",107.959999,108.410004,105.550003,105.910004,5857600,103.849586
"1054",106.300003,106.879997,105.389999,106.529999,5322500,104.457519
"1055",109.260002,109.489998,107.540001,108.139999,7806500,106.036198
"1056",109.07,109.650002,108.370003,109.419998,6228900,107.291296
"1057",109.860001,110.029999,108.709999,109.849998,4627300,107.712931
"1058",109.959999,109.989998,108.900002,109.440002,4642900,107.310911
"1059",109.059998,109.709999,108.059998,109.029999,4162600,106.908883
"1060",109.669998,110.5,109.330002,110.220001,4497400,108.075735
"1061",110.75,111.879997,110.68,111.019997,4827000,108.860167
"1062",111.480003,112,110.519997,111.040001,4339700,108.879782
"1063",110.839996,110.839996,110.010002,110.160004,3515800,108.016905
"1064",110.290001,110.379997,109.169998,109.639999,4594700,107.898806
"1065",109.629997,109.660004,107.519997,108.059998,6242700,106.343897
"1066",109.25,109.93,108.110001,108.169998,4598900,106.45215
"1067",108.239998,108.269997,105.089996,105.639999,7410500,103.96233
"1068",106.029999,106.790001,104.889999,106.760002,5971700,105.064546
"1069",105.919998,105.989998,103.769997,104.489998,7e+06,102.830592
"1070",104.669998,105.419998,103.260002,103.970001,6221300,102.318853
"1071",104.07,104.43,102.75,104.269997,5709500,102.614085
"1072",103.220001,104.900002,103,104.449997,5823100,102.791226
"1073",103.730003,104.080002,102.089996,102.220001,7383100,100.596645
"1074",102.029999,103.599998,101.849998,103.050003,5737800,101.413466
"1075",102.870003,105.849998,102.860001,104.959999,6676400,103.293129
"1076",105.410004,105.82,103.099998,103.309998,8185000,101.669331
"1077",103.779999,104.940002,103.32,104.470001,6514100,102.810913
"1078",104.57,105.18,103.209999,103.209999,9520200,101.570921
"1079",103.239998,103.239998,101.239998,101.720001,5644100,100.104586
"1080",101.809998,103.07,101.25,102.089996,4969000,100.468705
"1081",102.209999,102.779999,100.300003,102.07,6742900,100.449026
"1082",103.389999,103.43,100.370003,101.010002,7353300,99.405862
"1083",101.349998,103.620003,100.849998,103.459999,6353800,101.816951
"1084",102.25,103.639999,101.620003,103.279999,7040600,101.639809
"1085",103.629997,104.379997,101.32,101.690002,8082800,100.075063
"1086",101.410004,102.400002,98.379997,98.849998,8674100,97.280161
"1087",98.139999,98.449997,96.800003,97.779999,10864100,96.227154
"1088",98.239998,98.449997,96.550003,97.900002,6807000,96.345251
"1089",98.379997,99.82,97.629997,98.559998,6058800,96.994766
"1090",98.18,100.18,97.550003,98.230003,9573500,96.670012
"1091",97.699997,98.529999,95.75,98.440002,10521000,96.876677
"1092",97.959999,97.970001,94.699997,94.919998,14844800,93.412573
"1093",94.099998,94.970001,92.07,93.07,13965100,91.591955
"1094",92.830002,94.230003,90.739998,90.93,13965300,89.485941
"1095",91.099998,92.519997,88.209999,88.959999,14772500,87.547225
"1096",87.900002,89.779999,86.199997,89.209999,18304100,87.793255
"1097",86.75,91.220001,86,90.639999,15422000,89.200545
"1098",97.309998,98.440002,93.080002,93.970001,17948500,92.477663
"1099",94.519997,94.940002,93.75,94.599998,8209900,93.097656
"1100",96.959999,97.75,95.669998,97.75,9180700,96.197632
"1101",98.18,98.660004,95.93,95.989998,8312300,94.465581
"1102",98.209999,99.400002,97.07,98.260002,7767700,96.699535
"1103",98.199997,98.199997,96.279999,97.239998,7489500,95.695729
"1104",95.309998,95.309998,92.449997,93.519997,15256800,92.034805
"1105",94.230003,96.75,93.540001,96.510002,8307400,94.977327
"1106",97.870003,98.660004,96.449997,97.410004,7375200,95.863035
"1107",96.879997,97.910004,96.029999,97.620003,5104000,96.069699
"1108",96.800003,98.800003,96.540001,98.660004,8293900,97.093184
"1109",98.019997,99.18,96.160004,96.519997,7732700,94.987162
"1110",95.519997,95.519997,93.440002,94.160004,9568200,92.664648
"1111",94.580002,97.150002,94.150002,96.639999,7443600,95.105259
"1112",95.5,97.080002,94.099998,96.980003,9507500,95.439864
"1113",97.389999,99.93,97.269997,98.730003,7826000,97.162072
"1114",99.449997,100.540001,98.18,98.290001,7972900,96.729057
"1115",98.370003,98.489998,96.75,98.360001,6111500,96.797945
"1116",97.75,99.690002,97.239998,97.43,6679000,95.882714
"1117",96.610001,97.470001,92.720001,94.849998,18116000,93.343685
"1118",96.260002,96.849998,94.419998,95.32,11825000,93.806223
"1119",95.25,96.5,94.940002,95.629997,8499600,94.111297
"1120",96.669998,96.669998,94.949997,95.279999,5971400,93.766857
"1121",95.120003,95.75,93.93,95,6553200,93.491305
"1122",95,96.25,94.660004,96.139999,8198700,94.6132
"1123",98.080002,98.75,96.800003,97.870003,9293500,96.315729
"1124",98.709999,99.209999,97.970001,98.449997,10324700,96.886512
"1125",98.809998,99.019997,95.050003,95.199997,10729600,93.688126
"1126",94.830002,94.910004,92.300003,92.809998,9882600,91.336082
"1127",86.300003,86.68,83.25,85.949997,18876100,84.585025
"1128",84.529999,85.82,82.660004,84.839996,18083200,83.883032
"1129",85.059998,86.099998,83.830002,85.220001,13740300,84.25875
"1130",85.769997,87.169998,85.099998,86.760002,11464800,85.78138
"1131",86.080002,88.160004,85.400002,87.43,9000100,86.443821
"1132",87.209999,88.160004,86,87.160004,8983600,86.17687
"1133",86.040001,86.18,83.910004,84.209999,11306800,83.26014
"1134",83.309998,85.529999,82.900002,85.470001,10595600,84.50593
"1135",83.989998,84.059998,82.129997,83.169998,11166500,82.23187
"1136",82.949997,85.199997,82.75,83.010002,12332600,82.073679
"1137",82.050003,82.849998,79.730003,80,17708800,79.097629
"1138",80.239998,81.830002,79.839996,79.900002,11164500,78.998758
"1139",78.870003,83.410004,78.470001,80.190002,16034600,79.285488
"1140",81.169998,84.43,80.25,82.879997,13900600,81.945141
"1141",85.25,85.519997,82.07,84.230003,13255300,83.279919
"1142",84.309998,87.720001,84.019997,87.519997,15493800,86.532802
"1143",87.339996,87.800003,85.900002,86.75,10563800,85.771491
"1144",87.099998,87.690002,86.260002,87.32,8377900,86.335061
"1145",86.760002,87.639999,85.599998,87.059998,3624100,86.077992
"1146",87.550003,88.029999,86.519997,87.129997,4835500,86.147202
"1147",87.400002,88.089996,86.559998,87.349998,5872800,86.364722
"1148",87.059998,87.199997,86.050003,86.440002,6116200,85.46499
"1149",85.720001,86.43,84.800003,85.410004,5346800,84.446609
"1150",84.809998,86.199997,84.620003,85.669998,5500800,84.703671
"1151",84.400002,84.400002,82.589996,83.349998,10039400,82.40984
"1152",82.940002,83.360001,80.660004,81.720001,9758400,80.798229
"1153",82.550003,82.660004,80.529999,81.709999,7951600,80.788339
"1154",82.489998,83.290001,81.940002,82.699997,7911600,81.767171
"1155",83.279999,83.370003,80.580002,81.220001,7649800,80.303869
"1156",79.129997,79.129997,76.730003,78.050003,13257100,77.169627
"1157",78,79,77.029999,77.779999,11931600,76.902668
"1158",75.989998,78.559998,75.599998,78.389999,12226700,77.505788
"1159",78.739998,79.160004,76.43,76.629997,10918900,75.765638
"1160",77.480003,81.519997,77.470001,81.330002,17587500,80.412628
"1161",80.379997,80.940002,78.900002,80.480003,10948600,79.572218
"1162",80.419998,82.639999,79.599998,82.209999,9178800,81.2827
"1163",82.940002,83.120003,80.709999,82.139999,9040000,81.21349
"1164",81.93,83.199997,81.599998,82,8032800,81.075069
"1165",82.059998,84.099998,81.550003,83.68,7060500,82.73612
"1166",82.720001,85,82.720001,84.550003,7332800,83.596309
"1167",84.199997,84.239998,80.529999,80.75,10041700,79.839169
"1168",81.160004,82.059998,79.519997,81.900002,9037300,80.976199
"1169",81.339996,83.82,80.769997,82.389999,9947200,81.46067
"1170",83.989998,84.75,82.5,84.639999,9426800,83.68529
"1171",85.989998,88.080002,85.870003,87.080002,15913300,86.097771
"1172",85.75,85.870003,83.639999,84.550003,12071700,83.596309
"1173",85.639999,86.440002,84.910004,85.919998,7749700,84.950851
"1174",86.82,87.419998,85.800003,86.160004,8530800,85.18815
"1175",86.160004,86.870003,85.529999,85.82,7614600,85.347267
"1176",85.779999,86.099998,84.029999,85.220001,7217600,84.750573
"1177",83.900002,85.330002,83.5,84.730003,6630800,84.263275
"1178",86.160004,87.400002,85.480003,85.959999,6561100,85.486495
"1179",87.370003,88.529999,86.959999,88.379997,7562900,87.893163
"1180",88.43,89,87.279999,88.889999,7958300,88.400356
"1181",88.120003,88.330002,87.349998,87.739998,7182100,87.256689
"1182",85.239998,87.580002,85.120003,86.980003,6764800,86.500881
"1183",86.669998,87.239998,85.25,85.879997,8123200,85.406934
"1184",84.790001,86.190002,84.389999,85.540001,6033800,85.06881
"1185",86.589996,86.730003,84.529999,85.309998,8430700,84.840074
"1186",85.389999,85.639999,84.550003,85.209999,5597000,84.740626
"1187",84.480003,84.620003,83.269997,83.889999,8485400,83.427898
"1188",83.970001,84.760002,83.970001,84.160004,7836000,83.696415
"1189",83.690002,84.860001,83.160004,84.620003,7725600,84.15388
"1190",84.860001,85.5,83.970001,84.910004,6774800,84.442283
"1191",85.059998,85.290001,83.760002,85.139999,8229900,84.671012
"1192",84.339996,85.080002,83.919998,84.82,5798200,84.352775
"1193",84.019997,84.480003,82.900002,83.110001,9674500,82.652196
"1194",82.870003,83.389999,82.050003,82.360001,6296400,81.906327
"1195",81.32,82.449997,81.239998,81.309998,8140600,80.862108
"1196",81.440002,81.919998,81.139999,81.269997,6157000,80.822327
"1197",81.459999,81.639999,80.769997,80.940002,7630200,80.494151
"1198",80.239998,80.900002,79.669998,80.419998,8836700,79.977011
"1199",79.910004,81.400002,79.669998,81.260002,8265500,80.812388
"1200",80.349998,81.089996,79.989998,80.470001,7954600,80.026738
"1201",80.059998,82.660004,79.389999,82.050003,11542100,81.598037
"1202",80.730003,81.900002,80.610001,81.010002,8425600,80.563765
"1203",81.610001,83.18,81.540001,82.370003,14383800,81.916274
"1204",82.489998,83.57,82,82,8932100,81.548309
"1205",81.900002,82.510002,81.660004,81.849998,6446100,81.399134
"1206",82.650002,84.120003,82.32,83.290001,8243100,82.831204
"1207",84,84.599998,82.760002,83.160004,8150500,82.701923
"1208",83.010002,83.470001,82.32,83.309998,5729100,82.851091
"1209",83.879997,84.730003,83.410004,84.480003,6537900,84.014652
"1210",83.720001,84.260002,83.349998,83.440002,7304700,82.98038
"1211",84,84.800003,83.599998,84.279999,7808400,83.815749
"1212",84.089996,85.43,83.889999,84.389999,6039400,83.925144
"1213",84.959999,87.040001,84.809998,85.910004,8092500,85.436775
"1214",86.139999,86.989998,85.25,86.269997,7175700,85.794785
"1215",86.559998,87.080002,85.260002,86.120003,8739200,85.645617
"1216",86.379997,88.93,86.260002,88.449997,9207300,87.962777
"1217",88.779999,89.370003,88.199997,89.110001,7315700,88.619145
"1218",88.980003,89.300003,87.760002,88.019997,7936900,87.535145
"1219",88.589996,89.339996,88.349998,88.800003,12053100,88.310855
"1220",89.459999,92,88.900002,92,13207800,91.493225
"1221",91.25,93.260002,90.230003,91.889999,17143200,91.38383
"1222",94.110001,94.889999,91.540001,92.860001,20002600,92.348488
"1223",92.580002,93.800003,92.209999,92.470001,8938000,91.960637
"1224",92.459999,92.68,90.610001,91.290001,6850200,90.787137
"1225",91.870003,92.459999,91.110001,92.160004,5910200,91.652347
"1226",92.32,93.940002,92.32,93.050003,6192500,92.537444
"1227",92.510002,92.690002,91.160004,91.610001,7604000,91.105374
"1228",92.18,92.589996,91.449997,92.330002,7422500,91.821409
"1229",92.089996,92.800003,91.480003,92.660004,4480500,92.149593
"1230",92.580002,94.400002,91.900002,94.279999,8134100,93.760665
"1231",94.230003,95.129997,93.43,94.610001,8166600,94.088849
"1232",94.480003,94.889999,92.809998,93,6926700,92.487717
"1233",94.18,94.18,92.379997,92.980003,4993700,92.46783
"1234",93.660004,94.410004,92.029999,92.040001,7349800,91.533006
"1235",92.709999,93.57,91.550003,92.269997,6665500,91.761734
"1236",91.610001,91.68,89.57,90.230003,8670100,89.732978
"1237",91.32,92.559998,90.129997,92.43,6078900,91.920857
"1238",93.389999,93.410004,91.669998,91.769997,7335800,91.264489
"1239",91.379997,92.940002,91.139999,92.470001,5088100,91.960637
"1240",93.120003,93.169998,91.769997,92.510002,5913600,92.000418
"1241",92.800003,93.25,91.900002,92.169998,5266400,91.662287
"1242",91.849998,92.690002,91.169998,92.139999,4640500,91.632453
"1243",91.959999,93,91.650002,92.75,4023600,92.239094
"1244",91.739998,91.739998,89.940002,90.559998,6213000,90.061155
"1245",90.699997,91.18,89.82,90.75,4476300,90.250111
"1246",91.360001,92.669998,90.779999,92.029999,5117000,91.523059
"1247",91.459999,92.349998,90.769997,92.019997,4104200,91.513112
"1248",91.120003,91.690002,90.25,90.739998,6106700,90.240164
"1249",90.089996,91.690002,90.089996,91,5406800,90.498734
"1250",90.660004,90.839996,89.720001,90.650002,4400300,90.150663
"1251",91.019997,91.650002,90.760002,90.769997,6089700,90.269997
"1252",90.190002,91.050003,89.68,90.650002,5003300,90.650002
"1253",91.059998,92.610001,90.75,91.5,5205800,91.5
"1254",91.279999,92.470001,91.080002,91.360001,3959400,91.360001
"1255",90.839996,91.339996,90,90.07,6392900,90.07
"1256",89.690002,91.720001,89.540001,90.169998,7061700,90.169998
"1257",89.830002,90.669998,89.139999,89.370003,7067900,89.370003
"1258",90.160004,90.629997,89.790001,89.860001,5023100,89.860001
"1259",90.980003,91.830002,90.730003,91.629997,6016500,91.629997
