"","RTN.Open","RTN.High","RTN.Low","RTN.Close","RTN.Volume","RTN.Adjusted"
"906",90.400002,91.18,89.790001,91.139999,1378900,87.817775
"907",91.400002,91.849998,90.919998,91.160004,1756900,87.83705
"908",91.07,91.120003,90.269997,90.68,1135600,87.374544
"909",90.519997,91,89.650002,90.07,2076000,86.786779
"910",90.800003,91.959999,90.550003,91.529999,2797000,88.193559
"911",91.349998,92.690002,91.160004,92.449997,2335600,89.080021
"912",91.989998,92.650002,90.800003,91.099998,2212700,87.779233
"913",90.099998,90.360001,88.129997,88.129997,1997900,84.917494
"914",88.550003,89.190002,87.639999,88.559998,2149300,85.331819
"915",88.470001,89.5,88.410004,89.209999,1512000,85.958127
"916",88.129997,88.949997,87.720001,88.629997,3034200,85.399268
"917",88.610001,92.300003,87.860001,91.889999,4058700,88.540437
"918",92.209999,95.5,91.93,95.07,6101500,91.60452
"919",95.190002,95.830002,92.389999,92.449997,3730300,89.080021
"920",91.75,91.980003,89.470001,90.980003,4183800,87.663612
"921",90.900002,93.129997,90.489998,92.75,2874100,89.369088
"922",92.709999,93.620003,92.290001,93.599998,1890200,90.188103
"923",94.029999,95.730003,93.870003,94.269997,2875300,90.833678
"924",94.300003,94.43,92.660004,93.230003,2458900,89.831595
"925",92.809998,94.760002,92.720001,94.290001,2373200,90.852953
"926",94.449997,95.739998,94.389999,95.669998,2159000,92.182647
"927",95.199997,96.290001,94.910004,95.290001,2006900,91.816502
"928",94.82,96.139999,94.559998,95.93,1655200,92.433172
"929",95.209999,96.349998,94.860001,95.870003,1725900,92.375361
"930",96.18,97.129997,95.120003,95.160004,2065400,91.691243
"931",95.25,96.910004,95.050003,96.349998,2043800,92.83786
"932",96.489998,97.349998,96.07,96.599998,2258600,93.078747
"933",97.080002,99.480003,97.059998,98.220001,3017400,94.639698
"934",98.209999,98.57,96.519997,96.779999,1763300,93.252186
"935",96.949997,97.339996,96.25,96.580002,2047300,93.05948
"936",96.470001,97.589996,96.300003,97.589996,1699300,94.032658
"937",96.860001,98.949997,96.860001,97.910004,1721600,94.341
"938",96.900002,98.57,96.739998,98.199997,1639200,94.620423
"939",100.93,101.029999,100.080002,100.389999,2092400,96.730596
"940",101,102,100.410004,100.690002,1836000,97.019663
"941",100.029999,101.07,100.029999,100.489998,1436000,96.826949
"942",101,102.150002,100.699997,101.269997,1765900,97.578515
"943",100.839996,101.080002,100.099998,100.730003,1440100,97.058206
"944",100.660004,100.709999,99.029999,99.150002,1580500,95.535798
"945",98.809998,100.07,98.059998,99.739998,1795100,96.104288
"946",100.050003,101.150002,98.639999,98.830002,1777900,95.227463
"947",98.589996,100.940002,98.580002,100.089996,2795700,96.441528
"948",100.480003,101.019997,100.120003,100.959999,1272800,97.279818
"949",101.339996,101.709999,100.669998,101.309998,1384700,97.617058
"950",101.720001,101.800003,98.730003,99.389999,1818400,95.767047
"951",99.589996,100.410004,98.209999,98.57,2651400,94.976938
"952",98.839996,99.099998,97.389999,97.5,3773900,93.945942
"953",97.879997,97.989998,96.040001,97.330002,2355000,93.782141
"954",98.139999,98.760002,97.370003,98.059998,2115600,94.485527
"955",98.529999,98.720001,97.089996,97.089996,1395900,93.550884
"956",97,97.830002,96.07,97.540001,2096600,93.984485
"957",97.889999,98.790001,97.599998,98.650002,1695100,95.054024
"958",98.279999,99.25,98.279999,98.790001,1910300,95.776294
"959",99.449997,99.900002,98.440002,99.129997,1321100,96.105918
"960",99.239998,100.099998,98.849998,99.809998,1483500,96.765174
"961",100.300003,100.57,99.349998,100.040001,1126800,96.988161
"962",100.43,100.809998,97.5,97.610001,1733600,94.632291
"963",97.599998,98.18,96.529999,96.910004,1486000,93.953648
"964",96.860001,96.879997,95.449997,96.339996,1581100,93.40103
"965",97.589996,99.650002,97.169998,99.419998,2481900,96.387072
"966",99.120003,99.209999,96.839996,97.07,1527600,94.108763
"967",96.709999,97.339996,96.279999,96.400002,1761700,93.459204
"968",96.830002,97.839996,96.459999,97.510002,1513700,94.535343
"969",97.389999,97.980003,95.870003,97.919998,1566900,94.932832
"970",98.529999,99.059998,97.699997,99.029999,1278100,96.00897
"971",98.900002,100.360001,98.900002,100.129997,1217800,97.075412
"972",101.5,101.620003,100.5,101.470001,1932100,98.374538
"973",101.139999,102.330002,99.459999,99.5,2381100,96.464634
"974",99.919998,100.860001,99.099998,100.230003,2144700,97.172367
"975",98.510002,98.510002,94.550003,95.919998,3346000,92.993844
"976",96.029999,96.129997,94.639999,94.900002,2847400,92.004964
"977",96.279999,96.389999,94.5,95.440002,2773500,92.528491
"978",95.900002,96.349998,95.330002,95.900002,2501100,92.974458
"979",95.879997,96.279999,95.120003,95.480003,2564800,92.567272
"980",95.360001,96.209999,94.620003,95.410004,1925500,92.499408
"981",95.370003,96.330002,95.269997,95.830002,2054300,92.906593
"982",95.550003,96.860001,95.43,96.730003,1894800,93.779139
"983",96.589996,96.639999,95.870003,95.949997,1217300,93.022928
"984",96.440002,97.910004,95.760002,97.790001,2069600,94.8068
"985",97.889999,98.139999,97.199997,97.620003,1913600,94.641988
"986",97.349998,97.660004,96.779999,97.169998,1583400,94.205711
"987",97.599998,98.440002,97.489998,98.330002,1371400,95.330328
"988",98.669998,99.690002,98.620003,99.449997,1425400,96.416156
"989",99.440002,99.660004,97.290001,97.400002,2216600,94.428698
"990",96.900002,97.360001,95.75,96.059998,2301100,93.129573
"991",96.230003,96.5,94.779999,95.389999,2740900,92.480014
"992",95.18,95.75,94.800003,95.650002,1120000,92.732084
"993",95.290001,95.769997,94.860001,95.419998,1389800,92.509097
"994",95.57,96.32,95.25,95.43,1069100,92.518794
"995",95.650002,96.379997,95.449997,96.18,1208700,93.245915
"996",96.18,97.169998,96,97.029999,686800,94.069983
"997",97.199997,97.309998,96.379997,96.82,1359100,93.86639
"998",97.080002,97.989998,96.559998,96.610001,1149000,93.662797
"999",96.82,97.209999,96.330002,96.970001,1085300,94.011816
"1000",96.68,97.800003,96.68,97.57,1524600,94.59351
"1001",97.089996,98.260002,96.5,98.059998,962100,95.06856
"1002",97.349998,98.410004,97.279999,97.889999,1718500,94.903748
"1003",97.860001,97.980003,97.279999,97.93,998700,94.942529
"1004",98.18,98.669998,97.800003,98.559998,1425200,95.553307
"1005",97.910004,98.940002,97.900002,98.779999,1201700,95.766597
"1006",98.43,98.910004,98,98.5,1681300,95.49514
"1007",100.309998,100.309998,97.440002,97.57,1617700,94.59351
"1008",97.5,97.870003,96.379997,96.480003,1680700,93.536766
"1009",96.550003,96.830002,95.160004,95.5,1351000,92.586659
"1010",95.699997,96.769997,95.449997,96.589996,1107200,93.643403
"1011",96.459999,97.389999,96.169998,97.099998,1023400,94.137847
"1012",96.860001,97.160004,95.82,95.830002,1578200,92.906593
"1013",95.989998,96.32,94.919998,95.739998,1051600,92.819335
"1014",95.639999,96.25,95.489998,95.849998,1330500,92.92598
"1015",96.269997,97.230003,96.25,96.769997,1911100,93.817912
"1016",97.040001,97.040001,95.449997,95.830002,889300,92.906593
"1017",95.529999,96,94.190002,94.230003,1129200,91.355405
"1018",94.209999,94.849998,93.529999,94.709999,1585000,91.820758
"1019",94.559998,94.559998,93.639999,94.080002,1161500,91.209979
"1020",94.120003,94.449997,93.75,94.400002,1895000,91.520217
"1021",93.82,93.839996,92.099998,92.25,1625500,90.012687
"1022",91.669998,93.629997,90.370003,93.099998,2129800,90.842071
"1023",93.099998,93.559998,92.220001,92.470001,1136500,90.227353
"1024",93.389999,93.5,92.480003,93.220001,808800,90.959163
"1025",93.290001,93.389999,92.099998,92.290001,1235900,90.051718
"1026",92.029999,92.220001,91.07,91.199997,1417300,88.98815
"1027",91.739998,91.870003,91,91.860001,1547700,89.632146
"1028",90.75,92.68,90.75,92.099998,1523400,89.866324
"1029",92.129997,93.300003,91.910004,92.959999,1515500,90.705467
"1030",93.389999,94.129997,93.120003,93.959999,1763400,91.681214
"1031",94.059998,95.260002,93.970001,94.559998,1583200,92.266661
"1032",95.019997,95.120003,94.110001,94.629997,1202700,92.334963
"1033",94.18,95.139999,93.639999,94.150002,1077100,91.866609
"1034",94.370003,94.959999,94,94.849998,1168700,92.549629
"1035",94.860001,95.980003,94.849998,95.82,1023300,93.496105
"1036",96,97.010002,95.790001,96.860001,2307800,94.510883
"1037",96.400002,96.540001,95.339996,95.370003,1674700,93.057021
"1038",95,95.389999,93.480003,93.550003,2278100,91.281162
"1039",93.269997,93.540001,91.970001,92.07,1978600,89.837052
"1040",92.230003,93.529999,91.559998,93.279999,1806800,91.017706
"1041",93.059998,93.389999,92.489998,92.489998,1607300,90.246865
"1042",92.889999,93.419998,92.059998,92.620003,1285600,90.373716
"1043",92.019997,92.150002,90.760002,90.769997,1928000,88.568578
"1044",90.870003,92.239998,90.870003,91.790001,1671600,89.563844
"1045",91.790001,92,90.940002,91.550003,1916800,89.329667
"1046",91.209999,92.790001,90.970001,91.57,1473900,89.349179
"1047",90.489998,90.910004,89.260002,89.519997,2271900,87.348894
"1048",90.260002,90.400002,89.169998,89.43,1537700,87.26108
"1049",89.730003,91.660004,89.610001,91.610001,1450100,89.38821
"1050",91.959999,92.160004,91.330002,91.410004,1210900,89.193063
"1051",91.580002,92.25,91.18,91.379997,1092800,89.163784
"1052",91.739998,93.790001,91.739998,93.639999,1392300,91.368975
"1053",93.529999,93.879997,93.25,93.410004,1206700,91.144558
"1054",93.720001,93.980003,92.739998,93.449997,1144000,91.183581
"1055",93.900002,94.980003,93.900002,94.800003,1070200,92.500846
"1056",94.639999,95.220001,94.449997,95.059998,1495900,92.754535
"1057",95.199997,96.849998,94.919998,96.660004,1829600,94.315736
"1058",96.739998,97,96.419998,96.580002,975800,94.237675
"1059",96.43,97.239998,96.349998,96.580002,842400,94.237675
"1060",97,97.209999,96.720001,97.07,624300,94.715789
"1061",97.129997,97.220001,96.580002,96.610001,697100,94.266946
"1062",96.709999,97,95.940002,96.160004,1067700,93.827863
"1063",95.75,96.190002,95.5,96.040001,1400600,93.71077
"1064",96.389999,96.830002,95.900002,96.339996,1643500,94.00349
"1065",96.709999,96.760002,95.910004,96.480003,2037700,94.140102
"1066",96.779999,96.949997,96.209999,96.639999,2269800,94.296217
"1067",96.75,97.480003,96.639999,97.110001,2055400,94.75482
"1068",97.209999,97.900002,96.989998,97.760002,2411300,95.389057
"1069",97.849998,98.709999,97.800003,98.5,1835100,96.111108
"1070",99.080002,99.889999,98.75,99.339996,1898400,96.930732
"1071",99.43,101.309998,99.230003,100.900002,3001400,98.452903
"1072",101.050003,101.199997,100.529999,100.93,2458900,98.482174
"1073",100.650002,101.370003,100.32,100.769997,1563200,98.326051
"1074",100.959999,101.68,100.440002,101.510002,1935800,99.048109
"1075",101.349998,102.18,101.040001,101.709999,1621200,99.243256
"1076",102.059998,102.919998,101.720001,102.279999,1024300,99.799431
"1077",102.440002,102.540001,102.099998,102.480003,1029200,99.994585
"1078",103.209999,103.510002,102.629997,103.349998,2127300,100.843481
"1079",102.910004,103.459999,102.18,102.389999,1186700,99.906764
"1080",101.989998,102.18,100.349998,100.580002,1343200,98.140664
"1081",101,101.099998,100.519997,101.050003,2107600,98.599266
"1082",100.650002,101.050003,100.099998,100.190002,1966600,97.760123
"1083",100.190002,101.790001,100.190002,101.519997,1385700,99.057861
"1084",99.940002,101.610001,98.980003,100.889999,1462700,99.033327
"1085",101.370003,102.360001,101.089996,101.620003,1777300,99.749897
"1086",100.970001,100.970001,98.699997,99.190002,2642500,97.364615
"1087",99.169998,99.400002,97.209999,97.68,1695600,95.882402
"1088",98.709999,99.870003,98.379997,99.18,2142200,97.354797
"1089",99.650002,100.220001,98.339996,98.400002,1405700,96.589153
"1090",98.190002,98.199997,95.769997,95.769997,2332100,94.007548
"1091",96.120003,97.029999,94.93,96.949997,1943300,95.165833
"1092",96.839996,96.959999,94.720001,94.970001,1497100,93.222275
"1093",95.139999,96.400002,94.599998,95.470001,2196200,93.713073
"1094",95.510002,96.160004,93.709999,93.849998,2056300,92.122883
"1095",94.139999,97.489998,93.849998,96.559998,2885600,94.78301
"1096",95.150002,95.760002,92.959999,95.410004,2225500,93.65418
"1097",93.989998,95.870003,93.529999,95.32,1583200,93.565832
"1098",96.459999,97.650002,96.139999,97.459999,1763100,95.666449
"1099",97,97.449997,95.910004,96.839996,1535600,95.057856
"1100",96.949997,98.199997,96,98.110001,1815600,96.304489
"1101",98.43,99.220001,97.32,97.449997,1907200,95.656631
"1102",96.389999,99.480003,95.809998,98.879997,1906600,97.060315
"1103",98.889999,99.529999,96.839996,98.120003,1636100,96.314307
"1104",98,99.639999,97.610001,99.370003,1565400,97.541303
"1105",99.650002,101.459999,99.650002,101.07,1902400,99.210015
"1106",101.540001,102.099998,100.910004,101.660004,1913100,99.789161
"1107",101.650002,103.800003,100.230003,103.199997,1740700,101.300814
"1108",104.639999,104.970001,103.239998,103.879997,2006000,101.968301
"1109",104,104.300003,102.949997,103.379997,1222100,101.477502
"1110",104.889999,105.75,103.68,105.099998,2289300,103.16585
"1111",105.459999,105.730003,103.599998,104.139999,2213000,102.223518
"1112",104.169998,105.400002,103.93,104.709999,1336200,102.783028
"1113",104.540001,104.639999,103.260002,104.360001,1776000,102.43947
"1114",104.160004,104.550003,103.300003,103.519997,1423700,101.614925
"1115",103.68,104.389999,103.349998,103.739998,1191500,101.830878
"1116",103.040001,104.080002,103.040001,103.400002,1751700,101.497138
"1117",103.419998,104.620003,102.379997,103.120003,2613500,101.222292
"1118",104.550003,104.82,103.419998,104.629997,4104200,102.704498
"1119",104.150002,104.389999,102.970001,103.300003,2250700,101.39898
"1120",103.199997,104.910004,102.919998,104.129997,2205000,102.2137
"1121",103.830002,104.57,103.419998,104.339996,1424300,102.419834
"1122",103.949997,104.720001,103.57,104.25,866800,102.331494
"1123",105.650002,105.949997,105.160004,105.779999,1851000,103.833336
"1124",105.760002,106.800003,105.760002,106.589996,1276200,104.628428
"1125",106.519997,107.040001,106.139999,106.400002,1925200,104.441929
"1126",106.519997,106.970001,106.349998,106.669998,802800,104.706957
"1127",106.919998,107.809998,106.57,106.699997,583400,104.736404
"1128",106,106.949997,105.949997,106.279999,1117500,104.324135
"1129",106.309998,107.110001,105.889999,106.779999,1808600,104.814934
"1130",107.089996,108,106.769997,107.639999,1856100,105.659108
"1131",107.5,110,106.480003,110,1297000,107.975677
"1132",108.510002,108.800003,107.010002,107.620003,2194100,105.639479
"1133",107.720001,108.75,107.370003,108.019997,2096200,106.032112
"1134",107.169998,108.830002,107.029999,108.529999,1837100,106.532728
"1135",108.529999,108.589996,106.019997,106.129997,1261000,104.176894
"1136",106.57,107.089996,105.949997,106.389999,1180900,104.432111
"1137",105.82,105.860001,104.169998,104.260002,1346600,102.341312
"1138",104.910004,105.080002,102.510002,103.309998,1567200,101.40879
"1139",103.669998,105.470001,103,103.050003,1617400,101.153581
"1140",102.889999,103.400002,101.230003,102.650002,2400000,100.76094
"1141",103.349998,106.059998,103.349998,106.010002,1793200,104.059107
"1142",106.290001,107.699997,105.870003,106.82,2581000,104.854198
"1143",107.32,111.470001,107.32,109.900002,2366900,107.877519
"1144",110.529999,110.910004,110.169998,110.18,1110300,108.152365
"1145",110.360001,111.230003,110,110.470001,520900,108.437029
"1146",110.949997,110.959999,110.059998,110.080002,712300,108.054207
"1147",110,110.449997,109.620003,110.209999,917300,108.181812
"1148",110.389999,110.389999,109.220001,109.879997,1068100,107.857883
"1149",109.400002,109.949997,108.129997,108.169998,1183800,106.179353
"1150",108.730003,109.230003,107.389999,108.610001,991300,106.611258
"1151",108.160004,109.18,105.68,106.620003,2307600,105.244129
"1152",106.690002,107.720001,105.010002,106.239998,2226700,104.869028
"1153",107.559998,108.059998,106.690002,107.57,1238400,106.181866
"1154",108.949997,110.269997,108.599998,109.599998,2159200,108.185669
"1155",109.470001,109.809998,108.599998,108.699997,2348400,107.297282
"1156",109,109.239998,105.93,106.650002,2904000,105.27374
"1157",107.559998,108.510002,104.730003,106.150002,2534600,104.780193
"1158",105.449997,106.540001,104.330002,106.050003,1211600,104.681484
"1159",106.050003,106.93,105.440002,105.870003,943700,104.503807
"1160",105.449997,105.860001,104.599998,105.730003,1684900,104.365614
"1161",106.959999,107,105.010002,106.129997,1516800,104.760446
"1162",105.870003,106.849998,105.68,106.160004,1301100,104.790066
"1163",106.629997,107.669998,106.290001,107.580002,1351500,106.191739
"1164",107.379997,107.919998,106.75,106.800003,1215000,105.421806
"1165",106.940002,107.129997,105.660004,106.5,1428100,105.125674
"1166",105.440002,105.860001,104.459999,104.779999,1248800,103.427869
"1167",105.510002,106.519997,104.360001,104.57,1479100,103.22058
"1168",102.669998,102.980003,98.209999,102,6038900,100.683745
"1169",99.459999,101.419998,98.779999,100.050003,3856300,98.758911
"1170",100,103.75,99.540001,103.379997,2773500,102.045934
"1171",104.32,106.400002,104.150002,106.370003,2529700,104.997355
"1172",105.739998,108.099998,105.529999,107.129997,2466700,105.747542
"1173",107.260002,107.540001,106.169998,106.809998,1957300,105.431672
"1174",106.809998,108.25,106.639999,107.449997,1398700,106.063412
"1175",106.739998,107.25,106.290001,106.75,1552200,105.372448
"1176",107.470001,107.709999,106.489998,107.599998,1138300,106.211478
"1177",107.470001,107.650002,106.449997,107.150002,1034500,105.767288
"1178",107.199997,107.699997,106.959999,107.400002,853200,106.014062
"1179",107.059998,107.339996,106.449997,107.029999,1413900,105.648834
"1180",106.739998,107.150002,105.830002,106.540001,1318100,105.165159
"1181",106.169998,107.050003,105.010002,107.029999,1488900,105.648834
"1182",107.089996,108.25,106.760002,108.07,1068700,106.675414
"1183",108.07,109.080002,106.93,108.879997,1473100,107.474959
"1184",108.879997,109.769997,108.5,109.660004,1899900,108.2449
"1185",109.010002,110.459999,108.959999,110.190002,1413200,108.768059
"1186",110.18,110.290001,108.959999,109.160004,1138300,107.751352
"1187",109.160004,109.660004,108.379997,108.599998,1400800,107.198574
"1188",108.800003,109.879997,108.699997,108.769997,2789800,107.366378
"1189",108.769997,110.830002,108.529999,110.449997,1412800,109.024699
"1190",109.599998,109.699997,107.769997,108.190002,2507500,106.793868
"1191",108.07,108.360001,106.540001,106.769997,2045000,105.392187
"1192",107,107.309998,106.360001,106.970001,1485200,105.589611
"1193",106.400002,106.400002,105.089996,105.220001,1745200,103.862193
"1194",105.18,107.480003,105.099998,106.879997,1778800,105.500768
"1195",106.279999,106.699997,104.940002,104.940002,1602800,103.585808
"1196",105.07,106.519997,104.910004,105.440002,1412900,104.079356
"1197",105.349998,107.080002,105.349998,106.910004,999900,105.530387
"1198",106.559998,107.300003,105.629997,106.519997,1711700,105.145413
"1199",107.089996,110.940002,107.080002,109.599998,2595100,108.185669
"1200",108.849998,109.629997,108.779999,109.089996,1306000,107.682248
"1201",108.739998,111.18,108.07,110.669998,1520500,109.241861
"1202",110.089996,111.110001,110.07,110.739998,1206900,109.310957
"1203",111.639999,113.360001,111.5,112.400002,4233900,110.94954
"1204",112.400002,113.160004,112.199997,112.349998,1727800,110.900182
"1205",112,112.489998,111.360001,111.489998,979600,110.051279
"1206",111.660004,111.760002,108.639999,108.709999,1418900,107.307155
"1207",108.330002,109.199997,107.269997,108.75,1368900,107.346639
"1208",108.800003,110.18,108.300003,109.93,1404200,108.511412
"1209",110.279999,111.440002,110.040001,110.989998,1020800,110.229557
"1210",110.519997,110.639999,109.25,109.25,1478400,108.501481
"1211",108.440002,108.610001,106.599998,107.589996,1649500,106.852851
"1212",108.07,108.959999,107.300003,108.459999,1423900,107.716892
"1213",109.370003,109.709999,108.029999,109.150002,1397300,108.402167
"1214",109.209999,110.400002,108.709999,108.739998,2010600,107.994973
"1215",108.940002,110.089996,108.419998,108.980003,1433700,108.233334
"1216",108.849998,110.220001,108.849998,110.010002,869100,109.256276
"1217",110.199997,110.480003,109.32,109.959999,919700,109.206615
"1218",109.349998,110.349998,108.629997,108.629997,1270200,107.885726
"1219",108.519997,109.230003,107.93,108.449997,1234600,107.706959
"1220",108.949997,109.559998,108.139999,108.589996,1486400,107.845999
"1221",108.080002,109.410004,108,108.93,1311800,108.183674
"1222",108.360001,108.860001,107.309998,107.720001,1922900,106.981965
"1223",106.209999,107.870003,106.209999,107.489998,1895000,106.753537
"1224",108.339996,108.970001,108,108.830002,1873000,108.08436
"1225",108.980003,109.830002,108.160004,109.650002,1377900,108.898742
"1226",109.459999,109.459999,107.650002,108.550003,1951000,107.80628
"1227",108.440002,109.059998,107.730003,108.349998,1444500,107.607646
"1228",108.559998,109.220001,107.769997,107.879997,1594300,107.140864
"1229",107.610001,108.379997,107.25,108.349998,1892900,107.607646
"1230",108.080002,108.68,106.599998,106.75,1397000,106.018609
"1231",106.150002,106.470001,103.550003,104,1883400,103.287451
"1232",104.18,105.190002,104.029999,105.080002,1310000,104.360053
"1233",105.620003,107.139999,105.239998,106.400002,1867700,105.671009
"1234",106.400002,106.400002,104.360001,105.010002,1730900,104.290533
"1235",105.400002,105.540001,104.209999,104.610001,1522500,103.893272
"1236",104.419998,105.480003,104.239998,105.150002,1720500,104.429573
"1237",106.260002,107.400002,106.18,106.790001,1492300,106.058336
"1238",106.43,107.370003,106,106.75,867700,106.018609
"1239",106.540001,107.379997,105.889999,107.080002,1321800,106.34635
"1240",107.25,107.5,106.510002,106.769997,1054400,106.038469
"1241",107.32,107.989998,107.089996,107.639999,1881200,106.902511
"1242",107.610001,108.190002,106.910004,107.019997,1184000,106.286756
"1243",107.169998,107.669998,106.940002,107.050003,1220200,106.316557
"1244",107.18,107.32,106.519997,106.769997,1244800,106.038469
"1245",107.169998,107.169998,106.410004,106.550003,1311500,105.819983
"1246",106.639999,107.779999,106.639999,107.510002,1197900,106.773404
"1247",107.120003,107.360001,106.190002,106.699997,1251400,105.968949
"1248",106.68,106.699997,105.139999,105.519997,1669100,104.797033
"1249",105.989998,106,104.599998,105.139999,1823800,104.41964
"1250",105.040001,105.620003,104.18,104.440002,1786500,103.724439
"1251",104.720001,104.940002,103.089996,103.260002,2269500,102.552523
"1252",103.660004,104.400002,103.379997,103.510002,1830200,102.80081
"1253",102.949997,103.239998,102,102.779999,3084900,102.075808
"1254",103.330002,103.480003,102.059998,102.199997,2384700,101.49978
"1255",101.389999,101.93,100.110001,100.669998,2348300,99.980264
"1256",99.419998,102.019997,99.309998,101.5,2619300,100.804579
"1257",101.5,101.879997,101.059998,101.07,2284600,100.377525
"1258",101.139999,101.349998,99.830002,99.900002,1728800,99.215543
"1259",100.529999,102,100.129997,100.959999,1708500,100.268278
