"","HP.Open","HP.High","HP.Low","HP.Close","HP.Volume","HP.Adjusted"
"911",87.300003,88.099998,86.459999,88.089996,928000,84.021375
"912",87.629997,88.040001,86.32,87.230003,1011900,83.201102
"913",86.809998,86.809998,85.32,86.010002,1001500,82.037449
"914",86.199997,86.599998,85.040001,85.809998,938100,81.846682
"915",85.900002,86.519997,85.730003,86.360001,1124600,82.371282
"916",85.68,86.010002,84.839996,85.120003,1326900,81.188556
"917",87.18,88.300003,85.07,87.699997,2009000,83.649388
"918",86.709999,88.580002,86.510002,88.040001,1099100,83.973688
"919",88.120003,89.389999,86.010002,86.269997,1805900,82.285435
"920",85.010002,85.540001,83.139999,85.040001,2180400,81.11225
"921",84.779999,85.370003,83.940002,84.910004,1103300,80.988257
"922",85.559998,86.919998,85.330002,86.870003,1762000,82.857729
"923",87.5,88.169998,86.870003,87.169998,1419100,83.143869
"924",87.269997,87.339996,85,85.730003,1860600,81.770383
"925",86.110001,88.220001,85.779999,88.089996,1133900,84.021375
"926",87.889999,88.57,87.029999,87.610001,1085500,84.16067
"927",87.279999,89.739998,87.059998,89.660004,1141000,86.129961
"928",89.970001,90.779999,89.440002,90.589996,1129700,87.023339
"929",90.879997,93.510002,90.879997,93.029999,1604200,89.367275
"930",93.110001,94.790001,93.029999,93.93,1435100,90.231842
"931",93.690002,94.959999,93.690002,94.660004,1472500,90.933104
"932",95,95.129997,93.129997,94.339996,1051400,90.625696
"933",94.959999,97.519997,94.959999,96.400002,1115700,92.604596
"934",97.120003,97.459999,95.150002,97.190002,1236800,93.363493
"935",96.970001,97.949997,95.940002,96.269997,1341300,92.479709
"936",96.300003,97,95.360001,96.910004,1106700,93.094518
"937",97.32,99.349998,96.860001,98.75,1310300,94.862071
"938",95.919998,99.089996,95.110001,98.419998,1284100,94.545062
"939",99.419998,100,97.900002,99.040001,1269600,95.140654
"940",99.25,100.440002,98.080002,99.190002,1307200,95.28475
"941",99.940002,100.910004,99.25,100.82,1083900,96.850572
"942",100.889999,101.019997,99.43,100.5,1036800,96.543171
"943",100.5,100.949997,99.279999,100.339996,1000700,96.389467
"944",100.5,100.910004,98.080002,98.449997,1089200,94.57388
"945",97.730003,99.160004,97.290001,98.400002,1101100,94.525853
"946",98.470001,98.610001,95.730003,96.510002,1551900,92.710265
"947",96.449997,98.25,96.099998,97.949997,1149300,94.093565
"948",98.150002,101.239998,98.150002,101.099998,1428200,97.119547
"949",100.910004,102.870003,100.339996,102.5,1229500,98.464428
"950",102.970001,104.93,102.290001,102.839996,1633700,98.791039
"951",102.339996,104.419998,102.269997,104.190002,972700,100.087893
"952",105.089996,106.760002,104.300003,106.639999,3289600,102.44143
"953",106.599998,107.099998,104.830002,105.610001,1488800,101.451984
"954",106.370003,107.610001,105.860001,107,1194500,102.787257
"955",107.489998,107.949997,106.150002,106.18,1455500,101.999542
"956",106.360001,107.919998,105.629997,105.879997,1055400,101.71135
"957",106.279999,108.43,105.93,107.699997,871500,103.459694
"958",108.110001,108.410004,106.860001,107.559998,1202500,103.325207
"959",107.970001,108.43,107.220001,108.169998,766300,103.911191
"960",108,108.75,107.339996,107.779999,863500,103.536546
"961",107.989998,108.440002,106.809998,107.879997,1022100,103.632607
"962",108.529999,109.440002,106.599998,107.290001,964900,103.06584
"963",107.07,107.230003,104.260002,104.400002,1093300,100.289624
"964",104.400002,107.349998,104.099998,107.040001,1585300,102.825683
"965",107.440002,107.699997,105.809998,107.419998,801000,103.190719
"966",107.419998,108,105.239998,105.260002,830000,101.115765
"967",105.150002,107.040001,105.099998,105.910004,1006700,101.740175
"968",106.5,107.75,105.379997,107.360001,704200,103.133084
"969",107.129997,109.279999,106.980003,108.879997,838900,104.593236
"970",109.879997,110.370003,108.57,109.550003,842500,105.236863
"971",110.690002,111.739998,108.790001,110.839996,977500,106.476067
"972",111.330002,113.459999,111.059998,113.129997,968900,108.675907
"973",113.129997,113.580002,112.139999,113.260002,983200,108.800794
"974",113.639999,115.190002,113.550003,113.809998,1271800,109.329135
"975",114,117,106.220001,107.019997,3114400,102.806466
"976",106.580002,107.720001,104.779999,107,1615200,102.787257
"977",107.57,107.82,105.779999,107.029999,1349700,102.816075
"978",107.620003,109.150002,107.529999,107.800003,1395000,103.555763
"979",107.5,108.68,105.800003,108.650002,1367400,104.372296
"980",107.510002,108.25,105.230003,105.529999,1511600,101.375132
"981",105.610001,108.449997,105.529999,107.669998,945800,103.430876
"982",106.290001,106.760002,104.519997,106.540001,1589400,102.345369
"983",106.720001,108.709999,106.010002,107.709999,1206400,103.469302
"984",108.529999,109.760002,107.059998,109.68,1537700,105.361742
"985",109.620003,110.459999,107.550003,107.970001,1051900,103.719068
"986",108.059998,108.25,105.529999,106.370003,1182400,102.182064
"987",107.160004,108.830002,106.419998,107.940002,974500,103.69025
"988",107.830002,108.400002,106.910004,107.93,978700,104.284475
"989",108.129997,109.540001,107.82,108.599998,691800,104.931842
"990",108.129997,108.339996,104.279999,105.57,1325100,102.004187
"991",105.419998,105.419998,103.540001,104.57,1143800,101.037964
"992",104.779999,106.540001,104.239998,105.489998,772600,101.926888
"993",105.480003,105.779999,104.300003,104.849998,987200,101.308505
"994",105.360001,106.25,104.68,105.599998,665000,102.033173
"995",105.699997,107.150002,105.660004,106.379997,675300,102.786826
"996",106.440002,106.5,105.470001,105.949997,531000,102.371349
"997",105.93,107.410004,105.629997,107.099998,840500,103.482508
"998",107.040001,109.220001,106.57,108.839996,991700,105.163734
"999",109.040001,109.980003,107.5,109.879997,835100,106.168607
"1000",109.449997,110.379997,108.75,109.949997,778100,106.236242
"1001",109.900002,110.32,109.019997,109.190002,563400,105.501918
"1002",108.760002,109.260002,107.349998,109.07,1107100,105.385968
"1003",108.68,110.440002,107.720001,110.239998,992500,106.516448
"1004",110.410004,111.349998,109.889999,111.190002,934000,107.434364
"1005",111.480003,112.120003,111.029999,111.620003,761500,107.849841
"1006",111.68,113.940002,111.25,112.919998,1217100,109.105926
"1007",112.480003,112.580002,111.150002,111.610001,793000,107.840176
"1008",111.300003,111.769997,110.690002,111.300003,475300,107.54065
"1009",111.330002,113.629997,111.330002,112.07,702000,108.284638
"1010",112.349998,113.099998,111.169998,113.080002,566000,109.260526
"1011",112.959999,113.660004,112.089996,113.639999,955600,109.801608
"1012",113.290001,114.169998,112.709999,113.470001,627900,109.637352
"1013",113.82,114.5,113.260002,114.339996,529600,110.477962
"1014",115.089996,116.230003,114.010002,116.209999,1075400,112.284802
"1015",117.07,118.019997,116.5,116.720001,2061300,112.777578
"1016",116.010002,116.989998,115.139999,115.699997,1201500,111.792026
"1017",115.360001,115.75,111.690002,111.739998,1096900,107.965783
"1018",111.690002,114.43,111.650002,114.080002,941800,110.226749
"1019",114.519997,115.860001,113.290001,115.349998,804000,111.453849
"1020",114.739998,115.849998,114.32,115.480003,1605600,111.579463
"1021",115.389999,116.230003,114.849998,116.110001,710200,112.188181
"1022",116.910004,118.019997,116.349998,116.510002,848400,112.574672
"1023",116.739998,118.949997,116.739998,117.75,1077000,113.772786
"1024",118.610001,118.610001,116.800003,118.290001,426000,114.294548
"1025",117.220001,117.410004,115.309998,115.449997,825200,111.55047
"1026",115.529999,115.959999,114.199997,115.5,1061800,111.598784
"1027",116.099998,116.230003,114.900002,115.75,1182700,111.84034
"1028",114.160004,115.279999,113.040001,114.610001,949600,110.738846
"1029",114.489998,114.559998,112.599998,113.480003,784900,109.647017
"1030",114.239998,115.379997,113.629997,114.129997,693500,110.275056
"1031",113.940002,114.629997,111.870003,112.93,979200,109.115591
"1032",113.919998,116.279999,113.57,116.230003,943500,112.30413
"1033",115.790001,116.489998,113.339996,113.519997,751300,109.685659
"1034",113.709999,114.68,112.800003,114.230003,735400,110.371684
"1035",114.040001,114.760002,113.43,114.5,520800,110.632561
"1036",115.239998,116.339996,115.010002,116.040001,543700,112.120546
"1037",116.190002,116.690002,114.529999,116.25,513100,112.323452
"1038",116.900002,118.07,115.900002,116.959999,810200,113.009469
"1039",116.459999,117.209999,115.220001,116.800003,649800,112.854877
"1040",117.150002,117.5,114.730003,116.220001,589100,112.294466
"1041",115.989998,116.129997,115.080002,115.169998,709300,111.279929
"1042",116.580002,116.639999,113.809998,114.5,911400,110.632561
"1043",113.5,113.510002,104.809998,106.260002,2640600,102.670884
"1044",105.459999,106.050003,102.769997,105.480003,1764200,101.917231
"1045",105.400002,107.400002,103.860001,107.260002,1440600,103.637107
"1046",106.360001,106.68,103.529999,104.110001,1356900,100.593502
"1047",103.18,106.209999,103.099998,103.989998,814100,100.477553
"1048",104.290001,104.709999,100.870003,101.93,1737800,98.487135
"1049",102.110001,103.5,101.199997,103.230003,1294000,99.743228
"1050",103.550003,103.989998,102.099998,102.639999,1125300,99.173153
"1051",103.099998,103.099998,100.860001,101.220001,974300,97.801118
"1052",101.699997,102.809998,101.410004,102.260002,1066900,99.482183
"1053",103.080002,103.419998,98.339996,98.629997,1281600,95.950784
"1054",98.870003,99.93,98.550003,99.379997,1817100,96.680411
"1055",99.839996,100.129997,98.309998,99.330002,1214800,96.631774
"1056",99.650002,100.209999,99.18,99.279999,885600,96.583129
"1057",99.839996,101.190002,98.559998,101.050003,1238300,98.305052
"1058",100.790001,100.889999,99,100.040001,1207800,97.322486
"1059",100,100.260002,98.480003,99.879997,820500,97.166829
"1060",100.120003,101.529999,99.879997,101.139999,905100,98.392604
"1061",101.32,103.82,101.32,101.949997,906300,99.180599
"1062",102.120003,103.690002,101.199997,102.860001,793700,100.065883
"1063",102.220001,103.440002,101.839996,103.07,824000,100.270177
"1064",103.290001,105.209999,102.160004,105.050003,1055500,102.196395
"1065",104.739998,105,102.769997,103.82,1220200,100.999804
"1066",104,105.5,103.830002,105.120003,1035500,102.264494
"1067",105.150002,105.290001,101.730003,102.660004,1289200,99.871319
"1068",102.660004,103.900002,101.519997,103.900002,764100,101.077633
"1069",103.230003,103.279999,101.07,101.839996,962400,99.073586
"1070",101.809998,102.290001,100.010002,100.639999,1072400,97.906186
"1071",100.940002,101.360001,99.419998,101,872100,98.256408
"1072",100.839996,102.980003,99.82,102.870003,904800,100.075613
"1073",102.830002,102.839996,100.610001,100.82,960600,98.081297
"1074",100.650002,102.199997,100.07,101.620003,820900,98.859568
"1075",101.540001,105,101.489998,104.040001,942800,101.213829
"1076",104.599998,104.599998,102.720001,103.269997,1069900,100.464741
"1077",103.900002,104.089996,102.800003,102.870003,795500,100.075613
"1078",103.349998,103.919998,101.040001,101.120003,1184300,98.373151
"1079",100.889999,100.889999,97.18,98.220001,1551200,95.551926
"1080",98.18,99.5,97.809998,98.559998,1006700,95.882686
"1081",98.889999,100.220001,96.790001,99.879997,1311500,97.166829
"1082",99.989998,100.07,97.07,97.669998,930700,95.016863
"1083",97.699997,99.720001,97.099998,99,1086400,96.310736
"1084",97.669998,99,96.949997,98.800003,764300,96.116172
"1085",99.190002,100.080002,97.239998,97.870003,1258100,95.211435
"1086",98,98.470001,94.199997,94.580002,1342400,92.010804
"1087",93.720001,93.730003,88.68,91.010002,2290600,88.537781
"1088",91.360001,92.25,89.540001,90.440002,1466200,87.983265
"1089",91.110001,92.43,89.980003,90.57,1532600,88.109731
"1090",90.339996,92.190002,88.669998,88.699997,1455300,86.290525
"1091",88.269997,89.550003,85.139999,89.410004,2292900,86.981245
"1092",89.330002,89.330002,84.5,85.360001,2039200,83.041258
"1093",85.529999,85.879997,82.199997,83.870003,2209500,81.591734
"1094",83.510002,85.290001,78.860001,78.93,2288600,76.785924
"1095",80.150002,82.790001,77.510002,78.370003,2968400,76.241138
"1096",77.290001,82.739998,76.949997,82.400002,3368100,80.161665
"1097",80.370003,87.07,79.519997,86.589996,2629700,84.237841
"1098",87.900002,89.760002,83.760002,84.68,2107800,82.379729
"1099",84.910004,87.769997,84.419998,87.470001,1487500,85.093942
"1100",88.470001,90.540001,87.889999,90.419998,1378900,87.963804
"1101",92.190002,92.190002,85.870003,85.949997,2049700,83.615227
"1102",87.550003,89.300003,85.93,88.610001,1381200,86.202974
"1103",88.150002,88.290001,85.169998,86.980003,1294200,84.617254
"1104",85.18,85.18,81.599998,82.279999,1700800,80.044922
"1105",81.610001,85.849998,81.260002,85.769997,2157100,83.440116
"1106",86.459999,88.370003,84.370003,85.690002,1821700,83.362295
"1107",84.860001,86.32,83.440002,84.809998,1054500,82.506195
"1108",85.18,86.970001,83.529999,86.82,1342100,84.461597
"1109",87.290001,87.75,83.919998,84.290001,2064800,82.000324
"1110",82.43,82.610001,80.519997,80.690002,1775900,78.498117
"1111",82.25,85.699997,81,84.260002,1695200,81.97114
"1112",83.32,85.75,82.489998,85.720001,1371400,83.391479
"1113",85.440002,87.839996,85.440002,86.699997,1377100,84.344854
"1114",87.860001,89.349998,85.739998,86.400002,1560700,84.053008
"1115",86.300003,86.870003,84.620003,86.010002,1531300,83.673602
"1116",84.400002,87.419998,84.209999,85.559998,1887900,83.906998
"1117",82.080002,84.470001,77.330002,79.790001,4410300,78.248476
"1118",79.790001,81.110001,77.769997,79.010002,2787700,77.483547
"1119",78.709999,79.160004,76.669998,78.25,3433100,76.738228
"1120",76.260002,78.989998,76.260002,77.900002,2326700,76.394991
"1121",78.239998,78.5,77.040001,77.970001,1470900,76.463639
"1122",77.970001,80.589996,77.809998,80.360001,1540200,78.807464
"1123",81.949997,84.120003,80.800003,81.809998,1918600,80.229447
"1124",81.349998,82.339996,80.029999,80.550003,1895000,78.993795
"1125",80.839996,81.410004,79.010002,79.489998,1626300,77.954269
"1126",79.660004,80.410004,77.300003,77.730003,2008500,76.228277
"1127",73.839996,73.989998,68.790001,69.550003,2847400,68.206313
"1128",68.879997,69.769997,66.989998,69.07,3036800,67.735583
"1129",68.019997,71.440002,68.019997,68.830002,2571500,67.500222
"1130",69.220001,70.690002,68.830002,69.989998,1845100,68.637807
"1131",69,70.110001,68.300003,68.910004,1704700,67.578678
"1132",68.470001,68.989998,66.209999,67.440002,2066600,66.137077
"1133",66.260002,66.260002,62.139999,62.419998,2618500,61.214058
"1134",62.369999,64.82,61.439999,64.529999,3433700,63.283294
"1135",63.18,63.18,61.23,61.98,3934800,60.78256
"1136",63.939999,64.190002,61.349998,61.669998,2521700,60.478548
"1137",60.740002,62.389999,60.34,60.34,2015100,59.174245
"1138",60.689999,62,60.09,60.41,1826200,59.242892
"1139",60,63.529999,59.240002,60.490002,2658700,59.321349
"1140",61.5,66.190002,61.169998,65.019997,2591400,63.763825
"1141",67.489998,68.040001,64.75,66.43,2198600,65.146588
"1142",67.690002,71.910004,67.010002,71.849998,3402700,70.461873
"1143",71.050003,71.050003,67.93,69.93,2759600,68.578969
"1144",69.75,70.410004,66.849998,67.910004,2042300,66.597998
"1145",67.690002,67.889999,65.669998,67.25,810500,65.950745
"1146",67.459999,68.790001,66.5,67.190002,1202000,65.891907
"1147",67.779999,69.309998,67.300003,68.239998,1340600,66.921617
"1148",67.870003,68.010002,66.559998,66.959999,1165700,65.666347
"1149",66.470001,68.669998,65.25,67.419998,1777300,66.117459
"1150",67.019997,68.260002,65.989998,67.339996,1312500,66.039003
"1151",66.010002,66.199997,64.5,65.480003,1995000,64.214945
"1152",64.989998,66.290001,62.470001,63.66,2165400,62.430103
"1153",62.41,62.84,58.400002,59.459999,5164700,58.311245
"1154",60.099998,61.889999,59.93,60.799999,4431900,59.625357
"1155",60.860001,61.240002,59.16,60.799999,3105800,59.625357
"1156",59.669998,59.689999,58.189999,59.369999,2729500,58.222984
"1157",59.380001,61.419998,59.080002,61,2782600,59.821494
"1158",60.349998,61.349998,59.150002,61.23,3192400,60.04705
"1159",61.23,62.5,60.119999,60.18,2078000,59.017336
"1160",60.849998,63.689999,60.700001,63.470001,2019500,62.243775
"1161",63.450001,63.450001,60.84,61.830002,1731700,60.63546
"1162",62.619999,64,62.029999,63.919998,1755100,62.685078
"1163",64.279999,64.5,62.740002,64.269997,2072100,63.028315
"1164",64.120003,65,62.66,62.959999,2556900,61.743626
"1165",63.139999,64.279999,62.639999,64.239998,1448700,62.998896
"1166",63.810001,64.720001,63.040001,63.810001,2355500,62.577207
"1167",63.720001,63.720001,59.259998,59.669998,4188900,58.517187
"1168",55.799999,57.880001,54,57.459999,6595000,56.349885
"1169",57.150002,60.630001,56.639999,59.560001,3929300,58.409316
"1170",60.669998,64,60.48,63.700001,3757300,62.469331
"1171",65.650002,68.07,65.389999,67.849998,5641800,66.539152
"1172",66.029999,68.440002,64.199997,65.720001,5031500,64.450306
"1173",66.900002,67.309998,65.010002,67.080002,3404300,65.784031
"1174",67.639999,68.699997,66.360001,68.019997,2724400,66.705866
"1175",68.760002,70.279999,68.559998,69.580002,2792600,68.235732
"1176",68.940002,68.940002,65.349998,66.349998,4100000,65.068132
"1177",64.150002,65.800003,63.759998,65.309998,1996400,64.719315
"1178",66.470001,67.75,65.730003,65.959999,1829800,65.363438
"1179",67.199997,69.629997,67.169998,69.580002,2555100,68.9507
"1180",69.080002,71.550003,68.080002,71.139999,2405700,70.496589
"1181",69.629997,70.800003,68.949997,70.720001,2059200,70.080389
"1182",68.540001,71.550003,68.32,70.239998,2206500,69.604727
"1183",70.370003,70.75,69.040001,69.730003,1484500,69.099345
"1184",68.639999,69.059998,66.949997,67.599998,2799000,66.988605
"1185",68.220001,68.480003,66.160004,67.300003,2371700,66.691322
"1186",67.669998,68.07,65.699997,67.650002,2347700,67.038155
"1187",67.230003,67.699997,65.910004,66.199997,2264900,65.601265
"1188",66.459999,67.489998,66.440002,67.059998,1931300,66.453488
"1189",67.059998,67.059998,64.919998,65.709999,2310500,65.115699
"1190",65.779999,67.68,65.290001,67.330002,1835500,66.72105
"1191",67.129997,67.209999,65.099998,66.629997,2139900,66.027376
"1192",66.279999,68.230003,65.139999,68.120003,1647100,67.503906
"1193",67.550003,68.589996,67.050003,67.18,1952500,66.572405
"1194",66.790001,67.360001,65.150002,65.760002,1960300,65.16525
"1195",64.690002,65.580002,64.269997,64.330002,2124900,63.748183
"1196",64.559998,64.629997,63.369999,64.5,2340100,63.916643
"1197",65.139999,65.139999,62.93,63.27,2042600,62.697768
"1198",62.610001,62.720001,60.990002,62.490002,2301700,61.924824
"1199",61.959999,64.160004,60.970001,64.110001,3537000,63.530171
"1200",63.349998,64.309998,63.060001,64.029999,1607300,63.450893
"1201",63.650002,67.559998,62.98,66.940002,2066900,66.334578
"1202",65.769997,66.169998,64.839996,66.050003,1849700,65.452628
"1203",67.260002,68.169998,66.790001,68.160004,7755200,67.543545
"1204",68.160004,69.68,68,68.510002,2195000,67.890378
"1205",68.580002,68.949997,66.720001,68.129997,2417800,67.51381
"1206",68.57,69.739998,67.849998,69.07,2138100,68.445311
"1207",70.199997,70.559998,68.360001,69.110001,2083600,68.48495
"1208",68.529999,68.540001,67.330002,68,1641600,67.384988
"1209",68.620003,69.330002,67.43,68.730003,2594600,68.108389
"1210",68.120003,68.839996,67.43,68.07,1781100,67.454355
"1211",68.440002,69.050003,67.720001,68.209999,2517100,67.593088
"1212",67.779999,70.040001,67.599998,69.220001,2363300,68.593955
"1213",69.900002,73.290001,69.419998,72.849998,2856700,72.191122
"1214",72.940002,74.330002,71.940002,73.019997,2053100,72.359583
"1215",73.190002,74.029999,71.169998,71.279999,1887600,70.635322
"1216",71.699997,74.260002,71.699997,73.93,2124000,73.261356
"1217",74.129997,74.129997,72.5,73.080002,1656600,72.419045
"1218",73.099998,73.620003,71.830002,72.010002,2124300,71.358723
"1219",72.5,75.800003,72.5,75.690002,3170400,75.00544
"1220",76,78.25,75.099998,77.650002,2601100,76.947712
"1221",77.279999,77.919998,75.459999,75.779999,2147200,75.094623
"1222",75.510002,75.510002,73.25,73.639999,2107200,72.973978
"1223",74.32,75.540001,73.910004,74.029999,1743000,73.36045
"1224",74.230003,74.709999,71.690002,72.050003,2405700,71.398362
"1225",71.970001,73.949997,71.970001,73.529999,2735400,72.864972
"1226",73.389999,75.720001,71.980003,75.330002,2884400,74.648695
"1227",75.050003,75.580002,73.839996,74.419998,1527300,73.746922
"1228",76.830002,77.75,75.760002,75.879997,2308000,75.193717
"1229",75.610001,76.550003,75.029999,76.349998,1593700,75.659467
"1230",76.089996,79.110001,75.370003,78.410004,1779100,77.700841
"1231",78.720001,79.290001,77.190002,77.970001,2284000,77.264818
"1232",77.720001,78.800003,76.57,78.470001,1660200,77.760296
"1233",78.879997,78.879997,76.800003,77.510002,1114500,76.808979
"1234",78.440002,79.900002,77.209999,77.610001,1918400,76.908073
"1235",78.959999,79.260002,77.349998,78.150002,1916000,77.44319
"1236",77.339996,77.339996,75.510002,75.989998,2591500,75.302722
"1237",76.830002,77.879997,75.400002,77.660004,1395200,76.957624
"1238",77.650002,77.660004,75.309998,75.489998,1571500,74.807244
"1239",75.699997,76.599998,74.389999,76.07,1504400,75.382001
"1240",76.059998,76.43,74.910004,75.809998,1239600,75.809998
"1241",75.300003,76.25,73.610001,74.279999,1583000,74.279999
"1242",74.040001,74.5,73,73.839996,1518800,73.839996
"1243",73.860001,74.839996,73.32,74.57,1270700,74.57
"1244",73.449997,73.910004,71.419998,72.470001,1511400,72.470001
"1245",72.800003,74.139999,72.18,73.68,1485200,73.68
"1246",74.779999,76.510002,74.68,75.519997,1500400,75.519997
"1247",74.669998,76.309998,74.360001,75.269997,982700,75.269997
"1248",74.160004,75.010002,72.470001,72.660004,1334100,72.660004
"1249",72.129997,73.940002,71.699997,73.480003,1738500,73.480003
"1250",72.760002,73.459999,71.849998,73.089996,1271800,73.089996
"1251",73.129997,74.07,72.93,72.989998,1572900,72.989998
"1252",72.980003,73.07,71.739998,72.010002,1496300,72.010002
"1253",72.470001,74.470001,72.43,73.809998,1212700,73.809998
"1254",73.860001,74.790001,72.849998,73.440002,1429400,73.440002
"1255",72.830002,73.300003,71.870003,72.18,1389100,72.18
"1256",71.809998,74.720001,71.730003,73.650002,1478100,73.650002
"1257",73.339996,74.589996,72.849998,73.120003,1089700,73.120003
"1258",73.900002,74.760002,72.68,72.690002,1125600,72.690002
"1259",74.879997,75.25,73.809998,75.120003,1293700,75.120003
