"","FMC.Open","FMC.High","FMC.Low","FMC.Close","FMC.Volume","FMC.Adjusted"
"914",71.470001,72.389999,70.760002,71.690002,889100,70.606868
"915",71.730003,72.160004,71.510002,71.669998,439400,70.587166
"916",71.209999,72.410004,71.169998,71.660004,640200,70.577322
"917",72.129997,72.190002,71.410004,71.860001,566200,70.774298
"918",70.940002,71.580002,70.559998,70.629997,992300,69.562878
"919",70.580002,71.029999,68.519997,68.870003,1341600,67.829474
"920",69.279999,70.309998,68.730003,69.519997,1054100,68.469648
"921",69.150002,69.82,67.800003,69.489998,1577300,68.440102
"922",69.279999,72.540001,67.309998,71.559998,3118500,70.478827
"923",71.730003,72.199997,70.400002,71.519997,1518800,70.439431
"924",71.230003,71.610001,70.639999,71.5,810700,70.419736
"925",71.709999,72.629997,71.580002,72.199997,980300,71.109157
"926",72.370003,72.800003,71.739998,71.82,777800,70.734901
"927",71.470001,72.339996,71.07,72.160004,520700,71.069768
"928",72.059998,73.290001,71.900002,72.93,766600,71.828131
"929",72.75,73.160004,72.57,72.779999,843100,71.680396
"930",72.779999,73.5,72.389999,72.660004,873200,71.562214
"931",72.760002,73.279999,72.32,73.080002,504400,71.975866
"932",73.300003,73.400002,72.620003,72.699997,458900,71.601603
"933",72.57,73.110001,72.230003,72.32,824100,71.227347
"934",72.370003,73,72.059998,72.669998,748600,71.572057
"935",72.870003,75.269997,72.769997,75.209999,1412300,74.073682
"936",75.220001,76.860001,75.209999,76.25,1835700,75.09797
"937",76.559998,78.330002,76.449997,77.18,1719000,76.01392
"938",76.360001,77,75.809998,76.860001,754200,75.698755
"939",77.629997,78.18,77.150002,78.080002,849100,76.900323
"940",77.949997,78.129997,77.379997,77.760002,1082700,76.585159
"941",77.790001,78.419998,77.75,78.080002,902800,76.900323
"942",78.32,78.57,77.809998,77.870003,968700,76.693497
"943",83.940002,83.940002,81.440002,83.099998,3500500,81.844475
"944",82.169998,82.550003,80.769997,81.139999,1776800,79.914089
"945",80.669998,80.830002,80,80.25,1709600,79.037536
"946",80.68,81.279999,79.610001,80.139999,1169700,78.929197
"947",80.150002,80.57,78.980003,78.989998,753900,77.796571
"948",79.199997,80.290001,78.910004,79.779999,1397100,78.574636
"949",79.580002,80.349998,78.160004,79.110001,1953800,77.91476
"950",79.169998,79.379997,77.519997,77.93,1148800,76.752588
"951",77.860001,79.18,77.699997,79.139999,1225800,77.944306
"952",79.82,80.279999,78.900002,78.900002,3437100,77.707934
"953",79.489998,79.839996,78.050003,78.480003,875900,77.294282
"954",79.010002,79.550003,78.18,78.25,572800,77.067753
"955",78.510002,78.739998,76.510002,76.540001,1069200,75.38359
"956",77.760002,77.760002,76.43,77.150002,1162500,76.133577
"957",77.239998,77.809998,76.309998,76.449997,1079100,75.442795
"958",76.75,76.959999,75.949997,76.559998,1774600,75.551346
"959",77.190002,77.480003,76.480003,77.32,1195700,76.301336
"960",77.139999,78.449997,77.050003,78.339996,1156400,77.307894
"961",78.480003,78.900002,77.800003,78.239998,994900,77.209213
"962",78.830002,79.139999,76.620003,76.730003,817200,75.719112
"963",76.589996,77.07,75.540001,75.75,1113600,74.75202
"964",75.970001,76.779999,75.589996,76.5,893600,75.492139
"965",76.660004,77.620003,76.389999,77.620003,620800,76.597386
"966",77.5,77.709999,75.529999,75.529999,761400,74.534917
"967",75.239998,75.349998,74.230003,74.300003,1281500,73.321126
"968",75,75.529999,74.410004,74.93,790700,73.942824
"969",75.139999,75.57,74.449997,75.43,499300,74.436236
"970",76.099998,77.029999,75.949997,76.809998,522000,75.798052
"971",76.540001,77.260002,76.360001,76.75,622400,75.738845
"972",76.629997,77.07,76.400002,76.790001,414800,75.778319
"973",76.790001,77.099998,76.519997,76.910004,416100,75.896741
"974",76.919998,77.230003,76.75,76.93,337600,75.916474
"975",77.07,77.18,75.760002,75.830002,682300,74.830968
"976",75.720001,76.150002,75.379997,75.599998,553400,74.603995
"977",76.099998,76.260002,74.849998,75.300003,683100,74.307952
"978",75.690002,76.510002,75.68,76.160004,439700,75.156622
"979",76.230003,77.169998,75.949997,77,418400,75.985552
"980",76.739998,77,76.110001,76.720001,565700,75.709242
"981",76.650002,77.169998,76.110001,76.169998,698400,75.166485
"982",75.82,76.360001,75.459999,76.129997,956900,75.127011
"983",76.279999,76.580002,75.580002,76,789200,74.998726
"984",76.169998,76.449997,72.519997,73.290001,3486300,72.324431
"985",73.199997,74.449997,72.940002,73.029999,1465700,72.067854
"986",72.959999,73.459999,72.57,72.93,911900,71.969173
"987",73.209999,74.160004,73.160004,73.510002,719200,72.541533
"988",73.57,73.860001,72.779999,72.849998,767800,71.890225
"989",72.889999,73.43,72.209999,73.110001,759000,72.146802
"990",72.900002,72.980003,71.449997,72.290001,1037300,71.337605
"991",72,72.480003,70.919998,72.43,1146100,71.47576
"992",72.139999,73.82,72.019997,73.330002,776400,72.363904
"993",73.120003,73.75,72.900002,73.610001,1308100,72.640214
"994",73.870003,74.559998,73.730003,74.459999,991100,73.479014
"995",74.309998,75.959999,73.93,75.779999,1920000,74.781624
"996",75.300003,75.839996,75.209999,75.739998,1405400,74.74215
"997",76.120003,76.610001,75.970001,76.260002,932100,75.255303
"998",76.260002,76.860001,76.050003,76.489998,775300,75.482269
"999",76.769997,77,75.93,76.989998,484700,75.975681
"1000",76.900002,76.980003,76.419998,76.559998,696300,75.551346
"1001",76.629997,77.010002,76.25,76.830002,725300,75.817793
"1002",76.5,76.919998,76.209999,76.32,880500,75.31451
"1003",76.290001,77.220001,75.919998,77.099998,542200,76.084233
"1004",77.199997,78.480003,76.769997,78.25,911100,77.219083
"1005",78.18,78.459999,77.75,78.449997,390000,77.416445
"1006",78.360001,78.5,77.800003,78.059998,371000,77.031584
"1007",77.730003,78.279999,76.900002,78.239998,516500,77.209213
"1008",77.779999,78.489998,77.25,77.989998,468500,76.962507
"1009",77.870003,77.989998,76.889999,76.959999,415700,75.946078
"1010",77,77.269997,76.849998,77.25,467600,76.232258
"1011",77.120003,77.410004,76.440002,76.559998,483800,75.551346
"1012",76.580002,76.610001,75.739998,75.800003,1282000,74.801364
"1013",76,76.099998,74.760002,75,1862600,74.011901
"1014",75.190002,75.639999,74.870003,74.879997,1523200,73.893479
"1015",74.790001,75.129997,74.449997,74.75,3577100,73.765195
"1016",73.419998,73.419998,70.949997,71.099998,3390900,70.163281
"1017",70.989998,71.57,70.279999,70.940002,1757100,70.005393
"1018",70.970001,71.360001,70.290001,70.620003,1216700,69.689609
"1019",70.32,71.019997,69.5,71,2e+06,70.213737
"1020",70.800003,70.889999,70.330002,70.82,1271000,70.03573
"1021",70.769997,71.419998,70.43,71.190002,1720300,70.401635
"1022",71.220001,71.410004,70.779999,71,1147400,70.213737
"1023",70.830002,71.209999,70.389999,70.559998,1012400,69.778607
"1024",70.809998,71.529999,70.639999,71.379997,447100,70.589526
"1025",71.139999,71.25,70.5,70.760002,599200,69.976397
"1026",70.75,70.75,69.739998,69.839996,1046600,69.066579
"1027",70.220001,70.330002,69.730003,70.07,826200,69.294036
"1028",69.279999,69.68,68.699997,69.139999,1463900,68.374334
"1029",69.239998,69.379997,69,69.260002,637400,68.493008
"1030",68.540001,69.040001,68.480003,68.830002,805800,68.06777
"1031",70.220001,70.57,68.849998,69.110001,2003700,68.344668
"1032",69.610001,69.629997,68.910004,69.239998,905200,68.473225
"1033",68.879997,69.290001,68.370003,68.400002,1032400,67.642531
"1034",68.470001,69.230003,68.099998,69.139999,716200,68.374334
"1035",69.080002,69.43,68.510002,68.540001,507200,67.78098
"1036",68.949997,69.089996,68.559998,68.800003,600700,68.038103
"1037",68.790001,68.940002,68.57,68.800003,537700,68.038103
"1038",69,69,68.419998,68.480003,810500,67.721647
"1039",68.379997,68.93,68.220001,68.279999,648300,67.523857
"1040",68.440002,68.900002,68.010002,68.440002,2358900,67.682089
"1041",68.57,68.75,68.029999,68.040001,875400,67.286517
"1042",68.040001,68.370003,66.889999,67.019997,1673400,66.277809
"1043",66.949997,67.459999,65,65.220001,1648700,64.497747
"1044",64.949997,65.629997,64.940002,65.480003,962100,64.75487
"1045",65.5,65.849998,65.239998,65.589996,1242900,64.863644
"1046",65.330002,65.440002,64.470001,64.809998,1111600,64.092283
"1047",64.699997,64.989998,64.5,64.800003,743500,64.0824
"1048",64.919998,65.029999,64.050003,64.18,516500,63.469263
"1049",64.510002,65.059998,64.290001,64.970001,734600,64.250515
"1050",65.18,65.599998,64.860001,64.900002,609500,64.181291
"1051",64.849998,65.199997,64.540001,64.790001,599100,64.072508
"1052",65.110001,65.540001,64.690002,64.690002,974500,63.973617
"1053",64.989998,66.400002,64.989998,66,3628500,65.269108
"1054",66.639999,66.830002,65.290001,66.040001,1785200,65.308666
"1055",66.410004,66.870003,66.330002,66.410004,1483900,65.674571
"1056",66.389999,66.559998,66.220001,66.339996,805200,65.605339
"1057",66.339996,66.870003,66.110001,66.419998,1026500,65.684455
"1058",66.57,66.57,65.889999,65.940002,1219700,65.209775
"1059",65.849998,66.25,65.040001,65.360001,1136300,64.636196
"1060",65.75,65.830002,65.370003,65.529999,852600,64.804311
"1061",65.720001,65.980003,65.279999,65.400002,994700,64.675754
"1062",65.529999,65.980003,65.519997,65.720001,1189700,64.99221
"1063",65.599998,66.360001,65.540001,66.139999,1790700,65.407557
"1064",66.150002,66.559998,65.900002,66.139999,764500,65.407557
"1065",66.269997,66.330002,65.510002,65.970001,1051700,65.239441
"1066",66.120003,66.32,65.580002,65.699997,679800,64.972427
"1067",65.75,65.970001,65.389999,65.440002,1087800,64.715312
"1068",65.339996,65.620003,65.120003,65.599998,540700,64.873536
"1069",65.610001,66.650002,65.610001,66.120003,1569900,65.387782
"1070",65.739998,66.239998,63.869999,64.010002,1497800,63.301147
"1071",64.010002,64.019997,63,63.509998,1768400,62.806681
"1072",63.25,64.18,63.16,63.59,1359300,62.885796
"1073",63.66,63.669998,62.080002,62.43,1625200,61.738643
"1074",62.41,63.66,62.27,63.380001,1962500,62.678123
"1075",63.380001,63.43,62.889999,63.220001,1000900,62.519895
"1076",63.5,63.529999,61.279999,61.299999,3480000,60.621155
"1077",61.380001,61.75,60.740002,60.869999,2468200,60.195917
"1078",61.029999,61.049999,60.459999,60.619999,1552300,59.948685
"1079",60.77,60.869999,60.360001,60.400002,1084700,59.731124
"1080",60.41,60.549999,60.009998,60.029999,860500,59.365219
"1081",60,60.119999,59.490002,59.509998,1415400,58.850977
"1082",59.290001,59.349998,58.080002,58.220001,1952100,57.575266
"1083",58.130001,58.450001,58.049999,58.220001,1103200,57.723987
"1084",57.869999,58.07,57.310001,57.450001,1164500,56.960547
"1085",57.369999,57.759998,56.98,57.189999,3674300,56.70276
"1086",56.689999,57.16,56.16,56.310001,2137500,55.83026
"1087",56.099998,57.110001,56,56.93,2330600,56.444977
"1088",57.25,57.41,56.830002,56.970001,1533600,56.484637
"1089",57.220001,57.639999,56.990002,56.990002,1355900,56.504467
"1090",56.459999,56.470001,54.970001,54.98,2352700,54.511589
"1091",55.07,55.189999,54.34,54.869999,2193300,54.402526
"1092",54.919998,55.07,53.279999,53.490002,1566900,53.034286
"1093",53.349998,53.919998,52.639999,52.75,1163900,52.300588
"1094",52.779999,53.23,51.580002,51.599998,1298500,51.160385
"1095",51.48,53.560001,51.040001,52.82,1987700,52.369992
"1096",52.709999,54.509998,51.57,54.310001,2632000,53.847299
"1097",54.080002,56.490002,53.75,56.139999,2593100,55.661706
"1098",56.650002,57.68,56.119999,56.490002,1752200,56.008727
"1099",56.34,56.84,56.330002,56.799999,1216000,56.316083
"1100",57.25,59.02,57.060001,58.959999,1618000,58.457681
"1101",59.599998,59.669998,58.34,58.450001,2326600,57.952027
"1102",59.150002,59.279999,58.009998,58.18,1650800,57.684327
"1103",58.130001,58.380001,57.279999,58.119999,1036100,57.624837
"1104",57.57,57.580002,56.389999,56.790001,1051400,56.30617
"1105",57.110001,57.790001,56.869999,57.779999,1398000,57.287733
"1106",57.700001,58,56.549999,57.470001,2195900,56.980377
"1107",55.490002,58.470001,55.150002,58.119999,2971100,57.624837
"1108",58.560001,58.73,57.09,57.349998,2731700,56.861397
"1109",57.48,57.709999,56.09,56.259998,1355600,55.780683
"1110",56.400002,56.48,55.700001,55.779999,1317400,55.304773
"1111",56.049999,56.669998,55.779999,56.619999,1038500,56.137616
"1112",56.740002,57.259998,56.43,57.240002,1225300,56.752337
"1113",57.240002,57.459999,56.810001,57,1380900,56.51438
"1114",56.93,57.330002,56.68,56.790001,1018800,56.30617
"1115",56.799999,57.23,56.669998,56.82,1374100,56.335913
"1116",56.68,56.82,56.34,56.759998,660300,56.276423
"1117",56.900002,57.060001,56.07,56.389999,728400,55.909576
"1118",56.389999,56.84,56.330002,56.619999,768600,56.137616
"1119",56.610001,57.049999,56.27,56.32,1064600,55.840173
"1120",56.43,56.959999,56.290001,56.790001,1461300,56.30617
"1121",56.799999,56.799999,56.139999,56.369999,751900,55.889746
"1122",56.049999,56.400002,55.810001,55.970001,1488700,55.493156
"1123",56.889999,57.169998,56.330002,56.5,1191100,56.01864
"1124",56.5,56.82,56.119999,56.73,1567200,56.24668
"1125",56.799999,56.830002,56.18,56.209999,918100,55.73111
"1126",55.990002,56.209999,55.509998,55.689999,849400,55.215539
"1127",55.439999,55.73,54.290001,54.400002,546000,53.936533
"1128",54.290001,54.720001,53.700001,53.75,1517900,53.292069
"1129",53.599998,54.25,53.52,54.07,1158200,53.609342
"1130",53.990002,55.110001,53.700001,55.040001,1884000,54.571079
"1131",54.880001,55.529999,54.869999,55.25,970900,54.779289
"1132",55.41,57.419998,55.27,56.959999,2186800,56.47472
"1133",56.889999,56.93,56.060001,56.209999,1197800,55.73111
"1134",55.91,56.389999,55.639999,56.34,910900,55.860003
"1135",56.060001,56.369999,54.98,55.16,1256900,54.690056
"1136",55.009998,56.23,55.009998,55.82,1934500,55.344433
"1137",55.439999,55.509998,54.98,55,1887100,54.531419
"1138",55.66,56.009998,54.880001,54.990002,1637700,54.521506
"1139",54.810001,55.669998,54.240002,54.299999,1292400,53.837382
"1140",54.549999,56.009998,54.349998,56,1054300,55.5229
"1141",57.709999,57.720001,55.389999,56.5,1805700,56.01864
"1142",56.84,57.169998,56.470001,56.959999,2470900,56.47472
"1143",56.779999,57.119999,55.830002,56.509998,1399400,56.028553
"1144",56.599998,57.950001,56.549999,57.919998,1245400,57.42654
"1145",57.830002,57.990002,57.48,57.740002,356400,57.248077
"1146",57.959999,58,57.52,57.560001,518300,57.06961
"1147",57.32,57.889999,57.310001,57.630001,669400,57.288306
"1148",57.48,57.900002,57.349998,57.549999,602900,57.208779
"1149",57.610001,57.939999,56.93,57.029999,941900,56.691862
"1150",57.080002,57.080002,55.950001,56.970001,1001000,56.63222
"1151",56.540001,56.630001,55.41,55.720001,1054800,55.389631
"1152",55.84,56.950001,55.57,56.080002,1440900,55.747497
"1153",56.450001,56.73,55.98,56.5,739700,56.165005
"1154",56.889999,57.93,56.799999,57.900002,1152300,57.556706
"1155",58.18,58.310001,57.34,57.540001,975200,57.19884
"1156",58.490002,59.439999,57.25,59.200001,1965400,58.848997
"1157",59.470001,60.09,58.419998,59.43,1760700,59.077633
"1158",58.560001,58.970001,57.810001,58.919998,1143600,58.570655
"1159",59.130001,59.41,58.130001,58.130001,1340300,57.785342
"1160",58.119999,58.389999,57.52,58.290001,1175900,57.944393
"1161",58.209999,58.59,57.41,57.900002,605000,57.556706
"1162",57.700001,58.529999,57.540001,58.380001,670900,58.033859
"1163",58.400002,59.529999,58.310001,59.389999,693300,59.037869
"1164",59.439999,59.439999,57.849998,57.919998,606800,57.576584
"1165",57.82,58.509998,57.490002,58.23,640300,57.884747
"1166",57.389999,58.77,57.299999,58.389999,706700,58.043799
"1167",58.830002,58.830002,57.040001,57.150002,573400,56.811153
"1168",57.310001,57.700001,56.560001,57.099998,832400,56.761446
"1169",56.57,58.119999,56.41,57.5,1054200,57.159076
"1170",57.919998,58.040001,56.939999,57.830002,771500,57.487121
"1171",57.990002,59.639999,57.959999,59.459999,1602400,59.107454
"1172",59.299999,59.740002,58.470001,58.880001,1292100,58.530895
"1173",57.099998,62.950001,55.75,62.060001,3838200,61.692041
"1174",61.849998,62.439999,60.73,61.720001,1699500,61.354056
"1175",61.389999,62.23,61.389999,61.66,1171800,61.294411
"1176",61.59,61.810001,61.080002,61.560001,696700,61.195005
"1177",61.369999,62.110001,61.200001,61.900002,888500,61.532989
"1178",62.07,63.450001,62.07,63.240002,1215000,62.865045
"1179",63.240002,63.799999,63.169998,63.68,1096500,63.302434
"1180",63.310001,64.559998,63.099998,64.43,1405700,64.047988
"1181",64.300003,64.620003,63.880001,64.029999,1286900,63.650358
"1182",63.52,63.98,63.310001,63.73,956600,63.352137
"1183",63.669998,64.019997,63.220001,64.010002,638000,63.63048
"1184",63.82,63.950001,63.549999,63.740002,577500,63.36208
"1185",63.810001,64.269997,63.57,63.84,817400,63.461486
"1186",63.98,64.440002,63.599998,64.260002,701800,63.878997
"1187",64.080002,64.279999,63.380001,63.619999,734400,63.242789
"1188",63.619999,63.720001,63.240002,63.41,674500,63.034035
"1189",63.41,64.599998,62.939999,64.589996,581100,64.207035
"1190",64.260002,64.720001,63.77,64,464800,63.620537
"1191",63.540001,63.709999,63.040001,63.259998,637200,62.884923
"1192",63.279999,63.290001,62.049999,62.330002,546900,61.96044
"1193",61.84,61.990002,60.950001,61.209999,1128200,60.847078
"1194",61.259998,61.810001,60.98,61.310001,1048300,60.946487
"1195",60.700001,61.02,59.830002,59.939999,1255700,59.584608
"1196",59.939999,60.439999,59.77,60.220001,569200,59.86295
"1197",60.459999,60.650002,60.029999,60.619999,650000,60.260576
"1198",60.299999,60.599998,59.880001,60.25,887800,59.892771
"1199",60.200001,60.439999,59.639999,60.09,950000,59.73372
"1200",59.68,60.240002,59.150002,59.349998,1025700,58.998106
"1201",59.029999,59.639999,58.119999,59.200001,1324700,58.848997
"1202",58.939999,59.279999,58.639999,58.950001,913700,58.60048
"1203",59.259998,59.740002,58.700001,59.630001,1185800,59.276448
"1204",59.700001,60.360001,59.43,59.810001,912000,59.455381
"1205",59.689999,59.689999,58.900002,59.029999,856200,58.680003
"1206",59.049999,59.16,57.959999,57.959999,834700,57.616348
"1207",57.900002,58.34,57.599998,58.16,1188900,57.815163
"1208",57.619999,58.07,56.900002,57.02,1336700,56.843185
"1209",57.240002,57.91,57.119999,57.799999,967000,57.620765
"1210",57.599998,57.810001,57.099998,57.25,1487900,57.072472
"1211",57.310001,57.389999,56.41,57.02,1196400,56.843185
"1212",56.77,57.099998,56.689999,56.709999,663700,56.534145
"1213",56.540001,57.349998,56.540001,57.169998,1526800,56.992718
"1214",57.209999,57.75,57.18,57.259998,739600,57.082439
"1215",57.509998,57.700001,57.139999,57.310001,809700,57.132287
"1216",57.400002,57.459999,56.970001,57.360001,1691500,57.182131
"1217",57.560001,58.380001,57.310001,58.380001,2573100,58.198969
"1218",58.220001,59.299999,58.07,58.709999,916900,58.527943
"1219",58.290001,58.790001,57.950001,58.52,1237900,58.338534
"1220",58.720001,59.889999,58.599998,59.669998,1270600,59.484966
"1221",59.5,59.59,59.07,59.18,883500,58.996487
"1222",58.560001,58.869999,57.959999,58.02,1005700,57.840084
"1223",58.139999,58.540001,57.900002,58.099998,822200,57.919834
"1224",58.099998,58.470001,57.41,57.950001,972400,57.770302
"1225",57.959999,58.130001,57.700001,58.110001,755100,57.929805
"1226",58.150002,58.779999,57.98,58.599998,712000,58.418284
"1227",58.650002,58.93,58.490002,58.57,767100,58.388378
"1228",58.799999,58.98,58.450001,58.849998,1754700,58.667509
"1229",58.900002,59.189999,58.459999,59.099998,1035900,58.916733
"1230",58.82,60.18,58.580002,59.93,818200,59.744161
"1231",59.73,60,59.07,59.310001,647300,59.126085
"1232",59.59,60.380001,59.549999,60.23,838200,60.04323
"1233",60.23,60.84,60.220001,60.369999,673500,60.182796
"1234",60.560001,60.919998,59.310001,59.34,489400,59.155991
"1235",59.669998,59.849998,58.959999,59.5,450000,59.315495
"1236",59.299999,59.66,58.900002,59.450001,523400,59.26565
"1237",60,61.110001,60,60.950001,1514200,60.760999
"1238",59.380001,60.75,59.279999,60.68,2105600,60.491836
"1239",60.07,60.18,57,57.77,3899800,57.59086
"1240",57.779999,59.09,56.790001,58.869999,2572800,58.687447
"1241",59.189999,59.189999,58.040001,58.290001,1127900,58.109248
"1242",58.16,58.380001,57.970001,58.360001,624300,58.17903
"1243",58.299999,58.299999,57.389999,57.689999,728300,57.511106
"1244",57.549999,57.880001,57.040001,57.34,674600,57.162193
"1245",57.5,57.5,57.029999,57.25,438400,57.072472
"1246",57.200001,57.880001,57.02,57.790001,610100,57.610798
"1247",57.77,58.400002,57.639999,58.259998,672000,58.079338
"1248",57.939999,58.209999,57.580002,57.720001,772700,57.541015
"1249",57.740002,58.09,57.400002,57.950001,680900,57.770302
"1250",57.740002,57.959999,57.57,57.919998,740300,57.740392
"1251",57.830002,57.900002,56.939999,57.169998,1055500,56.992718
"1252",57.299999,57.299999,56.439999,56.599998,981600,56.424486
"1253",56.5,56.889999,56.169998,56.43,1945300,56.255015
"1254",56.619999,57.599998,56.27,57.540001,842500,57.361573
"1255",57.09,57.400002,56.400002,56.470001,624200,56.294892
"1256",56.380001,56.700001,55.849998,56.07,630700,55.89613
"1257",55.91,56.07,55.459999,55.580002,839300,55.407652
"1258",55.66,55.830002,55,55.130001,820200,54.959047
"1259",55.639999,55.810001,55.040001,55.549999,1117100,55.377742
