"","FFIV.Open","FFIV.High","FFIV.Low","FFIV.Close","FFIV.Volume","FFIV.Adjusted"
"903",89.739998,89.739998,87.470001,88.059998,1064600,88.059998
"904",88.330002,88.540001,87.559998,88.519997,941000,88.519997
"905",91.080002,93.5,90.720001,92.010002,4484700,92.010002
"906",92.220001,94.980003,91.989998,94.519997,2215000,94.519997
"907",95,98.169998,94.709999,97.5,2483800,97.5
"908",97.440002,98.18,96.910004,97.75,1152200,97.75
"909",97.510002,97.75,96.400002,96.919998,1440700,96.919998
"910",97.830002,98.650002,97.370003,98.199997,2166800,98.199997
"911",98,98.870003,97.160004,97.480003,2956000,97.480003
"912",107.989998,109,102.389999,102.489998,7226100,102.489998
"913",102.169998,106.120003,101,104.910004,4481600,104.910004
"914",105.230003,108.139999,104.709999,106.5,3837300,106.5
"915",106.230003,110.419998,106.059998,109.739998,3910100,109.739998
"916",107.18,109.080002,106.720001,107.480003,2955500,107.480003
"917",108.25,110.900002,107.25,109.949997,2248700,109.949997
"918",109.690002,109.690002,106.5,107.019997,2797100,107.019997
"919",104.580002,106.699997,103.82,104.93,2649200,104.93
"920",105.260002,107,104.639999,106.470001,2289400,106.470001
"921",105.629997,105.949997,102.239998,103.949997,2231400,103.949997
"922",104,106.760002,103.989998,106.07,1453100,106.07
"923",106.82,107.400002,105.370003,107.279999,1626400,107.279999
"924",107.5,110.650002,107.43,109.5,1764600,109.5
"925",109.330002,112.589996,109.029999,112.260002,2553000,112.260002
"926",112.5,114.25,111.07,111.550003,2177000,111.550003
"927",110.25,111.75,108.800003,111.739998,2374500,111.739998
"928",111.839996,112.410004,111,111.910004,1078100,111.910004
"929",111.690002,112.489998,111.349998,112.120003,1057500,112.120003
"930",112.230003,112.589996,109.43,109.650002,1497100,109.650002
"931",109.82,111.300003,108.919998,110.519997,1074000,110.519997
"932",112.5,112.989998,109.699997,110.279999,1356900,110.279999
"933",110.269997,113.769997,110.209999,111.910004,1097900,111.910004
"934",112.449997,113,109.760002,110.220001,990700,110.220001
"935",110.410004,114.760002,110.029999,113.889999,1719300,113.889999
"936",113.360001,114.860001,112.559998,114.510002,1166000,114.510002
"937",114.860001,114.860001,111.07,112.339996,1749400,112.339996
"938",110.300003,111.589996,108.540001,111.18,1560200,111.18
"939",112.769997,113.529999,111.940002,113.120003,1019600,113.120003
"940",113.330002,115.540001,112.589996,114.660004,1406500,114.660004
"941",114.239998,115.099998,112.25,114.769997,1106600,114.769997
"942",115.949997,116.709999,113.970001,114.779999,1733700,114.779999
"943",113.919998,114.919998,111.5,111.970001,1430700,111.970001
"944",112.949997,114.849998,111.440002,111.93,1545900,111.93
"945",111.309998,112.230003,110.779999,111.620003,1236100,111.620003
"946",111.739998,112.07,106.5,107.5,2488500,107.5
"947",107.529999,109.129997,107.050003,107.470001,1511100,107.470001
"948",108.150002,111.099998,107.870003,110.370003,1567400,110.370003
"949",110.239998,111.540001,109.839996,110.779999,891800,110.779999
"950",111.489998,114.839996,111.07,113.459999,1768100,113.459999
"951",112.629997,114.849998,112.190002,114.089996,1092100,114.089996
"952",115.190002,115.190002,112.190002,112.830002,1853900,112.830002
"953",112.639999,112.760002,107,107.870003,2103800,107.870003
"954",108.75,111,107.190002,108.830002,1349500,108.830002
"955",109.589996,110,103.830002,104.650002,2003100,104.650002
"956",104.330002,108.089996,103.139999,106.309998,1918700,106.309998
"957",106.68,107.739998,104.029999,105.139999,1339700,105.139999
"958",106.199997,107.43,105.980003,106.629997,2051000,106.629997
"959",107.050003,110.830002,107.050003,109.660004,1637700,109.660004
"960",109.519997,110.470001,108.349998,109.230003,1170500,109.230003
"961",109.150002,109.230003,106.410004,106.970001,1501400,106.970001
"962",107.309998,108.099998,103.300003,104.440002,3244500,104.440002
"963",104.129997,106.739998,103.690002,105.349998,1700500,105.349998
"964",105.190002,108.120003,104.900002,107.449997,1662200,107.449997
"965",107.580002,109.919998,106.919998,109.75,1448100,109.75
"966",109.489998,109.529999,103.839996,104.279999,1713200,104.279999
"967",103.389999,105.389999,102.510002,103.010002,1473400,103.010002
"968",105.790001,109.449997,105.330002,107.050003,2178700,107.050003
"969",106.760002,108.5,104.660004,107.730003,1519400,107.730003
"970",108.389999,109.43,106.349998,108.309998,880800,108.309998
"971",108.309998,108.699997,106.459999,108.400002,1042700,108.400002
"972",108.419998,109.440002,106.870003,108.769997,1128500,108.769997
"973",108.860001,110.360001,107.800003,109.220001,850900,109.220001
"974",109,109,106.510002,108.190002,1551100,108.190002
"975",112.839996,112.839996,104.029999,105.980003,2950200,105.980003
"976",105.330002,105.879997,102.889999,103.519997,1235300,103.519997
"977",103.849998,104.239998,99.260002,102.339996,1803900,102.339996
"978",102.970001,105.739998,102.080002,105.269997,1873100,105.269997
"979",104.93,105.82,103.980003,105.169998,1651700,105.169998
"980",104.650002,107.330002,104.290001,106.699997,1635000,106.699997
"981",105.269997,106.989998,103.599998,103.720001,1753300,103.720001
"982",103.099998,104.239998,102.739998,103.830002,1198300,103.830002
"983",103.800003,104.32,103.050003,103.160004,1102800,103.160004
"984",103.010002,103.309998,99.949997,100.910004,1959300,100.910004
"985",100.730003,103.379997,99.93,101.330002,1108300,101.330002
"986",101.419998,102.82,99.959999,102.709999,1124700,102.709999
"987",102.349998,105.849998,101.650002,105.440002,1214800,105.440002
"988",105.389999,105.5,103.959999,104.82,775300,104.82
"989",104.830002,105.120003,103.260002,103.43,801200,103.43
"990",104.110001,104.5,101.160004,103.260002,1241200,103.260002
"991",102.849998,103.050003,100.730003,102.620003,919500,102.620003
"992",102.809998,107.620003,102.599998,107.220001,1625200,107.220001
"993",106.660004,107.160004,104.980003,105.919998,944100,105.919998
"994",106,107.279999,105.639999,106.989998,854900,106.989998
"995",106.82,108.650002,106.510002,107.629997,887500,107.629997
"996",107.529999,108.32,106.459999,107.75,2093500,107.75
"997",108.169998,109.970001,107.650002,109.68,980800,109.68
"998",109.860001,110.75,108.169998,108.489998,1051900,108.489998
"999",109.080002,110.480003,108.330002,110.449997,685100,110.449997
"1000",110.660004,110.660004,108.309998,108.550003,1041600,108.550003
"1001",108.93,109.769997,107.699997,109.57,848700,109.57
"1002",108.370003,110.5,108.220001,110.07,811900,110.07
"1003",109.5,111,108.730003,108.980003,1036700,108.980003
"1004",109.440002,111.449997,108.800003,110.940002,976000,110.940002
"1005",111.220001,112.5,110.580002,111.360001,641200,111.360001
"1006",111.760002,112.389999,111.080002,111.370003,1001600,111.370003
"1007",111.550003,112.830002,111.089996,112.589996,780500,112.589996
"1008",111.959999,113.389999,111.849998,112.370003,529900,112.370003
"1009",112.190002,112.639999,111,111.540001,618800,111.540001
"1010",111.629997,112.540001,111.040001,112.300003,599400,112.300003
"1011",111.760002,113.800003,111.75,113.360001,787900,113.360001
"1012",112.989998,114.139999,112.809998,113.559998,484400,113.559998
"1013",113.18,113.720001,110.849998,112.540001,1125000,112.540001
"1014",112.970001,113.260002,109.25,109.519997,1488600,109.519997
"1015",109.089996,109.360001,108.169998,108.809998,1666700,108.809998
"1016",109.050003,109.260002,108.5,108.809998,766900,108.809998
"1017",108.900002,110.830002,108.639999,109.459999,1207100,109.459999
"1018",108.940002,109.830002,108.370003,108.889999,749500,108.889999
"1019",109.099998,109.529999,106.57,107.160004,1105200,107.160004
"1020",107.489998,111.25,107.330002,111.110001,2000500,111.110001
"1021",110.93,112.480003,110.660004,111.440002,851800,111.440002
"1022",112,112.919998,111.449997,112.190002,646700,112.190002
"1023",111.949997,112.709999,111.160004,111.510002,631800,111.510002
"1024",111.790001,112.629997,111.589996,112.360001,295800,112.360001
"1025",111.360001,114.580002,111.290001,112.239998,820400,112.239998
"1026",111.940002,112.220001,108.199997,109.160004,1422000,109.160004
"1027",110,112.68,109.660004,111.75,835100,111.75
"1028",109.599998,112.169998,109.199997,111.290001,749600,111.290001
"1029",110.860001,112.059998,109.739998,110.199997,1241900,110.199997
"1030",109.489998,112.809998,109.209999,109.839996,1183400,109.839996
"1031",111.059998,111.900002,109.57,110.720001,1661700,110.720001
"1032",111.57,111.980003,109.43,109.690002,979300,109.690002
"1033",109.269997,111.18,109.089996,109.419998,795200,109.419998
"1034",109.809998,110.779999,109.309998,110.190002,872400,110.190002
"1035",110.089996,110.519997,108.800003,109.199997,925200,109.199997
"1036",109.919998,112.650002,109.209999,112.120003,928100,112.120003
"1037",110.510002,112.029999,110.309998,110.809998,1464600,110.809998
"1038",112.5,117.769997,112.32,113.230003,4458700,113.230003
"1039",113.080002,113.370003,112.18,112.410004,980700,112.410004
"1040",112.169998,114.139999,108.029999,113.309998,885700,113.309998
"1041",113.440002,114.970001,113.309998,114.290001,1072500,114.290001
"1042",114.940002,116.110001,114.580002,115.669998,1129200,115.669998
"1043",114.860001,114.860001,112.470001,112.589996,1365400,112.589996
"1044",109.010002,113.370003,109.010002,112.199997,1126600,112.199997
"1045",111.199997,112.959999,111.169998,112.379997,936700,112.379997
"1046",111.779999,114.309998,111.5,113.760002,1048000,113.760002
"1047",114.199997,115.18,113.019997,114.029999,808600,114.029999
"1048",114.5,114.5,112.339996,112.480003,738700,112.480003
"1049",112.290001,114.730003,111.010002,114.330002,826500,114.330002
"1050",114.900002,117.739998,114.849998,116.760002,1537500,116.760002
"1051",116.800003,116.93,113.089996,113.660004,1176500,113.660004
"1052",114.440002,115.360001,113.830002,115.07,496600,115.07
"1053",115.32,115.32,113.980003,114.68,570000,114.68
"1054",115.449997,115.860001,113.099998,114.010002,747200,114.010002
"1055",114.949997,117.309998,114.720001,116.57,689100,116.57
"1056",116.669998,120.580002,116.599998,120.019997,1562700,120.019997
"1057",121.449997,123.25,119.620003,122.57,2911800,122.57
"1058",123.589996,123.589996,121.620003,122.089996,913800,122.089996
"1059",122.449997,122.620003,121.010002,121.639999,672300,121.639999
"1060",122.269997,123,121.050003,121.550003,672600,121.550003
"1061",121.989998,124.370003,121.709999,123.860001,916500,123.860001
"1062",124.360001,124.800003,123.379997,123.660004,482600,123.660004
"1063",123.290001,124.309998,122.400002,123.660004,803300,123.660004
"1064",124.220001,124.550003,123.209999,124.190002,528500,124.190002
"1065",124.5,125.989998,124.209999,125.730003,653900,125.730003
"1066",125.730003,126.099998,123.790001,123.910004,741200,123.910004
"1067",123.889999,124.419998,122.860001,123,676700,123
"1068",122.940002,124.370003,122.790001,123.709999,618300,123.709999
"1069",123.559998,124.889999,123.370003,123.830002,721400,123.830002
"1070",123.419998,124.82,122.910004,123.029999,871700,123.029999
"1071",123.660004,125.239998,122.309998,125.190002,819300,125.190002
"1072",125.43,127.040001,125.220001,126.120003,923400,126.120003
"1073",125.699997,125.980003,124.309998,125.080002,786300,125.080002
"1074",126.120003,126.720001,123.690002,123.870003,718800,123.870003
"1075",123.220001,126.150002,123.209999,125.82,616600,125.82
"1076",125.690002,126.889999,124.970001,125.440002,708100,125.440002
"1077",126.129997,127.82,125.610001,127.639999,838600,127.639999
"1078",128.25,128.300003,124.32,124.839996,1544900,124.839996
"1079",124.239998,124.720001,121.620003,122.199997,876000,122.199997
"1080",121.580002,122.089996,120.470001,120.519997,1039800,120.519997
"1081",120.699997,122.120003,120.360001,122.080002,764700,122.080002
"1082",122.269997,122.449997,119.059998,119.709999,564700,119.709999
"1083",120.080002,121.510002,120.080002,121.040001,574200,121.040001
"1084",118.379997,119.589996,117.599998,119.160004,755400,119.160004
"1085",119.400002,120.040001,118.129997,118.739998,713900,118.739998
"1086",118.5,118.639999,116.300003,117.080002,1036000,117.080002
"1087",117.019997,119.209999,116.489998,118.709999,745500,118.709999
"1088",121,123.550003,120.779999,122.650002,1085500,122.650002
"1089",122.709999,123.379997,121.440002,122.160004,732000,122.160004
"1090",120.949997,120.949997,117.790001,117.910004,1033700,117.910004
"1091",117.760002,119.330002,114.529999,119.029999,1155600,119.029999
"1092",118.120003,118.889999,114.68,115.309998,1489500,115.309998
"1093",113.470001,113.550003,106.860001,107.110001,2759400,107.110001
"1094",107.220001,112.360001,106.82,109.110001,2041900,109.110001
"1095",112.760002,112.760002,108.290001,109.82,1188600,109.82
"1096",107.739998,111.940002,107.220001,110.300003,1138500,110.300003
"1097",108,110.080002,107.5,109.739998,924100,109.739998
"1098",111.25,114.519997,110.800003,113.699997,1091900,113.699997
"1099",113.019997,113.309998,110.75,112.879997,1113200,112.879997
"1100",113.459999,116.889999,112.970001,116.610001,815400,116.610001
"1101",116.300003,116.959999,112.669998,112.739998,977300,112.739998
"1102",114.5,115.809998,113.720001,114.57,880800,114.57
"1103",114.75,115.620003,113.370003,114.900002,876200,114.900002
"1104",114.830002,116.050003,113.529999,115.589996,790100,115.589996
"1105",116.57,120.489998,115.529999,120.25,911600,120.25
"1106",119.410004,119.959999,115.68,117.120003,2188600,117.120003
"1107",123,123.830002,120.010002,121.779999,3487100,121.779999
"1108",123.889999,124,122.010002,122.980003,1356700,122.980003
"1109",122,125.440002,122,124.370003,1312600,124.370003
"1110",124.879997,126.650002,124.400002,125.639999,1386300,125.639999
"1111",126.650002,126.650002,124.580002,125.419998,968200,125.419998
"1112",125.660004,126.349998,125.010002,125.209999,883800,125.209999
"1113",125.220001,126.690002,124.199997,126.660004,907100,126.660004
"1114",126.660004,127.150002,124.25,126.589996,816200,126.589996
"1115",127.120003,127.709999,125.849998,126.57,697600,126.57
"1116",125.639999,126.290001,124.629997,125.760002,725600,125.760002
"1117",126.029999,126.519997,125.230003,126.150002,639600,126.150002
"1118",126.5,128.929993,124.760002,128.880005,1315100,128.880005
"1119",128.830002,128.830002,126.489998,127.860001,910900,127.860001
"1120",127.919998,128.850006,127.510002,127.839996,622700,127.839996
"1121",128.110001,128.149994,126.080002,126.389999,644600,126.389999
"1122",126.410004,127.989998,124.599998,127.970001,902400,127.970001
"1123",129.490005,129.729996,127.940002,128.729996,1158800,128.729996
"1124",129.130005,130.339996,128.470001,130.210007,664400,130.210007
"1125",130.300003,130.860001,129.169998,130.169998,852000,130.169998
"1126",130.210007,130.639999,128.649994,129.089996,763400,129.089996
"1127",129.449997,130.580002,128.529999,129.190002,502100,129.190002
"1128",129.610001,129.610001,126.830002,128.070007,786600,128.070007
"1129",127.510002,129.25,126.470001,128.729996,534300,128.729996
"1130",127.760002,131.389999,127.760002,130.949997,823400,130.949997
"1131",130.919998,132.580002,130.479996,132.309998,717800,132.309998
"1132",132.309998,133.259995,131.690002,133.259995,670800,133.259995
"1133",133,133.229996,130.539993,131.289993,764100,131.289993
"1134",130.369995,132.360001,128.580002,132.210007,620100,132.210007
"1135",132.25,133.699997,130.470001,130.710007,786500,130.710007
"1136",131.699997,133.699997,131.699997,132.380005,658800,132.380005
"1137",130.910004,131.960007,130.070007,130.539993,793900,130.539993
"1138",130.770004,131.270004,128.410004,130.259995,953300,130.259995
"1139",130.619995,131.5,128.179993,128.270004,679700,128.270004
"1140",128.5,130.389999,127.480003,129.949997,612100,129.949997
"1141",132.559998,132.850006,130.779999,132.839996,596500,132.839996
"1142",133.399994,135,132.179993,132.75,3759400,132.75
"1143",132.940002,133.429993,132.259995,132.970001,772900,132.970001
"1144",133.820007,134.979996,132.429993,133.940002,523600,133.940002
"1145",133.960007,136.110001,133.759995,135.110001,273200,135.110001
"1146",135.690002,135.979996,133.460007,133.660004,352700,133.660004
"1147",133.320007,134.479996,132.860001,133.820007,379900,133.820007
"1148",133.009995,134.419998,132.619995,132.710007,439600,132.710007
"1149",133.130005,133.619995,130.369995,130.470001,432200,130.470001
"1150",131.720001,132.399994,128.440002,130.330002,496300,130.330002
"1151",132.190002,132.990005,128.970001,129.759995,1355100,129.759995
"1152",128,129.470001,126.690002,126.730003,958500,126.730003
"1153",127.550003,129.429993,127.260002,128.350006,666000,128.350006
"1154",129.800003,131.070007,128.729996,129.649994,1092000,129.649994
"1155",129.820007,130.550003,128.309998,129.889999,722500,129.889999
"1156",130.449997,130.449997,127.379997,127.919998,665300,127.919998
"1157",128.669998,132.220001,127.489998,128.669998,848500,128.669998
"1158",125.059998,126.050003,122.110001,125.599998,1375200,125.599998
"1159",126.599998,127.669998,124.110001,124.220001,869900,124.220001
"1160",124.459999,126.449997,123.970001,126.290001,790700,126.290001
"1161",127.260002,127.300003,125.199997,126.25,1017400,126.25
"1162",126.75,127.669998,125.120003,125.949997,3366800,125.949997
"1163",108.650002,114.620003,108.599998,113.400002,9268900,113.400002
"1164",113.150002,115.300003,112.5,114.849998,2103100,114.849998
"1165",114.550003,114.870003,111.849998,114.300003,1497200,114.300003
"1166",112.699997,114.629997,112.050003,113.190002,1201000,113.190002
"1167",114.669998,115.139999,112.839996,112.839996,1895200,112.839996
"1168",112.57,114.489998,111.620003,113.980003,1348200,113.980003
"1169",113.230003,114.730003,111.379997,111.620003,1073600,111.620003
"1170",110.290001,112.900002,110.099998,112.610001,1310400,112.610001
"1171",112.610001,113.550003,110.839996,112.349998,1004200,112.349998
"1172",112.18,112.620003,109.720001,110.099998,1627100,110.099998
"1173",110.040001,111.220001,109.190002,111.080002,1351800,111.080002
"1174",111.239998,112.800003,110.589996,111.989998,1085300,111.989998
"1175",111.779999,112.489998,110.349998,110.449997,831500,110.449997
"1176",111.199997,113.309998,110.529999,112.860001,1150500,112.860001
"1177",113.120003,114.559998,112.440002,113.769997,1100700,113.769997
"1178",114.709999,115.779999,114.040001,115.269997,1050800,115.269997
"1179",115.5,116.82,114.720001,116.639999,778400,116.639999
"1180",116.870003,117.599998,115.050003,116.43,894600,116.43
"1181",116.440002,118.080002,115.889999,117.620003,892100,117.620003
"1182",117.209999,118.839996,116.370003,118.32,671300,118.32
"1183",117.949997,119.82,117.18,119.360001,739800,119.360001
"1184",119.82,119.82,117.849998,118.529999,671300,118.529999
"1185",118.529999,119.730003,118,119.599998,741900,119.599998
"1186",119.389999,120.660004,118.239998,118.830002,919300,118.830002
"1187",119.190002,120.370003,118.199997,119.040001,662600,119.040001
"1188",119.220001,120.059998,118.019997,118.120003,664500,118.120003
"1189",118.559998,119.559998,117.419998,119.559998,651100,119.559998
"1190",119.309998,119.309998,117.699997,119.010002,1052100,119.010002
"1191",119.279999,119.550003,118.5,119.239998,761400,119.239998
"1192",119.730003,119.970001,118.980003,119.220001,843800,119.220001
"1193",118.800003,119.68,117.620003,117.959999,1074000,117.959999
"1194",115.559998,115.830002,112.959999,114.830002,1841200,114.830002
"1195",113.900002,114.230003,112.290001,112.290001,1111000,112.290001
"1196",112.589996,113.370003,111.75,112.900002,818500,112.900002
"1197",113.760002,113.760002,111.900002,113.040001,1014900,113.040001
"1198",113.239998,113.239998,111.419998,112.360001,1007500,112.360001
"1199",113.309998,113.970001,112.440002,113.269997,983800,113.269997
"1200",112.589996,113.239998,111.980003,112.589996,566200,112.589996
"1201",112.349998,114.849998,111.540001,114.269997,853400,114.269997
"1202",114.800003,116.160004,114.5,114.559998,1034900,114.559998
"1203",115.18,116.489998,114.540001,116.349998,1587800,116.349998
"1204",116.690002,116.879997,115.260002,115.419998,897000,115.419998
"1205",115.699997,116.050003,114.370003,115.019997,1127400,115.019997
"1206",114.93,115.550003,112.889999,112.900002,1246200,112.900002
"1207",112.07,112.919998,111.07,112.230003,830900,112.230003
"1208",112.720001,114.199997,112.010002,113.870003,700200,113.870003
"1209",114.129997,115.389999,113.220001,115.260002,714500,115.260002
"1210",114.879997,115.459999,114.110001,114.940002,759700,114.940002
"1211",114.610001,114.860001,113.5,114.309998,892100,114.309998
"1212",114.209999,114.75,113.410004,113.709999,699400,113.709999
"1213",113.010002,113.410004,111.330002,111.739998,1437000,111.739998
"1214",112.080002,113.879997,111.809998,113.120003,1108700,113.120003
"1215",112.93,114.410004,112.580002,113.43,1223400,113.43
"1216",113.860001,116.82,113.300003,116.089996,1244600,116.089996
"1217",114.889999,116.010002,113.519997,113.82,1932800,113.82
"1218",113.949997,115.790001,113.459999,113.639999,1100700,113.639999
"1219",113.440002,114.550003,113.239998,113.339996,901600,113.339996
"1220",113.82,117.57,113.470001,117.110001,1422000,117.110001
"1221",116.839996,118.669998,116.419998,118.089996,834900,118.089996
"1222",117.120003,117.589996,115.419998,116.220001,2991900,116.220001
"1223",116.970001,117.669998,115.830002,117.43,1371600,117.43
"1224",118.25,119.239998,118.040001,118.93,1113900,118.93
"1225",119.43,120.529999,118.559998,120.419998,1742300,120.419998
"1226",117.709999,125.779999,117.510002,122.400002,3332500,122.400002
"1227",123.919998,123.919998,120.489998,123.18,1615700,123.18
"1228",123.419998,124.139999,122.970001,123.470001,1040400,123.470001
"1229",123.370003,126.18,122.5,125.589996,1296000,125.589996
"1230",125.470001,125.849998,123.220001,123.75,1326600,123.75
"1231",123.330002,123.650002,121.610001,122.019997,1062600,122.019997
"1232",122.279999,123.900002,121.809998,123.370003,845400,123.370003
"1233",121.800003,124.620003,121.599998,124.410004,862900,124.410004
"1234",123.739998,123.980003,121.519997,121.959999,810600,121.959999
"1235",122.769997,123.370003,121.279999,122.980003,888600,122.980003
"1236",123.360001,124.889999,122.010002,124.43,782600,124.43
"1237",125,126.5,124.699997,126.050003,752000,126.050003
"1238",126.209999,126.599998,125.330002,126.279999,887000,126.279999
"1239",125.419998,125.540001,124.110001,125.029999,639500,125.029999
"1240",124.980003,126.720001,124.830002,126.239998,848900,126.239998
"1241",127,127.68,125.959999,127.599998,791300,127.599998
"1242",127.839996,128.080002,126.870003,127.790001,580600,127.790001
"1243",127.139999,127.699997,125.529999,127.349998,670600,127.349998
"1244",127.760002,127.989998,126.580002,126.93,566600,126.93
"1245",127.129997,127.389999,126.419998,126.959999,622600,126.959999
"1246",126.769997,127.379997,126.260002,126.900002,622900,126.900002
"1247",126.650002,127.120003,126.199997,126.769997,388200,126.769997
"1248",126.919998,126.919998,124.790001,126.080002,804200,126.080002
"1249",126.529999,126.529999,125.160004,125.959999,897100,125.959999
"1250",126.129997,126.970001,125.559998,126.830002,852900,126.830002
"1251",126.449997,126.769997,125.059998,125.690002,1033900,125.690002
"1252",124.400002,125.779999,123.540001,125.110001,869100,125.110001
"1253",125.080002,126.699997,123.709999,125.260002,1238500,125.260002
"1254",124.879997,126.760002,124.550003,126.25,811900,126.25
"1255",125.629997,126.809998,124.43,124.580002,1955300,124.580002
"1256",124.68,124.739998,123.709999,124.519997,800800,124.519997
"1257",124.510002,125.43,124.050003,124.849998,703000,124.849998
"1258",124.959999,125.050003,123.669998,124.690002,583500,124.690002
"1259",125.370003,127.129997,124.849998,126.93,569500,126.93
