"","BAX.Open","BAX.High","BAX.Low","BAX.Close","BAX.Volume","BAX.Adjusted"
"890",67.219997,67.419994,66.479999,67.059995,6318500,34.865675
"891",67.919993,68.739996,67.550001,68.389998,11888600,35.557167
"892",68.55,69.07,67.999998,68.899998,6550800,35.822325
"893",68.759997,69.299999,68.620004,69.059993,2140700,35.905509
"894",69.220002,69.499996,68.649998,69.32,3075800,36.040692
"895",69.32,69.489995,69.039999,69.470001,2384600,36.11868
"896",69.419998,69.489995,69.019998,69.249996,4191200,36.004296
"897",69.339994,69.809999,69.260004,69.549999,3058800,36.160272
"898",69.539998,69.679999,69.039999,69.19,3810900,35.973102
"899",69.389997,69.669998,69.059993,69.299999,3286700,36.030293
"900",69.83,69.939999,69.039999,69.419998,5819000,36.092683
"901",69.210001,69.980001,68.919999,69.789998,6519200,36.285052
"902",69.779997,70.050005,69.529997,70.019996,5917700,36.404632
"903",70.179998,70.289997,69.460001,70.21,7225600,36.503418
"904",70.199992,70.21,69.720001,70.010003,5714500,36.399436
"905",69.799998,70.650003,69.799998,70.099994,7404900,36.446224
"906",70.139996,70.329999,69.379996,69.660005,7385900,36.217466
"907",69.779997,69.910004,68.959994,69.83,5157600,36.30585
"908",69.370003,70.47,69.370003,70.059998,4779200,36.42543
"909",69.96,70.120002,69.519997,69.929998,5523900,36.357841
"910",70.029997,70.139996,69.220002,69.559999,5928800,36.165472
"911",69.620002,70.099994,69.480002,69.739995,6214300,36.259055
"912",70.449999,70.739994,68.980002,68.999996,8218400,35.874316
"913",68.529999,68.730003,67.309995,67.639999,7592700,35.16723
"914",67.759999,68.349996,67.709996,67.879998,7012200,35.292009
"915",68.009998,68.730003,67.899999,68.499997,5470700,35.614358
"916",68.330002,69.110003,68.009998,68.399999,6681400,35.562367
"917",68.759997,69.429999,68.440001,69.269997,6947200,36.014694
"918",68.620004,68.779998,68.249997,68.3,8117900,35.510376
"919",68.349996,68.489997,66.440003,66.550002,8860500,34.600521
"920",66.650001,67.069996,66.440003,66.949996,4999100,34.808485
"921",66.779994,67.599997,66.679995,67.300001,4839400,34.990459
"922",67.540001,67.669994,67.040001,67.089997,6553800,34.881274
"923",67.290001,68.209995,67.14,67.899999,5663100,35.302408
"924",67.769992,68.389998,67.65,68.3,3843300,35.510376
"925",68.3,69.689999,68.16,69.449993,4386700,36.108277
"926",69.660005,69.819999,69.059993,69.120003,4631400,35.93671
"927",68.959994,69.349995,68.620004,69.260004,4173700,36.009499
"928",68.889997,69.309999,68.830001,69.080001,4533500,35.915912
"929",69.449993,69.610002,69.019998,69.289998,4333000,36.025093
"930",69.010004,70.029997,69.010004,69.120003,4603200,35.93671
"931",69.099995,69.679999,69.089994,69.349995,4727300,36.056286
"932",69.389997,69.949992,69.129997,69.289998,7189800,36.025093
"933",69.480002,70.150003,69.449993,69.480002,4830800,36.123879
"934",69.470001,69.470001,68.580002,68.659999,4704500,35.697546
"935",68.629997,69.720001,68.529999,69.210001,7503500,35.983501
"936",69.149998,69.489995,68.059994,68.889997,6653400,35.817126
"937",68.999996,69.730001,68.769998,69.499996,7114400,36.134275
"938",68.910006,69.110003,68.269999,68.889997,5227200,35.817126
"939",69.360002,69.449993,68.999996,69.029998,6783500,35.889915
"940",68.539999,68.589995,67.680001,67.940001,7865300,35.575736
"941",67.999998,68.089996,67.499998,67.569995,5940200,35.381988
"942",67.79,67.899999,67.389999,67.499998,7912800,35.345335
"943",67.499998,67.849997,67.01,67.690002,6478800,35.444827
"944",67.669994,68.269999,67.309995,67.749998,5651100,35.476244
"945",67.519992,67.899999,67.41,67.619998,4008600,35.408171
"946",67.769992,67.830002,66.900001,66.969997,3218600,35.067808
"947",66.809996,67.249999,66.440003,66.489999,4984700,34.816465
"948",66.349998,67.14,66.339998,66.5,5007000,34.821701
"949",66.64,67.540001,66.569996,67.309995,6526200,35.245843
"950",67.41,67.949995,67.209997,67.419994,4897600,35.303442
"951",67.290001,67.859997,67.040001,67.839996,5651500,35.52337
"952",68.320001,68.639998,67.419994,67.709996,8354500,35.455297
"953",67.749998,67.859997,66.51,66.859998,6522100,35.010209
"954",67.019993,68.42,66.959997,68.389998,7679200,35.81137
"955",68.649998,70.750001,68.389998,70.08,15005800,36.696313
"956",75.679998,75.679998,72.690002,72.800001,36804700,38.1206
"957",73.230004,73.749997,72.430002,72.849997,12232700,38.14678
"958",72.930002,73.79,72.589997,73.580002,6646000,38.529036
"959",73.870004,73.949994,72.930002,73.67,6544000,38.576162
"960",73.639998,73.639998,72.999998,73.190002,6022600,38.324818
"961",73.449995,73.499998,72.800001,73.389999,6168600,38.429543
"962",73.609997,74.120004,72.830003,72.930002,6128100,38.188673
"963",72.839997,73.67,72.459997,72.489998,5842200,37.958272
"964",72.669994,72.919994,72.190003,72.300002,4269800,37.858783
"965",72.559995,73.489997,72.209997,73.449995,6607500,38.460959
"966",73.489997,73.499998,71.849998,72.26,5594200,37.837837
"967",72.029994,72.9,71.959997,71.979999,4854900,37.691218
"968",72.39,72.999998,72.129993,72.759999,4043800,38.099654
"969",72.78,73.480004,72.129993,73.359997,5493000,38.413833
"970",73.970003,74.109996,73.129999,73.449995,7327500,38.460959
"971",73.519992,73.999997,72.410001,72.809995,7839500,38.125833
"972",72.519993,73.29,72.469997,73.15,4281100,38.303871
"973",73.099997,73.379998,72.339997,72.379992,5891200,37.900669
"974",72.519993,72.699996,72.160001,72.239999,4427200,37.827363
"975",72.580003,72.859998,72.269993,72.300002,4937700,37.858783
"976",72.249999,72.569996,71.900001,72.319996,3557700,37.869253
"977",72.599998,73.489997,72.239999,73.29,5612700,38.37718
"978",73.430001,73.480004,72.919994,72.940002,3378200,38.193909
"979",72.999998,73.129999,72.269993,72.790001,5037300,38.115364
"980",72.849997,74.629997,72.849997,74.389997,9428500,38.953177
"981",75.299998,75.33,74.349995,74.710001,15166500,39.120742
"982",74.499996,74.660005,73.759998,74.509997,8005800,39.016013
"983",74.459994,74.960001,73.959995,73.970003,5097900,38.733253
"984",74.099996,74.870003,73.779999,74.739996,5346400,39.136448
"985",74.639997,75.419998,74.499996,74.830001,4152400,39.183578
"986",74.539999,75.110002,74.169999,75.059999,2681600,39.304013
"987",75.220001,75.529997,75.019997,75.370002,3231900,39.466341
"988",75.499995,75.879995,75.199993,75.410004,3929800,39.487288
"989",75.360002,75.669998,75.189999,75.449992,3959100,39.508227
"990",75.089994,75.46,74.3,74.580001,5703600,39.052669
"991",74.529998,75.049999,74.470002,74.639997,5491700,39.084086
"992",74.499996,74.879996,74.18,74.660005,3279600,39.094563
"993",74.860002,74.949993,73.970003,74.18,4054800,38.843215
"994",74.349995,74.749996,73.519992,74.359996,3001800,38.937467
"995",74.220002,74.749996,74.070001,74.539999,2835700,39.031723
"996",74.529998,74.730002,74.249997,74.57,2587000,39.047433
"997",74.769997,74.769997,73.949994,74.159999,3241400,38.832742
"998",74.480002,74.730002,73.779999,74.3,3497700,38.906051
"999",74.459994,74.599995,74.269998,74.399998,2414500,38.958414
"1000",74.220002,74.549999,74.190001,74.409999,4516300,38.96365
"1001",74.409999,74.649998,74.070001,74.230003,4600700,38.869398
"1002",74.139998,74.609996,73.749997,73.999997,6432300,38.748959
"1003",72.839997,73.199995,72.589997,72.999998,7614600,38.495843
"1004",73.269992,74.019998,72.969997,73.909999,7842300,38.975723
"1005",73.999997,74.209995,73.66,73.8,4236900,38.917716
"1006",73.769999,73.909999,73.309994,73.639998,3514800,38.833341
"1007",73.639998,73.759998,73.180001,73.739997,3786200,38.886074
"1008",73.589996,73.690001,73.080003,73.259999,3198700,38.632952
"1009",73.259999,73.300001,72.809995,72.999998,4417500,38.495843
"1010",73.119998,73.330002,73.009999,73.119998,3268000,38.559124
"1011",73.349997,74.159999,73.180001,73.269992,3747700,38.638222
"1012",73.069995,73.430001,72.879999,73.169994,3087000,38.585488
"1013",73.180001,73.859996,73.089996,73.8,2930700,38.917716
"1014",73.779999,74.029999,73.66,73.889998,3590500,38.965176
"1015",73.92,73.999997,73.629998,73.79,5599400,38.912442
"1016",73.849996,74.070001,73.66,73.759998,3657900,38.896621
"1017",73.550001,73.8,73.330002,73.430001,4237100,38.722601
"1018",73.529999,73.999997,73.430001,73.92,4577300,38.980997
"1019",73.809994,73.849996,72.759999,73.230004,4775000,38.617134
"1020",73.03,73.169994,72.599998,72.830003,3834800,38.406198
"1021",72.980004,72.999998,72.019994,72.300002,5492300,38.126707
"1022",72.629999,73.989997,72.629999,73.759998,5353100,38.896621
"1023",73.909999,74.999996,73.359997,74.989995,5546200,39.545249
"1024",75.08,75.239995,74.519998,74.879996,2557100,39.487242
"1025",74.830001,75.21,74.529998,74.879996,2961200,39.487242
"1026",74.749996,75.559999,74.529998,75.379996,4962000,39.750911
"1027",75.139997,76.050004,75.139997,75.819999,4638800,39.982943
"1028",75.429998,76.779995,75.149997,76.750001,6090400,40.47337
"1029",76.559997,76.800003,76.089993,76.589992,3524600,40.388991
"1030",76.719999,77.140001,76.410003,76.789996,3770400,40.494461
"1031",76.910002,77,76.569998,76.760001,4469800,40.478644
"1032",77,77.089991,76.370001,76.599999,3757300,40.394269
"1033",76.189998,77.239999,75.939998,76.250001,4721100,40.209701
"1034",76.529996,76.559997,75.539997,76.519995,5383100,40.352079
"1035",76.23,76.319998,75.669998,76.110001,3896100,40.135873
"1036",76.36,77.150002,76.199999,76.87,3521300,40.536651
"1037",77.269994,77.309996,76.569998,76.839992,3992200,40.520826
"1038",76.849999,77.290002,76.629994,77,4283600,40.605205
"1039",77.069997,77.169996,76.22,76.650002,2993300,40.420637
"1040",76.500001,76.739993,76.199999,76.469999,3299300,40.325714
"1041",76.579998,76.940004,76.329999,76.339992,3414100,40.257156
"1042",76.829998,77.199997,75.549998,76.089993,5377700,40.125321
"1043",75.419998,75.669998,74.519998,74.69,6280400,39.387049
"1044",74.660005,75.480001,74.379997,74.970001,4234300,39.534705
"1045",74.629997,74.999996,73.999997,74.919998,5205600,39.508336
"1046",75.08,75.299998,74.389997,74.459994,3408400,39.265758
"1047",74.059993,74.730002,74.05,74.480002,3483200,39.276309
"1048",74.549999,74.739996,73.529999,73.769999,2840500,38.901895
"1049",73.769999,74.320001,73.259999,73.899999,4002100,38.970449
"1050",74.169999,74.970001,74.059993,74.199994,2968600,39.128649
"1051",74.220002,74.649998,73.889998,74.269998,2693800,39.165565
"1052",74.69,74.999996,74.43,74.960001,2758000,39.529431
"1053",75.220001,75.220001,74.559993,74.749996,2944500,39.418687
"1054",74.989995,75.249996,73.999997,74.409999,6776000,39.239393
"1055",74.769997,75.370002,74.620003,75.21,1956400,39.661266
"1056",75.360002,75.46,74.870003,75.129996,2547600,39.619077
"1057",75.129996,75.410004,74.699993,75.249996,2567300,39.682357
"1058",76.309998,76.339992,75.669998,75.800005,3869000,39.972399
"1059",75.569999,75.739994,74.94,75.039998,4158300,39.571617
"1060",75.309999,75.610001,75.220001,75.399997,2101100,39.761459
"1061",75.559999,75.660004,75.360002,75.529997,2061000,39.830013
"1062",75.529997,75.649996,75.019997,75.339993,2995100,39.729817
"1063",75.110002,75.189999,74.629997,74.910005,2954600,39.503066
"1064",74.879996,75.149997,74.539999,74.980002,3203300,39.539979
"1065",74.949993,75.099994,74.169999,74.289999,3504200,39.176112
"1066",74.129997,74.389997,73.879998,73.970003,4025700,39.28233
"1067",74.149998,74.739996,73.620004,73.709995,4390800,39.144251
"1068",73.849996,74.499996,73.509998,74.199994,3137600,39.404469
"1069",73.999997,74.649998,73.999997,74.220002,2993800,39.415094
"1070",74.409999,74.509997,73.779999,74.269998,3555500,39.441645
"1071",74.409999,75.349994,74.159999,75.279997,5304100,39.978012
"1072",74.919998,75.349994,74.649998,75.089994,3390200,39.87711
"1073",75.049999,75.360002,74.470002,74.699993,3887600,39.669997
"1074",74.739996,74.739996,74.080002,74.549999,2971900,39.590341
"1075",74.489996,75.139997,74.279998,74.989995,2851500,39.824005
"1076",74.499996,74.499996,72.559995,72.65,10681100,38.581333
"1077",72.9,73.239998,72.359998,73.099997,5834300,38.820307
"1078",73.459996,73.470003,72.339997,72.540001,5214400,38.522917
"1079",72.400001,72.469997,71.760001,72.069997,4046900,38.273317
"1080",71.669996,71.969998,71.5,71.719998,3843100,38.087448
"1081",71.529995,72.249999,71.529995,72.160001,3474900,38.321115
"1082",71.879993,71.890001,71.190004,71.279995,3245300,37.853781
"1083",71.629993,72.530001,71.569997,72.279994,6594100,38.384838
"1084",71.640001,72.249999,71.510001,71.879993,3008200,38.172415
"1085",71.87,72.019994,71.5,71.769994,4595900,38.113999
"1086",71.260001,71.699997,71.039996,71.510001,5009400,37.975927
"1087",71.609999,71.679996,70.809998,71.550003,4123100,37.997171
"1088",72.059996,72.999998,72.059996,72.91,5610400,38.719408
"1089",73.379998,73.550001,72.51,72.739998,3613000,38.629127
"1090",72.51,72.580003,71.579998,71.579998,3497000,38.0131
"1091",71.859999,73.169994,71.579998,73.169994,4408800,38.857479
"1092",72.930002,73.249998,71.709998,71.809996,4950800,38.135242
"1093",71.839998,72.330004,71.250001,71.250001,4402400,37.837852
"1094",71.099999,71.23,69.629996,69.660005,4776500,36.993473
"1095",69.919998,70.370001,68.720002,68.859996,7363300,36.568622
"1096",68.320001,68.459995,66.669995,68.339995,8450000,36.292472
"1097",66.999999,69.179999,66.999999,68.180001,10618900,36.207505
"1098",68.349996,68.749997,66.37,67.239998,11965400,35.70831
"1099",67.28,67.949995,66.809996,67.940001,5878900,36.080052
"1100",68.05,68.809993,67.879998,68.649998,6404700,36.457101
"1101",68.94,68.970002,68.309994,68.370004,5952000,36.308408
"1102",68.980002,69.470001,68.949994,69.099995,3942700,36.696075
"1103",69.349995,69.919998,69.139997,69.83,3039300,37.08375
"1104",69.919998,70.179998,69.589994,69.849994,2848400,37.094368
"1105",69.910004,70.319999,69.679999,70.319999,3484100,37.343968
"1106",70.199992,70.660003,70.019996,70.410004,5439100,37.391766
"1107",70.250002,70.250002,69.499996,70.059998,6594100,37.205893
"1108",70.809998,70.85,69.849994,70.139996,5944600,37.248376
"1109",70.129995,70.129995,69.419998,69.679999,5924200,37.004091
"1110",69.110003,69.399997,68.17,68.449994,15038400,36.350888
"1111",68.570001,71.129994,68.389998,70.900002,15039900,37.651983
"1112",71.000001,71.769994,70.660003,71.599999,8744400,38.023721
"1113",71.260001,71.379994,70.48,70.610001,7670300,37.497975
"1114",70.639995,70.769995,70.239994,70.629995,4930600,37.508593
"1115",70.800004,71.000001,70.419997,70.760002,3136100,37.577635
"1116",70.819998,71.410002,70.519996,71.329998,4040300,37.880335
"1117",71.429996,72.249999,71.329998,72.079997,5367400,38.278628
"1118",71.719998,72.040002,71.440004,71.75,3947700,38.103381
"1119",71.550003,72.069997,71.449998,72,3083500,38.236145
"1120",72.209997,72.619999,71.890001,72.580003,3851900,38.54416
"1121",72.499999,72.739998,72.199997,72.459997,4027000,38.48043
"1122",72.230005,72.339997,71.599999,71.989999,6131800,38.230834
"1123",72.800001,72.830003,72.319996,72.440003,3954800,38.469812
"1124",72.690002,72.690002,72.309996,72.440003,4010400,38.469812
"1125",72.440003,72.619999,72.249999,72.440003,5247800,38.469812
"1126",72.609998,72.609998,72.290002,72.400001,2541500,38.448568
"1127",72.819996,73.199995,72.65,72.999998,2136100,38.767202
"1128",73.129999,73.330002,72.559995,72.869998,3557500,38.698164
"1129",73.230004,73.739997,72.919994,73.690001,4779200,39.133633
"1130",73.109997,73.849996,72.930002,73.730003,5665900,39.433143
"1131",73.389999,73.620004,73.019992,73.570002,3975800,39.347569
"1132",73.430001,74.419999,73.230004,74.220002,5020200,39.69521
"1133",74.190001,74.539999,73.779999,74.120004,3434200,39.641728
"1134",73.509998,73.839995,73.080003,73.79,4015200,39.465231
"1135",73.480004,73.879998,72.709997,72.759999,4928700,38.914354
"1136",73.629998,73.629998,72.849997,73.109997,4493000,39.101544
"1137",72.540001,72.609998,71.769994,71.769994,6080100,38.384868
"1138",72.050002,72.349998,71.039996,71.099999,5752200,38.026534
"1139",71.050004,72.109999,70.73,70.73,5547900,37.828646
"1140",70.839992,72.550002,70.650003,72.269993,4763600,38.652283
"1141",73.190002,74.080002,72.9,74.070001,4948600,39.614985
"1142",74.070001,74.769997,73.370005,74.480002,6844100,39.834266
"1143",73.980003,75.189999,73.980003,74.699993,4193100,39.951925
"1144",75.199993,75.289998,74.349995,74.489996,4205900,39.839611
"1145",74.230003,74.779998,74.089995,74.449994,1574200,39.818217
"1146",74.389997,74.739996,74.269998,74.559993,1652300,39.877048
"1147",74.220002,74.720002,74.18,74.399998,2286200,39.791477
"1148",74.389997,74.599995,73.949994,74.019998,2580200,39.588242
"1149",73.879998,74.539999,73.259999,73.29,2693800,39.197815
"1150",73.609997,74.029999,72.889999,73.309994,3964600,39.208509
"1151",72.499999,72.690002,71.150002,71.49,6755000,38.235118
"1152",71.719998,72.040002,70.910003,71.11,6930100,38.031882
"1153",71.709998,71.849998,70.910003,71.449998,6065400,38.213724
"1154",72.279994,73.459996,72.239999,73.300001,5669200,39.203164
"1155",73.230004,73.459996,72.279994,72.379992,4221200,38.711114
"1156",72.680002,72.91,72.129993,72.719997,4663800,38.89296
"1157",73.139999,73.909999,71.599999,71.969998,5311700,38.491836
"1158",71.479999,71.75,71.000001,71.729999,4985400,38.363477
"1159",71.729999,72.309996,71.219999,71.479999,3731900,38.22977
"1160",71.449998,72.069997,70.839992,72.01,4149200,38.513231
"1161",72.619999,72.64,71.429996,71.809996,5047100,38.406262
"1162",71.829997,72.079997,71.329998,71.36,5576200,38.16559
"1163",71.879993,72.290002,71.039996,72.26,5022600,38.646939
"1164",72.109999,72.199997,71.379994,71.429996,3247200,38.203026
"1165",71.419996,71.559997,70.709999,70.879994,8382100,37.908868
"1166",70.610001,71.069998,70.039997,70.660003,5441800,37.79121
"1167",71.059997,71.150002,70.160004,70.160004,8207200,37.523794
"1168",71.279995,71.900001,70.269996,71.379994,9036900,38.176283
"1169",71.039996,71.87,70.199992,70.309998,10089000,37.604016
"1170",70.370001,70.559998,69.19,70.539997,5442000,37.727026
"1171",70.650003,70.910003,69.629996,70.449999,5848300,37.678893
"1172",70.059998,70.739994,69.899997,70.069999,4706000,37.475657
"1173",71.000001,71.819997,70.699999,71.36,6125900,38.16559
"1174",71.209998,71.599999,70.819998,70.969999,5160100,37.957005
"1175",70.620001,70.900002,69.330001,69.720001,6066300,37.288467
"1176",70.150003,70.35,69.669998,70.230001,3660600,37.561231
"1177",70.160004,70.569998,69.019998,69.689999,5275800,37.272421
"1178",69.819999,70.129995,69.57,70.08,3860800,37.481005
"1179",69.749996,70.47,69.480002,70.389996,3999000,37.646801
"1180",69.929998,70.08,69.449993,69.789998,5919600,37.325903
"1181",68.999996,68.999996,67.870005,68.399999,10539900,36.582488
"1182",68.190001,68.239997,67.339997,67.419994,10845100,36.05835
"1183",67.300001,67.959996,65.940004,67.899999,19788500,36.315072
"1184",68.04,69.099995,67.940001,68.639998,7395700,36.710847
"1185",68.639998,69.129997,68.509998,69.059993,8988100,36.935473
"1186",68.999996,69.19,68.620004,68.859996,5560600,36.828509
"1187",68.699994,69.149998,68.529999,68.669999,4364600,36.726893
"1188",68.769998,69.44,68.629997,69.149998,6061100,36.983611
"1189",69.149998,70.029997,69.059993,69.96,6627800,37.416826
"1190",69.749996,69.799998,69.120003,69.419998,4455800,37.128016
"1191",69.419998,69.599994,68.879997,69.249996,4009900,37.037093
"1192",69.499996,69.620002,68.959994,69.210001,3744600,37.015703
"1193",68.899998,68.919999,67.580003,67.730004,7265900,36.224153
"1194",67.609997,67.930001,67.209997,67.699995,5373300,36.488249
"1195",67.369998,68.099996,67.230005,67.699995,6968400,36.488249
"1196",67.989997,67.989997,66.89,67.01,6679300,36.116362
"1197",67.15,67.419994,66.930002,66.999999,6117300,36.110972
"1198",66.989998,67.469997,66.76,67.359998,7141400,36.305
"1199",67.759999,68.480003,67.749998,68.43,5460800,36.881699
"1200",68.109997,68.859996,67.949995,68.470002,6266000,36.903259
"1201",68.29,68.879997,67.53,68.55,8128800,36.946376
"1202",68.480003,68.639998,67.749998,67.980004,8700200,36.639165
"1203",68.370004,68.720002,67.819995,68.180001,12609600,36.746957
"1204",68.180001,69.19,68.059994,68.839995,7451400,37.102674
"1205",68.659999,68.910006,68.399999,68.499997,7361100,36.919426
"1206",68.459995,68.980002,68.05,68.139998,6207900,36.725397
"1207",67.999998,68.639998,67.800001,68.019992,6112500,36.660717
"1208",68.379998,68.620004,67.999998,68.55,3893200,36.946376
"1209",68.809993,68.849995,68.29,68.759997,4841300,37.059558
"1210",68.480003,68.820001,68.3,68.499997,5482100,36.919426
"1211",68.199995,68.309994,67.239998,67.540001,7211200,36.402017
"1212",67.499998,68.249997,67.109998,67.999998,4774600,36.649941
"1213",68.149999,68.830001,67.759999,68.629997,4122400,36.989492
"1214",68.609996,69.649997,68.559993,69.339994,5838400,37.372159
"1215",69.339994,69.699993,69.139997,69.499996,5346600,37.458395
"1216",69.489995,70.199992,69.260004,70.150003,6593900,37.808729
"1217",70.010003,70.589992,69.83,70.569998,4562400,38.035094
"1218",70.620001,70.620001,69.819999,69.870002,5710800,37.657817
"1219",69.529997,70.099994,69.339994,69.980001,6542400,37.717103
"1220",70.250002,70.510002,70.010003,70.199992,5051300,37.835671
"1221",70.059998,70.309998,69.860002,70.150003,5277800,37.808729
"1222",69.749996,70.189999,69.599994,69.910004,4423200,37.679377
"1223",70.069999,70.679997,70.059998,70.360001,4399400,37.921911
"1224",70.459999,70.6,69.860002,70.050005,7221900,37.754833
"1225",70.300005,70.449999,69.749996,70.379995,4915300,37.932688
"1226",70.519996,72.069997,70.019996,71.510001,8504100,38.541727
"1227",71.390001,71.400002,70.629995,71.139995,5532000,38.342304
"1228",71.120001,71.440004,70.309998,70.370001,5341800,37.927301
"1229",70.010003,70.360001,69.57,70.230001,4016300,37.851845
"1230",70.069999,70.21,69.460001,69.749996,3677600,37.593137
"1231",69.460001,69.460001,68.489997,68.739996,4471600,37.048778
"1232",68.910006,69.529997,68.789999,69.429999,3735900,37.420668
"1233",69.510003,70.120002,69.429999,69.939999,3681600,37.695543
"1234",69.819999,69.999995,69.399997,69.649997,4530500,37.539241
"1235",69.96,69.989995,68.68,68.910006,4595000,37.140408
"1236",69.230002,69.749996,68.580002,69.330001,4856000,37.366772
"1237",69.929998,70.069999,69.239996,69.589994,3635400,37.506901
"1238",69.399997,69.489995,69.039999,69.269997,5230300,37.334432
"1239",69.160005,69.389997,68.570001,68.639998,6035000,36.994882
"1240",68.599996,68.870003,67.940001,68.099996,5204300,36.703837
"1241",68.499997,69.110003,68.239997,69.039999,4589600,37.21047
"1242",69.199993,69.620002,69.039999,69.360002,6252800,37.382942
"1243",69.429999,69.489995,67.469997,68.249997,13369900,36.784683
"1244",68.379998,69.049999,68.120004,68.480003,9495300,36.908649
"1245",68.509998,68.659999,67.819995,67.949995,8035000,36.622991
"1246",67.879998,68.019992,67.180002,67.540001,9988900,36.402017
"1247",67.499998,68.080002,67.309995,67.369998,6295500,36.31039
"1248",67.4,67.599997,67.109998,67.219997,6649500,36.229544
"1249",67.389999,67.449996,66.719998,67.040001,10562600,36.132532
"1250",66.839997,67.249999,66.790002,67.15,8872300,36.474742
"1251",67.199996,67.359998,66.169996,66.609999,11771500,36.181422
"1252",66.790002,66.919995,66.029995,66.349998,8751900,36.040195
"1253",66.150002,66.579997,66.019994,66.37,8825400,36.051059
"1254",66.579997,66.629993,65.790003,65.900002,12395800,35.795764
"1255",65.61,65.829998,65.139995,65.62,10515100,35.643672
"1256",65.500001,65.599999,64.959999,65.019996,7974700,35.31776
"1257",65.1,65.149996,64.529997,64.539997,6931500,35.057033
"1258",64.499995,64.539997,64.009996,64.08,9781400,34.80717
"1259",64.299998,66.150002,64.149997,66.020001,17805200,35.860946
