"","ICE.Open","ICE.High","ICE.Low","ICE.Close","ICE.Volume","ICE.Adjusted"
"915",209,209,204,206.899994,801100,203.04607
"916",203.039993,207.630005,203.039993,204.779999,836900,200.965564
"917",201.009995,209.550003,201.009995,209.300003,581800,205.401374
"918",205.600006,210.25,205.600006,208.789993,828400,204.900865
"919",208.179993,208.580002,203,203.449997,1191300,199.660336
"920",203.119995,209,202.899994,208.869995,1045100,204.979376
"921",208.679993,210.509995,205,207.559998,711800,203.69378
"922",208.110001,210.580002,207.380005,210.419998,816400,206.500507
"923",210.179993,216.300003,210.179993,215.529999,1216800,211.515324
"924",215.600006,216.899994,211.270004,212.110001,1437000,208.15903
"925",213.399994,216.990005,212.110001,216.479996,1279800,212.447625
"926",216.550003,218.75,213.470001,217.410004,1171600,213.36031
"927",216.460007,219.830002,215.740005,216.910004,711700,212.869624
"928",216.25,217,213.220001,214.850006,689500,210.847998
"929",214.880005,218.449997,214.850006,216.949997,810000,212.908872
"930",215.470001,216.380005,211.580002,211.779999,837000,207.835175
"931",212.410004,213.330002,209.649994,210.25,667100,206.333676
"932",211.369995,213.929993,210.080002,212.910004,952000,208.944132
"933",212.669998,216.399994,212.270004,215.320007,686000,211.309244
"934",214.649994,217.210007,213.289993,214.229996,692100,210.239536
"935",215.229996,215.270004,208.669998,208.889999,1066700,204.999008
"936",213.460007,213.460007,206.25,209.080002,875100,205.185471
"937",209.270004,211.720001,207.690002,208.839996,748000,204.949936
"938",207.410004,210.619995,206.710007,209.979996,773700,206.068701
"939",211.520004,215.389999,211.270004,214.919998,555700,210.916686
"940",214.580002,216.080002,212.669998,213.899994,737400,209.915681
"941",214.550003,219.339996,214.550003,214.970001,1032500,210.965758
"942",215.729996,216.210007,212.039993,212.639999,945300,208.679157
"943",212.600006,212.830002,209.570007,210.279999,598600,206.363116
"944",211.899994,211.899994,207.690002,208.449997,689600,204.567201
"945",207.949997,209.419998,206.039993,209.139999,568700,205.244351
"946",209.169998,209.509995,203.440002,204.050003,703600,200.873471
"947",204.020004,206,203,204.929993,785600,201.739761
"948",206,209.5,205.759995,209.160004,696500,205.903922
"949",209.160004,209.160004,205.649994,205.940002,823600,202.734048
"950",205.770004,206.630005,202.830002,203.479996,1022600,200.312337
"951",204.050003,205.429993,201.940002,203.410004,909600,200.243434
"952",206.199997,207.75,203.850006,203.850006,2234500,200.676587
"953",203.419998,205.169998,203.419998,203.770004,968000,200.597831
"954",204.220001,204.979996,199.710007,199.979996,1275100,196.866823
"955",200.339996,202.240005,199.309998,199.470001,847500,196.364768
"956",199.860001,200.5,195.539993,199.419998,1077200,196.315543
"957",199.919998,200.270004,195.339996,196.169998,1295100,193.116137
"958",196.679993,201.110001,196.380005,197.830002,1832300,194.750299
"959",197.589996,198.050003,192.240005,193.139999,1761300,190.133308
"960",193.440002,201.399994,193.440002,200.289993,1642800,197.171994
"961",204.539993,205.229996,200.580002,202.179993,1544300,199.032571
"962",202.339996,203.339996,196.419998,196.550003,1415800,193.490226
"963",196.460007,196.75,192.179993,192.270004,1385900,189.276856
"964",192.580002,193.979996,190.220001,191.919998,1001600,188.932299
"965",192.050003,194.160004,191.470001,192.699997,733800,189.700155
"966",192.830002,193.910004,189.089996,190.509995,942500,187.544245
"967",189.089996,191.190002,188.300003,189.130005,842800,186.185738
"968",189.699997,192.130005,188.779999,191.520004,866200,188.538532
"969",191.550003,196.720001,191.259995,193.850006,1073800,190.832261
"970",194.600006,198.389999,193.949997,198.029999,1023500,194.947182
"971",197.559998,198.919998,195.860001,198.270004,632900,195.183451
"972",197.899994,200.690002,196.289993,200.589996,530100,197.467327
"973",200.380005,204.850006,198.800003,203.830002,814300,200.656894
"974",203.729996,206.070007,201.229996,204.289993,1048300,201.109725
"975",204.449997,206.229996,202.699997,205.770004,824200,202.566696
"976",205.330002,205.75,201.929993,202.449997,766100,199.298372
"977",203.089996,203.240005,199.639999,201.589996,901600,198.45176
"978",202.559998,203.800003,201.080002,203.350006,680200,200.184371
"979",203.580002,204.940002,201.610001,204.440002,642400,201.257399
"980",204.779999,206,203.520004,205.479996,533000,202.281202
"981",205.839996,207,202.100006,202.300003,626100,199.150714
"982",201.75,202.830002,199.289993,202.270004,571800,199.121182
"983",201.149994,201.660004,197.910004,198.210007,733700,195.124388
"984",198.669998,202.089996,197.559998,201.75,1010500,198.609273
"985",198.25,198.25,190.839996,192.139999,3160600,189.148875
"986",191.869995,192.300003,186.899994,188.229996,2796400,185.29974
"987",188.639999,191.669998,188.639999,191.360001,1072900,188.381019
"988",191.210007,191.960007,189.929993,190.820007,605000,187.849432
"989",190.820007,192.029999,189.130005,191.830002,748000,188.843703
"990",191.199997,191.830002,187.240005,189.070007,1275000,186.126675
"991",189.070007,189.529999,187.100006,188.509995,976500,185.57538
"992",187.210007,191.759995,186.919998,191.559998,734700,188.577902
"993",191.330002,191.470001,187.220001,187.880005,859600,184.955198
"994",188.639999,192.699997,188.029999,192.190002,689900,189.1981
"995",191.949997,194.970001,191.220001,193.850006,578400,190.832261
"996",193.610001,193.610001,190.869995,192.669998,577700,189.670623
"997",193.5,198.610001,192.589996,197.389999,829300,194.317146
"998",196.800003,196.929993,194.149994,195.800003,568600,192.751902
"999",196.869995,196.869995,194.350006,195,646200,191.964353
"1000",195,197.570007,194.570007,196.399994,841500,193.342552
"1001",197,197.089996,193.309998,194.190002,671600,191.166965
"1002",194.029999,196.630005,193.759995,194.800003,775100,191.767469
"1003",193.949997,194.919998,191.600006,192.839996,954200,189.837975
"1004",192.619995,192.779999,188.229996,190.419998,1345200,187.45565
"1005",191,191.419998,189.160004,190.050003,599200,187.091414
"1006",189.509995,191.25,188.639999,188.910004,976000,185.969162
"1007",188.059998,190.410004,188,190.119995,1090000,187.160317
"1008",189.990005,189.990005,187,188.339996,776400,185.408028
"1009",187.600006,193.119995,187.320007,192.020004,1077300,189.685395
"1010",191.970001,193.630005,191.300003,193.259995,730300,190.910309
"1011",193.449997,194.190002,191.479996,192.520004,496800,190.179316
"1012",192.610001,195.240005,191.729996,194.660004,840900,192.293297
"1013",194.25,198.889999,193.919998,198.179993,1069800,195.77049
"1014",203,203,194.619995,196.960007,962700,194.565336
"1015",197.929993,197.929993,193.369995,194.860001,1243300,192.490862
"1016",194.740005,198.479996,193.619995,198.190002,648400,195.780378
"1017",194.110001,195.080002,189.710007,190.179993,1866900,187.867755
"1018",190.25,191.179993,187.169998,187.929993,1051100,185.645111
"1019",187.630005,189.470001,187.479996,189.25,568600,186.949069
"1020",188.410004,189.899994,185.699997,187.929993,971800,185.645111
"1021",188.309998,190.110001,188.039993,188.899994,830600,186.603318
"1022",189.839996,190.669998,186.169998,186.320007,927700,184.0547
"1023",186.490005,188.149994,185.699997,187.720001,856900,185.437672
"1024",188.479996,190.970001,188.479996,190.289993,514500,187.976418
"1025",190.300003,190.300003,188.449997,189.410004,563900,187.107127
"1026",189.25,189.25,184.570007,185.389999,961500,183.135999
"1027",185.5,187.130005,184.279999,186.910004,801200,184.637523
"1028",184.770004,185.389999,182.399994,183.449997,773700,181.219583
"1029",183.559998,184.649994,182.809998,184.399994,1297000,182.15803
"1030",185.960007,187.520004,185.039993,186.509995,656200,184.242377
"1031",186.100006,188.490005,185.809998,187.550003,764700,185.269741
"1032",187.740005,189.259995,187.740005,188.830002,956100,186.534177
"1033",188.110001,191.440002,188.110001,191.220001,1298000,188.895119
"1034",191.600006,196.740005,191.100006,194.360001,1701800,191.996942
"1035",193.050003,196.720001,192.559998,196.429993,1114500,194.041766
"1036",194.470001,199.210007,194.25,198.979996,1344900,196.560766
"1037",198.410004,199.169998,195.779999,197.520004,1001000,195.118525
"1038",197.429993,197.429993,195.440002,195.960007,1025200,193.577494
"1039",195.960007,197.529999,195.679993,196.740005,1085100,194.34801
"1040",196.330002,197.149994,194.059998,195.990005,1161700,193.607129
"1041",196.220001,198.589996,195.080002,195.389999,951800,193.014417
"1042",196.550003,196.800003,194.830002,196.070007,721000,193.686158
"1043",195.330002,196.229996,192.160004,192.220001,888100,189.882961
"1044",192.009995,193.330002,190.509995,192.179993,776100,189.843438
"1045",192.740005,194.470001,191.910004,193.949997,691600,191.591923
"1046",192.740005,192.949997,191.160004,191.160004,806800,188.835851
"1047",190.830002,194.740005,190.369995,192.220001,787000,189.882961
"1048",192.779999,193.029999,186.070007,188.350006,1455900,186.060017
"1049",189,191.570007,187.350006,191.350006,1026200,189.023543
"1050",192.240005,193,189.080002,189.350006,702000,187.047859
"1051",188.440002,189.630005,186.720001,187.839996,528500,185.556208
"1052",188.139999,189.039993,186.990005,187.720001,601600,185.437672
"1053",188.389999,189.490005,188.149994,189.309998,538800,187.008337
"1054",189.929993,189.929993,186.699997,187.600006,709700,185.319136
"1055",189.139999,190.270004,189.080002,190,638400,187.68995
"1056",189.669998,189.839996,185.279999,185.690002,1095000,183.432355
"1057",185.529999,187.229996,185.360001,186.910004,729100,184.637523
"1058",186.919998,188.649994,185.520004,188.570007,930800,186.277344
"1059",187.979996,189.860001,187.789993,189.100006,487400,186.800899
"1060",189.979996,190.179993,189.179993,189.570007,588900,187.265186
"1061",189.330002,190.080002,188.570007,189.389999,856300,187.087366
"1062",189.679993,190.25,186.669998,188.169998,799900,185.882198
"1063",187.490005,189.020004,187.419998,188.690002,676100,186.39588
"1064",189.089996,190,188.470001,189,574600,186.702109
"1065",189.949997,190.119995,187.160004,188.300003,604600,186.010622
"1066",188.880005,189.800003,184.940002,185.339996,649500,183.086604
"1067",184.610001,187.350006,184.610001,185.619995,661400,183.363198
"1068",185.5,186.789993,184.270004,186.669998,876900,184.400435
"1069",186,188.160004,186,187.440002,646600,185.161078
"1070",187.289993,189.610001,186.639999,187.160004,841100,184.884483
"1071",188.25,190.690002,187.529999,190.25,930700,187.936911
"1072",189.5,190.460007,188.559998,190.339996,748300,188.025813
"1073",189.669998,197.050003,189.369995,194.679993,1373700,192.972025
"1074",194.039993,196,193.539993,195.559998,1322700,193.844309
"1075",194.300003,197.690002,193.330002,196.809998,829100,195.083343
"1076",197.089996,202.119995,196.800003,201.830002,1720300,200.059305
"1077",202.449997,205.130005,202.029999,204.050003,1429100,202.25983
"1078",205.039993,205.039993,202.309998,203.800003,874900,202.012023
"1079",203.649994,203.779999,199.880005,200.759995,726300,198.998685
"1080",200.059998,201.570007,198.940002,199.509995,561200,197.759652
"1081",199.339996,200.149994,198.210007,199.050003,784700,197.303696
"1082",198.600006,199.240005,195.139999,195.630005,664900,193.913702
"1083",195.630005,197,194.449997,196.470001,556300,194.746329
"1084",195.259995,195.770004,194.309998,195.199997,640200,193.487467
"1085",195.690002,196.190002,194.100006,195.050003,556600,193.338789
"1086",195.050003,195.330002,193.419998,194.080002,689800,192.377298
"1087",195.679993,199.160004,195.339996,197.729996,991400,195.995269
"1088",198.470001,200,197,198.419998,744800,196.679218
"1089",199.25,201.880005,198.910004,199.100006,957000,197.35326
"1090",199.660004,199.940002,196.360001,196.360001,593100,194.637294
"1091",197.720001,201.399994,197.25,201.339996,798900,199.573599
"1092",201,203.800003,200.809998,203.009995,1704100,201.228946
"1093",203.649994,208.199997,201.770004,203.600006,1516700,201.813781
"1094",203.380005,204.350006,198.580002,198.660004,1495100,196.917118
"1095",198.559998,202.440002,198.419998,201.070007,939600,199.305978
"1096",199.039993,203.779999,196.25,202.880005,1191300,201.100096
"1097",198.669998,202.800003,197.25,197.679993,1108600,195.945705
"1098",198.710007,199.860001,195.149994,196.610001,1079900,194.8851
"1099",197.389999,200.220001,196.25,199.880005,632100,198.126416
"1100",200.800003,201.190002,197.690002,199.5,946900,197.749745
"1101",198.880005,200.169998,196.869995,198.729996,503800,196.986496
"1102",200.240005,203.389999,199.460007,203.139999,683600,201.35781
"1103",203.360001,206.729996,203.25,206.589996,704800,204.777539
"1104",206.509995,207.190002,203.929993,205.669998,424700,203.865613
"1105",205.830002,206.600006,203.679993,205.410004,458000,203.607899
"1106",204.979996,206.270004,203.100006,205.929993,481800,204.123326
"1107",205.259995,206.100006,202.600006,203.729996,590700,201.94263
"1108",204.570007,208.300003,204.570007,208.289993,720300,206.462622
"1109",208.449997,211.149994,208.449997,209.789993,1127000,207.949462
"1110",210.160004,217.720001,208.449997,217.520004,1578000,215.611656
"1111",218.339996,219.960007,216.240005,217.419998,1233100,215.512527
"1112",216.190002,220.25,216.190002,219.919998,892600,217.990594
"1113",220.460007,220.460007,218.25,218.539993,745500,216.622697
"1114",218,219.449997,214.350006,219.330002,783900,217.405774
"1115",219.229996,221.449997,219.080002,221.240005,638000,219.299021
"1116",221.160004,222,220.389999,221.199997,843600,219.259363
"1117",221.850006,223.550003,220.550003,223.210007,798400,221.251739
"1118",222.649994,223.360001,221.320007,222.559998,692700,220.607432
"1119",221.559998,224.240005,221.119995,222.199997,452400,220.25059
"1120",222.199997,223.509995,219.830002,219.949997,663500,218.02033
"1121",221.029999,221.240005,219.100006,220.720001,494300,218.783579
"1122",219.5,220.919998,219,219.850006,532500,217.921216
"1123",221.25,222.240005,219.380005,220.289993,670800,218.357343
"1124",220.830002,223.190002,219.399994,221.720001,795900,219.774806
"1125",221.270004,222.389999,219.550003,221.080002,566100,219.140421
"1126",220,221.100006,219.160004,220.820007,557100,218.882708
"1127",221.949997,226.660004,220.369995,225.990005,544000,224.007348
"1128",226.009995,226.100006,223.229996,223.820007,544300,221.856388
"1129",224.509995,225.869995,223.479996,224.729996,559200,222.758393
"1130",224.279999,226.559998,223.759995,226.330002,694800,224.344362
"1131",226.559998,227.710007,225.25,227.050003,563700,225.058046
"1132",224.979996,228.789993,223.850006,224.770004,790300,222.79805
"1133",224.350006,227.089996,223.25,225.839996,555300,223.858655
"1134",225.100006,225.220001,222.270004,224.470001,949600,222.500679
"1135",224.429993,225.339996,222.960007,223.050003,741700,221.093139
"1136",223.970001,226.75,223.970001,225.449997,1185400,223.472077
"1137",223.610001,225.539993,218.910004,219.089996,767400,217.795806
"1138",219.419998,221.919998,218.380005,219.479996,747100,218.183501
"1139",219.25,219.25,214.699997,214.970001,1052400,213.700148
"1140",215.979996,222.179993,215.119995,221.589996,888800,220.281038
"1141",222.259995,224.009995,221.679993,223.990005,642700,222.66687
"1142",225.740005,226.679993,219.770004,221.619995,1551200,220.31086
"1143",221.479996,225.729996,221.479996,225.089996,847400,223.760363
"1144",225.440002,227.690002,223.229996,223.429993,760900,222.110165
"1145",223.669998,225.440002,221.520004,221.729996,292000,220.42021
"1146",222.339996,223.960007,220.210007,221.880005,453000,220.569333
"1147",222.369995,224.190002,221.490005,222.130005,378500,220.817857
"1148",222,223.089996,221.399994,221.789993,423600,220.479854
"1149",222.110001,222.759995,219.289993,219.289993,342000,217.994621
"1150",220.389999,220.759995,215.800003,217.639999,573600,216.354374
"1151",217,220.839996,216.149994,218.830002,1054800,217.537347
"1152",219.580002,220.779999,213.550003,215.699997,1378000,214.425832
"1153",216.470001,218.949997,213.809998,218.75,2951800,217.457818
"1154",219.75,223.639999,219.75,221.5,846400,220.191573
"1155",221.789993,223.850006,220.589996,221.630005,583600,220.32081
"1156",221.289993,222.139999,214.979996,215.830002,817000,214.555068
"1157",216.910004,219.539993,208.759995,209.5,1776100,208.262459
"1158",207.320007,210.240005,206.119995,208,1279600,206.771319
"1159",208,209.270004,205.529999,205.679993,1164000,204.465017
"1160",205.240005,209.5,204.490005,209.399994,894000,208.163043
"1161",210.580002,211.949997,206.710007,207.970001,761200,206.741498
"1162",207.229996,209.210007,205.570007,206.559998,596200,205.339823
"1163",206.809998,214.580002,206.25,214.190002,1162500,212.924757
"1164",215.039993,217.869995,213.880005,216.710007,893100,215.429875
"1165",215.199997,217.880005,214.050003,217.75,458200,216.463725
"1166",215.259995,217.029999,212.490005,212.699997,752700,211.443553
"1167",212.580002,213.539993,205.380005,205.440002,1059400,204.226444
"1168",205.25,206,202.240005,204.869995,1334900,203.659804
"1169",203.25,208.960007,202.789993,205.729996,1019500,204.514724
"1170",207.080002,208.610001,205.570007,208.410004,668900,207.178901
"1171",208.589996,211.570007,208.589996,211.369995,537900,210.121408
"1172",210.449997,216.169998,210.449997,215,1059600,213.72997
"1173",215.740005,226.110001,215.729996,225.850006,1373400,224.515883
"1174",226.740005,230.990005,226.729996,228.720001,1094100,227.368925
"1175",227.830002,231.949997,227.5,229.029999,630700,227.677091
"1176",229.679993,231.699997,228.809998,231.300003,606700,229.933687
"1177",230.880005,232.639999,230.070007,231.839996,538200,230.47049
"1178",231.770004,234.880005,231.179993,234.429993,503400,233.045187
"1179",234.880005,235.369995,233.029999,233.220001,464800,231.842343
"1180",233.589996,235.699997,232.759995,234.809998,509800,233.422947
"1181",234.25,235.610001,232.820007,234.770004,500100,233.38319
"1182",233.860001,236.75,233.710007,233.910004,369200,232.52827
"1183",233.910004,235.490005,231.279999,235.020004,1094600,233.631713
"1184",234.690002,235,232.509995,234.419998,375800,233.035252
"1185",234.039993,238.190002,233.350006,235.529999,524300,234.138695
"1186",235.050003,239.979996,233.289993,238.850006,850800,237.439091
"1187",239.380005,240.050003,236.660004,238.229996,672800,236.822743
"1188",238.169998,239.119995,235.240005,235.360001,513300,233.969701
"1189",234.889999,239.800003,234.789993,239.320007,721800,237.906316
"1190",238.259995,239.919998,232.339996,235.610001,791300,234.218224
"1191",235.119995,235.199997,231.009995,232.949997,883500,231.573934
"1192",234.740005,234.990005,232.960007,234.110001,601100,232.727085
"1193",233.809998,236.270004,230.259995,230.419998,711300,229.05888
"1194",231.25,234.479996,230.070007,233.929993,689600,232.548141
"1195",232.25,232.25,227.919998,227.949997,662100,226.603469
"1196",229.440002,229.979996,225.880005,228.600006,738500,227.249639
"1197",230.419998,232.130005,228.570007,230.770004,501900,229.406819
"1198",230.149994,231.720001,227.830002,229.089996,532800,228.38
"1199",230.479996,233.860001,230.470001,232.949997,493900,232.228038
"1200",232.110001,233.889999,230.460007,233.509995,656200,232.7863
"1201",232.710007,233.050003,229.119995,231.470001,597100,230.752629
"1202",230.800003,237.039993,230.25,236.710007,764300,235.976394
"1203",236.710007,237.919998,234.740005,236.699997,1021200,235.966416
"1204",237.309998,237.570007,234.009995,235.330002,621400,234.600666
"1205",234.350006,236.25,232.850006,234.309998,592900,233.583823
"1206",234.169998,235.279999,229.710007,230.949997,878400,230.234236
"1207",229.470001,232.300003,227.610001,229.75,686700,229.037958
"1208",228.899994,232.660004,228.839996,231.979996,482800,231.261043
"1209",233.5,235.149994,232.539993,234.979996,483200,234.251745
"1210",233.419998,234.300003,231.979996,233.270004,656500,232.547053
"1211",232.660004,235.389999,230.470001,230.919998,671700,230.20433
"1212",231.080002,231.899994,227.470001,228.869995,525600,228.160681
"1213",227.830002,231.669998,227.220001,229.330002,423900,228.619262
"1214",229.779999,231.75,228.550003,229.809998,534300,229.09777
"1215",229.960007,232,229.899994,230.5,473500,229.785634
"1216",230,231.149994,228.029999,230.889999,358900,230.174424
"1217",231.139999,232.589996,230.199997,231.910004,320200,231.191267
"1218",231.279999,232.779999,230.649994,230.789993,394500,230.074728
"1219",230.630005,232.509995,227.639999,228.880005,469000,228.170659
"1220",229.160004,231.5,227.5,229.789993,736300,229.077827
"1221",229.690002,231.350006,227.860001,229.880005,324300,229.16756
"1222",228.270004,230.360001,222.679993,223.669998,690800,222.976799
"1223",224.320007,226.050003,223.279999,225.669998,533800,224.970601
"1224",225.669998,226.100006,223.199997,224.119995,436600,223.425402
"1225",224.179993,227.570007,222.929993,225.610001,643000,224.910789
"1226",225.100006,226.550003,224.509995,225.190002,395200,224.492093
"1227",224.729996,225.869995,221.279999,223.389999,646400,222.697668
"1228",223.360001,224.960007,222.050003,222.75,631900,222.059653
"1229",222.75,224.440002,221.160004,224.289993,527800,223.594873
"1230",223.080002,226.5,222.860001,224.759995,459900,224.063418
"1231",223.75,227.029999,222.149994,224.529999,528100,223.834135
"1232",224.25,228.059998,224.039993,225.820007,488100,225.120145
"1233",226.740005,228.169998,225.550003,226.589996,887300,225.887748
"1234",230,232.169998,226.860001,232.169998,1909700,231.450456
"1235",231.729996,232.139999,225.889999,227.259995,1009900,226.55567
"1236",228.050003,233.990005,226.919998,233.089996,1018300,232.367603
"1237",235.759995,239.960007,234.050003,238.240005,1762400,237.501651
"1238",237.029999,241.979996,236.699997,240,1621000,239.256191
"1239",239,240.949997,236.669998,239.940002,678400,239.19638
"1240",239.960007,241.600006,238.789993,240.080002,561900,239.335945
"1241",241.149994,241.979996,239.809998,240.509995,778200,239.764605
"1242",241.419998,241.570007,237.440002,238.770004,475700,238.030008
"1243",238.130005,240.75,237.520004,237.679993,530300,236.943374
"1244",238.330002,240,237.449997,237.850006,528200,237.112861
"1245",238.720001,239.479996,235.649994,235.759995,676500,235.029326
"1246",235.149994,236.910004,234.179993,235.350006,535800,234.620609
"1247",235.600006,238.289993,235.029999,236.869995,315900,236.135887
"1248",236.440002,236.440002,233.179993,233.679993,518700,232.955771
"1249",234.089996,235.75,232.320007,234.679993,468700,233.952672
"1250",235.339996,236.800003,233.580002,236.440002,371300,235.707227
"1251",236.339996,238.419998,234.139999,236.779999,835700,236.046169
"1252",237.490005,237.669998,235.320007,235.539993,557100,234.810007
"1253",234.470001,236.699997,233.679993,235.899994,331200,235.168892
"1254",236.160004,238.029999,234.220001,234.240005,7e+05,233.514048
"1255",233.139999,236.029999,231.759995,235.279999,638500,234.550818
"1256",237,238,234.369995,236.550003,470800,235.816887
"1257",237.259995,237.729996,234.850006,235.570007,673800,234.839928
"1258",235.050003,239.160004,234.160004,236.880005,642500,236.145866
"1259",237.300003,240.699997,234.970001,240.470001,714600,239.724736
