"","BEN.Open","BEN.High","BEN.Low","BEN.Close","BEN.Volume","BEN.Adjusted"
"439",115.899994,116.090012,115.149994,115.599987,2433600,36.140947
"440",116.199989,117.920013,116.049992,117.899998,2994300,36.860018
"441",118.98,120,118.779991,119.930008,3222600,37.494676
"442",120.009991,121.319996,119.790001,120.410007,2266500,37.644742
"443",120.609993,120.870003,119.019985,119.669998,1585500,37.413387
"444",119.46999,123.689999,119.46999,123.579987,4474800,38.635798
"445",123.789986,124.899994,122.189999,123.27,2182500,38.538885
"446",122.949989,125.549995,122.660007,125.529991,2931300,39.245443
"447",125.850002,126,124.599987,125.459999,4230600,39.223561
"448",125.459999,125.990009,124.470005,124.98,2037600,39.073495
"449",124.319996,124.539986,123.509995,123.959999,1766400,38.754604
"450",124.410004,124.919998,123.860012,124.610012,2241000,38.957823
"451",122.630013,123.149998,122.259991,122.660007,1984200,38.348178
"452",122.759995,123.009991,121.880013,122.759995,2445000,38.379437
"453",124.160007,125.169994,123.359997,125.160004,2378700,39.129771
"454",125.370003,126.48,124.859997,125.490005,2194500,39.232942
"455",125.349987,125.720009,123.020016,125.040001,2396400,39.176544
"456",123.279991,124.529995,122.379993,123.290005,2888400,38.628249
"457",124.070011,124.250015,122.660007,124.029991,3021900,38.860096
"458",124.070011,127.23999,124.01001,126.560005,2588400,39.65278
"459",126.140007,126.410007,125.379993,126.069992,2469000,39.499253
"460",124.460014,125.420013,124.160007,125.040001,2287200,39.176544
"461",124.310005,127.599987,124.179989,126.689999,4637400,39.693509
"462",124.169998,125.319992,123.159988,124.809986,2447100,39.104478
"463",124.659988,125.240009,121.529995,121.77,3968100,38.152014
"464",124.02,124.02,121.620003,121.98,2195100,38.217809
"465",122.049992,124.599987,120.999985,124.539986,1838700,39.019884
"466",124.419994,124.670013,122.189999,122.240009,1628400,38.299273
"467",123.759991,124.479984,121.5,122.700005,1586400,38.443395
"468",123.579987,125.73999,123.120003,125.220005,1610100,39.232942
"469",123.849987,124.580006,123,123.48,2862000,38.687777
"470",123.779995,124.329987,121.620003,122.360012,2048700,38.336872
"471",122.78001,123.999985,122.109993,122.700005,2042400,38.443395
"472",120.770016,121.149994,118.629993,119.690014,2923200,37.500329
"473",120.060001,121.709999,119.970005,121.160007,1451700,37.960896
"474",121.899994,124.169998,121.890003,123.899998,1912500,38.819368
"475",123.519985,126.129993,123.299995,125.630013,1934700,39.361402
"476",126.339993,126.53001,124.970009,125.850002,1414800,39.430328
"477",125.759995,125.790001,124.77,125.51001,1026000,39.323804
"478",125.51001,127.830002,125.379993,125.930008,2220300,39.455394
"479",123.990005,124.220009,120.339993,121.740005,3973800,38.142616
"480",121.77,122.049992,118.529995,119.439995,3417900,37.421995
"481",118.809986,119.349987,117.399994,117.569996,2664600,36.836102
"482",117.369987,117.689999,115.790005,116.160004,2931600,36.394334
"483",115.290001,115.799995,114.200008,115.439999,2540700,36.168748
"484",114.029995,115.98999,113.750015,114.789986,2488200,35.965091
"485",115.919998,118.070011,114.639988,114.999985,2240100,36.030886
"486",113.720009,115.689995,113.139988,114.48,1559400,35.867968
"487",112.749985,114.639988,112.059986,113.790001,2561100,35.651783
"488",113.750015,115.02,112.859997,112.98999,1897200,35.40113
"489",113.78001,114.170013,111.050011,111.089996,2839200,34.805839
"490",111.309986,111.380013,108.279991,108.299995,3055200,33.931698
"491",108.770016,108.879993,106.850006,107.459999,4833900,33.668517
"492",107.829987,109.200005,107.109993,109.02,4086900,34.157285
"493",108.959999,110.799992,107.279995,107.879997,4536900,33.800108
"494",107.100002,107.589993,105.110012,107.339996,4686000,33.630919
"495",108.459995,108.459995,106.310005,108,4024200,33.837706
"496",107.819996,108.320011,106.649998,106.790005,3305100,33.4586
"497",107.73,109.310005,107.73,108.660004,2598000,34.044493
"498",107.720009,107.78001,106.560001,106.700008,2577300,33.430403
"499",107.109993,107.580002,105.909988,106.790005,3036600,33.4586
"500",103.520016,103.98999,100.910007,102.050011,5910600,31.973502
"501",102.009991,102.980015,101.51001,102.729984,3530400,32.186546
"502",102.629997,104.580002,102.230015,104.339996,3378000,32.690983
"503",104.979984,107.060005,104.889988,107.009995,2826000,33.527525
"504",109.01001,111.050011,107.759995,108.140007,5830500,33.881572
"505",107.330006,108.129993,105.459995,108.099987,3667800,33.869033
"506",109.220009,109.259995,105.290005,105.410007,3892200,33.02623
"507",105.060001,106.319996,103.809986,106.23999,2996100,33.286274
"508",104.949989,106.130013,104.390007,104.709995,2397600,32.806908
"509",104.859993,105.879993,104.490005,105.639988,2457300,33.098286
"510",106.620003,109.209995,106.439999,109.179989,5459100,34.207411
"511",108.200008,108.350006,107.040001,107.210014,2511900,33.590194
"512",107.979984,109.76001,107.709995,109.220009,2196000,34.21995
"513",109.470005,109.649998,107.049992,108.060001,3965700,33.856505
"514",108.440014,108.720005,104.129997,104.220005,3416100,32.653388
"515",104.759995,105.369987,104.160004,104.430004,8751900,32.719183
"516",102.609993,103.470005,102.099987,103.049995,2489100,32.28681
"517",103.290001,103.940014,102.729984,103.529995,1858200,32.437199
"518",103.640007,105.75,102.860012,105.339993,3434400,33.090593
"519",104.390007,105.980015,104.259991,105.870003,2023200,33.257086
"520",108.699989,110.990009,108.440014,110.990009,2958600,34.86544
"521",111.080006,111.999985,110.480015,111.909988,1829100,35.154435
"522",112.070011,114.180004,111.48999,113.919994,1260900,35.78584
"523",112.899994,113.769985,112.899994,113.069996,2450700,35.518829
"524",111.629997,111.96999,110.430004,111.53001,2010300,35.035071
"525",109.670013,111.740009,109.589996,110.640003,1406100,34.755492
"526",111.680008,112.629993,109.190014,109.649998,2393100,34.444501
"527",109.439999,110.700005,108.609993,109.589996,2921100,34.425652
"528",108.21999,109.569992,107.759995,108.980015,2083500,34.234038
"529",109.370007,113.960014,109.359993,113.879997,2538900,35.773276
"530",113.879997,113.939999,111.879993,112.449989,1945500,35.324066
"531",112.959995,113.889988,111.359997,113.180008,2030700,35.553387
"532",112.460014,113.870007,112.389988,113.310001,1445700,35.594222
"533",113.25,113.790001,112.449989,113.399998,1596600,35.622493
"534",112.419994,112.890003,110.310001,110.349987,4476000,34.664389
"535",108.620007,109.560001,105.980015,108.789986,3685500,34.174344
"536",108.689999,109.040005,106.859997,107.370003,3766800,33.728283
"537",107.889988,108.440014,106.749985,106.790005,3344400,33.546087
"538",109.01001,109.490009,107.360012,108.320011,3133200,34.02671
"539",109.439999,113.03001,109.179989,112.209995,5144400,35.248676
"540",113.679989,115.839993,113.25,115.389988,3264600,36.247611
"541",114.909988,115.929989,114.029995,114.950008,3663300,36.1094
"542",115.529995,116.390007,112.910007,113.109993,2817900,35.531394
"543",111.609993,112.629993,110.279995,110.979984,2791200,34.862291
"544",112.890003,114.450005,112.890003,113.499985,2302800,35.653902
"545",113.949989,115.080002,113.769985,114.029995,1370400,35.820395
"546",114.639988,117.680008,114.600002,117.129993,2652600,36.794202
"547",116.660007,117.990005,116.019985,116.51001,1837800,36.599445
"548",116.409988,117.330002,115.620003,116.180008,999900,36.495782
"549",115.98999,116.529991,115.259995,116.229984,1123800,36.511481
"550",115.629993,116.189999,114.879993,115.71999,1078500,36.351275
"551",116.549995,116.799992,115.790005,116.409988,1373100,36.568026
"552",116.079987,118.290001,115.799995,117.990005,2029200,37.064358
"553",117.920013,119.889988,117.470009,119.769985,1967700,37.623506
"554",119.600006,120.020016,118.71999,119.930008,1502700,37.673774
"555",119.679989,119.910004,118.5,118.71999,1820700,37.293669
"556",119.210014,120.050011,117.330002,117.860012,2278800,37.023523
"557",117.770016,118.809986,117.399994,118.410004,1738800,37.196293
"558",118.359993,118.449989,117.410007,118.049995,1792800,37.083203
"559",117.680008,119.379993,117.470009,119.100002,1976700,37.413043
"560",119.390007,119.669998,117.720005,117.980015,1713300,37.06122
"561",117.549992,119.109993,117.509995,118.160007,1839900,37.117761
"562",118.529995,118.539986,117.600002,118.059986,1999500,37.086342
"563",117.209999,117.560005,116.270016,116.870007,1309800,36.712532
"564",117.710014,118.100006,116.78001,117.399994,1247100,36.879017
"565",117.080006,118.040005,116.609997,117.590012,1623900,36.938708
"566",117.920013,118.379997,116.799992,117.029995,1372800,36.762789
"567",118.100006,120.699989,118.100006,120.569996,1346700,37.874814
"568",120.920013,121.470005,120.399994,121.359993,2163900,38.122977
"569",120.999985,122.169994,120.930004,121.350002,1374600,38.119839
"570",121.350002,122.499985,120.939995,121.880013,1284000,38.286332
"571",122.189999,123.779995,121.970009,123.680008,1533900,38.851767
"572",123.879993,126.699989,122.979984,126.380013,2010300,39.699923
"573",126.309986,128.199989,126.129993,128.000015,1863600,40.208816
"574",127.5,128.169994,126.209999,126.500015,1659300,39.737619
"575",126.180004,126.650013,124.850006,125.330006,1927800,39.370083
"576",126,126.450005,124.790005,126.200008,1857300,39.643378
"577",125.480015,126,124.580006,125.349987,2088900,39.376359
"578",125.349987,126.839996,124.98999,125.120007,2817300,39.304115
"579",124.629993,126.080006,123.939995,125.360012,1563600,39.379508
"580",126.339993,126.600002,124.329987,124.370007,2163600,39.068517
"581",124.680004,124.740005,123.009991,123.279991,1615800,38.810364
"582",124.149994,125.180008,123.26001,124.839993,1446300,39.301476
"583",124.200005,125.240009,123.459995,125.069996,2290800,39.373884
"584",125.300011,127.610012,125.300011,125.850002,2510400,39.619442
"585",126.309986,126.560005,125.289986,126.020016,1397100,39.672964
"586",126.710014,126.990005,124.919998,126.410007,1285800,39.795739
"587",127.109997,129.290005,126.860012,129.27,1890600,40.696108
"588",129.540001,131.240009,128.630013,129.320011,1535700,40.711852
"589",128.339996,129.53001,128.289986,129.129993,1162500,40.652031
"590",129.390003,129.729984,127.98,128.580002,1245300,40.478886
"591",128.73,128.979984,126.810001,127.319996,1643100,40.082217
"592",128.78001,129.27,128.049992,128.279995,1047000,40.384439
"593",128.370003,129.020016,126.740009,127.299992,1315500,40.07592
"594",130.359993,130.359993,126.959999,128.790001,1443900,40.544997
"595",129.020016,131.78001,128.960014,131.349987,1774500,41.350918
"596",131.73,133.890003,130.890003,133.340012,2626500,41.977407
"597",132.999985,133.910007,132.279991,133.190014,1712700,41.930186
"598",133.089993,133.449989,130.350002,130.529995,2082600,41.092772
"599",130.080002,131.769985,129.96999,131.109993,1514400,41.275364
"600",129.159988,129.26001,127.449989,128.129997,2365500,40.337218
"601",129.170013,129.380013,127.98999,128.409988,1926000,40.425363
"602",126.999985,127.640007,124.779991,126.330002,3450600,39.770553
"603",128.300011,128.679989,125.339996,128.000015,2569800,40.296297
"604",128.049992,128.799992,126.770016,127.799995,2169000,40.233328
"605",127.850006,132.560005,127.02,132.540001,2672100,41.725552
"606",133.040005,133.659988,131.949989,131.949989,3042900,41.539808
"607",131.51001,132.080006,129.939995,131.049992,1718400,41.256475
"608",131.420013,133.059986,131.279995,132.170013,1412400,41.609075
"609",128.459999,131.360012,127.929989,129.279991,2154900,40.699253
"610",129.279991,131.229984,128.090012,128.100002,1936500,40.327775
"611",127.859997,129.860012,126.680008,128.900013,2277900,40.57963
"612",129.500015,129.779995,128.690014,129.48999,1718700,40.765364
"613",128.679989,131.490005,127.98999,129.860012,1837500,40.881852
"614",130.179989,131.000015,127.109997,127.449989,1920600,40.123141
"615",127.629993,128.910004,126.579987,127.709999,2378100,40.204996
"616",128.669998,129.999985,126.099987,128.120007,2445600,40.334072
"617",129.48,130.580006,128.640003,130.580006,2960700,41.108517
"618",130.109997,131.270016,128.790001,130.700008,1795800,41.146295
"619",130.820011,131.630013,130.299992,131.609997,1049700,41.432773
"620",132.399994,133.179989,131.759995,133.179989,451200,41.92703
"621",132.099987,132.920013,131.060005,132.050011,1488900,41.571296
"622",131.660007,132.209999,131.139988,131.649994,1682700,41.445365
"623",130.850006,131.900013,130.100006,131.529991,1749000,41.407586
"624",132.440014,133.109997,131.73999,132.620007,948900,41.750739
"625",132.729984,132.729984,131.709995,132.020016,2117400,41.561853
"626",132.959999,132.959999,131.78001,132.069992,2181900,41.577586
"627",129.069992,129.629997,128.060005,128.720009,1466700,41.464846
"628",128.919994,129.980015,126.800011,127.589996,2357700,41.100832
"629",127.629993,127.779991,126.209999,127.310005,2160900,41.010638
"630",127.830002,128.459999,126.620007,127.680004,1206900,41.129827
"631",127.470005,127.899994,126.849987,127.410004,1922400,41.042851
"632",127.140003,127.940014,126.710014,127.389988,2031900,41.036403
"633",127.389988,128.019985,126.330002,126.620007,2098500,40.881436
"634",126.579987,127.269985,126.140007,126.819992,1733100,40.946005
"635",126.729984,128.000015,126.390003,126.990005,2377500,41.000897
"636",127.700008,129.020016,126.590012,128.819996,2054400,41.59174
"637",129.209999,129.209999,128.210014,128.46999,2880300,41.478735
"638",128.78001,130.389988,128.289986,128.810005,1704600,41.588515
"639",129.099987,129.920013,128.589993,129.410007,1792500,41.782236
"640",127.509991,128.660007,127.5,128.330006,3511800,41.433539
"641",128.229984,128.930008,126.720005,128.409988,1436700,41.459363
"642",128.490005,128.490005,126.600002,126.629997,1155000,40.884662
"643",126.849987,126.849987,124.77,126.299995,1538100,40.778115
"644",125.229984,125.960014,124.569992,124.659988,1482300,40.248611
"645",124.529995,125.990009,124.01001,125.700005,2783100,40.584398
"646",128.600006,129.980015,128.009995,129.96999,1933200,41.963036
"647",130.089993,130.599987,129.170013,129.789986,2237700,41.904918
"648",130.179989,131.600006,129.860012,131.46999,1828500,42.447336
"649",130.569992,131.210014,130.130013,130.529995,1923300,42.143843
"650",130.490009,132.189995,129.359997,132.180004,2694000,42.676577
"651",132.470009,132.470009,130.799995,131.370003,2392200,42.415054
"652",132.339993,134.090012,131.900013,134.009995,2214600,43.26742
"653",133.910007,135.720005,133.449989,135.660004,2075700,43.800154
"654",135.450005,135.899998,134.619987,135.579987,1483500,43.774319
"655",134.640003,135.810001,134.640003,135.600002,1013700,43.780782
"656",135.470009,136.250015,134.790001,135.569996,1533000,43.771093
"657",135.899998,136.77,135.620007,135.879993,1797000,43.871182
"658",132.500015,133.599987,131.660007,133.389988,7918200,43.067241
"659",133.340012,134.079987,132.96999,133.389988,3216600,43.067241
"660",132.959999,133.449989,132.549992,132.740009,2758500,42.857384
"661",133.080002,134.160004,132.53001,132.890007,1992900,42.905813
"662",133.370007,134.499985,132.879993,134.480015,2803800,43.419174
"663",134.300011,136.370007,133.950005,136.01001,3410400,43.91316
"664",135.999985,138.450005,135.060001,137.910004,3354900,44.526605
"665",137.960014,138.180004,137.109993,137.319992,2038800,44.33611
"666",137.079987,137.630013,136.359993,136.880013,3416400,44.194055
"667",140.040001,140.810005,136.070011,139.77,3899100,45.127137
"668",139.190014,140.289986,138.440014,138.75,2853300,44.797812
"669",139.389988,140.459999,139.089993,140.129997,1700700,45.243368
"670",138.849987,140.660007,138.849987,140.559986,2311800,45.382197
"671",139.899994,140.73,138.710014,139.629993,1579800,45.081933
"672",139.820011,140.669998,139.610012,140.199989,1263300,45.265966
"673",139.950005,140.490005,139.670013,140.160004,1322100,45.253056
"674",140.919994,142.410004,140.78001,142.250015,2490300,45.927852
"675",142.23,142.76001,141.660004,142.550011,1505700,46.024711
"676",142.049995,144.540001,141.380013,144.429989,2801700,46.631694
"677",144.050011,144.590012,143.549995,144.560005,2812200,46.673672
"678",144.540001,146.129997,144.129993,146.079987,2190000,47.164424
"679",145.76001,145.98999,143.019985,143.079987,2912400,46.195823
"680",142.809986,142.809986,140.609997,140.840012,2008800,45.472608
"681",141.819992,143.289986,141.819992,143.240009,1583400,46.247489
"682",143.990009,144.189995,139.959995,139.959995,1865100,45.18848
"683",140.690014,141.350006,139.100006,139.5,2079000,45.039963
"684",139.370007,142.190014,139.080002,141.819992,994200,45.789012
"685",141.849987,142.430008,141.140007,141.249985,1626000,45.604975
"686",140.079987,141.069992,138.959999,140.829987,2821200,45.469372
"687",140.750015,142.430008,140.169994,142.329987,1184700,45.953672
"688",143.180008,145.709999,143.180008,145.070011,2238600,46.838336
"689",145.899994,146.600006,145.419994,146.199989,1371600,47.203169
"690",146.420013,146.490005,145.359993,146.199989,1424400,47.203169
"691",147.27,147.440014,145.370007,146.840012,1246500,47.409811
"692",146.540005,147.999985,146.409988,147.959999,1366800,47.771418
"693",147.990005,148.310005,147.110012,148.149994,1351200,47.832761
"694",148.140003,149.100002,147.740009,148.839993,1893600,48.055539
"695",149.379993,150.600002,149.150013,150.089996,1900200,48.459124
"696",149.630013,150.180004,144.879993,149.900013,3665400,48.397785
"697",148.23,148.809986,147.959999,148.190014,2824200,47.845682
"698",148.589996,149.090012,146.960014,147.879993,1735500,47.745587
"699",148.929989,149.859993,148.580006,149.120007,1764000,48.145946
"700",148.370007,148.830002,147,147.140007,1741500,47.50667
"701",147.950008,148.680004,147.440014,148.640007,1221900,47.99097
"702",149.259991,149.660007,148.02,148.470005,1395600,47.936082
"703",148.859997,150.819992,148.200005,150.720005,2391000,48.757772
"704",149.379993,149.73999,148.689995,149.570011,1442100,48.38575
"705",149.630013,151.040005,149.180008,150.810001,1516500,48.786885
"706",150.650013,151.350002,149.160004,149.690014,1114800,48.42457
"707",150.099987,150.990005,149.52,150.609993,1200600,48.722183
"708",150.849987,150.849987,145.509991,145.98999,1702200,47.227616
"709",145.970009,149.420013,145.970009,149.229984,2992500,48.275751
"710",146.52,148.250015,145.71999,148.070011,1604700,47.900501
"711",148.169998,149.51001,147.129993,149.46999,1045800,48.353393
"712",149.700005,152.459999,149.25,151.740005,1869900,49.087741
"713",152.51001,155.850002,152.339996,155.189999,2057700,50.20381
"714",154.970009,156.629997,154.149994,156.009991,1427400,50.469077
"715",155.319992,155.810005,154.049995,155.270016,1034100,50.229695
"716",154.839993,155.000015,150.180004,150.209999,1307400,48.592785
"717",151.490009,153.009991,150.540001,152.810005,1569300,49.433884
"718",151.190014,151.200005,147,147.819992,1881600,47.81962
"719",148.100006,148.539986,144.099987,144.729984,1796100,46.820006
"720",145.520016,147.180004,145.089993,146.829987,1699800,47.499354
"721",147.470009,148.599987,146.049992,148.23,1146000,47.952257
"722",148.529995,152.160004,148.419994,151.790005,1618800,49.103915
"723",152.430004,153.21999,151.640007,152.459999,1511400,49.320658
"724",153.27,154.610012,152.349987,154.109997,1327500,49.85443
"725",154.140003,154.880013,153.399994,153.609993,1367400,49.69268
"726",154.070011,155.399998,153.729984,154.880013,1115100,50.10353
"727",155.399998,158.25,154.190014,154.659988,1891200,50.032352
"728",154.709999,155.529991,153.200008,153.620007,2048400,49.695919
"729",153.579987,153.600002,152.03001,153.009991,2222700,49.49858
"730",154.890003,156.999985,154.5,156.410007,1612500,50.598482
"731",156.579987,158.349987,155.879997,157.76001,1246800,51.035206
"732",158.259991,158.960014,156.939995,158.790001,1026000,51.368407
"733",158.850002,160.560001,158.279995,160.419994,1748100,51.895708
"734",160.410004,161.310001,159.140007,159.330002,1709400,51.543097
"735",159.470009,161.220005,159.060001,161.210014,919500,52.151279
"736",162,164.339996,162,163.089993,1995600,52.75945
"737",163.359993,167.679989,162.980015,167.409988,1773000,54.156965
"738",166.680004,167.000015,164.580002,166.589996,2295300,53.891698
"739",165.890007,168.759991,165.440014,165.950008,1888800,53.684662
"740",166.700008,168.399994,165.189995,168.320011,1606200,54.451356
"741",167.939999,169.620003,167.589993,167.850002,977400,54.299309
"742",166.929989,167.600006,165.069992,165.230015,3039000,53.451745
"743",165.650013,168.710014,162.770016,163.649998,2136900,52.940611
"744",160.71999,162.579987,159.620007,162.039986,2218200,52.419774
"745",160.620003,163.080002,160.029991,162.939995,1311000,52.710926
"746",164.949989,167.199989,164.679989,164.810005,1856100,53.315873
"747",163.659988,165.120003,161.040001,161.960014,2078700,52.393903
"748",162.180004,164.009995,161.060005,161.240009,2517300,52.160982
"749",160.98,161.73999,154.649998,154.809986,5000700,50.080876
"750",155.000015,155.750015,150.500015,155.480015,4302900,50.29763
"751",155.480015,157.319996,152.979984,154.269985,3481200,49.906187
"752",154.179989,154.569992,148.200005,148.490009,5089200,48.03637
"753",148.629993,149.630013,147.710014,149.51001,4744800,48.366339
"754",149.910004,150.669994,149.040001,150.459995,3617400,48.673659
"755",150.999985,151.290001,150.060001,150.399994,2906700,48.654248
"756",148.299992,149.609997,146.459999,147.110012,3470400,47.589942
"757",149.889988,149.889988,142.799995,143.300011,4640700,46.357411
"758",143.25,147.569996,142.670013,147.099987,4645800,47.586699
"759",147.390003,148.350002,146.990009,147.129993,4568700,47.596406
"760",147.950008,148.839993,146.559986,147.27,3201000,47.641698
"761",147.560005,151.149994,146.889988,150.920013,2328300,48.822474
"762",150.600002,150.720005,145.419994,145.470005,4308900,47.059402
"763",144,144,137.169994,137.430004,6586500,44.547279
"764",139.689995,139.689995,136.509991,137.019985,6136200,44.414373
"765",136.5,136.5,132.650013,133.98,5026800,43.428976
"766",135.759991,137.949989,134.870007,137.259991,2987400,44.49217
"767",138.500015,138.789986,137.019985,137.390007,4122600,44.534314
"768",138.419998,139.460014,137.759995,138.930004,2818500,45.033496
"769",138.519985,138.620007,135.359997,136.02,6092100,44.090233
"770",136.899994,139.470005,136.890003,138.560005,3964500,44.913563
"771",138.450005,139.880013,137.049992,138.240005,3371700,44.809837
"772",137.25,138.509995,136.740005,137.960014,1761900,44.719079
"773",138.509995,138.990005,136.319996,136.950005,4059000,44.391689
"774",138.060001,138.710014,136.299992,137.240009,4081800,44.485693
"775",138,139.589996,136.550011,139.460014,3641700,45.205297
"776",140.270016,140.270016,136.700008,136.98,4790700,44.401412
"777",138.830006,141,138.330002,139.929989,5418600,45.357637
"778",141.309986,143.589993,141.299995,143.490005,3421500,46.511599
"779",143.499985,144.759991,142.5,144.410007,2658000,46.809813
"780",144.410007,145.98,144.209999,144.899998,2954700,46.968641
"781",146.409988,147.450005,145.700008,146.319992,3105900,47.428926
"782",146.73999,146.790001,145.299992,146.129997,2364300,47.36734
"783",145.869987,146.199989,144.050011,145.830002,2478000,47.270098
"784",145.859997,148.940014,145.709999,148.809986,2412600,48.236045
"785",148.649998,148.899994,147.120003,147.600002,1986900,47.843835
"786",148.23,148.640007,145.959995,146.300011,3243900,47.422449
"787",145.98,146.529991,143.199989,143.949989,6413400,46.660701
"788",47.98,48.669998,47.450001,48.66,2453700,47.318719
"789",49.130001,49.169998,47.549999,48.080002,3284600,46.754708
"790",48.27,49,48.27,48.73,2507700,47.386789
"791",48.990002,49.41,48.619999,48.880001,2167200,47.532656
"792",49.349998,50.330002,49.310001,50.009998,2018400,48.631505
"793",49.779999,50.130001,49.610001,49.889999,1197300,48.514814
"794",50.009998,50.389999,49.790001,50.080002,1666500,48.699579
"795",50,50.32,49.330002,49.41,2372500,48.048045
"796",49.220001,49.630001,49.02,49.400002,1640900,48.038323
"797",49.759998,49.950001,49.27,49.5,1407100,48.135565
"798",49.490002,49.869999,49.240002,49.310001,1550200,47.950803
"799",49,49.029999,48.189999,48.459999,2569500,47.124231
"800",48.669998,49.169998,48.169998,49.099998,1518400,47.746589
"801",49.049999,49.209999,48.450001,48.66,1512900,47.318719
"802",48.189999,48.189999,47,47.299999,2123200,45.996206
"803",47.110001,47.299999,46.34,46.68,3023800,45.393297
"804",46.68,46.84,46.279999,46.299999,1833400,45.02377
"805",46.299999,47,46.25,46.84,1534000,45.548886
"806",46.610001,47.139999,46.23,46.450001,1413800,45.169637
"807",46.630001,48.139999,46.599998,47.75,1725500,46.433802
"808",47.810001,47.810001,46.880001,46.970001,1621400,45.675304
"809",47,47.48,46.91,46.91,1731300,45.616956
"810",46.279999,46.360001,45.150002,45.200001,2250900,43.954092
"811",45.290001,45.869999,45.119999,45.25,1774400,44.002713
"812",45.150002,46.419998,45.060001,46.18,2108500,44.907079
"813",46.25,46.470001,45.68,46.16,2903800,44.88763
"814",46.68,46.990002,46.189999,46.619999,2794000,45.334949
"815",46.450001,47.02,46.200001,46.939999,2093400,45.646128
"816",46.790001,47.32,46.009998,46.139999,2317000,44.86818
"817",46.200001,47.169998,45.950001,47.110001,3059600,45.811444
"818",47.200001,47.380001,46.849998,47.099998,2244000,45.801718
"819",47.419998,48.009998,47.34,47.759998,1889100,46.443525
"820",47.82,48.32,47.740002,48.299999,3253100,46.968641
"821",48.16,48.380001,47.900002,48.200001,2757500,46.871399
"822",48.240002,48.720001,48.110001,48.549999,1674700,47.21175
"823",49.48,50.43,49.310001,50.189999,2801900,48.806544
"824",50.34,50.82,50.259998,50.540001,2753100,49.146899
"825",50.509998,52.900002,50.18,52.669998,5008800,51.218184
"826",53.029999,54.360001,52.18,52.400002,5108300,50.95563
"827",52.66,52.66,51.540001,51.689999,4379800,50.265198
"828",51.650002,51.689999,50.799999,50.810001,2534200,49.409457
"829",50.880001,51.290001,50.529999,50.700001,2177900,49.302488
"830",50.84,51,50.200001,50.439999,1615800,49.049653
"831",50.349998,51,50.349998,50.959999,1927300,49.653761
"832",50.490002,50.880001,50.400002,50.82,1494700,49.51735
"833",50.09,50.759998,50,50.549999,2155100,49.25427
"834",50.580002,51.110001,50.549999,50.849998,1204200,49.54658
"835",50.48,51.060001,50.189999,50.919998,1659400,49.614785
"836",50.720001,51.119999,50.02,50.959999,2094100,49.653761
"837",51,51.73,51,51.669998,1715900,50.345561
"838",51.150002,51.369999,50.759998,50.82,1978300,49.51735
"839",50.84,50.889999,49.490002,49.52,2720500,48.250673
"840",49.91,50.529999,49.860001,50.029999,2175900,48.747599
"841",50.75,51.259998,50.75,51.150002,4442500,49.838893
"842",51.07,51.41,50.900002,51.27,2363100,49.955816
"843",50.799999,51.470001,50.509998,51.450001,1448600,50.131202
"844",51.369999,51.669998,50.950001,51.110001,1862200,49.799917
"845",51.700001,52.459999,51.57,52.209999,1963600,50.87172
"846",51.970001,53.599998,51.799999,53.509998,1917200,52.138397
"847",53.689999,53.950001,53.360001,53.849998,2444300,52.469682
"848",53.790001,53.93,53.389999,53.849998,1856000,52.469682
"849",54.080002,54.360001,53.82,54.16,2041800,52.771737
"850",54.029999,54.32,53.77,54.290001,1878100,52.898406
"851",52.959999,54.57,52.200001,54.48,4063000,53.083534
"852",54.650002,54.98,54.439999,54.5,2678900,53.103022
"853",54.529999,54.709999,54.189999,54.41,3091600,53.015329
"854",54.43,54.860001,54.41,54.68,1788900,53.278409
"855",54.790001,55.18,54.189999,54.240002,4396900,52.849688
"856",54.34,54.48,53.860001,53.860001,2214700,52.479428
"857",54.029999,54.34,53.759998,53.98,2088700,52.596351
"858",54.080002,54.16,53.639999,53.790001,1241000,52.411222
"859",53.5,53.529999,52.400002,52.419998,2642400,51.076336
"860",52.82,53.310001,52.669998,53.080002,1589800,51.719422
"861",53.419998,53.419998,51.900002,51.959999,2278300,50.628128
"862",51.84,52.32,50.75,52.27,4778600,50.930183
"863",52.349998,53.189999,51.619999,51.880001,2129500,50.550181
"864",51.880001,52.779999,51.560001,52.709999,3495700,51.358904
"865",52.330002,53.490002,52.330002,53.459999,2152100,52.089679
"866",53.5,54.43,53.5,54.27,1811200,52.878918
"867",54.470001,54.599998,53.799999,54.150002,1901500,52.761995
"868",54.25,54.34,53.740002,53.810001,1890200,52.43071
"869",53.68,54.150002,53.48,53.790001,1542800,52.411222
"870",53.700001,54.349998,53.349998,53.580002,1819500,52.206606
"871",53.91,54.580002,53.709999,54.52,1145600,53.12251
"872",54.990002,55.700001,54.599998,55.650002,1866700,54.223546
"873",55.720001,55.77,55.380001,55.419998,1677800,53.999438
"874",55.299999,55.450001,55.130001,55.130001,1183600,53.716875
"875",55.139999,55.509998,55.060001,55.470001,1164600,54.04816
"876",55.639999,55.77,55.34,55.389999,1145200,53.970209
"877",55.43,55.959999,55.25,55.509998,1944000,54.087132
"878",55.240002,55.380001,54.52,54.880001,2278400,53.473283
"879",54.360001,54.98,54.049999,54.549999,1903700,53.15174
"880",54.290001,54.470001,53.959999,54.09,3361400,52.703532
"881",54.880001,54.880001,54.419998,54.580002,2170200,53.180973
