"","WAT.Open","WAT.High","WAT.Low","WAT.Close","WAT.Volume","WAT.Adjusted"
"918",108.610001,108.910004,107.589996,108.269997,733500,108.269997
"919",108.449997,108.870003,104.489998,105.110001,907500,105.110001
"920",105.470001,105.75,104.599998,105.220001,618000,105.220001
"921",105.040001,106.25,104.410004,105.309998,568600,105.309998
"922",105.639999,106.970001,104.949997,106.900002,335500,106.900002
"923",107.209999,108.93,106.959999,108.720001,611700,108.720001
"924",108.5,109.199997,107.870003,109.190002,347500,109.190002
"925",109.25,110.080002,108.690002,109.849998,403500,109.849998
"926",109.790001,110.800003,109.389999,110.790001,415400,110.790001
"927",110.339996,112.110001,110.050003,112.050003,613500,112.050003
"928",111.050003,112.68,110.980003,112.480003,652000,112.480003
"929",112.739998,112.739998,110.980003,111.889999,551800,111.889999
"930",111.389999,112.860001,111.18,112.120003,580700,112.120003
"931",112,115.059998,111.610001,114.940002,879200,114.940002
"932",115.019997,115.019997,113.260002,113.309998,440700,113.309998
"933",113.400002,114.57,113.330002,113.589996,386600,113.589996
"934",113.629997,114.050003,112.239998,112.589996,671400,112.589996
"935",112.68,113.150002,111.68,111.870003,472700,111.870003
"936",111.919998,112.32,111.510002,112.209999,357800,112.209999
"937",112.18,112.190002,110.720001,111.400002,489000,111.400002
"938",110.699997,111.5,110.150002,110.540001,452000,110.540001
"939",111.540001,112.830002,110.989998,112.589996,441800,112.589996
"940",112.779999,113.519997,112.040001,112.889999,393200,112.889999
"941",113.360001,113.839996,112.639999,112.779999,243900,112.779999
"942",113.230003,113.650002,111.529999,112.720001,359200,112.720001
"943",112.699997,113.139999,111.720001,113.07,250300,113.07
"944",113.089996,113.93,112.839996,113.360001,586100,113.360001
"945",113,113.480003,112.459999,113.239998,748700,113.239998
"946",113.5,113.849998,112.459999,112.699997,500400,112.699997
"947",112.529999,114.010002,112.309998,113.040001,414100,113.040001
"948",113.379997,114.5,113.32,113.650002,348700,113.650002
"949",113.730003,114.489998,113.230003,114.230003,523700,114.230003
"950",114.120003,114.589996,112.18,112.800003,497400,112.800003
"951",112.120003,113.129997,111.699997,112.489998,675700,112.489998
"952",113.669998,113.68,110.639999,110.739998,750500,110.739998
"953",111.410004,111.57,107.940002,108.480003,593800,108.480003
"954",108.959999,109.599998,107.599998,108.620003,458600,108.620003
"955",109.050003,109.480003,107.339996,107.360001,285000,107.360001
"956",107.400002,108.330002,106.769997,107.809998,341200,107.809998
"957",108.150002,108.720001,107.510002,107.68,224300,107.68
"958",108.449997,108.690002,107.839996,108.410004,365800,108.410004
"959",108.860001,109.550003,108.279999,108.879997,543200,108.879997
"960",108.75,110.730003,108.75,110.650002,437600,110.650002
"961",110.75,111.07,109.610001,110.849998,319200,110.849998
"962",111.5,113.269997,110.559998,111.029999,1041500,111.029999
"963",110.949997,110.949997,108.889999,109.410004,583700,109.410004
"964",109.410004,111.580002,109.089996,111.449997,747700,111.449997
"965",111.660004,114.32,111.139999,114.290001,753100,114.290001
"966",114.360001,114.360001,109.769997,109.919998,576900,109.919998
"967",109.129997,109.889999,107.940002,108,554500,108
"968",109.029999,109.519997,107.980003,109.139999,315500,109.139999
"969",109.790001,110.330002,106.959999,109.650002,669300,109.650002
"970",110.260002,110.699997,109.169998,109.82,382200,109.82
"971",109.459999,111.669998,109.260002,111.150002,493800,111.150002
"972",111.239998,111.32,110.330002,111.089996,317200,111.089996
"973",111.07,112.559998,110.610001,111.599998,287500,111.599998
"974",112.099998,112.099998,109.910004,110.400002,337500,110.400002
"975",111.190002,111.309998,109.830002,110.290001,391200,110.290001
"976",110.300003,110.589996,108.489998,108.699997,361100,108.699997
"977",109.709999,110.519997,106.07,108.239998,1039400,108.239998
"978",103.910004,104.68,98.889999,99.029999,2376400,99.029999
"979",98.660004,98.849998,97.900002,98.540001,1233400,98.540001
"980",98.18,100.900002,97.860001,100.529999,912400,100.529999
"981",100.629997,101.209999,99.790001,99.900002,657200,99.900002
"982",99.43,101.389999,98.849998,101.260002,851400,101.260002
"983",101.160004,102.470001,100.860001,101.75,917200,101.75
"984",101.68,102.540001,101.309998,101.769997,865500,101.769997
"985",101.510002,103.410004,101.300003,101.93,668400,101.93
"986",101.889999,104.07,101.449997,103.459999,651400,103.459999
"987",103.879997,105.669998,103.82,105.120003,537000,105.120003
"988",105.120003,105.550003,103.910004,104.849998,585600,104.849998
"989",104.779999,104.980003,101.839996,102.139999,2010400,102.139999
"990",101.720001,101.959999,99.879997,101.589996,1531700,101.589996
"991",101.269997,103.419998,100.68,103.010002,959200,103.010002
"992",102.980003,103.110001,102.010002,102.059998,380400,102.059998
"993",102.160004,102.160004,99.870003,100.980003,638000,100.980003
"994",101.580002,102.010002,100.849998,101,466100,101
"995",101.010002,101.75,100.309998,100.360001,608600,100.360001
"996",100.529999,100.970001,100.099998,100.540001,451500,100.540001
"997",101.040001,101.040001,100.089996,100.199997,577500,100.199997
"998",100.300003,101.080002,100.019997,100.150002,634900,100.150002
"999",100.589996,100.879997,100.120003,100.459999,722400,100.459999
"1000",100.059998,100.739998,99.910004,100.160004,696400,100.160004
"1001",100.230003,101.239998,100.230003,100.730003,519600,100.730003
"1002",100.510002,102.610001,100.110001,102.370003,706000,102.370003
"1003",102.480003,103.589996,101.669998,102.57,730200,102.57
"1004",102.709999,104.769997,102.239998,104.57,564800,104.57
"1005",104.830002,105.589996,104.400002,105.540001,409200,105.540001
"1006",105.239998,105.860001,104.760002,105.5,425900,105.5
"1007",105.129997,105.620003,104.940002,105.139999,340100,105.139999
"1008",104.5,105.339996,104.260002,105.080002,427200,105.080002
"1009",104.970001,104.970001,104.220001,104.43,536500,104.43
"1010",104.709999,105.730003,104.489998,104.889999,517000,104.889999
"1011",104.82,105.830002,104.580002,104.660004,560900,104.660004
"1012",104.410004,105.580002,104.279999,105.300003,436400,105.300003
"1013",105.309998,107.25,105.309998,107.199997,594500,107.199997
"1014",107.110001,107.400002,105.349998,105.660004,756500,105.660004
"1015",105.839996,106.099998,105.489998,106.07,641300,106.07
"1016",106.07,106.629997,105.690002,105.769997,343400,105.769997
"1017",105.809998,106.239998,104.940002,104.989998,403000,104.989998
"1018",105.010002,105.660004,104.599998,105.550003,287600,105.550003
"1019",105.540001,105.82,104.540001,104.919998,293700,104.919998
"1020",105.029999,106.550003,105.029999,105.360001,307900,105.360001
"1021",105.099998,105.480003,104.080002,104.440002,378400,104.440002
"1022",104.93,105.360001,104.690002,104.940002,439800,104.940002
"1023",104.940002,105.540001,104.620003,104.699997,179500,104.699997
"1024",104.709999,105.870003,104.550003,105.82,137700,105.82
"1025",105.379997,105.809998,104.669998,104.860001,156200,104.860001
"1026",104.379997,104.669998,103.32,103.610001,240700,103.610001
"1027",104.129997,104.129997,103.199997,103.529999,223800,103.529999
"1028",102.010002,102.639999,101.410004,102.190002,364900,102.190002
"1029",102.190002,102.849998,102.059998,102.800003,222800,102.800003
"1030",103.489998,104.099998,102.459999,103.290001,327600,103.290001
"1031",103.059998,103.519997,101.690002,101.900002,512100,101.900002
"1032",102.089996,102.940002,101.110001,101.5,433200,101.5
"1033",100.860001,101.800003,99.190002,99.25,712600,99.25
"1034",99.580002,101.519997,99.160004,101.519997,951500,101.519997
"1035",101.25,101.690002,100.559998,101.300003,733800,101.300003
"1036",104.93,108.889999,103.57,107.160004,1711500,107.160004
"1037",107.559998,108.160004,103.949997,104.790001,1040800,104.790001
"1038",104.980003,106.010002,104.25,105.730003,465700,105.730003
"1039",105.279999,106.07,105.099998,105.959999,281500,105.959999
"1040",105.93,105.949997,104.629997,105.370003,289600,105.370003
"1041",105.360001,106.029999,104.919998,105.160004,299400,105.160004
"1042",105.330002,106.5,105.059998,105.760002,403700,105.760002
"1043",104.959999,105.18,103.110001,103.440002,576600,103.440002
"1044",103.209999,104.300003,102.519997,103.190002,425400,103.190002
"1045",103.160004,104.190002,102.080002,103.959999,306900,103.959999
"1046",103.230003,104.809998,103.120003,103.839996,371500,103.839996
"1047",103.410004,104.029999,102.720001,103.400002,483500,103.400002
"1048",103.629997,104.129997,102.559998,102.730003,482800,102.730003
"1049",103.029999,103.910004,102.43,103.589996,478700,103.589996
"1050",104.190002,104.220001,103.209999,103.57,410600,103.57
"1051",103.269997,103.459999,102.330002,102.449997,275300,102.449997
"1052",102.82,103.389999,102.410004,103.120003,490300,103.120003
"1053",103.32,104.660004,103.120003,104.519997,338400,104.519997
"1054",105.019997,105.129997,102.760002,103.440002,429400,103.440002
"1055",104.18,104.550003,103.389999,104.339996,317000,104.339996
"1056",104.839996,104.839996,104.110001,104.349998,240800,104.349998
"1057",103.970001,104.330002,103.019997,103.32,354200,103.32
"1058",103.699997,103.699997,102.82,103.300003,473400,103.300003
"1059",103.190002,103.57,102.690002,102.919998,268200,102.919998
"1060",103.610001,103.93,102.949997,103.099998,167300,103.099998
"1061",103.43,104.190002,103.059998,103.610001,432600,103.610001
"1062",103.959999,104.199997,102.989998,103.300003,220700,103.300003
"1063",103.010002,103.459999,102.529999,103.360001,228300,103.360001
"1064",103.25,103.519997,102.889999,103.43,369500,103.43
"1065",103.480003,104.43,103.400002,103.879997,429800,103.879997
"1066",104.440002,104.57,103.599998,103.720001,389200,103.720001
"1067",103.730003,104.599998,103.230003,103.519997,324600,103.519997
"1068",103.690002,104.370003,102.489998,104.080002,389400,104.080002
"1069",102.650002,104.080002,102.650002,103.099998,413500,103.099998
"1070",103.019997,103.410004,102.080002,102.57,543800,102.57
"1071",102.5,103.540001,102.239998,103.169998,511700,103.169998
"1072",102.879997,103.870003,102.839996,103.699997,378400,103.699997
"1073",103.57,103.57,101.629997,101.779999,425100,101.779999
"1074",101.82,101.82,100.720001,101.230003,247100,101.230003
"1075",100.959999,101.419998,100.209999,101.32,501000,101.32
"1076",101.300003,102.010002,101.18,101.57,494000,101.57
"1077",101.809998,102.57,101.809998,102.129997,358900,102.129997
"1078",102.839996,102.839996,101.32,101.580002,743000,101.580002
"1079",102,102.029999,101.230003,101.529999,823100,101.529999
"1080",101.459999,101.620003,100.639999,100.639999,480900,100.639999
"1081",100.720001,101.739998,100.440002,101.449997,430600,101.449997
"1082",101.260002,101.470001,100.010002,100.110001,562400,100.110001
"1083",100.290001,100.309998,99.610001,100.139999,328900,100.139999
"1084",99.5,100.260002,99.239998,100.050003,381900,100.050003
"1085",100.010002,100.150002,99.080002,99.120003,553700,99.120003
"1086",99.300003,99.300003,98.400002,98.419998,670700,98.419998
"1087",97.919998,98.050003,96.879997,97.18,1025700,97.18
"1088",97.660004,98.089996,97.519997,97.739998,758800,97.739998
"1089",98.370003,98.599998,97.510002,97.82,459600,97.82
"1090",97.5,97.580002,96.470001,96.739998,640900,96.739998
"1091",96.949997,99.080002,96.93,99.050003,646800,99.050003
"1092",99,99.099998,97.82,97.900002,568800,97.900002
"1093",97.959999,98.75,97.32,97.339996,766100,97.339996
"1094",97.160004,97.349998,95.650002,95.760002,487900,95.760002
"1095",96.050003,96.889999,95.879997,96.139999,631800,96.139999
"1096",94.879997,95.5,93.559998,95.080002,654100,95.080002
"1097",94.269997,96.169998,93.760002,95.120003,744800,95.120003
"1098",95.779999,97.089996,95.449997,96.980003,789300,96.980003
"1099",96.629997,97.919998,96.330002,97.540001,888700,97.540001
"1100",100.290001,107.489998,100.290001,107.169998,2242900,107.169998
"1101",107.660004,108.040001,104.389999,104.459999,1026500,104.459999
"1102",105.529999,108.019997,105.389999,107.339996,627800,107.339996
"1103",107.269997,108.709999,107.230003,108.209999,654600,108.209999
"1104",108.209999,108.739998,107.279999,108.160004,509200,108.160004
"1105",108.650002,110,108.43,110,501900,110
"1106",110,110.379997,108.790001,109.870003,791200,109.870003
"1107",109.839996,110.860001,109.169998,110.599998,420700,110.599998
"1108",112.169998,112.400002,110.440002,110.800003,676800,110.800003
"1109",111,111.949997,111,111.68,392000,111.68
"1110",111.540001,111.970001,111,111.910004,370800,111.910004
"1111",112.779999,112.790001,111.300003,111.790001,392400,111.790001
"1112",112.019997,113.209999,111.940002,112.879997,514500,112.879997
"1113",112.93,113.010002,110.699997,111.050003,745200,111.050003
"1114",111.32,112.510002,111.050003,112.510002,304100,112.510002
"1115",112.330002,112.720001,111.910004,112.330002,179200,112.330002
"1116",111.68,113.730003,111.529999,113.5,484700,113.5
"1117",113.5,114.32,113.260002,113.720001,324700,113.720001
"1118",113.93,113.93,112.110001,112.480003,339800,112.480003
"1119",112.339996,112.629997,111.879997,112.449997,260000,112.449997
"1120",112.370003,114.309998,112.120003,114.089996,496200,114.089996
"1121",113.790001,114.580002,113.349998,114.349998,605200,114.349998
"1122",114.150002,116.68,114.129997,115.93,970300,115.93
"1123",117.709999,117.709999,115.699997,115.839996,609000,115.839996
"1124",116.010002,116.639999,115.699997,116.470001,630900,116.470001
"1125",116.580002,116.620003,115.580002,115.809998,397800,115.809998
"1126",116.099998,116.349998,115.209999,115.870003,194000,115.870003
"1127",116.080002,117.110001,115.739998,115.900002,179900,115.900002
"1128",115.449997,116.260002,115.120003,115.900002,485200,115.900002
"1129",116.080002,117.220001,115.639999,116.800003,341700,116.800003
"1130",116.279999,117.300003,115.620003,116.980003,284900,116.980003
"1131",116.830002,117.57,116.410004,116.489998,464900,116.489998
"1132",116.019997,116.660004,114.309998,115.449997,620400,115.449997
"1133",115.599998,116.260002,115,115.349998,336400,115.349998
"1134",114.43,116.080002,114.300003,115.550003,346700,115.550003
"1135",115.129997,115.18,112.279999,112.440002,703200,112.440002
"1136",112.800003,114.110001,112.540001,113.360001,407000,113.360001
"1137",112.110001,113.379997,111.519997,111.559998,419000,111.559998
"1138",112.059998,112.610001,110.849998,111.75,505500,111.75
"1139",111.739998,113.669998,111.110001,111.239998,504900,111.239998
"1140",111.480003,113.919998,111,113.349998,521400,113.349998
"1141",114.470001,114.489998,113.120003,114.260002,604400,114.260002
"1142",114.360001,115.410004,113.599998,115.089996,783700,115.089996
"1143",115.150002,116.199997,114.290001,115.489998,295200,115.489998
"1144",115.769997,115.769997,113.730003,114.330002,339100,114.330002
"1145",114.580002,115.139999,114.330002,114.540001,104000,114.540001
"1146",114.690002,115.169998,113.760002,114.349998,217600,114.349998
"1147",114.190002,114.790001,113.720001,114.43,239400,114.43
"1148",114.43,115.269997,113.75,113.769997,243000,113.769997
"1149",114.239998,114.910004,112.599998,112.720001,193500,112.720001
"1150",113.57,114.919998,113.230003,113.879997,493000,113.879997
"1151",113.620003,114.300003,112.910004,113.019997,340300,113.019997
"1152",112.949997,113.809998,111.769997,112.529999,396900,112.529999
"1153",113.470001,115.980003,113.110001,115.93,439000,115.93
"1154",117.110001,118.400002,116.489998,118.089996,486700,118.089996
"1155",118.139999,118.639999,116.290001,116.519997,439200,116.519997
"1156",116.82,117.519997,115.419998,116.459999,404300,116.459999
"1157",117.519997,118.029999,115.400002,116.019997,414300,116.019997
"1158",114.68,115.18,113.739998,114.400002,316300,114.400002
"1159",114.82,114.970001,112.769997,112.790001,268700,112.790001
"1160",112.339996,113.949997,112.300003,113.459999,495700,113.459999
"1161",114.059998,114.480003,112.449997,113.959999,384100,113.959999
"1162",113.540001,114.519997,113.099998,114.269997,264000,114.269997
"1163",114.580002,116.029999,113.43,115.910004,426200,115.910004
"1164",115.910004,116.480003,114.440002,114.449997,559900,114.449997
"1165",114.110001,116.220001,113.449997,116.110001,718600,116.110001
"1166",116.510002,122.800003,116.510002,119.349998,1231400,119.349998
"1167",119.43,120.279999,118.730003,118.949997,596700,118.949997
"1168",118.800003,120.720001,117.839996,120.620003,467000,120.620003
"1169",119.839996,121.129997,118.599998,119.050003,582200,119.050003
"1170",119,119.470001,117.160004,119.059998,467200,119.059998
"1171",119.790001,119.790001,118.32,119.480003,389900,119.480003
"1172",118.669998,120.099998,118.190002,119.129997,301500,119.129997
"1173",119.650002,121.480003,119.620003,120.099998,316100,120.099998
"1174",119.839996,119.910004,118.540001,119.059998,490500,119.059998
"1175",118.690002,118.919998,117.290001,117.739998,446400,117.739998
"1176",118.690002,118.959999,117.860001,118.68,353100,118.68
"1177",118.400002,119.480003,117.93,118.75,434700,118.75
"1178",119.010002,119.540001,118.519997,119.150002,273600,119.150002
"1179",119.360001,120.160004,118.540001,119.860001,388200,119.860001
"1180",119.5,120.18,118.529999,119.989998,288300,119.989998
"1181",119.879997,120.870003,119.290001,120.010002,252700,120.010002
"1182",119.660004,119.949997,119.089996,119.489998,252100,119.489998
"1183",119.330002,121.199997,118.459999,121.040001,280800,121.040001
"1184",121.040001,122.25,120.269997,121.620003,301100,121.620003
"1185",121.43,121.75,120.25,120.559998,313700,120.559998
"1186",120.699997,121.43,120.5,120.730003,230000,120.730003
"1187",120.779999,121.389999,119.910004,120.93,171900,120.93
"1188",120.519997,120.690002,119.550003,120.379997,381800,120.379997
"1189",120.169998,121.68,119.959999,121.360001,367900,121.360001
"1190",120.889999,121.519997,119.32,119.529999,825200,119.529999
"1191",119.43,120.809998,119.050003,120.239998,321600,120.239998
"1192",120.290001,122.120003,120.190002,121.889999,300300,121.889999
"1193",121.449997,121.57,118.57,118.940002,465800,118.940002
"1194",118.919998,119.459999,118.029999,119.169998,289800,119.169998
"1195",117.480003,118.580002,116.830002,116.870003,377900,116.870003
"1196",117.220001,119.93,116.940002,119.760002,683100,119.760002
"1197",120.040001,122.349998,119.730003,121.980003,511400,121.980003
"1198",121.980003,122.620003,119.940002,120.949997,305300,120.949997
"1199",121.870003,124.690002,121.699997,124.599998,425300,124.599998
"1200",123.43,124,122.230003,123.459999,319500,123.459999
"1201",122.980003,124.419998,121.440002,124.07,364700,124.07
"1202",123.610001,123.940002,122.169998,123.610001,365000,123.610001
"1203",124.120003,125.019997,123.449997,124.82,630800,124.82
"1204",124.519997,124.809998,123.529999,123.839996,259700,123.839996
"1205",123.589996,124.470001,122.75,123.139999,357500,123.139999
"1206",123.07,123.959999,121.459999,121.540001,298600,121.540001
"1207",120.839996,122.290001,120.620003,121.849998,327300,121.849998
"1208",122.269997,124.279999,121.779999,124.110001,346300,124.110001
"1209",124.639999,125.470001,124.029999,124.940002,264100,124.940002
"1210",124.480003,125.860001,124.199997,124.32,299500,124.32
"1211",124.019997,124.480003,121.800003,123.470001,417300,123.470001
"1212",123.639999,124.940002,122.970001,124.199997,338400,124.199997
"1213",123.57,126.169998,122.93,125.629997,255100,125.629997
"1214",125.919998,126.610001,124.82,124.940002,262700,124.940002
"1215",124.900002,126.220001,124.199997,124.919998,279900,124.919998
"1216",125.029999,125.879997,124.610001,125.43,344100,125.43
"1217",125.75,126.739998,125.110001,125.769997,332600,125.769997
"1218",125.669998,126.040001,124.599998,124.75,309600,124.75
"1219",125,125.019997,124.32,124.559998,329000,124.559998
"1220",125.190002,125.410004,124.07,124.580002,289800,124.580002
"1221",124.120003,125.5,123.879997,124.940002,534200,124.940002
"1222",124.099998,124.940002,123.309998,124.410004,472300,124.410004
"1223",124.940002,125.209999,123.980003,124.019997,316100,124.019997
"1224",124.400002,124.449997,123.480003,124.160004,392600,124.160004
"1225",123.68,124.889999,123.68,124.080002,477400,124.080002
"1226",123.870003,124.800003,123.379997,124.349998,357900,124.349998
"1227",124.25,124.779999,122.879997,123.540001,411000,123.540001
"1228",123.900002,124.370003,120.790001,122,546500,122
"1229",127.190002,129.410004,122.169998,125.589996,1011300,125.589996
"1230",125.550003,126.559998,124.440002,125.449997,342500,125.449997
"1231",124.639999,127,124.18,125.190002,684000,125.190002
"1232",125.989998,127.080002,125.339996,126.589996,300900,126.589996
"1233",126.830002,128.289993,126.480003,127.019997,273500,127.019997
"1234",126.580002,127.989998,126.019997,127.690002,570800,127.690002
"1235",128.029999,128.520004,127.239998,127.389999,593400,127.389999
"1236",127.230003,128.389999,126.669998,128.059998,327300,128.059998
"1237",128.949997,131.339996,128.789993,130.399994,918500,130.399994
"1238",130.399994,131.509995,130,131.199997,637300,131.199997
"1239",131.039993,131.350006,130.020004,130.820007,751100,130.820007
"1240",130.889999,131.460007,129.460007,129.789993,591300,129.789993
"1241",130.649994,131.119995,129.460007,130.009995,883100,130.009995
"1242",130.580002,131.259995,130.240005,130.570007,697900,130.570007
"1243",130.699997,131.679993,130.479996,131.490005,271700,131.490005
"1244",131.619995,133.910004,131.199997,133.190002,469200,133.190002
"1245",133.070007,135.899994,132.910004,134.759995,594200,134.759995
"1246",134.929993,135,133.559998,133.839996,377600,133.839996
"1247",133.660004,134.050003,133.160004,133.289993,284400,133.289993
"1248",133.100006,133.330002,132.440002,132.690002,379600,132.690002
"1249",133.270004,134.839996,132.550003,134.720001,482800,134.720001
"1250",134.690002,135.029999,133.529999,134.570007,355800,134.570007
"1251",134.580002,134.809998,133.119995,133.619995,545900,133.619995
"1252",134.039993,134.610001,133.169998,133.820007,325700,133.820007
"1253",133.479996,135.020004,132.990005,134.089996,503800,134.089996
"1254",134.229996,134.720001,133.699997,134.669998,566300,134.669998
"1255",134.490005,134.710007,133.600006,133.860001,307000,133.860001
"1256",133.649994,133.949997,132.320007,133.399994,369500,133.399994
"1257",133.139999,133.899994,132.830002,133.220001,268500,133.220001
"1258",132.990005,133.990005,132.380005,133.429993,269000,133.429993
"1259",133.839996,134.990005,133.259995,134.820007,611700,134.820007
