"","ALXN.Open","ALXN.High","ALXN.Low","ALXN.Close","ALXN.Volume","ALXN.Adjusted"
"915",129.139999,133.389999,128.889999,133.009995,1146300,133.009995
"916",131.509995,135.210007,129.800003,133.729996,1411300,133.729996
"917",155.059998,169.979996,154,162,5801900,162
"918",155.880005,161.869995,155.880005,158.729996,3063800,158.729996
"919",158.389999,159.360001,153.479996,154.669998,2086600,154.669998
"920",153.630005,158.229996,150.699997,156.210007,2120500,156.210007
"921",157.380005,157.669998,152.220001,154.490005,1416900,154.490005
"922",154.330002,157.589996,153.720001,157.399994,1249200,157.399994
"923",155.550003,164.289993,155.479996,163.630005,1948700,163.630005
"924",165,171.089996,164.070007,170.110001,2359000,170.110001
"925",170.75,174.779999,168.210007,174.429993,2365800,174.429993
"926",174.710007,176,173.5,175.860001,1937600,175.860001
"927",174.229996,180.339996,173.199997,180,1608900,180
"928",180.059998,183.320007,178.080002,180.550003,1610400,180.550003
"929",182.850006,184.729996,179.289993,181.059998,1734500,181.059998
"930",181.619995,183.880005,178.509995,180.410004,1173500,180.410004
"931",180.5,180.990005,176,179.059998,2073100,179.059998
"932",178.490005,184.220001,176.110001,181.520004,1354000,181.520004
"933",185.059998,185.059998,181.559998,183.550003,1294100,183.550003
"934",183.910004,185.429993,181,182.630005,1018300,182.630005
"935",182.220001,185.190002,181.160004,182.570007,929200,182.570007
"936",182.270004,184.839996,181.649994,183.889999,781900,183.889999
"937",184.449997,184.449997,173.070007,176.800003,1802400,176.800003
"938",174.770004,177.509995,171.470001,172.429993,1781100,172.429993
"939",176.490005,176.779999,170.889999,173.440002,1995700,173.440002
"940",173.050003,174.25,170.559998,171,1890100,171
"941",173.270004,173.990005,167.240005,168.550003,2112900,168.550003
"942",169.860001,170.100006,163.770004,168.050003,2116400,168.050003
"943",171.979996,180.820007,170.830002,180,2597200,180
"944",179.770004,180.199997,175.059998,175.949997,1492900,175.949997
"945",174.690002,179.100006,173.220001,177.899994,1317300,177.899994
"946",178.729996,179.229996,173.399994,175.169998,1467100,175.169998
"947",173.360001,177.850006,172.259995,175.279999,1099200,175.279999
"948",177.5,179.179993,176.110001,177.990005,1501300,177.990005
"949",178.509995,181.5,177.990005,180.940002,1071600,180.940002
"950",180.850006,181.580002,174.75,175.919998,1366100,175.919998
"951",175.710007,175.740005,172.279999,173.660004,1041500,173.660004
"952",174.850006,177.070007,157.759995,159.789993,6734100,159.789993
"953",159.669998,159.880005,145.639999,149.759995,4549700,149.759995
"954",149.770004,156.679993,148.399994,153.080002,2488300,153.080002
"955",154.740005,158,150.070007,150.550003,2289500,150.550003
"956",151.789993,153.520004,146.100006,151.100006,2106600,151.100006
"957",152,155.759995,149.339996,149.419998,2331400,149.419998
"958",150.539993,152.660004,148.809998,152.130005,1708700,152.130005
"959",153.210007,161.5,151.860001,155.350006,1781400,155.350006
"960",156.199997,158.520004,152.789993,154.509995,1373700,154.509995
"961",153.089996,155.080002,148.300003,151.460007,1864100,151.460007
"962",153.119995,153.899994,139.520004,142.5,2807800,142.5
"963",141.199997,148.570007,139.649994,145.660004,1921900,145.660004
"964",146.520004,149.169998,143.369995,147.660004,2032600,147.660004
"965",148.25,156.309998,147.350006,155.860001,1909100,155.860001
"966",155.240005,155.240005,142.309998,144.190002,3058800,144.190002
"967",141.949997,147.5,138.729996,139.610001,2465100,139.610001
"968",141.210007,145.460007,139.059998,141.970001,1644200,141.970001
"969",142.070007,146.369995,136.369995,145.419998,2178800,145.419998
"970",147.169998,150.789993,145.240005,149.050003,1455500,149.050003
"971",149.270004,154.110001,147.300003,149.800003,2299000,149.800003
"972",150.25,152.610001,147.779999,152.190002,1062500,152.190002
"973",152.720001,159.410004,152.5,156.100006,1415200,156.100006
"974",155.970001,156.979996,150.210007,152.229996,1353800,152.229996
"975",158.350006,163.5,150.100006,156.009995,3373800,156.009995
"976",155.899994,157.979996,152.070007,153.190002,1997200,153.190002
"977",152.309998,155.520004,148.389999,151.639999,2829200,151.639999
"978",153.070007,157.809998,150.070007,157.320007,1367500,157.320007
"979",159.639999,159.649994,156.009995,158.199997,1474800,158.199997
"980",157.559998,162.919998,156.289993,159.800003,1314000,159.800003
"981",161.080002,161.080002,153.529999,155.119995,1783700,155.119995
"982",153.740005,160.5,153.279999,159.699997,889200,159.699997
"983",157.020004,158.869995,154.830002,155.660004,1055000,155.660004
"984",156.929993,158.460007,151.020004,153.679993,1154400,153.679993
"985",153.039993,157.070007,150.679993,151.050003,1043100,151.050003
"986",151.710007,154.320007,147.809998,152.869995,1103100,152.869995
"987",153.139999,161.520004,153.139999,161.100006,1282000,161.100006
"988",160.889999,164.710007,159.949997,161.5,1359900,161.5
"989",160.850006,163.979996,158.860001,159.720001,873900,159.720001
"990",159.279999,159.649994,154,157.710007,1175100,157.710007
"991",157.869995,158.600006,155.490005,157.929993,1071500,157.929993
"992",156.789993,159.5,155.740005,158.419998,583200,158.419998
"993",158.960007,159.130005,154.449997,155.850006,971800,155.850006
"994",156.679993,157.690002,155.039993,156.600006,573400,156.600006
"995",156.529999,164.5,156.529999,160.479996,1292800,160.479996
"996",160.910004,163,158.029999,162.300003,898600,162.300003
"997",163.800003,168.25,163.320007,168.199997,1304800,168.199997
"998",168.490005,168.880005,165.639999,167.649994,989900,167.649994
"999",168.119995,171.029999,166.199997,167.520004,1108400,167.520004
"1000",168.020004,168.320007,163.949997,166.320007,981500,166.320007
"1001",163.949997,167.490005,163.75,167.050003,745800,167.050003
"1002",166.199997,168.559998,165.630005,168.220001,809500,168.220001
"1003",168.119995,170.449997,166.610001,169.589996,1233500,169.589996
"1004",169.850006,170.350006,165.759995,169.5,945500,169.5
"1005",172.449997,172.5,167.169998,170.199997,659800,170.199997
"1006",170.020004,170.300003,166.800003,167.809998,801200,167.809998
"1007",167.199997,169.190002,165.160004,166.899994,829300,166.899994
"1008",165.699997,168.210007,164.149994,167.460007,983000,167.460007
"1009",167.229996,168.970001,165.179993,165.970001,806900,165.970001
"1010",166.100006,166.679993,162.630005,163.729996,1032100,163.729996
"1011",163.869995,166.160004,161.660004,162.820007,1032200,162.820007
"1012",162.490005,163.740005,160.050003,160.149994,1009100,160.149994
"1013",159.860001,161.580002,157.589996,160.429993,1258700,160.429993
"1014",160.910004,160.919998,157.800003,159.690002,968800,159.690002
"1015",160.490005,166.509995,159.300003,165.460007,1976000,165.460007
"1016",164.899994,166.220001,161.509995,161.660004,968100,161.660004
"1017",161.089996,163.210007,158.210007,158.789993,1279400,158.789993
"1018",159,161.580002,156,159.130005,1603400,159.130005
"1019",160.009995,160.380005,157.089996,160.139999,1296600,160.139999
"1020",159.520004,160.949997,156.020004,157.600006,3871600,157.600006
"1021",157.570007,159.119995,154.779999,156.25,1813100,156.25
"1022",157.809998,163.179993,157.059998,162.789993,1559700,162.789993
"1023",162.119995,164.990005,159.720001,164.220001,1147700,164.220001
"1024",164.789993,165.960007,162.490005,164.210007,719100,164.210007
"1025",164.389999,164.919998,160.050003,160.660004,765900,160.660004
"1026",159.979996,160.990005,157,159.080002,1285400,159.080002
"1027",159.660004,164.949997,155.559998,164.520004,1505900,164.520004
"1028",161.619995,163.440002,160,162.889999,1208300,162.889999
"1029",162.75,163.75,160.889999,163.210007,724300,163.210007
"1030",164.320007,165.419998,162.600006,163.759995,780200,163.759995
"1031",164.330002,164.660004,160.259995,160.320007,1215400,160.320007
"1032",161.130005,162.240005,157.470001,158.770004,1175300,158.770004
"1033",157.660004,158.940002,154.380005,155.059998,1557200,155.059998
"1034",156.460007,161.740005,155.800003,161.25,1083800,161.25
"1035",160.169998,163.919998,158.589996,163.369995,1048500,163.369995
"1036",164.259995,168.410004,164.259995,167.970001,1588500,167.970001
"1037",168.649994,173.490005,168.229996,173.080002,1751400,173.080002
"1038",171.429993,173.699997,163.020004,167.479996,2882100,167.479996
"1039",166.639999,168.419998,164.570007,167.039993,1176700,167.039993
"1040",167.199997,167.199997,160.380005,162.740005,1632100,162.740005
"1041",164.119995,165.020004,161.699997,163.779999,1172500,163.779999
"1042",165.649994,167.759995,162.660004,163.679993,936100,163.679993
"1043",161.029999,163.490005,158.350006,158.990005,1445100,158.990005
"1044",158.619995,161.110001,156.210007,159.119995,1160300,159.119995
"1045",159.350006,160.570007,157.220001,158.869995,1026600,158.869995
"1046",156.979996,159.75,154.559998,156.460007,1299500,156.460007
"1047",155.910004,159.570007,154.729996,158.710007,781200,158.710007
"1048",159.050003,159.429993,155.369995,155.960007,1131500,155.960007
"1049",156.830002,159.600006,155.550003,159.110001,678300,159.110001
"1050",160.039993,162.179993,158.240005,161.779999,969000,161.779999
"1051",160.990005,161.389999,159.229996,160.619995,861700,160.619995
"1052",161.559998,164.360001,160.399994,164.009995,783000,164.009995
"1053",164.289993,169.020004,164.289993,168.899994,1158800,168.899994
"1054",169.5,171.440002,167.240005,171.300003,1609000,171.300003
"1055",173,173.25,169.279999,170.240005,1177200,170.240005
"1056",170.669998,170.979996,168.699997,169.759995,693500,169.759995
"1057",168.449997,169.910004,167.550003,168.740005,743900,168.740005
"1058",169.509995,170.449997,166.020004,166.470001,820700,166.470001
"1059",167.369995,168.979996,164.619995,168.220001,734300,168.220001
"1060",169.809998,171.710007,169.070007,170.559998,968300,170.559998
"1061",170.389999,172.960007,169.419998,172.270004,763100,172.270004
"1062",172.330002,172.720001,168.759995,169.169998,837800,169.169998
"1063",168.589996,169.550003,167.139999,168.309998,579000,168.309998
"1064",169.580002,169.800003,167.179993,169.289993,703600,169.289993
"1065",169.990005,170.449997,168.419998,169.139999,839800,169.139999
"1066",170.440002,171.350006,169.240005,169.960007,797700,169.960007
"1067",170.869995,171.160004,164.789993,165.639999,938700,165.639999
"1068",165.929993,165.929993,161.300003,165.300003,1075700,165.300003
"1069",164.699997,165.639999,162.889999,164.160004,935700,164.160004
"1070",163.320007,163.869995,160.5,161.369995,1056700,161.369995
"1071",161.020004,165.740005,161,165.649994,947300,165.649994
"1072",164.869995,167.110001,164.410004,166.949997,917500,166.949997
"1073",166.589996,166.940002,161.800003,162.720001,879300,162.720001
"1074",162.020004,162.020004,157.300003,160.419998,1145800,160.419998
"1075",160.029999,164.059998,159.110001,163.410004,928800,163.410004
"1076",164.309998,164.619995,160.509995,161.529999,968100,161.529999
"1077",161.830002,163.320007,160.449997,161.559998,674100,161.559998
"1078",162.800003,163.5,159.279999,161.440002,3092100,161.440002
"1079",160.679993,162.449997,157.440002,159.589996,830100,159.589996
"1080",159.399994,161.470001,158.580002,158.669998,885000,158.669998
"1081",158.669998,168.979996,158.669998,168.699997,1613700,168.699997
"1082",167.600006,168.610001,164.559998,165.860001,1394600,165.860001
"1083",165.979996,168.339996,164.220001,167.649994,1071100,167.649994
"1084",165.759995,168.479996,164.580002,167.949997,929900,167.949997
"1085",168,168.279999,164.410004,165.820007,1285800,165.820007
"1086",166.860001,167.669998,164.940002,167.199997,1248100,167.199997
"1087",167.229996,169.490005,164.679993,167.860001,1051400,167.860001
"1088",169.630005,178.600006,168.490005,177.979996,2276600,177.979996
"1089",178.669998,179.589996,173.020004,173.660004,1289100,173.660004
"1090",172.990005,172.990005,167.929993,167.960007,1224400,167.960007
"1091",167.710007,177.380005,165.910004,176.419998,1301000,176.419998
"1092",175.410004,175.789993,169.75,170.300003,1372800,170.300003
"1093",170.649994,173.580002,167.75,167.800003,1211400,167.800003
"1094",167.669998,168.210007,161.110001,162.770004,1524800,162.770004
"1095",163.740005,166.169998,159.229996,159.460007,1437600,159.460007
"1096",157.850006,161.699997,155.479996,160.729996,1827200,160.729996
"1097",155.5,166.25,155.009995,163.25,1796200,163.25
"1098",164.850006,168.960007,164.029999,164.75,1546100,164.75
"1099",164.490005,169.580002,164.270004,168.199997,1179600,168.199997
"1100",169.919998,174.5,167.970001,174.479996,1271800,174.479996
"1101",175,175.089996,170.220001,173.270004,1420000,173.270004
"1102",179.740005,186.470001,177.720001,185.919998,2389000,185.919998
"1103",185.5,190.850006,185.009995,190.289993,1812800,190.289993
"1104",189.740005,191,187.320007,190.550003,1217900,190.550003
"1105",192.649994,193.899994,190.580002,192.199997,1060000,192.199997
"1106",192.399994,193.389999,187.850006,190.490005,986900,190.490005
"1107",190.210007,194.199997,189.149994,192.929993,1146400,192.929993
"1108",197.229996,197.229996,190.300003,191.360001,1237900,191.360001
"1109",192.009995,193.75,189.5,191.039993,914900,191.039993
"1110",191.399994,193.190002,189.259995,191.300003,612200,191.300003
"1111",193.009995,197.639999,188.539993,189.889999,1053200,189.889999
"1112",191.419998,195.949997,190.529999,193.139999,1381000,193.139999
"1113",194.490005,195.259995,190.649994,193.809998,695600,193.809998
"1114",194.550003,195.839996,191.339996,195.800003,754800,195.800003
"1115",195.320007,197,193.270004,194.919998,762400,194.919998
"1116",194.710007,195.210007,192.759995,193.690002,613300,193.690002
"1117",194.300003,194.960007,191.210007,193.589996,636900,193.589996
"1118",193.639999,193.949997,187.059998,188.759995,974600,188.759995
"1119",188.600006,191.339996,185.800003,186.779999,929200,186.779999
"1120",187.25,193.039993,187.240005,192.369995,823300,192.369995
"1121",190.369995,194.259995,189.369995,191.960007,633900,191.960007
"1122",190.899994,193.229996,189.449997,192.550003,554200,192.550003
"1123",194.979996,195.869995,190.289993,191.020004,1086600,191.020004
"1124",192.550003,195.009995,192.309998,194.149994,810300,194.149994
"1125",194.080002,194.179993,191.5,192.770004,659800,192.770004
"1126",193.279999,194.990005,191.520004,194.720001,704500,194.720001
"1127",195.470001,196.490005,193.520004,194.899994,576600,194.899994
"1128",194.649994,195.679993,191.130005,192.509995,826800,192.509995
"1129",193.070007,202.039993,193.070007,200.789993,1828500,200.789993
"1130",201.25,203.300003,194.619995,198.880005,1126800,198.880005
"1131",196.25,199.970001,195.550003,197.660004,511400,197.660004
"1132",197.740005,198.880005,195.580002,198.610001,627900,198.610001
"1133",198.419998,200.850006,196.029999,197.130005,993500,197.130005
"1134",194.570007,200.059998,192,199.779999,1027100,199.779999
"1135",197.600006,198.710007,191,191.440002,1476400,191.440002
"1136",194.059998,197.320007,190.160004,191.619995,1038400,191.619995
"1137",188.509995,191.960007,186.580002,186.899994,1039400,186.899994
"1138",188.059998,190.220001,183.020004,183.210007,1375300,183.210007
"1139",181.360001,184.440002,177.160004,177.729996,1930600,177.729996
"1140",178.779999,182.820007,176.009995,182.080002,1953700,182.080002
"1141",185.889999,189.009995,184,188.960007,1291500,188.960007
"1142",189.039993,191.559998,187.679993,189.529999,2088300,189.529999
"1143",189.330002,189.970001,184.860001,188.149994,945700,188.149994
"1144",189.240005,189.889999,176.610001,178.869995,2354000,178.869995
"1145",179.350006,185.779999,179.339996,181.960007,433700,181.960007
"1146",182.800003,187.839996,182.229996,187.490005,645500,187.490005
"1147",188.110001,189.429993,185.929993,188.710007,862200,188.710007
"1148",187.449997,188.240005,184.350006,184.940002,678800,184.940002
"1149",185.809998,188.119995,184.449997,185.029999,1569800,185.029999
"1150",186.639999,189.410004,184.880005,186.600006,690500,186.600006
"1151",181.300003,185.320007,180.009995,182.169998,1511000,182.169998
"1152",183.660004,186.460007,177.210007,177.949997,1411700,177.949997
"1153",181.259995,188.610001,180.009995,187.929993,1643900,187.929993
"1154",183.339996,188.5,183.020004,183.800003,1974600,183.800003
"1155",181.669998,184.589996,179.539993,184.270004,1344900,184.270004
"1156",185.320007,186.960007,182.779999,183.360001,752400,183.360001
"1157",185.960007,186.139999,177.059998,179.210007,1598700,179.210007
"1158",177.830002,179,174.630005,175.399994,1462900,175.399994
"1159",176.220001,177.830002,171.679993,172.869995,1680100,172.869995
"1160",172.279999,180.880005,172.270004,180.440002,1791800,180.440002
"1161",181.75,183.25,177.949997,183.059998,1560600,183.059998
"1162",181.960007,183.179993,178.470001,179.259995,1075800,179.259995
"1163",180.580002,181.919998,174.570007,180.320007,1205900,180.320007
"1164",180.529999,183.369995,180.259995,183.320007,1137700,183.320007
"1165",182.960007,183.860001,182.009995,182.759995,799200,182.759995
"1166",179.699997,182.779999,178.789993,180.360001,783100,180.360001
"1167",181.419998,183.020004,177.380005,177.779999,1570000,177.779999
"1168",172.580002,189.029999,172.350006,188.050003,3015200,188.050003
"1169",186.809998,189.720001,181.669998,183.240005,2144000,183.240005
"1170",184.009995,184.990005,175.660004,178.169998,1935700,178.169998
"1171",178.669998,179.279999,173.300003,177.509995,1428300,177.509995
"1172",174.380005,180.240005,171.080002,178.289993,1616500,178.289993
"1173",178.960007,181.380005,176.350006,178.169998,1338400,178.169998
"1174",178.779999,180.440002,174.800003,175.630005,1192800,175.630005
"1175",178.089996,178.089996,171.240005,171.419998,1187100,171.419998
"1176",171.149994,177.369995,171.110001,176.389999,1334600,176.389999
"1177",176.479996,178.330002,171.919998,173.5,1219200,173.5
"1178",175.350006,176.360001,172.550003,176.270004,1172800,176.270004
"1179",176.639999,182.419998,175.940002,182.289993,1286200,182.289993
"1180",181.509995,181.929993,178.320007,178.970001,1055600,178.970001
"1181",178.460007,180.720001,178.020004,180.289993,714000,180.289993
"1182",180.039993,182.979996,179.919998,182.279999,722800,182.279999
"1183",182.630005,186.300003,180.100006,186.020004,1054000,186.020004
"1184",186.300003,188.350006,182.589996,184.139999,767700,184.139999
"1185",184.300003,184.300003,180.009995,182.289993,847400,182.289993
"1186",182.330002,186.699997,180.160004,184.899994,922400,184.899994
"1187",185.699997,186,181,183.110001,757500,183.110001
"1188",183.080002,183.990005,179.440002,180.369995,944700,180.369995
"1189",180.339996,184.729996,180.089996,184.619995,971000,184.619995
"1190",184.009995,184.600006,178.649994,182.509995,957400,182.509995
"1191",180.699997,183.770004,179.25,182.529999,715700,182.529999
"1192",182.809998,186.889999,182.779999,185.789993,1085200,185.789993
"1193",184.610001,184.610001,180.509995,181.649994,1001700,181.649994
"1194",182.279999,184.990005,180.809998,184.910004,897600,184.910004
"1195",183.479996,184.179993,180.369995,181.279999,1498100,181.279999
"1196",181.289993,181.75,177.380005,178.809998,1172000,178.809998
"1197",180.199997,180.199997,176.270004,178,1020400,178
"1198",176.979996,181.970001,174.929993,176.889999,1377300,176.889999
"1199",178.399994,180.580002,177.119995,178.5,1539300,178.5
"1200",178.089996,184.75,176.759995,184.119995,1575800,184.119995
"1201",183.919998,189.059998,182.039993,188.160004,1426700,188.160004
"1202",189.039993,189.970001,187.020004,189.070007,1168900,189.070007
"1203",190.990005,193.270004,186.580002,187.710007,3077100,187.710007
"1204",186.339996,187.619995,182.520004,185.440002,993000,185.440002
"1205",184.990005,188.979996,183.070007,183.440002,816000,183.440002
"1206",183.539993,185.800003,175.460007,175.630005,1399700,175.630005
"1207",174.080002,178.139999,171.529999,176.039993,1593300,176.039993
"1208",175.619995,183,175.440002,180.589996,1450300,180.589996
"1209",182.779999,183.729996,178.309998,180.259995,1180200,180.259995
"1210",180,180,173.119995,173.300003,1823300,173.300003
"1211",172.300003,173.119995,167.449997,169.5,2864800,169.5
"1212",169.149994,170.809998,166.720001,169.940002,1178500,169.940002
"1213",168.600006,172.100006,167.550003,170.630005,1014600,170.630005
"1214",171.190002,177.960007,170.779999,176,1348400,176
"1215",176.059998,179.929993,174.360001,178.240005,1336000,178.240005
"1216",178.330002,180,174.520004,177.369995,907900,177.369995
"1217",178.080002,182.759995,177.449997,182.679993,1339700,182.679993
"1218",182.5,184.5,182.169998,182.899994,873500,182.899994
"1219",182.800003,185,181.190002,182.720001,879700,182.720001
"1220",183.740005,184.869995,181.979996,183.830002,776800,183.830002
"1221",183.649994,185.25,182.289993,184.279999,611800,184.279999
"1222",182,184.600006,179.169998,181.339996,1063700,181.339996
"1223",182.850006,185.979996,180.509995,185.710007,919400,185.710007
"1224",186.389999,188.789993,184.570007,186.779999,1314000,186.779999
"1225",187.559998,189.179993,185.660004,188.190002,1306600,188.190002
"1226",185.600006,186.990005,179.179993,184.580002,2348700,184.580002
"1227",183.039993,183.979996,179.520004,180.080002,1643800,180.080002
"1228",181.570007,182.350006,173.880005,174.75,1480000,174.75
"1229",174.919998,176.830002,169.460007,171.080002,1826300,171.080002
"1230",171.470001,174.889999,170,173.610001,1702800,173.610001
"1231",172.990005,174.610001,167.509995,169.229996,1407600,169.229996
"1232",170.660004,175,170.419998,172.5,955100,172.5
"1233",172.660004,174.820007,170.649994,171.300003,1211700,171.300003
"1234",171.210007,171.639999,167.889999,168.550003,1472800,168.550003
"1235",159.729996,160.990005,150.059998,155.009995,15783800,155.009995
"1236",156.770004,163.809998,156.649994,162.960007,7101800,162.960007
"1237",164.089996,167.660004,161.75,163.020004,3703400,163.020004
"1238",163.520004,164.419998,160.600006,161.039993,1913700,161.039993
"1239",161.009995,162.440002,159.009995,161.080002,1652100,161.080002
"1240",161.179993,162.130005,158.529999,159.410004,1909600,159.410004
"1241",160.330002,161.960007,156.539993,161.690002,1864700,161.690002
"1242",162.229996,163.259995,159.779999,160.559998,1523300,160.559998
"1243",160.350006,163.369995,159.389999,163.160004,1727700,163.160004
"1244",162.919998,163.940002,160.759995,161.960007,1851600,161.960007
"1245",162.399994,165.509995,160.789993,164.440002,1764000,164.440002
"1246",163.899994,169.259995,162.149994,168.570007,2653400,168.570007
"1247",167.690002,172.649994,167.309998,171.940002,2570100,171.940002
"1248",171.800003,171.940002,165.070007,165.940002,2000600,165.940002
"1249",166.839996,168.240005,164.600006,168.119995,1602900,168.119995
"1250",167.220001,168.050003,164.770004,166.190002,1211300,166.190002
"1251",165.589996,166.660004,162.270004,163.839996,1722700,163.839996
"1252",165.300003,166,161.770004,164.779999,1988200,164.779999
"1253",163.580002,165,162.5,163.910004,1830000,163.910004
"1254",164.649994,164.690002,160.690002,161.529999,1656700,161.529999
"1255",160,161.669998,158.050003,159.059998,1614400,159.059998
"1256",159.479996,161.270004,157.429993,160.259995,1262000,160.259995
"1257",159.869995,161.149994,158.339996,159.380005,1020900,159.380005
"1258",159.070007,160.979996,157.130005,159.039993,1302700,159.039993
"1259",160.350006,170.380005,159.210007,169.880005,2632000,169.880005
