"","LO.Open","LO.High","LO.Low","LO.Close","LO.Volume","LO.Adjusted"
"886",50.34,50.48,50.060001,50.139999,1938000,47.14023
"887",50.200001,50.240002,49.630001,49.75,3806500,46.773564
"888",49.66,49.75,49.200001,49.490002,4055500,46.529121
"889",49.900002,50.09,48.880001,49.950001,4848200,46.961599
"890",49.91,50.169998,49.419998,49.779999,3499700,46.801768
"891",49.830002,50.119999,49.700001,49.900002,11035900,46.914591
"892",50.27,50.459999,49.959999,50.200001,2370500,47.196642
"893",50.099998,50.529999,50.099998,50.299999,1026500,47.290658
"894",50.41,50.59,50.110001,50.419998,2047700,47.403477
"895",50.639999,50.860001,50.509998,50.529999,1645400,47.506897
"896",50.509998,50.689999,50.169998,50.669998,1632800,47.63852
"897",50.5,50.889999,50.490002,50.68,1918300,47.647924
"898",50.66,50.740002,49.84,49.990002,2194500,46.999207
"899",50.189999,50.439999,49.759998,49.799999,2215800,46.820572
"900",49.779999,49.849998,49.25,49.639999,2955000,46.670144
"901",50.310001,50.610001,50.060001,50.07,3150400,47.074419
"902",49.880001,49.900002,48.959999,49.110001,3675500,46.171854
"903",49.290001,49.450001,48.939999,49.16,3460400,46.218862
"904",49.490002,49.650002,49.220001,49.259998,2945700,46.312878
"905",49.470001,49.540001,49.099998,49.27,3944700,46.322282
"906",49.509998,49.560001,49.169998,49.34,3293100,46.388093
"907",49.459999,49.599998,49.200001,49.380001,2682300,46.425701
"908",49.360001,49.720001,49.299999,49.509998,3076100,46.547921
"909",49.700001,49.759998,49.150002,49.220001,3178200,46.275274
"910",49.709999,50.049999,49.630001,50,4973700,47.008607
"911",50.080002,50.810001,49.799999,50.630001,4170500,47.600916
"912",50.490002,50.599998,49.970001,50.200001,2892100,47.196642
"913",49.400002,50.09,49.369999,49.529999,3020100,46.566725
"914",49.470001,49.740002,49.02,49.110001,2919900,46.171854
"915",49.110001,49.799999,49.040001,49.779999,2913400,46.801768
"916",49.799999,49.799999,48.810001,49.02,3517400,46.087239
"917",49.110001,49.23,48.73,49.220001,2546500,46.275274
"918",48.779999,49.709999,48.299999,49.220001,3367300,46.275274
"919",49.240002,49.240002,47.959999,48.139999,4451000,45.259886
"920",48.290001,49.169998,48.290001,48.900002,3252200,45.974419
"921",48.57,48.599998,47.459999,47.759998,3497800,44.90262
"922",48.099998,48.650002,48,48.41,2334300,45.513733
"923",48.779999,49.700001,48.720001,49.52,3758000,46.557325
"924",49.669998,49.98,48.990002,49.450001,2684200,46.491513
"925",49.450001,50.220001,49.029999,49.950001,3947000,46.961599
"926",49.580002,49.580002,46.48,47.470001,12162400,44.629972
"927",46.799999,47.939999,46.73,47.720001,4382600,44.865015
"928",47.759998,48.18,47.389999,48,2838200,45.128263
"929",47.98,48.099998,47.310001,47.310001,2920500,44.479545
"930",47.310001,47.779999,46.830002,47.470001,4183300,44.629972
"931",47.57,48.48,47.099998,48.220001,4362500,45.335102
"932",48.330002,48.529999,48,48.049999,3374700,45.17527
"933",48.23,48.84,48.07,48.220001,2770800,45.335102
"934",48.52,49.310001,48.470001,48.919998,3206300,45.993219
"935",48.41,48.580002,47.66,47.740002,4117500,45.455264
"936",47.68,48.580002,47.509998,48.57,3510000,46.24554
"937",48.720001,49.200001,48.509998,49.060001,2862400,46.712091
"938",51.560001,54.07,49.759998,53.610001,25705700,51.044336
"939",54.470001,56.849998,54.09,55.259998,13782400,52.615369
"940",54.189999,54.66,53.189999,53.48,7706000,50.920557
"941",53.450001,53.57,52.25,52.389999,4102800,49.882722
"942",52.529999,53.060001,52.48,52.990002,4164300,50.454009
"943",52.810001,53.099998,52.27,53.040001,3204500,50.501616
"944",53.189999,53.380001,52.02,52.169998,3190100,49.67325
"945",52,52.080002,50.709999,51.130001,3884600,48.683025
"946",51.209999,51.549999,50.82,51.009998,2497100,48.568765
"947",50.919998,51.98,50.849998,51.860001,2990700,49.378088
"948",52.869999,53.009998,52.029999,52.27,3111200,49.768466
"949",52.18,52.75,52.110001,52.619999,1963200,50.101714
"950",52.689999,52.799999,51.23,51.439999,2054900,48.978186
"951",51.400002,52.220001,51.32,52.209999,1600200,49.711336
"952",52.610001,53,52.130001,52.150002,4411600,49.65421
"953",52.220001,52.599998,52.02,52.18,1781400,49.682773
"954",52.310001,52.549999,52.099998,52.369999,1553000,49.863679
"955",52.549999,53.959999,52.389999,53.389999,4256200,50.834864
"956",53.349998,53.540001,53.029999,53.099998,2106200,50.558742
"957",53.23,53.419998,53.09,53.349998,1280900,50.796777
"958",53.740002,54.470001,53.57,54.080002,1742000,51.491844
"959",53.77,54.099998,53.330002,53.959999,1865500,51.377585
"960",53.860001,54,53.5,53.970001,1934200,51.387108
"961",54.060001,54.169998,52.119999,52.34,3204400,49.835116
"962",52.869999,53.75,52.84,53.41,2235800,50.853907
"963",53.389999,54.169998,53.32,53.34,1456700,50.787258
"964",53.380001,54.02,53.380001,53.689999,2135100,51.120506
"965",53.439999,53.59,52.02,52.279999,4046800,49.777986
"966",52.369999,53.470001,52.23,52.299999,2809200,49.797029
"967",52.259998,52.599998,51.84,52.240002,2153900,49.739903
"968",52.540001,53.32,52.540001,53.130001,1685600,50.587309
"969",53.130001,53.290001,52.599998,52.860001,1533100,50.33023
"970",53.240002,53.43,53.09,53.41,1493800,50.853907
"971",53.66,54.639999,53.580002,54.52,2797700,51.910786
"972",54.48,54.82,54.34,54.799999,1710800,52.177384
"973",54.759998,55.439999,54.52,55.009998,3521400,52.377333
"974",55,55,53.619999,53.650002,1970400,51.082423
"975",53.700001,54.939999,53.110001,54.060001,3357200,51.472801
"976",54.009998,54.349998,53.48,54.119999,3306600,51.529927
"977",54.349998,56.040001,54.349998,55.25,3536700,52.605849
"978",55.330002,58.02,55.200001,57.509998,7518000,54.757688
"979",57.509998,59.970001,57.509998,59.419998,6788200,56.576279
"980",59.450001,60.189999,58.970001,58.990002,5581700,56.166862
"981",59.32,59.32,58.400002,58.790001,2737800,55.976433
"982",58.5,58.59,58.09,58.380001,3356900,55.586054
"983",58.189999,58.450001,57.779999,57.91,2014300,55.138547
"984",58.060001,59.130001,57.950001,58.529999,3398900,55.728874
"985",58.540001,59.34,58.5,59.110001,2515000,56.281118
"986",58.93,59.290001,58.27,58.59,1698000,55.786003
"987",59.799999,59.889999,58.990002,59.43,2425100,56.585803
"988",59.43,59.459999,55,58.68,3500900,55.871696
"989",58.73,58.73,57.700001,57.790001,2605500,55.024291
"990",57.610001,58.150002,56.66,56.959999,4318500,54.234011
"991",56.860001,57.990002,56.860001,57.610001,2399500,54.852905
"992",57.290001,57.5,56.23,57.209999,2978500,54.472046
"993",56.950001,57.189999,56.68,56.73,1931000,54.015019
"994",56.900002,63.560001,56.759998,62.630001,6672100,59.632658
"995",59.990002,61.779999,58.580002,59.509998,10855900,56.661972
"996",59,60.459999,59,60.200001,2948100,57.318953
"997",60.009998,60.57,59.810001,60,2987200,57.128524
"998",59.299999,59.459999,58.040001,58.849998,2984400,56.61385
"999",59.080002,60.52,58.98,60.240002,5180400,57.951037
"1000",60.32,62.630001,60.299999,62.169998,4318600,59.807698
"1001",61.919998,62.049999,60.43,60.529999,2794600,58.230015
"1002",60.110001,60.580002,59.310001,59.459999,4472700,57.200672
"1003",59.380001,59.84,59.009998,59.669998,3069300,57.402692
"1004",59.720001,59.740002,59,59.279999,2022100,57.027511
"1005",59.57,60.060001,59.290001,59.75,1489000,57.479654
"1006",59.509998,60.939999,59.380001,60.400002,1902800,58.104957
"1007",60.040001,61.439999,60,60.990002,1731800,58.672539
"1008",60.650002,61.5,60,60.380001,1643100,58.085717
"1009",60.169998,60.98,60.169998,60.360001,2101900,58.066476
"1010",60.360001,61.369999,60,61.119999,2074700,58.797596
"1011",60.950001,62.43,60.599998,61.98,2215600,59.624919
"1012",61.759998,62.25,61.099998,61.759998,1477600,59.413277
"1013",62.900002,63.919998,62.900002,63.830002,3550100,61.404626
"1014",63.98,64.839996,63.98,64.230003,2311800,61.789429
"1015",64.290001,65.279999,64.18,65.18,3016700,62.703328
"1016",64.970001,65.050003,63.439999,63.529999,2033700,61.116022
"1017",62.07,62.740002,61.200001,62.27,2604000,59.903901
"1018",61.77,61.84,60.73,61.02,3116300,58.701398
"1019",60.75,61.939999,59.790001,61.610001,2505800,59.268979
"1020",61.5,61.540001,60.849998,61.5,2083100,59.163158
"1021",61.290001,61.950001,60.75,60.970001,1903000,58.653298
"1022",60.290001,61.630001,59.75,61.110001,2056600,58.787978
"1023",61.150002,61.369999,60.889999,61.150002,1499800,58.826459
"1024",61.259998,65.389999,61.209999,64.410004,4124800,61.962589
"1025",64.75,64.900002,63.529999,63.759998,2647800,61.337283
"1026",63.790001,63.790001,62.599998,62.93,2357700,60.538822
"1027",62.900002,63.490002,62.799999,63.009998,2349400,60.615781
"1028",62.130001,64.68,62.07,63.09,3955500,60.692743
"1029",66.019997,67.279999,64.949997,66.010002,13028300,63.501792
"1030",66.139999,67.459999,65.57,67.220001,5011800,64.665814
"1031",63.110001,63.25,59.66,60.169998,32884600,57.883693
"1032",60.5,61.400002,59.5,60.060001,12950900,57.777876
"1033",59.77,60.52,59.75,59.990002,4686200,57.710536
"1034",59.970001,61.82,59.959999,61.68,6865300,59.336319
"1035",60.299999,61.18,60.110001,61,6503600,58.682157
"1036",61.290001,61.599998,60.93,61.049999,4275300,58.730256
"1037",61.209999,61.240002,60.470001,60.48,6083600,58.181915
"1038",60.540001,61.139999,60.5,60.830002,1929800,58.518618
"1039",60.540001,60.84,60.490002,60.73,1701100,58.422416
"1040",61.049999,61.189999,60.529999,60.59,2005800,58.287736
"1041",60.580002,61.73,60.580002,61.59,3767500,59.249739
"1042",61.200001,61.5,60.73,61.209999,4290800,58.884177
"1043",60.650002,61.299999,60.48,60.48,4417800,58.181915
"1044",60.48,61.23,60.310001,60.389999,3170000,58.095335
"1045",60.619999,60.939999,60.389999,60.509998,2283600,58.210774
"1046",60.599998,61,60.299999,60.57,2461900,58.268496
"1047",60.540001,61.509998,60.540001,60.75,2189700,58.441656
"1048",60.830002,60.830002,60.27,60.299999,1481100,58.008755
"1049",60.549999,60.709999,60.02,60.41,2857700,58.114575
"1050",60.82,60.950001,60.369999,60.529999,2601300,58.230015
"1051",60.400002,60.610001,60.119999,60.349998,2130900,58.056854
"1052",60.41,60.689999,60.16,60.25,2275000,57.960655
"1053",60.290001,60.669998,60.259998,60.630001,1276300,58.326217
"1054",60.57,61,60.32,60.549999,1717000,58.249255
"1055",60.970001,61,60.549999,60.790001,1214200,58.480137
"1056",60.619999,60.939999,60.580002,60.830002,1647400,58.518618
"1057",60.650002,60.75,60.330002,60.57,2172400,58.268496
"1058",60.740002,60.889999,60.380001,60.43,1969000,58.133816
"1059",60.400002,60.619999,60.310001,60.470001,1583000,58.172297
"1060",60.709999,60.939999,60.209999,60.41,2689300,58.114575
"1061",60.560001,60.630001,59.5,59.669998,5738700,57.402692
"1062",59.290001,59.369999,58.799999,59.139999,3886300,57.485313
"1063",59.02,59.490002,58.759998,59.32,1558400,57.660277
"1064",59.349998,59.799999,59.16,59.700001,2220300,58.029646
"1065",59.759998,60.009998,59.380001,59.52,2878200,57.854682
"1066",59.59,59.740002,59.220001,59.369999,2147300,57.708878
"1067",59.400002,59.779999,59.299999,59.580002,2018400,57.913005
"1068",59.549999,59.939999,59.439999,59.799999,1627700,58.126847
"1069",59.34,60.080002,59.34,59.779999,2003200,58.107406
"1070",59.599998,59.990002,59.07,59.139999,2050100,57.485313
"1071",59.189999,59.32,58.610001,59.18,1408200,57.524195
"1072",59.029999,59.189999,58.68,59.040001,1414600,57.388113
"1073",59.02,59.200001,58.720001,59.080002,1031600,57.426994
"1074",59.139999,59.5,58.91,59.029999,1309000,57.37839
"1075",58.82,59.720001,58.720001,59.560001,1393600,57.893564
"1076",59.509998,59.720001,59.049999,59.419998,1781800,57.757478
"1077",59.419998,59.630001,59.189999,59.52,1284000,57.854682
"1078",59.84,59.860001,59.189999,59.400002,3513100,57.738041
"1079",59.369999,59.98,59.200001,59.959999,1660700,58.28237
"1080",59.560001,59.919998,59.5,59.650002,1934800,57.981046
"1081",59.68,60.419998,59.610001,60.240002,2604600,58.554539
"1082",59.91,60.290001,59.669998,59.73,1595600,58.058806
"1083",59.610001,60.18,59.610001,59.950001,1294100,58.272652
"1084",59.700001,60.48,59.599998,60.34,1319800,58.651739
"1085",60.389999,60.450001,59.900002,59.91,1665300,58.23377
"1086",59.139999,59.959999,58.900002,59.759998,3253200,58.087965
"1087",59.619999,59.990002,59.5,59.810001,1448100,58.136569
"1088",60.139999,60.459999,59.919998,60.27,2146400,58.583698
"1089",60.439999,60.450001,59.849998,60,1352500,58.321252
"1090",59.650002,60.299999,59.5,59.889999,1751700,58.214329
"1091",59.990002,60.439999,59.830002,60.400002,1480100,58.710062
"1092",60.25,60.490002,59.810001,59.869999,1720000,58.194888
"1093",60.119999,60.75,60,60.48,2785700,58.787821
"1094",60.439999,60.900002,59.849998,59.93,2693800,58.253211
"1095",60.009998,60.009998,59.5,59.540001,2699000,57.874123
"1096",58.84,59.509998,57.810001,58.720001,3418300,57.077066
"1097",58.07,58.650002,57.869999,58,4619900,56.37721
"1098",58.32,58.84,57.52,58.59,4816200,56.950703
"1099",58.220001,59.599998,58.119999,59.369999,2125100,57.708878
"1100",59.380001,60.759998,59.299999,60.759998,1897000,59.059986
"1101",60.790001,60.990002,60.470001,60.52,1355300,58.826703
"1102",60.950001,61.349998,60.349998,60.459999,1560800,58.768381
"1103",61.07,61.07,60.450001,60.669998,1309700,58.972504
"1104",60.73,61.200001,60.599998,60.939999,1909200,59.23495
"1105",60.990002,61.150002,60.599998,61.029999,2073800,59.322432
"1106",60.93,61.400002,60.810001,61.220001,1101800,59.507119
"1107",60.799999,61.459999,60.77,61.23,914200,59.516837
"1108",61.68,61.709999,61.27,61.5,2522600,59.779283
"1109",61.52,62.169998,61.369999,62.119999,1726700,60.381935
"1110",62,62.240002,61.59,61.91,992400,60.177812
"1111",62.380001,62.470001,61.330002,61.990002,1755000,60.255575
"1112",62.02,62.279999,61.84,61.98,1660000,60.245853
"1113",61.669998,62.139999,61.509998,62.080002,1788100,60.343057
"1114",61.900002,62.470001,61.810001,62.139999,915100,60.401376
"1115",62.150002,62.240002,61.830002,61.900002,693700,60.168093
"1116",61.57,62.189999,61.57,62.080002,1180900,60.343057
"1117",62.18,62.59,61.889999,62.099998,1071600,60.362494
"1118",62.139999,62.139999,61.369999,61.59,1254400,59.866765
"1119",61.349998,62.16,61.32,62.110001,1526900,60.372216
"1120",62.110001,62.529999,61.950001,62.439999,1358100,60.692981
"1121",62.400002,62.91,62.290001,62.849998,2639700,61.09151
"1122",62.57,63.139999,62.459999,63.139999,1874900,61.373397
"1123",63.66,63.669998,63.150002,63.540001,2527200,61.762207
"1124",63.549999,63.77,63.23,63.450001,1735300,61.674725
"1125",63.16,63.740002,63.16,63.549999,2872100,61.771925
"1126",63.040001,63.450001,62.799999,62.869999,1586500,61.708127
"1127",63.080002,63.400002,62.900002,63.139999,1037500,61.973138
"1128",62.970001,63.459999,62.970001,63.25,1545600,62.081106
"1129",63.34,63.669998,63.16,63.560001,2374300,62.385378
"1130",63.360001,63.91,63.360001,63.889999,1205700,62.709278
"1131",63.889999,63.900002,63.619999,63.900002,1032200,62.719095
"1132",63.799999,63.869999,63.450001,63.689999,1103400,62.512973
"1133",63.57,64.160004,63.470001,63.5,2218700,62.326486
"1134",63.279999,64.07,63.150002,64.059998,1272100,62.876134
"1135",63.950001,64.230003,63,63.02,1625900,61.855357
"1136",63.040001,63.650002,62.990002,63.18,1430300,62.0124
"1137",62.84,63.240002,62.549999,62.549999,2349200,61.394042
"1138",62.689999,63.049999,62.099998,62.099998,1949600,60.952357
"1139",61.869999,63.139999,61.73,61.759998,2244200,60.61864
"1140",61.869999,62.130001,61.389999,61.790001,2367100,60.648088
"1141",62.200001,62.779999,62.009998,62.599998,2806600,61.443117
"1142",62.619999,62.970001,62.040001,62.040001,4675100,60.893468
"1143",61.720001,63.259998,61.34,63.049999,1995800,61.884801
"1144",63.349998,63.650002,62.880001,63.439999,1493900,62.267593
"1145",63.349998,63.900002,63.349998,63.599998,810000,62.424636
"1146",63.599998,63.880001,63.549999,63.790001,774500,62.611127
"1147",63.639999,63.91,63.470001,63.619999,1354500,62.444267
"1148",63.549999,63.799999,63.41,63.419998,1222000,62.247962
"1149",63.200001,63.490002,62.93,62.939999,1633000,61.776834
"1150",63.200001,63.220001,62.41,62.639999,1340400,61.482378
"1151",62.490002,62.75,62.189999,62.48,1701300,61.325335
"1152",62.68,63.48,62.43,62.57,3680400,61.413672
"1153",62.860001,63.459999,62.849998,63.349998,1414600,62.179256
"1154",63.439999,63.880001,63.380001,63.470001,1904700,62.297041
"1155",63.66,63.790001,63.459999,63.630001,2425900,62.454084
"1156",63.630001,64.019997,63.52,63.919998,1760700,62.738722
"1157",64.25,64.959999,63.970001,64.459999,3630700,63.268744
"1158",63.970001,64.769997,63.939999,64.629997,1565600,63.4356
"1159",64.809998,65.080002,64.540001,64.860001,1925600,63.661353
"1160",64.889999,65.309998,64.75,65.209999,2568000,64.004883
"1161",65.550003,65.959999,65.25,65.559998,2665100,64.348413
"1162",65.300003,65.889999,65.150002,65.709999,2585400,64.495643
"1163",65.779999,66.230003,65.300003,66.099998,2003700,64.878435
"1164",66,66.110001,65.830002,66.019997,1782600,64.799911
"1165",66,66.07,65.760002,66.019997,2865100,64.799911
"1166",65.5,66.059998,65.370003,65.910004,2109300,64.691951
"1167",65.769997,66.489998,65.669998,65.870003,3661600,64.65269
"1168",65.82,66.260002,65.459999,66.150002,2784200,64.927514
"1169",65.720001,66.129997,65.470001,65.610001,3361400,64.397492
"1170",65.709999,66.290001,65.43,66.290001,1563600,65.064926
"1171",66.379997,66.480003,65.800003,66.459999,1600600,65.231782
"1172",66.459999,66.5,65.910004,66.150002,1721700,64.927514
"1173",66.309998,66.540001,65.870003,66.519997,1959700,65.290671
"1174",66.489998,66.610001,65.889999,66.029999,2035000,64.809729
"1175",65.779999,66.32,65.690002,66,1578800,64.780284
"1176",66.309998,67.089996,66.110001,67.07,2237600,65.83051
"1177",66.949997,67.739998,66.68,67.550003,2554000,66.301643
"1178",67.660004,68.099998,67.610001,68.099998,2256300,66.841474
"1179",67.989998,67.989998,67.269997,67.300003,2900400,66.056263
"1180",67.059998,68,66.959999,67.959999,1537600,66.704062
"1181",67.589996,68.639999,67.470001,68.639999,1852500,67.371495
"1182",68.639999,68.639999,67.839996,67.849998,1812200,66.596094
"1183",67.790001,68.709999,67.5,68.699997,2545900,67.430384
"1184",68.739998,68.970001,68.379997,68.940002,5203400,67.665954
"1185",68.660004,69.400002,68.660004,69.360001,1974800,68.07819
"1186",69.349998,69.610001,69.07,69.449997,5691700,68.166524
"1187",68.769997,68.949997,68.440002,68.480003,3062700,67.85934
"1188",68.5,68.730003,68.290001,68.419998,2035100,67.799879
"1189",68.510002,68.739998,68.150002,68.489998,1361500,67.869244
"1190",68.32,69.129997,68.32,68.860001,1630900,68.235893
"1191",68.720001,69.080002,68.489998,69.040001,1688400,68.414262
"1192",69.199997,69.199997,67.779999,67.900002,4622700,67.284595
"1193",67.779999,67.870003,66.169998,66.989998,9179300,66.382839
"1194",67.190002,67.400002,66.940002,67.209999,1615800,66.600846
"1195",66.809998,67.080002,66.389999,66.550003,3478400,65.946832
"1196",66.589996,66.879997,66.32,66.440002,3440300,65.837829
"1197",66.489998,67.300003,66.489998,67.190002,1688800,66.581031
"1198",66.779999,67.010002,66.290001,66.940002,2409600,66.333297
"1199",66.940002,67.699997,66.940002,67.690002,2184400,67.076499
"1200",67.540001,67.540001,66.949997,67.25,2795600,66.640485
"1201",67.110001,67.449997,66.330002,67.139999,4055400,66.531481
"1202",66.989998,67.199997,66.699997,66.959999,2639300,66.353112
"1203",67.18,67.349998,66.940002,67.339996,3156900,66.729665
"1204",67.480003,68.800003,67.349998,68.32,4143300,67.700787
"1205",68.300003,68.300003,67.610001,67.809998,3986700,67.195407
"1206",67.949997,67.949997,66.989998,67.010002,4050200,66.402662
"1207",67.019997,67.139999,66.57,66.660004,4716300,66.055836
"1208",66.779999,68.279999,66.639999,68.190002,4274700,67.571968
"1209",68.220001,68.25,65.510002,66.419998,6469100,65.818006
"1210",66.419998,66.790001,65.010002,65.349998,12098300,64.757704
"1211",65.230003,68.010002,65.199997,67.389999,4903000,66.779215
"1212",67.389999,69.82,67.389999,69.25,12064100,68.622358
"1213",68.970001,70.300003,68.940002,69.699997,2909900,69.068276
"1214",69.5,69.830002,68.889999,68.910004,2337700,68.285443
"1215",68.949997,69.129997,68.690002,68.82,1666600,68.196255
"1216",68.610001,69.839996,68.610001,69.550003,2269200,68.919642
"1217",69.419998,71.139999,69.419998,70.510002,7222500,69.87094
"1218",71,71,69.980003,69.989998,2150000,69.355649
"1219",69.900002,71.019997,69.790001,70.889999,4101600,70.247493
"1220",70.940002,71.239998,70.629997,70.730003,3761800,70.088947
"1221",71,71.029999,70.480003,70.550003,2286900,69.910579
"1222",70.75,70.919998,70.209999,70.68,6620100,70.039398
"1223",70.93,70.970001,70.120003,70.589996,3526300,69.950209
"1224",70.82,71.089996,70.809998,71,6225300,70.356497
"1225",71.07,71.370003,70.769997,70.769997,5000800,70.128578
"1226",70.769997,71.5,70.75,71,4587800,70.356497
"1227",70.919998,71.269997,70.800003,70.809998,7354400,70.168217
"1228",71.050003,71.540001,70.739998,70.82,9299500,70.178128
"1229",70.599998,70.919998,70.540001,70.730003,7776500,70.088947
"1230",70.610001,70.610001,69.790001,69.800003,7193500,69.167376
"1231",69.809998,70.110001,69.519997,69.860001,3555000,69.22683
"1232",70.010002,70.239998,69.699997,70.230003,3315600,69.593479
"1233",70.699997,70.730003,70.059998,70.18,4737800,69.543929
"1234",70.029999,70.389999,69.879997,70.269997,2764300,69.63311
"1235",70.300003,70.910004,70.129997,70.860001,4166100,70.217766
"1236",70.669998,71.279999,70.440002,71.209999,2683200,70.564593
"1237",71.480003,72.089996,71.480003,71.639999,3598300,70.990696
"1238",71.669998,71.790001,71.220001,71.300003,1550500,70.653781
"1239",70.989998,71.550003,70.900002,71.489998,1245500,70.842054
"1240",71.419998,71.75,71.290001,71.709999,2472700,71.060061
"1241",71.900002,71.970001,71.669998,71.919998,1961500,71.268157
"1242",71.889999,72.199997,71.879997,72.160004,2699200,71.505987
"1243",71.870003,72.18,71.730003,71.830002,2726100,71.178976
"1244",71.900002,72.129997,71.669998,72,3191300,71.347434
"1245",72.029999,72.269997,71.75,71.75,4274600,71.099699
"1246",71.769997,72.389999,71.5,72,4522800,71.347434
"1247",71.989998,72.25,71.910004,72.010002,3316900,71.357345
"1248",72.010002,72.330002,71.870003,72.120003,2873700,71.466349
"1249",72.800003,73.019997,72.68,72.82,27124800,72.160001
"1250",72.360001,72.650002,72.309998,72.519997,13987900,72.519997
"1251",72.269997,72.629997,72.239998,72.480003,9914400,72.480003
"1252",72.459999,72.589996,71.910004,72.099998,4763100,72.099998
"1253",71.949997,72.150002,71.709999,71.879997,4566400,71.879997
"1254",72,72.080002,71.629997,71.629997,2770300,71.629997
"1255",71.489998,71.75,71.480003,71.540001,2145000,71.540001
"1256",71.589996,71.599998,70.919998,71.059998,4728800,71.059998
"1257",71.129997,71.260002,70.809998,71.080002,4069800,71.080002
"1258",71.010002,71.550003,70.900002,71.370003,4180100,71.370003
"1259",71.370003,71.75,71.360001,71.730003,3629600,71.730003
