"","PPG.Open","PPG.High","PPG.Low","PPG.Close","PPG.Volume","PPG.Adjusted"
"892",187.399994,187.419998,185.080002,185.5,1373600,90.96907
"893",185.610001,187.600006,185.610001,187.580002,373000,91.989102
"894",187.839996,188.369995,187.25,188.080002,609800,92.234301
"895",188.580002,188.580002,187.25,187.779999,783000,92.08718
"896",187.820007,188.830002,187.100006,188.470001,1015200,92.425557
"897",188.770004,190.070007,188.259995,189.660004,1038800,93.009133
"898",189.5,190.289993,188.529999,188.940002,1368400,92.656045
"899",189.399994,190.100006,188.880005,189.410004,814200,92.886533
"900",189.630005,189.990005,186.929993,187.520004,1564800,91.959679
"901",187.600006,189.139999,186.020004,188.279999,2334800,92.33238
"902",188.550003,190.199997,187.410004,189.470001,2006600,92.915956
"903",189.710007,191.229996,189.25,190.130005,2366000,93.239622
"904",190.570007,191.539993,189.630005,190.580002,2090200,93.4603
"905",189.929993,191.350006,187.190002,187.759995,2609000,92.07737
"906",188.570007,191.009995,187.570007,190.889999,1919400,93.612322
"907",191.270004,191.550003,190.429993,190.699997,2111400,93.519145
"908",182.570007,189.889999,182.570007,187.669998,3294200,92.033236
"909",188.5,192.229996,188.5,189.479996,3656400,92.920857
"910",190.330002,191.539993,189.110001,190,2339600,93.175867
"911",190.149994,190.690002,186.589996,187.160004,2843800,91.783135
"912",186.710007,188.039993,185.770004,186.889999,2456200,91.650725
"913",185.229996,185.699997,181.589996,181.600006,2377200,89.056516
"914",182,184.490005,180.429993,183.190002,2781000,89.836249
"915",183.089996,184.660004,181.720001,182.429993,2033200,89.463541
"916",182.050003,184.869995,181.660004,183.199997,1591000,89.84115
"917",183.699997,185.649994,182.869995,184.669998,1190000,90.562038
"918",182.210007,184.5,181.429993,182.360001,2721200,89.429217
"919",182.509995,183.330002,176.669998,176.869995,2566800,86.736922
"920",177.729996,179.440002,176.800003,177.240005,1938000,86.918375
"921",175.889999,177.630005,173.830002,177.220001,2258600,86.908565
"922",177.429993,179.309998,176.820007,178.919998,1659000,87.742242
"923",180.600006,182.550003,180.5,182.539993,1596800,89.517485
"924",182.130005,184.910004,181.729996,183.929993,2010600,90.19914
"925",184.410004,186.619995,183.509995,185.160004,1992200,90.802336
"926",186.029999,187.070007,185.25,185.759995,1361800,91.096571
"927",185,187.839996,184.160004,187.229996,1374400,91.817459
"928",187.229996,189.479996,187.100006,188.899994,1415000,92.636425
"929",188.460007,188.5,186.220001,186.589996,2619800,91.503604
"930",185.649994,188.729996,185.589996,187.059998,1718000,92.034971
"931",187,188.880005,186.089996,188.75,1690800,92.866465
"932",188.770004,190.809998,188.699997,189.869995,2260000,93.417511
"933",189.490005,190.990005,188.5,188.520004,1695400,92.753305
"934",188.309998,192,188.300003,190.770004,1679200,93.860323
"935",190.399994,194.119995,190.25,193.130005,1781200,95.021462
"936",192.800003,194.669998,191.199997,193.690002,1586200,95.296985
"937",194.039993,198.149994,193.75,197.820007,2879800,97.328979
"938",193.229996,198.339996,193.229996,197.059998,1615400,96.955048
"939",199.75,200.410004,198.679993,200.190002,1354000,98.495035
"940",200,200.960007,199.110001,199.539993,1194200,98.175226
"941",199.759995,201.289993,199.449997,200.139999,979200,98.470433
"942",200.339996,201.240005,199.240005,200.070007,1540000,98.435997
"943",199.320007,200.830002,198.639999,200.300003,979200,98.549156
"944",201,201,197.449997,197.509995,1772000,97.17645
"945",197.210007,198.029999,196.199997,197.210007,1605600,97.028854
"946",198.229996,198.800003,194.509995,194.910004,1022400,95.897235
"947",194.589996,196.119995,194.25,194.580002,1214000,95.734871
"948",195.190002,197.190002,194.740005,195.960007,1668800,96.413844
"949",196.470001,198.809998,196.440002,197.960007,1223200,97.39786
"950",198.889999,199.220001,194.449997,195.160004,1495200,96.020237
"951",194.479996,196.130005,194.009995,194.740005,1833800,95.813594
"952",196.470001,198.139999,194.539993,195.119995,3024800,96.000552
"953",196.100006,196.399994,192.25,193.210007,1008800,95.060823
"954",194.139999,195.089996,192.410004,192.869995,1555400,94.893535
"955",193.410004,194,190.410004,190.410004,1492400,93.6832
"956",190.429993,190.960007,188.029999,189.529999,1201400,93.250231
"957",190.029999,191.710007,189.410004,190.809998,1012800,93.88
"958",192.720001,194.979996,192.009995,193.460007,1627800,95.183825
"959",195.080002,196.720001,193.380005,196.639999,1093600,96.748406
"960",196.169998,197.990005,195.460007,197.259995,1458200,97.053448
"961",197.25,200.050003,196.160004,197.369995,1224600,97.10757
"962",200.470001,201.589996,196.710007,197.759995,2836400,97.299452
"963",197.270004,197.740005,192.289993,193.070007,2327000,94.991942
"964",192.880005,194.130005,190.300003,192.5,1858600,94.711494
"965",192.690002,195.970001,191.710007,195.690002,1432000,96.281
"966",195.979996,196.190002,189.889999,189.960007,1847000,93.461798
"967",189.399994,190.770004,187.630005,187.820007,1373400,92.408901
"968",189.160004,189.699997,187.139999,188.559998,1304200,92.772982
"969",188.639999,189.160004,185.179993,188.529999,1875400,92.758223
"970",190,191.929993,188.490005,191.630005,2034400,94.28345
"971",199.990005,200,196.479996,199.460007,3588200,98.135872
"972",198.100006,199.419998,196.389999,196.539993,2523000,96.699202
"973",196.869995,197.990005,196.279999,196.360001,1778000,96.610644
"974",196.660004,198.119995,195.929993,196.300003,1542200,96.581125
"975",196.630005,196.940002,194.270004,194.509995,1536800,95.700427
"976",193.869995,194.300003,191.759995,192.979996,1429000,94.947656
"977",193.770004,194.570007,190.070007,191.470001,1583800,94.204727
"978",192.350006,193.449997,191.179993,193,987400,94.957498
"979",192.289993,194,192.259995,193.619995,1117400,95.262541
"980",193.149994,194.210007,192.25,192.639999,789000,94.780375
"981",192.410004,195.570007,192.179993,195.179993,1516200,96.030071
"982",194.860001,196.210007,193.589996,195.889999,888000,96.3794
"983",194.729996,196.490005,193.009995,195.470001,1240600,96.172758
"984",196.320007,198.899994,195,198.740005,1619800,97.781625
"985",197.619995,198.880005,194.970001,196.279999,1200800,96.897954
"986",196.25,196.839996,194.809998,196.619995,1005000,97.065801
"987",197.830002,199.649994,196.720001,199.410004,688800,98.44315
"988",199.300003,199.5,197.559998,197.729996,950000,97.613777
"989",197.589996,198.410004,196.330002,196.559998,866200,97.036181
"990",196.300003,196.449997,193,194.630005,933800,96.083398
"991",194.830002,195.580002,192.960007,195.360001,1471400,96.443776
"992",195.929993,198.470001,195.360001,196.039993,986400,96.77947
"993",196.279999,197.240005,195.520004,195.690002,1540400,96.606689
"994",196.020004,197.889999,195.720001,197.169998,1186400,97.337322
"995",197.009995,198.039993,196.300003,196.350006,691400,96.932515
"996",196.270004,199.029999,196.270004,198.860001,605200,98.171629
"997",199.5,199.710007,197.830002,198.119995,1357800,97.806309
"998",198.5,200.919998,197.949997,200.25,1453000,98.857833
"999",200.429993,201,198.020004,201,1044600,99.228087
"1000",200.929993,202.880005,200.139999,201.610001,1078200,99.529227
"1001",201.809998,203.050003,200.960007,202.330002,615400,99.884671
"1002",201.410004,202.300003,200.929993,201.720001,832200,99.583531
"1003",201.630005,204.75,200.070007,203.860001,1573600,100.639989
"1004",203.580002,203.789993,201.100006,203.149994,986200,100.289479
"1005",204.240005,205.800003,204.009995,204.929993,873600,101.168214
"1006",204.630005,205.649994,204.360001,205.110001,840400,101.257079
"1007",204.399994,205.889999,203.259995,205.800003,834400,101.597714
"1008",204.5,205.919998,204.289993,205.600006,763400,101.498981
"1009",205.369995,205.710007,203.350006,203.580002,1284000,100.501762
"1010",203.830002,204.75,203.210007,204.270004,504200,100.842396
"1011",203.75,204.25,201.809998,203.020004,861000,100.225306
"1012",202.520004,204.119995,202.050003,202.509995,725600,99.973529
"1013",202.25,204,201.270004,203.589996,1122800,100.506696
"1014",203.410004,204.050003,202.979996,203.220001,850200,100.324039
"1015",203.830002,205.460007,203.279999,204.570007,1507000,100.9905
"1016",204.880005,205.070007,203.699997,204.369995,599800,100.891759
"1017",203.600006,205.490005,202.520004,203.029999,1050800,100.23024
"1018",203.419998,205.850006,203.419998,204.470001,1229400,100.941129
"1019",204.729996,204.770004,201.910004,202.580002,955200,100.008089
"1020",201.610001,204.199997,201.600006,204.050003,1474000,100.733788
"1021",211.929993,213.009995,208.600006,210.149994,2919000,103.745183
"1022",210.220001,210.990005,208.830002,208.860001,1358600,103.108349
"1023",208.570007,209.479996,207.940002,208.309998,925600,102.836828
"1024",208.690002,210.360001,208.380005,210.160004,577200,103.750125
"1025",209,209.059998,207.309998,208.380005,1244000,102.871389
"1026",207.899994,208.860001,206.690002,206.800003,960000,102.091386
"1027",207.800003,208.100006,206.380005,207.820007,849400,102.594934
"1028",205.649994,207.809998,205,207.389999,1188000,102.382651
"1029",207.039993,208.199997,205.789993,208.029999,701000,102.698601
"1030",208.490005,208.940002,207.910004,207.990005,631200,102.678857
"1031",208.720001,209.490005,205.380005,205.559998,1512400,101.47923
"1032",206.75,207.190002,204.949997,205.789993,2035800,101.592773
"1033",205.020004,209.75,205.020004,207.699997,1891000,102.535688
"1034",208.199997,210.5,207.960007,209.550003,1398000,103.448984
"1035",208.589996,209.809998,208.220001,208.75,1377600,103.054045
"1036",209.279999,211.089996,208.949997,210.110001,1163000,103.72544
"1037",210.169998,211.660004,209.729996,210.309998,1485000,103.824172
"1038",210,211.320007,209.419998,210.020004,914600,103.681011
"1039",210,210.5,208.529999,208.869995,629400,103.113283
"1040",209.279999,209.639999,207.550003,208.669998,960000,103.014551
"1041",208.5,208.570007,204.910004,204.990005,1429800,101.197841
"1042",205.25,206.669998,203.600006,204.429993,1270400,100.921378
"1043",203.820007,203.820007,198.339996,198.360001,1586600,97.924793
"1044",196.979996,199.240005,196.5,198.389999,1409200,97.939602
"1045",198.110001,200.990005,198.110001,200.619995,991000,99.040489
"1046",199.259995,200.699997,197.679993,198.210007,1059400,97.850745
"1047",197.899994,199.809998,197.630005,198.889999,1186600,98.186438
"1048",199.630005,200,197,197.320007,1035600,97.740632
"1049",197.789993,200.380005,197.020004,200.220001,763400,99.177117
"1050",200.649994,201.110001,199.160004,199.179993,753800,98.661958
"1051",199.350006,199.990005,198.470001,199.529999,557800,98.83533
"1052",200.720001,202.110001,199.199997,202.009995,815600,100.063773
"1053",201.550003,202.100006,200.919998,201.570007,867400,99.84583
"1054",202.059998,203.770004,200.869995,202.270004,882200,100.192567
"1055",202.300003,203.929993,202.220001,203.770004,974400,100.935578
"1056",204.100006,205.289993,203.820007,204.630005,814600,101.361571
"1057",204,204.740005,203.190002,204.080002,939800,101.089132
"1058",204.699997,206,204.080002,205.080002,929000,101.584473
"1059",205.100006,205.449997,204.429993,204.550003,644800,101.321943
"1060",205.110001,206.360001,204.919998,206.229996,921000,102.154111
"1061",206.850006,206.850006,205.550003,206.460007,871600,102.268045
"1062",206.110001,206.649994,204.570007,205.240005,859000,101.663729
"1063",204.690002,206.119995,204.360001,205.440002,758000,101.762796
"1064",205.940002,206.199997,205.210007,205.860001,777000,101.970838
"1065",206.389999,206.539993,204.570007,205.190002,858000,101.63896
"1066",205.729996,206.119995,203.300003,203.529999,1174400,100.816693
"1067",203.830002,205.009995,203.220001,203.619995,799000,100.861272
"1068",203.75,204.009995,202.949997,203.960007,1059200,101.029694
"1069",203.710007,205.369995,203.229996,203.919998,656000,101.009876
"1070",204.119995,204.289993,201.110001,201.460007,836800,99.791342
"1071",201.179993,202.649994,200.119995,202.460007,804200,100.286682
"1072",200.990005,202.130005,200.449997,201.419998,900800,99.771524
"1073",201.320007,201.779999,198.949997,199.679993,949800,98.909628
"1074",199.759995,200.389999,198.479996,199.710007,992600,98.924496
"1075",199.380005,201.869995,198.529999,200.520004,1623600,99.32572
"1076",201.460007,202.899994,200.830002,201.830002,1358600,99.974615
"1077",202.210007,204.039993,201.889999,203.160004,1057600,100.633419
"1078",203.960007,205.160004,202.779999,202.809998,1459000,100.460047
"1079",202.960007,203.460007,199.520004,199.679993,1357000,98.909628
"1080",199.240005,199.929993,198.089996,198.279999,1344200,98.216154
"1081",198.699997,200.830002,198.479996,200.539993,1175600,99.335622
"1082",199.389999,199.619995,197.410004,197.410004,1002600,97.78521
"1083",197.119995,198.699997,197,198.449997,766800,98.300361
"1084",197.279999,199.889999,196.729996,199.460007,1099400,98.80066
"1085",199.080002,199.380005,196.380005,196.740005,1598800,97.453333
"1086",196.5,196.5,189.669998,191.169998,3029000,94.694282
"1087",190.869995,191.899994,187.889999,191.169998,1724800,94.694282
"1088",192.029999,193.660004,190.729996,191.850006,1442600,95.031117
"1089",193.539993,193.539993,190.559998,191.270004,939400,94.743819
"1090",190.389999,190.389999,186.330002,186.419998,2348000,92.341413
"1091",186.449997,189.759995,185.080002,189.529999,2850200,93.881923
"1092",189.990005,190.259995,185.610001,186.029999,2205000,92.148231
"1093",185.779999,187.410004,183.460007,183.550003,2004000,90.919788
"1094",183.289993,183.990005,176.179993,176.589996,2501000,87.472213
"1095",177.119995,179.960007,175.419998,177.580002,2546000,87.962603
"1096",175.369995,181.139999,173.009995,180.5,3388200,89.408997
"1097",173.899994,183.5,171.559998,181.830002,4098600,90.067801
"1098",184.639999,188.369995,183.649994,187.25,3454600,92.752547
"1099",187.779999,191.270004,186.770004,191.179993,2413200,94.699232
"1100",191.949997,196.279999,191.949997,196.039993,2398800,97.106588
"1101",197.259995,198.5,193.300003,193.710007,2937400,95.952451
"1102",195.970001,196.570007,194.110001,194.899994,1712000,96.5419
"1103",194.860001,196.110001,192.619995,195.850006,1615000,97.01248
"1104",193.160004,193.839996,191.199997,192.600006,2100200,95.402623
"1105",194.770004,196.860001,193.960007,195.389999,2245800,96.78462
"1106",195.009995,195.429993,190.779999,192.050003,3746800,95.130184
"1107",191.339996,193.440002,190.779999,192.350006,1368200,95.278788
"1108",194.789993,204.5,193.550003,203.690002,5398200,100.895949
"1109",204.050003,204.779999,199.880005,200.369995,2409200,99.251415
"1110",200.25,200.789993,197.270004,198.470001,1712600,98.31027
"1111",200.419998,205.460007,199.649994,205.25,2963400,101.66868
"1112",205,206.259995,203.160004,206.089996,1990200,102.419096
"1113",203.059998,207.490005,203.059998,206.899994,1819400,102.821634
"1114",206.570007,207.330002,205.339996,206.270004,1232000,102.508553
"1115",206.25,207.009995,204.710007,205.259995,1409600,102.006615
"1116",205.240005,205.589996,203.160004,203.899994,2076600,101.330745
"1117",204.229996,206.990005,203.009995,205.229996,1980000,101.991707
"1118",205.110001,206.350006,203.470001,203.899994,1606400,101.330745
"1119",204,206.369995,203.410004,205.330002,1093200,102.041406
"1120",204.949997,208.75,204.350006,208.5,1803000,103.616778
"1121",208.690002,211.080002,208.020004,210.660004,2718600,104.69022
"1122",209.839996,212.880005,209.610001,212.660004,1405800,105.684146
"1123",215.039993,217.729996,213.699997,215.350006,2580800,107.020977
"1124",215.600006,216.539993,214.449997,215.570007,2368000,107.13031
"1125",215.179993,217.440002,215.179993,215.399994,1364000,107.04582
"1126",215.149994,217.130005,214.550003,216.949997,909200,107.816114
"1127",218.300003,219.539993,216.479996,218.820007,1286400,108.74544
"1128",217.460007,220.779999,216.789993,219.869995,3195800,109.267245
"1129",221.210007,222.240005,217.949997,219.130005,1815200,108.899497
"1130",219.600006,223.630005,219.130005,223.259995,1591600,110.951949
"1131",223.110001,225.169998,222.460007,223.710007,2052800,111.175588
"1132",223.899994,225.449997,222.449997,222.850006,1527800,110.7482
"1133",222.399994,223.949997,221.669998,222.839996,1805200,110.743225
"1134",221.009995,225.789993,221.009995,225.690002,1781200,112.159573
"1135",225.610001,225.610001,220.479996,220.850006,1528000,109.754274
"1136",220.860001,224.309998,220.470001,222.600006,1498800,110.623959
"1137",221.639999,222.410004,219.759995,219.820007,2742000,109.242403
"1138",221.020004,222.470001,216.229996,218.110001,2577400,108.392592
"1139",216.289993,221.330002,216.039993,216.660004,1945000,107.671998
"1140",217.089996,223.039993,216.690002,222.259995,1943000,110.454986
"1141",224.429993,227.100006,222.910004,227.009995,1510200,112.81556
"1142",228.080002,229.600006,227.009995,227.899994,2125800,113.257857
"1143",228.639999,230.029999,227.330002,229.600006,1643600,114.1027
"1144",230.179993,232.160004,230,231.070007,1018800,114.833236
"1145",231.5,231.839996,230.380005,231.119995,541600,114.858078
"1146",231.380005,232.789993,230.589996,231.589996,605000,115.091651
"1147",230.910004,233.160004,230.610001,232.460007,868600,115.524014
"1148",231.529999,232.610001,231.130005,231.660004,843200,115.126442
"1149",232.25,233.669998,231.020004,231.149994,1267200,114.872986
"1150",231.149994,232.339996,227.589996,229.399994,888600,114.003301
"1151",227.059998,227.75,222.589996,223.479996,1931800,111.061281
"1152",224.710007,225.300003,219.809998,222.929993,1710600,110.78795
"1153",222.979996,224.699997,221.389999,223.919998,2366400,111.279946
"1154",226.240005,230.690002,224.929993,229.880005,2075800,114.241849
"1155",230.229996,230.770004,225.75,226.970001,1599000,112.795685
"1156",227,228.050003,224.830002,226.25,1438800,112.437871
"1157",227.410004,230.240005,224.470001,226.990005,1656400,112.805626
"1158",224.320007,227.039993,222.529999,226.970001,2555800,112.795685
"1159",226.970001,233.979996,224.770004,226.199997,3105000,112.413021
"1160",226.070007,230.899994,225.059998,230.380005,1886400,114.49033
"1161",231.089996,232,226.160004,228.160004,2082000,113.387072
"1162",227.470001,229.619995,226.210007,228.029999,1469000,113.322464
"1163",228.710007,231.960007,226.309998,231.350006,1175400,114.972385
"1164",231,231,227.770004,227.809998,952200,113.213132
"1165",227.100006,228.149994,225.210007,227.820007,1002200,113.218106
"1166",226,228.029999,224.259995,225.960007,1246400,112.293755
"1167",226.130005,227.710007,221.240005,221.740005,1411200,110.19657
"1168",222,226.070007,220.309998,225.710007,1528800,112.169514
"1169",222.740005,226.059998,222.740005,222.880005,2708400,110.763108
"1170",221.25,224.240005,219.880005,223.729996,1589600,111.185522
"1171",226.429993,227.75,223.839996,226.899994,1328000,112.760894
"1172",226.600006,228.940002,225.009995,227.449997,1100000,113.034225
"1173",228.960007,231.229996,227.830002,230.369995,1352800,114.485356
"1174",230.179993,232,229.110001,230.860001,1136800,114.72887
"1175",230.360001,230.860001,226.179993,226.820007,1741800,112.721143
"1176",229.179993,229.449997,225.899994,228.240005,1005000,113.42683
"1177",227.919998,229.199997,226.910004,228.220001,776000,113.416888
"1178",230.259995,233.589996,229.119995,233.029999,1624800,115.807279
"1179",233.690002,236.850006,233.100006,236.770004,1251200,117.665923
"1180",234.300003,236.979996,233.509995,235.850006,1739200,117.208718
"1181",234.300003,236.380005,233.229996,236.240005,1144000,117.737
"1182",234.479996,237.139999,234.020004,235.5,948800,117.368196
"1183",234.630005,237.199997,232.100006,236.639999,1347400,117.936348
"1184",235.210007,237.100006,234.820007,236.490005,1347600,117.861594
"1185",236.850006,237.199997,235.509995,236.770004,994800,118.00114
"1186",236,237.410004,235.169998,235.669998,1086200,117.45292
"1187",235.240005,236.809998,234.660004,235.839996,967600,117.537643
"1188",235.869995,236.960007,234.100006,235.380005,1394800,117.308393
"1189",235.380005,237.75,235.380005,237.699997,1454800,118.464628
"1190",236.889999,236.979996,233.830002,234.539993,1237600,116.88975
"1191",233.119995,237.899994,232.210007,235.339996,1687000,117.288454
"1192",235.830002,236.270004,234.119995,235.449997,974400,117.343276
"1193",233.369995,234.770004,231.649994,231.970001,1090000,115.60892
"1194",232.440002,233.720001,231.520004,232.289993,1418600,115.768397
"1195",229.929993,230.119995,227.639999,227.669998,1606800,113.46589
"1196",227.820007,228.149994,225.009995,225.179993,1594200,112.224924
"1197",225.389999,229.830002,225.110001,229.699997,986400,114.477598
"1198",228.710007,229.490005,226.339996,227.910004,1181600,113.585504
"1199",228.740005,230.25,228.029999,230.080002,1091200,114.666985
"1200",228.470001,229.539993,226.130005,227.259995,1116200,113.261553
"1201",225.910004,232.160004,223,229.639999,2110200,114.447697
"1202",228.169998,228.970001,225.850006,226.169998,1015800,112.718322
"1203",227.339996,230.25,225.779999,229.059998,1555000,114.158636
"1204",228.729996,229.820007,226.419998,226.429993,1290200,112.847898
"1205",226.389999,227.869995,225.490005,225.490005,1172800,112.379428
"1206",225.789993,227.029999,222.279999,222.460007,1306800,110.869341
"1207",220.589996,222.5,220.050003,221.300003,1125200,110.29122
"1208",222.020004,224,220.929993,222.960007,1222800,111.11853
"1209",224.300003,226.050003,223.149994,224.490005,1265200,111.881049
"1210",222.929993,226.399994,222.160004,225.539993,1837000,112.404341
"1211",225.350006,225.960007,222.350006,224.460007,1623600,111.866098
"1212",223.419998,225.270004,222.929993,223.580002,1421000,111.427523
"1213",222.660004,224.970001,222,224.220001,1100600,111.746485
"1214",224.039993,226.330002,223.410004,224.899994,1187400,112.085379
"1215",224.320007,226.660004,224.320007,226.130005,1620000,112.69839
"1216",226.369995,228.520004,225.419998,228.339996,1177200,113.799803
"1217",229,229.899994,227.029999,229.5,1408600,114.377924
"1218",229.350006,230.75,228.419998,229.589996,1344600,114.422776
"1219",229.410004,229.720001,226.919998,227.960007,1281200,113.610424
"1220",228.740005,229.089996,226.520004,227.270004,1849800,113.266541
"1221",233.029999,233.110001,226.570007,226.75,2492600,113.007382
"1222",225.130005,228.009995,224.350006,226.610001,2211800,112.93761
"1223",228.039993,228.940002,225.470001,227.679993,1912000,113.470871
"1224",228.210007,228.279999,225.570007,227.050003,1181400,113.156898
"1225",227.160004,228.399994,225.490005,226.399994,872200,112.832947
"1226",226.080002,226.860001,225.369995,225.880005,854600,112.573795
"1227",225.869995,226.809998,222.5,223.309998,1729600,111.292958
"1228",223.460007,223.960007,220.380005,220.850006,2169400,110.066951
"1229",220.529999,221.339996,218.600006,220.759995,1957200,110.022091
"1230",219.699997,222.330002,219.130005,222.169998,1753400,110.724807
"1231",220.479996,223.169998,220.020004,221.559998,2217800,110.420795
"1232",221.729996,224.809998,221.160004,224.550003,1515600,111.910951
"1233",224.880005,226,224.570007,225.029999,1090800,112.15017
"1234",226.5,226.979996,221.410004,221.580002,1420800,110.430765
"1235",222.660004,222.800003,220.660004,222.050003,1411400,110.665004
"1236",221.5,225.759995,220.679993,224.910004,2165000,112.455002
"1237",227.779999,230.520004,226.800003,229.050003,1585200,114.525002
"1238",228.529999,230.179993,227.210007,227.330002,1722000,113.665001
"1239",226.509995,227.320007,224.419998,224.490005,1247600,112.245003
"1240",224.509995,225.800003,222.5,225.399994,1544600,112.699997
"1241",227.229996,229,226,228.800003,1527400,114.400002
"1242",228.679993,231.779999,227.839996,231.699997,1263000,115.849998
"1243",231.699997,231.699997,229.5,230.929993,1842600,115.464996
"1244",230.880005,231.910004,229.389999,229.990005,1481600,114.995003
"1245",230,230.779999,228.229996,228.929993,1284800,114.464996
"1246",228.320007,230.229996,228.240005,229.229996,664400,114.614998
"1247",228.639999,230.320007,228.639999,229.190002,742800,114.595001
"1248",228.419998,229.179993,225.75,226.720001,1470800,113.360001
"1249",227.520004,229.649994,227.220001,229.139999,1433800,114.57
"1250",228.289993,230.130005,227.350006,229.820007,1230800,114.910004
"1251",229.270004,230.320007,228.039993,228.889999,1199800,114.445
"1252",228.169998,230.259995,227.279999,229.029999,903400,114.514999
"1253",228.669998,229.910004,227.009995,228.25,768600,114.125
"1254",229.330002,230.100006,228.020004,229.990005,1114000,114.995003
"1255",228.929993,230.25,228.240005,228.770004,1406600,114.385002
"1256",227.919998,229.160004,226.470001,228.630005,1045800,114.315002
"1257",228.410004,228.570007,227.210007,228.100006,1051000,114.050003
"1258",228.479996,230.289993,227.600006,229.25,1070600,114.625
"1259",230.429993,232.990005,230.009995,231.880005,1979400,115.940002
