"","HES.Open","HES.High","HES.Low","HES.Close","HES.Volume","HES.Adjusted"
"900",79.529999,80.089996,78.989998,79.919998,2680800,78.393201
"901",79.980003,81.230003,79.919998,80.860001,2034400,79.315246
"902",81.610001,81.790001,80.580002,81.690002,3145200,80.129391
"903",81.870003,82.160004,80.860001,81.339996,2864200,79.786072
"904",81.110001,81.459999,80.5,80.900002,2363400,79.354483
"905",80.75,81.110001,78.720001,78.870003,2913200,77.363265
"906",78.919998,79.720001,78.919998,79.529999,1817100,78.010653
"907",78.669998,79.18,77.650002,77.669998,5375100,76.186186
"908",77.739998,78.029999,77.169998,77.720001,3237900,76.235233
"909",77.720001,78.269997,77.029999,77.129997,2650100,75.656501
"910",77.800003,78.080002,77.239998,77.919998,2222600,76.43141
"911",78.150002,78.690002,77.720001,78.120003,1893900,76.627593
"912",77.769997,78.059998,76.959999,77.400002,1832300,75.921347
"913",76.540001,77.040001,75.519997,76.25,2680600,74.793315
"914",76.139999,76.580002,75.139999,75.580002,1909000,74.136117
"915",75.889999,77.190002,75.75,76.800003,2504400,75.332811
"916",75.769997,78.849998,75.580002,77.059998,3896900,75.587838
"917",76.639999,77.239998,76.019997,76.529999,3004600,75.067965
"918",75.400002,76.279999,74.879997,75.489998,2722700,74.047832
"919",75.449997,75.470001,73.360001,73.919998,4349700,72.507826
"920",74.120003,75.120003,73.57,74.760002,4269900,73.331782
"921",74.339996,75.07,73.790001,74.660004,3079100,73.233694
"922",75.029999,76.449997,74.849998,76.309998,2082200,74.852167
"923",76.650002,77.209999,76.150002,77.18,2871600,75.705549
"924",77.260002,77.370003,76.610001,76.989998,2377600,75.519176
"925",77,78.669998,77,78.25,2484000,76.755107
"926",78.720001,78.75,77.949997,78.029999,2310700,76.539309
"927",77.589996,79.370003,77.360001,78.669998,2337600,77.167082
"928",78.82,80,78.629997,79.5,3260400,77.981227
"929",79.830002,80.75,79.720001,80.459999,3585100,78.922886
"930",80.150002,81.32,80.129997,80.709999,2883900,79.16811
"931",80.769997,81.949997,80.5,81.610001,3536900,80.050918
"932",81.739998,81.879997,80.769997,81.169998,2753700,79.619321
"933",81.639999,82.480003,81.440002,81.449997,3576000,79.893971
"934",81.650002,81.650002,79.940002,80.300003,4361200,78.765947
"935",80.089996,80.400002,79.129997,79.32,4147400,77.804665
"936",79.300003,79.660004,79.019997,79.5,2803300,77.981227
"937",79.699997,80.440002,78.809998,80.029999,2632000,78.501101
"938",79.480003,80.629997,79.300003,79.480003,1893300,77.961612
"939",80.080002,80.830002,79.620003,80.349998,2668500,78.814987
"940",80.150002,80.779999,79.860001,80.739998,3018200,79.197536
"941",80.900002,81.540001,80.739998,81.440002,1997600,79.884167
"942",81.919998,82.029999,81.370003,81.870003,2298800,80.305953
"943",81.580002,82.330002,80.120003,82.239998,1967500,80.66888
"944",82.339996,82.349998,80.860001,81.209999,1537900,79.658558
"945",80.239998,81.239998,79.599998,80.809998,1954500,79.266198
"946",80.650002,81.059998,79.660004,79.849998,2057400,78.324539
"947",79.919998,80.43,79.529999,80.279999,2049600,78.746325
"948",80.519997,81.110001,80.07,80.410004,1556600,78.873846
"949",80.440002,81.610001,80.150002,81.059998,1643600,79.759397
"950",80.93,81.68,80.080002,80.620003,1731000,79.326462
"951",80.410004,81.330002,79.919998,81.18,1519200,79.877474
"952",81.790001,82.559998,81.370003,81.959999,3738100,80.644958
"953",82.32,82.889999,81.379997,81.580002,1490500,80.271058
"954",82.089996,82.510002,81.940002,82.040001,1522200,80.723676
"955",82.43,82.800003,81.209999,81.370003,2089900,80.064428
"956",81.550003,82.489998,81.290001,82,1537400,80.684317
"957",81.870003,83.440002,81.870003,83.220001,2127200,81.884743
"958",83.559998,83.559998,82.309998,82.879997,3021400,81.550195
"959",82.93,83.959999,82.550003,83.959999,2569500,82.612868
"960",84.120003,85.120003,83.709999,84.959999,2862800,83.596823
"961",84.940002,85.970001,84.690002,85.629997,2912700,84.256071
"962",86.029999,86.57,84.589996,85.339996,4198300,83.970723
"963",85.18,85.279999,83.540001,83.720001,2557800,82.376721
"964",83.879997,84.5,83.5,84,2577600,82.652227
"965",84.290001,85.209999,83.580002,85.209999,2564100,83.842812
"966",85.089996,85.669998,83.959999,84.019997,3325500,82.671903
"967",82.519997,84.449997,82.519997,83.580002,1985000,82.238968
"968",84.470001,85.57,84.18,84.919998,1846100,83.557464
"969",84.809998,86.110001,84.459999,86.099998,2551400,84.718531
"970",86.559998,86.989998,85.970001,86.540001,2750000,85.151474
"971",86.449997,87.309998,85.82,87.269997,4177400,85.869757
"972",87.5,88,87.209999,87.779999,2015900,86.371576
"973",87.5,88.300003,87.07,88.010002,1944300,86.597889
"974",88.260002,88.870003,88.129997,88.169998,2293900,86.755318
"975",88.629997,88.989998,87.910004,88.309998,1775800,86.893071
"976",88.07,88.220001,87.129997,87.43,1770600,86.027193
"977",87.889999,87.989998,86.730003,87.230003,2200900,85.830405
"978",87.349998,88.660004,87.349998,88.019997,2782100,86.607723
"979",89,90.290001,88.129997,89.160004,4240100,87.729439
"980",89.010002,89.489998,88.440002,88.900002,1911300,87.473609
"981",88.989998,89.349998,88.459999,88.669998,1796100,87.247296
"982",88.07,88.949997,88,88.589996,1816000,87.168577
"983",88.639999,89.190002,88.080002,88.089996,3519300,86.6766
"984",88,89.220001,88,88.93,1763700,87.503126
"985",88.580002,89.120003,87.82,88.209999,2360500,86.794677
"986",88.440002,88.580002,87.25,87.610001,2079800,86.204306
"987",88.120003,88.709999,87.75,88.339996,1672500,86.922589
"988",88.5,88.690002,88.169998,88.669998,2065500,87.247296
"989",87.110001,89.580002,87.110001,89.019997,1690300,87.591678
"990",88.599998,88.730003,87.209999,88.190002,1828300,86.775001
"991",88.040001,88.190002,86.959999,87.400002,2345100,85.997676
"992",87.349998,88.459999,87.339996,87.940002,1900200,86.529013
"993",87.82,88.529999,87.519997,88.029999,1765200,86.617565
"994",88.550003,89.57,88.449997,89.300003,1615700,87.867192
"995",91.410004,91.919998,90.279999,90.290001,4322700,88.841306
"996",90.160004,90.589996,89.449997,89.860001,2742100,88.418205
"997",89.910004,90.089996,89.040001,89.43,2335300,87.995104
"998",88.5,90.57,88.5,89.970001,2642100,88.52644
"999",90,90.790001,89.709999,90.589996,2933300,89.136488
"1000",90.400002,91.540001,90.339996,91.300003,2838800,89.835102
"1001",91.690002,91.720001,90.809998,91.309998,1528900,89.844936
"1002",91.199997,92.389999,91.010002,92.389999,3118800,90.90761
"1003",92.220001,92.769997,91.800003,92.309998,1344500,90.828892
"1004",92.169998,92.559998,91.910004,92.199997,1975800,90.720656
"1005",92.480003,93.870003,92.43,93.32,2754300,91.822688
"1006",93.449997,94.379997,93.260002,94.099998,2133100,92.590172
"1007",93.849998,94.580002,93.660004,94.309998,1908700,92.796802
"1008",94.199997,96,94.089996,95.309998,2430900,93.780757
"1009",95.339996,96.730003,95.199997,95.480003,2292300,94.195112
"1010",95.690002,96.110001,94.970001,95.949997,1751400,94.658781
"1011",95.989998,96.5,95.639999,95.889999,2165700,94.59959
"1012",95.470001,96.07,94.93,95.940002,1824400,94.648921
"1013",95.940002,96.589996,95.209999,96.32,2028400,95.023804
"1014",95.949997,97.339996,95.949997,97.339996,1878700,96.030075
"1015",97.699997,97.989998,97.18,97.959999,3626700,96.641734
"1016",98.110001,99.099998,97.959999,98.400002,1928900,97.075815
"1017",98.400002,98.82,96.379997,96.489998,1891900,95.191515
"1018",95.459999,98.300003,95.440002,98.18,2732100,96.858774
"1019",98.089996,98.32,96.75,97.589996,1591600,96.27671
"1020",97.25,98.339996,97.139999,98.290001,2393900,96.967295
"1021",98.400002,99.089996,97.809998,98.889999,2582000,97.559219
"1022",99.300003,99.940002,99,99.610001,2335600,98.269531
"1023",99.199997,99.889999,99,99.419998,1683700,98.082085
"1024",99.519997,100.110001,99.32,99.93,1500700,98.585224
"1025",99.639999,100.099998,98.860001,99.199997,1861800,97.865045
"1026",98.959999,100.120003,98.800003,98.959999,2671300,97.628277
"1027",99.120003,99.870003,98.410004,99.029999,3293100,97.697334
"1028",98.349998,98.800003,97.57,98.5,3000900,97.174468
"1029",97.400002,98.510002,97.400002,97.839996,1670000,96.523346
"1030",98.480003,99.370003,98.480003,99.209999,2329200,97.874912
"1031",98.800003,98.949997,97.540001,97.830002,2606900,96.513486
"1032",98.620003,100,98.620003,99.220001,2166300,97.88478
"1033",98.760002,100.230003,98.379997,98.449997,2513800,97.125138
"1034",98.620003,99.290001,98.449997,98.720001,2788500,97.391508
"1035",98.620003,99.709999,98.519997,99.32,2203400,97.983433
"1036",99.669998,100.089996,99.269997,99.800003,2281800,98.456977
"1037",100.080002,100.419998,99.629997,100.160004,1575800,98.812133
"1038",100.050003,100.980003,99.870003,100.739998,1505500,99.384322
"1039",100.370003,100.510002,99.720001,99.809998,1202400,98.466837
"1040",99.860001,100.080002,99.160004,99.830002,1662100,98.486572
"1041",99.769997,100.120003,99.339996,99.419998,2586500,98.082085
"1042",104,104.5,99.870003,101.050003,4860600,99.690155
"1043",100.389999,100.5,98.489998,98.980003,3682000,97.648012
"1044",98.650002,98.860001,96.970001,98,3123300,96.681196
"1045",97.949997,100.550003,97.949997,100.440002,2204700,99.088363
"1046",100.209999,100.279999,98.099998,98.589996,3216700,97.263253
"1047",98.129997,99.720001,98.129997,98.769997,2013300,97.440831
"1048",99.169998,99.57,97.550003,97.839996,2224400,96.523346
"1049",98.169998,100.050003,98.040001,99.919998,2434500,98.575357
"1050",100.349998,101,100.07,100.139999,1568300,98.792397
"1051",99.690002,100.050003,98.660004,99.029999,1404700,97.697334
"1052",99.480003,99.860001,99.019997,99.120003,1960600,97.786127
"1053",99.199997,99.449997,97.290001,97.529999,2454700,96.21752
"1054",97.830002,98.970001,97.800003,98.900002,3021800,97.569086
"1055",99.209999,99.440002,96.93,97.900002,2360100,96.582544
"1056",98.150002,99.540001,98.019997,99.279999,1823400,97.94397
"1057",99.260002,99.699997,98.870003,99.400002,1377200,98.062358
"1058",99.519997,100.290001,99.230003,100.07,1478400,98.72334
"1059",99.57,99.57,98.18,98.809998,1855700,97.480294
"1060",99.389999,100.5,99.07,100.160004,1381000,98.812133
"1061",100.57,101.230003,100.230003,100.260002,1346800,98.910785
"1062",100.25,100.610001,99.529999,99.970001,1224300,98.624687
"1063",99.970001,100.410004,99.620003,100.190002,949000,98.841728
"1064",100.209999,101.220001,100.019997,101.099998,1400000,99.739478
"1065",101,101.25,99.82,100.529999,2013300,99.177149
"1066",101.279999,101.959999,100.43,100.75,1532600,99.394189
"1067",100.559998,101.779999,99.5,100.150002,2420000,98.802265
"1068",99.879997,101.029999,99.169998,100.989998,1883000,99.630957
"1069",100.550003,100.550003,98.910004,99.75,1967800,98.407646
"1070",99.980003,100.57,98.660004,99.489998,2603300,98.151143
"1071",99.199997,99.370003,97.68,99.139999,2133400,97.805855
"1072",98.199997,99.080002,97.709999,98.839996,1689200,97.509889
"1073",98.099998,98.349998,96.739998,96.970001,2204600,95.907645
"1074",96.739998,98.510002,96.730003,97.970001,2410400,96.89669
"1075",98.209999,99.900002,97.760002,99.18,1877400,98.093433
"1076",99.620003,99.660004,98.410004,98.900002,1511200,97.816501
"1077",99.449997,99.449997,97.529999,97.730003,2278000,96.659321
"1078",98.290001,98.610001,97.309998,97.510002,3066900,96.44173
"1079",97.199997,97.440002,95.93,96.290001,2894900,95.235095
"1080",96.099998,97.260002,95.800003,96.019997,1724900,94.968048
"1081",96,96.849998,94.82,96,2646100,94.948271
"1082",96,96.199997,94.989998,95.18,1980000,94.137255
"1083",95.089996,96.5,95.010002,96.169998,1286700,95.116407
"1084",95.43,96.529999,94.629997,96.209999,1870000,95.155969
"1085",95.889999,96.300003,93.57,94.32,2716900,93.286676
"1086",93.940002,94.580002,90.919998,91.589996,4306900,90.586581
"1087",91.029999,91.93,89.599998,91.32,3337700,90.319542
"1088",91.879997,91.989998,89.779999,90.720001,2365800,89.726117
"1089",90.809998,91.360001,89.669998,89.879997,3130300,88.895316
"1090",89.68,90.529999,88.43,88.459999,4152100,87.490874
"1091",87.970001,88.510002,85.669998,88.410004,4202000,87.441427
"1092",87.25,87.889999,84.449997,84.599998,3441000,83.673162
"1093",84.309998,84.739998,82.110001,82.540001,4342200,81.635733
"1094",82.330002,83.199997,77.709999,77.779999,4982800,76.927879
"1095",78.190002,78.800003,75.540001,75.910004,6889000,75.078371
"1096",74.239998,76.68,72.860001,76.339996,6815700,75.503653
"1097",74.589996,78.839996,74.220001,78.040001,5962000,77.185033
"1098",79.589996,81.25,78.209999,78.610001,5059500,77.748788
"1099",78.57,80.190002,78.050003,79.709999,3420700,78.836735
"1100",80.900002,82.610001,80.459999,81.339996,3865500,80.448875
"1101",83.940002,84.279999,79.989998,80,4778300,79.123559
"1102",81.580002,82.900002,80.959999,82.220001,3208800,81.319239
"1103",81.760002,82.779999,80.730003,82.349998,2524000,81.447812
"1104",80.760002,81.169998,79.32,80.309998,2812700,79.43016
"1105",80.25,82.029999,80.110001,81.949997,2828400,81.052193
"1106",83.529999,84.970001,82.07,82.889999,4545500,81.981897
"1107",82.360001,83.699997,81.660004,83.139999,3202800,82.229158
"1108",83.599998,85.059998,82.099998,84.809998,4429100,83.880861
"1109",85.139999,86.25,82.980003,83.260002,3570500,82.347846
"1110",80,81.730003,79.879997,81.440002,3529400,80.547785
"1111",82.32,83.779999,81.529999,83.169998,3482500,82.258828
"1112",83.089996,84.040001,81.940002,83.709999,3712900,82.792913
"1113",84.190002,85.989998,83.739998,84.860001,4306600,83.930316
"1114",85.370003,86,82.75,83.809998,4636700,82.891816
"1115",83.830002,84.5,82.879997,83.809998,3345700,82.891816
"1116",83.089996,84.029999,82.099998,82.459999,3587700,81.556608
"1117",82.230003,82.760002,79.919998,81.099998,4298400,80.211506
"1118",81.669998,83.139999,81.459999,83.029999,3928600,82.120363
"1119",82.010002,82.190002,80.360001,81.239998,3928700,80.349972
"1120",81.25,82.550003,80.870003,81.900002,2993700,81.002745
"1121",82.389999,83,81.379997,82.370003,2750800,81.467597
"1122",82.440002,83.629997,82.410004,83.589996,2764800,82.674225
"1123",84.940002,86.099998,84.669998,85.209999,4440800,84.27648
"1124",85.400002,85.75,84.050003,84.669998,3124900,83.742395
"1125",84.849998,85,82.18,82.309998,3899600,81.408249
"1126",82.139999,82.190002,80.599998,80.830002,3241800,79.944468
"1127",73.93,75.190002,72.800003,72.93,4428600,72.131015
"1128",72.279999,74.089996,71.199997,73.970001,5449900,73.159622
"1129",73.699997,75.639999,72.809998,75.129997,4545100,74.30691
"1130",75.419998,77.459999,75.389999,76.809998,4168400,75.968505
"1131",76.029999,76.370003,75.18,76.290001,4136400,75.454205
"1132",76,76.760002,75.330002,75.720001,3922400,74.89045
"1133",74.32,74.699997,71.029999,71.309998,5079000,70.52876
"1134",71,72.870003,71,72.18,4364900,71.389231
"1135",71.190002,71.190002,68.050003,68.580002,4734500,67.828673
"1136",68.529999,69.900002,67.559998,67.860001,4904500,67.11656
"1137",66.75,67.699997,65.849998,66.529999,6192300,65.801129
"1138",66.529999,67.459999,65.300003,65.449997,5767100,64.977122
"1139",64.480003,68.639999,63.799999,66.230003,7479200,65.751493
"1140",65.93,69.739998,65.849998,69.029999,6127700,68.531259
"1141",71.309998,71.519997,68.639999,70.550003,4934700,70.040281
"1142",71.389999,74.599998,70.75,74.5,7755800,73.961739
"1143",73.910004,74.080002,72.459999,73.760002,4382200,73.227088
"1144",73.650002,75.940002,73.339996,75.360001,4452700,74.815526
"1145",74.629997,74.809998,73.110001,74.370003,1249100,73.832681
"1146",75,75.419998,74.029999,74.309998,1555800,73.77311
"1147",75.050003,75.620003,74.239998,74.82,1848600,74.279427
"1148",74.389999,75.040001,73.730003,74.129997,2885700,73.59441
"1149",73.889999,74.760002,73.010002,73.82,1984200,73.286652
"1150",73.190002,74.82,72.949997,74.139999,1908000,73.60434
"1151",72.639999,73,69.940002,70.550003,3510300,70.040281
"1152",69.879997,71.709999,68.769997,69.459999,3651000,68.958152
"1153",70.300003,71.110001,68.940002,69.300003,2309600,68.799312
"1154",70.209999,71.550003,69.599998,71.379997,3349900,70.864278
"1155",71.279999,71.610001,70.220001,71.120003,2153500,70.606162
"1156",69.769997,70.379997,67.949997,68.43,3519200,67.935595
"1157",68.860001,69.510002,67.190002,67.690002,3365700,67.200944
"1158",66.970001,69.309998,66.169998,69.239998,3730700,68.73974
"1159",69.239998,70.739998,67.769997,67.919998,5384100,67.429278
"1160",68.5,70.68,68.440002,70.019997,3776900,69.514104
"1161",68.480003,69.690002,68.279999,69.57,2656500,69.067358
"1162",70.410004,71.800003,70.019997,71.410004,2077700,70.894068
"1163",71.809998,72.150002,70.559998,72.07,3192500,71.549296
"1164",71.279999,71.989998,70.599998,70.830002,2647000,70.318257
"1165",70.779999,71.839996,69.970001,71.650002,2836800,71.132332
"1166",71.540001,72.480003,70.199997,71.610001,2511500,71.09262
"1167",70.5,70.889999,66,66.019997,6722700,65.543004
"1168",66.599998,67.300003,63.810001,65.699997,5022900,65.225316
"1169",65.040001,68.790001,64.800003,67.489998,5993500,67.002384
"1170",68.839996,70.379997,68.480003,70.080002,3589600,69.573675
"1171",71.239998,73.360001,71.080002,72.68,4812200,72.154889
"1172",71.419998,72.610001,70.849998,72.010002,3624900,71.489732
"1173",72.75,73.93,72.169998,73.169998,4893500,72.641347
"1174",73.870003,74.339996,72.5,72.970001,2670600,72.442795
"1175",74.470001,74.650002,73.220001,73.779999,2905600,73.24694
"1176",73.470001,73.660004,71.459999,72.790001,2917300,72.264095
"1177",71.650002,73.559998,71.360001,72.800003,2983800,72.274025
"1178",73.760002,74.870003,73.419998,74.709999,3718600,74.170221
"1179",75.68,77.059998,75.370003,76.830002,3505200,76.274907
"1180",75.989998,77.629997,75.529999,77.339996,3622500,76.781217
"1181",76.199997,77.550003,76,77.099998,2869000,76.542953
"1182",74.540001,76.970001,74.110001,76.480003,4110600,75.927437
"1183",76.419998,76.699997,75.5,76.300003,2563200,75.748737
"1184",75.160004,76.559998,75.010002,75.870003,3779900,75.321844
"1185",76.440002,76.720001,75.639999,76.489998,2011800,75.937359
"1186",76.360001,77.370003,76.160004,76.650002,2044700,76.096207
"1187",75.93,76.339996,74.690002,75.43,2704800,74.88502
"1188",75.839996,76.029999,74.959999,75.080002,3349000,74.537551
"1189",75.080002,75.080002,73.160004,74.110001,3050900,73.574558
"1190",74.220001,75.139999,73.980003,74.489998,2188300,73.951809
"1191",74.720001,74.949997,73.769997,74.839996,2241400,74.299279
"1192",74.379997,74.559998,73.5,73.5,2630700,72.968964
"1193",73.040001,73.300003,71.089996,71.389999,3166200,70.874208
"1194",71.489998,71.790001,70.400002,70.419998,2392300,69.911215
"1195",69.529999,70.25,69.110001,69.239998,2954500,68.73974
"1196",69.510002,70.400002,69.150002,69.599998,2310500,69.09714
"1197",70.059998,70.199997,68.709999,68.769997,2240400,68.273135
"1198",68.239998,69.209999,67.419998,69,2431800,68.501477
"1199",68.529999,69.370003,68.010002,69.330002,2186600,68.829094
"1200",68.489998,69.169998,67.550003,68.529999,2469200,68.281089
"1201",68.150002,70.32,67.959999,69.769997,3681600,69.516583
"1202",68.349998,68.690002,67.269997,67.400002,3200700,67.155196
"1203",67.910004,69.519997,67.849998,68.339996,5292000,68.091777
"1204",68.709999,69.190002,67.809998,67.82,2796400,67.573669
"1205",68.620003,68.650002,67.699997,68.080002,3032800,67.832727
"1206",68.519997,69.610001,68.199997,69.099998,3225000,68.849018
"1207",69.959999,70.389999,68.739998,68.900002,2730700,68.649748
"1208",68.360001,68.400002,67.150002,67.370003,2724700,67.125306
"1209",68.279999,68.720001,67.739998,68.559998,2688900,68.310979
"1210",67.800003,68.589996,67.519997,67.870003,3555900,67.62349
"1211",68.480003,70.110001,68.480003,69.18,3471200,68.92873
"1212",68.889999,69.879997,68.269997,69.199997,2362000,68.948654
"1213",69.800003,72.809998,69.459999,72.529999,3466400,72.266561
"1214",72.339996,73.410004,71.980003,72.349998,2472600,72.087214
"1215",72.300003,72.970001,71.699997,71.849998,1853300,71.58903
"1216",71.860001,72.889999,71.860001,72.379997,2620900,72.117104
"1217",72.519997,73.18,71.889999,73.120003,3754300,72.854422
"1218",73.5,73.989998,72.610001,72.720001,1770000,72.455873
"1219",73.309998,74.879997,73.309998,74.629997,3034300,74.358932
"1220",75.25,78.25,75.160004,78.089996,4322200,77.806363
"1221",77.660004,78.529999,77.029999,78.019997,2693200,77.736618
"1222",77.360001,77.760002,76.830002,77.459999,2780300,77.178654
"1223",77.68,79,77.440002,77.68,2443500,77.397857
"1224",77.559998,77.720001,74.699997,74.940002,2902400,74.667811
"1225",75.120003,75.879997,74.559998,75.279999,1807100,75.006572
"1226",75.75,76.57,75.699997,75.800003,1674100,75.524688
"1227",75.290001,75.709999,74.779999,75.209999,1662300,74.936827
"1228",75.480003,75.900002,75.019997,75.220001,1755000,74.946793
"1229",75.029999,76.860001,75.029999,76.75,2567300,76.471234
"1230",78,78.809998,75.400002,77.970001,3896700,77.686804
"1231",78.389999,78.870003,76.599998,76.900002,2924300,76.620691
"1232",77.040001,77.279999,74.989998,75.779999,2135300,75.504756
"1233",75.980003,76.419998,74.169998,74.690002,3037300,74.418719
"1234",75.389999,76.080002,73.559998,73.900002,4479300,73.631587
"1235",75.029999,75.620003,74.029999,74.470001,2765200,74.199517
"1236",74.199997,74.400002,72.739998,73.459999,2920200,73.193183
"1237",74.160004,74.360001,72.800003,74.339996,3174800,74.069984
"1238",74.360001,74.5,71.650002,71.690002,2575300,71.429615
"1239",71.699997,72.029999,71.019997,71.5,2539800,71.240303
"1240",71.989998,72.139999,69.879997,70.25,2395300,69.994843
"1241",70.349998,70.889999,69.239998,69.410004,1930600,69.157898
"1242",69.239998,70.110001,68.650002,69.660004,1846000,69.40699
"1243",68.980003,69.07,68.290001,68.889999,1695200,68.639782
"1244",68.139999,68.550003,67.269997,67.699997,2423900,67.454102
"1245",67.949997,69.639999,67.360001,69.550003,4599200,69.297389
"1246",70.120003,70.400002,69.379997,69.940002,2781600,69.685971
"1247",69.040001,69.540001,68.43,69.019997,2256700,68.769307
"1248",68.129997,68.43,67.139999,67.309998,2627100,67.065519
"1249",67.110001,68.139999,66.959999,67.220001,2046000,66.97585
"1250",67.019997,67.5,66.419998,67.290001,2055300,67.045595
"1251",67.279999,67.790001,66.849998,67.519997,2867000,67.274755
"1252",67.18,67.339996,66.690002,66.760002,2782800,66.517521
"1253",67.139999,67.699997,66.540001,67.290001,1703700,67.045595
"1254",67.190002,67.82,66.730003,66.760002,1192700,66.517521
"1255",66.300003,66.639999,66.010002,66.169998,2082900,65.92966
"1256",65.989998,67.660004,65.699997,66.080002,2654000,65.839991
"1257",65.800003,66.370003,64.839996,64.989998,4880900,64.753946
"1258",65.949997,66.879997,65.5,65.57,2336500,65.331841
"1259",66.559998,66.940002,65.5,65.639999,2110600,65.401586
