"","MCD.Open","MCD.High","MCD.Low","MCD.Close","MCD.Volume","MCD.Adjusted"
"890",95.879997,96.300003,94.93,95.139999,5476500,90.390257
"891",95.459999,96.510002,95.339996,96.510002,8039500,91.691864
"892",96.720001,96.949997,96.050003,96.300003,3296300,91.492349
"893",96.139999,96.75,96.139999,96.540001,1155900,91.720365
"894",96.769997,96.910004,96.629997,96.839996,1978300,92.005384
"895",96.870003,97.279999,96.800003,96.910004,1987100,92.071896
"896",96.879997,97.150002,96.790001,97.010002,2293000,92.166902
"897",96.949997,97.080002,96.629997,97.029999,2560900,92.1859
"898",96.809998,97.029999,96.260002,96.410004,2925800,91.596858
"899",96.900002,97.029999,96.5,96.540001,2965300,91.720365
"900",96.620003,96.620003,95.519997,95.849998,5022700,91.06481
"901",96.379997,97.080002,96.129997,96.379997,4881800,91.568349
"902",95.550003,95.709999,95,95.410004,7669800,90.646782
"903",96.239998,96.349998,95.25,95.459999,7709000,90.694281
"904",95.830002,96.220001,95.639999,95.800003,5512200,91.017311
"905",95.830002,95.830002,94.589996,94.830002,5753200,90.095736
"906",94.809998,95.400002,94.800003,95.220001,3842200,90.466265
"907",95.489998,95.669998,95.150002,95.459999,3560600,90.694281
"908",95.400002,96.300003,95.190002,96.059998,5058000,91.264325
"909",96.019997,96.129997,94.769997,94.93,5975300,90.190742
"910",95.360001,95.959999,95.010002,95.080002,6462700,90.333255
"911",95.07,95.32,94.690002,94.879997,4976400,90.143235
"912",94.550003,95.949997,94.5,95.32,7146000,90.561271
"913",94.730003,95.959999,94.389999,94.43,6944800,89.715704
"914",94.290001,94.68,93.919998,94.07,6607600,89.373676
"915",94.330002,94.639999,94.099998,94.18,3682800,89.478185
"916",93.959999,94.300003,92.870003,93.150002,8013500,88.499607
"917",93.389999,94,92.93,93.800003,4987400,89.117158
"918",93.050003,94.550003,92.949997,94.169998,5972500,89.468682
"919",94.540001,94.739998,92.910004,93.019997,6904700,88.376093
"920",92.860001,93.470001,92.589996,93.089996,6300400,88.442598
"921",92.800003,93.839996,92.220001,93.580002,4958900,88.90814
"922",93.870003,95.190002,93.690002,94.940002,5356900,90.200245
"923",95.089996,95.949997,94.620003,95.919998,6591200,91.131315
"924",95.75,95.93,94.519997,94.860001,6968200,90.124237
"925",95.059998,95.839996,94.830002,95.339996,5343500,90.580269
"926",95.440002,95.669998,94.790001,94.889999,4268900,90.152738
"927",94.690002,95.580002,94.5,95.459999,3617900,90.694281
"928",95.300003,95.970001,95.110001,95.779999,3532900,90.998305
"929",96.029999,96.57,95.540001,96.019997,5454200,91.226321
"930",95.779999,96.660004,95.459999,95.550003,4505500,90.779792
"931",95.660004,96.110001,95.489998,95.75,2975000,90.969804
"932",96.040001,97,96.040001,96.449997,5284300,91.634855
"933",96.43,96.940002,96.239998,96.5,4472200,91.682361
"934",96.459999,96.720001,95.889999,96.620003,4233600,91.796373
"935",96.629997,96.739998,95.709999,95.889999,4265900,91.102814
"936",95.239998,95.410004,94.650002,95.080002,4179600,91.102816
"937",95.110001,95.459999,94.860001,95.150002,5104700,91.169888
"938",94.239998,94.800003,94,94.32,5149300,90.374605
"939",95.25,95.269997,94.860001,94.980003,4655200,91.007001
"940",95.339996,95.610001,94.940002,95.019997,3913300,91.045321
"941",95.059998,95.669998,94.75,95.580002,4362900,91.581901
"942",95.739998,95.790001,94.970001,95.5,3724000,91.505246
"943",95.260002,95.68,94.970001,95.199997,4388900,91.217792
"944",95.940002,98.919998,95.709999,98.779999,16354400,94.648043
"945",98.410004,99.07,98.150002,98.709999,6701700,94.580971
"946",98.900002,98.900002,97.010002,97.370003,5480200,93.297027
"947",97.330002,97.889999,97.010002,97.580002,5510700,93.498242
"948",98.139999,98.199997,97.459999,97.599998,5554300,93.517402
"949",97.800003,97.989998,97.220001,97.309998,3269500,93.239532
"950",97.269997,97.290001,95.779999,96.099998,5556900,92.080147
"951",95.940002,96.949997,95.809998,96.599998,4242600,92.559232
"952",97.220001,97.400002,95.470001,95.470001,12625800,91.476502
"953",96.089996,96.739998,95.989998,96.18,6393000,92.156802
"954",96.440002,96.489998,95.830002,95.910004,4929800,91.898099
"955",96.040001,96.57,95.839996,95.839996,4127000,91.83102
"956",95.769997,96.360001,95.519997,96.160004,3756000,92.137642
"957",96.269997,97.440002,96.209999,97.239998,4344100,93.17246
"958",97.440002,98.449997,97.300003,98.029999,4853300,93.929415
"959",98.099998,98.519997,97.629997,97.900002,4494000,93.804856
"960",98.150002,98.230003,97.339996,97.589996,3701200,93.507818
"961",98.029999,98.110001,97.349998,97.660004,2575700,93.574897
"962",97.769997,98.419998,97.389999,97.870003,5409000,93.776112
"963",97.580002,98.239998,96.57,97.010002,5994600,92.952085
"964",96.980003,98.220001,96.519997,98.080002,5579500,93.977327
"965",98.080002,98.540001,97.900002,98.349998,3669500,94.236029
"966",98.550003,99.849998,98.160004,99.43,8873000,95.270855
"967",99.150002,99.730003,99.059998,99.290001,6553600,95.136712
"968",99.660004,100.160004,99.32,100.110001,6155900,95.922411
"969",100.699997,100.940002,100.07,100.830002,5882400,96.612295
"970",101,101.120003,100.489998,100.830002,3532700,96.612295
"971",100.730003,101,100.25,100.25,4545200,96.056554
"972",99.800003,100.389999,99.25,99.669998,6357000,95.500814
"973",100.019997,100.269997,98.889999,99.32,8934300,95.165456
"974",99.349998,99.989998,99.010002,99.129997,4179100,94.983401
"975",99.519997,100.099998,99.129997,99.839996,4764900,95.663701
"976",99.849998,100.75,99.389999,100.730003,5047100,96.516479
"977",100.980003,101.18,99.650002,100.309998,7444500,96.114042
"978",100.209999,101.779999,99.809998,101.5,6626100,97.254267
"979",101.550003,101.760002,101.040001,101.379997,4519800,97.139284
"980",100.68,101.040001,100.330002,100.959999,3531400,96.736854
"981",101.110001,102.279999,100.989998,101.43,4934000,97.187195
"982",101.379997,101.379997,100.589996,101.139999,3483500,96.909325
"983",101.059998,101.300003,100.800003,100.949997,3075100,96.72727
"984",101.260002,102.110001,100.949997,101.959999,4322600,97.695024
"985",102,102.18,101.43,101.949997,3384500,97.68544
"986",101.849998,102.949997,101.82,102.93,3649400,98.62445
"987",102.949997,103.330002,102.790001,102.860001,3817400,98.557379
"988",103.32,103.620003,102.5,103.529999,3955400,99.199351
"989",103.690002,103.779999,102.540001,103.029999,3826300,98.720266
"990",102.779999,103,102.150002,102.5,3810800,98.212437
"991",102.550003,103.389999,102.349998,103.139999,5081000,98.825665
"992",102.809998,102.830002,101.739998,102.089996,3859800,97.819584
"993",102.050003,102.440002,101.440002,101.529999,3123700,97.283011
"994",101.709999,102.580002,101.550003,102.559998,2735600,98.269925
"995",102.650002,102.980003,102.230003,102.449997,3376000,98.164525
"996",102.519997,102.849998,101.769997,102,4174300,97.733352
"997",102.199997,102.900002,102.07,102.360001,5093200,98.078294
"998",101.839996,102.040001,100.870003,101.300003,8930700,97.062636
"999",101.269997,101.489998,100.870003,101.339996,4123700,97.883638
"1000",101.25,101.459999,100.709999,101.43,4232800,97.970573
"1001",101.389999,102.5,101.32,102.029999,3001400,98.550107
"1002",101.639999,102,101.410004,101.449997,3363500,97.989887
"1003",101.360001,102.470001,101.269997,102.440002,3589200,98.946127
"1004",102.339996,102.599998,101.75,102.449997,2407800,98.955781
"1005",102.410004,102.620003,101.779999,101.959999,2955500,98.482495
"1006",101.589996,102,101.18,101.379997,3802600,97.922275
"1007",101.610001,101.610001,100.68,100.879997,5961200,97.439328
"1008",100.739998,100.959999,100.330002,100.419998,6606100,96.995018
"1009",100.410004,101.010002,99.540001,99.760002,5609100,96.357532
"1010",99.410004,100.589996,99.410004,100.489998,4014600,97.06263
"1011",100.419998,101.169998,100.239998,101.099998,4038600,97.651826
"1012",100.910004,101.839996,100.82,101.269997,6479700,97.816026
"1013",101.739998,101.790001,100.910004,101.349998,5441200,97.893299
"1014",101.040001,102.029999,101.040001,101.910004,3372200,98.434205
"1015",102.199997,102.300003,101.660004,101.919998,5418100,98.443858
"1016",101.639999,101.989998,101.510002,101.910004,2919000,98.434205
"1017",101.839996,102.18,101.410004,101.470001,4586400,98.009209
"1018",101.089996,101.900002,101.029999,101.610001,3662000,98.144434
"1019",101.610001,101.889999,101.07,101.510002,2783200,98.047846
"1020",101.25,101.669998,101.150002,101.459999,2785500,97.999548
"1021",101.269997,101.480003,100.5,100.739998,4265700,97.304104
"1022",100.43,101.360001,100.239998,101,3787700,97.555238
"1023",101.019997,101.080002,100.349998,100.529999,3216700,97.101267
"1024",101.32,101.32,100.739998,100.980003,2295800,97.535924
"1025",100.75,100.75,99.82,100.169998,3951700,96.753545
"1026",99.790001,100.57,99.730003,100.089996,3115100,96.676272
"1027",100.300003,101.25,100.260002,101.07,5604900,97.62285
"1028",100.220001,101.050003,100.160004,100.580002,3274900,97.149565
"1029",100.660004,100.809998,100.029999,100.370003,2812500,96.946728
"1030",100.690002,100.730003,100.300003,100.470001,4159900,97.043316
"1031",100.32,100.370003,99.860001,100.300003,3787000,96.879116
"1032",99.650002,99.800003,98.760002,99.269997,7128700,95.884239
"1033",98.959999,99.089996,98.349998,98.370003,4099100,95.014941
"1034",98.639999,99.089996,98.129997,98.989998,4044900,95.61379
"1035",98.519997,98.629997,97.550003,97.550003,6510600,94.222909
"1036",95.389999,96.849998,95.099998,96.269997,12398100,92.986559
"1037",95.510002,95.82,94.82,95.349998,9483200,92.097939
"1038",95.480003,95.620003,95.269997,95.349998,7781700,92.097939
"1039",95.360001,95.849998,95.32,95.720001,4992500,92.455322
"1040",95.5,95.970001,95.389999,95.779999,4863100,92.513273
"1041",95.889999,96.419998,95.709999,95.82,6712700,92.55191
"1042",96.190002,96.339996,95.57,95.949997,6049800,92.677473
"1043",95.220001,95.360001,94.559998,94.559998,6826000,91.334882
"1044",94.300003,94.730003,94.199997,94.300003,4576400,91.083755
"1045",94.300003,94.349998,93.519997,94.309998,7652700,91.093409
"1046",94,94.300003,93.349998,93.43,5494800,90.243425
"1047",93.389999,93.949997,93.360001,93.470001,3728000,90.282062
"1048",93.82,94,93.239998,93.309998,3261100,90.127515
"1049",93.07,93.839996,92.919998,93.550003,6505900,90.359335
"1050",93.730003,93.919998,93.459999,93.529999,4288400,90.340013
"1051",93.43,93.650002,93.150002,93.559998,3235900,90.368989
"1052",93.75,94.32,93.550003,93.959999,3599900,90.755347
"1053",93.650002,93.889999,93.260002,93.660004,5644500,90.465584
"1054",94.07,94.470001,93.410004,93.790001,4281300,90.591147
"1055",94.150002,94.739998,93.93,94.25,4398800,91.035457
"1056",94.599998,94.75,94.260002,94.449997,3331700,91.228633
"1057",94.449997,94.660004,94,94.190002,4150400,90.977506
"1058",94.309998,94.760002,94.239998,94.529999,5981600,91.305906
"1059",94.529999,94.860001,94.269997,94.449997,3586900,91.228633
"1060",94.849998,95.370003,94.410004,94.440002,4614300,91.21898
"1061",94.389999,94.790001,94.050003,94.110001,6392400,90.900233
"1062",94.230003,94.68,93.599998,94.650002,9027300,91.421816
"1063",93.650002,94.760002,93.510002,94.139999,5492400,91.714084
"1064",94.199997,94.199997,93.510002,93.720001,4635100,91.304909
"1065",93.239998,93.699997,92.690002,92.800003,6727100,90.408618
"1066",93.269997,93.489998,93.040001,93.139999,4855300,90.739853
"1067",93.019997,93.230003,92.800003,93.010002,4849800,90.613206
"1068",93.099998,93.120003,92.800003,93.07,4004600,90.671657
"1069",92.800003,92.82,92.199997,92.5,5251900,90.116346
"1070",92.599998,92.699997,90.959999,91.089996,9795200,88.742677
"1071",90.839996,93.059998,90.529999,93,12031400,90.603461
"1072",92.940002,93.290001,92.419998,92.959999,5960100,90.564491
"1073",92.940002,93.839996,92.82,93.339996,8033100,90.934696
"1074",93.260002,93.910004,93.25,93.470001,6255000,91.061351
"1075",93.269997,94.110001,93.25,93.75,5826200,91.334134
"1076",93.68,93.830002,93.18,93.529999,5738600,91.119802
"1077",93.43,93.900002,93.260002,93.480003,5488900,91.071095
"1078",93.949997,94.93,93.800003,94.360001,9043100,91.928416
"1079",94.120003,94.470001,93.82,93.93,4875700,91.509496
"1080",93.699997,94.150002,93.440002,93.510002,4702700,91.100321
"1081",93.699997,95.32,93.660004,95,7817900,92.551923
"1082",94.940002,95.309998,94.059998,94.160004,4569100,91.733573
"1083",94.050003,94.879997,94.019997,94.699997,3454400,92.259651
"1084",94.260002,97.300003,93.980003,96.220001,16489100,93.740486
"1085",96.230003,96.360001,94.339996,94.809998,10036400,92.366817
"1086",94.370003,95.080002,94.010002,94.190002,5334600,91.762798
"1087",94.029999,94.599998,94,94.120003,4116000,91.694602
"1088",95.290001,95.290001,94.510002,94.860001,3948600,92.415531
"1089",94.360001,94.43,93.690002,93.839996,4278600,91.421812
"1090",93.510002,93.540001,92.800003,92.809998,6093800,90.418355
"1091",93.080002,93.949997,92.809998,93.830002,5586600,91.412075
"1092",93.769997,94,92.709999,92.720001,5068600,90.330678
"1093",92.760002,93.449997,92.300003,92.300003,5844900,89.921503
"1094",92.129997,92.419998,90.660004,90.730003,6173800,88.391961
"1095",90.809998,91.739998,90.629997,91.099998,5539500,88.752421
"1096",90.489998,90.980003,89.57,90.440002,10468500,88.109433
"1097",89.389999,90.290001,89.339996,89.910004,7526400,87.593092
"1098",90.410004,91.139999,89.639999,91.040001,7074500,88.69397
"1099",90.959999,91.589996,90.709999,91.589996,5403200,89.229792
"1100",89.949997,91.449997,89.699997,91.010002,11422200,88.664744
"1101",90.699997,91.510002,90.599998,90.940002,6455600,88.596548
"1102",91.839996,92.099998,90.879997,91.019997,5966700,88.674481
"1103",90.699997,91.790001,90.550003,91.669998,5256600,89.307733
"1104",91.519997,92.089996,91.5,92.010002,4071100,89.638975
"1105",92.480003,92.599998,91.690002,92.599998,5083000,90.213767
"1106",92.650002,93.120003,92,92.730003,5295900,90.340422
"1107",92.57,93.389999,92.489998,93.379997,3965500,90.973666
"1108",93.900002,94.010002,92.830002,93.730003,6795900,91.314653
"1109",93.779999,93.779999,93.019997,93.610001,4064900,91.197743
"1110",93.93,94.629997,93.769997,94.470001,5802200,92.035582
"1111",95,95.07,94.389999,94.639999,4123800,92.201199
"1112",94.739998,94.93,94.419998,94.660004,3597300,92.220688
"1113",94.400002,95.099998,94.059998,95.099998,4674600,92.649344
"1114",95.559998,95.690002,94.980003,95.110001,5123900,92.659089
"1115",95.220001,95.419998,94.93,95.139999,3429000,92.688315
"1116",94.93,95.379997,94.830002,95.330002,2725700,92.873421
"1117",95.5,96.220001,95.18,95.480003,4099800,93.019557
"1118",95.379997,97.18,95.269997,96.209999,7793400,93.730741
"1119",96.059998,96.080002,95.599998,95.970001,3596500,93.496928
"1120",96.040001,96.949997,95.370003,96.410004,6258600,93.925592
"1121",96.739998,97.300003,96.43,96.559998,6631300,94.07172
"1122",96.540001,97.300003,96.5,96.639999,4551600,94.149661
"1123",97.470001,97.5,96.419998,96.68,5483700,94.188631
"1124",96.830002,97.419998,96.529999,97.169998,5222500,94.666002
"1125",97.199997,97.339996,96.849998,97,5368900,94.500384
"1126",96.360001,96.389999,95.919998,96.220001,3667800,94.569187
"1127",95.980003,97.400002,95.970001,96.809998,3442900,95.149061
"1128",96.150002,96.940002,95.639999,95.779999,5273700,94.136734
"1129",95.209999,97,94.760002,95.110001,10370000,93.478231
"1130",94.800003,95.57,94.779999,95.5,5316700,93.861539
"1131",95.389999,95.989998,95.139999,95.660004,5149300,94.018797
"1132",95.779999,96.610001,95.650002,96.309998,6209300,94.65764
"1133",93.410004,97.5,92.230003,92.610001,11792700,91.021122
"1134",91.300003,92,91.010002,91.360001,10066800,89.792568
"1135",91.040001,91.290001,89.510002,90,12020800,88.455901
"1136",90.089996,91.150002,90.019997,90.970001,8972700,89.40926
"1137",90.660004,91.389999,90.43,90.620003,8691000,89.065266
"1138",90.959999,91.099998,88.25,88.459999,10121600,86.942321
"1139",88.07,90.75,87.620003,88.720001,15106700,87.197862
"1140",88.93,92.050003,88.5,91.650002,14010000,90.077594
"1141",92.279999,93.739998,91.650002,93.669998,11277100,92.062934
"1142",93.510002,94.32,92.949997,93.220001,10284300,91.620657
"1143",93.279999,94.019997,93.029999,93.889999,5342200,92.279161
"1144",94.360001,94.82,94.010002,94.220001,3590000,92.603501
"1145",94.220001,94.540001,93.739998,93.830002,1729700,92.220192
"1146",94.099998,94.93,93.949997,94.779999,3875000,93.153891
"1147",94.32,95.459999,94.269997,95.040001,4183200,93.409432
"1148",94.849998,95,94.07,94.25,3257700,92.632985
"1149",93.75,94.800003,93.57,93.699997,4589300,92.092418
"1150",94.129997,95,93.050003,93.260002,6019700,91.659972
"1151",93.300003,93.68,92.220001,92.230003,6211900,90.647644
"1152",92.669998,93.809998,91.879997,92.400002,6484100,90.814726
"1153",93.260002,94.050003,92.860001,94.010002,6400300,92.397104
"1154",94.230003,94.980003,94.050003,94.360001,5476700,92.741098
"1155",93.970001,93.970001,92.779999,93.209999,4283300,91.610827
"1156",93.529999,93.809998,92.599998,93.010002,3989600,91.414261
"1157",93.949997,94.440002,92.419998,92.830002,5971200,91.237349
"1158",91.449997,92.050003,91.120003,91.540001,7745500,89.96948
"1159",91.540001,92.349998,90.970001,91.379997,5737500,89.812222
"1160",91.050003,91.690002,90.739998,91.489998,6927000,89.920335
"1161",91.639999,91.879997,90.230003,90.800003,6967300,89.242178
"1162",90.160004,90.459999,89.540001,90.339996,8682200,88.790064
"1163",90.620003,90.970001,89.839996,90.889999,7536400,89.330631
"1164",90.919998,91.639999,89.43,89.559998,11496000,88.023447
"1165",89.389999,90.699997,89.290001,90.669998,7753300,89.114404
"1166",89.959999,90.309998,89.559998,89.57,6640800,88.033278
"1167",89.739998,89.82,88.769997,88.779999,6921300,87.25683
"1168",91.5,93.5,91.260002,93.269997,19146900,91.669795
"1169",92.650002,93.300003,92.309998,92.440002,12385400,90.854041
"1170",92.050003,92.660004,91.43,92.510002,6751400,90.922839
"1171",92.639999,93.980003,92.449997,93.919998,7373000,92.308645
"1172",93.5,94.43,93.5,94.050003,6464800,92.436419
"1173",94.099998,94.830002,94,94.339996,5564100,92.721437
"1174",94.150002,94.480003,93.650002,93.989998,4597900,92.377443
"1175",93.300003,93.449997,92.540001,92.720001,8203000,91.129236
"1176",93.330002,94.230003,92.970001,94.019997,4697600,92.406927
"1177",94.160004,94.330002,93.300003,94.209999,5153900,92.59367
"1178",94.050003,95.599998,93.769997,95.089996,7910100,93.45857
"1179",95.400002,95.849998,94.93,95.650002,6762200,94.008967
"1180",95.120003,95.389999,94.089996,94.349998,5972000,92.731268
"1181",94.230003,94.790001,94,94.580002,5617500,92.957325
"1182",94.5,94.550003,93.739998,94.190002,6312200,92.574017
"1183",94.160004,94.489998,93.559998,94.190002,8155000,92.574017
"1184",94.120003,94.410004,93.949997,94.309998,5682000,92.691953
"1185",94.080002,95.330002,93.690002,94.980003,5643600,93.350464
"1186",94.910004,99.309998,94.860001,98.660004,16751600,96.967327
"1187",97.43,99.879997,97,99.510002,16098800,98.65268
"1188",99.169998,99.300003,98.489998,98.900002,7552500,98.047935
"1189",98.900002,101.089996,98.309998,100,12363300,99.138457
"1190",99.970001,100.440002,99.550003,99.739998,8149700,98.880694
"1191",99.809998,100.480003,99.18,100.25,9179400,99.386303
"1192",99.010002,99.919998,98.459999,99.110001,9438800,98.256125
"1193",98.269997,98.989998,96.959999,97.129997,9677900,96.29318
"1194",96.809998,98.25,96.809998,97.709999,8460300,96.868185
"1195",96.910004,97.120003,96.099998,96.290001,7838900,95.460421
"1196",96.300003,96.769997,94.940002,94.959999,9391100,94.141877
"1197",95.419998,96.440002,95.279999,96.25,8765100,95.420764
"1198",96.239998,97.050003,95.75,96.349998,5152800,95.519901
"1199",96.93,97.470001,96.739998,97.150002,4772200,96.313012
"1200",96.900002,97.150002,95.989998,96.169998,4530700,95.341452
"1201",96.010002,97.239998,95.330002,97,5831000,96.164303
"1202",96.860001,97.010002,95.980003,95.980003,3615400,95.153094
"1203",96.32,97.720001,96.120003,97.050003,10014000,96.213875
"1204",96.800003,99.120003,96.800003,98.620003,9232000,97.770349
"1205",98.459999,99.839996,98.07,99.360001,7549900,98.503971
"1206",99.029999,99.610001,98.110001,98.139999,6030500,97.294481
"1207",97.599998,97.970001,96.199997,97.639999,10445800,96.798788
"1208",97.360001,97.849998,96.769997,96.959999,4642400,96.124647
"1209",97.43,98.32,97.370003,97.879997,4074500,97.036719
"1210",97.82,98.43,97.440002,97.440002,5617000,96.600515
"1211",96.809998,97.019997,96,96.290001,7484800,95.460421
"1212",95.959999,96.239998,94.709999,95.830002,6614300,95.004385
"1213",95.75,96.82,95.449997,96.279999,4501300,95.450505
"1214",96.239998,96.790001,96.099998,96.349998,4443700,95.519901
"1215",96.730003,97.5,95.980003,96.849998,4445200,96.015594
"1216",96.849998,97.43,96.209999,96.550003,4790000,95.718183
"1217",96.900002,97.949997,96.559998,97.800003,5937800,96.957414
"1218",97.410004,97.75,97.07,97.440002,5197900,96.600515
"1219",97.160004,97.739998,96.970001,97.580002,4961100,96.739308
"1220",97,97.550003,96.279999,96.440002,6604400,95.60913
"1221",96.370003,97.440002,95.510002,95.629997,5071700,94.806103
"1222",95.129997,95.349998,94.459999,94.879997,6933600,94.062565
"1223",95,96.260002,95,96.18,4382400,95.351368
"1224",96.190002,96.550003,94.540001,94.870003,5981700,94.052656
"1225",97,99.349998,96.239998,97.839996,19254300,96.997062
"1226",97.440002,97.519997,96.559998,97,6336500,96.164303
"1227",96.989998,99.080002,96.839996,98.739998,7741300,97.88931
"1228",98.739998,98.940002,96.260002,96.440002,7282700,95.60913
"1229",96.269997,96.889999,95.779999,96.830002,4357400,95.995769
"1230",96.580002,97.669998,96.07,97.019997,5697200,96.184127
"1231",96.650002,97.370003,96.410004,96.550003,8300300,95.718183
"1232",96.730003,97.970001,96.730003,97.800003,6280300,96.957414
"1233",96.57,98.629997,96.050003,96.129997,8426300,95.301796
"1234",96.389999,96.470001,95.57,96.129997,7637000,95.301796
"1235",96.099998,96.660004,95.879997,96.389999,6614500,95.559558
"1236",96.269997,97.330002,96.120003,96.779999,5018900,95.946197
"1237",98.190002,99.150002,97.790001,98.230003,7543100,97.383709
"1238",98.07,98.389999,97.150002,97.510002,4123700,96.669911
"1239",97.389999,98.349998,96.919998,97.949997,4848100,97.106115
"1240",98.07,98.489998,97.279999,97.349998,6526900,96.511286
"1241",97.660004,97.870003,97.279999,97.709999,4744000,96.868185
"1242",97.739998,99.040001,97.540001,98.040001,7607200,97.195344
"1243",97.970001,98.25,97.620003,98.019997,4100800,97.175512
"1244",98.089996,101.080002,97.650002,100.68,10809200,99.812598
"1245",100.879997,100.980003,99.419998,100.110001,6185100,99.247509
"1246",99.889999,99.959999,99.059998,99.279999,4729500,98.424658
"1247",99.150002,99.480003,98.839996,98.989998,4559500,98.137156
"1248",98.849998,99.199997,98.040001,98.459999,7123100,97.611723
"1249",98.970001,99.220001,98.199997,98.660004,8129500,97.810005
"1250",98,98.209999,96.199997,96.480003,10204000,96.480003
"1251",97.589996,97.769997,95.839996,95.93,6243400,95.93
"1252",95.839996,96.910004,95.839996,96.220001,4899500,96.220001
"1253",96.300003,96.970001,95.809998,96.290001,4412300,96.290001
"1254",96.379997,97.07,95.970001,96.519997,4165700,96.519997
"1255",96.300003,96.970001,96.010002,96.309998,4437500,96.309998
"1256",95.93,96.089996,95.470001,95.540001,3942900,95.540001
"1257",96,96.040001,95.25,95.32,4539400,95.32
"1258",95.519997,95.559998,94.489998,94.730003,7610800,94.730003
"1259",95.019997,95.629997,94.809998,95.300003,4816400,95.300003
