"","WHR.Open","WHR.High","WHR.Low","WHR.Close","WHR.Volume","WHR.Adjusted"
"903",158.050003,159.360001,156.580002,159.009995,788900,154.781124
"904",159.910004,160.009995,156.289993,156.639999,852600,152.474159
"905",156.210007,156.539993,152.789993,153.5,696500,149.417668
"906",153.559998,155.369995,153.300003,155.25,1097500,151.121127
"907",155.25,158.110001,155.220001,157.600006,753100,153.408635
"908",157.619995,159.259995,156.800003,159.070007,714600,154.839541
"909",157.429993,159.75,156.199997,156.839996,772900,152.668837
"910",157.279999,157.889999,151.619995,153.699997,1072500,149.612346
"911",153.729996,153.729996,150.160004,150.979996,1239600,146.964683
"912",149.509995,153.380005,149.509995,153.330002,993600,149.252191
"913",150.389999,152.259995,145.5,145.679993,1330900,141.805634
"914",147.600006,147.600006,141.880005,142.490005,1925800,138.700484
"915",142.240005,145.190002,140.729996,143.899994,1642900,140.072974
"916",142.789993,144.449997,140.970001,141.630005,1473000,137.863355
"917",146.449997,147,130.050003,132.220001,4738100,128.703611
"918",131,136.320007,130.320007,133.300003,3119400,129.75489
"919",133.300003,134.320007,124.389999,126.690002,3605300,123.320682
"920",128.279999,130.970001,127.589996,130.600006,2339300,127.126699
"921",129.539993,130.729996,128.240005,130.380005,1876000,126.912549
"922",130.789993,133.630005,130.520004,133.600006,1890900,130.046914
"923",134.539993,137.270004,133.600006,136.550003,1958000,132.918456
"924",136.580002,138.820007,135.729996,136.589996,1519900,132.957386
"925",136.570007,138.539993,136.279999,137.970001,1507800,134.30069
"926",138.630005,139.820007,136.589996,137.929993,1250100,134.261745
"927",136.740005,139.089996,136.259995,138.429993,868300,134.748448
"928",138.410004,140.380005,137.619995,138.559998,1381000,134.874995
"929",139.059998,140.25,135.860001,136.660004,1432900,133.025531
"930",136.679993,137.070007,134.690002,135.110001,1257000,131.516751
"931",135.429993,138.259995,133.389999,138.009995,1314500,134.339619
"932",138.289993,139.660004,138.050003,138.800003,1170900,135.108617
"933",139.509995,142.089996,138.820007,140.869995,1219300,137.123558
"934",140.869995,142.210007,140.240005,140.729996,1195300,136.987282
"935",140.850006,143.619995,138.899994,142.300003,1190600,139.133447
"936",142.070007,145.490005,142,145.029999,1110700,141.802693
"937",144.740005,146.5,143.029999,144.630005,1284000,141.4116
"938",142.440002,144.380005,141.759995,143.139999,1382700,139.954751
"939",144.919998,146.789993,144.580002,145.880005,1108300,142.633784
"940",145.649994,148.630005,144.869995,147.779999,1318200,144.491498
"941",148.270004,148.869995,146.949997,147.490005,648900,144.207958
"942",148.960007,149.399994,145.720001,145.990005,903400,142.741337
"943",145.729996,145.779999,144.580002,145.699997,985500,142.457782
"944",145.949997,146.649994,143.740005,144.419998,891400,141.206266
"945",144.410004,144.429993,142,144.050003,865300,140.844505
"946",144.399994,145.300003,140.490005,141.690002,933500,138.53702
"947",141.630005,143.009995,140.800003,142.080002,1026000,138.918341
"948",142.5,146.369995,142.5,144.979996,985200,141.753802
"949",145.470001,146.800003,144.809998,146.330002,644600,143.073767
"950",146.960007,147.889999,144.740005,146.350006,663900,143.093326
"951",145.860001,145.910004,143.809998,144.720001,739400,141.499594
"952",145.789993,146.610001,144.479996,144.929993,1264300,141.704912
"953",145.869995,146.070007,141.600006,142.949997,756300,139.768977
"954",143.880005,145.809998,143.429993,145.350006,772100,142.115579
"955",146.050003,147.039993,142.520004,142.639999,677800,139.465877
"956",142.350006,144.300003,142.050003,143.080002,681300,139.896088
"957",143.779999,147.119995,143.539993,146.75,761200,143.484419
"958",147.580002,149.570007,146.830002,149.460007,909500,146.134121
"959",149.729996,154.210007,149.059998,153.300003,1237500,149.888667
"960",153.300003,154.360001,152.240005,153.630005,781600,150.211326
"961",154.210007,154.410004,152.149994,153.089996,835100,149.683334
"962",154.699997,156.710007,151.729996,152,1361100,148.617593
"963",151.639999,153.350006,145.940002,147.820007,1276900,144.530616
"964",147.529999,149.869995,146.029999,147.979996,982300,144.687044
"965",149.339996,151.089996,147.309998,150.080002,871200,146.74032
"966",149.690002,151.039993,147.179993,147.380005,916900,144.100405
"967",146.429993,150.830002,145.5,147.779999,1230900,144.491498
"968",149.059998,150.570007,146.960007,148.369995,717500,145.068365
"969",149.300003,152.369995,148.429993,151.460007,1120800,148.089616
"970",152.929993,154.800003,151.710007,154.759995,1010400,151.31617
"971",154.940002,155.649994,153.119995,153.75,785300,150.328651
"972",154.369995,154.850006,153,154.380005,597500,150.944636
"973",154.5,155.580002,153.660004,154.860001,869200,151.413951
"974",154.339996,154.389999,152.539993,153.529999,722400,150.113545
"975",154.300003,155.25,152.339996,154.660004,859800,151.218404
"976",151.330002,155.809998,149.020004,155.419998,1533600,151.961487
"977",155.899994,156.660004,151,154.380005,1414000,150.944636
"978",154.210007,154.389999,150.720001,152.259995,984500,148.871802
"979",152.169998,153.589996,151.470001,153.380005,585900,149.966889
"980",152.960007,154.970001,151.419998,152.199997,752500,148.813139
"981",152.550003,154.940002,151.389999,152.5,643200,149.106466
"982",152.009995,153.779999,151.039993,152.490005,487100,149.096694
"983",152.020004,152.880005,149.220001,149.380005,884700,146.0559
"984",149.960007,151.839996,147.660004,151.770004,872900,148.392715
"985",151.619995,152.820007,150.070007,150.960007,560500,147.600742
"986",150.589996,151.600006,149.149994,151.529999,562500,148.15805
"987",152.369995,156.279999,152.270004,155.880005,886600,152.411257
"988",155.029999,155.330002,149.830002,151.550003,1615800,148.17761
"989",150.720001,151,143.419998,144.529999,2546300,142.016637
"990",144.119995,144.220001,140.740005,144.130005,1800100,141.623599
"991",144.580002,146.360001,142.779999,145.979996,1491300,143.441419
"992",144.970001,145.820007,143.910004,145.479996,830900,142.950114
"993",145.020004,146.089996,143.470001,144.410004,573300,141.898729
"994",144.789993,145.660004,144.539993,145.410004,725200,142.881339
"995",144.940002,146.779999,144.399994,145.889999,597800,143.352988
"996",146.259995,147.520004,145.770004,147.259995,554700,144.699159
"997",147.75,147.979996,142.809998,143.710007,1281000,141.210905
"998",144,144.589996,142.550003,143.259995,661700,140.768718
"999",144.020004,144.919998,142.419998,143.220001,637000,140.729421
"1000",143.279999,144.259995,142.509995,143.550003,1053300,141.053684
"1001",144.179993,144.179993,142.880005,143.410004,492600,140.916119
"1002",143.240005,144.570007,142.869995,143.5,747800,141.00455
"1003",142.789993,143.360001,141.570007,141.589996,986000,139.127761
"1004",143.050003,143.910004,141.139999,143.199997,891700,140.709764
"1005",143.279999,144.309998,142.860001,144.070007,672100,141.564645
"1006",144.259995,144.429993,141.770004,141.929993,981400,139.461845
"1007",141.929993,143.369995,141.050003,143.350006,926400,140.857165
"1008",142.190002,142.800003,140.470001,140.960007,884400,138.508727
"1009",140.809998,141.350006,138.25,138.559998,1331900,136.150454
"1010",138.440002,138.589996,136.940002,138.229996,1179800,135.826191
"1011",138.539993,139.589996,137.050003,138.380005,756200,135.973591
"1012",138.039993,138.729996,136.639999,138,932700,135.600195
"1013",138.25,140.020004,137.089996,139.789993,684100,137.35906
"1014",139.869995,140.380005,139.009995,139.300003,643700,136.877591
"1015",140.050003,140.289993,138.630005,138.869995,997700,136.455061
"1016",138.330002,140.929993,137.130005,139.330002,952100,136.907068
"1017",139.350006,141.25,138.490005,138.929993,782400,136.514015
"1018",138.470001,139.130005,137.210007,138.990005,964900,136.572984
"1019",139.160004,139.160004,136.860001,138.110001,839600,135.708282
"1020",138.119995,139.300003,137.619995,138.460007,1459400,136.052202
"1021",138.910004,139.970001,137.660004,139.220001,775300,136.79898
"1022",139.699997,142.910004,139.699997,141.869995,1058100,139.402891
"1023",141.449997,141.910004,139.820007,140.259995,631000,137.820888
"1024",140.669998,142.649994,140.270004,142.539993,405600,140.061238
"1025",141.490005,142.339996,139.960007,140.160004,907400,137.722636
"1026",140.029999,144.320007,139.279999,142.729996,1973200,140.247936
"1027",142.75,143.369995,140.850006,141.110001,1452100,138.656113
"1028",138.320007,139.710007,137.550003,139.210007,1655500,136.78916
"1029",139.919998,144.179993,139.149994,140.759995,1451500,138.312193
"1030",141.289993,141.330002,138.539993,139.309998,1043600,136.887412
"1031",139.25,140.660004,138.649994,139.970001,1035000,137.535938
"1032",140.419998,141.809998,139.25,140.600006,1654900,138.154987
"1033",139.479996,139.929993,138.570007,138.960007,969500,136.543507
"1034",140.089996,140.970001,139.399994,139.5,940100,137.07411
"1035",138.649994,140.729996,138.649994,140.350006,744500,137.909334
"1036",140.600006,144.089996,140.529999,143.199997,1536400,140.709764
"1037",136.899994,145.339996,135.369995,145.240005,5960500,142.714297
"1038",144.990005,148.800003,144.300003,146.910004,3281800,144.355254
"1039",146.410004,149.080002,145.580002,148.889999,1587000,146.300818
"1040",148.869995,149.240005,147.5,147.630005,1575800,145.062735
"1041",147.630005,148.149994,145.119995,145.5,1536900,142.96977
"1042",145.449997,146.130005,141.630005,142.789993,2393500,140.306891
"1043",142.649994,143.839996,140.899994,142.639999,1902700,140.159505
"1044",142.160004,145.600006,141.550003,143.509995,1539600,141.014371
"1045",144.100006,146.679993,144.100006,145.779999,1233400,143.2449
"1046",144.690002,146.360001,143.320007,143.889999,1020600,141.387768
"1047",143.449997,146.860001,143.389999,145.800003,1104900,143.264557
"1048",146.100006,146.25,142.220001,142.580002,1297100,140.100551
"1049",143.110001,148.270004,143.080002,148.149994,1670600,145.573681
"1050",148.429993,148.979996,147.490005,147.720001,941000,145.151166
"1051",147.470001,148.270004,145.039993,145.75,774800,143.215423
"1052",146.330002,146.699997,144.449997,145.660004,1079800,143.126992
"1053",146.149994,150.070007,146.149994,149.919998,1455100,147.312905
"1054",150.589996,150.639999,147.089996,148.440002,698500,145.858647
"1055",149.5,150.960007,149.289993,150.25,920800,147.637168
"1056",151,153.369995,150.860001,152.899994,1358100,150.241079
"1057",152.270004,154.100006,152.149994,153.699997,702100,151.02717
"1058",152.610001,153.029999,150.520004,151.880005,972300,149.238828
"1059",152,152.630005,151,151.860001,548200,149.219171
"1060",152.699997,152.699997,150.369995,150.639999,603500,148.020386
"1061",151.009995,152.070007,150.389999,151.669998,785200,149.032473
"1062",151.139999,152.679993,150.509995,152.509995,838600,150.602585
"1063",151.509995,153,151.119995,152.509995,742800,150.602585
"1064",152.029999,153.300003,151.869995,153.020004,515400,151.106216
"1065",153.5,153.839996,152.470001,153.389999,577200,151.471584
"1066",153.130005,154.610001,152.880005,153.25,687000,151.333336
"1067",153.380005,155.509995,152.820007,153.990005,842600,152.064086
"1068",153.610001,153.699997,151.75,152.009995,1077300,150.108838
"1069",151.330002,154.470001,151.199997,152.580002,959700,150.671717
"1070",152.669998,152.669998,149.740005,151.259995,604000,149.368219
"1071",151.089996,153.740005,151.089996,153.520004,770400,151.599963
"1072",152.880005,153.720001,152.619995,153.369995,523900,151.45183
"1073",153.350006,153.970001,151.690002,152.110001,735500,150.207594
"1074",152.600006,155.190002,151.899994,153.169998,949100,151.254334
"1075",152.300003,154.320007,151.75,152.600006,765300,150.691471
"1076",152.820007,154.970001,152.820007,154.309998,650000,152.380076
"1077",155.039993,155.089996,153.529999,153.889999,547100,151.965331
"1078",154.759995,156.130005,154,155.820007,1096400,153.8712
"1079",155.240005,155.240005,153.149994,153.610001,974600,151.688834
"1080",152.679993,153.529999,152.199997,152.490005,596400,150.582846
"1081",152.5,154.289993,150.639999,153.820007,1039600,151.896214
"1082",153.070007,153.759995,150.279999,150.529999,686200,148.647353
"1083",150.490005,151.279999,149.610001,150.789993,452500,148.904096
"1084",149.619995,149.759995,147.960007,148.880005,811900,147.017995
"1085",148.809998,149.240005,145,145.649994,1159700,143.828381
"1086",145.320007,145.479996,141,141.550003,1499400,139.779668
"1087",141.080002,143.320007,140.630005,143.059998,1133500,141.270777
"1088",143.929993,144.600006,142.399994,143.100006,1225900,141.310285
"1089",144.449997,146.190002,143.649994,143.889999,729300,142.090398
"1090",143.279999,143.600006,141.539993,142.080002,1184400,140.303038
"1091",141.869995,144.100006,139.850006,143.929993,835300,142.129891
"1092",144.020004,144.610001,140.720001,141.279999,841600,139.51304
"1093",141.279999,142.800003,139.970001,140.630005,1230600,138.871176
"1094",141.710007,144.179993,140.330002,140.419998,1304600,138.663796
"1095",141.589996,146.979996,141.029999,145.330002,1512300,143.512391
"1096",141.619995,144.399994,140.039993,143.679993,1483700,141.883018
"1097",141.350006,147.479996,141.350006,145.759995,944600,143.937006
"1098",146.970001,150.970001,146.149994,150.039993,1240900,148.163476
"1099",150.539993,153.539993,150.539993,153.210007,1118300,151.293842
"1100",154,155.389999,153.070007,155.270004,743000,153.328076
"1101",155.220001,157.199997,154.119995,154.389999,977900,152.459077
"1102",155.169998,158.529999,155.089996,157.699997,814800,155.727677
"1103",158,159.979996,157.039993,158.619995,908000,156.636169
"1104",157.669998,158.100006,155.020004,157.399994,1115300,155.431426
"1105",154.259995,170.990005,153.979996,168.059998,2885900,165.958108
"1106",165.649994,168.830002,165.649994,168.229996,1270800,166.12598
"1107",168.429993,171.300003,167.910004,170.550003,885400,168.416971
"1108",172.369995,173.699997,171.199997,172.050003,924500,169.898211
"1109",171.559998,173.270004,170.619995,172.600006,784500,170.441335
"1110",172.429993,173.130005,170.690002,172.720001,749700,170.55983
"1111",174.320007,174.449997,172.449997,172.850006,588800,170.688209
"1112",172.350006,174.899994,172.190002,174.839996,552200,172.65331
"1113",174.429993,176.619995,174.429993,175.809998,722800,173.61118
"1114",175.809998,175.830002,173.5,173.789993,891800,171.61644
"1115",174.289993,177.179993,174.119995,175,774100,172.811313
"1116",174.220001,176.25,173.889999,175.210007,656900,173.018693
"1117",175.479996,177.210007,174.470001,175.210007,501700,173.018693
"1118",174.830002,175.649994,172.160004,173.270004,936400,171.102954
"1119",173.360001,177.199997,173.020004,175.550003,784000,173.354437
"1120",175.570007,177.940002,175.570007,177.220001,786600,175.003549
"1121",176.429993,179.949997,175.729996,179.889999,1086500,178.395131
"1122",178.350006,182.339996,178.179993,182.059998,921000,180.547097
"1123",184.5,185.339996,183.160004,183.669998,983700,182.143719
"1124",183.880005,185.279999,182.5,184.759995,1214600,183.224657
"1125",184.860001,185.580002,183.830002,184.610001,864600,183.07591
"1126",184.600006,184.940002,182.600006,183.539993,593400,182.014794
"1127",184.240005,186.639999,183.520004,186.169998,353300,184.622944
"1128",186.270004,186.839996,184.389999,185.449997,630600,183.908926
"1129",185.190002,185.800003,183.679993,184.820007,650400,183.284171
"1130",185.25,189.460007,185.020004,189.410004,710000,187.836025
"1131",189.009995,190.220001,187.479996,188.259995,565200,186.695573
"1132",188.009995,189.869995,187.139999,188.830002,582600,187.260843
"1133",188.679993,189,185.779999,186.589996,524200,185.039452
"1134",184.360001,187.699997,183.830002,187.429993,527600,185.872468
"1135",186.350006,188.119995,183.169998,183.259995,908800,181.737122
"1136",183.839996,186.559998,183.5,184.460007,483500,182.927162
"1137",183.919998,185.600006,180.449997,180.639999,1120800,179.138899
"1138",181.880005,184.889999,180.729996,183.360001,1206000,181.836297
"1139",179.059998,181.039993,174.020004,174.429993,2474900,172.980497
"1140",174.429993,189.720001,172.850006,188.929993,3197700,187.360003
"1141",191.639999,192.440002,188.350006,190.520004,1537600,188.936802
"1142",191.5,193.779999,187.990005,189.729996,1678100,188.153358
"1143",189.389999,190.759995,187.320007,190.289993,665500,188.708702
"1144",191.110001,192.179993,190.380005,191.130005,686600,189.541734
"1145",192.160004,192.240005,191.050003,191.149994,254400,189.561556
"1146",192.460007,194.460007,191.960007,192.449997,462100,190.850757
"1147",191.490005,194.029999,191.139999,193.029999,635700,191.425939
"1148",192.889999,194.990005,192.529999,193.660004,725600,192.050708
"1149",194.880005,196.710007,193.429993,193.740005,508800,192.130045
"1150",194.169998,196.139999,191.259995,193.009995,502400,191.406101
"1151",191.330002,192.300003,188.5,189.029999,732200,187.459178
"1152",190.009995,190.5,186.139999,187.470001,825700,185.912144
"1153",189.389999,192.809998,188.300003,191.880005,605300,190.285501
"1154",193.470001,197.369995,192.270004,196.830002,882100,195.194364
"1155",197.350006,199.919998,196.289993,197.229996,880800,195.591034
"1156",197.949997,200.440002,195.259995,198.960007,872200,197.306669
"1157",201.080002,205.160004,194.809998,197.369995,1185700,195.72987
"1158",195.190002,200.729996,194.800003,198.75,1110700,197.098407
"1159",198.820007,200.720001,195.130005,195.479996,900600,193.855576
"1160",194.770004,200.449997,194.350006,200.169998,612500,198.506605
"1161",201.399994,201.630005,196.289993,197.880005,726500,196.235642
"1162",197.699997,199.110001,196.669998,197.660004,875200,196.017469
"1163",199.710007,200.839996,198.240005,199.710007,944000,198.050436
"1164",200.220001,201.970001,199.309998,200.919998,379800,199.250373
"1165",200.589996,203.759995,199.809998,203.070007,451200,201.382516
"1166",200.490005,203.240005,199.800003,201.869995,470700,200.192475
"1167",204.259995,207.149994,201.080002,201.410004,1154000,199.736307
"1168",201.020004,204.139999,199.5,203.949997,1010900,202.255193
"1169",203.770004,203.770004,198.800003,199.080002,804400,197.425667
"1170",199.460007,202.229996,197,201.119995,1282500,199.448708
"1171",202.179993,202.910004,198.199997,201.059998,1185600,199.389209
"1172",207.190002,217.110001,206.059998,214.880005,2154300,213.094373
"1173",215.25,215.5,210.539993,211.339996,1158700,209.583782
"1174",211.570007,213.100006,209.5,211.139999,834700,209.385447
"1175",210.119995,211.139999,205.809998,206.289993,1081000,204.575744
"1176",207.970001,209.229996,205.330002,208.080002,804700,206.350878
"1177",208.300003,209.740005,206.509995,207.779999,598300,206.053368
"1178",209.190002,213.889999,207.770004,213.050003,1104000,211.279579
"1179",211.910004,214.330002,211.910004,213.229996,488400,211.458076
"1180",212.309998,215.199997,212.080002,213.509995,703000,211.735748
"1181",211.960007,213.910004,211.919998,212.550003,745300,210.783734
"1182",212.539993,213.410004,210.259995,212.330002,810900,210.565561
"1183",211.25,213.789993,210.949997,213.270004,807900,211.497752
"1184",213.130005,214.240005,212.009995,213.199997,607800,211.428326
"1185",213.809998,215.550003,212.699997,214.300003,676300,212.519191
"1186",212.080002,215.660004,212.039993,214.149994,798200,213.116287
"1187",213.449997,214.350006,211.130005,212.800003,762100,211.772813
"1188",213.270004,213.960007,211.25,211.949997,611500,210.92691
"1189",211.949997,217,211.949997,215,732200,213.96219
"1190",214.669998,215.580002,212.039993,214.470001,540500,213.43475
"1191",214.199997,214.199997,210.660004,211.490005,726100,210.469138
"1192",212.630005,213.309998,209.740005,210.820007,741200,209.802374
"1193",210.5,210.820007,202.100006,203.419998,1180900,202.438085
"1194",203.529999,206.289993,202.080002,205.699997,922900,204.707078
"1195",204.389999,204.690002,200.869995,202.550003,729000,201.57229
"1196",203.149994,203.419998,195.130005,196.669998,1315000,195.720668
"1197",196.889999,200.470001,196.449997,199.509995,650700,198.546955
"1198",198.240005,200.149994,195.350006,197.619995,864800,196.666079
"1199",198.029999,199.919998,197.179993,198.690002,600800,197.730921
"1200",198.539993,198.539993,195.740005,196.929993,768300,195.979407
"1201",195.619995,199.729996,191.050003,198.919998,1423000,197.959807
"1202",197.800003,199.220001,193.75,194.139999,1104900,193.202881
"1203",195.039993,198.380005,194.419998,197.949997,1023000,196.994488
"1204",197,200.179993,196.589996,197.160004,823100,196.208308
"1205",196.389999,201.309998,196.389999,198.259995,902800,197.302989
"1206",197.710007,199.179993,193.929993,194.089996,662500,193.15312
"1207",192.869995,197.240005,192.800003,196.050003,1048200,195.103665
"1208",195.5,198.570007,194.639999,198.5,542300,197.541836
"1209",199.080002,202.070007,199.070007,201.039993,686400,200.069569
"1210",200.520004,204.639999,200.009995,202.059998,1007300,201.084649
"1211",201.889999,202.5,198.899994,201.389999,934000,200.417885
"1212",200,201.669998,199.259995,200.380005,821900,199.412766
"1213",199.75,202.419998,199.130005,201.020004,588600,200.049676
"1214",201,202.089996,197.669998,197.729996,656200,196.775549
"1215",193.520004,197.279999,190.229996,196.139999,1985600,195.193227
"1216",196.279999,197.089996,193.240005,196.160004,1001600,195.213135
"1217",197.479996,197.820007,195.429993,195.669998,605300,194.725495
"1218",195.789993,195.789993,192.399994,193.940002,809900,193.00385
"1219",193.429993,196.919998,192.039993,195.809998,633600,194.864818
"1220",196.529999,197,193.940002,194.949997,778000,194.008969
"1221",193.889999,193.979996,191.210007,191.350006,861500,190.426355
"1222",189.740005,191.570007,189.009995,189.600006,931300,188.684803
"1223",191.25,194.929993,191.100006,194.850006,1104900,193.909461
"1224",196.410004,196.509995,193.649994,193.970001,977100,193.033704
"1225",193.639999,194.309998,191.470001,191.770004,933800,190.844326
"1226",191.240005,192.190002,189.880005,190.919998,1207300,189.998423
"1227",194.5,197.179993,193.110001,196.490005,1163000,195.541544
"1228",196.669998,200.179993,196.669998,197.830002,1975100,196.875072
"1229",182.539993,187.5,179.119995,183.699997,4734600,182.813273
"1230",182.940002,183.240005,177.240005,179.029999,1636800,178.165817
"1231",179.690002,180.589996,174.75,175.600006,1691300,174.752381
"1232",175.869995,180.380005,175.389999,179.309998,1244800,178.444464
"1233",179.399994,181.179993,178.770004,180.149994,1036900,179.280406
"1234",180.270004,181.580002,179.550003,179.600006,930000,178.733073
"1235",179.820007,180.75,177.880005,178.839996,840500,177.976732
"1236",179.539993,182.820007,179.160004,182.520004,955900,181.638976
"1237",184.919998,188.479996,184.020004,185.649994,1214200,184.753857
"1238",185.800003,188.940002,185.020004,186.979996,1557000,186.077439
"1239",186.899994,187.809998,185.089996,186.449997,939600,185.549999
"1240",185.899994,188.279999,185.169998,187.660004,1045900,187.660004
"1241",189.009995,190.240005,188.089996,189.300003,933600,189.300003
"1242",189,189.389999,185.020004,187.830002,1225800,187.830002
"1243",187.639999,189.350006,186.990005,188.710007,659500,188.710007
"1244",189.75,190.929993,187.919998,190.029999,1000300,190.029999
"1245",189.850006,190.039993,187.860001,189.100006,772600,189.100006
"1246",187.770004,192.520004,187.610001,192.050003,1014500,192.050003
"1247",192.059998,193.020004,191.839996,192.009995,893900,192.009995
"1248",191.5,192.949997,187.830002,188.309998,656200,188.309998
"1249",188.330002,188.839996,185.199997,187.559998,962700,187.559998
"1250",187.509995,188.389999,186.339996,187.520004,577700,187.520004
"1251",187.240005,188.350006,184.029999,184.25,872000,184.25
"1252",184.639999,188.259995,183.270004,186.960007,902500,186.960007
"1253",186.130005,188.979996,185.559998,188.229996,770800,188.229996
"1254",188.309998,189.460007,186.789993,189.25,717100,189.25
"1255",187.860001,189.080002,187.320007,187.990005,706100,187.990005
"1256",187.490005,188.350006,185.800003,187.770004,485700,187.770004
"1257",187.860001,188.910004,185.240005,185.399994,639800,185.399994
"1258",185.639999,185.639999,182.720001,182.990005,1136000,182.990005
"1259",184.139999,186.429993,183.440002,185.979996,828600,185.979996
