"","BWA.Open","BWA.High","BWA.Low","BWA.Close","BWA.Volume","BWA.Adjusted"
"896",55.669998,56.139999,55.32,55.959999,772300,55.237839
"897",55.91,56.450001,55.689999,55.91,902400,55.188485
"898",55.889999,55.959999,54.59,54.939999,1301500,54.231001
"899",54.959999,55.130001,54.5,54.889999,1155100,54.181647
"900",55,55.610001,54.68,55,1292500,54.290228
"901",55.459999,56.43,55.330002,56.380001,1349300,55.65242
"902",56.459999,57,55.990002,56.279999,1466400,55.553709
"903",56.450001,56.990002,55.860001,56.299999,1056800,55.573451
"904",56.560001,56.939999,56.259998,56.75,883200,56.017645
"905",56.830002,57.290001,55.490002,55.57,1347100,54.852872
"906",55.939999,56.830002,55.779999,56.779999,1217400,56.047256
"907",56.860001,56.919998,54.52,55.959999,3576600,55.237839
"908",56.02,56.939999,55.93,56.93,1607500,56.195322
"909",56.93,56.93,55.689999,55.810001,1930300,55.089777
"910",56.259998,56.459999,55.209999,56.110001,1513600,55.385904
"911",56.380001,56.790001,55.68,56.75,1116000,56.017645
"912",56.34,56.52,55.099998,55.639999,1412000,54.921968
"913",54.970001,55.009998,53.48,53.709999,1643600,53.016875
"914",54.189999,54.43,53.259998,53.68,1779500,52.987263
"915",53.880001,54.330002,53.68,54,1295000,53.303133
"916",53.57,54.439999,53.150002,53.950001,2134200,53.253779
"917",54.259998,54.490002,53.779999,54.220001,1060100,53.644589
"918",53.369999,54.169998,53.34,53.700001,1142400,53.130107
"919",53.779999,53.849998,50.98,51.32,2573600,50.775364
"920",51.66,52.220001,50.830002,52.18,1675000,51.626238
"921",51.880001,52.57,51.360001,52.439999,1344400,51.883477
"922",52.490002,53.639999,52.41,53.439999,1093300,52.872864
"923",53.77,54.34,53.5,53.91,1723400,53.337877
"924",53.990002,54.040001,53.41,53.900002,1754700,53.327985
"925",54.110001,54.68,53.900002,54.669998,1843400,54.08981
"926",54.77,55.549999,54.73,55.439999,1766000,54.851639
"927",55.09,57.25,54.790001,56.93,1660400,56.325828
"928",57.48,58.259998,57.41,57.959999,2241000,57.344896
"929",58.110001,58.48,57.799999,58.099998,1826600,57.483409
"930",57.98,59.75,57.939999,59.27,2051200,58.640995
"931",59.220001,60.580002,59.02,60.419998,2055700,59.778788
"932",60.41,61.540001,60.16,61.16,1676600,60.510936
"933",61.32,61.68,61.150002,61.299999,1220000,60.64945
"934",61.380001,61.610001,60.82,61.009998,992300,60.362527
"935",61.09,61.48,60.599998,60.869999,971500,60.224013
"936",60.790001,61.439999,60.59,61.389999,1010400,60.738495
"937",61.389999,61.82,60.860001,61.450001,1312300,60.79786
"938",60.790001,61.169998,59.970001,60.799999,1342700,60.154756
"939",61.540001,62.169998,61.18,62.02,1281200,61.36181
"940",61.939999,62.099998,61.220001,61.450001,1769200,60.79786
"941",61.759998,62.07,61.48,61.849998,796500,61.193612
"942",62.009998,62.080002,61.049999,61.310001,1025600,60.659346
"943",61.259998,61.599998,60.889999,61.560001,803300,60.906693
"944",61.599998,61.759998,60.91,61.150002,1165300,60.501044
"945",60.799999,61.400002,60.369999,61.380001,1136200,60.728603
"946",61.599998,61.759998,60.419998,60.700001,1529200,60.055819
"947",60.419998,61.540001,60.27,61.130001,1235100,60.481256
"948",61.419998,62.27,60.790001,61.360001,1516600,60.708815
"949",61.509998,62.220001,61.380001,62.169998,610000,61.510216
"950",62.220001,62.279999,61.009998,61.400002,1131500,60.748391
"951",61.27,62.5,61.189999,62.419998,991100,61.757563
"952",63.029999,63.040001,61.709999,61.740002,1354600,61.084783
"953",61.889999,61.98,60.259998,60.73,1294800,60.0855
"954",60.950001,61.259998,59.59,59.880001,1518100,59.244522
"955",60.360001,60.98,59.610001,60.049999,1361100,59.412716
"956",59.959999,60.049999,59.130001,59.639999,1120100,59.007067
"957",59.93,60.490002,59.650002,60.02,1062300,59.383035
"958",60.549999,61.549999,60.490002,61.470001,1128200,60.817648
"959",61.790001,63.119999,61.290001,63.07,1221200,62.400666
"960",63.209999,63.889999,63.209999,63.599998,1218000,62.92504
"961",63.639999,63.880001,62.869999,63.200001,861900,62.529288
"962",63.75,63.82,61.919998,62.099998,1163800,61.440959
"963",61.779999,61.91,59.98,60.259998,1678400,59.620486
"964",60.16,60.799999,59.950001,60.5,1311300,59.857941
"965",60.880001,62.18,60.860001,62.119999,1683000,61.460747
"966",62.110001,62.240002,60.400002,60.400002,909500,59.759004
"967",60.099998,60.610001,59.209999,59.27,1053500,58.640995
"968",59.919998,60.43,59.259998,60.360001,1389700,59.719427
"969",60.48,61.259998,59.52,60.939999,1166300,60.29327
"970",61.700001,62.34,61.43,62.060001,1123300,61.401387
"971",61.939999,63.080002,61.790001,62.59,771000,61.925761
"972",62.490002,63.490002,62.25,63.130001,958900,62.460031
"973",63.09,63.889999,63.049999,63.389999,1282600,62.71727
"974",63.310001,63.66,62.900002,63.490002,982600,62.816211
"975",63.91,64.230003,63.220001,63.75,1325300,63.07345
"976",63.470001,63.709999,61.540001,61.639999,1365700,60.985842
"977",62.049999,62.220001,59.970001,61.32,1600700,60.669238
"978",61.700001,61.84,60.77,61.150002,1304600,60.501044
"979",60.959999,62.200001,60.59,62.139999,2561400,61.60647
"980",62.080002,62.540001,60.540001,60.66,2897000,60.139177
"981",60.810001,61.130001,60.049999,60.650002,2018700,60.129265
"982",60.330002,60.650002,59.849998,60.5,1323600,59.980551
"983",60.52,60.799999,59.959999,60.16,1412200,59.64347
"984",60.34,60.599998,59.360001,59.93,1003800,59.415446
"985",59.849998,61.049999,59.599998,59.82,812300,59.306389
"986",59.849998,59.970001,58.849998,59.119999,1182800,58.612399
"987",59.580002,61.18,59.490002,61.110001,1110000,60.585314
"988",61.209999,61.34,60.599998,60.84,763000,60.317632
"989",60.790001,61.049999,60.259998,60.349998,654900,59.831838
"990",60.029999,60.09,58.240002,59.060001,1551300,58.552916
"991",59.09,59.790001,58.540001,59.720001,1206900,59.207249
"992",59.639999,60.27,59.419998,59.970001,964900,59.455103
"993",60.060001,60.080002,59.049999,59.389999,1072100,58.880081
"994",59.52,60.630001,59.369999,60.48,1235800,59.960723
"995",60.630001,61.459999,60.490002,61.060001,1495100,60.535744
"996",61.02,62.450001,60.919998,62.169998,1329900,61.636211
"997",62.400002,62.84,62.189999,62.360001,915500,61.824582
"998",62.43,62.939999,61.939999,62.630001,1146600,62.092264
"999",62.77,63.209999,62.310001,62.84,637100,62.30046
"1000",62.73,63.41,62.630001,62.889999,1483100,62.35003
"1001",62.889999,63.360001,62.18,63.310001,964200,62.766426
"1002",63.169998,64,63.07,63.799999,1072700,63.252217
"1003",63.470001,64.559998,62.959999,64.389999,1214700,63.837151
"1004",64.82,65.370003,64.559998,65.150002,1715600,64.590628
"1005",65.400002,66.379997,65.209999,66.160004,2108700,65.591959
"1006",66.099998,66.519997,65.760002,65.910004,809800,65.344105
"1007",65.629997,66.330002,65.5,66.07,1033100,65.502727
"1008",65.639999,66.190002,65.5,66.080002,789400,65.512644
"1009",65.900002,65.900002,64.239998,64.470001,1525700,63.916466
"1010",64.440002,65.300003,64.220001,65.120003,842900,64.560887
"1011",64.949997,65.669998,64.589996,65.139999,926200,64.580712
"1012",65.010002,65.650002,64.760002,65.07,707100,64.511313
"1013",65.150002,65.209999,64.120003,64.949997,1220500,64.392341
"1014",65.160004,65.239998,64.830002,65.089996,923000,64.531138
"1015",65.059998,65.57,64.550003,64.660004,1670500,64.104837
"1016",64.720001,64.940002,64.480003,64.599998,1120900,64.045347
"1017",64.5,64.849998,63.599998,63.689999,996900,63.143161
"1018",63.41,64.610001,63.209999,64.529999,1156100,63.975949
"1019",64.580002,65.18,63.57,65.059998,1590500,64.501397
"1020",64.93,65.75,64.559998,65.360001,813300,64.798824
"1021",65.339996,65.459999,64.800003,65.190002,960700,64.630286
"1022",65.589996,66.349998,65.379997,66.080002,801600,65.512644
"1023",66.07,67.489998,66.040001,66.620003,1362200,66.048008
"1024",66.620003,67.080002,66.5,67.010002,515100,66.434659
"1025",66.790001,67.029999,66.470001,66.730003,751600,66.157064
"1026",66.389999,66.769997,65.68,66.559998,1449900,65.988518
"1027",66.610001,67.400002,66.480003,67.379997,1125200,66.801477
"1028",66.309998,67.489998,65.949997,66.150002,1691700,65.582042
"1029",66.050003,66.260002,65.699997,66.190002,1259300,65.6217
"1030",66.790001,66.790001,65.510002,65.900002,1557900,65.334189
"1031",65.769997,66.129997,65.220001,65.370003,1700600,64.80874
"1032",65.550003,65.959999,65.089996,65.18,1671200,64.620369
"1033",64.860001,65.669998,64.040001,64.160004,1680200,63.60913
"1034",64.419998,65.300003,64.080002,65.18,998500,64.620369
"1035",65,65.629997,64.699997,64.830002,696400,64.273376
"1036",65.349998,65.940002,65.269997,65.699997,1196600,65.135901
"1037",65.959999,66,65.25,65.470001,753600,64.90788
"1038",65.800003,65.940002,65.410004,65.559998,929200,64.997104
"1039",65.220001,66.150002,65.220001,65.839996,955600,65.274699
"1040",65.760002,65.769997,64.760002,65.489998,880700,64.927705
"1041",65.389999,65.959999,64.519997,64.529999,1002300,63.975949
"1042",64.690002,64.739998,63.740002,64.5,2277000,63.946208
"1043",63.41,63.439999,61.509998,62.25,2523400,61.715526
"1044",61.98,62.23,60.439999,60.91,1936400,60.387031
"1045",61.259998,62.16,61.009998,62.02,1224400,61.487501
"1046",61.52,62.209999,61.310001,61.389999,1583200,60.862909
"1047",60.959999,61.380001,60.759998,60.779999,1380200,60.258146
"1048",61.279999,61.689999,60.52,60.759998,1569400,60.238317
"1049",60.860001,62,60.810001,61.919998,1223300,61.388357
"1050",61.959999,62.240002,61.790001,61.84,818600,61.309046
"1051",61.689999,62.16,61.380001,61.66,627600,61.130591
"1052",62.080002,62.349998,61.490002,62.23,905900,61.695697
"1053",62.080002,62.48,61.779999,62.419998,696300,61.884064
"1054",62.75,62.970001,61.669998,62.16,851500,61.626298
"1055",62.650002,62.799999,62.220001,62.419998,839800,61.884064
"1056",62.68,62.959999,62.279999,62.889999,739200,62.35003
"1057",62.799999,64,62.459999,63.720001,946700,63.172906
"1058",63.889999,63.900002,62.689999,62.709999,925800,62.171575
"1059",62.5,62.529999,61.889999,62.23,937000,61.695697
"1060",62.720001,62.959999,62.259998,62.41,628100,61.874152
"1061",62.610001,62.650002,61.779999,61.82,743300,61.289218
"1062",62.049999,62.200001,61.610001,61.970001,484500,61.437931
"1063",61.599998,62.200001,61.32,61.950001,864800,61.547215
"1064",62.290001,62.310001,61.860001,62.189999,791700,61.785652
"1065",62.23,62.959999,62.029999,62.689999,965700,62.282401
"1066",63.080002,63.200001,62.689999,62.77,1106800,62.361883
"1067",62.779999,63.619999,62.779999,63.049999,1001100,62.640061
"1068",62.939999,63.240002,62.27,63.189999,1030800,62.77915
"1069",62.77,63.299999,62.119999,62.529999,1230700,62.123442
"1070",62.290001,62.630001,61.709999,61.82,1161500,61.418059
"1071",61.799999,62.040001,61.259998,61.34,1026300,60.94118
"1072",60.93,61.279999,60.610001,61.189999,928000,60.792154
"1073",61.060001,61.25,59.950001,60.200001,1057300,59.808593
"1074",60.07,60.439999,58.66,58.689999,1735700,58.308408
"1075",58.369999,58.73,57.970001,58.349998,2321700,57.970619
"1076",58.610001,59.02,57.610001,57.790001,2291000,57.414262
"1077",57.880001,58.540001,57.810001,58.34,1737400,57.960685
"1078",58.630001,58.68,57.73,57.799999,1787100,57.424196
"1079",57.650002,57.709999,56.700001,56.849998,1649900,56.480372
"1080",56.709999,57.189999,56.23,56.32,1334500,55.953819
"1081",56.32,56.98,55.700001,56.830002,1889700,56.460505
"1082",56.82,57.259998,56.16,56.32,1809900,55.953819
"1083",56.389999,56.75,56.119999,56.32,1449200,55.953819
"1084",55.790001,55.790001,54.279999,54.310001,2960600,53.956889
"1085",54.310001,54.310001,51.599998,52.610001,5383200,52.267941
"1086",52.52,53.799999,52.200001,53.34,3300300,52.993194
"1087",53.400002,54.330002,53.310001,54.029999,2698900,53.678707
"1088",54.48,54.75,53.98,54.259998,2458000,53.907211
"1089",54.740002,54.830002,54.049999,54.060001,1914400,53.708514
"1090",53.779999,53.950001,52.52,52.52,1548000,52.178526
"1091",52.380001,53.540001,52.07,53.48,2450300,53.132284
"1092",53.380001,53.5,51.209999,51.419998,2243000,51.085676
"1093",51.290001,52.450001,51.130001,51.860001,3728500,51.522818
"1094",51.970001,52.450001,50.220001,50.240002,2657500,49.913352
"1095",51.389999,52.93,50.900002,52.439999,3575700,52.099045
"1096",52.380001,52.73,50.880001,52.349998,3473200,52.00963
"1097",51.310001,55.290001,51.290001,54.52,3560300,54.165523
"1098",55.549999,56.799999,54.689999,54.98,3076900,54.622531
"1099",54.73,55.330002,54.25,54.59,1195200,54.235067
"1100",55.189999,56.439999,54.990002,56.439999,1467500,56.073037
"1101",56.52,56.619999,55.59,55.720001,1505300,55.357721
"1102",56.18,57.150002,56,56.52,1765400,56.152519
"1103",56.73,56.73,55.73,56.299999,1683400,55.933948
"1104",55.889999,55.889999,54.799999,55.27,1625500,54.910646
"1105",55.619999,57.25,55.41,57.119999,1262300,56.748616
"1106",57.369999,58,56.380001,56.860001,1848600,56.490309
"1107",54.380001,54.880001,52.799999,54.369999,6740600,54.016496
"1108",55.52,57.080002,55.220001,57.02,3359400,56.649268
"1109",56.490002,57.639999,56.490002,57.07,2225500,56.698942
"1110",56.68,57,55.27,55.709999,1520500,55.347784
"1111",56.259998,57.349998,56.009998,57.32,1757000,56.947317
"1112",57.389999,58.790001,57.34,58.75,1937400,58.36802
"1113",58.68,58.880001,57.349998,57.68,1659800,57.304977
"1114",57.41,57.41,55.759998,56.25,3398600,55.884274
"1115",56.16,56.59,55.389999,55.5,3174500,55.13915
"1116",55.189999,55.580002,55.07,55.25,3547200,54.890776
"1117",55.450001,55.689999,55.18,55.299999,2987600,54.94045
"1118",55.240002,55.310001,54.709999,55.18,3074500,54.821231
"1119",55.150002,56.310001,54.990002,55.970001,1807300,55.606096
"1120",56.27,57.610001,56.27,57.240002,2380900,56.867839
"1121",57.189999,57.220001,56.43,57.09,2178400,56.718813
"1122",56.630001,58.009998,56.48,57.68,1570900,57.304977
"1123",58.27,58.75,58.119999,58.220001,1911500,57.841467
"1124",58.439999,58.889999,57.630001,58.130001,1098200,57.752052
"1125",58.240002,58.529999,57.150002,57.18,1388100,56.808228
"1126",56.98,57.189999,56.450001,56.950001,1435900,56.708653
"1127",57.209999,57.240002,56.470001,56.560001,892500,56.320306
"1128",56.470001,56.98,55.990002,56.82,1585700,56.579203
"1129",56.900002,57.369999,56.669998,57.25,1336500,57.007381
"1130",57.509998,58.82,57.400002,58.75,1507000,58.501024
"1131",58.73,58.73,57.810001,58.029999,1197400,57.784074
"1132",58.09,58.240002,57.32,57.470001,1161900,57.22645
"1133",57.529999,57.599998,55.990002,56.060001,1371100,55.822425
"1134",55.41,56.029999,55.040001,55.970001,1648600,55.732806
"1135",55.830002,56,53.349998,53.419998,2235200,53.19361
"1136",53.66,54.459999,53.290001,53.41,1558700,53.183654
"1137",52.790001,53.5,52.740002,52.759998,2059900,52.536407
"1138",52.959999,53.400002,52.48,52.759998,2259400,52.536407
"1139",52.57,53.07,51.290001,51.34,3476600,51.122427
"1140",51.610001,52.689999,51.290001,52.450001,2564600,52.227723
"1141",53.349998,53.610001,52.68,53.610001,1757700,53.382807
"1142",53.93,55.389999,53.68,54.82,3291000,54.587679
"1143",55,55.310001,54.68,54.860001,1286100,54.62751
"1144",55.419998,56.560001,55.34,56.389999,2179000,56.151025
"1145",56.450001,56.509998,55.639999,55.669998,514400,55.434075
"1146",55.869999,56.259998,55.639999,55.68,802500,55.444035
"1147",55.560001,56.700001,55.41,56.259998,872700,56.021575
"1148",56.220001,56.5,55.330002,55.369999,1270800,55.135347
"1149",55.470001,55.790001,54.889999,54.950001,1014900,54.717129
"1150",55.240002,55.400002,54.16,54.740002,1611900,54.50802
"1151",54.5,54.549999,52.619999,53.16,2628600,52.934714
"1152",53.360001,53.52,51.950001,52.790001,2118800,52.566283
"1153",53.060001,54.040001,52.990002,54.029999,1300300,53.801026
"1154",54.57,55.119999,54.200001,54.950001,1898600,54.717129
"1155",55.049999,55.299999,53.369999,53.52,1671100,53.293189
"1156",53.32,53.400002,51.860001,52.119999,1765600,51.89912
"1157",52.43,53.09,50.639999,51.439999,2312300,51.222002
"1158",50.580002,51.91,48.400002,51.73,6291400,51.510773
"1159",51.73,52.119999,50.419998,50.459999,2480700,50.246155
"1160",50.150002,50.849998,49.869999,50.799999,1748000,50.584714
"1161",51.139999,52.779999,50.709999,52.759998,4527200,52.536407
"1162",52.619999,54,52.32,53.52,3275500,53.293189
"1163",54.029999,55.290001,53.540001,55.119999,2450600,54.886406
"1164",54.91,55.299999,54.389999,54.779999,2211800,54.547847
"1165",54.580002,54.970001,54.470001,54.830002,1128200,54.597638
"1166",54.16,55.200001,53.919998,54.880001,1533300,54.647426
"1167",54.970001,55.189999,53.16,53.32,1632400,53.094035
"1168",53.57,54.900002,53.310001,54.700001,1555600,54.468188
"1169",54.080002,54.630001,53.700001,54.009998,2465900,53.78111
"1170",54.150002,55.610001,53.900002,55.529999,1701800,55.294669
"1171",56.09,57.259998,56.009998,57.029999,1852800,56.788312
"1172",57.009998,57.84,56.59,57.439999,1976200,57.196574
"1173",57.52,58.5,57.389999,58.310001,1660300,58.06289
"1174",58.560001,59.220001,58.200001,58.560001,2297600,58.311831
"1175",58.07,58.27,56.860001,57,2152500,56.75844
"1176",57.790001,58.040001,57.09,57.900002,1254600,57.654628
"1177",57.860001,58.16,57.52,58.02,1535200,57.774118
"1178",59.259998,61.439999,58.869999,61.380001,2739400,61.119879
"1179",60.509998,60.75,59.450001,60.169998,2446800,59.915004
"1180",60.360001,60.709999,60.139999,60.560001,1813400,60.303355
"1181",60.299999,60.419998,59.689999,60.299999,1471400,60.044454
"1182",60.07,60.639999,59.66,60.59,1203600,60.333226
"1183",60.580002,61.369999,59.810001,61.299999,1190900,61.040217
"1184",61,61.459999,60.82,61.220001,1055300,60.960558
"1185",61.259998,61.389999,60.93,61.060001,1018000,60.801236
"1186",61.23,61.91,61.02,61.790001,1313200,61.528142
"1187",61.66,61.790001,61.25,61.549999,1388700,61.418375
"1188",61.419998,61.759998,60.990002,61.459999,1361000,61.328567
"1189",61.580002,63.299999,61.580002,63.009998,2349300,62.875252
"1190",62.669998,63.23,62.43,62.970001,2648000,62.83534
"1191",62.970001,63.150002,61.990002,62.169998,2541800,62.037048
"1192",62.27,62.68,61.93,62.040001,1893800,61.907329
"1193",61.84,61.91,60.27,60.66,2164500,60.530279
"1194",60.639999,61.09,60.580002,60.73,1339500,60.600129
"1195",60.139999,60.369999,59.41,59.41,1510000,59.282952
"1196",59.259998,59.459999,58.560001,58.619999,1759800,58.49464
"1197",58.860001,60.130001,58.759998,60.080002,1514500,59.951521
"1198",59.779999,59.959999,58.330002,58.799999,1350400,58.674256
"1199",59.240002,60.189999,59.150002,60.18,1602000,60.051306
"1200",59.720001,60.09,59.360001,59.43,1229600,59.30291
"1201",58.900002,60.98,58.509998,60.689999,1654000,60.560213
"1202",60.27,60.310001,59.759998,60.139999,1128400,60.01139
"1203",60.419998,61.34,60.419998,60.459999,1604600,60.330706
"1204",60.459999,60.810001,60.279999,60.529999,835100,60.400556
"1205",60.310001,60.68,59.98,59.990002,1116000,59.861713
"1206",59.990002,60.23,59.02,59.040001,1932900,58.913744
"1207",58.810001,59.450001,58.720001,59.130001,2323500,59.003552
"1208",59.27,59.849998,58.950001,59.389999,1389100,59.262994
"1209",60.009998,61.32,59.93,61.099998,1295800,60.969336
"1210",60.700001,61.220001,60.459999,60.48,1237600,60.350663
"1211",60.52,60.75,59.5,60.09,1809800,59.961498
"1212",60.259998,61.25,60,61.09,1013500,60.959359
"1213",60.860001,62.700001,60.610001,62.080002,2513300,61.947244
"1214",61.900002,62,60.869999,60.990002,1132700,60.859575
"1215",61.09,61.599998,60.830002,61.57,1041600,61.438333
"1216",61.400002,61.919998,61.259998,61.709999,701900,61.578033
"1217",61.75,61.790001,60.91,61.310001,984300,61.17889
"1218",61.25,61.490002,60.43,60.509998,693600,60.380598
"1219",60.59,60.869999,60.18,60.540001,929900,60.410536
"1220",60.740002,61.040001,60.32,60.740002,1099700,60.610109
"1221",60.619999,61.18,60.43,60.889999,760300,60.759786
"1222",60.25,60.82,59.610001,60.720001,1831100,60.590152
"1223",61.119999,61.619999,60.849998,61.150002,871700,61.019233
"1224",61.25,61.84,60.709999,60.950001,779700,60.819659
"1225",60.990002,61.09,60.380001,60.990002,863600,60.859575
"1226",60.619999,61.139999,60.23,60.689999,1391100,60.560213
"1227",60.93,61.029999,60.25,60.790001,886800,60.660002
"1228",60.889999,61.369999,60.540001,61.23,1191100,61.099059
"1229",61.310001,61.32,60.540001,61.07,1197800,60.939402
"1230",61.07,61.599998,60.290001,60.919998,1593000,60.789721
"1231",57.360001,59.59,57.18,59.200001,4208900,59.073402
"1232",59.619999,59.700001,58.830002,59.5,2256100,59.37276
"1233",59.509998,60.549999,59.509998,60.52,2674800,60.390579
"1234",60.52,61.66,60.240002,60.529999,1908900,60.400556
"1235",60.75,60.950001,60.23,60.619999,1609300,60.490363
"1236",60.57,60.98,60.450001,60.540001,1022700,60.410536
"1237",61,61.5,60.950001,61.27,1058300,61.138975
"1238",61.369999,61.77,60.700001,60.73,1149200,60.600129
"1239",60.639999,61.220001,60.27,60.939999,1176100,60.809679
"1240",61.080002,61.5,60.66,61.279999,1055600,61.148952
"1241",61.5,61.75,61.259998,61.66,937600,61.52814
"1242",61.599998,61.849998,61.299999,61.82,723600,61.687798
"1243",61.639999,61.939999,61.459999,61.689999,1213100,61.558075
"1244",61.709999,61.93,60.82,60.990002,1075300,60.859575
"1245",61.259998,61.41,60.529999,60.790001,900500,60.660002
"1246",60.639999,61.689999,60.639999,61.549999,794500,61.418375
"1247",61.419998,61.52,60.900002,61.099998,510700,60.969336
"1248",60.709999,60.889999,60.18,60.41,913600,60.280813
"1249",60.5,60.880001,60.400002,60.790001,691300,60.660002
"1250",60.529999,60.73,59.849998,60.380001,1228800,60.380001
"1251",60.299999,60.560001,59.669998,60.150002,1644600,60.150002
"1252",60.330002,61.09,59.970001,60.860001,1332100,60.860001
"1253",60.549999,61.52,60.380001,61.189999,1124000,61.189999
"1254",61.240002,62.32,60.759998,61.619999,1529300,61.619999
"1255",61.110001,61.290001,60.299999,60.529999,1653400,60.529999
"1256",60.290001,60.5,59.849998,60.060001,1569000,60.060001
"1257",60,60.630001,59.880001,59.889999,1077100,59.889999
"1258",59.950001,60.240002,59.389999,59.990002,856500,59.990002
"1259",60.490002,61.09,60.150002,60.959999,1229700,60.959999
