"","DVN.Open","DVN.High","DVN.Low","DVN.Close","DVN.Volume","DVN.Adjusted"
"902",61.48,61.790001,60.939999,61.310001,3503800,59.959923
"903",61.279999,61.52,59.990002,60.779999,2826200,59.441592
"904",60.959999,61.060001,60.259998,60.529999,2283400,59.197097
"905",60.490002,60.790001,59.02,59.18,3198800,57.876826
"906",59.150002,60.099998,59.119999,59.779999,2414400,58.463612
"907",59.91,60.299999,59.119999,59.209999,3030900,57.906164
"908",59.110001,59.580002,58.950001,59.369999,3042200,58.062641
"909",59.450001,59.580002,58.700001,59.009998,3312000,57.710568
"910",59.619999,60.139999,59,59.68,2750700,58.365816
"911",60.09,60.720001,59.59,60.41,3092700,59.07974
"912",60.32,60.59,59.84,60.119999,2484400,58.796125
"913",59.610001,59.889999,59.150002,59.52,3788100,58.209339
"914",59.470001,59.5,58.459999,58.669998,3576200,57.378054
"915",58.91,59.52,58.75,59.290001,2483400,57.984404
"916",58.709999,59.57,58.209999,59.009998,3097500,57.710568
"917",59.110001,60.5,58.73,59.669998,4712000,58.356034
"918",58.91,59.75,58.799999,59.220001,3442100,57.915946
"919",59.189999,59.630001,57.669998,57.849998,4388100,56.576111
"920",58.73,59.790001,58.630001,59.32,4608800,58.013743
"921",59.419998,59.639999,58.610001,59.080002,3927600,57.77903
"922",59.48,60.669998,59.040001,60.450001,3738300,59.11886
"923",60.490002,61.110001,60.200001,61.02,2993200,59.676308
"924",60.860001,60.939999,60.299999,60.799999,2284600,59.461152
"925",60.779999,61.799999,60.560001,61.540001,2033000,60.184858
"926",61.869999,61.869999,60.990002,61.18,2341900,59.832785
"927",60.889999,62.459999,60.720001,62.27,3315400,60.898783
"928",62.27,62.43,61.57,62.049999,2317200,60.683626
"929",62.349998,63.369999,62.130001,62.91,5131700,61.524689
"930",63.970001,65.639999,63.310001,64.25,9710000,62.835182
"931",64.209999,64.93,64.050003,64.559998,3788200,63.138353
"932",64.669998,64.82,63.610001,63.669998,4596600,62.267952
"933",63.900002,64.910004,63.900002,64.370003,3368500,62.952542
"934",64.07,64.150002,63.189999,63.91,3764300,62.502668
"935",63.810001,64.040001,63.32,63.73,3244500,62.326632
"936",63.470001,64.419998,63.400002,64.309998,3066400,62.893858
"937",64.339996,64.75,64.080002,64.419998,2456900,63.001436
"938",64,65.040001,63.709999,63.779999,3815500,62.37553
"939",64.279999,64.849998,63.77,64.639999,3990300,63.216593
"940",64.550003,64.980003,64.290001,64.470001,2749700,63.050338
"941",64.540001,64.75,64.07,64.519997,1684700,63.099233
"942",64.489998,65.25,64.279999,65.129997,2935700,63.695801
"943",65,65.059998,63.799999,64.529999,3191600,63.109015
"944",64.459999,64.779999,63.400002,63.549999,2331400,62.150595
"945",62.91,63.290001,62.529999,63.080002,2251900,61.905252
"946",63.220001,63.369999,62.490002,62.59,2182700,61.424376
"947",62.470001,62.82,62.369999,62.740002,3081800,61.571584
"948",62.939999,63.41,62.43,62.799999,2174900,61.630464
"949",63.02,63.639999,62.970001,63.490002,2145500,62.307616
"950",63.439999,63.880001,63.099998,63.459999,2667900,62.278173
"951",62.970001,63.560001,62.720001,63.290001,2870400,62.11134
"952",63.82,64.349998,63.389999,64.089996,3313800,62.896437
"953",64.410004,64.68,63.779999,63.91,1555200,62.719793
"954",64.160004,64.32,63.799999,63.959999,2780300,62.768861
"955",64.470001,64.620003,63.84,64,3440800,62.808117
"956",64.139999,65.389999,64,64.690002,3936200,63.485269
"957",65.07,65.830002,64.879997,65.790001,5840500,64.564782
"958",66,66.949997,65.620003,66.93,5353400,65.683551
"959",66.910004,67.690002,66.75,67.68,4251700,66.419584
"960",67.449997,68.239998,67.290001,67.889999,3481000,66.625672
"961",68.400002,69.580002,68.110001,68.510002,4800600,67.234128
"962",68.800003,69.07,67.800003,68.010002,3033400,66.74344
"963",67.839996,68.199997,67.25,67.550003,2344800,66.292008
"964",67.75,68.120003,67.559998,67.849998,3107800,66.586416
"965",68.150002,68.449997,67.82,68.379997,4998400,67.106545
"966",68.209999,69.480003,67.910004,68.610001,5158500,67.332265
"967",68.129997,68.760002,67.529999,67.550003,3824600,66.292008
"968",68.160004,68.160004,67.129997,67.790001,4506300,66.527536
"969",67.779999,68.900002,67.589996,68.68,3481300,67.400961
"970",69.040001,70.269997,69.040001,69.860001,3777900,68.558986
"971",69.970001,71.040001,69.639999,70.699997,4003500,69.383339
"972",70.879997,70.970001,70.07,70.5,3156800,69.187066
"973",70.269997,70.93,69.959999,70.629997,2246700,69.314643
"974",70.949997,71.610001,70.720001,71.309998,2540100,69.981979
"975",71.620003,72.410004,71.379997,71.910004,3872600,70.570811
"976",71.489998,71.75,70.309998,70.400002,4243700,69.08893
"977",70.629997,70.93,69.650002,70.279999,2843700,68.971162
"978",70.779999,71.489998,70.410004,70.480003,2153700,69.167442
"979",70.160004,70.279999,69.449997,70,4350600,68.696378
"980",69.940002,70.260002,69.650002,69.889999,3104800,68.588426
"981",70.209999,70.690002,69.830002,70.279999,4054900,68.971162
"982",69.839996,70.68,69.599998,70.349998,2054200,69.039858
"983",70.339996,70.839996,69.959999,70.190002,2746700,68.882842
"984",70.889999,73.790001,69.199997,73.059998,8860700,71.699389
"985",72.93,73.220001,70.790001,70.989998,5886600,69.667939
"986",71.07,71.099998,70.019997,70.730003,3053700,69.412786
"987",71.040001,71.209999,70.639999,71.040001,2026400,69.717011
"988",71.309998,72.839996,71.129997,72.43,4720900,71.081124
"989",72.449997,72.589996,71.690002,71.75,2694800,70.413787
"990",71.68,71.709999,70.010002,70.739998,4221500,69.422595
"991",70.779999,71.099998,70.089996,70.669998,2497900,69.353899
"992",70.68,71.639999,70.459999,71.279999,2452600,69.952539
"993",71.790001,72.949997,71.699997,72.550003,5440400,71.198892
"994",72.82,73.639999,72.639999,73.540001,3382800,72.170453
"995",73.620003,73.690002,72.699997,72.709999,2571300,71.355908
"996",72.809998,73.129997,72.410004,72.650002,2157300,71.297028
"997",72.800003,73.169998,72.389999,73.129997,2698500,71.768085
"998",73.160004,73.559998,72.699997,73.440002,3439200,72.072317
"999",73.650002,73.980003,73.129997,73.889999,2233700,72.513933
"1000",73.839996,73.989998,73.18,73.900002,2120800,72.523749
"1001",73.849998,74.330002,73.559998,73.690002,2125700,72.317661
"1002",74.279999,75,74.139999,74.699997,3318800,73.308846
"1003",74.900002,75.040001,74.529999,74.870003,2139600,73.475686
"1004",74.809998,75.099998,74.5,74.790001,2026800,73.397174
"1005",74.919998,75,74.529999,74.669998,2091100,73.279406
"1006",74.800003,75.050003,74.169998,74.449997,2253600,73.063502
"1007",74.82,75.949997,74.760002,74.940002,3388700,73.544382
"1008",74.629997,77.190002,74.370003,76.419998,5787300,75.23777
"1009",76.870003,78,76.790001,77,3781400,75.808799
"1010",77.220001,78.099998,76.75,78.040001,3314100,76.832711
"1011",78.18,78.32,77.660004,78.230003,4048000,77.019774
"1012",77.769997,78.32,77.480003,78.120003,2042800,76.911475
"1013",77.860001,78.779999,77.370003,78.120003,2798500,76.911475
"1014",78.150002,78.5,77.599998,78.489998,2055300,77.275746
"1015",78.809998,79.25,78.709999,78.949997,3133500,77.728629
"1016",79.239998,79.239998,78.610001,78.870003,2518300,77.649872
"1017",78.919998,79.489998,77.349998,77.57,3648800,76.36998
"1018",77.550003,79.5,77.550003,79.459999,2627800,78.230741
"1019",79.230003,79.459999,78.160004,78.599998,1943200,77.384045
"1020",78.459999,79.580002,78.32,79.5,1972700,78.270123
"1021",79.199997,80.629997,79.019997,79.400002,2667300,78.171672
"1022",79.849998,80.010002,79.040001,79.080002,2156600,77.856623
"1023",79.07,79.650002,78.260002,78.580002,3310900,77.364358
"1024",78.940002,79.260002,78.18,79.209999,1413700,77.984609
"1025",79.860001,79.860001,78.099998,78.279999,3287900,77.068996
"1026",78.43,79.139999,77.919998,78.139999,3641000,76.931162
"1027",78.419998,79.410004,78.199997,79.400002,2213300,78.171672
"1028",78.160004,78.739998,77.330002,78.099998,3014200,76.89178
"1029",78.019997,78.139999,77.099998,77.129997,2920200,75.936785
"1030",77.349998,78.059998,77.169998,77.809998,2107600,76.606265
"1031",77.720001,77.900002,76,76.5,3398100,75.316534
"1032",77,77.959999,76.779999,77.889999,2340100,76.68503
"1033",77.940002,78.629997,75.599998,75.739998,3875900,74.568289
"1034",76.519997,77.339996,76.129997,77.010002,2548500,75.818646
"1035",76.910004,77.209999,76.32,77.120003,1915700,75.926945
"1036",77.650002,78.440002,77.330002,78.150002,3234600,76.94101
"1037",78.010002,78.540001,77.580002,78.5,2044400,77.285593
"1038",78.489998,79.309998,78.309998,79.029999,2921700,77.807393
"1039",78.529999,78.660004,77.919998,78.339996,1194500,77.128065
"1040",78.199997,78.68,77.419998,77.82,1588700,76.616113
"1041",77.760002,78.230003,77.290001,77.400002,2180200,76.202612
"1042",78.040001,78.470001,77.160004,77.309998,2356300,76.114001
"1043",77,77.040001,75.43,75.5,2800500,74.332004
"1044",75.110001,75.82,74.230003,75.089996,2913800,73.928343
"1045",75.309998,77.010002,74.830002,76.809998,3235900,75.621736
"1046",76.230003,76.690002,74.110001,74.589996,3892000,73.436078
"1047",74.019997,75.660004,71.480003,74.379997,4806300,73.229328
"1048",74.57,74.669998,73.010002,73.470001,2505700,72.333409
"1049",73.510002,74.440002,73.099998,74.379997,2153500,73.229328
"1050",74.889999,75.110001,74.129997,74.199997,1624700,73.052112
"1051",74,74.040001,72.5,73.010002,3239200,71.880527
"1052",73.269997,73.660004,72.400002,72.629997,2978900,71.506401
"1053",72.93,73.269997,72.440002,72.660004,2744100,71.535943
"1054",72.889999,73.610001,72.709999,73.339996,2793100,72.205416
"1055",73.5,73.699997,72.959999,73.540001,1883300,72.402326
"1056",73.769997,74.730003,73.610001,74.279999,1733700,73.130876
"1057",74.349998,74.349998,73.449997,73.849998,2637400,72.707528
"1058",73.900002,74.989998,73.900002,74.900002,1788400,73.741287
"1059",74.620003,74.730003,74.010002,74.150002,1487000,73.00289
"1060",74.599998,74.980003,74.400002,74.699997,1880800,73.544377
"1061",74.980003,75.629997,74.5,74.559998,1937300,73.406543
"1062",74.779999,74.800003,74.029999,74.279999,1676600,73.130876
"1063",74.019997,74.849998,73.93,74.629997,1314000,73.47546
"1064",74.739998,75.449997,74.470001,75.419998,1624200,74.25324
"1065",75.300003,75.339996,73.550003,74.080002,1947900,72.933973
"1066",74.690002,75,74.089996,74.18,1582700,73.032425
"1067",73.769997,74.040001,71.940002,72.309998,3207500,71.191351
"1068",72.209999,72.790001,71.870003,72.739998,2509500,71.614699
"1069",72.199997,72.199997,70.480003,71.220001,3205100,70.118217
"1070",70.919998,71.419998,70.18,70.75,3135100,69.655487
"1071",70.779999,70.779999,69.32,70.669998,3478600,69.813549
"1072",70.07,70.980003,69.699997,70.629997,2234800,69.774033
"1073",70.349998,70.720001,69.690002,69.949997,3610600,69.102273
"1074",69.919998,70.589996,69.339996,70.269997,2136800,69.418395
"1075",70.360001,72.309998,70,71.849998,4246700,70.979249
"1076",72.160004,72.230003,71.279999,71.57,2300500,70.702643
"1077",72.019997,72.199997,70.959999,71.559998,4937500,70.692762
"1078",71.980003,72.199997,70.82,70.970001,4105400,70.109916
"1079",70.669998,70.790001,69.269997,69.980003,3970800,69.131916
"1080",69.68,70.580002,69.599998,69.910004,2449000,69.062765
"1081",70.029999,70.760002,69.190002,70.080002,3788700,69.230703
"1082",69.760002,70.260002,68.639999,68.699997,2555800,67.867422
"1083",68.690002,69.650002,68.239998,69.279999,2407600,68.440395
"1084",68.629997,69.720001,68.370003,69.580002,2519800,68.736762
"1085",69.389999,69.529999,67.580002,68.18,4124100,67.353727
"1086",67.690002,68.800003,66.699997,67.07,3039600,66.257179
"1087",66.57,67.059998,65.129997,66.559998,3325500,65.753357
"1088",66.779999,66.849998,65.260002,65.440002,3619900,64.646935
"1089",65.790001,65.970001,64.550003,64.82,3878600,64.034446
"1090",64.510002,65.040001,63.57,63.610001,3244300,62.839111
"1091",63.220001,64.07,62.049999,63.950001,4571800,63.174991
"1092",63.290001,63.369999,61.240002,61.299999,5181200,60.557105
"1093",61.02,61.330002,59.16,59.419998,6456900,58.699887
"1094",59.41,59.889999,56.419998,56.560001,5774300,55.874551
"1095",56.93,57.5,54.919998,55.25,7618100,54.580426
"1096",54.09,55.540001,53.34,55.139999,8324900,54.471758
"1097",54.419998,57.200001,53.919998,56.540001,7998200,55.854793
"1098",57.939999,58.669998,57.619999,58.169998,8129700,57.465036
"1099",58.330002,59.150002,57.349998,57.98,3820500,57.27734
"1100",58.889999,60.130001,58.73,60.060001,5052300,59.332135
"1101",60.290001,61.150002,58.610001,58.639999,6709400,57.929342
"1102",59.77,60.66,59.240002,60.009998,3964800,59.282737
"1103",59.720001,60.310001,59,59.91,3196500,59.183951
"1104",58.450001,58.48,56.849998,57.330002,4785700,56.63522
"1105",57.740002,59.639999,57.240002,59.580002,3230400,58.857952
"1106",61.59,61.59,59.080002,59.73,3248500,59.006132
"1107",59.189999,59.57,58.040001,58.299999,3562400,57.593462
"1108",58.27,60.040001,57.43,60,4011300,59.27286
"1109",60.209999,61.099998,58.380001,58.540001,4685600,57.830555
"1110",57.029999,57.549999,55.439999,56.02,6075700,55.341094
"1111",59.799999,62.060001,59.689999,61.619999,8913800,60.873226
"1112",61.32,62.57,60.98,62.560001,5122900,61.801837
"1113",63.25,65.059998,63.139999,65.029999,6779300,64.241901
"1114",65.959999,66.419998,63.630001,64.209999,6151400,63.431838
"1115",64.160004,64.860001,63.150002,64.559998,2718300,63.777595
"1116",64.18,64.989998,63.669998,64.07,3733600,63.293536
"1117",63.439999,64,62.259998,63.279999,4072300,62.513109
"1118",63.32,64.279999,62.98,64.18,2703400,63.402203
"1119",63.799999,64.410004,63.029999,63.849998,2843200,63.076201
"1120",63.59,64.879997,63.279999,64.489998,3648600,63.708444
"1121",64.82,65.25,63.77,64.830002,2778800,64.044327
"1122",64.910004,66.860001,64.650002,66.760002,3740800,65.950938
"1123",68.080002,68.470001,66.639999,67.199997,4342900,66.385601
"1124",67.040001,67.199997,65.580002,66.290001,3394700,65.486633
"1125",66.860001,66.889999,64.440002,64.779999,4136200,63.99493
"1126",64.349998,64.5,63.349998,64.019997,2699600,63.244139
"1127",59.959999,60.189999,58.619999,58.970001,5443900,58.255344
"1128",58.689999,60.150002,57.580002,59.939999,7586900,59.213586
"1129",58.950001,61.200001,58.400002,59.889999,4325500,59.164193
"1130",60.310001,62.240002,60.290001,60.919998,3800500,60.181709
"1131",60.34,60.34,59.27,59.52,3994600,58.798678
"1132",59.25,60.549999,58.400002,59.900002,4473900,59.174074
"1133",59.150002,59.150002,56.450001,56.599998,6296700,55.914063
"1134",57.150002,58.389999,56.02,57.200001,6006300,56.506794
"1135",55.740002,55.740002,53.990002,54.470001,6890600,54.036607
"1136",54.369999,55.540001,53.639999,53.84,4908000,53.411619
"1137",52.82,54.650002,52.299999,53.009998,5611200,52.588221
"1138",53.52,54.369999,52.369999,52.66,5001400,52.241007
"1139",51.860001,55.610001,51.759998,54.099998,7293200,53.669548
"1140",54.720001,59.310001,54.470001,58.470001,7364000,58.004781
"1141",60.34,60.720001,57.82,60.290001,6041400,59.8103
"1142",60.630001,61.459999,59.709999,61.310001,7956600,60.822184
"1143",60.529999,60.650002,59.110001,60.189999,4689800,59.711093
"1144",60.959999,61.84,60.220001,61.470001,3510400,60.980911
"1145",61,61.169998,59.799999,60.209999,2185900,59.730934
"1146",60.84,61.439999,60.27,60.830002,2269400,60.346004
"1147",61.080002,61.77,60.599998,61.150002,2503000,60.663458
"1148",60.68,61.450001,60.07,61.060001,3255000,60.574174
"1149",60.380001,62.040001,59.900002,61.209999,3712600,60.722978
"1150",60.630001,61.630001,59.599998,60.959999,3017000,60.474967
"1151",59.689999,59.689999,57.799999,58.700001,3864500,58.23295
"1152",58.599998,59.189999,56.77,57.5,4685000,57.042498
"1153",58.09,58.939999,57.380001,57.77,4208700,57.31035
"1154",58.75,60.450001,58.009998,59.82,4551800,59.344038
"1155",60,60.720001,59.07,60.41,3555800,59.929344
"1156",59.209999,59.59,57.919998,59.130001,4333100,58.659529
"1157",59.279999,59.790001,58.470001,58.889999,4910900,58.421437
"1158",58.279999,59.380001,57.310001,58.5,5974000,58.034541
"1159",58.5,60.169998,57.779999,57.860001,3758900,57.399634
"1160",58.369999,60.810001,58.290001,60.700001,5252000,60.217037
"1161",59.599998,60,58.400002,59.639999,4769500,59.16547
"1162",60.400002,61.669998,59.950001,61.599998,4001500,61.109874
"1163",61.98,62.18,59.919998,61.25,3888400,60.76266
"1164",60.950001,61.619999,60.139999,60.16,3998300,59.681333
"1165",60.400002,62.16,60.02,61.720001,3336900,61.228922
"1166",61.23,62.57,60.630001,62.099998,2737300,61.605896
"1167",61.5,61.540001,58.330002,58.43,4753000,57.965098
"1168",58.93,59.209999,56.91,58.720001,3086500,58.252792
"1169",58.119999,60.93,57.68,60.27,3792600,59.790458
"1170",61.34,62.849998,60.849998,62.84,4579600,62.34001
"1171",63.790001,64.940002,63.330002,64.07,6447400,63.560223
"1172",62.740002,64.269997,62.349998,64,5257000,63.49078
"1173",64.540001,65.400002,64.07,65,5249600,64.482823
"1174",65.709999,65.910004,64.860001,65.269997,4836700,64.750672
"1175",65.650002,65.860001,64.620003,64.730003,3941200,64.214975
"1176",64.699997,64.720001,62.689999,64.18,4257400,63.669348
"1177",63,64.639999,62.450001,64.599998,3883700,64.086004
"1178",65.589996,66.279999,65.099998,65.779999,4933500,65.256616
"1179",66.68,66.690002,65.410004,66.470001,4872400,65.941128
"1180",66.120003,67.080002,65.809998,66.650002,4582000,66.119696
"1181",64.860001,65.849998,63.540001,63.950001,6840200,63.441178
"1182",62.369999,64.800003,62.18,64.410004,4240600,63.897521
"1183",64.169998,64.709999,63.330002,63.82,2771000,63.312212
"1184",63.16,64.389999,62.68,63.950001,2263500,63.441178
"1185",64.57,64.900002,63.889999,64.839996,2993000,64.324093
"1186",64.730003,65.529999,63.98,65.449997,3355800,64.92924
"1187",64.730003,64.940002,62.259998,62.549999,3561700,62.052316
"1188",62.740002,62.93,61.5,61.59,3278300,61.099955
"1189",61.59,61.59,60.23,60.860001,4529100,60.375764
"1190",60.759998,61.959999,60.650002,61.25,3615500,60.76266
"1191",61.439999,61.98,60.529999,61.860001,3745000,61.367808
"1192",61.639999,61.639999,60.82,60.830002,2499600,60.346004
"1193",59.869999,60.189999,59.110001,59.18,4572600,58.709131
"1194",59.02,59.48,58.02,58.040001,2790000,57.578202
"1195",57.459999,58.110001,56.970001,56.990002,2809700,56.536557
"1196",58.389999,58.48,57.470001,57.84,7496400,57.622454
"1197",57.959999,58.099998,57.09,57.169998,3328300,56.954972
"1198",56.549999,57.75,56.349998,57.700001,3690900,57.482981
"1199",57.119999,58.799999,56.790001,58.75,3568300,58.529031
"1200",58.23,58.669998,57.529999,58.049999,2518400,57.831663
"1201",57.200001,60.580002,57,60.240002,3533900,60.013429
"1202",59.09,59.450001,58.18,58.259998,2238200,58.040872
"1203",58.849998,59.619999,58.59,58.66,4336700,58.439369
"1204",58.759998,59.23,57.950001,57.970001,2834900,57.751966
"1205",58.09,58.580002,57.740002,57.84,2868900,57.622454
"1206",58.450001,60.349998,58.34,59.639999,6182100,59.415683
"1207",60.939999,61.18,59.630001,60.060001,3811200,59.834105
"1208",59.889999,59.889999,58.950001,59.150002,2277300,58.927528
"1209",59.93,60.810001,59.52,60.709999,3248400,60.481658
"1210",59.84,61.060001,59.540001,60.310001,3135500,60.083165
"1211",60.68,62.259998,60.59,61.580002,3582100,61.348389
"1212",61.369999,62.919998,61.060001,62.549999,4740500,62.314738
"1213",62.970001,64.050003,62.849998,63.41,3922900,63.171504
"1214",63.48,64.290001,63.240002,63.330002,3388400,63.091807
"1215",63.68,63.990002,62.959999,63.040001,2821400,62.802897
"1216",63.669998,65.239998,63.470001,64.940002,3854800,64.695752
"1217",64.970001,64.970001,64.040001,64.860001,2341000,64.616051
"1218",65.489998,65.489998,64.489998,64.580002,2054700,64.337105
"1219",65.059998,66.610001,65.040001,66.160004,3168100,65.911164
"1220",66.660004,67.360001,66.239998,66.949997,4583200,66.698186
"1221",66.489998,67.32,65.720001,66.589996,3463500,66.33954
"1222",66.110001,66.389999,65.459999,65.919998,2354400,65.672062
"1223",65.910004,67.410004,65.900002,66.669998,2240100,66.419241
"1224",66.870003,66.93,64.769997,65.279999,2600100,65.034469
"1225",65.419998,66.169998,64.849998,65.830002,3298400,65.582404
"1226",66.199997,67.199997,66.059998,66.300003,2764400,66.050637
"1227",65.809998,66.690002,65.300003,66.5,3819400,66.249882
"1228",66.879997,67.279999,66.529999,66.559998,3083100,66.309654
"1229",66.809998,67.519997,66.419998,67.480003,2873100,67.226199
"1230",67.169998,68.989998,66.709999,68.949997,4664600,68.690664
"1231",69.160004,69.160004,67.360001,68.209999,3388700,67.95345
"1232",67.900002,69.400002,67.75,68.610001,5235200,68.351947
"1233",68.779999,69.199997,68.190002,69.029999,2817700,68.770365
"1234",69.690002,70.480003,66.459999,66.650002,5707500,66.399319
"1235",68.599998,69.68,67,67.480003,5887300,67.226199
"1236",67.269997,67.599998,66.110001,66.470001,4426600,66.219996
"1237",67.32,67.959999,66.120003,67.889999,3639000,67.634653
"1238",67.970001,67.970001,66.300003,66.459999,3657900,66.210032
"1239",66.43,68.099998,66.330002,67.57,2659300,67.315857
"1240",67.540001,67.730003,65.589996,65.949997,3437400,65.701948
"1241",66.089996,66.620003,65.550003,65.68,2020500,65.432967
"1242",65.160004,66.150002,64.860001,65.860001,2443000,65.61229
"1243",65.089996,66.349998,65.059998,66.239998,2007900,65.990858
"1244",65.370003,65.75,64.709999,64.779999,2795400,64.53635
"1245",65.529999,65.980003,64.870003,65.82,2945600,65.572439
"1246",66.279999,67.599998,66.279999,67.510002,2922300,67.256085
"1247",66.839996,67.959999,66.639999,67.470001,2311000,67.216235
"1248",66.480003,67.230003,66.199997,66.290001,2577800,66.040673
"1249",66.139999,66.849998,65.260002,66.050003,1970500,65.801578
"1250",65.879997,65.949997,64.779999,65.379997,2167600,65.134092
"1251",65.480003,65.699997,64.790001,65.220001,2596400,64.974698
"1252",65.389999,65.5,63.830002,64.470001,3266000,64.227518
"1253",64.839996,65.32,64.300003,64.830002,2395600,64.586165
"1254",64.610001,65.010002,63.779999,63.91,2378500,63.669623
"1255",63.380001,63.57,62.93,63.080002,3106900,62.842747
"1256",62.720001,64.540001,62.549999,63.799999,2740500,63.560036
"1257",63.380001,63.880001,62.189999,62.5,3319900,62.264927
"1258",63.18,63.669998,62.009998,62.119999,3569400,61.886355
"1259",63.029999,64.07,62.490002,63.810001,4079400,63.570001
