"","MJN.Open","MJN.High","MJN.Low","MJN.Close","MJN.Volume","MJN.Adjusted"
"902",83.900002,84.440002,83.650002,84.260002,1345100,82.18631
"903",84.269997,85,83.900002,84.230003,1303100,82.157049
"904",84.629997,84.849998,83.279999,83.830002,1082200,81.766892
"905",83.519997,84.18,82.830002,82.900002,626800,80.85978
"906",83.029999,84.07,82.809998,83.949997,1239700,81.883934
"907",83.93,83.949997,82.82,83.489998,1174900,81.435256
"908",83.449997,84.18,83.010002,83.349998,872600,81.298702
"909",83.190002,83.470001,82.199997,82.279999,1259800,80.255035
"910",83.040001,83.279999,81.779999,82.279999,1174900,80.255035
"911",82.330002,83.32,82.029999,82.889999,1283500,80.850024
"912",82.269997,82.290001,80,80.589996,2330500,78.606625
"913",79.57,80.400002,78.019997,78.290001,2902300,76.363234
"914",78.610001,78.610001,77.410004,77.82,2771800,75.9048
"915",78.43,80.290001,78.330002,79.870003,2821300,77.904351
"916",79.300003,79.599998,77.589996,77.800003,2357800,75.885295
"917",78,79.82,77.669998,79.370003,3324800,77.416656
"918",74.970001,79,74.860001,76.889999,5428800,74.997687
"919",76.779999,77.279999,74.989998,75.449997,2938700,73.593124
"920",76.129997,76.129997,74.580002,74.830002,2614300,72.988388
"921",74.790001,74.790001,73.230003,73.660004,5457500,71.847184
"922",73.639999,76.120003,73.510002,75.949997,4534200,74.080819
"923",76.269997,77.279999,75.599998,75.949997,2340000,74.080819
"924",76.589996,79.190002,76.190002,77.660004,3226800,75.748741
"925",77.370003,78.239998,76.290001,78.120003,1720300,76.19742
"926",78.389999,78.889999,77.660004,77.889999,1540900,75.973077
"927",77.830002,78.739998,77.510002,78.230003,2019500,76.304713
"928",78.309998,78.32,77.269997,77.669998,1854700,75.75849
"929",77.889999,78.099998,76.82,77.25,2285600,75.348828
"930",75.449997,79.220001,74.68,78.629997,4295100,76.694863
"931",79.190002,81.690002,78.900002,80.730003,4389800,78.743186
"932",80.769997,81.709999,80.360001,80.900002,2575400,78.909001
"933",81.300003,81.800003,80.849998,80.959999,1924200,78.967522
"934",81,81.790001,81,81.480003,1571500,79.474728
"935",81.790001,81.900002,80.349998,80.730003,2577600,78.743186
"936",80.599998,81.830002,80.599998,81.620003,1928900,79.611282
"937",81.889999,82.400002,81.169998,81.550003,1278400,79.543005
"938",81.379997,82.57,81.040001,82.510002,1767900,80.479378
"939",83.120003,84.120003,82.970001,84.059998,2123500,81.991227
"940",83.779999,83.980003,82.25,82.940002,1953800,80.898796
"941",83.089996,83.959999,82.650002,83.040001,1304200,80.996333
"942",83.809998,83.849998,82.389999,83.18,1480900,81.132887
"943",83.199997,83.57,82.040001,83.169998,1694500,81.123131
"944",83.580002,83.970001,82.620003,82.989998,1410500,80.947561
"945",82.400002,83.68,82.400002,83.529999,1142400,81.474272
"946",83.360001,83.580002,82.470001,82.720001,1237800,81.048065
"947",82.410004,83.019997,82.050003,82.199997,1173800,80.538571
"948",82.739998,83.110001,82.25,82.910004,705400,81.234227
"949",82.879997,83.150002,82.43,83.07,724100,81.390989
"950",82.900002,83.190002,81.440002,81.669998,970900,80.019285
"951",81.660004,82.459999,80.860001,82.300003,1085400,80.636556
"952",82.989998,83.440002,82.050003,82.089996,1214700,80.430794
"953",82.489998,82.879997,81.050003,81.400002,1303300,79.754745
"954",81.940002,82.419998,81.760002,82.099998,1588900,80.440594
"955",82.610001,84.760002,82.440002,82.989998,1906000,81.312604
"956",82.779999,83.589996,82.120003,83.139999,1266700,81.459574
"957",83.32,84.07,82.660004,83,1064500,81.322404
"958",83.779999,83.849998,82.839996,83.139999,1153300,81.459574
"959",83.199997,85.57,83.199997,85.459999,2910600,83.732682
"960",84.839996,86.5,84.839996,86.18,2289700,84.438131
"961",86.480003,86.760002,85.32,86.650002,1707700,84.898632
"962",86.940002,87,85.040001,85.110001,1856700,83.389758
"963",85.059998,85.910004,84.830002,85.540001,1834400,83.811067
"964",85.309998,85.43,83.879997,83.940002,2028400,82.243408
"965",84.370003,85.300003,84,85.279999,1087700,83.55632
"966",85.470001,85.919998,83.949997,83.959999,1270900,82.263
"967",83.150002,83.559998,81.82,82.199997,1798500,80.538571
"968",82.699997,83,81.989998,82.959999,2095200,81.283212
"969",83.059998,83.519997,81.230003,82.209999,1565700,80.548371
"970",83.120003,83.900002,83.120003,83.739998,1235900,82.047445
"971",83.580002,84.550003,83.279999,84.449997,1043500,82.743094
"972",84.470001,84.900002,84.339996,84.5,897300,82.792086
"973",84.669998,86.050003,84.389999,85.169998,1474900,83.448543
"974",85.43,85.910004,84.019997,84.269997,1591700,82.566732
"975",85.559998,88.489998,84.059998,88.220001,4907800,86.436899
"976",88.199997,88.870003,86.800003,87.099998,2224500,85.339534
"977",87.230003,88.019997,86.800003,87.879997,1496700,86.103767
"978",88.199997,88.540001,87.379997,88.050003,1299500,86.270337
"979",87.68,88.300003,87.389999,88.260002,1665700,86.476091
"980",88.029999,88.349998,87.239998,87.660004,1224500,85.88822
"981",87.699997,88.25,87.370003,87.82,885800,86.044982
"982",87.029999,87.959999,86.720001,87.669998,742700,85.898013
"983",87.639999,87.699997,86.099998,86.120003,1214200,84.379346
"984",86.610001,87.300003,86.5,87.080002,1415400,85.319941
"985",87,87.169998,86.160004,86.550003,798500,84.800655
"986",86.699997,86.699997,85.660004,86.129997,1069600,84.389138
"987",86.580002,87.519997,86.440002,86.900002,1418700,85.143579
"988",87.110001,87.830002,87.050003,87.669998,848300,85.898013
"989",87.68,87.830002,86.82,86.959999,740100,85.202364
"990",86.43,86.5,84.970001,85.639999,1007000,83.909044
"991",85.720001,86.489998,85.57,86.279999,1227600,84.536108
"992",86.230003,86.239998,85.330002,85.43,1103500,83.70329
"993",85.540001,86.169998,85.540001,85.970001,818900,84.232376
"994",85.940002,86.269997,85.610001,86.190002,556800,84.447931
"995",85.959999,86.309998,85.75,85.769997,669400,84.036414
"996",85.75,86.379997,85.720001,86.190002,491300,84.447931
"997",86.809998,87.089996,86.330002,86.980003,697300,85.221964
"998",86.940002,87.580002,86.620003,87.129997,958600,85.368926
"999",87.269997,88.199997,86.959999,88.099998,1054500,86.319322
"1000",87.900002,89.639999,87.879997,89.470001,1799300,87.661634
"1001",89.400002,89.739998,88.970001,89.68,1003100,87.867389
"1002",89.5,89.760002,89.089996,89.449997,950500,87.642034
"1003",89.199997,89.349998,88.410004,88.5,864900,86.711238
"1004",88.830002,89.279999,87.769997,89,677700,87.201132
"1005",89.339996,89.849998,89.050003,89.82,691600,88.004558
"1006",89.940002,89.940002,87.279999,87.389999,1354500,85.623673
"1007",87.279999,87.849998,87.050003,87.610001,1182900,85.839228
"1008",87.559998,87.559998,86.57,86.75,779500,84.996609
"1009",86.75,87.139999,85.889999,86.650002,958300,84.898632
"1010",86.709999,87.559998,86.389999,87.449997,1229900,85.682458
"1011",87.449997,87.849998,87.080002,87.790001,1049900,86.01559
"1012",88.040001,89.279999,87.540001,89.190002,1399800,87.387295
"1013",89.290001,91.940002,88.889999,91.879997,2763000,90.022919
"1014",92.209999,92.739998,91.68,92.559998,1534800,91.060834
"1015",92.730003,93.400002,92.68,93.139999,1940000,91.631442
"1016",92.980003,93.25,92.470001,92.980003,1496000,91.474037
"1017",92.519997,93.43,92.339996,93.32,1702500,91.808527
"1018",92.980003,93.050003,91.93,92.279999,1876400,90.78537
"1019",92.43,92.599998,91.620003,92.400002,1078200,90.903429
"1020",92.239998,92.809998,91.709999,92.669998,1768200,91.169053
"1021",92.5,93.339996,92.110001,93.169998,866100,91.660955
"1022",93,93.459999,92.230003,93.209999,1250100,91.700308
"1023",93.029999,94,92.910004,93.389999,889300,91.877393
"1024",93.879997,93.970001,93.199997,93.730003,1071000,92.21189
"1025",93.230003,93.800003,93.120003,93.470001,753000,91.956099
"1026",93.099998,93.279999,92.199997,92.650002,832900,91.14938
"1027",92.730003,93.510002,92.599998,93.260002,1055600,91.749501
"1028",92.32,93.339996,92.190002,93.120003,1044600,91.611769
"1029",93.07,93.139999,92.080002,92.589996,883500,91.090347
"1030",93.160004,93.25,92.449997,92.870003,793300,91.365818
"1031",94.339996,94.519997,92.440002,92.620003,1505500,91.119867
"1032",93.290001,93.360001,92.699997,93.010002,898500,91.50355
"1033",92.769997,93.080002,91.779999,91.919998,749900,90.4312
"1034",91.980003,92.739998,91.800003,92.610001,1119100,91.110027
"1035",92.339996,92.449997,91.410004,92.269997,2047500,90.77553
"1036",92.080002,98.360001,91.849998,95.419998,3577400,93.874512
"1037",95.269997,96.110001,94.980003,95.080002,2065600,93.540023
"1038",95.480003,95.480003,94.839996,95.339996,1764600,93.795806
"1039",94.769997,94.940002,93.580002,94.639999,1093000,93.107147
"1040",94.870003,96.269997,94.610001,96.050003,1839000,94.494313
"1041",96.43,96.790001,94.860001,94.879997,1136000,93.343257
"1042",94.900002,95.080002,93.07,93.099998,994800,91.592089
"1043",92.839996,93.260002,91.440002,91.440002,1149300,89.958979
"1044",91.480003,93.120003,91.150002,92.639999,1525900,91.13954
"1045",92.730003,93.160004,92.029999,92.830002,1216600,91.326465
"1046",92.629997,93.309998,92.440002,92.639999,987700,91.13954
"1047",92.190002,93.82,92.050003,93.639999,1462000,92.123343
"1048",93.82,94.040001,91.919998,92.239998,1733200,90.746017
"1049",92.5,93.169998,91.199997,93.110001,1078200,91.601929
"1050",93.470001,94.279999,93.199997,93.849998,662800,92.329941
"1051",93.5,94,93.370003,93.629997,617200,92.113503
"1052",93.959999,94.279999,93.519997,94.260002,640800,92.733304
"1053",94.199997,95.220001,93.970001,94.5,903700,92.969415
"1054",94.989998,95.790001,93.57,94.220001,838700,92.693951
"1055",94.690002,94.989998,94.199997,94.75,602600,93.215366
"1056",94.760002,94.970001,94.07,94.370003,724800,92.841523
"1057",94.589996,95,94.120003,94.480003,656200,92.949742
"1058",94.75,95.220001,94.349998,94.419998,9e+05,92.890709
"1059",94.589996,95,94.139999,94.339996,617000,92.812003
"1060",95,95.769997,94.830002,95.610001,696700,94.061437
"1061",95.93,96.089996,94.860001,95.150002,738000,93.608889
"1062",95.25,95.389999,94.699997,94.809998,865800,93.274391
"1063",94.440002,95.110001,94.279999,95.050003,921700,93.51051
"1064",95.400002,95.919998,95.089996,95.599998,754800,94.051597
"1065",95.480003,95.959999,94.919998,95.379997,1094600,93.835159
"1066",95.459999,95.510002,93.870003,93.93,2535800,92.408647
"1067",94.610001,97.389999,94.309998,97.050003,2629700,95.478116
"1068",96.790001,97.790001,96.260002,97.709999,1180900,96.127423
"1069",97.5,97.550003,96.559998,97,1846200,95.428923
"1070",97.099998,97.480003,96.690002,96.870003,1333800,95.301031
"1071",96.589996,96.860001,95.870003,96.440002,891600,94.877996
"1072",96.360001,97.360001,95.919998,97.010002,991800,95.811319
"1073",97.199997,97.43,96.419998,96.690002,1283900,95.495274
"1074",96.900002,96.900002,96.059998,96.620003,896700,95.426139
"1075",96.169998,98.5,95.809998,98.300003,1464600,97.085381
"1076",98.169998,98.220001,97.120003,97.629997,1111700,96.423654
"1077",97.660004,97.980003,97.110001,97.940002,607700,96.729828
"1078",98.43,98.489998,97.330002,97.459999,1072900,96.255756
"1079",97.43,97.43,96.480003,96.5,867900,95.307619
"1080",96.010002,96.900002,95.75,96.639999,1197500,95.445888
"1081",96.309998,97.32,96.309998,97.209999,1520600,96.008845
"1082",96.730003,96.900002,95.5,95.720001,1151300,94.537258
"1083",95.650002,96.370003,95.449997,96.169998,1004200,94.981695
"1084",95.660004,97.050003,95.480003,96.809998,1036900,95.613786
"1085",96.57,96.760002,96.029999,96.220001,1402600,95.03108
"1086",96,96.120003,95.07,95.5,1121800,94.319975
"1087",95.290001,95.769997,94.059998,94.18,2128900,93.016286
"1088",94.489998,96.599998,94.290001,96.540001,1739900,95.347126
"1089",96.970001,97.029999,96.32,96.940002,947500,95.742185
"1090",96.580002,97.220001,96.190002,96.339996,1054000,95.149592
"1091",96.169998,97.699997,95.860001,97.690002,1042000,96.482917
"1092",97.199997,97.900002,95.470001,95.830002,1137900,94.645899
"1093",96.050003,96.260002,94.129997,94.139999,1380800,92.976779
"1094",94.209999,94.410004,92.370003,92.43,977300,91.287909
"1095",92.699997,93.839996,92.449997,92.800003,787000,91.65334
"1096",92.309998,92.360001,89.339996,90.989998,1715300,89.8657
"1097",89.589996,91.959999,89.379997,91.209999,1290700,90.082983
"1098",91.970001,104.889999,91.709999,100.230003,7659700,98.991533
"1099",94.989998,97.400002,94.470001,97.019997,2803400,95.82119
"1100",97.510002,100.449997,96.779999,100.360001,2115100,99.119924
"1101",100.830002,102.330002,98.610001,99.93,3032300,98.695237
"1102",97,101.690002,96.900002,100.660004,1693500,99.41622
"1103",101.889999,104.050003,101.470001,103.389999,1704100,102.112483
"1104",103.449997,103.580002,101.18,101.519997,1060400,100.265587
"1105",101.610001,102.910004,101.019997,102.900002,1184200,101.62854
"1106",102.959999,103.43,101.540001,102.940002,763000,101.668047
"1107",102.540001,104.129997,102.389999,103.57,680200,102.29026
"1108",101,101.260002,96.720001,99.309998,3691500,98.082895
"1109",99.540001,101.019997,99.379997,100.260002,1342200,99.021161
"1110",100.220001,100.959999,98.129997,98.410004,1266700,97.194022
"1111",98.860001,99.800003,98.470001,98.790001,900800,97.569324
"1112",98.860001,99.160004,98.07,98.839996,1075200,97.618702
"1113",98.510002,99.040001,98,98.389999,1199800,97.174265
"1114",98.470001,99.419998,98.370003,99.32,1051300,98.092774
"1115",99.699997,100.269997,98.629997,99.260002,650000,98.033518
"1116",99.32,99.910004,98.940002,99.610001,1074400,98.379191
"1117",99.849998,100.529999,98.25,99.650002,1084200,98.418698
"1118",99.349998,101.160004,98.959999,100.68,1072200,99.43597
"1119",100.220001,100.839996,99.300003,100.699997,1328500,99.455719
"1120",100.879997,102.620003,100.790001,102.059998,1010100,100.798916
"1121",101.68,102.68,101.019997,102.639999,1231800,101.371751
"1122",102.309998,102.410004,101.300003,101.610001,899600,100.354479
"1123",102.690002,102.870003,102,102.330002,765600,101.065584
"1124",102.75,102.75,100.620003,101.07,1164700,99.82115
"1125",101.290001,101.809998,100.720001,101.389999,900600,100.137196
"1126",101.940002,103.440002,101.559998,103.410004,940500,102.132241
"1127",103.669998,104.669998,103.410004,103.839996,733100,102.55692
"1128",103.510002,104.43,102.82,103.919998,1340200,102.635933
"1129",103.980003,104.199997,102.589996,102.870003,1315900,101.598912
"1130",103.07,103.330002,102.370003,102.650002,742800,101.381629
"1131",102.379997,102.730003,101.730003,101.959999,638100,100.700153
"1132",102.410004,103.650002,101.970001,103.379997,890800,102.102605
"1133",103.360001,103.879997,101.980003,102.300003,785300,101.035955
"1134",101.400002,102.589996,100.82,102.540001,758300,101.272988
"1135",102.400002,102.919998,100.540001,100.800003,1244100,99.55449
"1136",101.050003,103.050003,100.959999,101.989998,746500,101.105918
"1137",99.010002,100.940002,97.739998,97.809998,2206500,96.962151
"1138",98.07,98.800003,95.059998,96.199997,2280000,95.366106
"1139",95.949997,97.779999,95.360001,95.449997,1454900,94.622607
"1140",95.360001,98.769997,95.360001,98.580002,1498700,97.72548
"1141",100.449997,100.610001,99.43,100.580002,1856400,99.708144
"1142",100.809998,100.959999,99.980003,100.349998,1633100,99.480134
"1143",100.790001,101.529999,100.349998,101.279999,647100,100.402073
"1144",101.68,101.940002,101.339996,101.559998,746300,100.679645
"1145",101.519997,103.059998,100.75,102.040001,707900,101.155487
"1146",102.5,103.489998,102.389999,102.489998,456200,101.601583
"1147",102.110001,102.389999,101.650002,101.959999,1053100,101.076179
"1148",102.379997,102.550003,101.389999,101.470001,816600,100.590428
"1149",101.699997,102.239998,100.480003,100.540001,589500,99.66849
"1150",100.620003,101.190002,99.370003,99.940002,568900,99.073692
"1151",98.800003,99.199997,97.129997,98.129997,1539500,97.279377
"1152",98.550003,99.610001,97.330002,97.75,1612600,96.902673
"1153",98.220001,99.68,97.57,99.480003,969600,98.61768
"1154",100.07,101.849998,99.720001,101.410004,1097000,100.530951
"1155",102.860001,103.760002,101.290001,101.970001,1090200,101.086094
"1156",101.93,102.790001,99.610001,100.089996,1114500,99.222386
"1157",100.739998,101.769997,98.5,99.389999,942300,98.528457
"1158",97.779999,98.760002,97.209999,98.720001,1226400,97.864266
"1159",98.720001,99.660004,98.18,98.550003,846700,97.695742
"1160",98.629997,100.5,98.230003,100.349998,1005900,99.480134
"1161",100.910004,101.139999,99.889999,100.470001,957800,99.599097
"1162",100.18,101.230003,99.730003,100.519997,1008500,99.648659
"1163",101.330002,101.330002,99.300003,99.949997,2261300,99.0836
"1164",100,100,98.190002,98.360001,1442000,97.507386
"1165",98.550003,98.739998,97.68,98.139999,1287500,97.289292
"1166",97.529999,100,97.089996,99.43,1238500,98.568111
"1167",100.160004,100.779999,98.650002,98.690002,1721300,97.834528
"1168",99.449997,101.760002,97.269997,101.760002,1642300,100.877916
"1169",100.589996,101.269997,98.209999,98.489998,1350500,97.636257
"1170",98.660004,99.620003,97.220001,99.610001,1147800,98.746551
"1171",99.849998,100.370003,98.849998,100.080002,761700,99.212478
"1172",100.269997,101.230003,99.129997,99.489998,1198300,98.627588
"1173",99.010002,100.139999,98.620003,100.110001,967300,99.242217
"1174",100.25,100.480003,99.209999,99.610001,849700,98.746551
"1175",99.589996,99.989998,98.309998,98.43,843200,97.576779
"1176",99.220001,99.220001,98.07,98.82,1156600,97.963398
"1177",99.010002,99.470001,97.870003,98.870003,951200,98.012968
"1178",99.07,99.650002,98.589996,99.57,601000,98.706897
"1179",99.599998,102.019997,99.059998,101.889999,1270300,101.006786
"1180",101.75,103.559998,101.139999,103.489998,1120900,102.592915
"1181",103.089996,104.739998,102.870003,104.019997,1731400,103.11832
"1182",103.980003,105.389999,103.910004,104.709999,901800,103.802341
"1183",104.540001,105.169998,103.720001,105.010002,468700,104.099744
"1184",104.510002,105.110001,104.160004,105.07,840300,104.159221
"1185",104.519997,105.18,103.800003,104.879997,758000,103.970866
"1186",104.779999,105.300003,104.419998,104.739998,456800,103.83208
"1187",104.529999,104.790001,103.919998,104.349998,589200,103.445461
"1188",104.349998,105.449997,104.230003,104.760002,697800,103.851911
"1189",104.760002,105.129997,104.129997,104.639999,641600,103.732948
"1190",104.220001,104.580002,103.25,104.120003,939400,103.217459
"1191",104,104,102.449997,102.849998,831700,101.958463
"1192",102.809998,103.150002,101.57,102.970001,683600,102.077426
"1193",102.339996,102.339996,100.940002,101.360001,904900,100.481381
"1194",101.519997,102.07,101.040001,101.769997,714600,100.887823
"1195",101.18,101.279999,99.440002,99.510002,1090600,98.647419
"1196",99.290001,99.459999,98.169998,98.440002,663600,97.586695
"1197",98.510002,99.720001,98.43,99.690002,733600,99.24121
"1198",99.330002,99.730003,98.5,99.400002,884200,98.952515
"1199",100,101.150002,100,101.129997,1180500,100.674722
"1200",100.550003,100.589996,99.169998,99.989998,950200,99.539855
"1201",99.82,102.120003,98.860001,101.379997,1252300,100.923597
"1202",100.910004,101.230003,99.790001,100.199997,636800,99.748909
"1203",100.980003,102.410004,100.400002,102.279999,1090900,101.819547
"1204",102.599998,102.989998,101.870003,101.889999,865500,101.431303
"1205",101.889999,102.290001,100.029999,100.040001,811500,99.589633
"1206",101.010002,102.089996,99.760002,99.959999,1313400,99.509991
"1207",99.589996,100.050003,98.730003,99.309998,1438900,98.862916
"1208",99.099998,100.309998,98.949997,100.050003,605100,99.59959
"1209",100.43,101.93,99.949997,101.540001,872500,101.08288
"1210",101.230003,101.800003,100.5,100.529999,754000,100.077425
"1211",100.550003,101.18,98.989998,101.150002,1245000,100.694636
"1212",101.290001,103.559998,100.879997,103.110001,934200,102.645812
"1213",102.410004,104.339996,102.400002,103.010002,747900,102.546264
"1214",103.019997,103.809998,102.610001,102.639999,584100,102.177927
"1215",102.68,103.230003,101.599998,102.120003,854900,101.660271
"1216",102.089996,102.309998,100.870003,101.489998,1156800,101.033102
"1217",101.830002,103.089996,101.480003,102.68,1035100,102.217747
"1218",102.5,103.010002,101.099998,101.099998,691900,100.644858
"1219",100.739998,101.68,100.510002,101.300003,1048800,100.843963
"1220",101.300003,102.010002,100.93,101.029999,1178200,100.575174
"1221",101.07,101.620003,100.580002,100.900002,875600,100.445762
"1222",100.099998,100.620003,99.809998,100.160004,1525700,99.709095
"1223",100.489998,101.260002,99.900002,100.25,1101000,99.798687
"1224",100.580002,100.760002,99.550003,99.919998,1408300,99.47017
"1225",100.5,100.5,98.879997,98.919998,1770900,98.474672
"1226",97.5,97.5,95.459999,96.410004,3543900,95.975977
"1227",96.349998,98.470001,96.300003,97.940002,2900000,97.499088
"1228",98.099998,98.599998,96.080002,96.220001,3229100,95.78683
"1229",96.230003,98.410004,96.019997,97.610001,2194000,97.170572
"1230",97.599998,98.309998,96.870003,97.190002,1708600,96.752465
"1231",97.029999,97.839996,95.349998,95.919998,1864600,95.488178
"1232",96.050003,96.800003,95.059998,96.25,1618800,95.816694
"1233",96.290001,97.25,96.209999,96.739998,940400,96.304486
"1234",96.610001,97.769997,96.080002,97.050003,1999800,96.613096
"1235",97.389999,97.389999,96.389999,96.669998,1323000,96.234802
"1236",96.279999,96.970001,95.410004,96.209999,1489900,95.776873
"1237",97.150002,97.230003,95.519997,96,1544100,95.56782
"1238",95.699997,96.449997,95.199997,95.43,1451800,95.000386
"1239",95.18,96.330002,94.480003,95.900002,1001800,95.468271
"1240",96.169998,96.370003,95.519997,95.599998,595500,95.169619
"1241",95.970001,97.809998,95.830002,97.75,992300,97.309941
"1242",97.720001,98.059998,97.389999,97.860001,799200,97.419447
"1243",97.669998,98.339996,97.400002,97.800003,708900,97.359719
"1244",97.529999,97.949997,96.970001,97.260002,1555800,96.822149
"1245",97.519997,97.779999,96.93,97.019997,627500,96.583224
"1246",97.239998,97.989998,96.769997,97.739998,1161000,97.299984
"1247",97.839996,98.110001,97.349998,98,1235100,97.558816
"1248",98.150002,98.190002,97.330002,97.589996,1860900,97.150658
"1249",97.699997,97.959999,96.769997,97.730003,1318000,97.290035
"1250",97.489998,97.919998,96.629997,96.889999,1253200,96.453812
"1251",96.660004,97.809998,96.309998,97.300003,1149300,96.86197
"1252",97.300003,97.540001,96.870003,96.959999,862100,96.523497
"1253",96.760002,96.839996,95.459999,95.989998,1130600,95.557862
"1254",96.589996,96.830002,95.790001,96.5,945200,96.065569
"1255",95.800003,96.440002,95.260002,95.400002,878000,94.970522
"1256",95.400002,95.93,94.410004,94.839996,1055600,94.413038
"1257",94.68,94.849998,93.860001,94.120003,1045800,93.696286
"1258",93.489998,93.5,92.309998,92.709999,2530800,92.29263
"1259",93.489998,93.650002,89.260002,90.949997,5053200,90.540551
