"","SWK.Open","SWK.High","SWK.Low","SWK.Close","SWK.Volume","SWK.Adjusted"
"899",80.370003,80.900002,80.209999,80.379997,874000,77.741184
"900",80.75,80.849998,79.550003,79.639999,1123500,77.02548
"901",79.639999,80.260002,79.010002,79.980003,1485400,77.354322
"902",80.029999,80.769997,79.839996,80.080002,1727800,77.451037
"903",80.300003,80.879997,79.75,80.300003,1642900,77.663816
"904",80.32,81.669998,80.059998,81.419998,1567000,78.747043
"905",81.050003,81.290001,80.019997,80.150002,1289200,77.518739
"906",81.349998,82.660004,81.209999,82.199997,2172900,79.501435
"907",82.010002,83.220001,81.959999,82.540001,1270600,79.830277
"908",82.559998,82.940002,82.290001,82.389999,1806400,79.6852
"909",82.160004,82.389999,80.82,81.169998,2185500,78.50525
"910",81.419998,81.660004,80.57,81,2067600,78.340833
"911",80.970001,81.300003,80.769997,80.93,1128900,78.273131
"912",80.5,80.779999,79.830002,80.410004,1931900,77.770206
"913",80.949997,82.760002,77.5,77.809998,4309600,75.255556
"914",78.059998,78.25,76.199997,77.349998,2364600,74.810658
"915",77.339996,78,77.190002,77.93,1704300,75.371619
"916",77.449997,78.82,77.199997,78.029999,1965700,75.468334
"917",78.370003,78.580002,77.510002,77.870003,1105200,75.313591
"918",76.690002,77.93,76.18,77.400002,2216600,74.859019
"919",78,78.559998,75.589996,75.639999,1936000,73.156797
"920",75.940002,76.330002,75.349998,76.110001,1379000,73.611368
"921",75.959999,76.400002,75,75.650002,1876500,73.166471
"922",75.93,76.790001,75.760002,76.459999,1174000,73.949877
"923",76.800003,78.910004,76.760002,78.800003,1572300,76.21306
"924",78.860001,79.349998,78.779999,78.959999,1371500,76.367804
"925",78.860001,80.459999,78.860001,80.010002,1468900,77.383336
"926",80.120003,80.989998,80.110001,80.620003,1331100,77.973311
"927",80.150002,80.809998,79.849998,80.589996,1337000,77.944289
"928",80.690002,81.529999,80.470001,81.32,715400,78.650327
"929",81.349998,81.599998,80.610001,81.279999,1251900,78.611639
"930",81.010002,81.82,80.610001,80.660004,903500,78.011998
"931",80.889999,81.68,80.519997,81.43,1078500,78.756716
"932",81.489998,81.959999,81.160004,81.739998,1325500,79.056537
"933",81.949997,82.690002,81.849998,82.080002,1137100,79.385379
"934",81.959999,82.519997,81.610001,81.709999,935900,79.027523
"935",81.709999,82.5,81.610001,82,872000,79.308004
"936",81.809998,83.150002,81.709999,82.949997,1264300,80.226813
"937",83.120003,83.760002,82.540001,83.040001,1330800,80.313862
"938",81.620003,82.279999,81.300003,81.75,1029800,79.545171
"939",82.559998,82.82,81.699997,82,1146800,79.788428
"940",82.029999,82.139999,81.400002,81.540001,1174000,79.340836
"941",81.760002,82.099998,81.639999,81.879997,610700,79.671662
"942",82.07,82.68,81.720001,82.510002,1224900,80.284675
"943",82.190002,82.400002,81.339996,81.900002,740100,79.691127
"944",82.739998,82.959999,81.379997,81.470001,1259300,79.272724
"945",81,81.269997,80.129997,80.559998,1734900,78.387263
"946",80.360001,80.989998,78.730003,79.089996,1464300,76.956909
"947",78.970001,79.830002,78.879997,79.019997,1516500,76.888797
"948",79.550003,80.519997,79.400002,80.370003,1247800,78.202393
"949",80.440002,80.620003,80.029999,80.160004,937500,77.998057
"950",80.589996,80.709999,79.050003,79.540001,1079300,77.394776
"951",79.260002,80.029999,78.690002,79.959999,1268500,77.803447
"952",80.660004,80.75,79.339996,79.709999,2231000,77.56019
"953",79.669998,80.169998,78.900002,79.339996,710900,77.200166
"954",79.699997,80.5,79.489998,80.330002,944100,78.163471
"955",80.790001,81,79.389999,79.410004,713600,77.268285
"956",79.410004,79.559998,78.5,79.080002,671600,76.947184
"957",79.239998,80.75,79.120003,80.690002,1158000,78.513762
"958",81,81.339996,80.57,81.239998,1040400,79.048924
"959",81.120003,82.019997,81.120003,81.779999,1399900,79.574361
"960",81.940002,82.239998,81.690002,81.830002,1243400,79.623015
"961",82.089996,82.169998,81.510002,81.610001,835000,79.408947
"962",81.690002,82.160004,80.529999,80.75,1065500,78.572141
"963",80.510002,80.720001,78.769997,79.099998,1201000,76.966641
"964",79.010002,79.529999,78.360001,78.870003,1743400,76.742848
"965",79.040001,80.449997,78.889999,80.290001,1618200,78.124549
"966",80,80.669998,78.389999,78.389999,947600,76.275791
"967",77.919998,78.309998,75.900002,77.580002,1288800,75.487639
"968",78.339996,78.440002,77.720001,78.300003,1114000,76.188222
"969",78.440002,80.279999,78.419998,80.220001,1763300,78.056437
"970",80.830002,81.519997,80.110001,81.480003,1670000,79.282456
"971",81.730003,82.300003,81.449997,81.919998,1781800,79.710584
"972",81.529999,81.879997,81.120003,81.620003,840500,79.41868
"973",81.790001,82.5,81.339996,81.730003,1338000,79.525714
"974",82.559998,82.800003,81.93,82.440002,2481800,80.216564
"975",84,86.010002,83.830002,85.529999,4079600,83.223222
"976",85.580002,85.589996,84.129997,85.230003,1965200,82.931317
"977",85.519997,85.849998,83.459999,84.260002,2227000,81.987477
"978",84.839996,85.050003,83.940002,84.82,1543000,82.532372
"979",84.830002,86,84.410004,85.889999,1177200,83.573513
"980",85.690002,86.510002,85.5,85.989998,1190600,83.670814
"981",86.18,86.699997,85.699997,85.93,837200,83.612435
"982",85.519997,86.029999,85.099998,85.730003,823100,83.417832
"983",85.5,85.75,85.059998,85.190002,505600,82.892395
"984",85.550003,86.220001,85,86.150002,1194400,83.826503
"985",85.860001,87.099998,85.68,86.400002,810000,84.06976
"986",86.279999,86.400002,85.57,86.330002,564900,84.001648
"987",86.650002,87.760002,86.650002,87.370003,1071900,85.0136
"988",87.370003,87.5,86.919998,87,683800,84.653576
"989",86.889999,87.139999,85.760002,85.779999,760200,83.466479
"990",85.540001,85.720001,84.190002,84.989998,1022900,82.697785
"991",85.120003,85.769997,84.57,85.699997,817000,83.388635
"992",85.580002,86.57,85.32,86.459999,825900,84.128139
"993",86.169998,86.379997,84.309998,84.870003,1196500,82.581026
"994",85.230003,86.230003,85.18,86.190002,888900,83.865425
"995",86.019997,86.879997,85.910004,86.129997,666700,83.807038
"996",86.089996,87.470001,85.860001,87.25,967300,84.896834
"997",87.510002,88.059998,87.099998,87.400002,725300,85.04279
"998",87.440002,87.620003,87.07,87.400002,527200,85.04279
"999",87.419998,87.75,86.489998,87.18,638100,84.828722
"1000",87.099998,87.540001,86.75,87.400002,1499100,85.04279
"1001",87.089996,87.660004,86.449997,87.5,728500,85.629964
"1002",87.080002,87.199997,86.480003,86.629997,555600,84.778555
"1003",86.419998,86.959999,86.099998,86.110001,785000,84.269671
"1004",86.610001,87.760002,86.029999,87.580002,1185200,85.708256
"1005",87.599998,88.099998,87.580002,87.860001,783000,85.982271
"1006",87.699997,88.879997,87.650002,88.260002,762100,86.373723
"1007",88.169998,88.239998,87.75,88.239998,519500,86.354147
"1008",87.809998,87.809998,87.050003,87.459999,588700,85.590818
"1009",87.300003,87.440002,86.760002,87.120003,952400,85.258088
"1010",87.029999,87.370003,86.720001,87.169998,772600,85.307015
"1011",87.07,87.769997,86.900002,87.760002,676200,85.884409
"1012",87.309998,88.099998,86.639999,87.980003,628800,86.099709
"1013",87.849998,88.410004,87.139999,88.269997,584000,86.383504
"1014",88.370003,88.589996,87.860001,88.379997,589300,86.491154
"1015",88.510002,89.050003,88.150002,89.019997,1959100,87.117475
"1016",88.919998,88.949997,88.080002,88.470001,666500,86.579234
"1017",88.07,88.629997,87.32,87.370003,682700,85.502745
"1018",87.360001,88.330002,87.190002,87.589996,637300,85.718037
"1019",87.75,87.830002,86.519997,87.260002,616900,85.395095
"1020",87.169998,88.059998,86.900002,88.040001,1092600,86.158424
"1021",88.010002,88.260002,87.559998,87.82,692500,85.943125
"1022",88.129997,88.690002,87.919998,87.959999,731100,86.080132
"1023",88.050003,88.440002,87.68,87.839996,522400,85.962694
"1024",88.190002,88.699997,87.980003,88.650002,612200,86.755388
"1025",88.540001,88.540001,87.800003,88.129997,1261300,86.246497
"1026",87.660004,87.949997,86.699997,87.059998,802800,85.199365
"1027",87.25,87.589996,86.860001,87.120003,511900,85.258088
"1028",86.099998,86.470001,85.809998,86.089996,1082800,84.250095
"1029",86.019997,86.32,85.639999,85.889999,830200,84.054372
"1030",86.589996,86.769997,86.220001,86.389999,989500,84.543686
"1031",86.389999,86.389999,85.400002,85.650002,1160900,83.819503
"1032",86.029999,86.510002,85.699997,86.260002,1053300,84.416467
"1033",85.730003,85.989998,84.919998,85.010002,1200200,83.193182
"1034",85.339996,85.529999,84.940002,85.190002,1254900,83.369335
"1035",85.040001,86.019997,84.830002,85.82,683000,83.985868
"1036",86.279999,86.550003,86.169998,86.330002,745600,84.484971
"1037",86.300003,86.910004,85.879997,86.370003,921800,84.524117
"1038",86.139999,86.559998,84.919998,85.019997,1522200,83.202963
"1039",87.169998,90.970001,87,90.769997,3535000,88.830075
"1040",90.75,91.25,90.290001,90.660004,1395500,88.722432
"1041",90.489998,90.889999,89.209999,89.349998,1680700,87.440424
"1042",89.510002,89.709999,88.559998,89.379997,1180800,87.469782
"1043",88.970001,88.970001,87.410004,87.449997,1280500,85.581029
"1044",86.970001,87.940002,86.629997,87.449997,1319900,85.581029
"1045",87.690002,88.089996,86.889999,87.949997,1100200,86.070344
"1046",87.519997,88.190002,86.410004,86.910004,1268300,85.052577
"1047",86.410004,87.129997,86.010002,86.660004,1312600,84.80792
"1048",87.160004,87.610001,86.57,86.860001,777600,85.003642
"1049",87,88.230003,86.709999,88.230003,811100,86.344366
"1050",88.559998,89.269997,88.389999,88.68,801600,86.784745
"1051",88.43,89.139999,88.360001,88.529999,705800,86.63795
"1052",89.190002,89.599998,88.910004,89.370003,571300,87.460001
"1053",89.449997,90.120003,89.309998,90.040001,710500,88.11568
"1054",90.379997,90.400002,89.099998,89.779999,834000,87.861235
"1055",90.199997,91,90.110001,90.410004,954600,88.477775
"1056",90.629997,91.510002,90.43,91.080002,1216600,89.133454
"1057",91.099998,91.830002,91,91.540001,917300,89.583623
"1058",91.629997,91.910004,90.959999,91.559998,676800,89.603192
"1059",91.18,91.480003,90.800003,90.959999,626900,89.016016
"1060",91.279999,91.489998,90.949997,91.160004,537300,89.211747
"1061",91.18,91.5,90.879997,90.940002,463500,88.996447
"1062",90.940002,91.169998,90.510002,90.720001,570200,88.781148
"1063",90.419998,90.910004,89.790001,90.779999,377800,88.839863
"1064",91.059998,91.959999,90.779999,91.5,939500,89.544477
"1065",91.279999,91.839996,91.220001,91.589996,1467600,89.632549
"1066",91.720001,91.959999,91.160004,91.339996,6e+05,89.898289
"1067",91.370003,92.139999,91.120003,91.290001,660500,89.849083
"1068",91.169998,92,90.400002,91.93,804000,90.47898
"1069",91.699997,92.459999,91.580002,91.779999,734800,90.331346
"1070",91.669998,92.330002,91.580002,91.709999,652900,90.262452
"1071",91.610001,92.220001,91.330002,92.040001,780200,90.587245
"1072",91.580002,92.330002,91.459999,92.120003,1067700,90.665984
"1073",91.970001,92.120003,91.300003,91.889999,768500,90.439611
"1074",91.720001,91.970001,91.360001,91.779999,714100,90.331346
"1075",91.769997,92.230003,91.209999,91.900002,739000,90.449455
"1076",91.809998,92.709999,91.809998,92.269997,957100,90.81361
"1077",92.400002,93.559998,92.139999,93.459999,2068000,91.98483
"1078",93.870003,95.400002,92.800003,93.25,2619700,91.778145
"1079",92.970001,93.25,91.349998,91.629997,1026100,90.183713
"1080",91.349998,91.870003,90.919998,91.459999,1059200,90.016398
"1081",91.139999,91.860001,90.68,91.68,1089500,90.232926
"1082",91.519997,91.519997,90.260002,90.309998,867000,88.884548
"1083",90.260002,90.459999,89.660004,90.230003,876600,88.805816
"1084",89.57,90.139999,89.290001,89.980003,598600,88.559762
"1085",90.110001,90.160004,88.489998,88.790001,1202300,87.388543
"1086",88.790001,88.839996,87.18,87.5,1395600,86.118903
"1087",87.550003,87.889999,86.550003,87.260002,686800,85.882693
"1088",87.57,88.110001,87.010002,88,966600,86.611011
"1089",88.440002,88.879997,88.160004,88.230003,1120400,86.837384
"1090",87.550003,87.580002,85.190002,85.220001,1559100,83.874892
"1091",85.169998,86.5,83.739998,86.360001,1946300,84.996897
"1092",86.260002,86.330002,84.019997,84.169998,1381000,82.841462
"1093",84.279999,84.68,83.050003,83.580002,1178100,82.260778
"1094",83.559998,84.18,81.279999,81.349998,914000,80.065973
"1095",81.730003,83.360001,81.730003,82.57,1488700,81.266718
"1096",81.75,81.889999,79.029999,81.309998,2124400,80.026603
"1097",80.050003,83.07,80.019997,82.879997,1408100,81.571822
"1098",83.650002,85.050003,83.559998,84.190002,1438900,82.86115
"1099",83.690002,84.480003,83.360001,84.459999,1604800,83.126885
"1100",84.879997,86.459999,84.849998,86.089996,2150800,84.731155
"1101",88.029999,89.610001,86.790001,87.410004,2773000,86.030327
"1102",88.550003,89.879997,88.190002,88.980003,1926200,87.575546
"1103",88.739998,90.220001,88.559998,90.120003,921300,88.697552
"1104",89.879997,89.879997,89.110001,89.550003,1090600,88.136549
"1105",90.25,91.589996,89.68,91.370003,2600800,89.927822
"1106",91.610001,91.769997,90.57,91.470001,1456600,90.026242
"1107",90.919998,92.589996,90.57,92.07,772100,90.61677
"1108",92.800003,93.709999,92.610001,93.639999,1053700,92.161989
"1109",93.75,94.389999,93.480003,93.610001,847200,92.132464
"1110",93.360001,93.589996,92.779999,93.150002,704900,91.679725
"1111",93.860001,93.959999,93.169998,93.269997,1156300,91.797826
"1112",93.580002,94.589996,93.279999,94.400002,1106600,92.909995
"1113",94.529999,95.32,94.129997,95.010002,775400,93.510368
"1114",95.199997,95.93,94.769997,95.879997,1169300,94.366631
"1115",95.730003,96.25,95.489998,95.830002,856500,94.317424
"1116",95.5,96.410004,95.290001,96.209999,1197700,94.691424
"1117",96.18,96.550003,95.510002,95.860001,805700,94.34695
"1118",95.5,96.510002,95.5,95.669998,650000,94.159946
"1119",95.580002,95.599998,94.900002,95.18,998300,93.677682
"1120",95.300003,96.379997,94.989998,95.120003,1104800,93.618632
"1121",95.129997,95.18,94.269997,94.879997,1545300,93.382415
"1122",94.470001,95.660004,94.370003,95.199997,682500,93.697363
"1123",96.440002,96.529999,95.18,95.309998,1318900,93.805628
"1124",95.489998,95.889999,95.040001,95.260002,990400,93.756422
"1125",95.529999,95.940002,94.860001,95.309998,1547300,93.805628
"1126",95.269997,95.300003,94.25,94.769997,650600,93.27415
"1127",94.860001,94.910004,93.830002,94.440002,583900,92.949365
"1128",94.18,94.190002,92.900002,93.550003,948300,92.073413
"1129",93.75,95.099998,93.519997,94.480003,2297100,92.988734
"1130",94.349998,95.57,94.330002,95.360001,840600,94.374259
"1131",95.050003,95.290001,94.330002,94.839996,1236500,93.85963
"1132",94.75,95.709999,94.650002,95.610001,1283200,94.621675
"1133",95.5,95.970001,94.940002,95.309998,868000,94.324773
"1134",94.110001,95.589996,93.93,95.559998,931500,94.572189
"1135",95.059998,95.459999,94.209999,94.449997,1296600,93.473662
"1136",95,95.849998,94.650002,94.93,1126800,93.948704
"1137",94.129997,94.620003,93.650002,93.699997,899900,92.731415
"1138",94.160004,94.68,92.650002,92.910004,920100,91.949588
"1139",92.540001,94.980003,92.540001,93.580002,1109000,92.61266
"1140",93.589996,94.599998,92.870003,94.389999,1076100,93.414285
"1141",95.529999,96.419998,95.160004,96.410004,1088600,95.413408
"1142",96.720001,97.190002,96.160004,96.900002,1470600,95.898341
"1143",97.099998,97.5,96.489998,97.07,1284500,96.066582
"1144",97.440002,97.660004,97.099998,97.32,1050400,96.313998
"1145",97.400002,97.68,97.239998,97.360001,511400,96.353585
"1146",97.599998,97.720001,97.040001,97.050003,542200,96.046792
"1147",96.690002,97.459999,96.669998,96.730003,1057300,95.7301
"1148",96.610001,96.949997,96.220001,96.720001,842800,95.720201
"1149",97.18,97.620003,96.010002,96.080002,572000,95.086818
"1150",96.57,96.809998,94.910004,96.019997,550200,95.027433
"1151",95.230003,95.449997,93.739998,93.970001,1211100,92.998628
"1152",93.970001,94.379997,92.239998,93.029999,1182700,92.068343
"1153",93.68,95,93.18,94.629997,1446000,93.651802
"1154",94.660004,96.449997,94.660004,96.43,1024900,95.433198
"1155",95.610001,95.75,94.300003,94.610001,1433100,93.632012
"1156",94.68,94.830002,93.599998,94.010002,1093600,93.038216
"1157",94.800003,95.550003,92.720001,93.470001,1330300,92.503797
"1158",92.029999,93.669998,92.029999,93.589996,1592300,92.622551
"1159",93.589996,94.32,91.629997,91.730003,1307500,90.781785
"1160",91.739998,91.860001,90.370003,91.830002,1396500,90.88075
"1161",92.220001,92.5,90.550003,91.809998,1022300,90.860953
"1162",91.400002,92.470001,91.129997,92.440002,1244500,91.484445
"1163",93,94.110001,92.099998,93.870003,1278500,92.899663
"1164",93.709999,94.019997,93.150002,93.389999,1120000,92.424622
"1165",93.489998,93.809998,92.959999,93.480003,1467700,92.513695
"1166",92.32,92.540001,91.080002,91.300003,1338200,90.35623
"1167",91.349998,92.150002,90.080002,90.510002,2263600,89.574395
"1168",93.519997,95.989998,92.660004,95.57,3271000,94.582087
"1169",95.190002,95.349998,93.43,93.650002,3205300,92.681936
"1170",93.440002,95.910004,93.120003,95.540001,2177800,94.552399
"1171",95.989998,96.720001,95.650002,96.480003,1521000,95.482684
"1172",96.269997,96.379997,95.300003,95.68,1722100,94.690951
"1173",96.139999,96.589996,95.889999,96.160004,1108800,95.165992
"1174",96.160004,96.919998,96.040001,96.32,999800,95.324335
"1175",96.190002,96.870003,95.160004,95.400002,1978400,94.413846
"1176",95.809998,97.07,95.43,96.809998,1e+06,95.809267
"1177",96.889999,97.059998,95.949997,96.559998,1317900,95.561852
"1178",97.040001,97.400002,96.360001,97.279999,1268700,96.27441
"1179",97.449997,98.360001,97.379997,98.199997,798500,97.184898
"1180",97.910004,98.43,97.769997,98.32,715500,97.30366
"1181",98.25,98.730003,98.019997,98.550003,680600,97.531286
"1182",97.970001,98.650002,97.580002,98.279999,589200,97.264073
"1183",97.910004,99.160004,97.400002,98.940002,1158200,97.917254
"1184",98.940002,99.029999,98.370003,98.690002,606000,97.669838
"1185",98.690002,100.440002,98.650002,100.169998,1114500,99.134535
"1186",100.050003,100.279999,98.940002,99.129997,1124100,98.105285
"1187",99.040001,99.25,98.099998,98.639999,792400,97.620352
"1188",98.660004,99.059998,98.169998,98.339996,1362400,97.32345
"1189",97.82,98.949997,97.449997,98.919998,924800,98.417863
"1190",98.75,98.989998,97.580002,98.379997,626300,97.880604
"1191",97.940002,98.220001,97.110001,97.32,1099300,96.825987
"1192",97.470001,97.699997,97.129997,97.620003,634900,97.124467
"1193",96.760002,97.139999,95.43,95.68,1030400,95.194312
"1194",95.75,97.75,95.739998,97.239998,1199100,96.746391
"1195",96.150002,96.75,95.879997,96.019997,1291400,95.532583
"1196",96.279999,96.279999,94.919998,95.150002,1063100,94.667004
"1197",95.519997,96.620003,95.339996,96.470001,750100,95.980303
"1198",96.150002,96.639999,95.290001,96.18,1197700,95.691774
"1199",94.709999,95.470001,93.279999,95.019997,3615000,94.537659
"1200",94.75,95.230003,94.099998,94.470001,1906000,93.990455
"1201",94.379997,96.980003,93.940002,96.650002,1661300,96.15939
"1202",96.019997,96.470001,95.269997,95.870003,1264800,95.38335
"1203",96.160004,97.25,96.129997,96.32,1923800,95.831063
"1204",96.529999,97.150002,95.989998,95.989998,955400,95.502736
"1205",95.550003,96.769997,95.5,96.010002,941000,95.522639
"1206",96.059998,96.43,94.949997,94.989998,864900,94.507812
"1207",94.709999,95.150002,94.120003,94.860001,896800,94.378475
"1208",94.860001,95.610001,94.739998,95.410004,1060100,94.925686
"1209",96,96.769997,95.800003,96.209999,825400,95.721621
"1210",95.900002,96.010002,95.120003,95.360001,1467400,94.875937
"1211",95.349998,95.970001,94.620003,95.540001,641000,95.055024
"1212",95.580002,96.470001,95.290001,95.610001,546300,95.124668
"1213",94.919998,97.25,94.599998,96.639999,785300,96.149438
"1214",96.57,96.910004,95.870003,96.160004,655800,95.671879
"1215",96.150002,96.739998,95.940002,96.730003,851000,96.238985
"1216",96.68,96.75,95.529999,96.389999,460400,95.900707
"1217",96.660004,96.919998,96.300003,96.5,777100,96.01015
"1218",96.220001,96.57,95.559998,95.949997,579100,95.462938
"1219",95.68,95.949997,95.07,95.93,436600,95.443043
"1220",96.349998,97.260002,96.089996,96.989998,938900,96.49766
"1221",96.660004,97.449997,96.199997,97.169998,928700,96.676747
"1222",96.18,96.529999,95.730003,96.25,972500,95.761419
"1223",97.010002,97.5,96.690002,97.360001,669600,96.865785
"1224",97.480003,97.480003,96.389999,97.080002,995800,96.587207
"1225",97.080002,98.459999,96.379997,98.110001,1382300,97.611978
"1226",100.309998,101.059998,99.309998,99.769997,2747300,99.263547
"1227",100.370003,100.82,99.400002,99.790001,1322400,99.28345
"1228",99.82,100.279999,99.379997,99.709999,1196300,99.203854
"1229",99.440002,99.739998,98.5,99.730003,1185700,99.223757
"1230",99.120003,100.059998,98.470001,99.639999,1012800,99.13421
"1231",99.160004,99.580002,98.540001,98.699997,1598100,98.198979
"1232",98.989998,99.540001,98.82,99.300003,719300,98.795939
"1233",99.480003,100.849998,99.349998,100.550003,1265200,100.039594
"1234",100.669998,101.5,100.269997,100.739998,1477100,100.228625
"1235",101.279999,102.529999,100.889999,101.959999,1892000,101.442433
"1236",102.029999,102.75,101.379997,102.370003,1486700,101.850355
"1237",103.110001,103.739998,102.779999,103.330002,1323400,102.805481
"1238",103.279999,103.699997,102.82,103.480003,1460500,102.954721
"1239",103.169998,103.529999,102.269997,103.43,1133100,102.904972
"1240",103.529999,104.019997,103.199997,103.629997,708700,103.103954
"1241",104.160004,104.279999,103.849998,104.040001,1005400,103.511876
"1242",103.989998,104.470001,103.709999,104.050003,657600,103.521828
"1243",104.010002,104.019997,103.150002,103.260002,1242600,102.735837
"1244",103.379997,103.940002,103.019997,103.660004,874500,103.133808
"1245",104.010002,104.18,103.360001,103.690002,629500,103.163654
"1246",103.57,104.099998,103.309998,103.879997,763600,103.352685
"1247",104.010002,104.220001,103.589996,103.599998,734100,103.074107
"1248",103.5,103.709999,102.220001,102.410004,1155000,101.890153
"1249",102.739998,103.660004,102.360001,103.449997,721500,102.924867
"1250",103.25,103.480003,102.870003,103.339996,530600,102.815425
"1251",103.190002,103.589996,101.980003,102.440002,1134700,101.92
"1252",102.360001,103.169998,101.940002,102.830002,947200,102.830002
"1253",102.449997,103.949997,102.389999,103.400002,1037000,103.400002
"1254",103.669998,104.239998,103.410004,103.870003,1660500,103.870003
"1255",103.400002,103.650002,102.690002,103.07,1501500,103.07
"1256",102.860001,103.629997,102.849998,103.5,896700,103.5
"1257",103.510002,104.139999,103.339996,103.639999,1110700,103.639999
"1258",103.660004,104.260002,103.379997,103.970001,855800,103.970001
"1259",104.300003,106.519997,104.230003,106.389999,1540300,106.389999
