"","ETN.Open","ETN.High","ETN.Low","ETN.Close","ETN.Volume","ETN.Adjusted"
"901",75.440002,75.980003,75.110001,75.540001,1940800,72.327001
"902",75.580002,75.580002,74.949997,75.279999,2330000,72.078058
"903",75.739998,76.209999,75.010002,75.550003,2436600,72.336578
"904",75.669998,76.419998,75.360001,76.32,2360600,73.073824
"905",75.07,75.57,73.57,74.07,6969400,70.919524
"906",74.169998,75.699997,73.889999,75.699997,3925200,72.480192
"907",75.870003,76.57,75.639999,76.440002,2636700,73.188722
"908",76.269997,77.120003,76.209999,76.540001,2381600,73.284467
"909",76.629997,77.160004,76.309998,76.849998,3159800,73.581279
"910",77.639999,78.190002,77.129997,77.669998,3205400,74.366401
"911",77.349998,77.550003,76.559998,77.190002,2863800,73.906822
"912",76.400002,76.480003,75.290001,75.940002,2733600,72.709989
"913",75.120003,75.25,72.980003,73.129997,4556600,70.019504
"914",73.330002,73.980003,72.120003,72.790001,2676100,69.693969
"915",73.220001,74.010002,72.989998,73.550003,1748900,70.421645
"916",72.849998,74.199997,72.68,73.480003,2793300,70.354623
"917",74.120003,74.239998,73.400002,73.910004,2833800,70.766334
"918",72.660004,73.470001,72.449997,73.089996,3121200,69.981204
"919",73.440002,73.839996,70.18,70.269997,4858500,67.28115
"920",68.5,69,67.300003,68.650002,9149500,65.730059
"921",67.910004,69.150002,66.889999,69.099998,6970500,66.160916
"922",69.029999,70.18,68.879997,69.07,4986200,66.132193
"923",69.32,70.839996,68.800003,70.620003,5031500,67.616269
"924",70.5,70.639999,69.339996,69.540001,2816500,66.582204
"925",69.919998,70.300003,69.410004,70.010002,3340900,67.032214
"926",70.330002,71.379997,70.169998,71.099998,4603600,68.075849
"927",70.43,71.699997,70.25,71.550003,2169300,68.506713
"928",71.489998,73.07,71.230003,72.720001,2825300,69.626946
"929",72.970001,73.059998,72.110001,72.470001,1773700,69.38758
"930",72.110001,73.160004,72.089996,72.129997,2146000,69.062038
"931",72.160004,73.160004,71.75,72.970001,2619300,69.866313
"932",73.389999,73.970001,73.199997,73.5,2663100,70.373769
"933",73.779999,75.389999,73.779999,74.980003,3503600,71.790822
"934",74.730003,75.889999,74.559998,75.360001,3374000,72.154657
"935",75.459999,76.160004,75.309998,75.779999,3933300,72.556791
"936",75.68,76,75.220001,75.449997,2607300,72.240825
"937",75.449997,76.139999,74.25,74.709999,4705000,71.532302
"938",73.949997,74.099998,72.550003,73.470001,5792100,70.345046
"939",74.5,74.699997,73.870003,73.879997,4624000,70.737604
"940",74.269997,74.639999,73.949997,74.400002,3526900,71.23549
"941",74.099998,75.379997,74.029999,75.339996,3215300,72.61374
"942",75.730003,76.650002,75.550003,76.150002,4176600,73.394435
"943",75.870003,75.940002,74.720001,74.870003,2467600,72.160754
"944",75.040001,75.480003,74.160004,74.529999,2721600,71.833053
"945",74.019997,74.25,73.080002,73.800003,2409500,71.129473
"946",74.059998,74.190002,72.099998,72.550003,2776900,69.924706
"947",72.010002,72.889999,71.18,71.269997,3474000,68.691018
"948",71.980003,73.150002,71.970001,72.400002,3343100,69.780132
"949",72.779999,73.43,72.699997,73.330002,1962100,70.676479
"950",73.260002,73.370003,71.620003,72.059998,3096500,69.452432
"951",72.019997,72.980003,71.889999,72.769997,1731100,70.136739
"952",73.459999,74.440002,72.580002,72.650002,2526800,70.021086
"953",73.059998,73.419998,71.709999,72.68,2570300,70.049999
"954",73.540001,74.199997,73.18,73.93,2663300,71.254766
"955",74.510002,74.610001,72.970001,72.980003,2554500,70.339146
"956",72.790001,73.489998,72.099998,73.300003,2374000,70.647566
"957",73.459999,74.510002,73.309998,74.230003,1705500,71.543914
"958",74.720001,75.540001,74.709999,75.120003,2315700,72.401707
"959",74.769997,75.800003,74.589996,75.769997,2587100,73.028181
"960",76.050003,77.160004,75.699997,76.669998,2521100,73.895615
"961",77,77.620003,76.669998,77.019997,2750300,74.232948
"962",77.309998,77.709999,75.370003,75.57,3811700,72.835421
"963",75.190002,75.360001,72.989998,73.389999,3325600,70.734306
"964",73.510002,73.82,72.779999,73.379997,3352200,70.724666
"965",73.5,74.839996,73.379997,74.790001,2353600,72.083647
"966",74.860001,74.940002,72.690002,72.839996,2393800,70.204205
"967",72.589996,72.589996,70.559998,70.919998,4130200,68.353684
"968",71.720001,71.889999,70.400002,71.029999,3497900,68.459704
"969",71.07,71.93,70.260002,71.889999,3159700,69.288585
"970",72.389999,73.040001,72.089996,72.949997,2137600,70.310225
"971",73.529999,74.260002,72.989998,73.82,2757100,71.148746
"972",73.800003,74.07,73.25,73.93,1686200,71.254766
"973",73.989998,74.889999,73.82,74.43,1662500,71.736673
"974",74.330002,75.019997,74.089996,74.379997,1960700,71.68848
"975",74.709999,75.32,74.059998,74.959999,2031600,72.247494
"976",74.739998,74.970001,73.720001,73.949997,1966900,71.274039
"977",74.099998,75.050003,73.459999,74.5,3172000,71.80414
"978",73.889999,74.5,71.779999,72.150002,5955600,69.539179
"979",72.080002,72.989998,71.309998,72.639999,3968200,70.011446
"980",72.269997,73.25,72.110001,73.139999,3201600,70.972102
"981",72.919998,73.690002,72.720001,72.860001,2735200,70.700403
"982",72.410004,73.169998,71.809998,72.830002,1877100,70.671293
"983",72.57,72.800003,72.190002,72.370003,2316800,70.224929
"984",72.639999,72.709999,71.610001,72.5,2355800,70.351073
"985",72.459999,73.050003,71.650002,71.919998,2947000,69.788262
"986",72,72.010002,71.18,71.620003,1939700,69.497159
"987",72.169998,73.309998,72.029999,73.040001,2389000,70.875068
"988",73.300003,73.910004,73,73.199997,2469700,71.030321
"989",73.339996,73.449997,72.589996,72.739998,1503400,70.583957
"990",72.349998,72.739998,71.550003,72.389999,2763200,70.244333
"991",72.709999,72.760002,71.589996,72.209999,3956900,70.069668
"992",71.889999,72.959999,71.779999,72.639999,1705000,70.486922
"993",72.529999,72.739998,71.720001,72.089996,2350500,69.953222
"994",72.339996,73,72.339996,72.940002,2250800,70.778033
"995",73.010002,73.970001,72.739998,73.300003,1969800,71.127363
"996",73.400002,73.800003,72.849998,73.720001,1629600,71.534913
"997",74,74.949997,73.75,74.260002,1945200,72.058908
"998",74.260002,74.589996,73.900002,73.980003,2141100,71.787208
"999",74.230003,74.459999,73.550003,74.029999,1619300,71.835722
"1000",73.730003,73.940002,73.279999,73.690002,2048000,71.505803
"1001",73.75,73.93,72.949997,73.599998,1776700,71.418467
"1002",73.400002,73.669998,73.139999,73.540001,2131400,71.360248
"1003",73.440002,73.669998,73.099998,73.379997,1808200,71.204987
"1004",73.580002,74.440002,73.309998,73.559998,5181200,71.379652
"1005",73.809998,74.889999,73.650002,74.889999,2589000,72.670232
"1006",74.919998,76.139999,74.769997,75.559998,2841000,73.320371
"1007",75.400002,75.550003,74.830002,75.150002,1529900,72.922527
"1008",74.720001,75.480003,74.720001,75.260002,1981500,73.029267
"1009",75.389999,75.559998,74.739998,74.93,2860500,72.709047
"1010",75.089996,75.5,74.93,75.160004,1577700,72.932233
"1011",74.989998,76.230003,74.980003,75.82,2216800,73.572666
"1012",75.639999,76.349998,75.300003,76.160004,2207900,73.902592
"1013",76.139999,76.68,75.639999,76.589996,1958200,74.31984
"1014",77.449997,77.620003,76.25,76.830002,2314900,74.552732
"1015",77.059998,77.739998,76.690002,77.559998,4811200,75.26109
"1016",79.209999,79.650002,78.559998,79.239998,4317100,76.891294
"1017",78.860001,79.080002,77.32,77.459999,2998100,75.164056
"1018",77.120003,77.610001,76.769997,76.989998,2617200,74.707985
"1019",77.050003,77.07,76.209999,76.970001,2107100,74.688581
"1020",76.720001,77.300003,76.43,77.260002,2189800,74.969987
"1021",77.07,77.330002,76.669998,77.18,2187000,74.892356
"1022",77.489998,77.870003,77,77.360001,2435700,75.067021
"1023",77.370003,78.349998,77.330002,77.599998,2747300,75.299905
"1024",77.860001,78.480003,77.800003,78.290001,1563600,75.969456
"1025",78.080002,78.580002,77.349998,78.449997,2797100,76.124709
"1026",77.889999,78.050003,77.199997,77.43,2622100,75.134946
"1027",78.050003,78.330002,77.550003,77.900002,2039600,75.591016
"1028",76.849998,77.739998,76.589996,77.660004,2644500,75.358132
"1029",77.699997,78,77.099998,77.82,1869100,75.513386
"1030",78.629997,79.980003,78.580002,79.050003,3857400,76.706931
"1031",79.209999,79.43,78.040001,78.620003,2790900,76.289676
"1032",79.089996,79.879997,78.910004,79.440002,3057700,77.085371
"1033",79.150002,79.349998,78.110001,78.25,1985500,75.930641
"1034",78.449997,78.860001,78.25,78.57,2435200,76.241155
"1035",77.790001,78.050003,77.010002,77.919998,3528200,75.61042
"1036",78.629997,78.760002,78.120003,78.32,1729100,75.998565
"1037",78.5,78.620003,77.660004,78.029999,1715400,75.71716
"1038",78.150002,78.18,77.300003,77.379997,2242000,75.086425
"1039",77.099998,77.639999,77.019997,77.470001,2404900,75.173761
"1040",77.459999,77.529999,76.199997,76.75,2612300,74.475101
"1041",75.040001,75.110001,70.160004,70.510002,10518500,68.420059
"1042",69.379997,70.129997,68.760002,69.900002,11758100,67.828139
"1043",68.910004,69.239998,67.760002,67.919998,6087800,66.372092
"1044",67.540001,67.870003,66.980003,67.18,4525600,65.648959
"1045",67.580002,67.970001,66.860001,67.68,4326200,66.137564
"1046",67.32,68.459999,67.169998,67.5,4262300,65.961666
"1047",66.800003,67.150002,66.57,66.760002,4946600,65.238533
"1048",67.349998,67.599998,66.540001,66.720001,3454600,65.199443
"1049",67,67.760002,66.980003,67.709999,3209800,66.166879
"1050",67.860001,68.459999,67.699997,67.93,2178200,66.381866
"1051",67.800003,68.190002,67.720001,67.959999,2100700,66.411182
"1052",68.379997,68.959999,68.139999,68.690002,3316900,67.124548
"1053",68.779999,68.870003,68.32,68.57,2500300,67.00728
"1054",68.889999,68.900002,67.690002,68.110001,3389700,66.557765
"1055",68.519997,69.019997,68.510002,69,3310600,67.427481
"1056",69.550003,69.68,69.040001,69.199997,2188900,67.62292
"1057",68.919998,70.519997,68.919998,70.400002,3673800,68.795576
"1058",70.599998,70.599998,69.879997,70.050003,1518700,68.453554
"1059",69.910004,70.099998,69.639999,69.809998,2038200,68.219018
"1060",70.230003,70.629997,70.059998,70.290001,1585400,68.688082
"1061",70.559998,70.690002,70,70,1838700,68.404691
"1062",70,70.260002,69.650002,69.769997,1826100,68.179929
"1063",69.800003,69.800003,69.010002,69.57,1768000,67.98449
"1064",69.980003,69.980003,69.309998,69.809998,1271900,68.219018
"1065",70,70.489998,69.720001,70.269997,1936900,68.668534
"1066",70.559998,70.599998,69.709999,69.809998,2682200,68.219018
"1067",69.809998,70.339996,69.300003,69.370003,2198600,67.789051
"1068",69.239998,69.370003,68.309998,69.169998,3128800,67.593605
"1069",68.980003,69.470001,68.699997,68.849998,1559700,67.280898
"1070",68.889999,68.940002,68.110001,68.230003,1924100,66.675032
"1071",68.260002,68.400002,67.809998,68.099998,2166800,66.54799
"1072",67.900002,68,67.599998,67.779999,3338800,66.235284
"1073",67.800003,67.800003,67.010002,67.089996,2836100,65.561006
"1074",67.010002,67.349998,66.440002,67,2666500,65.473061
"1075",66.769997,66.919998,65.870003,66.709999,3621200,65.189669
"1076",66.709999,66.860001,66.269997,66.360001,2808500,64.847647
"1077",66.639999,66.919998,66.449997,66.559998,2701400,65.043086
"1078",66.889999,67.050003,66.120003,66.370003,2639600,64.857421
"1079",66.169998,66.239998,64.779999,65.07,3670300,63.587046
"1080",64.699997,65.400002,64.110001,65.139999,4035800,63.65545
"1081",65.019997,65.809998,64.900002,65.629997,3101900,64.134281
"1082",65.209999,65.239998,64.440002,64.449997,3833400,62.981173
"1083",64.650002,65.410004,64.440002,65.309998,2890600,63.821574
"1084",64.529999,64.889999,64.400002,64.690002,2529600,63.215709
"1085",64.760002,64.900002,62.84,63.369999,5353300,61.925788
"1086",63.029999,63.369999,62.43,62.68,5457900,61.251515
"1087",62,62.580002,60.380001,62.040001,6621300,60.626101
"1088",62.619999,63.220001,62.509998,63.150002,3790700,61.710805
"1089",63.27,63.799999,62.830002,63.41,2843300,61.964877
"1090",62.98,62.98,61.689999,61.689999,3266300,60.284075
"1091",61.82,62.860001,60.939999,62.810001,3739600,61.378553
"1092",62.529999,62.639999,59.490002,59.52,6368900,58.163532
"1093",59.380001,59.639999,58.459999,58.919998,5005800,57.577204
"1094",58.84,59.740002,58.209999,58.27,3723300,56.942019
"1095",59.049999,60.330002,58.779999,59.049999,4858900,57.704242
"1096",58.380001,59.279999,57.110001,58.970001,4671100,57.626067
"1097",57.830002,60.549999,57.709999,59.919998,3940600,58.554413
"1098",60.919998,63.040001,60.82,61.439999,5617300,60.039773
"1099",60.970001,61.189999,60.369999,61.099998,2708400,59.707521
"1100",61.700001,62.990002,61.630001,62.900002,2389700,61.466502
"1101",62.91,63,61.02,61.099998,3120000,59.707521
"1102",62.080002,63.080002,61.919998,62.740002,3428900,61.310149
"1103",62.73,63.09,62.470001,63.060001,1841500,61.622855
"1104",62.740002,62.849998,62.23,62.549999,2248800,61.124476
"1105",63.209999,64.779999,63.189999,64.779999,3388100,63.303654
"1106",66.220001,67.220001,65.169998,65.919998,6765800,64.417673
"1107",65.510002,67.230003,65.480003,66.769997,3687500,65.248299
"1108",67.849998,68.419998,67.260002,68.389999,4427800,66.831382
"1109",68.370003,68.68,67.800003,68.43,3955800,66.870471
"1110",68.339996,68.559998,67.360001,67.910004,2911500,66.362326
"1111",68.760002,68.879997,67.699997,68.32,2736600,66.762978
"1112",68.5,69.099998,68.379997,69.059998,2741800,67.486111
"1113",68.889999,69.309998,68.410004,69.169998,3087200,67.593605
"1114",69.150002,69.410004,68.790001,69.379997,2575500,67.798818
"1115",69.029999,69.349998,68.260002,68.440002,2345800,66.880246
"1116",67.769997,67.949997,67.169998,67.639999,3016100,66.575122
"1117",67.699997,67.790001,66.169998,66.5,3353600,65.45307
"1118",66.580002,67.019997,66.269997,66.940002,1955700,65.886145
"1119",66.879997,67.290001,66.510002,67.080002,1632500,66.02394
"1120",66.949997,67.550003,66.589996,67.410004,1982800,66.348747
"1121",67.370003,67.370003,66.589996,66.839996,1568300,65.787713
"1122",66.5,67.550003,66.309998,67.360001,1382700,66.299531
"1123",68.230003,69.07,68.150002,68.389999,2514700,67.313314
"1124",68.540001,69.120003,68.400002,69.07,1886200,67.982609
"1125",68.970001,69.599998,68.800003,69.470001,2777800,68.376313
"1126",69.339996,69.449997,68.720001,69.209999,1552200,68.120404
"1127",68.919998,69.269997,67.279999,67.830002,1915100,66.762133
"1128",67.57,67.739998,66.989998,67.190002,3349000,66.132209
"1129",67.389999,68.580002,67.25,68.5,3488800,67.421583
"1130",68.849998,70.5,68.809998,70.209999,3182800,69.104661
"1131",69.75,69.849998,68.919998,69.480003,1765500,68.386158
"1132",69.269997,69.610001,69.019997,69.410004,1497800,68.31726
"1133",69.25,69.5,67.889999,67.919998,2824800,66.850712
"1134",67.050003,68.529999,66.849998,68.5,2042900,67.421583
"1135",68.209999,68.309998,66.589996,66.809998,2448300,65.758187
"1136",67.080002,67.790001,66.669998,66.830002,2399800,65.777876
"1137",66.019997,66.269997,64.690002,64.720001,3348700,63.701094
"1138",66,66,64.230003,64.400002,2877200,63.386132
"1139",64.07,65.910004,64.029999,65.169998,3473200,64.144006
"1140",65.110001,65.150002,64.099998,64.879997,4479500,63.858571
"1141",65.82,67.459999,65.82,67.449997,3147900,66.38811
"1142",67.620003,69.260002,67.599998,69.160004,4570800,68.071196
"1143",69.610001,69.989998,68.510002,69.07,2897000,67.982609
"1144",69.57,70.510002,69.25,69.389999,1965200,68.297571
"1145",69.559998,69.769997,69.160004,69.300003,734600,68.208991
"1146",69.410004,69.919998,69.360001,69.43,851400,68.336942
"1147",69.150002,69.5,69,69.339996,1422400,68.248355
"1148",69.089996,69.400002,68.699997,68.769997,1455400,67.687329
"1149",69.120003,69.230003,67.93,67.959999,1217200,66.890083
"1150",68.389999,68.57,66.989998,67.93,1638100,66.860557
"1151",67.110001,67.139999,64.949997,65.120003,3206200,64.094798
"1152",65.089996,65.25,63.57,64.389999,3241700,63.376287
"1153",65.309998,65.57,64.349998,64.580002,3120800,63.563299
"1154",65.199997,66.919998,65.199997,66.889999,3445900,65.836929
"1155",67.089996,67.239998,65.849998,66.059998,2807200,65.019994
"1156",65.949997,66.199997,64.940002,65.480003,2848300,64.449131
"1157",65.75,66.589996,64.639999,65.459999,3575900,64.429442
"1158",64.010002,64.580002,63.310001,64.239998,2394500,63.228647
"1159",64.239998,64.660004,63.580002,64.07,3635900,63.061325
"1160",63.650002,64.639999,63.619999,64.589996,3488800,63.573136
"1161",64.889999,64.970001,64.25,64.800003,3265200,63.779836
"1162",64.349998,65.919998,64.230003,65.82,3276800,64.783775
"1163",66.599998,67.910004,66.139999,67.68,3463400,66.614493
"1164",67.730003,67.730003,66.720001,67.010002,2356100,65.955043
"1165",66.720001,67.120003,66.07,66.82,1950000,65.768031
"1166",65.400002,65.809998,64.690002,65.019997,3771600,63.996366
"1167",65.339996,65.510002,63.52,63.610001,3197400,62.608568
"1168",63.439999,64.349998,62.799999,64.190002,3359600,63.179439
"1169",63.529999,64.099998,63.07,63.09,3911500,62.096754
"1170",63.619999,64.910004,62.84,64.400002,4116900,63.386132
"1171",67.889999,70.330002,67.419998,69.790001,7275200,68.691275
"1172",69.379997,69.489998,68.169998,68.480003,4301200,67.401901
"1173",68.730003,69.580002,68.730003,69.220001,2552600,68.130249
"1174",69.489998,70.870003,69.489998,70.050003,3255200,68.947184
"1175",69.550003,70.720001,69.540001,70.139999,2079700,69.035763
"1176",70.900002,70.940002,69.650002,70.739998,1971600,69.626316
"1177",70.360001,70.739998,69.949997,70.330002,2024600,69.222774
"1178",70.790001,71.849998,70.349998,71.650002,2697300,70.521993
"1179",71.629997,72.709999,71.449997,72.550003,3118800,71.407825
"1180",72.370003,72.370003,71.529999,72.129997,1977800,70.994432
"1181",72.080002,72.779999,71.730003,72.290001,1655800,71.151917
"1182",71.809998,72.540001,71.5,72.120003,1381700,70.984595
"1183",72.129997,72.589996,71.300003,72.510002,1779900,71.368454
"1184",72.169998,72.449997,71.510002,71.639999,1996600,70.512148
"1185",71.589996,72,71.470001,71.720001,2073800,70.590891
"1186",71.870003,72,70.849998,71.550003,2585600,70.423569
"1187",71.529999,71.970001,71.309998,71.790001,1905000,70.659788
"1188",71.190002,71.510002,70.760002,71.010002,2396600,69.892069
"1189",71.010002,71.489998,70.730003,71,2208400,69.882225
"1190",70.470001,70.980003,70.18,70.440002,2239800,69.331043
"1191",70.230003,70.330002,69.150002,69.650002,2186400,68.55348
"1192",69.300003,69.459999,68.82,69.349998,1732500,68.801501
"1193",68.68,69.209999,67.980003,68.169998,1969100,67.630834
"1194",68.230003,68.650002,68.019997,68.5,1633800,67.958225
"1195",67.769997,67.839996,67.160004,67.160004,1988400,66.628827
"1196",67.32,67.360001,66.470001,66.57,1874600,66.04349
"1197",66.860001,67.279999,66.639999,67.25,2301500,66.718112
"1198",67,67.25,66.040001,66.639999,2503400,66.112936
"1199",68.120003,68.230003,66.889999,67.790001,3203000,67.253842
"1200",67.489998,67.849998,67.129997,67.68,2215400,67.144711
"1201",67.349998,68.720001,66.730003,68.519997,3470900,67.978064
"1202",68.099998,68.209999,67.260002,67.580002,2032300,67.045504
"1203",68.029999,68.650002,67.910004,68.480003,4282400,67.938387
"1204",68.459999,68.699997,67.809998,68.059998,2288400,67.521703
"1205",68.029999,68.360001,67.480003,67.870003,2150600,67.333211
"1206",67.919998,68.190002,66.809998,66.809998,2193600,66.281589
"1207",66.5,66.970001,66.230003,66.669998,1981300,66.142697
"1208",66.949997,66.949997,66.32,66.699997,1386600,66.172459
"1209",67,68.110001,67,67.82,1385000,67.283603
"1210",67.279999,68.080002,67.050003,67.940002,3182300,67.402657
"1211",67.949997,67.970001,67.099998,67.580002,2935200,67.045504
"1212",67.379997,68.300003,66.980003,67.68,1987600,67.144711
"1213",67.019997,69.360001,66.949997,68.940002,2186500,68.394748
"1214",68.57,69.080002,68.349998,68.559998,1765900,68.017748
"1215",68.209999,68.5,67.790001,68.150002,1967200,67.610995
"1216",68.129997,68.709999,67.650002,68.550003,2398800,68.007833
"1217",68.519997,68.970001,68.089996,68.690002,2529400,68.146725
"1218",68.779999,68.779999,68.029999,68.339996,1839900,67.799487
"1219",68.010002,68.870003,67.760002,68.660004,2583100,68.116964
"1220",69,70,68.599998,69.739998,2984400,69.188416
"1221",69.720001,69.720001,69.040001,69.43,1662400,68.88087
"1222",68.940002,69.110001,68.300003,69.110001,2910100,68.563401
"1223",69.419998,69.809998,69.269997,69.809998,2749400,69.257862
"1224",70,70.25,69.040001,69.349998,2378400,68.801501
"1225",69.440002,69.540001,68.690002,69.279999,2352700,68.732055
"1226",69.120003,69.43,68.800003,69.099998,2075300,68.553478
"1227",69.360001,69.360001,68.419998,68.580002,2130900,68.037594
"1228",68.68,69.620003,68.68,69.379997,3086600,68.831263
"1229",68.830002,69,68.129997,68.610001,4924300,68.067356
"1230",69.379997,70.379997,68.370003,69.540001,4306800,68.990001
"1231",68.410004,69.410004,68.25,68.730003,3521400,68.730003
"1232",69.269997,70.57,68.949997,70.519997,3427700,70.519997
"1233",70.550003,70.980003,70.290001,70.800003,2789800,70.800003
"1234",71.010002,72.760002,70.989998,71.410004,4425900,71.410004
"1235",71.839996,71.970001,71.110001,71.559998,3006700,71.559998
"1236",71.580002,71.580002,70.830002,71.25,2414100,71.25
"1237",72,72.290001,71.75,72.099998,2007600,72.099998
"1238",71.900002,72.660004,71.900002,72.269997,1834100,72.269997
"1239",71.919998,72.010002,71.440002,71.940002,1637900,71.940002
"1240",72.099998,73.260002,72.010002,72.809998,2618600,72.809998
"1241",73.410004,73.82,73.120003,73.5,2728000,73.5
"1242",73.360001,73.400002,72.699997,73.32,2878700,73.32
"1243",73.050003,73.620003,72.660004,73.459999,1743100,73.459999
"1244",73.279999,73.360001,72.410004,72.800003,1904800,72.800003
"1245",72.910004,73,72.489998,72.769997,4438000,72.769997
"1246",72.410004,73.610001,72.389999,73.400002,2564600,73.400002
"1247",73.379997,73.510002,73.089996,73.089996,1514300,73.089996
"1248",72.800003,72.839996,71.650002,72.010002,2452200,72.010002
"1249",72.32,73.129997,71.970001,72.980003,1945200,72.980003
"1250",72.629997,72.940002,72.110001,72.779999,1715900,72.779999
"1251",72.809998,73,71.370003,71.589996,2479400,71.589996
"1252",71.790001,72.07,71.279999,71.580002,1607200,71.580002
"1253",71.529999,72.730003,71.489998,72.349998,1752700,72.349998
"1254",72.709999,73.279999,72.129997,72.870003,1776500,72.870003
"1255",72.449997,72.489998,71.660004,72.040001,2130700,72.040001
"1256",71.919998,72.089996,71.459999,71.75,1852200,71.75
"1257",71.669998,72.089996,71.489998,71.660004,1558300,71.660004
"1258",71.660004,72.110001,71.400002,71.489998,1278600,71.489998
"1259",72.029999,72.68,71.940002,72.540001,1717800,72.540001
