"","COF.Open","COF.High","COF.Low","COF.Close","COF.Volume","COF.Adjusted"
"906",77.279999,77.720001,76.82,77.360001,2530900,75.47594
"907",77.25,77.519997,76.809998,77.029999,3054300,75.153975
"908",77.099998,77.230003,76.309998,76.440002,3130300,74.578348
"909",73.879997,73.910004,72.290001,72.389999,10411300,70.62698
"910",72.800003,73.139999,72.410004,72.610001,6158300,70.841623
"911",72.690002,72.970001,72.459999,72.650002,4125300,70.88065
"912",72.360001,72.360001,71.059998,71.540001,4323900,69.797683
"913",71.239998,71.779999,70.57,70.57,3768800,68.851306
"914",70.550003,70.75,69.720001,69.949997,3277800,68.246403
"915",69.970001,71.110001,69.93,70.870003,2293300,69.144002
"916",70.080002,70.919998,69.779999,69.870003,2906200,68.168357
"917",70.610001,71.309998,70.290001,70.959999,2205800,69.231807
"918",69.940002,70.989998,69.720001,70.610001,3228800,68.890332
"919",70.519997,70.610001,68.589996,68.870003,3856900,67.192711
"920",69.120003,69.660004,68.360001,68.720001,3110800,67.046363
"921",68.610001,68.839996,67.860001,68.660004,2667900,66.987826
"922",68.660004,69.980003,68.559998,69.919998,2295900,68.516507
"923",70.120003,71.419998,70.120003,71.400002,3471600,69.966802
"924",71.400002,71.970001,70.910004,71.370003,2091900,69.937406
"925",71.32,71.879997,71.040001,71.260002,3026200,69.829613
"926",71.400002,72.099998,71.279999,71.660004,2378700,70.221585
"927",70.809998,72.419998,70.809998,72.370003,2839800,70.917333
"928",72.199997,72.540001,72.080002,72.400002,1587100,70.946729
"929",72.68,73.099998,72.230003,72.419998,1850100,70.966325
"930",72.139999,72.589996,70.900002,70.949997,2275300,69.525831
"931",70.889999,70.989998,70.209999,70.839996,2789400,69.418038
"932",70.839996,71.540001,70.580002,70.970001,2969900,69.545433
"933",70.970001,72.099998,70.970001,71.730003,2823400,70.29018
"934",71.809998,71.860001,70.720001,71.040001,3350700,69.614028
"935",71.18,71.620003,70.790001,71.330002,2298700,69.898208
"936",71.360001,72.730003,71.220001,72.620003,2609400,71.162315
"937",72.830002,74.07,72.82,73.43,2753900,71.956053
"938",72.690002,72.809998,71.970001,72.239998,2040100,70.789938
"939",73.080002,73.790001,72.639999,73.669998,2573000,72.191234
"940",73.650002,74.599998,73.309998,74.360001,2438900,72.867386
"941",74.510002,75.230003,74.260002,75.029999,2879600,73.523935
"942",75.330002,75.860001,74.730003,75.010002,2487000,73.50434
"943",74.760002,75.290001,74.480003,75.150002,1939100,73.641529
"944",75.519997,75.519997,74.160004,74.360001,2075200,72.867386
"945",73.870003,74.360001,73.739998,74.190002,1936400,72.7008
"946",74.639999,74.769997,72.540001,72.730003,2876700,71.270107
"947",72.529999,73.309998,72.059998,72.190002,2321200,70.740946
"948",73.910004,73.949997,72.839996,73.830002,1911100,72.348026
"949",73.970001,74.029999,73.339996,73.550003,1796900,72.073647
"950",73.639999,74.25,72.830002,73.110001,2864800,71.642477
"951",72.879997,74.349998,72.830002,74.279999,2724800,72.78899
"952",75.139999,76.93,74.690002,75.400002,6870100,73.886511
"953",75.510002,75.860001,74.879997,75.199997,2245600,73.690521
"954",75.510002,75.970001,75.099998,75.32,2884100,73.808115
"955",75.639999,76.089996,74.919998,74.959999,2836400,73.455341
"956",75.580002,76.400002,75.07,75.879997,3924500,74.356872
"957",76.019997,76.610001,75.660004,76.089996,2024000,74.562656
"958",76.699997,77.550003,76.589996,77.160004,2549700,75.611185
"959",77.330002,77.449997,76.559998,76.779999,2171700,75.238808
"960",76.860001,77.370003,76.550003,77.150002,2521100,75.601384
"961",77.279999,77.68,77,77.470001,2392200,75.91496
"962",77.760002,77.910004,76.540001,76.699997,3008700,75.160412
"963",76.519997,76.540001,75.040001,75.550003,3864000,74.033502
"964",75.489998,76.099998,74.989998,75.68,3051300,74.160889
"965",75.839996,76.440002,75.220001,76.339996,3582300,74.807638
"966",76.400002,76.510002,74.07,74.07,4814300,72.583206
"967",73.400002,74.830002,73.059998,74.040001,2741300,72.553809
"968",74.870003,74.940002,73.209999,74.059998,2979800,72.573405
"969",74.389999,75.330002,73.559998,74.519997,3107700,73.02417
"970",75.269997,75.550003,74.629997,75.160004,3643600,73.651331
"971",75.589996,75.889999,74.720001,74.889999,4794000,73.386746
"972",75.459999,75.940002,74.93,75.050003,4336400,73.543538
"973",75.07,75.739998,74.839996,75.110001,4021800,73.602331
"974",75.059998,75.419998,74.779999,74.919998,3376400,73.416143
"975",75.309998,75.410004,74.550003,74.739998,2729400,73.239756
"976",74.540001,74.739998,73.199997,73.339996,3946900,71.867856
"977",73.809998,74.080002,72.629997,72.949997,6126400,71.485685
"978",73.440002,73.660004,73.209999,73.510002,4016100,72.034449
"979",73.519997,74.019997,73.230003,73.900002,4251700,72.41662
"980",73.900002,74.540001,73.389999,74.529999,4774400,73.033972
"981",74.760002,75.980003,74.449997,75.82,5635000,74.298079
"982",75.800003,75.860001,75.199997,75.809998,3188900,74.288277
"983",75.330002,75.82,74.760002,74.980003,3497800,73.474943
"984",75.169998,76.489998,75.169998,76.419998,2835900,74.886033
"985",76.010002,76.900002,75.870003,76.169998,3275200,74.935222
"986",76.209999,76.650002,76.019997,76.43,2750600,75.191009
"987",76.879997,77.779999,76.879997,77.730003,2566500,76.469938
"988",77.760002,77.970001,77.18,77.510002,2476800,76.253503
"989",77.279999,77.540001,76.059998,76.169998,2620700,74.935222
"990",75.989998,76.43,75.349998,76.419998,3354500,75.181169
"991",76.209999,76.279999,75.169998,75.769997,3325100,74.541705
"992",75.699997,76.160004,75.599998,76.099998,2264100,74.866357
"993",76.089996,76.25,75.330002,75.480003,1928600,74.256413
"994",75.800003,76.790001,75.699997,76.669998,1830300,75.427117
"995",76.5,77.080002,76.5,76.650002,1936300,75.407444
"996",76.43,77.279999,76.43,77.190002,1702000,75.938691
"997",77.190002,78.199997,77.160004,77.75,2028500,76.489611
"998",77.980003,78.879997,77.93,78.550003,2939400,77.276645
"999",78.589996,78.900002,78.169998,78.720001,2464100,77.443887
"1000",78.650002,79.239998,78.610001,78.889999,2424900,77.61113
"1001",78.919998,79.029999,78.199997,78.629997,2454500,77.355343
"1002",78.470001,79.07,78.110001,78.779999,2410700,77.502912
"1003",78.690002,79.279999,78.599998,79.18,2094400,77.89643
"1004",78.900002,79.970001,78.809998,79.82,2088300,78.526054
"1005",79.910004,80.970001,79.779999,80.800003,2650900,79.490171
"1006",81,82.32,80.959999,81.989998,3341000,80.660875
"1007",81.809998,81.959999,81.480003,81.709999,2537600,80.385415
"1008",81.57,81.57,80.300003,80.830002,3373700,79.519683
"1009",80.610001,81.260002,80.610001,80.93,2920700,79.618061
"1010",80.910004,81.040001,80.129997,80.470001,3259900,79.165519
"1011",80.379997,81.400002,80.150002,81.040001,3273000,79.726278
"1012",80.82,81.550003,80.769997,80.900002,5594400,79.588548
"1013",80.82,81.739998,80.199997,81.650002,5820200,80.32639
"1014",81.970001,82.220001,81.339996,82,3867100,80.670715
"1015",82.400002,83.889999,82.379997,83.43,6220000,82.077534
"1016",83.18,83.57,82.75,83.489998,3117500,82.136559
"1017",83.349998,83.720001,82.419998,82.449997,3538400,81.113417
"1018",82.139999,82.589996,81.940002,82.330002,2554600,80.995367
"1019",82.25,82.519997,81.540001,82.489998,1977300,81.152769
"1020",81.059998,83.190002,81.059998,83.010002,2723100,81.664344
"1021",83,83.080002,82.480003,82.599998,2349100,81.260987
"1022",83.120003,83.529999,82.879997,83.019997,3252600,81.674177
"1023",83.290001,83.68,83.150002,83.599998,2830400,82.244776
"1024",84.199997,84.980003,83.910004,84.949997,2811500,83.57289
"1025",84.309998,84.599998,83.290001,83.57,2501800,82.215264
"1026",83.290001,83.610001,82.889999,83.230003,2640700,81.880779
"1027",84.150002,84.949997,83.68,84.389999,2773000,83.02197
"1028",83.040001,84.080002,82.989998,83.690002,2401700,82.333321
"1029",83.769997,84.080002,83.32,83.959999,1934500,82.598941
"1030",84.639999,84.900002,83.889999,84.010002,2608500,82.648133
"1031",84.389999,85.389999,84.339996,84.900002,3029200,83.523705
"1032",85.050003,85.160004,84.059998,84.379997,3356700,83.01213
"1033",84.07,84.279999,82.410004,82.489998,4083900,81.152769
"1034",83.68,83.900002,82.059998,82.290001,6368300,80.956015
"1035",82.32,82.419998,81.779999,81.919998,3595400,80.59201
"1036",81.910004,82.389999,81.889999,82.120003,3966300,80.788772
"1037",82.330002,82.389999,81.949997,81.989998,2851400,80.660875
"1038",82.540001,82.610001,82.169998,82.400002,3620000,81.064232
"1039",82.110001,82.519997,81.57,81.650002,2929600,80.32639
"1040",83.110001,83.519997,81.160004,81.529999,2386600,80.208333
"1041",81.529999,81.910004,81.18,81.190002,2139100,79.873848
"1042",81.480003,81.800003,81.019997,81.559998,2806300,80.237845
"1043",81.110001,81.18,79.540001,79.540001,3243200,78.250594
"1044",79.040001,80.019997,78.870003,79.489998,4016700,78.201402
"1045",79.800003,80.220001,79.400002,80.220001,5056900,78.919571
"1046",79.709999,79.919998,78.650002,78.790001,3695200,77.512752
"1047",78.379997,79.080002,78.25,78.760002,2820900,77.48324
"1048",78.849998,78.919998,77.879997,78.040001,2346400,77.06847
"1049",78.120003,78.900002,77.699997,78.879997,2279600,77.898009
"1050",79.029999,79.339996,78.589996,78.709999,1745100,77.730127
"1051",78.389999,79.419998,78.389999,79.339996,2927200,78.352281
"1052",79.639999,79.959999,79.389999,79.879997,2594000,78.88556
"1053",79.910004,80.150002,79.629997,79.790001,1611100,78.796684
"1054",80.169998,80.239998,78.739998,79.300003,2364900,78.312786
"1055",79.870003,80.419998,79.769997,80.419998,3003500,79.418838
"1056",80.629997,80.68,80.419998,80.480003,1687500,79.478096
"1057",80.449997,81.019997,80.260002,80.919998,2159600,79.912613
"1058",81.209999,81.82,80.970001,81.690002,2863900,80.673032
"1059",81.650002,82,81.199997,81.300003,1458800,80.287887
"1060",81.870003,82.660004,81.82,82.059998,2188200,81.038421
"1061",82.129997,82.25,81.739998,81.800003,1458000,80.781663
"1062",81.989998,82.019997,81.690002,81.959999,1556800,80.939667
"1063",81.5,81.790001,81.209999,81.589996,1200600,80.574271
"1064",82.050003,82.419998,81.790001,82.059998,1897900,81.038421
"1065",82.339996,82.690002,81.870003,82.580002,2808900,81.551951
"1066",82.809998,82.93,82.440002,82.529999,2207400,81.502571
"1067",82.68,83.099998,82.18,82.5,1892600,81.472946
"1068",82.5,82.849998,82.139999,82.690002,1620600,81.660583
"1069",82.419998,82.779999,81.849998,82.080002,1906600,81.058176
"1070",81.989998,82.059998,81.480003,81.519997,1945700,80.505142
"1071",81.610001,82.230003,81.199997,81.230003,3078700,80.218759
"1072",81.040001,81.339996,80.93,81.230003,2129800,80.218759
"1073",81.120003,81.220001,80.660004,80.940002,2949600,79.932369
"1074",81.120003,81.779999,80.919998,81.5,3621100,80.485395
"1075",81.550003,82.489998,81.25,82.18,2891500,81.15693
"1076",82.480003,83.269997,82.129997,82.879997,4075000,81.848212
"1077",83.160004,83.989998,82.970001,83.669998,4199200,82.628378
"1078",84.419998,84.660004,83.889999,84.07,4328500,83.0234
"1079",83.93,84.349998,83.25,83.290001,2112500,82.253112
"1080",82.809998,83.199997,82.040001,82.050003,2805900,81.028551
"1081",82.209999,82.519997,81.660004,82.419998,2158900,81.39394
"1082",82.269997,82.510002,81.010002,81.010002,3232300,80.001497
"1083",81.050003,81.809998,80.879997,81.610001,2292000,80.594026
"1084",80.790001,82.029999,80.75,81.830002,3133600,80.811288
"1085",81.940002,82.400002,81.559998,81.620003,3460900,80.603903
"1086",81.75,81.910004,80.57,80.610001,3336100,79.606475
"1087",80.68,81.5,80.139999,81.129997,2721800,80.119998
"1088",82.080002,82.660004,82.029999,82.279999,3397200,81.255683
"1089",82.809998,82.989998,81.82,82.220001,1952600,81.196432
"1090",81.540001,81.809998,80.82,80.82,3123900,79.81386
"1091",81.110001,82.940002,80.709999,82.760002,3370700,81.729711
"1092",82.610001,83.099998,81.330002,81.440002,2954700,80.426144
"1093",81.440002,82.139999,80.339996,80.360001,2738900,79.359587
"1094",80.230003,80.809998,79.410004,79.480003,2987200,78.490545
"1095",79.610001,80.480003,79.540001,80.029999,2889600,79.033694
"1096",79.050003,80.190002,77.830002,79.209999,7118000,78.223902
"1097",77.849998,79.459999,77.260002,78.529999,5980200,77.552367
"1098",75.989998,76.769997,75.080002,76.43,9753000,75.478512
"1099",76.230003,76.730003,76,76.5,4578800,75.54764
"1100",77.290001,78.739998,76.690002,78.699997,4667400,77.720249
"1101",78.510002,78.769997,77.800003,77.849998,3531500,76.880833
"1102",78.68,78.919998,78.209999,78.389999,2306300,77.414111
"1103",78.650002,79.349998,78.440002,79.269997,2289700,78.283153
"1104",79.25,79.68,78.860001,79.040001,2675700,78.05602
"1105",79.610001,80.800003,79.550003,80.690002,2251700,79.685481
"1106",80.830002,81.800003,80.580002,81.290001,2509500,80.27801
"1107",81.400002,82.360001,81.209999,81.730003,2227400,80.712535
"1108",82.870003,83.07,82.43,82.769997,2666600,81.739581
"1109",83,83.32,82.510002,82.669998,2061000,81.640827
"1110",82.769997,82.839996,81.839996,82.470001,2199400,81.44332
"1111",82.690002,82.790001,81.32,81.599998,3954700,80.584148
"1112",81.599998,82.309998,81.239998,82.080002,2413200,81.357284
"1113",82.220001,83.139999,82,82.599998,2065100,81.872702
"1114",82.599998,83.300003,82.540001,83.239998,2207100,82.507067
"1115",82.230003,83.209999,81.830002,82.18,3543900,81.456402
"1116",81.949997,82.010002,81.260002,81.57,2408300,80.851773
"1117",82.010002,82.330002,81.199997,81.599998,2632200,80.881508
"1118",81.410004,81.959999,81.410004,81.760002,2458300,81.040102
"1119",81.730003,81.730003,80.370003,81.139999,2931000,80.425559
"1120",81.5,82.029999,81.25,81.290001,2596100,80.574239
"1121",81.400002,81.459999,80.480003,80.639999,2173200,79.929961
"1122",80.449997,81.529999,80.220001,81.089996,2968000,80.375996
"1123",81.75,81.910004,80.93,81.209999,2461900,80.494942
"1124",81.580002,82.230003,81.510002,82.099998,1767900,81.377105
"1125",82.099998,82.860001,81.989998,82.660004,2393700,81.932179
"1126",82.910004,83,82.410004,82.75,1470000,82.021383
"1127",82.620003,83.690002,82.589996,83.199997,1161900,82.467418
"1128",82.540001,82.800003,82.169998,82.309998,2161000,81.585255
"1129",82.139999,82.800003,81.970001,82.339996,1962200,81.61499
"1130",82.050003,82.57,81.830002,82.18,2333500,81.456402
"1131",81,82.190002,81,82.089996,2924000,81.367191
"1132",82.699997,83.260002,82.43,82.940002,2853200,82.209713
"1133",83.169998,83.260002,82.480003,83.199997,3581200,82.467418
"1134",82.089996,83.519997,82.089996,83.269997,3188700,82.536801
"1135",83.279999,83.599998,82.300003,82.389999,4792900,81.664552
"1136",82.580002,83.110001,82.190002,82.379997,2138300,81.654638
"1137",81.800003,82.230003,80.150002,80.169998,3028100,79.464098
"1138",80.510002,80.510002,78.580002,79.610001,4607400,78.909032
"1139",78.870003,79.940002,77.720001,78.230003,3887600,77.541185
"1140",78.419998,79.620003,78.150002,79.610001,5072400,78.909032
"1141",80.339996,82.169998,80.330002,82.160004,4340300,81.436582
"1142",82.459999,82.940002,81.720001,82.43,4057100,81.704201
"1143",82.400002,82.93,82.080002,82.889999,2040800,82.16015
"1144",83.389999,83.769997,83.209999,83.279999,1685200,82.546715
"1145",83.57,83.57,83.190002,83.230003,1040600,82.49716
"1146",83.379997,83.779999,83.18,83.209999,957600,82.477332
"1147",82.959999,83.959999,82.830002,83.300003,1601200,82.566543
"1148",83.089996,83.720001,82.900002,83.309998,2069000,82.57645
"1149",83.830002,83.949997,82.529999,82.550003,1523200,81.823147
"1150",82.790001,83.239998,81.730003,82.489998,1483200,81.76367
"1151",81.57,82.160004,80.199997,80.589996,2678200,79.880398
"1152",80.730003,80.769997,78.860001,79.089996,2929500,78.393606
"1153",80.160004,80.459999,79.709999,79.989998,2434100,79.285683
"1154",80.709999,81.389999,80.580002,80.769997,2008200,80.058814
"1155",80.900002,81.029999,79.360001,79.370003,2741300,78.671147
"1156",79.790001,80,78.650002,79.059998,2372100,78.363871
"1157",79.75,80.040001,77.629997,78.389999,3944700,77.699773
"1158",77.440002,77.440002,75.510002,76.75,4149400,76.074213
"1159",76.75,78.379997,76.639999,76.949997,3913300,76.272449
"1160",76.639999,77.209999,75.550003,76.650002,4689900,75.975095
"1161",76.629997,77.620003,76.440002,77.389999,3296000,76.708578
"1162",77.080002,77.599998,76.599998,77.209999,2486600,76.530162
"1163",76.959999,77.160004,74.75,76.199997,7580300,75.529053
"1164",76.629997,78.720001,76.629997,77.599998,4822800,76.916728
"1165",77.230003,78.300003,76.5,78.190002,4297900,77.501537
"1166",77.279999,77.580002,76.699997,76.769997,3205600,76.094034
"1167",76.660004,76.839996,74.43,74.449997,4404900,73.794462
"1168",74.199997,75.25,73.900002,74.959999,4577700,74.299974
"1169",74.5,74.910004,73.110001,73.209999,4937800,72.565382
"1170",73.699997,74.519997,72.769997,74.419998,3552000,73.764727
"1171",74.690002,75.599998,74.540001,75.510002,2830800,74.845134
"1172",75.739998,76.080002,75.080002,75.300003,3317900,74.636984
"1173",75.449997,75.959999,75.410004,75.779999,3303500,75.413204
"1174",76.32,77.510002,76.07,76.220001,3786500,75.851077
"1175",75.690002,77.040001,75.290001,76.720001,2441500,76.348657
"1176",77.419998,77.599998,76.75,77.059998,2063000,76.687008
"1177",77.099998,77.580002,76.900002,77.32,1923300,76.945751
"1178",78.029999,79.639999,77.889999,79.290001,3961500,78.906217
"1179",79.389999,79.709999,78.650002,78.879997,3216000,78.498198
"1180",78.790001,80.279999,78.769997,80,3468600,79.61278
"1181",79.730003,79.989998,79.269997,79.339996,2535300,78.955971
"1182",79.389999,79.75,79.089996,79.419998,2190700,79.035585
"1183",79.199997,80.419998,78.57,80.389999,2590500,80.000891
"1184",80.389999,80.389999,79.379997,80.059998,2397500,79.672487
"1185",79.839996,80.82,79.620003,80.5,2225300,80.110359
"1186",80.18,80.419998,79.550003,79.660004,3103800,79.274429
"1187",79.480003,79.970001,78.720001,79.150002,2731700,78.766895
"1188",78.860001,79.410004,78.709999,78.709999,3329200,78.329023
"1189",78.709999,79.279999,78.269997,79.150002,3486400,78.766895
"1190",79.150002,79.419998,78.779999,79.139999,2257000,78.756942
"1191",78.949997,78.980003,78.25,78.650002,2340500,78.269315
"1192",78.650002,78.970001,78.199997,78.889999,2042100,78.508152
"1193",79.550003,80.709999,78.760002,78.980003,3088700,78.59772
"1194",78.870003,80.019997,78.620003,79.839996,3048100,79.45355
"1195",79.019997,79.110001,77.699997,77.720001,2864700,77.343817
"1196",78.050003,78.529999,77.720001,78.230003,2259600,77.85135
"1197",79.040001,81.519997,79.040001,81.449997,4562500,81.055758
"1198",81.400002,81.400002,79.269997,80,2770500,79.61278
"1199",80.639999,81.769997,80.529999,81.470001,2888900,81.075666
"1200",81,81.650002,80.669998,81.5,2201300,81.105519
"1201",80.970001,81.910004,80.510002,81.620003,2175900,81.224941
"1202",81.480003,81.589996,80.529999,80.620003,2653800,80.229781
"1203",80.970001,81.449997,80.760002,81.129997,3649600,80.737307
"1204",81.269997,81.989998,81.18,81.25,1731500,80.856729
"1205",80.940002,80.959999,80.129997,80.139999,2118100,79.752101
"1206",80.18,80.18,78.839996,78.839996,1918300,78.458391
"1207",78.800003,78.900002,77.889999,78.510002,2291100,78.129994
"1208",78.470001,79.019997,78.050003,78.650002,2636300,78.269315
"1209",79.190002,79.610001,79.059998,79.199997,1962700,78.816649
"1210",78.580002,79.190002,78.449997,78.82,2666700,78.438491
"1211",78.830002,80.040001,78.57,79.870003,3607600,79.483412
"1212",79.639999,80.440002,79.459999,80.309998,1968500,79.921277
"1213",79.43,80.839996,79.139999,80.32,2099300,79.93123
"1214",79.860001,80.279999,79.669998,79.669998,2301100,79.284375
"1215",79.660004,81.040001,79.650002,80.190002,2564200,79.801862
"1216",80.040001,80.410004,79.620003,80.360001,1856800,79.971038
"1217",80.230003,80.660004,80.010002,80.610001,2233400,80.219828
"1218",80.610001,81.330002,80.43,81.089996,1644200,80.6975
"1219",81.089996,81.470001,80.769997,81.349998,2773800,80.956244
"1220",81.550003,82.959999,81.360001,82.82,3696200,82.41913
"1221",82.620003,83.209999,82.519997,83.010002,2373400,82.608213
"1222",82.400002,82.620003,81.82,82,2752600,81.603099
"1223",82.360001,82.639999,82.050003,82.190002,1699900,81.792182
"1224",82.5,82.610001,81.5,81.529999,2294900,81.135373
"1225",81.550003,81.889999,81.040001,81.760002,2543200,81.364263
"1226",81.68,82.339996,81.550003,81.860001,2361500,81.463777
"1227",80.089996,81.059998,79.360001,80.440002,3780700,80.050652
"1228",80.580002,81.07,80.300003,80.360001,2815700,79.971038
"1229",80.519997,80.919998,80.059998,80.730003,1783500,80.33925
"1230",80.599998,80.989998,79.839996,80.360001,1899900,79.971038
"1231",80.230003,80.849998,79.82,80.849998,4201200,80.458664
"1232",81.239998,81.989998,80.970001,81.93,2840000,81.533438
"1233",82,82.43,81.809998,82.260002,1934200,81.861843
"1234",82,83.040001,81.940002,82.269997,2760800,81.871789
"1235",82.739998,82.989998,82,82.639999,3283900,82.240001
"1236",82.160004,82.32,81.400002,82.019997,3150900,82.019997
"1237",82.589996,83.360001,82.160004,83.160004,2767400,83.160004
"1238",83.139999,83.660004,83,83.309998,2109500,83.309998
"1239",82.889999,83.160004,82.239998,82.910004,2404100,82.910004
"1240",82.980003,83.709999,82.720001,83.650002,2172300,83.650002
"1241",84.120003,84.5,83.75,84.470001,2390800,84.470001
"1242",84.629997,84.739998,83.589996,84.029999,3146200,84.029999
"1243",84.239998,84.720001,84,84.559998,1665600,84.559998
"1244",84.910004,85.550003,84.690002,85.410004,2615600,85.410004
"1245",85.25,85.68,84.919998,85.349998,2096800,85.349998
"1246",85.269997,85.440002,84.800003,85.110001,2156300,85.110001
"1247",84.900002,85.360001,84.610001,85.019997,1740500,85.019997
"1248",84.980003,84.980003,83.480003,83.949997,2830700,83.949997
"1249",84.449997,85.050003,84.110001,84.629997,2130100,84.629997
"1250",84.480003,84.720001,83.879997,84.300003,1847900,84.300003
"1251",84.379997,84.519997,83.32,83.559998,2473600,83.559998
"1252",83.800003,84.040001,83.129997,83.389999,2129300,83.389999
"1253",83.440002,84.300003,83.269997,83.949997,2427900,83.949997
"1254",84,84.910004,83.980003,84.300003,2221400,84.300003
"1255",83.550003,84.279999,83.050003,83.190002,3156400,83.190002
"1256",83.889999,85.010002,83.730003,84.940002,3954400,84.940002
"1257",85.080002,85.370003,84.690002,84.940002,3468300,84.940002
"1258",84.739998,85.720001,84.589996,85.57,2336900,85.57
"1259",85.800003,86.989998,85.400002,86.93,4359300,86.93
