"","DOV.Open","DOV.High","DOV.Low","DOV.Close","DOV.Volume","DOV.Adjusted"
"883",91.310002,91.570001,90.769999,90.870005,967300,73.268564
"884",90.820002,90.870005,89.370006,89.470003,855900,72.139741
"885",89.559997,89.950001,89.390002,89.660003,898400,72.292938
"886",89.760009,90.290001,89.280012,89.590005,748300,72.236498
"887",90.06,92.02001,89.910009,91.709998,922100,73.945851
"888",92.02001,92.150005,91.130004,91.210005,1047600,73.542706
"889",91.510005,91.969997,89.760009,91.910001,1270500,74.107114
"890",91.800002,93.230002,91.299999,93.170005,1361700,75.123056
"891",93.170005,94.620001,92.850001,94.560005,1669500,76.243814
"892",95.150011,95.500004,94.800008,94.870007,960900,76.493769
"893",94.810001,95.71001,94.800008,95.479999,210700,76.985606
"894",95.700007,96.480005,95.67,96.119999,392300,77.501639
"895",96.400003,96.470002,95.900001,96.320002,387700,77.662901
"896",96.31,96.570008,96.119999,96.379999,464800,77.711276
"897",96.570008,97.000012,96.140004,96.540001,508000,77.840286
"898",96.540001,96.740004,94.930003,95.249998,780500,76.800156
"899",95.450001,95.879996,94.870007,95.220009,905100,76.775976
"900",95.770006,95.809997,94.400002,94.590012,894800,76.268009
"901",94.590012,95.220009,94.330004,94.759998,840800,76.405069
"902",94.759998,94.780003,93.930007,94.199999,1192900,75.953541
"903",94.500008,95.210007,93.780007,94.070004,1220100,75.848726
"904",94.110005,94.700002,93.270002,94.440003,939200,76.147056
"905",94.070004,95.140008,92.950007,93.15,970000,75.106926
"906",93.590007,95.430006,93.280005,95.420003,1393900,76.937231
"907",95.580005,96.670005,95.440008,96.359994,1067900,77.695146
"908",96.170002,96.590004,94.650008,96.100004,1517200,77.485516
"909",95.830002,95.980002,94.910007,95.110001,1690700,76.687276
"910",95.940011,96.379999,95.050005,96.020003,1605300,77.421011
"911",96.140004,96.219996,95.490002,95.889998,1246400,77.316189
"912",95.490002,95.550007,93.720002,94.080007,1126900,75.856791
"913",92.460007,93.580004,90.310006,90.330011,1438200,72.833166
"914",90.579998,91.030007,89.069997,89.550004,1341800,72.204246
"915",89.920012,91.010002,89.920012,90.490013,1282200,72.962176
"916",90.000004,90.790003,89.229999,89.680008,1684800,72.309068
"917",87.680007,89.620003,85.830006,89.270009,1753300,71.978486
"918",86.680002,87.700003,86.290008,86.56,2225200,69.793403
"919",86.30001,86.910003,82.810004,82.960004,2411500,66.890723
"920",83.020009,83.930002,82.469994,83.619999,1905100,67.422878
"921",83.170009,83.450004,81.680004,82.780006,2256900,66.74559
"922",83.070003,83.769999,82.57,82.639999,1877300,66.632703
"923",83.260013,85.710004,82.850004,85.439993,2299500,68.890341
"924",85.24,85.529997,83.989998,84.450009,1415300,68.092116
"925",84.420002,85.250002,84.190001,84.760002,1553600,68.342063
"926",85.039997,85.850002,84.710008,85.379997,1932400,68.841966
"927",84.660005,85.470001,84.500003,85.300005,2292000,68.777468
"928",85.220004,86.249998,84.920004,86.060007,1826500,69.390258
"929",86.210007,87.449997,85.990008,87.100003,2115600,70.228808
"930",86.860009,87.470002,86.470006,86.579996,2356700,69.809526
"931",86.729996,88.840005,86.460003,88.579997,2725100,71.422128
"932",88.560011,89.240002,88.000012,88.989996,2219700,71.752711
"933",89.139996,89.810003,88.950005,89.470003,1668400,72.139741
"934",89.500001,90.050007,89.420009,90.000004,2326700,72.567081
"935",90.290001,91.080001,89.880002,90.979995,1805300,73.357249
"936",90.509999,91.780006,90.509999,91.76001,1864800,73.986176
"937",92.060001,94.379997,91.920004,94.300005,2742200,76.034176
"938",77.889999,79.830002,77.629997,79.099998,3066200,76.852969
"939",80.410004,80.739998,79.010002,79.480003,2337800,77.222179
"940",79.879997,80.370003,79.419998,79.870003,1341900,77.601099
"941",80.029999,81.589996,80.010002,81.580002,2242000,79.262522
"942",81.870003,82.720001,81.480003,82.269997,1735400,79.932915
"943",82.040001,82.629997,81.540001,82.510002,1276300,80.166103
"944",82.68,83.360001,81.629997,81.919998,1352700,79.59286
"945",80.849998,81.629997,80.669998,81.309998,1439900,79.363487
"946",81.760002,82.190002,80.190002,80.669998,1596500,78.738809
"947",80.449997,81.18,79.730003,79.800003,1484900,77.889641
"948",80.489998,82.139999,80.489998,81.43,1319700,79.480617
"949",81.75,82.349998,81.540001,81.910004,1124200,79.94913
"950",82,82.169998,80.900002,81.510002,839400,79.558704
"951",81.269997,81.669998,80.5,81.470001,1707400,79.519661
"952",84.089996,84.089996,80.720001,80.720001,2702800,78.787615
"953",81.150002,81.379997,80.43,80.870003,1491200,78.934026
"954",81.669998,81.940002,80.480003,81.279999,1775300,79.334207
"955",81.919998,82.080002,80.779999,80.809998,1308300,78.875457
"956",80.519997,80.75,79.940002,80.540001,820500,78.611924
"957",79.300003,81.68,79.300003,80.989998,778900,79.051148
"958",81.459999,81.790001,81.190002,81.75,1408500,79.792956
"959",82,82.779999,81.660004,82.739998,799000,80.759254
"960",84.860001,85.440002,83.959999,85.150002,1686100,83.111564
"961",85.199997,85.93,84.760002,85.389999,1383200,83.345817
"962",85.900002,85.910004,83.449997,83.449997,2118800,81.452257
"963",83.169998,83.540001,81.669998,82.050003,1099400,80.085778
"964",82.230003,82.879997,81.43,82.389999,1051900,80.417635
"965",82.449997,83.779999,82.449997,83.68,1034600,81.676754
"966",83.57,84.050003,81.900002,82.18,1142300,80.212663
"967",81.779999,82.339996,80.620003,80.779999,1169600,78.846176
"968",81.660004,81.900002,80.790001,81.559998,1620300,79.607503
"969",81.849998,82.330002,80.739998,81.949997,1048400,79.988166
"970",82.82,83.459999,82.709999,83.18,1637800,81.188723
"971",85.660004,86.349998,81.809998,85.459999,2111000,83.41414
"972",85.059998,86.099998,84.620003,85.860001,2192600,83.804566
"973",85.809998,86.699997,85.5,86.139999,1276100,84.077862
"974",85.769997,86.830002,85.769997,86.349998,810500,84.282834
"975",86.790001,86.790001,85.480003,86.190002,1060500,84.126668
"976",85.720001,85.989998,84.720001,84.900002,1196100,82.867549
"977",85.620003,85.870003,84.220001,85.480003,919500,83.433666
"978",85.690002,86.089996,85.059998,85.660004,513600,83.609357
"979",85.650002,86.400002,85.230003,86.400002,822900,84.33164
"980",86.360001,86.580002,85.400002,86.019997,717400,83.960732
"981",86.019997,86.550003,85.75,85.889999,743900,83.833847
"982",85.510002,86,85.059998,85.860001,682100,83.804566
"983",85.669998,86.260002,85.150002,85.220001,711500,83.179888
"984",85.720001,86.019997,84.910004,85.959999,799800,83.902171
"985",85.889999,87.040001,85.470001,85.900002,526500,83.84361
"986",85.720001,85.940002,84.419998,85.260002,906600,83.218931
"987",85.43,87.389999,85.43,87.230003,737900,85.141772
"988",87.230003,87.239998,86.43,86.580002,803100,84.507331
"989",86.599998,86.889999,86.209999,86.379997,769600,84.312114
"990",85.980003,86.269997,84.860001,85.769997,844000,83.716717
"991",85.709999,86.580002,85.580002,86.410004,1051900,84.341403
"992",86,87.220001,85.900002,86.699997,769600,84.624454
"993",86.550003,86.550003,84.669998,85.07,818400,83.033477
"994",85.389999,86.260002,85.32,86.120003,541200,84.058344
"995",86.010002,86.769997,85.910004,86.010002,664800,83.950977
"996",86.199997,87.080002,86.129997,87.010002,514700,84.927037
"997",87.300003,88.150002,87.120003,87.470001,597300,85.376024
"998",87.080002,87.68,86.760002,86.800003,446400,85.086846
"999",87.029999,87.309998,86.349998,87.18,440100,85.459344
"1000",87.029999,87.260002,86.589996,87.18,577900,85.459344
"1001",87.300003,87.830002,86.610001,87.550003,388100,85.822044
"1002",87.239998,87.379997,86.589996,86.809998,576800,85.096644
"1003",86.660004,87.209999,86.459999,86.809998,386800,85.096644
"1004",86.949997,88.07,86.589996,87.940002,515800,86.204346
"1005",87.75,88.760002,87.739998,88.300003,905300,86.557241
"1006",88.290001,89.550003,87.93,88.870003,969400,87.115991
"1007",88.660004,89.059998,87.900002,89.050003,1065400,87.292439
"1008",88.599998,89.190002,88.290001,89.059998,628300,87.302236
"1009",88.889999,89.010002,88.040001,88.809998,1279200,87.05717
"1010",88.839996,89.589996,88.57,89.150002,815500,87.390463
"1011",88.860001,89.279999,88.620003,89.150002,805700,87.390463
"1012",88.93,89.75,88.660004,89.410004,621400,87.645334
"1013",89.400002,90.059998,88.550003,89.900002,655400,88.125661
"1014",89.849998,90.629997,89.360001,90.470001,686200,88.684411
"1015",90.709999,90.910004,90.010002,90.709999,1084700,88.919672
"1016",90.690002,90.720001,89.75,90,567500,88.223686
"1017",89.989998,90.510002,89.389999,89.419998,631500,87.655131
"1018",89.339996,90.07,89.099998,89.769997,459200,87.998222
"1019",89.889999,90.110001,88.739998,89.620003,463700,87.851188
"1020",89.489998,89.980003,89.169998,89.870003,574300,88.096254
"1021",90.059998,91.370003,89.559998,90.949997,1096200,89.154933
"1022",91.040001,91.839996,90.919998,90.989998,757500,89.194144
"1023",90.660004,90.919998,90.239998,90.610001,567400,88.821647
"1024",90.879997,91.510002,90.75,91.07,507600,89.272567
"1025",90.889999,91,89.75,89.970001,800300,88.194279
"1026",89.970001,90.169998,89.330002,89.559998,645900,87.792367
"1027",89.980003,90.120003,89.32,89.580002,556600,87.811977
"1028",88.580002,88.629997,87.739998,88.449997,1379100,86.704275
"1029",88.559998,89.190002,88.059998,88.739998,891400,86.988552
"1030",89.690002,89.690002,88.779999,88.949997,843200,87.194406
"1031",88.949997,89.139999,87.970001,88.120003,1289900,86.380794
"1032",88.529999,89.309998,88.099998,88.940002,1450300,87.184609
"1033",87.760002,88.489998,86.5,87.139999,1624600,85.420132
"1034",87.480003,88.839996,87.150002,88.720001,1166000,86.96895
"1035",88.690002,89.830002,88.440002,89.540001,971100,87.772765
"1036",90.029999,90.550003,89.889999,90.07,1079600,88.292304
"1037",90.110001,90.360001,89.489998,89.57,624000,87.802172
"1038",89.830002,90.080002,88.669998,88.82,1137500,87.066975
"1039",88.5,88.940002,88.309998,88.559998,886700,86.812104
"1040",88.309998,88.330002,87.400002,88.110001,810600,86.370989
"1041",87.650002,88.489998,86.93,86.980003,829100,85.263294
"1042",87.169998,87.709999,86.480003,87.269997,1020100,85.547564
"1043",86.540001,87.419998,85.75,85.760002,1363300,84.067372
"1044",85.080002,85.510002,84.300003,85.019997,1044100,83.341972
"1045",85.400002,86.480003,84.980003,86.190002,939000,84.488885
"1046",85.940002,86.129997,84.730003,85.010002,1037900,83.332174
"1047",84.360001,84.919998,84.010002,84.360001,899700,82.695002
"1048",84.93,85.290001,84.07,84.25,662700,82.587172
"1049",84.709999,85.660004,84.110001,85.589996,969300,83.900721
"1050",86.160004,86.610001,85.730003,86.059998,524600,84.361446
"1051",85.720001,86.779999,85.699997,86.309998,668500,84.606512
"1052",86.510002,87.709999,86.379997,87.239998,622100,85.518157
"1053",87.300003,87.830002,87.150002,87.760002,415200,86.027898
"1054",88.199997,88.309998,86.800003,87.379997,492900,85.655393
"1055",87.989998,88.940002,87.870003,88.940002,549500,87.184609
"1056",89.129997,89.639999,88.830002,89.459999,724300,87.694343
"1057",89.449997,90.580002,89.309998,90.260002,700100,88.478556
"1058",90.650002,90.650002,89.510002,89.599998,726000,87.831579
"1059",89.919998,89.919998,88.449997,88.879997,586600,87.125788
"1060",89.43,90.290001,89.07,89.730003,534000,87.959018
"1061",89.709999,90.050003,89.07,89.120003,296300,87.361057
"1062",88.580002,88.919998,88.110001,88.5,650000,87.144422
"1063",88.220001,88.230003,87.459999,88.099998,384900,86.750548
"1064",88.220001,88.410004,87.68,87.870003,588700,86.524075
"1065",88.160004,88.82,87.839996,88.120003,604400,86.770246
"1066",88.580002,88.629997,88.010002,88.25,944100,86.898252
"1067",88.260002,89.400002,87.93,88.099998,655800,86.750548
"1068",87.860001,88.209999,87.260002,88.150002,712800,86.799785
"1069",87.849998,88.110001,87.150002,87.330002,826600,85.992345
"1070",87.190002,87.389999,86.629997,86.760002,881600,85.431077
"1071",86.940002,87.209999,86.300003,86.660004,847300,85.33261
"1072",86.440002,87.129997,86.379997,87.029999,774200,85.696938
"1073",87.059998,87.059998,85.599998,85.779999,747000,84.466084
"1074",85.459999,85.730003,84.879997,85.040001,972400,83.737421
"1075",84.970001,85.650002,84.309998,85.269997,622400,83.963894
"1076",85.599998,85.980003,84.629997,84.720001,899600,83.422323
"1077",85.010002,85.629997,84.790001,85.400002,533800,84.091907
"1078",85.93,86.129997,85.050003,85.330002,848200,84.02298
"1079",85.029999,85.209999,83.68,84,725000,82.71335
"1080",83.900002,83.900002,81.949997,82.370003,1977700,81.10832
"1081",81.839996,82.349998,80.949997,81.940002,1747900,80.684906
"1082",81.5,81.519997,80.669998,80.669998,1070600,79.434355
"1083",80.75,81.75,80.459999,81.510002,892100,80.261492
"1084",80.699997,81.540001,80.330002,81.32,922000,80.0744
"1085",81.32,81.620003,80.25,80.330002,1004000,79.099566
"1086",80.209999,80.5,79.160004,79.440002,1743200,78.223199
"1087",79.290001,80.209999,78.739998,79.610001,1259000,78.390593
"1088",80.129997,80.5,79.75,79.790001,1685300,78.567837
"1089",80.120003,80.269997,78.900002,79.349998,1173900,78.134574
"1090",79.190002,79.190002,76.690002,76.760002,1898500,75.584249
"1091",76.879997,78.440002,76.410004,78.389999,2159300,77.189279
"1092",78.120003,78.199997,76.080002,76.120003,1259700,74.954053
"1093",76.169998,76.779999,74.75,75.760002,1422800,74.599566
"1094",75.330002,75.93,72.32,72.43,2130000,71.320571
"1095",72.870003,73.610001,71.550003,72.019997,2758500,70.916848
"1096",71.150002,72.360001,70,72.059998,2238600,70.956236
"1097",72.059998,74.019997,70.769997,73.440002,3204900,72.315103
"1098",74.470001,75.309998,73.910004,74.510002,2770000,73.368713
"1099",74.559998,74.800003,73.959999,74.589996,1424700,73.447482
"1100",75.459999,76.739998,75.25,76.639999,1581600,75.466084
"1101",76.790001,77.68,76.190002,76.25,2059400,75.082059
"1102",77.220001,78.879997,77.190002,78.360001,1803900,77.15974
"1103",78.269997,79.18,77.949997,79.089996,1104300,77.878554
"1104",78.339996,78.379997,77.029999,77.580002,1788300,76.391689
"1105",77.629997,79.559998,77.629997,79.510002,1302000,78.292127
"1106",79.68,79.989998,78.169998,78.970001,1378200,77.760397
"1107",78.57,79.910004,78.300003,79.440002,928000,78.223199
"1108",80.610001,80.75,78.959999,79.440002,2381800,78.223199
"1109",79.550003,80.809998,79.169998,79.779999,2447800,78.557988
"1110",80.330002,80.519997,78.779999,79.089996,9031700,77.878554
"1111",80.32,81.43,79.150002,81.25,3722500,80.005473
"1112",81.239998,81.660004,80.32,80.970001,2360100,79.729763
"1113",81.150002,81.75,80.769997,81.529999,1340800,80.281182
"1114",81.589996,81.739998,80.870003,81.389999,1193100,80.143328
"1115",81.349998,81.5,80.190002,80.75,1348400,79.513131
"1116",80.379997,81.410004,80.309998,81.089996,1074600,79.84792
"1117",81.089996,81.129997,79.580002,80.25,2355500,79.02079
"1118",80.029999,80.769997,80,80.209999,1305600,78.981402
"1119",80.260002,81.089996,79.889999,80.870003,1170200,79.631296
"1120",80.739998,81.389999,80.529999,80.709999,1176200,79.473743
"1121",80.550003,80.800003,80.059998,80.690002,804800,79.454053
"1122",80.410004,82.309998,80.160004,81.900002,1243700,80.645518
"1123",83.040001,83.489998,82.410004,82.699997,1940300,81.433259
"1124",82.900002,83.379997,82.279999,83.120003,1358700,81.846832
"1125",82.800003,83.550003,82.239998,82.760002,2100800,81.886409
"1126",82.529999,82.830002,80.940002,81.110001,1578800,80.253824
"1127",79.07,79.5,76.230003,76.989998,3413000,76.177311
"1128",74.949997,75.480003,73.330002,75.029999,3847500,74.238001
"1129",73.739998,77.169998,73.739998,76.709999,3851500,75.900268
"1130",76.889999,77.510002,76.720001,76.93,3023100,76.117947
"1131",76.589996,76.690002,75.639999,75.940002,1893000,75.138399
"1132",75.459999,76.230003,74.739998,75.709999,2024800,74.910824
"1133",74.480003,76.230003,73.540001,73.760002,2422600,72.98141
"1134",72.379997,73.75,72.25,73.57,2257400,72.793414
"1135",72.75,72.849998,70.43,71.260002,4573600,70.5078
"1136",71.599998,71.599998,70.059998,70.150002,2810800,69.409516
"1137",69.480003,69.559998,67.800003,67.82,3077900,67.104109
"1138",68.400002,68.449997,67.129997,67.760002,3922900,67.044745
"1139",67.68,71.620003,67.68,68.790001,4528700,68.063871
"1140",68.93,71.559998,68.620003,71.269997,3644800,70.517689
"1141",72.660004,73.370003,71.529999,72.129997,3291300,71.368611
"1142",72.650002,73.860001,72.449997,73.68,3013300,72.902253
"1143",73.660004,73.93,72.989998,73.809998,1736200,73.030878
"1144",73.940002,75.07,73.879997,74.480003,1399300,73.693811
"1145",74.690002,74.900002,74.080002,74.199997,848700,73.416761
"1146",74.199997,74.769997,73.779999,73.830002,1268300,73.050671
"1147",73.830002,73.949997,72.949997,73.25,1541900,72.476792
"1148",73.139999,73.75,72.800003,73.470001,1436700,72.694471
"1149",73.599998,73.769997,71.690002,71.720001,1539600,70.962943
"1150",72.139999,72.660004,71.059998,71.980003,1696000,71.220201
"1151",71.040001,72.690002,69.129997,69.470001,4102900,68.736694
"1152",69.709999,69.839996,68.339996,69.139999,2528600,68.410175
"1153",70,70.32,68.900002,69.709999,2418000,68.974158
"1154",70.489998,71.18,69.839996,71.129997,1648800,70.379167
"1155",71.120003,71.32,69.589996,69.639999,1935100,68.904897
"1156",69.839996,69.910004,67.800003,68.739998,1857900,68.014396
"1157",69.220001,69.970001,68.120003,69.150002,2250800,68.420072
"1158",68.169998,69.089996,67.779999,68.779999,2354200,68.053975
"1159",68.779999,70.169998,68.5,68.589996,2312100,67.865978
"1160",68.550003,69.769997,68.150002,69.57,2745000,68.835637
"1161",69.949997,70.349998,69.269997,70.129997,1849900,69.389723
"1162",69.730003,71.879997,69.730003,71.699997,2386500,70.94315
"1163",70.540001,72.099998,70.540001,72.040001,1885100,71.279565
"1164",71.339996,71.809998,69.690002,69.760002,2039300,69.023633
"1165",70.019997,71.529999,69.980003,70.959999,2117600,70.210963
"1166",69.559998,71.529999,68.309998,70.650002,2939600,69.904238
"1167",70.849998,70.849998,68.389999,68.599998,2271900,67.875874
"1168",68.519997,70.470001,68.120003,70.139999,2551800,69.399619
"1169",69.339996,70.269997,68.739998,70.040001,3913600,69.300677
"1170",69.519997,72.5,68.110001,72.379997,3919200,71.615973
"1171",74.610001,74.709999,73.410004,73.830002,3944300,73.050671
"1172",73.169998,73.400002,72.040001,72.260002,2121800,71.497244
"1173",72.839996,73.050003,72.239998,72.730003,1370000,71.962284
"1174",72.690002,73.059998,71.889999,72.110001,1363400,71.348826
"1175",71.959999,73.160004,71.879997,73.029999,1728600,72.259113
"1176",73.230003,73.400002,71.760002,72.440002,1139700,71.675344
"1177",72.110001,72.440002,71.25,72.080002,948600,71.319144
"1178",72.57,73.370003,72.230003,73.279999,1112900,72.506474
"1179",73.360001,74.57,73.199997,74.410004,2139000,73.624551
"1180",74.110001,74.400002,73.080002,74.290001,1513400,73.505815
"1181",74.139999,74.540001,73.419998,73.849998,2037800,73.070457
"1182",73.370003,74.389999,72.989998,74.300003,1954700,73.515711
"1183",73.919998,74.660004,72.690002,74.5,1365300,73.713597
"1184",74.089996,74.43,73.260002,73.720001,995400,72.941832
"1185",73.620003,74.330002,73.440002,74.059998,923900,73.278239
"1186",73.589996,73.940002,72.989998,73.43,889800,73.049436
"1187",73.279999,73.629997,72.260002,72.519997,1353900,72.144148
"1188",72.449997,73.059998,71.940002,72.050003,1317100,71.676591
"1189",72.050003,72.690002,71,72.410004,1471100,72.034726
"1190",72,72.800003,71.470001,72.129997,1630000,71.75617
"1191",71.809998,71.949997,70.949997,71.629997,1155500,71.258762
"1192",71.629997,72.489998,71.290001,72.459999,1761200,72.084462
"1193",71.629997,72.120003,70.489998,70.709999,1308400,70.343532
"1194",70.93,71.940002,70.93,71.709999,1156500,71.338349
"1195",71.089996,71.089996,70.169998,70.169998,1293200,69.806329
"1196",70.360001,70.629997,69.849998,70.480003,1166700,70.114728
"1197",70.910004,72.080002,70.800003,71.93,1307800,71.55721
"1198",71.699997,71.720001,70.480003,71.25,1486800,70.880734
"1199",71.419998,71.660004,70.980003,71.370003,1775800,71.000115
"1200",71.050003,71.050003,68.839996,69.360001,2437600,69.00053
"1201",69.099998,72.339996,68.709999,72.099998,2119000,71.726327
"1202",71.459999,71.639999,70.550003,71.139999,1280700,70.771303
"1203",71.480003,71.870003,71.169998,71.300003,3382200,70.930478
"1204",70.660004,70.919998,69.360001,69.43,1821800,69.070167
"1205",69.419998,70.080002,69.160004,69.849998,1052100,69.487988
"1206",70.129997,70.169998,69.050003,69.449997,1480100,69.09006
"1207",68.949997,69.699997,68.830002,69.5,1573200,69.139803
"1208",69.660004,70.260002,69.339996,69.75,1179700,69.388508
"1209",70.220001,70.629997,69.830002,70.5,968200,70.134621
"1210",70.040001,70.040001,68.660004,69.120003,1797800,68.761776
"1211",69.089996,69.919998,68.540001,69.419998,1123000,69.060216
"1212",69.440002,70.620003,69,69.68,1325900,69.318871
"1213",69.32,72.129997,69.260002,71.389999,1618000,71.020008
"1214",71.050003,72.019997,71,71.370003,1323900,71.000115
"1215",71.010002,71.940002,70.860001,71.459999,2052300,71.089645
"1216",71.230003,71.879997,70.959999,71.620003,1313900,71.248819
"1217",70.989998,71,69.07,69.400002,4519300,69.040323
"1218",69.400002,70.5,69.059998,69.889999,1384200,69.527782
"1219",69.699997,71.120003,69.639999,70.910004,1624000,70.5425
"1220",71.5,74.230003,71.230003,73.989998,2639200,73.606531
"1221",73.720001,74.199997,73.139999,73.290001,1716200,72.910162
"1222",72.559998,72.839996,71.730003,72.129997,1550100,71.75617
"1223",72.449997,73.230003,72.449997,72.989998,1483200,72.611714
"1224",72.879997,73.5,71.529999,71.93,2035800,71.55721
"1225",71.879997,72,71.040001,71.889999,1505000,71.517416
"1226",71.970001,74.830002,71.940002,74.379997,2499100,73.994509
"1227",74.169998,74.610001,73.139999,73.839996,1552400,73.457307
"1228",74.010002,75.529999,73.690002,75.440002,2080400,75.049021
"1229",75.120003,75.830002,74.970001,75.720001,2181200,75.327568
"1230",75.199997,77.440002,74.769997,76.559998,2725700,76.163211
"1231",76.290001,76.739998,75.410004,75.720001,2113500,75.327568
"1232",75.720001,76.400002,74.900002,75.309998,2847200,74.91969
"1233",75.330002,76.019997,75,75.519997,1560500,75.1286
"1234",75.720001,76.860001,74.970001,75.199997,1190500,74.810259
"1235",75.93,76,74.889999,75.360001,1369700,74.969434
"1236",75.089996,75.260002,74.230003,74.349998,1991900,73.964666
"1237",75.860001,76,74.550003,75.120003,1746200,74.73068
"1238",75.239998,75.510002,74.769997,74.980003,931300,74.591406
"1239",74.669998,75.699997,74.629997,75.410004,930800,75.019177
"1240",75.730003,76.709999,75.650002,76.360001,1508100,75.964251
"1241",76.779999,77.199997,76.260002,76.510002,1285600,76.113475
"1242",76.489998,76.559998,75.18,75.949997,935200,75.556372
"1243",75.879997,76.220001,75.389999,75.879997,869400,75.486735
"1244",75.449997,75.800003,74.529999,75.720001,1892200,75.327568
"1245",75.980003,77,75.459999,76.309998,1163500,75.914507
"1246",76.25,78.190002,76.139999,77.559998,1776600,77.158029
"1247",77.769997,78.209999,77.160004,77.769997,1878300,77.366939
"1248",77.279999,77.720001,76.839996,77.18,1740600,76.780001
"1249",76.980003,77.169998,76.089996,76.739998,1093500,76.739998
"1250",76.440002,76.980003,75.849998,76.57,1524900,76.57
"1251",76.379997,76.519997,75.160004,75.400002,1637700,75.400002
"1252",75.870003,75.870003,74.910004,75.169998,1474000,75.169998
"1253",74.849998,76.410004,74.709999,75.809998,2199500,75.809998
"1254",76.040001,76.910004,75.410004,75.800003,1425000,75.800003
"1255",75.32,75.32,73.540001,73.68,1878400,73.68
"1256",73.620003,74.220001,73.139999,73.779999,1123500,73.779999
"1257",73.43,73.660004,72.639999,72.760002,1455700,72.760002
"1258",72.919998,73.669998,72.120003,72.410004,2535400,72.410004
"1259",73.150002,73.970001,72.849998,73.360001,1678600,73.360001
