"","COP.Open","COP.High","COP.Low","COP.Close","COP.Volume","COP.Adjusted"
"884",70.309998,70.330002,69.050003,69.110001,5776900,65.095407
"885",69.129997,69.790001,68.910004,69.480003,5714600,65.443916
"886",69.540001,70.160004,69.290001,69.43,4649000,65.396818
"887",69.699997,70.139999,69.519997,69.790001,4167400,65.735906
"888",69.82,69.849998,69.050003,69.059998,4880900,65.048308
"889",69.449997,69.599998,68.230003,69.400002,7959500,65.368562
"890",68.910004,69.379997,68.720001,69.080002,6962200,65.067151
"891",69.110001,70.489998,69.050003,69.879997,8311700,65.820674
"892",70.080002,70.75,69.449997,69.559998,4177400,65.519263
"893",69.629997,69.980003,69.309998,69.93,1625000,65.867773
"894",70,70.440002,69.93,70.190002,2413200,66.112671
"895",70.07,70.589996,70.059998,70.389999,1965600,66.301051
"896",70.470001,70.639999,69.870003,69.910004,3035400,65.848938
"897",69.949997,70.739998,69.75,70.650002,3281300,66.545949
"898",70.269997,70.919998,69.529999,69.779999,4351800,65.726485
"899",70.080002,70.349998,69.830002,69.959999,3095000,65.896029
"900",70.339996,70.809998,70.019997,70.260002,4418300,66.178605
"901",70.25,70.489998,69.959999,70.370003,3659500,66.282215
"902",70.480003,70.480003,69.519997,69.690002,6405300,65.641716
"903",69.809998,69.93,69.129997,69.459999,4078900,65.425074
"904",69.620003,69.779999,68.790001,68.870003,4799400,64.86935
"905",68.68,68.75,67.480003,67.739998,7244000,63.804987
"906",67.830002,68.379997,67.660004,68.32,4783800,64.351297
"907",68.370003,68.699997,67.809998,68.080002,4573700,64.125241
"908",68.050003,68.07,67.089996,67.830002,5356700,63.889763
"909",68.019997,68.290001,67.5,67.510002,4852000,63.588352
"910",68.080002,68.269997,67.709999,68.260002,4711800,64.294785
"911",68.489998,68.790001,68.050003,68.370003,4100700,64.398395
"912",68.050003,68.589996,67.599998,67.849998,4333500,63.908598
"913",67.769997,67.769997,66.400002,66.57,6016100,62.702954
"914",66.279999,66.599998,65.639999,65.860001,5381000,62.034199
"915",65.949997,66.279999,65.730003,66.209999,4338000,62.363866
"916",66.169998,66.209999,65.339996,65.82,5671600,61.996522
"917",66.599998,66.650002,65.32,65.75,5527800,61.930588
"918",65.050003,65.480003,64.349998,64.949997,10717600,61.177057
"919",65.099998,65.389999,63.77,63.860001,7768000,60.150379
"920",64.019997,64.080002,63.450001,63.709999,6543700,60.009091
"921",63.68,63.810001,62.740002,63.459999,6528300,59.773613
"922",63.68,64.400002,63.459999,64.300003,5546800,60.564822
"923",64.790001,65,64.160004,64.970001,5337100,61.1959
"924",64.959999,64.959999,64.129997,64.580002,5854800,60.828555
"925",64.650002,65.699997,64.599998,65.57,5754200,61.761044
"926",66.629997,66.790001,65.089996,65.220001,6962800,61.431377
"927",64.440002,65.110001,64.230003,64.709999,5844700,61.602733
"928",64.660004,65.650002,64.5,65.529999,4596800,62.383357
"929",65.57,65.730003,65.199997,65.370003,4877100,62.231044
"930",65.260002,66,64.989998,65,6144900,61.878808
"931",64.980003,65.199997,64.870003,64.919998,6111800,61.802648
"932",64.989998,65.029999,64.629997,64.68,6576200,61.574174
"933",65,66.790001,64.980003,66.419998,8054500,63.23062
"934",66.300003,66.849998,66.139999,66.519997,5871500,63.325817
"935",66.629997,66.800003,65.830002,66.129997,5159400,62.954545
"936",66,66.25,65.330002,66.25,4988900,63.068785
"937",66.290001,66.879997,65.620003,66.5,6263300,63.306781
"938",66.360001,67.199997,65.980003,66.309998,6218300,63.125902
"939",66.800003,66.889999,66.349998,66.5,4906600,63.306781
"940",66.580002,67,66.25,66.300003,4671500,63.116387
"941",66.599998,66.669998,66.300003,66.389999,3996600,63.202062
"942",66.639999,67,66.309998,66.510002,4938700,63.316302
"943",66.400002,66.940002,66.099998,66.889999,3711400,63.678053
"944",67,67.389999,66.279999,66.529999,4415600,63.335339
"945",66.169998,66.75,66.010002,66.540001,4135300,63.344861
"946",66.779999,66.839996,66.089996,66.32,4531900,63.135424
"947",66.089996,66.709999,66.040001,66.599998,4648300,63.401977
"948",66.739998,67.290001,66.650002,67.290001,4663900,64.058847
"949",67.419998,68.120003,67.349998,68.099998,5658600,64.82995
"950",68.379997,68.410004,67.029999,67.5,4322600,64.258762
"951",67.410004,68,67.110001,67.900002,3968600,64.639556
"952",68.459999,68.480003,67.470001,67.480003,9094200,64.239726
"953",67.68,68.07,67.410004,67.559998,5339900,64.315879
"954",67.940002,68.470001,67.68,68.389999,5986600,65.106025
"955",68.709999,69.190002,68.489998,68.599998,5732100,65.305941
"956",68.610001,69.610001,68.610001,69.290001,6049900,65.96281
"957",69.43,70.400002,69.169998,70.349998,5763100,66.971909
"958",70.760002,70.989998,70.129997,70.349998,5020800,66.971909
"959",70.470001,70.669998,70.129997,70.309998,4957700,66.933828
"960",70.309998,71,70.25,70.889999,5672800,67.48598
"961",70.919998,70.919998,70.18,70.199997,5161000,66.82911
"962",70.830002,71,70.040001,70.220001,5520200,66.848154
"963",70.239998,70.239998,69.330002,69.480003,5528800,66.143689
"964",70.010002,70.230003,69.459999,70.07,5751200,66.705355
"965",70.110001,71.559998,70.07,71.540001,7536400,68.104769
"966",70.730003,70.830002,69.709999,69.709999,7581100,66.362641
"967",70.279999,71.360001,69.980003,70.870003,8390800,67.466943
"968",71.629997,71.629997,70.589996,71.510002,6240700,68.076211
"969",71.470001,73.019997,71.290001,72.940002,7615000,69.437545
"970",73.379997,73.870003,73.190002,73.779999,7284800,70.237206
"971",73.57,74.889999,73.550003,74.769997,7230400,71.179666
"972",74.730003,74.949997,74.199997,74.599998,6328900,71.017831
"973",74.690002,74.690002,73.940002,74.169998,5086300,70.608478
"974",74.160004,74.540001,73.949997,74.019997,5285700,70.46568
"975",74.419998,74.639999,73.949997,74.489998,5250300,70.913112
"976",74.440002,74.5,74.150002,74.400002,4658500,70.827437
"977",74.559998,74.830002,74.080002,74.650002,5190800,71.065433
"978",74.989998,75.339996,74.669998,74.68,5293400,71.093991
"979",75.029999,75.029999,74.169998,74.309998,6853600,70.741755
"980",75.010002,75.330002,74.050003,75.029999,5895900,71.427183
"981",74.879997,76.849998,74.870003,76.519997,9359500,72.845634
"982",76.400002,77.300003,76.220001,76.889999,5842700,73.19787
"983",77.199997,77.300003,76.639999,77.080002,5020100,73.378748
"984",77.620003,78.220001,77.339996,78.110001,7189300,74.359288
"985",77.919998,78.07,76.769997,77.010002,6709900,73.31211
"986",77.099998,77.650002,76.910004,77.639999,5609600,73.911856
"987",78.110001,78.419998,77.790001,78.410004,4979100,74.644886
"988",78.449997,78.82,78.239998,78.639999,5229000,74.863837
"989",78.739998,78.790001,78.349998,78.529999,4463000,74.759119
"990",78.459999,78.68,77.519997,78.110001,7914100,74.359288
"991",78.110001,78.239998,77.449997,78.059998,5868000,74.311686
"992",78.010002,78.57,77.940002,78.43,3341700,74.663922
"993",78.5,78.68,78.110001,78.540001,4353500,74.768641
"994",78.239998,78.660004,78.040001,78.529999,4484300,75.421722
"995",78.400002,78.75,78.139999,78.459999,3508900,75.354493
"996",78.529999,78.769997,78.300003,78.43,3566300,75.325681
"997",78.459999,79.050003,78.459999,79.040001,4175600,75.911537
"998",79.809998,80.540001,79.510002,79.57,6549900,76.420558
"999",79.489998,79.839996,78.900002,79.550003,4065600,76.401353
"1000",79.419998,80.110001,79.209999,79.940002,5991400,76.775916
"1001",80.209999,80.550003,79.050003,79.480003,5071900,76.334124
"1002",79.470001,79.870003,79.279999,79.82,4551700,76.660663
"1003",79.720001,79.989998,79.580002,79.800003,3585400,76.641458
"1004",79.809998,80.059998,79.5,80.050003,4144600,76.881563
"1005",80.360001,81.18,80.220001,80.839996,5409500,77.640288
"1006",80.57,81.129997,80.400002,80.849998,3213400,77.649894
"1007",80.830002,81.660004,80.559998,81.629997,6663400,78.39902
"1008",81.5,82.099998,81.459999,81.949997,4538300,78.706354
"1009",82.150002,83.239998,82.129997,82.860001,6279100,79.580339
"1010",82.800003,83.089996,82.050003,83.080002,4374900,79.791632
"1011",83.190002,83.830002,82.919998,83.690002,4753500,80.377488
"1012",83.18,83.779999,82.639999,83.75,4859500,80.435111
"1013",83.57,84.300003,83.18,84.239998,4511900,80.905715
"1014",84.269997,84.769997,84.139999,84.769997,4083800,81.414736
"1015",85.110001,85.459999,84.779999,85.360001,7426200,81.981387
"1016",85.589996,86.43,85.470001,86.099998,5943500,82.692095
"1017",86.019997,86.019997,84.790001,84.800003,8087800,81.443554
"1018",84.650002,85.730003,84.650002,85.620003,4980600,82.231098
"1019",85.589996,85.970001,84.559998,85.959999,4587900,82.557637
"1020",85.75,86.059998,85.400002,86,4511900,82.596054
"1021",85.809998,85.93,85.220001,85.730003,4045900,82.336744
"1022",86.25,86.389999,85.639999,86.110001,3537900,82.701701
"1023",85.809998,85.980003,85.309998,85.860001,3513600,82.461596
"1024",85.730003,86.400002,85.540001,86.400002,2669800,82.980224
"1025",85.839996,86.209999,85.18,86.099998,3925600,82.692095
"1026",85.980003,86.650002,85.730003,86.040001,4988900,82.634472
"1027",86.07,86.290001,85.709999,85.800003,5722700,82.403974
"1028",84.910004,85.93,82.779999,85.669998,8248600,82.279114
"1029",85.519997,85.610001,84.440002,84.730003,4875800,81.376325
"1030",85.129997,85.900002,84.919998,85.839996,4671900,82.442384
"1031",85.629997,85.800003,84.32,84.709999,6041900,81.357113
"1032",85.220001,86.760002,85.169998,86.690002,6313600,83.258746
"1033",86.019997,86.400002,84.580002,84.68,5087400,82.018972
"1034",84.900002,85.209999,84.519997,84.760002,4689200,82.09646
"1035",84.879997,85.169998,84.330002,84.529999,4718900,81.873684
"1036",84.93,86.110001,84.860001,86.019997,4426100,83.316859
"1037",86.120003,86.870003,85.690002,86.760002,4104700,84.033611
"1038",86.68,87.089996,86.239998,86.25,5033400,83.539635
"1039",86.160004,86.639999,85.779999,85.919998,3047300,83.220003
"1040",86,86.110001,85.080002,85.190002,4804400,82.512947
"1041",85.010002,85.440002,84.699997,84.709999,4054300,82.048028
"1042",85.25,85.889999,84.110001,84.629997,5531800,81.97054
"1043",84.220001,84.559998,82.370003,82.5,7106000,79.907477
"1044",81.910004,81.93,79.830002,80.699997,9530200,78.164038
"1045",80.760002,82.160004,80.300003,81.980003,5609600,79.403821
"1046",81.440002,81.589996,79.379997,79.739998,6406400,77.234207
"1047",79.650002,81.5,79.5,80.610001,5412400,78.07687
"1048",80.830002,80.980003,79.169998,79.589996,4055500,77.088919
"1049",79.690002,81.43,79.690002,81.330002,4104900,78.774245
"1050",81.730003,81.879997,80.760002,80.800003,3583300,78.260902
"1051",80.519997,80.760002,80.089996,80.419998,4046400,77.892838
"1052",81.190002,81.419998,80.720001,80.889999,3837600,78.34807
"1053",81.120003,81.209999,79.949997,80.169998,4557800,77.650694
"1054",80.260002,80.889999,79.809998,80.620003,5433200,78.086558
"1055",80.949997,80.949997,78.910004,79.339996,8478100,76.846775
"1056",79.650002,80.18,79.400002,79.910004,5417300,77.39887
"1057",80.190002,80.599998,79.769997,80.5,4301800,77.970326
"1058",80.57,81.07,80.400002,80.980003,3122100,78.435245
"1059",80.68,80.910004,79.870003,80.239998,3645600,77.718494
"1060",80.330002,80.989998,80.309998,80.800003,3531700,78.260902
"1061",80.730003,81,80.529999,80.540001,3335600,78.00907
"1062",80.879997,81.470001,80.610001,81.029999,3146400,78.48367
"1063",80.889999,81,80.540001,80.660004,2987000,78.125302
"1064",80.870003,81.230003,80.660004,81.220001,3409200,78.667701
"1065",81.059998,81.099998,79.769997,80.220001,5578000,77.699126
"1066",80.980003,81.370003,80.800003,80.900002,5902700,78.357758
"1067",81.139999,81.239998,79.449997,79.849998,5772500,77.34075
"1068",79.779999,80.489998,79.470001,80.349998,3596500,77.825038
"1069",79.940002,80.050003,78.660004,79.029999,6122800,76.546519
"1070",79.470001,79.75,78.440002,78.959999,6466800,76.478719
"1071",78.760002,79.010002,77.709999,78.989998,6569200,76.507775
"1072",78.230003,79.449997,78.019997,79.379997,4310300,76.885519
"1073",79.209999,79.220001,78.110001,78.449997,3950800,75.984743
"1074",78.239998,79.620003,77.959999,79.400002,3919800,76.904894
"1075",79.5,81.279999,79.32,80.75,6172500,78.21247
"1076",81,81.089996,80.370003,80.639999,4242500,78.105926
"1077",80.839996,80.870003,79.650002,79.970001,4424100,77.456982
"1078",80.459999,81,80.309998,80.559998,8054300,78.028438
"1079",80.330002,80.330002,79.410004,79.68,5235600,77.176094
"1080",79.540001,79.839996,78.860001,78.910004,4344800,76.430294
"1081",78.849998,79.080002,77.589996,78.720001,6278900,76.246263
"1082",78.699997,78.699997,77.57,77.57,4911400,75.1324
"1083",77.599998,78.470001,77.120003,78.120003,5253100,75.665119
"1084",77.5,77.949997,76.779999,77.839996,5887100,75.393912
"1085",77.32,77.639999,75.919998,76.519997,8400600,74.115392
"1086",76.269997,76.519997,74.580002,75,8719600,72.643161
"1087",74.57,75.129997,73.370003,74.690002,7414200,72.342905
"1088",74.949997,75.169998,74.110001,74.769997,5562700,72.420385
"1089",75.260002,75.739998,74.32,74.959999,6384900,72.604417
"1090",74.620003,75.339996,73.889999,73.910004,7293900,71.587417
"1091",73.68,74.629997,72.660004,74.529999,11995700,72.187929
"1092",73.449997,73.57,71.400002,71.440002,10351000,69.879482
"1093",71.400002,71.900002,69.910004,70.360001,10320600,68.823071
"1094",70.120003,70.620003,68,68.07,8606300,66.583093
"1095",68.269997,68.620003,65.910004,66.199997,13016100,64.753938
"1096",63.790001,66.349998,63.560001,66.25,16072300,64.802849
"1097",64.959999,67.370003,64.889999,66.93,12799200,65.467995
"1098",67.93,70.019997,67.5,68.080002,11005600,66.592876
"1099",68.18,68.959999,67.330002,68.830002,6742800,67.326494
"1100",70.07,70.839996,69.650002,70.589996,9000900,69.048043
"1101",71,71.449997,69.379997,69.440002,9845000,67.92317
"1102",70.790001,70.919998,69.699997,70,7660700,68.470935
"1103",69.989998,70.260002,69.110001,70.07,5421600,68.539405
"1104",69.019997,69.169998,68.260002,68.830002,7491000,67.326494
"1105",69.080002,70.279999,68.690002,70.220001,5758400,68.68613
"1106",71.910004,72.150002,70.209999,70.75,7751900,69.204552
"1107",69.370003,71.910004,69.25,71.349998,7172900,69.791444
"1108",71.589996,72.239998,70.07,72.150002,9434100,70.573972
"1109",72.260002,72.57,70.470001,70.559998,9544400,69.0187
"1110",69.199997,69.839996,68.209999,68.769997,10962400,67.267799
"1111",69.949997,70.25,68.980003,69.879997,7883400,68.353553
"1112",69.720001,71.349998,69.489998,71.32,7761100,69.762101
"1113",71.440002,72.309998,71.400002,72.160004,7367200,70.583756
"1114",72.82,73.220001,71.459999,71.599998,7301800,70.035983
"1115",71.519997,71.949997,71.07,71.75,5921800,70.182708
"1116",71.360001,71.879997,71.089996,71.199997,5750100,69.644719
"1117",70.779999,71,69.540001,70.349998,7521000,68.813288
"1118",70.57,71.459999,70.489998,71.410004,5272700,69.850138
"1119",71.029999,71.769997,70.610001,71.419998,5100300,69.859915
"1120",71.529999,72.150002,71.07,71.669998,5305700,70.104454
"1121",72.360001,72.480003,71.32,72.129997,6372600,70.554405
"1122",72.129997,73.25,72.129997,73.209999,5723800,71.610815
"1123",74.470001,74.68,73.18,73.639999,8938200,72.031423
"1124",73.559998,73.790001,72.660004,73.330002,6117700,71.728197
"1125",73.900002,73.910004,71.57,71.730003,8905800,70.163148
"1126",71.75,71.75,70.550003,70.830002,7391200,69.282806
"1127",67.699997,68.139999,65.650002,66.07,11779100,64.62678
"1128",65.93,67.900002,65.400002,67.769997,14028700,66.289643
"1129",67.330002,69.580002,67.239998,69.209999,11668600,67.69819
"1130",69.660004,71.220001,69.279999,70.800003,11904000,69.253463
"1131",70.160004,70.43,68.68,69.309998,10649700,67.796004
"1132",69.370003,69.370003,67.470001,67.849998,9822100,66.367897
"1133",66.980003,67.129997,64.879997,65.029999,10164200,63.609497
"1134",64.349998,66.25,63.369999,64.959999,12127800,63.541026
"1135",63.91,64.150002,62.830002,63.540001,9843100,62.152046
"1136",63.299999,65.449997,63.299999,63.610001,8175100,62.220517
"1137",62.689999,63.790001,62.310001,62.450001,8678400,61.085856
"1138",63.279999,63.5,61.5,61.689999,9823200,60.342455
"1139",61.439999,64.980003,60.84,63.220001,12951500,61.839037
"1140",64.139999,67.669998,64.010002,66.940002,15364100,65.477779
"1141",69.220001,69.839996,66.660004,69.75,15948500,68.226396
"1142",69.629997,71,68.629997,70.980003,17823400,69.429531
"1143",70.080002,70.449997,68.489998,69.519997,9510100,68.001416
"1144",70.32,71.370003,69.800003,71.050003,8170900,69.498002
"1145",70.540001,70.629997,68.940002,70.129997,3849000,68.598092
"1146",70.550003,70.790001,69.519997,69.879997,3335600,68.353553
"1147",70.449997,70.68,69.550003,70.110001,5241500,68.578532
"1148",69.610001,70.199997,69.269997,69.93,4537900,68.402464
"1149",69.339996,69.75,68.699997,69.059998,5923600,67.551465
"1150",68.5,69.480003,68.230003,68.919998,5701800,67.414524
"1151",67.709999,67.980003,65.43,65.639999,10938900,64.206173
"1152",65.290001,66.599998,62.880001,62.93,18054700,61.555371
"1153",64.010002,64.230003,62.849998,63.349998,12350500,61.966194
"1154",64.849998,65.489998,63.900002,64.93,10348300,63.511683
"1155",64.940002,65.339996,64.010002,64.919998,7984100,63.501899
"1156",64.150002,64.269997,62.610001,63.07,8317100,61.692312
"1157",63.189999,63.830002,61.509998,62.439999,10240900,61.076072
"1158",61.82,62.779999,60.849998,62.619999,10005400,61.252141
"1159",63.610001,63.869999,61.380001,61.41,9994000,60.068573
"1160",61.75,63.48,61.48,63.080002,10031400,61.702095
"1161",62.810001,63.279999,61.759998,63.189999,6890500,61.80969
"1162",63.889999,64.779999,63.23,64.540001,7979700,63.130203
"1163",65.099998,65.580002,64,65.300003,8759500,63.873603
"1164",65.349998,65.709999,64.639999,64.650002,6392900,63.2378
"1165",64.889999,66,63.889999,65.82,5861100,64.382241
"1166",65.290001,66.150002,65.059998,65.540001,5939900,64.108359
"1167",65.260002,65.449997,62.5,62.580002,8679300,61.213017
"1168",63.18,63.580002,60.639999,62.82,11360100,61.447773
"1169",62.23,63.810001,61.150002,62.98,10524300,61.604278
"1170",64.470001,65.779999,63.41,65.769997,10075800,64.333331
"1171",66.93,67.959999,66.510002,67.739998,15631700,66.2603
"1172",66.620003,66.660004,65.239998,65.870003,12243300,64.431152
"1173",67.019997,67.589996,66.290001,67.57,8707900,66.094015
"1174",68.239998,68.379997,67.18,67.489998,7609800,66.01576
"1175",67.970001,68.610001,67.639999,67.849998,8070600,66.367897
"1176",67.860001,68.110001,66.5,67.989998,7876600,66.504839
"1177",67.230003,68.470001,66.800003,67.879997,8365400,66.397241
"1178",68.239998,68.849998,67.620003,68.040001,8642800,67.277267
"1179",68.830002,70.110001,68.699997,69.879997,8419200,69.096637
"1180",69.150002,69.970001,68.519997,69.470001,7652700,68.691237
"1181",68.029999,69.059998,67.610001,67.730003,8932600,66.970744
"1182",66.059998,67.849998,65.419998,67.419998,9022600,66.664214
"1183",67.190002,67.419998,66.330002,67.379997,8781600,66.624662
"1184",66.68,67.540001,66.510002,66.919998,6072800,66.169819
"1185",67.470001,67.480003,66.760002,67.089996,4867500,66.337912
"1186",67.470001,67.839996,66.959999,67.529999,6151800,66.772982
"1187",66.889999,66.889999,65.589996,65.849998,7837000,65.111814
"1188",66,66.099998,65.129997,65.199997,6963500,64.4691
"1189",65.199997,65.360001,63.830002,64.400002,8059200,63.678072
"1190",64.360001,65.269997,64.269997,64.779999,5424700,64.05381
"1191",64.790001,64.790001,63.669998,64.25,5487100,63.529752
"1192",64.010002,64.080002,63.330002,63.330002,5987600,62.620067
"1193",63,63.68,62.669998,62.790001,6732800,62.08612
"1194",62.77,63.34,61.970001,61.970001,6492800,61.275312
"1195",60.990002,61.720001,60.689999,60.869999,8922400,60.187641
"1196",60.950001,61.869999,60.810001,61.299999,6341200,60.612821
"1197",61.580002,61.91,61.32,61.360001,5520900,60.67215
"1198",60.759998,61.799999,60.57,61.639999,8255800,60.94901
"1199",61.209999,62.459999,60.830002,62.400002,6318000,61.700492
"1200",62.009998,62.490002,61.380001,62.009998,6488900,61.314861
"1201",61.540001,64.309998,61.509998,63.639999,9536300,62.92659
"1202",62.779999,63.310001,62.450001,62.759998,7907100,62.056453
"1203",63.150002,64.120003,63,63.84,10059900,63.124348
"1204",64,64.18,63.209999,63.23,7428600,62.521186
"1205",63.450001,63.619999,62.529999,62.549999,6377400,61.848808
"1206",63.220001,63.5,62.66,63.049999,7662300,62.343203
"1207",63.950001,64.139999,62.919998,63.240002,6889900,62.531076
"1208",62.959999,63.09,62.459999,62.93,5199100,62.22455
"1209",63.48,64.150002,63.400002,64,6027400,63.282555
"1210",63.25,63.470001,62.240002,62.259998,9169700,61.562059
"1211",62.709999,63.490002,62.639999,63.02,8939300,62.313541
"1212",62.709999,63.41,62.57,63.18,5908200,62.471747
"1213",63.419998,65.879997,63.400002,65.389999,10170000,64.656972
"1214",65.260002,66.040001,65.07,65.790001,7177200,65.052489
"1215",66.07,66.230003,64.800003,64.809998,8571600,64.083472
"1216",65.019997,67.459999,64.860001,67,10984100,66.248924
"1217",67.360001,67.400002,66.389999,66.529999,6015900,65.784192
"1218",66.900002,67.419998,66.330002,66.339996,5737100,65.596319
"1219",66.82,68.550003,66.739998,68.360001,8917600,67.593679
"1220",68.910004,69.660004,68.5,69.400002,7773700,68.622022
"1221",68.989998,69.720001,68.209999,69.010002,8395000,68.236394
"1222",68.589996,68.589996,67.18,67.690002,9616700,66.931192
"1223",68.089996,69.25,68.050003,68.610001,7846100,67.840877
"1224",68.610001,68.989998,67.650002,68.019997,5563400,67.257487
"1225",67.949997,68.139999,67.129997,67.879997,4480200,67.119057
"1226",68.260002,68.879997,68.010002,68.260002,4627500,67.494802
"1227",67.849998,67.870003,67.029999,67.510002,6275700,66.753209
"1228",67.779999,67.970001,67,67.059998,4427900,66.308249
"1229",67.199997,67.760002,67.010002,67.739998,4265700,66.980627
"1230",67.419998,68.309998,67.220001,68.059998,6038400,67.297039
"1231",69.019997,69.029999,67.660004,67.919998,7365700,67.158609
"1232",67.739998,67.980003,66.970001,67.440002,5974400,66.683994
"1233",67.410004,67.620003,66.699997,67.019997,6638100,66.268697
"1234",67.440002,68.360001,66.980003,67.199997,9142900,66.446679
"1235",67.959999,68.169998,66.790001,67.230003,7089600,66.476349
"1236",67.529999,67.529999,66.099998,66.620003,6298900,65.873187
"1237",67.139999,67.370003,66.360001,67.169998,5961200,66.417017
"1238",67.120003,67.199997,65.110001,65.279999,7261800,64.548205
"1239",65.290001,65.650002,65.050003,65.400002,4719700,64.666862
"1240",65.800003,66.029999,65.150002,65.389999,5424500,64.656972
"1241",65.540001,66.110001,65.330002,65.419998,4345300,64.686634
"1242",65.25,66.059998,65.059998,65.760002,4728800,65.022827
"1243",65.75,66.220001,65.18,66.040001,5158600,65.299687
"1244",65.75,65.75,65.110001,65.120003,7946000,64.390002
"1245",64.75,64.949997,64.120003,64.779999,4837600,64.779999
"1246",65.129997,65.75,64.870003,65.580002,6049900,65.580002
"1247",65.040001,65.660004,64.900002,65.110001,3804900,65.110001
"1248",64.57,64.82,63.5,63.84,6128800,63.84
"1249",63.939999,64.989998,63.700001,63.82,6754900,63.82
"1250",63.529999,63.950001,63.110001,63.860001,5192500,63.860001
"1251",63.700001,64.080002,63.439999,63.68,5686600,63.68
"1252",64.459999,64.470001,63.240002,63.610001,4137700,63.610001
"1253",63.700001,64.32,63.41,64.07,5058500,64.07
"1254",63.810001,64.290001,63.619999,63.799999,5378400,63.799999
"1255",63.41,63.740002,62.93,63,5341300,63
"1256",62.759998,64.220001,62.709999,63.040001,5766100,63.040001
"1257",62.919998,63.470001,62.779999,63.43,6609900,63.43
"1258",63.779999,64.330002,63.060001,63.060001,6262900,63.060001
"1259",63.91,64.239998,63.490002,64.019997,4765100,64.019997
