"","ESV.Open","ESV.High","ESV.Low","ESV.Close","ESV.Volume","ESV.Adjusted"
"909",54.830002,55.16,54.540001,54.599998,2061400,50.447715
"910",55.040001,55.580002,54.509998,54.970001,2351100,50.789579
"911",55.060001,55.18,54.349998,55.009998,2315900,50.826535
"912",54.450001,54.549999,52.25,52.610001,5468400,48.609055
"913",52.470001,52.57,50.82,51.34,4890900,47.435637
"914",51.450001,52.049999,50.830002,51.650002,2600200,47.722063
"915",51.650002,52,50.82,51.43,2891000,47.518793
"916",50.959999,50.98,50.150002,50.52,2945300,46.677997
"917",50.950001,50.970001,50.209999,50.669998,2116500,46.816588
"918",50.34,50.509998,49.650002,50.369999,2599600,46.539403
"919",50.07,50.200001,49,49.139999,3061800,45.402944
"920",49.360001,49.939999,49.080002,49.400002,2289000,45.643173
"921",49.259998,49.400002,48.25,48.580002,2709200,44.885534
"922",48.689999,50.299999,48.68,50.09,3125600,46.280698
"923",50.439999,50.720001,50.09,50.450001,2958700,46.613321
"924",50.41,51,50.200001,50.52,2381500,46.677997
"925",50.740002,52.040001,50.650002,51.919998,3243300,47.971526
"926",52.220001,52.25,50.950001,51.09,2307100,47.204649
"927",50.849998,51.599998,50.419998,51.459999,1882500,47.54651
"928",51.459999,51.639999,50.720001,51.240002,2285600,47.343243
"929",51.759998,51.91,50.029999,51.299999,2425000,47.398678
"930",51.200001,52.110001,51.200001,51.68,3015400,47.74978
"931",51.080002,52.509998,51,51.939999,3748600,47.990006
"932",52.16,52.689999,52.060001,52.419998,2764700,48.433502
"933",52.759998,53.860001,52.759998,53.290001,3379200,49.237342
"934",53.34,53.459999,52.380001,53.349998,2804300,49.292776
"935",53.330002,53.459999,52.400002,52.810001,2076800,48.793846
"936",52.830002,52.990002,52,52.610001,1870900,48.609055
"937",52.880001,53.07,52.360001,52.66,2421600,48.655252
"938",52.650002,53.200001,52.009998,52.16,2434100,48.193276
"939",52.830002,52.830002,52.169998,52.360001,1516500,48.378067
"940",52.34,52.799999,52.110001,52.720001,2186100,48.71069
"941",52.139999,52.43,51.700001,51.939999,2280600,48.682566
"942",52.209999,52.439999,51.400002,51.939999,2128400,48.682566
"943",51.869999,51.93,51.02,51.459999,2063600,48.23267
"944",51.75,52.029999,50.84,50.98,2094900,47.782774
"945",50.700001,51,49.849998,50.32,3011200,47.164166
"946",50.400002,50.540001,48.619999,48.860001,5111200,45.795731
"947",48.830002,49.110001,48.290001,48.349998,3242900,45.317714
"948",48.470001,48.740002,47.849998,48.139999,3566800,45.120885
"949",48.419998,49.09,48.27,48.970001,2781300,45.898833
"950",49.18,49.990002,49.080002,49.619999,2775700,46.508066
"951",49.669998,50.709999,49.419998,50.32,3010400,47.164166
"952",50.75,51.450001,50.700001,50.990002,4243700,47.792149
"953",51.25,51.439999,50.5,50.75,2328100,47.567199
"954",51.09,51.860001,50.509998,51.82,3227900,48.570093
"955",51.919998,52.639999,51.919998,52.060001,3117400,48.795043
"956",52.07,52.990002,52.060001,52.57,2687800,49.273057
"957",52.82,53.400002,52.25,52.889999,2078100,49.572988
"958",53.279999,53.419998,52.669998,52.779999,1932200,49.469886
"959",52.830002,53.07,51.970001,52.459999,2201800,49.169955
"960",52.5,53.040001,52.09,52.110001,2602700,48.841907
"961",52.27,52.27,50.93,51.09,4153200,47.885876
"962",51.580002,51.639999,50.77,51.099998,3882000,47.895247
"963",51.18,51.25,50.009998,50.27,3405900,47.117303
"964",50.330002,50.950001,50.130001,50.639999,3020600,47.464097
"965",50.889999,50.970001,49.77,50.029999,2925300,46.892353
"966",49.990002,50.540001,49.23,49.25,2661200,46.161272
"967",49.189999,49.34,48.529999,48.59,3490000,45.542664
"968",49,50.439999,48.75,50.43,2652700,47.267268
"969",50.459999,51.099998,50.32,50.779999,3168800,47.595316
"970",51.07,51.189999,49.360001,49.990002,3834900,46.854864
"971",50.150002,50.27,49.060001,49.98,3306700,46.845489
"972",49.93,50.299999,49.400002,49.849998,2016000,46.723641
"973",49.799999,50.360001,49.580002,50.119999,2269100,46.976709
"974",50.130001,50.700001,50.02,50.060001,2170500,46.920474
"975",50.400002,51.630001,50.25,51.490002,3754600,48.260791
"976",51.360001,51.68,50.889999,51.66,2485300,48.420128
"977",51.939999,51.990002,50.48,50.830002,2715400,47.642183
"978",51.5,52.189999,50.189999,50.25,3704900,47.098557
"979",49.970001,50.68,49.470001,50.450001,2684000,47.286014
"980",50.27,50.369999,49.75,49.82,2726900,46.695524
"981",49.93,50.330002,49.82,49.93,2226700,46.798626
"982",49.869999,50.799999,49.75,50.75,3078600,47.567199
"983",50.77,51.25,50.360001,51.150002,2093000,47.942114
"984",51.259998,51.529999,50.689999,51.5,1794100,48.270162
"985",51.389999,52.25,51.209999,51.259998,4395600,48.045213
"986",51.259998,51.400002,50.459999,50.66,2728800,47.482843
"987",50.799999,51.27,50.5,51.220001,2362400,48.007724
"988",51.400002,51.700001,50.98,51.290001,3750100,48.073334
"989",51.5,51.66,50.759998,50.860001,3734800,47.670301
"990",50.77,50.790001,49.290001,50.200001,4022100,47.051693
"991",50.029999,50.18,49.650002,50.040001,2223000,46.901728
"992",50,50.400002,49.599998,49.700001,3265300,46.583051
"993",49.66,49.790001,49.240002,49.650002,3735200,46.536187
"994",50,50.849998,49.93,50.740002,2448900,47.557828
"995",50.84,51.700001,50.759998,51.52,2587000,48.288909
"996",51.689999,51.799999,51.25,51.349998,1989600,48.129568
"997",51.700001,52.07,51.529999,51.869999,2432900,48.616957
"998",51.880001,51.880001,50.970001,51.419998,3015800,48.195178
"999",51.619999,52.59,51.560001,52.470001,3758000,49.17933
"1000",52.419998,52.790001,52.400002,52.66,3286900,49.357413
"1001",52.68,52.790001,52.380001,52.509998,1914700,49.216818
"1002",52.5,53.439999,52.349998,53.41,3443800,50.060376
"1003",53.459999,53.459999,52.880001,53.060001,5118300,49.732328
"1004",52.259998,52.310001,51.299999,51.799999,3688000,49.24746
"1005",51.98,52.110001,51.799999,51.939999,3391400,49.38056
"1006",52.049999,52.290001,51.939999,52.080002,2895200,49.513664
"1007",52.060001,52.68,52.040001,52.470001,2161400,49.884446
"1008",52.27,52.27,51.799999,52.07,1741400,49.504155
"1009",52.400002,52.939999,52.310001,52.93,2236800,50.321778
"1010",53.130001,53.299999,52.790001,53.290001,2013100,50.664039
"1011",53.299999,53.869999,53,53.759998,2332900,51.110876
"1012",53.689999,54.220001,53.389999,54,2422900,51.339051
"1013",54.189999,54.349998,53.66,54.25,2713900,51.576732
"1014",54.099998,54.240002,53.450001,54.23,2110600,51.557717
"1015",54.400002,55.419998,54.380001,55.080002,4158900,52.365834
"1016",55.139999,55.889999,55.099998,55.619999,2870600,52.879222
"1017",55.48,55.619999,54.990002,55.02,3792900,52.308789
"1018",54.900002,55.349998,54.529999,55,2895000,52.289774
"1019",54.740002,54.959999,54,54.610001,1991900,51.918993
"1020",54.52,55.349998,54.310001,55.349998,1986900,52.622526
"1021",55.240002,55.849998,55,55.57,1802000,52.831686
"1022",55.549999,55.740002,54.68,54.73,2100600,52.033079
"1023",54.830002,55.099998,54.150002,54.459999,2529700,51.776383
"1024",54.740002,54.939999,54.130001,54.619999,1091900,51.928499
"1025",54.5,54.560001,53.619999,53.799999,1905800,51.148906
"1026",53.759998,53.900002,53.02,53.779999,2278100,51.129891
"1027",53.830002,54.099998,53.549999,53.950001,1500500,51.291516
"1028",53.389999,53.700001,52.790001,53.549999,2355600,50.911225
"1029",53.34,53.549999,52.93,53.27,2236700,50.645024
"1030",53.540001,54.119999,53.450001,54.080002,2020400,51.415111
"1031",54.16,54.73,53.709999,54.560001,2777900,51.871458
"1032",54.330002,54.849998,53.900002,54.810001,2536300,52.109138
"1033",54.810001,54.950001,54,54.09,1839700,51.424616
"1034",54.259998,54.259998,53.529999,53.709999,1972900,51.063341
"1035",53.630001,53.970001,53.200001,53.93,1188300,51.272501
"1036",54.27,54.560001,53.950001,54,1549000,51.339051
"1037",54.209999,54.209999,53.43,54.049999,1447300,51.386587
"1038",54.040001,54.049999,52.970001,53.169998,2394500,50.549949
"1039",53.02,53.52,52.959999,53.25,1613500,50.626009
"1040",53.200001,53.200001,52.130001,52.5,1939800,49.912966
"1041",52.540001,52.599998,52.209999,52.220001,2135200,49.646765
"1042",52.450001,52.490002,51.279999,52.110001,3919300,49.542185
"1043",51.150002,51.299999,50,50.650002,6244400,48.15413
"1044",50.470001,51.299999,50.16,50.93,3987300,48.420331
"1045",50.389999,50.599998,49.98,50.529999,3879900,48.040041
"1046",50.18,50.619999,49.09,49.459999,4204700,47.022767
"1047",49.299999,49.709999,48.419998,48.509998,4797300,46.119579
"1048",48.84,49.060001,48.139999,48.439999,4295000,46.053029
"1049",48.650002,49.169998,48.099998,49.150002,4226900,46.728045
"1050",49.139999,49.84,48.84,49.580002,3508600,47.136857
"1051",49.610001,49.740002,48.84,48.860001,2346500,46.452335
"1052",49,49.25,48.200001,48.360001,2617100,45.976973
"1053",48.560001,48.830002,48.049999,48.139999,2219300,45.767813
"1054",48.299999,48.849998,48.099998,48.799999,2842400,46.39529
"1055",49.02,49.16,48.740002,49,2162600,46.585435
"1056",49.040001,49.59,48.830002,49.349998,2278100,46.918187
"1057",49.27,50.650002,49.110001,50.490002,3640500,48.002015
"1058",50.419998,50.5,50.080002,50.490002,2476300,48.002015
"1059",50.299999,50.5,49.77,50.009998,2432100,47.545664
"1060",50.099998,50.220001,49.669998,49.77,1592200,47.317493
"1061",49.950001,50.380001,49.900002,50.099998,2721200,47.631229
"1062",49.939999,50.290001,49.610001,49.950001,2042800,47.488623
"1063",49.900002,49.970001,49.700001,49.75,1383400,47.298478
"1064",49.93,50.490002,49.639999,50.48,2487700,47.992505
"1065",50.259998,50.310001,48.82,48.93,3191300,46.518885
"1066",49.25,49.73,49.119999,49.200001,2896300,46.775581
"1067",48.290001,48.380001,47.34,47.540001,4671800,45.897029
"1068",47.439999,47.630001,46.43,47.459999,6157200,45.819792
"1069",47.459999,47.459999,46.919998,46.93,4304900,45.30811
"1070",46.93,47.5,46.669998,46.93,3999600,45.30811
"1071",46.900002,47.360001,46.459999,47.139999,4662500,45.510851
"1072",46.939999,48.41,46.610001,48.189999,4852800,46.524563
"1073",47.98,47.98,46.209999,46.25,6991500,44.65161
"1074",46.150002,46.509998,45.75,46.07,3220100,44.47783
"1075",46.02,46.77,45.860001,45.959999,4047900,44.371631
"1076",46.060001,46.110001,45.150002,45.310001,4344700,43.744097
"1077",45.43,45.450001,44.5,44.900002,4191400,43.348267
"1078",45.119999,45.18,44.189999,44.5,6940700,42.96209
"1079",44.150002,44.150002,43.599998,43.759998,4481900,42.247662
"1080",43.73,44.02,43.380001,43.450001,4281500,41.948378
"1081",43.41,43.43,42.130001,42.450001,8188200,40.982938
"1082",42.330002,42.380001,41.82,41.91,4242300,40.461599
"1083",41.860001,42.580002,41.66,42.459999,4066200,40.992591
"1084",42,42.349998,41.779999,42.060001,3592200,40.606417
"1085",41.880001,41.959999,40.91,41.310001,4641400,39.882337
"1086",41.139999,41.43,39.52,39.599998,6578000,38.231431
"1087",39.369999,39.599998,38.380001,39.299999,11640100,37.9418
"1088",39.349998,39.419998,37.73,38.259998,6682300,36.937741
"1089",38.360001,39.080002,37.959999,38.52,5492500,37.188757
"1090",38.400002,40.060001,38.360001,38.689999,5814700,37.352881
"1091",38.580002,38.580002,36.779999,38.52,6828300,37.188757
"1092",38.240002,38.34,36.93,37.099998,4655200,35.81783
"1093",37.099998,37.75,35.959999,37.220001,7129700,35.933686
"1094",37.34,38.290001,36.689999,37,6361000,35.721288
"1095",37.009998,38.549999,36.700001,37.599998,6376900,36.300551
"1096",37.459999,38.360001,36.790001,38.150002,7834400,36.831546
"1097",37.459999,38.900002,36.959999,38.119999,7920200,36.80258
"1098",38.650002,39.509998,37.400002,37.779999,5537900,36.47433
"1099",37.799999,38.32,36.830002,38.16,5178400,36.841198
"1100",38.540001,39.41,38.16,39.34,5734300,37.980418
"1101",39.459999,40.07,38.049999,38.09,3262100,36.773618
"1102",38.68,40.349998,38.34,39.560001,3870800,38.192816
"1103",39.330002,39.490002,38.299999,38.880001,2408700,37.536317
"1104",38.060001,38.169998,37,37.509998,3161200,36.213661
"1105",38,39.029999,37.16,38.91,3132200,37.565279
"1106",39.32,39.830002,38.220001,38.709999,3499300,37.37219
"1107",39.279999,40.25,38.330002,39.950001,5309200,38.569337
"1108",39.98,40.610001,39.23,40.59,4727100,39.187218
"1109",40.779999,41.490002,39.939999,40.110001,3907000,38.723808
"1110",39.380001,39.490002,38.389999,38.599998,4415900,37.265991
"1111",38.919998,40.279999,38.599998,40.009998,4031500,38.627261
"1112",39.669998,40.540001,38.98,40.5,3356700,39.100329
"1113",40.27,41.540001,40.27,41.310001,4279600,39.882337
"1114",41.639999,41.990002,39.709999,39.919998,4025600,38.540372
"1115",40.09,40.419998,39.18,39.43,5572100,38.067308
"1116",39.240002,39.959999,39.009998,39.27,4823000,37.912838
"1117",38.919998,39.459999,37.860001,38.759998,5839100,37.420461
"1118",39,39.330002,38.220001,38.779999,4593100,37.43977
"1119",38.549999,39.529999,38.27,39.48,3595900,38.115579
"1120",39.41,39.82,39.029999,39.18,2741700,37.825948
"1121",39.110001,39.18,38.150002,38.720001,2519600,37.381846
"1122",38.720001,39.419998,38.599998,39.139999,2516100,37.787329
"1123",39.77,40.23,39.419998,39.869999,3609700,38.4921
"1124",39.84,40.169998,39.23,39.900002,4214800,38.521066
"1125",39.98,40.189999,39.240002,39.880001,4605700,38.501757
"1126",39.330002,39.400002,37.02,37.150002,6017700,35.866105
"1127",35.389999,35.549999,33.23,33.799999,6041000,32.631878
"1128",33.639999,34.209999,32.299999,33.869999,6847000,32.699459
"1129",33.610001,34.349998,32.919998,33.099998,6324700,31.95607
"1130",33.150002,34,32.900002,33.380001,5200800,32.226395
"1131",32.459999,32.599998,30.98,31.459999,6766900,31.070865
"1132",31.290001,31.639999,30.15,31.07,7589700,30.68569
"1133",30.530001,30.67,28.58,28.809999,8396200,28.453644
"1134",28.639999,30.02,28.6,29.75,7718100,29.382018
"1135",29.139999,29.24,27.879999,28.120001,7222400,27.77218
"1136",28.049999,28.950001,27.780001,27.84,5835900,27.495643
"1137",27.209999,28.16,27.01,27.040001,5571500,26.705539
"1138",27.219999,27.73,26.25,26.41,7764700,26.08333
"1139",26.24,28.360001,25.879999,27.209999,7960300,26.873434
"1140",27.4,29.469999,27.25,28.43,7356300,28.078345
"1141",29.299999,29.969999,28.799999,29.91,9426400,29.540038
"1142",30.280001,32.799999,30.040001,32.77,16918000,32.364663
"1143",32.950001,33.240002,31.16,32,7048600,31.604187
"1144",32.360001,32.490002,30.84,31.280001,6425500,30.893093
"1145",31.08,31.18,29.940001,30.389999,2477800,30.014101
"1146",30.700001,31.190001,30.110001,30.5,3020100,30.122741
"1147",30.559999,31.299999,30.370001,30.719999,3614200,30.340019
"1148",30.450001,30.940001,29.76,30.450001,4480400,30.07336
"1149",30.08,30.4,29.59,29.950001,3874600,29.579545
"1150",29.74,30.5,29.379999,30.17,2812900,29.796823
"1151",29.709999,29.709999,28.030001,28.18,5422100,27.831437
"1152",28.02,28.809999,27.82,27.99,6892900,27.643787
"1153",28.41,28.75,27.530001,28.200001,4384300,27.851191
"1154",28.35,29.129999,27.940001,29.110001,6952300,28.749934
"1155",29.26,29.459999,28.370001,29.27,4061100,28.907955
"1156",28.639999,28.639999,27.76,28.370001,4030900,28.019088
"1157",28.5,29.34,28.17,29.1,4547600,28.740058
"1158",28.780001,29.08,27.5,28.360001,7586900,28.009211
"1159",28.91,29.290001,27.6,27.65,5107800,27.307992
"1160",27.92,29.48,27.860001,28.99,6796700,28.631418
"1161",28.809999,28.879999,27.73,28.620001,4840600,28.265996
"1162",28.959999,30.34,28.9,30.27,4914000,29.895586
"1163",30.5,30.629999,29.26,29.879999,4419000,29.510409
"1164",29.73,30.110001,28.620001,28.66,4153500,28.3055
"1165",28.780001,29.32,28.530001,29.139999,3669100,28.779562
"1166",28.700001,29.65,28.459999,28.91,4975900,28.552408
"1167",28.889999,28.889999,27.870001,27.959999,4423700,27.614157
"1168",27.9,28,26.719999,27.43,4159400,27.090714
"1169",27.15,28.33,26.709999,28.040001,5510800,27.69317
"1170",28.540001,28.98,27.610001,28.889999,5421200,28.532654
"1171",29.43,30.059999,29.25,29.940001,5872200,29.569668
"1172",29.379999,29.450001,27.889999,28.379999,5555900,28.028963
"1173",28.799999,29.48,28.469999,29.370001,3941300,29.006719
"1174",29.58,30.4,29.559999,30.190001,4868600,29.816576
"1175",30.309999,32.279999,30.25,31.93,5837800,31.535053
"1176",31.790001,31.790001,29.76,30.41,6555700,30.033854
"1177",29.809999,30.1,29.139999,29.530001,4854600,29.16474
"1178",30.01,30.57,29.469999,29.620001,3953500,29.253626
"1179",30.23,30.299999,29.620001,30.030001,4063400,29.658555
"1180",29.91,31.15,29.370001,31.07,5618300,30.68569
"1181",30.469999,30.879999,29.98,30.059999,5595900,29.688183
"1182",29.280001,30.280001,28.93,30.02,5016800,29.648678
"1183",30.08,30.280001,29.459999,29.76,3591500,29.391894
"1184",29.309999,29.309999,28.4,28.65,4303600,28.295623
"1185",28.75,28.75,26.65,26.969999,11027000,26.636403
"1186",27.040001,27.209999,26.299999,26.58,7171600,26.251228
"1187",25.5,25.85,24.16,24.41,11849700,24.108069
"1188",24.58,24.92,24.35,24.469999,7782800,24.167326
"1189",24.25,24.299999,23.17,23.77,8790800,23.475986
"1190",23.84,24.48,23.639999,24.139999,6312800,23.841408
"1191",24.1,24.219999,23.610001,24,7423600,23.70314
"1192",23.91,24.030001,23.25,23.889999,6315500,23.742893
"1193",23.75,23.83,22.73,22.85,7296800,22.709298
"1194",22.83,23.360001,22.4,22.469999,6418900,22.331637
"1195",22.030001,22.799999,21.809999,22.25,6988700,22.112993
"1196",22.309999,22.690001,21.9,22.440001,6096700,22.301823
"1197",22.639999,22.74,21.799999,21.9,5435700,21.765147
"1198",21.540001,21.559999,20.200001,20.459999,9391800,20.334014
"1199",20.200001,20.74,19.780001,20.620001,6664700,20.49303
"1200",20.290001,20.780001,20.23,20.379999,7514900,20.254507
"1201",20.23,21.809999,20.110001,21.700001,7401900,21.56638
"1202",21.26,21.32,20.469999,20.799999,5382100,20.67192
"1203",21.23,21.540001,20.99,21.049999,12145200,20.920381
"1204",21.110001,22.1,20.940001,20.98,7303800,20.850812
"1205",21.030001,21.379999,20.65,21,5680000,20.87069
"1206",21.299999,22.120001,21.02,21.76,5931600,21.62601
"1207",22.209999,22.48,21.27,21.700001,5368200,21.56638
"1208",21.41,21.540001,20.969999,21.280001,4347300,21.148966
"1209",21.35,21.58,20.799999,21.120001,5950400,20.989952
"1210",20.870001,21.43,20.719999,21.07,4301100,20.940258
"1211",21.16,21.549999,21.040001,21.34,3404900,21.208596
"1212",21.049999,21.950001,21.040001,21.879999,4580100,21.74527
"1213",21.98,23.57,21.98,23.23,6588400,23.086958
"1214",23.110001,24.040001,22.940001,23.51,5432600,23.365234
"1215",23.5,23.76,22.65,22.73,5879300,22.590036
"1216",22.92,24.26,22.92,24.02,6630600,23.872094
"1217",24.030001,24.4,23.450001,23.66,5179800,23.51431
"1218",24.01,24.1,23.280001,23.610001,4246800,23.464619
"1219",23.879999,25.42,23.870001,25.18,5989500,25.024951
"1220",25.360001,26.66,25.09,26.58,7897400,26.41633
"1221",26.370001,26.370001,24.969999,25.200001,8602500,25.044828
"1222",25.07,25.33,24.6,24.85,5241200,24.696983
"1223",24.75,25.32,24.450001,24.58,5329200,24.428645
"1224",24.709999,24.709999,23.75,23.9,4418500,23.752832
"1225",23.91,24.16,23.59,24.030001,4486500,23.882033
"1226",24.02,24.549999,23.84,24.27,4386500,24.120555
"1227",24.23,24.49,23.76,24.040001,2974400,23.891971
"1228",24.110001,24.66,23.950001,24.15,3375200,24.001293
"1229",23.84,24.469999,23.76,24.280001,3285700,24.130493
"1230",24.23,25.59,24.09,24.9,7199700,24.746674
"1231",25.379999,27.99,25,27.280001,10942200,27.11202
"1232",26.92,27.57,26.450001,27.370001,7715600,27.201466
"1233",27.459999,27.780001,26.51,26.799999,4787900,26.634975
"1234",27.27,28.4,27.16,27.51,8214900,27.340604
"1235",28,28.190001,27.110001,27.18,6037000,27.012636
"1236",27.26,27.26,25.469999,25.52,7824400,25.362858
"1237",25.790001,26.57,25.190001,26.51,5983700,26.346761
"1238",26.5,26.65,25.879999,26.129999,3796100,25.9691
"1239",26.110001,27.040001,26.110001,26.790001,4457200,26.625038
"1240",26.889999,27.540001,26.49,27.35,4725400,27.181589
"1241",27.49,27.620001,25.870001,26.02,4938300,25.859779
"1242",25.75,26.09,25.360001,25.799999,4896300,25.641132
"1243",25.620001,25.68,24.629999,25.26,5614400,25.104458
"1244",24.92,24.93,23.940001,24.66,5881400,24.508153
"1245",24.709999,24.84,24.360001,24.5,5422500,24.349138
"1246",24.82,25.709999,24.799999,25.299999,4736200,25.144211
"1247",24.809999,25.27,24.6,25.08,2586700,24.925566
"1248",24.66,25.15,24.16,24.23,3576300,24.0808
"1249",24.139999,24.65,24,24.25,3685400,24.100677
"1250",24.17,24.190001,23.620001,24.02,4032800,23.872094
"1251",23.98,24.23,23.5,23.5,5495800,23.355296
"1252",23.440001,23.67,23.209999,23.4,4686900,23.255911
"1253",23.6,24.870001,23.58,24.459999,5130700,24.309383
"1254",24.209999,24.809999,24,24.360001,4420700,24.210001
"1255",23.83,24.15,23.74,23.74,3197000,23.74
"1256",23.52,24.6,23.51,24.370001,6688900,24.370001
"1257",24.219999,24.809999,24.049999,24.200001,4063400,24.200001
"1258",24.58,24.74,23.879999,23.889999,4081100,23.889999
"1259",24.450001,24.76,24.200001,24.67,4233100,24.67
