"","MUR.Open","MUR.High","MUR.Low","MUR.Close","MUR.Volume","MUR.Adjusted"
"882",64.660004,64.839996,63.369999,64.120003,1201600,61.745082
"883",64.029999,64.449997,63.84,64.099998,1085800,61.725819
"884",64.190002,64.260002,63.200001,63.450001,1502800,61.099896
"885",63.549999,63.810001,62.880001,63.150002,1128100,60.811009
"886",63.029999,63.529999,62.48,63.009998,1011500,60.676191
"887",63.16,63.720001,62.849998,63.299999,1057300,60.955451
"888",63.080002,63.349998,62.490002,63.110001,1444800,60.772489
"889",63.18,64.209999,62.830002,63.900002,1211500,61.53323
"890",63.830002,64.669998,63.470001,64.410004,1141500,62.024342
"891",64.519997,64.800003,63.549999,63.59,2282200,61.23471
"892",63.990002,64.300003,63.599998,63.669998,888900,61.311745
"893",63.740002,64.040001,63.689999,63.720001,291300,61.359896
"894",63.959999,64.309998,63.639999,64.120003,691900,61.745082
"895",64.410004,64.559998,63.900002,64.419998,408700,62.033966
"896",64.589996,64.650002,63.740002,64.139999,600400,61.764338
"897",64.120003,64.940002,64.010002,64.879997,868300,62.476928
"898",64.559998,64.760002,63.290001,63.700001,936800,61.340637
"899",63.630001,63.98,62.900002,63.299999,928500,60.955451
"900",63.169998,63.259998,62.490002,62.77,1617000,60.445082
"901",63.02,63.720001,62.73,63.400002,1175000,61.051749
"902",63.400002,63.709999,62.57,62.889999,1676000,60.560637
"903",62.91,63.490002,62.689999,63.389999,1420800,61.042117
"904",63.57,63.619999,62.330002,62.950001,1162800,60.618416
"905",62.77,63.220001,62.259998,62.34,1865700,60.031009
"906",62.43,62.810001,61.900002,62.700001,1763200,60.377675
"907",62.639999,63.200001,62.41,62.939999,1312600,60.608784
"908",62.790001,63.150002,62.389999,62.529999,899300,60.21397
"909",62.880001,63.400002,62.599998,62.77,1451500,60.445082
"910",63.110001,63.279999,62.32,62.93,1201100,60.599156
"911",63.220001,63.77,63.080002,63.349998,1108600,61.003598
"912",63,63.240002,62.02,62.509998,1509100,60.19471
"913",61.959999,62.02,60.5,60.5,1383500,58.25916
"914",60.57,60.869999,59.57,60.290001,1186700,58.056939
"915",60.189999,61.330002,60.189999,61.169998,1177900,58.904342
"916",60.950001,61.220001,60.040001,60.470001,2300400,58.230272
"917",58.939999,60.049999,55.889999,57.439999,3459400,55.312497
"918",56.459999,57.650002,56.049999,56.610001,2595800,54.513241
"919",56.25,56.369999,55.299999,55.369999,2774800,53.319167
"920",55.580002,56.259998,55.380001,55.68,1833200,53.617686
"921",55.639999,55.73,54.669998,54.740002,2083400,52.712504
"922",55.200001,55.970001,55.119999,55.869999,3910900,53.800648
"923",56.299999,58.279999,55.869999,57.93,5908000,55.784349
"924",58,58,56.91,56.93,2638400,54.821388
"925",57.099998,57.990002,56.880001,57.169998,1926900,55.052497
"926",57.310001,57.68,56.23,56.279999,2181700,54.195462
"927",55.560001,57.470001,55.310001,57.220001,2986300,55.408804
"928",57.189999,60.419998,57.169998,60.060001,5243900,58.158909
"929",60.110001,60.330002,58.529999,58.59,2279400,56.735438
"930",58.279999,59.049999,57.540001,57.59,2374300,55.767091
"931",57.52,58.299999,57.5,58.110001,1481000,56.270632
"932",58.040001,58.279999,57.470001,57.669998,1592600,55.844557
"933",58.099998,59.43,57.970001,59.130001,2232600,57.258346
"934",59.110001,59.790001,58.619999,59.080002,1254700,57.209929
"935",59.009998,59.529999,58.91,59.25,1554000,57.374546
"936",59.209999,59.43,58.830002,59.310001,1140500,57.432649
"937",59.259998,60.139999,58.830002,59.369999,1495100,57.490747
"938",59.23,60.18,59.07,59.209999,1246300,57.335812
"939",59.540001,59.779999,59,59.439999,1084200,57.558531
"940",59.459999,60.110001,59.330002,59.490002,1681400,57.606951
"941",59.509998,60.139999,59.48,59.889999,983200,57.994288
"942",60.169998,60.290001,59.599998,59.869999,1045600,57.97492
"943",59.869999,60.189999,59.27,59.689999,1405200,57.800618
"944",59.779999,60.310001,59.060001,59.330002,1575300,57.452016
"945",59,59.91,58.990002,59.5,1328800,57.616633
"946",59.650002,59.860001,58.860001,59.02,1493900,57.151827
"947",59,60.310001,59,60.259998,1934100,58.352575
"948",61.299999,61.310001,59.619999,60.060001,1281200,58.158909
"949",60.080002,60.610001,59.939999,60.360001,936600,58.449412
"950",60.259998,60.5,59.57,59.91,1010900,58.013655
"951",59.610001,60.84,59.509998,60.709999,1469700,58.788332
"952",61.27,61.639999,60.91,61.439999,2492400,59.495225
"953",62.150002,62.57,61.77,61.810001,2182600,59.853515
"954",62,62.52,61.869999,61.970001,1444900,60.008451
"955",62.209999,62.880001,61.639999,61.66,1450200,59.708262
"956",61.830002,62.970001,61.700001,62.279999,1380600,60.308636
"957",62.560001,62.939999,62.25,62.75,1066000,60.76376
"958",63,63.139999,62.27,62.860001,1802300,60.870279
"959",62.93,63.139999,62.59,62.98,1051400,60.986479
"960",62.830002,63.529999,62.450001,63.439999,1336700,61.431918
"961",62.049999,63.259998,61.380001,61.869999,3073800,59.911614
"962",62.139999,62.919998,61.669998,61.91,1598400,59.950349
"963",61.779999,61.990002,61.060001,61.27,1307100,59.330607
"964",60.880001,61.549999,59.860001,61.099998,2529400,59.165986
"965",60.950001,61.060001,59.459999,60.400002,2290200,58.488147
"966",60.400002,61.07,59.950001,60.02,1908700,58.120174
"967",59.889999,60.5,59.529999,59.610001,1362700,57.723152
"968",60.02,60.290001,59.41,59.950001,1364000,58.05239
"969",59.990002,61.720001,59.889999,61.599998,1697600,59.65016
"970",62.52,63.18,62.130001,63.169998,1875600,61.170464
"971",63.02,64.25,62.860001,63.939999,1379400,61.916091
"972",63.990002,64.470001,63.700001,64.330002,700200,62.29375
"973",63.98,64.120003,63.349998,63.779999,1154900,61.761156
"974",63.860001,64.959999,63.709999,64.82,897800,62.768238
"975",65,65.339996,64.370003,64.75,1088800,62.700454
"976",64.519997,64.660004,63.48,63.73,865300,61.71274
"977",64,64.540001,63.490002,64.120003,1333300,62.090398
"978",64.589996,65.099998,64.370003,64.529999,1155100,62.487416
"979",64.169998,64.349998,62.650002,63.43,2428500,61.422236
"980",61,62.490002,60.279999,61.360001,3620000,59.417759
"981",61.380001,61.57,60.860001,61.209999,2141600,59.272505
"982",61.209999,61.540001,61.009998,61.290001,2203700,59.349975
"983",61.240002,61.75,60.830002,60.84,1436000,58.914218
"984",61.32,61.57,60.790001,60.990002,1228900,59.059471
"985",60.889999,61.16,59.869999,59.990002,1477100,58.091125
"986",59.900002,60.189999,59.57,60,1515600,58.100806
"987",60.369999,61.299999,60.130001,61.110001,1338900,59.175672
"988",61.09,61.459999,60.650002,60.990002,1312000,59.059471
"989",60.779999,61.189999,60.68,60.82,929800,59.198657
"990",61.310001,61.779999,60.16,61.099998,1473900,59.471191
"991",60.900002,60.93,59.93,60.130001,909900,58.527052
"992",60.029999,60.830002,59.869999,60.759998,1194200,59.140255
"993",60.639999,61.02,60.369999,60.439999,755400,58.828786
"994",61.23,61.709999,60.799999,61.650002,1478600,60.006532
"995",61.560001,61.84,61.099998,61.150002,879600,59.519861
"996",61.060001,61.369999,60.599998,60.779999,939200,59.159722
"997",60.880001,61,59.799999,60.650002,1623000,59.03319
"998",60.740002,60.880001,60.369999,60.59,1164700,58.974788
"999",60.84,61.900002,60.689999,61.84,1337100,60.191466
"1000",61.5,61.880001,61.259998,61.669998,1673900,60.025996
"1001",61.959999,62.200001,61.490002,62.049999,972300,60.395867
"1002",61.950001,62.099998,61.57,62,1263800,60.3472
"1003",61.970001,62.450001,61.740002,62.169998,927500,60.512667
"1004",62.139999,62.619999,61.860001,62.470001,689400,60.804672
"1005",62.630001,63.32,62.439999,63.16,712200,61.476277
"1006",63.16,63.91,63.099998,63.799999,678600,62.099215
"1007",63.240002,63.740002,63.099998,63.240002,1605300,61.554146
"1008",63.130001,63.759998,63.02,63.630001,989100,61.933749
"1009",63.990002,64.830002,63.830002,64.139999,1081800,62.430152
"1010",64.309998,65.330002,64.010002,65.279999,1288700,63.539761
"1011",65.279999,65.599998,64.910004,65.349998,1015100,63.607894
"1012",64.989998,65.110001,64.18,64.709999,1271900,62.984956
"1013",64.650002,65.029999,64.309998,64.889999,1226500,63.160158
"1014",64.910004,65.559998,64.540001,65.559998,923300,63.812295
"1015",65.860001,66.110001,65.410004,66.010002,1712800,64.250304
"1016",66.559998,67.07,66.370003,66.82,1093600,65.038708
"1017",66.800003,66.910004,64.800003,64.889999,1119900,63.160158
"1018",64.639999,65.940002,64.389999,65.779999,1218400,64.026432
"1019",65.839996,66.43,65.360001,66.150002,961600,64.386571
"1020",66.019997,66.860001,66.019997,66.68,1264000,64.902441
"1021",66.699997,66.699997,66.269997,66.480003,1152400,64.707776
"1022",66.779999,66.879997,66.379997,66.620003,1054300,64.844043
"1023",66.449997,66.870003,66.269997,66.739998,790600,64.960839
"1024",66.980003,66.980003,66.68,66.760002,679900,64.98031
"1025",66.389999,67.059998,66.120003,67,1540600,65.21391
"1026",66.769997,67,65.769997,66.199997,1532500,64.435234
"1027",66.230003,66.559998,65.699997,66.050003,1141000,64.289238
"1028",65.389999,65.709999,64.910004,65.449997,1191000,63.705227
"1029",65.5,65.709999,65.190002,65.239998,1350700,63.500826
"1030",65.449997,65.919998,65.059998,65.639999,839700,63.890164
"1031",65.379997,65.589996,64.300003,65.029999,1183300,63.296425
"1032",65.489998,66.190002,65.389999,65.970001,1018400,64.211369
"1033",66.209999,67.68,66.080002,66.129997,2315400,64.3671
"1034",66.260002,66.449997,65.720001,66.32,1142700,64.552037
"1035",65.889999,66.75,65.879997,66.639999,1180500,64.863506
"1036",66.889999,67.620003,66.860001,67.089996,1050300,65.301507
"1037",67.279999,67.769997,67.110001,67.75,917700,65.943917
"1038",67.699997,68.43,67.480003,67.730003,1187500,65.924453
"1039",67.699997,67.989998,67.370003,67.610001,676700,65.807649
"1040",67.559998,67.919998,66.959999,67.510002,693200,65.710317
"1041",67.260002,68.040001,67.230003,67.230003,753700,65.437782
"1042",67.629997,68.150002,66.330002,66.720001,1433600,64.941376
"1043",61.240002,63.860001,61.029999,62.130001,3942100,60.473736
"1044",61.509998,62,60.689999,61.529999,2145100,59.889728
"1045",61.470001,62.139999,61.099998,62.049999,1296500,60.395867
"1046",61.59,61.889999,60.389999,60.669998,1526900,59.052654
"1047",60.439999,61.330002,60.169998,60.849998,1358800,59.227856
"1048",61.689999,62.91,60.119999,60.369999,1491200,58.760652
"1049",60.5,61.389999,60.349998,61.32,1110300,59.685328
"1050",61.689999,61.860001,61.080002,61.130001,723400,59.500394
"1051",60.880001,61.080002,60.029999,60.290001,871700,58.682787
"1052",60.549999,60.880001,59.880001,60.02,1175200,58.419984
"1053",59.880001,60.09,59.580002,59.860001,981000,58.606004
"1054",60.200001,60.549999,60,60.459999,999900,59.193433
"1055",60.57,60.75,60.189999,60.549999,1264800,59.281548
"1056",60.759998,61.009998,60.459999,60.48,1363200,59.213014
"1057",60.490002,60.66,60.060001,60.610001,830100,59.340292
"1058",60.5,61.41,60.450001,61.32,780200,60.035418
"1059",61.119999,61.119999,60.32,60.849998,618000,59.575262
"1060",61.07,61.400002,60.939999,61.279999,594900,59.996255
"1061",61.389999,61.970001,61.119999,61.130001,737900,59.849399
"1062",61.25,61.34,60.68,60.790001,716100,59.516522
"1063",60.740002,61.400002,60.52,61.110001,733100,59.829818
"1064",61.52,62.529999,61.240002,62.470001,1290800,61.161328
"1065",62.299999,62.450001,60.66,60.959999,945800,59.682959
"1066",61.41,61.689999,61.110001,61.200001,934200,59.917933
"1067",61.139999,61.169998,59.389999,59.68,1314200,58.429774
"1068",59.720001,60.02,59.279999,59.939999,1010700,58.684326
"1069",59.57,59.599998,58.369999,58.990002,1058000,57.75423
"1070",59.040001,59.169998,58.220001,58.599998,841000,57.372397
"1071",58.48,58.59,57.799999,58.330002,822100,57.108057
"1072",57.830002,58.290001,57.439999,58.009998,1183900,56.794757
"1073",57.77,57.900002,57.09,57.27,706700,56.070261
"1074",57.029999,58,56.75,57.939999,1392900,56.726224
"1075",58,59,57.84,58.490002,1207600,57.264705
"1076",58.490002,58.77,58.189999,58.27,903300,57.049312
"1077",58.299999,58.450001,57.580002,57.700001,782400,56.491253
"1078",57.98,58.07,57.52,57.860001,1289500,56.647901
"1079",57.169998,57.439999,56.869999,57.150002,764200,55.952776
"1080",57.130001,58.099998,57.029999,57.560001,1397200,56.354187
"1081",57.560001,57.599998,56.529999,57.279999,1326200,56.08005
"1082",57.310001,57.310001,56.18,56.18,946200,55.003095
"1083",56.23,57.349998,56.209999,57.060001,924900,55.864661
"1084",56.43,57.189999,56,57,1122200,55.805917
"1085",57,58.400002,56.759998,56.91,2800100,55.717802
"1086",56.919998,56.98,56.110001,56.130001,2471700,54.954143
"1087",55.400002,56.200001,54.509998,55.720001,1498600,54.552733
"1088",55.709999,55.799999,54.740002,55.049999,1156900,53.896766
"1089",55.099998,55.439999,54.349998,54.939999,1202400,53.78907
"1090",54.490002,55.060001,54.330002,54.380001,1453200,53.240804
"1091",54.240002,55.57,53.73,55.5,1996300,54.33734
"1092",54.950001,55.23,53.709999,53.91,2584100,52.780649
"1093",53.59,54.369999,52.91,53.18,2460600,52.065942
"1094",53.029999,53.759998,50.759998,50.790001,2209100,49.72601
"1095",51.029999,52.310001,50.049999,50.529999,2385100,49.471455
"1096",49.900002,51.290001,49.380001,51.110001,3170000,50.039306
"1097",49.939999,52.23,49.779999,51.880001,2911500,50.793176
"1098",52.860001,52.900002,51.279999,51.459999,2746200,50.381972
"1099",51.380001,51.939999,50.740002,51.73,1784600,50.646317
"1100",52.189999,53.450001,52.18,53.419998,1420300,52.300912
"1101",53.560001,54.060001,52.029999,52.049999,1210900,50.959613
"1102",52.66,53.560001,52.330002,53.040001,1126000,51.928875
"1103",52.849998,53,51.970001,52.150002,1699500,51.05752
"1104",51.32,51.43,50.43,50.889999,1491300,49.823914
"1105",51.32,52.689999,50.75,52.630001,1118200,51.527464
"1106",53.23,53.57,51.290001,52,2495200,50.910661
"1107",52,52.990002,51.040001,52.209999,3000900,51.116261
"1108",51.799999,53.450001,51.139999,53.389999,1889600,52.271542
"1109",53.810001,54.57,52.259998,52.439999,1907300,51.341442
"1110",51.580002,51.900002,50.66,51.240002,1503600,50.166584
"1111",51.599998,52.400002,50.779999,52.25,1485400,51.155424
"1112",52.130001,53.169998,51.57,53.049999,1836800,51.938664
"1113",53.259998,54.57,53,54.529999,2022100,53.387659
"1114",54.990002,55.360001,53.619999,53.849998,2378800,52.721904
"1115",54.060001,54.52,53.509998,54.119999,1626200,52.986248
"1116",52.84,53.450001,51.310001,52.52,1632900,51.754471
"1117",52.099998,52.189999,50.860001,51.330002,1348800,50.581818
"1118",51.529999,52.040001,51.18,51.939999,1247100,51.182923
"1119",51.32,51.779999,50.84,51.41,1084200,50.66065
"1120",51.299999,51.91,50.860001,51.720001,821500,50.966133
"1121",51.720001,51.779999,50.82,51.610001,1881600,50.857735
"1122",51.630001,53.509998,51.59,53.259998,1666900,52.483683
"1123",54.209999,54.740002,53.610001,54.080002,1245000,53.291734
"1124",53.919998,53.98,52.669998,52.990002,1153500,52.217622
"1125",53.330002,53.369999,51.720001,52.439999,2444100,51.675635
"1126",52.220001,52.310001,51.459999,51.580002,864900,50.828174
"1127",49.299999,49.389999,47.860001,48.419998,4022200,47.71423
"1128",48,49.110001,47.68,49.029999,3402300,48.31534
"1129",48.549999,50.130001,48.220001,49.080002,2461600,48.364614
"1130",49.400002,50.25,49.07,49.720001,1755200,48.995285
"1131",48.779999,49.639999,48.439999,49.189999,1734000,48.473007
"1132",49,49.709999,48.490002,48.919998,1930200,48.206942
"1133",48.150002,48.330002,45.919998,46.150002,2632500,45.477321
"1134",46.029999,47.52,45.939999,46.849998,2117800,46.167115
"1135",45.970001,45.970001,44.959999,45.43,2079000,44.767815
"1136",45.540001,46.610001,45.41,45.66,2070000,44.994462
"1137",44.689999,45.75,44.189999,44.919998,3030600,44.265246
"1138",45.380001,45.779999,44.310001,44.389999,1806900,43.742973
"1139",43.779999,46.630001,43.57,44.84,3415800,44.186414
"1140",45.18,48.060001,45.169998,47.52,2890200,46.827351
"1141",48.860001,49.349998,46.939999,48.619999,2327900,47.911316
"1142",48.93,50.700001,48.68,50.66,3812900,49.921582
"1143",49.93,50.040001,48.939999,49.93,1627800,49.202223
"1144",50.349998,51.41,50.009998,51.099998,1437900,50.355167
"1145",50.68,50.75,49.549999,50.310001,651300,49.576685
"1146",50.740002,50.970001,50.18,50.330002,675500,49.596394
"1147",50.59,51.029999,50.040001,50.529999,1110200,49.793476
"1148",50.279999,51.07,49.75,50.740002,1379100,50.000418
"1149",50.02,51.110001,49.810001,50.52,1282800,49.783623
"1150",49.91,50.77,49.610001,50.490002,1425500,49.754062
"1151",49.52,49.52,47.439999,47.799999,2079800,47.103268
"1152",47.610001,48.419998,46.259998,46.580002,2380700,45.901054
"1153",47.34,47.630001,46.18,46.48,2030300,45.802509
"1154",47.060001,48.59,46.720001,48.57,2919000,47.862045
"1155",48.560001,48.869999,47.630001,48.509998,1389100,47.802919
"1156",47.290001,47.360001,46.080002,46.740002,2198100,46.058721
"1157",46.950001,47.32,45.84,46.630001,2051600,45.950324
"1158",46.450001,46.549999,44.84,46.360001,1822000,45.684259
"1159",47.200001,47.299999,45.439999,45.48,1335000,44.817085
"1160",45.790001,47.759998,45.650002,47.68,2741100,46.985019
"1161",47.029999,47.369999,46.540001,47.369999,1537300,46.679536
"1162",47.52,48.389999,47.41,48.029999,1366400,47.329916
"1163",48.34,48.490002,47.169998,48.110001,1282600,47.408751
"1164",47.73,48.389999,46.52,46.630001,2368400,45.950324
"1165",46.66,47.099998,46.169998,46.869999,1678000,46.186824
"1166",46.580002,47.029999,46.189999,46.779999,2131400,46.098135
"1167",46.380001,46.560001,43,43.400002,4028300,42.767405
"1168",43.830002,43.98,42.189999,43.68,3957400,43.043322
"1169",43.389999,45.82,43.049999,44.91,3165100,44.255394
"1170",46.200001,47.68,45.689999,47.650002,2804000,46.955457
"1171",48.799999,50.59,48.709999,49.91,3058500,49.182514
"1172",48.889999,49.84,48.349998,49.169998,2874800,48.453298
"1173",49.599998,50.43,49.310001,50.189999,1836400,49.458431
"1174",50.77,50.77,49.799999,50.509998,2203300,49.773767
"1175",50.98,51.43,50.360001,51.07,3358000,50.325606
"1176",51.169998,51.299999,50.450001,51.07,3349000,50.325606
"1177",50.279999,51.040001,49.790001,50.93,2693000,50.187647
"1178",51.310001,51.849998,50.689999,50.889999,1722200,50.495242
"1179",51.779999,52,51.259998,51.77,1815400,51.368417
"1180",51.490002,51.790001,51.130001,51.599998,1618200,51.199734
"1181",50.810001,51.610001,50.41,50.509998,1916900,50.118189
"1182",46.98,50.630001,46.98,50.040001,2156200,49.651837
"1183",50.07,50.509998,49.689999,50.27,1355400,49.880053
"1184",49.52,50.669998,49.279999,50.560001,1863100,50.167804
"1185",51.200001,51.209999,50.310001,51,1531200,50.60439
"1186",51,51.82,50.610001,51.650002,1138800,51.249349
"1187",51.240002,51.32,50.540001,51.009998,2215500,50.61431
"1188",51.189999,51.610001,50.709999,50.889999,2081800,50.495242
"1189",50.52,50.619999,48.68,49.110001,2022400,48.729051
"1190",49.330002,50.369999,49.209999,49.939999,1209900,49.552611
"1191",49.900002,50.040001,49.150002,49.98,968300,49.592301
"1192",49.689999,49.91,49.25,49.880001,1392700,49.493079
"1193",49.400002,49.950001,48.43,48.599998,1834400,48.223005
"1194",48.450001,48.849998,47.639999,47.639999,1224900,47.270453
"1195",47.060001,47.380001,46.099998,46.369999,1960200,46.010304
"1196",46.650002,47.48,46.5,47.240002,985900,46.873558
"1197",47.5,47.540001,46.540001,46.59,1001700,46.228598
"1198",46.130001,46.889999,45.610001,46.830002,1492700,46.466738
"1199",46.41,47.599998,46.189999,47.560001,1276400,47.191075
"1200",47.169998,47.439999,46.880001,47.240002,1016300,46.873558
"1201",46.970001,49.580002,46.849998,49.290001,1657600,48.907655
"1202",48.490002,48.540001,46.599998,46.82,2441600,46.456814
"1203",47.389999,48.07,46.93,47.689999,2802200,47.320064
"1204",47.82,48.139999,47.02,47.02,1644600,46.655263
"1205",46,46.619999,45.599998,45.950001,2337700,45.593563
"1206",46.310001,47.43,46.029999,47.07,1691500,46.704875
"1207",47.84,48.23,47.16,47.349998,1279300,46.982701
"1208",46.950001,47.099998,46.439999,46.860001,1335500,46.496504
"1209",47.59,47.82,46.869999,47.669998,1467700,47.300219
"1210",47.060001,47.450001,46.599998,46.599998,1719500,46.238519
"1211",46.880001,48.189999,46.880001,47.639999,1733800,47.270453
"1212",47.380001,48.57,47.380001,48.389999,1655500,48.014635
"1213",48.860001,50.41,48.5,50.07,2340400,49.681603
"1214",50.110001,50.880001,49.919998,50.419998,1801800,50.028887
"1215",50.66,51.09,48.830002,49.029999,2117200,48.64967
"1216",49.27,49.84,49.150002,49.610001,2620400,49.225172
"1217",49.709999,49.939999,49.23,49.380001,1205400,48.996957
"1218",49.669998,49.849998,48.779999,48.939999,1165900,48.560368
"1219",49.290001,49.619999,48.990002,49.419998,2499000,49.036644
"1220",49.84,50.790001,49.75,50.560001,3429700,50.167804
"1221",50.27,50.490002,49.860001,50.029999,2226600,49.641913
"1222",49.639999,50.02,49.310001,49.639999,1825300,49.254939
"1223",49.779999,50.77,49.779999,50.02,2200200,49.631992
"1224",50.07,50.200001,49.139999,49.27,1671900,48.88781
"1225",49.529999,49.580002,48.849998,49.27,1059700,48.88781
"1226",49.459999,49.959999,49.310001,49.360001,1827500,48.977112
"1227",49.099998,49.299999,47.720001,48.07,2356600,47.697117
"1228",48.310001,48.580002,47.889999,47.93,2082800,47.558204
"1229",48.209999,48.650002,47.889999,48.400002,2019900,48.024559
"1230",48.380001,49.549999,48.110001,49.189999,2197600,48.808428
"1231",49.299999,49.299999,46.619999,47.610001,5969900,47.240687
"1232",47.509998,47.509998,46.169998,46.560001,2653100,46.198832
"1233",46.5,46.93,45.759998,46.470001,2572300,46.10953
"1234",47.040001,47.48,46.029999,46.900002,3041900,46.536195
"1235",47.299999,47.720001,46.75,47.040001,2807000,46.675108
"1236",46.990002,47.599998,46.369999,46.709999,2929500,46.347666
"1237",47.18,47.23,46.009998,46.639999,2586700,46.27821
"1238",46.639999,46.669998,44.68,45.060001,2645700,44.710468
"1239",45.099998,45.560001,44.900002,45.119999,1472900,44.77
"1240",45.150002,45.209999,44.459999,44.77,2127900,44.77
"1241",44.91,45.27,44.34,44.43,1646400,44.43
"1242",44.119999,44.740002,43.939999,44.52,1848400,44.52
"1243",43.970001,44.07,42.970001,43.52,2579900,43.52
"1244",43.09,43.310001,42.669998,42.919998,2524300,42.919998
"1245",43.23,43.610001,42.68,43.139999,2269900,43.139999
"1246",43.509998,43.869999,43.110001,43.470001,1995900,43.470001
"1247",42.91,43.68,42.880001,43.439999,1192100,43.439999
"1248",42.880001,43.310001,42.619999,42.950001,1516100,42.950001
"1249",42.889999,43.580002,42.689999,43.330002,1929500,43.330002
"1250",42.990002,43.48,42.59,43.400002,1772100,43.400002
"1251",43.470001,43.580002,43.02,43.459999,1971500,43.459999
"1252",43.48,43.580002,42.5,42.52,1855500,42.52
"1253",42.799999,43.209999,42.400002,42.919998,1722000,42.919998
"1254",42.68,43.080002,42.509998,42.740002,1313200,42.740002
"1255",42.330002,42.82,42.259998,42.48,1305700,42.48
"1256",42.18,43.380001,42.150002,42.299999,1605000,42.299999
"1257",42.09,42.380001,41.779999,42.16,2471800,42.16
"1258",42.599998,43.360001,42.48,43.259998,2577700,43.259998
"1259",43.959999,44.060001,43.619999,43.939999,1889800,43.939999
