"","TWC.Open","TWC.High","TWC.Low","TWC.Close","TWC.Volume","TWC.Adjusted"
"896",134.330002,135.179993,133.919998,134.940002,661600,130.268478
"897",134.960007,135.610001,134.570007,135.5,1384900,130.809089
"898",135.070007,135.470001,133.710007,133.839996,1619400,129.206553
"899",134.429993,134.5,133.100006,133.399994,1279100,128.781783
"900",135,135.570007,133.440002,134.029999,2119500,129.389978
"901",134.139999,135.009995,133.929993,134.899994,1724200,130.229854
"902",134.580002,134.899994,132.179993,132.550003,2943500,127.961218
"903",133,133.960007,132.779999,133.169998,1703400,128.55975
"904",132.960007,134.009995,132.399994,133.360001,2074400,128.743175
"905",132.779999,133.429993,130.880005,132.399994,3078300,127.816403
"906",134.910004,137.199997,134.199997,136,8992100,131.291779
"907",135.899994,136.460007,135,135.130005,3410000,130.451903
"908",135.789993,135.850006,134.449997,135.289993,3298700,130.606352
"909",135.330002,135.940002,134.990005,135.710007,2703700,131.011825
"910",134.910004,135.619995,134.449997,134.509995,3756200,129.853356
"911",134.929993,135.529999,134.669998,134.880005,1590400,130.210557
"912",134.539993,135.320007,133.949997,134.550003,2704200,129.89198
"913",134.029999,135.160004,133.339996,133.699997,2781400,129.0714
"914",132.570007,135.479996,130.529999,133.449997,7818700,128.830055
"915",134.100006,134.630005,133.330002,133.710007,2105000,129.081064
"916",132.429993,133.720001,131.899994,132.100006,3452400,127.5268
"917",133.199997,134.660004,132.270004,134.199997,2017300,129.554091
"918",132.350006,134.610001,132.259995,133.270004,2060100,128.656294
"919",135.740005,135.899994,133.5,134.009995,4025900,129.370666
"920",135.149994,136.139999,134.059998,135.899994,1956900,131.195235
"921",134.559998,135.639999,134.410004,134.820007,1224900,130.152637
"922",135.5,135.820007,134.630005,135.649994,2232300,130.95389
"923",135.669998,136.440002,134.660004,135.350006,2085400,130.664287
"924",134.800003,135.889999,134.309998,135.699997,1333800,131.002162
"925",135.679993,136.25,134.720001,134.899994,2794700,130.229854
"926",134.830002,135.320007,134.149994,135.309998,2145100,130.625664
"927",145.210007,146.190002,143.300003,144.809998,26662900,139.796781
"928",144.720001,147.279999,144.600006,146,8299000,140.945586
"929",146.160004,146.449997,144.419998,144.979996,5667400,139.960894
"930",144.199997,144.699997,139.600006,141,9971200,136.118683
"931",141.199997,142.820007,140.5,141.660004,7708100,136.755837
"932",141.029999,141.820007,140.009995,140.539993,5488800,135.674601
"933",141.119995,142.160004,139.130005,139.160004,5235300,134.342386
"934",138.820007,139.419998,136.789993,138.289993,4897000,133.502494
"935",138.059998,138.490005,136.809998,137.759995,2171200,133.716035
"936",137.419998,139.630005,137.419998,138.600006,2313400,134.531388
"937",139.25,141.509995,139.139999,140.350006,3649500,136.230016
"938",139,139.649994,137.580002,139.229996,3267500,135.142884
"939",139.899994,140.75,139.710007,140.089996,2347500,135.977639
"940",140.100006,142.220001,139.190002,141.100006,3363900,136.958
"941",141.449997,142.289993,141.119995,141.740005,2394300,137.579212
"942",142.339996,142.339996,139.949997,140.210007,1573600,136.094127
"943",139.869995,140.990005,139.419998,139.880005,1896900,135.773812
"944",140.229996,140.880005,138.979996,139.5,1112400,135.404962
"945",139.039993,139.470001,138.009995,138.559998,2013200,134.492554
"946",138.990005,139.169998,136.800003,137.490005,2865500,133.453971
"947",137.539993,138.570007,137.059998,138.020004,2332500,133.968412
"948",138.509995,139.070007,137.960007,138.259995,2066200,134.201357
"949",137.889999,138.059998,135.929993,136.589996,3757900,132.580382
"950",136.529999,136.679993,135.25,136.460007,2668300,132.454208
"951",136.179993,139.229996,136.130005,138.509995,2705300,134.444019
"952",139.160004,140.070007,136.639999,136.649994,2962600,132.638618
"953",137.570007,138.160004,135.139999,137.309998,2879000,133.279248
"954",137.610001,137.899994,134.880005,135.660004,2937900,131.67769
"955",135.820007,137.100006,134.860001,134.919998,3302900,130.959407
"956",134.649994,135,133.669998,134.050003,2189700,130.114951
"957",135.729996,136.520004,134.899994,135.869995,3211500,131.881517
"958",137.149994,137.899994,136.580002,137.179993,2382800,133.153059
"959",137.399994,138.009995,136.440002,137.550003,1971700,133.512208
"960",137.970001,140.550003,137.830002,140.550003,4082200,136.424142
"961",140.210007,141.630005,139.869995,141.479996,2536900,137.326835
"962",141.970001,142.600006,139.089996,139.169998,2914400,135.084648
"963",138.539993,139.050003,134.830002,136.240005,3403000,132.240665
"964",136.369995,136.949997,134.149994,135.919998,5599300,131.930052
"965",135.75,138.570007,135.279999,138.339996,2949000,134.279011
"966",138.080002,138.360001,134.789993,134.830002,3367700,130.872052
"967",134.279999,135.190002,132.899994,133.080002,3771300,129.173424
"968",133.600006,135.139999,133.330002,134.410004,2327900,130.464383
"969",134.380005,134.990005,132.580002,134.130005,2769300,130.192604
"970",135.710007,135.789993,134.490005,135.619995,3429900,131.638855
"971",135.029999,136.419998,134.720001,135.330002,2283300,131.357375
"972",135.860001,136.690002,135.429993,136.600006,1698100,132.590098
"973",138.589996,140.669998,138.339996,138.429993,4743300,134.366365
"974",138.600006,140.039993,138.479996,139.869995,2533800,135.764096
"975",140.210007,141.990005,137.880005,140.399994,2372800,136.278537
"976",140.479996,140.809998,139.309998,139.410004,1690700,135.317608
"977",141.039993,141.699997,138.699997,140.949997,3600500,136.812394
"978",141.419998,141.820007,139.630005,141.330002,4764900,137.181244
"979",140.779999,141.940002,140.110001,141.460007,2292400,137.307433
"980",141.970001,142.199997,141.289993,142.100006,2164000,137.928645
"981",142.600006,142.759995,141.25,142.130005,1631100,137.957763
"982",141.490005,142.839996,141.169998,142.779999,2068700,138.588676
"983",142.300003,142.460007,141.009995,141.210007,1688200,137.064772
"984",141.869995,142.009995,139.770004,141.309998,2071200,137.161827
"985",141.270004,141.270004,138.490005,139.240005,2825200,135.1526
"986",138.979996,139.039993,136.710007,138.880005,1461800,134.803167
"987",139.240005,139.539993,137.639999,138.139999,1898100,134.084885
"988",138.360001,138.600006,135.889999,135.970001,5099300,131.978587
"989",136.179993,136.520004,134.679993,135.229996,2518500,131.260304
"990",134.899994,137.080002,133.440002,137.039993,2059300,133.017169
"991",136.809998,136.860001,135.630005,136.679993,1556300,132.667737
"992",135.509995,138.779999,135.470001,138.429993,2405000,134.366365
"993",138.070007,138.639999,137.380005,137.850006,1425500,133.803404
"994",137.710007,139.759995,137.600006,139.699997,1226800,135.599088
"995",140.100006,140.800003,139.630005,140.529999,1075800,136.404725
"996",140.809998,141.729996,140.699997,141.279999,864400,137.132709
"997",141.820007,142.199997,140.839996,141.389999,2129400,137.239481
"998",140.389999,140.940002,139.429993,140.350006,944300,136.956494
"999",141.039993,141.320007,140.089996,141.110001,765700,137.698113
"1000",141.080002,141.389999,140.380005,141.160004,867200,137.746907
"1001",141.460007,142.679993,140.949997,142.119995,1115300,138.683687
"1002",141.669998,141.880005,141.389999,141.589996,992600,138.166503
"1003",141.039993,142.360001,140.539993,141.990005,1199200,138.55684
"1004",141.5,143.139999,141.5,142.869995,1198100,139.415553
"1005",143.5,143.679993,142.179993,143.660004,927500,140.18646
"1006",143.169998,144.600006,142.880005,144.160004,1648200,140.67437
"1007",143.429993,144.160004,142.570007,143.720001,1017500,140.245006
"1008",143.270004,143.389999,142.300003,143.009995,1685600,139.552167
"1009",142.729996,143.020004,141.970001,142.720001,1367500,139.269185
"1010",142.479996,142.880005,141.610001,142.259995,957100,138.820301
"1011",141.800003,142.300003,141.410004,141.880005,1119000,138.449499
"1012",141.600006,141.800003,141.020004,141.399994,960800,137.981094
"1013",141.360001,143,140.850006,142.850006,1136500,139.396047
"1014",142.889999,143.740005,142.509995,143.720001,1281500,140.245006
"1015",144.300003,144.490005,142.75,143.25,2120500,139.786369
"1016",142.839996,143.25,142.240005,142.470001,1143900,139.02523
"1017",142.029999,144.139999,142,143.300003,1871300,139.835163
"1018",142.929993,145.740005,142.710007,145.210007,2136500,141.698985
"1019",145.160004,146.600006,144.759995,146.600006,1273500,143.055376
"1020",145.860001,148.199997,145.860001,147.839996,1449400,144.265385
"1021",147.710007,147.839996,146.729996,147.300003,1258600,143.738448
"1022",147.669998,149.210007,147.179993,148.440002,2431300,144.850883
"1023",148.330002,149.539993,147.75,149.490005,1664700,145.875498
"1024",149.669998,150.509995,149.029999,150.509995,1155200,146.870825
"1025",149.199997,149.970001,147.740005,148.369995,1045400,144.782569
"1026",148.110001,148.479996,145.690002,145.720001,2201000,142.196649
"1027",146.300003,149.789993,146.110001,149.770004,2078200,146.148727
"1028",148.339996,149.949997,148.240005,148.550003,1490900,144.958224
"1029",148.070007,149.320007,147.979996,148.880005,1189400,145.280247
"1030",149.229996,150.669998,148.600006,150.089996,1585200,146.460982
"1031",149.639999,150.259995,148.809998,149.309998,1573700,145.699843
"1032",149.660004,151.100006,149.119995,149.279999,2436000,145.670569
"1033",148.990005,149.639999,146.509995,146.75,2094100,143.201743
"1034",147.589996,148.649994,147.259995,148.460007,1624200,144.870404
"1035",147.490005,147.970001,145.839996,146.449997,1318400,142.908994
"1036",148.800003,150.449997,147.970001,149.149994,1601000,145.543708
"1037",149,150.210007,148.25,149.910004,1924000,146.285341
"1038",149.759995,150.649994,149.339996,150,3249700,146.373162
"1039",149.649994,150.399994,148.119995,148.360001,1220000,144.772816
"1040",148.990005,149.309998,147.630005,149.009995,807800,145.407093
"1041",150.350006,154.119995,149.860001,149.860001,2184600,146.236547
"1042",150.320007,151.479996,149.800003,151.419998,1753200,147.758826
"1043",149.940002,150.199997,145.100006,145.100006,2147600,141.591644
"1044",146.149994,147.100006,145.160004,145.880005,1399100,142.352784
"1045",146.009995,147.960007,145.929993,147.279999,1457600,143.718927
"1046",146.610001,146.889999,144.899994,145.389999,1492300,141.874626
"1047",144.669998,145.5,144.080002,144.270004,1508800,140.781711
"1048",144.690002,145.139999,142.899994,143.139999,1580500,139.679028
"1049",143.529999,145.720001,143.139999,145.710007,1636200,142.186896
"1050",145.960007,147.399994,145.490005,145.990005,1319300,142.460125
"1051",146.009995,147.070007,145.440002,145.869995,1092000,142.343016
"1052",146.259995,147.740005,146.259995,146.529999,1387600,142.987061
"1053",146.940002,148.029999,146.630005,148.020004,1144300,144.44104
"1054",148.639999,149,147.080002,148.309998,1677000,144.724022
"1055",148.800003,149.139999,147.630005,148.429993,2012800,144.841115
"1056",148.399994,148.759995,147.389999,147.919998,1054800,144.343452
"1057",147.240005,148.490005,147.149994,148,1161700,144.42152
"1058",147.990005,148.490005,147.320007,147.520004,1536300,143.95313
"1059",147.559998,147.559998,146.199997,146.449997,1145900,142.908994
"1060",147.649994,148.360001,147,147.970001,1722400,144.392246
"1061",148.429993,148.429993,147.100006,147.339996,1968800,143.777474
"1062",147.020004,147.940002,146.759995,147.110001,954800,144.287501
"1063",146.809998,147.550003,146.309998,147.139999,857000,144.316925
"1064",147.309998,147.929993,146.610001,147.929993,874000,145.091761
"1065",148.190002,148.279999,146.300003,147.330002,1585900,144.503282
"1066",147.889999,148.220001,147.020004,147.509995,873500,144.679821
"1067",147.550003,148.729996,147.179993,147.380005,1316200,144.552325
"1068",147.490005,150.240005,147.25,150.199997,1754400,147.318212
"1069",149.660004,151.089996,149.059998,150.75,1695600,147.857663
"1070",150.259995,153,150.119995,152.619995,3030600,149.691779
"1071",152.649994,153.729996,152.179993,153.509995,1485500,150.564703
"1072",152.589996,154.369995,152.520004,154.240005,1765400,151.280708
"1073",154,154.669998,153.309998,154.309998,1324800,151.349357
"1074",154.399994,155.320007,153.630005,154,2394400,151.045307
"1075",154.059998,154.729996,153.240005,154.660004,1042400,151.692648
"1076",154.669998,155.210007,153.690002,154.619995,941600,151.653407
"1077",154.720001,155.039993,153.220001,153.509995,3260700,150.564703
"1078",154.369995,154.75,152.539993,153.160004,2422700,150.221427
"1079",152.419998,152.520004,149.380005,150.610001,2570900,147.720349
"1080",150.479996,150.679993,147.800003,147.860001,2149700,145.023112
"1081",147.860001,148.270004,145.550003,147.070007,3205300,144.248275
"1082",146.639999,147.100006,143.979996,144.25,2427300,141.482374
"1083",144.470001,145.270004,143.589996,145.089996,1483700,142.306254
"1084",143.960007,145.720001,143.610001,144.970001,1625400,142.188561
"1085",144.740005,145.649994,143.240005,143.490005,2700000,140.736961
"1086",144,144.009995,140.800003,141.899994,1954300,139.177456
"1087",141.759995,141.830002,138.320007,141.460007,1618700,138.74591
"1088",141.910004,145.279999,141.910004,144.509995,2002100,141.73738
"1089",144.660004,145.179993,143,143.619995,1405300,140.864456
"1090",142.679993,143.830002,141.600006,142.759995,1365800,140.020956
"1091",142.75,147.570007,142.5,147.279999,2852200,144.454238
"1092",146.550003,146.860001,142.479996,142.479996,2973200,139.746329
"1093",143.330002,143.899994,141.039993,141.210007,2768300,138.500707
"1094",141.210007,142.029999,138.119995,138.210007,3927500,135.558266
"1095",139.089996,140.330002,137.279999,137.539993,2071800,134.901107
"1096",134.779999,137.089996,128.779999,136.139999,8466100,133.527974
"1097",133.990005,133.990005,131.240005,131.880005,5432600,129.349713
"1098",133.119995,137.25,132.669998,135.350006,4075900,132.753138
"1099",135.179993,137.050003,133.660004,136.800003,1735700,134.175315
"1100",138.059998,140.649994,137.440002,139.429993,2087800,136.754845
"1101",139.179993,140.050003,135.889999,136.050003,3633900,133.439704
"1102",138.740005,141.259995,137.300003,140.929993,2984900,138.226065
"1103",141.160004,144.600006,140.839996,142.979996,2957000,140.236736
"1104",143.059998,143.889999,140.429993,140.600006,3359200,137.90241
"1105",141.050003,143.020004,141.050003,142.589996,2867900,139.854219
"1106",142.399994,144.639999,142.389999,143.75,1438600,140.991967
"1107",143.029999,143.860001,142.009995,142.880005,1666600,140.138664
"1108",145.410004,147.210007,144.679993,147.210007,3016900,144.385589
"1109",149.419998,149.729996,146.970001,149.020004,2263000,146.160859
"1110",148.380005,148.479996,144.850006,144.869995,2156400,142.090473
"1111",146.309998,146.639999,144.449997,146.160004,1085700,143.355731
"1112",145.940002,147.130005,144.759995,146.380005,1835100,143.571512
"1113",146.210007,146.210007,142.080002,143.600006,7469200,140.844851
"1114",143.639999,144,133.259995,136.5,11431100,133.881068
"1115",136.5,136.649994,131,134.779999,10584000,132.194067
"1116",135.369995,138.789993,134.809998,136.479996,5863900,133.861447
"1117",138.669998,141.660004,137.5,141.050003,6931400,138.343773
"1118",140.600006,141.190002,139.539993,140.009995,2992900,137.323718
"1119",139.300003,141.940002,139.240005,141.770004,3867200,139.04996
"1120",141.419998,142.899994,140.600006,142.589996,2794300,139.854219
"1121",142.380005,143.789993,141.570007,143.610001,3275800,140.854653
"1122",142.360001,143.710007,141.910004,143.710007,1905000,140.952741
"1123",145.809998,145.809998,142.520004,142.520004,2277500,139.78557
"1124",142.839996,146.25,142.839996,146.240005,2719900,143.434198
"1125",145.619995,149.899994,145.619995,149.589996,2971000,147.476263
"1126",149.309998,149.75,148.800003,149.529999,854000,147.417114
"1127",149.889999,150,148.720001,149.279999,1160600,147.170646
"1128",149.020004,149.100006,147.800003,148.220001,1096900,146.125627
"1129",148.580002,149.490005,147.860001,149.289993,4353600,147.1805
"1130",148.990005,149.589996,148.020004,149.490005,1667000,147.377686
"1131",149.5,149.5,147.190002,147.949997,1686800,145.859438
"1132",147.679993,149.070007,147.149994,147.529999,1367400,145.445374
"1133",147.210007,148.770004,146.75,147.289993,1281800,145.20876
"1134",146.990005,147.350006,145.699997,146.75,1040400,144.676397
"1135",146.429993,147.119995,145.199997,145.199997,1270300,143.148296
"1136",145.589996,148.25,145.300003,147.149994,1171900,145.070739
"1137",144.820007,147.509995,144.710007,145.119995,1689900,143.069424
"1138",145.610001,146.270004,143.5,144.080002,678400,142.044126
"1139",143.580002,146.289993,143.029999,143.100006,1325500,141.077978
"1140",143.479996,144.800003,142.75,144.039993,1367600,142.004683
"1141",143.979996,146.630005,143.080002,146.350006,2272100,144.282055
"1142",145.850006,149.899994,145.850006,149.309998,2676400,147.200221
"1143",148.679993,151.119995,148.669998,150.070007,4683500,147.949492
"1144",150.580002,152.820007,150.210007,150.979996,1759400,148.846622
"1145",151.309998,151.570007,150.789993,151.149994,763700,149.014218
"1146",151.509995,153.320007,150.770004,152.830002,1107900,150.670487
"1147",152.460007,154.949997,151.839996,154.529999,1009200,152.346463
"1148",154.110001,155.910004,153.25,154.669998,1222300,152.484484
"1149",155.449997,155.949997,151.949997,152.059998,1222100,149.911363
"1150",153.029999,153.539993,149.580002,150.660004,825300,148.531151
"1151",149.800003,149.949997,146.149994,147.020004,1495300,144.942586
"1152",146.809998,146.809998,143,145,2479100,142.951125
"1153",146.160004,146.160004,143.600006,145.020004,1314300,142.970846
"1154",146.080002,149.880005,145.990005,147.729996,2357600,145.642545
"1155",147.809998,148.440002,146.360001,146.360001,1915400,144.291908
"1156",146.479996,147.529999,145.119995,145.740005,1470800,143.680674
"1157",147.580002,150.809998,146.389999,147.300003,1677100,145.218628
"1158",145.240005,145.240005,140.229996,143.229996,3580700,141.206131
"1159",143.679993,145.75,142.960007,143.369995,2653200,141.344152
"1160",143.25,146.759995,142.830002,146.759995,2478800,144.68625
"1161",145.520004,146.440002,142.589996,143.779999,2273700,141.748362
"1162",143,144.320007,141.960007,143.330002,1728800,141.304724
"1163",144.279999,146.490005,142.990005,146.089996,1385500,144.025719
"1164",146.389999,146.389999,143.729996,144.160004,1412400,142.122998
"1165",143.710007,145.460007,143.570007,145.070007,1163600,143.020143
"1166",144.619995,145.529999,142.839996,144.369995,1133500,142.330022
"1167",144.779999,145.339996,138.559998,139.100006,2310000,137.134499
"1168",141.309998,141.309998,136.899994,137.770004,1979400,135.82329
"1169",136.600006,138.380005,135.520004,136.130005,4236400,134.206464
"1170",137.179993,138.050003,134.210007,137.529999,3023900,135.586676
"1171",138.809998,143,138.509995,142.809998,2973200,140.792067
"1172",142.429993,150.270004,140.240005,145.529999,6708400,143.473634
"1173",145.979996,148.119995,145.279999,147.679993,2376600,145.593249
"1174",147.199997,148.25,145.949997,146.600006,1844500,144.528522
"1175",145.949997,146.539993,144.880005,145.869995,1379600,143.808827
"1176",146.720001,146.990005,145.059998,145.860001,1508100,143.798973
"1177",145.869995,146.479996,145.020004,146.210007,2401400,144.144034
"1178",146.690002,148.059998,146.130005,147.529999,1563300,145.445374
"1179",147.429993,150.289993,147.059998,149.740005,1583800,147.624153
"1180",148.110001,149.580002,146.520004,147.679993,2284800,145.593249
"1181",146.630005,148.240005,146.020004,147.759995,2450900,145.67212
"1182",147.800003,148.369995,147,147.479996,2155200,145.396078
"1183",147.139999,149.119995,146.270004,148.580002,1590000,146.48054
"1184",148.679993,149.649994,148,149.089996,2247600,146.983329
"1185",149.520004,152.970001,148.970001,152.240005,2643600,150.088828
"1186",150.960007,155.070007,150.919998,154.619995,3646900,153.189864
"1187",153.330002,153.740005,151.320007,152.399994,2311800,150.990396
"1188",152.259995,154.220001,151.220001,154.050003,2182400,152.625144
"1189",154.059998,155.669998,153.639999,155.509995,2104400,154.071631
"1190",155.429993,157,154.149994,156.740005,2691100,155.290266
"1191",156.199997,157.860001,155.309998,157.490005,1793500,156.033329
"1192",158,158.339996,155.839996,157.839996,1916500,156.380082
"1193",157.089996,159.309998,155.860001,159.020004,3746600,157.549176
"1194",159.220001,159.940002,158.559998,159.729996,2902600,158.2526
"1195",158.75,158.949997,154.429993,154.699997,2272700,153.269126
"1196",156.410004,156.410004,152.509995,152.639999,2639600,151.228182
"1197",153.559998,156.860001,153.559998,156.630005,2095600,155.181282
"1198",156,156.550003,154.600006,154.970001,2502500,153.536633
"1199",154.759995,158.410004,154.759995,158.380005,2119400,156.915096
"1200",155.919998,157.5,154.399994,156.449997,2707200,155.002939
"1201",156.039993,157.75,154.5,156.919998,2546900,155.468593
"1202",156.970001,157.210007,155.089996,155.610001,1783900,154.170712
"1203",155.940002,158.289993,155.610001,157.869995,2549600,156.409804
"1204",158,158.470001,155.479996,155.539993,1615400,154.101353
"1205",154.429993,155.229996,150.460007,151,3323300,149.603351
"1206",150.669998,151.320007,149.050003,149.050003,2144200,147.67139
"1207",148.960007,149.059998,147.100006,147.75,2329300,146.383412
"1208",148.080002,148.300003,146.740005,147.279999,1957800,145.917758
"1209",147.399994,149.839996,147.130005,149.270004,1594100,148.646312
"1210",148.929993,151.330002,147.529999,149.880005,5241600,149.253763
"1211",150.009995,151.960007,148.820007,151.809998,3285300,151.175692
"1212",152,155.449997,150.539993,154.809998,3730200,154.163157
"1213",153.589996,156.210007,153.070007,154.889999,1120700,154.242825
"1214",154.690002,156.169998,154.550003,155.149994,1638900,154.501733
"1215",154.880005,157.600006,154.75,157.25,2134500,156.592965
"1216",157.639999,159.050003,157.300003,158.809998,1862800,158.146444
"1217",159.130005,161.139999,158.440002,160.809998,3211800,160.138087
"1218",159.940002,160.809998,156.889999,157.059998,2057500,156.403756
"1219",156.660004,158.679993,156.440002,156.860001,1553300,156.204595
"1220",158.339996,159.979996,157.529999,159.020004,1283800,158.355573
"1221",158.860001,159.110001,157.669998,158.199997,1236600,157.538992
"1222",157,157,145.440002,149.610001,10585800,148.984887
"1223",150.25,152.5,150.229996,150.869995,4181600,150.239617
"1224",150.869995,153.210007,150.559998,152,3577100,151.364901
"1225",151.550003,151.630005,149.149994,149.639999,3593000,149.014761
"1226",146.990005,152.649994,145.770004,148.759995,17494600,148.138433
"1227",151.710007,157.820007,151,155.259995,19731000,154.611274
"1228",156.690002,158,154.789993,156.369995,6953900,155.716637
"1229",157.119995,158.75,155.630005,157.889999,6343200,157.23029
"1230",156.839996,158.649994,156.130005,157.860001,4678300,157.200416
"1231",158.100006,158.259995,154.919998,155.520004,3532600,154.870197
"1232",156,157.419998,154.949997,157.25,2357100,156.592965
"1233",158,159.25,157.770004,159.089996,2186800,158.425273
"1234",157.160004,159.059998,155.460007,156.649994,2129800,155.995465
"1235",156.039993,157.309998,154.630005,155.350006,2371100,154.700909
"1236",155.690002,156.669998,154.270004,155.119995,2119000,154.471859
"1237",156.770004,157,154.419998,154.679993,2470200,154.033695
"1238",155.199997,156.089996,154.440002,154.779999,2229700,154.133284
"1239",153.699997,155.270004,153.610001,154.869995,2462300,154.222904
"1240",154.429993,155.940002,152.809998,152.820007,3243400,152.181482
"1241",154.339996,155.669998,153.339996,155.630005,3118500,154.979738
"1242",155.630005,156.630005,155.080002,156.440002,2363600,155.786351
"1243",156.5,157.960007,155.169998,157.509995,2098900,156.851873
"1244",157.970001,158.729996,157.160004,158,2429600,157.339831
"1245",162.759995,167.080002,162.330002,166.550003,9815800,165.85411
"1246",166.130005,168.210007,164.059998,165.520004,6631600,164.828414
"1247",170.509995,172.210007,169.529999,171.179993,7323000,170.464754
"1248",171.179993,184.889999,171.179993,183.600006,29796000,182.832873
"1249",181.970001,183.779999,181.5,183.570007,4925800,182.802999
"1250",183.350006,183.5,180,182.380005,4146400,181.617969
"1251",182.539993,182.710007,180.889999,180.889999,4678700,180.134189
"1252",181.860001,182.610001,180.279999,180.279999,3284100,179.526737
"1253",180.149994,180.610001,178.580002,178.580002,2871200,177.833844
"1254",178.800003,179.050003,176.330002,176.929993,3894300,176.190729
"1255",175.619995,177.710007,174.639999,176.910004,3314000,176.170823
"1256",176.919998,178.490005,176.220001,178.059998,1664300,177.316012
"1257",177.729996,177.990005,175.850006,176.369995,4871900,175.633071
"1258",176.259995,179.839996,175.419998,179.070007,5552800,178.321802
"1259",179.350006,179.800003,178.5,179.100006,1693700,178.351675
