"","CMG.Open","CMG.High","CMG.Low","CMG.Close","CMG.Volume","CMG.Adjusted"
"931",551.109985,554.950012,548.51001,550.280029,305800,550.280029
"932",551.380005,555.200012,548.570007,549.48999,408400,549.48999
"933",550.950012,556.599976,549.159973,554.380005,279500,554.380005
"934",557.049988,560.440002,553.349976,554.619995,336600,554.619995
"935",557.059998,563.47998,550.130005,555.119995,550900,555.119995
"936",551.640015,562,551.640015,561.140015,305800,561.140015
"937",562.25,573.159973,559.48999,565.210022,676400,565.210022
"938",561,563.950012,551.700012,554.599976,527300,554.599976
"939",561.47998,585.960022,559.119995,584.830017,1003800,584.830017
"940",585,585.98999,578.5,581.25,554800,581.25
"941",584.109985,594.5,583.700012,593.27002,635900,593.27002
"942",599.799988,599.969971,587.679993,593.409973,308100,593.409973
"943",589.820007,593.940002,585.280029,587.960022,362000,587.960022
"944",589.039978,593.650024,583,584.27002,303500,584.27002
"945",583.280029,588.75,577.369995,588.700012,244900,588.700012
"946",589.469971,591.900024,577.820007,579.5,312200,579.5
"947",575.02002,582.099976,572,575.960022,334000,575.960022
"948",580.460022,580.900024,572.51001,576.26001,261700,576.26001
"949",582.349976,595.210022,578.030029,592.539978,601200,592.539978
"950",588.52002,598.460022,588.52002,596.5,442700,596.5
"951",595.690002,614.200012,595.669983,611.580017,806700,611.580017
"952",616.469971,622.900024,607.359985,611.119995,778400,611.119995
"953",610.210022,613.090027,585.580017,588.539978,820000,588.539978
"954",590.119995,593.099976,565.5,570.679993,979800,570.679993
"955",573.450012,575.950012,563.780029,563.880005,582700,563.880005
"956",564,566.070007,554.25,559.179993,554900,559.179993
"957",561.5,573.98999,560.799988,567.169983,538400,567.169983
"958",570.73999,570.97998,565,568.049988,442000,568.049988
"959",568.01001,580.25,568.01001,578.969971,313000,578.969971
"960",582.549988,582.559998,572.200012,576.210022,297200,576.210022
"961",579.02002,582.840027,565.5,570.890015,411000,570.890015
"962",571,571.299988,551.039978,555.159973,687100,555.159973
"963",550,554.98999,529.200012,535.590027,804100,535.590027
"964",540,552.98999,539.130005,550.72998,579300,550.72998
"965",552.26001,556.799988,547.059998,556.400024,410400,556.400024
"966",555.090027,556.140015,533.929993,534.01001,6e+05,534.01001
"967",528.02002,543.5,526.75,534.869995,988000,534.869995
"968",540.48999,546.5,534.109985,540.97998,442000,540.97998
"969",543.23999,549.650024,532,540.539978,487900,540.539978
"970",545,553.599976,540,552.400024,631500,552.400024
"971",582.700012,588.690002,518.52002,519.609985,3882500,519.609985
"972",521.719971,522,505.700012,506.540009,1373600,506.540009
"973",508.350006,514.169983,504.130005,512.669983,913900,512.669983
"974",511.01001,511.950012,502.029999,504.049988,482600,504.049988
"975",508.600006,511.299988,503.269989,507.600006,530700,507.600006
"976",507.25,507.25,498.48999,502.309998,404000,502.309998
"977",502.559998,502.559998,472.410004,476.279999,1436000,476.279999
"978",479.779999,495,477.899994,491.570007,747000,491.570007
"979",488.549988,499.890015,484.450012,498.5,665500,498.5
"980",498.51001,504.980011,495.01001,500.149994,462800,500.149994
"981",496.299988,504.359985,496.299988,501.769989,471800,501.769989
"982",504.390015,518.539978,501.119995,512.679993,618500,512.679993
"983",512.909973,514.320007,500.820007,501.910004,436200,501.910004
"984",506.579987,506.579987,493.329987,500.829987,571800,500.829987
"985",495.01001,513.840027,495.01001,500.350006,370500,500.350006
"986",499.76001,508.5,496.170013,507.679993,446800,507.679993
"987",507.25,513.179993,505.130005,510.209991,430700,510.209991
"988",509.950012,510.959991,501.790009,504.160004,292500,504.160004
"989",506.670013,514.51001,501,504.320007,491800,504.320007
"990",504.720001,504.720001,491.130005,495.920013,505400,495.920013
"991",499.309998,501.5,490.549988,500.519989,590300,500.519989
"992",498.890015,503.910004,498.890015,501.290009,270900,501.290009
"993",500,501.209991,493.23999,495.649994,315900,495.649994
"994",496.119995,504.929993,496,504.179993,444900,504.179993
"995",506.5,524.549988,506.190002,520.47998,594800,520.47998
"996",522,523.450012,515.359985,522.320007,311200,522.320007
"997",522,539.76001,522,536.039978,566100,536.039978
"998",533.090027,539.940002,529.080017,538.26001,548100,538.26001
"999",538.849976,546.900024,538.5,545.419983,617900,545.419983
"1000",546.969971,549.27002,542.5,547.090027,454100,547.090027
"1001",548,552.849976,545.27002,551.559998,399200,551.559998
"1002",548.130005,552.5,548,550.590027,357700,550.590027
"1003",549.460022,559.380005,546.820007,558.840027,375800,558.840027
"1004",557.549988,564.210022,556.48999,561.030029,345600,561.030029
"1005",560.75,570.219971,559.140015,569.169983,394600,569.169983
"1006",568.25,570.679993,565.929993,568.5,246800,568.5
"1007",566,568.799988,563.169983,564.76001,282900,564.76001
"1008",560.919983,571.51001,560.01001,570.340027,325600,570.340027
"1009",571.75,583.27002,570.01001,581.849976,916200,581.849976
"1010",576.840027,589,576.840027,588.26001,586900,588.26001
"1011",587.030029,595.47998,584.380005,594.01001,451100,594.01001
"1012",593.140015,596.159973,590.539978,593.52002,322300,593.52002
"1013",591.880005,595.330017,587.200012,594.909973,322700,594.909973
"1014",594.450012,597.450012,591.549988,594.539978,359200,594.539978
"1015",595,595.840027,590.650024,592.429993,412100,592.429993
"1016",592.98999,602.210022,590.75,599.590027,370300,599.590027
"1017",599,601.609985,595.460022,595.619995,365100,595.619995
"1018",595.700012,600.299988,592.059998,599.5,224700,599.5
"1019",596.219971,600.780029,593.299988,600.320007,231900,600.320007
"1020",599.809998,600.679993,595.700012,596.140015,314400,596.140015
"1021",596.409973,597.080017,592.059998,592.51001,311100,592.51001
"1022",596.349976,604.080017,594.530029,603.26001,312200,603.26001
"1023",603.48999,603.48999,597,599.320007,240100,599.320007
"1024",600.25,604.780029,598.549988,603.599976,140600,603.599976
"1025",601.650024,603.159973,592.830017,593.830017,298600,593.830017
"1026",591.26001,592.75,575.919983,586.590027,520900,586.590027
"1027",588.549988,605,588.549988,604.169983,597000,604.169983
"1028",596,607.549988,595.049988,600.609985,425400,600.609985
"1029",600.440002,601.5,597.5,598.48999,224600,598.48999
"1030",601.700012,608.77002,600.090027,604.919983,325500,604.919983
"1031",605,606.869995,590.340027,597.450012,558700,597.450012
"1032",601,601.320007,590,590.469971,387000,590.469971
"1033",591.02002,592,579.809998,581.650024,415400,581.650024
"1034",583.710022,593.409973,583.02002,592.419983,432500,592.419983
"1035",593.289978,596.900024,582.690002,589.929993,1099600,589.929993
"1036",649.900024,667.900024,649.27002,659.77002,2260800,659.77002
"1037",658.710022,662.690002,655.159973,661.27002,554500,661.27002
"1038",663.130005,663.77002,656.789978,660.200012,373800,660.200012
"1039",657.799988,674,657.799988,673.580017,595800,673.580017
"1040",675.109985,678.960022,671.98999,678.01001,470700,678.01001
"1041",677.419983,680.369995,673.309998,674.359985,282400,674.359985
"1042",678,682.669983,676,681.830017,404200,681.830017
"1043",678.01001,679.5,672,672.5,462400,672.5
"1044",674.809998,677.179993,667.640015,675.140015,341600,675.140015
"1045",678.030029,686.049988,674.440002,682.97998,445500,682.97998
"1046",682.929993,682.929993,671.530029,674.710022,333600,674.710022
"1047",671,681.559998,668.669983,673,374800,673
"1048",677.5,679.950012,669.159973,671.840027,289800,671.840027
"1049",668,670.210022,664.23999,669.700012,354200,669.700012
"1050",673.460022,682.73999,668.080017,680.539978,355000,680.539978
"1051",678.159973,679.659973,672,676.22998,225900,676.22998
"1052",675,688.429993,675,683.679993,387500,683.679993
"1053",683.780029,685.969971,675.809998,679.289978,303900,679.289978
"1054",682.47998,684.150024,673.76001,678.179993,331700,678.179993
"1055",681,684.869995,680.409973,684.830017,201100,684.830017
"1056",686.349976,689.450012,680.820007,681.080017,231600,681.080017
"1057",680.76001,680.76001,675.02002,678.409973,305900,678.409973
"1058",697,697.929993,677.5,681.070007,716100,681.070007
"1059",678.169983,681.409973,673.890015,676.950012,358900,676.950012
"1060",679,680.219971,675.02002,676.23999,213700,676.23999
"1061",676.719971,685.97998,676.719971,683.890015,289600,683.890015
"1062",681.380005,683.869995,676.140015,677.030029,259800,677.030029
"1063",676.150024,679.659973,674.25,677.840027,153000,677.840027
"1064",678.969971,680.5,674.150024,678.650024,180800,678.650024
"1065",678.849976,683.5,675.25,682.900024,232700,682.900024
"1066",684.5,692.900024,678.799988,680.099976,306900,680.099976
"1067",681,685.440002,677.23999,680.539978,270600,680.539978
"1068",679.809998,683.140015,676.349976,677.950012,240000,677.950012
"1069",677.900024,679.77002,674.450012,678.369995,205600,678.369995
"1070",679.099976,679.099976,669.27002,669.950012,282800,669.950012
"1071",673,677.190002,664.159973,671.359985,366600,671.359985
"1072",670.289978,673.700012,666.619995,672.72998,317400,672.72998
"1073",671.840027,672.640015,663.159973,664.809998,302800,664.809998
"1074",664.419983,664.849976,650.030029,655.849976,519000,655.849976
"1075",655.849976,656.869995,651,654.200012,486700,654.200012
"1076",650.5,657.02002,642.640015,653.23999,530200,653.23999
"1077",655.5,665.700012,652.609985,664.320007,339900,664.320007
"1078",666.25,668.080017,661.460022,664.090027,395200,664.090027
"1079",660.77002,663.960022,651.25,656.099976,285400,656.099976
"1080",654.640015,659.039978,653.840027,654.580017,164500,654.580017
"1081",658.130005,666.97998,656.789978,664.710022,267100,664.710022
"1082",659.51001,663.840027,651.409973,653.390015,276900,653.390015
"1083",653.299988,664.940002,653.299988,660.77002,253500,660.77002
"1084",655.98999,665.73999,651.5,662.940002,240800,662.940002
"1085",663.799988,669.780029,657.830017,666.590027,460500,666.590027
"1086",666.5,667.440002,656.159973,662.22998,387200,662.22998
"1087",661.130005,666.650024,659.369995,662.570007,306400,662.570007
"1088",666.390015,675.030029,663.72998,674.5,402900,674.5
"1089",677,681.799988,670.619995,671.130005,378800,671.130005
"1090",667.049988,669.780029,661.76001,662.820007,348300,662.820007
"1091",663.809998,672.659973,660.659973,672.099976,362100,672.099976
"1092",670.340027,673.5,657.73999,660.609985,392000,660.609985
"1093",659.099976,668.580017,655.01001,655.580017,625900,655.580017
"1094",657.75,658.299988,638,639.530029,481700,639.530029
"1095",645.5,652.02002,639,651.169983,534500,651.169983
"1096",641.369995,653.659973,631,647.380005,613600,647.380005
"1097",644.190002,650,635.01001,645.97998,498700,645.97998
"1098",647.960022,654.48999,638.030029,641.719971,687000,641.719971
"1099",643,654.72998,641.190002,653.030029,1216100,653.030029
"1100",624.950012,629.5,607.549988,607.549988,2252700,607.549988
"1101",611.27002,619.5,607.570007,608.98999,1001500,608.98999
"1102",612.73999,615.669983,609.150024,610,619100,610
"1103",613.030029,617.900024,608.799988,615.780029,493600,615.780029
"1104",614.75,633.369995,614.75,630.109985,565800,630.109985
"1105",631.48999,647.289978,630.559998,645.849976,601900,645.849976
"1106",645.599976,648.820007,638.710022,639.859985,441800,639.859985
"1107",640.52002,644.940002,637.27002,639.679993,263800,639.679993
"1108",643.51001,646.5,636.900024,638,441500,638
"1109",638.280029,641,635.320007,638.530029,306000,638.530029
"1110",640.369995,649.299988,638,647.679993,407800,647.679993
"1111",651,652.099976,640.409973,642.590027,328200,642.590027
"1112",643.109985,647.330017,640.549988,647.119995,232800,647.119995
"1113",647.380005,651.380005,642.289978,649.030029,300800,649.030029
"1114",647.919983,650.400024,645.5,648.859985,275600,648.859985
"1115",649.400024,656.820007,647.48999,656.650024,356000,656.650024
"1116",654.969971,668.929993,654.51001,664.25,418900,664.25
"1117",666,671.789978,662.700012,670.75,348900,670.75
"1118",671.099976,675.23999,667.960022,669.799988,277800,669.799988
"1119",668,669.72998,657.340027,658.320007,367200,658.320007
"1120",656,663.580017,656,658.090027,245300,658.090027
"1121",659.98999,660.950012,654.280029,658.559998,234200,658.559998
"1122",657.440002,663.830017,656.090027,662.830017,211700,662.830017
"1123",667.48999,667.719971,656.919983,657.880005,349000,657.880005
"1124",659.75,660.940002,646.590027,659.539978,454900,659.539978
"1125",662,664.5,654.119995,654.900024,460400,654.900024
"1126",656.830017,661.169983,655,660.210022,162300,660.210022
"1127",661.48999,671.98999,661.48999,663.619995,172800,663.619995
"1128",664.659973,670.200012,660.400024,660.880005,272000,660.880005
"1129",659.880005,664.710022,655.599976,660.039978,286900,660.039978
"1130",656.840027,661.5,651.140015,651.27002,391000,651.27002
"1131",652.530029,665.799988,651.530029,663.969971,377800,663.969971
"1132",665.840027,665.840027,660,660.570007,169700,660.570007
"1133",662.099976,662.349976,653.5,657.030029,289300,657.030029
"1134",654.5,658.640015,645.530029,657.090027,412500,657.090027
"1135",657,663.179993,647.799988,650.039978,307100,650.039978
"1136",652.5,659.640015,651.950012,654.390015,269700,654.390015
"1137",653.650024,662.98999,652.710022,657.669983,288500,657.669983
"1138",658.5,661.330017,645.659973,648.830017,434100,648.830017
"1139",648.830017,649.109985,632.429993,633.52002,414800,633.52002
"1140",635,651.580017,635,649.150024,338300,649.150024
"1141",655.48999,658.5,645.859985,655.599976,320200,655.599976
"1142",658.73999,659,648.23999,651.419983,392400,651.419983
"1143",652.309998,669.099976,652.289978,667.659973,380600,667.659973
"1144",670,671.960022,665.390015,669.210022,225400,669.210022
"1145",668.530029,676.679993,667.799988,672.789978,136900,672.789978
"1146",672.76001,679.75,672.320007,678.059998,212000,678.059998
"1147",675.75,696.559998,675.5,692.690002,504300,692.690002
"1148",691.349976,693,680.419983,684.909973,268900,684.909973
"1149",685.549988,693.960022,683.429993,684.51001,302500,684.51001
"1150",686,687.469971,671.01001,678.400024,324800,678.400024
"1151",678.400024,679.919983,664.200012,667.690002,374400,667.690002
"1152",666.789978,672,653.77002,664.380005,609400,664.380005
"1153",668.400024,694.849976,668.400024,694.26001,685600,694.26001
"1154",702.5,727.969971,702.5,719.98999,1169900,719.98999
"1155",721.849976,722.169983,711.960022,714.27002,404300,714.27002
"1156",718.890015,719,709.47998,711.700012,276800,711.700012
"1157",715.73999,724.47998,707.159973,714.059998,348100,714.059998
"1158",703.210022,713.02002,700,709.73999,318600,709.73999
"1159",709,715.099976,698.109985,700.780029,344600,700.780029
"1160",696.570007,712.22998,696.570007,711.109985,316100,711.109985
"1161",714.890015,716,702.5,705.780029,340900,705.780029
"1162",704.400024,710.52002,702.059998,703.890015,307500,703.890015
"1163",706.809998,715.179993,703.539978,713.440002,301300,713.440002
"1164",715.47998,721,713,713.690002,324600,713.690002
"1165",715.340027,725.859985,712.369995,723.429993,227700,723.429993
"1166",718.380005,724.830017,716,721.330017,275600,721.330017
"1167",722.969971,726.97998,710.640015,711.98999,244500,711.98999
"1168",715.549988,717.150024,708.820007,714.530029,273700,714.530029
"1169",714.640015,716.97998,707.719971,709.840027,385100,709.840027
"1170",713.549988,716.440002,700.01001,712.549988,467900,712.549988
"1171",716.5,726.630005,710,726.630005,1364200,726.630005
"1172",680.280029,686.719971,667.150024,676,2474700,676
"1173",679.799988,679.98999,670.030029,670.909973,830300,670.909973
"1174",677,677.890015,657.97998,659.919983,864100,659.919983
"1175",655.780029,658.070007,647.280029,648.01001,646500,648.01001
"1176",652,666.25,648.929993,665.030029,734500,665.030029
"1177",666.359985,676.75,664,669.640015,528200,669.640015
"1178",671.080017,672.23999,665.26001,670.289978,288500,670.289978
"1179",671.669983,678.169983,667.130005,674.890015,377400,674.890015
"1180",674.460022,677.669983,669.299988,670.929993,280300,670.929993
"1181",669.960022,674.950012,669,674.570007,297000,674.570007
"1182",674.599976,682.52002,672.23999,673.280029,295400,673.280029
"1183",670.590027,674.679993,669.380005,674,265600,674
"1184",673.469971,679.719971,670,671.169983,215200,671.169983
"1185",670.150024,673.219971,666.52002,667.909973,235800,667.909973
"1186",670.299988,678.940002,668.719971,675.52002,378800,675.52002
"1187",675,678.890015,669.140015,670.289978,281900,670.289978
"1188",670.5,673.590027,664.969971,664.969971,440600,664.969971
"1189",664.969971,673.299988,663.049988,670.859985,398700,670.859985
"1190",670.380005,672.26001,664.559998,668.429993,264200,668.429993
"1191",664.599976,667,659.25,664.159973,306000,664.159973
"1192",667.159973,671.590027,666.200012,670.48999,249600,670.48999
"1193",666.919983,666.919983,657.609985,658.679993,381600,658.679993
"1194",658.01001,662.97998,653.369995,660.340027,321300,660.340027
"1195",657.140015,658.330017,652.299988,654.73999,240400,654.73999
"1196",658.679993,667.799988,658.289978,660.77002,350900,660.77002
"1197",662.530029,671.590027,662.330017,670.390015,276600,670.390015
"1198",668,677.640015,667.51001,674.51001,358500,674.51001
"1199",676.090027,682.5,676.090027,678.880005,275000,678.880005
"1200",677,678.460022,671.01001,672,305600,672
"1201",669.26001,674.630005,662.700012,673.280029,476700,673.280029
"1202",673.969971,681.179993,671,680.669983,390700,680.669983
"1203",684.960022,689.22998,682.440002,686.650024,457300,686.650024
"1204",685.650024,692.429993,682.830017,687.340027,279800,687.340027
"1205",686.5,689.710022,680.409973,680.809998,332000,680.809998
"1206",680,683.130005,665.73999,665.969971,369800,665.969971
"1207",662.27002,664.869995,658.070007,658.820007,370200,658.820007
"1208",660.51001,668.640015,658.01001,662.719971,286000,662.719971
"1209",668.070007,669.01001,651.5,655.359985,419900,655.359985
"1210",653.820007,659.26001,650.539978,650.539978,331400,650.539978
"1211",650,653.02002,644.059998,652.530029,404600,652.530029
"1212",653,656.059998,648.880005,652.390015,308000,652.390015
"1213",648.47998,663.289978,648,660.02002,284200,660.02002
"1214",659.419983,664.289978,654.73999,658.460022,323800,658.460022
"1215",658.460022,662.700012,652.5,654.549988,548800,654.549988
"1216",653.789978,654.5,648.570007,651.719971,375400,651.719971
"1217",666.099976,685,665,683.02002,1194400,683.02002
"1218",680.700012,687.73999,677,683.72998,514400,683.72998
"1219",681.159973,687.200012,676.140015,677.849976,438100,677.849976
"1220",683.26001,687.76001,675.590027,677.599976,362900,677.599976
"1221",678,684,677.119995,681.549988,339600,681.549988
"1222",678.789978,685.22998,673.049988,683.950012,519600,683.950012
"1223",686.77002,688.549988,682.630005,686.929993,435800,686.929993
"1224",691.400024,699.030029,689,692.52002,1883300,692.52002
"1225",655.130005,656.98999,635.25,641.22998,3776600,641.22998
"1226",641.97998,643.47998,635.25,635.599976,1094300,635.599976
"1227",638.580017,639.72998,634.130005,637.5,793700,637.5
"1228",640.130005,646.219971,636.090027,643.75,759400,643.75
"1229",643.75,646.969971,636.440002,639.580017,634200,639.580017
"1230",637.700012,638.700012,626.75,630.070007,789400,630.070007
"1231",631.98999,635,619.719971,621.340027,563400,621.340027
"1232",628.960022,634,626.919983,634,523500,634
"1233",636.690002,641.960022,633.330017,633.570007,318100,633.570007
"1234",631.840027,634.950012,625.190002,625.669983,420800,625.669983
"1235",625.330017,627.820007,618.469971,627.22998,517900,627.22998
"1236",627,633.409973,625.390015,628.820007,317900,628.820007
"1237",636,637.700012,632.049988,633.820007,441700,633.820007
"1238",630.330017,637.5,628.320007,635.669983,416400,635.669983
"1239",630.5,637.669983,627.359985,635.549988,290100,635.549988
"1240",636,639.5,634.049988,635.320007,325600,635.320007
"1241",636.030029,638.590027,630.859985,634.530029,360400,634.530029
"1242",634.75,636.440002,629.049988,632.369995,437700,632.369995
"1243",632.559998,636.710022,631.049988,636.099976,404000,636.099976
"1244",637.440002,639.880005,631.5,636.75,379800,636.75
"1245",632.929993,635.900024,627.01001,628.23999,519200,628.23999
"1246",628.330017,633.73999,625.030029,633.359985,438700,633.359985
"1247",635,635,625.780029,626.440002,550300,626.440002
"1248",624.669983,626.380005,618.710022,622.159973,477500,622.159973
"1249",623.159973,624.5,612.26001,612.5,744400,612.5
"1250",617.5,636,616.859985,629.419983,893100,629.419983
"1251",628,628.400024,613.580017,615.52002,788000,615.52002
"1252",615.01001,619,612.599976,614.900024,396100,614.900024
"1253",613.099976,616.75,610,610.570007,371000,610.570007
"1254",609,613.25,608,610.890015,395300,610.890015
"1255",606.099976,613.950012,603.01001,611.570007,507800,611.570007
"1256",608.159973,614.900024,601.530029,613.799988,792900,613.799988
"1257",611.929993,612.919983,607.77002,608.119995,437000,608.119995
"1258",606.969971,608.710022,605.159973,605.789978,337900,605.789978
"1259",605.640015,609.5,605.640015,608.669983,224800,608.669983
