"","LLL.Open","LLL.High","LLL.Low","LLL.Close","LLL.Volume","LLL.Adjusted"
"915",103.790001,104.639999,103.739998,104.470001,570800,101.211709
"916",103.489998,104.18,102.940002,103.720001,628800,100.4851
"917",104.510002,105.43,103.419998,105.410004,1234100,102.122394
"918",104.599998,111.589996,104.330002,111.07,1910700,107.605861
"919",110.25,111.889999,108.330002,108.620003,1879600,105.232277
"920",108.669998,108.989998,106.669998,108.330002,1085300,104.951321
"921",107.699997,109.470001,106.900002,108.959999,825500,105.561669
"922",108.959999,109.989998,108.910004,109.610001,484700,106.191398
"923",111.830002,113.949997,110.739998,113.019997,1279700,109.49504
"924",112.830002,113.040001,111.669998,112.400002,697100,108.894382
"925",112.75,113.239998,112.370003,112.540001,1475300,109.030015
"926",112.449997,113.830002,112.449997,113.120003,680700,109.591927
"927",112.730003,113.599998,112.360001,113.080002,901900,109.553174
"928",113.190002,113.629997,112.339996,113.5,581100,109.960073
"929",113.769997,114.949997,113.230003,114.82,862900,111.238903
"930",114,115.190002,113.400002,113.669998,1279100,110.124769
"931",113.839996,115.900002,113.339996,115.650002,581300,112.043018
"932",115.699997,116.489998,114.879997,115.580002,760200,111.975202
"933",115.239998,117.470001,115.199997,116.300003,1016300,112.672747
"934",115.529999,116,113.629997,113.839996,1450800,110.289465
"935",114,114.410004,113.209999,113.980003,715200,110.425105
"936",112.410004,113.870003,112.410004,113.82,653600,110.853635
"937",113.419998,115.900002,113.419998,115.400002,777200,112.392459
"938",114.889999,116.459999,114.589996,116.010002,748500,112.986562
"939",116.540001,118.160004,116.540001,117.489998,948400,114.427986
"940",117.489998,118.470001,116.779999,117.160004,1442800,114.106592
"941",117.360001,117.669998,116.879997,117.120003,1241700,114.067634
"942",117.779999,118.230003,116.82,117.25,1084100,114.194243
"943",116.5,116.68,115.459999,116.190002,1035400,113.161871
"944",116.519997,116.519997,114.830002,115.07,622800,112.071058
"945",114.809998,115.540001,114.260002,115.459999,847900,112.450893
"946",115.910004,116.230003,113.949997,114.339996,702800,111.36008
"947",114.209999,115.989998,113.779999,115.300003,776100,112.295067
"948",115.699997,117.410004,115.610001,117.059998,469700,114.009192
"949",118,118.800003,117.440002,117.699997,507400,114.632512
"950",117.970001,117.989998,115.470001,116.43,531500,113.395614
"951",115.889999,117.110001,115.889999,116.059998,501800,113.035254
"952",117.089996,117.089996,115.690002,116.010002,1367200,112.986562
"953",116.010002,116.379997,114.769997,115.82,433200,112.801511
"954",116.25,116.900002,115.449997,116.18,811600,113.15213
"955",117.07,118.610001,117.07,117.269997,1540000,114.213719
"956",117.419998,117.43,116.160004,116.510002,777200,113.473531
"957",116.730003,118.019997,116.669998,117.410004,353900,114.350077
"958",117.57,118.699997,117.519997,118.150002,1409300,115.070789
"959",118.5,119.160004,118.040001,118.790001,991400,115.694109
"960",119.220001,120.260002,119.050003,120.199997,1298800,117.067358
"961",119.949997,120.150002,119.410004,119.910004,675500,116.784922
"962",120.309998,120.669998,116.190002,116.339996,1286500,113.307956
"963",116.5,117.300003,114.410004,114.959999,854300,111.963924
"964",114.919998,115.080002,113.389999,114.730003,717400,111.739922
"965",115.309998,116.839996,114.959999,116.639999,1327100,113.60014
"966",116.769997,116.980003,114.019997,114.230003,713800,111.252953
"967",113.980003,114.959999,113.540001,113.660004,681300,110.697809
"968",114.260002,115.120003,113.400002,114.269997,602400,111.291904
"969",114.669998,116.68,114.150002,116.529999,754400,113.493006
"970",117,117.300003,115.879997,117.029999,574700,113.979976
"971",116.900002,118.07,116.900002,117.730003,447900,114.661737
"972",118.139999,118.309998,117.379997,117.839996,857500,114.768863
"973",117.910004,118.480003,116.739998,116.75,639600,113.707274
"974",116.989998,117.839996,116.349998,117.5,594300,114.437728
"975",117.790001,118.239998,115.419998,116.459999,693800,113.424831
"976",116.290001,116.290001,114.900002,115.269997,464900,112.265842
"977",116.010002,116.160004,113.580002,114.690002,923500,111.700964
"978",115.669998,116.220001,114.919998,115.589996,720400,112.577502
"979",115.470001,116.160004,114.650002,115.370003,829500,112.363242
"980",115,115.839996,113.010002,114.68,991700,111.691222
"981",114.440002,114.870003,113.160004,113.379997,1297900,110.4251
"982",113.839996,114.830002,113.279999,114.330002,960400,111.350346
"983",114.150002,114.43,113.620003,113.800003,627500,110.83416
"984",114.199997,115.529999,113.550003,115.410004,580900,112.402201
"985",115.580002,116.309998,114.739998,114.889999,586100,111.895749
"986",114.629997,115.169998,113.959999,114.550003,687000,111.564613
"987",115.150002,116.07,114.940002,115.849998,409600,112.830728
"988",115.970001,121.43,115.970001,121.059998,4684100,117.904945
"989",120.160004,120.949997,117.699997,117.949997,2843400,114.875997
"990",116.989998,117.43,115.559998,116.349998,1960900,113.897082
"991",117.300003,117.580002,114.75,114.870003,1955800,112.448288
"992",114.510002,115.150002,113.699997,114.800003,1116800,112.379764
"993",114.75,115.199997,114.080002,114.510002,1006800,112.095877
"994",115.279999,115.730003,114.199997,115.010002,830500,112.585336
"995",115,116.25,114.580002,116.190002,813700,113.740459
"996",116.169998,117.769997,116.010002,117.739998,949200,115.257777
"997",117.910004,118.449997,117.32,118.43,804600,115.933233
"998",118.639999,119.440002,118.540001,118.970001,866700,116.461849
"999",118.989998,120.419998,118.720001,120.410004,928600,117.871493
"1000",120.040001,121.239998,119.720001,121.169998,1061100,118.615465
"1001",121.089996,121.75,120.529999,121.629997,1066900,119.065767
"1002",121.330002,122.459999,121.07,122.349998,1124100,119.770589
"1003",122.110001,123.120003,121.849998,123.040001,1041800,120.446044
"1004",123.43,125.050003,123.050003,124.879997,909700,122.247249
"1005",125,125.839996,124.989998,125.580002,842600,122.932496
"1006",125.419998,127.269997,125.019997,126.760002,1022200,124.08762
"1007",126.279999,127,125.389999,126.129997,1054700,123.470897
"1008",126,126.18,125.32,125.82,864900,123.167434
"1009",125.449997,126.300003,124.620003,125.209999,789100,122.570294
"1010",125.199997,125.839996,124.760002,125.559998,796100,122.912914
"1011",125.330002,125.800003,124.620003,125.029999,920300,122.394089
"1012",125.150002,125.150002,123.400002,124.120003,936300,121.503277
"1013",124.370003,124.419998,122.93,123.860001,922300,121.248757
"1014",123.860001,124.43,122.300003,124.239998,716000,121.620743
"1015",124.040001,124.800003,123.650002,123.699997,1145200,121.092126
"1016",123.239998,123.849998,122.309998,122.889999,493300,120.299205
"1017",122.830002,123.32,121.279999,121.360001,569000,118.801462
"1018",120.809998,121.75,120.809998,121.660004,439300,119.09514
"1019",121.699997,121.699997,120.839996,121.25,416300,118.693781
"1020",120.989998,121.410004,120.629997,121.190002,734000,118.635048
"1021",121.650002,121.650002,120.519997,120.75,547500,118.204322
"1022",120.889999,121.519997,119.779999,121.18,570800,118.625257
"1023",120.720001,121.650002,120.019997,120.150002,433200,117.616972
"1024",120.440002,121.120003,120.269997,120.629997,352800,118.086849
"1025",120.559998,120.599998,119.230003,119.370003,592000,116.853418
"1026",119.190002,119.650002,118.339996,118.550003,570400,116.050706
"1027",119.099998,119.709999,118.449997,119.239998,520600,116.726154
"1028",118.019997,119.709999,117.910004,119.029999,468500,116.520582
"1029",119.059998,120.379997,118.730003,120.220001,454400,117.685496
"1030",120.900002,121.080002,120.230003,120.620003,443700,118.077065
"1031",120.620003,121.730003,120.379997,120.82,567500,118.272846
"1032",121.129997,121.589996,120.639999,121.349998,552700,118.791671
"1033",120.699997,122.089996,120.589996,120.610001,519800,118.067274
"1034",120.889999,122,120.739998,121.959999,405200,119.388811
"1035",121.580002,122.610001,121.220001,122.43,381700,119.848904
"1036",123.029999,123.059998,122.239998,122.849998,450700,120.260047
"1037",122.769997,122.989998,121.809998,122.379997,333400,119.799955
"1038",122.489998,122.489998,121.32,121.989998,337700,119.418178
"1039",121.510002,121.849998,120.629997,120.849998,296100,118.302212
"1040",120.870003,121.489998,119.720001,120.779999,397500,118.233688
"1041",120.940002,121,119.269997,119.279999,592700,116.765311
"1042",119.970001,120.260002,118.610001,119.639999,694700,117.117722
"1043",110,112,99.330002,104.959999,5484400,102.747209
"1044",104.959999,108.970001,104.610001,107.410004,2346000,105.145562
"1045",107.400002,107.400002,104.230003,104.550003,1635100,102.345857
"1046",103.839996,105.419998,103.599998,104.830002,1711100,102.619952
"1047",104.440002,104.489998,101.190002,101.389999,1318600,99.252473
"1048",102.129997,102.57,101.339996,101.589996,1140600,99.448253
"1049",102.019997,104.849998,102.010002,104.75,1024900,102.541637
"1050",105.059998,105.43,104.019997,104.120003,768400,101.924922
"1051",104,104.889999,103.639999,104.230003,1268600,102.032603
"1052",104.379997,105.660004,104.190002,105.550003,645100,103.324774
"1053",104.900002,106.099998,104.800003,105.5,775100,103.866252
"1054",105.610001,106.639999,104.790001,105.739998,1546900,104.102533
"1055",106.480003,108.480003,106.449997,108.339996,1032100,106.662269
"1056",108.949997,109.160004,107.57,107.75,744100,106.081409
"1057",107.669998,109.379997,107.25,109.279999,947100,107.587715
"1058",109.669998,110.599998,109.279999,110.400002,733700,108.690373
"1059",110.300003,110.620003,109.57,109.769997,459400,108.070124
"1060",110.150002,110.300003,109.360001,109.650002,515300,107.951988
"1061",109.879997,110.339996,109.360001,109.43,468400,107.735393
"1062",109.720001,110.029999,109.150002,109.540001,563400,107.84369
"1063",109,109.68,108.849998,109.519997,491100,107.823996
"1064",109.629997,110.120003,109.339996,109.949997,531100,108.247337
"1065",110.199997,110.529999,109.620003,110.190002,518100,108.483626
"1066",110.669998,111.139999,109.989998,110.150002,690100,108.444245
"1067",111.919998,113.019997,110.730003,110.970001,1553700,109.251546
"1068",111.080002,112.110001,110.440002,112.059998,593000,110.324663
"1069",113.410004,114.230003,112.870003,112.959999,714600,111.210727
"1070",112.989998,113.379997,112.089996,112.269997,854700,110.53141
"1071",111.989998,113.660004,111.849998,113.580002,1014100,111.821129
"1072",113.370003,114.830002,112.870003,114.809998,1005400,113.032077
"1073",114.5,115.010002,113.75,114.779999,678800,113.002543
"1074",114.57,116.050003,113.980003,115.82,716900,114.026439
"1075",115.800003,116.459999,115.349998,116.129997,789500,114.331636
"1076",116.580002,116.959999,115.419998,115.989998,728300,114.193804
"1077",116.480003,116.82,115.260002,115.489998,744900,113.701547
"1078",116.050003,116.290001,114.019997,114.239998,1169800,112.470904
"1079",114.209999,114.529999,112.550003,112.610001,775600,110.866149
"1080",111.970001,112.410004,110.57,110.629997,994000,108.916807
"1081",110.769997,111.309998,110.139999,111.129997,708300,109.409064
"1082",111.209999,111.360001,109.629997,109.730003,708400,108.03075
"1083",109.879997,114.830002,109.839996,114.75,1384700,112.973009
"1084",113.470001,115.419998,112.980003,115.260002,1108900,113.475113
"1085",115.419998,119.529999,114.919998,118.919998,2031700,117.078431
"1086",118.400002,118.400002,115.230003,115.230003,1191200,113.445579
"1087",115.110001,115.489998,111.959999,113.610001,974500,111.850663
"1088",114.110001,115.529999,113.580002,115.089996,1071500,113.30774
"1089",115.669998,116.010002,112.980003,113.080002,1206000,111.328872
"1090",112.519997,113.599998,110.760002,110.800003,1297700,109.08418
"1091",110.769997,112.18,109.099998,112.059998,1313000,110.324663
"1092",111.849998,112.269997,107.919998,108.110001,1166300,106.435835
"1093",107.720001,122.68,106.459999,115.150002,5234600,113.366816
"1094",116,117.709999,109.139999,109.25,2911100,107.55818
"1095",108.739998,110.5,107.589996,108.269997,1305900,106.593353
"1096",106.730003,110.040001,105.139999,109.089996,1595600,107.400654
"1097",106.610001,110.459999,105.940002,109.230003,848400,107.538493
"1098",110.300003,112.400002,110.300003,110.629997,1033000,108.916807
"1099",110.029999,110.650002,108.800003,109.550003,1320800,107.853538
"1100",110.349998,111.110001,109.730003,110.150002,1558000,108.444245
"1101",110.57,113.419998,110.57,111.660004,992300,109.930863
"1102",113.199997,115.470001,112.260002,114.43,905800,112.657964
"1103",114.849998,114.849998,112.800003,114.559998,537000,112.785949
"1104",113.970001,115.300003,113.730003,115.230003,549000,113.445579
"1105",115.589996,117.050003,115.349998,116.760002,626400,114.951884
"1106",117.410004,117.809998,116.470001,117.489998,1192900,115.670576
"1107",113.32,122.879997,111.410004,119.849998,2402800,117.99403
"1108",121.809998,122.080002,120.199997,121.459999,1209200,119.579098
"1109",121.300003,122.339996,119.730003,121.459999,962100,119.579098
"1110",121.610001,123.080002,121.610001,122.599998,921300,120.701444
"1111",123.120003,123.5,121.919998,123.099998,755100,121.193701
"1112",122.910004,123.550003,121.660004,123.099998,822000,121.193701
"1113",122.540001,123.32,120.940002,121.639999,781500,119.756311
"1114",121.599998,121.599998,119.800003,120.029999,1650300,118.171243
"1115",120.129997,120.220001,118.300003,118.699997,1253000,116.861837
"1116",118.449997,118.93,117.120003,117.220001,1296800,115.40476
"1117",117.080002,119.919998,116.900002,119.730003,945100,118.482357
"1118",119.809998,120.75,119.089996,119.279999,716200,118.037041
"1119",119.190002,120.150002,118.879997,119.839996,816300,118.591204
"1120",119.870003,121.629997,119.800003,120.919998,1469400,119.659951
"1121",120.75,121.269997,119.910004,120.849998,794600,119.590681
"1122",120.150002,121.720001,120.089996,121.370003,1003200,120.105266
"1123",122.980003,123.099998,121.760002,122.290001,774200,121.015678
"1124",122.889999,123.730003,122.510002,123.480003,650700,122.19328
"1125",123.800003,124.889999,122.879997,124.019997,777100,122.727646
"1126",123.82,124.830002,123.330002,124.410004,449200,123.113589
"1127",124.68,125.519997,124.169998,124.599998,286400,123.301604
"1128",124.300003,125.300003,123.75,123.900002,669000,122.608901
"1129",123.730003,124.209999,123.010002,123.519997,836600,122.232856
"1130",123.809998,124.220001,122.209999,123.080002,1278100,121.797447
"1131",123.209999,123.779999,122.620003,123.519997,920700,122.232856
"1132",123.980003,125.889999,123.980003,124.589996,826700,123.291706
"1133",124.669998,125.610001,124.129997,124.32,645800,123.024523
"1134",123.089996,125.5,122.68,125.099998,837100,123.796394
"1135",124.93,125.18,122.529999,122.580002,722300,121.302657
"1136",123.440002,124.620003,122.519997,122.709999,774700,121.431299
"1137",121.650002,122.720001,120.099998,120.139999,859500,118.88808
"1138",120.440002,121.440002,119.5,120.730003,814200,119.471936
"1139",120.57,123.239998,119.870003,121.089996,969200,119.828178
"1140",121.5,122.5,120.790001,121.889999,1332800,120.619845
"1141",123.669998,126.089996,123.339996,126.050003,1060100,124.736499
"1142",126.660004,127.610001,125.220001,125.349998,1365400,124.043789
"1143",125.5,127.989998,125.389999,127.510002,880600,126.181284
"1144",128.229996,128.919998,127.519997,128.270004,598700,126.933367
"1145",128.270004,129.220001,128.020004,128.339996,315300,127.002629
"1146",128.490005,129.259995,127.980003,128.220001,414100,126.883885
"1147",127.839996,128.610001,127.089996,127.760002,609200,126.428679
"1148",127.410004,129.029999,126.519997,128.089996,853100,126.755234
"1149",128.399994,128.520004,126.080002,126.209999,685100,124.894828
"1150",126.989998,128.300003,125.900002,127.489998,719100,126.161488
"1151",126.230003,127.290001,124.019997,124.129997,662900,122.8365
"1152",124.169998,125.269997,122.440002,123.639999,575000,122.351609
"1153",124.57,126.290001,124.480003,125.709999,788400,124.400038
"1154",126.559998,128.75,126.519997,127.830002,1080200,126.497949
"1155",127.870003,127.980003,126.139999,127.18,861100,125.854721
"1156",127.669998,127.790001,126.529999,126.809998,1027400,125.488574
"1157",127,129.479996,125.169998,126.25,666400,124.934412
"1158",124.769997,126.559998,124.629997,125.809998,618900,124.498994
"1159",127.080002,127.379997,125.480003,125.709999,645000,124.400038
"1160",125.57,126.459999,124.639999,125.669998,1040500,124.360454
"1161",126,127.300003,124.169998,125.800003,641600,124.489104
"1162",125.669998,126.739998,124.980003,125.800003,718100,124.489104
"1163",126.18,128.449997,126.18,128.25,897900,126.913571
"1164",128.279999,128.580002,127.349998,127.739998,623100,126.408883
"1165",127.419998,127.839996,126.110001,127.769997,658800,126.438569
"1166",125.949997,127.309998,125.550003,125.709999,467300,124.400038
"1167",126.610001,127.349998,124.440002,124.589996,981800,123.291706
"1168",122.389999,127.129997,121.449997,123.059998,930900,121.777651
"1169",122.040001,124.610001,120.550003,123.120003,1292700,121.837031
"1170",123.339996,124.660004,121.709999,124.43,717900,123.133377
"1171",124.989998,126.989998,124.809998,126.919998,596800,125.597428
"1172",126.650002,128.119995,125.779999,127.080002,648900,125.755765
"1173",127.529999,128.580002,126.5,127.809998,482300,126.478153
"1174",128.339996,129.960007,127.68,128.910004,699200,127.566697
"1175",128.210007,129.520004,127.120003,127.559998,453300,126.230758
"1176",128.089996,129.070007,127.260002,128.729996,385800,127.388565
"1177",128.520004,129.479996,127.510002,128.369995,546800,127.032315
"1178",129.100006,129.610001,128.229996,129.259995,435000,127.913041
"1179",129.070007,130.029999,128.899994,129.449997,440900,128.101063
"1180",129.029999,130.029999,128.649994,129.309998,392600,127.962523
"1181",129.039993,129.589996,127.839996,129.580002,722800,128.229713
"1182",129.639999,131.210007,129.050003,131.179993,616700,129.813031
"1183",130.820007,132.919998,130.100006,132.869995,524600,131.485423
"1184",130.220001,132.229996,129.070007,131.949997,658600,130.575012
"1185",130.710007,132.699997,130.520004,132.440002,560900,131.059911
"1186",132.240005,132.300003,130.75,131.080002,728400,129.714083
"1187",130.539993,131.860001,130.350006,130.75,874200,130.032322
"1188",130.639999,130.820007,129.360001,129.429993,445200,128.71956
"1189",129.320007,131.279999,129.119995,131.259995,482900,130.539517
"1190",130.419998,130.860001,128.070007,128.830002,622300,128.122863
"1191",128.75,128.75,127.529999,127.910004,521700,127.207914
"1192",127.440002,128.070007,127.010002,127.260002,357800,126.561481
"1193",126.360001,127.029999,124.800003,125.300003,485400,124.61224
"1194",125.510002,126.959999,125.349998,126.279999,372700,125.586856
"1195",125.190002,125.57,123.839996,123.870003,468500,123.190089
"1196",125.830002,126.43,124.489998,125.080002,751000,124.393446
"1197",125.519997,126.529999,125.010002,125.629997,443400,124.940423
"1198",125.550003,126.519997,123.669998,124.889999,448500,124.204487
"1199",125.129997,127.129997,125.080002,126.989998,487500,126.292958
"1200",126.480003,127.389999,126.25,127.019997,374200,126.322793
"1201",126.849998,127.959999,124.629997,127.110001,795600,126.412302
"1202",126.82,127.330002,126.279999,126.769997,551300,126.074165
"1203",127.389999,129,126.900002,128.610001,1386900,127.904069
"1204",128.860001,129.5,127.599998,127.669998,537900,126.969226
"1205",127.339996,128.539993,126.839996,127.190002,657500,126.491865
"1206",127.739998,127.739998,124.639999,124.639999,904800,123.955859
"1207",123.919998,125.459999,123.400002,125.169998,561000,124.482949
"1208",125.209999,125.93,124.760002,125.230003,541300,124.542624
"1209",125.879997,127.190002,125.879997,126.690002,755200,125.99461
"1210",126.169998,126.57,125.160004,125.790001,433500,125.099548
"1211",124.919998,125.82,123.379997,125.290001,697100,124.602293
"1212",125.410004,126.620003,124.889999,124.989998,400600,124.303936
"1213",124.589996,126.370003,124.300003,125.730003,404400,125.03988
"1214",125.730003,127.339996,125.370003,125.370003,454700,124.681855
"1215",125.470001,126.900002,125.389999,126.309998,399000,125.616691
"1216",126.330002,126.940002,125.370003,125.809998,431600,125.119435
"1217",126.07,126.610001,125.330002,126.040001,323600,125.348176
"1218",125.550003,126.279999,124.379997,124.580002,382600,123.896191
"1219",124.239998,124.860001,122.980003,123.959999,367600,123.279591
"1220",124.169998,124.900002,123.5,123.639999,407800,122.961348
"1221",123.5,124.790001,123.050003,124.419998,490100,123.737065
"1222",123.349998,123.620003,122.080002,122.440002,550200,121.767938
"1223",122.779999,124.139999,122.779999,123.690002,278500,123.011076
"1224",124.400002,124.620003,122.839996,123.32,355100,122.643105
"1225",123.25,124.029999,122.410004,123.830002,292500,123.150307
"1226",123.639999,124.580002,123.209999,123.739998,397100,123.060797
"1227",123.75,124.040001,122.730003,123.370003,278300,122.692833
"1228",123.559998,123.809998,121.690002,121.889999,459800,121.220953
"1229",121.620003,122.620003,121.059998,122.589996,349300,121.917108
"1230",122.07,122.849998,121.239998,121.650002,574500,120.982273
"1231",119.629997,121.489998,113.739998,114.910004,1421300,114.27927
"1232",115,115.480003,112.720001,114.519997,1351300,113.891404
"1233",114.32,115.970001,114.32,115.199997,550800,114.567672
"1234",115.07,115.25,112.879997,113.379997,755100,112.757662
"1235",113.68,114.129997,112.739998,113.879997,548100,113.254918
"1236",113.470001,115.290001,113.050003,114.900002,677300,114.269323
"1237",115.790001,116.959999,115.790001,116.449997,470300,115.810811
"1238",116.169998,117.339996,115.830002,116.639999,599900,115.99977
"1239",115.879997,117.080002,115.349998,116.769997,689000,116.129054
"1240",117.230003,118.620003,116.809998,118.419998,944300,117.769999
"1241",118.599998,120.010002,118.349998,119.970001,623800,119.970001
"1242",119.970001,120.220001,119.209999,119.559998,514400,119.559998
"1243",119.599998,120.419998,119.510002,120.230003,316800,120.230003
"1244",120.099998,121.050003,119.809998,120.519997,451300,120.519997
"1245",120.730003,121.919998,120.110001,121.050003,654200,121.050003
"1246",121.230003,122.139999,121.010002,121.110001,525900,121.110001
"1247",120.629997,120.900002,119.209999,119.519997,658000,119.519997
"1248",119.18,119.239998,117.389999,117.730003,486700,117.730003
"1249",118.169998,118.779999,117.629997,118.610001,542400,118.610001
"1250",118.5,118.800003,117.800003,118.209999,600900,118.209999
"1251",118.419998,118.599998,117.190002,117.809998,575500,117.809998
"1252",117.900002,118.720001,117.080002,117.919998,521700,117.919998
"1253",117.529999,118.199997,116.660004,117.589996,464600,117.589996
"1254",118.339996,119.139999,117.599998,118.459999,727000,118.459999
"1255",117.830002,118.5,116.790001,116.839996,669200,116.839996
"1256",116.260002,116.839996,115.110001,115.75,692400,115.75
"1257",115.529999,115.989998,115.059998,115.099998,482400,115.099998
"1258",114.910004,115.18,114.029999,114.110001,528300,114.110001
"1259",114.169998,116.120003,114.129997,115.839996,513200,115.839996
