"","CB.Open","CB.High","CB.Low","CB.Close","CB.Volume","CB.Adjusted"
"902",93.18,93.330002,92.129997,92.449997,1349200,89.43372
"903",92.779999,93.089996,91.589996,91.800003,2392100,88.804933
"904",91.919998,92.019997,91.160004,91.800003,1458600,88.804933
"905",91.389999,91.760002,89.970001,90.110001,1807800,87.170069
"906",90.18,91.300003,90.18,90.910004,1548500,87.943971
"907",91.110001,91.230003,90.410004,90.879997,1801600,87.914943
"908",90.849998,91.029999,90.120003,90.349998,1191400,87.402236
"909",90.040001,90.139999,89.589996,89.769997,2555100,86.841158
"910",87.959999,89.75,87.940002,89.269997,2718000,86.357471
"911",89.309998,89.580002,89.080002,89.129997,1228500,86.222039
"912",88.68,88.889999,87.690002,87.910004,1469800,85.041849
"913",87.099998,87.779999,85.919998,85.93,1544200,83.126445
"914",86.019997,86.730003,85.779999,85.949997,1997100,83.14579
"915",86.269997,87.190002,86.220001,86.949997,1733700,84.113163
"916",86.190002,86.949997,86.120003,86.32,1745400,83.503721
"917",86.900002,87,86.279999,86.760002,1536800,83.929367
"918",85.599998,85.809998,83.32,84.540001,3030100,81.781796
"919",84.400002,84.800003,82.980003,83,2144700,80.292039
"920",83.43,83.75,82.989998,83.300003,1610300,80.582254
"921",83.199997,83.940002,83.07,83.239998,1744500,80.524207
"922",83.529999,83.959999,83.199997,83.940002,1302100,81.201373
"923",84.150002,84.559998,83.75,84.370003,1634100,81.617344
"924",84.230003,85.029999,83.989998,84.989998,1255100,82.217111
"925",84.849998,85.889999,84.720001,85.650002,1224500,82.855582
"926",85.190002,85.529999,84.610001,84.860001,1719200,82.091355
"927",84.449997,85.360001,84.18,85.32,995800,82.536347
"928",85.169998,86.199997,84.980003,86.120003,1283700,83.310249
"929",86.309998,86.940002,86.150002,86.669998,1139500,83.8423
"930",86.480003,87.080002,86.029999,86.050003,1019900,83.242533
"931",86.120003,86.690002,85.550003,86.489998,973500,83.668172
"932",86.720001,87.360001,86.459999,87.050003,1373000,84.209907
"933",86.949997,87.660004,86.5,86.559998,1230300,83.735888
"934",86.389999,87.260002,85.980003,87.040001,1345800,84.200231
"935",86.849998,87.059998,86.110001,86.330002,1301300,83.513396
"936",86.260002,87.400002,86.230003,87.139999,1268200,84.296967
"937",87.510002,87.949997,87.110001,87.480003,1054000,84.625878
"938",86.959999,87.150002,86.379997,86.889999,920900,84.055123
"939",88.019997,88.099998,87.540001,87.860001,1354500,84.993477
"940",87.68,87.879997,87.300003,87.620003,949300,84.76131
"941",87.870003,88.099998,87.400002,87.790001,1129100,84.925761
"942",88.169998,88.209999,87.260002,87.419998,1092000,84.56783
"943",87.230003,87.660004,86.940002,87.589996,974500,84.732282
"944",87.779999,87.839996,86.919998,87.129997,969800,84.287291
"945",86.209999,86.790001,85.959999,86.720001,1287600,84.374859
"946",86.949997,87.120003,86.089996,86.230003,1043000,83.898112
"947",86,86.639999,86,86.129997,1440800,83.800811
"948",86.510002,87.059998,86.230003,86.889999,1212000,84.54026
"949",87.459999,87.660004,86.910004,86.959999,1143900,84.608367
"950",86.989998,87.230003,85.709999,85.949997,1400100,83.625678
"951",85.620003,86.199997,85.190002,85.379997,3502700,83.071093
"952",86.029999,86.43,85.690002,86.230003,3759700,83.898112
"953",86.129997,86.809998,86.129997,86.169998,1494500,83.83973
"954",86.580002,87.199997,86.379997,87.059998,1340800,84.705661
"955",87.440002,87.830002,87.18,87.25,1797100,84.890526
"956",87.220001,87.639999,86.870003,87.32,1648800,84.958632
"957",87.709999,88.139999,87.25,88.139999,1600800,85.756457
"958",88.599998,89.349998,88.510002,89.300003,2264500,86.885091
"959",89.660004,89.830002,88.309998,88.730003,1619900,86.330506
"960",88.639999,89.07,88.489998,88.949997,1270300,86.54455
"961",89.150002,89.309998,88.839996,89.239998,1272600,86.826709
"962",89.779999,89.800003,89.160004,89.25,1257700,86.83644
"963",89.139999,89.410004,88.510002,88.639999,1442800,86.242936
"964",88.379997,88.580002,88.099998,88.400002,1339500,86.009428
"965",88.690002,89.209999,88.260002,89.18,1144800,86.768333
"966",89.199997,89.639999,88.360001,88.400002,1510200,86.009428
"967",88.019997,88.949997,88.019997,88.690002,1321900,86.291586
"968",89.510002,89.57,88.709999,89.489998,2846600,87.069948
"969",89.489998,90.089996,89.169998,90.089996,1246000,87.653721
"970",90.57,91.040001,90.120003,90.870003,1218400,88.412634
"971",90.739998,91.389999,90.580002,90.809998,1417800,88.354251
"972",90.459999,90.779999,90.18,90.5,2088600,88.052637
"973",90.669998,91.160004,90.190002,90.550003,1424600,88.101288
"974",90.459999,90.980003,90.290001,90.449997,2443600,88.003986
"975",90.75,92,90.5,91.730003,1709500,89.249378
"976",90.970001,91.209999,88,90.029999,2117300,87.595346
"977",90.449997,91.550003,90.339996,91.349998,1535200,88.879649
"978",91.629997,92.360001,91.599998,91.879997,910700,89.395315
"979",91.870003,92.25,91.120003,92.080002,1185900,89.589911
"980",92.160004,92.650002,91.900002,92.620003,834900,90.115309
"981",92.709999,93.169998,92.459999,92.610001,868100,90.105577
"982",92.120003,92.669998,91.529999,92.540001,880000,90.037471
"983",92.190002,92.489998,92.080002,92.260002,850800,89.765044
"984",92.419998,94.07,92.419998,93.459999,1390200,90.93259
"985",93.639999,93.639999,92.82,92.959999,870500,90.446111
"986",92.940002,93.089996,92.389999,92.949997,876700,90.436379
"987",93.290001,93.760002,93.129997,93.470001,750800,90.942321
"988",93.480003,93.739998,93.230003,93.610001,667700,91.078535
"989",93.639999,93.839996,93.010002,93.599998,821200,91.068803
"990",93.199997,93.419998,91.889999,92.199997,1807500,89.706661
"991",92.260002,92.800003,92.099998,92.709999,951800,90.202872
"992",92.559998,92.980003,92.379997,92.790001,939500,90.28071
"993",92.75,93.139999,92.510002,92.739998,719000,90.232059
"994",92.849998,93,92.550003,92.839996,720900,90.329353
"995",92.800003,92.830002,92.089996,92.25,1389100,89.755312
"996",92.199997,92.580002,91.339996,91.809998,1592600,89.327209
"997",92.25,92.629997,91.93,92.529999,1114400,90.027739
"998",92.580002,92.800003,92.029999,92.550003,765800,90.047202
"999",92.589996,93.059998,92.440002,92.870003,656200,90.358548
"1000",92.75,92.970001,92.529999,92.660004,1024900,90.154228
"1001",92.779999,92.910004,92.459999,92.489998,823600,89.98882
"1002",92.169998,92.389999,91.849998,92.040001,1202600,89.550992
"1003",91.870003,93.629997,91.760002,93.580002,996500,91.049347
"1004",93.610001,93.93,93.190002,93.879997,732300,91.34123
"1005",93.93,94.599998,93.910004,94.080002,713300,91.535826
"1006",93.900002,94.300003,93.900002,94.059998,680000,91.516362
"1007",93.75,94.080002,93.660004,93.940002,707200,91.399612
"1008",93.629997,93.910004,93.32,93.389999,677900,90.864483
"1009",93.480003,93.790001,93,93.309998,730300,90.786645
"1010",93.5,93.589996,93.029999,93.5,619100,90.971509
"1011",93.419998,93.699997,93.230003,93.32,617300,90.796376
"1012",93.010002,93.540001,92.760002,93.489998,631700,90.961777
"1013",93.459999,93.669998,93.019997,93.57,706400,91.039615
"1014",93.660004,94.269997,93.379997,94.029999,880500,91.487175
"1015",94.059998,94.230003,93.309998,93.370003,1336600,90.845027
"1016",93.43,93.889999,93.129997,93.330002,777500,90.806108
"1017",93.330002,93.629997,93.040001,93.07,1009500,90.553137
"1018",92.589996,93.019997,92.510002,92.669998,905000,90.650959
"1019",92.650002,92.809998,91.900002,92.150002,798300,90.142292
"1020",92.040001,92.519997,91.849998,92.220001,1636700,90.210767
"1021",92.209999,92.5,91.989998,92.169998,909500,90.161853
"1022",92.519997,93.139999,92.519997,92.75,1020100,90.729218
"1023",92.580002,92.989998,92.25,92.330002,745400,90.318371
"1024",92.75,93.120003,92.459999,92.849998,568700,90.827038
"1025",92.919998,93.5,92.830002,93.43,892700,91.394403
"1026",92.989998,93.410004,92.779999,92.800003,1145300,90.778132
"1027",92.839996,93.540001,92.779999,93.459999,859000,91.423748
"1028",92.790001,93.279999,92.620003,93.18,1068000,91.14985
"1029",93.040001,93.620003,92.949997,93.43,899600,91.394403
"1030",94.089996,94.370003,93.769997,93.940002,589200,91.893294
"1031",93.940002,94.379997,93.889999,94.040001,1134500,91.991113
"1032",94.150002,94.260002,93.75,93.860001,693600,91.815035
"1033",93.589996,94.169998,92.940002,92.970001,551000,90.944426
"1034",93.279999,93.599998,92.860001,93.580002,622400,91.541136
"1035",93.07,93.870003,93.07,93.709999,581500,91.668301
"1036",93.459999,93.459999,92.07,92.169998,1317600,90.161853
"1037",92.519997,93,92.25,92.860001,854700,90.836822
"1038",92.980003,93.230003,92.730003,92.760002,1074600,90.739002
"1039",90.75,91.389999,88.889999,89.620003,2577900,87.667415
"1040",89.190002,89.489998,88.529999,88.860001,1790300,86.923972
"1041",88.940002,89.230003,88.5,88.559998,1146200,86.630505
"1042",88.800003,88.800003,87.760002,87.900002,1517200,85.984889
"1043",87.660004,88.080002,86.709999,86.709999,1613000,84.820813
"1044",86.709999,87.629997,86.629997,86.980003,1558700,85.084935
"1045",86.860001,87.209999,86.400002,87.059998,1522200,85.163186
"1046",87.18,87.480003,86.690002,86.82,1487300,84.928417
"1047",86.589996,87.489998,86.589996,87.440002,1346900,85.534912
"1048",87.580002,87.760002,87.169998,87.470001,1900200,85.564257
"1049",87.349998,88.470001,87.279999,88.339996,1180500,86.415297
"1050",89,89.080002,88.339996,88.800003,928100,86.865281
"1051",88.559998,89.309998,88.550003,88.860001,726700,86.923972
"1052",89.209999,89.419998,88.839996,89.349998,614700,87.403294
"1053",89.400002,90,89.349998,89.870003,577100,87.911969
"1054",90.07,90.459999,89.239998,89.839996,757200,87.882616
"1055",90.160004,90.559998,90.029999,90.440002,607300,88.469549
"1056",90.43,90.599998,90.260002,90.360001,491600,88.391291
"1057",90.370003,90.589996,90.040001,90.529999,663200,88.557585
"1058",90.620003,91.190002,90.5,91.139999,564200,89.154295
"1059",90.980003,91.18,90.260002,90.43,923000,88.459765
"1060",90.839996,91.199997,90.489998,90.989998,725000,89.007562
"1061",91.199997,91.400002,90.910004,91.099998,500800,89.115166
"1062",91,91.610001,91,91.519997,523000,89.526013
"1063",91.169998,91.730003,91.129997,91.459999,624000,89.467323
"1064",91.599998,92.019997,91.279999,91.949997,849000,89.946645
"1065",92.040001,92.349998,91.639999,91.989998,891100,89.985775
"1066",92.440002,92.449997,91.800003,92.099998,803400,90.093379
"1067",91.980003,92.410004,91.690002,91.769997,831000,89.770567
"1068",91.589996,91.93,91.379997,91.860001,629000,89.85861
"1069",91.900002,92.150002,91.410004,91.709999,614200,89.711876
"1070",91.660004,91.800003,91.029999,91.290001,724200,89.301029
"1071",91.25,91.610001,91.209999,91.379997,837200,89.389064
"1072",91,91.300003,90.730003,91.129997,1052200,89.144511
"1073",90.910004,91.440002,90.580002,90.769997,868400,88.792354
"1074",90.849998,91.809998,90.639999,91.510002,693200,89.516237
"1075",91.550003,91.82,91.190002,91.57,657300,89.574927
"1076",91.459999,92.129997,91.230003,91.720001,1036100,90.214253
"1077",92.129997,92.959999,91.870003,92.730003,1038200,91.207675
"1078",93.029999,93.120003,92.07,92.129997,1708800,90.617519
"1079",91.879997,92.269997,91.610001,91.800003,595800,90.292942
"1080",91.629997,91.790001,90.459999,90.489998,1043700,89.004443
"1081",90.470001,91.980003,90.43,91.620003,1021000,90.115897
"1082",91.449997,91.449997,90.610001,90.610001,748000,89.122475
"1083",90.5,91.690002,90.220001,91.410004,1041900,89.909345
"1084",90.790001,91.480003,90.660004,90.970001,1072500,89.476566
"1085",91.18,91.5,90.599998,91.080002,1373800,89.584761
"1086",91.279999,91.580002,90.760002,90.769997,1222400,89.279845
"1087",90.809998,91.879997,90.690002,91.510002,1111200,90.007702
"1088",92.230003,93.309998,91.889999,93.239998,1474300,91.709297
"1089",93.379997,93.800003,92.910004,93.080002,1019600,91.551927
"1090",92.769997,92.949997,92.059998,92.059998,1309900,90.548668
"1091",92.150002,94.099998,92.029999,94.040001,1990500,92.496166
"1092",94.040001,94.279999,92.639999,92.660004,1947500,91.138824
"1093",93,94.389999,92.620003,93.410004,2198200,91.876511
"1094",93.110001,94.139999,92.540001,92.57,1210000,91.050298
"1095",93.099998,93.75,92.620003,92.889999,1522400,91.365044
"1096",92.230003,92.239998,90.370003,91.940002,1560600,90.430643
"1097",90.639999,91.830002,90.529999,91.410004,983900,89.909345
"1098",92.110001,93.209999,91.580002,92.889999,1176400,91.365044
"1099",92.870003,93.110001,92.519997,92.970001,945800,91.443732
"1100",93.279999,94.110001,92.769997,94.019997,1080800,92.47649
"1101",93.830002,94.970001,93.790001,94.150002,1217900,92.604361
"1102",94.959999,95,94.07,94.260002,1294600,92.712556
"1103",94.120003,96.540001,94.040001,96.43,1810800,94.846929
"1104",96.419998,97.949997,96.110001,97.610001,2033100,96.007558
"1105",98.169998,98.309998,97.480003,97.949997,1067400,96.341973
"1106",97.949997,98.580002,97.279999,97.839996,1059600,96.233778
"1107",97.559998,98.779999,97.470001,98.410004,976300,96.794427
"1108",99.559998,99.620003,98.889999,99.360001,1171100,97.728829
"1109",99.260002,99.489998,98.669998,98.900002,914400,97.276381
"1110",98.989998,99.900002,98.989998,99.599998,1070700,97.964886
"1111",100.010002,100.349998,99.620003,100.349998,597200,98.702574
"1112",100.300003,100.720001,100.050003,100.599998,634700,98.94847
"1113",100.400002,101.150002,100.190002,101.139999,875900,99.479605
"1114",101.620003,101.970001,101.18,101.870003,1078100,100.197624
"1115",101.82,102.150002,101.370003,101.489998,552800,99.823858
"1116",101.309998,101.620003,100.949997,101.519997,664100,99.853364
"1117",101.879997,101.940002,101.190002,101.470001,717800,99.80419
"1118",101.599998,102.059998,100.989998,101.25,619800,99.5878
"1119",101.209999,101.699997,101.059998,101.550003,583800,99.882878
"1120",101.510002,102.199997,101.25,101.739998,644500,100.069754
"1121",102.07,102.360001,101.360001,102.18,679300,100.502533
"1122",101.669998,102.790001,101.580002,102.610001,832200,100.925474
"1123",103.209999,103.550003,102.239998,102.440002,1464900,100.758267
"1124",102.730003,103,102.410004,102.760002,651200,101.073013
"1125",102.739998,102.900002,102.050003,102.389999,1142700,100.709084
"1126",102.440002,102.650002,102.199997,102.550003,745200,100.866461
"1127",102.769997,103.779999,102.769997,103.050003,489200,101.358253
"1128",102.879997,103.779999,102.669998,103.160004,701600,101.466448
"1129",102.199997,103.540001,102.199997,103.379997,986000,101.68283
"1130",103.32,103.690002,103.089996,103.43,888900,101.732012
"1131",103.510002,103.870003,103.209999,103.610001,711500,101.909057
"1132",103.68,104.269997,103.410004,103.75,784800,102.046758
"1133",103.889999,105.279999,103.669998,105,1136100,103.276237
"1134",103.849998,104.629997,103.760002,104.099998,1167300,102.391011
"1135",103.690002,104.5,102.720001,102.82,1107700,101.132026
"1136",103.18,104.269997,102.900002,103.300003,977200,101.604149
"1137",102.57,103.540001,101.75,101.839996,833800,100.168111
"1138",102.440002,102.959999,100.699997,101.730003,1216600,100.059923
"1139",101.470001,103.019997,101.019997,101.419998,1076100,99.755008
"1140",101.419998,102.779999,100.75,102.519997,1271600,101.336537
"1141",103.080002,103.370003,102.43,103.370003,1512100,102.176731
"1142",103.260002,104.220001,103.220001,103.620003,2004400,102.423845
"1143",103.650002,104.43,103.120003,103.309998,1887300,102.117419
"1144",103.760002,104.809998,103.540001,104.440002,1052000,103.234379
"1145",104.690002,104.809998,104.019997,104.370003,531100,103.165188
"1146",104.760002,104.900002,104.379997,104.43,387100,103.224493
"1147",104.050003,105.300003,104.010002,104.559998,478100,103.352989
"1148",104.580002,104.839996,104.160004,104.309998,586900,103.105875
"1149",104.669998,105.279999,103.449997,103.470001,710500,102.275575
"1150",103.959999,104.290001,102.419998,102.910004,640800,101.722042
"1151",101.970001,102.68,101.449997,101.599998,1088300,100.427159
"1152",102.010002,102.339996,100.410004,100.580002,1241700,99.418937
"1153",101.370003,102.389999,100.970001,101.93,957600,100.753352
"1154",102.239998,103.809998,102.239998,103.540001,1055100,102.344767
"1155",103.550003,103.900002,102.470001,102.809998,825600,101.623191
"1156",103.220001,103.220001,101.529999,101.790001,540000,100.614969
"1157",102.25,103.989998,101.669998,102.239998,909100,101.059771
"1158",100.989998,102.040001,100.339996,101.199997,907300,100.031775
"1159",101.440002,102.050003,100.839996,101.220001,743200,100.051549
"1160",101.019997,103.419998,101.019997,103.339996,949100,102.147071
"1161",102.629997,103.940002,101.309998,102.440002,1223800,101.257467
"1162",101.970001,102.720001,101.290001,102,1027800,100.822544
"1163",103.099998,104.269997,102.160004,104.190002,1311500,102.987265
"1164",104.349998,104.400002,103.650002,103.690002,783900,102.493037
"1165",103.370003,103.889999,103.010002,103.290001,755900,102.097653
"1166",102.790001,103.150002,102.239998,102.57,604800,101.385963
"1167",102.970001,103.400002,101.559998,101.589996,1092500,100.417273
"1168",101.540001,102.68,100.790001,102.519997,1146100,101.336537
"1169",100.309998,101.18,97.800003,97.900002,2861500,96.769874
"1170",97.029999,98.690002,96.889999,98.5,2763100,97.362946
"1171",98.830002,99.489998,98.129997,99.169998,2618000,98.02521
"1172",99.099998,100.389999,98.910004,99.910004,1669200,98.756673
"1173",99.75,100.93,99.620003,100.82,967900,99.656165
"1174",100.849998,101.419998,100.599998,100.82,1105100,99.656165
"1175",100.089996,100.709999,99.809998,100.370003,857600,99.211362
"1176",100.959999,101.360001,100.660004,100.730003,1140500,99.567207
"1177",100.809998,101.660004,100.779999,101.370003,793100,100.199819
"1178",101.389999,101.730003,100.779999,101.629997,1006300,100.456812
"1179",101.440002,102.089996,101.199997,102.059998,697800,100.881848
"1180",102.269997,102.610001,100.959999,101.160004,1402400,99.992244
"1181",101,101.639999,100.699997,101.449997,957800,100.27889
"1182",101.459999,101.669998,100.910004,100.959999,771400,99.794548
"1183",100.650002,101.059998,99.349998,100.160004,1919800,99.003788
"1184",100.220001,100.239998,99.010002,99.349998,1727500,98.203133
"1185",99.349998,100.5,99.129997,100.370003,1270100,99.211362
"1186",100.129997,100.669998,100.050003,100.120003,992800,98.964248
"1187",100.010002,100.959999,99.989998,100.660004,1018700,99.498016
"1188",100.43,101.360001,100.400002,100.449997,1109100,99.290433
"1189",100.330002,101.510002,100.220001,101.459999,1047100,100.288776
"1190",100.93,101.230003,100.300003,101.019997,977200,99.853853
"1191",100.480003,100.769997,99.949997,100.110001,1029700,98.954362
"1192",100.120003,101.07,100,100.949997,866000,99.784661
"1193",100.5,101.349998,99.709999,99.879997,1769200,98.727013
"1194",99.910004,100.809998,99.910004,100.440002,771500,99.280554
"1195",99.629997,99.809998,98.699997,98.699997,1309600,97.560635
"1196",98.489998,99.440002,98.220001,99.25,821000,98.674142
"1197",99.830002,100.919998,99.75,100.900002,817900,100.31457
"1198",100.540001,100.800003,99.800003,100.309998,1138500,99.727989
"1199",100.870003,102.139999,100.589996,101.75,1152200,101.159637
"1200",101.160004,101.940002,100.800003,101.699997,791200,101.109924
"1201",101.459999,102.580002,100.18,102.150002,1539700,101.557318
"1202",102.139999,102.449997,101.599998,102.199997,980900,101.607023
"1203",102.209999,103.400002,102.089996,103.129997,2169000,102.531627
"1204",103.190002,103.970001,102.75,102.75,1507700,102.153835
"1205",102.419998,102.82,101.769997,101.779999,673700,101.189462
"1206",101.639999,101.910004,100.599998,100.599998,732000,100.016308
"1207",100.32,100.519997,99.769997,99.910004,1311900,99.330316
"1208",100,100.870003,99.919998,100.349998,1246000,99.767758
"1209",100.639999,102.110001,100.470001,101.839996,734800,101.249111
"1210",101.169998,101.32,100.470001,101.099998,1497100,100.513407
"1211",101.330002,101.830002,100.419998,101.110001,1185300,100.523351
"1212",101.300003,101.580002,100.809998,101.330002,913100,100.742076
"1213",100.599998,102.07,100.550003,101.639999,807100,101.050274
"1214",101.599998,102.059998,101.010002,101.019997,488200,100.433869
"1215",100.5,101.139999,99.870003,100.599998,1590800,100.016308
"1216",100.5,100.989998,100.010002,100.480003,993100,99.897009
"1217",100.580002,100.830002,100.260002,100.510002,984700,99.926834
"1218",100.360001,101.190002,100.360001,100.849998,982700,100.264857
"1219",100.75,101.839996,100.540001,101.529999,1015500,100.940912
"1220",101.760002,102.040001,101.25,101.349998,826400,100.761956
"1221",101.160004,102.129997,100.989998,101.959999,1155000,101.368417
"1222",101.379997,101.379997,99.75,100.330002,1883900,99.747878
"1223",100.910004,101.68,100.730003,101,1075900,100.413988
"1224",100.989998,101.25,99.610001,99.739998,1777400,99.161297
"1225",99.760002,99.919998,98.959999,99.300003,1544000,98.723855
"1226",99.209999,100.300003,99.18,99.790001,1477300,99.21101
"1227",99.629997,100.769997,99.449997,100.410004,1105300,99.827415
"1228",100.529999,100.989998,99.040001,99.199997,1337800,98.624429
"1229",99.050003,100.199997,98.93,99.970001,1291300,99.389966
"1230",99.629997,99.93,98.900002,99.010002,710300,98.435537
"1231",98.910004,99.279999,98,98.349998,1531500,97.779362
"1232",98.519997,99.269997,98.150002,99.040001,1168200,98.465361
"1233",99.25,99.510002,98.959999,99.330002,764600,98.75368
"1234",99.379997,99.790001,99.129997,99.5,893500,98.922692
"1235",99.489998,99.720001,98.82,99.269997,1259900,98.694023
"1236",99.300003,100.160004,99.019997,99.839996,809400,99.260715
"1237",100.470001,100.75,100.18,100.43,686200,99.847296
"1238",100.120003,100.300003,99.309998,99.559998,979000,98.982341
"1239",99.220001,99.220001,98.18,98.480003,1028200,97.908613
"1240",98.470001,98.940002,98.089996,98.290001,857400,97.719713
"1241",98.949997,99.160004,98.419998,99.129997,536800,98.554836
"1242",99.25,99.620003,98.650002,99.029999,717700,98.455417
"1243",99.059998,99.599998,98.980003,99.43,522600,98.853098
"1244",99.669998,99.889999,99.309998,99.760002,579000,99.181185
"1245",99.75,99.870003,99.43,99.620003,570500,99.041998
"1246",99.349998,99.720001,99.029999,99.129997,711300,98.554836
"1247",99.099998,99.410004,98.309998,98.309998,792900,97.739594
"1248",98.059998,98.150002,97.029999,97.32,1344400,96.75534
"1249",97.75,98.330002,97.199997,98.120003,849600,97.550701
"1250",97.870003,98.339996,97.510002,98.290001,725100,97.719713
"1251",98.389999,98.410004,97.419998,97.5,2378300,96.934296
"1252",97.739998,98.019997,96.959999,96.989998,1189800,96.427253
"1253",96.879997,97.309998,96.5,97.150002,1600300,96.586328
"1254",97.410004,97.690002,96.900002,97.269997,1203000,96.705627
"1255",96.559998,97.120003,96.07,96.25,1287800,95.691548
"1256",97.029999,97.18,95.349998,95.410004,1553300,94.856426
"1257",95.440002,95.540001,94.480003,94.559998,1104200,94.011351
"1258",94.410004,95.230003,94.349998,94.849998,1079700,94.29967
"1259",94.839996,96.629997,94.839996,96.260002,1167500,95.701492
