"","ISRG.Open","ISRG.High","ISRG.Low","ISRG.Close","ISRG.Volume","ISRG.Adjusted"
"939",455.899994,455.899994,443.480011,449.51001,742500,449.51001
"940",448.540009,452,443.540009,446.920013,260100,446.920013
"941",447,449.75,442.119995,444.350006,259100,444.350006
"942",446.600006,450.470001,441.779999,443.980011,227200,443.980011
"943",443.070007,444.48999,436.040009,438.589996,366300,438.589996
"944",439.649994,442.049988,433.910004,435.190002,278800,435.190002
"945",432.829987,441.910004,429.070007,433.140015,358100,433.140015
"946",434,438.98999,428.570007,429.670013,265700,429.670013
"947",426.809998,431.73999,422.190002,423.070007,305000,423.070007
"948",424.019989,430.320007,423.070007,426.609985,250200,426.609985
"949",425.76001,429.76001,425.160004,429.019989,170300,429.019989
"950",428.529999,435.100006,428.529999,434.540009,314100,434.540009
"951",431.320007,437.369995,425.149994,437.01001,255000,437.01001
"952",443.540009,443.540009,428.440002,428.890015,642600,428.890015
"953",431.170013,435.149994,419.26001,422.070007,344900,422.070007
"954",422.859985,427.540009,419.980011,422.910004,172000,422.910004
"955",425.670013,430,423.329987,424.660004,229400,424.660004
"956",422.480011,431.529999,418.299988,428.609985,728500,428.609985
"957",429.609985,438.890015,428.640015,434.98999,610500,434.98999
"958",434.980011,442,433,437.98999,519000,437.98999
"959",486.049988,503.309998,470.220001,493.600006,2865400,493.600006
"960",504.369995,522.5,498.600006,518.5,1339800,518.5
"961",519.460022,541.22998,519.460022,540.630005,1236200,540.630005
"962",535,536.669983,505.160004,505.519989,1409300,505.519989
"963",504.98999,513.809998,496.359985,497.029999,685900,497.029999
"964",500,500.339996,484.380005,489.839996,778100,489.839996
"965",441.920013,461.920013,439.019989,456.640015,2617100,456.640015
"966",459.779999,465,452.480011,453.609985,705900,453.609985
"967",450.559998,451.630005,433.720001,439.630005,811100,439.630005
"968",442.130005,442.75,422.410004,425,702900,425
"969",425.119995,427.26001,410.609985,417.089996,767800,417.089996
"970",425.859985,426.119995,413.26001,415.130005,724000,415.130005
"971",415,417.529999,410.019989,411.98999,539800,411.98999
"972",410.01001,416.730011,408.410004,411.109985,389800,411.109985
"973",430,431.630005,415.640015,422.329987,1009900,422.329987
"974",387.200012,397.399994,372.329987,373.929993,2203200,373.929993
"975",376.350006,376.540009,368.019989,371.320007,511400,371.320007
"976",368.519989,369.98999,362.429993,366.369995,572900,366.369995
"977",368.899994,371.890015,364.380005,367.799988,523500,367.799988
"978",372.390015,377,353.380005,361.589996,608400,361.589996
"979",359.209991,363.670013,358.019989,361.700012,418800,361.700012
"980",365.23999,370.980011,358.380005,359.130005,462000,359.130005
"981",370.579987,370.630005,363.149994,363.589996,805300,363.589996
"982",361.390015,365.799988,359.279999,363.970001,467500,363.970001
"983",362.450012,366.309998,360.01001,360.299988,711500,360.299988
"984",360.25,362.23999,352.540009,352.950012,731200,352.950012
"985",351.910004,359.829987,351.299988,352.350006,1021700,352.350006
"986",351.570007,353.299988,346.459991,353.059998,918000,353.059998
"987",354.700012,367.149994,350.059998,365.670013,535900,365.670013
"988",365.109985,368.369995,362,365.470001,438600,365.470001
"989",363.910004,375.600006,362,371.670013,804000,371.670013
"990",372.950012,372.950012,360.559998,364.429993,642300,364.429993
"991",365.160004,374.700012,362.429993,374.089996,631000,374.089996
"992",372.040009,377.179993,370.059998,370.929993,429300,370.929993
"993",369.670013,370.98999,363.179993,363.600006,261900,363.600006
"994",365.48999,368.429993,363.130005,366.329987,176700,366.329987
"995",365.269989,370.859985,363.25,364.640015,285800,364.640015
"996",364.690002,365.98999,362.630005,363.859985,283900,363.859985
"997",364.570007,372.809998,362.519989,371.369995,493900,371.369995
"998",371.220001,371.890015,364.649994,364.679993,373000,364.679993
"999",366.589996,376.200012,364.809998,374.850006,414000,374.850006
"1000",375.040009,375.070007,367.279999,369.73999,304900,369.73999
"1001",368.709991,372.269989,366.190002,370.899994,393900,370.899994
"1002",368.959991,373.920013,368.959991,370.940002,242700,370.940002
"1003",369.290009,372.380005,368.690002,370.130005,298900,370.130005
"1004",371.160004,374.619995,368.440002,368.839996,363400,368.839996
"1005",370.209991,371.570007,368.019989,371.26001,294800,371.26001
"1006",370.920013,375.820007,369.859985,374.839996,319900,374.839996
"1007",373.339996,379.600006,372.890015,377.600006,329200,377.600006
"1008",377.209991,384.690002,376.799988,382.380005,431000,382.380005
"1009",381.100006,392.899994,381,392.369995,610300,392.369995
"1010",391.859985,398.859985,390.640015,396.820007,558600,396.820007
"1011",397.48999,410.980011,396.869995,409.820007,733800,409.820007
"1012",410.799988,411.940002,403.070007,403.23999,495700,403.23999
"1013",402.359985,404.519989,399.75,404.170013,296200,404.170013
"1014",406.049988,406.049988,398.040009,402.200012,366100,402.200012
"1015",404.230011,405,398.859985,404.149994,604000,404.149994
"1016",405.920013,409.309998,400.790009,402.970001,373700,402.970001
"1017",403.399994,407.130005,401.769989,402.25,425700,402.25
"1018",404.23999,405.98999,399.700012,405.079987,268300,405.079987
"1019",404.179993,411.290009,402.140015,410.790009,622000,410.790009
"1020",411.790009,426.429993,409.579987,423.399994,1180200,423.399994
"1021",421.779999,422.170013,410,411.799988,492500,411.799988
"1022",411.829987,414.350006,405.720001,406.48999,390400,406.48999
"1023",408.019989,409.209991,402.070007,403.339996,343800,403.339996
"1024",403,404.920013,400.869995,404.040009,226900,404.040009
"1025",403.579987,403.970001,391.25,394.26001,513700,394.26001
"1026",395.399994,395.399994,382.119995,385.920013,516800,385.920013
"1027",386.25,388.730011,381.76001,386.23999,394400,386.23999
"1028",381.76001,387.220001,380.01001,382.920013,427100,382.920013
"1029",384.26001,390.480011,384,389.23999,482200,389.23999
"1030",390.230011,392.220001,383.100006,384.589996,495600,384.589996
"1031",383.929993,388.329987,382.390015,383.570007,570800,383.570007
"1032",383.459991,387.149994,380,380.26001,453400,380.26001
"1033",377.350006,385.380005,376,382.220001,538100,382.220001
"1034",381.670013,388.890015,379.950012,387,664500,387
"1035",381.899994,388.829987,380.040009,388.720001,453900,388.720001
"1036",392.950012,397.549988,390,392.160004,986300,392.160004
"1037",440.130005,463.390015,438.549988,461.630005,2846600,461.630005
"1038",457.01001,483,455,473.329987,1226300,473.329987
"1039",463.880005,471.76001,460.559998,469.700012,1003000,469.700012
"1040",474.839996,474.839996,461.609985,465.290009,520800,465.290009
"1041",466.339996,469,460.829987,465.230011,368900,465.230011
"1042",467.730011,469.98999,464.940002,466.98999,270900,466.98999
"1043",464.929993,465.98999,456.929993,457.549988,475900,457.549988
"1044",459,459.950012,451,453.170013,732700,453.170013
"1045",452.309998,456.529999,450.339996,455.019989,306000,455.019989
"1046",451.640015,455.019989,446.019989,448.369995,249400,448.369995
"1047",446.420013,450.529999,443.73999,448.429993,229900,448.429993
"1048",448.839996,449.549988,440.640015,441.799988,256400,441.799988
"1049",443.75,445.959991,440.920013,444.029999,301900,444.029999
"1050",442.869995,450.950012,438.5,443.630005,367100,443.630005
"1051",445.540009,451.920013,445.23999,451.529999,297700,451.529999
"1052",450.600006,455.5,448.859985,455.350006,243400,455.350006
"1053",454.700012,460.730011,452.450012,460.390015,212600,460.390015
"1054",464.75,467.070007,457.540009,459.140015,278500,459.140015
"1055",460.589996,468.290009,459.890015,464.309998,310400,464.309998
"1056",465.76001,474.380005,464.519989,473.170013,297300,473.170013
"1057",471.209991,473.829987,465.25,467.5,231300,467.5
"1058",468.910004,472.429993,465.98999,471.890015,222600,471.890015
"1059",472.410004,472.480011,467.869995,471.73999,168000,471.73999
"1060",473.420013,475.48999,468.23999,470.540009,239900,470.540009
"1061",469,480.440002,467.779999,478.679993,328300,478.679993
"1062",477.809998,477.950012,470.040009,471.109985,171600,471.109985
"1063",468.320007,471.51001,463.809998,465.570007,194400,465.570007
"1064",470.209991,471.630005,464.200012,470.01001,245200,470.01001
"1065",472.549988,474.950012,468.850006,474.059998,216200,474.059998
"1066",474.609985,475.660004,471.630005,473.709991,169800,473.709991
"1067",474.160004,475.399994,463.570007,464.709991,331600,464.709991
"1068",466.26001,466.299988,456.029999,465.380005,324900,465.380005
"1069",467.119995,467.480011,460.179993,466.779999,268900,466.779999
"1070",474.76001,476.609985,466.049988,466.809998,258400,466.809998
"1071",464.880005,475.190002,462.179993,473.540009,291900,473.540009
"1072",468.820007,473.220001,468.290009,470,198000,470
"1073",469.220001,481.619995,469.220001,480.730011,427100,480.730011
"1074",478.170013,478.570007,465.029999,468.779999,394800,468.779999
"1075",468.290009,476.980011,463.079987,474.679993,235900,474.679993
"1076",475.149994,478.380005,471,473.529999,225400,473.529999
"1077",475.359985,477,471.649994,475.540009,209700,475.540009
"1078",478.869995,479,469.200012,469.529999,507700,469.529999
"1079",466.040009,466.809998,451.51001,457.089996,423000,457.089996
"1080",453.519989,457.859985,452.5,456.119995,219000,456.119995
"1081",458.200012,467.320007,456.640015,465.75,263700,465.75
"1082",464.75,467.109985,455.609985,457.540009,319900,457.540009
"1083",456.940002,463.790009,454.829987,460.299988,192600,460.299988
"1084",458.549988,467.350006,455.5,464.720001,235500,464.720001
"1085",464.790009,468.950012,458.01001,461.820007,329700,461.820007
"1086",463.320007,464.529999,455.709991,462.799988,279200,462.799988
"1087",463.549988,471.5,456.399994,469.640015,251100,469.640015
"1088",471.040009,481,471.040009,475.209991,350900,475.209991
"1089",489.320007,505.73999,485.160004,486.549988,649600,486.549988
"1090",483.660004,488.839996,478.910004,482.26001,414500,482.26001
"1091",483.75,491.570007,479.839996,489.850006,342700,489.850006
"1092",488.140015,488.140015,471,476.350006,474600,476.350006
"1093",476.630005,482.160004,469.390015,470.049988,281900,470.049988
"1094",468.799988,476.109985,464.589996,465.070007,252600,465.070007
"1095",472.190002,474.690002,457.48999,461.309998,393600,461.309998
"1096",456.200012,463.570007,449.339996,460.140015,397700,460.140015
"1097",453.140015,467.450012,451.850006,456.51001,334600,456.51001
"1098",465.160004,473.380005,464.670013,470.23999,331000,470.23999
"1099",479.899994,486.690002,471.619995,485.26001,460500,485.26001
"1100",484.149994,498.660004,475,495.769989,777600,495.769989
"1101",501.700012,501.700012,476.970001,481.809998,899800,481.809998
"1102",484.190002,494.540009,482.589996,485.529999,448500,485.529999
"1103",485.320007,487.779999,477.290009,478.01001,453000,478.01001
"1104",475.48999,479.980011,469.75,477.709991,387900,477.709991
"1105",479.790009,492.140015,478.570007,491.690002,324000,491.690002
"1106",482.350006,490,480.880005,487.420013,315300,487.420013
"1107",485.549988,494.079987,482.23999,490,261900,490
"1108",495.769989,500.51001,492.519989,495.799988,375700,495.799988
"1109",487.059998,500.820007,486.309998,495.839996,277300,495.839996
"1110",495.839996,498.769989,490.549988,496,232300,496
"1111",497.839996,506.230011,494.019989,505.369995,442400,505.369995
"1112",504.01001,512.22998,499.019989,508.649994,269700,508.649994
"1113",510.369995,511.399994,497,500.019989,252400,500.019989
"1114",499.119995,509.459991,499.119995,508.98999,267700,508.98999
"1115",509.839996,514.880005,503,514.340027,258600,514.340027
"1116",514.340027,516.809998,509.480011,513.23999,159200,513.23999
"1117",514.349976,523.409973,514.140015,516.099976,341000,516.099976
"1118",517.409973,517.830017,510.75,512.210022,196100,512.210022
"1119",510.299988,518.330017,509.950012,511.390015,173500,511.390015
"1120",510.350006,517.849976,510,516.190002,222300,516.190002
"1121",514.530029,515.73999,511.440002,513.030029,210900,513.030029
"1122",511.829987,515.309998,511.359985,513.52002,114000,513.52002
"1123",520,520,509.119995,515.429993,264100,515.429993
"1124",515,522.280029,513.799988,521.330017,263700,521.330017
"1125",520,523.650024,515.150024,516.48999,345500,516.48999
"1126",504.23999,516.159973,504.23999,515.01001,146800,515.01001
"1127",515.01001,519.690002,514.340027,517.77002,94200,517.77002
"1128",515.869995,519.27002,511.679993,513.72998,131400,513.72998
"1129",515.940002,516.049988,509.540009,512.380005,179400,512.380005
"1130",511.709991,519.809998,510.890015,518.609985,158200,518.609985
"1131",512.5,519.950012,509,510.700012,180200,510.700012
"1132",509,514.73999,508.019989,508.869995,119100,508.869995
"1133",501.399994,515.799988,501.399994,515.119995,248100,515.119995
"1134",509,515.429993,505.619995,514.929993,172700,514.929993
"1135",512.929993,512.929993,499.079987,500.790009,258700,500.790009
"1136",504.600006,511.230011,504,506.119995,167200,506.119995
"1137",501,511.470001,501,502.769989,182100,502.769989
"1138",504.119995,509.309998,497.459991,499.01001,180800,499.01001
"1139",499.579987,506.779999,496.660004,497.170013,139100,497.170013
"1140",499.029999,512.549988,497.519989,510.209991,261500,510.209991
"1141",514.789978,523.51001,511,523.51001,269500,523.51001
"1142",520.820007,534.640015,520.22998,531.960022,484700,531.960022
"1143",532.630005,538.830017,525.5,533.840027,150400,533.840027
"1144",537.01001,537.909973,524.549988,526.159973,151800,526.159973
"1145",528.609985,534.27002,523.799988,530.940002,74300,530.940002
"1146",531.390015,534.679993,527.559998,531.23999,81200,531.23999
"1147",532.070007,533.359985,527.400024,529.72998,110600,529.72998
"1148",525.289978,532.72998,525.25,525.909973,107900,525.909973
"1149",528.190002,536,525.419983,528.940002,148900,528.940002
"1150",530.880005,535.799988,521.309998,525.570007,178200,525.570007
"1151",522.780029,523.48999,513.789978,514.369995,430200,514.369995
"1152",523.400024,524.429993,514.390015,519.789978,281600,519.789978
"1153",523.780029,532.900024,521.200012,522.640015,377200,522.640015
"1154",528.599976,536.700012,523.780029,533,406600,533
"1155",530.969971,536.26001,520.47998,520.869995,327200,520.869995
"1156",522.830017,526.299988,514.919983,525.51001,319900,525.51001
"1157",532,534,516.73999,521.659973,477400,521.659973
"1158",521.309998,536.849976,518.97998,535.359985,321900,535.359985
"1159",535.119995,538.090027,522.440002,524.380005,247400,524.380005
"1160",522.960022,531.789978,519.390015,530.630005,265500,530.630005
"1161",534.190002,534.950012,518.590027,521.890015,271400,521.890015
"1162",517.919983,527.130005,516.02002,518.119995,247200,518.119995
"1163",518.309998,526.539978,516.070007,525.380005,505500,525.380005
"1164",512.340027,526.820007,508.019989,517.570007,504000,517.570007
"1165",517.450012,521.210022,511.769989,521.01001,219500,521.01001
"1166",513.01001,517.159973,506.019989,509.209991,387000,509.209991
"1167",505,513.73999,501.980011,502.559998,254600,502.559998
"1168",501.23999,507.519989,492.950012,504.980011,280100,504.980011
"1169",500.950012,504.890015,493.640015,494.480011,283800,494.480011
"1170",499.850006,507.869995,494.660004,507.130005,409300,507.130005
"1171",508.269989,511.619995,502.519989,508.660004,225300,508.660004
"1172",507.410004,512.789978,504.100006,504.920013,171300,504.920013
"1173",508.160004,516.400024,507.100006,516.169983,334600,516.169983
"1174",514.390015,523.400024,509.76001,512.27002,286300,512.27002
"1175",510,513.01001,498.899994,501.290009,228800,501.290009
"1176",502.730011,504.980011,495.51001,499.869995,310800,499.869995
"1177",499.100006,504,496.559998,498.929993,134500,498.929993
"1178",500.149994,508.279999,495.880005,507.709991,236700,507.709991
"1179",506.220001,511.26001,505.690002,510.730011,139900,510.730011
"1180",510.730011,516.27002,507.200012,514,190900,514
"1181",513.5,514.880005,510.140015,512.859985,111800,512.859985
"1182",509.51001,512.849976,505.420013,511.470001,128100,511.470001
"1183",511.25,513.380005,506.279999,513.309998,153600,513.309998
"1184",509.630005,514.929993,508.619995,513.700012,116500,513.700012
"1185",512.76001,513.640015,509.519989,511.869995,119000,511.869995
"1186",510.01001,513.190002,505,507.660004,115900,507.660004
"1187",508.690002,512.51001,503.76001,506.329987,124500,506.329987
"1188",506.329987,506.329987,497.540009,500,281900,500
"1189",500.980011,504.98999,500.980011,503.26001,178200,503.26001
"1190",508.25,510.98999,502.049988,509.070007,277800,509.070007
"1191",505.470001,505.929993,499,500.559998,264200,500.559998
"1192",501.459991,504.410004,498.049988,499.519989,204000,499.519989
"1193",496.980011,499.519989,491.73999,494.040009,272300,494.040009
"1194",490.700012,494,486.670013,492.589996,299400,492.589996
"1195",488.600006,492.609985,487.48999,487.519989,259000,487.519989
"1196",487.149994,496.910004,487.079987,493.51001,214000,493.51001
"1197",497.579987,502.899994,493.160004,499.25,144300,499.25
"1198",497.5,500.779999,491.019989,493.450012,201000,493.450012
"1199",494.049988,508.029999,493.309998,506.820007,217600,506.820007
"1200",504.230011,508.809998,503.440002,505.75,211400,505.75
"1201",507.209991,512.049988,499.959991,508.859985,219100,508.859985
"1202",507.299988,511.130005,506.390015,508.76001,128700,508.76001
"1203",511.929993,514.700012,507.160004,509.029999,288000,509.029999
"1204",509.029999,511.190002,504.970001,508.209991,154100,508.209991
"1205",508.170013,510.549988,502.329987,503.700012,153300,503.700012
"1206",503.029999,508.299988,494.149994,495.230011,206800,495.230011
"1207",494.559998,505.959991,492.040009,498.98999,274000,498.98999
"1208",494.399994,504.679993,494.399994,497.25,264400,497.25
"1209",500.570007,508,497.959991,506.160004,198300,506.160004
"1210",503.769989,514.98999,503.769989,505.029999,215800,505.029999
"1211",501.940002,509.070007,495.920013,506.519989,285800,506.519989
"1212",508.320007,510.980011,500.690002,508.290009,167800,508.290009
"1213",504.170013,515.909973,503,514.330017,271700,514.330017
"1214",516.640015,517.539978,512.099976,512.460022,187600,512.460022
"1215",509.799988,515.340027,509.48999,511.459991,174700,511.459991
"1216",512.25,517.409973,509.209991,513.090027,162700,513.090027
"1217",513.090027,533.440002,509.029999,530.359985,472800,530.359985
"1218",530.859985,548.380005,529,542.309998,550500,542.309998
"1219",540.070007,545,529.119995,536.049988,382800,536.049988
"1220",536.75,539.349976,531.330017,533.710022,203700,533.710022
"1221",536.309998,546.140015,528.27002,543.48999,380700,543.48999
"1222",535.799988,542.52002,534.289978,540.700012,379700,540.700012
"1223",543.900024,554.179993,540.75,552.97998,452800,552.97998
"1224",554.789978,559.039978,543.73999,546.72998,479400,546.72998
"1225",530.97998,536.539978,516.169983,516.929993,708700,516.929993
"1226",515.299988,519.280029,512.5,512.77002,404000,512.77002
"1227",505.329987,514.400024,504.220001,505.920013,333700,505.920013
"1228",505.920013,511.809998,499.75,500.519989,308800,500.519989
"1229",501,508.359985,493.929993,504.940002,344800,504.940002
"1230",504.940002,505.329987,495,499.529999,248500,499.529999
"1231",498.890015,499.119995,491.48999,495.980011,323800,495.980011
"1232",494.51001,499.399994,492.829987,497.959991,280900,497.959991
"1233",500,501.570007,493,498.359985,270900,498.359985
"1234",495.529999,498.359985,492.25,492.959991,267100,492.959991
"1235",494.350006,496.75,482.869995,488.709991,416100,488.709991
"1236",489.130005,495.369995,485.519989,489.130005,296800,489.130005
"1237",493.459991,495.350006,488.950012,494.320007,247500,494.320007
"1238",493.820007,498.309998,489.029999,496.369995,292900,496.369995
"1239",493,499.160004,490.459991,494.839996,337500,494.839996
"1240",494.089996,500.420013,493.130005,498.459991,286900,498.459991
"1241",500.73999,505.950012,495.809998,502.350006,301800,502.350006
"1242",504.859985,504.859985,499.429993,503.660004,199800,503.660004
"1243",502.649994,504.399994,500.100006,502.649994,231500,502.649994
"1244",503.320007,503.98999,499.640015,502.859985,153100,502.859985
"1245",504,504.059998,491.170013,492.369995,355700,492.369995
"1246",490.980011,497.399994,490.75,494.950012,203700,494.950012
"1247",494.790009,497.970001,492.660004,495.269989,204600,495.269989
"1248",494,494.230011,486.450012,487.170013,227200,487.170013
"1249",487.160004,494.040009,485.5,493.660004,304400,493.660004
"1250",491.519989,492.98999,484.410004,485.799988,291100,485.799988
"1251",486.059998,493,483.339996,487.75,434900,487.75
"1252",491.359985,509.579987,489.339996,502.179993,568200,502.179993
"1253",500.540009,500.940002,496,499.130005,237300,499.130005
"1254",498.940002,502.380005,495.880005,501.140015,140300,501.140015
"1255",498.730011,499.600006,493.730011,496.23999,149700,496.23999
"1256",497.339996,498.339996,491.109985,495.079987,117300,495.079987
"1257",495.929993,498.619995,489.959991,490.559998,157900,490.559998
"1258",489.440002,498.720001,487.440002,497.220001,278500,497.220001
"1259",497.75,507.940002,494.5,504.209991,364800,504.209991
