"","ADP.Open","ADP.High","ADP.Low","ADP.Close","ADP.Volume","ADP.Adjusted"
"880",78.950009,79.530006,78.400009,78.530001,2527300,66.138499
"881",79.450007,79.770004,79.130003,79.660016,2130700,67.090205
"882",79.700007,79.770004,78.559999,79.010004,2705600,66.542761
"883",78.859999,79.050012,78.360001,78.510006,2278500,66.121659
"884",78.300015,78.550014,77.220002,77.43001,3309300,65.613228
"885",77.209999,77.749997,77.100012,77.150013,3402400,65.375962
"886",77.660005,77.770001,76.980004,77.020004,1884800,65.265794
"887",77.530004,77.970008,77.190013,77.520002,1548100,65.689486
"888",76.800002,77.520002,76.620009,77.249999,1950100,65.460689
"889",77.720009,79.150007,77.120007,79.090003,3256300,67.019885
"890",79.349996,79.849994,78.870001,79.430003,2828400,67.307997
"891",79.420001,80.240004,78.980007,79.970001,4040400,67.765585
"892",80.310001,80.400011,79.720002,79.940004,1624400,67.740165
"893",79.780006,80.290006,79.599995,80.22,682900,67.977431
"894",80.450004,80.870003,80.129999,80.750005,997000,68.42655
"895",80.959996,81.140007,80.560001,80.719999,823500,68.401123
"896",80.820002,81.100007,80.509999,81.080003,818600,68.706186
"897",81.240001,81.550013,80.65001,80.800006,1258100,68.468921
"898",80.169999,80.450004,79.380002,79.860013,2239200,67.672382
"899",80.209998,81.370002,80.000007,80.730009,2218900,68.409606
"900",80.610011,80.970007,79.390004,79.809994,1748400,67.629997
"901",79.980003,81.019999,79.890002,80.780002,1567500,68.45197
"902",80.300008,80.740003,79.910015,80.35001,2130000,68.087599
"903",83.000006,83.000006,80.530003,80.629998,1645500,68.324857
"904",81.059999,81.110009,79.959999,80.35001,1679200,68.087599
"905",80.280004,80.330006,78.840004,79.050012,2377700,66.985997
"906",79.309996,80.030005,78.940007,79.950006,1830500,67.748641
"907",80.000007,80.640008,79.71,80.09,2306600,67.86727
"908",80.040007,80.26,79.71,79.809994,1196200,67.629997
"909",79.519996,80.339999,79.440005,79.970001,3122100,67.765585
"910",80.419998,80.800006,79.809994,80.320004,1649400,68.062172
"911",80.410013,80.719999,80.040007,80.379998,1485700,68.113011
"912",81.930004,82.500008,78.859999,79.309996,1633100,67.206304
"913",78.809998,78.82,76.96,76.970002,2400900,65.223423
"914",76.349997,77.530004,76.349997,76.500001,1976300,64.82515
"915",76.380003,77.199997,76.210003,77.030006,1775900,65.274269
"916",76.440007,77.240006,76.180005,76.530008,1866100,64.850577
"917",76.949998,77.64001,76.349997,77.300001,1592500,65.503059
"918",76.000003,77.139994,75.940008,76.599996,2120400,64.909884
"919",76.610007,76.780007,73.790001,74.080009,3623500,62.774478
"920",77.920006,77.920006,71.910006,74.949996,4449500,63.511695
"921",76.320008,76.320008,72.690006,73.530009,3263300,62.308415
"922",73.450001,74.330008,73.099999,74.199999,2685100,62.876156
"923",74.400005,74.960007,73.949999,74.89001,1928800,63.460863
"924",75.480009,75.610001,73.830009,74.449998,2287000,63.088002
"925",74.120008,74.900003,74.010003,74.660006,2872700,63.265961
"926",75.570002,75.9,74.8,75.580004,4587400,64.045555
"927",75.250006,76.280008,75.199995,76.210003,2309300,64.579409
"928",75.750004,76.490008,75.300007,76.269998,1944800,64.630248
"929",76.45,76.570007,75.760006,76.490008,2041800,64.816682
"930",76.040011,76.96,75.910002,76.149999,1825900,64.528562
"931",76.240009,76.889995,75.86,76.510003,1418300,64.833626
"932",76.780007,76.990006,76.12001,76.200001,2227400,64.570933
"933",76.309997,77.480011,76.200001,76.800002,1967300,65.079367
"934",76.980004,77.230012,76.280008,77.010002,1770000,65.257318
"935",77.449997,77.520002,76.810004,77.419999,2613300,65.604745
"936",77.120007,77.900011,77.100012,77.720009,2288100,65.858969
"937",77.880007,78.470006,77.199997,77.780004,2678200,65.909808
"938",77.050001,77.190013,76.33001,76.670002,1996300,64.969206
"939",77.699996,78.519999,77.560002,78.449993,2941500,66.477549
"940",77.999997,78.180007,77.480011,77.720009,1894800,65.858969
"941",77.880007,78.230009,77.64001,78.030003,1529200,66.121654
"942",78.449993,78.930005,78.140008,78.559999,1830400,66.570766
"943",78.590005,78.720005,77.770001,78.210005,1932400,66.274186
"944",78.340005,78.460004,77.610003,77.900011,1555800,66.0115
"945",77.270003,77.770001,77,77.690011,1903500,66.241712
"946",77.780004,77.959997,76.690006,76.990006,3153500,65.644859
"947",77.540006,77.810001,76.810004,77.55,2632100,66.122333
"948",77.920006,78.500012,77.709998,78.490002,2947400,66.923817
"949",78.370003,79.04001,78.280002,78.990009,1994300,67.350144
"950",79.08001,79.08001,77.799999,78.290004,1577300,66.753291
"951",77.85,78.519999,77.660005,78.340005,1344000,66.795924
"952",79.330009,79.390004,77.499998,77.749997,5282000,66.292859
"953",77.860003,77.999997,76.160001,76.45,2233000,65.184428
"954",76.690006,77.339991,76.29001,76.680004,1823200,65.380538
"955",77.100012,77.249999,76.200001,76.200001,1611900,64.971268
"956",76.050005,76.720003,75.550006,76.670002,2465600,65.37201
"957",77.010002,77.669998,76.570007,76.949998,1506000,65.610747
"958",77.139994,77.620005,76.780007,77.260001,1653400,65.875068
"959",77.050001,77.530004,76.639995,77.499998,2012800,66.079699
"960",77.410006,77.890009,77.260001,77.669998,1898600,66.224649
"961",77.98001,77.999997,77.020004,77.370006,1351500,65.968863
"962",77.770001,77.780004,75.769999,75.820001,2304500,64.647264
"963",75.970006,76.190007,75.020002,75.270001,1949900,64.178312
"964",75.460005,75.940008,75.160004,75.56,1896100,64.425577
"965",75.470007,75.960004,75.060001,75.880005,1808300,64.698426
"966",78.080004,78.130006,75.220008,75.220008,4243200,64.135686
"967",74.669999,75.289996,73.689998,73.730006,3110000,62.865249
"968",74.410007,74.570005,73.379995,74.239998,2255600,63.300089
"969",74.300002,75.130007,73.800003,75.080005,2401900,64.016314
"970",75.700002,75.700002,74.690012,75.430008,2195400,64.31474
"971",75.239995,76.45,75.199995,76.309997,2322900,65.065055
"972",75.769999,76.440007,75.769999,76.059998,1054800,64.851896
"973",76.130004,76.610007,75.760006,76.33001,1355100,65.082119
"974",75.86,76.54001,75.86,76.29001,1582600,65.048014
"975",76.839993,77.020004,76.320008,76.620009,1744900,65.329384
"976",76.240009,76.680004,75.500005,75.660003,1637700,64.510843
"977",76.040011,76.530008,74.989996,75.680007,2413700,64.5279
"978",76.160001,77.13,76.019998,76.990006,2152500,65.644859
"979",76.050005,78.349999,76.040011,77.959997,2429500,66.471913
"980",77.970008,78.27,77.370006,77.620005,1469000,66.182023
"981",77.699996,78.199994,77.300001,77.540006,2004600,66.113812
"982",77.280005,77.949995,76.750001,77.870005,1389500,66.395182
"983",77.440012,77.600001,76.970002,77.060003,1924100,65.704542
"984",77.249999,77.520002,76.460002,77.459999,2406400,66.045594
"985",77.320005,78.170005,77.139994,77.85,2093000,66.378126
"986",77.620005,78.260006,77.51,78.070002,1540400,66.565708
"987",77.990003,79.120001,77.990003,78.890005,1502800,67.264877
"988",78.900007,79.120001,78.599998,78.920003,1416000,67.290454
"989",79.019997,79.099996,77.94001,78.090006,1144500,66.582765
"990",77.85,77.999997,76.470004,76.750001,2406600,65.440221
"991",76.910007,77.840007,76.45,77.810001,2084100,66.344021
"992",77.520002,78.120004,77.360004,78.049998,1277500,66.548652
"993",78.15001,78.15001,77.370006,77.560002,1880500,66.130861
"994",78.070002,78.070002,77.419999,77.720009,1481600,66.267289
"995",77.890009,78.280002,77.520002,78.080004,1132200,66.574237
"996",78.320001,78.880003,78.140008,78.849997,1103100,67.230764
"997",79.010004,79.300011,78.859999,79.300011,1335400,67.614465
"998",79.720002,79.790008,78.809998,78.870001,1426100,67.247821
"999",79.180004,79.570006,78.900007,79.559995,1210500,67.836138
"1000",79.750008,79.88,79.370008,79.680002,2530400,67.938461
"1001",79.650005,79.92,79.150007,79.380002,1116700,67.682668
"1002",78.920003,79.380002,78.540003,78.710003,2615800,67.1114
"1003",78.330003,78.840004,78.080004,78.830002,2659100,67.213716
"1004",78.790011,78.840004,78.020001,78.70001,1725800,67.102879
"1005",79.170002,79.67,78.800013,79.609997,1608700,67.878771
"1006",79.580008,80.129999,79.530006,80.000007,1460100,68.211311
"1007",79.720002,80.370005,79.370008,79.400006,2255400,67.699724
"1008",78.599998,78.960002,78.1,78.540003,1827400,67.373744
"1009",78.080004,78.630004,77.949995,78.249996,1331900,67.124968
"1010",78.540003,79.069999,78.249996,78.809998,1233700,67.605353
"1011",78.470006,79.130003,78.449993,78.650008,1170100,67.46811
"1012",78.480008,78.82,78.210005,78.220007,2226100,67.099243
"1013",78.220007,78.70001,77.920006,78.61,2551400,67.43379
"1014",78.880003,78.920003,78.349999,78.460004,1875600,67.305119
"1015",78.859999,79.660016,78.500012,79.450007,3984800,68.154371
"1016",79.359998,79.590001,78.859999,79.220004,1049200,67.957067
"1017",79.150007,79.630001,78.849997,79.059997,1189600,67.819809
"1018",78.760005,79.440005,78.61,79.25001,1182400,67.982807
"1019",79.280007,79.280007,78.630004,79.109998,1000200,67.862702
"1020",79.059997,79.550011,78.859999,79.480005,1553900,68.180103
"1021",79.130003,79.490007,78.82,79.280007,1275500,68.00854
"1022",79.620008,80.560001,79.200008,80.370005,1871900,68.94357
"1023",80.010001,80.35001,79.609997,80.22,1591100,68.814892
"1024",80.000007,80.610011,80.000007,80.590007,883300,69.132293
"1025",80.180001,80.520001,80.100011,80.440011,1255300,69.003623
"1026",80.360012,80.800006,80.120006,80.47,1723800,69.029348
"1027",80.669997,80.719999,80.190012,80.47,1074600,69.029348
"1028",80.800006,80.800006,79.770004,80.150012,1085700,68.754854
"1029",80.270002,80.300008,79.620008,80.129999,1217800,68.737686
"1030",80.390009,80.500006,80.160014,80.339999,913000,68.91783
"1031",80.35001,80.709997,79.890002,80.339999,1059600,68.91783
"1032",80.65001,80.680008,80.320004,80.500006,1121700,69.055088
"1033",80.040007,80.530003,79.860013,79.959999,1214900,68.591856
"1034",80.43,81.160011,80.020003,81.030002,1583900,69.509733
"1035",80.590007,81.070001,80.410013,80.980009,1141800,69.466847
"1036",81.160011,81.790001,81.030002,81.680005,949100,70.067323
"1037",81.559997,81.880002,81.290003,81.830001,1188800,70.195994
"1038",81.600006,82.51001,81.590004,82.430002,1443800,70.710691
"1039",82.519995,82.620015,82.040009,82.609996,1364100,70.865094
"1040",82.470002,82.609996,81.910008,82.490006,1005200,70.762164
"1041",82.640002,82.690003,81.87,81.87,1505300,70.230306
"1042",82.330008,82.460008,81.710011,82.150006,1898900,70.470502
"1043",82.230005,82.500008,80.930007,81.309998,1865900,69.749921
"1044",80.870003,81.830001,80.870003,81.540002,1922300,69.947225
"1045",81.32,81.500002,80.590007,81.209995,2411400,69.664136
"1046",81.230008,81.230008,80.160014,80.48001,1750900,69.037935
"1047",80.419998,80.669997,80.140001,80.360012,1184200,68.934997
"1048",80.680008,80.970007,79.809994,80.070004,1504300,68.686221
"1049",80.200005,81.280001,80.200005,81.120003,1463800,69.586938
"1050",81.209995,81.74,81.160011,81.340004,1120300,69.775661
"1051",81.110009,81.680005,80.930007,81.269999,1165300,69.715609
"1052",81.74,82.069998,81.170004,82.000009,1206300,70.341832
"1053",83.780001,83.780001,81.690007,82.390003,905600,70.676378
"1054",83.14,83.150011,81.670003,82.269995,1885300,70.573433
"1055",82.620015,83.330004,82.51001,83.250005,1072400,71.414112
"1056",83.010008,83.550006,82.950005,83.429999,958100,71.568515
"1057",83.360011,83.679998,82.790007,83.57001,1228000,71.688621
"1058",83.57001,84.070009,83.270001,83.890006,923700,71.963122
"1059",84.050005,84.200001,83.280003,83.490003,1041600,71.619988
"1060",83.629997,83.940008,83.270001,83.620012,962800,71.731514
"1061",83.600008,84.230015,83.419997,83.820009,1217400,71.903077
"1062",83.750004,83.969997,83.429999,83.669996,983300,71.774391
"1063",83.030004,83.719998,83.030004,83.500005,948000,71.628568
"1064",83.950001,83.950001,82.910014,83.48,1773300,71.611408
"1065",83.679998,83.940008,83.270001,83.690009,1374800,71.791559
"1066",84.090004,84.16001,83.600008,83.780001,1212700,71.868757
"1067",83.669996,84.440006,83.629997,83.810007,1006500,71.894497
"1068",83.690009,84.370009,83.620012,84.340003,1367900,72.349142
"1069",83.910011,84.480006,83.740002,84.090004,980200,72.134686
"1070",83.850007,84.050005,83.450003,83.61001,1140900,71.722934
"1071",83.320011,83.650009,82.919998,83.61001,1457400,72.137067
"1072",83.300007,83.410012,82.690003,83.200004,1534000,71.783322
"1073",83.260007,83.379997,82.330008,83.020002,1924800,71.628019
"1074",82.940003,83.61001,82.550009,83.460005,1412400,72.007646
"1075",82.559994,83.560008,82.559994,83.410012,1582600,71.964513
"1076",83.469998,83.510007,82.809993,83.350009,1625100,71.912743
"1077",83.490003,84.310006,83.310009,84.190007,1835800,72.637477
"1078",84.550003,84.680004,83.560008,83.879996,2696400,72.370005
"1079",83.419997,83.769999,82.770002,83.090007,1090600,71.688419
"1080",82.940003,83.090007,82.59,82.609996,1094400,71.274274
"1081",82.520003,84.060007,82.390003,83.930006,1189700,72.413153
"1082",83.61001,83.61001,82.319997,82.359997,1519100,71.05858
"1083",82.240007,82.760009,81.800003,82.59,1459500,71.257023
"1084",82.059996,82.910005,81.910008,82.810011,1482100,71.446843
"1085",83.340006,83.450003,82.700005,83.080005,2068600,71.679789
"1086",73.029999,73.080002,71.410004,71.419998,3540300,70.184913
"1087",71.709999,72.629997,71.510002,72.5,3008000,71.246238
"1088",73.559998,75.040001,73.550003,74.849998,4475400,73.555597
"1089",74.959999,75.040001,74.290001,74.519997,2919500,73.231302
"1090",74.339996,74.5,73.480003,73.519997,2233300,72.248595
"1091",73.5,74.980003,73.260002,74.779999,2078800,73.486808
"1092",74.800003,74.949997,73.160004,73.190002,1972800,71.924308
"1093",73.25,73.82,72.650002,72.660004,2395900,71.403474
"1094",72.82,73.120003,71.93,71.949997,2058700,70.705746
"1095",72.559998,72.980003,72.25,72.639999,2088100,71.383816
"1096",72,72.339996,70.5,71.779999,2482900,70.538688
"1097",70.790001,72.150002,70.690002,71.629997,2179300,70.39128
"1098",72.510002,72.980003,71.510002,72.68,1700400,71.423125
"1099",72.540001,73.389999,72.349998,73.349998,2125400,72.081537
"1100",73.629997,74.889999,73.25,74.809998,1565300,73.516288
"1101",75.010002,75.18,74.559998,74.610001,1416100,73.319749
"1102",75.75,76.199997,75.220001,75.440002,1462300,74.135398
"1103",75.779999,76.25,75.470001,76.199997,1131800,74.882249
"1104",76.25,76.599998,75.949997,76.470001,1103400,75.147585
"1105",76.940002,77.32,76.220001,77.260002,2314800,75.923924
"1106",77.089996,78.099998,76.93,77.919998,1357100,76.572506
"1107",77.889999,79.389999,77.300003,78.949997,2113800,77.584693
"1108",80.610001,81.989998,79.860001,81.779999,3712300,80.365755
"1109",81.5,82.470001,81.480003,81.739998,2707500,80.326446
"1110",82.349998,83.360001,82,83.150002,2508300,81.712066
"1111",83.779999,84.379997,83.330002,84.300003,2325900,82.84218
"1112",84.660004,85.099998,84.150002,84.75,2126500,83.284395
"1113",84.870003,84.980003,83.68,84.379997,2441300,82.920791
"1114",84.309998,85.279999,84.059998,85.120003,1611400,83.647999
"1115",85.089996,85.32,84.639999,84.949997,1267100,83.480933
"1116",84.769997,85.540001,84.629997,85.209999,1516200,83.736439
"1117",85.43,85.889999,84.980003,85.410004,1451600,83.932985
"1118",85.410004,85.529999,84.459999,84.75,1853000,83.284395
"1119",84.699997,85.080002,84.540001,84.839996,1531800,83.372835
"1120",84.849998,85.120003,84.449997,84.75,1807300,83.284395
"1121",84.790001,84.790001,84.059998,84.269997,2362400,82.812692
"1122",84.279999,84.419998,83.599998,84.120003,2507400,82.665292
"1123",85.220001,85.220001,83.809998,84.139999,2692000,82.684943
"1124",84.510002,84.919998,84.43,84.790001,2295400,83.323704
"1125",84.690002,85.07,84.489998,84.519997,1852600,83.058369
"1126",84.720001,84.959999,84.360001,84.860001,1997100,83.392493
"1127",85.260002,86.260002,84.809998,85.639999,1267300,84.159003
"1128",85.18,86.5,85,86.07,2055000,84.581568
"1129",86.449997,86.540001,85.620003,85.800003,1669300,84.31624
"1130",85.489998,86,84.989998,85.940002,1875800,84.453818
"1131",86.059998,86.419998,85.730003,86.059998,1550900,84.571738
"1132",85.790001,85.919998,85.110001,85.82,1792000,84.335891
"1133",85.360001,86.010002,85.050003,85.589996,1674200,84.109865
"1134",85.18,85.589996,84.360001,85.260002,1941400,83.785578
"1135",84.559998,85.540001,83.980003,84.129997,2024900,83.153005
"1136",85.529999,85.57,84.43,84.599998,1976800,83.617548
"1137",83.470001,84.650002,82.5,82.5,2415600,81.541936
"1138",82.809998,83.419998,82.040001,82.779999,1841700,81.818684
"1139",82.769997,84.07,82.43,82.910004,1986400,81.947179
"1140",82.620003,84.860001,82.620003,84.690002,1906200,83.706507
"1141",85.870003,85.940002,85.029999,85.68,3535500,84.685008
"1142",85.449997,86.150002,84.660004,84.709999,4230500,83.726271
"1143",84.720001,85.720001,84.610001,85.699997,1672100,84.704772
"1144",86.309998,86.470001,85.139999,85.169998,2340700,84.180928
"1145",85.129997,85.610001,85.029999,85.239998,1060300,84.250115
"1146",85.57,85.910004,85.129997,85.199997,1006300,84.210579
"1147",85.019997,85.239998,84.82,84.870003,1242600,83.884417
"1148",84.739998,84.910004,84.010002,84.110001,1427700,83.13324
"1149",84.379997,84.870003,83.360001,83.370003,1798200,82.401836
"1150",82.980003,84.18,82.519997,83.290001,1866600,82.322763
"1151",83.25,84.440002,82.949997,83.230003,3270900,82.263462
"1152",83.300003,83.739998,81.959999,82.540001,2569700,81.581473
"1153",82.220001,83.32,81.800003,83.260002,2079000,82.293113
"1154",83.959999,85.18,83.639999,85.169998,3358700,84.180928
"1155",85.050003,85.190002,84.110001,84.559998,1751600,83.578011
"1156",84.720001,85.040001,83.809998,84.150002,1321800,83.172777
"1157",84.800003,85.5,83.290001,83.980003,1919000,83.004753
"1158",83.080002,83.989998,82.970001,83.739998,1792200,82.767534
"1159",83.870003,84.339996,83.330002,83.699997,1434800,82.727998
"1160",83.559998,84.639999,83.160004,84.57,2261500,83.587897
"1161",84.830002,85.220001,83.790001,84.970001,1572100,83.983254
"1162",84.559998,85.150002,84.099998,84.559998,1729500,83.578011
"1163",85,86.790001,84,86.610001,1980000,85.604208
"1164",86.650002,87.18,86.389999,86.849998,2088000,85.841419
"1165",86.25,86.889999,85.489998,86.57,1527100,85.564672
"1166",85.709999,86.440002,84.779999,85.629997,1697300,84.635585
"1167",85.860001,86.300003,84.459999,84.529999,2137000,83.548361
"1168",84.449997,84.82,83.5,84.349998,2968900,83.370451
"1169",83.959999,84.239998,82.470001,82.529999,4076700,81.571587
"1170",81.82,83.5,81.709999,83.440002,2810200,82.471023
"1171",84.18,85.360001,83.510002,85.139999,3449000,84.151278
"1172",87.139999,87.18,85.669998,86.580002,3659200,85.574558
"1173",86.43,87.190002,85.889999,87.169998,2151300,86.157702
"1174",87.150002,87.349998,86.230003,86.440002,2375000,85.436184
"1175",86.010002,86.489998,85.739998,86.010002,1700900,85.011177
"1176",86.190002,86.75,85.650002,86.519997,2552200,85.515249
"1177",86.709999,87.230003,86.300003,86.82,1816000,85.811768
"1178",87.199997,87.790001,86.980003,87.75,1873000,86.730969
"1179",87.949997,88.75,87.779999,88.75,1936600,87.719356
"1180",87.760002,88.07,86.550003,87.110001,3990400,86.098402
"1181",86.599998,87.730003,86.599998,87.589996,1764200,86.572823
"1182",87.610001,87.830002,86.860001,87.730003,1568100,86.711204
"1183",87.809998,88.75,87.040001,88.690002,2010900,87.660055
"1184",88.730003,89.239998,88.230003,89.169998,1801400,88.134477
"1185",89.169998,89.379997,88.510002,89.260002,1418900,88.223435
"1186",89.330002,89.699997,88.790001,89.07,1617900,88.035639
"1187",89.190002,89.25,88.610001,88.839996,1426300,87.808307
"1188",88.849998,89.440002,88.449997,88.839996,1815900,87.808307
"1189",88.879997,90.230003,88.580002,90.18,1771400,89.13275
"1190",89.550003,89.989998,88.330002,88.699997,3012200,87.669933
"1191",88.25,88.300003,86.519997,86.580002,3306000,85.574558
"1192",86.589996,86.910004,86.260002,86.75,2728600,85.742582
"1193",86.330002,86.970001,85.839996,86,2011000,85.001291
"1194",86.400002,87,85.860001,86.839996,1481000,85.831533
"1195",86.059998,86.309998,85.150002,85.150002,1915300,84.161164
"1196",84.989998,85.440002,84.639999,84.989998,1721800,84.489213
"1197",85.410004,86.489998,85.120003,86.389999,1190700,85.880966
"1198",86.089996,86.470001,85.32,85.879997,1650600,85.373969
"1199",86.519997,87.529999,86.199997,87.349998,1663800,86.835308
"1200",86.910004,87.32,86.559998,86.639999,1985500,86.129493
"1201",86.629997,87.760002,85.559998,87.349998,1927000,86.835308
"1202",87.379997,87.790001,87.269997,87.370003,2143900,86.855195
"1203",87.800003,88.010002,87.480003,87.769997,4119100,87.252832
"1204",88.019997,88.019997,87.290001,87.309998,1592900,86.795543
"1205",87.150002,87.599998,86.959999,86.970001,1167800,86.45755
"1206",87.129997,87.160004,84.739998,84.739998,1707100,84.240686
"1207",84.260002,84.769997,83.910004,84.410004,1598900,83.912637
"1208",84.339996,84.910004,84.199997,84.629997,1425000,84.131334
"1209",84.959999,86.169998,84.919998,85.889999,1139800,85.383912
"1210",85.349998,86.339996,85.18,85.639999,1682200,85.135385
"1211",85.730003,85.730003,84.330002,85.260002,1502900,84.757627
"1212",85.849998,86.580002,85.470001,85.919998,1699900,85.413734
"1213",85.660004,86.660004,85.419998,86.25,1449700,85.741791
"1214",86.230003,86.629997,85.82,85.860001,1039600,85.35409
"1215",85.690002,86.699997,85.529999,86.57,1328500,86.059905
"1216",86.449997,86.739998,85.669998,86.599998,1155400,86.089727
"1217",86.760002,86.790001,86.160004,86.339996,1857500,85.831257
"1218",86.120003,86.699997,85.760002,85.919998,1331700,85.413734
"1219",85.739998,86.139999,85.199997,85.620003,1366700,85.115506
"1220",85.900002,86.080002,85.610001,85.760002,1481200,85.25468
"1221",85.559998,85.75,85.25,85.379997,1463400,84.876915
"1222",84.639999,85.010002,83.300003,83.529999,1965600,83.037817
"1223",83.839996,84.910004,83.599998,84.800003,1412600,84.300338
"1224",85.160004,86.120003,84.800003,85.099998,1552500,84.598566
"1225",85.139999,85.489998,84.610001,85.309998,993600,84.807327
"1226",85.120003,86.099998,85.019997,85.769997,1000100,85.264616
"1227",85.650002,85.650002,84.32,85,1187100,84.499156
"1228",85.419998,85.459999,84.519997,84.699997,1467000,84.200921
"1229",84.800003,85.650002,84.370003,85.610001,1639400,85.105563
"1230",85.080002,85.940002,84.760002,85.389999,1914600,84.886858
"1231",85.220001,86,84.32,84.540001,2194400,84.041868
"1232",84.529999,86.279999,84.519997,86.029999,2086000,85.523086
"1233",86.459999,86.989998,86.120003,86.5,1992500,85.990318
"1234",86.559998,86.559998,85.150002,85.610001,1534400,85.105563
"1235",85.720001,86.169998,84.790001,85.410004,1610400,84.906744
"1236",85.620003,86.589996,84.980003,86.300003,1656300,85.7915
"1237",86.82,87.809998,86.769997,87.349998,1465100,86.835308
"1238",87.279999,87.720001,87.059998,87.209999,1701300,86.696134
"1239",86.839996,87.199997,85.849998,86.760002,1549800,86.248788
"1240",86.650002,87.260002,86.199997,86.309998,1950000,85.801435
"1241",86.970001,88.029999,86.519997,87.989998,1892400,87.471536
"1242",88.25,88.400002,87.510002,87.769997,1606300,87.252832
"1243",87.370003,87.809998,87.010002,87.480003,1593300,86.964547
"1244",87.800003,88.120003,87.419998,87.900002,1875700,87.38207
"1245",88.059998,88.059998,87.419998,87.43,1767700,86.914839
"1246",87.360001,87.620003,87.080002,87.269997,1517400,86.755778
"1247",87.190002,87.440002,86.809998,86.82,1498400,86.308432
"1248",86.550003,86.82,85.220001,85.419998,1867600,84.91668
"1249",85.459999,86.029999,85.279999,85.910004,2017400,85.403798
"1250",85.870003,86.290001,85.620003,85.970001,1297500,85.463442
"1251",85.959999,86,85.080002,85.510002,2188900,85.006154
"1252",85.699997,85.980003,84.510002,85.300003,1617500,84.797392
"1253",84.769997,85.68,84.339996,85.449997,2033000,84.946502
"1254",85.769997,85.879997,85.120003,85.470001,1738400,84.966388
"1255",84.93,85.32,83.93,84.080002,1689600,83.584579
"1256",84.099998,84.57,83.230003,84.260002,1353900,83.763519
"1257",83.940002,84.489998,83.410004,83.5,1531900,83.007995
"1258",83.370003,83.599998,82.860001,83.160004,1569500,82.670002
"1259",82.959999,84.639999,82.839996,84.18,1625400,84.18
