"","DD.Open","DD.High","DD.Low","DD.Close","DD.Volume","DD.Adjusted"
"891",62.759998,62.979998,62.319997,62.55,6167400,57.056542
"892",62.889996,62.97,62.560002,62.740002,3192300,57.229857
"893",62.719998,63.849997,62.709996,63.830001,1853500,58.224127
"894",63.999999,64.279996,63.779995,64.249998,2397200,58.607238
"895",64.44,64.459996,63.919995,64.249998,2148000,58.607238
"896",64.26,64.699996,64.12,64.649998,2307000,58.972108
"897",64.709998,64.999997,64.389998,64.969999,2987800,59.264004
"898",64.239996,64.54,63.669997,63.709997,4206600,58.114663
"899",63.779995,64.190002,63.549997,63.779995,2953000,58.178513
"900",63.939995,63.939995,62.869996,62.959998,3884800,57.430532
"901",63.079998,63.199998,62.099997,62.329999,6426200,56.855863
"902",62.459997,63.219998,62.080001,63.13,5480200,57.585604
"903",63.990001,64.239996,63.249996,63.939995,6978000,58.324461
"904",63.819999,64.069998,63.099998,63.539999,3949400,57.959594
"905",63.039998,63.459999,62.499998,62.659998,3757600,57.156879
"906",62.759998,63.669997,62.669996,63.549997,3260700,57.968714
"907",63.539999,63.830001,63.419995,63.729997,3504900,58.132906
"908",63.650001,64.199996,63.310001,63.990001,2998200,58.370076
"909",64.129998,64.370002,63.650001,64.019995,3894100,58.397435
"910",64.519996,64.999997,63.569997,63.729997,5113600,58.132906
"911",63.999999,63.999999,62.889996,63.019998,3701000,57.485263
"912",62.389999,62.499998,61.259996,61.749999,6973700,56.326801
"913",61.24,61.409998,59.95,59.97,6287500,54.703131
"914",59.999998,60.899999,59.689996,60.239999,5689000,54.949417
"915",60.859999,61.150002,59.349995,59.57,6726600,54.338261
"916",59.73,61.369998,59.689996,60.709997,8776900,55.378138
"917",61.02,61.989999,60.719999,61.54,5142400,56.135246
"918",60.639999,61.589998,60.529997,61.009998,6085600,55.651791
"919",61.049998,61.52,59.95,59.99,6242800,54.721375
"920",61.14,62.419997,60.359999,61.609998,15850500,56.199096
"921",61.150002,62.220001,60.639999,61.900001,6369700,56.463629
"922",62.139997,63.199998,61.929999,62.959998,5200000,57.430532
"923",63.059998,63.539999,62.65,63.450001,4872400,57.8775
"924",63.169996,63.859999,62.79,63.450001,4544600,57.8775
"925",63.379999,64.559996,63.349997,64.289998,4776900,58.643725
"926",63.549997,63.959999,63.259999,63.509997,4092100,58.340586
"927",63.199998,64.150002,63.049996,63.979999,3121500,58.772332
"928",63.929997,64.58,63.659999,64.5,3753200,59.250008
"929",64.48,65.139997,64.08,64.709998,5156500,59.442913
"930",64.749998,65.260001,64.209998,64.26,3978200,59.029542
"931",64.4,65.459997,64.109998,65.349995,5557100,60.030817
"932",65.400001,65.679998,64.870003,64.870003,5146100,59.589894
"933",64.809995,65.249999,64.58,64.58,5813700,59.323496
"934",64.559996,65.249999,64.4,64.919997,3880100,59.635818
"935",64.819997,65.719998,64.749998,65.509999,4214800,60.177798
"936",65.279997,66.059994,65.189999,65.999998,5391300,60.627913
"937",66.019994,66.719999,65.980002,66.620003,4937800,61.197452
"938",65.779998,66.559995,65.410003,65.889996,4219600,60.526864
"939",66.610001,67.3,66.610001,67.26,4265200,61.785356
"940",67.169998,67.419996,66.899999,67.239996,3519100,61.766981
"941",67.330002,67.949999,67.330002,67.499996,3677200,62.005818
"942",67.789998,67.789998,67.050001,67.239996,3087000,61.766981
"943",67.160004,67.579996,66.910001,67.349998,2857300,61.868029
"944",66.690001,66.999999,65.949996,66.01,6194900,60.637101
"945",65.760002,66.660003,65.519993,66.429997,5903500,61.022912
"946",66.949993,67.32,65.379997,65.709996,5999300,60.361515
"947",65.919998,66.470001,65.679998,65.769996,4572100,60.416632
"948",66.339995,66.929997,66.069996,66.379995,4186800,60.976979
"949",66.440003,67.050001,66.440003,66.800003,2843400,61.362801
"950",66.879995,67.079999,65.660002,66.069996,3403500,60.692213
"951",65.779998,66.650001,65.73,66.579999,2383900,61.160704
"952",67.489994,67.519992,66.870001,66.980003,7189400,61.52815
"953",67.150002,67.44,65.999998,66.489997,3855700,61.078028
"954",66.679999,67.489994,66.679999,67.230002,3953300,61.7578
"955",67.469998,67.739996,66.489997,66.510001,4621200,61.096404
"956",66.599995,66.800003,65.899998,66.569997,3646500,61.151516
"957",66.709997,67.3,66.300002,66.620003,3071900,61.197452
"958",66.970001,67.379996,66.809997,67.099995,2981900,61.638376
"959",67.14,67.960001,67.010001,67.76,3875400,62.244659
"960",67.699996,68.249995,67.529994,68.120001,4476100,62.575357
"961",68.229999,68.680002,67.660004,68.010003,3074200,62.474313
"962",68.440001,68.819998,66.999999,67.339996,3951200,61.858841
"963",67.26,67.690002,66.399999,66.759999,5730200,61.326053
"964",66.730001,67.249998,66.179998,66.790001,3945900,61.353613
"965",67.010001,67.730002,66.870001,67.519992,4118300,62.024186
"966",67.48,67.8,66.389997,66.470001,5558500,61.059659
"967",65.999998,66.589993,65.910004,66.089996,4651000,60.710585
"968",66.440003,66.849997,66.069996,66.589993,4186900,61.169885
"969",66.639999,67.14,65.980002,66.899999,5142000,61.454658
"970",67.32,67.949999,67.199996,67.72,5269300,62.207915
"971",67.160004,67.709998,66.579999,66.980003,6970100,61.52815
"972",67.379996,67.579996,66.889997,67.029997,3852300,61.574075
"973",67.029997,67.549998,66.779995,67.349998,3978000,61.868029
"974",67.099995,67.730002,67.099995,67.339996,2765300,61.858841
"975",67.32,67.499996,66.730001,67.109998,2810500,61.647564
"976",67.230002,67.269994,66.449997,66.660003,3013900,61.234196
"977",67.129998,67.4,66.23,66.769993,3559400,61.335234
"978",67.069997,67.559992,66.839995,67.18,2488200,61.711868
"979",66.730001,67.469998,66.699995,67.32,3265000,61.840473
"980",66.859999,67.209998,66.359999,66.759999,3743000,61.326053
"981",66.639999,67.3,66.620003,66.849997,2894900,61.408726
"982",66.730001,67.6,66.629997,67.389998,3267000,61.904773
"983",67.150002,67.489994,66.910001,67.190002,2739100,61.721056
"984",67.559992,68.109999,67.069997,68.050003,3507100,62.511057
"985",68.000001,68.720002,67.809994,68.099997,3145200,62.556982
"986",68.050003,68.219997,67.489994,67.779996,3918600,62.263028
"987",68.099997,68.320001,68.019997,68.189999,2753500,62.639658
"988",67.849994,68.069999,67.410002,67.690002,3086900,62.593424
"989",67.849994,68.149999,67.589998,67.72,2681300,62.621164
"990",67.449994,67.72,66.339995,66.830001,4580100,61.798175
"991",66.970001,67.099995,66.319998,67.019995,3270300,61.973864
"992",66.849997,67.660004,66.849997,67.029997,2303600,61.983113
"993",67.109998,67.160004,66.429997,66.690001,2805500,61.668716
"994",67.010001,67.389998,66.879995,67.22,2780400,62.15881
"995",67.269994,67.769994,67.12,67.509998,3915400,62.426973
"996",67.499996,68.199993,67.499996,68.099997,3128000,62.972549
"997",68.280001,68.519993,67.919993,68.160001,3738700,63.028036
"998",68.229999,68.690004,68.129995,68.410003,3691100,63.259214
"999",68.579997,69.000002,68.050003,68.969996,2570800,63.777044
"1000",68.849996,69.379998,68.63,69.309992,3323100,64.091441
"1001",69.329996,69.499999,69.050004,69.259998,1820400,64.045211
"1002",68.83,69.370004,68.730004,68.87,3409200,63.684577
"1003",68.779998,69.639995,68.549999,69.319994,3787000,64.10069
"1004",69.319994,69.499999,68.539997,69.339998,2890600,64.119188
"1005",69.400003,69.710001,69.360002,69.669993,2519100,64.424336
"1006",69.669993,69.750001,69.299998,69.430001,3516500,64.202413
"1007",69.299998,69.499999,68.849996,69.470001,3177300,64.239402
"1008",69.219998,69.470001,68.83,68.969996,1941700,63.777044
"1009",68.929996,69.000002,67.839992,68.080001,3946200,62.954059
"1010",68.209995,68.529995,67.859996,68.300005,2711300,63.157498
"1011",68.099997,68.309999,67.730002,68.109999,2400300,62.981798
"1012",67.909999,68.109999,67.589998,67.789998,4644000,62.685892
"1013",67.869999,68.149999,67.269994,67.889995,4405400,62.778359
"1014",67.8,67.849994,67.279996,67.4,3808300,62.325257
"1015",67.709998,68.509999,67.579996,68.429999,8283800,63.277705
"1016",68.330003,68.330003,67.829998,67.980005,3588500,62.861592
"1017",67.929995,68.229999,67.22,67.339996,3043200,62.269771
"1018",67.579996,68.199993,67.339996,67.819996,3492500,62.713631
"1019",67.970003,67.989999,67.3,67.699996,3048900,62.602666
"1020",65.73,66.19,64.349998,65.440001,17007500,60.512833
"1021",65.139997,65.449995,64.870003,65.440001,7993100,60.512833
"1022",64.989995,65.75,64.68,65.410003,5344800,60.485093
"1023",65.050003,65.400001,64.749998,65.359997,4114300,60.438852
"1024",65.400001,65.980002,65.289999,65.800002,3037300,60.845728
"1025",65.559997,65.75,65.099997,65.639998,3751000,60.697771
"1026",65.65,65.65,64.949995,65.329999,3514700,60.411113
"1027",65.349995,65.489995,64.980001,65.040001,3855000,60.142949
"1028",64.599996,65.109999,64.529998,64.940001,3272800,60.050479
"1029",64.929999,65.199997,64.690002,64.889999,3018200,60.004241
"1030",65.319997,65.509999,64.969999,65.009999,2751800,60.115206
"1031",65.019997,65.359997,64.5,64.58,5109400,59.717584
"1032",64.879997,65.050003,64.639996,65.029999,3130300,60.1337
"1033",64.910003,65.329999,64.809995,64.889999,4642000,60.004241
"1034",65.009999,65.61,64.889999,65.549999,4232400,60.614549
"1035",65.230003,65.75,65.069999,65.539997,3549600,60.6053
"1036",65.849996,65.849996,64.609998,64.949995,6425000,60.05972
"1037",64.5,65.69,64.449994,65.369999,6922100,60.448101
"1038",65.379997,65.69,65.069999,65.199997,5958600,60.290899
"1039",65.149999,65.499997,64.849999,64.929999,3957500,60.04123
"1040",65.050003,65.57,64.969999,65.319997,5142700,60.401864
"1041",65.449995,66.949993,65.369999,66.199994,6568400,61.215604
"1042",66.309996,66.539999,65.239997,65.389999,3879100,60.466595
"1043",64.949995,65.099997,64.169998,64.309998,5101200,59.46791
"1044",63.979999,64.44,63.699999,64.209998,3971200,59.37544
"1045",64.169998,64.739996,63.779995,64.629994,3474300,59.763813
"1046",64.230002,64.559996,63.810001,64.029998,3453300,59.208992
"1047",63.889997,64.849999,63.889997,64.769994,3053100,59.893273
"1048",65.029999,65.139997,64.22,64.4,3632100,59.551136
"1049",64.48,65.059997,64.129998,65.040001,2965600,60.142949
"1050",65.189999,65.499997,64.889999,65.029999,3170500,60.1337
"1051",64.749998,65.61,64.730002,65.489995,4079400,60.559063
"1052",65.089995,65.349995,64.779996,65.109999,2397400,60.642886
"1053",64.709998,65.300001,64.709998,65.199997,1800900,60.72671
"1054",65.400001,65.75,64.639996,65.249999,4593400,60.773281
"1055",65.529995,65.949996,65.499997,65.87,2672800,61.350744
"1056",66.05,66.309996,65.809996,66.29,2233100,61.741929
"1057",66.089996,66.399999,66.039998,66.219998,4408800,61.67673
"1058",66.160002,66.620003,66.160002,66.300002,2341900,61.751245
"1059",66.160002,66.279998,65.769996,65.859998,2945600,61.341429
"1060",66.029996,66.389997,66.029996,66.15,2321100,61.611534
"1061",66.319998,66.429997,65.879994,66.160002,2162700,61.62085
"1062",65.959998,66.209996,65.839994,65.93,2266600,61.406628
"1063",65.669996,66.300002,65.519993,66.15,1695100,61.611534
"1064",66.449997,66.559995,65.899998,66.11,3376400,61.574279
"1065",65.919998,66.23,65.580002,65.83,3182900,61.313489
"1066",66.19,66.379995,65.73,65.819998,3229600,61.304173
"1067",65.75,66.330001,65.75,65.919998,2882200,61.397312
"1068",65.719998,66.160002,65.660002,65.999998,3364300,61.471824
"1069",66.01,66.089996,65.349995,65.359997,3499600,60.875732
"1070",65.559997,65.679998,65.209999,65.269995,3040700,60.791905
"1071",65.149999,65.359997,64.629994,65.209999,2927300,60.736025
"1072",65.019997,65.230003,64.789998,65.129995,2450900,60.66151
"1073",65.220001,65.349995,64.519996,64.779996,3362700,60.335525
"1074",64.959997,65.410003,64.749998,65.300001,3150600,60.819853
"1075",65.099997,66.169996,65.040001,65.83,4122800,61.313489
"1076",68.330003,69.309992,68.189999,69.249996,18025900,64.498844
"1077",69.779999,71.419993,69.750001,71.199997,13889900,66.315057
"1078",71.769992,72.149996,71.220001,71.249999,9517900,66.361629
"1079",71.249999,71.999998,70.999997,71.489999,5971400,66.585163
"1080",71.169999,71.489999,70.86,71.039997,5136800,66.166034
"1081",71.059993,72.919999,71.019993,72.829997,8129300,67.833225
"1082",72.469997,72.709997,71.779994,71.789996,5549300,66.864577
"1083",71.89,72.660003,71.719998,72.499995,3477400,67.525864
"1084",71.81,72.349996,71.629995,72.05,4541800,67.106743
"1085",72.099994,72.279998,71.569999,71.759998,4964600,66.836637
"1086",71.129999,71.349995,69.849997,70.480004,8881700,65.644462
"1087",70.230002,70.639996,69.720003,70.230002,5527700,65.411612
"1088",70.440004,71.099993,70.209998,70.639996,4331600,65.793477
"1089",70.729998,70.980001,69.949993,70.160004,4201600,65.346416
"1090",69.769997,69.870001,68.979998,69.000002,4598200,64.266001
"1091",68.83,68.859998,67.819996,68.519993,9672400,63.818925
"1092",68.519993,68.609995,67.18,67.309998,6826100,62.691946
"1093",68.089995,68.160001,66.480003,66.539999,8603400,61.974775
"1094",66.19,66.790001,65.620002,65.709996,6151300,61.201718
"1095",65.919998,66.239994,65.369999,65.879994,7512200,61.360053
"1096",64.910003,66.739995,64.550002,66.429997,12790400,61.87232
"1097",65.61,66.679999,65.499997,66.23,10096800,61.686046
"1098",66.769993,67.339996,66.579999,66.980003,7355100,62.384592
"1099",67.010001,67.929995,66.949993,67.809994,5741000,63.157638
"1100",68.269991,68.859998,68.080001,68.819998,6667500,64.098347
"1101",69.419999,69.939999,68.63,68.650004,5576000,63.940016
"1102",69.160002,69.279994,68.249995,68.589991,7036900,63.884121
"1103",68.760002,69.169996,68.139997,69.000002,4783600,64.266001
"1104",68.680002,68.819998,67.669998,67.879993,7778400,63.222834
"1105",68.569995,68.899998,67.330002,67.949999,6860100,63.288037
"1106",67.940005,67.949999,66.219998,66.800003,15325200,62.216941
"1107",66.650001,67.8,66.510001,67.660004,6711500,63.017939
"1108",68.410003,69.179998,68.109999,69.15,6257800,64.405708
"1109",69.15,69.400003,68.269991,68.879994,4319500,64.154226
"1110",69.050004,69.319994,68.199993,68.509999,4343000,63.809617
"1111",68.79,69.830001,68.680002,69.809997,3790900,65.020423
"1112",69.699999,70.599996,69.619999,70.120003,4628000,65.309161
"1113",70.110001,70.510002,69.939999,70.410006,4291200,65.579266
"1114",70.099999,70.800004,70.029993,70.729998,2669400,65.877304
"1115",70.669994,70.969999,70.629994,70.809998,2747300,65.951816
"1116",70.339992,70.54,69.959995,70.480004,2890500,66.083087
"1117",70.719996,71.209999,70.22,70.550002,3235300,66.148718
"1118",70.54,71.249999,70.5,70.800004,3208800,66.383124
"1119",70.369998,70.709994,70.209998,70.470002,2366600,66.073709
"1120",70.559996,71.369999,70.329998,71.160005,2691600,66.720666
"1121",71.220001,71.409999,70.910002,71.249999,2125600,66.805045
"1122",70.749994,71.489999,70.62,71.429995,2204400,66.973812
"1123",72.099994,72.709997,71.999998,72.149996,3466100,67.648896
"1124",72.119998,72.21,71.470003,72.149996,3249100,67.648896
"1125",72.139994,72.149996,71.460001,71.679997,3512300,67.208218
"1126",71.739994,71.789996,71.059993,71.470003,2784300,67.011325
"1127",71.550003,72.019994,71.230003,71.399997,2247300,66.945686
"1128",71.319997,71.379993,70.480004,71.079997,3212400,66.645649
"1129",71.279997,71.769992,71.039997,71.69,2513000,67.217596
"1130",71.470003,72.29,71.220001,72.25,3331500,67.742661
"1131",72.109996,72.580003,71.719998,72.37,3011100,67.855175
"1132",72.530001,73.529994,72.499995,73.069997,3532500,68.511503
"1133",73.059995,73.159999,72.269996,72.679999,3794200,68.145834
"1134",72.300002,72.940003,71.799998,72.159998,3945600,67.658274
"1135",72.089992,72.180002,70.980001,71.230003,3686600,66.786297
"1136",71.559997,72.459994,71.389995,71.629995,2730300,67.161336
"1137",71.069995,71.140001,69.309992,69.35,4402900,65.023579
"1138",69.400003,69.870001,68.899998,69.269992,4355600,64.948562
"1139",69.010004,70.440004,68.539997,68.619997,3341700,64.339117
"1140",69.03,70.339992,68.730004,70.26,3862700,65.876807
"1141",71.059993,72.25,70.66,72.230004,4305400,67.723913
"1142",72.519999,73.8,71.97,73.290002,7374100,68.717782
"1143",72.809993,74.219997,72.339994,74.139997,4029300,69.51475
"1144",74.249995,75.819999,74.249995,75.19,3575500,70.499248
"1145",75.319994,75.379998,74.769996,74.79,1285600,70.124202
"1146",74.929996,75.480002,74.809996,75.129996,1895100,70.442988
"1147",74.919994,75.129996,74.379997,74.83,2097800,70.161707
"1148",74.459997,74.979998,74.419997,74.589991,1751100,69.936671
"1149",74.979998,75.299998,73.859996,73.940004,2010500,69.327234
"1150",73.839992,74.109999,73.260004,73.709998,3217300,69.111577
"1151",73.499996,73.64,71.439997,71.719998,4991700,67.245723
"1152",71.349995,72.069996,70.190002,70.889998,5722900,66.467504
"1153",71.329999,72.359998,71.079997,72.309996,4601000,67.798914
"1154",72.869997,74.969996,72.869997,74.529995,5403000,69.880418
"1155",75.529996,75.769997,73.179995,73.499996,7330500,68.914675
"1156",74.179997,74.899998,72.940003,74.410003,6508000,69.767912
"1157",74.849996,75.689997,72.610001,73.139995,6166800,68.577134
"1158",72.869997,73.119999,72.029996,72.949997,3382300,68.398989
"1159",72.949997,74.099997,72.819995,73.149997,5413900,68.586512
"1160",73.44,74.360001,72.839991,74.249995,4019600,69.617886
"1161",75.169996,75.169996,73.370002,74.360001,3352100,69.721029
"1162",74.089995,74.529995,73.519992,74.179997,3134600,69.552254
"1163",74.499997,75.15,73.809994,75.089996,3077900,70.405483
"1164",74.859998,74.949992,73.549998,73.789998,3672700,69.186586
"1165",73.970002,74.449995,73.379996,74.109999,2949900,69.486623
"1166",71.989996,73.839992,71.500001,73.179995,5657900,68.614638
"1167",72.230004,73.129993,71.589995,71.709996,4471100,67.236345
"1168",71.049999,72.900003,70.959997,72.709997,5591300,68.173961
"1169",72.089992,72.789997,71.140001,71.209999,5720800,66.767541
"1170",71.559997,71.789996,70.510002,71.609999,4504200,67.142587
"1171",72.21,73.869998,72.05,73.330002,5129000,68.755286
"1172",73.24,74.160001,73.010001,73.739996,5209400,69.139703
"1173",74.179997,76.049997,73.829998,75.999995,8058700,71.258712
"1174",75.800003,76.449998,75.499998,76.099999,5010900,71.352477
"1175",75.499998,76.249997,75.219998,75.720003,4440500,70.996187
"1176",75.959995,76.219999,75.299998,75.979999,3683100,71.239963
"1177",75.410004,75.649997,74.749999,75.249996,3199100,70.99466
"1178",75.529996,76.319996,75.459998,76.289997,3418200,71.97585
"1179",76.089997,76.66,75.999995,76.179999,2405900,71.872072
"1180",75.760003,76.550002,75.599995,76.430002,2913700,72.107937
"1181",76.049997,76.339992,75.710001,76.309994,2375600,71.994715
"1182",75.839995,76.449998,75.739999,76.080003,2375000,71.777731
"1183",75.999995,76.689998,75.259998,76.669994,4090700,72.334358
"1184",76.449998,77.489999,76.259999,77.460001,3585100,73.07969
"1185",77.389995,78.139994,77.209999,77.900002,3521800,73.494809
"1186",77.940002,78.079998,77.460001,77.900002,3625000,73.494809
"1187",77.769991,78.180002,77.689999,78.029996,2626600,73.617452
"1188",77.689999,78.079998,77.480005,77.85,3786800,73.447635
"1189",77.85,78.559998,77.540001,78.489992,3436500,74.051436
"1190",77.89,78.349996,77.669995,78.069996,4234500,73.65519
"1191",77.980002,78.349996,77.609999,78.119998,3284700,73.702365
"1192",78.269996,78.379994,77.779993,78.319998,3855100,73.891055
"1193",76.989994,78.17,76.430002,78.139994,7960200,73.72123
"1194",78.139994,78.629997,77.940002,78.57,9484800,74.12692
"1195",77.540001,78.779995,77.540001,78.769993,8182500,74.315603
"1196",78.629997,79.370002,78.419994,79.290001,7944000,74.806205
"1197",79.449994,80.410003,79.199991,80.400001,8252900,75.853435
"1198",80.160001,80.650003,79.469998,80.499997,9376100,75.947777
"1199",78.789997,79.230005,76.9,77.069994,16757300,72.711738
"1200",76.059999,76.46,74.309999,74.680001,17346700,70.456898
"1201",74.229999,76.249997,73.769994,76.009997,8948500,71.711683
"1202",75.800003,75.910001,74.469999,74.509999,6296400,70.296509
"1203",74.339997,74.919994,74.000001,74.339997,8932300,70.13612
"1204",74.059997,74.959994,73.869998,74.419997,4522500,70.211597
"1205",74.109999,74.559993,73.589998,73.6,4204500,69.43797
"1206",73.779996,74.010003,72.019994,72.029996,5342000,67.956748
"1207",71.709996,72.039998,71.260001,71.759998,4849900,67.702018
"1208",71.749996,72.33,71.550003,71.649999,4369200,67.59824
"1209",72.05,73.199991,72.05,72.580003,4290100,68.475653
"1210",72.21,72.339994,71.359997,71.470003,5004500,67.428423
"1211",71.540001,71.609999,70.58,70.980001,5584900,66.96613
"1212",71.009999,71.649999,70.709994,71.389995,9335500,67.352939
"1213",70.639996,72.139994,70.62,71.999998,5707600,67.928447
"1214",71.989996,72.859995,71.599997,71.669995,3838900,67.617106
"1215",71.949996,72.300002,71.190003,71.739994,2909000,67.683145
"1216",71.830004,72.419994,71.649999,71.93,2339200,67.862407
"1217",71.999998,72.25,71.669995,72.230004,2402200,68.145446
"1218",72.230004,72.580003,71.860002,71.959998,2598800,67.890709
"1219",71.999998,72.439998,71.629995,72.260002,2100000,68.173748
"1220",72.279998,72.749997,72.01,72.099994,3560100,68.022788
"1221",71.89,72.679999,71.599997,72.25,3460900,68.164312
"1222",71.599997,71.949996,71.230003,71.550003,4221300,67.503899
"1223",71.959998,72.879999,71.940002,72.839991,6606000,68.720939
"1224",72.300002,72.829997,70.42,70.689998,8152200,66.692527
"1225",70.649998,71.559997,69.730005,71.439997,6013900,67.400114
"1226",71.480005,71.569999,70.760004,70.790002,4964900,66.786876
"1227",71.309995,71.540001,70.830002,71.519997,3960600,67.47559
"1228",71.820002,75.529996,71.699993,74.809996,13283700,70.579541
"1229",75.360002,75.800003,74.699997,74.819998,6501300,70.588977
"1230",74.389999,74.749999,73.989998,74.179997,4952700,69.985168
"1231",74.080001,74.249995,72.959999,73.199991,3705600,69.060581
"1232",73.970002,74.480001,73.819996,74.040001,3244500,69.853089
"1233",74.300005,74.599993,73.940004,74.029999,2880100,69.843652
"1234",73.620004,74.109999,72.359998,72.789997,3865700,68.673772
"1235",73.339996,73.809994,72.269996,72.719999,3979100,68.607732
"1236",72.499995,73.429998,72.279998,73.330002,3849100,69.18324
"1237",74.249995,75.360002,74.149999,75.279994,6905900,71.022961
"1238",75.050004,75.519994,74.819998,75.400002,6156900,71.136183
"1239",74.839994,75.129996,74.229999,74.849996,6382300,70.617279
"1240",69.870001,70.749994,69.279994,69.329996,35649200,65.840452
"1241",69.999995,70.809998,69.550001,69.669993,16050200,66.163336
"1242",69.819999,70.749994,69.669993,70.249998,10306000,66.714148
"1243",70.3,70.42,69.919995,69.989993,5651300,66.46723
"1244",70.18,71.379993,70.139999,71.249999,5837300,67.663817
"1245",71.439997,71.439997,70.5,70.66,4763100,67.103514
"1246",70.62,71.099993,70.430002,70.980001,4080700,67.407408
"1247",70.910002,71.110003,70.639996,70.790002,2722600,67.226973
"1248",70.709994,70.879996,70.110001,70.749994,4348300,67.188978
"1249",70.719996,71.180001,70.529998,70.78,4213200,67.217474
"1250",70.5,71.500001,70.5,71.439997,3687900,67.844252
"1251",71.239997,71.480005,70.879996,71.009999,5839200,67.435896
"1252",71.379993,71.900002,70.910002,71.639997,4079500,68.034186
"1253",71.510003,71.779994,70.870002,71.269995,13180900,67.682806
"1254",71.699993,71.779994,71.209999,71.269995,5510200,67.682806
"1255",70.709994,70.929999,69.550001,69.689997,5937800,66.182333
"1256",69.689997,69.790001,69.03,69.07,4877500,65.593542
"1257",69.000002,69.619999,68.849996,69.410005,3568400,65.916434
"1258",69.519995,69.959995,69.179998,69.209996,4301200,65.726492
"1259",69.199994,70.110001,69.19,69.689997,3069100,66.182333
