"","VAR.Open","VAR.High","VAR.Low","VAR.Close","VAR.Volume","VAR.Adjusted"
"923",78.970001,80.419998,78.889999,80.309998,561600,80.309998
"924",80.400002,80.839996,79.739998,80.660004,802200,80.660004
"925",80.529999,81.080002,80.089996,81.050003,707800,81.050003
"926",81.050003,81.529999,80.690002,80.849998,385700,80.849998
"927",80.550003,81.400002,79.970001,81.370003,505900,81.370003
"928",81.32,82.110001,80.989998,81.809998,448800,81.809998
"929",82.050003,83.300003,81.919998,82.860001,669300,82.860001
"930",82.5,83.129997,81.760002,81.779999,509000,81.779999
"931",81.860001,84.440002,81.220001,84.099998,863700,84.099998
"932",84.059998,84.410004,83.519997,83.699997,553200,83.699997
"933",83.589996,84.489998,83.489998,84.010002,514100,84.010002
"934",83.889999,84.43,82.800003,83.040001,726500,83.040001
"935",82.82,83.830002,82.709999,82.860001,483300,82.860001
"936",82.889999,83.419998,82.059998,83.400002,574500,83.400002
"937",83.610001,84.709999,83.190002,83.830002,878600,83.830002
"938",82.970001,83.82,82.82,83.349998,634600,83.349998
"939",84.190002,84.699997,84.169998,84.43,388500,84.43
"940",84.349998,84.580002,83.610001,84.360001,360600,84.360001
"941",84.309998,84.709999,84.089996,84.410004,311100,84.410004
"942",84.660004,84.699997,83.699997,84.690002,362800,84.690002
"943",84.400002,84.790001,83.709999,84.339996,465800,84.339996
"944",84.18,85.5,83.599998,84.709999,647000,84.709999
"945",84.589996,84.970001,83.75,84.75,552800,84.75
"946",84.910004,84.940002,83.860001,84.089996,462400,84.089996
"947",83.989998,84.800003,83.650002,84.25,503200,84.25
"948",84.510002,85.190002,84.360001,84.639999,503700,84.639999
"949",84.599998,85.169998,84.599998,84.959999,361000,84.959999
"950",84.970001,85.57,83.669998,84.410004,483800,84.410004
"951",84.330002,84.940002,83.980003,84.25,455500,84.25
"952",84.82,84.839996,83.449997,83.839996,977700,83.839996
"953",83.879997,83.940002,81.57,82.18,672600,82.18
"954",82.160004,83.169998,81.599998,82.190002,629600,82.190002
"955",82.669998,83.449997,82.019997,82.019997,472500,82.019997
"956",82.18,82.529999,81.559998,82.260002,476600,82.260002
"957",82.639999,83.489998,82.199997,82.489998,379700,82.489998
"958",83.25,84.139999,82.849998,83.989998,421800,83.989998
"959",84.220001,84.599998,83.779999,84.18,626400,84.18
"960",84.120003,84.43,83.68,84.279999,473800,84.279999
"961",84.639999,84.830002,84.110001,84.800003,1028000,84.800003
"962",85.18,86.599998,84.489998,84.849998,850100,84.849998
"963",84.760002,84.800003,83.029999,83.370003,726700,83.370003
"964",83.300003,84.419998,83.040001,83.940002,843400,83.940002
"965",83.660004,84.089996,82.580002,83.989998,873100,83.989998
"966",83.75,83.75,81.07,81.080002,955800,81.080002
"967",80.580002,81.400002,80,80.059998,800700,80.059998
"968",80.550003,81.099998,79.980003,80.660004,746400,80.660004
"969",80.910004,82.07,79.860001,82.059998,902300,82.059998
"970",82.559998,82.629997,80.599998,80.889999,657900,80.889999
"971",80.629997,80.849998,79.620003,80.279999,871500,80.279999
"972",80.32,81.449997,80.32,81.239998,554400,81.239998
"973",81.410004,81.980003,81.050003,81.459999,775400,81.459999
"974",81.199997,81.550003,80.459999,81.309998,1146200,81.309998
"975",78.5,80.32,78.32,78.739998,1551000,78.739998
"976",78.43,78.860001,77.739998,78.660004,794100,78.660004
"977",78.93,79.870003,78.440002,79.550003,1158700,79.550003
"978",79.82,80.330002,79.529999,79.75,1065900,79.75
"979",79.830002,80.169998,78.970001,79.550003,1089400,79.550003
"980",79.260002,79.559998,78.669998,79.080002,1042400,79.080002
"981",79.089996,80.940002,78.970001,79.849998,1262100,79.849998
"982",79.699997,80.709999,79.360001,80.599998,643400,80.599998
"983",80.470001,81.489998,80.470001,80.860001,1101200,80.860001
"984",81.07,81.169998,79.669998,80.330002,1100100,80.330002
"985",80.389999,81.190002,80.389999,80.919998,628600,80.919998
"986",80.730003,81.989998,80.339996,81.949997,513800,81.949997
"987",82,83.449997,81.669998,83.389999,658900,83.389999
"988",83.449997,83.449997,82.5,82.639999,407800,82.639999
"989",82.410004,82.449997,81.790001,82.269997,594300,82.269997
"990",81.910004,82.110001,80.360001,80.769997,600700,80.769997
"991",80.669998,81.089996,80.209999,81.059998,622800,81.059998
"992",81.059998,81.610001,80.68,81.519997,327100,81.519997
"993",81.470001,81.519997,80.480003,80.82,331500,80.82
"994",81.07,81.709999,80.949997,81.230003,358700,81.230003
"995",81.260002,81.779999,80.860001,81.360001,349500,81.360001
"996",81.379997,81.419998,80.650002,80.919998,661300,80.919998
"997",80.870003,83.129997,80.870003,82.839996,688500,82.839996
"998",82.5,82.900002,81.68,82.360001,671400,82.360001
"999",82.550003,83.220001,82.43,82.5,269000,82.5
"1000",82.43,82.989998,82.18,82.449997,561000,82.449997
"1001",82.480003,82.669998,82.010002,82.330002,342800,82.330002
"1002",82.080002,82.5,81.660004,82.110001,375900,82.110001
"1003",82,82.18,81.379997,81.830002,433100,81.830002
"1004",81.800003,82.360001,81.43,81.82,398700,81.82
"1005",81.980003,82.190002,81.089996,82.050003,868900,82.050003
"1006",81.82,82.220001,81.230003,81.75,413000,81.75
"1007",81.650002,81.730003,80.879997,81.620003,504000,81.620003
"1008",81.190002,81.57,80.949997,81.32,289200,81.32
"1009",81.160004,81.720001,80.529999,81.690002,428800,81.690002
"1010",81.800003,82.410004,81.589996,81.830002,514800,81.830002
"1011",82.089996,82.940002,81.989998,82.290001,595100,82.290001
"1012",82.360001,82.900002,82.209999,82.529999,480300,82.529999
"1013",82.510002,83.730003,82.269997,83.720001,597600,83.720001
"1014",83.75,84.080002,83.519997,83.709999,416900,83.709999
"1015",83.970001,84.400002,83.940002,84.339996,600500,84.339996
"1016",84.459999,85.269997,84.360001,84.57,594300,84.57
"1017",84.260002,84.529999,83.190002,83.269997,543700,83.269997
"1018",83.269997,84.290001,83.010002,84.019997,402900,84.019997
"1019",83.879997,84.029999,82.989998,84,352200,84
"1020",83.75,84.389999,83.480003,83.849998,535100,83.849998
"1021",83.620003,83.709999,82.529999,83.139999,526800,83.139999
"1022",83.290001,84.010002,83.239998,83.949997,454600,83.949997
"1023",83.900002,84.120003,83.470001,84.050003,294000,84.050003
"1024",84,84.370003,83.779999,84.279999,304800,84.279999
"1025",84.040001,85.139999,83.919998,84.480003,487300,84.480003
"1026",84.510002,84.580002,83.75,84.540001,462800,84.540001
"1027",84.93,85.309998,84.440002,85.290001,572900,85.290001
"1028",84.580002,85.43,84.209999,85.260002,501300,85.260002
"1029",85.050003,85.190002,84.660004,85.139999,540600,85.139999
"1030",85.330002,85.650002,84.900002,84.959999,456600,84.959999
"1031",84.959999,85.32,84.160004,84.68,276200,84.68
"1032",84.839996,85.019997,84.279999,84.910004,427100,84.910004
"1033",84.43,84.699997,83.230003,83.25,441200,83.25
"1034",83.589996,84.660004,83.239998,84.589996,317200,84.589996
"1035",84.110001,84.360001,83.480003,84.269997,384400,84.269997
"1036",84.699997,86.239998,84.279999,85.510002,671600,85.510002
"1037",85.900002,87.849998,85.510002,87.519997,1414400,87.519997
"1038",84.400002,85.25,82.029999,83.360001,2200500,83.360001
"1039",82.860001,83.379997,82.389999,82.739998,1141100,82.739998
"1040",82.720001,83.589996,82.459999,83.300003,679400,83.300003
"1041",83.349998,83.620003,82.970001,83.139999,524900,83.139999
"1042",83.620003,83.959999,82.940002,83.089996,621700,83.089996
"1043",82.910004,83.220001,82.120003,82.150002,455300,82.150002
"1044",81.849998,82.290001,81.110001,81.889999,618900,81.889999
"1045",81.889999,83.540001,81.75,83.379997,455100,83.379997
"1046",82.699997,83.699997,82.669998,82.900002,463900,82.900002
"1047",82.449997,83.830002,82.449997,83.459999,528500,83.459999
"1048",83.57,84.349998,82.989998,83.550003,1011200,83.550003
"1049",83.489998,85.410004,83.489998,85.209999,1150100,85.209999
"1050",85.43,85.43,84.629997,84.779999,636200,84.779999
"1051",84.709999,85.57,84.309998,85.139999,580700,85.139999
"1052",85.279999,85.779999,84.959999,85.379997,589300,85.379997
"1053",85.400002,85.769997,85.099998,85.339996,477500,85.339996
"1054",85.410004,85.57,83.489998,84.239998,719700,84.239998
"1055",85.099998,85.550003,84.800003,85.019997,580300,85.019997
"1056",85,85,84.510002,84.690002,502300,84.690002
"1057",84.370003,84.660004,83.419998,84.230003,680100,84.230003
"1058",84.459999,84.910004,84.25,84.510002,450700,84.510002
"1059",84.510002,84.900002,84.150002,84.339996,389000,84.339996
"1060",84.690002,84.860001,84.349998,84.550003,219800,84.550003
"1061",84.82,85.239998,84.5,84.989998,500400,84.989998
"1062",85,85.370003,84.800003,85,463000,85
"1063",84.599998,85,84.089996,84.809998,527300,84.809998
"1064",84.790001,85.089996,84.589996,85.019997,619600,85.019997
"1065",85.230003,85.830002,84.879997,85.110001,532500,85.110001
"1066",85.599998,85.720001,85.110001,85.300003,292900,85.300003
"1067",85.32,85.800003,84.650002,84.790001,252000,84.790001
"1068",84.800003,85.150002,84.099998,85.07,407900,85.07
"1069",85.050003,85.82,85.050003,85.720001,368100,85.720001
"1070",85.739998,85.739998,85.07,85.370003,312200,85.370003
"1071",85.650002,86.029999,85.379997,85.919998,363400,85.919998
"1072",85.510002,86.169998,85.260002,85.970001,328700,85.970001
"1073",85.849998,86.129997,84.959999,85.330002,524600,85.330002
"1074",84.970001,84.970001,82.910004,83.620003,1084600,83.620003
"1075",83.260002,83.540001,82.580002,83.019997,897500,83.019997
"1076",83.129997,83.150002,82.290001,82.5,838100,82.5
"1077",82.889999,82.889999,82.379997,82.730003,985000,82.730003
"1078",83.199997,83.269997,82.419998,82.629997,870700,82.629997
"1079",82.5,82.540001,81.449997,81.599998,635100,81.599998
"1080",81.169998,81.910004,80.900002,81.660004,658200,81.660004
"1081",81.779999,82.599998,81.550003,82.480003,735100,82.480003
"1082",82.129997,82.43,80.879997,80.889999,631500,80.889999
"1083",81.029999,81.309998,80.160004,80.900002,1049400,80.900002
"1084",80.470001,81.43,80.099998,81.199997,501300,81.199997
"1085",81.07,81.459999,80,80.120003,785800,80.120003
"1086",80.279999,80.330002,79.580002,79.980003,961500,79.980003
"1087",79.959999,80.68,79.260002,80.059998,1081400,80.059998
"1088",80.370003,81.239998,80.370003,80.699997,645200,80.699997
"1089",81.169998,81.559998,80.970001,81.089996,680100,81.089996
"1090",80.690002,80.910004,79.480003,79.480003,442000,79.480003
"1091",79.660004,80.440002,78.970001,80.440002,866700,80.440002
"1092",80.379997,80.830002,79.550003,79.860001,601800,79.860001
"1093",80,80.739998,79.589996,79.610001,438100,79.610001
"1094",79.449997,80.139999,79.050003,79.080002,400700,79.080002
"1095",79.410004,80.660004,79.279999,80,816800,80
"1096",78.830002,78.919998,76.730003,78.169998,1008200,78.169998
"1097",77.669998,79.639999,77.290001,78.970001,917600,78.970001
"1098",79.459999,80.25,79,79.339996,586600,79.339996
"1099",79.349998,80.379997,79.349998,80.349998,650200,80.349998
"1100",81.080002,81.989998,80.93,81.839996,848500,81.839996
"1101",81.779999,82.120003,80.699997,80.989998,1779200,80.989998
"1102",78.029999,79.849998,77.699997,79.690002,3227000,79.690002
"1103",79.529999,80.940002,79.199997,80.739998,995900,80.739998
"1104",80.809998,82.019997,80.730003,82.010002,1387500,82.010002
"1105",82.360001,83.760002,82.110001,83.68,1311500,83.68
"1106",83.629997,84.419998,82.660004,83.160004,655200,83.160004
"1107",82.739998,84.339996,82.540001,84,610300,84
"1108",84.5,84.790001,83.620003,84.120003,680600,84.120003
"1109",84.580002,84.599998,83.25,83.760002,1048000,83.760002
"1110",83.419998,84.599998,83.360001,84.309998,831700,84.309998
"1111",84.620003,84.849998,83.949997,84.410004,614900,84.410004
"1112",84.449997,85.300003,84.120003,85.169998,734100,85.169998
"1113",85.160004,85.309998,84.339996,84.639999,647900,84.639999
"1114",84.610001,85.519997,84.5,85.32,488400,85.32
"1115",85.209999,87.889999,85.209999,86.870003,891100,86.870003
"1116",86.760002,87.610001,85.760002,87.400002,904100,87.400002
"1117",87.32,88.919998,87.120003,88.68,1298700,88.68
"1118",88.589996,88.629997,87.25,87.580002,939000,87.580002
"1119",87.349998,88,87.050003,87.610001,685800,87.610001
"1120",87.5,88.610001,87.129997,88.349998,590700,88.349998
"1121",88.349998,88.400002,87.190002,87.660004,632500,87.660004
"1122",87.470001,88.040001,86.989998,87.879997,472600,87.879997
"1123",88.779999,89.150002,87.629997,87.75,415000,87.75
"1124",87.82,88.830002,87.510002,88.75,627800,88.75
"1125",88.779999,89.120003,88.400002,89.089996,1408900,89.089996
"1126",89.459999,89.620003,88.82,89,526800,89
"1127",89.309998,89.900002,88.379997,88.510002,445500,88.510002
"1128",88.540001,89.169998,87.75,88.269997,710800,88.269997
"1129",88.75,88.949997,87.720001,87.919998,840600,87.919998
"1130",87.540001,88.019997,87.050003,87.68,622300,87.68
"1131",87.760002,88,87.089996,87.339996,500800,87.339996
"1132",87.349998,87.879997,86.910004,87.330002,452200,87.330002
"1133",87.489998,88.32,87.209999,88.269997,521800,88.269997
"1134",87.57,88.93,87.309998,88.849998,522900,88.849998
"1135",88.910004,89,86.580002,86.599998,680200,86.599998
"1136",86.629997,87.110001,86.050003,86.230003,615900,86.230003
"1137",85.839996,86.43,85.110001,85.150002,629900,85.150002
"1138",86.260002,86.580002,84.57,84.980003,538600,84.980003
"1139",84.949997,86.75,84.790001,85.07,610300,85.07
"1140",85.540001,86.629997,84.800003,86.080002,801000,86.080002
"1141",86.849998,87.18,85.790001,87.169998,719100,87.169998
"1142",87.610001,88.5,87.120003,88.040001,1131500,88.040001
"1143",88.040001,88.879997,87.940002,88.599998,426700,88.599998
"1144",88.699997,88.849998,87.470001,87.75,411800,87.75
"1145",87.870003,89.029999,87.82,88.440002,213300,88.440002
"1146",88.519997,89.050003,88.230003,88.620003,332600,88.620003
"1147",88.349998,88.910004,88.349998,88.489998,266800,88.489998
"1148",88.599998,89,87.959999,88.010002,304200,88.010002
"1149",88.050003,88.610001,86.459999,86.510002,366800,86.510002
"1150",87,88.739998,86.379997,87.019997,583500,87.019997
"1151",86.709999,87.050003,85.620003,85.739998,722400,85.739998
"1152",85.730003,86.080002,84.379997,84.860001,591700,84.860001
"1153",85.57,87.150002,85.470001,86.839996,664100,86.839996
"1154",87.339996,88.860001,87.339996,88.839996,725300,88.839996
"1155",88.900002,88.919998,87.339996,87.379997,590300,87.379997
"1156",87.599998,87.839996,86.720001,87.389999,515300,87.389999
"1157",87.75,88.5,86.339996,86.889999,652500,86.889999
"1158",87,87.449997,86.199997,87.120003,450800,87.120003
"1159",87.230003,87.529999,86.129997,86.150002,409300,86.150002
"1160",86.209999,87.690002,85.790001,87.589996,818100,87.589996
"1161",87.900002,88,86.400002,86.860001,484600,86.860001
"1162",86.82,87.330002,86.160004,86.849998,493900,86.849998
"1163",87.089996,88.400002,86.290001,88.25,729000,88.25
"1164",88.029999,88.029999,87.139999,87.230003,926800,87.230003
"1165",87.339996,87.669998,86.809998,87.279999,757600,87.279999
"1166",86.75,87.43,85.720001,87.07,986700,87.07
"1167",87.32,87.970001,86.129997,86.519997,1301000,86.519997
"1168",88.589996,95.699997,88.550003,94.040001,3432100,94.040001
"1169",93.349998,94.620003,92.349998,92.559998,1419500,92.559998
"1170",92.099998,93.279999,91.07,92.860001,1332400,92.860001
"1171",93.309998,93.989998,92.029999,92.650002,1040600,92.650002
"1172",92.169998,93.68,91.589996,91.910004,1282200,91.910004
"1173",92.150002,93.330002,91.730003,92.050003,757400,92.050003
"1174",92.239998,92.910004,91.540001,92.529999,1067800,92.529999
"1175",92.580002,93.440002,91.730003,92.25,871700,92.25
"1176",92.559998,92.959999,91.790001,92.529999,586500,92.529999
"1177",92.470001,93.239998,92.120003,92.32,639900,92.32
"1178",92.559998,92.980003,91.839996,92.620003,619300,92.620003
"1179",92.199997,93.129997,92.199997,92.650002,555100,92.650002
"1180",92.769997,92.870003,92.139999,92.860001,603100,92.860001
"1181",93.010002,94.169998,92.949997,93.769997,648200,93.769997
"1182",93.720001,93.970001,92.110001,92.610001,505600,92.610001
"1183",92.169998,92.93,91.489998,92.900002,652900,92.900002
"1184",92.589996,93.290001,92.589996,93.160004,499900,93.160004
"1185",93.260002,93.639999,92.93,93.540001,359100,93.540001
"1186",93.269997,93.910004,93.269997,93.610001,335100,93.610001
"1187",93.690002,93.839996,92.349998,92.449997,567500,92.449997
"1188",92.470001,93.389999,92.459999,92.970001,543400,92.970001
"1189",92.970001,94.239998,92.970001,94.169998,693800,94.169998
"1190",93.669998,94.169998,93.360001,93.900002,514900,93.900002
"1191",93.190002,93.989998,92.709999,93.779999,550500,93.779999
"1192",93.839996,94.400002,93.470001,94.220001,453600,94.220001
"1193",93.519997,94.120003,93,93.18,776500,93.18
"1194",93.040001,94.5,93.040001,94.370003,663900,94.370003
"1195",93.620003,93.849998,92.529999,92.529999,773400,92.529999
"1196",92.43,93.400002,92.080002,92.970001,685300,92.970001
"1197",93.199997,94.739998,92.949997,94.639999,556000,94.639999
"1198",94.279999,94.620003,92.68,93.400002,856500,93.400002
"1199",93.879997,95.459999,93.879997,94.910004,507400,94.910004
"1200",94.220001,94.629997,93.559998,94.339996,422500,94.339996
"1201",93.849998,95.110001,93.440002,94.57,478600,94.57
"1202",94.18,94.800003,93.699997,94.790001,483800,94.790001
"1203",95.410004,95.529999,93.970001,94.510002,613500,94.510002
"1204",94.610001,94.989998,94.300003,94.599998,519200,94.599998
"1205",94.349998,95,93.68,93.720001,579900,93.720001
"1206",93.730003,94.800003,92.720001,92.720001,430400,92.720001
"1207",92.559998,93.330002,92.080002,92.870003,512600,92.870003
"1208",93.089996,94.089996,92.690002,93.739998,442200,93.739998
"1209",94.339996,94.889999,94.150002,94.790001,555900,94.790001
"1210",94.669998,95.400002,94.059998,94.089996,603600,94.089996
"1211",94.220001,94.440002,92.349998,93.059998,733700,93.059998
"1212",93.230003,93.980003,92.559998,93.790001,400600,93.790001
"1213",93.849998,94.849998,93.529999,94.550003,987900,94.550003
"1214",94.800003,94.800003,94.010002,94.050003,591400,94.050003
"1215",94.110001,94.800003,93.589996,94.129997,483000,94.129997
"1216",93.919998,94.440002,93.199997,94.169998,564700,94.169998
"1217",94.529999,94.800003,94.150002,94.389999,575600,94.389999
"1218",94.400002,94.82,94.18,94.309998,410800,94.309998
"1219",94.349998,94.550003,93.370003,93.989998,360300,93.989998
"1220",94.139999,94.620003,93.779999,94.580002,741200,94.580002
"1221",94.57,95.269997,94.120003,95.089996,468200,95.089996
"1222",94.379997,94.540001,93.160004,93.779999,540100,93.779999
"1223",94.029999,95.230003,94.029999,94.900002,434500,94.900002
"1224",95.199997,95.669998,94.870003,95.449997,823700,95.449997
"1225",95.699997,96.150002,95.190002,95.970001,435800,95.970001
"1226",95.830002,96.669998,95.660004,96.139999,451200,96.139999
"1227",96.110001,96.169998,95.389999,95.5,550300,95.5
"1228",95.589996,95.959999,94.620003,94.889999,844600,94.889999
"1229",94.760002,95.080002,93.339996,94.800003,787100,94.800003
"1230",94.43,95.199997,94.160004,94.82,1009200,94.82
"1231",89.900002,89.980003,87.160004,88.849998,2723500,88.849998
"1232",88.889999,89.599998,88.160004,88.589996,1162200,88.589996
"1233",88.959999,89.25,88.059998,88.389999,936600,88.389999
"1234",88.349998,88.419998,86.610001,86.639999,734800,86.639999
"1235",86.790001,87.099998,86.150002,86.699997,619200,86.699997
"1236",87.089996,87.730003,86.839996,87.190002,848400,87.190002
"1237",88.029999,88.629997,87.709999,87.940002,675800,87.940002
"1238",87.709999,88.010002,87.440002,87.639999,458900,87.639999
"1239",87.160004,87.599998,86.690002,86.900002,506500,86.900002
"1240",86.860001,86.860001,85.709999,86.059998,1057000,86.059998
"1241",86.830002,87.690002,86.769997,87.589996,1006900,87.589996
"1242",87.779999,88.239998,86.879997,87.25,1087400,87.25
"1243",87.389999,87.889999,86.870003,87.660004,893500,87.660004
"1244",87.879997,87.989998,87.260002,87.440002,960600,87.440002
"1245",87.349998,88.139999,87.230003,87.550003,748900,87.550003
"1246",87.410004,87.629997,87.07,87.510002,828900,87.510002
"1247",87.300003,87.730003,86.970001,87.57,708200,87.57
"1248",87.209999,87.57,85.970001,86.370003,646000,86.370003
"1249",86.720001,87.349998,86.120003,87.110001,806900,87.110001
"1250",87.040001,87.620003,86.589996,87.400002,757400,87.400002
"1251",87.660004,87.959999,86.400002,86.599998,1647200,86.599998
"1252",86.529999,86.760002,85.599998,85.910004,1137000,85.910004
"1253",85.860001,86.940002,85.550003,86.459999,651200,86.459999
"1254",86.760002,87.709999,86.650002,87.529999,704700,87.529999
"1255",87.290001,87.790001,86.589996,86.690002,903800,86.690002
"1256",86.400002,86.919998,85.82,86.82,662000,86.82
"1257",86.57,87.040001,86.120003,86.150002,857000,86.150002
"1258",86.010002,86.349998,85.779999,85.940002,453200,85.940002
"1259",86,86.400002,85.57,86.260002,1393100,86.260002
