"","EOG.Open","EOG.High","EOG.Low","EOG.Close","EOG.Volume","EOG.Adjusted"
"890",161.669998,165.910004,161.179993,165.330002,5073600,81.906042
"891",166.119995,169.320007,165.449997,168.520004,6265800,83.486399
"892",169.259995,169.839996,166.830002,167.619995,3028000,83.040526
"893",167.820007,168.270004,166.229996,168.259995,978200,83.357588
"894",168.460007,169.539993,167.669998,168.020004,1772200,83.238694
"895",168.139999,169.479996,167.679993,169.160004,1685200,83.803461
"896",168.949997,170.5,166.199997,167.350006,2811400,82.906771
"897",167.339996,168.850006,166.470001,167.839996,2109800,83.149517
"898",166.570007,167.960007,164.059998,165.020004,2943400,81.752466
"899",165.75,166.649994,163.809998,164.559998,2693800,81.524574
"900",164.770004,165.330002,162.339996,164.020004,3649200,81.257057
"901",165.070007,166.910004,163.710007,166.850006,3286800,82.659066
"902",166.020004,167.830002,165.050003,166.779999,2857800,82.624384
"903",167.410004,168.889999,165.479996,167,3539400,82.733375
"904",167.460007,168.100006,165.990005,166.809998,2949800,82.639246
"905",167.410004,168.270004,162.970001,163.460007,2672600,80.979629
"906",164.059998,168.729996,163.630005,168.600006,3221800,83.526033
"907",169.460007,173.279999,169.399994,170.360001,4088800,84.492167
"908",170.100006,171.169998,168.699997,170.100006,3342400,84.363219
"909",170.960007,171.880005,168.919998,168.960007,3325800,83.797822
"910",169.160004,170.550003,168.139999,169.229996,3195000,83.931727
"911",170.199997,172.300003,169.25,171.720001,3588600,85.166676
"912",169.779999,171.740005,168.229996,169.169998,4482800,83.90197
"913",168.050003,169.039993,165.119995,165.529999,5645400,82.096667
"914",165.169998,165.490005,161.259995,162.100006,3806000,80.39552
"915",163.380005,167.5,162.289993,167.220001,3292600,82.934845
"916",165.919998,166.160004,163.539993,164.649994,3280400,81.660218
"917",165.100006,167.5,164.649994,166.130005,2263000,82.394248
"918",164.669998,167.600006,163.179993,165.240005,2639600,81.952841
"919",164.610001,166.860001,161.5,161.740005,4528800,80.216973
"920",162.669998,168.990005,162.5,168.580002,6576800,83.609354
"921",168.100006,169.699997,166.770004,167.490005,4293000,83.068757
"922",167.690002,173.789993,167.690002,173.25,5142200,85.925498
"923",174.770004,176.880005,173.139999,176.5,4170600,87.537376
"924",176.759995,176.759995,173.070007,174.199997,3538200,86.396661
"925",174.300003,176.210007,173.559998,174.729996,3298800,86.65952
"926",175.75,176.899994,174.490005,175.110001,2585000,86.847989
"927",173.580002,176.75,172.600006,175.470001,3432600,87.026535
"928",175.710007,177.25,174.889999,176.960007,2337600,87.765522
"929",178.119995,180.259995,178.009995,179.919998,3654600,89.233567
"930",179.050003,181.610001,178.399994,178.860001,3835000,88.707848
"931",179.039993,182.059998,178.149994,180.029999,4512000,89.288123
"932",180.470001,180.970001,177.940002,178,5410800,88.28132
"933",178.429993,181.619995,177.029999,180.399994,7053200,89.471627
"934",182.850006,185.130005,179.25,184,7461200,91.257095
"935",183.610001,188.410004,182.880005,186.440002,7214400,92.467244
"936",186.410004,187.649994,184.490005,187.470001,3779600,92.978085
"937",187.720001,191.080002,187.110001,189.419998,5076400,93.94521
"938",189.050003,192,188.619995,189.289993,5608400,93.880733
"939",190.470001,192.919998,190.330002,191.559998,4265400,95.00657
"940",192.039993,193.220001,190.050003,190.490005,3900800,94.475894
"941",190.720001,192.210007,189.330002,191.059998,3450600,94.758588
"942",191.520004,191.949997,188.199997,189.919998,3917200,94.193192
"943",189.919998,189.919998,187.119995,189.050003,2759200,93.761707
"944",189.839996,190.169998,185.320007,185.600006,4103200,92.050638
"945",183.600006,186.429993,181.660004,185.130005,4087600,91.817535
"946",186.25,186.649994,181.770004,182.910004,3763800,90.716497
"947",182.970001,186.210007,182.899994,185.970001,3178400,92.234141
"948",186.600006,188,186,187.229996,2722400,92.859051
"949",187.399994,190.520004,187.179993,189.160004,3166000,93.816263
"950",189.350006,189.440002,186.029999,187.529999,3165000,93.007842
"951",187.619995,190.559998,186.070007,190.330002,4022400,94.396538
"952",191.910004,193.160004,189.380005,191.639999,5331800,95.046248
"953",192.25,192.970001,188.460007,189.600006,3461600,94.034487
"954",191.179993,192.970001,190.899994,191.570007,3816400,95.011534
"955",192.550003,195.320007,191.899994,192.119995,4117200,95.284307
"956",192.289993,195.399994,192.020004,193.460007,3528200,95.948903
"957",194.470001,198.820007,194.110001,197.160004,4051000,97.783963
"958",198.470001,199.5,195.050003,196.169998,8285600,97.292957
"959",99.379997,100.360001,98.260002,98.980003,3422900,98.180734
"960",98.269997,99.449997,98.019997,99.110001,2858000,98.309682
"961",99.330002,101.5,99.260002,100.650002,5219000,99.837247
"962",102.669998,103.300003,98.949997,99.769997,4028600,98.964348
"963",99.720001,99.980003,97.449997,97.93,3146300,97.13921
"964",97.779999,99.580002,97.540001,98.709999,3293600,97.91291
"965",98.940002,99.169998,97.989998,98.949997,3826700,98.15097
"966",98.629997,99.989998,97.559998,98.110001,4706000,97.317757
"967",97.669998,99.440002,97.57,98.629997,4581500,97.833554
"968",99.519997,100.099998,98.720001,99.959999,3427800,99.278633
"969",99.629997,101.68,99.519997,101.110001,4695400,100.420796
"970",101.480003,102.199997,100.43,101.010002,3650900,100.321479
"971",100.839996,102.839996,100.839996,102.449997,3253200,101.751658
"972",102.980003,103.580002,101.839996,103.529999,2404700,102.824298
"973",103.269997,103.269997,102.110001,102.339996,3332800,101.642407
"974",102.529999,105.18,102.529999,105.080002,3445700,104.363736
"975",105.5,105.5,103.419998,103.480003,3716000,102.774644
"976",103.25,103.300003,98.519997,99.040001,7168000,98.364906
"977",99.940002,100,96.529999,98.059998,5112100,97.391583
"978",98.879997,101.230003,98.830002,99.620003,4089100,98.940954
"979",99.07,99.199997,97.010002,98,6297700,97.331994
"980",98.330002,98.769997,96.809998,97.120003,4240100,96.457995
"981",97.300003,98.25,96.82,97.059998,3710900,96.398399
"982",96.040001,99.709999,96.010002,99.25,4757400,98.573474
"983",102.800003,106.5,101.839996,103.629997,8515800,102.923615
"984",104.610001,105.449997,102.639999,104.790001,5705400,104.075712
"985",104.029999,104.559998,101.620003,101.730003,3264300,101.036572
"986",102,102.300003,100.639999,102.279999,3709500,101.582819
"987",102.57,103.730003,101.980003,103.639999,3351800,102.933549
"988",104.580002,105.5,104.07,105.169998,3426300,104.453119
"989",105.389999,105.489998,103.860001,103.900002,2415000,103.191779
"990",103.970001,103.980003,101.550003,102.739998,2608100,102.039682
"991",102.57,102.879997,101.339996,102.5,2846300,101.80132
"992",102.5,103.360001,101.959999,102.300003,1832600,101.602687
"993",102.220001,102.949997,101.470001,101.889999,1937500,101.195478
"994",102.699997,104.360001,102.129997,104.160004,1777500,103.450009
"995",104.290001,105.169998,103.529999,103.68,2457100,102.973277
"996",103.889999,105.150002,103.440002,103.970001,2535000,103.261301
"997",104.440002,104.970001,103.75,104.730003,2072500,104.016123
"998",104.860001,105.629997,104.400002,105.190002,2724800,104.472987
"999",105.419998,106.709999,105,106.669998,2565500,105.942894
"1000",106.269997,106.360001,105.25,105.800003,2293300,105.078829
"1001",105.949997,106,104.949997,105.379997,1712400,104.661686
"1002",105.449997,106.660004,105.269997,106.660004,1974800,105.932968
"1003",106.480003,106.730003,105.559998,106.370003,1695600,105.644944
"1004",106.349998,107.910004,105.82,107.900002,2212100,107.164513
"1005",108.139999,109.559998,108.040001,109.32,2151400,108.574832
"1006",110.089996,110.75,109,109.510002,2366300,108.76354
"1007",109.389999,109.75,108.410004,108.690002,2174200,107.949129
"1008",108.25,110.910004,108.139999,110.699997,2683700,109.945423
"1009",111.459999,113.019997,111.220001,111.629997,3799500,110.869084
"1010",111.769997,114.059998,110.529999,114.019997,3126400,113.242792
"1011",115.209999,115.209999,113.019997,114.029999,4075200,113.252726
"1012",113.949997,113.949997,111.260002,112.389999,5247000,111.623906
"1013",112.580002,113.839996,111.739998,113.540001,2912400,112.766068
"1014",113.139999,115.849998,112.519997,115.800003,3865900,115.010665
"1015",117.050003,118.389999,116.150002,117.980003,5556100,117.175806
"1016",118.519997,118.889999,116.949997,117.410004,3328800,116.609692
"1017",117.18,117.449997,112.239998,113.019997,4574300,112.249609
"1018",113.32,116.25,113.32,116.019997,3456700,115.229159
"1019",115.68,115.82,114.07,115.419998,2355100,114.633251
"1020",115.230003,115.93,114.709999,115.839996,2801600,115.050386
"1021",116.080002,117.190002,115.849998,116.860001,2342000,116.063438
"1022",117.440002,117.940002,116.019997,116.550003,2793600,115.755553
"1023",116.860001,117.589996,115.540001,116.230003,2649800,115.437735
"1024",116.269997,117.019997,115.110001,116.75,1677900,115.954187
"1025",116.400002,116.5,115.419998,115.730003,1574500,114.941143
"1026",115.370003,116.550003,115.129997,115.980003,2511100,115.189439
"1027",116.099998,116.629997,115.190002,116.559998,1938800,115.765479
"1028",114.879997,115.879997,113.760002,114.959999,2212700,114.176387
"1029",115.739998,115.739998,113.389999,113.650002,2482100,112.875319
"1030",114.650002,116.050003,114.309998,115.690002,2956100,114.901415
"1031",114.910004,115.620003,112.639999,113.440002,3367700,112.788622
"1032",114.620003,117.279999,114.169998,117.099998,3181000,116.427602
"1033",117.480003,118.809998,115.349998,115.550003,2286700,114.886506
"1034",115.360001,116.389999,114.339996,116.040001,2605200,115.373691
"1035",115.860001,116.43,115.120003,116.150002,1595000,115.48306
"1036",116.75,117.620003,115.800003,116.550003,2600600,115.880764
"1037",116.699997,116.699997,115.300003,115.949997,3621600,115.284204
"1038",116.480003,116.93,115.699997,116.199997,2864400,115.532768
"1039",115.580002,115.860001,114.400002,114.82,1981100,114.160695
"1040",114.82,115.019997,113,113.389999,2993500,112.738906
"1041",113.269997,115.330002,113.190002,114.239998,2502800,113.584023
"1042",114.830002,115.440002,113.360001,113.629997,1778300,112.977526
"1043",112.839996,113.089996,109.370003,109.440002,4162500,108.81159
"1044",108.650002,109.809998,107.160004,108.040001,3966400,107.419627
"1045",108.739998,112.120003,108.080002,111.809998,3002600,111.167976
"1046",111.809998,111.809998,107.510002,108.629997,4848700,108.006236
"1047",107.029999,108.510002,105.629997,106.639999,5007700,106.027665
"1048",107.629997,107.629997,105.400002,106.059998,2977200,105.450993
"1049",106.07,107.900002,106.07,107.779999,2354100,107.161118
"1050",108.720001,109,107.919998,108.300003,2760600,107.678137
"1051",107.889999,108.489998,106.339996,106.690002,3265800,106.077381
"1052",107.660004,107.879997,106.220001,106.349998,2337400,105.739329
"1053",107.220001,107.230003,103.57,103.93,3490700,103.333227
"1054",103.970001,106.419998,103.669998,106.089996,4557700,105.48082
"1055",106.650002,106.910004,104.660004,105.43,3275500,104.824614
"1056",106.099998,107.349998,105.660004,107.029999,3145300,106.415425
"1057",107.089996,107.449997,106.099998,107.279999,2185900,106.663989
"1058",107.5,107.519997,106.019997,107.190002,2138800,106.57451
"1059",106.589996,106.839996,105.610001,106.269997,2075400,105.659787
"1060",106.93,108.25,106.599998,107.940002,1932600,107.320203
"1061",108.860001,110.470001,108.5,109.400002,3283200,108.771819
"1062",109.43,109.449997,108.07,108.610001,1996700,107.986354
"1063",108.32,109.080002,108.099998,108.389999,1756800,107.767616
"1064",108.800003,109.980003,108.370003,109.879997,1802700,109.249058
"1065",109.57,109.849998,107.080002,107.709999,2755100,107.09152
"1066",108.849998,109.080002,107.459999,107.739998,1479100,107.121347
"1067",107.760002,107.989998,103.970001,104.610001,3937200,104.009322
"1068",104.349998,105.290001,103.050003,105.18,3235500,104.576049
"1069",104.07,104.07,100.75,101.410004,5549200,100.8277
"1070",101.629997,102.489998,100.82,101.309998,3636000,100.728268
"1071",100.93,102.139999,99.330002,102.010002,3713700,101.424253
"1072",100.93,103.129997,100.5,103.059998,4596100,102.46822
"1073",102.5,102.57,101.029999,101.32,3699800,100.738213
"1074",100.800003,102.410004,100.120003,101.910004,3055400,101.324829
"1075",102.330002,105.900002,101.75,105.220001,4116100,104.61582
"1076",105.650002,106.089996,104.519997,105.190002,3689600,104.585994
"1077",105.82,105.989998,104.209999,104.980003,3003200,104.377201
"1078",105.239998,105.900002,103.959999,104.370003,6346200,103.770703
"1079",103.82,103.860001,100.57,101.739998,4437000,101.155799
"1080",101.550003,101.629997,100.449997,100.839996,5577300,100.260966
"1081",100.940002,102.870003,99.550003,102.139999,4584400,101.553504
"1082",102.639999,102.699997,100.139999,100.360001,3588900,99.783726
"1083",100.370003,102.410004,100.209999,101.879997,3327500,101.294995
"1084",100.800003,102.059998,100.099998,101.870003,4300400,101.285058
"1085",101.849998,101.849998,97.449997,99.019997,6422700,98.451417
"1086",99.209999,99.730003,96.150002,96.849998,5856700,96.293879
"1087",95.760002,97.639999,94.269997,97.059998,5381500,96.502672
"1088",97.720001,97.720001,95.57,96.57,4433900,96.015488
"1089",96.839996,97,94.360001,95.089996,5114400,94.543983
"1090",95.019997,96.019997,93.57,93.610001,5515800,93.072485
"1091",93.309998,94.690002,90.800003,94.559998,7723600,94.017027
"1092",93.639999,93.730003,90.879997,91.959999,9684400,91.431958
"1093",91.07,91.949997,88.610001,89.830002,9915400,89.314191
"1094",89.25,90.300003,83.580002,83.760002,9446700,83.279046
"1095",85.400002,86.879997,83.5,83.839996,12228000,83.358581
"1096",82.029999,88.529999,81.07,88.169998,11107300,87.839731
"1097",85.190002,92.519997,85.190002,91.269997,10111100,90.928118
"1098",94.199997,95.550003,90.260002,91.220001,8665500,90.87831
"1099",91.629997,93.129997,90.769997,92.760002,4420600,92.412542
"1100",94.349998,96.150002,94.269997,96.029999,6298800,95.67029
"1101",96.760002,97,91.980003,92.07,7672400,91.725124
"1102",94.239998,94.839996,92.400002,93.400002,9219300,93.050144
"1103",92.949997,93.019997,90.199997,92.099998,5417400,91.755011
"1104",90.279999,90.279999,86.949997,88.43,7433800,88.09876
"1105",88.809998,91.910004,87.550003,91.5,6123200,91.15726
"1106",94.239998,95.32,91.760002,93.129997,5926100,92.781151
"1107",92.57,93.290001,91.029999,92.220001,3743400,91.874564
"1108",91.949997,95.099998,90.739998,95.050003,5495200,94.693965
"1109",95.050003,96.809998,92.889999,93.32,7006200,92.970442
"1110",89.669998,90.989998,89,90.279999,8208000,89.941828
"1111",95.5,97.470001,93.559998,96.099998,11401900,95.740028
"1112",95.190002,99.18,95.110001,98.970001,8202200,98.59928
"1113",99.720001,101.580002,99.269997,99.550003,7009200,99.177109
"1114",101.010002,102.25,97.989998,98.5,5947800,98.131039
"1115",98.5,99.07,97.110001,98.75,4274300,98.380103
"1116",98.68,99.349998,97.349998,97.559998,3433600,97.194558
"1117",96.5,97.440002,94.470001,95.849998,5859100,95.490964
"1118",96.32,98.360001,96.199997,98.160004,3992500,97.792316
"1119",97.010002,97.379997,95.730003,96.349998,4349400,95.989091
"1120",96.32,98.260002,96.089996,97.669998,3917200,97.304146
"1121",98.75,98.800003,96.779999,98.330002,3830800,97.961678
"1122",98.449997,100.290001,98.339996,99.440002,4623400,99.067521
"1123",102.489998,103.040001,101.290001,101.739998,6378000,101.358901
"1124",101.18,101.739998,99.25,99.559998,4110600,99.187066
"1125",100.279999,100.32,96.720001,96.739998,5591700,96.37763
"1126",96.620003,96.629997,93.860001,94.07,5346100,93.717633
"1127",87.160004,88.43,85.190002,86.720001,9472100,86.395166
"1128",85.519997,87.580002,83.660004,87.239998,10063500,86.913215
"1129",87.379997,91.330002,86.870003,90.300003,10146400,89.961758
"1130",91.709999,93.599998,90.800003,91.800003,6237200,91.456139
"1131",90.790001,93,89.75,93,5108100,92.651641
"1132",91.910004,92.050003,89.779999,90.75,7572500,90.410069
"1133",89.080002,89.5,87.510002,88.190002,8672200,87.859661
"1134",87,91.120003,86.769997,89.150002,8197500,88.816064
"1135",86.379997,87.260002,85.540001,86.790001,8821700,86.464903
"1136",87.190002,89.760002,86.129997,86.860001,5808100,86.534641
"1137",85.309998,88.419998,85.099998,86.370003,6606200,86.046478
"1138",87.089996,88.160004,84.949997,85.339996,6867000,85.02033
"1139",83.860001,89.389999,83.779999,85.470001,8303700,85.149848
"1140",87.610001,92.209999,86.110001,91.139999,10269500,90.798608
"1141",93.830002,94.389999,88.900002,92.449997,8888600,92.103698
"1142",93.629997,95.089996,92.449997,95.019997,7853400,94.664071
"1143",94.209999,95.620003,93.68,95.059998,6746600,94.703922
"1144",95.739998,97.269997,94.540001,96.410004,4243900,96.048872
"1145",95.610001,95.639999,92.510002,94.050003,3012800,93.697711
"1146",94.900002,95.199997,93.330002,93.82,2210600,93.468569
"1147",94.550003,95.209999,93.449997,94.330002,3397000,93.976661
"1148",93.5,94.330002,91.889999,92.699997,3379400,92.352762
"1149",91.970001,93.550003,90.75,92.07,3329200,91.725124
"1150",91.010002,92.989998,90.360001,92.239998,3462300,91.894486
"1151",89.959999,90.779999,86.019997,86.68,6173600,86.355315
"1152",85.839996,86.599998,82.760002,84.209999,8142000,83.894566
"1153",85.18,85.730003,82.720001,83.68,5950300,83.366552
"1154",84.720001,87.650002,84.07,86.879997,5836500,86.554563
"1155",87.019997,88.029999,86.010002,87.459999,4027200,87.132392
"1156",85.110001,85.349998,83.199997,84.510002,4810300,84.193445
"1157",84.970001,86.660004,84.050003,85.059998,5444200,84.74138
"1158",84.07,88.089996,83.669998,87.739998,6698200,87.58433
"1159",89.040001,89.5,86.449997,86.529999,4941700,86.376478
"1160",86.860001,90.540001,86.540001,90.309998,5483500,90.14977
"1161",89.089996,89.779999,87.519997,89.330002,5969500,89.171513
"1162",90.589996,91.400002,89.68,90.540001,4911900,90.379366
"1163",91.379997,91.379997,88.580002,90.360001,4471600,90.199685
"1164",90.07,92.519997,89.699997,90.790001,4433700,90.628922
"1165",91.230003,92.389999,90.150002,92.330002,3431100,92.166191
"1166",91.940002,94.410004,91.120003,93,5283000,92.835
"1167",92.330002,92.690002,87.760002,88.099998,5772900,87.943692
"1168",89.120003,89.410004,86.760002,88.910004,5188700,88.75226
"1169",88.160004,90.07,87.400002,89.029999,7469900,88.872042
"1170",90.989998,92.57,89.529999,92.519997,5615500,92.355848
"1171",94.720001,97.879997,94.650002,96.309998,8906600,96.139125
"1172",94.400002,97.529999,93.540001,95.190002,9869100,95.021117
"1173",95.709999,97.290001,95.160004,96.190002,5596600,96.019343
"1174",96.989998,97.209999,95.57,95.790001,5177000,95.620051
"1175",96.599998,97.230003,95.779999,95.949997,4249100,95.779763
"1176",96.650002,96.690002,93.839996,95.260002,4308300,95.090993
"1177",93.839996,94.089996,92.150002,93.199997,6332300,93.034642
"1178",94.959999,95.239998,93.470001,94.800003,3944500,94.63181
"1179",95.940002,96.970001,95.25,96.919998,4158500,96.748043
"1180",96.080002,96.669998,95.650002,96.489998,4234300,96.318806
"1181",96.489998,96.489998,94.5,95.309998,4534000,95.140899
"1182",86.68,94.739998,86.580002,93.800003,18682400,93.633584
"1183",93.089996,93.459999,90.07,91.080002,7937800,90.918408
"1184",90.059998,92.099998,89.25,91.93,5501300,91.766899
"1185",92.849998,93,91.260002,91.610001,4215000,91.447467
"1186",91.540001,93.25,91.290001,93.029999,5787800,92.864946
"1187",91.809998,92.25,89.610001,90.129997,5427100,89.970089
"1188",90.629997,90.709999,89.290001,89.720001,3837600,89.560821
"1189",89.720001,89.720001,87.080002,89.059998,5347800,88.901988
"1190",88.980003,91.110001,88.599998,90.370003,4381400,90.209669
"1191",90.199997,90.949997,88.550003,90.489998,3924800,90.329451
"1192",89.849998,90.519997,89.370003,89.589996,2688100,89.431046
"1193",88.919998,90,88.230003,88.57,4063600,88.41286
"1194",88.080002,89.25,87.639999,87.720001,3443600,87.564369
"1195",86.879997,88.57,86.150002,86.190002,4862400,86.037085
"1196",86.419998,87.370003,85.879997,86.550003,3973700,86.396447
"1197",87.050003,87.190002,85.620003,85.709999,3051700,85.557933
"1198",85.199997,85.660004,84.099998,85.389999,4415600,85.238501
"1199",85.110001,88.029999,85.059998,87.900002,4953800,87.74405
"1200",86.860001,87.970001,86.400002,86.800003,3798600,86.646003
"1201",86.080002,91.370003,86,90.660004,5386800,90.499155
"1202",89.400002,89.900002,88.360001,89.529999,3558700,89.371155
"1203",89.75,91.940002,89.43,90.68,5980000,90.519117
"1204",91.25,91.410004,89,89,3200700,88.842097
"1205",89.199997,89.940002,88.639999,88.839996,2681200,88.682377
"1206",89.68,90.650002,88.790001,89.959999,3664800,89.800393
"1207",91.489998,91.93,90.25,91.360001,4857100,91.19791
"1208",90.620003,91.120003,90.139999,90.559998,2539100,90.399327
"1209",91.639999,92.5,90.779999,92.139999,3478900,91.976525
"1210",91.129997,92.470001,90.830002,91.690002,3576000,91.527327
"1211",92.040001,93.349998,91.059998,91.220001,3813800,91.058159
"1212",90.300003,92.970001,89.230003,92.709999,4596300,92.545514
"1213",93.360001,95.400002,93.300003,94.870003,4770000,94.701685
"1214",95.199997,95.989998,94.120003,94.269997,5233200,94.102744
"1215",95.010002,95.580002,93.800003,94.040001,3274400,93.873156
"1216",94.110001,96.07,94.110001,95.709999,3408000,95.540191
"1217",95.870003,96.599998,95.25,96.589996,2570400,96.418627
"1218",96.75,96.900002,94.199997,94.690002,3111400,94.522004
"1219",95.660004,96.949997,95.339996,96.459999,3204400,96.459999
"1220",96.760002,98.339996,96.43,97.959999,5859500,97.959999
"1221",97.830002,98.949997,97.169998,98,4054400,98
"1222",97.040001,97.470001,96.389999,97.230003,3201200,97.230003
"1223",97.18,99.010002,97.18,97.739998,3130700,97.739998
"1224",97.830002,98.32,96.360001,96.589996,3238300,96.589996
"1225",96.940002,98.599998,96.300003,97.699997,2897800,97.699997
"1226",97.980003,99.25,97.839996,98.269997,2708400,98.269997
"1227",97.900002,97.970001,95.910004,96.720001,3139600,96.720001
"1228",97.550003,97.959999,96.559998,97.360001,2980500,97.360001
"1229",97.639999,98.809998,97.639999,98.459999,3736600,98.459999
"1230",98.220001,99.980003,97.790001,99.739998,3902600,99.739998
"1231",100,100.440002,98.480003,98.949997,3462000,98.949997
"1232",99.209999,101,97.610001,98.900002,3581900,98.900002
"1233",99.110001,101.360001,98.550003,99.389999,7301600,99.389999
"1234",98.699997,100.199997,94.529999,94.540001,11527700,94.540001
"1235",96.209999,96.860001,94.489998,95.080002,5135100,95.080002
"1236",96.099998,96.099998,92.419998,93.5,5170300,93.5
"1237",94.480003,94.5,92.559998,93.5,4913100,93.5
"1238",94.050003,94.239998,91.470001,91.610001,3917400,91.610001
"1239",91.760002,93.589996,91.709999,93.410004,3436300,93.410004
"1240",94.040001,94.07,90.980003,91.599998,3476100,91.599998
"1241",91.989998,92.080002,90.68,90.730003,3571200,90.730003
"1242",90.32,91.239998,89.25,90.470001,3267300,90.470001
"1243",90.559998,92.040001,89.900002,91.800003,2980200,91.800003
"1244",91.480003,91.610001,90.239998,90.260002,3556500,90.260002
"1245",90.599998,90.720001,89.760002,90.459999,3726900,90.459999
"1246",91.169998,91.830002,90.68,91.489998,3475100,91.489998
"1247",90.400002,91.389999,90.07,90.260002,2937200,90.260002
"1248",89.25,89.809998,88.550003,89.150002,3889700,89.150002
"1249",89.129997,89.940002,88.510002,89,3013900,89
"1250",88.550003,89.360001,88,89.150002,3782700,89.150002
"1251",89.419998,89.519997,88.260002,88.690002,3929600,88.690002
"1252",89.019997,89.120003,88.18,88.760002,2886500,88.760002
"1253",89.019997,90.349998,88.209999,89.769997,3534200,89.769997
"1254",89.550003,90.470001,88.970001,89.010002,2138300,89.010002
"1255",88.230003,89.129997,87.279999,87.379997,3710000,87.379997
"1256",87,90.639999,86.82,89.68,4328700,89.68
"1257",89.370003,89.959999,88.629997,89.110001,2733800,89.110001
"1258",90.019997,91.480003,89.089996,89.089996,2641300,89.089996
"1259",90.389999,90.709999,89.660004,90.410004,2843500,90.410004
