"","PCP.Open","PCP.High","PCP.Low","PCP.Close","PCP.Volume","PCP.Adjusted"
"908",271.880005,273.170013,270.98999,272.070007,326500,271.862775
"909",270.619995,271.799988,269.630005,270.619995,538400,270.413867
"910",272.679993,274.959991,270.040009,270.309998,765000,270.104106
"911",271.820007,272.209991,267.359985,270.690002,743600,270.483821
"912",263.200012,268.350006,256.869995,261.100006,2952800,260.901129
"913",258.660004,261.100006,255.25,255.460007,1353600,255.265426
"914",255.880005,257.970001,254.380005,256.309998,937300,256.114769
"915",256.609985,257.089996,252.740005,255.690002,877700,255.495246
"916",253.529999,254.779999,251.360001,252.960007,973300,252.76733
"917",255.479996,257.839996,253.419998,253.660004,961100,253.466794
"918",250.080002,257.200012,248.029999,254.75,976200,254.55596
"919",254.529999,255.789993,247.529999,247.820007,911000,247.631246
"920",248.399994,248.550003,244.050003,246.889999,1115800,246.701946
"921",245.770004,250.229996,245.050003,249.619995,641600,249.429863
"922",250.830002,254.979996,250.410004,253.889999,754800,253.696614
"923",255.699997,261,255.029999,260.200012,948500,260.001821
"924",259.76001,259.76001,255.600006,257.769989,855900,257.573649
"925",258.730011,262.619995,257.869995,262.070007,702800,261.870392
"926",262.98999,263.630005,260.23999,262.380005,480700,262.180153
"927",259.609985,264.279999,259.320007,263.869995,498500,263.669009
"928",262.929993,262.98999,259.25,260.440002,1125700,260.241628
"929",261.130005,261.399994,257.779999,258.709991,875000,258.512935
"930",257.429993,260.790009,254.479996,255.139999,660600,254.945662
"931",255.960007,259.359985,253.820007,258.470001,630900,258.273128
"932",257.850006,259.809998,255.660004,256.399994,680800,256.204697
"933",256.540009,261.059998,256.410004,257.079987,524100,256.884172
"934",256.660004,257.890015,254.029999,254.740005,606800,254.545973
"935",255.100006,255.600006,252.509995,253.199997,1031700,253.007138
"936",252.160004,258.529999,251.710007,258.380005,684000,258.1832
"937",258.679993,261.170013,256.769989,257.880005,639600,257.683581
"938",255.289993,257.369995,253.910004,256.040009,589700,255.844986
"939",259.339996,261.540009,258.720001,260.48999,711500,260.291578
"940",261.01001,261.899994,259.269989,260.209991,575100,260.041742
"941",260.309998,261.679993,258.279999,261.48999,569800,261.320913
"942",262.410004,265.299988,262.23999,262.959991,475600,262.789964
"943",262,262.230011,259,260.809998,564900,260.64136
"944",261,261.850006,257.799988,258.130005,372900,257.9631
"945",257.190002,259.649994,255.479996,259.410004,461000,259.242271
"946",260.029999,261.570007,253.369995,253.919998,555200,253.755816
"947",253.809998,256.609985,251.669998,252.070007,562800,251.907021
"948",253.160004,257.5,252.639999,255.039993,848500,254.875087
"949",255.520004,256.029999,253.990005,255.130005,487100,254.96504
"950",255.130005,255.940002,248.970001,250.320007,705800,250.158153
"951",256.549988,256.779999,251.570007,256.170013,758300,256.004376
"952",258.290009,261.48999,252.449997,252.800003,900500,252.636545
"953",253.729996,253.729996,247.729996,250.050003,619100,249.888323
"954",251.25,252.410004,249.029999,250.190002,760300,250.028232
"955",251.229996,251.669998,246.899994,246.899994,721900,246.740351
"956",246.889999,247.059998,243.860001,244.610001,746900,244.451838
"957",245.440002,247.679993,243.179993,247.580002,785000,247.419919
"958",249.139999,252.889999,249.130005,252.759995,822300,252.596562
"959",249.229996,259.829987,249.229996,259.549988,907800,259.382165
"960",259.109985,260.540009,256.399994,258.339996,724300,258.172956
"961",258.839996,259.040009,255.460007,257.279999,595700,257.113644
"962",258.880005,259.179993,252.820007,253.839996,753800,253.675866
"963",254.009995,254.869995,248.630005,250.059998,778200,249.898311
"964",248.979996,250.75,246.220001,246.979996,802800,246.820301
"965",247.470001,253.850006,247.470001,253.830002,685800,253.665878
"966",253.919998,254.380005,247.509995,247.639999,606700,247.479878
"967",246.559998,247.669998,244.369995,244.410004,557100,244.25197
"968",245.259995,246.970001,243.360001,245.509995,470800,245.35125
"969",245.839996,247.369995,240.5,246.610001,723100,246.450545
"970",248.589996,253.919998,247.710007,253.789993,555000,253.625895
"971",253.199997,257.829987,252.220001,257.179993,483100,257.013702
"972",257.100006,258.25,254.779999,257.869995,281400,257.703259
"973",257.799988,260.269989,257.100006,257.179993,400200,257.013702
"974",257,260.200012,256.929993,259.709991,559400,259.542065
"975",260,260,255.449997,256.179993,430100,256.014349
"976",255.979996,256.910004,250.639999,251.699997,527700,251.53725
"977",253.369995,254.300003,245.559998,247.970001,735600,247.809666
"978",249.479996,253.740005,248.820007,252.820007,485600,252.656536
"979",252.529999,253.919998,251.190002,253.089996,420600,252.926351
"980",252.929993,255.889999,251.869995,253.970001,412300,253.805786
"981",253.339996,255.839996,252.929993,254.330002,402900,254.165554
"982",253.759995,260.570007,252.610001,260.230011,655400,260.061749
"983",258.809998,259.290009,254.910004,254.940002,522700,254.77516
"984",256.040009,258.019989,252.899994,255,555800,254.835119
"985",260.299988,264.98999,248.160004,254.110001,1702500,253.945695
"986",252.600006,256.880005,251.539993,255.279999,815700,255.114937
"987",256.670013,257.899994,254.669998,255.710007,714400,255.544667
"988",256,256,253.470001,253.639999,859400,253.475998
"989",253.880005,254,248.350006,248.929993,797400,248.769037
"990",248.800003,248.820007,242.75,242.990005,890900,242.83289
"991",242.619995,244.070007,238.009995,240.210007,1631100,240.054689
"992",240,244.639999,239.520004,243.960007,770500,243.802264
"993",243.210007,244.610001,241.830002,243.160004,1181600,243.002779
"994",244.539993,246.210007,243.199997,245.479996,514600,245.321271
"995",245.520004,247.399994,244.610001,246.550003,659100,246.390586
"996",246.550003,249.429993,245.729996,249.020004,866400,248.85899
"997",249.690002,252.470001,248.410004,252.190002,737700,252.026939
"998",252.940002,254,250.100006,251,1085600,250.837706
"999",252,253.059998,251,252.899994,404000,252.736471
"1000",252.970001,253.779999,251.25,252.979996,615400,252.816421
"1001",253.389999,258.329987,252.570007,257.970001,1020800,257.8032
"1002",257.059998,260.579987,256.549988,260.190002,1085000,260.021766
"1003",259.179993,263.600006,258.570007,263.170013,857200,263.030171
"1004",263.380005,270,262.880005,269.98999,1268700,269.846524
"1005",270,272.790009,268.690002,272.75,708800,272.605067
"1006",271.73999,275.089996,270.809998,273.690002,693800,273.54457
"1007",272.950012,274.269989,271,273.98999,703800,273.844399
"1008",271.76001,271.910004,267.019989,268.519989,1319800,268.377304
"1009",267.76001,269,264.440002,265.130005,540500,264.989121
"1010",265.779999,267.359985,265.01001,265.640015,497800,265.49886
"1011",265.269989,267.600006,264.440002,264.799988,552800,264.65928
"1012",264.470001,266.950012,263.369995,265.48999,518000,265.348915
"1013",265.179993,265.440002,262.26001,264.720001,481800,264.579336
"1014",266.339996,266.579987,263.76001,265.549988,405700,265.408881
"1015",266.01001,267.459991,265.040009,265.609985,648200,265.468847
"1016",265,265.350006,262.049988,262.5,476700,262.360514
"1017",262.049988,263.040009,254.779999,255.029999,943600,254.894482
"1018",253.910004,255.419998,252.360001,255.199997,854500,255.06439
"1019",255.869995,256,251.470001,252.429993,698400,252.295858
"1020",251.339996,254.580002,251.009995,254.360001,718200,254.22484
"1021",253.880005,254.589996,251.789993,252.399994,551400,252.265875
"1022",254.630005,256.859985,252.580002,255.089996,596000,254.954448
"1023",255.279999,255.75,252.869995,253.899994,469600,253.765078
"1024",254.660004,255,253.080002,254.889999,223900,254.754557
"1025",254.440002,256.209991,252.660004,255.309998,690500,255.174332
"1026",254.300003,254.699997,253.070007,254.039993,883400,253.905003
"1027",254.850006,255.259995,253.410004,254.580002,608800,254.444724
"1028",252,255.589996,252,253.949997,633000,253.815054
"1029",254.199997,256,252.509995,255.800003,457000,255.664077
"1030",256.670013,260,256.630005,259.279999,659300,259.142224
"1031",259.01001,261.48999,257.160004,259.51001,981500,259.372113
"1032",252.779999,260.040009,252.149994,257.720001,462200,257.583055
"1033",255.960007,258.619995,254.5,254.710007,573000,254.57466
"1034",255.479996,258,254.600006,257.390015,364400,257.253244
"1035",256.549988,257.320007,254.789993,256.589996,403000,256.453651
"1036",258,258.200012,255.199997,256.700012,679000,256.563608
"1037",256.670013,257.100006,249.800003,250.029999,1305000,249.897139
"1038",246.119995,246.800003,230.100006,236.210007,4407600,236.084491
"1039",234.149994,235.169998,231.119995,232.860001,2550600,232.736265
"1040",233.869995,234.699997,232.75,233.580002,1309100,233.455883
"1041",234.25,234.25,231.339996,231.410004,1203600,231.287038
"1042",233.029999,234.639999,231.25,233.029999,1107000,232.906172
"1043",231.559998,231.75,228.279999,228.800003,1390900,228.678424
"1044",228.550003,231.539993,228,229.25,1210600,229.128182
"1045",229.25,229.949997,227.919998,229.179993,1101200,229.058212
"1046",227.960007,232.600006,227.940002,229.320007,982600,229.198152
"1047",227.350006,229.179993,226.380005,228.5,777200,228.378581
"1048",229.029999,231.320007,229.029999,229.539993,1047200,229.418021
"1049",229.320007,234.009995,228.690002,233.830002,590500,233.70575
"1050",233.639999,236.179993,233.509995,233.779999,758600,233.655774
"1051",233.75,234.610001,231.440002,232.580002,354200,232.456415
"1052",234.169998,235.759995,232.639999,235.550003,500100,235.424838
"1053",237.419998,240.759995,237.229996,240.369995,938800,240.242268
"1054",241.550003,241.929993,236.679993,239.669998,1119300,239.542643
"1055",241.559998,242.839996,240.929993,241.619995,612100,241.491604
"1056",241.839996,242.669998,241.380005,242.300003,428200,242.171251
"1057",241.710007,243.830002,241.149994,243.710007,649800,243.580505
"1058",243.860001,244.309998,242.839996,243.850006,378800,243.72043
"1059",243.529999,243.919998,241.880005,242.979996,400100,242.850882
"1060",243.970001,244.259995,242.800003,243.529999,353800,243.400593
"1061",243.779999,244.509995,243.259995,243.809998,456900,243.680443
"1062",244.070007,244.070007,242.309998,242.520004,479800,242.391135
"1063",242.229996,243.970001,240.860001,243.110001,447800,242.980818
"1064",243.169998,244.190002,241.889999,244.059998,370800,243.93031
"1065",243.889999,244.690002,240.610001,241.339996,977100,241.211754
"1066",241.020004,244.910004,240.429993,240.990005,456200,240.891899
"1067",241.770004,241.779999,238.619995,239.210007,708900,239.112624
"1068",238.389999,241.25,237.550003,241.179993,629500,241.081808
"1069",241.649994,243.179993,240.350006,241.759995,557300,241.661574
"1070",241.679993,242.990005,240.789993,241.259995,422700,241.161778
"1071",241.490005,242.820007,240.440002,242.270004,288700,242.171376
"1072",241.320007,242.179993,240.940002,241.669998,486700,241.571614
"1073",241.520004,241.789993,239.350006,239.960007,494100,239.862319
"1074",239.509995,242.990005,239.440002,242.369995,883800,242.271326
"1075",242,242.889999,239.960007,242.369995,748100,242.271326
"1076",242.820007,245.440002,242.339996,244.220001,507400,244.120579
"1077",244.169998,247.399994,244.050003,247.039993,680200,246.939423
"1078",248.899994,249.119995,245.539993,245.679993,815200,245.579976
"1079",244.869995,245.110001,242.259995,242.550003,595300,242.451261
"1080",241.179993,241.940002,239.139999,239.210007,723700,239.112624
"1081",239.210007,241.25,239.210007,240.089996,876800,239.992256
"1082",239.630005,239.630005,236.779999,237.220001,576400,237.123429
"1083",237.100006,240.380005,237.029999,239.5,402100,239.4025
"1084",236.669998,237.649994,235.419998,237.25,735700,237.153416
"1085",237.300003,238.529999,236.460007,236.880005,991900,236.783571
"1086",236.869995,236.869995,229.539993,229.580002,1076500,229.48654
"1087",229.080002,230.350006,226.169998,227.100006,1045400,227.007554
"1088",229.059998,232.020004,228.320007,231.619995,700200,231.525703
"1089",231.839996,233.639999,229.580002,229.75,925300,229.656469
"1090",227.75,228.649994,223.800003,223.929993,644500,223.838831
"1091",224.289993,229.270004,222.820007,228.940002,845700,228.846801
"1092",228.789993,229.520004,222.839996,223.470001,722300,223.379027
"1093",223.839996,226.429993,222.050003,223.619995,983200,223.528959
"1094",223.940002,225.529999,218.100006,218.220001,566500,218.131164
"1095",219.440002,225.429993,218.229996,223.759995,873200,223.668902
"1096",220.960007,224.270004,217.520004,223.110001,896500,223.019173
"1097",219.139999,224.389999,218.279999,222.770004,1261100,222.679315
"1098",224.529999,228.229996,224.529999,226.320007,1077900,226.227873
"1099",225.639999,227.029999,225.289993,226,900500,225.907995
"1100",227.770004,231.649994,226.449997,230.940002,1590600,230.845987
"1101",231.440002,232.529999,225.699997,226.199997,1386700,226.107911
"1102",220.190002,226.669998,215.089996,224.059998,2837900,223.968783
"1103",223.25,224.389999,220.270004,223.470001,926100,223.379027
"1104",221.229996,222.520004,218.509995,221.539993,1160300,221.449804
"1105",222.169998,223.190002,219.610001,222.580002,1269600,222.48939
"1106",223.289993,223.669998,221.160004,221.669998,811300,221.579756
"1107",220.289993,222.350006,220.020004,221.309998,903100,221.219902
"1108",224,224.100006,219.490005,220.699997,1256600,220.61015
"1109",221.509995,226.320007,220.369995,224.330002,1417100,224.238677
"1110",224.570007,225.380005,222.259995,224.059998,986100,223.968783
"1111",224.970001,225.130005,221.850006,223.110001,832600,223.019173
"1112",223.589996,225.639999,223.410004,225.279999,1025100,225.188287
"1113",225.380005,226.850006,224.169998,226.25,1261700,226.157894
"1114",226.009995,226.800003,224.550003,226.100006,695600,226.007961
"1115",226.089996,226.880005,225,225.419998,458500,225.32823
"1116",223.889999,226.639999,223.889999,226.050003,842000,225.957978
"1117",226.539993,228.020004,225.990005,226.75,567800,226.65769
"1118",226.5,227.070007,225.690002,226.210007,552200,226.117917
"1119",226.059998,227.199997,225.210007,226.800003,672000,226.707673
"1120",226.809998,231.320007,226.630005,230.960007,902300,230.865983
"1121",230.990005,233.360001,229.529999,232.889999,871000,232.79519
"1122",231.470001,232.639999,229.720001,232.529999,750500,232.435336
"1123",235.630005,237.690002,234.809998,236.990005,1096800,236.893527
"1124",237.160004,239.580002,237.149994,238.369995,922900,238.272955
"1125",238.369995,239.5,237.059998,237.860001,566100,237.763168
"1126",238.520004,239.330002,237.600006,239.070007,524100,238.972682
"1127",239.389999,239.990005,237.419998,237.899994,320300,237.803145
"1128",236.779999,237.229996,234.300003,235.970001,661900,235.873938
"1129",236.320007,237.169998,234.880005,235.910004,812600,235.813965
"1130",236.589996,240.520004,236.289993,240.270004,738700,240.202738
"1131",240.100006,242.360001,239.880005,242.240005,911000,242.172187
"1132",242.210007,242.949997,241.929993,242.699997,575500,242.63205
"1133",242.169998,245.050003,241.210007,242.729996,1029800,242.66204
"1134",240,241.960007,237.509995,241.889999,627600,241.822279
"1135",241.029999,241.919998,234.759995,234.899994,1082400,234.834231
"1136",235.759995,236.089996,232.240005,232.880005,1073200,232.814807
"1137",231.800003,231.940002,229.869995,230.199997,1248400,230.135549
"1138",230.979996,232.979996,230.550003,230.710007,886400,230.645416
"1139",230.589996,233.210007,229.5,229.570007,1052200,229.505736
"1140",229.559998,234.649994,227.679993,233.699997,1335600,233.63457
"1141",238.110001,238.110001,234.679993,236.5,971900,236.433789
"1142",237.589996,238.5,236.419998,237,1161200,236.933649
"1143",237.330002,239.490005,237.330002,239.460007,661100,239.392967
"1144",240,241.669998,239.490005,241,646900,240.932529
"1145",241.050003,242.380005,239.740005,241.289993,336700,241.222441
"1146",241.660004,242.440002,240.639999,241.259995,314800,241.192451
"1147",240.389999,242.550003,239.789993,241.899994,284600,241.832271
"1148",241.5,242.080002,239.970001,241.779999,594400,241.712309
"1149",242.520004,242.960007,240.529999,240.880005,549100,240.812567
"1150",242.089996,242.199997,236.759995,238.440002,488100,238.373248
"1151",236.339996,238.029999,232.089996,233.360001,769900,233.294668
"1152",232.970001,234.979996,229.860001,230.979996,1047300,230.91533
"1153",232.460007,234.050003,227.470001,229.75,1250100,229.685678
"1154",230.029999,232.839996,229.580002,230.830002,1058600,230.765378
"1155",230.699997,231.320007,228.630005,229.550003,1169800,229.485738
"1156",229.190002,229.5,224.119995,225.75,979600,225.686798
"1157",228.389999,231.380005,225.169998,226.910004,978900,226.846477
"1158",224.410004,225.5,220.960007,222.960007,943900,222.897586
"1159",222.960007,222.960007,218.580002,219.720001,1101200,219.658488
"1160",186.699997,202,186.169998,199.630005,14398900,199.574116
"1161",201.600006,206.320007,200.119995,205.240005,3339900,205.182546
"1162",210.600006,211.619995,206.649994,208.75,2153400,208.691558
"1163",203.490005,212.889999,201.070007,208.910004,5200200,208.851517
"1164",207.25,209.830002,203.110001,207.850006,3442200,207.791816
"1165",207.940002,208.970001,205.199997,205.990005,1907600,205.932336
"1166",204.399994,205.169998,201.720001,204.130005,2390300,204.072856
"1167",205.809998,207,202.589996,202.860001,1924600,202.803207
"1168",202,203.740005,200.820007,202.619995,2275700,202.563269
"1169",201.130005,203.360001,200,200.100006,1805500,200.043986
"1170",200.820007,206.729996,200.440002,206.059998,1438000,206.002308
"1171",206.380005,209.339996,206,208.309998,1297000,208.251678
"1172",207.940002,208.710007,204.039993,204.740005,1877100,204.682686
"1173",206.039993,206.380005,203.990005,204.949997,1072700,204.892619
"1174",205.529999,206.699997,203.039993,203.809998,1195200,203.752938
"1175",203,203.830002,200.600006,201.520004,1219400,201.463586
"1176",202.669998,202.830002,200.949997,201.509995,799000,201.453579
"1177",201.449997,203.880005,201.149994,203.119995,834400,203.063129
"1178",204.050003,206.190002,203.639999,204.169998,995300,204.112838
"1179",203.850006,205.860001,203.800003,205.539993,953200,205.48245
"1180",204.649994,206.449997,204.429993,205.639999,753400,205.582428
"1181",205.990005,211.509995,205.779999,210.970001,1228900,210.910937
"1182",210.820007,214.350006,210,214.199997,1031100,214.140029
"1183",214.929993,219.610001,214.279999,219.610001,1645100,219.548518
"1184",216,216.320007,213.350006,213.979996,1151500,213.920089
"1185",212.880005,215.639999,212.880005,215.130005,773000,215.069776
"1186",215,215.190002,210.889999,211.639999,1001800,211.580748
"1187",211.910004,218.559998,211.789993,217.100006,1741800,217.039226
"1188",216.610001,217.800003,215.910004,216.300003,920100,216.239447
"1189",216.300003,219.279999,216.300003,217.369995,847100,217.30914
"1190",215.949997,216.820007,214.190002,215.720001,647200,215.659608
"1191",215,215.039993,212.339996,213.520004,1156100,213.489905
"1192",213.830002,217.429993,213.330002,216.339996,625600,216.3095
"1193",214.039993,214.970001,211.070007,212.710007,1147800,212.680022
"1194",213.160004,214.059998,212.029999,212.190002,949700,212.160091
"1195",211.149994,211.449997,209.539993,210,1309200,209.970397
"1196",210.5,210.570007,209.399994,209.479996,707900,209.450466
"1197",210.100006,211.220001,208.460007,209.949997,772800,209.920401
"1198",208.520004,209.860001,203.259995,204.589996,1626200,204.561156
"1199",205.580002,207.130005,205.259995,207.009995,1231200,206.980813
"1200",206.020004,208.690002,205.570007,208.160004,533300,208.13066
"1201",207.899994,212.460007,206.639999,211.589996,659200,211.56017
"1202",210.899994,210.899994,207.039993,207.979996,555700,207.950678
"1203",208.559998,211.539993,207.910004,210.160004,1281900,210.130378
"1204",210.990005,211.529999,209.559998,210.419998,687200,210.390336
"1205",209.809998,211.149994,209.009995,209.75,839200,209.720433
"1206",210.229996,211.449997,207.960007,209.440002,979900,209.410479
"1207",208.850006,211,207.580002,210.070007,890600,210.040395
"1208",210.669998,212.350006,209.139999,212.179993,759200,212.150083
"1209",213.169998,214.179993,211.5,211.580002,905300,211.550176
"1210",210.139999,211.360001,209.610001,210,1106100,209.970397
"1211",208.860001,210.009995,208.259995,209.610001,1025600,209.580453
"1212",209.809998,211.880005,208.309998,210.800003,667200,210.770288
"1213",210.110001,214.240005,209.139999,213.190002,557100,213.15995
"1214",213,215.440002,211.639999,213.800003,732600,213.769865
"1215",214.25,214.979996,212.490005,214.350006,1286700,214.31979
"1216",213.440002,214.809998,211.580002,212.619995,1478700,212.590023
"1217",213.320007,213.460007,212.429993,213,1121100,212.969974
"1218",213,214.949997,212.389999,212.389999,1330000,212.36006
"1219",212,217.089996,211.550003,215.970001,1441200,215.939557
"1220",205.110001,211.119995,203.919998,208.080002,5452700,208.05067
"1221",207.770004,207.770004,204.550003,204.759995,1856100,204.731131
"1222",204.160004,204.160004,200.759995,201.149994,1595500,201.121639
"1223",201.899994,205,201.600006,203.899994,1303500,203.871251
"1224",204.830002,205.809998,203.679993,204.740005,846000,204.711144
"1225",204.570007,205.869995,204.570007,204.839996,777400,204.811121
"1226",203.710007,206.009995,203.710007,205.160004,898000,205.131083
"1227",204.820007,205.440002,200.270004,200.509995,1622000,200.48173
"1228",200.929993,205.649994,200.600006,205.039993,1810500,205.01109
"1229",204.75,208.289993,204.179993,207.960007,1261000,207.930692
"1230",206.850006,208,205.119995,206.949997,979400,206.920824
"1231",206.320007,207.320007,205.050003,206.690002,1040200,206.660866
"1232",207.929993,209.240005,206.550003,208.779999,524300,208.750568
"1233",208.940002,210,208.580002,208.809998,495600,208.780563
"1234",208.490005,209.630005,207.270004,208.110001,620200,208.080664
"1235",208.179993,208.949997,206.479996,207.210007,696400,207.180797
"1236",206.850006,207.220001,205.169998,206.039993,1151900,206.010949
"1237",206.220001,207,205.809998,206.360001,2327700,206.330911
"1238",205.860001,209.929993,205.699997,209.229996,1328100,209.200502
"1239",209,209.770004,206.830002,207.929993,1253600,207.900682
"1240",208.860001,210,204.899994,208.199997,2329800,208.170648
"1241",208.440002,209.380005,206.399994,207.610001,1673400,207.580735
"1242",208.610001,216.440002,208.539993,215.490005,3287100,215.459629
"1243",215.160004,219.619995,215.050003,219.020004,1941000,218.98913
"1244",219,221.470001,218.539993,220.220001,1152700,220.188958
"1245",220.399994,221.899994,218.440002,219.070007,960600,219.039126
"1246",218.649994,220.720001,218.5,219.940002,687700,219.908999
"1247",221.649994,221.910004,218.490005,219.679993,538900,219.649025
"1248",219.5,219.5,217.580002,217.789993,725500,217.759293
"1249",217.800003,219.5,215.860001,216.610001,1212600,216.579466
"1250",216.190002,217.440002,215.050003,215.839996,922900,215.80957
"1251",215.839996,215.839996,209.240005,211.630005,1767300,211.600172
"1252",212.940002,213.850006,211.809998,212.679993,741900,212.650012
"1253",212.639999,213.470001,212.240005,212.860001,1064500,212.829995
"1254",213,219.729996,212.509995,218.229996,1113500,218.229996
"1255",216.440002,216.919998,210.149994,210.279999,1731900,210.279999
"1256",210.410004,211.440002,208,211.020004,744400,211.020004
"1257",210.550003,211.279999,208.589996,209.059998,543800,209.059998
"1258",209.029999,209.309998,207.289993,207.539993,584300,207.539993
"1259",208,210.429993,208,208.839996,567100,208.839996
