"","AMGN.Open","AMGN.High","AMGN.Low","AMGN.Close","AMGN.Volume","AMGN.Adjusted"
"900",114.470001,114.919998,113.120003,113.480003,2838100,110.195328
"901",113.5,116.790001,113.269997,116.43,3632400,113.059938
"902",116.639999,116.900002,115.349998,115.879997,2481800,112.525854
"903",116.540001,118.959999,116.220001,118.889999,3400000,115.448732
"904",119,119,116.199997,117.989998,3053100,114.574781
"905",118.32,118.730003,115.940002,116.400002,3703900,113.030807
"906",116.839996,117.940002,116.220001,117.720001,2541200,114.312599
"907",118.419998,118.949997,117.400002,118.510002,3064600,115.079734
"908",118.82,119.690002,118.209999,119.029999,2553200,115.584679
"909",118.910004,119.550003,118.309998,119.150002,4010000,115.701208
"910",119.959999,120,118.57,119.25,3072700,115.798312
"911",119.830002,124.459999,119.580002,124.370003,5086200,120.770117
"912",123,124.220001,121.599998,123.599998,3534800,120.0224
"913",122.610001,122.610001,118.989998,119.290001,4992900,115.837156
"914",119.25,119.830002,117.419998,118.519997,4125400,115.089439
"915",118.389999,121.870003,118.309998,120.699997,4348600,117.206339
"916",117,121.160004,117,119.169998,5730400,115.720626
"917",120.07,121.980003,119.550003,120.889999,3321100,117.390842
"918",118.550003,120.209999,118.099998,118.949997,4934900,115.506993
"919",119.68,120.5,116.470001,116.75,5046200,113.370675
"920",117.690002,117.730003,115.709999,115.779999,5093000,112.42875
"921",115.43,116.940002,114.57,115.07,4332200,111.739302
"922",115.620003,116.82,115.080002,116.07,2737000,112.710357
"923",116.440002,119.040001,115.809998,118.900002,2837900,115.458445
"924",119.68,120.360001,117.900002,120.300003,3352500,116.817923
"925",120,121.25,118.849998,121.239998,2502700,118.330723
"926",120.93,122.540001,120.870003,122.209999,2187500,119.277448
"927",121.650002,124.160004,121.220001,124.150002,2530100,121.170899
"928",123.540001,124.300003,122.519997,123.839996,2677100,120.868332
"929",124.839996,126.32,124.57,124.940002,3082100,121.941943
"930",124.849998,124.900002,123.129997,123.349998,2779400,120.390092
"931",123.349998,124.309998,122.900002,123.489998,3020000,120.526732
"932",123.75,125.5,123.260002,123.849998,3395000,120.878094
"933",124.389999,126.589996,124.199997,125.790001,2772600,122.771545
"934",125.339996,126.220001,124.019997,124.360001,2416300,121.375859
"935",123.900002,124.230003,121.739998,121.860001,3895700,118.935849
"936",121.989998,123.900002,121.769997,123.080002,3772900,120.126575
"937",124.260002,126.949997,123.169998,124.019997,4853600,121.044013
"938",122.889999,124.18,122.519997,123.690002,2503900,120.721938
"939",125.32,126.059998,124.510002,126,2557800,122.976505
"940",126.18,127.150002,125.389999,126.190002,2478200,123.161948
"941",126.690002,127.419998,124.120003,124.190002,3067500,121.20994
"942",125.309998,125.900002,120.260002,122.260002,7124700,119.326252
"943",122.260002,126.099998,122.25,125.400002,3786300,122.390904
"944",125.449997,125.599998,123.739998,124.269997,2655200,121.288014
"945",122.980003,126,122.980003,125.980003,2761100,122.956988
"946",126.169998,126.349998,123.309998,123.959999,2436800,120.985456
"947",123.400002,124.910004,122.360001,122.540001,2213600,119.599532
"948",123.120003,125.309998,122.550003,123.860001,2574100,120.887857
"949",124.5,127.480003,124.309998,127.470001,3255600,124.411232
"950",127.989998,127.989998,125.720001,126.580002,2599500,123.542589
"951",126.160004,127.099998,125.239998,127.050003,2311200,124.001312
"952",127.050003,128.960007,122.470001,122.93,7101100,119.980173
"953",123.269997,123.5,118.559998,121.279999,4448100,118.369764
"954",121.739998,123.949997,119.660004,120.629997,3863700,117.73536
"955",121.230003,122.889999,120.050003,120.110001,3843800,117.227842
"956",121.309998,123.980003,120.5,122.290001,4553400,119.355531
"957",122.269997,124.120003,120.379997,120.550003,3246000,117.657286
"958",122.5,124.529999,122.190002,123.339996,4761200,120.38033
"959",123.669998,126.230003,123.510002,126.07,3163600,123.044825
"960",126.019997,127.089996,125.019997,125.980003,2892900,122.956988
"961",126.160004,127.25,123.129997,124.129997,3036300,121.151374
"962",125.07,125.379997,118.989998,119.110001,5017400,116.251838
"963",118.190002,119.739998,116.559998,118.82,4813100,115.968796
"964",120.169998,120.470001,117.669998,117.980003,4181300,115.148956
"965",117.940002,120.190002,117.5,120,3441800,117.120481
"966",119.870003,119.949997,113.400002,114.110001,6201000,111.371818
"967",113.269997,116.089996,111.900002,111.940002,7262400,109.253891
"968",113,114.879997,111.389999,113.32,5428500,110.600773
"969",113.900002,115.989998,111.400002,115,4750200,112.240461
"970",116.150002,116.239998,113.730003,115.540001,3451000,112.767504
"971",115.610001,117.190002,115.019997,115.459999,3237500,112.689421
"972",116.459999,117.089996,114.639999,117.019997,2657900,114.211985
"973",117.239998,119.709999,117.050003,119.300003,4277500,116.437281
"974",116.07,116.449997,111.510002,113.32,10965800,110.600773
"975",114.110001,114.5,111.790001,113.720001,6112300,110.991177
"976",113.620003,113.620003,111.300003,111.410004,4512500,108.73661
"977",111.779999,112.339996,108.199997,111.480003,6113900,108.80493
"978",112.300003,112.449997,110.669998,111.900002,4116200,109.21485
"979",111.809998,112.269997,110.410004,111.75,4464900,109.068448
"980",111.379997,113.209999,110.809998,112.760002,3642700,110.054214
"981",113.129997,113.720001,111.669998,112.419998,4319200,109.722368
"982",111.389999,113.339996,110.860001,113.18,2544500,110.464134
"983",112.559998,113.669998,112.199997,112.279999,3760900,109.585728
"984",111.720001,112.839996,110.779999,112.769997,2823900,110.063968
"985",112.400002,113.720001,110.57,110.779999,4161900,108.121722
"986",110.5,111.57,109.410004,111.480003,3487800,108.80493
"987",111.779999,112.730003,111.389999,111.730003,3554700,109.048931
"988",111.660004,112.18,110.760002,110.809998,3676800,108.744706
"989",111.139999,112.480003,110.519997,112.07,2991500,109.981224
"990",112,112.32,109.919998,110.290001,2785400,108.234401
"991",110.860001,112.029999,110.589996,111.940002,4193600,109.85365
"992",111.239998,112.470001,110.919998,112.080002,3652400,109.99104
"993",112.800003,112.849998,111.889999,112.220001,3234200,110.12843
"994",112.080002,113.839996,111.959999,113.489998,2805100,111.374756
"995",113.18,115.589996,113.010002,114.860001,2582700,112.719225
"996",114.989998,115.120003,113.559998,114.330002,2812200,112.199104
"997",115.730003,115.919998,114.720001,115.889999,2513900,113.730026
"998",116.099998,116.379997,115.360001,115.669998,2261700,113.514125
"999",115.769997,116.5,115.5,116,2123100,113.837976
"1000",116.57,116.57,115.029999,115.989998,2251900,113.828161
"1001",116.720001,117.059998,115.830002,116.449997,2741200,114.279586
"1002",116.449997,117.720001,116.199997,117.120003,2474100,114.937104
"1003",117.5,119.379997,117.220001,119.150002,3047900,116.929268
"1004",119.339996,119.339996,117.599998,117.739998,3116000,115.545544
"1005",118.82,118.830002,117.019997,117.82,2551800,115.624055
"1006",117.470001,117.790001,116.040001,116.400002,2900100,114.230523
"1007",115.760002,117.150002,115.699997,117.099998,1912800,114.917473
"1008",116.959999,117.519997,115.599998,116.339996,2178400,114.171636
"1009",116.139999,116.620003,115.610001,116.199997,1802900,114.034246
"1010",116.669998,116.699997,115.300003,116.029999,1457000,113.867416
"1011",116,116.910004,115.730003,116.160004,2159600,113.994998
"1012",116.75,116.849998,115.669998,116.169998,2106100,114.004806
"1013",116.440002,117.559998,115.5,117.489998,2549100,115.300204
"1014",118.120003,118.120003,117.18,117.849998,2206300,115.653494
"1015",118.529999,121,117.830002,120.970001,6247400,118.715346
"1016",120.68,120.849998,118.5,119.129997,2317200,116.909636
"1017",119.459999,120.260002,118.339996,118.790001,2003100,116.575977
"1018",118.699997,120.339996,118.279999,119.419998,2666800,117.194232
"1019",119.959999,119.970001,117.480003,119.139999,2311400,116.919452
"1020",119.470001,119.5,117.5,118.589996,3331900,116.3797
"1021",118.959999,119.169998,118.199997,118.370003,2422700,116.163807
"1022",119.389999,120.5,119.050003,120.309998,2072500,118.067644
"1023",120.080002,121.220001,120.019997,121.029999,1447000,118.774225
"1024",121.449997,122.849998,120.720001,122.849998,1963400,120.560304
"1025",121.849998,123.110001,120.040001,120.160004,3075700,117.920445
"1026",119.989998,120.980003,119.099998,119.959999,2455400,117.724169
"1027",120.449997,120.620003,118.919998,119.57,2647600,117.341438
"1028",118.910004,119.199997,117.879997,118.949997,2642500,116.732991
"1029",120.43,120.800003,119.110001,119.769997,2733200,117.537707
"1030",120.839996,120.860001,118.809998,118.980003,2149600,116.762438
"1031",118.739998,119.470001,116.57,116.860001,3963000,114.681948
"1032",117.849998,117.849998,116.269997,117.709999,4087100,115.516104
"1033",116.730003,117.169998,115.209999,115.389999,2688000,113.239345
"1034",116.110001,118.68,114.93,118.300003,3477600,116.095112
"1035",117.629997,119.339996,117.199997,119.029999,3076700,116.811502
"1036",119.589996,121.269997,119.349998,121.110001,2806100,118.852736
"1037",121.379997,122.389999,121,122.010002,3527500,119.735963
"1038",122.150002,122.360001,121.32,122.260002,3219700,119.981304
"1039",121.970001,122.879997,121.669998,122.839996,3028900,120.550488
"1040",122.629997,123.050003,121.660004,122.650002,2432000,120.364034
"1041",122.519997,124.389999,122.25,123.309998,3988100,121.011729
"1042",128.630005,131.240005,128.630005,130.009995,8465700,127.586851
"1043",128.389999,129.339996,127.040001,127.389999,4839300,125.015688
"1044",126.169998,127.300003,124.760002,125.550003,4542700,123.209985
"1045",129,129.389999,126.519997,128.649994,6403700,126.252198
"1046",127.510002,129,126.620003,127.879997,3749100,125.496553
"1047",127.260002,128.779999,126.529999,127.089996,2579000,124.721276
"1048",127.410004,128.889999,125.510002,125.75,3065200,123.406255
"1049",125.220001,127.410004,125.139999,126.949997,2206800,124.583886
"1050",127.860001,128,126.580002,127.32,2529200,124.946992
"1051",126.220001,126.900002,125.400002,126.32,2324500,124.562415
"1052",126.650002,127.800003,126.300003,127.339996,2539700,125.568219
"1053",125.199997,132.520004,124.809998,131.860001,6408400,130.025333
"1054",133.309998,133.309998,130,132.800003,4347800,130.952257
"1055",133.350006,133.979996,132.369995,133.220001,3156700,131.366411
"1056",133.360001,133.690002,131.800003,133.020004,1878900,131.169197
"1057",131.970001,133.270004,131.850006,132.679993,1748900,130.833916
"1058",132.960007,133.009995,132.039993,132.529999,1774300,130.686009
"1059",132.990005,133.460007,132.419998,132.820007,2017800,130.971983
"1060",133.380005,134.929993,133.380005,134.789993,2997500,132.914559
"1061",134.910004,137.669998,134.899994,137.270004,3891200,135.360064
"1062",137.940002,138.570007,136.690002,137.830002,2693200,135.91227
"1063",137.649994,139.380005,137.289993,138.690002,3899700,136.760304
"1064",139.449997,139.729996,138.309998,139.380005,2362500,137.440706
"1065",139.619995,139.929993,137.199997,137.960007,3287800,136.040466
"1066",138.529999,138.850006,137.339996,138.580002,2729300,136.651834
"1067",138.740005,139.5,137.529999,138.009995,2975400,136.089758
"1068",138.220001,138.330002,135.630005,137.880005,3357100,135.961577
"1069",138,139.360001,137.660004,139.270004,2512900,137.332236
"1070",138.660004,138.979996,137.070007,137.389999,3122500,135.478389
"1071",137.389999,139.720001,137.270004,139.190002,2330500,137.253347
"1072",138.529999,139.929993,137.350006,138.960007,3620000,137.026552
"1073",138.509995,138.990005,136.820007,137.889999,2329700,135.971432
"1074",137.570007,138.059998,136.889999,137.970001,2174500,136.050321
"1075",137.320007,139.550003,136.949997,139.330002,2398900,137.391399
"1076",140,141.570007,138.619995,140.710007,3940900,138.752203
"1077",140.899994,142.160004,139.949997,142.020004,2160400,140.043973
"1078",142.990005,144.460007,142.289993,144.009995,6703300,142.006275
"1079",143.289993,144.020004,141.089996,142.179993,3082800,140.201736
"1080",141.839996,142.399994,140.570007,140.679993,2320900,138.722606
"1081",140.75,142.479996,140.020004,142.240005,3227600,140.260914
"1082",142.080002,143.029999,139.399994,139.850006,2676400,137.904168
"1083",140.009995,141.190002,138.929993,141.059998,2296200,139.097324
"1084",139.960007,141.5,139.330002,140.070007,2218700,138.121108
"1085",140.309998,141.580002,139.020004,140.460007,2646800,138.505681
"1086",140.389999,140.779999,138.179993,138.820007,3752200,136.8885
"1087",138.979996,139.770004,136.320007,137.199997,3060900,135.29103
"1088",138.070007,139.710007,137.899994,139.149994,3429000,137.213896
"1089",138.070007,140.550003,136.979996,137.610001,3190200,135.695329
"1090",137.139999,137.539993,135.979996,136.029999,2679500,134.137311
"1091",135.610001,140.380005,135.419998,140.070007,3621000,138.121108
"1092",139.570007,140.190002,137.020004,137.580002,2750500,135.665748
"1093",136.779999,140.740005,136.779999,137.389999,5750400,135.478389
"1094",137.050003,137.809998,133.520004,133.559998,6866700,131.701677
"1095",135.380005,135.429993,131.929993,132.199997,3736400,130.360599
"1096",131.020004,131.369995,128.600006,130.899994,4700100,129.078684
"1097",128.149994,130.880005,127.669998,130.449997,7906000,128.634948
"1098",131.25,139.850006,129.5,133.690002,7351500,131.829873
"1099",133.279999,137.550003,133.009995,137.509995,6623800,135.596715
"1100",138.490005,145.490005,137.009995,144.089996,8951400,142.085164
"1101",143.809998,144.410004,141.669998,143.639999,5222100,141.641428
"1102",145.899994,148.139999,145.240005,147.25,4710700,145.2012
"1103",146.850006,147.5,145.520004,147.259995,5318400,145.211056
"1104",146.699997,148.470001,146.110001,148.199997,4172500,146.137979
"1105",151.75,157.25,151.470001,157.190002,11623200,155.0029
"1106",157.910004,159.720001,156.910004,158.880005,7069800,156.669388
"1107",158.639999,161.580002,158.160004,161.580002,3861800,159.331818
"1108",164.559998,164.649994,161.419998,162.179993,7971100,159.923461
"1109",162.080002,162.410004,159.649994,161.559998,5823800,159.312092
"1110",160.690002,161.990005,159.169998,160.410004,3719000,158.178099
"1111",161.309998,161.309998,158.809998,158.940002,4062900,156.728551
"1112",159.970001,160.940002,159.470001,160.350006,3310900,158.118936
"1113",162.070007,162.25,158.320007,160.25,3633300,158.020321
"1114",161.009995,163.199997,160.5,163.089996,3160900,161.435321
"1115",163.080002,163.860001,161.520004,162.419998,3015700,160.77212
"1116",161.770004,163.070007,161.039993,161.929993,3528900,160.287086
"1117",162.110001,162.350006,159.580002,160.850006,3636400,159.218057
"1118",161.100006,161.279999,156.619995,157.679993,4505700,156.080206
"1119",156.910004,160.199997,156.660004,159.139999,2662300,157.525399
"1120",158.910004,162.389999,158.369995,162.240005,3135600,160.593954
"1121",161.279999,163.279999,160.369995,162.639999,2422900,160.989889
"1122",161.910004,164.830002,161.75,162.679993,3208800,161.029477
"1123",165.580002,165.580002,161.429993,162.809998,3717000,161.158163
"1124",163,165.679993,162.949997,164.179993,2193000,162.514258
"1125",164.059998,164.410004,160.699997,162.240005,3562500,160.593954
"1126",162.75,164.839996,162.470001,164.720001,2118000,163.048788
"1127",165,167.350006,164.520004,165.309998,1794800,163.632798
"1128",165.119995,167.369995,164.169998,166.410004,2514200,164.721644
"1129",167.600006,169.330002,166.800003,169.279999,3284500,167.562521
"1130",169.279999,169.490005,166.5,168.070007,2369100,166.364805
"1131",167.539993,168.759995,166.449997,166.550003,3357800,164.860223
"1132",166.679993,169.410004,166.110001,169.240005,2548700,167.522933
"1133",169.389999,173.139999,169,171.639999,3953700,169.898577
"1134",170.320007,170.910004,167.440002,169.389999,3712300,167.671405
"1135",169,169.75,165,165.389999,3490200,163.711988
"1136",166.699997,169.639999,165.600006,166.080002,3173600,164.39499
"1137",163.139999,167.710007,162.300003,164.529999,3366700,162.860713
"1138",164.770004,164.990005,159.399994,159.600006,4428300,157.980739
"1139",157.679993,163.960007,157.5,159.440002,4492800,157.822359
"1140",159.460007,164.009995,158.600006,163.479996,3417900,161.821363
"1141",166.100006,168.589996,164.580002,168.479996,3511800,166.770634
"1142",168.910004,171.729996,167.399994,170.169998,7856300,168.44349
"1143",168.309998,169.039993,163.910004,164.529999,4061500,162.860713
"1144",164.910004,164.990005,154.360001,157.520004,7091700,155.92184
"1145",156.529999,163.169998,156.470001,160.669998,2222800,159.039875
"1146",162.160004,164.149994,161.850006,163.460007,1706100,161.801577
"1147",163.830002,164.050003,161.520004,162.850006,1727600,161.197765
"1148",162.690002,162.729996,160.179993,160.630005,2019800,159.000288
"1149",161.669998,163.279999,159.259995,159.289993,2691900,157.673872
"1150",160.160004,162.589996,158.600006,159.889999,2605400,158.26779
"1151",157.429993,159.600006,154.259995,157.990005,4080300,156.387073
"1152",158.779999,158.880005,152.330002,152.899994,5075800,151.348704
"1153",154.089996,158.580002,153.009995,158.240005,3502400,156.634537
"1154",159.600006,162.759995,155.149994,157.669998,4560200,156.070313
"1155",158.759995,158.759995,154.630005,155.729996,3949100,154.149993
"1156",156.220001,157.990005,154.990005,156.220001,2698900,154.635027
"1157",158.889999,160.960007,153.410004,155.139999,4562700,153.565983
"1158",152.869995,155.539993,152.570007,155.160004,3426400,153.585784
"1159",156.149994,157.740005,151.529999,151.919998,2894000,150.378651
"1160",152.429993,158.440002,152.029999,158.429993,3513200,156.822596
"1161",159.210007,159.729996,154.649994,157.600006,3664400,156.001031
"1162",155.380005,158.270004,155.380005,157.380005,2804900,155.783261
"1163",158.169998,159.779999,154.110001,159.570007,3783100,157.951045
"1164",159.800003,160.009995,158.25,159.809998,2249400,158.1886
"1165",159.619995,161.479996,157.669998,159.729996,3149600,158.10941
"1166",158.529999,160.740005,158.279999,158.889999,2876300,157.277936
"1167",158.320007,160.910004,154.509995,154.639999,4927100,153.071055
"1168",154.889999,156.839996,153.759995,156.369995,3435500,154.783499
"1169",155.550003,156.869995,151.529999,152.259995,5318200,150.715198
"1170",153.410004,153.970001,149.399994,152.5,3832500,150.952768
"1171",153.759995,153.759995,148.869995,152.229996,4298400,150.685503
"1172",150.130005,153.149994,147.419998,151.449997,5827100,149.913418
"1173",152.289993,153.899994,151.020004,153.360001,3564400,151.804043
"1174",154.320007,154.759995,150.600006,151.399994,3211300,149.863922
"1175",150,151.830002,149.199997,150.009995,3236400,148.488026
"1176",150.5,152.630005,149.050003,152.570007,4108600,151.821608
"1177",153.300003,155.240005,152.259995,153.110001,3998700,152.358953
"1178",154.830002,154.830002,151.119995,153.179993,2935800,152.428601
"1179",153.619995,153.809998,150.210007,153.479996,3591400,152.727133
"1180",153.520004,154.850006,153,154.240005,3895600,153.483415
"1181",154.220001,156.229996,153.639999,155.779999,3297900,155.015854
"1182",155.970001,156.419998,155.039993,156.050003,3913900,155.284534
"1183",156.429993,157.75,155.059998,157.660004,4411100,156.886637
"1184",158.070007,159.199997,157.809998,158.419998,3094300,157.642903
"1185",159,159.110001,156.25,157.369995,2060500,156.598051
"1186",157.759995,158.779999,155.740005,158.080002,3262800,157.304575
"1187",158.479996,159.399994,156,158.970001,3379800,158.190208
"1188",159.100006,159.240005,157.199997,157.720001,2472000,156.94634
"1189",159.289993,159.899994,157.619995,159.630005,3483500,158.846974
"1190",159.399994,159.399994,157.509995,158.559998,2334900,157.782216
"1191",158.050003,159.740005,156.809998,159.190002,3098600,158.40913
"1192",160,161.479996,158.860001,159.600006,2470900,158.817123
"1193",158.5,159.919998,154,154.880005,4091400,154.120275
"1194",154.850006,155.740005,152.779999,155.009995,2135000,154.249627
"1195",152.869995,155.630005,152.289993,153.580002,3509600,152.826648
"1196",154.119995,154.270004,152.419998,152.699997,2487100,151.95096
"1197",154.259995,154.770004,152.949997,154.25,1889400,153.49336
"1198",153.279999,154.75,152.580002,154.259995,2737900,153.503306
"1199",157.729996,163.199997,156.740005,163.029999,5201600,162.23029
"1200",162.25,163.759995,161.740005,163.070007,2620800,162.270103
"1201",162.970001,167.600006,161.830002,166.539993,3690100,165.723067
"1202",167.669998,169.220001,166.970001,169.110001,3756600,168.280468
"1203",170.399994,172.360001,168.509995,170.100006,9040600,169.265617
"1204",168.899994,169.210007,165.699997,166.539993,3879900,165.723067
"1205",166.059998,168.25,165.399994,166.009995,2555600,165.195668
"1206",166,166.789993,160.570007,160.619995,4010100,159.832109
"1207",158.839996,162.690002,157.360001,160.550003,3146500,159.76246
"1208",161.259995,163.449997,161,162.589996,2438900,161.792446
"1209",164.509995,165.820007,163.050003,164.309998,2388100,163.50401
"1210",163.320007,164.089996,159.720001,159.850006,3111000,159.065897
"1211",159.369995,159.389999,154.639999,157.100006,5135000,156.329386
"1212",157.119995,158.179993,155.029999,155.880005,3015200,155.115369
"1213",154.800003,157.270004,154.600006,155.279999,3185700,154.518306
"1214",155.619995,159.470001,155.279999,157.279999,2942600,156.508496
"1215",157.679993,160.990005,157.660004,160.330002,3031200,159.543538
"1216",161.229996,161.800003,159.070007,161.490005,2860600,160.697851
"1217",161.589996,163.690002,160.309998,163.380005,2407200,162.57858
"1218",162.820007,164.720001,162.339996,162.490005,1767700,161.692946
"1219",162.5,163.470001,160.559998,162.570007,2099400,161.772555
"1220",163.119995,165.910004,162.860001,165.470001,3659300,164.658324
"1221",166.399994,167.639999,165.070007,166.869995,3085600,166.05145
"1222",165,165.5,161.720001,163.580002,4249700,162.777596
"1223",164.639999,166.050003,163.059998,165.970001,2760900,165.155871
"1224",167.089996,168.880005,167.070007,168.460007,3794800,167.633663
"1225",173.039993,173.600006,167.009995,169.100006,5352200,168.270523
"1226",167.940002,169.550003,166.580002,169.169998,3668100,168.340171
"1227",168.149994,169.25,166.059998,167.910004,2548300,167.086357
"1228",168.490005,168.720001,161.550003,162.380005,4386200,161.583485
"1229",162.149994,165.300003,160.630005,162.490005,4262800,161.692946
"1230",161.279999,163.460007,159.529999,160.979996,3281800,160.190343
"1231",159.839996,161.710007,156.470001,157.910004,4444300,157.13541
"1232",159.5,161.690002,158.649994,160.360001,3259800,159.573389
"1233",161.5,163.960007,161.449997,162.110001,3496200,161.314805
"1234",161.309998,162.190002,159.240005,159.440002,3086000,158.657904
"1235",160,160.389999,156.649994,158.949997,3762700,158.170302
"1236",159.240005,159.820007,157.199997,157.899994,4374000,157.12545
"1237",159.779999,162.860001,159.130005,162.339996,4664200,161.543673
"1238",162.309998,162.990005,161,161.050003,2723800,160.260007
"1239",159,159.259995,155.710007,158.240005,4359700,158.240005
"1240",159.740005,161.240005,157.649994,158.389999,2727000,158.389999
"1241",159.899994,162.160004,158.190002,161.979996,2717500,161.979996
"1242",163.270004,163.630005,161.679993,162.360001,2384600,162.360001
"1243",161.699997,163.899994,161.270004,163.440002,2153900,163.440002
"1244",163.860001,164.119995,162.460007,163.559998,1746600,163.559998
"1245",163.970001,165.589996,162.399994,163.979996,2027300,163.979996
"1246",163.520004,164.729996,162.820007,163.839996,2156600,163.839996
"1247",163.580002,164.570007,163.029999,163.580002,1636000,163.580002
"1248",160.649994,162.460007,158,159.009995,4078300,159.009995
"1249",159.960007,161,159.279999,160.440002,3336300,160.440002
"1250",159.600006,159.600006,155.830002,157.350006,4205300,157.350006
"1251",156.789993,157.970001,155.580002,156.259995,4404200,156.259995
"1252",157.589996,158,155.5,157.029999,2849800,157.029999
"1253",156.880005,157.970001,154.800003,156.440002,2497200,156.440002
"1254",157.449997,157.860001,156.399994,157.130005,2160500,157.130005
"1255",156.600006,158.470001,156.300003,158.089996,3909600,158.089996
"1256",158.5,159.399994,156.029999,157.25,3431100,157.25
"1257",157.300003,158.470001,155.630005,156.470001,2081700,156.470001
"1258",156.550003,157.110001,153.910004,154.800003,2691900,154.800003
"1259",153.399994,155.880005,150.850006,155.550003,5953500,155.550003
