"","CAT.Open","CAT.High","CAT.Low","CAT.Close","CAT.Volume","CAT.Adjusted"
"894",90.989998,91.669998,90.699997,91.150002,4790800,87.340065
"895",91.139999,91.43,90.559998,90.870003,3373800,87.07177
"896",90.849998,91.029999,90.279999,90.870003,2625000,87.07177
"897",91,91.18,90.459999,90.809998,3098900,87.014273
"898",90.410004,90.449997,89.330002,89.870003,4898000,86.113569
"899",90,90.25,89.589996,89.82,3722000,86.065656
"900",90.190002,90.300003,88.379997,88.639999,5233900,84.934978
"901",88.769997,89.230003,88.75,88.93,3512100,85.212857
"902",88.779999,89.82,88.669998,89.139999,4421600,85.414078
"903",89.260002,89.800003,88.690002,89.709999,4466400,85.960253
"904",89.410004,90.599998,89.290001,90.510002,5416000,86.726817
"905",90.260002,91.260002,89.82,89.889999,5213600,86.132729
"906",89.860001,90.709999,89.860001,90.559998,3712100,86.774723
"907",90.879997,93.199997,90.879997,92.410004,10121900,88.547401
"908",91.889999,92.860001,91.699997,92.010002,4771000,88.740292
"909",92.150002,92.260002,91.010002,91.440002,6833400,88.190548
"910",91.599998,91.849998,89.639999,90.599998,5544900,87.380395
"911",90.589996,90.82,89.349998,89.639999,4787300,86.45451
"912",88.699997,89.080002,88.050003,88.480003,5014800,85.335737
"913",87.980003,87.989998,85.879997,86.169998,8087400,83.107821
"914",91.769997,92.309998,89.07,91.290001,22202300,88.045877
"915",91.400002,92.669998,91.349998,92.470001,9409600,89.183944
"916",91.309998,91.959999,90.290001,90.620003,8145900,87.399688
"917",91.529999,93.849998,90.730003,93.199997,14764700,89.887998
"918",92.160004,94.690002,92.010002,93.910004,9697300,90.572774
"919",93.739998,93.940002,91.949997,92.419998,9084100,89.135718
"920",92.480003,92.650002,91.489998,92.5,6839700,89.212877
"921",92.239998,92.510002,91.059998,91.959999,5134500,88.692066
"922",91.940002,94.230003,91.790001,93.830002,6844200,90.495615
"923",94.169998,95.239998,93.879997,94.870003,9140200,91.498658
"924",94.970001,94.980003,93.629997,94.5,5933400,91.141804
"925",94.620003,95.339996,94.279999,94.959999,6006100,91.585456
"926",95.309998,96.639999,95.169998,96.169998,8002000,92.752456
"927",95.290001,96.410004,95.110001,96.110001,4387000,92.694591
"928",95.860001,96.68,95.839996,96.550003,4145300,93.118957
"929",95.849998,96.940002,95.849998,96.559998,4871700,93.128596
"930",96.190002,97.669998,96.110001,96.209999,5865200,92.791036
"931",96.510002,97.519997,95.300003,96.919998,7718400,93.475804
"932",97.110001,97.949997,96.919998,97.5,5554600,94.035194
"933",97.550003,98.239998,97.18,97.32,4887800,93.861591
"934",96.839996,96.980003,95.82,96.410004,5989200,92.983933
"935",96.660004,97.910004,96.339996,97.199997,4753900,93.745852
"936",97.209999,97.639999,96.519997,96.699997,4337700,93.263621
"937",96.629997,97.519997,96.300003,96.970001,5411100,93.52403
"938",96.32,96.669998,95.599998,96.309998,4859200,92.88748
"939",97.199997,97.459999,96.559998,97.019997,6261300,93.572249
"940",96.540001,96.900002,95.879997,96.370003,5384800,92.945353
"941",96.949997,98.150002,96.660004,97.599998,6714300,94.131639
"942",97.779999,97.870003,96.5,97.050003,5259200,93.601189
"943",96.639999,96.800003,95.860001,96.75,4640300,93.311847
"944",97.089996,97.910004,96.620003,96.839996,5731200,93.398645
"945",96.300003,97.239998,96.300003,96.82,4448600,93.379359
"946",97.199997,97.730003,95.059998,95.610001,8434600,92.212359
"947",95.449997,96.25,95.199997,95.389999,5002000,92.000176
"948",95.989998,96.449997,95.550003,95.669998,4697200,92.270224
"949",96.120003,96.650002,95.699997,96.410004,4921300,92.983933
"950",96.089996,96.720001,95.25,96.040001,5109200,92.627078
"951",95.709999,96.239998,95.099998,96.209999,4396000,92.791036
"952",97.07,97.629997,96.669998,97.389999,8339700,93.929103
"953",97.599998,97.599998,96.419998,96.849998,4808600,93.408292
"954",97.360001,99.339996,97.150002,98.589996,9070400,95.086456
"955",99.279999,99.599998,97.800003,97.800003,5610200,94.324536
"956",97.82,98.889999,97.290001,98.449997,4947700,94.951432
"957",98.910004,99.620003,98.779999,99.389999,5821500,95.85803
"958",100,100.629997,99.050003,99.370003,5772600,95.838744
"959",98.940002,100.080002,98.940002,99.809998,4814300,96.263103
"960",100.040001,102.760002,99.879997,102.629997,9358300,98.98289
"961",101.919998,103.199997,101.610001,102.550003,8230200,98.905738
"962",102.889999,103.379997,101.910004,102.169998,4889200,98.539237
"963",101.610001,102.07,100.410004,101.110001,5215100,97.516908
"964",100.980003,103.25,100.959999,102.389999,6626900,98.75142
"965",102.650002,103.199997,101.849998,102.989998,4062000,99.330097
"966",102.910004,103.720001,101.989998,102.260002,4538900,98.626043
"967",101.099998,102.099998,100.970001,101.449997,5363900,97.844822
"968",102.18,102.830002,100.949997,102.779999,4114100,99.127561
"969",102.629997,103.089996,101.260002,102.5,6317900,98.857512
"970",102.620003,103.150002,102.209999,102.93,3801400,99.85676
"971",103.050003,103.440002,102.599998,102.830002,3556800,99.759747
"972",102.900002,102.980003,101.550003,102.639999,3821400,99.575418
"973",102.779999,104.139999,102.760002,103.690002,4528500,100.59407
"974",103.559998,104.620003,103.18,103.379997,6427400,100.293321
"975",106.019997,107.400002,104.790001,105.279999,8849200,102.136593
"976",105.029999,105.279999,103.290001,104.690002,5731800,101.564213
"977",104.989998,105.419998,103.25,104.260002,4036200,101.147051
"978",104.790001,105.5,103.830002,105.300003,4975800,102.156
"979",105.230003,106.239998,104.989998,105.400002,5199300,102.253013
"980",105.199997,105.790001,104.629997,105.07,2970800,101.932864
"981",104.93,105.580002,104.730003,105.010002,2677000,101.874658
"982",104.660004,104.800003,103.809998,104.519997,3166400,101.399283
"983",104.209999,104.470001,103.599998,103.870003,2836300,100.768696
"984",104.099998,104.660004,103.43,104.620003,3399800,101.496303
"985",104.550003,105.019997,104.150002,104.940002,3118400,101.806748
"986",104.959999,105.300003,104.300003,105.059998,2761800,101.923161
"987",105.709999,106.5,105.650002,106.199997,3664200,103.029122
"988",106.5,108.209999,105.82,107.150002,3951500,103.950762
"989",106.849998,107.040001,106.300003,106.529999,3082300,103.349271
"990",106.489998,106.739998,104.040001,104.989998,5151000,101.855251
"991",105.050003,106.050003,104.169998,106.029999,4403300,102.8642
"992",105.419998,105.529999,104.720001,105.389999,3924300,102.243309
"993",104.790001,104.809998,100.720001,101.559998,9277600,98.527662
"994",101.480003,103,101.480003,102.879997,5460200,99.80825
"995",102.900002,103.879997,102.510002,103.080002,3112300,100.002283
"996",103.150002,104.150002,103.150002,104.029999,2888600,100.923915
"997",104.199997,104.480003,103.459999,103.68,3443400,100.584367
"998",103.529999,103.860001,102.849998,102.910004,3353300,99.83736
"999",103.279999,103.669998,102.559998,103.599998,3071200,100.506754
"1000",102.900002,102.980003,101.550003,102.230003,5939300,99.177663
"1001",102.419998,103.940002,102.010002,103.760002,3747000,100.66198
"1002",103.419998,104.57,103.050003,104.489998,3643600,101.37018
"1003",104.419998,105.099998,104.07,104.309998,2879900,101.195554
"1004",104.800003,107.120003,104.769997,106.959999,5389200,103.766433
"1005",107.080002,108.360001,106.980003,108.18,4299600,104.950008
"1006",107.739998,109.300003,107.660004,108.75,3900400,105.502989
"1007",108.5,109.5,108.400002,109.309998,4752700,106.046266
"1008",108.93,108.980003,108.330002,108.690002,2738800,105.444782
"1009",108.470001,108.5,106.440002,106.650002,3408600,103.465691
"1010",106.550003,107.230003,106.07,106.769997,2009100,103.582103
"1011",106.5,106.879997,105.730003,106.809998,2137200,103.62091
"1012",106.510002,107,106,106.669998,2138400,103.485091
"1013",106.629997,107.599998,106.050003,107.480003,2218700,104.270911
"1014",106.989998,107.419998,106.690002,107.25,2592400,104.047775
"1015",108.050003,109.529999,107.639999,109.379997,7762900,106.114176
"1016",109.25,109.849998,108.290001,108.779999,2839500,105.532092
"1017",108.559998,109.339996,107,107.809998,2864200,104.591052
"1018",107.480003,108.879997,107.349998,108.440002,2176200,105.202247
"1019",108.550003,108.800003,107.849998,108.519997,1522900,105.279853
"1020",108.339996,108.879997,107.730003,108.779999,3632100,105.532092
"1021",108.68,109.029999,107.970001,108.669998,2249200,105.425375
"1022",109.080002,109.75,109.010002,109.169998,2346300,105.910447
"1023",109.32,109.949997,109.300003,109.559998,1849000,106.288802
"1024",109.900002,111.160004,109.690002,111.080002,2876200,107.763422
"1025",110.18,110.449997,109.57,110.160004,2697100,106.870893
"1026",110.209999,110.379997,109.400002,109.459999,2450600,106.191789
"1027",109.790001,110.290001,109.419998,110.139999,2270600,106.851486
"1028",108.139999,109.57,107.800003,109.360001,2303600,106.094776
"1029",109.5,109.989998,108.650002,109.959999,1992300,106.67686
"1030",110.43,111.040001,110.089996,110.089996,2375100,106.802976
"1031",110.25,110.419998,109.400002,109.849998,3212900,106.570144
"1032",110.18,111.459999,109.919998,111.400002,3974100,108.073868
"1033",110.400002,110.669998,108.93,109.07,3164700,106.482538
"1034",109.43,110.169998,109.050003,110.169998,2424900,107.556441
"1035",110,110.550003,109.449997,110.230003,2075900,107.615023
"1036",110.839996,111.279999,109.800003,110.059998,2879400,107.44905
"1037",109.790001,109.980003,108.209999,108.379997,4471400,105.808904
"1038",105.599998,106.230003,104.089996,105.040001,8690300,102.548143
"1039",104.139999,105.349998,104.099998,104.849998,4126200,102.362648
"1040",104.779999,104.900002,103.169998,104.150002,4474300,101.679257
"1041",105,106.440002,104.690002,104.690002,7947100,102.206447
"1042",105.080002,105.32,103.029999,103.379997,5856900,100.927519
"1043",102.239998,102.690002,100.739998,100.75,6711400,98.359913
"1044",100.519997,100.849998,99.110001,100.519997,6011900,98.135366
"1045",100.360001,102.050003,100.099998,101.809998,5183900,99.394764
"1046",101.110001,102.470001,100.940002,101.5,5685400,99.092121
"1047",100.760002,101.849998,100.610001,101.489998,5526900,99.082356
"1048",102.660004,103.470001,101.879997,101.940002,5752800,99.521685
"1049",102.010002,103.440002,101.779999,103.279999,4690200,100.829893
"1050",104.610001,104.849998,103.93,104.5,5197900,102.020952
"1051",104.589996,105.160004,104.129997,104.330002,4200900,101.854987
"1052",104.330002,105.5,104.330002,105.160004,4664900,102.665299
"1053",105.510002,106,104.989998,105.660004,4178800,103.153437
"1054",106.010002,106.419998,105.129997,105.739998,4099200,103.231534
"1055",106.690002,107.099998,106.279999,106.980003,3478600,104.442122
"1056",107.260002,107.699997,106.870003,107.300003,3639200,104.754531
"1057",107.389999,108.150002,107.199997,107.699997,5341600,105.145036
"1058",108.169998,108.57,107.540001,107.970001,4118100,105.408635
"1059",107.580002,107.82,106.540001,107.309998,4603700,104.764288
"1060",107.959999,108.330002,107.730003,107.970001,3014100,105.408635
"1061",108.050003,108.639999,107.980003,108.059998,2865800,105.496496
"1062",108.129997,108.919998,108.080002,108.550003,3281900,105.974877
"1063",108.019997,108.82,107.800003,108.650002,3227800,106.072503
"1064",108.900002,109.099998,108.25,109.07,4437200,106.482538
"1065",109.029999,109.730003,108.830002,108.919998,4040200,106.336095
"1066",109.449997,109.660004,108.050003,108.459999,4669000,105.887008
"1067",108.300003,109.489998,108.160004,108.82,4604000,106.238469
"1068",109,109.18,108.190002,108.540001,4305000,105.965112
"1069",108.230003,108.459999,107.519997,107.910004,3496900,105.35006
"1070",107.82,108.199997,107.190002,107.400002,3578500,104.852157
"1071",105.610001,106.120003,105.379997,105.93,8154700,103.417029
"1072",105.660004,105.660004,104.589996,105.589996,5460100,103.08509
"1073",104.970001,105.089996,104.400002,105.019997,6904200,102.528613
"1074",104.32,104.900002,103.220001,104.860001,7051900,102.372412
"1075",104.209999,105.830002,103.769997,104.860001,5289700,102.372412
"1076",105.18,105.410004,103.879997,103.989998,5122200,101.523049
"1077",104.300003,104.550003,103.400002,104.339996,3915800,101.864744
"1078",104.849998,105,102.080002,102.510002,8285400,100.078163
"1079",102.099998,102.260002,100.82,100.900002,5093200,98.506356
"1080",100.860001,101.089996,99.879997,99.989998,5710300,97.61794
"1081",100.040001,101.489998,99.889999,101.199997,5797000,98.799235
"1082",101,101.199997,99.190002,99.510002,4960800,97.149332
"1083",99.440002,100.639999,99.239998,100.379997,2935900,97.998688
"1084",99.349998,100.099998,98.260002,99.830002,3156400,97.46174
"1085",100.029999,100.099998,98.800003,99.029999,3746100,96.680715
"1086",98.639999,99,97.269997,97.610001,4827300,95.294404
"1087",97.650002,97.980003,96.150002,97.410004,4460800,95.099151
"1088",98.040001,98.339996,97.029999,97.389999,3921900,95.079622
"1089",97.809998,98.129997,96.910004,98,3982400,95.675151
"1090",97.089996,97.510002,94.690002,94.699997,6479500,92.453434
"1091",94.580002,96.860001,93.639999,96.650002,6214200,94.357179
"1092",96.209999,96.519997,93.239998,93.5,6414500,91.281904
"1093",93.239998,94.57,91.610001,93.129997,6179100,90.920679
"1094",93.290001,94.059998,91.620003,91.68,5852400,89.505081
"1095",92.510002,95.010002,92.389999,92.800003,6791300,90.598514
"1096",91.43,92.75,90.050003,92.589996,9377600,90.393489
"1097",90.269997,94.150002,90.269997,93.239998,7439400,91.721501
"1098",94.199997,95.599998,93.980003,95.050003,7442600,93.502029
"1099",94.529999,95.300003,93.269997,94.029999,4270800,92.498636
"1100",95.040001,96.32,95.040001,95.889999,3990500,94.328345
"1101",95.529999,95.980003,94.050003,94.57,6211300,93.029842
"1102",97.599998,99.940002,97.339996,99.269997,11670100,97.653296
"1103",99.510002,99.68,98.370003,99.440002,4133800,97.820533
"1104",98.68,98.769997,97.150002,98.540001,4346100,96.935189
"1105",99.440002,101.160004,99.029999,101.160004,5053400,99.512522
"1106",101.529999,101.839996,99.839996,100.190002,4426400,98.558318
"1107",99.629997,100.580002,99.059998,100.160004,2648300,98.528808
"1108",101.349998,102.370003,100.839996,101.410004,5367700,99.758451
"1109",101.610001,101.760002,99.769997,100.220001,4434300,98.587829
"1110",99.75,100,98.040001,98.610001,4849000,97.004048
"1111",99.449997,99.639999,98.449997,99.410004,3515600,97.791023
"1112",99.510002,100.989998,99.239998,100.910004,3427700,99.266594
"1113",101.260002,101.830002,100.900002,101.760002,2708200,100.102749
"1114",101.860001,102.550003,101.860001,102.209999,3308100,100.545418
"1115",102.309998,102.800003,101.599998,102.529999,2464400,100.860206
"1116",102.169998,103.220001,101.519997,102.989998,2805400,101.312713
"1117",103.059998,103.18,100.68,101.110001,3924100,99.463334
"1118",101,101.699997,100.650002,101.339996,2660400,99.689584
"1119",101.25,102.080002,100.449997,101.699997,2477000,100.043721
"1120",101.699997,102.449997,101.309998,102.040001,2761200,100.378188
"1121",101.860001,102.300003,100.889999,101.300003,4679100,99.650242
"1122",100.330002,102.139999,100.07,102.089996,3052500,100.427369
"1123",104.300003,107.120003,104.199997,106.449997,8737800,104.716363
"1124",106.400002,106.470001,105.099998,105.959999,4108600,104.234346
"1125",106.099998,106.629997,105.330002,106.239998,3321500,104.509784
"1126",106.290001,106.440002,105.449997,105.790001,2463800,104.067116
"1127",104.389999,104.610001,100.120003,100.599998,5780900,98.961637
"1128",100.239998,100.470001,97.790001,99,7431800,97.387696
"1129",99.480003,99.959999,98.720001,99.510002,3899200,97.889393
"1130",100.040001,101.459999,99.959999,100.18,6930700,98.548479
"1131",99.690002,100.870003,99.510002,99.669998,3390100,98.046783
"1132",99.809998,99.959999,98.709999,98.779999,3605000,97.171278
"1133",98.660004,98.760002,95.199997,95.25,7192100,93.698768
"1134",94.169998,96.169998,93.800003,95.449997,6562900,93.895508
"1135",94.910004,95.019997,92.75,93.019997,6749600,91.505083
"1136",93.68,94.290001,92.529999,92.690002,4664900,91.180463
"1137",92,92,89.959999,90.5,10327200,89.026126
"1138",91.25,91.290001,89.389999,89.75,6924100,88.288341
"1139",89.230003,92.25,89.150002,89.339996,7649500,87.885014
"1140",89.400002,90.139999,88.029999,89.75,8671600,88.288341
"1141",91.889999,91.889999,90.550003,91.690002,8344400,90.196749
"1142",91.580002,91.980003,90.879997,91.709999,9689200,90.21642
"1143",92.459999,92.809998,91.849998,92.32,4577200,90.816486
"1144",92.989998,93.940002,92.650002,93.5,3554200,91.977269
"1145",93.639999,93.980003,93.269997,93.720001,1654200,92.193687
"1146",93.949997,94.660004,93.720001,94.230003,3120000,92.695383
"1147",94.199997,94.279999,93.589996,93.709999,2390500,92.183848
"1148",93.599998,93.629997,92.510002,92.589996,3197400,91.082085
"1149",92.889999,93.57,91.449997,91.529999,3251100,90.039351
"1150",91.769997,92.370003,90.660004,91.879997,3767900,90.383649
"1151",90.349998,90.419998,86.599998,87.029999,11301400,85.612637
"1152",87.279999,87.68,85.169998,86.470001,8660600,85.06176
"1153",87.370003,88.139999,86.419998,87.809998,6511100,86.379933
"1154",89.18,89.279999,87.839996,88.709999,7617800,87.265277
"1155",88.760002,88.889999,87.019997,87.650002,4852200,86.222543
"1156",87.730003,87.769997,86.07,86.889999,4351600,85.474918
"1157",87.68,87.900002,85.199997,86.370003,5070400,84.96339
"1158",84.889999,86.220001,84.269997,86.07,10366700,84.668273
"1159",85.370003,86.169998,84.300003,84.32,6683900,83.626903
"1160",84.239998,84.32,83.050003,83.860001,10424800,83.170685
"1161",84.419998,84.5,83.190002,83.970001,5937300,83.279781
"1162",83.589996,85.400002,83.589996,85.370003,6613100,84.668275
"1163",86.050003,87.360001,85.43,86.82,5567800,86.106353
"1164",86.790001,87,85.199997,85.610001,5027500,84.9063
"1165",85.360001,86.260002,84.900002,86.029999,8140500,85.322846
"1166",79.739998,81.349998,79.099998,79.849998,27489500,79.193644
"1167",80.400002,81.199997,79.959999,80.010002,14269300,79.352333
"1168",79.910004,80.18,78.809998,80,9157000,79.342413
"1169",79.510002,80.82,79.419998,79.970001,8150700,79.312661
"1170",80.080002,80.879997,79.489998,80.839996,7149000,80.175505
"1171",81.220001,84.110001,81.150002,83.919998,10895300,83.230189
"1172",82.779999,83.32,81.660004,81.949997,8806500,81.276381
"1173",82.400002,83.629997,81.870003,83.57,6640200,82.883068
"1174",83.599998,84.139999,82.800003,83.209999,5559300,82.526026
"1175",83.050003,84.870003,82.949997,84.669998,7693800,83.974024
"1176",85,85,83.459999,83.900002,6569100,83.210357
"1177",83.559998,83.669998,82.239998,83.410004,5722600,82.724387
"1178",84.080002,84.25,83.309998,83.529999,4623000,82.843396
"1179",84.110001,85.489998,84.029999,85.129997,5645500,84.430242
"1180",84.860001,85.580002,84.199997,85.379997,3924400,84.678187
"1181",84.919998,85.809998,84.580002,84.800003,3568600,84.102961
"1182",83.809998,84,82.209999,83.300003,5733500,82.615291
"1183",83.300003,84.620003,82.400002,84.440002,6029400,83.745919
"1184",83.900002,83.980003,83.139999,83.489998,5180000,82.803724
"1185",83.769997,84.690002,83.599998,84.5,3678700,83.805424
"1186",84.519997,85.360001,84.169998,85.150002,3449500,84.450082
"1187",85.099998,85.099998,83.559998,83.800003,4457000,83.111181
"1188",84.18,84.18,82.889999,82.900002,4370500,82.218577
"1189",82.900002,83.07,82.239998,83,4155000,82.317753
"1190",82.709999,83.790001,82.650002,82.839996,4331700,82.159065
"1191",82.57,82.610001,80.830002,81.730003,6863600,81.058196
"1192",81.730003,81.730003,80.059998,81.510002,7123500,80.840003
"1193",80.370003,81.209999,79.550003,80.059998,7913800,79.401917
"1194",80.169998,81.339996,80.099998,80.809998,4740500,80.145752
"1195",80.019997,80.760002,79.739998,79.910004,4850500,79.253156
"1196",80.150002,80.150002,79.260002,79.699997,4612200,79.044876
"1197",80.269997,80.480003,79.800003,80.190002,3612500,79.530854
"1198",79.900002,79.910004,78.190002,79.230003,7272700,78.578746
"1199",79.57,80,79.059998,79.970001,3598500,79.312661
"1200",79.349998,79.349998,78.25,78.449997,6979900,77.805151
"1201",78.25,81.440002,78.25,81.330002,12154300,80.661482
"1202",80.5,80.5,79.559998,80.089996,5236200,79.43167
"1203",80.620003,81.25,80.190002,81.190002,8216600,80.522634
"1204",81.190002,81.919998,81.019997,81.089996,4704000,80.42345
"1205",81.150002,81.199997,80.199997,80.480003,3978700,79.818471
"1206",81.029999,81.040001,79.830002,79.860001,4803000,79.203564
"1207",79.639999,80.800003,79.510002,79.879997,4238500,79.223397
"1208",79.459999,79.879997,78.760002,79.669998,6336900,79.015124
"1209",80.010002,81.519997,80,81.370003,4621200,80.701154
"1210",80.510002,80.650002,79.809998,80.029999,4848600,79.372165
"1211",80.029999,80.519997,79.389999,79.639999,4446200,78.985371
"1212",79.599998,80.5,79.400002,80.239998,3555300,79.580438
"1213",80.349998,82,79.980003,81.489998,4495400,80.820163
"1214",81.220001,81.43,80.5,80.540001,3526300,79.877975
"1215",80.839996,81.239998,79.919998,80.440002,4196200,79.778799
"1216",80.5,81.209999,80.279999,80.68,4291900,80.016824
"1217",81.099998,82.800003,80.739998,82.599998,6831900,81.92104
"1218",82.599998,82.610001,81.599998,82.139999,5293900,81.464822
"1219",82.550003,83.239998,81.540001,83,5898700,82.317753
"1220",83.290001,85.730003,83,85.160004,9643800,84.460002
"1221",84.400002,84.900002,84,84.339996,5692300,84.339996
"1222",83.5,83.589996,82.660004,83.279999,5314000,83.279999
"1223",83.959999,84.75,83.879997,84.599998,3914600,84.599998
"1224",84.660004,84.970001,83.610001,83.919998,5620900,83.919998
"1225",84.129997,84.940002,83.089996,84.870003,6520700,84.870003
"1226",86.849998,87.5,83.849998,84.790001,18917600,84.790001
"1227",84.699997,85.169998,84.019997,84.599998,5848100,84.599998
"1228",84.769997,85.940002,84.400002,85.330002,5912000,85.330002
"1229",85.419998,86.220001,84.5,86.199997,5736500,86.199997
"1230",85.690002,87.919998,85.459999,87.5,7021800,87.5
"1231",86.849998,87.300003,86.230003,86.879997,5460100,86.879997
"1232",87.690002,88.279999,86.760002,87.370003,4850100,87.370003
"1233",87.730003,87.959999,87.169998,87.300003,2751300,87.300003
"1234",87.57,88.220001,86.699997,87,4617500,87
"1235",87.75,87.940002,86.419998,86.989998,4464700,86.989998
"1236",86.650002,86.879997,85.889999,86.43,3888000,86.43
"1237",87.779999,87.839996,86.699997,87.309998,3569500,87.309998
"1238",88.400002,89.440002,88.089996,88.769997,6869900,88.769997
"1239",88.190002,88.339996,87.260002,88.160004,4049300,88.160004
"1240",88.589996,89.07,88.209999,88.440002,3178300,88.440002
"1241",88.779999,89.589996,88.650002,88.739998,3113600,88.739998
"1242",88.5,88.559998,87.599998,88.43,3080100,88.43
"1243",88.389999,88.5,87.650002,88.290001,3074400,88.290001
"1244",87.889999,87.910004,86.510002,87.239998,5671400,87.239998
"1245",87.629997,88.129997,87.129997,87.93,3836800,87.93
"1246",88.230003,89.620003,87.940002,89.330002,8148200,89.330002
"1247",89.18,89.5,88.629997,88.629997,3480700,88.629997
"1248",88.129997,88.150002,87.290001,87.839996,3123700,87.839996
"1249",87.989998,88.82,87.650002,87.919998,4517100,87.919998
"1250",87.330002,87.449997,85.730003,86.010002,5891300,86.010002
"1251",85.739998,86.330002,85.110001,85.32,4677600,85.32
"1252",86.059998,86.370003,84.699997,85.529999,3973500,85.529999
"1253",85.209999,86.68,85.07,86.169998,2808800,86.169998
"1254",86.599998,87.059998,85.809998,86.230003,2835900,86.230003
"1255",85.5,86.400002,85.32,85.470001,3765800,85.470001
"1256",85.010002,86.5,84.910004,86.050003,3934300,86.050003
"1257",85.800003,86.480003,85.779999,86.150002,3304200,86.150002
"1258",86.459999,87.620003,86.419998,86.730003,3962300,86.730003
"1259",87.449997,88.709999,87.360001,88.480003,4704400,88.480003
