"","SRCL.Open","SRCL.High","SRCL.Low","SRCL.Close","SRCL.Volume","SRCL.Adjusted"
"926",116.019997,116.389999,115.57,115.709999,459100,115.709999
"927",115.470001,116.5,115.080002,115.75,712100,115.75
"928",115.129997,117.129997,115.040001,116.870003,350500,116.870003
"929",116.870003,117,116.019997,116.360001,331400,116.360001
"930",115.769997,116.239998,115.18,115.5,313900,115.5
"931",115.68,116.419998,115.18,115.989998,320800,115.989998
"932",116.269997,116.82,114.639999,114.650002,414600,114.650002
"933",114.870003,116.120003,114.720001,115.220001,447200,115.220001
"934",115.260002,115.739998,114.339996,114.489998,328000,114.489998
"935",114.550003,115.050003,113.230003,113.459999,456800,113.459999
"936",113.75,113.830002,112.480003,112.980003,509700,112.980003
"937",113.199997,114.480003,112.440002,114,578700,114
"938",113.309998,114.230003,113,114.110001,527500,114.110001
"939",115.050003,115.459999,114.419998,115.389999,468100,115.389999
"940",115.639999,115.889999,114.470001,115.769997,454900,115.769997
"941",115.879997,116.949997,115.510002,116.779999,381800,116.779999
"942",117.019997,117.93,116.800003,117.699997,345100,117.699997
"943",117.550003,117.75,116.459999,116.699997,321500,116.699997
"944",116.720001,116.839996,115.919998,116.290001,249400,116.290001
"945",115.959999,116.220001,115.540001,115.769997,327000,115.769997
"946",116.25,116.260002,115.129997,115.610001,476300,115.610001
"947",115.709999,116.120003,114.970001,115.089996,296100,115.089996
"948",115.830002,116.169998,114.989998,115.160004,341400,115.160004
"949",115.230003,115.760002,114.529999,115.379997,300700,115.379997
"950",115.349998,115.849998,114.790001,115.330002,479900,115.330002
"951",115.07,115.959999,114.300003,114.379997,323900,114.379997
"952",115.010002,115.519997,113.900002,114.370003,683900,114.370003
"953",114.25,114.400002,112.330002,112.419998,720500,112.419998
"954",113.010002,113.019997,112.080002,112.919998,508000,112.919998
"955",113.260002,113.760002,111.959999,111.959999,319600,111.959999
"956",112.290001,112.510002,111.730003,112.150002,244500,112.150002
"957",112.190002,112.669998,111.790001,111.989998,385400,111.989998
"958",112.550003,113.690002,112.029999,113.620003,472100,113.620003
"959",113.949997,113.949997,112.889999,113.739998,291900,113.739998
"960",113.790001,114.010002,113.059998,113.75,338700,113.75
"961",114.169998,114.290001,113.580002,114.239998,354200,114.239998
"962",114.650002,114.739998,112.489998,112.580002,391100,112.580002
"963",112.620003,113.25,111.919998,112.290001,340300,112.290001
"964",112.559998,114.290001,112.260002,113.879997,534900,113.879997
"965",113.879997,114.080002,112.949997,113.309998,545400,113.309998
"966",113,113.75,111.470001,111.620003,545900,111.620003
"967",111.050003,111.919998,109.269997,109.330002,732000,109.330002
"968",109.809998,110.32,109.389999,110.139999,488000,110.139999
"969",110.379997,110.860001,108.620003,109.919998,414300,109.919998
"970",110.830002,110.910004,109.68,110.82,257900,110.82
"971",110.989998,111.610001,110.660004,111.150002,425100,111.150002
"972",111.769997,112.870003,111.220001,111.639999,251000,111.639999
"973",111.25,112.080002,110.93,111.629997,513600,111.629997
"974",111.849998,113.879997,111.559998,112.889999,573100,112.889999
"975",113.120003,114.459999,112.839996,113.110001,412900,113.110001
"976",115.910004,115.989998,113.199997,113.959999,655900,113.959999
"977",114.699997,115.5,114.010002,115.25,363900,115.25
"978",115.559998,116.589996,115.050003,115.860001,397400,115.860001
"979",115.510002,116.57,115.410004,116.440002,348800,116.440002
"980",116.25,116.540001,115.220001,115.989998,277400,115.989998
"981",116.489998,116.510002,115.25,115.529999,280100,115.529999
"982",114.809998,115.809998,114.330002,115.480003,431700,115.480003
"983",115.379997,115.68,114.769997,114.93,294600,114.93
"984",114.790001,116.690002,112.910004,114.75,580500,114.75
"985",114.379997,114.980003,113.839996,114.239998,226500,114.239998
"986",114.559998,114.559998,113.410004,113.900002,360200,113.900002
"987",114.400002,114.900002,114,114.269997,310400,114.269997
"988",114.279999,114.529999,113.879997,114.089996,544100,114.089996
"989",113.849998,114.43,113.230003,113.349998,413900,113.349998
"990",113.150002,113.639999,112.07,112.449997,472700,112.449997
"991",112.370003,113,111.029999,112.870003,457100,112.870003
"992",112.480003,113.059998,112.110001,112.970001,248400,112.970001
"993",112.629997,112.739998,111.529999,111.800003,415500,111.800003
"994",112.110001,112.370003,111.599998,112.260002,227800,112.260002
"995",112.050003,112.470001,111.510002,112.139999,299200,112.139999
"996",112.5,112.870003,112.080002,112.480003,203300,112.480003
"997",112.559998,113.18,112.190002,113.050003,307600,113.050003
"998",112.889999,114.029999,112.660004,112.699997,402900,112.699997
"999",112.910004,113.120003,112.150002,112.620003,264200,112.620003
"1000",113.199997,114.550003,112.459999,114.370003,870600,114.370003
"1001",114.239998,114.639999,113.730003,114.550003,325200,114.550003
"1002",114.620003,114.839996,114.220001,114.5,323800,114.5
"1003",114.269997,115.32,114.269997,115.260002,300500,115.260002
"1004",115.110001,115.379997,114.519997,115.209999,218400,115.209999
"1005",115.769997,115.989998,115.410004,115.760002,259700,115.760002
"1006",115.660004,116.510002,115.660004,116.080002,238600,116.080002
"1007",116.029999,116.18,115.440002,115.949997,252900,115.949997
"1008",115.419998,115.949997,115.040001,115.25,248400,115.25
"1009",115.339996,115.339996,114.5,114.970001,252700,114.970001
"1010",116.889999,118.790001,116.25,118.470001,749800,118.470001
"1011",118.029999,119.040001,117.230003,117.459999,398500,117.459999
"1012",117.059998,117.940002,117,117.470001,269800,117.470001
"1013",117.410004,118.050003,117.019997,117.75,354600,117.75
"1014",118.07,118.07,117.18,117.699997,370900,117.699997
"1015",118.059998,119,117.660004,118.900002,658300,118.900002
"1016",118.900002,119.730003,118.160004,118.620003,293300,118.620003
"1017",118.489998,119,118.07,118.43,224500,118.43
"1018",118.400002,119.029999,117.839996,118.660004,278700,118.660004
"1019",118.739998,118.739998,117.519997,118.339996,195000,118.339996
"1020",118.120003,118.989998,117.860001,118.440002,418600,118.440002
"1021",118.419998,118.669998,118.029999,118.419998,309500,118.419998
"1022",118.790001,119.540001,117.870003,119.150002,377200,119.150002
"1023",119,119.419998,118.699997,119.07,331600,119.07
"1024",119.449997,119.57,118.660004,119.230003,140400,119.230003
"1025",119.370003,119.559998,118.110001,119.480003,390800,119.480003
"1026",119.480003,119.480003,118.779999,118.949997,412300,118.949997
"1027",119.480003,120.190002,119.209999,119.43,337600,119.43
"1028",118.690002,119.169998,118.32,118.699997,291100,118.699997
"1029",118.989998,119.059998,118,119.010002,297400,119.010002
"1030",119.620003,119.849998,118.870003,119.120003,196200,119.120003
"1031",119.459999,119.800003,118.720001,119.309998,288900,119.309998
"1032",119.379997,119.730003,118.910004,119.440002,212400,119.440002
"1033",118.739998,119.470001,117.790001,118.120003,315400,118.120003
"1034",118.32,119.099998,117.510002,118.82,238700,118.82
"1035",118.489998,118.790001,117.559998,118.290001,212600,118.290001
"1036",118.720001,118.879997,117.760002,117.910004,323100,117.910004
"1037",117.669998,118.510002,117.510002,117.730003,182800,117.730003
"1038",118.010002,118.080002,117.089996,117.769997,310700,117.769997
"1039",118.870003,119.279999,117.769997,118.25,452800,118.25
"1040",117.790001,118.410004,117,118.18,391500,118.18
"1041",118.360001,119.68,118.029999,118.800003,506800,118.800003
"1042",124.330002,125.43,118.629997,119.650002,315700,119.650002
"1043",119.5,119.5,117.610001,117.650002,405600,117.650002
"1044",117.550003,118.040001,116.32,116.809998,323900,116.809998
"1045",116.949997,117.519997,116.279999,117.260002,248600,117.260002
"1046",116.830002,117.550003,116.32,117.360001,384200,117.360001
"1047",117,117.470001,116.580002,116.660004,288900,116.660004
"1048",117.160004,117.650002,116.769997,117.370003,328100,117.370003
"1049",117.610001,118.800003,117.290001,118.699997,287300,118.699997
"1050",118.449997,118.57,117.660004,117.690002,189700,117.690002
"1051",117.559998,118.300003,116.910004,118.139999,198300,118.139999
"1052",116.709999,118.889999,116.709999,117.940002,182500,117.940002
"1053",118.010002,118.989998,117.550003,118.870003,153900,118.870003
"1054",119.580002,119.620003,118.029999,118.620003,298700,118.620003
"1055",119.080002,119.449997,118.610001,119,262800,119
"1056",118.800003,119.540001,118.599998,119.410004,162200,119.410004
"1057",119.300003,119.849998,118.809998,119.769997,232300,119.769997
"1058",119.5,120,119.209999,119.980003,239300,119.980003
"1059",120,120.410004,119.360001,119.440002,215100,119.440002
"1060",119.699997,119.839996,118.75,119.019997,193600,119.019997
"1061",119.349998,119.769997,118.699997,119.059998,303300,119.059998
"1062",118.970001,119.660004,118.419998,118.790001,153700,118.790001
"1063",118.650002,119.029999,118.040001,118.800003,153300,118.800003
"1064",119.57,119.610001,118.470001,118.849998,188300,118.849998
"1065",118.730003,119.43,118.290001,119.410004,302600,119.410004
"1066",117.75,118.760002,117.510002,117.82,369600,117.82
"1067",117.839996,118.389999,117.510002,117.82,302600,117.82
"1068",117.870003,118.370003,117.639999,118.309998,205000,118.309998
"1069",118.18,118.589996,117.879997,118.459999,180500,118.459999
"1070",118.169998,118.339996,117.360001,117.5,278600,117.5
"1071",117.57,117.940002,117.199997,117.900002,197900,117.900002
"1072",117.620003,117.809998,117.239998,117.489998,164300,117.489998
"1073",117.540001,117.540001,116.660004,117.110001,216000,117.110001
"1074",117.43,117.57,117.110001,117.290001,196100,117.290001
"1075",117.230003,117.370003,116.290001,117.239998,223700,117.239998
"1076",117.720001,117.720001,116.400002,116.889999,343000,116.889999
"1077",117.019997,117.129997,116.599998,116.940002,238500,116.940002
"1078",117.269997,117.769997,116.760002,117.209999,702500,117.209999
"1079",116.889999,117.360001,116.349998,116.5,251700,116.5
"1080",116.019997,116.440002,115.519997,115.550003,281700,115.550003
"1081",115.860001,116.190002,115.5,115.739998,487900,115.739998
"1082",115.660004,115.879997,115.080002,115.309998,509000,115.309998
"1083",115.18,115.650002,115.010002,115.440002,338600,115.440002
"1084",115.300003,116.379997,115.199997,116.190002,359100,116.190002
"1085",116.199997,116.879997,115.790001,116.559998,410600,116.559998
"1086",116.870003,116.989998,116.019997,116.370003,546600,116.370003
"1087",116.489998,117.160004,116.199997,116.68,383300,116.68
"1088",116.970001,117.699997,116.720001,117.25,257100,117.25
"1089",117.68,118.019997,117.290001,117.940002,277000,117.940002
"1090",117.489998,117.709999,116.589996,116.910004,514500,116.910004
"1091",116.82,118.790001,116.519997,118.699997,402800,118.699997
"1092",118.75,119.5,117.419998,117.889999,486000,117.889999
"1093",117.889999,118.699997,116.860001,116.889999,436700,116.889999
"1094",117.019997,117.5,116.650002,116.989998,373700,116.989998
"1095",117.730003,118.419998,117.269997,117.580002,458000,117.580002
"1096",117.199997,117.550003,115.290001,116.150002,803100,116.150002
"1097",114.989998,117.779999,114.260002,117.120003,608100,117.120003
"1098",117.519997,118.870003,116.190002,118.330002,438600,118.330002
"1099",117.830002,119.010002,117.790001,118.959999,380800,118.959999
"1100",119.199997,122.550003,118.959999,122.389999,490900,122.389999
"1101",122.32,123.559998,121.769997,122.589996,667500,122.589996
"1102",123.620003,124.269997,123.059998,123.800003,580600,123.800003
"1103",124.120003,124.360001,121.959999,123.050003,546700,123.050003
"1104",122.32,123.330002,122.300003,123.139999,560700,123.139999
"1105",123.190002,124.129997,122.639999,124.050003,418600,124.050003
"1106",124.480003,125.120003,121.559998,122.779999,491200,122.779999
"1107",122.389999,123.800003,122.389999,123.730003,347700,123.730003
"1108",124.370003,126.089996,124.370003,126,683000,126
"1109",126.370003,127.980003,125.580002,126.529999,453300,126.529999
"1110",126.529999,126.529999,125.489998,125.879997,403900,125.879997
"1111",126.080002,126.580002,125.43,126.529999,275600,126.529999
"1112",126.75,127.720001,126.480003,127.589996,266400,127.589996
"1113",127.150002,127.690002,126.449997,127.540001,311700,127.540001
"1114",127.620003,128.100006,127.269997,127.739998,390400,127.739998
"1115",127.610001,128.289993,127.290001,127.629997,209000,127.629997
"1116",127.389999,127.779999,127.059998,127.690002,160000,127.690002
"1117",127.970001,128.490005,127.019997,127.940002,327000,127.940002
"1118",127.559998,128.259995,127.050003,127.480003,356900,127.480003
"1119",127.099998,127.650002,126.849998,127.470001,244000,127.470001
"1120",127.589996,128.240005,127.160004,127.190002,307500,127.190002
"1121",127.559998,127.559998,126.209999,127.050003,287300,127.050003
"1122",127.290001,127.32,126.400002,126.760002,316000,126.760002
"1123",128.240005,128.240005,126.110001,126.980003,578400,126.980003
"1124",127.589996,127.599998,126.629997,127.43,258000,127.43
"1125",126.580002,128.729996,126.169998,128.729996,846800,128.729996
"1126",128.25,128.479996,127.82,128.100006,272200,128.100006
"1127",133.479996,133.479996,128.369995,128.919998,223900,128.919998
"1128",129.100006,130.089996,128.339996,129.610001,457800,129.610001
"1129",129.660004,130.360001,128.770004,130.029999,500300,130.029999
"1130",129.660004,130.720001,128.029999,130.580002,320600,130.580002
"1131",130.220001,130.880005,129.660004,130.259995,321800,130.259995
"1132",130.089996,130.869995,129.720001,130.860001,361600,130.860001
"1133",130.710007,131.630005,130.270004,130.910004,294400,130.910004
"1134",129.889999,131,129.710007,130.979996,274400,130.979996
"1135",130.919998,131.130005,129.770004,130.110001,569000,130.110001
"1136",130.470001,131.919998,130.339996,130.529999,406400,130.529999
"1137",129.070007,131.580002,128,128,507300,128
"1138",128.270004,128.740005,127.110001,128.070007,402900,128.070007
"1139",127.800003,129.339996,126.790001,127.769997,515500,127.769997
"1140",127.699997,128.5,126.25,128.479996,560200,128.479996
"1141",130.110001,132.5,129.729996,132.5,610400,132.5
"1142",132.080002,133.630005,131.639999,132.070007,760500,132.070007
"1143",132.070007,132.960007,131.839996,132.949997,340400,132.949997
"1144",133.589996,134.139999,132.869995,133.429993,230600,133.429993
"1145",133.440002,133.860001,132.839996,133.270004,108800,133.270004
"1146",133.490005,134,132.460007,133.089996,125000,133.089996
"1147",132.720001,133.75,132.639999,133.279999,171800,133.279999
"1148",133.279999,133.470001,131.960007,132.589996,216700,132.589996
"1149",133.240005,133.770004,131.070007,131.080002,239300,131.080002
"1150",131.509995,132.270004,130.75,131.639999,230800,131.639999
"1151",131.020004,132.149994,129.919998,130.100006,420900,130.100006
"1152",130.360001,131.940002,129.979996,130.5,519900,130.5
"1153",130.740005,131.869995,130.639999,131.300003,441000,131.300003
"1154",131.869995,133.679993,131.830002,133.270004,443900,133.270004
"1155",133.160004,133.990005,131.720001,131.919998,240200,131.919998
"1156",131.699997,132.690002,131.25,132.320007,354800,132.320007
"1157",133.570007,136.800003,132.330002,135.210007,824200,135.210007
"1158",134.520004,135.119995,133.979996,134.75,539500,134.75
"1159",134.820007,136.160004,133.449997,133.509995,446400,133.509995
"1160",133.160004,134.380005,132.679993,134.149994,379300,134.149994
"1161",134.240005,134.979996,133.029999,134.199997,296600,134.199997
"1162",134.029999,134.899994,133.429993,134.289993,308500,134.289993
"1163",134.589996,135.369995,133.5,135.360001,424900,135.360001
"1164",134.759995,135.449997,134,135.100006,211700,135.100006
"1165",135.470001,135.470001,133.809998,135.279999,342900,135.279999
"1166",134.190002,135.380005,133.869995,134.440002,331800,134.440002
"1167",134.600006,135.869995,133.339996,133.449997,389600,133.449997
"1168",133,133.630005,132.100006,133.330002,297600,133.330002
"1169",132.289993,133.169998,131.009995,131.289993,501800,131.289993
"1170",133.710007,133.710007,130.380005,131.979996,474700,131.979996
"1171",132.649994,133.610001,132.050003,133.490005,539300,133.490005
"1172",133.309998,134.479996,132.869995,133.339996,478700,133.339996
"1173",133.139999,135.169998,129.759995,134.970001,483100,134.970001
"1174",134.880005,134.880005,129.580002,130.190002,806200,130.190002
"1175",129.669998,131.970001,129.669998,130.830002,541100,130.830002
"1176",130.899994,131.880005,130.630005,131.470001,461500,131.470001
"1177",131.539993,131.919998,130.479996,131.589996,389400,131.589996
"1178",131.970001,132.320007,131.470001,131.809998,448000,131.809998
"1179",132.389999,132.389999,130.720001,131.070007,494400,131.070007
"1180",131.039993,133.320007,130.720001,131.910004,566100,131.910004
"1181",131.669998,135.339996,131.020004,134.649994,521100,134.649994
"1182",134.789993,135.229996,133.020004,134.089996,503900,134.089996
"1183",133.869995,134.619995,132.850006,134.610001,594700,134.610001
"1184",134.740005,136,134.229996,134.860001,345600,134.860001
"1185",134.25,135.089996,134.039993,134.570007,293600,134.570007
"1186",134.770004,135.690002,134.339996,135.399994,274100,135.399994
"1187",135.309998,135.330002,134.339996,135,283200,135
"1188",134.850006,135.649994,134.050003,134.970001,369000,134.970001
"1189",135.369995,137.190002,135.029999,137.149994,525100,137.149994
"1190",132.009995,136.529999,132.009995,136.289993,379700,136.289993
"1191",134.979996,135.820007,134.75,135.110001,530600,135.110001
"1192",135.369995,136.449997,134.75,136.289993,323600,136.289993
"1193",136.630005,136.630005,134.75,136.190002,633600,136.190002
"1194",136.880005,137.559998,136.380005,137.539993,432100,137.539993
"1195",135.270004,137.039993,135.270004,136.059998,532200,136.059998
"1196",135.979996,136.300003,135.020004,135.669998,392200,135.669998
"1197",136.509995,137.029999,135.850006,136.880005,254500,136.880005
"1198",137.259995,137.259995,135.610001,136.410004,358000,136.410004
"1199",136.830002,138.830002,136.830002,138.679993,350500,138.679993
"1200",138.050003,139.149994,137.770004,138.809998,298600,138.809998
"1201",138.5,140.949997,138.009995,140.509995,332400,140.509995
"1202",140.509995,140.899994,139.639999,140,372500,140
"1203",140.449997,141,139.529999,139.789993,612200,139.789993
"1204",139.929993,141.320007,139.179993,140.529999,422600,140.529999
"1205",140.240005,140.850006,139.259995,140.339996,310700,140.339996
"1206",140.710007,140.710007,138.520004,138.600006,621700,138.600006
"1207",138.029999,138.789993,137.330002,138.289993,366700,138.289993
"1208",138.089996,139.520004,137.520004,138.960007,312900,138.960007
"1209",139.339996,141.25,139,140.860001,283000,140.860001
"1210",140.720001,141.440002,140.289993,140.429993,383500,140.429993
"1211",139.729996,139.979996,138.360001,138.800003,426300,138.800003
"1212",139.039993,140.419998,138.559998,140.139999,336900,140.139999
"1213",139.470001,141.350006,139,141.289993,387100,141.289993
"1214",141.199997,141.199997,139.899994,139.919998,284000,139.919998
"1215",139.919998,141.699997,139.809998,140.660004,299100,140.660004
"1216",140.759995,141.580002,140.210007,141.539993,414700,141.539993
"1217",141.639999,142.679993,141,141.929993,359100,141.929993
"1218",141.630005,142.690002,141.119995,141.559998,293800,141.559998
"1219",140.919998,141.649994,139.899994,140.809998,243400,140.809998
"1220",141.199997,141.720001,140.850006,141.190002,189200,141.190002
"1221",141.070007,141.070007,139.880005,140.830002,244200,140.830002
"1222",139.710007,140.240005,137.5,138.059998,521400,138.059998
"1223",138.330002,139.929993,138.330002,138.919998,231800,138.919998
"1224",139.619995,139.860001,138.869995,139.380005,257600,139.380005
"1225",140.279999,140.940002,138.710007,139.660004,302200,139.660004
"1226",138.850006,141.009995,138.850006,140.5,382600,140.5
"1227",133.330002,138.110001,131,136.940002,1313300,136.940002
"1228",137.5,138.990005,134.940002,135.059998,642500,135.059998
"1229",134.309998,135.960007,134.309998,135.289993,587100,135.289993
"1230",134.5,135.339996,133.309998,134.070007,641100,134.070007
"1231",133.279999,134.850006,133.020004,133.429993,586800,133.429993
"1232",133.869995,134.550003,133.380005,134.179993,628100,134.179993
"1233",134.929993,136.169998,134.580002,135.240005,396500,135.240005
"1234",134.910004,135.330002,132.639999,132.759995,604400,132.759995
"1235",133.080002,133.350006,132.149994,132.800003,389400,132.800003
"1236",132.740005,133.339996,132.350006,133.100006,372300,133.100006
"1237",134,135.279999,132.789993,134.009995,284800,134.009995
"1238",133.809998,134.800003,133.479996,133.570007,360000,133.570007
"1239",132.800003,134.539993,132.529999,134.339996,330600,134.339996
"1240",134.5,135.350006,133.929993,134.419998,496500,134.419998
"1241",135.470001,136.820007,135.039993,136.710007,357800,136.710007
"1242",137.020004,137.770004,136.179993,136.800003,472100,136.800003
"1243",136.360001,138.75,136.360001,138.199997,692500,138.199997
"1244",138.410004,138.910004,137.889999,138.460007,263200,138.460007
"1245",138.669998,138.75,137.389999,137.800003,314800,137.800003
"1246",137.5,138.610001,137.5,138.25,325100,138.25
"1247",138.610001,139.220001,137.910004,138.240005,277900,138.240005
"1248",137.589996,138,136.679993,137.360001,333300,137.360001
"1249",137.889999,138.529999,137.419998,138.449997,214200,138.449997
"1250",138.179993,138.380005,137.710007,138.169998,313400,138.169998
"1251",138.25,138.649994,136.990005,137.300003,492600,137.300003
"1252",137.369995,138.080002,136.410004,137.580002,288000,137.580002
"1253",137.149994,137.5,136.389999,136.880005,284100,136.880005
"1254",137.419998,137.869995,137,137.529999,295200,137.529999
"1255",137.529999,137.740005,136.630005,136.720001,313100,136.720001
"1256",135.410004,136.869995,135.199997,136.399994,332300,136.399994
"1257",136.130005,136.809998,135.919998,136.399994,285900,136.399994
"1258",135.979996,136.399994,135.119995,135.339996,477000,135.339996
"1259",135.380005,136.990005,135.179993,136.610001,392800,136.610001
