"","LTD.Open","LTD.High","LTD.Low","LTD.Close","LTD.Volume","LTD.Adjusted"
"1113",51.33,51.33,51.33,51.33,0,51.33
"1114",51.85,51.85,51.85,51.85,0,51.85
"1115",51.57,51.57,51.57,51.57,0,51.57
"1116",53.12,53.12,53.12,53.12,0,53.12
"1117",53.21,53.21,53.21,53.21,0,53.21
"1118",53.69,53.69,53.69,53.69,0,53.69
"1119",53.36,53.36,53.36,53.36,0,53.36
"1120",52.92,52.92,52.92,52.92,0,52.92
"1121",52.26,52.26,52.26,52.26,0,52.26
"1122",52.12,52.12,52.12,52.12,0,52.12
"1123",54.01,54.01,54.01,54.01,0,54.01
"1124",53.04,53.04,53.04,53.04,0,53.04
"1125",52.25,52.25,52.25,52.25,0,52.25
"1126",53.16,53.16,53.16,53.16,0,53.16
"1127",52.92,52.92,52.92,52.92,0,52.92
"1128",52.21,52.21,52.21,52.21,0,52.21
"1129",51.71,51.71,51.71,51.71,0,51.71
"1130",52.74,52.74,52.74,52.74,0,52.74
"1131",51.51,51.51,51.51,51.51,0,51.51
"1132",52.61,52.61,52.61,52.61,0,52.61
"1133",53.01,53.01,53.01,53.01,0,53.01
"1134",53.71,53.71,53.71,53.71,0,53.71
"1135",55.2,55.2,55.2,55.2,0,55.2
"1136",54.86,54.86,54.86,54.86,0,54.86
"1137",55.66,55.66,55.66,55.66,0,55.66
"1138",55.26,55.26,55.26,55.26,0,55.26
"1139",55.99,55.99,54.97,54.97,0,54.97
"1140",55.72,55.72,55.72,55.72,0,55.72
"1141",56.69,56.69,56.69,56.69,0,56.69
"1142",58.12,58.12,58.12,58.12,0,58.12
"1143",57.56,57.56,57.56,57.56,0,57.56
"1144",59.63,59.63,59.63,59.63,0,59.63
"1145",59.43,59.43,59.43,59.43,0,59.43
"1146",59.69,59.69,59.69,59.69,0,59.69
"1147",61.68,61.68,61.68,61.68,0,61.68
"1148",60.51,60.51,60.51,60.51,0,60.51
"1149",61.59,61.59,61.59,61.59,0,61.59
"1150",61.25,61.25,61.25,61.25,0,61.25
"1151",62.76,62.76,62.76,62.76,0,62.76
"1152",61.99,61.99,61.99,61.99,0,61.99
"1153",61.42,61.42,61.42,61.42,0,61.42
"1154",62.22,62.22,62.22,62.22,0,62.22
"1155",61.4,61.4,61.4,61.4,0,61.4
"1156",61.83,61.83,61.83,61.83,0,61.83
"1157",63.86,63.86,63.86,63.86,0,63.86
"1158",63.57,63.57,63.57,63.57,0,63.57
"1159",64.77,64.77,64.77,64.77,0,64.77
"1160",63.46,63.46,63.46,63.46,0,63.46
"1161",64.04,64.04,64.04,64.04,0,64.04
"1162",64.27,64.27,64.27,64.27,0,64.27
"1163",64.72,64.72,64.72,64.72,0,64.72
"1164",64.9,64.9,64.9,64.9,0,64.9
"1165",65.39,65.39,65.39,65.39,0,65.39
"1166",66.76,66.76,66.76,66.76,0,66.76
"1167",66.87,66.87,66.87,66.87,0,66.87
"1168",67.44,67.44,67.44,67.44,0,67.44
"1169",66.38,66.38,66.38,66.38,0,66.38
"1170",66.59,66.59,66.59,66.59,0,66.59
"1171",65.78,65.78,65.78,65.78,0,65.78
"1172",66.74,66.74,66.74,66.74,0,66.74
"1173",66.89,66.89,66.89,66.89,0,66.89
"1174",66.79,66.79,66.79,66.79,0,66.79
"1175",65.18,65.18,65.18,65.18,0,65.18
"1176",67.29,67.29,67.29,67.29,0,67.29
"1177",69.03,69.03,69.03,69.03,0,69.03
"1178",68.27,68.27,68.27,68.27,0,68.27
"1179",68.85,68.85,68.85,68.85,0,68.85
"1180",68.85,68.85,68.85,68.85,0,68.85
"1181",68.85,68.85,68.85,68.85,0,68.85
"1182",68.85,68.85,68.85,68.85,0,68.85
"1183",70.06,70.06,70.06,70.06,0,70.06
"1184",70.97,70.97,70.83,70.83,0,70.83
"1185",70.83,70.83,70.83,70.83,0,70.83
"1186",70.83,70.83,70.83,70.83,0,70.83
"1187",71.89,71.89,71.89,71.89,0,71.89
"1188",71.65,71.65,71.65,71.65,0,71.65
"1189",70.81,70.81,70.81,70.81,0,70.81
"1190",70.74,70.74,70.74,70.74,0,70.74
"1191",74.12,74.12,74.12,74.12,0,74.12
"1192",73.24,73.24,73.24,73.24,0,73.24
"1193",71.89,71.89,71.89,71.89,0,71.89
"1194",72.49,72.49,72.49,72.49,0,72.49
"1195",69.85,69.85,69.85,69.85,0,69.85
"1196",70.31,70.31,70.31,70.31,0,70.31
"1197",68.94,68.94,68.94,68.94,0,68.94
"1198",70.85,70.85,70.85,70.85,0,70.85
"1199",70.89,70.89,70.89,70.89,0,70.89
"1200",70.86,70.86,70.86,70.86,0,70.86
"1201",71.1,71.1,71.1,71.1,0,71.1
"1202",73.87,74.74,73.87,74.74,0,74.74
"1203",75.7,75.7,75.7,75.7,0,75.7
"1204",75.74,75.74,75.74,75.74,0,75.74
"1205",75.72,75.72,75.72,75.72,0,75.72
"1206",75.19,75.19,75.19,75.19,0,75.19
"1207",76.28,76.28,76.28,76.28,0,76.28
"1208",74.94,74.94,74.94,74.94,0,74.94
"1209",74.54,74.54,74.54,74.54,0,74.54
"1210",75.75,75.75,75.75,75.75,0,75.75
"1211",75.88,75.88,75.88,75.88,0,75.88
"1212",79.44,79.44,79.44,79.44,0,79.44
"1213",81.86,81.86,81.86,81.86,0,81.86
"1214",81.59,81.59,81.59,81.59,0,81.59
"1215",82.25,82.25,82.25,82.25,0,82.25
"1216",82.67,82.67,82.67,82.67,0,82.67
"1217",82.95,82.95,82.95,82.95,0,82.95
"1218",82.59,82.59,82.59,82.59,0,82.59
"1219",82.9,82.9,82.9,82.9,0,82.9
"1220",79.3,79.3,79.3,79.3,0,79.3
"1221",79.05,79.05,79.05,79.05,0,79.05
"1222",78.97,78.97,78.97,78.97,0,78.97
"1223",79.33,79.33,79.33,79.33,0,79.33
"1224",80.73,80.73,80.73,80.73,0,80.73
"1225",80.45,80.45,80.45,80.45,0,80.45
"1226",79.04,79.04,79.04,79.04,0,79.04
"1227",81.87,81.87,81.87,81.87,0,81.87
"1228",82.22,82.22,82.22,82.22,0,82.22
"1229",82.3,82.3,82.3,82.3,0,82.3
"1230",81.59,81.59,81.59,81.59,0,81.59
"1231",82.77,82.77,82.77,82.77,0,82.77
"1232",82.74,82.74,82.74,82.74,0,82.74
"1233",82.9,82.9,82.9,82.9,0,82.9
"1234",84.22,84.22,84.22,84.22,0,84.22
"1235",84.47,84.47,84.47,84.47,0,84.47
"1236",85.42,85.42,85.42,85.42,0,85.42
"1237",87.15,87.15,87.15,87.15,0,87.15
"1238",86.57,86.57,86.57,86.57,0,86.57
"1239",86.89,86.89,86.89,86.89,0,86.89
"1240",86.41,86.41,86.41,86.41,0,86.41
"1241",84.85,84.85,84.85,84.85,0,84.85
"1242",87.35,87.35,87.35,87.35,0,87.35
"1243",86.69,86.69,86.69,86.69,0,86.69
"1244",85.64,85.64,85.64,85.64,0,85.64
"1245",86,86,86,86,0,86
"1246",84.09,84.09,84.09,84.09,0,84.09
"1247",84.98,84.98,84.98,84.98,0,84.98
"1248",86,86,86,86,0,86
"1249",86.96,86.96,86.96,86.96,0,86.96
"1250",86.98,86.98,86.98,86.98,0,86.98
"1251",86.16,86.16,86.16,86.16,0,86.16
"1252",86.16,86.16,86.16,86.16,0,86.16
"1253",86.16,86.16,86.16,86.16,0,86.16
"1254",86.9,86.9,86.9,86.9,0,86.9
"1255",86.54,86.54,86.54,86.54,0,86.54
"1256",87.74,87.74,87.74,87.74,0,87.74
"1257",88.51,88.51,88.51,88.51,0,88.51
"1258",89.12,89.12,89.12,89.12,0,89.12
"1259",88.98,88.98,88.98,88.98,0,88.98
"1260",87.98,87.98,87.98,87.98,0,87.98
"1261",87.35,87.35,87.35,87.35,0,87.35
"1262",85.35,85.35,85.35,85.35,0,85.35
"1263",83.15,83.15,83.15,83.15,0,83.15
"1264",85.11,85.11,85.11,85.11,0,85.11
"1265",85.97,85.97,85.97,85.97,0,85.97
"1266",84.98,84.98,84.98,84.98,0,84.98
"1267",84.55,84.55,84.55,84.55,0,84.55
"1268",83.88,83.88,83.88,83.88,0,83.88
"1269",82.87,82.87,82.87,82.87,0,82.87
"1270",82,82,82,82,0,82
"1271",80.17,80.17,80.17,80.17,0,80.17
"1272",80.17,80.17,80.17,80.17,0,80.17
"1273",81.67,81.67,81.67,81.67,0,81.67
"1274",81.19,81.19,81.19,81.19,0,81.19
"1275",80.15,80.15,80.15,80.15,0,80.15
"1276",79.87,79.87,79.87,79.87,0,79.87
"1277",79.59,79.59,79.59,79.59,0,79.59
"1278",80.82,80.82,80.82,80.82,0,80.82
"1279",79.85,79.85,79.85,79.85,0,79.85
"1280",78.49,78.49,78.49,78.49,0,78.49
"1281",76.35,76.35,76.35,76.35,0,76.35
"1282",76.94,76.94,76.94,76.94,0,76.94
"1283",76.98,76.98,76.98,76.98,0,76.98
"1284",78.59,78.59,78.59,78.59,0,78.59
"1285",79.33,79.33,79.33,79.33,0,79.33
"1286",78.75,78.75,78.75,78.75,0,78.75
"1287",79.2,79.2,79.2,79.2,0,79.2
"1288",78.42,78.42,78.42,78.42,0,78.42
"1289",79.72,79.72,79.72,79.72,0,79.72
"1290",78.6,78.6,78.6,78.6,0,78.6
"1291",79.65,79.65,79.65,79.65,0,79.65
"1292",79.6,79.6,79.6,79.6,0,79.6
"1293",79.13,79.13,79.13,79.13,0,79.13
"1294",78.86,78.86,78.86,78.86,0,78.86
"1295",76.81,76.81,76.81,76.81,0,76.81
"1296",76.18,76.18,76.18,76.18,0,76.18
"1297",77.4,77.4,77.4,77.4,0,77.4
"1298",76.75,76.75,76.75,76.75,0,76.75
"1299",74.07,74.07,74.07,74.07,0,74.07
"1300",74.15,74.15,74.15,74.15,0,74.15
