"","PRGO.Open","PRGO.High","PRGO.Low","PRGO.Close","PRGO.Volume","PRGO.Adjusted"
"913",154.800003,155.880005,152.759995,152.789993,750800,152.14092
"914",152.889999,154.559998,151.130005,153.320007,1043000,152.668682
"915",153.910004,157.160004,153.910004,157.050003,803800,156.382832
"916",154.940002,155.550003,152.960007,153.679993,1159500,153.027138
"917",153.770004,156.179993,153.199997,155.899994,914300,155.237709
"918",154.729996,156.690002,152.039993,155.660004,785000,154.998738
"919",155.020004,155.350006,151.529999,152.070007,1062500,151.423992
"920",152.649994,156.149994,152.479996,155.789993,1187700,155.128175
"921",155.639999,155.75,151.910004,153.279999,1549100,152.628844
"922",153.869995,155.220001,144.460007,146.490005,3765100,145.867695
"923",146.490005,146.490005,144.669998,145.740005,2212600,145.120881
"924",145.729996,147.660004,144.830002,147.320007,1914600,146.694171
"925",147.419998,147.869995,145.910004,147.830002,1060000,147.201999
"926",147.660004,149.139999,147.399994,148.869995,1012800,148.237574
"927",148.949997,150.899994,148.410004,150.759995,1450800,150.119545
"928",150.960007,151.949997,148.860001,149.279999,930200,148.645836
"929",150.580002,156.380005,150.529999,156.139999,1520400,155.476694
"930",155.949997,157.380005,154.490005,154.720001,892200,154.062729
"931",155.110001,161.509995,154.539993,161.029999,1546600,160.34592
"932",160.210007,161.029999,158.410004,159.059998,1554400,158.384288
"933",158.869995,161,158.429993,160.509995,881500,159.828125
"934",160.5,161.940002,159.410004,161.149994,818600,160.465406
"935",161.419998,166.75,161,162.960007,1409700,162.373525
"936",163.139999,166.360001,162.529999,166.320007,1278600,165.721434
"937",166.559998,168.389999,161.580002,164.440002,2114700,163.848195
"938",162.949997,165.009995,162.009995,164.949997,1375700,164.356354
"939",167.110001,168.009995,165.820007,167.600006,864800,166.996826
"940",167.830002,167.970001,166.009995,166.949997,523200,166.349156
"941",167.880005,168.240005,163.399994,163.889999,659600,163.300171
"942",164.580002,165.449997,162.300003,164.479996,694100,163.888044
"943",164.259995,165.399994,163.5,165.320007,775500,164.725032
"944",165.059998,165.839996,163.809998,163.910004,477000,163.320103
"945",163.690002,166.570007,163.630005,165.850006,823600,165.253124
"946",166.350006,167.25,162.479996,162.820007,849900,162.23403
"947",162.820007,165.580002,161.25,165.490005,1110200,164.894419
"948",165.729996,167.389999,164.639999,165.149994,658500,164.555631
"949",165.539993,168.229996,164.960007,167.479996,530500,166.877247
"950",167,168.100006,165,166.160004,783000,165.562006
"951",166.100006,166.429993,163.369995,164,615200,163.409776
"952",164.800003,165.990005,158.929993,159.009995,1801000,158.437729
"953",159.660004,160.009995,155.5,155.940002,1231800,155.378786
"954",157.410004,160.179993,155.509995,158.050003,858700,157.481192
"955",158.270004,159.029999,155.360001,155.550003,719800,154.99019
"956",156.559998,156.830002,152.970001,154.050003,993400,153.495588
"957",153.25,155.979996,151.869995,153.160004,741400,152.608792
"958",154.160004,154.800003,152.710007,154.660004,774100,154.103393
"959",154.860001,156.880005,154.369995,155.850006,646400,155.289113
"960",156.779999,158.990005,156.580002,157.199997,793700,156.634245
"961",157.220001,157.220001,151.869995,152.770004,1338400,152.220196
"962",153.100006,155.869995,150.910004,151.029999,726000,150.486453
"963",152.320007,152.850006,146.470001,146.990005,1314700,146.460999
"964",149.580002,149.789993,145.020004,148.270004,1442800,147.736391
"965",148.800003,149.830002,147.399994,149.660004,990800,149.121388
"966",149.779999,150,141.729996,144.25,1977500,143.730855
"967",143.279999,144.490005,139.220001,140.070007,1607100,139.565905
"968",140.470001,143.630005,138.100006,140.479996,1312500,139.974418
"969",141.070007,141.960007,137.529999,140.860001,1359500,140.353056
"970",141.479996,143.770004,141.119995,143.320007,934400,142.804209
"971",142.559998,143.690002,141.289993,141.990005,842700,141.478994
"972",141.820007,145.690002,141.160004,145.149994,610600,144.627609
"973",147.610001,156,147.410004,151.550003,2188200,151.004585
"974",151.550003,151.809998,148.729996,149.929993,1007900,149.390405
"975",150.919998,151.009995,147.279999,147.699997,777400,147.168435
"976",146.419998,148.570007,145.240005,146.699997,878300,146.172034
"977",147.440002,149,145.169998,147.039993,1104900,146.510807
"978",147.25,147.880005,144.820007,145.690002,850800,145.165675
"979",144.850006,145.520004,143.600006,144.860001,1079100,144.33866
"980",145.149994,146.490005,144.979996,146.020004,809000,145.494489
"981",145.229996,146.339996,144.669998,145.279999,496000,144.757146
"982",144.220001,146.320007,143.210007,145.800003,727700,145.275279
"983",144.970001,145.899994,142.990005,142.990005,921500,142.475395
"984",134.380005,135.490005,129.179993,130.550003,4590900,130.080163
"985",130.550003,131.759995,125.370003,126.870003,3195600,126.413407
"986",126.239998,129.660004,125.839996,129.509995,2092900,129.043897
"987",130.559998,132.520004,130.369995,130.820007,1479900,130.349195
"988",131.389999,131.919998,130.740005,131.309998,1173600,130.837422
"989",131.320007,132.149994,130.979996,131.259995,1203000,130.787599
"990",131.759995,132.509995,130.199997,132.369995,1491900,131.893605
"991",132.699997,132.929993,131.059998,132.800003,1810300,132.322065
"992",132.899994,134.130005,132.240005,133.169998,1194100,132.690729
"993",133.270004,133.410004,131.759995,132.899994,1082600,132.421696
"994",133.350006,133.779999,132.550003,133.139999,1252500,132.660838
"995",132.979996,137.020004,132.839996,136.830002,1104400,136.33756
"996",137.199997,139.240005,135.070007,138.630005,1723300,138.131085
"997",139.880005,140.009995,135.770004,135.839996,1205400,135.351118
"998",135.360001,137.160004,134.889999,136.720001,2031500,136.333332
"999",137.330002,139.690002,137.009995,138.800003,936300,138.407452
"1000",138.169998,138.970001,137.470001,138.199997,1002400,137.809142
"1001",138.75,139.830002,138.240005,138.660004,861100,138.267848
"1002",138.039993,138.710007,136.660004,137.509995,935600,137.121091
"1003",136.960007,137.679993,136.179993,136.539993,1371700,136.153834
"1004",137.25,140.210007,136.25,139.339996,1575600,138.945918
"1005",139.880005,139.880005,138.220001,138.949997,659900,138.557021
"1006",140.440002,140.630005,139.220001,140.029999,1128700,139.633969
"1007",140.130005,140.789993,139,139.410004,943400,139.015727
"1008",139.050003,141.25,138.520004,141.169998,780900,140.770744
"1009",141.720001,143.580002,141.020004,142.679993,1671600,142.276468
"1010",142.679993,142.679993,140,140.389999,874100,139.992951
"1011",140.210007,142.270004,140.119995,141.679993,871300,141.279296
"1012",141.649994,142.009995,140.630005,141.5,502300,141.099812
"1013",141.529999,143.669998,141.410004,143.619995,1093400,143.213812
"1014",143.589996,143.600006,141.350006,141.860001,1244300,141.458795
"1015",141.919998,144.059998,141.919998,143.910004,1344600,143.503
"1016",144.419998,144.690002,143.270004,144.300003,558300,143.891897
"1017",144.770004,145.509995,144.179993,145,760500,144.589914
"1018",144.740005,148.020004,144.740005,147.940002,984000,147.521601
"1019",148.279999,149.009995,147.070007,148.899994,1296800,148.478878
"1020",148.220001,148.850006,145.660004,145.970001,2490200,145.557172
"1021",145.100006,146.679993,145.020004,145.759995,1184000,145.347759
"1022",146.350006,150.740005,146.059998,150.419998,1370100,149.994583
"1023",150.869995,153.720001,148.860001,153.309998,1610100,152.876409
"1024",152.919998,153.740005,150.600006,153.309998,1111500,152.876409
"1025",153.589996,155.669998,150.429993,151.149994,1541000,150.722514
"1026",151.759995,152.039993,146.710007,148.839996,1297900,148.41905
"1027",149.449997,149.789993,147.190002,148.059998,1494000,147.641257
"1028",145.979996,147.600006,144.5,147.270004,945100,146.853498
"1029",145.5,146.809998,143.479996,146.149994,1316500,145.736655
"1030",147.130005,160.649994,144.149994,158.850006,8133200,158.40075
"1031",156.25,157.529999,152.539993,153.440002,2710700,153.006046
"1032",154.399994,155.419998,152.570007,155.350006,1230200,154.910648
"1033",155.139999,155.550003,151.440002,151.860001,1198400,151.430513
"1034",152,154.910004,150.5,154.809998,800300,154.372167
"1035",154.440002,154.630005,150.75,151.089996,1009800,150.662687
"1036",152.169998,155.779999,151.820007,155.330002,1295200,154.890701
"1037",155.880005,157.520004,155.210007,157.279999,1176800,156.835183
"1038",157.229996,157.419998,155.490005,157.070007,804800,156.625785
"1039",156.949997,156.949997,154.800003,154.990005,402500,154.551666
"1040",155.199997,155.580002,153.25,153.839996,683500,153.404909
"1041",154.330002,155.050003,153.100006,154.639999,443200,154.20265
"1042",155.279999,155.589996,153.520004,153.889999,586700,153.454771
"1043",153.330002,153.440002,150.330002,150.449997,913600,150.024497
"1044",150.009995,152.479996,150.009995,151.589996,792600,151.161272
"1045",151.740005,152.330002,148.330002,150.009995,705800,149.585739
"1046",148.759995,150.009995,147.050003,148.100006,728200,147.681153
"1047",146.050003,146.380005,141.479996,142.820007,2091800,142.416087
"1048",143.259995,143.589996,141.259995,141.559998,778600,141.15964
"1049",141.460007,143.419998,140.059998,143.279999,1188700,142.874777
"1050",144.679993,144.679993,142.190002,142.25,892900,141.847691
"1051",141.839996,142.320007,137.779999,139,1652600,138.606883
"1052",139.619995,140.110001,137.289993,139.149994,1897000,138.756453
"1053",145.410004,149.770004,145.149994,149.289993,2593000,148.867774
"1054",149.699997,149.699997,146.720001,148.529999,1274900,148.109929
"1055",147.990005,148.399994,146.369995,147.880005,1063300,147.461773
"1056",146.839996,151.470001,146.839996,150.839996,1099200,150.413394
"1057",149.589996,150.759995,148.720001,149.429993,607500,149.007378
"1058",149.229996,149.800003,147.550003,147.75,486400,147.332136
"1059",147.779999,149.770004,147.440002,149.220001,528500,148.79798
"1060",148.410004,149.369995,147.800003,147.990005,514500,147.571463
"1061",149.210007,149.210007,147.979996,148.119995,556400,147.701085
"1062",149.5,150.259995,148.380005,148.820007,980000,148.504391
"1063",148.570007,150.169998,148.020004,150.029999,709600,149.711816
"1064",152.630005,153,148.190002,148.740005,578400,148.424559
"1065",149.440002,150.570007,148.820007,148.949997,930200,148.634105
"1066",149.839996,150.559998,149.130005,149.940002,939200,149.622011
"1067",150.160004,150.160004,145.740005,146.070007,885600,145.760223
"1068",146.589996,146.940002,145.160004,146.270004,839300,145.959796
"1069",146.449997,146.449997,143.919998,144.830002,1296100,144.522847
"1070",144.470001,144.740005,142.520004,143.179993,951800,142.876338
"1071",143.729996,146.380005,143.380005,145.889999,1159000,145.580597
"1072",145.520004,146.139999,144.360001,145.149994,541200,144.842161
"1073",145.550003,145.550003,144.080002,144.5,681800,144.193545
"1074",145.460007,145.460007,142.479996,143.679993,564600,143.375277
"1075",143.320007,145.600006,135,145.259995,885700,144.951928
"1076",145.779999,146.75,145.279999,146,942100,145.690364
"1077",146.800003,146.880005,146.279999,146.639999,803900,146.329006
"1078",146.460007,147.860001,145.960007,147.270004,1425500,146.957675
"1079",147.649994,149.880005,147.300003,149.759995,1017100,149.442385
"1080",146.960007,149.940002,146.960007,149.419998,926200,149.103109
"1081",149.710007,153.169998,149.130005,152.889999,771100,152.565751
"1082",152.830002,153.100006,150.619995,150.770004,732700,150.450252
"1083",151.520004,151.910004,149.830002,150.720001,564800,150.400355
"1084",150.119995,150.589996,148.580002,149.729996,561800,149.412449
"1085",150.210007,151.179993,149.309998,150.190002,917100,149.871481
"1086",151.039993,151.039993,148.440002,149.179993,796600,148.863613
"1087",149.539993,151.929993,149.539993,151.460007,772600,151.138791
"1088",152.660004,157.360001,151.630005,155.160004,1033500,154.830941
"1089",155.649994,155.839996,152.720001,153.020004,601600,152.695481
"1090",152.539993,152.839996,149.520004,149.960007,1092100,149.641973
"1091",150.350006,151.520004,147.520004,151.429993,884700,151.108841
"1092",150.759995,153.869995,150.5,152.389999,1100000,152.066812
"1093",152.660004,154.699997,149.190002,149.190002,853600,148.873601
"1094",148.800003,149.429993,145.630005,145.720001,862300,145.410959
"1095",146.089996,148.559998,144.979996,147.179993,680600,146.867854
"1096",145.710007,147.059998,142.679993,145.850006,958800,145.540688
"1097",144.570007,146.470001,142.380005,145.690002,814800,145.381024
"1098",147.419998,148.679993,144.509995,145.779999,825700,145.47083
"1099",146.690002,149.630005,146.389999,148.470001,964700,148.155127
"1100",149.600006,150.160004,148.210007,150.160004,642300,149.841545
"1101",149.949997,151.479996,148.940002,150.259995,587900,149.941324
"1102",151.360001,155.419998,151.220001,153.910004,815200,153.583592
"1103",154.970001,155.490005,153.399994,155.149994,464500,154.820953
"1104",155.169998,155.610001,154.169998,154.809998,596800,154.481678
"1105",155.360001,156.350006,154.869995,156.169998,409600,155.838794
"1106",155.699997,156.199997,154.119995,155,511200,154.671277
"1107",156.600006,161.350006,156.300003,161.330002,1206400,160.987854
"1108",163.630005,163.630005,160.850006,161.449997,836500,161.107595
"1109",160.589996,161.149994,159.229996,159.949997,884500,159.610776
"1110",159.490005,160.289993,159.229996,159.850006,571100,159.510997
"1111",160.050003,160.490005,158.300003,158.5,876500,158.163854
"1112",160.779999,160.850006,145.410004,152.490005,4923900,152.166606
"1113",153.139999,155.889999,152.619995,155.770004,1927100,155.439648
"1114",155.100006,156.559998,153.889999,156.559998,1510600,156.227966
"1115",156.179993,157.320007,155.259995,155.440002,1083800,155.110346
"1116",154.770004,155.039993,153.850006,154.869995,1399900,154.541548
"1117",154.720001,156.009995,154.270004,155.529999,688000,155.200152
"1118",155.059998,155.470001,153.770004,154.460007,764800,154.132429
"1119",153.050003,155.559998,152.970001,153.309998,1017800,152.984859
"1120",152.899994,160.160004,152.880005,159.940002,1347700,159.600803
"1121",160.179993,160.399994,158.339996,158.809998,620300,158.473194
"1122",154.570007,157.960007,154,154.270004,1515700,153.94283
"1123",153.300003,155.449997,152.610001,154.5,3125600,154.172338
"1124",154.710007,158.240005,154.559998,156.889999,876700,156.557268
"1125",157.289993,157.820007,155.839996,156.470001,1199400,156.242728
"1126",156.949997,159.350006,156.720001,159.220001,782200,158.988733
"1127",159.509995,160.889999,159.199997,160.190002,471900,159.957326
"1128",160.429993,160.479996,158.089996,158.190002,678900,157.960231
"1129",159.660004,159.889999,157.660004,158.009995,964400,157.780484
"1130",157.710007,159.660004,157.009995,159.580002,580100,159.348211
"1131",159.279999,159.539993,157.259995,159.029999,689400,158.799007
"1132",160.220001,160.220001,156.660004,157.130005,674100,156.901773
"1133",156.020004,158.619995,156.020004,158.229996,912900,158.000166
"1134",157.589996,159.199997,155.940002,159.119995,657500,158.888872
"1135",158.419998,159.389999,157.300003,157.389999,800800,157.16139
"1136",156.929993,159.5,156.199997,156.539993,658200,156.312618
"1137",155.509995,156.919998,153.410004,153.410004,684900,153.187175
"1138",153.220001,155.25,151.710007,154.199997,959500,153.976021
"1139",153.869995,156.460007,153.619995,153.770004,769200,153.546652
"1140",154.75,159.440002,154.550003,159.149994,1426600,158.918828
"1141",158.460007,164.919998,158.389999,164.850006,1615500,164.610561
"1142",166.020004,171.570007,166.020004,168.139999,3290600,167.895775
"1143",168.830002,169.399994,167.440002,168.759995,583100,168.51487
"1144",168.419998,169.210007,162.089996,164.149994,919100,163.911565
"1145",163.839996,167.25,163.839996,166.110001,303100,165.868725
"1146",166.360001,166.649994,165.240005,165.960007,231400,165.718949
"1147",165.190002,168.25,165.100006,167.699997,382100,167.456412
"1148",166.649994,167.809998,166.229996,167.039993,483300,166.797367
"1149",167.710007,168.940002,166.960007,167.160004,540900,166.917203
"1150",165.990005,167.339996,165.169998,166.630005,710700,166.387974
"1151",165.059998,166.710007,164.289993,164.910004,725500,164.670471
"1152",164.380005,166.350006,161.970001,164.600006,878500,164.360924
"1153",165.110001,168.800003,164.5,167.350006,851300,167.106929
"1154",169.050003,171.5,168.960007,171.169998,1117200,170.921373
"1155",172,172,169.169998,169.75,399800,169.503437
"1156",170.889999,171.449997,168.210007,169.320007,489800,169.074069
"1157",170.589996,171.110001,161.580002,163.789993,1488100,163.552087
"1158",163.210007,164.869995,162.119995,162.690002,920300,162.453694
"1159",163.089996,163.860001,158.330002,158.509995,934000,158.279758
"1160",157.949997,160.550003,157.690002,160.520004,767900,160.286848
"1161",161.350006,162.330002,159.119995,161.970001,562200,161.734739
"1162",162.619995,162.619995,158.380005,158.889999,689900,158.659211
"1163",158.589996,158.949997,152.710007,156.210007,1613100,155.983111
"1164",156.460007,158.669998,156.149994,157,636800,156.771957
"1165",156.559998,157.619995,155.160004,157.529999,895000,157.301186
"1166",157.110001,157.589996,155.779999,156.009995,474800,155.783389
"1167",156.910004,157.759995,153.080002,153.509995,631200,153.28702
"1168",153.910004,154.429993,151.429993,154,1023200,153.776314
"1169",152.880005,153.770004,151.389999,151.740005,1138800,151.519602
"1170",151.880005,152.649994,150.850006,152.399994,1104200,152.178632
"1171",152.399994,153.25,149.759995,151.339996,1357900,151.120174
"1172",151.660004,151.949997,150.729996,151.479996,1528800,151.25997
"1173",151.710007,157.649994,150.509995,155.029999,1627600,154.804817
"1174",155.470001,155.470001,148,150.330002,1470300,150.111647
"1175",149.559998,150.490005,147.770004,147.850006,1173800,147.635253
"1176",149.110001,150.389999,148.479996,149.960007,813000,149.742189
"1177",150.449997,150.460007,147.210007,147.770004,1023300,147.555368
"1178",148.279999,151.240005,147.820007,150.679993,1272900,150.461129
"1179",150.520004,151.389999,150.199997,150.899994,1012400,150.680811
"1180",152.350006,152.649994,151,151.899994,1176600,151.679358
"1181",152.259995,152.259995,150.190002,150.600006,869600,150.381259
"1182",151.300003,152.029999,151.059998,151.589996,841700,151.369811
"1183",151.100006,151.809998,149.529999,151.369995,934000,151.150129
"1184",152.220001,152.649994,151.179993,152.050003,1684100,151.82915
"1185",152.210007,153.75,151.899994,153.479996,847900,153.257065
"1186",153.740005,154.039993,151.300003,152.729996,865400,152.632471
"1187",153.220001,155.289993,152.580002,155.25,864600,155.150866
"1188",155.130005,155.949997,153.699997,154.470001,1312000,154.371365
"1189",154.470001,158.169998,154.470001,157.550003,1184600,157.4494
"1190",157.550003,157.550003,153.690002,156.220001,1410100,156.120248
"1191",155.539993,158.080002,154.320007,158,1014800,157.89911
"1192",158.570007,160.320007,157.809998,160,872100,159.897833
"1193",159.429993,160.729996,156.570007,156.830002,865500,156.729859
"1194",157.679993,160.5,157.059998,160.149994,705700,160.047731
"1195",159.479996,160.580002,158.839996,158.940002,834500,158.838512
"1196",159.539993,161.5,158.570007,161.25,1209700,161.147035
"1197",162.119995,166.610001,161.880005,166.479996,973100,166.373691
"1198",166.490005,167.899994,164.070007,166.419998,1024800,166.313732
"1199",167.419998,171.899994,167.419998,171.770004,1354700,171.660321
"1200",170.699997,172.559998,169.490005,172.479996,1018200,172.36986
"1201",171.360001,174.649994,170.889999,173.699997,1082600,173.589082
"1202",173.320007,173.320007,168.149994,170.369995,1989400,170.261206
"1203",170.889999,173.710007,170.889999,172.869995,1799600,172.75961
"1204",169.839996,169.839996,165.75,166.369995,1492300,166.26376
"1205",167.190002,168.360001,165.800003,165.919998,951500,165.814051
"1206",167.160004,168.149994,162.910004,163.009995,741200,162.905905
"1207",163.509995,166.229996,162.339996,164.320007,791000,164.215082
"1208",164.5,166.360001,163.630005,165.970001,677400,165.864022
"1209",167.639999,168.75,165.339996,168.259995,981400,168.152553
"1210",167.679993,167.75,165.550003,165.550003,606200,165.444292
"1211",166.259995,166.389999,162.160004,163.990005,1138200,163.885291
"1212",165.009995,166.809998,163.410004,163.729996,850900,163.625447
"1213",162.550003,166.009995,161.860001,165,861100,164.89464
"1214",165.029999,166.490005,163.979996,164.710007,522200,164.604832
"1215",164.699997,215.729996,164.630005,195,17687300,194.875484
"1216",195.259995,200.119995,191.830002,198.699997,7320500,198.573118
"1217",198.5,200.690002,197.550003,198.550003,3530700,198.42322
"1218",199,203.740005,198.440002,201.880005,2021000,201.751096
"1219",200.820007,204.899994,200.179993,203.690002,1810000,203.559937
"1220",203.270004,205.690002,202.539993,203.210007,1285000,203.080248
"1221",202.479996,203.130005,199,199,1787200,198.87293
"1222",196.860001,200.369995,189.630005,198.979996,5846300,198.852938
"1223",197.869995,199.910004,195.860001,198.080002,1923500,197.953519
"1224",195.199997,197,192.350006,192.820007,5959100,192.696883
"1225",195,202.270004,194.860001,201.5,4779900,201.371333
"1226",199.619995,202.119995,199.529999,201.630005,1857900,201.501255
"1227",201.529999,205.720001,192.889999,192.889999,8218300,192.766831
"1228",193.860001,195.789993,187.960007,188.279999,3855700,188.159774
"1229",188.539993,190.470001,185.570007,186.389999,3693200,186.270981
"1230",190.080002,192.190002,184.630005,184.740005,6209400,184.622041
"1231",184.979996,185.770004,181.419998,183.279999,2972400,183.162966
"1232",186.800003,186.860001,182.649994,186.259995,2135500,186.141059
"1233",186.279999,189.639999,185.339996,187.940002,1456300,187.819994
"1234",187.910004,189.100006,186.479996,188.130005,1367700,188.009875
"1235",188.300003,190.080002,187.619995,189.869995,1336100,189.748755
"1236",189.869995,195,189.820007,191,2536700,190.878038
"1237",190.710007,195,190.710007,192.600006,1310900,192.477022
"1238",193.929993,194.050003,191.839996,193.580002,898800,193.456392
"1239",191.960007,195,191.960007,194.259995,1058100,194.135951
"1240",194.210007,195,193.110001,193.789993,584000,193.66625
"1241",194.410004,194.789993,193.25,194.149994,683900,194.02602
"1242",193.259995,194.570007,192.649994,194.5,850600,194.375803
"1243",193.899994,200.960007,193.289993,198.369995,2045100,198.243327
"1244",199.809998,199.809998,197.119995,197.679993,597200,197.553765
"1245",197.850006,198.770004,196.940002,197.539993,541300,197.413855
"1246",197.580002,199.740005,195.729996,198.259995,1017900,198.133397
"1247",198.300003,199.729996,197.210007,198.470001,771500,198.343269
"1248",197.199997,199.009995,195.320007,195.75,946400,195.625005
"1249",195.789993,196.369995,193.600006,194.5,1010800,194.5
"1250",192.229996,194.910004,192.229996,193.960007,856600,193.960007
"1251",195,195,190.220001,190.300003,1612300,190.300003
"1252",191.699997,195.229996,191.509995,192.990005,1212600,192.990005
"1253",193.050003,195.729996,191.910004,194.309998,1046200,194.309998
"1254",194.460007,196.550003,192.089996,195.880005,936600,195.880005
"1255",195.75,196.550003,192.399994,192.880005,1087000,192.880005
"1256",192.539993,192.869995,190.899994,191.259995,969000,191.259995
"1257",191.449997,191.759995,188.179993,188.929993,1104000,188.929993
"1258",188.869995,190.479996,188.009995,188.169998,1123700,188.169998
"1259",187.580002,188.779999,186.830002,188,962800,188
