"","DTV.Open","DTV.High","DTV.Low","DTV.Close","DTV.Volume","DTV.Adjusted"
"915",69.389999,69.769997,68.760002,69.050003,3766100,69.050003
"916",68.720001,69.379997,68.279999,68.660004,4522400,68.660004
"917",68.970001,69.760002,68.699997,69.410004,2642500,69.410004
"918",67.959999,70.080002,67.800003,69.43,4275700,69.43
"919",68.589996,69.849998,68.099998,68.110001,4703600,68.110001
"920",68.650002,69.110001,67.809998,68.809998,2812400,68.809998
"921",68.480003,68.959999,68.07,68.720001,2441900,68.720001
"922",68.860001,70.349998,68.589996,70.139999,2681700,70.139999
"923",70.580002,71.220001,69.720001,70.279999,2769000,70.279999
"924",70.370003,70.800003,69.870003,70.760002,2293500,70.760002
"925",70.639999,71.459999,70.370003,71.089996,3334200,71.089996
"926",71.300003,71.449997,71.010002,71.440002,2767400,71.440002
"927",71.980003,72.980003,71.540001,71.970001,3642100,71.970001
"928",71.959999,72.290001,71.669998,71.889999,3281700,71.889999
"929",71.900002,73.220001,71.879997,73.059998,3163400,73.059998
"930",72.769997,73.449997,72.540001,72.940002,5374900,72.940002
"931",73.660004,75.5,73.260002,75.080002,9704200,75.080002
"932",75.699997,75.730003,74.970001,75.019997,10535000,75.019997
"933",75.32,75.57,75,75.120003,7023600,75.120003
"934",74.839996,75.290001,74.760002,75,6523500,75
"935",74.839996,75.599998,74.75,75.010002,4153900,75.010002
"936",74.75,76.300003,74.75,76.120003,3602900,76.120003
"937",76.010002,78.050003,75.790001,77.599998,4484800,77.599998
"938",77.239998,78,77,77.959999,3624000,77.959999
"939",78.980003,79.389999,77.910004,77.949997,5605800,77.949997
"940",78.139999,78.360001,77.400002,78.099998,7572000,78.099998
"941",78.199997,80.230003,78.010002,79.989998,4302400,79.989998
"942",80.769997,80.769997,79.309998,79.639999,3756900,79.639999
"943",79.57,79.980003,78.889999,79.110001,4662900,79.110001
"944",79.129997,79.599998,78.610001,78.949997,4321400,78.949997
"945",78.220001,78.629997,77.650002,78.489998,2822400,78.489998
"946",78.849998,78.989998,77.870003,78.07,3128700,78.07
"947",77.800003,78.5,76.879997,76.879997,3981400,76.879997
"948",77.419998,77.650002,76.739998,76.830002,4220400,76.830002
"949",77,77.300003,76.110001,76.169998,4448300,76.169998
"950",76.129997,76.449997,74.980003,75.389999,3894100,75.389999
"951",75.080002,76.160004,74.949997,75.779999,3259500,75.779999
"952",76.339996,76.379997,73.589996,73.940002,11494800,73.940002
"953",74.050003,74.699997,73,74.199997,5365400,74.199997
"954",74.769997,74.980003,72.279999,73.169998,4968200,73.169998
"955",73.339996,79,72.849998,77.339996,13516100,77.339996
"956",76.599998,77.690002,74.419998,74.669998,7410700,74.669998
"957",74.860001,75.730003,74.800003,75.720001,2880200,75.720001
"958",76.07,77,76,76.419998,2500500,76.419998
"959",76.660004,77.769997,76.43,77.720001,3222800,77.720001
"960",77.709999,78.089996,77.199997,77.980003,2375500,77.980003
"961",78.220001,78.830002,78.019997,78.639999,2641700,78.639999
"962",79.040001,79.18,77.309998,77.360001,3134300,77.360001
"963",77.449997,77.580002,76.150002,76.730003,3934900,76.730003
"964",76.440002,78.949997,76.010002,78.769997,4086900,78.769997
"965",78.730003,78.989998,77.650002,78.360001,2852200,78.360001
"966",78.68,79.459999,76.949997,77.150002,3923000,77.150002
"967",76.610001,77.279999,73.889999,74,5351600,74
"968",74.699997,75.940002,73.540001,75.309998,4026000,75.309998
"969",75.410004,75.919998,73.910004,74.93,2719000,74.93
"970",75.669998,76.209999,74.900002,76.050003,2418400,76.050003
"971",75.699997,76.300003,74.980003,75.639999,2955800,75.639999
"972",75.309998,76.519997,75.309998,76.379997,1649900,76.379997
"973",76.470001,77.209999,76.169998,76.739998,1721100,76.739998
"974",76.629997,77.440002,76.629997,76.959999,1589100,76.959999
"975",77.330002,77.650002,76.639999,77.029999,1696400,77.029999
"976",77.099998,77.190002,75.639999,76.010002,1603200,76.010002
"977",76.510002,77.360001,75.5,76.699997,2474300,76.699997
"978",77.269997,77.459999,76.080002,76.589996,2069200,76.589996
"979",76.379997,77.839996,76.040001,77.599998,2410700,77.599998
"980",81.989998,82.75,80.669998,80.760002,9615200,80.760002
"981",80.519997,81.07,78.959999,79.870003,5311000,79.870003
"982",79.769997,80.290001,78.690002,79.839996,3062800,79.839996
"983",80,82.879997,77.5,81.739998,6061700,81.739998
"984",81.440002,88.550003,81.349998,88.25,6986700,88.25
"985",87.279999,87.5,83.610001,85.110001,8247400,85.110001
"986",84.860001,88.940002,84.32,88.010002,5274600,88.010002
"987",88.230003,88.239998,85.269997,87.160004,5950900,87.160004
"988",89.440002,89.459999,85.779999,86.080002,16197700,86.080002
"989",85.82,86.449997,85.18,85.260002,5461500,85.260002
"990",85.510002,85.510002,84,85.120003,6051700,85.120003
"991",85.300003,86.900002,84.510002,86.18,5209600,86.18
"992",84.879997,85.739998,83.449997,84.650002,30319600,84.650002
"993",84.089996,84.300003,82.739998,82.989998,15554500,82.989998
"994",83.120003,84.230003,83,84.029999,17361100,84.029999
"995",83.790001,84.209999,83.669998,84.080002,9700400,84.080002
"996",84.07,84.480003,82.849998,83.589996,7391800,83.589996
"997",83.5,83.709999,82.629997,82.739998,9085100,82.739998
"998",82.699997,83.089996,82.169998,82.290001,8557000,82.290001
"999",82.739998,82.739998,82.110001,82.160004,4867000,82.160004
"1000",82.5,82.660004,82,82.440002,8441200,82.440002
"1001",82.360001,82.699997,82.199997,82.599998,3418400,82.599998
"1002",82.400002,82.839996,82.300003,82.470001,5685200,82.470001
"1003",82.209999,82.769997,82.199997,82.550003,5588800,82.550003
"1004",82.470001,83,82.139999,82.949997,3970000,82.949997
"1005",83.050003,83.400002,82.800003,83.339996,4906600,83.339996
"1006",83.260002,83.529999,82.830002,83.330002,3245400,83.330002
"1007",83.080002,83.239998,82.860001,82.919998,3067500,82.919998
"1008",82.720001,83.040001,82.720001,82.989998,2408300,82.989998
"1009",82.660004,83.110001,82.510002,82.919998,3107200,82.919998
"1010",83.050003,83.169998,82.730003,83.07,2895800,83.07
"1011",82.739998,83.349998,82.720001,83.129997,3189100,83.129997
"1012",83.269997,84.139999,83.029999,83.660004,6039900,83.660004
"1013",84.07,84.489998,83.660004,84.309998,3087200,84.309998
"1014",84.269997,85.379997,84.25,85.029999,3820000,85.029999
"1015",85.059998,85.529999,84.650002,84.769997,7202900,84.769997
"1016",84.790001,84.93,84.529999,84.610001,2841300,84.610001
"1017",84.519997,85.07,84.339996,84.540001,2822100,84.540001
"1018",84.629997,84.720001,84.370003,84.400002,2401300,84.400002
"1019",84.279999,85.099998,84.269997,85.099998,2462800,85.099998
"1020",84.93,85.040001,84.330002,84.610001,4069700,84.610001
"1021",84.800003,85.190002,84.669998,85.010002,2475000,85.010002
"1022",85.449997,85.610001,84.550003,85.300003,2909200,85.300003
"1023",85.110001,85.599998,85.089996,85.5,2946500,85.5
"1024",85.599998,85.989998,85.480003,85.93,1242000,85.93
"1025",85.949997,86.339996,85.730003,85.870003,1881200,85.870003
"1026",85.559998,85.980003,85.559998,85.629997,2119700,85.629997
"1027",85.889999,86.129997,85.690002,86,2604600,86
"1028",85.480003,86.410004,85.349998,86.410004,2525800,86.410004
"1029",86.510002,86.550003,85.910004,86.330002,1311100,86.330002
"1030",86.629997,86.629997,86.050003,86.199997,1498500,86.199997
"1031",86.370003,86.720001,86.18,86.489998,2352300,86.489998
"1032",86.559998,86.910004,86.309998,86.860001,2202400,86.860001
"1033",86.290001,86.839996,86.019997,86.199997,2627400,86.199997
"1034",86.290001,87.169998,86.209999,86.959999,3331600,86.959999
"1035",86.800003,87.040001,86.599998,86.900002,1480000,86.900002
"1036",87.209999,87.349998,86.660004,86.75,1628900,86.75
"1037",87.029999,87.120003,86.370003,86.949997,2424800,86.949997
"1038",86.529999,86.839996,85.940002,86.349998,2357000,86.349998
"1039",86.379997,86.699997,86.150002,86.300003,1893100,86.300003
"1040",86.160004,86.550003,86.019997,86.160004,1431200,86.160004
"1041",88.190002,88.25,86.379997,86.389999,4703800,86.389999
"1042",86.449997,86.910004,86,86.25,2414200,86.25
"1043",86.25,86.480003,85.510002,86.050003,3792700,86.050003
"1044",86.120003,86.230003,85.629997,86.120003,2027800,86.120003
"1045",85.980003,86.220001,85.580002,85.580002,2726900,85.580002
"1046",85.260002,85.699997,85.040001,85.150002,2234300,85.150002
"1047",84.949997,85,84.089996,84.510002,5720900,84.510002
"1048",84.68,84.760002,83.139999,83.550003,2950200,83.550003
"1049",83.610001,84.029999,83.410004,84,2328400,84
"1050",84.050003,84.370003,83.709999,83.800003,2017400,83.800003
"1051",83.599998,84.220001,83.580002,84.089996,1974400,84.089996
"1052",84.459999,84.620003,83.949997,84.220001,1459100,84.220001
"1053",84.650002,84.650002,83.769997,84.440002,1881500,84.440002
"1054",84.970001,84.970001,83.989998,84.209999,2516500,84.209999
"1055",84.459999,84.459999,83.769997,84.190002,1761600,84.190002
"1056",84,84.660004,83.860001,84.660004,2578000,84.660004
"1057",84.660004,85.110001,84.459999,84.980003,1555500,84.980003
"1058",84.809998,84.940002,84.610001,84.82,2119000,84.82
"1059",85,85,84.370003,84.550003,2234700,84.550003
"1060",84.760002,85.959999,84.610001,85.470001,6878700,85.470001
"1061",85.5,85.720001,85.18,85.459999,3424600,85.459999
"1062",85.5,86.150002,85.410004,86.150002,2403900,86.150002
"1063",86.040001,86.419998,85.860001,86.089996,1870200,86.089996
"1064",86.389999,86.510002,86,86.449997,1952400,86.449997
"1065",86.339996,86.779999,86.269997,86.709999,1957500,86.709999
"1066",86.800003,86.839996,86.32,86.510002,2720800,86.510002
"1067",86.410004,86.790001,86.209999,86.650002,2369600,86.650002
"1068",86.43,87.440002,86.43,87.260002,2706600,87.260002
"1069",87.32,87.379997,86.650002,86.82,2211300,86.82
"1070",86.589996,86.879997,86.330002,86.620003,2096600,86.620003
"1071",86.540001,86.790001,86.220001,86.650002,1621900,86.650002
"1072",86.349998,87.139999,86.050003,87,3239200,87
"1073",86.800003,87.139999,86.389999,86.849998,2078600,86.849998
"1074",86.900002,87.040001,86.629997,86.940002,1558300,86.940002
"1075",87.019997,87.32,86.849998,87.019997,1793400,87.019997
"1076",86.900002,87.510002,86.839996,87.209999,2165300,87.209999
"1077",87.110001,87.400002,87,87.25,2254300,87.25
"1078",87.68,87.940002,87.099998,87.720001,9790400,87.720001
"1079",87.300003,87.68,87.150002,87.269997,2329400,87.269997
"1080",86.989998,87.290001,86.599998,86.830002,2455100,86.830002
"1081",86.779999,87.029999,86.550003,86.809998,2144600,86.809998
"1082",86.669998,86.830002,86.330002,86.389999,3106500,86.389999
"1083",86.18,87.120003,86.019997,87.089996,2915300,87.089996
"1084",86.690002,87,86.260002,86.660004,2250800,86.660004
"1085",86.519997,86.949997,86.269997,86.519997,2915300,86.519997
"1086",86.230003,86.730003,86.169998,86.589996,2901300,86.589996
"1087",87.349998,87.75,87,87.339996,3759500,87.339996
"1088",87.510002,87.849998,87.370003,87.699997,2397700,87.699997
"1089",87.959999,88,87.43,87.889999,2115000,87.889999
"1090",87.519997,87.879997,87.279999,87.360001,3834300,87.360001
"1091",87.160004,87.900002,86.879997,87.699997,3177400,87.699997
"1092",87.449997,87.629997,86.43,86.599998,2355900,86.599998
"1093",86.510002,87.040001,86.209999,86.209999,1904500,86.209999
"1094",85.940002,86.199997,85.050003,85.050003,2000900,85.050003
"1095",85.18,85.379997,84.510002,84.860001,2228500,84.860001
"1096",84.25,84.43,82.040001,83.629997,7228900,83.629997
"1097",82.580002,84.050003,82.510002,83.879997,2762000,83.879997
"1098",84.080002,85.519997,84,85.019997,2642900,85.019997
"1099",84.68,85.540001,84.68,85.260002,2249500,85.260002
"1100",85.459999,86.379997,85.029999,86.220001,2787800,86.220001
"1101",86.190002,86.470001,85.07,85.139999,2759000,85.139999
"1102",85,85.169998,83.629997,84.43,3558900,84.43
"1103",84.400002,84.400002,83.800003,84.150002,6161400,84.150002
"1104",84.209999,84.489998,83.940002,83.989998,2583000,83.989998
"1105",84.089996,84.459999,83.980003,84.019997,2498300,84.019997
"1106",83.970001,84.629997,83.870003,84.440002,4031200,84.440002
"1107",84.339996,85.489998,84.019997,85.379997,2381400,85.379997
"1108",86.959999,87,85.75,86.790001,3309000,86.790001
"1109",87,87.379997,86.800003,87.279999,3409700,87.279999
"1110",87,87.75,86.949997,87.43,3607400,87.43
"1111",87.519997,87.830002,87.120003,87.82,2489500,87.82
"1112",88.080002,88.080002,87.269997,87.480003,2121100,87.480003
"1113",87.68,87.68,87.050003,87.400002,2539000,87.400002
"1114",87.239998,87.769997,87.110001,87.269997,2626800,87.269997
"1115",87.169998,87.389999,86.43,86.93,1709500,86.93
"1116",86.830002,87.519997,86.57,87.379997,1445000,87.379997
"1117",87.610001,87.900002,87.260002,87.5,1683800,87.5
"1118",87.860001,87.879997,87.080002,87.550003,2780600,87.550003
"1119",87.599998,87.629997,86.760002,86.910004,2500400,86.910004
"1120",86.900002,87.470001,86.790001,87.160004,1316300,87.160004
"1121",87.07,87.400002,86.919998,87.230003,2189000,87.230003
"1122",86.93,87.349998,86.879997,87.290001,1571400,87.290001
"1123",87.910004,87.910004,86.690002,87.43,3118100,87.43
"1124",87.300003,87.300003,86.330002,86.790001,3313600,86.790001
"1125",86.760002,87.360001,86.529999,87.099998,3338600,87.099998
"1126",87.330002,87.339996,86.849998,87.150002,2199700,87.150002
"1127",87.730003,87.809998,87.230003,87.709999,899300,87.709999
"1128",87.980003,87.980003,87.160004,87.730003,2596000,87.730003
"1129",87.690002,87.690002,86.889999,86.93,2324300,86.93
"1130",86.790001,86.849998,86.129997,86.160004,3347100,86.160004
"1131",86.160004,86.199997,85.080002,85.230003,3296000,85.230003
"1132",85.139999,85.519997,84.879997,85.019997,2108400,85.019997
"1133",85.019997,85.449997,84.68,84.980003,1449100,84.980003
"1134",84.779999,85.029999,83.290001,83.879997,3713100,83.879997
"1135",83.580002,83.970001,83.239998,83.379997,3142400,83.379997
"1136",83.650002,84.650002,83.010002,83.900002,2911400,83.900002
"1137",83.080002,84.019997,83.080002,83.470001,2099300,83.470001
"1138",83.730003,83.849998,83.010002,83.449997,1516900,83.449997
"1139",83.610001,83.620003,82.540001,82.559998,4629000,82.559998
"1140",82.529999,83.400002,82.360001,83.209999,3013100,83.209999
"1141",83.489998,85.209999,83.25,85.190002,2884200,85.190002
"1142",84.970001,86.029999,84.970001,85.470001,4542400,85.470001
"1143",85.779999,86.489998,85.559998,86.449997,1969300,86.449997
"1144",86.540001,87.019997,86.370003,86.870003,1535700,86.870003
"1145",87.290001,87.290001,86.779999,86.82,833100,86.82
"1146",86.889999,87.199997,86.739998,87.050003,976700,87.050003
"1147",86.760002,87.169998,86.709999,86.730003,1073100,86.730003
"1148",86.559998,87.07,86.449997,87,1384300,87
"1149",87.279999,87.279999,86.629997,86.699997,1701800,86.699997
"1150",86.75,87,86.300003,86.669998,1434400,86.669998
"1151",86.5,86.510002,85.330002,85.610001,2740400,85.610001
"1152",85.800003,86.400002,85.120003,85.139999,2726700,85.139999
"1153",85.400002,85.690002,84.709999,85.559998,1258300,85.559998
"1154",85.790001,86.25,85.650002,85.940002,2082700,85.940002
"1155",86.199997,86.199997,85.309998,85.379997,2065800,85.379997
"1156",85.699997,85.699997,84.629997,84.720001,2231300,84.720001
"1157",85.110001,85.550003,84.349998,84.849998,2578100,84.849998
"1158",84.379997,84.800003,83.910004,84.629997,2196100,84.629997
"1159",84.589996,85.510002,84.279999,85.370003,2096500,85.370003
"1160",85.050003,85.75,84.940002,85.550003,3772300,85.550003
"1161",85.540001,85.910004,85.220001,85.580002,2193800,85.580002
"1162",85.209999,86.150002,85.010002,85.5,2611900,85.5
"1163",85.75,85.919998,84.870003,85.480003,2691500,85.480003
"1164",85.5,85.5,85,85.230003,1612200,85.230003
"1165",85.059998,85.5,84.68,85.449997,2512200,85.449997
"1166",85.050003,85.5,84.519997,84.790001,1819800,84.790001
"1167",85.07,85.529999,84.489998,84.57,5909600,84.57
"1168",84.480003,85.019997,84.209999,84.879997,3839700,84.879997
"1169",84.25,85.580002,84.160004,85.279999,7023300,85.279999
"1170",85.43,85.940002,84.970001,85.599998,3320500,85.599998
"1171",85.910004,87.059998,85.75,87.029999,2478200,87.029999
"1172",87.209999,88.400002,86.959999,87.959999,3682400,87.959999
"1173",88,88.110001,87.379997,87.730003,2613700,87.730003
"1174",87.900002,88.25,87.730003,87.93,2523900,87.93
"1175",87.650002,87.879997,87.120003,87.25,2311200,87.25
"1176",87.309998,87.989998,87.309998,87.82,2179800,87.82
"1177",88.07,88.07,87.059998,87.339996,1882900,87.339996
"1178",87.43,87.849998,87.269997,87.839996,2144800,87.839996
"1179",87.980003,88,87.370003,87.510002,2695300,87.510002
"1180",87.279999,87.800003,87.279999,87.470001,1626700,87.470001
"1181",87.300003,87.769997,87.169998,87.339996,1901700,87.339996
"1182",87.18,87.68,87.019997,87.209999,2891400,87.209999
"1183",87.32,87.32,86.629997,87.260002,2029400,87.260002
"1184",86.879997,87.199997,86.639999,87.150002,2182700,87.150002
"1185",86.889999,87.589996,86.75,87.459999,1618400,87.459999
"1186",87.279999,88.019997,87.279999,87.980003,2254900,87.980003
"1187",87.57,88.529999,87.360001,88.349998,1822700,88.349998
"1188",88.68,88.879997,88,88.599998,1895400,88.599998
"1189",88.650002,88.989998,88.400002,88.949997,2167700,88.949997
"1190",88.830002,88.879997,88.400002,88.480003,1421900,88.480003
"1191",88.230003,88.529999,87.900002,88.279999,1789900,88.279999
"1192",88.419998,88.660004,87.849998,87.93,3128000,87.93
"1193",87.379997,87.660004,87.010002,87.139999,1748300,87.139999
"1194",87.199997,87.459999,87,87.269997,1547000,87.269997
"1195",86.800003,87.110001,86.129997,86.129997,1860800,86.129997
"1196",86.510002,86.510002,85.559998,85.629997,2453500,85.629997
"1197",85.830002,86.440002,85.760002,86.139999,2512400,86.139999
"1198",85.779999,86.059998,85.050003,85.18,2655200,85.18
"1199",85.510002,85.849998,85.040001,85.599998,2822100,85.599998
"1200",85.199997,85.82,84.57,85.220001,4074000,85.220001
"1201",84.980003,86.419998,84.830002,86.360001,2326000,86.360001
"1202",86.169998,86.370003,85.82,86.050003,2000600,86.050003
"1203",86.5,86.839996,85.970001,86.25,3325900,86.25
"1204",86.339996,86.760002,86.150002,86.379997,1704300,86.379997
"1205",86.220001,86.5,85.889999,85.940002,1276600,85.940002
"1206",85.959999,86.290001,85.440002,85.440002,2740900,85.440002
"1207",85.459999,86.139999,85.25,85.720001,2629000,85.720001
"1208",85.419998,85.760002,85.290001,85.32,1671700,85.32
"1209",85.5,86.199997,85.5,85.809998,1473700,85.809998
"1210",85.809998,85.870003,85.059998,85.099998,2587600,85.099998
"1211",85.029999,85.889999,84.809998,85.790001,1710100,85.790001
"1212",85.980003,86.599998,85.68,86.370003,1520300,86.370003
"1213",85.82,86.790001,85.599998,86.650002,1437300,86.650002
"1214",86.379997,86.870003,86.160004,86.480003,1258200,86.480003
"1215",86.830002,86.93,86.550003,86.760002,1631200,86.760002
"1216",86.82,87.529999,86.57,87.360001,1780600,87.360001
"1217",87.199997,87.480003,87.029999,87.32,1980900,87.32
"1218",87.379997,87.730003,87.089996,87.5,1654400,87.5
"1219",87.260002,87.620003,86.839996,87.099998,1787100,87.099998
"1220",87.459999,87.669998,87.160004,87.599998,1461100,87.599998
"1221",87.370003,87.699997,87.169998,87.459999,1538100,87.459999
"1222",86.790001,87.150002,86,86.599998,4093900,86.599998
"1223",86.989998,87.629997,86.889999,87.43,2353100,87.43
"1224",87.75,87.75,86.900002,87.019997,2302400,87.019997
"1225",87.050003,87.379997,86.809998,87.239998,1754800,87.239998
"1226",88.25,90.400002,88.239998,90.120003,6035900,90.120003
"1227",89.809998,90.589996,89.760002,89.849998,2963500,89.849998
"1228",90.110001,90.5,89.989998,90.169998,3253200,90.169998
"1229",90,91.790001,89.639999,91.540001,4464600,91.540001
"1230",91.209999,91.57,90.879997,91.269997,2143800,91.269997
"1231",91.129997,91.480003,90.470001,90.709999,2365800,90.709999
"1232",90.790001,90.989998,90.230003,90.400002,1851300,90.400002
"1233",90.190002,90.809998,89.860001,90.389999,1689000,90.389999
"1234",90.300003,90.849998,88.769997,88.879997,3097300,88.879997
"1235",88.790001,89.050003,88,88.330002,2352900,88.330002
"1236",87.900002,89.059998,87.800003,88.800003,1953200,88.800003
"1237",89.290001,89.769997,89.129997,89.379997,3415800,89.379997
"1238",89.529999,89.690002,89.199997,89.379997,2336800,89.379997
"1239",88.970001,91.25,88.470001,90.610001,5609400,90.610001
"1240",90.559998,91.32,90.540001,90.900002,2404500,90.900002
"1241",91.410004,91.470001,90.980003,91.019997,2416100,91.019997
"1242",91.370003,91.519997,91.120003,91.459999,3024300,91.459999
"1243",91.440002,92.360001,91.410004,92.099998,5014900,92.099998
"1244",92.029999,92.269997,91,91.370003,2713100,91.370003
"1245",91.470001,91.669998,90.870003,91.550003,3501300,91.550003
"1246",91.290001,92.449997,91.290001,92.150002,2963500,92.150002
"1247",92.040001,92.129997,91.529999,91.57,1497400,91.57
"1248",91.769997,91.769997,90.919998,91.57,3147100,91.57
"1249",91.610001,92.010002,91.260002,91.68,3230000,91.68
"1250",91.82,91.879997,91.230003,91.419998,3167100,91.419998
"1251",91.330002,91.660004,91.010002,91.040001,2514600,91.040001
"1252",91.489998,91.620003,90.870003,90.949997,2736700,90.949997
"1253",90.82,91.269997,90.540001,90.860001,2883300,90.860001
"1254",91.190002,92.209999,90.879997,92.040001,2516200,92.040001
"1255",91.480003,92.650002,91.480003,92.209999,3970000,92.209999
"1256",92.080002,92.269997,91.440002,91.68,2006800,91.68
"1257",91.650002,91.989998,91.470001,91.790001,1983900,91.790001
"1258",91.959999,92.099998,91.620003,91.900002,1250900,91.900002
"1259",91.980003,92.209999,91.910004,92.07,2439900,92.07
