"","DVA.Open","DVA.High","DVA.Low","DVA.Close","DVA.Volume","DVA.Adjusted"
"907",65,65,64.279999,64.480003,1176100,64.480003
"908",64.580002,64.970001,64.419998,64.650002,1526100,64.650002
"909",64.900002,65.239998,64.370003,64.830002,1971500,64.830002
"910",65.389999,65.550003,64.779999,65.239998,1973400,65.239998
"911",65.209999,66.760002,65.209999,66.489998,1813700,66.489998
"912",66.080002,66.230003,65.190002,65.589996,1444700,65.589996
"913",65.190002,65.370003,63.959999,64.199997,1228000,64.199997
"914",64.110001,64.269997,63.5,63.970001,1042800,63.970001
"915",64,64.540001,64,64.32,725400,64.32
"916",64,64.540001,63.509998,63.900002,751400,63.900002
"917",64.459999,64.980003,64.32,64.910004,813500,64.910004
"918",64.150002,65.349998,64.07,64.93,1173300,64.93
"919",64.940002,64.949997,63.049999,63.049999,1512300,63.049999
"920",63.400002,63.400002,62.52,62.740002,1593700,62.740002
"921",62.73,63.459999,62.540001,63.200001,1226500,63.200001
"922",63.369999,63.880001,63.240002,63.740002,699300,63.740002
"923",63.799999,64.269997,63.5,63.619999,1370100,63.619999
"924",63.73,64.230003,63.5,63.84,3039200,63.84
"925",63.790001,64.379997,63.150002,64.330002,3978400,64.330002
"926",67.93,68.839996,66.300003,66.349998,4429500,66.349998
"927",65.879997,66.279999,65.019997,66.25,2441000,66.25
"928",66.099998,66.709999,65.959999,66.370003,1045000,66.370003
"929",66.690002,67.089996,66.150002,66.830002,1253100,66.830002
"930",66.730003,67,65.839996,66.07,1551700,66.07
"931",65.989998,66.169998,65.389999,65.779999,1181300,65.779999
"932",65.949997,66.209999,65.110001,66.129997,1683100,66.129997
"933",66.050003,68.830002,66.040001,67.5,2738200,67.5
"934",67.370003,67.459999,66.120003,66.949997,2928300,66.949997
"935",66.959999,68.080002,66.709999,67.5,1618100,67.5
"936",68.220001,68.699997,67.769997,68.019997,1085300,68.019997
"937",68.379997,70,68.25,68.730003,1967800,68.730003
"938",68.269997,68.860001,67.629997,68.370003,1957500,68.370003
"939",68.800003,69.25,68.300003,68.75,2944400,68.75
"940",68.769997,68.830002,68.150002,68.370003,888500,68.370003
"941",68.550003,69.43,68.43,68.75,1201500,68.75
"942",69.120003,69.18,68.410004,68.779999,1100900,68.779999
"943",68.75,68.769997,67.93,68.459999,820500,68.459999
"944",68.529999,69.410004,68.400002,68.690002,798700,68.690002
"945",68.300003,68.599998,68.07,68.32,664000,68.32
"946",68.379997,68.5,67.900002,68.120003,993400,68.120003
"947",68.150002,68.370003,67.529999,68.199997,921900,68.199997
"948",68.400002,69.300003,68.400002,68.480003,587700,68.480003
"949",68.550003,69.379997,68.529999,69.230003,739100,69.230003
"950",69.209999,70.139999,69.019997,69.790001,1215500,69.790001
"951",69.690002,70.370003,69.540001,69.800003,1047100,69.800003
"952",70.290001,70.68,69.610001,69.809998,1523300,69.809998
"953",70.010002,70.260002,68.199997,68.459999,744200,68.459999
"954",68.75,69.449997,68.330002,68.610001,1296500,68.610001
"955",68.93,70.029999,68.879997,68.900002,2135200,68.900002
"956",68.900002,68.910004,67.760002,68.389999,1628800,68.389999
"957",68.480003,69.68,68.18,68.449997,1060300,68.449997
"958",69.099998,69.300003,68.519997,68.849998,1368700,68.849998
"959",69,69.550003,68.709999,69.339996,3219800,69.339996
"960",69.449997,69.839996,68.669998,69.080002,1283100,69.080002
"961",68.839996,69.610001,68.760002,69.559998,3242500,69.559998
"962",70.050003,70.099998,68.029999,68.07,1850100,68.07
"963",68.110001,68.449997,66.809998,67.349998,2135500,67.349998
"964",68.389999,68.919998,67.610001,68.459999,2643400,68.459999
"965",68.809998,69.269997,68.239998,69.220001,1155900,69.220001
"966",69.199997,69.459999,67.529999,67.949997,1744900,67.949997
"967",67.580002,67.919998,66.870003,67.300003,1247300,67.300003
"968",67.459999,67.860001,67.150002,67.82,1241400,67.82
"969",68.230003,68.580002,67.5,68.410004,1441200,68.410004
"970",67.949997,69.18,67.949997,69.160004,1208900,69.160004
"971",69.129997,69.959999,68.699997,69.510002,1413100,69.510002
"972",69.470001,69.879997,69.110001,69.620003,790900,69.620003
"973",69.559998,69.879997,69.279999,69.540001,594000,69.540001
"974",69.410004,69.599998,68.699997,69.419998,787400,69.419998
"975",69.589996,70,69.25,69.379997,785400,69.379997
"976",69.440002,69.980003,69.050003,69.559998,724500,69.559998
"977",69.879997,69.879997,68.730003,69.239998,1050500,69.239998
"978",69.540001,69.75,68.949997,69.709999,756000,69.709999
"979",69.57,69.870003,68.769997,69.300003,1082900,69.300003
"980",69.389999,70.470001,69.07,69.93,1350100,69.93
"981",68.5,68.5,67.080002,67.389999,2628700,67.389999
"982",67,67.529999,66.599998,67.120003,1373500,67.120003
"983",66.949997,67.330002,66.790001,67.190002,1613100,67.190002
"984",67.25,67.830002,67.059998,67.779999,749000,67.779999
"985",67.800003,68.169998,67.110001,67.330002,880400,67.330002
"986",67.220001,67.809998,67.080002,67.75,535100,67.75
"987",67.82,68.239998,67.809998,68.080002,804400,68.080002
"988",68.18,68.5,67.760002,67.889999,558300,67.889999
"989",67.760002,67.889999,67.269997,67.68,429300,67.68
"990",67.5,67.900002,67.199997,67.730003,794600,67.730003
"991",67.860001,68.099998,67.169998,67.529999,1261900,67.529999
"992",67.459999,67.779999,67.279999,67.470001,903300,67.470001
"993",67.470001,67.620003,67.230003,67.519997,906300,67.519997
"994",67.620003,68.57,67.589996,68.349998,541400,68.349998
"995",68.349998,68.349998,67.830002,68.160004,622300,68.160004
"996",68.25,69.120003,68.099998,68.790001,650400,68.790001
"997",69,69.5,68.940002,69.349998,733600,69.349998
"998",69.419998,69.459999,68.760002,69.199997,773700,69.199997
"999",69.400002,70.169998,69.209999,69.900002,927000,69.900002
"1000",69.879997,70.709999,69.870003,70.589996,1722200,70.589996
"1001",70.809998,71.43,70.419998,71.209999,1100600,71.209999
"1002",71.209999,71.699997,70.830002,71.470001,906100,71.470001
"1003",71.440002,71.870003,71.309998,71.709999,614200,71.709999
"1004",71.639999,72.370003,71.480003,72.059998,427200,72.059998
"1005",72.230003,72.279999,71.709999,71.910004,467900,71.910004
"1006",71.959999,72.07,71.68,71.93,539900,71.93
"1007",71.709999,71.849998,71.290001,71.690002,604800,71.690002
"1008",71.230003,71.470001,70.730003,71.080002,648500,71.080002
"1009",71.129997,71.209999,70.660004,70.940002,502700,70.940002
"1010",70.879997,70.879997,70.419998,70.790001,474000,70.790001
"1011",70.699997,70.940002,70.279999,70.769997,1063900,70.769997
"1012",70.550003,70.779999,70.010002,70.18,972200,70.18
"1013",70.139999,70.510002,69.830002,70.419998,865600,70.419998
"1014",70.489998,71.720001,70.300003,71.580002,1051100,71.580002
"1015",71.800003,71.940002,71.129997,71.830002,1014600,71.830002
"1016",71.68,71.68,71.260002,71.529999,481900,71.529999
"1017",71.550003,71.849998,71.120003,71.389999,712900,71.389999
"1018",71.339996,72.050003,71.110001,71.860001,546000,71.860001
"1019",71.739998,71.760002,71,71.610001,524200,71.610001
"1020",71.480003,73.400002,71.209999,72.949997,3610300,72.949997
"1021",73.25,73.610001,72,72.32,1138600,72.32
"1022",72.669998,73.300003,72.389999,73.160004,1223200,73.160004
"1023",73.080002,73.650002,72.629997,73.599998,1002300,73.599998
"1024",73.650002,73.940002,73,73.32,585900,73.32
"1025",73.150002,73.830002,73.019997,73.279999,664600,73.279999
"1026",73.199997,73.220001,72.620003,72.809998,904300,72.809998
"1027",72.989998,73.260002,72.709999,73.220001,560000,73.220001
"1028",72.760002,73.169998,72.610001,73.040001,990600,73.040001
"1029",73.019997,73.269997,72.739998,73.080002,442600,73.080002
"1030",73.410004,73.760002,73.300003,73.57,630600,73.57
"1031",73.419998,74,73.089996,73.260002,780400,73.260002
"1032",73.410004,74,73.300003,73.82,612900,73.82
"1033",73.660004,74.839996,73.32,73.400002,744300,73.400002
"1034",73.470001,73.959999,73.07,73.849998,519000,73.849998
"1035",72.989998,72.989998,70.550003,71.010002,3017200,71.010002
"1036",71.029999,71.779999,70.910004,71.669998,1198100,71.669998
"1037",71.870003,71.870003,71.230003,71.669998,595000,71.669998
"1038",71.839996,72.25,71.68,71.889999,1004800,71.889999
"1039",71.760002,72.059998,71.099998,71.459999,596200,71.459999
"1040",71.360001,71.830002,70.970001,71.75,707900,71.75
"1041",71.739998,71.980003,71.269997,71.330002,693100,71.330002
"1042",71.480003,71.730003,70.970001,71.32,727700,71.32
"1043",71.32,71.589996,70.410004,70.440002,1992500,70.440002
"1044",71.360001,72.239998,70.489998,71.379997,1305300,71.379997
"1045",71.349998,72.629997,70.849998,72.150002,1381700,72.150002
"1046",71.970001,72.139999,71.199997,71.510002,1088700,71.510002
"1047",71.239998,72.139999,71.099998,71.519997,473100,71.519997
"1048",71.669998,71.760002,71.309998,71.489998,917300,71.489998
"1049",71.480003,71.870003,71.32,71.849998,673000,71.849998
"1050",72.139999,72.389999,71.760002,71.790001,312100,71.790001
"1051",71.809998,72.410004,71.650002,72.040001,608400,72.040001
"1052",72.220001,72.449997,71.93,72.419998,588700,72.419998
"1053",72.5,73.190002,72.400002,73.099998,498900,73.099998
"1054",72.400002,72.639999,71.43,72.110001,1538200,72.110001
"1055",72.389999,73.529999,72.190002,73.43,1192100,73.43
"1056",73.599998,73.940002,73.449997,73.800003,806200,73.800003
"1057",73.489998,73.989998,73,73.720001,705000,73.720001
"1058",73.839996,74.290001,73.75,73.830002,590800,73.830002
"1059",73.93,74.080002,73.529999,73.650002,572800,73.650002
"1060",73.839996,74.019997,73.639999,73.900002,475900,73.900002
"1061",74,74.489998,73.849998,74.43,515900,74.43
"1062",74.370003,74.82,74.160004,74.57,477600,74.57
"1063",74.339996,74.669998,74.07,74.419998,510200,74.419998
"1064",74.589996,74.989998,74.260002,74.68,544900,74.68
"1065",74.949997,75.269997,74.489998,74.580002,763900,74.580002
"1066",74.900002,75.089996,74.459999,74.550003,559200,74.550003
"1067",74.739998,74.940002,73.769997,74.120003,695600,74.120003
"1068",74.099998,74.330002,73.599998,74.300003,560100,74.300003
"1069",74.25,74.519997,73.940002,74.43,648200,74.43
"1070",74.5,74.900002,74.169998,74.290001,561400,74.290001
"1071",74.510002,74.510002,73.940002,74.209999,468500,74.209999
"1072",74.010002,74.389999,73.720001,74.309998,552400,74.309998
"1073",74.400002,74.5,73.779999,74.07,549700,74.07
"1074",74.139999,74.160004,73.730003,73.93,421800,73.93
"1075",73.669998,74.309998,73.449997,74.239998,1187900,74.239998
"1076",73.889999,74.059998,72.839996,73.93,1595300,73.93
"1077",74.010002,74.849998,74.010002,74.709999,965800,74.709999
"1078",75.080002,75.080002,74.639999,74.879997,1884500,74.879997
"1079",74.720001,75.129997,74.260002,74.760002,648200,74.760002
"1080",74.550003,74.589996,73.879997,74.010002,537200,74.010002
"1081",74.010002,74.970001,73.669998,74.940002,597200,74.940002
"1082",74.860001,74.860001,73.529999,73.769997,752200,73.769997
"1083",73.860001,73.949997,73.279999,73.400002,842300,73.400002
"1084",73,73.699997,72.779999,73.480003,732500,73.480003
"1085",73.419998,73.82,73.059998,73.139999,1016800,73.139999
"1086",73.300003,73.610001,72.480003,72.779999,914300,72.779999
"1087",72.989998,73.849998,72.809998,73.739998,774500,73.739998
"1088",74.040001,74.529999,73.75,74.449997,983800,74.449997
"1089",74.480003,74.690002,73.550003,73.809998,648400,73.809998
"1090",73.379997,73.82,73.050003,73.129997,776700,73.129997
"1091",73.059998,75.120003,72.660004,75.010002,882100,75.010002
"1092",75.040001,75.389999,73.989998,73.989998,1301400,73.989998
"1093",74.050003,74.739998,73.419998,73.419998,657400,73.419998
"1094",73.309998,74.379997,73.18,73.559998,897300,73.559998
"1095",73.709999,74.160004,73.379997,73.589996,1055400,73.589996
"1096",73,73.769997,71.830002,72.739998,2144000,72.739998
"1097",71.889999,72.699997,71.5,72.029999,1115300,72.029999
"1098",72.660004,72.980003,72.129997,72.75,826800,72.75
"1099",72.75,73.580002,72.620003,73.559998,713600,73.559998
"1100",74.120003,75.5,74.110001,75.5,946300,75.5
"1101",76,76.349998,75.25,75.279999,1047300,75.279999
"1102",76.330002,76.68,75.889999,76.25,638400,76.25
"1103",76.290001,76.790001,76.199997,76.730003,543800,76.730003
"1104",76.75,76.779999,76.230003,76.699997,599600,76.699997
"1105",76.809998,77.760002,76.68,77.580002,778000,77.580002
"1106",77.68,78.360001,77.019997,77.370003,730000,77.370003
"1107",77.050003,77.760002,76.379997,77.620003,787800,77.620003
"1108",78.330002,78.519997,77.75,78.07,793300,78.07
"1109",78.080002,78.410004,77.5,78.029999,806900,78.029999
"1110",77.830002,78.209999,77.389999,77.839996,697900,77.839996
"1111",78.059998,78.110001,77.400002,77.510002,603300,77.510002
"1112",77.449997,78.07,77.150002,78.029999,1168200,78.029999
"1113",74.279999,74.949997,72.699997,74.489998,6676000,74.489998
"1114",74.480003,74.839996,73.550003,74.720001,3464300,74.720001
"1115",75.019997,76.209999,74.790001,76.129997,2277700,76.129997
"1116",76,77.099998,75.339996,76.720001,2949800,76.720001
"1117",77.169998,77.360001,76.610001,77.040001,2901900,77.040001
"1118",77,77.529999,75.57,75.660004,3533100,75.660004
"1119",75.779999,75.849998,74.919998,75.510002,1369100,75.510002
"1120",75.419998,75.809998,75.010002,75.230003,1834800,75.230003
"1121",75.239998,75.370003,74.589996,75.120003,898500,75.120003
"1122",74.989998,75.290001,74.589996,75.129997,761100,75.129997
"1123",75.709999,75.800003,74.449997,74.540001,1177500,74.540001
"1124",74.540001,74.760002,73.839996,74.489998,2454000,74.489998
"1125",74.5,75.089996,74.120003,75.059998,1331700,75.059998
"1126",75.230003,76.440002,75.089996,76.099998,1255900,76.099998
"1127",76.25,76.629997,76.139999,76.529999,746800,76.529999
"1128",76.470001,76.639999,75.68,76.010002,1349600,76.010002
"1129",76,76.199997,75.470001,75.699997,863800,75.699997
"1130",75.589996,76.169998,75.489998,75.690002,716900,75.690002
"1131",75.650002,75.849998,75.279999,75.300003,765400,75.300003
"1132",75.300003,75.709999,75.220001,75.629997,730900,75.629997
"1133",75.650002,76.400002,75.629997,75.870003,1008200,75.870003
"1134",75.300003,75.550003,74.669998,75.150002,1180800,75.150002
"1135",75.209999,75.5,74.389999,74.449997,916200,74.449997
"1136",74.75,75.110001,74.370003,74.510002,687000,74.510002
"1137",74.160004,74.43,73.330002,73.400002,940700,73.400002
"1138",73.5,73.959999,72.139999,72.860001,1189800,72.860001
"1139",72.690002,73.779999,72.230003,72.769997,1106100,72.769997
"1140",72.809998,74.610001,72.779999,74.330002,1248300,74.330002
"1141",75.150002,75.220001,74.709999,75.199997,1097600,75.199997
"1142",75.410004,76,75.07,75.940002,1794600,75.940002
"1143",76,76.529999,75.970001,76.349998,793800,76.349998
"1144",76.400002,76.519997,75.690002,75.989998,536800,75.989998
"1145",76,76.349998,75.790001,76.059998,249000,76.059998
"1146",76.07,76.5,75.919998,76.220001,379700,76.220001
"1147",76.059998,76.400002,75.839996,76.099998,550500,76.099998
"1148",76,76.290001,75.540001,76,330500,76
"1149",76.190002,76.769997,75.660004,75.739998,575100,75.739998
"1150",75.839996,76.370003,75.370003,75.830002,945900,75.830002
"1151",75.360001,75.93,74.449997,74.699997,1220800,74.699997
"1152",74.889999,75.110001,73.43,73.620003,1233600,73.620003
"1153",73.870003,74.720001,73.82,74.290001,1155800,74.290001
"1154",74.870003,76.059998,74.839996,75.769997,1082600,75.769997
"1155",76.139999,76.199997,75.150002,75.220001,491700,75.220001
"1156",75.449997,75.470001,74.230003,74.419998,594000,74.419998
"1157",74.870003,75.290001,74,74.540001,843500,74.540001
"1158",73.739998,74.769997,73.669998,74.690002,811900,74.690002
"1159",74.690002,75.099998,74.389999,74.459999,741600,74.459999
"1160",74.400002,75.150002,74.400002,75.050003,997400,75.050003
"1161",75.519997,75.940002,74.779999,75.209999,517600,75.209999
"1162",74.870003,75.830002,74.82,75.730003,848900,75.730003
"1163",75.980003,76.32,75,76.150002,1358000,76.150002
"1164",76.120003,76.260002,75.589996,75.849998,750000,75.849998
"1165",75.769997,76.339996,75.419998,76.190002,723700,76.190002
"1166",75.709999,76.559998,75.620003,76.040001,822300,76.040001
"1167",76.239998,76.599998,75.489998,75.519997,771600,75.519997
"1168",75.730003,76.220001,75.029999,76.139999,650000,76.139999
"1169",75.690002,76.040001,74.959999,75.059998,1003100,75.059998
"1170",75.07,75.580002,74.519997,75.57,1094500,75.57
"1171",75.559998,76.110001,75.07,75.599998,1052700,75.599998
"1172",75.220001,76.25,75.099998,75.959999,853600,75.959999
"1173",76.080002,77.099998,76.080002,76.769997,790900,76.769997
"1174",76.93,76.970001,75.260002,75.57,800700,75.57
"1175",75.25,75.589996,74.279999,74.669998,970300,74.669998
"1176",75,75.889999,74.879997,75.769997,665800,75.769997
"1177",76.019997,76.260002,75.309998,75.949997,635800,75.949997
"1178",76.150002,76.529999,75.779999,76.389999,1156800,76.389999
"1179",75,75.639999,71.889999,73.099998,6205600,73.099998
"1180",72.980003,73.400002,72.190002,72.779999,2259800,72.779999
"1181",72.610001,73.690002,72.610001,73.279999,1603800,73.279999
"1182",72.589996,73.309998,72.519997,73.239998,1566700,73.239998
"1183",73.019997,73.940002,72.879997,73.760002,2844400,73.760002
"1184",73.650002,74.410004,73.519997,73.860001,1890900,73.860001
"1185",73.75,74,72.550003,72.93,1580000,72.93
"1186",73.110001,74.309998,72.919998,73.93,1148700,73.93
"1187",74.040001,74.43,73.779999,74.300003,881700,74.300003
"1188",74.110001,74.639999,73.900002,74.599998,1312300,74.599998
"1189",74.599998,75.639999,74.440002,75.559998,1372800,75.559998
"1190",75.389999,75.970001,74.949997,75.889999,2088600,75.889999
"1191",75.709999,77.260002,75.220001,76.75,1998800,76.75
"1192",76.529999,77.010002,76.019997,76.93,1549200,76.93
"1193",76.690002,77.75,76.389999,77.629997,2518800,77.629997
"1194",77.580002,78.300003,77.360001,78,2078200,78
"1195",77.139999,78.360001,76.940002,78.099998,2141300,78.099998
"1196",78.389999,79.540001,77.900002,79.410004,1936200,79.410004
"1197",79.699997,79.75,79.18,79.699997,1083800,79.699997
"1198",79.800003,80.949997,79.730003,80.809998,1556600,80.809998
"1199",81.080002,81.809998,80.870003,81.410004,992600,81.410004
"1200",81,81.230003,80.690002,81.110001,889200,81.110001
"1201",81.18,81.660004,80.550003,81.639999,1762200,81.639999
"1202",81.419998,81.790001,81.269997,81.440002,707800,81.440002
"1203",81.919998,82.169998,81.540001,81.860001,1327600,81.860001
"1204",81.900002,83.040001,81.620003,82.839996,1347000,82.839996
"1205",82.589996,82.970001,81.93,82.190002,1046000,82.190002
"1206",82.290001,82.480003,80.949997,81.050003,1219700,81.050003
"1207",80.870003,81.550003,80.379997,81.07,864300,81.07
"1208",81,81.870003,80.889999,81.830002,913700,81.830002
"1209",82.309998,82.5,81.699997,82.169998,979900,82.169998
"1210",81.760002,82,81.230003,81.279999,814100,81.279999
"1211",81.25,81.440002,79.830002,80.050003,2375500,80.050003
"1212",80.309998,80.779999,80.099998,80.589996,1047400,80.589996
"1213",80.57,81.839996,80.150002,81.470001,969400,81.470001
"1214",81.75,82.480003,81.75,81.860001,999700,81.860001
"1215",82.139999,82.629997,81.629997,81.739998,715500,81.739998
"1216",81.610001,81.940002,80.949997,81.519997,1168300,81.519997
"1217",81.480003,82.32,81.480003,81.900002,720300,81.900002
"1218",81.900002,82.389999,81.660004,81.760002,650100,81.760002
"1219",82,82.300003,81.589996,82.010002,932200,82.010002
"1220",82.07,82.489998,81.540001,81.610001,740300,81.610001
"1221",81.720001,82.25,81.660004,82.129997,596900,82.129997
"1222",81.5,81.889999,80.769997,81.260002,624200,81.260002
"1223",81.709999,82.080002,81.510002,81.839996,691700,81.839996
"1224",82.239998,83.300003,81.959999,83.120003,952600,83.120003
"1225",83.139999,83.580002,82.629997,83.220001,583100,83.220001
"1226",83.150002,83.720001,82.480003,83.410004,615000,83.410004
"1227",83.5,84.099998,83.129997,83.910004,786100,83.910004
"1228",85.099998,85.169998,83.639999,83.790001,1361700,83.790001
"1229",83.690002,84,82.059998,83.589996,744700,83.589996
"1230",83.260002,83.360001,81.809998,82.639999,577200,82.639999
"1231",82.489998,82.699997,80.989998,81.099998,1155500,81.099998
"1232",81.690002,82.449997,81.610001,82.400002,1061100,82.400002
"1233",82.690002,83.019997,82.25,82.339996,944300,82.339996
"1234",80.580002,83.279999,80.410004,81.510002,1505500,81.510002
"1235",81.919998,82.059998,81.169998,81.410004,1057200,81.410004
"1236",81.330002,82.019997,81.330002,81.760002,1072700,81.760002
"1237",82.489998,82.919998,82.080002,82.169998,712300,82.169998
"1238",82.18,82.370003,81.510002,81.589996,818700,81.589996
"1239",81.07,81.300003,80.620003,80.919998,1545600,80.919998
"1240",81.269997,81.699997,80.889999,80.980003,822000,80.980003
"1241",81.400002,81.910004,81.209999,81.860001,957900,81.860001
"1242",81.889999,82.199997,81.019997,81.480003,1316900,81.480003
"1243",81.610001,82.940002,81.260002,82.699997,1110300,82.699997
"1244",83,83.529999,82.699997,83.199997,669200,83.199997
"1245",83.089996,83.730003,82.860001,83.690002,778900,83.690002
"1246",83.459999,83.68,83.050003,83.489998,681700,83.489998
"1247",83.389999,84.339996,83.309998,84.089996,715300,84.089996
"1248",84.019997,84.160004,83.68,83.75,784000,83.75
"1249",83.809998,84.080002,83.589996,84.059998,671500,84.059998
"1250",84.010002,84.339996,83.769997,84.230003,712000,84.230003
"1251",84.18,84.400002,83.25,83.779999,926300,83.779999
"1252",83.940002,84.400002,83.389999,83.879997,682500,83.879997
"1253",83.839996,83.919998,83.269997,83.82,679500,83.82
"1254",84,84.120003,83.57,83.959999,474300,83.959999
"1255",83.629997,83.93,82.449997,82.599998,852400,82.599998
"1256",82.379997,82.75,81.849998,82.540001,633700,82.540001
"1257",82.309998,82.699997,81.809998,81.870003,1063000,81.870003
"1258",82,82.470001,81.43,81.489998,791700,81.489998
"1259",81.75,82.019997,81.440002,81.68,970000,81.68
