"","BIIB.Open","BIIB.High","BIIB.Low","BIIB.Close","BIIB.Volume","BIIB.Adjusted"
"902",276.640015,290.98999,274.25,290.01001,1436200,290.01001
"903",292.049988,297,288,289.75,1318700,289.75
"904",291.570007,299.850006,286.299988,299.309998,1866900,299.309998
"905",299.350006,302.950012,281.549988,283.670013,2305500,283.670013
"906",284.700012,300.670013,280.309998,297.470001,1651400,297.470001
"907",297.480011,298.630005,292.320007,296.720001,1038700,296.720001
"908",297.269989,299.130005,291.75,294,1051200,294
"909",293.600006,298.980011,293.190002,297.480011,1413600,297.480011
"910",300.450012,311.200012,299.540009,310.5,1793100,310.5
"911",309.799988,315,306.320007,310.540009,1125200,310.540009
"912",307.230011,315.380005,305.480011,314.959991,1578700,314.959991
"913",314.779999,315.130005,303.140015,303.600006,1926700,303.600006
"914",303.609985,303.859985,292.529999,297.880005,1515300,297.880005
"915",302.380005,306,297.019989,305.649994,1723700,305.649994
"916",299.029999,318.420013,292.820007,305.459991,2773800,305.459991
"917",310.720001,321.25,310,318.279999,1812000,318.279999
"918",313.079987,317.450012,311.01001,312.640015,1312900,312.640015
"919",314.839996,316.98999,298.149994,300.390015,2205400,300.390015
"920",299.01001,310.059998,298.149994,308.179993,2141100,308.179993
"921",307.390015,307.390015,294.019989,299.929993,1887900,299.929993
"922",301.880005,307.350006,300.670013,301.01001,1384600,301.01001
"923",303.130005,316.019989,301.380005,315.540009,1504600,315.540009
"924",315.540009,318.230011,311.670013,317.959991,1249800,317.959991
"925",314.309998,319.899994,313,319.820007,1564600,319.820007
"926",319.269989,326.339996,318.630005,323.040009,1461200,323.040009
"927",316.809998,329.450012,315,328.619995,1311400,328.619995
"928",329.480011,331.73999,327.100006,328.290009,1054300,328.290009
"929",327.899994,335.98999,326.959991,334.980011,966900,334.980011
"930",334.119995,335.390015,326.649994,328.450012,825700,328.450012
"931",330.329987,335.880005,323.309998,335.109985,1317200,335.109985
"932",336.369995,349.769989,334.470001,347.109985,1814700,347.109985
"933",348.149994,353.470001,345.619995,345.630005,1668100,345.630005
"934",346.51001,349.540009,343.109985,346.299988,1350500,346.299988
"935",342.170013,353,337.309998,343.209991,1192400,343.209991
"936",342.5,348.390015,340.769989,343.859985,1149800,343.859985
"937",346.160004,349.950012,335.019989,340.679993,1861900,340.679993
"938",340.679993,342.359985,331.220001,338.380005,1340400,338.380005
"939",343.529999,346.73999,341.100006,343.149994,1107500,343.149994
"940",345.230011,346.299988,338.859985,339,1003300,339
"941",346.859985,353,334.01001,340.690002,2233200,340.690002
"942",341.790009,342.850006,323.720001,328.75,2785600,328.75
"943",327.649994,338.600006,327.01001,338,1471000,338
"944",338.25,341.26001,334.190002,335.98999,1025600,335.98999
"945",333.049988,340.380005,332.279999,339.549988,879300,339.549988
"946",341.040009,342.589996,329.029999,332.049988,1064900,332.049988
"947",333.399994,340,329.230011,332.48999,1330400,332.48999
"948",334.829987,349,334.320007,345.600006,1561000,345.600006
"949",346.799988,354.070007,345.700012,351.940002,1511100,351.940002
"950",352.48999,358.890015,347,350.01001,1341500,350.01001
"951",348.269989,353.200012,344.720001,347.040009,1369100,347.040009
"952",355,355,313.079987,318.529999,5748300,318.529999
"953",320.200012,322,300.320007,312.600006,3748000,312.600006
"954",316,321.140015,304,311.779999,2148600,311.779999
"955",313.079987,317.279999,305.929993,305.929993,1975900,305.929993
"956",306.640015,312.899994,296.649994,309.76001,2021100,309.76001
"957",305.01001,314.190002,292.670013,294.119995,2555300,294.119995
"958",296.109985,306.940002,296.109985,305.869995,1952500,305.869995
"959",308.420013,316.339996,305.309998,309.790009,1714800,309.790009
"960",311.640015,317,306.5,309.700012,1483700,309.700012
"961",307.98999,308.98999,296.230011,301.859985,2008100,301.859985
"962",303.709991,305.480011,286.299988,288.269989,3288600,288.269989
"963",286.359985,297.76001,281.589996,294.190002,2427600,294.190002
"964",295.480011,295.959991,284.320007,285.920013,2502900,285.920013
"965",288.019989,301.450012,285.920013,300.679993,1988700,300.679993
"966",300.100006,300.910004,284.570007,287.350006,2635700,287.350006
"967",284.890015,292.799988,273.730011,274,2742500,274
"968",277.910004,285.98999,274,279.519989,1880100,279.519989
"969",280.549988,288.839996,272.019989,285.48999,1871100,285.48999
"970",290.279999,294,284.070007,291.480011,1768200,291.480011
"971",291,296,289.76001,290.540009,1283400,290.540009
"972",290.600006,298.570007,290.200012,297.980011,984400,297.980011
"973",300.5,309.170013,300,306.200012,1776700,306.200012
"974",309,311.100006,295.48999,306.75,2594700,306.75
"975",307,308.720001,286.480011,294.839996,2385300,294.839996
"976",293.040009,296.73999,285.579987,285.809998,1727700,285.809998
"977",289.160004,292.420013,275.390015,283.119995,1802300,283.119995
"978",285.350006,294.359985,282,290.839996,1634500,290.839996
"979",285,291.559998,281.320007,287.119995,1452100,287.119995
"980",287.109985,291.98999,283.299988,286.75,1312700,286.75
"981",290.519989,290.609985,280.01001,282.01001,1284800,282.01001
"982",280.609985,291.309998,279,290.059998,1177900,290.059998
"983",287.769989,291.089996,285.519989,285.940002,1236900,285.940002
"984",286.26001,288.25,278.100006,284,1379600,284
"985",286,291.279999,281.820007,282.959991,1230200,282.959991
"986",282.75,286.98999,278.589996,286.649994,1084300,286.649994
"987",289.779999,301,288.01001,300.540009,1683400,300.540009
"988",300.029999,300.950012,295.549988,295.850006,988800,295.850006
"989",294.869995,301.209991,293.329987,296.5,1030700,296.5
"990",295.630005,297.970001,286,289.529999,1311000,289.529999
"991",288.48999,292.549988,285.01001,291.320007,1148100,291.320007
"992",289.149994,293.410004,287.559998,290.75,772800,290.75
"993",292.230011,293.809998,288.429993,289.790009,1089000,289.790009
"994",290.119995,296.76001,290.119995,295.359985,979100,295.359985
"995",293.570007,303.170013,292.579987,299.690002,1092400,299.690002
"996",301.970001,302.730011,295.51001,299.709991,883200,299.709991
"997",303.23999,310.049988,299.5,309.769989,1308500,309.769989
"998",311.019989,315.420013,308.040009,308.809998,1160400,308.809998
"999",314.859985,319.940002,314.540009,319.850006,1769500,319.850006
"1000",320.799988,322.25,317.929993,319.369995,1294400,319.369995
"1001",318.929993,320.029999,310.609985,318.220001,754700,318.220001
"1002",316.369995,318.869995,313.769989,316.859985,786200,316.859985
"1003",315.869995,320,314.01001,319.179993,740600,319.179993
"1004",320.170013,321.200012,315.820007,320.130005,1116900,320.130005
"1005",321.959991,322.049988,314.290009,317.549988,872800,317.549988
"1006",320,321.480011,316.079987,318.160004,775200,318.160004
"1007",316.200012,319.839996,312.609985,315.440002,1015900,315.440002
"1008",314.040009,314.98999,308,310.720001,909700,310.720001
"1009",310.720001,314.070007,308.100006,309.779999,802700,309.779999
"1010",310.5,311.380005,306.399994,309.980011,773200,309.980011
"1011",309.600006,312.950012,306.76001,307.970001,890700,307.970001
"1012",306.98999,307.459991,302.01001,304.790009,860400,304.790009
"1013",305.51001,310.359985,304.619995,309.809998,1068300,309.809998
"1014",310.670013,313.529999,308.450012,311.980011,1034500,311.980011
"1015",313.850006,319.890015,312.5,319.589996,2088800,319.589996
"1016",318.01001,321.890015,312.869995,313.459991,889100,313.459991
"1017",313.589996,319.26001,312.660004,314.230011,1105200,314.230011
"1018",313.089996,318,312.579987,314.76001,1051700,314.76001
"1019",315.679993,319.880005,312.869995,318.630005,1027500,318.630005
"1020",318.570007,320.98999,315.670013,318.130005,969400,318.130005
"1021",317.160004,319.619995,315.01001,315.309998,938200,315.309998
"1022",317.029999,326.230011,315.23999,324.73999,1179500,324.73999
"1023",325.25,332.779999,324.01001,331,1183800,331
"1024",330.799988,332.929993,328.230011,331.149994,700600,331.149994
"1025",329.399994,332.970001,324,325.679993,802300,325.679993
"1026",324,324.600006,316.910004,317.589996,1235700,317.589996
"1027",322.619995,322.869995,313.609985,320.140015,1027100,320.140015
"1028",317.100006,321.410004,315,319.119995,825300,319.119995
"1029",320,323.440002,316.040009,322.220001,946900,322.220001
"1030",325.119995,325.119995,319.059998,319.75,876500,319.75
"1031",320.76001,321.809998,311.920013,312,1391100,312
"1032",313.829987,313.829987,302.549988,303.73999,1803800,303.73999
"1033",301.850006,307.98999,298.309998,299.290009,1651300,299.290009
"1034",301.119995,305.820007,298.640015,304.100006,1550700,304.100006
"1035",303.040009,304.23999,300.399994,302.5,1027800,302.5
"1036",305.179993,308.679993,302.940002,303.670013,1200100,303.670013
"1037",335,343.589996,331,337.600006,4143000,337.600006
"1038",337.600006,339.829987,335.220001,336.790009,1599900,336.790009
"1039",334.779999,337.5,332.769989,335.450012,1068600,335.450012
"1040",334.679993,338.339996,332.100006,336.390015,995600,336.390015
"1041",337,344.070007,335.700012,341.730011,1286000,341.730011
"1042",344.450012,349,343.019989,344.519989,1303300,344.519989
"1043",342.720001,342.859985,333.350006,334.390015,1168500,334.390015
"1044",332.929993,337.820007,325.850006,329.829987,1319300,329.829987
"1045",330.079987,330.940002,325.76001,326.549988,989300,326.549988
"1046",325.579987,328.549988,322.140015,325.230011,1144600,325.230011
"1047",324.059998,328.48999,322,325.200012,940600,325.200012
"1048",326,327.359985,319.799988,320.600006,872700,320.600006
"1049",320.880005,326.399994,319.320007,324.049988,1196900,324.049988
"1050",327.299988,327.440002,319.070007,320.339996,983000,320.339996
"1051",319.959991,325.640015,317,324.959991,1045600,324.959991
"1052",325.51001,335.390015,324.130005,334.640015,1449200,334.640015
"1053",335.049988,338.51001,333.660004,337.01001,1319200,337.01001
"1054",339.25,343.029999,330.700012,342.470001,1722400,342.470001
"1055",347.589996,348.399994,342.089996,344.600006,1223600,344.600006
"1056",344.820007,348.48999,343.290009,345.839996,815700,345.839996
"1057",343.679993,345.459991,340.670013,342.579987,700100,342.579987
"1058",342.730011,344.420013,337.190002,338.649994,663700,338.649994
"1059",339.839996,341.899994,337,339.970001,677300,339.970001
"1060",342.540009,345.75,341.079987,342.700012,719300,342.700012
"1061",343.390015,343.600006,340.01001,342.98999,836800,342.98999
"1062",343.459991,343.76001,338.540009,343.359985,972100,343.359985
"1063",341.140015,343.829987,339.519989,341.23999,643800,341.23999
"1064",343.630005,343.630005,339.179993,343.040009,700100,343.040009
"1065",345.470001,347.790009,340.600006,342.679993,715600,342.679993
"1066",343.369995,345.809998,342.170013,344.119995,735700,344.119995
"1067",344.369995,344.440002,333.779999,334.829987,827700,334.829987
"1068",335.040009,335.75,321,330.480011,1910600,330.480011
"1069",329.279999,331.850006,326.73999,331.309998,927200,331.309998
"1070",330.73999,330.73999,326.029999,326.829987,840800,326.829987
"1071",325.98999,333,325.98999,332.079987,811100,332.079987
"1072",330.410004,332.809998,324.73999,327.109985,925300,327.109985
"1073",327.309998,328.160004,321.109985,323.390015,802500,323.390015
"1074",323.399994,323.970001,315.709991,320.119995,1062800,320.119995
"1075",319.420013,328.75,318.690002,326.880005,991200,326.880005
"1076",328.420013,330.980011,322.690002,327.579987,1088600,327.579987
"1077",328.859985,330.299988,325.359985,329.98999,637100,329.98999
"1078",329.51001,334.820007,327.48999,329.23999,1742600,329.23999
"1079",327.359985,330.339996,325.01001,329.76001,1027400,329.76001
"1080",328.51001,334.950012,327.679993,332.23999,1039700,332.23999
"1081",333.399994,347.75,333.109985,346.299988,1579200,346.299988
"1082",344.049988,345.649994,333.059998,333.399994,1554900,333.399994
"1083",333.869995,334.790009,328.679993,333.540009,1075600,333.540009
"1084",329.700012,333.5,326.850006,330.160004,800900,330.160004
"1085",330.230011,332.399994,327.079987,330.809998,1055100,330.809998
"1086",330.970001,331.149994,321.980011,323.5,985400,323.5
"1087",322.600006,324.450012,317.529999,319.839996,1116300,319.839996
"1088",323.329987,331.01001,321.630005,327.089996,1306500,327.089996
"1089",331.049988,331.049988,324.01001,325.070007,722800,325.070007
"1090",325,325,315.820007,315.920013,1053300,315.920013
"1091",315.660004,325.779999,312,324.589996,1271500,324.589996
"1092",323.350006,325.339996,317.73999,319.190002,1142900,319.190002
"1093",318.399994,324.420013,315.079987,315.140015,1468200,315.140015
"1094",314.790009,315.75,300.98999,301.73999,2302500,301.73999
"1095",308.359985,310.399994,296.059998,301.579987,1759400,301.579987
"1096",297.290009,311.200012,295.269989,305.690002,2210900,305.690002
"1097",299.910004,309,296.549988,302.73999,1384400,302.73999
"1098",305.359985,313.720001,304.75,306.709991,1782200,306.709991
"1099",305.23999,321.480011,305.23999,311.410004,1513800,311.410004
"1100",320.970001,326.899994,316.029999,326.769989,1851500,326.769989
"1101",300,314.950012,290.850006,309.070007,7067000,309.070007
"1102",314,319.350006,311,316.059998,2126200,316.059998
"1103",315.720001,322,315.299988,321.670013,1262900,321.670013
"1104",321.890015,323.119995,317,319.980011,1114800,319.980011
"1105",321.209991,321.220001,314.899994,318.029999,1642000,318.029999
"1106",317.940002,320.98999,312.559998,315.059998,1509000,315.059998
"1107",315.089996,323.720001,313.910004,321,1084300,321
"1108",330,330.5,318.660004,321.079987,1699600,321.079987
"1109",320.779999,323.200012,319.660004,321.25,1196100,321.25
"1110",319.899994,323.880005,319.029999,322.059998,1130700,322.059998
"1111",324.570007,324.859985,318.5,319.549988,1016100,319.549988
"1112",320.859985,324.299988,320.269989,323.470001,1377000,323.470001
"1113",324.660004,325,319.619995,320.75,1102800,320.75
"1114",320.190002,327.899994,319,327.869995,1220500,327.869995
"1115",327.709991,330.369995,322.649994,324.589996,847500,324.589996
"1116",323.799988,323.799988,319.549988,321.019989,757000,321.019989
"1117",322.25,322.25,314.329987,317.980011,1126200,317.980011
"1118",317.959991,318.019989,300.350006,305.429993,2557100,305.429993
"1119",305,308.649994,301.859985,302.420013,1390100,302.420013
"1120",305.679993,306.980011,303.019989,305.559998,1643200,305.559998
"1121",304.600006,305.5,302.100006,303.609985,1956800,303.609985
"1122",300.100006,303.980011,297.829987,299.100006,1771900,299.100006
"1123",305.279999,305.279999,301.320007,303.549988,1828000,303.549988
"1124",305.609985,308.839996,304.779999,306.73999,1388200,306.73999
"1125",307,307.640015,302.450012,305.399994,1947200,305.399994
"1126",305,305.829987,301.390015,304.920013,1085800,304.920013
"1127",307.579987,310.209991,305.970001,307.690002,849100,307.690002
"1128",306.429993,310.480011,306.109985,308.440002,1146100,308.440002
"1129",335.649994,336.649994,323.410004,328.269989,6201300,328.269989
"1130",328.519989,347.73999,328.519989,347.339996,4668700,347.339996
"1131",345.880005,350.890015,337.540009,341.179993,2533600,341.179993
"1132",341.98999,345.929993,339.709991,340.869995,1460300,340.869995
"1133",341.950012,347.279999,340.899994,344.049988,1395400,344.049988
"1134",340.399994,348.059998,337.570007,347.609985,1295500,347.609985
"1135",346.850006,349.880005,342.619995,343.589996,1449200,343.589996
"1136",344.869995,351.380005,341.859985,342.329987,1471700,342.329987
"1137",339.230011,349.980011,338.5,344.48999,1559100,344.48999
"1138",346.5,346.649994,333.119995,335.799988,1402800,335.799988
"1139",333.380005,339.829987,324.690002,325.130005,1834400,325.130005
"1140",326.5,333.730011,322.350006,332.890015,1652700,332.890015
"1141",339.359985,353.700012,337.709991,353.700012,2401800,353.700012
"1142",343.279999,361.929993,343.059998,360.670013,3691300,360.670013
"1143",352,356.649994,345.230011,352.290009,2170400,352.290009
"1144",353.559998,353.790009,328.679993,335.76001,2631500,335.76001
"1145",335.529999,343.619995,334.980011,340.890015,965800,340.890015
"1146",342.920013,345.549988,338.019989,342.399994,1137800,342.399994
"1147",341.929993,345.98999,339.290009,343.429993,1236100,343.429993
"1148",341.51001,345.01001,339.429993,342.190002,933500,342.190002
"1149",343.920013,348.5,339.329987,339.450012,864800,339.450012
"1150",342.839996,346.98999,340.329987,342.01001,976300,342.01001
"1151",339.269989,342,335.130005,336.73999,1250000,336.73999
"1152",339.980011,346.640015,334.399994,334.649994,1898200,334.649994
"1153",338.089996,354,338.049988,353.23999,2484300,353.23999
"1154",359.420013,360,341.709991,350.25,4277700,350.25
"1155",349.779999,352.079987,338.23999,342.339996,2559300,342.339996
"1156",345.5,350,343.709991,347.839996,1894000,347.839996
"1157",352.809998,361.910004,348.350006,352.73999,2489400,352.73999
"1158",348,355.609985,347.519989,348.75,1429900,348.75
"1159",350.040009,354.549988,339.660004,339.880005,1665700,339.880005
"1160",339.369995,353.440002,339.350006,352.75,1673000,352.75
"1161",354.5,365.190002,350.640015,363.279999,2076400,363.279999
"1162",361.410004,366.170013,358.220001,361.829987,1337000,361.829987
"1163",364,364,349.48999,353.649994,2322900,353.649994
"1164",352.980011,359.869995,352.029999,357.529999,1077700,357.529999
"1165",357.630005,362.839996,355.450012,362.440002,1328000,362.440002
"1166",358.279999,364.76001,357.130005,357.890015,1446300,357.890015
"1167",360.290009,361.380005,350.5,351.179993,1486000,351.179993
"1168",351.529999,354.609985,345.76001,353.25,1707800,353.25
"1169",372.75,397,372.75,389.160004,4029800,389.160004
"1170",389.029999,394.980011,382,390,1832700,390
"1171",390.730011,395.5,386.339996,393.890015,1781500,393.890015
"1172",388.600006,394.480011,381.359985,391.119995,2165000,391.119995
"1173",393.700012,402.399994,390.109985,401.790009,1576200,401.790009
"1174",400.299988,407.940002,399,402,1631200,402
"1175",398.049988,402.839996,396.459991,396.880005,1440400,396.880005
"1176",398.049988,400.859985,394.059998,395.130005,1811600,395.130005
"1177",394.859985,396.859985,388.529999,390,1766300,390
"1178",394.690002,395,386.140015,392.109985,1755100,392.109985
"1179",391.679993,394.390015,387.23999,391.660004,1180000,391.660004
"1180",389.109985,402.290009,388.670013,397.910004,1321100,397.910004
"1181",396.829987,401.869995,396.519989,401.119995,782800,401.119995
"1182",401.040009,408.23999,400.559998,406.730011,1143500,406.730011
"1183",406.399994,409.029999,403.359985,408.049988,945900,408.049988
"1184",408.25,411.320007,406.230011,408.579987,954400,408.579987
"1185",410.25,410.73999,402.829987,404.890015,855200,404.890015
"1186",405.320007,412.019989,400.570007,408.940002,1114100,408.940002
"1187",408.820007,411.769989,406.070007,410.100006,863800,410.100006
"1188",410.230011,411.309998,405.799988,409.589996,1371000,409.589996
"1189",410.670013,416.820007,406.399994,415.790009,1347300,415.790009
"1190",415,415.170013,407.119995,412.790009,1235300,412.790009
"1191",410.950012,417.179993,406.100006,414.130005,1523000,414.130005
"1192",417.420013,425.700012,417.089996,425.609985,1846200,425.609985
"1193",424.230011,424.230011,416.23999,417.630005,1643700,417.630005
"1194",417.230011,417.649994,411.600006,415.51001,1516100,415.51001
"1195",409.670013,420.440002,409.609985,414.200012,1400700,414.200012
"1196",415.309998,416.23999,407.51001,408.109985,1426100,408.109985
"1197",411.48999,411.48999,406.019989,407.640015,1553200,407.640015
"1198",407.089996,416.700012,407.089996,413.350006,1744700,413.350006
"1199",415.459991,422.369995,414.220001,421.320007,1564500,421.320007
"1200",420.100006,426.480011,417.5,426.119995,1968900,426.119995
"1201",425,431,417.049988,427.929993,2030300,427.929993
"1202",434.799988,439.899994,431.329987,433.649994,2471900,433.649994
"1203",475.920013,480.179993,456.059998,475.980011,10643200,475.980011
"1204",466.070007,474,460.5,463.730011,3712600,463.730011
"1205",462.98999,467.640015,452.01001,452.709991,2481400,452.709991
"1206",449.059998,450.25,431.390015,431.630005,3743700,431.630005
"1207",427.799988,432.880005,420.410004,428.929993,3353800,428.929993
"1208",430.119995,436.670013,429.359985,429.869995,1859200,429.869995
"1209",433.679993,437,428.600006,431.619995,1600100,431.619995
"1210",430.160004,433.980011,422.100006,422.23999,1808700,422.23999
"1211",423.200012,423.470001,407.549988,413.809998,2709200,413.809998
"1212",415.399994,416.480011,410.640015,412.440002,1700700,412.440002
"1213",408.75,420.089996,408.209991,413.420013,1873800,413.420013
"1214",415.5,425.369995,415.130005,418.089996,1571900,418.089996
"1215",419.299988,427.51001,418.100006,425.359985,1540100,425.359985
"1216",424.600006,431.779999,419.480011,426.630005,1340900,426.630005
"1217",426.160004,428.829987,420.5,425.649994,1063000,425.649994
"1218",426.700012,432.470001,422.519989,423.359985,1263300,423.359985
"1219",423.98999,426.480011,417.709991,423.570007,1365100,423.570007
"1220",430.76001,432.73999,424.570007,430.959991,2038100,430.959991
"1221",428.140015,432.880005,428,428.649994,1109000,428.649994
"1222",424,426.98999,416.839996,419.440002,1837600,419.440002
"1223",424.660004,424.769989,419,422.920013,1183300,422.920013
"1224",425.190002,426.170013,420.170013,422.109985,1224600,422.109985
"1225",423.880005,425.959991,418.549988,423.570007,1298200,423.570007
"1226",423,431.839996,421,430.279999,1938200,430.279999
"1227",410,410.869995,395,401.709991,6084400,401.709991
"1228",401.75,403.450012,388.079987,389.269989,3432000,389.269989
"1229",388.799988,391.869995,374.359985,374.679993,4923900,374.679993
"1230",377.970001,388.450012,376,383.779999,3255600,383.779999
"1231",380.890015,383.829987,368.880005,373.929993,2685900,373.929993
"1232",377.519989,388.140015,377.519989,386.220001,2737400,386.220001
"1233",389.450012,393.890015,384.75,386.220001,1456400,386.220001
"1234",385,388.450012,381,385.799988,1589300,385.799988
"1235",387.25,389.98999,380.410004,383.559998,1274400,383.559998
"1236",384,388.070007,380.609985,383.290009,1292600,383.290009
"1237",390.880005,399.5,390.029999,398.429993,2024700,398.429993
"1238",403.200012,404,395,396.910004,1574400,396.910004
"1239",393.200012,397.779999,389,395.299988,1136900,395.299988
"1240",396,398.380005,388.720001,390.040009,1169500,390.040009
"1241",392.980011,395.109985,387.369995,394.350006,1612600,394.350006
"1242",395,398.190002,389.079987,391.23999,1442900,391.23999
"1243",389.380005,396.410004,389.220001,395.420013,995700,395.420013
"1244",396.01001,400.109985,393.959991,395.170013,1347000,395.170013
"1245",394.5,403.480011,391.609985,401,1476500,401
"1246",400.23999,401.649994,397.970001,401.149994,824500,401.149994
"1247",399.190002,401.790009,397.399994,398.679993,829800,398.679993
"1248",397.170013,399.929993,391.619995,392.880005,897900,392.880005
"1249",393.809998,403.220001,391.519989,402.920013,1113700,402.920013
"1250",402.299988,403.850006,399.100006,400.100006,784400,400.100006
"1251",400.089996,401.890015,395.640015,396.98999,1299500,396.98999
"1252",398.869995,399.579987,391,393.350006,1192600,393.350006
"1253",391.359985,391.76001,384,387.619995,1945900,387.619995
"1254",388.769989,393.790009,387.329987,387.480011,1279100,387.480011
"1255",385.5,387.540009,382.540009,384.339996,1524300,384.339996
"1256",382.880005,389.75,381.570007,387.859985,998800,387.859985
"1257",387.660004,389.390015,384.670013,386.369995,777000,386.369995
"1258",384.269989,385.880005,378.820007,382,1250900,382
"1259",382.970001,390.059998,378,388.5,1569600,388.5
