"","PM.Open","PM.High","PM.Low","PM.Close","PM.Volume","PM.Adjusted"
"896",86.57,86.889999,85.839996,86.599998,3908300,80.687742
"897",86.629997,87.339996,86.419998,87.129997,3799000,81.181557
"898",87,87.199997,85.75,86.019997,3748000,80.147337
"899",86.25,86.5,85.510002,85.529999,3847000,79.690792
"900",85.550003,85.57,84.550003,84.93,5323900,79.131756
"901",85.120003,85.669998,84.529999,84.68,7502500,78.898824
"902",84.5,84.610001,82.93,83.269997,10906300,77.585082
"903",83.25,83.629997,82.610001,83.309998,6690100,77.622352
"904",83.959999,84.050003,82.410004,82.57,9047600,76.932875
"905",82.440002,82.959999,82.269997,82.449997,6999000,76.821065
"906",82.739998,83,82.309998,82.449997,6103200,76.821065
"907",82.449997,83.300003,82.349998,83.080002,5525800,77.408058
"908",82.959999,84.550003,82.620003,84.519997,6866200,78.749744
"909",84.129997,84.260002,83.199997,83.330002,6171600,77.640991
"910",84.32,84.540001,83.410004,83.989998,4528100,78.255928
"911",83.919998,84.410004,83.449997,84.190002,3401900,78.442278
"912",83.610001,84.410004,83,83.540001,4534300,77.836653
"913",82.959999,83.18,81.5,81.5,8040200,75.935925
"914",81.629997,81.860001,80.769997,80.779999,5444200,75.265079
"915",80.889999,81.010002,80.510002,80.809998,5951100,75.293029
"916",80.470001,80.470001,78.330002,79.440002,10371500,74.016565
"917",79.610001,79.800003,78.93,79.089996,7011600,73.690454
"918",78.309998,78.949997,77.190002,78.139999,8001800,72.805314
"919",78.089996,78.190002,75.279999,75.389999,9837000,70.243059
"920",75.849998,77.230003,75.57,76.879997,7917900,71.631334
"921",76.559998,77.080002,76.059998,76.900002,7038800,71.649972
"922",76.879997,78.790001,76.660004,78.110001,8400900,72.777364
"923",78.330002,80.290001,78.169998,80.25,8628100,74.771263
"924",79.949997,80.099998,78.440002,78.809998,6526000,73.429571
"925",78.610001,79.5,78.010002,79.459999,6011300,74.035196
"926",79.639999,79.660004,78.309998,78.440002,5160000,73.084836
"927",78.25,79.32,77.550003,79.239998,4595200,73.830215
"928",79.309998,80.550003,78.879997,80.389999,6641400,74.901705
"929",80.209999,80.940002,80,80.010002,5987900,74.54765
"930",79.769997,80.190002,79.5,79.599998,4469700,74.165638
"931",79.629997,80.150002,79.25,79.709999,4545900,74.268129
"932",79.639999,79.940002,78.900002,78.970001,5425100,73.578651
"933",78.790001,79.639999,78.519997,79.169998,5043600,73.764994
"934",79.400002,80.089996,79.330002,79.93,5361500,74.47311
"935",80.050003,80.080002,78.919998,79.5,5278200,74.072466
"936",79.5,81.139999,79.349998,80.779999,5974200,75.265079
"937",81.160004,81.599998,80.510002,80.910004,4569000,75.386208
"938",80.25,80.970001,79.769997,80.449997,5289900,74.957606
"939",81,81.860001,80.989998,81.580002,5595700,76.010465
"940",81.870003,81.879997,80.769997,81.07,3844300,75.535281
"941",81.199997,81.5,80.790001,80.910004,5150000,75.386208
"942",81.019997,81.040001,79.220001,80.339996,5384600,74.855116
"943",80.32,80.57,80.040001,80.43,4571400,74.938975
"944",80.620003,80.849998,79.150002,79.519997,5318200,74.091098
"945",79.150002,79.449997,78.790001,79.169998,4363900,73.764994
"946",79.410004,79.889999,79.059998,79.230003,4285700,73.820903
"947",79.25,80.480003,79.18,79.889999,4814700,74.43584
"948",80.010002,80.68,80,80.279999,4453800,74.799214
"949",80.279999,80.910004,80.139999,80.470001,3698700,74.976245
"950",80.470001,81.199997,79.410004,79.660004,4961100,74.221547
"951",79.629997,80.459999,79.449997,80.43,4402700,74.938975
"952",81.089996,81.449997,80.540001,81,10868500,75.47006
"953",81.120003,81.190002,80.309998,80.419998,5277300,74.929656
"954",79.68,80.360001,79.669998,80.199997,4736800,75.608431
"955",80.18,81.040001,80.18,80.419998,4872200,75.815836
"956",80.25,80.43,79.93,80.07,4652800,75.485876
"957",80.209999,81.019997,80.150002,81.019997,4106000,76.381484
"958",81.230003,81.949997,81.029999,81.870003,6300400,77.182826
"959",81.739998,82.330002,81.699997,82.209999,5297200,77.503357
"960",82.32,82.5,82.160004,82.459999,4265000,77.739044
"961",82.529999,82.68,82,82.279999,3642600,77.569349
"962",82.93,83.150002,82.519997,82.809998,5710300,78.069005
"963",82.760002,83.32,82.730003,82.889999,5229900,78.144426
"964",82.970001,84.239998,82.970001,83.82,5546700,79.021183
"965",83.959999,84.019997,83.269997,83.879997,3845000,79.077745
"966",84.080002,84.970001,83.360001,83.519997,6411300,78.738355
"967",83.360001,83.989998,82.709999,83.139999,5563000,78.380114
"968",83.650002,84.470001,83.360001,84.169998,4928000,79.351143
"969",84.089996,84.480003,83.550003,84.379997,4872600,79.54912
"970",84.75,84.82,84.099998,84.790001,5248400,79.93565
"971",83.620003,84.050003,82.120003,83.150002,7858500,78.389543
"972",82.980003,83.610001,82.5,83.5,3709400,78.719504
"973",83.349998,83.889999,82.959999,83.540001,3728000,78.757214
"974",83.489998,83.940002,83.25,83.349998,3745500,78.57809
"975",83.199997,84.010002,83.010002,83.489998,3697000,78.710074
"976",83.400002,84.199997,83.400002,84.110001,4375200,79.294581
"977",84.580002,85.620003,84.470001,84.980003,7172000,80.114775
"978",84.980003,85.830002,84.870003,85.190002,4488500,80.312751
"979",85.010002,85.589996,84.790001,85.43,4974100,80.539009
"980",85.489998,85.959999,85.209999,85.720001,3504500,80.812407
"981",85.769997,85.769997,85.150002,85.379997,3596100,80.491868
"982",85.019997,85.510002,84.82,85.339996,2328300,80.454158
"983",85.18,85.550003,85,85.279999,3258100,80.397595
"984",85.290001,85.93,85.110001,85.800003,3605000,80.887828
"985",85.709999,86.379997,85.199997,86.209999,3510800,81.274351
"986",86.029999,86.519997,85.940002,86.400002,2863700,81.453476
"987",86.82,86.900002,85.889999,86.129997,3232800,81.19893
"988",86.279999,86.32,85.629997,85.93,3710200,81.010383
"989",85.910004,86.269997,85.589996,85.75,3195000,80.840688
"990",85.800003,86.190002,85.150002,85.330002,4108200,80.444735
"991",85.230003,85.980003,85.199997,85.769997,6359700,80.85954
"992",85.720001,85.800003,85.339996,85.739998,2706100,80.831258
"993",85.480003,85.5,85.019997,85.220001,3396700,80.341032
"994",85.209999,86.5,84.93,86.150002,4995100,81.217789
"995",86.18,86.730003,85.870003,86.290001,4631100,81.349773
"996",86.139999,86.900002,86.120003,86.57,3790800,81.613741
"997",86.529999,87.160004,86.220001,86.910004,4153800,81.93428
"998",86.879997,87.5,86.480003,87.349998,4278900,82.349084
"999",87.620003,88.699997,87.379997,88.370003,4782200,83.310692
"1000",88.25,88.800003,88.050003,88.540001,4173100,83.470957
"1001",88.330002,88.739998,88.050003,88.32,3233900,83.263551
"1002",88.25,88.489998,87.620003,87.889999,3073000,82.858169
"1003",87.769997,88.209999,87.57,87.970001,2517400,82.933591
"1004",88,88.160004,87.669998,87.900002,3347300,82.867599
"1005",88,88.559998,87.900002,88.330002,2543600,83.272981
"1006",88.010002,88.470001,87.809998,88.330002,2864400,83.272981
"1007",87.889999,88.57,87.809998,88.389999,3476500,83.329543
"1008",88.160004,88.739998,88.160004,88.440002,3261400,83.376684
"1009",88.209999,88.709999,88.07,88.239998,3950000,83.18813
"1010",88.169998,88.629997,87.879997,88.449997,3162800,83.386106
"1011",88.370003,89.360001,88.07,89.029999,4550100,83.932902
"1012",88.779999,89,88.410004,88.739998,4217400,83.659504
"1013",88.82,89.970001,88.440002,89.879997,4837600,84.734237
"1014",89.970001,91.470001,89.910004,91.339996,7145000,86.110649
"1015",91.389999,91.629997,90.779999,91.139999,9003100,85.922102
"1016",91.150002,91.239998,90.269997,90.43,5492400,85.252751
"1017",89.120003,89.940002,88.730003,89.370003,5337600,85.138435
"1018",89.300003,89.300003,88.279999,88.889999,4663400,84.68116
"1019",86.800003,86.910004,85.980003,86.489998,10749000,82.394795
"1020",86.169998,86.169998,84.050003,84.849998,16140800,80.832448
"1021",84.629997,84.900002,84.160004,84.309998,8020400,80.318016
"1022",84.349998,84.540001,83.870003,84.209999,6615400,80.222752
"1023",84.209999,85.099998,83.830002,84.860001,4335400,80.841977
"1024",84.760002,86.089996,84.730003,85.690002,3562500,81.632679
"1025",85.580002,86.449997,85.459999,86.080002,4229900,82.004212
"1026",86.129997,86.660004,85.940002,86.290001,3726100,82.204268
"1027",86.510002,86.849998,85.82,86.029999,3188000,81.956577
"1028",85.610001,86.040001,84.879997,84.900002,5465500,80.880084
"1029",85.599998,86.080002,84.839996,85.410004,4861300,81.365938
"1030",85.919998,86.260002,85.75,85.949997,3470200,81.880363
"1031",85.57,85.610001,84.480003,84.589996,5770400,80.584757
"1032",84.989998,85.550003,84.489998,84.699997,6244300,80.689549
"1033",84.580002,86.650002,84.519997,84.550003,5932700,80.546657
"1034",85.010002,86.150002,84.900002,86.019997,4563900,81.947048
"1035",85.290001,85.779999,85.199997,85.57,3273300,81.518358
"1036",85.660004,85.889999,85.260002,85.379997,2741900,81.337352
"1037",85.529999,85.730003,84.970001,85.080002,2750300,81.051561
"1038",85.290001,85.779999,85.25,85.540001,3703000,81.48978
"1039",85.32,85.529999,84.57,84.849998,2715100,80.832448
"1040",84.980003,84.980003,84.099998,84.480003,3053900,80.479972
"1041",84.5,85.379997,84.5,84.650002,2677200,80.641921
"1042",84.720001,85.07,83.139999,83.190002,4670900,79.251051
"1043",82.959999,82.989998,82,82.010002,4633400,78.126922
"1044",82,82.589996,81.720001,81.900002,3956500,78.02213
"1045",81.800003,82.330002,81.5,82.129997,3293400,78.241236
"1046",81.849998,82.260002,81.190002,81.580002,3710200,77.717282
"1047",81.589996,83.949997,81.589996,83.480003,5053700,79.527321
"1048",83.550003,83.900002,82.379997,82.709999,4445100,78.793775
"1049",82.800003,83.949997,82.599998,83.839996,3809400,79.870268
"1050",83.970001,84.959999,83.75,84.349998,3414500,80.356122
"1051",84.120003,84.260002,83.739998,84.18,2196300,80.194174
"1052",84.440002,84.82,84.230003,84.470001,2360600,80.470443
"1053",84.489998,84.989998,84.470001,84.93,1795900,80.908662
"1054",85.099998,85.169998,83.82,84.5,4226900,80.499022
"1055",84.709999,85.099998,84.629997,84.989998,3080800,80.965819
"1056",85.099998,85.470001,84.629997,85.379997,2272800,81.337352
"1057",85.209999,85.370003,84.599998,85.089996,2441400,81.061082
"1058",85.230003,85.690002,85.120003,85.150002,2183800,81.118246
"1059",84.82,85.230003,84.199997,84.339996,3774400,80.346594
"1060",84.93,85.540001,84.93,85.190002,2858700,81.156353
"1061",85.239998,85.459999,84.830002,85.260002,2466200,81.223038
"1062",85.129997,85.290001,84.830002,85.25,2094300,81.21351
"1063",84.919998,85.379997,84.839996,85.260002,1797300,81.223038
"1064",85.279999,85.690002,85.040001,85.580002,2570600,81.527887
"1065",85.300003,85.900002,85.059998,85.489998,3344100,81.442144
"1066",85.849998,85.879997,85.199997,85.400002,2448900,81.356409
"1067",85.769997,85.790001,84.790001,84.989998,3143300,80.965819
"1068",85.059998,85.5,84.809998,85.449997,2782300,81.404037
"1069",85.290001,85.360001,83.919998,84,4851400,80.022696
"1070",84.099998,84.309998,83.629997,83.830002,3892300,79.860747
"1071",84.120003,84.410004,83.809998,84.190002,3433300,80.203702
"1072",84.150002,84.559998,83.949997,84.5,4369800,80.499022
"1073",84.709999,84.75,83.720001,84.019997,3585700,80.041746
"1074",84.290001,84.300003,83.879997,84.199997,3947100,80.213223
"1075",84.160004,85.040001,84.059998,84.82,3269800,80.80387
"1076",84.910004,85.339996,84.540001,84.900002,3626800,80.880084
"1077",85.050003,85.269997,84.139999,84.720001,4322400,80.708606
"1078",85.150002,85.68,84.699997,85.550003,7856500,81.499308
"1079",85.089996,86.07,85.059998,86.050003,7002600,81.975634
"1080",84.75,85.169998,83.629997,83.660004,5654000,80.635881
"1081",83.599998,84.730003,83.559998,84.449997,5567300,81.397318
"1082",84,84.199997,83.550003,83.699997,5222500,80.674428
"1083",82.839996,83.339996,82.580002,83.230003,5491300,80.221424
"1084",82.610001,82.949997,82.550003,82.660004,4656000,79.672029
"1085",82.889999,83.519997,82.279999,83.400002,9732000,80.385277
"1086",83.25,83.879997,83.209999,83.470001,5786400,80.452747
"1087",83.599998,84.260002,83.18,84.209999,5509800,81.165995
"1088",84.349998,84.849998,84.239998,84.510002,4301800,81.455154
"1089",84.839996,84.849998,84.07,84.57,2674400,81.512983
"1090",84.419998,84.790001,83.940002,83.980003,4504400,80.944313
"1091",83.940002,85.129997,83.68,85.059998,5334600,81.985268
"1092",85.18,85.989998,83.860001,83.919998,6376400,80.886477
"1093",84.379997,85.25,84.279999,84.279999,5282100,81.233464
"1094",84.599998,85.290001,83.970001,84.07,4399800,81.031056
"1095",84.190002,84.629997,83.620003,83.690002,4784100,80.664795
"1096",83.110001,83.849998,81.900002,83.580002,8409400,80.558771
"1097",83.190002,85.32,83,85.260002,7058500,82.178043
"1098",84.970001,86.010002,84.440002,86,7621700,82.891291
"1099",85.760002,87.209999,85.709999,86.93,5537900,83.787674
"1100",87.32,87.470001,86.620003,87.449997,4614100,84.288874
"1101",87.220001,87.669998,87.120003,87.599998,5339700,84.433454
"1102",87.949997,88.209999,87.510002,87.620003,4936500,84.452735
"1103",87.860001,88.18,87.400002,88.059998,3255300,84.876825
"1104",87.919998,88.669998,87.800003,88.040001,2847200,84.857551
"1105",88.489998,88.489998,87.779999,88.269997,3631300,85.079233
"1106",88.190002,88.830002,87.339996,87.910004,3448000,84.732253
"1107",87.449997,88.68,86.910004,88.349998,2706400,85.156343
"1108",88.790001,89.239998,88.470001,89.010002,4876200,85.792489
"1109",88.849998,89.5,88.599998,89.190002,3361600,85.965982
"1110",89.389999,89.910004,89.190002,89.449997,2752500,86.216579
"1111",89.830002,90.25,89.089996,89.900002,4061000,86.650317
"1112",89.68,89.830002,87.18,87.5,6109300,84.33707
"1113",87.5,88.199997,87.260002,88.120003,3219400,84.934661
"1114",87.830002,88.5,87.519997,88.419998,3191800,85.223812
"1115",88.440002,88.480003,87.839996,88.089996,2412800,84.905739
"1116",88.040001,88.129997,87.57,87.900002,2832900,84.722612
"1117",88.040001,88.699997,87.529999,87.860001,3163600,84.684057
"1118",87.349998,87.400002,85.489998,86.279999,6011300,83.161169
"1119",86.330002,87.5,86.169998,87.300003,3644600,84.144302
"1120",87.470001,87.599998,87.089996,87.129997,3653700,83.980442
"1121",86.949997,87.199997,86.470001,86.830002,4529900,83.691291
"1122",86.5,86.5,85.57,85.809998,6328600,82.708157
"1123",86.150002,87.040001,86.110001,87,6851900,83.855144
"1124",87.300003,87.610001,86.470001,86.5,3888600,83.373218
"1125",86.489998,86.730003,86.160004,86.300003,5054400,83.18045
"1126",86.660004,86.910004,86.419998,86.599998,2665700,83.469601
"1127",87.199997,87.57,86.769997,86.93,3230900,83.787674
"1128",86.370003,87.029999,85.699997,86.5,3554100,83.373218
"1129",86.580002,87.43,86.519997,87.389999,4077500,84.231046
"1130",87.150002,87.68,86.769997,87.650002,3862000,84.481649
"1131",87.269997,87.480003,86.370003,87.150002,4111000,83.999723
"1132",87.279999,87.330002,86.709999,87.139999,4236600,83.990082
"1133",86.419998,87.160004,86.330002,86.790001,3270600,83.652736
"1134",86.050003,86.580002,85.25,86.559998,3467800,83.431046
"1135",86.489998,86.589996,85.269997,85.599998,4625600,82.505749
"1136",85.629997,86.809998,85.599998,85.970001,4182700,82.862377
"1137",85.589996,86.370003,84.389999,84.419998,4922800,81.368403
"1138",84.529999,84.879997,82.379997,82.449997,7286900,79.469613
"1139",82.199997,82.959999,81.349998,81.389999,8405200,78.447932
"1140",81.809998,82.260002,81.160004,81.849998,6673400,78.891303
"1141",82.699997,84.050003,82.389999,84.019997,6701800,80.982861
"1142",84.169998,84.389999,82.629997,83.050003,9128000,80.04793
"1143",82.480003,83.160004,82.160004,82.970001,5951700,80.945479
"1144",83.220001,83.580002,83.010002,83.300003,4433700,81.267429
"1145",83.400002,83.57,83.059998,83.150002,1748300,81.121087
"1146",83.099998,83.690002,83.029999,83.339996,1705500,81.306446
"1147",83.029999,83.529999,82.739998,83.199997,2629000,81.169863
"1148",83.150002,83.480003,82.389999,82.5,2708100,80.486946
"1149",82.730003,82.82,81.360001,81.449997,3709300,79.462564
"1150",81.599998,81.790001,80.629997,81.019997,3787700,79.043056
"1151",80.989998,81.089996,79.860001,80.410004,6213400,78.447947
"1152",80.959999,82.050003,80.599998,81.099998,10001900,79.121106
"1153",81.800003,82.050003,81.019997,81.709999,7525100,79.716222
"1154",82.32,83.580002,82.309998,82.940002,6594500,80.916212
"1155",83.540001,83.650002,82.470001,82.720001,4301300,80.701579
"1156",83.110001,83.669998,82.639999,83.050003,3997200,81.023529
"1157",83.32,83.980003,82.669998,83.099998,5804200,81.072304
"1158",82.260002,83.459999,82.25,83.419998,4629200,81.384496
"1159",83.419998,83.419998,82.57,82.82,5088100,80.799138
"1160",82.849998,83.199997,82.190002,82.699997,7302300,80.682063
"1161",83.209999,83.989998,82.889999,83.580002,6172300,81.540595
"1162",83.080002,84.610001,82.720001,84.550003,4518500,82.486928
"1163",85.040001,85.290001,84.43,85.160004,6069700,83.082044
"1164",84.610001,84.75,82.699997,82.82,6649300,80.799138
"1165",82.949997,83.410004,82.5,83.050003,4658500,81.023529
"1166",82.529999,82.720001,81.379997,81.599998,8541900,79.608905
"1167",82.029999,82.300003,80.389999,80.580002,5878700,78.613797
"1168",80.510002,81.5,80.32,81.220001,4108200,79.23818
"1169",80.529999,81.190002,80.099998,80.239998,6692900,78.28209
"1170",80.239998,81.699997,80.059998,81.629997,4129600,79.638172
"1171",82,82.440002,81.809998,82.239998,4103200,80.233288
"1172",82.040001,82.599998,81.849998,82.080002,5151100,80.077196
"1173",82.419998,83.239998,81.309998,82.57,6317100,80.555238
"1174",82.32,82.32,80.940002,81.269997,5856100,79.286956
"1175",80.809998,81.480003,80.559998,80.830002,4357200,78.857697
"1176",80.919998,81.209999,80.529999,81.080002,6732200,79.101597
"1177",81.360001,82.730003,81.160004,82.480003,5670500,80.467438
"1178",82.709999,83.720001,82.580002,83.690002,5324600,81.647912
"1179",83.809998,83.860001,82.660004,82.870003,4924700,80.847921
"1180",82.800003,82.849998,82.300003,82.709999,4391000,80.691821
"1181",82.339996,83.010002,82.239998,83,2487300,80.974746
"1182",82.959999,83.050003,82.410004,82.620003,3774300,80.604021
"1183",82.470001,83.129997,82.25,83.040001,3572000,81.013771
"1184",82.800003,82.949997,82.279999,82.889999,3362400,80.867429
"1185",82.709999,83.620003,82.639999,83.510002,3313300,81.472304
"1186",83.510002,83.720001,83.199997,83.470001,2850200,81.433279
"1187",83.239998,83.400002,82.57,82.800003,2973200,80.779629
"1188",82.730003,83.099998,82.139999,82.959999,5971700,80.935721
"1189",82.959999,83.220001,82.639999,82.949997,3188900,80.925963
"1190",82.669998,82.989998,82.459999,82.699997,3597500,80.682063
"1191",82.690002,82.699997,81.690002,82.169998,3582500,80.164997
"1192",82.199997,82.370003,81.540001,81.709999,3418800,79.716222
"1193",81.279999,81.349998,79.790001,80.050003,7757400,78.096731
"1194",80.18,80.599998,80.07,80.449997,4574300,78.486965
"1195",80,80,79.059998,79.25,7066900,77.316248
"1196",79.330002,79.440002,77.379997,77.82,7285400,75.921141
"1197",78.260002,78.779999,77.959999,78.730003,4806600,76.80894
"1198",78.730003,78.730003,76.849998,77.650002,5337600,75.755291
"1199",78.07,78.379997,77.459999,77.889999,5361800,75.989433
"1200",77.769997,78.25,77.629997,77.889999,4141000,75.989433
"1201",77.599998,79.279999,76.589996,78.559998,9179200,76.643082
"1202",78.639999,79.32,78.559998,78.860001,9453800,76.935765
"1203",78.830002,79.480003,78.790001,79.449997,10919200,77.511365
"1204",79.449997,80.150002,79.449997,79.860001,4841100,77.911365
"1205",78.870003,79.199997,77.5,77.529999,6021500,76.597363
"1206",77.809998,77.970001,76.540001,76.699997,7923800,75.777346
"1207",76.559998,76.959999,76.269997,76.339996,7069200,75.421676
"1208",76.269997,76.870003,76.160004,76.790001,5158800,75.866267
"1209",77.25,77.25,76.260002,76.860001,4390600,75.935425
"1210",76.540001,76.550003,75.300003,75.330002,7498300,74.423831
"1211",75.269997,76.089996,75.269997,76.07,6915100,75.154927
"1212",76.440002,77.419998,75.949997,77.260002,4745400,76.330615
"1213",77.290001,78.660004,77.239998,78.199997,5553100,77.259302
"1214",78.190002,78.57,77.739998,77.739998,4790500,76.804836
"1215",77.730003,78,76.93,77.239998,4556200,76.310851
"1216",77.019997,77.989998,77,77.860001,3371800,76.923395
"1217",78.110001,78.57,77.870003,77.900002,3860100,76.962915
"1218",77.5,77.889999,77.25,77.389999,3585400,76.459048
"1219",77.139999,78.279999,77.120003,78.110001,4890200,77.170388
"1220",78.440002,78.910004,77.870003,78.129997,7231400,77.190144
"1221",82.419998,85.260002,82.209999,84.959999,23609500,83.937986
"1222",84.57,85.489998,84.32,85.260002,8306700,84.23438
"1223",85.400002,85.75,84.470001,84.980003,6388200,83.957749
"1224",84.989998,85.300003,83.860001,84.050003,4399300,83.038936
"1225",84.059998,84.059998,82.919998,83.690002,5951900,82.683266
"1226",83.169998,84.379997,82.879997,83.550003,4347100,82.544951
"1227",83.540001,83.870003,82.669998,82.75,4498500,81.754571
"1228",82.779999,82.900002,82.050003,82.089996,4865200,81.102507
"1229",82.019997,83.099998,82.019997,82.879997,5079800,81.883005
"1230",82.459999,82.879997,81.949997,82.730003,5879500,81.734815
"1231",82.860001,83.510002,82.480003,83.470001,6162100,82.465911
"1232",83.470001,83.730003,82.910004,83.389999,3269200,82.386872
"1233",83.660004,83.699997,83,83.209999,2482400,82.209037
"1234",83.190002,83.440002,82.559998,82.809998,2903600,81.813847
"1235",83.610001,83.879997,82.989998,83.870003,5323900,82.861101
"1236",83.760002,84.260002,83.25,84.010002,3250500,82.999416
"1237",84.839996,85.739998,84.699997,85.190002,4380600,84.165222
"1238",85.019997,85.370003,84.010002,84.129997,3155100,83.117968
"1239",83.510002,84.75,83.32,84.129997,3027100,83.117968
"1240",84.330002,84.889999,83.870003,84.529999,4317500,83.513158
"1241",85,86.910004,84.910004,86.790001,6186300,85.745974
"1242",86.68,86.769997,85.989998,86.57,3702900,85.528619
"1243",86.650002,86.709999,85.599998,86.029999,3173300,84.995114
"1244",85.589996,85.919998,85.019997,85.660004,2952500,84.62957
"1245",85.550003,86.080002,85.309998,85.410004,2411300,84.382577
"1246",85.410004,85.410004,84.599998,85.139999,3041900,84.115821
"1247",84.75,84.860001,84.099998,84.150002,2733800,83.137732
"1248",83.970001,84.019997,83.18,83.720001,2961100,82.712904
"1249",84,84.370003,83.620003,84.220001,3436200,83.206889
"1250",84.349998,84.760002,83.660004,84.260002,2849000,83.246409
"1251",84.040001,84.040001,82.970001,83.07,4481000,82.070722
"1252",82.900002,83.43,82.5,83.190002,3378800,82.189281
"1253",82.800003,83.519997,82.32,82.949997,3741000,81.952162
"1254",83.400002,83.43,82.389999,82.419998,2936900,81.428539
"1255",82.410004,82.839996,81.660004,81.830002,3281600,80.84564
"1256",81.5,81.669998,79.5,79.699997,6152000,78.741258
"1257",79.699997,80.639999,79.379997,80.150002,4313300,79.185849
"1258",80.040001,81.209999,80.040001,80.75,3823000,79.77863
"1259",80.760002,82.709999,80.760002,82.290001,6310700,81.300106
