"","JOY.Open","JOY.High","JOY.Low","JOY.Close","JOY.Volume","JOY.Adjusted"
"905",55.73,56.099998,54.860001,54.889999,1412700,53.617204
"906",55.049999,55.450001,54.84,55.400002,863100,54.11538
"907",55.509998,56.790001,55.509998,56.549999,1166600,55.238711
"908",56.400002,57.150002,56.310001,56.619999,834100,55.307088
"909",56.360001,56.790001,56.07,56.23,927700,54.926132
"910",56.48,56.540001,54.950001,55.490002,1390400,54.203293
"911",55.900002,55.900002,54.82,54.950001,1013000,53.675814
"912",54.450001,55.25,54.080002,55.029999,1346400,53.753957
"913",54.400002,54.48,52.369999,52.700001,2103100,51.477987
"914",53.349998,54,52.119999,52.959999,1674700,51.731957
"915",53.279999,54,52.290001,53.869999,1340600,52.620855
"916",53.02,53.349998,52.689999,53.07,1959700,51.839406
"917",53.290001,53.41,52.290001,52.82,2182200,51.595204
"918",52.32,53.470001,52.150002,52.790001,1037400,51.5659
"919",52.389999,52.75,51.169998,51.720001,2061300,50.520712
"920",52.009998,52.889999,51.5,52.709999,1187800,51.487754
"921",52.5,52.860001,51.5,52.400002,1411600,51.184944
"922",52.639999,54.080002,52.330002,53.830002,1211600,52.581786
"923",54.18,54.889999,53.98,54.790001,1133900,53.519524
"924",54.59,55.099998,54.060001,54.880001,1244800,53.607437
"925",54.959999,55.880001,54.700001,55.57,1096000,54.281436
"926",55.68,56.799999,55.639999,56.209999,1138000,54.906595
"927",55.68,56.490002,55.389999,56.25,643100,54.945669
"928",56.5,57.209999,56.310001,56.66,1235900,55.346161
"929",56.919998,57.150002,55.950001,57,1375200,55.678277
"930",56.68,56.84,55.77,55.869999,1609000,54.574479
"931",55.77,56.740002,55.18,56.599998,1367700,55.287551
"932",56.650002,57,56.439999,56.73,1482900,55.414538
"933",56.82,57.880001,56.560001,57.439999,1983000,56.108073
"934",57.220001,57.240002,54.810001,55.099998,2006600,53.822333
"935",55.099998,56.02,54.98,55.799999,1122900,54.506102
"936",55.740002,56.139999,55.5,56.040001,807700,54.740539
"937",55.639999,55.82,54.900002,55,1995500,53.89295
"938",54.43,54.959999,53.919998,54.73,1551200,53.628384
"939",55.349998,55.459999,54.509998,55.290001,1689800,54.177113
"940",55.27,55.830002,54.68,55.790001,2338100,54.667049
"941",56.950001,58.799999,56.099998,57.119999,4199300,55.970277
"942",57.34,57.5,56.299999,56.82,2140200,55.676316
"943",56.48,56.48,54.830002,55.43,2120100,54.314295
"944",55.599998,57.189999,55.48,55.709999,2282900,54.588658
"945",55.240002,55.77,54.959999,55.5,1108300,54.382885
"946",55.709999,55.950001,55.18,55.610001,1799500,54.490672
"947",55.549999,56.5,55.509998,55.75,1280900,54.627853
"948",56.099998,56.91,55.91,56.459999,966600,55.323561
"949",56.400002,56.68,56,56.389999,1199400,55.254971
"950",56.23,56.34,54.639999,55.150002,2006200,54.039932
"951",54.849998,55.330002,54.540001,55.150002,1108300,54.039932
"952",55.759998,57.419998,55.650002,56.509998,3520700,55.372554
"953",56.860001,57.09,56.349998,56.75,1544900,55.607725
"954",57.16,58.830002,57.119999,58.549999,2742200,57.371494
"955",59.02,59.689999,57.509998,57.52,1799800,56.362227
"956",57.369999,57.970001,57.189999,57.529999,1369400,56.372024
"957",57.810001,58.650002,57.459999,57.959999,1092400,56.793369
"958",58.439999,58.439999,57.540001,58,1714800,56.832565
"959",58.349998,59.27,57.939999,58.169998,1743200,56.999141
"960",58.080002,59.349998,57.790001,59.09,1697600,57.900625
"961",59.049999,59.75,58.669998,59.16,1338100,57.969216
"962",59.560001,60.150002,59.110001,59.73,1783000,58.527743
"963",59.630001,59.830002,58.369999,58.700001,1827100,57.518476
"964",58.740002,61.610001,58.529999,60.759998,3953600,59.537009
"965",60.57,61.630001,60.27,61.599998,1687900,60.360102
"966",61.330002,62.259998,60.709999,60.919998,1538900,59.693789
"967",60.450001,60.82,59.990002,60.150002,1235600,58.939291
"968",60.52,61.389999,60.139999,60.900002,1388200,59.674195
"969",60.639999,61.200001,59.950001,60.720001,1501300,59.497817
"970",61.130001,61.470001,60.509998,61.02,1193200,59.791778
"971",61.049999,61.790001,60.869999,61.549999,1653000,60.311109
"972",61.540001,61.599998,60.669998,61.310001,682400,60.075942
"973",61.330002,61.639999,60.889999,61.32,1122200,60.085739
"974",60.599998,61.639999,60.48,61.599998,1012700,60.360102
"975",62.029999,62.490002,60.310001,61.080002,1711200,59.850572
"976",60.939999,60.939999,60.150002,60.389999,683600,59.174458
"977",60.560001,60.630001,59.299999,59.849998,1111400,58.645326
"978",60.169998,60.200001,59.549999,59.98,722500,58.772711
"979",60.029999,60.84,59.639999,60.380001,1206200,59.164661
"980",60.25,60.549999,59.240002,59.790001,1112100,58.586536
"981",59.790001,60.439999,59.080002,59.25,1346900,58.057405
"982",59.060001,59.619999,58.580002,58.939999,895300,57.753643
"983",58.860001,58.959999,58.41,58.599998,879200,57.420487
"984",58.720001,59.009998,58.290001,58.82,676900,57.63606
"985",58.57,59.52,58.57,58.919998,765200,57.734045
"986",58.810001,58.970001,58.509998,58.959999,582600,57.773241
"987",59.490002,60.139999,59.369999,59.98,847400,58.772711
"988",60.029999,60.23,59.740002,59.810001,621000,58.606134
"989",59.869999,59.939999,59.330002,59.41,830200,58.214184
"990",59.259998,59.57,57.43,58.049999,2023900,56.881558
"991",58,59.299999,57.529999,59.169998,1031200,57.979013
"992",58.799999,58.98,58.189999,58.439999,879500,57.263707
"993",58.220001,58.459999,57.48,57.619999,1526600,56.460213
"994",57.77,58.02,57.07,57.959999,1389500,56.793369
"995",57.849998,58.150002,57.549999,57.860001,756600,56.695383
"996",58.130001,59.009998,58.099998,58.360001,871400,57.185319
"997",58.43,58.450001,57.630001,57.77,1443300,56.607195
"998",57.810001,58.029999,57.310001,57.68,1193700,56.519006
"999",57.830002,58.490002,57.759998,58.209999,554300,57.038337
"1000",57.830002,57.880001,56.810001,57.150002,1575400,55.999675
"1001",57.549999,58.259998,56.82,58.02,1340600,57.051819
"1002",57.689999,58.23,57.400002,58.009998,836100,57.041983
"1003",58,58.23,57.720001,57.849998,1331200,56.884653
"1004",60.080002,61.91,59.619999,61.700001,4880500,60.670411
"1005",62.459999,64.75,62.23,64.110001,5030500,63.040195
"1006",64.07,64.830002,63.610001,64.519997,2038500,63.443349
"1007",64.220001,64.519997,63.220001,63.32,1834900,62.263377
"1008",62.959999,63.139999,62.290001,62.349998,1719400,61.309562
"1009",62.34,62.41,60.709999,60.860001,2560900,59.844428
"1010",60.869999,61.43,60.490002,61.09,927600,60.070589
"1011",60.889999,61,60.310001,60.639999,1368300,59.628098
"1012",60.630001,61.02,60.220001,60.959999,1074900,59.942757
"1013",60.900002,61.66,60.740002,61.630001,1138600,60.601579
"1014",61.619999,62.110001,61.209999,62.110001,999500,61.073569
"1015",62.240002,63.540001,62.130001,63.310001,1857100,62.253545
"1016",62.700001,63.060001,61.790001,62.02,1358400,60.985071
"1017",61.709999,62.23,61.130001,61.220001,1148000,60.198421
"1018",61.009998,61.450001,60.709999,61.27,690600,60.247586
"1019",61.450001,61.619999,61.060001,61.400002,656800,60.375418
"1020",61.369999,62.27,61.369999,61.889999,1407900,60.857239
"1021",61.790001,62.119999,61.43,61.580002,834000,60.552414
"1022",61.91,62.139999,61.43,61.439999,1237900,60.414747
"1023",61.150002,61.779999,60.950001,61,725200,59.982091
"1024",61.349998,62.049999,61.34,61.779999,879400,60.749074
"1025",61.52,62.080002,61.130001,61.400002,833000,60.375418
"1026",61.049999,61.34,60.41,60.540001,1089200,59.529768
"1027",60.759998,60.98,60.18,60.66,985600,59.647764
"1028",59.799999,60.419998,59.360001,60.209999,825700,59.205273
"1029",59.950001,60.450001,59.529999,60.290001,819300,59.28394
"1030",60.57,61.32,60.509998,60.950001,1106500,59.932926
"1031",60.860001,61.080002,59.950001,60.150002,1073500,59.146276
"1032",60.400002,65.360001,60.400002,65.010002,12665000,63.925178
"1033",64.309998,65.309998,63.48,63.799999,3413400,62.735366
"1034",63.830002,64.5,63.59,64.269997,1221700,63.197521
"1035",63.82,64.349998,63.43,63.68,1337900,62.61737
"1036",64,64.68,63.759998,63.959999,1079100,62.892696
"1037",64.059998,64.059998,62.740002,63.450001,1110100,62.391208
"1038",62.889999,63.400002,62.43,63.16,1339300,62.106047
"1039",63,63.240002,62.5,62.75,902900,61.702889
"1040",62.650002,62.799999,61.599998,61.790001,1053700,60.758909
"1041",62.09,62.09,61.220001,61.240002,1066900,60.218088
"1042",61.66,61.720001,60.220001,60.41,1238000,59.401936
"1043",59.709999,60.299999,59.23,59.259998,1540500,58.271125
"1044",59,59.360001,58.130001,58.540001,1987900,57.563142
"1045",58.540001,59.330002,58.380001,59.130001,2205400,58.143297
"1046",58.889999,59.639999,58.66,58.880001,2361100,57.897468
"1047",58.439999,59.5,58.259998,59.009998,1735800,58.025296
"1048",59.209999,59.759998,59,59.119999,1089400,58.133461
"1049",59.080002,60.02,58.529999,59.939999,1053700,58.939778
"1050",60.169998,60.919998,60.07,60.68,738900,59.667431
"1051",60.59,61.16,60.459999,60.709999,505400,59.696929
"1052",60.790001,61.029999,60.43,60.889999,612300,59.873926
"1053",61.099998,61.84,60.82,61.790001,803600,60.758909
"1054",62,62.09,61.099998,61.52,999700,60.493414
"1055",62.049999,62.990002,61.830002,62.970001,757900,61.919219
"1056",62.970001,63.669998,62.779999,63.529999,1021900,62.469871
"1057",63.630001,64.610001,63.540001,63.759998,1102700,62.696033
"1058",63.970001,64.089996,63.189999,63.779999,849200,62.7157
"1059",63.52,63.619999,62.740002,63.240002,817900,62.184714
"1060",63.66,63.919998,63.419998,63.830002,612800,62.764868
"1061",63.790001,64.309998,63.740002,64.050003,610500,62.981198
"1062",64.480003,64.610001,63.740002,63.869999,815800,62.804198
"1063",63.5,63.700001,62.689999,63.09,996200,62.037215
"1064",63.330002,63.439999,62.630001,63.150002,725500,62.096215
"1065",62.900002,63.290001,62.34,62.560001,991300,61.711505
"1066",62.77,63.080002,61.669998,62.200001,1184900,61.356387
"1067",61.48,62.740002,59.900002,60.509998,2724400,59.689306
"1068",60.529999,60.529999,59.779999,60.200001,1481700,59.383513
"1069",60.18,60.48,59.619999,59.93,1190800,59.117175
"1070",59.720001,60.209999,59.279999,59.34,771700,58.535177
"1071",59.130001,59.290001,58.73,59.049999,979200,58.249109
"1072",58.759998,59.459999,58.75,59.380001,762000,58.574635
"1073",59.169998,59.299999,58.27,58.529999,1102900,57.736161
"1074",58.040001,58.77,57.610001,58.580002,796100,57.785486
"1075",58.470001,58.860001,57.849998,58.389999,1488300,57.598061
"1076",58.650002,60.110001,58.419998,59.310001,2923000,58.505585
"1077",59.459999,59.509998,58.669998,59.220001,969400,58.416805
"1078",59.389999,59.389999,57.57,58.009998,1973500,57.223213
"1079",57.66,58.09,57.209999,57.419998,1365800,56.641215
"1080",57.25,57.709999,57.040001,57.040001,1015900,56.266372
"1081",56.950001,57.150002,56.189999,56.330002,1571300,55.566003
"1082",56.130001,56.299999,55.349998,55.689999,1665600,54.93468
"1083",55.830002,56.369999,55.400002,56.290001,1019700,55.526544
"1084",55.580002,56.150002,55.16,55.84,748200,55.082647
"1085",55.77,56.130001,54.540001,54.540001,1298900,53.800279
"1086",54.43,55.150002,53.790001,54.23,1450200,53.494483
"1087",54.23,54.599998,53.450001,54.349998,1039900,53.612854
"1088",54.82,55,54.220001,54.349998,1241100,53.612854
"1089",54.540001,54.700001,53.66,53.950001,1043800,53.218281
"1090",53.25,53.700001,51.689999,51.689999,1644300,50.988931
"1091",51.490002,52.59,50.549999,52.509998,2138700,51.79781
"1092",52.419998,52.43,50.669998,50.939999,1312300,50.249104
"1093",50.57,50.889999,49.119999,49.209999,2083000,48.542568
"1094",49.880001,51.099998,48.91,48.939999,2347000,48.276229
"1095",49.34,51.669998,49.110001,50.57,2223000,49.884123
"1096",49.560001,51.470001,48.990002,51.119999,2234600,50.426663
"1097",50.110001,52.009998,50.09,51.540001,1955000,50.840968
"1098",51.98,52.560001,51.700001,52.169998,1786500,51.462421
"1099",51.93,52.439999,50.66,51.139999,1097100,50.446392
"1100",51.43,52.27,51.43,52.18,866500,51.472287
"1101",52.18,52.360001,50.849998,50.939999,927300,50.249104
"1102",51.860001,52.970001,51.639999,52.700001,1843100,51.985235
"1103",52.689999,53.290001,52.060001,53.25,1028600,52.527775
"1104",52.75,52.790001,51.310001,51.700001,1111400,50.998798
"1105",52.290001,53.380001,52.290001,53.310001,845500,52.586962
"1106",53.549999,53.790001,51.709999,51.950001,1113500,51.245407
"1107",51.48,52.290001,51.299999,52,759200,51.294728
"1108",52.639999,52.810001,52.09,52.630001,880400,51.916185
"1109",52.639999,52.900002,51.98,52.310001,996300,51.600525
"1110",52.139999,52.41,51.310001,51.990002,1515700,51.284866
"1111",52.389999,52.830002,51.779999,52.720001,935200,52.004964
"1112",52.720001,53.880001,52.580002,53.82,803300,53.090043
"1113",53.779999,54.889999,53.77,54.779999,1049800,54.037022
"1114",54.91,55.400002,54.700001,54.869999,924400,54.125802
"1115",54.43,54.560001,53.509998,54.07,973700,53.336653
"1116",53.740002,54.240002,53.299999,53.75,676600,53.020993
"1117",53.700001,53.82,52.310001,52.610001,776400,51.896456
"1118",52.459999,53.41,52.349998,53.259998,622400,52.537637
"1119",53.16,53.66,52.540001,53.43,722000,52.705334
"1120",53.43,54.139999,53.32,53.740002,580400,53.01113
"1121",53.459999,53.75,52.200001,52.25,1056900,51.541338
"1122",51.25,52.48,51.060001,52.43,1050200,51.718897
"1123",53.48,55.060001,53.459999,53.73,1816500,53.001264
"1124",53.810001,54.32,52.650002,53.029999,1110400,52.310757
"1125",53.200001,53.5,52.470001,53.310001,1083600,52.586962
"1126",53.220001,53.34,52.34,52.66,677400,51.945777
"1127",52.279999,52.279999,48.360001,49.040001,1800300,48.374875
"1128",49.02,50.459999,48.759998,50.290001,2164800,49.607922
"1129",50.32,50.5,49.759998,50.310001,1626700,49.825806
"1130",50.5,54.189999,50.299999,52.220001,4309100,51.717423
"1131",51.57,52.490002,51.18,51.5,2011100,51.004351
"1132",51.43,51.830002,50.970001,51.380001,1079700,50.885507
"1133",51.130001,51.59,50.040001,50.169998,1945400,49.68715
"1134",49.57,51.16,49.450001,50.740002,1402500,50.251668
"1135",50.27,51.169998,49.82,49.93,2111700,49.449462
"1136",50,50.549999,48.970001,49.080002,1367400,48.607644
"1137",48.299999,48.299999,45.73,46.279999,3329700,45.834589
"1138",46.610001,47.09,45.73,45.91,1955600,45.468151
"1139",45.799999,47.040001,45.75,46.049999,2568600,45.606803
"1140",45,46.610001,44.450001,46.139999,6328700,45.695937
"1141",47.25,47.400002,45.860001,46.509998,2916500,46.062375
"1142",46.57,47.490002,46.439999,47.07,2013100,46.616987
"1143",47.110001,47.490002,46.93,47.049999,1017000,46.597179
"1144",47.27,48.540001,47.16,47.919998,1168100,47.458804
"1145",48.110001,48.529999,47.939999,48.23,527400,47.765822
"1146",48.48,49.02,48.139999,48.720001,738400,48.251108
"1147",48.75,48.75,48.07,48.41,720200,47.94409
"1148",48.169998,48.259998,47.139999,47.66,732200,47.201308
"1149",47.799999,47.93,46.5,46.52,1045800,46.072281
"1150",46.599998,47.220001,46.040001,46.990002,760400,46.537758
"1151",46.5,46.549999,44.970001,45.439999,1409800,45.002673
"1152",45.52,45.759998,44.029999,44.5,1647800,44.071721
"1153",44.150002,44.400002,42.720001,43.02,2790600,42.605966
"1154",43.450001,44.150002,42.77,44.139999,3099600,43.715185
"1155",44.080002,44.380001,43.549999,44.189999,1811600,43.764703
"1156",43.470001,43.849998,42.02,43.34,1800700,42.922885
"1157",43.48,43.669998,42.560001,43.209999,1392500,42.794136
"1158",42.470001,43.610001,42.16,43.43,2059800,43.012019
"1159",43.43,44.09,42.369999,42.389999,1329100,41.982028
"1160",42.389999,42.470001,41.889999,42.189999,1292200,41.783952
"1161",42.360001,42.669998,41.98,42.529999,724200,42.12068
"1162",42.25,43.150002,42.139999,43.09,872800,42.675292
"1163",44.75,45.25,43.919998,44.299999,1553700,43.873645
"1164",43.799999,43.869999,43.02,43.150002,853900,42.734715
"1165",43.130001,43.650002,42.889999,43.610001,648400,43.190287
"1166",41.669998,42.290001,40.970001,41.290001,1962400,40.892616
"1167",41.790001,42.02,40.66,40.810001,1406000,40.417236
"1168",40.830002,42.700001,40.799999,42.48,1508000,42.071162
"1169",42.369999,42.599998,41.77,41.939999,965500,41.536358
"1170",42.130001,43.360001,41.939999,43.240002,1883600,42.823849
"1171",43.84,44.380001,43.75,44.169998,1690500,43.744895
"1172",43.759998,44.27,43.23,43.369999,1172000,42.952596
"1173",43.810001,44.200001,43.32,44.040001,788100,43.616149
"1174",43.98,44.790001,43.98,44.75,1430600,44.319315
"1175",44.689999,45.25,44.48,44.779999,1190900,44.349025
"1176",44.970001,44.970001,43.57,43.84,693700,43.418073
"1177",43.720001,44.299999,43.139999,44.110001,1206100,43.685475
"1178",44.880001,44.939999,43.5,43.790001,1534100,43.368555
"1179",44.200001,45.080002,44.099998,44.139999,1953300,43.715185
"1180",44.07,44.529999,43.91,44.290001,2122800,43.863743
"1181",44.279999,44.970001,44.110001,44.470001,924800,44.042011
"1182",44.07,44.540001,43.599998,44.16,904100,43.734993
"1183",43.93,44.959999,43.419998,44.799999,1275700,44.368833
"1184",44.389999,44.93,44.110001,44.68,825100,44.249989
"1185",44.950001,45.290001,44.639999,44.98,647500,44.547101
"1186",44.919998,45.220001,44.68,45.07,684700,44.636235
"1187",45.169998,45.290001,44.5,44.720001,730200,44.289605
"1188",44.689999,45,44.259998,44.32,697500,43.893453
"1189",44.119999,44.119999,43.060001,43.66,1359400,43.435816
"1190",43.369999,43.689999,42.900002,42.970001,1110500,42.749361
"1191",42.959999,42.98,41.82,42.130001,1649700,41.913674
"1192",39.560001,40.360001,38.639999,39.939999,8929600,39.734916
"1193",39.599998,39.84,38.740002,39.049999,3351400,38.849487
"1194",39,39.279999,38.700001,39,1832500,38.799744
"1195",38.490002,39.060001,38.060001,38.68,2859500,38.481388
"1196",38.560001,38.709999,37.77,38.009998,1665400,37.814826
"1197",38.380001,39.700001,38.299999,39.459999,1920700,39.257381
"1198",39.450001,39.450001,38.599998,39.029999,1931200,38.829589
"1199",39.240002,39.66,38.759998,39.630001,1341300,39.42651
"1200",39.400002,39.619999,39.16,39.18,1635900,38.97882
"1201",38.77,40.599998,38.509998,40.32,2049700,40.112966
"1202",39.970001,39.970001,38.91,39.150002,1300900,38.948976
"1203",39.48,40.529999,39.279999,40.41,1996000,40.202504
"1204",40.450001,41.049999,40.419998,40.66,1667200,40.45122
"1205",40.59,41.060001,40.23,40.419998,1438800,40.212451
"1206",40.610001,40.619999,39.57,39.970001,1378900,39.764765
"1207",39.830002,40.450001,39.049999,39.16,1394600,38.958923
"1208",39,39.009998,38.259998,38.59,1441400,38.39185
"1209",38.68,40.060001,38.68,39.799999,1144200,39.595636
"1210",39.400002,39.5,38.77,39.18,906900,38.97882
"1211",39.139999,39.5,38.849998,38.919998,836200,38.720153
"1212",38.880001,39.630001,38.880001,39.049999,967400,38.849487
"1213",38.830002,39.82,38.830002,39.459999,1349200,39.257381
"1214",39.549999,39.630001,38.830002,38.900002,1106800,38.700259
"1215",38.970001,40,38.77,39.290001,2219900,39.088256
"1216",39.200001,39.68,38.98,39.189999,1313400,38.988767
"1217",39.330002,39.799999,39.119999,39.299999,1330300,39.098203
"1218",39.150002,39.16,38.450001,38.509998,1285000,38.312259
"1219",38.669998,39.310001,38.400002,39.209999,1321700,39.008665
"1220",39.450001,40.48,39.23,40.07,1219900,39.86425
"1221",40,41.130001,39.900002,40.900002,3257400,40.68999
"1222",40.360001,40.900002,40.23,40.799999,2223600,40.590501
"1223",40.939999,41.299999,40.619999,40.709999,1528400,40.500963
"1224",40.779999,40.959999,39.419998,39.619999,3963200,39.41656
"1225",39.630001,40.130001,39.060001,39.880001,1458700,39.675227
"1226",40.18,40.740002,39.990002,40.389999,1187600,40.182606
"1227",40.32,40.669998,39.959999,40.549999,1674700,40.341785
"1228",40.700001,43.400002,40.459999,42.02,2909300,41.804238
"1229",42.02,42.380001,41.470001,41.830002,1593900,41.615215
"1230",41.5,43.049999,41.5,42.639999,2293700,42.421053
"1231",42.349998,42.849998,41.919998,42.639999,1765100,42.421053
"1232",42.810001,43.189999,42.549999,42.91,1117200,42.689667
"1233",43.040001,43.139999,42.389999,42.900002,1238800,42.67972
"1234",42.91,43.950001,42.709999,43.400002,2482700,43.177153
"1235",43.810001,43.810001,42.529999,42.73,1167200,42.510591
"1236",42.490002,42.529999,41.540001,41.68,1163800,41.465983
"1237",42.060001,42.259998,41.5,42.029999,1403200,41.814185
"1238",42.77,44.75,42.68,44.220001,3652500,43.992942
"1239",44.209999,44.209999,43.139999,43.41,1311300,43.1871
"1240",43.59,43.860001,42.970001,43.200001,1640300,42.978179
"1241",43.400002,43.790001,43.16,43.380001,1108900,43.157255
"1242",43.16,43.310001,42.110001,42.82,1511600,42.600129
"1243",42.82,43.279999,42.380001,43.110001,1218600,42.888641
"1244",42.959999,43.25,40.779999,41.610001,2718700,41.396343
"1245",41.759998,42.049999,41.240002,41.540001,1423500,41.326703
"1246",41.66,42.740002,41.52,42.639999,1201500,42.421053
"1247",42.82,43,42.07,42.259998,1019600,42.043003
"1248",42,42.099998,40.759998,41.009998,2068800,40.799422
"1249",41.150002,41.630001,40.860001,40.939999,1988000,40.729782
"1250",41.060001,41.060001,39.150002,39.650002,2995000,39.446408
"1251",39.459999,39.610001,38.599998,38.939999,6150400,38.740051
"1252",39.07,39.299999,38.41,38.950001,2363600,38.750002
"1253",38.779999,39.630001,38.669998,39.25,2000700,39.25
"1254",39.25,39.48,38.790001,38.93,2411300,38.93
"1255",38.709999,39.98,38.389999,38.619999,2515800,38.619999
"1256",38.48,39.209999,38.400002,38.849998,1469400,38.849998
"1257",38.720001,38.82,38.189999,38.52,1422700,38.52
"1258",39.119999,41,38.790001,39.07,3252000,39.07
"1259",39.650002,40.490002,39.330002,40.200001,1589900,40.200001
