"","PLL.Open","PLL.High","PLL.Low","PLL.Close","PLL.Volume","PLL.Adjusted"
"927",83.690002,85.190002,83.5,85.160004,627700,83.488276
"928",85.150002,85.739998,84.809998,85.699997,358100,84.017669
"929",85.779999,86.230003,85.279999,85.860001,640600,84.174532
"930",85.529999,86.190002,84.660004,84.75,425100,83.086321
"931",84.970001,85.870003,84.639999,85.589996,1019800,83.909828
"932",85.849998,86.139999,85.339996,85.419998,310800,83.743167
"933",85.75,86.910004,85.75,86,386800,84.311783
"934",86,86.459999,85.519997,85.629997,454300,83.949043
"935",85.879997,86.07,85.129997,85.489998,817100,83.811792
"936",85.690002,86.68,84.82,86,1010900,84.583866
"937",86.029999,86.790001,85.690002,86,919400,84.583866
"938",85.160004,85.830002,84.57,85.209999,612600,83.806874
"939",86.389999,86.650002,85.980003,86.43,506400,85.006785
"940",86.489998,86.769997,85.989998,86.599998,715200,85.173984
"941",86.519997,87.239998,86.519997,86.900002,273800,85.469047
"942",87.190002,87.5,86.82,87.309998,630400,85.872292
"943",87,87.339996,86.169998,86.639999,385900,85.213326
"944",87.010002,87.360001,86.32,86.550003,378400,85.124812
"945",86.080002,86.349998,85.529999,86.349998,448000,84.928101
"946",86.610001,86.919998,84.800003,85.25,536900,83.846216
"947",85.139999,86.489998,84.980003,86.169998,680700,84.751065
"948",86.760002,87.669998,86.629997,87.589996,553600,86.14768
"949",87.650002,88.190002,87.510002,88.129997,560300,86.678789
"950",87.82,88.629997,87.809998,88.32,837500,86.865663
"951",87.730003,88.809998,87.730003,88.660004,513500,87.200068
"952",89.580002,89.790001,88.809998,89.129997,1542500,87.662322
"953",89.440002,89.68,87.150002,87.589996,567200,86.14768
"954",88.629997,89.660004,88.43,89.019997,673800,87.554133
"955",89.410004,89.660004,87.5,87.510002,509800,86.069003
"956",87.449997,87.860001,86.989998,87.639999,590500,86.19686
"957",88.379997,88.910004,87.709999,88.540001,404100,87.082041
"958",88.650002,89.830002,88.209999,89.470001,680500,87.996728
"959",89.739998,90.82,89.290001,90.779999,600900,89.285154
"960",90.870003,91.830002,90.57,91.029999,1223600,89.531037
"961",91.059998,91.300003,89.839996,90.400002,738300,88.911414
"962",91.029999,91.480003,88.919998,89.07,506800,87.603313
"963",88.940002,89.199997,87.059998,87.660004,599300,86.216535
"964",87.410004,88.230003,86.959999,87.919998,533000,86.472248
"965",88.150002,89.339996,87.989998,89.309998,393800,87.839359
"966",89.309998,89.730003,86.959999,87.290001,568600,85.852625
"967",87.040001,87.309998,85.82,85.949997,618400,84.534686
"968",90.769997,91.199997,84.709999,85.220001,1299700,83.816711
"969",85.309998,85.889999,83.150002,85.230003,1439400,83.826548
"970",86.129997,86.68,85.370003,86.410004,449800,84.987118
"971",86.68,87.120003,86.040001,86.269997,544500,84.849416
"972",86.410004,86.839996,85.589996,85.870003,741300,84.456009
"973",85.910004,86.330002,85.43,85.449997,669700,84.042919
"974",85.410004,85.839996,84.870003,84.889999,494300,83.492143
"975",85.260002,85.529999,84.019997,84.080002,634600,82.695484
"976",83.989998,83.989998,82.760002,83,735500,81.633266
"977",83.400002,83.75,81.540001,82.940002,621000,81.574256
"978",83.5,83.860001,82.599998,83.730003,772400,82.351248
"979",83.709999,84.339996,83.459999,84.150002,559000,82.764331
"980",84.040001,84.610001,83.339996,83.720001,543900,82.341411
"981",83.57,84.589996,83.57,83.919998,433300,82.538115
"982",83.540001,84.269997,82.910004,83.769997,319200,82.390583
"983",83.540001,83.910004,82.739998,83.449997,446300,82.075853
"984",83.279999,84.419998,82.690002,84.379997,564000,83.26493
"985",84.25,84.949997,83.82,83.919998,963200,82.81101
"986",83.730003,83.919998,83.129997,83.669998,814400,82.564314
"987",84,85.75,84,85.699997,729000,84.567486
"988",85.949997,86.120003,85.410004,85.599998,408200,84.468809
"989",85.410004,85.720001,84.779999,84.959999,559400,83.837267
"990",84.629997,84.93,83.57,84.699997,600400,83.580701
"991",84.629997,84.919998,84.050003,84.720001,350500,83.600441
"992",84.419998,85.339996,84.239998,85.269997,250000,84.143168
"993",85.019997,85.269997,83.339996,83.720001,285700,82.613656
"994",84.019997,84.559998,83.800003,84.389999,233000,83.2748
"995",84.400002,85.5,84.199997,84.980003,333600,83.857007
"996",85.129997,85.739998,84.959999,85.690002,247000,84.557624
"997",85.919998,87.040001,85.919998,86.639999,502700,85.495067
"998",86.559998,87.099998,86.169998,86.769997,527000,85.623346
"999",86.559998,86.559998,84.559998,86.010002,591600,84.873395
"1000",85.75,85.849998,84.699997,84.739998,833100,83.620173
"1001",84.900002,86.029999,84.5,86,653100,84.863525
"1002",85.730003,85.910004,85.379997,85.389999,339000,84.261585
"1003",85.07,85.300003,84.860001,84.970001,428200,83.847137
"1004",85.300003,85.699997,84.790001,85.389999,706200,84.261585
"1005",85.610001,86.239998,85.220001,86.160004,634800,85.021414
"1006",86.120003,87.389999,85.919998,86.599998,380600,85.455595
"1007",86.599998,87,86.220001,86.290001,437500,85.149694
"1008",85.699997,85.919998,84.860001,85.050003,421600,83.926082
"1009",85.029999,85.110001,83.650002,83.959999,525000,82.850482
"1010",84.150002,84.449997,83.82,84.010002,391000,82.899825
"1011",84.07,84.309998,83.650002,84.050003,278800,82.939297
"1012",83.75,84.739998,83.709999,84.209999,390900,83.097179
"1013",84.260002,85.610001,83.839996,85.550003,783400,84.419475
"1014",85.699997,85.779999,85.160004,85.620003,402600,84.488549
"1015",85.349998,86.440002,85.199997,86.43,688800,85.287843
"1016",86.559998,86.709999,85.470001,85.949997,311400,84.814183
"1017",85.699997,86.25,84.860001,84.889999,199700,83.768193
"1018",84.870003,85.540001,84.769997,85.029999,297700,83.906342
"1019",85.169998,86.139999,84.589996,85.839996,507700,84.705636
"1020",85.720001,86.050003,85.360001,85.699997,382200,84.567486
"1021",85.529999,85.739998,84.669998,85.389999,438200,84.261585
"1022",85.739998,86.040001,85.269997,85.5,445100,84.370132
"1023",85.330002,85.980003,84.82,84.919998,310400,83.797795
"1024",85.220001,85.660004,85.040001,85.379997,287100,84.251715
"1025",85.099998,85.099998,84.330002,84.510002,368000,83.393217
"1026",84.07,84.209999,83.400002,83.540001,506800,82.436034
"1027",83.529999,83.93,83.169998,83.25,581000,82.149866
"1028",82.419998,82.82,82.099998,82.269997,810500,81.182813
"1029",82.099998,82.529999,81.800003,82.199997,565000,81.113738
"1030",82.349998,82.790001,81.959999,82.190002,560600,81.103876
"1031",82.199997,82.400002,81.379997,81.75,514200,80.669688
"1032",82.199997,82.419998,81.639999,81.919998,495600,80.83744
"1033",81.379997,81.790001,80.330002,80.349998,578500,79.288187
"1034",80.68,81.459999,80.580002,81.389999,341700,80.314445
"1035",81.059998,81.459999,80.739998,81.190002,333600,80.117091
"1036",81.760002,82.239998,81.529999,81.629997,381800,80.551271
"1037",81.769997,81.830002,81.080002,81.120003,280900,80.048016
"1038",80.739998,81.279999,80.5,80.860001,321300,80.062867
"1039",80.809998,81.150002,80.410004,80.800003,254000,80.003461
"1040",80.739998,80.830002,79.610001,80.279999,373500,79.488583
"1041",80.290001,80.769997,79.650002,79.660004,530900,78.8747
"1042",79.760002,79.980003,78.900002,79.690002,398000,78.904403
"1043",79.220001,79.489998,77.459999,77.470001,972800,76.706287
"1044",77.43,77.959999,76.940002,77.57,598700,76.8053
"1045",77.760002,77.940002,76.93,77.830002,482600,77.062739
"1046",77.480003,78.400002,77.230003,77.589996,381900,76.825099
"1047",77.089996,77.459999,76.589996,76.779999,808900,76.023087
"1048",77.239998,77.629997,76.879997,77.199997,513000,76.438945
"1049",77.389999,78.790001,77.260002,78.760002,536800,77.983571
"1050",78.989998,79.760002,78.989998,79.349998,508900,78.567751
"1051",79.110001,79.980003,79.110001,79.290001,600100,78.508345
"1052",79.5,79.75,79.239998,79.370003,559900,78.587558
"1053",79.519997,80.349998,79.279999,80.129997,526600,79.34006
"1054",80.519997,80.57,79.269997,79.849998,310700,79.062822
"1055",80.209999,81.18,80.120003,81.18,570700,80.379712
"1056",81.300003,81.720001,81.18,81.519997,334200,80.716357
"1057",81.599998,82.279999,81.489998,81.790001,675500,80.983699
"1058",81.919998,82.129997,80.870003,81.010002,499400,80.21139
"1059",80.730003,81.040001,80.040001,80.400002,577800,79.607403
"1060",80.959999,81.43,80.510002,81.209999,420400,80.409415
"1061",81.279999,81.330002,80.900002,81.110001,272600,80.310403
"1062",81.099998,81.470001,80.519997,80.720001,629100,79.924248
"1063",81.709999,84.260002,81.709999,83.43,2366900,82.607531
"1064",83.940002,84.540001,83.529999,84.370003,1007100,83.538267
"1065",84.419998,85.209999,84.110001,84.57,1098000,83.736292
"1066",84.919998,85.089996,83.910004,84.199997,911900,83.369937
"1067",84.230003,85.040001,83.93,84.220001,1180600,83.389744
"1068",84.169998,84.959999,83.440002,84.870003,991900,84.033338
"1069",84.629997,85.279999,84.43,84.800003,502700,83.964028
"1070",84.360001,84.589996,83.610001,83.690002,793500,82.86497
"1071",83.82,84.339996,83.510002,84.139999,559900,83.310531
"1072",83.849998,84.349998,83.639999,84.059998,615100,83.231318
"1073",83.900002,84.040001,83.209999,83.400002,536300,82.577828
"1074",83.400002,83.550003,82.809998,83.360001,604300,82.538222
"1075",83.489998,83.669998,82.900002,83.410004,543500,82.587732
"1076",83.68,84,82.900002,83.470001,599600,82.647138
"1077",83.769997,84.220001,83.519997,84.050003,369900,83.221422
"1078",84.589996,84.690002,83.5,83.879997,1537500,83.053092
"1079",83.830002,83.830002,82.809998,82.980003,545600,82.161971
"1080",82.5,82.82,82.239998,82.510002,604300,81.696603
"1081",82.529999,84.110001,82.25,84.029999,989300,83.201615
"1082",83.510002,83.559998,82.599998,82.919998,780100,82.102557
"1083",83.010002,83.889999,82.550003,83.610001,693800,82.785757
"1084",82.809998,83.730003,82.459999,83.580002,719000,82.756054
"1085",83.620003,84.25,83.25,83.699997,838900,82.874866
"1086",83.400002,83.639999,82.290001,82.610001,1394900,81.795615
"1087",82.489998,83,82.18,82.669998,783200,81.855022
"1088",83,83.489998,82.769997,83.419998,645100,82.597628
"1089",83.800003,84.150002,83.440002,83.650002,747700,82.825364
"1090",82.989998,83.300003,82.089996,82.129997,853900,81.320344
"1091",82.129997,83.949997,81.709999,83.889999,613300,83.062996
"1092",83.690002,83.900002,82.169998,82.459999,896100,81.647093
"1093",82.580002,83.160004,81.849998,82,881100,81.191628
"1094",82.199997,82.540001,81.440002,81.480003,1105200,80.676758
"1095",82.220001,83.449997,81.839996,81.910004,896600,81.102519
"1096",80.360001,82.349998,79.839996,81.949997,942700,81.142118
"1097",80.650002,81.300003,79.839996,80.989998,1218500,80.491156
"1098",81.650002,82.57,81.360001,82.150002,588300,81.644015
"1099",82.470001,83.290001,82.470001,83.260002,542100,82.747178
"1100",83.910004,85.919998,83.910004,85.870003,538300,85.341103
"1101",86.080002,86.129997,84.290001,84.339996,561200,83.820521
"1102",85.370003,87.440002,85.360001,86.690002,487100,86.156052
"1103",86.82,87.870003,86.080002,87.839996,503300,87.298963
"1104",87.709999,88.150002,87.139999,88.040001,457600,87.497736
"1105",88.57,89.860001,88.57,89.779999,417900,89.227016
"1106",89.830002,89.989998,88.220001,89.32,525300,88.769851
"1107",88.82,91.489998,88.709999,90.919998,582300,90.359994
"1108",91.690002,92.169998,90.919998,91.419998,749600,90.856914
"1109",91.699997,92,91.18,91.879997,849700,91.31408
"1110",91.599998,92.5,91.220001,92.169998,745400,91.602295
"1111",92.669998,93.669998,92.190002,93.550003,620700,92.9738
"1112",93.690002,94.459999,93.349998,94.389999,607200,93.808623
"1113",94.470001,94.5,93.879997,94.290001,650800,93.70924
"1114",94.269997,94.610001,94.040001,94.269997,671800,93.689359
"1115",94.139999,94.599998,93.620003,93.839996,525300,93.262007
"1116",93.57,93.949997,92.919998,93.239998,1234700,92.665704
"1117",93.339996,93.910004,93.209999,93.779999,531500,93.202379
"1118",93.650002,94.059998,93.339996,93.459999,402100,92.88435
"1119",93.129997,93.889999,92.82,93.620003,478400,93.043369
"1120",93.639999,94.779999,93.589996,94.620003,837100,94.037209
"1121",94.260002,94.940002,93.690002,94.809998,730000,94.226034
"1122",94.040001,94.860001,94.040001,94.290001,475700,93.70924
"1123",94.849998,95.519997,94.580002,95.07,670700,94.484435
"1124",95.419998,95.440002,93.809998,94.690002,1103200,94.106778
"1125",95.43,98.120003,95.199997,98,1125600,97.396388
"1126",98.279999,98.349998,97.269997,97.68,1001300,97.078359
"1127",97.860001,97.860001,95.93,96.110001,334600,95.51803
"1128",95.620003,96.540001,94.910004,95.959999,570400,95.368952
"1129",96.239998,96.739998,95.730003,96.669998,710500,96.074578
"1130",96.980003,99.239998,96.849998,99.18,752100,98.56912
"1131",99.129997,99.129997,98,98.43,388800,97.82374
"1132",98.400002,98.690002,97.830002,98.410004,404800,97.803866
"1133",98.489998,99.660004,97.419998,97.970001,560800,97.366574
"1134",96.68,97.629997,96.599998,97.400002,1348300,96.800085
"1135",97.199997,97.370003,94.239998,94.529999,1116000,93.94776
"1136",94.5,95.949997,94.410004,94.849998,1225200,94.265788
"1137",94.059998,95.230003,93.260002,93.269997,761400,92.695518
"1138",94,94.910004,93.419998,94.25,713900,93.669485
"1139",94,95.489998,93.639999,94.010002,567900,93.430966
"1140",94.010002,95.5,93.129997,95.300003,661800,94.713021
"1141",96.660004,98.599998,96.32,98.589996,749700,97.98275
"1142",99.120003,100.209999,98.400002,100.139999,1998100,99.523207
"1143",100.110001,100.870003,99.629997,100.720001,567900,100.099636
"1144",100.889999,101.910004,100.660004,101.160004,707300,100.536928
"1145",101.279999,102.279999,101.169998,101.860001,263100,101.232614
"1146",102.230003,102.379997,101.639999,101.959999,261800,101.331996
"1147",101.650002,102.459999,101.580002,102.139999,475400,101.510888
"1148",101.919998,102.68,101.379997,102.18,508900,101.550642
"1149",102.540001,102.540001,101.129997,101.209999,390700,100.586616
"1150",101.919998,101.919998,100.129997,101.370003,826000,100.745634
"1151",100.370003,100.57,98.620003,99.099998,875500,98.489611
"1152",98.940002,99.699997,97.57,99.470001,903100,98.857335
"1153",100.18,100.800003,99.089996,100.599998,786800,99.980372
"1154",101.599998,103.290001,100.949997,103.220001,856300,102.584238
"1155",103.279999,103.290001,101.360001,101.709999,645100,101.083536
"1156",101.959999,102.330002,100.239998,100.529999,548000,99.910804
"1157",101.489998,102.339996,99.269997,100.300003,582900,99.682225
"1158",99.519997,100.220001,98.889999,100.080002,446800,99.463579
"1159",100.480003,100.860001,98.970001,99.080002,489900,98.469738
"1160",98.639999,99.669998,97.959999,99.580002,605900,98.966658
"1161",100.190002,100.269997,98.540001,99.769997,422100,99.155483
"1162",99.279999,100.279999,98.860001,100.220001,390100,99.602716
"1163",100.699997,101.370003,99.349998,101.25,377900,100.62637
"1164",101.099998,101.339996,100.25,100.720001,487800,100.099636
"1165",100.690002,101.419998,100.260002,101.389999,398200,100.765507
"1166",99.959999,100.360001,98.959999,99.309998,573000,98.698317
"1167",99.970001,100.550003,97.150002,97.300003,715800,96.700703
"1168",97.07,98.220001,96.650002,98.169998,762900,97.565339
"1169",97.339996,98.370003,96.589996,96.760002,508700,96.164028
"1170",97.059998,98.370003,96.239998,98.349998,813400,97.744231
"1171",98.980003,100.209999,98.860001,100.150002,477800,99.533147
"1172",99.709999,100.099998,99,99.209999,322500,98.598934
"1173",99.550003,100.360001,99.220001,100.220001,376300,99.909865
"1174",100.300003,101.529999,99.720001,100.129997,415200,99.82014
"1175",99.339996,100.849998,99.32,100.160004,267700,99.850053
"1176",100.440002,101.440002,99.739998,101.360001,354400,101.046337
"1177",101.339996,101.510002,100.589996,101.25,278200,100.936676
"1178",101.980003,102.910004,101.540001,102.860001,315200,102.541695
"1179",102.769997,103.5,102.580002,103,446400,102.681261
"1180",102.870003,103.629997,102.589996,103.400002,324100,103.080025
"1181",103.410004,103.910004,103.099998,103.760002,235500,103.438911
"1182",103.43,104.43,103.099998,104.220001,276900,103.897487
"1183",104.169998,105.269997,103.160004,105.019997,325600,104.695007
"1184",105,105.07,102.339996,102.93,1090500,102.611478
"1185",100.400002,106.190002,100.099998,103.449997,1362300,103.129865
"1186",103.269997,103.580002,101.589996,102.169998,519800,101.853828
"1187",100.330002,101.730003,100.260002,101.610001,577900,101.295563
"1188",101.379997,101.980003,100.599998,100.809998,600300,100.498036
"1189",101.110001,103.540001,100.699997,103.489998,456900,103.169742
"1190",102.879997,103.690002,102.360001,102.489998,307400,102.172837
"1191",101.989998,102.449997,101.330002,101.790001,353700,101.475006
"1192",101.889999,102.120003,101.68,102.040001,281500,101.724233
"1193",101.18,101.849998,99.900002,100.169998,510200,99.860017
"1194",100.099998,100.419998,100,100.220001,444900,99.909865
"1195",98.790001,99.669998,98.25,98.25,529600,97.94596
"1196",98.25,98.370003,97.540001,97.910004,447800,97.607016
"1197",98.519997,99.75,98.400002,99.550003,445300,99.24194
"1198",99.449997,99.790001,98.540001,99.610001,439400,99.301752
"1199",100.110001,102.790001,100.110001,102.790001,1051200,102.471912
"1200",101.809998,102.389999,101.519997,102.07,369500,101.754139
"1201",101.510002,105.089996,100.980003,104.529999,629900,104.206525
"1202",103.690002,104.510002,103.330002,104.080002,504200,103.757921
"1203",104.489998,104.699997,103.470001,103.610001,1313700,103.289374
"1204",103.199997,103.510002,102.470001,102.510002,365300,102.192779
"1205",102.190002,102.82,101.57,102.220001,420300,101.903676
"1206",102.32,102.32,99.699997,99.720001,422400,99.411412
"1207",99.410004,100.169998,99.099998,99.849998,382000,99.541007
"1208",99.690002,100.550003,99.339996,100.489998,356700,100.179026
"1209",101.139999,102.459999,101.139999,101.629997,326200,101.315498
"1210",101.150002,101.190002,100.25,100.389999,369300,100.079337
"1211",100.050003,100.050003,98.470001,98.690002,656600,98.384601
"1212",98.779999,99.75,98.360001,99.379997,320700,99.07246
"1213",98.839996,101.360001,98.690002,100.529999,331400,100.218903
"1214",100.419998,101.010002,99.730003,99.769997,4e+05,99.461253
"1215",99.690002,99.959999,98.949997,99.839996,418200,99.531036
"1216",99.839996,100.139999,98.510002,99.379997,304300,99.07246
"1217",99.790001,99.980003,99.25,99.360001,403900,99.052526
"1218",99.199997,99.790001,98.260002,98.440002,487400,98.135375
"1219",98.25,99.519997,97.830002,99.25,307200,98.942866
"1220",99.650002,100.400002,99.32,99.959999,234800,99.650667
"1221",99.610001,100.150002,99.129997,99.790001,305800,99.481195
"1222",98.739998,98.82,97.650002,98.080002,407000,97.776488
"1223",98.75,98.959999,98.300003,98.660004,294100,98.354695
"1224",99.389999,99.589996,98.160004,98.559998,298000,98.254998
"1225",98.07,98.43,97,97.75,503300,97.75
"1226",97.589996,98.379997,97.110001,97.699997,512000,97.699997
"1227",97.769997,98.190002,96.769997,97.160004,375800,97.160004
"1228",97.529999,98.709999,97.449997,98.32,462700,98.32
"1229",97.959999,98.730003,97.699997,98.489998,361700,98.489998
"1230",98.120003,98.480003,97.349998,98.169998,514100,98.169998
"1231",97.900002,98.43,96.830002,97.32,407800,97.32
"1232",97.75,98.730003,97.75,98.160004,427800,98.160004
"1233",98.059998,98.940002,98.059998,98.410004,359800,98.410004
"1234",98.129997,99.07,97.480003,97.620003,442700,97.620003
"1235",97.980003,98.269997,97.110001,97.779999,278600,97.779999
"1236",97.690002,98.129997,97.209999,97.830002,388900,97.830002
"1237",99.059998,99.860001,98.669998,99.519997,393800,99.519997
"1238",99.25,99.57,98.730003,99.309998,268400,99.309998
"1239",119.839996,120.349998,116.589996,118.620003,7612300,118.620003
"1240",118.620003,124.610001,118.620003,123.889999,32371100,123.889999
"1241",123.800003,124.139999,123.650002,123.75,6321000,123.75
"1242",123.75,123.82,123.660004,123.699997,4774900,123.699997
"1243",123.75,124.050003,123.709999,123.900002,3957200,123.900002
"1244",123.879997,124.029999,123.82,123.900002,2472000,123.900002
"1245",123.860001,124.269997,123.860001,124.230003,2411800,124.230003
"1246",124.220001,124.510002,124.209999,124.290001,1672400,124.290001
"1247",124.290001,125.400002,124.230003,124.589996,1729300,124.589996
"1248",124.550003,124.949997,124.5,124.809998,1445700,124.809998
"1249",124.870003,124.959999,124.550003,124.629997,849800,124.629997
"1250",124.650002,124.849998,124.529999,124.639999,1046000,124.639999
"1251",124.599998,124.779999,124.440002,124.440002,1366100,124.440002
"1252",124.5,124.790001,124.470001,124.559998,967500,124.559998
"1253",124.559998,124.660004,124.410004,124.489998,1483400,124.489998
"1254",124.610001,124.739998,124.510002,124.620003,666200,124.620003
"1255",124.540001,124.550003,124.309998,124.370003,1664400,124.370003
"1256",124.370003,125.080002,124.269997,124.800003,1322500,124.800003
"1257",124.800003,125.019997,124.760002,124.860001,823300,124.860001
"1258",124.849998,125.040001,124.800003,124.989998,455000,124.989998
"1259",124.870003,125.099998,124.690002,124.879997,881300,124.879997
