"","JNJ.Open","JNJ.High","JNJ.Low","JNJ.Close","JNJ.Volume","JNJ.Adjusted"
"896",92.160004,92.300003,91.730003,92.300003,4370100,88.54003
"897",92.169998,92.220001,91.150002,91.589996,6348200,87.858946
"898",91.139999,91.730003,91.010002,91.029999,5919600,87.321761
"899",91.290001,92.220001,91.260002,91.849998,5637600,88.108357
"900",91.93,92.75,91.870003,92.330002,7443500,88.568807
"901",93.040001,94.620003,92.989998,94.290001,11063300,90.448962
"902",94.169998,94.599998,93.879997,94.160004,9096700,90.324261
"903",94.940002,95.379997,94.089996,94.730003,7944700,90.871041
"904",94.639999,94.980003,94.139999,94.739998,6697400,90.880628
"905",94.370003,94.989998,94.059998,94.5,9589200,90.650407
"906",94.599998,94.900002,94.32,94.720001,7567300,90.861446
"907",94.650002,95.269997,94.510002,94.800003,7390700,90.938189
"908",94.599998,95.089996,94.230003,94.639999,8401100,90.784703
"909",94.720001,95.169998,94.379997,95.059998,13714400,91.187592
"910",94.93,95.099998,92.620003,94.029999,16368400,90.199552
"911",93.989998,94.550003,93.540001,94.32,8875500,90.477739
"912",93.739998,93.800003,92.410004,92.739998,9322300,88.962101
"913",92.120003,92.610001,90.610001,90.610001,10604200,86.918872
"914",90.300003,90.760002,89.849998,89.940002,8685200,86.276167
"915",90.580002,90.599998,89.790001,90.099998,8254400,86.429646
"916",89.470001,89.709999,88.529999,88.900002,11160100,85.278532
"917",89.620003,89.779999,89.010002,89.5,6874900,85.854089
"918",89.010002,89.339996,88.150002,88.470001,12193800,84.866049
"919",88.75,88.779999,86.610001,86.779999,13944600,83.244891
"920",86.93,87.279999,86.089996,86.620003,11436400,83.091412
"921",86.489998,87.669998,86.480003,87.279999,10667300,83.724523
"922",87.629997,88.760002,87.550003,88.75,10037900,85.134641
"923",88.919998,90.040001,88.610001,90.040001,9435100,86.372092
"924",90.239998,91.080002,89.800003,91.07,8080200,87.360132
"925",91.089996,92.970001,90.949997,92.970001,11556300,89.182735
"926",92.949997,92.989998,91.949997,92.419998,7696100,88.655137
"927",92,92.620003,91.709999,92.559998,5926000,88.789433
"928",92.599998,92.949997,92.029999,92.760002,5485100,88.98129
"929",92.769997,92.849998,92.089996,92.169998,6926500,88.415321
"930",92.150002,92.75,91.57,91.639999,7693400,87.906912
"931",91.690002,92.730003,91.309998,92.379997,8160100,88.616765
"932",91.860001,92.25,91.449997,91.519997,7381500,88.423533
"933",91.449997,92.059998,91.099998,91.110001,8406700,88.027408
"934",91.589996,91.870003,90.660004,91.110001,6383400,88.027408
"935",91.110001,91.540001,90.769997,91.110001,6334100,88.027408
"936",91.160004,91.419998,90.75,91.360001,7040300,88.26895
"937",91.419998,92.639999,91.059998,92.120003,9643700,89.003238
"938",91.129997,91.980003,90.830002,91.559998,7506700,88.46218
"939",92.470001,93.459999,92.25,93.339996,8796300,90.181955
"940",93.269997,93.300003,92.379997,92.589996,6842500,89.45733
"941",93.190002,93.650002,92.82,92.889999,7718300,89.747183
"942",93.370003,93.480003,92.690002,93.32,6792000,90.162635
"943",93.169998,93.489998,92.790001,93.449997,4878200,90.288234
"944",93.709999,93.75,93.089996,93.489998,5837200,90.326881
"945",92.82,93.620003,92.650002,93.599998,6154900,90.43316
"946",93.849998,94.199997,92.980003,93,7659400,89.853462
"947",92.879997,93.440002,92.459999,92.809998,7337800,89.669888
"948",93.260002,94.18,93.18,93.93,5872600,90.751997
"949",93.900002,94.239998,93.480003,93.940002,5891900,90.761661
"950",93.889999,94.360001,92.919998,93.589996,5937600,90.423497
"951",93.519997,94.190002,92.959999,94.120003,5727400,90.935571
"952",94.769997,95.93,93.879997,95.93,23988800,92.684329
"953",95.300003,95.43,94.540001,95.199997,13944100,91.979025
"954",95.699997,97.699997,95.699997,97.379997,14167300,94.085268
"955",97.510002,98.470001,97.050003,97.050003,11215100,93.766438
"956",97.080002,97.699997,96.260002,97.279999,8694600,93.988652
"957",97.510002,98.220001,96.959999,97.440002,8816000,94.143243
"958",98,98.599998,97.610001,98.230003,7545700,94.906515
"959",98.309998,98.68,97.370003,97.940002,7068500,94.626326
"960",98.010002,98.389999,97.370003,98.230003,7995600,94.906515
"961",97.970001,98.339996,97.529999,98.260002,5471200,94.935499
"962",98.620003,99.379997,98.32,98.419998,10309700,95.090081
"963",98.389999,99.360001,97.830002,97.889999,11409200,94.578014
"964",98.029999,98.730003,97.5,98.059998,9601800,94.742261
"965",98.419998,99,97.779999,98.949997,8921300,95.602148
"966",98.860001,98.93,96.519997,96.540001,9667800,93.273691
"967",96.199997,97.199997,96.050003,96.870003,8710700,93.592528
"968",97.279999,97.360001,96.25,97.139999,8617200,93.85339
"969",98.449997,99.209999,98.050003,99.199997,13999100,95.84369
"970",99.57,99.709999,98.07,98.75,11308000,95.408918
"971",98.690002,99.650002,98.690002,98.959999,9153500,95.611812
"972",99.010002,100.129997,98.669998,100,7031400,96.616626
"973",100,100.75,99.739998,100.18,7937900,96.790536
"974",100.239998,100.559998,99.919998,100.220001,5876000,96.829184
"975",100.239998,100.370003,99.550003,99.959999,6149900,96.577978
"976",99.970001,100.260002,99.400002,99.790001,5895900,96.413732
"977",100.559998,101.5,100.120003,101.339996,8792900,97.911285
"978",101.629997,101.980003,100.959999,101.029999,7811200,97.611776
"979",100.839996,101.669998,100.699997,101.290001,8513600,97.862981
"980",100.769997,101.029999,99.93,100.529999,6590500,97.128693
"981",100.169998,100.379997,98.879997,99.309998,8744200,95.949969
"982",99.290001,100.169998,99.040001,100,5438200,96.616626
"983",100.019997,100.019997,99.510002,99.510002,5795900,96.143206
"984",99.849998,101.050003,99.349998,100.910004,8720800,97.495841
"985",100.669998,101.089996,100.360001,100.5,5667900,97.099709
"986",100.860001,101.25,100.410004,100.910004,5691700,97.495841
"987",101.239998,101.239998,100.419998,100.519997,7437300,97.119029
"988",100.900002,101.489998,100.629997,101.019997,6183200,97.602112
"989",100.949997,101.099998,100.769997,100.870003,4187200,97.457193
"990",100.639999,100.839996,100.410004,100.690002,7007600,97.283283
"991",100.57,100.889999,100.139999,100.580002,6516900,97.177004
"992",100.220001,100.93,100.129997,100.639999,6997200,97.234972
"993",100.809998,100.980003,99.959999,100.25,5438400,96.858167
"994",100.599998,101.199997,100.529999,101.139999,5302500,97.718055
"995",100.580002,101.010002,100.080002,100.959999,5124900,98.223962
"996",101.040001,101.160004,100.669998,100.980003,5275700,98.243425
"997",101.099998,101.360001,100.269997,100.809998,4524400,98.078026
"998",100.669998,100.93,100.120003,100.300003,4352700,97.581852
"999",100.559998,100.800003,100.150002,100.760002,3685200,98.029385
"1000",100.699997,101.540001,100.550003,101.459999,5973900,98.710412
"1001",101.540001,102.260002,101.010002,102.169998,5845400,99.40117
"1002",101.910004,102.599998,101.839996,102.459999,6681300,99.683312
"1003",102.230003,102.709999,101.940002,102.68,5608600,99.897351
"1004",102.779999,103.360001,102.419998,103.220001,4730900,100.422718
"1005",103.25,103.330002,102.839996,103.18,4624000,100.383801
"1006",103.07,103.230003,102.68,103.220001,3748800,100.422718
"1007",103.470001,104.120003,102.769997,104.099998,5792100,101.278867
"1008",103.809998,104.150002,103.129997,103.32,5960500,100.520006
"1009",103.18,103.209999,102.510002,102.529999,5930700,99.751415
"1010",102.510002,102.650002,102.169998,102.529999,4301600,99.751415
"1011",102.519997,102.889999,101.839996,102.449997,5645500,99.673581
"1012",102.129997,102.199997,101.379997,101.93,4834600,99.167676
"1013",101.910004,102.830002,101.860001,102.809998,5445000,100.023826
"1014",102.93,103.870003,102.809998,103.809998,5481500,100.996725
"1015",104.370003,105.480003,104.07,105.269997,12459700,102.417158
"1016",104.910004,105.120003,104.440002,104.75,6063200,101.911253
"1017",104.629997,105.230003,104.550003,104.589996,5915000,101.755586
"1018",104.230003,105.870003,104.230003,105.760002,6411100,102.893884
"1019",105.839996,105.970001,105.029999,105.650002,5106900,102.786865
"1020",105.470001,105.589996,104.449997,104.989998,6463000,102.144747
"1021",105.620003,106,104.519997,104.620003,6944200,101.784779
"1022",105.150002,106,104.989998,105.870003,5129200,103.000904
"1023",105.699997,105.970001,105.300003,105.860001,3764900,102.991173
"1024",105.870003,106.25,105.110001,105.419998,4199100,102.563095
"1025",105.419998,106.739998,105.269997,106.470001,7014900,103.584642
"1026",106.209999,106.25,105.519997,105.720001,6268400,102.854967
"1027",106,106.209999,105.720001,106.040001,5720900,103.166295
"1028",105.080002,106,104.519997,105.800003,4955100,102.932801
"1029",105.839996,106.010002,104.860001,105.099998,5461000,102.251767
"1030",105.379997,105.489998,105.110001,105.379997,7784800,102.524178
"1031",105.230003,105.470001,102.769997,103.279999,14219700,100.48109
"1032",103.529999,103.669998,101.949997,102.220001,11946800,99.449818
"1033",101.900002,102.099998,100.260002,100.370003,11218900,97.649955
"1034",100.669998,101.959999,100.370003,101.800003,8408400,99.041202
"1035",101.440002,101.580002,101.019997,101.269997,6379900,98.525559
"1036",101.910004,102.540001,101.779999,102.470001,6554100,99.693043
"1037",102.800003,102.93,101.879997,102.190002,4815300,99.420632
"1038",102.339996,102.730003,102.019997,102.199997,5177200,99.430356
"1039",102.269997,102.400002,101.800003,102.110001,3951500,99.342799
"1040",101.889999,102.400002,101.660004,102.110001,4634800,99.342799
"1041",102.449997,102.510002,101.690002,101.959999,6053900,99.196862
"1042",102.269997,102.849998,101.809998,102.300003,5994800,99.527652
"1043",101.769997,101.839996,100.050003,100.089996,9141500,97.377537
"1044",99.760002,100.410004,98.800003,99.900002,8610700,97.192691
"1045",99.989998,100.379997,99.32,100.160004,6790800,97.445647
"1046",99.830002,100.239998,99.550003,99.82,6230900,97.114857
"1047",99.669998,100.830002,99.599998,100.709999,7412100,97.980737
"1048",101.089996,101.190002,99.580002,99.93,7417800,97.221877
"1049",100.209999,101.150002,99.769997,101.080002,5618400,98.340713
"1050",101.620003,101.779999,101.010002,101.160004,5703000,98.418547
"1051",101,101.220001,100.309998,100.629997,4577700,97.902904
"1052",101.150002,101.949997,101.150002,101.739998,4563700,98.982823
"1053",101.889999,102.050003,101.5,102.019997,5239400,99.255234
"1054",102.209999,102.440002,100.800003,101.169998,6986000,98.42827
"1055",101.919998,102.720001,101.75,102.699997,5979500,99.916806
"1056",102.730003,102.959999,102.019997,102.959999,5670000,100.169762
"1057",102.870003,103.300003,102.699997,103.209999,5183000,100.412987
"1058",103.330002,104.419998,103.330002,104.190002,8357600,101.366432
"1059",103.629997,104.029999,102.970001,103.099998,5076300,100.984426
"1060",103.650002,103.809998,103.089996,103.230003,3678200,101.111764
"1061",103.470001,103.720001,103.169998,103.440002,3512400,101.317453
"1062",103.599998,103.720001,102.910004,103.220001,4786100,101.101967
"1063",102.900002,103.190002,102.709999,102.949997,3482200,100.837503
"1064",103.099998,103.760002,103.010002,103.730003,5287800,101.601504
"1065",103.300003,103.709999,103.019997,103.360001,4644800,101.239093
"1066",103.82,104.099998,103.540001,103.760002,4725800,101.630887
"1067",103.989998,104.099998,103.760002,103.839996,6147700,101.70924
"1068",103.919998,104.419998,103.339996,104.419998,5744400,102.27734
"1069",104.419998,104.580002,103.830002,104.050003,4900300,101.914937
"1070",104.400002,104.400002,103.550003,103.800003,5999400,101.670067
"1071",104.190002,105.339996,103.959999,104.989998,7402200,102.835644
"1072",104.779999,104.889999,104.099998,104.550003,4834100,102.404677
"1073",104.540001,104.809998,103.959999,104.580002,5929200,102.434061
"1074",104.589996,104.910004,104.349998,104.720001,4525500,102.571187
"1075",104.489998,105.940002,104.300003,105.879997,6081400,103.707381
"1076",105.879997,106.629997,105.800003,106.190002,6627800,104.011025
"1077",106.18,107.410004,106.029999,107.349998,6628700,105.147218
"1078",107.889999,108.370003,107.620003,107.989998,13033400,105.774085
"1079",108,108.25,107.779999,107.879997,5788300,105.666341
"1080",107.769997,108.099998,107.190002,107.459999,8108100,105.254961
"1081",107.699997,108.769997,107.339996,108.639999,5890900,106.410749
"1082",108.529999,108.550003,107.07,107.099998,5688200,104.902348
"1083",107.410004,107.489998,106.199997,107.099998,4467500,104.902348
"1084",106.379997,106.650002,106.040001,106.540001,6581600,104.353841
"1085",106.5,107.209999,106.449997,106.589996,6822500,104.402811
"1086",105.980003,106.279999,103.949997,104.300003,12263700,102.159807
"1087",104.059998,104.540001,103.25,103.849998,7566100,101.719037
"1088",104.230003,105.190002,104.129997,105.129997,6856100,102.97277
"1089",105.68,106,104.370003,104.860001,5015100,102.708314
"1090",104.459999,104.459999,102.339996,102.389999,8407800,100.288996
"1091",102.43,105.029999,102.040001,104.910004,8337000,102.757291
"1092",104.629997,104.860001,101.790001,102.080002,10675900,99.98536
"1093",102.349998,102.529999,101.230003,101.230003,9984100,99.152803
"1094",101.459999,101.459999,99.019997,99.120003,10334600,97.086099
"1095",100.529999,100.900002,95.339996,97.010002,20807400,95.019394
"1096",96.050003,98.720001,95.099998,98.209999,21905900,96.194768
"1097",96.970001,98,96.5,96.779999,14575300,94.794111
"1098",97.540001,99.150002,97.309998,98.699997,12272900,96.674711
"1099",98.830002,99.199997,98.32,99.199997,7988900,97.164451
"1100",99.830002,100.379997,99.339996,100.360001,7287300,98.300652
"1101",101.099998,101.790001,100.519997,101.220001,9360100,99.143006
"1102",102.260002,102.980003,101.940002,102.629997,7570400,100.524069
"1103",102.949997,103.290001,102.209999,103.129997,5973100,101.013809
"1104",103.07,104.239998,103.040001,104.07,7043900,101.934523
"1105",104.550003,104.800003,103.559998,104.790001,10222100,102.639751
"1106",105,105.559998,104.860001,105.559998,8188300,103.393947
"1107",105.169998,107.050003,104.910004,107.040001,9067700,104.843581
"1108",107.940002,108.18,107.260002,107.779999,10800100,105.568395
"1109",107.830002,108.120003,106.75,107.459999,7082600,105.254961
"1110",107.889999,108.730003,107.339996,108.620003,9349000,106.391162
"1111",109.050003,109.260002,107.949997,108.82,6966800,106.587055
"1112",108.93,109.32,108.550003,109.010002,6200300,106.773159
"1113",109,109.029999,107.919998,108.199997,6652600,105.979775
"1114",108.07,108.919998,107.199997,108.82,7573300,106.587055
"1115",108.879997,109.400002,108.550003,108.910004,6221100,106.675212
"1116",108.669998,109,108.389999,108.75,4889400,106.518492
"1117",109.050003,109.489998,108.5,109.07,4859600,106.831925
"1118",108.919998,109.059998,108.010002,108.160004,5650700,105.940602
"1119",108,108.690002,107.610001,108.300003,5232700,106.077729
"1120",108.129997,109.059998,107.720001,108.830002,5407200,106.596852
"1121",108.449997,108.809998,108.099998,108.760002,5217800,106.528289
"1122",108.550003,108.57,107.690002,108.18,8085600,105.960188
"1123",108.730003,108.730003,107.620003,107.860001,8417300,106.334814
"1124",107.919998,108.230003,106.639999,106.879997,9097800,105.368668
"1125",106.980003,107.190002,106.699997,106.699997,7362400,105.191213
"1126",106.769997,107.25,106.599998,107.209999,5503700,105.694004
"1127",107.610001,108.82,107.330002,108.25,5881200,106.719299
"1128",107.889999,108.809998,107.349998,108.029999,5638800,106.502408
"1129",107.970001,108.529999,107.5,108.510002,6181400,106.975624
"1130",108.540001,108.989998,107.650002,107.720001,8957400,106.196794
"1131",108.089996,108.300003,107.379997,107.559998,6697600,106.039053
"1132",107.529999,108.739998,107.220001,108.510002,6449700,106.975624
"1133",108.419998,108.879997,108.139999,108.519997,6499300,106.985478
"1134",108.220001,108.470001,106.889999,108.050003,7214300,106.52213
"1135",107.610001,107.959999,106.150002,106.239998,9416400,104.737719
"1136",105.849998,107.309998,105.360001,106.720001,7114600,105.210935
"1137",106.650002,106.870003,104.389999,104.43,8325500,102.953315
"1138",104.769997,105.059998,103.629997,103.959999,12110600,102.48996
"1139",103.480003,105.209999,102.5,102.760002,10209200,101.306932
"1140",103.269997,104.489998,102.699997,104.07,10207600,102.598405
"1141",105.620003,106.82,104.739998,106.809998,11756800,105.299659
"1142",106.629997,107.389999,105.5,105.550003,19154400,104.057481
"1143",105.690002,106.830002,105.669998,106.739998,8124500,105.230649
"1144",106.660004,106.910004,103.919998,104.279999,10171700,102.805435
"1145",104.379997,105.330002,104.379997,104.589996,3415100,103.111049
"1146",105.07,105.690002,104.690002,105.059998,2947800,103.574404
"1147",104.639999,105.690002,104.610001,105.330002,4273400,103.840591
"1148",105.419998,105.800003,105.059998,105.360001,4371700,103.870165
"1149",105.610001,106.110001,104.540001,104.57,6202100,103.091335
"1150",105.050003,105.550003,104.129997,104.519997,5753600,103.042039
"1151",104.480003,104.730003,103.68,103.790001,8079300,102.322366
"1152",104.339996,104.989998,102.940002,103.279999,7428000,101.819575
"1153",103.910004,105.830002,103.809998,105.559998,7931700,104.067334
"1154",106.059998,106.489998,105.75,106.389999,9916000,104.885599
"1155",106.5,106.5,104.75,104.940002,7360100,103.456106
"1156",105.169998,105.82,104.300003,104.580002,6839000,103.101196
"1157",105.440002,106.330002,104.239998,104.760002,10151100,103.278651
"1158",103.860001,104.43,103.510002,104,8887700,102.529396
"1159",104,104,101.949997,102.489998,10834800,101.040746
"1160",102.059998,104.620003,102,104.040001,14092300,102.568831
"1161",101.550003,102.050003,100.260002,101.290001,20460000,99.857717
"1162",100.559998,102.099998,100.400002,101.900002,11702900,100.459092
"1163",102.389999,103.830002,101.57,103.760002,9036600,102.292791
"1164",102.940002,102.970001,101.940002,102.199997,10126000,100.754845
"1165",101.800003,102.449997,101.209999,102.260002,8962800,100.814002
"1166",101.830002,102.769997,100.93,102.089996,10160500,100.6464
"1167",102.480003,102.93,101.440002,101.480003,9053200,100.045033
"1168",101.510002,102.459999,100.669998,102.379997,7569300,100.9323
"1169",101.580002,102,100.089996,100.139999,10676300,98.723977
"1170",100.489998,100.849998,99.379997,100.830002,8990700,99.404223
"1171",101.400002,102.559998,101.120003,102.459999,10005200,101.011171
"1172",102.120003,102.449997,101.019997,101.360001,9514100,99.926727
"1173",101.57,102.559998,101.459999,102.459999,6642200,101.011171
"1174",102.110001,102.449997,100.830002,101.099998,9118500,99.670401
"1175",101.059998,101.059998,99.099998,99.779999,9851700,98.369067
"1176",100.190002,100.699997,99.43,100.349998,12275500,98.931007
"1177",100.459999,100.790001,99.949997,100.379997,8177000,98.960581
"1178",100.5,100.540001,97.150002,98.440002,25835200,97.048019
"1179",98.440002,99.669998,98.330002,99.620003,11153600,98.211333
"1180",99.389999,100.480003,99.120003,100.440002,8627100,99.019738
"1181",100.699997,100.940002,99.379997,99.959999,7878200,98.546522
"1182",99.949997,100.839996,99.610001,100.699997,10028200,99.276056
"1183",100.18,100.370003,99.110001,100.260002,10085700,99.53418
"1184",100.739998,100.769997,99.800003,100.18,6878200,99.454757
"1185",100.25,101.050003,100,100.699997,6587200,99.970989
"1186",100.940002,101.290001,100.160004,101.209999,9684000,100.477299
"1187",101.379997,103.18,101.220001,102.800003,11437900,102.055793
"1188",103.040001,103.330002,102.480003,102.510002,8500000,101.767891
"1189",102.510002,103.410004,102.510002,103.220001,7277600,102.47275
"1190",103.099998,103.099998,101.809998,102.339996,6419700,101.599116
"1191",102.120003,102.120003,101.169998,101.650002,8665500,100.914116
"1192",102.07,103.209999,102,102.519997,8042300,101.777813
"1193",102.089996,102.43,99.879997,100.110001,9287600,99.385264
"1194",100.199997,100.919998,99.760002,100.660004,5701100,99.931285
"1195",99.989998,100.440002,99.510002,99.529999,8735700,98.809461
"1196",99.830002,99.830002,98.220001,98.32,9138100,97.608222
"1197",98.959999,100.239998,98.830002,99.830002,8318000,99.107292
"1198",99.849998,100.050003,98.639999,99.209999,7821800,98.491778
"1199",99.739998,101.07,99.739998,101.059998,7726500,100.328384
"1200",100.110001,100.519997,99.410004,99.889999,7301500,99.166856
"1201",99.889999,101.739998,99.129997,101.459999,7972500,100.725489
"1202",101.040001,101.959999,100.910004,101.690002,6863100,100.953828
"1203",101.870003,102.900002,101.760002,102.400002,12433800,101.658687
"1204",102.470001,103.349998,102.230003,102.980003,9016000,102.23449
"1205",102.830002,103.230003,101.93,101.959999,8390700,101.22187
"1206",101.849998,102.5,100.339996,100.339996,8444100,99.613595
"1207",99.949997,100.809998,99.559998,100.139999,9972400,99.415046
"1208",100.279999,100.949997,100.150002,100.339996,5847400,99.613595
"1209",101.239998,101.860001,100.760002,101.550003,6061200,100.814842
"1210",100.970001,101.489998,100.589996,100.599998,8028000,99.871715
"1211",100.459999,100.459999,98.610001,99.150002,11368100,98.432215
"1212",99.440002,99.989998,98.889999,99.639999,6097100,98.918665
"1213",98.839996,99.559998,98.040001,99.160004,9697600,98.442145
"1214",99.550003,100.870003,99.43,100.099998,7900300,99.375334
"1215",99.839996,100.449997,99.599998,100.160004,7354100,99.434905
"1216",100.57,101.650002,100.330002,101.330002,8073900,100.596433
"1217",101.330002,102.139999,100.93,102.059998,6786500,101.321144
"1218",101.540001,101.980003,100.550003,100.550003,10753500,99.822081
"1219",101.050003,101.459999,100.190002,100.519997,9322200,99.792292
"1220",100.540001,101.239998,100.330002,100.599998,8237100,99.871715
"1221",100.269997,100.32,99.769997,99.790001,7324800,99.067581
"1222",99.370003,99.849998,99.110001,99.580002,11084200,98.859102
"1223",100.260002,100.879997,100.050003,100.209999,6668500,99.484539
"1224",100.660004,100.989998,100.160004,100.300003,6532700,99.573891
"1225",100.629997,100.800003,99.959999,100.43,4763900,99.702947
"1226",100.5,100.82,99.910004,100.459999,7351500,99.732729
"1227",100.110001,101.529999,100,101.080002,6566900,100.348243
"1228",101.160004,101.599998,100.470001,100.580002,9113900,99.851863
"1229",100.449997,100.949997,99.309998,100.739998,7484600,100.010701
"1230",100.510002,100.610001,99.900002,100.389999,8926200,99.663236
"1231",100.07,100.150002,98.769997,99.199997,10170600,98.481848
"1232",99.620003,100.389999,99.620003,100.129997,6255000,99.405116
"1233",100.330002,100.550003,100.160004,100.349998,5532400,99.623525
"1234",100.129997,100.290001,99.290001,99.5,8828000,98.77968
"1235",99.620003,99.870003,98.660004,99.169998,8030800,98.452067
"1236",98.940002,100,98.910004,99.660004,6401600,98.938525
"1237",100.480003,101.669998,100.440002,101.470001,7508600,100.735419
"1238",101.32,101.660004,101.010002,101.029999,5698900,100.298602
"1239",100.879997,101.050003,100.279999,100.470001,6903100,99.742659
"1240",100.68,101.129997,100.470001,100.550003,5826800,99.822081
"1241",100.970001,101.870003,100.949997,101.830002,5454000,101.092814
"1242",101.980003,102.32,101.669998,102.300003,6023500,101.559412
"1243",102.370003,104.339996,102.32,103.419998,10479600,102.671299
"1244",103.660004,104.120003,103.260002,103.959999,7724100,103.207391
"1245",104.419998,104.480003,103.309998,103.599998,7146500,102.849997
"1246",102.910004,103.300003,102.339996,102.419998,6875600,102.419998
"1247",102.269997,102.410004,101.330002,101.349998,6216600,101.349998
"1248",101.230003,101.550003,100.580002,100.82,7918900,100.82
"1249",101.010002,101.410004,100.800003,101.129997,9297900,101.129997
"1250",101.010002,101.699997,100.809998,101.150002,5700100,101.150002
"1251",101.550003,101.620003,99.830002,100.139999,9588400,100.139999
"1252",100.279999,100.599998,99.720001,100.040001,7293000,100.040001
"1253",99.919998,100.239998,99.099998,99.980003,8297400,99.980003
"1254",100.32,100.43,99.839996,100.089996,5372500,100.089996
"1255",99.940002,100.470001,99.059998,99.230003,8010500,99.230003
"1256",98.989998,99.050003,98.199997,98.589996,7538300,98.589996
"1257",98.599998,98.980003,97.959999,97.959999,7050600,97.959999
"1258",98.440002,98.540001,97.800003,98.209999,7753200,98.209999
"1259",98.480003,99.550003,98.199997,98.879997,9932600,98.879997
