"","PXD.Open","PXD.High","PXD.Low","PXD.Close","PXD.Volume","PXD.Adjusted"
"898",182.949997,182.949997,175,176.529999,2083400,176.411458
"899",176.320007,178.330002,173.899994,176.050003,1210800,175.931784
"900",175.940002,175.990005,172.699997,174.059998,1358200,173.943115
"901",174.910004,177.289993,174.330002,175.169998,1211100,175.05237
"902",175,177.389999,174,175.369995,1264500,175.252233
"903",175.410004,176.729996,167.850006,171.520004,2402600,171.404828
"904",171.75,172.699997,169.050003,169.75,1430200,169.636012
"905",169.309998,170.5,164.460007,164.779999,1745600,164.669348
"906",163.899994,172.389999,163.899994,172.169998,2001200,172.054385
"907",172.259995,175.240005,171.270004,172.960007,1356600,172.843863
"908",171.350006,175.660004,171.179993,175.520004,1371400,175.402142
"909",178.460007,179.600006,174.080002,174.699997,2315900,174.582685
"910",173.369995,179.919998,173.369995,179.729996,2310200,179.609306
"911",180.039993,184.169998,177.830002,183.990005,1841600,183.866455
"912",182.589996,184.240005,179,179.740005,1452500,179.619309
"913",177.820007,178.360001,172.729996,172.729996,1587100,172.614007
"914",172.5,174.570007,168.110001,171.270004,1739200,171.154995
"915",171.779999,175.020004,171.059998,174.490005,1666000,174.372834
"916",171.350006,171.479996,165.899994,167.690002,2918000,167.577398
"917",169.229996,174.509995,169.229996,172.389999,1800800,172.274238
"918",169.210007,172.25,168.75,169.320007,1029300,169.206308
"919",169.360001,172.240005,164.100006,165.210007,2001900,165.099067
"920",166.970001,173.940002,166.25,171.910004,2341000,171.794565
"921",171.830002,175.240005,169.369995,174.949997,2357000,174.832517
"922",174.75,181.5,174.75,180.179993,2215200,180.059001
"923",181.539993,185.869995,180.759995,185.059998,2881800,184.935729
"924",184.75,188.880005,182.440002,186.929993,2981600,186.804468
"925",181.399994,185.289993,177.190002,180.660004,5213500,180.538689
"926",181.479996,182.539993,179.309998,180.169998,2242600,180.049013
"927",179,181.380005,177.889999,179.5,1525000,179.379465
"928",179.630005,186.149994,178.779999,185.300003,1798500,185.175573
"929",186.720001,190.990005,182.710007,189.880005,1918900,189.752499
"930",189.210007,191.75,187.679993,188.039993,1586000,187.913723
"931",187.720001,191.25,187.610001,189.600006,2009400,189.472689
"932",190.240005,190.5,186.429993,187.080002,1442000,186.954377
"933",188.649994,197.529999,188.169998,194.740005,2348000,194.609236
"934",194.139999,194.5,190.789993,193.399994,1664700,193.270125
"935",193.600006,194.5,190.929993,191.830002,1049500,191.701187
"936",191.600006,196.210007,190.789993,195,1216400,194.869056
"937",195.050003,204.169998,195,201.179993,2449300,201.044899
"938",199.470001,205.889999,199.440002,202.490005,1571000,202.354032
"939",204.410004,205,201.610001,204.509995,1107100,204.372665
"940",203.509995,204.240005,198.559998,198.869995,1948500,198.736453
"941",198.960007,198.960007,196.300003,198.320007,1198100,198.186834
"942",198.990005,199.369995,195.889999,196,1240800,195.868385
"943",195.169998,195.5,192.279999,194.919998,1274700,194.789108
"944",195.740005,195.809998,187.179993,188.580002,1404700,188.453369
"945",186.440002,187.690002,181.600006,186.679993,2070200,186.554636
"946",187.110001,187.389999,181.800003,182.889999,1153400,182.767188
"947",183.389999,186.949997,181.179993,186.270004,1094700,186.144923
"948",186.279999,188.020004,183.029999,185.570007,1388600,185.445396
"949",186.449997,190.25,185.020004,188.100006,1257100,187.973696
"950",187.850006,187.850006,183.289993,185.470001,1276000,185.345457
"951",184.240005,185.850006,182.5,184.539993,1085800,184.416074
"952",186.199997,187.429993,182.809998,186.089996,1850700,185.965036
"953",186.509995,187.100006,177.320007,181.850006,2338300,181.727893
"954",183.619995,184.220001,179.889999,180.940002,1194400,180.8185
"955",182.240005,183.679993,179.710007,179.910004,1020200,179.789193
"956",180.770004,186.369995,179.179993,185.440002,1457500,185.356684
"957",187.289993,190.25,187.270004,188.850006,1450400,188.765156
"958",190,190,186.570007,187.139999,1287400,187.055917
"959",187.539993,188.869995,183.710007,185.710007,1352700,185.626567
"960",186.25,194.470001,186.25,193.130005,2112900,193.043232
"961",194.300003,196.130005,192.360001,192.779999,1254400,192.693383
"962",194.800003,195.979996,188.369995,188.949997,1283200,188.865102
"963",188.169998,188.929993,177.529999,181.600006,2246700,181.518413
"964",182,187.800003,179.679993,185.889999,1449600,185.806479
"965",186,188.539993,182.199997,188.389999,1109800,188.305356
"966",187.289993,188.429993,182,183.619995,1150600,183.537495
"967",182.419998,187.449997,180.470001,186.270004,1638900,186.186313
"968",188.600006,192.380005,186.339996,190.899994,1251300,190.814223
"969",190.940002,196,190.940002,195.75,1590200,195.66205
"970",198.580002,201.990005,198.220001,200.309998,1982700,200.219998
"971",199.990005,204.660004,199.130005,203.309998,1684200,203.21865
"972",203.229996,204.5,198.720001,199.990005,1401900,199.90015
"973",198.679993,200.139999,196.720001,198.110001,1228300,198.02099
"974",198.119995,200.550003,196.639999,197.320007,1309200,197.231351
"975",198,199.669998,196.25,197.320007,846800,197.231351
"976",195.399994,196.389999,191.229996,192.029999,1460600,191.94372
"977",193.270004,194.559998,189.160004,191.360001,1243400,191.274023
"978",193.75,198.169998,192.259995,196.080002,838600,195.991903
"979",194.619995,194.649994,191,193.270004,967000,193.183168
"980",192.940002,195.899994,191.479996,193.110001,785900,193.023236
"981",193.119995,196.460007,192.520004,196.130005,968800,196.041884
"982",195.600006,198.529999,193.509995,198.25,1327700,198.160926
"983",199,200,197,198.119995,1277100,198.03098
"984",206.490005,209.740005,200.130005,208.199997,3159600,208.106453
"985",206.199997,208.600006,202.539993,203,1718700,202.908792
"986",203.009995,205.199997,200.25,201.029999,1350500,200.939676
"987",202.929993,204.720001,202.020004,204.350006,1338500,204.258192
"988",204.330002,206.080002,203.440002,205.220001,954800,205.127796
"989",205.660004,206.789993,204.660004,204.809998,817300,204.717976
"990",203.380005,203.729996,199.199997,202.300003,1456600,202.20911
"991",201.850006,202.639999,198.440002,202.520004,822100,202.429012
"992",202.809998,205.589996,200.979996,202.860001,639100,202.768856
"993",201.919998,202.990005,200,200.770004,813900,200.679798
"994",202.5,205.139999,201.360001,204.740005,908600,204.648016
"995",203.860001,205.820007,202.429993,202.809998,940300,202.718875
"996",203.440002,204.330002,201.850006,202.309998,704200,202.2191
"997",203.809998,204.5,201.759995,203.520004,954300,203.428563
"998",204.380005,204.490005,202.149994,202.960007,900400,202.868817
"999",204.320007,211.470001,203.5,210.149994,1865400,210.055574
"1000",209.470001,211.149994,208.669998,210.160004,1282600,210.065579
"1001",211.369995,211.479996,208.320007,209.279999,1029100,209.185969
"1002",207.929993,214.740005,207.809998,214.300003,1480700,214.203718
"1003",214.229996,215.710007,211.639999,214.529999,966500,214.43361
"1004",214.059998,217.399994,213.880005,215.009995,1208300,214.913391
"1005",215.940002,219.759995,215.440002,218.929993,965900,218.831627
"1006",219.740005,221.759995,217.869995,220.470001,966200,220.370944
"1007",221.759995,222,218.559998,219.199997,837900,219.10151
"1008",217.779999,224.25,217.020004,223.789993,1150700,223.689444
"1009",224.429993,228.770004,222.539993,223,1750300,222.899806
"1010",224,227,222.020004,226.949997,1276900,226.848028
"1011",226.899994,227.990005,225.020004,227.380005,897200,227.277843
"1012",225.720001,226.75,223.679993,226.470001,835200,226.368248
"1013",226.050003,228.660004,225.429993,228.5,841800,228.397335
"1014",228.139999,230.029999,227.220001,229.970001,1229600,229.866676
"1015",230.160004,232.419998,228.169998,232.300003,1514300,232.195631
"1016",232.5,233.919998,230.820007,232.770004,1120600,232.665421
"1017",233.149994,234.199997,220.919998,221.649994,1881700,221.550407
"1018",226.399994,233.880005,225.179993,233.070007,3201500,232.965289
"1019",231.990005,232.520004,225.850006,228.160004,1561400,228.057491
"1020",227.119995,227.690002,224.710007,226.289993,1988100,226.188321
"1021",226.850006,229.970001,224.970001,229.809998,997700,229.706744
"1022",231.410004,232.160004,227.229996,228.75,1030400,228.647223
"1023",227.5,228,223.5,224.550003,1106800,224.449113
"1024",225.410004,226.389999,223.029999,224.979996,691300,224.878912
"1025",223.610001,224.960007,222.5,223.130005,604300,223.029753
"1026",222.880005,224.960007,221.550003,224.009995,1536900,223.909347
"1027",224.160004,226.5,223.539993,226.039993,767800,225.938434
"1028",222.800003,225.369995,221.660004,224.139999,1028100,224.039293
"1029",223.320007,224.699997,220.479996,222.419998,1017100,222.320065
"1030",223.429993,225.479996,222.410004,224.660004,854500,224.559064
"1031",224.199997,224.429993,216.929993,219.910004,1666300,219.811198
"1032",221.820007,226.710007,220.779999,225.690002,1185500,225.5886
"1033",226.009995,229.009995,222.070007,222.580002,900700,222.479997
"1034",223.039993,224.289993,221.399994,223.100006,795600,222.999767
"1035",222.330002,227.860001,221.339996,227.660004,956800,227.557716
"1036",228.369995,229.889999,227.160004,229.169998,1147900,229.067032
"1037",228.410004,232.110001,226.800003,231.75,972200,231.645875
"1038",231.710007,234.600006,230.009995,232.279999,1052100,232.175635
"1039",231,231.759995,229.410004,231.380005,844500,231.276046
"1040",230.5,231.279999,227.169998,227.5,971800,227.397784
"1041",227.899994,230.860001,226.559998,228.960007,856600,228.857135
"1042",229.660004,231.050003,226.440002,227.119995,739900,227.01795
"1043",226.490005,226.490005,220.509995,221.460007,1281100,221.360505
"1044",219.309998,224.220001,210.619995,216.460007,3511200,216.362751
"1045",216.839996,223.399994,214.729996,222.410004,1439700,222.310075
"1046",217.339996,219.860001,208.100006,209.979996,3084400,209.885652
"1047",208.899994,213.990005,205.240005,206.360001,2050700,206.267283
"1048",207.600006,207.619995,201.759995,205.710007,1462400,205.617581
"1049",206.770004,210.669998,204.759995,210.110001,1145000,210.015598
"1050",211.529999,211.869995,208.360001,208.839996,838000,208.746165
"1051",207.600006,208.330002,202.699997,204.580002,960700,204.488084
"1052",205.660004,206.880005,204.320007,204.889999,628100,204.797942
"1053",205.449997,205.449997,199.389999,200.070007,2810000,199.980116
"1054",201.600006,203.970001,200.889999,203.009995,1434800,202.918782
"1055",203.300003,204.089996,201,204.039993,1007600,203.948318
"1056",203.699997,205.5,203,203.169998,825200,203.078714
"1057",203.169998,205.389999,201.789993,204.470001,762200,204.378133
"1058",204.009995,206.270004,202.429993,205.949997,855500,205.857464
"1059",204.970001,205.410004,202.550003,204.229996,643000,204.138235
"1060",205.75,208.460007,204.669998,208.080002,825000,207.986512
"1061",209.350006,213.110001,208.770004,211.350006,1558200,211.255047
"1062",209.699997,209.830002,205.110001,206.050003,1518000,205.957425
"1063",204.630005,206.710007,204.100006,205.139999,754000,205.04783
"1064",206.460007,209.139999,204.589996,208.649994,946500,208.556247
"1065",207.929993,208.289993,204.789993,205.300003,1250100,205.207762
"1066",205.970001,208.5,205.630005,205.940002,767400,205.847474
"1067",205.949997,206.660004,198.270004,199.910004,1381800,199.820184
"1068",200.490005,203.399994,199.410004,202.110001,1299100,202.019193
"1069",200.309998,200.309998,194.600006,197.960007,1626100,197.871063
"1070",198.559998,201.369995,197.929993,199.380005,1370400,199.290423
"1071",198.399994,200.350006,196.210007,200.119995,1261500,200.030081
"1072",198.179993,205.110001,197.339996,203.619995,1426500,203.528509
"1073",203.300003,203.410004,201.009995,202.25,1178300,202.159129
"1074",201.399994,203.970001,199,202.619995,906300,202.528958
"1075",202.520004,209.25,202.460007,206.820007,1219100,206.727083
"1076",207.710007,208.720001,204.649994,205.440002,1965200,205.347698
"1077",206.220001,206.440002,200.75,202.160004,1513900,202.069173
"1078",202.839996,203.809998,200.100006,200.679993,1155700,200.589827
"1079",200.350006,200.350006,193.029999,195.910004,1794000,195.821981
"1080",194.779999,201.300003,194.779999,197.360001,1378600,197.271327
"1081",195.440002,200.330002,193.199997,198.520004,1730600,198.430809
"1082",198.559998,198.75,194.330002,194.690002,1208100,194.602528
"1083",194.869995,198.309998,194.399994,196.600006,1110300,196.552055
"1084",195.910004,202.860001,193.660004,201.960007,1852400,201.910748
"1085",201,201.619995,194.649994,196.970001,1472700,196.92196
"1086",196.649994,199.559998,188.600006,189.820007,2176700,189.77371
"1087",188.229996,189.899994,183.059998,188.360001,2608700,188.314059
"1088",188.970001,189.309998,182.369995,186.380005,1915600,186.334546
"1089",187.889999,189.639999,183.529999,187.009995,1687800,186.964382
"1090",185.550003,188.25,183.029999,183.029999,1789100,182.985357
"1091",182.720001,186.199997,178.440002,185.699997,2460300,185.654704
"1092",182.520004,184.149994,176.809998,178,2551000,177.956585
"1093",178.389999,184.110001,172.470001,176.240005,2503500,176.19702
"1094",176.5,179.309998,167.839996,168.029999,2787300,167.989016
"1095",169.300003,173.419998,163.25,164.779999,3403500,164.739809
"1096",161.139999,172.679993,156.820007,171.580002,3753300,171.538153
"1097",167.570007,179.820007,166.559998,177.919998,3559500,177.876603
"1098",181,184.169998,176.509995,178.679993,2436400,178.636412
"1099",177.610001,181.580002,176.740005,179.710007,1363700,179.666175
"1100",182.259995,186.169998,181.649994,185.940002,1896500,185.894651
"1101",185.839996,187.649994,178.710007,178.990005,1683300,178.946349
"1102",181.970001,186.350006,179.949997,183.940002,1592100,183.895139
"1103",182.169998,182.830002,178.759995,181.110001,1331200,181.065827
"1104",176.910004,178.25,172.679993,176.449997,1988700,176.40696
"1105",178.199997,184.460007,175.5,183.759995,1731500,183.715175
"1106",186.779999,189.990005,183.5,186.100006,1488900,186.054616
"1107",184.089996,186.910004,180.5,185.360001,1461100,185.314791
"1108",185,189.809998,180.679993,189.059998,2100200,189.013885
"1109",190.740005,195.789993,186.149994,188.139999,2493200,188.094112
"1110",183.960007,184.880005,178.009995,180.910004,2584800,180.865879
"1111",173.410004,175.880005,170.529999,172.860001,8285000,172.81784
"1112",172.279999,175.410004,171.059998,174.830002,4571900,174.78736
"1113",175.229996,179.880005,174.789993,176.699997,3469700,176.656899
"1114",179.270004,180.679993,170.509995,171.860001,2204100,171.818084
"1115",171.580002,173.309998,167.759995,171.779999,2189100,171.738101
"1116",169.179993,173.490005,169.100006,170.410004,1657700,170.36844
"1117",168.910004,169.880005,163.820007,165.169998,2475300,165.129713
"1118",167.410004,171,165.419998,170.630005,2139900,170.588388
"1119",169.210007,169.210007,164.289993,165.039993,2302800,164.99974
"1120",165,167.919998,164,166.960007,1740700,166.919285
"1121",167.910004,169.690002,165.410004,168.839996,1521600,168.798816
"1122",168.860001,173.149994,168.5,172.539993,1772900,172.49791
"1123",176.789993,177.830002,174.389999,176.190002,2032600,176.147029
"1124",174.910004,176.630005,170.160004,171,2176800,170.958293
"1125",173.449997,174.860001,166.190002,166.710007,2960800,166.669346
"1126",165.889999,165.889999,160.5,160.809998,2921300,160.770776
"1127",148.440002,148.589996,139.059998,143.229996,3341200,143.195062
"1128",142.139999,145.860001,140.110001,144.839996,3935400,144.80467
"1129",143.970001,150.270004,143.970001,146.369995,3072600,146.334295
"1130",147.360001,153.800003,147.130005,150.729996,2377000,150.693232
"1131",142.410004,147.320007,142.139999,145.529999,3434800,145.494504
"1132",145.139999,146.990005,142.800003,143,3166300,142.965122
"1133",138.990005,139.779999,131.940002,133.369995,3663600,133.337466
"1134",133.130005,137.580002,133.009995,136.330002,2572400,136.296751
"1135",132.350006,134.330002,130.059998,131.550003,3115400,131.517918
"1136",131.550003,136,130.460007,130.600006,2684300,130.568152
"1137",128,134.580002,127.309998,131.25,3255600,131.217988
"1138",133.929993,136.039993,131.720001,132.169998,2936500,132.137762
"1139",131.660004,139.289993,130.740005,134.800003,3803500,134.767125
"1140",134.880005,146.220001,134.830002,144.800003,3882500,144.764686
"1141",149.479996,151.5,143.270004,147.940002,3418700,147.90392
"1142",150.940002,153.050003,146.809998,152.699997,4273700,152.662753
"1143",151.610001,151.770004,146.869995,149.910004,2220900,149.87344
"1144",151.110001,152.880005,149.580002,152.440002,1711400,152.402822
"1145",150.600006,151.600006,149,150.839996,951800,150.803206
"1146",152.419998,153.5,150.100006,151.240005,762200,151.203118
"1147",152.429993,154.399994,150.570007,153.300003,1708400,153.262613
"1148",151.800003,153.800003,149.779999,150.070007,1537500,150.033405
"1149",148.589996,150.899994,147.020004,148.850006,1731100,148.813701
"1150",147.539993,151.75,147.020004,149.889999,2135900,149.853441
"1151",146.600006,147.039993,139.440002,139.830002,2259800,139.795897
"1152",139.479996,142.449997,137.520004,139.460007,2169000,139.425992
"1153",141.380005,142.570007,137.110001,137.929993,2398400,137.896351
"1154",139.360001,145.25,138.600006,141.410004,2489100,141.375513
"1155",141.570007,144.570007,140.059998,142.520004,1589300,142.485243
"1156",139.479996,139.559998,133.949997,134.929993,2501700,134.897083
"1157",135.229996,140.410004,135.039993,137.889999,3050500,137.856368
"1158",135.990005,142.419998,134.600006,142.229996,3205600,142.195306
"1159",142.229996,147.610001,141.169998,141.309998,3074500,141.275532
"1160",142.880005,150.740005,141.880005,149.970001,4083800,149.933423
"1161",146.800003,148.300003,144.309998,147.380005,2182600,147.344059
"1162",149.210007,154.320007,148.350006,152.940002,1482200,152.9027
"1163",154.210007,154.490005,148,152.460007,1714300,152.422821
"1164",152.380005,156.059998,151.929993,152.860001,1789600,152.822718
"1165",152.910004,155.479996,150.75,155.029999,1476400,154.992187
"1166",153.830002,156.610001,152.360001,155.119995,1443900,155.082161
"1167",154.350006,154.350006,144.039993,144.550003,2467400,144.514747
"1168",147,147,141.710007,146.259995,1839600,146.224321
"1169",145.570007,151.809998,144.309998,150.529999,2412000,150.493284
"1170",153.5,158.449997,153.059998,157.119995,2690600,157.081673
"1171",160.149994,162.830002,157.779999,161.619995,3476100,161.580576
"1172",159.169998,160.860001,155.360001,157.509995,2271200,157.471577
"1173",159.979996,162.199997,157.149994,158.589996,2170200,158.551316
"1174",160.050003,160.259995,154.279999,156.649994,2534100,156.611787
"1175",157.990005,159.669998,153.589996,154.119995,3540200,154.082405
"1176",154.009995,154.899994,149.779999,153.119995,3120300,153.082649
"1177",143.690002,151.229996,143.240005,146.970001,5715600,146.934155
"1178",149.429993,151.979996,147.809998,148.139999,3686600,148.103868
"1179",151.639999,158.220001,150,157.850006,3421500,157.811506
"1180",155.229996,158.720001,154.889999,157.660004,1670400,157.62155
"1181",155.380005,161.259995,155.380005,156.949997,2011800,156.911716
"1182",151.350006,160.830002,151.199997,160.160004,2346600,160.12094
"1183",159.850006,160.630005,157.850006,158.759995,1973300,158.721273
"1184",158.550003,158.550003,153.679993,156.199997,1928100,156.161899
"1185",157.029999,158.130005,154.929993,157.369995,1655900,157.331612
"1186",157.029999,161.419998,155.779999,160.350006,1334000,160.310896
"1187",159.399994,160.429993,155,156.029999,1543700,155.991943
"1188",156.050003,156.5,151.919998,152.520004,1533100,152.482804
"1189",151.929993,155.449997,150.589996,154.75,1138900,154.712256
"1190",155.240005,161.5,155.009995,159.5,2612200,159.461098
"1191",159,163.360001,156.690002,163.009995,3339400,162.970236
"1192",162.009995,162.800003,160.369995,160.440002,2467900,160.400871
"1193",158,160.470001,155.509995,156.169998,1951000,156.131908
"1194",156.199997,157.080002,153,153.210007,1204900,153.172638
"1195",151.949997,155.270004,151.529999,151.979996,2149500,151.942927
"1196",152.110001,154.949997,151.330002,153.139999,1566200,153.102648
"1197",154.559998,155.410004,152.639999,153.270004,1840300,153.232621
"1198",151.070007,154.970001,150.699997,154.639999,2402900,154.602282
"1199",154.139999,157.119995,151.880005,157,1887800,156.961707
"1200",156.100006,158.169998,154.350006,156.520004,1791000,156.481829
"1201",155.080002,160.850006,152.809998,158.25,2825300,158.211402
"1202",155.5,159.169998,154.770004,158.740005,1543100,158.701288
"1203",161.220001,164.539993,160.050003,163.559998,2700400,163.520105
"1204",163.429993,164.809998,158.990005,159.009995,1397500,158.971212
"1205",159.320007,159.899994,156,158,1726500,157.961463
"1206",159.830002,163.320007,159.059998,162.050003,1619700,162.010479
"1207",164.899994,167.300003,163.740005,164.009995,2620100,163.969992
"1208",162.080002,165.089996,161.399994,163.610001,1476500,163.610001
"1209",166.130005,167.059998,163.639999,166.5,1337900,166.5
"1210",164.050003,166.300003,163.410004,163.509995,1686600,163.509995
"1211",164.940002,169.110001,164.919998,166.880005,1928900,166.880005
"1212",167.029999,172.270004,166.160004,170.940002,2524600,170.940002
"1213",171.479996,174.220001,171.479996,173.580002,1845300,173.580002
"1214",173.309998,175.330002,171.770004,171.860001,1349100,171.860001
"1215",173.169998,174.5,170.100006,170.449997,1929000,170.449997
"1216",171.440002,176.210007,171.410004,174.589996,1793700,174.589996
"1217",174.679993,175.330002,172.320007,172.520004,1370500,172.520004
"1218",174.660004,175.839996,171.25,172,908000,172
"1219",173.080002,176.850006,172.600006,176.130005,1049400,176.130005
"1220",178.119995,180.559998,175.410004,179.940002,2061500,179.940002
"1221",178.759995,181.970001,177.539993,180.229996,1478700,180.229996
"1222",178.289993,179.880005,176.649994,177.929993,1512600,177.929993
"1223",178.600006,180.350006,176.800003,177.210007,768200,177.210007
"1224",175.740005,177.050003,171.800003,173.570007,1282500,173.570007
"1225",174.789993,175.75,172.289993,172.929993,1390500,172.929993
"1226",174.179993,176.070007,174.009995,175.160004,1355800,175.160004
"1227",174.839996,176.169998,173.080002,174.100006,1378300,174.100006
"1228",175.119995,175.919998,170.639999,171.410004,1296300,171.410004
"1229",171.419998,173.279999,170.600006,172.179993,1408600,172.179993
"1230",171.720001,175.860001,170.889999,174.830002,1678200,174.830002
"1231",175.240005,175.630005,171.449997,172.779999,1457900,172.779999
"1232",172.990005,174.399994,169.770004,171.559998,1345200,171.559998
"1233",172.369995,173.589996,162.5,168.330002,5435300,168.330002
"1234",169.809998,171.889999,161.809998,163.050003,4012300,163.050003
"1235",161.589996,163.770004,158.25,159.899994,4320900,159.899994
"1236",160.190002,160.729996,155.070007,159.570007,3648400,159.570007
"1237",160.309998,160.679993,156.059998,159.059998,3807500,159.059998
"1238",158.740005,158.740005,152.869995,152.990005,2873100,152.990005
"1239",153,155.479996,152.029999,154.539993,1971200,154.539993
"1240",156.460007,156.490005,150.970001,151.889999,1695100,151.889999
"1241",151.839996,154.649994,150.029999,153.240005,2989300,153.240005
"1242",152.75,155.360001,151.210007,154.669998,1997400,154.669998
"1243",154.740005,158.080002,154.119995,157.679993,2071400,157.679993
"1244",155.610001,156.199997,152.440002,152.970001,1898800,152.970001
"1245",153.789993,153.960007,150.740005,152.020004,1698900,152.020004
"1246",153.240005,156.330002,153.149994,156,1740700,156
"1247",154.740005,156.149994,153.889999,154.869995,1322900,154.869995
"1248",153.25,154.860001,152.220001,153.199997,1984000,153.199997
"1249",152.690002,153.720001,150.039993,151.529999,1375800,151.529999
"1250",151.229996,151.610001,147.380005,148.690002,2023200,148.690002
"1251",149,150.309998,147.820007,147.830002,1489400,147.830002
"1252",147.940002,150,147.600006,149.770004,1703400,149.770004
"1253",150.539993,154.869995,148.100006,153.490005,2389100,153.490005
"1254",153,154.229996,150.5,150.919998,2092400,150.919998
"1255",149.570007,150.699997,148.289993,148.690002,1247100,148.690002
"1256",147.610001,153.509995,147.610001,151.509995,1694600,151.509995
"1257",150.75,152.850006,148.520004,148.940002,1424600,148.940002
"1258",150.699997,152.130005,148.75,148.770004,1111100,148.770004
"1259",150.419998,151.350006,149.119995,150.800003,1492800,150.800003
