"","HUM.Open","HUM.High","HUM.Low","HUM.Close","HUM.Volume","HUM.Adjusted"
"896",103.150002,103.419998,102.32,102.480003,553100,101.288008
"897",102.669998,103.529999,102.050003,103.220001,856800,102.019399
"898",102.760002,103.879997,102.300003,102.839996,1393500,101.643814
"899",102.860001,103.040001,101.580002,101.760002,1234400,100.576382
"900",102.300003,102.379997,99.959999,100.760002,1850200,99.588013
"901",98.720001,101.349998,98.5,100.550003,2561700,99.380457
"902",100.660004,100.660004,98.949997,99.400002,2332700,98.243832
"903",99.800003,100.400002,98.989998,98.989998,2261100,97.838597
"904",97,98.769997,95.010002,96.959999,4074500,95.83221
"905",96.940002,97.75,95.970001,96.029999,1863600,94.913027
"906",96.040001,96.910004,95.5,96.790001,1005900,95.664189
"907",96.790001,97.650002,96.519997,97.129997,1440500,96.000231
"908",96.720001,97.099998,95.129997,96.160004,1130900,95.04152
"909",96,97.169998,95.830002,96.57,1597200,95.446747
"910",96.690002,96.940002,95.269997,95.660004,1407600,94.547335
"911",96.139999,96.489998,95.559998,96.139999,1346100,95.021748
"912",95.910004,97.839996,95.800003,96.190002,1744300,95.07117
"913",95.300003,96.32,94.910004,96,1729400,94.883377
"914",96.120003,96.769997,94.849998,96.040001,1585200,94.922913
"915",96,96.739998,95.699997,96.019997,1192600,94.903141
"916",95.18,98.589996,94.199997,96.519997,2280400,95.397325
"917",96.919998,98.919998,96.809998,98.169998,1083600,97.028135
"918",97.029999,97.68,96.800003,97.300003,1410100,96.168259
"919",97.190002,97.330002,95.879997,96.360001,2038800,95.23919
"920",96.470001,97.580002,95.309998,97.470001,2046400,96.33628
"921",91,96.879997,91,95.709999,4642900,94.596749
"922",95.57,96.809998,94.699997,96.660004,2161400,95.535704
"923",96.010002,96.57,94.559998,95.970001,2251600,94.853727
"924",95.779999,96.470001,94.709999,96.470001,1662500,95.347911
"925",96.540001,97.540001,94.879997,97.269997,1382500,96.138602
"926",97.300003,98.230003,95.389999,95.589996,1417200,94.478142
"927",95.519997,97.230003,95.279999,97.019997,1510500,95.89151
"928",96.860001,101.610001,96.860001,100.230003,2759000,99.064179
"929",100.730003,103.959999,100.349998,102.309998,2349000,101.11998
"930",101.93,102.940002,101.760002,101.980003,1607600,100.793824
"931",100.910004,102.919998,100.910004,102.239998,1846600,101.050794
"932",102.720001,104.110001,102.370003,102.82,3455300,101.62405
"933",102.860001,114.760002,102.709999,113.690002,6568800,112.367618
"934",113.370003,114.110001,109.919998,110.489998,3411100,109.204835
"935",108.139999,112.720001,108.139999,110.309998,2554700,109.026928
"936",110.260002,111.279999,109.779999,110.620003,1255100,109.333327
"937",110.790001,113.089996,110.459999,112.459999,1718100,111.151922
"938",114.199997,115,111.620003,112.220001,1942600,110.914716
"939",113.07,113.519997,111.779999,112.349998,1761400,111.043201
"940",111.760002,112.93,110.959999,111.959999,1143100,110.657738
"941",112.389999,113.290001,111.18,111.470001,1463400,110.173439
"942",110.769997,111.230003,109.839996,110.919998,1446700,109.629833
"943",110.709999,110.970001,110.110001,110.879997,989400,109.590298
"944",111.190002,111.190002,110.199997,110.360001,1170000,109.076349
"945",110.110001,111.269997,109.809998,110.989998,1363700,109.699019
"946",111.169998,111.260002,109.459999,109.620003,1782300,108.344959
"947",109.720001,110.580002,109.209999,109.489998,3355800,108.216466
"948",109.949997,112,109.889999,111.540001,861100,110.242625
"949",111.419998,113.699997,111.419998,113.449997,1005800,112.130405
"950",113.529999,117.510002,113.370003,116.959999,2083500,115.59958
"951",116.949997,119.93,116.809998,118.779999,1702900,117.398411
"952",119.68,119.809998,116.970001,116.989998,2034800,115.62923
"953",117.199997,117.629997,113.760002,113.790001,1714600,112.466454
"954",113.75,115.790001,113.389999,114.199997,923000,112.871681
"955",114.82,115.080002,112.389999,112.93,813900,111.616456
"956",113.099998,113.5,111.599998,112.059998,719000,111.022008
"957",112.559998,113.949997,112.389999,113.080002,617800,112.032564
"958",113.769997,113.879997,111.150002,112.720001,1267100,111.675898
"959",112.769997,115.010002,112.440002,113.269997,1503100,112.220799
"960",113.559998,113.559998,111.830002,112.169998,1337400,111.13099
"961",112.559998,114.139999,111.970001,114.089996,1260100,113.033203
"962",114.360001,114.889999,111.75,112.209999,1653200,111.17062
"963",112.199997,114.07,111.75,112,1798100,110.962566
"964",112.199997,113.129997,108.650002,111.269997,2467600,110.239325
"965",111.669998,114.18,111.400002,113.900002,1514300,112.844969
"966",113.809998,114.389999,109.209999,109.660004,2023700,108.644245
"967",108.470001,109.779999,107.900002,108.160004,1277000,107.158139
"968",108.57,109.32,107.610001,109.25,1360400,108.238039
"969",109.519997,110.010002,108.18,109.650002,1268400,108.634335
"970",110.129997,110.550003,108.18,108.800003,925700,107.79221
"971",105.550003,107.18,103.889999,104.739998,3110500,103.769812
"972",105.230003,106.239998,104.080002,105.379997,2237200,104.403883
"973",105.519997,108.349998,105.519997,107.879997,1559100,106.880726
"974",107.449997,109,106.370003,107.870003,1341900,106.870824
"975",108.970001,109.809998,108.370003,108.82,1179400,107.812022
"976",108.32,109.400002,108.050003,109.18,901400,108.168688
"977",109.540001,109.589996,107.910004,108.970001,1214200,107.960634
"978",109.540001,109.650002,108.43,109.050003,882000,108.039895
"979",109.32,112.220001,108.879997,109.75,1334200,108.733408
"980",110.519997,111.050003,109.019997,109.419998,1207000,108.406463
"981",109.550003,110.260002,108.699997,108.889999,1170500,107.881373
"982",108.739998,110.559998,108.160004,110.120003,1944100,109.099983
"983",110.220001,111,109.690002,109.790001,2836000,108.773038
"984",110.019997,119.860001,107.989998,119.050003,4073200,117.947267
"985",119.050003,119.120003,116.080002,116.720001,2055400,115.638847
"986",116.730003,120.089996,116.309998,120.040001,1293100,118.928094
"987",120.190002,123.940002,120.18,123.620003,1707000,122.474935
"988",123.629997,123.940002,121.879997,121.919998,1249800,120.790678
"989",121.989998,121.989998,119.699997,119.989998,1444000,118.878554
"990",119.809998,120.879997,117.809998,119.559998,1454600,118.452537
"991",119.68,120.239998,118.019997,119,1164100,117.897727
"992",118.779999,121.510002,118.779999,121.339996,1737400,120.216048
"993",121.07,122.139999,119.989998,121.330002,1030100,120.206146
"994",121.389999,122.709999,121.209999,122.410004,847300,121.276144
"995",122.410004,123.529999,121.389999,123.309998,1268700,122.167802
"996",123.779999,124.809998,123.029999,124.489998,1010000,123.336872
"997",124.980003,126.440002,124.650002,125.25,1122800,124.089834
"998",125.150002,125.980003,124.199997,124.32,670900,123.168448
"999",124.889999,125.349998,123.550003,124.559998,814000,123.406223
"1000",124.720001,125.480003,123.379997,124.459999,1039100,123.307151
"1001",124.959999,126.279999,124.470001,125.400002,1017900,124.238446
"1002",124.910004,125.660004,123.839996,124.400002,1422200,123.247709
"1003",124.650002,125.599998,124.029999,125.239998,1344700,124.079925
"1004",125.230003,125.230003,123.849998,124.349998,995600,123.198169
"1005",125.580002,126.75,125.349998,126.379997,1125600,125.209365
"1006",126.330002,126.989998,125.190002,125.379997,617100,124.218627
"1007",124.919998,126.540001,124.199997,126.540001,657000,125.367886
"1008",126.540001,127.169998,125.309998,126.889999,711800,125.714643
"1009",126.510002,126.839996,124.93,125.239998,879200,124.079925
"1010",125.160004,125.339996,124.010002,124.660004,1044300,123.505303
"1011",124.779999,124.779999,122.870003,123.050003,987700,121.910215
"1012",123.209999,123.470001,122.360001,122.93,857900,121.791324
"1013",123.260002,124.989998,122.400002,124.860001,765000,123.703447
"1014",124.910004,126.699997,124.529999,126.580002,640000,125.407517
"1015",126.120003,127.220001,125.410004,127.150002,1156900,125.972236
"1016",127.239998,127.669998,126.669998,127.32,450400,126.14066
"1017",127.07,128,127.029999,127.07,672600,125.892976
"1018",127,129.139999,127,128.949997,698300,127.755559
"1019",128.850006,128.869995,126.190002,127.800003,613600,126.891749
"1020",127.470001,127.989998,126.389999,127.410004,965600,126.504521
"1021",127.25,129.360001,126.860001,127.720001,1008900,126.812316
"1022",128.220001,129.899994,127.940002,129.289993,1369100,128.37115
"1023",128.850006,129.660004,127.209999,129.600006,1587600,128.67896
"1024",129.600006,130.419998,128.899994,130.210007,438900,129.284625
"1025",129.899994,129.899994,128.039993,128.270004,905400,127.35841
"1026",127.580002,127.93,126.889999,127.410004,813400,126.504521
"1027",128.149994,128.949997,127.510002,127.699997,792700,126.792453
"1028",126.019997,127.68,125.860001,127.080002,669700,126.176865
"1029",127.07,127.790001,126.57,127.400002,506500,126.49459
"1030",127.849998,128.979996,127.730003,128.5,1107400,127.586771
"1031",128.5,129.649994,125.239998,128.639999,979100,127.725775
"1032",128.990005,128.990005,127.360001,127.43,676700,126.524376
"1033",127.07,133.649994,127.07,131.169998,1779100,130.237794
"1034",131.429993,132.899994,130.75,132.600006,837600,131.657639
"1035",131.789993,133.210007,130.899994,133.020004,802200,132.074652
"1036",133.389999,134.929993,133.240005,133.559998,707100,132.610808
"1037",133.910004,134.210007,132.5,133.059998,534200,132.114361
"1038",133.509995,134.380005,132.570007,132.899994,1081700,131.955495
"1039",127.019997,129.820007,127.019997,128.550003,1361100,127.636419
"1040",129.029999,131.089996,128.940002,130.929993,1121400,129.999494
"1041",130.570007,130.979996,126.580002,127.519997,1621800,126.613732
"1042",125,125,118.529999,120.339996,3908200,119.484759
"1043",120.68,120.68,116.379997,117.650002,3028600,116.813882
"1044",117.300003,119.110001,117.300003,118.800003,1466100,117.95571
"1045",118.699997,120.769997,118.260002,120.360001,1279500,119.504621
"1046",119.150002,120.099998,118.529999,119.510002,1784300,118.660664
"1047",119.050003,121.209999,119.050003,120.07,800200,119.216681
"1048",119.940002,119.940002,115.510002,115.970001,1697800,115.145821
"1049",116.290001,118.330002,115.660004,118.110001,1094400,117.270612
"1050",118.110001,118.379997,117.050003,117.239998,908100,116.406792
"1051",117.440002,118.239998,117.010002,117.660004,750700,116.823813
"1052",117.660004,120.169998,117.489998,119.5,1279900,118.650733
"1053",120.110001,120.290001,119.440002,120.129997,1041400,119.276253
"1054",120.349998,121.059998,118.940002,120.449997,1284000,119.593978
"1055",121.190002,122.099998,120.07,121.93,792400,121.063463
"1056",121.949997,123.349998,121.32,122.93,1060500,122.056356
"1057",123,123.349998,122.110001,123.150002,432500,122.274794
"1058",122.889999,123.879997,122.849998,123.449997,693100,122.572657
"1059",123.419998,123.849998,122.660004,123.190002,637200,122.314511
"1060",123.830002,124.709999,123.300003,124.220001,570000,123.337189
"1061",124.389999,125.480003,124.199997,125.050003,700300,124.161293
"1062",124.910004,127.639999,124.879997,127.32,923100,126.415157
"1063",126.870003,128.529999,126.580002,127.639999,801800,126.732882
"1064",127.93,129.589996,127.900002,128.740005,811400,127.825071
"1065",129.149994,129.490005,126.660004,127.449997,2102400,126.54423
"1066",128.229996,128.380005,127.18,127.25,1137100,126.345655
"1067",127.349998,129.75,126.510002,126.879997,1298000,125.978281
"1068",127.110001,130.039993,126.68,129.199997,1186200,128.281793
"1069",129,130.229996,128.5,129.550003,1030500,128.629312
"1070",129.470001,131.149994,128.929993,130.449997,1031100,129.52291
"1071",131.050003,131.050003,128.050003,128.960007,864900,128.043509
"1072",128.679993,129.619995,127.279999,129.399994,834400,128.480369
"1073",129.710007,129.970001,127.830002,128.259995,565800,127.348471
"1074",128.179993,128.880005,127.57,127.660004,549200,126.752744
"1075",128.279999,132.479996,127.720001,132.369995,1514300,131.429263
"1076",132.600006,133.509995,131.729996,132.520004,1945300,131.578206
"1077",133.020004,134,132.570007,133.179993,798600,132.233504
"1078",133.970001,135.100006,133.190002,134.910004,1234300,133.95122
"1079",134.149994,135.860001,134.149994,134.779999,1543200,133.822139
"1080",134.190002,134.479996,131.869995,132.350006,1278000,131.409416
"1081",132.169998,135.759995,132.169998,135.509995,838500,134.546947
"1082",134.570007,134.570007,131.009995,131.279999,1573100,130.347013
"1083",131.919998,132.179993,130.449997,131.729996,662100,131.073372
"1084",130.630005,132.149994,130.419998,131.899994,700500,131.242523
"1085",132,132.25,130.289993,130.289993,1069200,129.640548
"1086",130.279999,130.600006,127.489998,127.989998,1312300,127.352017
"1087",127.099998,128.210007,125.900002,127.150002,1323300,126.516207
"1088",128.089996,129.570007,127.470001,128.919998,982600,128.277381
"1089",129.820007,130.449997,126.230003,126.239998,1171100,125.61074
"1090",125.900002,126.660004,124.68,124.730003,1351700,124.108272
"1091",125.209999,127.459999,124.910004,127.419998,1123600,126.784858
"1092",127.349998,128.460007,124.699997,125.029999,1024200,124.406772
"1093",125.370003,127.870003,125.169998,126.389999,1536200,125.759994
"1094",126.300003,128.399994,124.510002,124.629997,1135700,124.008764
"1095",125.07,125.07,122.330002,124.199997,1338200,123.580908
"1096",122.75,124.830002,121.040001,124.169998,1340100,123.551058
"1097",122.959999,129.479996,122.959999,125.730003,1668200,125.103287
"1098",126.779999,128.539993,125.660004,128.229996,1004500,127.590818
"1099",128.139999,130.169998,128.100006,130.100006,868400,129.451507
"1100",131.440002,133.779999,130.240005,133.270004,924300,132.605704
"1101",133.75,133.779999,131.100006,131.470001,1497800,130.814674
"1102",132.880005,133.380005,132.25,132.630005,727300,131.968895
"1103",132.720001,133.160004,131.619995,133.110001,610000,132.446498
"1104",133.100006,133.710007,132.440002,132.729996,1092600,132.068388
"1105",131.139999,134.910004,130.509995,134.729996,806800,134.058418
"1106",135,136.600006,134.259995,134.949997,741500,134.277323
"1107",134.509995,138,134.509995,137.179993,847500,136.496203
"1108",138.929993,139.869995,138.309998,138.850006,1219100,138.157892
"1109",139,139.75,137.639999,138.479996,818000,137.789726
"1110",138.5,139.649994,137.220001,137.75,1138300,137.063369
"1111",139.449997,139.940002,137.130005,138.940002,1582000,138.24744
"1112",139.059998,140.649994,138.729996,139.869995,1395500,139.172797
"1113",131.399994,135.75,129.309998,130.580002,5468300,129.929111
"1114",131.509995,133.210007,131.160004,132.460007,2620300,131.799744
"1115",132.949997,136.589996,132.949997,136.440002,1411100,135.759901
"1116",136.089996,137.75,134.440002,137.25,1376100,136.565861
"1117",137.490005,139.300003,136.960007,138.410004,1485700,137.720083
"1118",138.110001,138.429993,135.410004,135.770004,1179800,135.093243
"1119",136,138.089996,135.570007,137.470001,721900,136.784766
"1120",137.910004,140.759995,137.559998,139.289993,1114700,138.595686
"1121",139.020004,139.440002,136.169998,136.559998,1041000,135.879298
"1122",136.119995,136.710007,135.380005,136.199997,982600,135.521092
"1123",137.5,137.789993,136.020004,136.419998,1118200,135.739997
"1124",137.300003,140.460007,136.710007,139.839996,1388800,139.142947
"1125",139.839996,140.919998,137.630005,137.690002,1667400,137.00367
"1126",138.179993,138.690002,136.669998,137.490005,806200,136.80467
"1127",137.539993,138.979996,137.449997,137.970001,814500,137.282274
"1128",137.649994,140.619995,137.259995,139.080002,1114800,138.386741
"1129",138.360001,140.220001,137.179993,140.119995,1041500,139.421551
"1130",141.119995,144.300003,140.559998,141.710007,1475400,141.003637
"1131",141.119995,141.580002,139.520004,141.119995,983000,140.416566
"1132",141.619995,145.759995,141.470001,144.320007,2356100,143.600627
"1133",143.970001,145.259995,143.759995,144.570007,1121100,143.849381
"1134",142.229996,143.919998,142.020004,143.449997,699700,142.734954
"1135",142.25,142.789993,140.399994,141.440002,1333100,140.734978
"1136",141.669998,144.490005,141.669998,142.479996,777200,141.769787
"1137",141.720001,146,141.649994,143.600006,1421400,142.884215
"1138",144,144.539993,141.009995,143.080002,1051800,142.366803
"1139",142.710007,145.600006,141,141.149994,1409100,140.446415
"1140",141.210007,144.470001,141.210007,143.330002,1194700,142.615557
"1141",144.809998,149.089996,143.369995,149.070007,1393800,148.32695
"1142",149.839996,151.520004,146.419998,146.470001,2094000,145.739904
"1143",146.240005,147.860001,146.229996,146.339996,1188500,145.610547
"1144",147.490005,148.039993,143.740005,144.690002,1300900,143.968778
"1145",145.160004,145.229996,144.190002,144.380005,267300,143.660326
"1146",145.119995,145.740005,144.309998,145.070007,693700,144.346889
"1147",144.75,145.429993,143.050003,144.479996,536000,144.037829
"1148",144.350006,146.139999,144.149994,145.770004,689400,145.32389
"1149",145.809998,148.139999,143.479996,143.630005,662700,143.19044
"1150",144.949997,146.509995,141.389999,142.990005,982800,142.552399
"1151",141.690002,142.759995,138.690002,139.199997,1686700,138.773989
"1152",140.210007,141.490005,137.449997,139.089996,1770100,138.664325
"1153",139.729996,142.240005,139.729996,141.729996,877400,141.296245
"1154",143.619995,148.389999,143.619995,147.830002,1350000,147.377583
"1155",147.339996,148.059998,146.570007,146.75,1221300,146.300886
"1156",146.660004,147.699997,144.869995,145.509995,788100,145.064676
"1157",147.25,149.220001,145.779999,146.839996,794100,146.390607
"1158",145.25,147.729996,144.490005,147.550003,945600,147.098441
"1159",147.899994,149.759995,147.449997,147.919998,882400,147.467304
"1160",147.830002,150.059998,146.830002,149.940002,816300,149.481126
"1161",150.860001,151.119995,146.990005,148.970001,1659000,148.514093
"1162",149.429993,154.380005,149.130005,153.279999,1642900,152.810901
"1163",153.710007,154.460007,151.600006,153.649994,988800,153.179763
"1164",153.940002,155.300003,151.369995,151.470001,659400,151.006442
"1165",150.970001,152.309998,148.899994,152,822700,151.534819
"1166",151.050003,152.050003,150.050003,150.75,634100,150.288645
"1167",151.600006,152.300003,148.490005,148.910004,982100,148.454279
"1168",149,149.960007,146.199997,149.619995,915300,149.162098
"1169",148.020004,149.649994,145.960007,146.440002,1005800,145.991837
"1170",146.880005,147.110001,143.440002,145.979996,1538800,145.533238
"1171",145.960007,148.75,144.369995,148.580002,1241400,148.125288
"1172",148.169998,152.880005,145.270004,150.539993,1784300,150.079281
"1173",153.5,153.910004,149.639999,150.360001,1203700,149.899839
"1174",150.289993,150.589996,147.360001,147.740005,1159000,147.287862
"1175",147.270004,149.229996,146.639999,147.149994,756700,146.699656
"1176",148.729996,151.889999,148,151.649994,784700,151.185884
"1177",151.449997,153.770004,150.919998,153.320007,717100,152.850787
"1178",154,154.759995,152.820007,153.729996,655800,153.25952
"1179",153.300003,153.619995,151.789993,152.669998,727100,152.202767
"1180",152.619995,154.880005,152.399994,154.860001,914900,154.386067
"1181",154.630005,155.449997,154.25,155.399994,724000,154.924408
"1182",154.399994,155.279999,153.130005,153.279999,1064100,152.810901
"1183",153.080002,156.839996,152.660004,156.119995,1293400,155.642205
"1184",156.559998,165.520004,156.539993,164.520004,3259700,164.016507
"1185",164.509995,165.649994,163.639999,164.440002,1024500,163.93675
"1186",164.440002,166.199997,163.880005,165.369995,804000,164.863897
"1187",163.970001,164.5,162.360001,163.350006,1720000,162.85009
"1188",162.699997,165.75,162.699997,164.380005,1495300,163.876936
"1189",164.380005,164.850006,161.240005,162,2140400,161.504215
"1190",161.630005,162,159.580002,160.25,1223500,159.759571
"1191",159.220001,161.350006,158.75,160.220001,2300900,159.729664
"1192",160.169998,162.809998,160.169998,162.110001,972900,161.613879
"1193",160.949997,162.070007,159.149994,159.729996,1245400,159.241158
"1194",160.089996,163.059998,159.820007,162.339996,1046600,161.843171
"1195",160.619995,160.690002,158.160004,159,2359000,158.513396
"1196",159.580002,161.339996,159,161,956700,160.507276
"1197",161.869995,164.380005,161.110001,164.279999,992500,163.777236
"1198",163.490005,166.589996,162.630005,166.5,1525600,165.990443
"1199",167.669998,175.300003,167.210007,174.309998,2796100,173.776539
"1200",172.649994,174.970001,172.639999,174,1647000,173.46749
"1201",174.350006,179.559998,173.699997,178.630005,1850000,178.083326
"1202",178.580002,182.970001,178.279999,180.960007,1703200,180.406197
"1203",182.309998,183.009995,180.080002,182.789993,2256300,182.230583
"1204",182.789993,183.050003,181.369995,182.100006,974200,181.542707
"1205",182.039993,182.979996,180.410004,180.410004,966600,179.857877
"1206",181.479996,182.830002,177.169998,177.330002,1427100,176.787301
"1207",176.800003,177.550003,174.809998,175.720001,1473000,175.182228
"1208",175.759995,177.770004,175.399994,177.520004,1492000,177.259172
"1209",179.979996,181.380005,179.490005,181.179993,1365300,180.913782
"1210",180.029999,181.369995,178.020004,178.020004,1303500,177.758437
"1211",177.830002,178.339996,174.699997,177.639999,822800,177.37899
"1212",177.839996,180.139999,177.070007,177.979996,677400,177.718487
"1213",177.190002,178.929993,176.600006,178.259995,515300,177.998075
"1214",182,182,176.970001,178.100006,973400,177.838321
"1215",178.710007,179.580002,177.839996,178.729996,767200,178.467385
"1216",178.130005,179.139999,176.339996,177.729996,1382200,177.468855
"1217",177.639999,178.559998,176.940002,178.479996,648200,178.217753
"1218",178.830002,181.050003,178.520004,178.580002,561400,178.317612
"1219",178.389999,180,178.089996,179.550003,752800,179.286188
"1220",179.990005,180.679993,175.490005,176.729996,1390800,176.470324
"1221",180,180.570007,176.100006,177.679993,1510900,177.418925
"1222",176.25,177.639999,176.070007,177.479996,992700,177.219222
"1223",178.679993,179.25,178.410004,178.699997,621600,178.437431
"1224",179.199997,180.440002,178.960007,180.130005,613400,179.865337
"1225",180.070007,180.5,178.830002,180.009995,710000,179.745503
"1226",179.059998,182.050003,178.610001,181.910004,1070500,181.642721
"1227",181.600006,182.410004,181.5,182.350006,806700,182.082077
"1228",182.5,182.960007,179.789993,180.119995,1234800,179.855342
"1229",180.490005,182.050003,177.789993,181.110001,1546400,180.843893
"1230",175.809998,177.449997,165.839996,168.050003,4526900,167.803085
"1231",167.210007,167.809998,164.940002,165.600006,2279700,165.356688
"1232",167,167.990005,165.070007,166.360001,1102900,166.115566
"1233",166.289993,169.970001,165.800003,168.649994,1115300,168.402194
"1234",167.419998,168.399994,163.940002,164.25,1466900,164.008665
"1235",165.289993,165.380005,162.350006,163.070007,1579600,162.830406
"1236",162.630005,166.270004,162.630005,164.539993,917900,164.298232
"1237",165.860001,168.199997,165.089996,167.899994,1282700,167.653296
"1238",167.559998,168.639999,166.429993,166.619995,1064000,166.375178
"1239",166.630005,174,166.520004,173.380005,3630200,173.125255
"1240",173.080002,173.880005,171.5,173.5,1727600,173.245074
"1241",174.770004,176.240005,173.860001,174.25,1264900,173.993972
"1242",175.009995,175.910004,173.460007,175.899994,743200,175.641542
"1243",175.300003,177.309998,175.25,176.610001,1143100,176.350505
"1244",176.350006,178.960007,176.300003,177.740005,1224800,177.47885
"1245",177.75,179.25,176.960007,178.539993,684100,178.277662
"1246",177.880005,179.389999,177.020004,178.759995,904500,178.49734
"1247",178.339996,179.509995,177.210007,179,1144000,178.736993
"1248",178.100006,178.839996,176.529999,177.880005,1099400,177.618643
"1249",178.740005,180.169998,177.820007,178.520004,1046500,178.257702
"1250",178.080002,179.75,177.270004,178.410004,1105200,178.147863
"1251",178.619995,219.789993,176.410004,214.649994,9938100,214.334606
"1252",213.149994,217,210.330002,214.919998,5087400,214.604213
"1253",214.660004,216.020004,213.550003,214.740005,2159500,214.424485
"1254",214.5,215.100006,212.300003,213.610001,2662300,213.29614
"1255",212.5,214,211.460007,213,1725200,212.687036
"1256",212.479996,214.800003,211.139999,214.380005,1736000,214.065013
"1257",216.550003,219.479996,212.029999,212.330002,2782500,212.018022
"1258",211.940002,213.740005,211.399994,212.470001,1897200,212.157816
"1259",212.369995,215.550003,211.550003,214.449997,2558500,214.134903
