"","DO.Open","DO.High","DO.Low","DO.Close","DO.Volume","DO.Adjusted"
"904",55.349998,56.080002,55.330002,55.91,888100,51.387237
"905",55.580002,55.98,54.439999,54.57,1155600,50.155634
"906",54.650002,55.52,54.639999,55.25,943800,50.780627
"907",54.860001,55.290001,54.549999,54.93,1147500,50.486513
"908",54.619999,54.830002,53.299999,54.32,2079100,49.925857
"909",54.490002,54.529999,53.740002,54.099998,1116600,49.723653
"910",54.529999,54.919998,54.049999,54.490002,1006900,50.082107
"911",54.549999,54.830002,53.939999,54.75,1289100,50.321073
"912",53.869999,53.98,51.689999,51.880001,3373800,47.683239
"913",50.810001,51.330002,50.43,51.040001,2345800,46.91119
"914",51.029999,51.610001,50.630001,51.490002,1694000,47.324788
"915",51.310001,51.43,50.470001,50.689999,1795000,46.5895
"916",50.049999,50.09,48.790001,49.16,2130000,45.183269
"917",49.389999,49.389999,48.59,49,2436300,45.036212
"918",48.27,49.009998,48.209999,48.540001,2234800,44.613424
"919",48.599998,48.740002,47.299999,47.700001,2100900,43.841374
"920",47.5,48.169998,47.220001,48.060001,1996600,44.172253
"921",47.75,47.970001,46.419998,46.509998,2769400,42.747635
"922",46.790001,47.75,45.540001,47.310001,4399500,43.482923
"923",47.060001,47.220001,45.240002,46.07,4549700,42.34323
"924",46.5,47.549999,46.07,46.77,3463700,42.986605
"925",46.68,47.849998,46.68,47.549999,2266800,43.703507
"926",47.82,48.209999,47.169998,47.200001,1539200,43.381821
"927",47.040001,47.619999,46.830002,47.580002,1767600,43.731082
"928",47,47.119999,46.259998,47.040001,1487400,44.044749
"929",47.540001,47.549999,45.32,46.950001,5044300,43.96048
"930",47.07,48.48,47,47.73,2934300,44.690812
"931",47.82,48.48,47.810001,48.07,1766000,45.009163
"932",48.16,48.41,47.880001,48.009998,1699100,44.952982
"933",48.32,48.990002,48.209999,48.349998,1848800,45.271333
"934",48.07,48.150002,47.049999,47.990002,3324700,44.934259
"935",48.009998,48.18,47.279999,47.509998,1903100,44.48482
"936",47.720001,47.75,46.709999,47.189999,2104500,44.185196
"937",47.34,47.540001,46.889999,47.299999,2051700,44.288192
"938",47.150002,47.91,46.790001,46.919998,2078700,43.932388
"939",47.290001,47.459999,46.630001,46.82,2414200,43.838756
"940",46.84,47.66,46.68,47.299999,2700800,44.288192
"941",47.549999,48.029999,47.16,47.959999,1675100,44.906167
"942",48.049999,48.48,47.689999,48.450001,2499000,45.364968
"943",48.400002,48.400002,47.380001,47.91,2304600,44.859351
"944",48,48.650002,47.5,47.529999,2110600,44.503547
"945",47.040001,47.369999,46.07,46.380001,2340900,43.426774
"946",46.509998,46.509998,43.950001,44.389999,4051400,41.563485
"947",44.349998,44.77,43.82,44.200001,2978600,41.385585
"948",44.25,44.52,43.689999,43.91,2065500,41.11405
"949",43.959999,44.849998,43.959999,44.73,2046900,41.881836
"950",44.669998,45.540001,44.580002,45.200001,2212400,42.32191
"951",45.209999,45.970001,45.060001,45.610001,1656700,42.705803
"952",46.200001,47.240002,45.459999,47.240002,4045100,44.232015
"953",47.5,47.619999,45.950001,46.09,1978100,43.155239
"954",46.290001,46.93,45.990002,46.869999,1868400,43.885572
"955",47.18,47.470001,46.779999,46.82,1765700,43.838756
"956",46.970001,47.52,46.799999,47.09,1888000,44.091565
"957",47.360001,47.93,47.009998,47.919998,1377200,44.868713
"958",48.02,48.869999,47.849998,48.759998,2940600,45.655226
"959",48.860001,48.950001,47.549999,47.860001,1572500,44.812536
"960",47.970001,48.669998,47.860001,48.52,1463600,45.43051
"961",48.599998,48.669998,47.799999,48.34,1465800,45.261971
"962",48.540001,48.709999,48.119999,48.380001,1212100,45.299425
"963",48.240002,48.959999,48.110001,48.790001,2497200,45.683319
"964",48.75,50.299999,48.75,49.759998,2817800,46.591552
"965",50.18,50.200001,47.259998,47.689999,3562900,44.653359
"966",47.59,48.689999,47.259998,47.330002,1645900,44.316284
"967",46.889999,47.040001,45.860001,45.880001,1824700,42.958612
"968",46.139999,47.599998,45.860001,47.5,2245200,44.475458
"969",47.509998,48,47.049999,47.810001,1485100,44.76572
"970",48.200001,48.240002,46.799999,47.189999,1999000,44.185196
"971",47.889999,48.669998,46.720001,48.400002,1962400,45.318152
"972",48.389999,48.700001,47.889999,48.669998,1133200,45.570957
"973",48.59,48.91,48.299999,48.639999,1386700,45.542868
"974",48.48,49.16,48.240002,48.529999,1534300,45.439872
"975",49.860001,53.650002,49.139999,51.689999,2771200,48.39866
"976",51.41,54.189999,51.139999,53.5,2208200,50.093411
"977",54.130001,54.130001,52.57,53.049999,1257600,49.672063
"978",53.939999,53.950001,53.099998,53.330002,828100,49.934237
"979",53.400002,55.369999,53.150002,54.610001,1499000,51.132732
"980",54.299999,54.400002,53.029999,53.66,1223400,50.243222
"981",53.700001,54.02,53.09,53.240002,933800,49.849968
"982",51.900002,52.59,51.540001,51.599998,1023900,49.121708
"983",51.75,52.299999,51.360001,51.970001,973100,49.47394
"984",52.150002,52.779999,51.66,52.610001,1044300,50.083201
"985",52.68,53.169998,51.66,51.810001,947700,49.321625
"986",51.810001,52.299999,50.849998,51.02,1107000,48.569567
"987",51.200001,51.68,50.459999,51.490002,946500,49.016994
"988",51.610001,51.919998,51.200001,51.290001,738700,48.826599
"989",51.349998,51.970001,50.950001,51.009998,645300,48.560045
"990",50.849998,50.91,49.060001,49.959999,1557200,47.560476
"991",50,50.220001,49.470001,49.84,854600,47.44624
"992",50.450001,51.150002,49.779999,50.389999,2097800,47.969824
"993",50.299999,50.450001,49.599998,49.66,706600,47.274885
"994",49.759998,50.459999,49.669998,50.419998,843500,47.998382
"995",50.5,51.75,50.5,51.48,1332300,49.007472
"996",51.349998,51.610001,49.900002,50.419998,2300700,47.998382
"997",50.549999,51.330002,50.540001,51.290001,1373100,48.826599
"998",51.360001,51.360001,49.52,50.150002,1614400,47.741353
"999",51,51.540001,50.549999,51.330002,1798300,48.864679
"1000",51.169998,51.59,50.43,51.060001,1199900,48.607646
"1001",51.200001,51.400002,49.849998,49.880001,1259200,47.48432
"1002",49.799999,50.049999,48.919998,49.560001,1765000,47.17969
"1003",49.400002,49.619999,47.709999,47.73,2694800,45.437581
"1004",47.549999,47.849998,46.720001,47.580002,2723500,45.294787
"1005",47.650002,47.869999,46.939999,47.200001,2563100,44.933037
"1006",47.200001,47.66,47.119999,47.299999,1539600,45.028233
"1007",47.25,47.450001,46.860001,46.889999,2018200,44.637925
"1008",46.470001,46.93,46.130001,46.880001,1489000,44.628407
"1009",47.169998,48.779999,47,48.77,2386100,46.427632
"1010",48.849998,49.669998,48.5,49.59,1693100,47.208248
"1011",49.380001,49.990002,49.049999,49.77,1052500,47.379603
"1012",49.549999,49.709999,49.049999,49.139999,1279500,46.77986
"1013",49.029999,49.889999,48.720001,49.689999,1266300,47.303443
"1014",49.689999,49.720001,49.130001,49.459999,1021500,47.08449
"1015",49.599998,50.639999,49.599998,50.310001,1729100,47.893668
"1016",50.5,51,50.290001,50.369999,895300,47.950784
"1017",50.299999,50.529999,48.619999,48.799999,1264700,46.45619
"1018",48.700001,49.119999,48.509998,49.029999,796200,46.675143
"1019",49.009998,49.009998,47.25,48.189999,1097500,45.875487
"1020",48.099998,49.619999,48.099998,49.549999,1600000,47.170168
"1021",49.470001,49.849998,49.290001,49.630001,991500,47.246327
"1022",49.599998,49.810001,48.900002,49.02,1390300,46.665624
"1023",48.709999,49.509998,48.709999,49.400002,1162800,47.027374
"1024",49.560001,49.950001,49.27,49.470001,571800,47.094012
"1025",49.389999,49.419998,48.459999,48.790001,1511900,46.446672
"1026",48.419998,49.060001,48.310001,48.889999,981800,46.541867
"1027",48.91,49.150002,48.169998,48.400002,868400,46.075403
"1028",47.689999,48.240002,47.25,47.639999,1378900,45.351903
"1029",47.639999,48.099998,47.5,47.75,1151600,45.456621
"1030",48.049999,48.709999,47.91,48.57,763200,46.237237
"1031",48.889999,49.560001,48.509998,49.34,977600,46.970255
"1032",49.48,49.799999,48.91,49.68,1399200,47.293925
"1033",49.82,49.93,49.009998,49.02,1082000,46.665624
"1034",49.360001,49.509998,48.84,48.98,926000,46.627545
"1035",48.849998,49.470001,48.290001,48.959999,771000,46.608505
"1036",49.099998,50.310001,48.41,50.130001,1083900,47.722313
"1037",50.5,50.5,49.799999,50.040001,1070500,47.636635
"1038",48,48.5,45.919998,47.869999,4056300,45.570856
"1039",47.560001,48.09,47.360001,47.799999,1221100,45.504219
"1040",47.799999,47.84,46.799999,47.299999,1076100,45.028233
"1041",47,47.650002,46.810001,47.360001,935700,45.085353
"1042",47.400002,48.02,46.91,46.970001,1232400,44.714084
"1043",46.77,47.330002,46.369999,46.790001,1877200,44.542729
"1044",47.060001,47.790001,46.810001,47.32,2520400,45.047273
"1045",45.740002,47.18,45.48,47.099998,2437500,45.682559
"1046",46.950001,47.34,46.360001,46.970001,1230400,45.556474
"1047",46.990002,47.07,45.830002,45.880001,1573300,44.499276
"1048",46.139999,46.400002,45.209999,45.650002,1355100,44.276198
"1049",45.790001,46.169998,45.310001,45.540001,1074800,44.169508
"1050",45.759998,46.59,45.57,46.099998,1164000,44.712653
"1051",45.990002,46.150002,44.779999,45.119999,1386500,43.762146
"1052",45.25,45.389999,44.32,44.650002,1278000,43.306293
"1053",44.549999,45.25,44.240002,44.34,988300,43.00562
"1054",44.369999,44.48,43.75,44.330002,1667700,42.995923
"1055",44.310001,44.720001,43.75,43.93,1283000,42.607959
"1056",43.959999,44.200001,43.75,43.91,1311000,42.588561
"1057",43.98,44.150002,43.759998,44.060001,1059400,42.734048
"1058",44.400002,44.599998,43.93,44,1097800,42.675852
"1059",44,44.060001,43.16,43.209999,1099900,41.909626
"1060",43.299999,43.439999,43.040001,43.220001,981700,41.919327
"1061",43.41,44.860001,43.360001,44.400002,1800200,43.063816
"1062",44.290001,45.080002,44.080002,44.689999,943900,43.345086
"1063",44.66,44.740002,43.529999,43.779999,1443700,42.462472
"1064",43.779999,44.040001,43.529999,43.939999,796200,42.617657
"1065",44.16,44.16,42.849998,42.959999,1426800,41.667149
"1066",43.27,43.470001,42.669998,42.720001,1104900,41.434374
"1067",42.68,42.939999,41.529999,41.709999,1876800,40.454767
"1068",41.540001,41.889999,40.549999,41.860001,3126500,40.600255
"1069",41.599998,41.689999,41.169998,41.330002,1248600,40.086206
"1070",41.200001,41.650002,41.02,41.27,998000,40.02801
"1071",41.209999,41.68,40.610001,41.299999,1686200,40.057106
"1072",41.080002,41.650002,40.759998,41.610001,962800,40.357778
"1073",41.540001,41.540001,39.700001,39.830002,2813600,38.631347
"1074",39.700001,39.959999,39.330002,39.419998,1636700,38.233682
"1075",39.43,40.02,39.18,39.240002,1419500,38.059103
"1076",39.34,39.419998,38.040001,38.540001,3346300,37.380168
"1077",38.650002,38.700001,37.93,38.150002,1790800,37.001905
"1078",38.189999,38.52,37.080002,37.5,4171300,36.371465
"1079",37.5,37.540001,36.900002,37.290001,2565200,36.167786
"1080",37.18,37.959999,37.060001,37.669998,2427700,36.536347
"1081",37.549999,37.580002,36.41,36.549999,2075500,35.450054
"1082",36.5,36.740002,36.040001,36.09,1899000,35.003898
"1083",36.220001,36.77,36.110001,36.380001,1275100,35.285172
"1084",35.970001,36.009998,35.119999,35.169998,2309100,34.111583
"1085",35.040001,35.080002,34,34.27,2419300,33.23867
"1086",34.27,34.84,33.400002,33.540001,2086800,32.530639
"1087",33.389999,36.07,33.119999,34.830002,3646400,33.781818
"1088",34.91,35,32.709999,33,3080600,32.006889
"1089",33.110001,33.939999,32.810001,33.669998,1938400,32.656724
"1090",33.650002,35.599998,33.369999,33.990002,3559500,32.967098
"1091",34.790001,35.209999,33.349998,35.139999,2753900,34.082487
"1092",34.950001,35.98,34.189999,34.709999,3277100,33.665427
"1093",34.610001,36.849998,34.23,35.41,2564400,34.344362
"1094",35.610001,36.84,35.259998,36.330002,1884800,35.236677
"1095",36.459999,39.049999,35.91,37.990002,2310400,36.84672
"1096",38.310001,38.869999,36.77,38.75,2361900,37.583847
"1097",37.52,38.759998,37.52,37.93,2674800,36.788525
"1098",38.619999,39.599998,36.880001,37.029999,2122600,35.915608
"1099",36.91,38.09,36.23,37.779999,1348100,36.643037
"1100",38.57,38.849998,36.73,37.91,1986400,36.769126
"1101",37.689999,38.669998,37.16,37.369999,1444200,36.245376
"1102",39.040001,40.740002,38.419998,39.599998,2582300,38.408266
"1103",39.59,40.189999,38.900002,39.07,1838800,37.894217
"1104",38,38.639999,36.970001,38.189999,1693300,37.040699
"1105",38.900002,39.040001,38.150002,38.869999,1727200,37.700235
"1106",39.68,40,38.279999,38.779999,1254800,37.612943
"1107",38.419998,39.23,37.490002,38.650002,713400,37.486858
"1108",38.880001,38.919998,36.400002,37.709999,1712000,36.575144
"1109",36.560001,36.669998,34.580002,34.720001,2229800,34.475067
"1110",34.09,34.169998,33.029999,33.5,2722200,33.263672
"1111",33.66,35.889999,33.369999,35.43,2344400,35.180057
"1112",35.099998,36.66,34.849998,36.650002,1916700,36.391452
"1113",36.389999,39.310001,36.299999,38.740002,2188100,38.466708
"1114",39.209999,39.580002,36.790001,37.470001,2146100,37.205667
"1115",37.439999,37.970001,36.189999,36.639999,1374700,36.38152
"1116",36.23,36.759998,35.790001,35.84,1092300,35.587164
"1117",35.740002,35.919998,34.189999,35.279999,1599800,35.031114
"1118",35.540001,36.119999,35.049999,35.810001,1377900,35.557377
"1119",35.66,36.57,34.84,36.169998,1190000,35.914834
"1120",36.209999,36.5,35.259998,35.310001,830300,35.060905
"1121",35.299999,35.529999,34.619999,35.389999,1513400,35.140338
"1122",35.540001,36.549999,35.299999,36.220001,1331800,35.964485
"1123",36.939999,37.529999,36.400002,37.150002,1319300,36.887924
"1124",36.869999,37.310001,36.169998,36.779999,1097600,36.520532
"1125",36.900002,36.939999,35.330002,36.16,1952600,35.904907
"1126",35.240002,35.240002,32.16,32.220001,4408800,31.992703
"1127",31.110001,31.780001,29.360001,29.370001,2749200,29.162808
"1128",29.09,30.549999,29,30.5,4555700,30.284836
"1129",29.99,31.309999,29.41,30.35,3379400,30.135894
"1130",30.65,31.639999,30.440001,31.440001,2306000,31.218205
"1131",31.27,31.93,30.08,30.08,2594200,29.867799
"1132",30.17,30.799999,29.6,29.91,2673400,29.698998
"1133",29.43,30.35,29.34,30.32,3056200,30.106105
"1134",30.110001,33.27,30.110001,32.759998,3285500,32.528891
"1135",32.290001,33.700001,31.370001,32.82,2546500,32.588469
"1136",33.450001,35.880001,33.25,33.93,2434400,33.690639
"1137",33.369999,34.919998,33,33.400002,2255500,33.164379
"1138",33.91,35.599998,33.91,35.27,1791400,35.021186
"1139",35.099998,38.130001,35.02,36.380001,2446000,36.123356
"1140",37.200001,39.389999,37.09,38.099998,3390700,37.831219
"1141",39.380001,39.799999,37.200001,38.790001,2142900,38.516354
"1142",39.400002,39.849998,38.34,39,3503500,38.724872
"1143",38.669998,39.290001,36.599998,38.759998,1331300,38.486563
"1144",39,40,38.66,39.279999,1568000,39.002895
"1145",38.810001,39.740002,38.02,38.66,552700,38.38727
"1146",39.52,39.52,37.75,38.43,708800,38.158893
"1147",38.619999,39.419998,38.040001,38.779999,928600,38.506423
"1148",38.5,39.139999,37.02,38.080002,1441000,37.811364
"1149",37.709999,37.950001,36.369999,36.709999,1395200,36.451026
"1150",36.41,37.490002,35.869999,37.23,865000,36.967358
"1151",36.049999,36.619999,33.950001,33.990002,1648800,33.750217
"1152",33.650002,34.650002,33.369999,33.93,2793000,33.690639
"1153",34.419998,34.540001,32.66,33.279999,1257100,33.045223
"1154",33.299999,33.580002,32.509998,32.950001,1419700,32.717553
"1155",32.939999,33.490002,32.09,33.400002,1248300,33.164379
"1156",32.91,33.279999,30.91,32.18,1829000,31.952984
"1157",32.34,33.52,32.099998,33.080002,1496300,32.846637
"1158",32.970001,33.5,30.950001,32.240002,3144000,32.012562
"1159",32.240002,32.799999,30.360001,30.360001,1570600,30.145824
"1160",30.620001,32.32,30.6,31.65,2158300,31.426723
"1161",31.27,32.450001,30.700001,31.709999,1731700,31.486299
"1162",32.060001,32.52,31.540001,32.16,1238500,31.933125
"1163",32.419998,32.59,31.440001,31.93,1219900,31.704748
"1164",31.790001,32.450001,31.6,32.110001,964100,31.883478
"1165",32.220001,32.880001,31.67,32.810001,1286400,32.578541
"1166",32.689999,34.810001,32.669998,34.279999,1831000,34.038168
"1167",33.689999,33.959999,32.639999,32.860001,1138500,32.628188
"1168",32.82,33.02,30.59,30.73,1510400,30.513213
"1169",30.620001,31.93,30.450001,31.530001,2308700,31.30757
"1170",32.32,33.02,30.82,32.860001,2067200,32.628188
"1171",33.68,34.119999,32.619999,33.91,2469800,33.670779
"1172",33,33.470001,32.43,32.869999,1204600,32.638115
"1173",33.52,33.880001,33,33.830002,1203000,33.591346
"1174",33.959999,34.5,33.060001,33.599998,2342000,33.362965
"1175",30.98,35.18,30.66,34.400002,4715700,34.157324
"1176",34.240002,34.389999,32.93,33.990002,2452600,33.750217
"1177",33.98,34,33.080002,33.52,1343000,33.283531
"1178",34.360001,35.080002,33.889999,34.849998,1973700,34.604147
"1179",35.380001,35.779999,34.860001,35.209999,1520600,34.961608
"1180",34.990002,37.560001,34.200001,36.950001,2139800,36.689334
"1181",35.849998,36.029999,33.939999,34.060001,2654800,33.934523
"1182",33.080002,34.650002,33.049999,34.400002,1310200,34.27327
"1183",34.200001,34.75,33.740002,34.150002,1008100,34.024191
"1184",33.689999,34.139999,33.369999,33.619999,752700,33.496141
"1185",31.99,32.52,30.35,30.790001,3626600,30.676569
"1186",30.91,31.309999,29.92,30.200001,2339900,30.088743
"1187",30.08,30.33,28.709999,29.049999,2475400,28.942978
"1188",29.15,30.57,29.02,30.43,2267500,30.317895
"1189",30.629999,30.780001,29.17,30.66,1931700,30.547047
"1190",30.360001,30.889999,30.27,30.33,1630600,30.218263
"1191",30.290001,30.469999,29.67,30.43,1668000,30.317895
"1192",30.290001,30.959999,29.91,30.709999,1610900,30.596862
"1193",30.530001,30.809999,29.48,29.51,1370600,29.401284
"1194",29.43,29.629999,27.620001,28.15,2067200,28.046294
"1195",27.76,27.82,26.280001,26.82,2324400,26.721194
"1196",26.82,28.58,26.360001,27.67,3617300,27.568063
"1197",27.74,27.91,27.200001,27.540001,1573900,27.438542
"1198",27.049999,27.07,26.02,26.709999,2965300,26.611598
"1199",26.370001,27.43,26.07,27.32,2131300,27.219352
"1200",27.049999,27.32,26.43,26.809999,1432300,26.71123
"1201",26.639999,28.309999,26.49,27.99,1336700,27.886883
"1202",27.469999,27.690001,26.76,27,1895700,26.900531
"1203",27.25,28.129999,27.059999,27.68,2981900,27.578026
"1204",27.77,28.68,27.68,27.799999,1375300,27.697583
"1205",27.73,28,26.26,26.49,2148500,26.392409
"1206",26.65,27.120001,26.52,26.889999,1536200,26.790935
"1207",27.309999,27.57,26.48,26.74,1871500,26.641488
"1208",26.5,26.99,26.120001,26.620001,1460600,26.521932
"1209",26.780001,27.15,26.030001,26.690001,1633100,26.591673
"1210",26.530001,27.030001,26.34,26.790001,1407100,26.691305
"1211",27.129999,27.379999,26.780001,26.950001,1364400,26.850716
"1212",26.57,27.559999,26.540001,27.450001,1286300,27.348874
"1213",27.65,29.26,27.540001,28.99,2425200,28.883199
"1214",28.809999,30.1,28.57,29.799999,2024100,29.690215
"1215",29.780001,29.99,28.84,29.23,2588600,29.122315
"1216",29.35,30.5,28.76,30.459999,2516900,30.347783
"1217",30.52,30.82,29.4,29.610001,1618700,29.500916
"1218",29.6,29.969999,28.68,29.200001,1278400,29.092427
"1219",29.42,31.18,29.379999,30.83,2207900,30.716421
"1220",31,31.969999,30.530001,31.469999,2701500,31.354062
"1221",31.18,32.049999,30.049999,31.26,2577500,31.144837
"1222",30.99,31.299999,30.16,30.440001,1786000,30.327858
"1223",30.42,31.26,30.309999,30.860001,2150200,30.746311
"1224",30.809999,31.209999,29.799999,30.09,1788400,29.979147
"1225",30.129999,30.639999,29.799999,30.07,1574500,29.95922
"1226",30.110001,30.93,30.040001,30.4,1138300,30.288005
"1227",30.16,30.35,29.530001,29.82,1952900,29.710142
"1228",30.02,30.35,29.65,29.790001,884900,29.680253
"1229",29.629999,30.4,29.6,29.99,803500,29.879515
"1230",29.969999,31.719999,29.9,31.6,1614900,31.483585
"1231",32.009998,33.529999,31.23,33.470001,2870800,33.346696
"1232",33.139999,33.919998,32.75,33.470001,2930000,33.346696
"1233",33.419998,33.880001,31.76,33.099998,3555300,32.978057
"1234",33.720001,35.950001,33.360001,34.59,5848500,34.462569
"1235",35.880001,35.880001,33.919998,34.810001,2937800,34.68176
"1236",34.5,34.57,32.82,33.209999,2046000,33.087652
"1237",32.990002,33.849998,32.25,33.799999,1731200,33.675479
"1238",33.66,33.709999,32.77,33.16,1311800,33.037837
"1239",33.209999,34.099998,32.740002,33.93,1613900,33.805001
"1240",33.970001,34.700001,33.720001,34.48,1240500,34.48
"1241",34.389999,34.900002,33.349998,33.470001,1093200,33.470001
"1242",33.330002,33.59,32.630001,33.119999,1381200,33.119999
"1243",33.139999,33.630001,32.360001,33.48,1603000,33.48
"1244",32.700001,33.009998,31.629999,31.809999,1773200,31.809999
"1245",32.080002,32.18,31.5,31.76,1460200,31.76
"1246",32.029999,32.919998,31.870001,32.5,1627300,32.5
"1247",31.9,32.740002,31.700001,32.529999,1109300,32.529999
"1248",31.91,32.549999,31.08,31.15,1584900,31.15
"1249",30.98,31.559999,30.66,31.049999,1064000,31.049999
"1250",30.889999,31.209999,30.129999,30.639999,1088300,30.639999
"1251",30.719999,31.120001,30.290001,30.34,1146100,30.34
"1252",30.280001,30.43,29.92,30.09,1156400,30.09
"1253",30.41,31.73,30.389999,31.35,1734500,31.35
"1254",31.17,31.83,30.24,30.280001,1638500,30.280001
"1255",29.879999,30.32,29.34,29.719999,1188100,29.719999
"1256",29.540001,30.93,29.450001,30.24,1002900,30.24
"1257",30.15,30.52,29.82,29.870001,725900,29.870001
"1258",30.280001,30.58,29.530001,29.559999,979200,29.559999
"1259",30.120001,30.540001,29.98,30.280001,812400,30.280001
