"","EW.Open","EW.High","EW.Low","EW.Close","EW.Volume","EW.Adjusted"
"920",64.029999,66.199997,63.25,65.739998,3158400,65.739998
"921",65.410004,67.830002,65.410004,66.529999,2007100,66.529999
"922",66.699997,67.449997,66.029999,66.599998,1070000,66.599998
"923",66.849998,67.839996,66.830002,66.940002,1103600,66.940002
"924",67,67.239998,66.82,67.010002,1202800,67.010002
"925",66.93,67.089996,66.459999,66.949997,1016200,66.949997
"926",67,67.029999,66.440002,66.709999,1014200,66.709999
"927",66.519997,67.519997,66.25,67.190002,1072000,67.190002
"928",67.379997,69.139999,66.800003,67.529999,2150600,67.529999
"929",67.660004,67.910004,66.540001,67.589996,1101100,67.589996
"930",67.449997,67.980003,66.959999,67.019997,719300,67.019997
"931",66.980003,68.230003,66.709999,68.099998,754600,68.099998
"932",68.160004,69.040001,68.099998,68.239998,991900,68.239998
"933",68.209999,69.580002,68.209999,68.900002,915000,68.900002
"934",68.760002,68.870003,67.730003,67.860001,714300,67.860001
"935",67.879997,68.550003,67.57,67.849998,591300,67.849998
"936",67.739998,68.489998,66.860001,68.230003,953100,68.230003
"937",68.199997,70.830002,68.160004,69.760002,1515400,69.760002
"938",69.370003,69.589996,68.760002,69.019997,1233200,69.019997
"939",69.489998,70.449997,69.209999,70.349998,1049100,70.349998
"940",69.75,72.620003,69.540001,72.510002,1534000,72.510002
"941",72.410004,74.199997,71.809998,72.300003,1896000,72.300003
"942",72.699997,72.699997,71.709999,72.07,958600,72.07
"943",72.910004,73.349998,72.610001,73.059998,1513300,73.059998
"944",73.019997,73.660004,72.650002,73.190002,575400,73.190002
"945",72.940002,73.959999,72.540001,73.860001,692100,73.860001
"946",73.980003,73.980003,71.900002,72,631800,72
"947",71.870003,72.849998,71.709999,72.139999,1046200,72.139999
"948",72.589996,72.839996,72.07,72.370003,688800,72.370003
"949",72.470001,73.400002,72.440002,72.93,536400,72.93
"950",72.940002,74.610001,72.830002,73.93,1012700,73.93
"951",73.82,74.050003,72.540001,73.029999,695700,73.029999
"952",73.620003,73.900002,71.739998,72.129997,1246500,72.129997
"953",72.330002,72.669998,70.339996,70.940002,1154500,70.940002
"954",71.029999,72.360001,71.029999,72.309998,974300,72.309998
"955",72.760002,73.730003,72.5,73.139999,1096700,73.139999
"956",72.779999,73.410004,70.889999,71.260002,1091600,71.260002
"957",71.279999,71.980003,70.290001,71.160004,2524400,71.160004
"958",73.800003,75.620003,72.040001,74.169998,4056700,74.169998
"959",74.769997,74.989998,73.449997,74.220001,750200,74.220001
"960",74.410004,74.889999,73.660004,74.790001,835900,74.790001
"961",74.919998,75.330002,74.260002,75.190002,1173500,75.190002
"962",75.389999,76.489998,74.089996,74.25,748000,74.25
"963",74.029999,74.209999,73.32,73.699997,1068400,73.699997
"964",73.720001,74.739998,73.559998,74.639999,885100,74.639999
"965",74.879997,75.190002,74.110001,74.989998,1354300,74.989998
"966",74.5,75.459999,74.099998,74.5,1472400,74.5
"967",74.169998,74.349998,72.790001,72.970001,1487600,72.970001
"968",81.93,84.400002,80.730003,81,7225100,81
"969",81.32,81.889999,78.089996,80.720001,1977900,80.720001
"970",80.93,81.230003,79.199997,80.43,1189400,80.43
"971",80.010002,81.690002,79.260002,81.290001,2133400,81.290001
"972",81.349998,81.660004,77.160004,79.120003,2480600,79.120003
"973",79.129997,80.370003,78.690002,79.739998,1491700,79.739998
"974",79.730003,80.43,79.400002,79.919998,1059400,79.919998
"975",80.400002,80.449997,78.519997,80.269997,953000,80.269997
"976",79.699997,82,78.860001,80.5,1368000,80.5
"977",80.739998,81.43,80.010002,81.18,796600,81.18
"978",81.470001,81.870003,80.879997,81.300003,828100,81.300003
"979",81.440002,81.830002,80.860001,81.470001,959900,81.470001
"980",81.269997,82.720001,81.199997,82.419998,1005600,82.419998
"981",82.239998,82.550003,81.730003,82.309998,604500,82.309998
"982",81.730003,83.949997,81.690002,83.919998,1000200,83.919998
"983",82.910004,83.589996,82.690002,83.260002,675200,83.260002
"984",83.309998,83.809998,82.699997,83.760002,832900,83.760002
"985",83.849998,84.720001,83.360001,83.879997,774700,83.879997
"986",83.830002,85.5,83.330002,85.389999,848100,85.389999
"987",85.599998,86.309998,85.580002,86.190002,529100,86.190002
"988",86.32,86.519997,85.519997,86.110001,496200,86.110001
"989",86.110001,86.389999,85.650002,86.019997,470700,86.019997
"990",86,86.589996,85.589996,85.870003,1325400,85.870003
"991",85.849998,86.75,85.660004,86.029999,712800,86.029999
"992",85.720001,86.629997,85.580002,86.480003,729200,86.480003
"993",87.029999,87.029999,84.080002,85.150002,1757200,85.150002
"994",85.800003,86.389999,83.940002,84.980003,1116400,84.980003
"995",85.099998,85.230003,81.019997,81.400002,2209200,81.400002
"996",81.709999,81.860001,79.529999,80.769997,1894800,80.769997
"997",80.959999,81.300003,78.860001,79.5,1925900,79.5
"998",79.849998,80.709999,78.970001,80.360001,1605700,80.360001
"999",80.769997,81.360001,80.370003,80.540001,597700,80.540001
"1000",80.599998,81.989998,80.239998,81.199997,924000,81.199997
"1001",81.120003,81.370003,79.93,80.660004,894400,80.660004
"1002",80.309998,81.25,80.220001,80.580002,534800,80.580002
"1003",80.269997,81.040001,80.040001,80.480003,552400,80.480003
"1004",80.730003,81.419998,80,80.419998,906400,80.419998
"1005",80.75,80.970001,80.230003,80.400002,551900,80.400002
"1006",80.220001,80.879997,79.809998,80.809998,6e+05,80.809998
"1007",81.93,82.290001,80.099998,80.709999,772600,80.709999
"1008",81.480003,82.970001,81.010002,82.510002,1284400,82.510002
"1009",82.25,82.489998,79.889999,79.889999,1896900,79.889999
"1010",80.07,80.169998,78.150002,78.360001,1540300,78.360001
"1011",79.029999,80.849998,78.120003,78.440002,1205200,78.440002
"1012",81.75,83.699997,81.029999,82.059998,2122300,82.059998
"1013",82,82.949997,81.57,82.900002,748400,82.900002
"1014",82.699997,84.110001,82.489998,84.080002,816000,84.080002
"1015",84.269997,85.330002,83.910004,85.300003,1627300,85.300003
"1016",85.089996,86.190002,85.080002,85.650002,876100,85.650002
"1017",84.959999,85.879997,84.760002,84.800003,598000,84.800003
"1018",85,86.379997,84.470001,84.709999,670100,84.709999
"1019",84.919998,85.940002,84.790001,85.910004,425500,85.910004
"1020",85.760002,88.190002,85.699997,87.860001,1504800,87.860001
"1021",87.650002,87.879997,85.720001,85.839996,958200,85.839996
"1022",86.089996,87.25,86.089996,87.139999,738900,87.139999
"1023",87.050003,87.970001,87.019997,87.760002,570000,87.760002
"1024",87.720001,88.199997,87.5,88.089996,658400,88.089996
"1025",87.470001,87.790001,87.029999,87.43,440600,87.43
"1026",87.080002,87.379997,86.669998,86.940002,504400,86.940002
"1027",87.110001,87.919998,86.959999,87.889999,365000,87.889999
"1028",87.07,88.239998,86.760002,88.150002,418400,88.150002
"1029",87.889999,88.410004,87.019997,87.940002,561600,87.940002
"1030",88.339996,88.339996,86.32,86.790001,924100,86.790001
"1031",86.989998,87.720001,86.57,87.540001,995000,87.540001
"1032",87.57,87.730003,86.239998,86.400002,689500,86.400002
"1033",86.010002,87.099998,84.989998,85.040001,916700,85.040001
"1034",85.449997,86.110001,84.949997,85.330002,1962800,85.330002
"1035",85.139999,85.690002,84.050003,85.32,918800,85.32
"1036",85.709999,86.239998,85.290001,85.699997,792900,85.699997
"1037",86,86.410004,85.379997,85.540001,567700,85.540001
"1038",86.029999,86.120003,85.099998,85.169998,2242200,85.169998
"1039",85.010002,85.440002,84.68,85,1333600,85
"1040",85.389999,85.550003,84.690002,84.900002,1761600,84.900002
"1041",85.18,85.18,84.349998,84.440002,1091300,84.440002
"1042",91,94.5,90.519997,92.879997,5682500,92.879997
"1043",92.129997,92.5,90.209999,90.25,2288500,90.25
"1044",90.199997,92.059998,89.419998,91.970001,1899900,91.970001
"1045",92,93.540001,91.610001,93.400002,1077800,93.400002
"1046",93.529999,94.779999,93.199997,93.809998,1407800,93.809998
"1047",92.989998,95.389999,92.779999,95.010002,1208100,95.010002
"1048",95.260002,95.510002,94.019997,94.370003,1151100,94.370003
"1049",94.32,94.919998,93.940002,94.709999,652900,94.709999
"1050",94.900002,95.449997,94.360001,94.5,513700,94.5
"1051",94.620003,95.410004,94.32,94.989998,736600,94.989998
"1052",95.120003,96.739998,95.010002,95.879997,848900,95.879997
"1053",96.169998,96.169998,95.459999,95.690002,858000,95.690002
"1054",95.889999,97.260002,95.68,96.580002,790600,96.580002
"1055",97.169998,98.269997,96.919998,97.889999,813000,97.889999
"1056",97.800003,98.019997,97.07,97.970001,580900,97.970001
"1057",97.580002,98.339996,96.639999,97.57,892800,97.57
"1058",98.449997,98.940002,98.07,98.699997,948300,98.699997
"1059",99,99.110001,98.160004,98.410004,649400,98.410004
"1060",98.629997,98.919998,98.099998,98.529999,454500,98.529999
"1061",99.110001,99.349998,98,98.800003,758900,98.800003
"1062",98.68,98.790001,97.459999,97.519997,698200,97.519997
"1063",97.68,98.410004,96.830002,98.260002,619600,98.260002
"1064",98.349998,99.349998,97.82,99.260002,729800,99.260002
"1065",99.360001,99.519997,96.839996,97.580002,981200,97.580002
"1066",98.209999,98.629997,97.610001,97.910004,867000,97.910004
"1067",98.059998,98.860001,97.589996,98.440002,774300,98.440002
"1068",98.290001,99.040001,98.120003,98.93,836400,98.93
"1069",98.610001,99.279999,98.480003,98.910004,1352800,98.910004
"1070",98.809998,99.75,98.379997,99.059998,744000,99.059998
"1071",99.470001,100.739998,98.860001,100.510002,781300,100.510002
"1072",100.739998,101.5,100.440002,101.18,687700,101.18
"1073",100.900002,100.989998,99.379997,99.68,968800,99.68
"1074",100.029999,101.879997,99.330002,101.389999,1127400,101.389999
"1075",101.379997,101.529999,100.220001,101,950500,101
"1076",101.099998,102.900002,101.010002,102.459999,630800,102.459999
"1077",102.480003,103.459999,102.139999,103.32,577500,103.32
"1078",103.739998,104.660004,103.239998,104.019997,1437500,104.019997
"1079",103.870003,104.690002,103.639999,103.989998,653400,103.989998
"1080",102.599998,104.139999,102.599998,103.190002,658500,103.190002
"1081",103.190002,103.669998,102.620003,103.589996,575100,103.589996
"1082",104.029999,104.139999,102.650002,102.650002,555300,102.650002
"1083",102.650002,103,102.25,102.75,522700,102.75
"1084",102.190002,103.370003,102.07,103.169998,540000,103.169998
"1085",103.459999,103.57,102.129997,102.150002,456800,102.150002
"1086",102.309998,103.669998,101.760002,103.389999,989800,103.389999
"1087",103.260002,104.459999,102.849998,104.279999,707000,104.279999
"1088",104.730003,106.489998,104.620003,106.18,709000,106.18
"1089",107,108.730003,106.629997,106.910004,861500,106.910004
"1090",106.400002,106.82,105.720001,106.010002,725100,106.010002
"1091",106.349998,106.790001,105.660004,106.690002,852600,106.690002
"1092",106.830002,108.050003,105.599998,105.669998,813700,105.669998
"1093",105.910004,107.449997,104.550003,104.589996,714500,104.589996
"1094",104.760002,105.480003,103.220001,103.330002,711100,103.330002
"1095",104,104.959999,101.830002,102.470001,1124600,102.470001
"1096",101.400002,101.75,98.879997,100.010002,1317400,100.010002
"1097",98.18,99.080002,97.07,98.029999,1262400,98.029999
"1098",98.800003,100.43,98.300003,99,1165600,99
"1099",99.059998,101.919998,98.690002,101.870003,902800,101.870003
"1100",102.269997,106.169998,102.269997,105.809998,872000,105.809998
"1101",106.220001,106.660004,104.389999,105.260002,834500,105.260002
"1102",105.650002,107.870003,104.440002,105.190002,1471200,105.190002
"1103",113.5,117.940002,113.220001,116.760002,2819400,116.760002
"1104",116.559998,117.5,115.559998,117.019997,1388300,117.019997
"1105",117.050003,118.839996,116.029999,118.279999,998500,118.279999
"1106",118.25,120.120003,118.010002,120,1391200,120
"1107",119.629997,120.510002,119.059998,120.279999,659800,120.279999
"1108",121.580002,122,120.290001,120.919998,639800,120.919998
"1109",120.870003,121.029999,119.769997,119.93,816500,119.93
"1110",120.099998,120.830002,119.309998,119.779999,1078300,119.779999
"1111",120.260002,121.199997,118.889999,121.099998,890800,121.099998
"1112",120.720001,123.68,120.580002,123.57,793800,123.57
"1113",123.339996,123.339996,121.93,122.760002,1045700,122.760002
"1114",122.760002,124.599998,122.730003,124.599998,682500,124.599998
"1115",124.980003,125.349998,124.160004,124.790001,423200,124.790001
"1116",124.589996,124.589996,122.440002,122.949997,995900,122.949997
"1117",122.910004,124.860001,122.910004,124.550003,741000,124.550003
"1118",124.18,124.940002,123.260002,124.5,786300,124.5
"1119",124.470001,126.620003,124.349998,126.230003,714800,126.230003
"1120",126.519997,127.959999,126.050003,127.879997,485400,127.879997
"1121",127.459999,127.480003,124.93,125.589996,761400,125.589996
"1122",124.260002,125.480003,122.900002,125.389999,549100,125.389999
"1123",126.199997,126.900002,123.239998,123.5,993200,123.5
"1124",124.720001,127.970001,123.839996,127.519997,1536800,127.519997
"1125",127.699997,128.899994,127.32,127.57,912000,127.57
"1126",127.75,129.270004,127.220001,129.160004,666700,129.160004
"1127",129.580002,131.270004,129.089996,129.679993,307500,129.679993
"1128",129.589996,131.070007,128.300003,129.389999,612500,129.389999
"1129",130.350006,132.600006,129.399994,132.399994,826900,132.399994
"1130",132.649994,132.800003,131.160004,131.460007,664600,131.460007
"1131",131.059998,132,129.789993,130,825300,130
"1132",130,130.119995,129.440002,129.710007,1270800,129.710007
"1133",130,134.289993,130,132.130005,1943000,132.130005
"1134",131.119995,134,131.009995,133.479996,1389500,133.479996
"1135",133.949997,133.949997,130.110001,130.369995,952700,130.369995
"1136",131.050003,133.440002,130.759995,132.070007,1260100,132.070007
"1137",130.960007,132.279999,128.809998,128.869995,944200,128.869995
"1138",129.919998,130.089996,126.730003,127.010002,1578200,127.010002
"1139",126.669998,128.570007,125.339996,125.440002,1063600,125.440002
"1140",125.959999,130.009995,125.620003,129.740005,1311000,129.740005
"1141",130.960007,131.429993,129.889999,131.399994,1294400,131.399994
"1142",132.139999,133.75,131.729996,133.210007,1515400,133.210007
"1143",133.240005,134.240005,131.5,132.470001,706400,132.470001
"1144",133.25,133.320007,128.449997,129.580002,645000,129.580002
"1145",129.759995,131.559998,129.619995,130.75,247900,130.75
"1146",130.929993,131.240005,129.559998,129.899994,256700,129.899994
"1147",129.190002,129.889999,128.100006,129.419998,383900,129.419998
"1148",129.529999,130.690002,129.110001,129.270004,403600,129.270004
"1149",129.690002,130.600006,127.199997,127.379997,415000,127.379997
"1150",128.190002,129.809998,126.610001,127.720001,607600,127.720001
"1151",126.599998,129.220001,126.5,127.779999,639300,127.779999
"1152",126.970001,128.820007,125.410004,127.019997,831400,127.019997
"1153",128.199997,130.490005,127.269997,130,775400,130
"1154",131.020004,133.470001,130.559998,133.149994,1157600,133.149994
"1155",133.149994,134,132.089996,133.160004,840800,133.160004
"1156",133.729996,136.279999,132.850006,135.289993,1136100,135.289993
"1157",136.339996,137.190002,132.639999,133.619995,747200,133.619995
"1158",131.669998,133.059998,131.020004,131.669998,780100,131.669998
"1159",131.669998,133.119995,128.470001,128.589996,1273600,128.589996
"1160",128.369995,129.270004,127.169998,129.160004,988200,129.160004
"1161",130.270004,131.880005,128.020004,128.460007,980200,128.460007
"1162",128.399994,129.449997,127.540001,128.880005,887900,128.880005
"1163",129.770004,130.880005,127.559998,130.339996,1159700,130.339996
"1164",130.619995,130.880005,129.5,129.630005,769700,129.630005
"1165",129.5,130.380005,128.820007,130.139999,998700,130.139999
"1166",129.169998,130.449997,128.289993,129.380005,545600,129.380005
"1167",129.979996,131.100006,128.75,128.869995,629200,128.869995
"1168",128.910004,129.619995,127.809998,129.279999,784500,129.279999
"1169",128.509995,128.960007,124.690002,125.349998,2081400,125.349998
"1170",125.690002,127.389999,124.559998,125.480003,1539700,125.480003
"1171",126.370003,127.519997,123.970001,127,1406300,127
"1172",129.059998,137.580002,128.520004,134.850006,2069900,134.850006
"1173",135,136.869995,134.630005,134.830002,1056100,134.830002
"1174",134.789993,136.75,131.949997,132.619995,1301200,132.619995
"1175",132.350006,132.820007,127.709999,128.080002,1093900,128.080002
"1176",130.360001,131.100006,129.259995,130.070007,895300,130.070007
"1177",129.75,131.860001,129.360001,131.589996,917300,131.589996
"1178",132.380005,132.869995,130.559998,132.339996,719500,132.339996
"1179",132.720001,134.229996,131.25,134.229996,1067400,134.229996
"1180",134.089996,134.669998,132.050003,133.039993,662100,133.039993
"1181",133.240005,134.75,133,134.220001,929000,134.220001
"1182",134.320007,134.979996,133.509995,133.720001,678300,133.720001
"1183",133.320007,134.619995,131.940002,134.460007,757300,134.460007
"1184",134.460007,134.880005,133.600006,134.25,601400,134.25
"1185",133.860001,134.970001,133.339996,133.990005,691200,133.990005
"1186",133.660004,134.979996,133.550003,134.050003,672400,134.050003
"1187",134.220001,135.5,133.970001,134.899994,628500,134.899994
"1188",134.399994,135.160004,133.020004,133.020004,1169200,133.020004
"1189",133.020004,136.059998,132.610001,135.850006,1172800,135.850006
"1190",135.779999,136.100006,133.759995,134.580002,735700,134.580002
"1191",133.889999,136.610001,133.550003,135.759995,606300,135.759995
"1192",135.600006,136.949997,135.119995,135.649994,679400,135.649994
"1193",135.229996,136,132.589996,133,825200,133
"1194",133.429993,134.460007,132.429993,133.899994,1914300,133.899994
"1195",132.889999,133.880005,132.009995,133.649994,963300,133.649994
"1196",134,136,133.649994,134.710007,948300,134.710007
"1197",135.059998,137.419998,134.729996,137,1168400,137
"1198",136.850006,137.339996,134.389999,135.350006,1052400,135.350006
"1199",137,149.710007,137,148.639999,2955100,148.639999
"1200",147.5,148.759995,146.529999,148.100006,1135500,148.100006
"1201",148,149.949997,147.550003,148.380005,1336900,148.380005
"1202",147.270004,149.320007,147.259995,148.940002,885200,148.940002
"1203",149.789993,150.410004,146.710007,146.770004,1763900,146.770004
"1204",146.910004,147.520004,145.75,146.100006,702600,146.100006
"1205",146.479996,147.949997,145.320007,145.800003,823500,145.800003
"1206",146.550003,147.880005,142.070007,142.25,1294800,142.25
"1207",140.770004,142.800003,138.130005,141.899994,1053500,141.899994
"1208",141.970001,144.169998,141.910004,143.679993,737100,143.679993
"1209",144.869995,145.229996,143.889999,144.139999,605800,144.139999
"1210",143.149994,144.110001,142.210007,142.460007,721700,142.460007
"1211",142.059998,142.229996,138.910004,140.699997,1006200,140.699997
"1212",141.309998,142.050003,139.889999,140.610001,841500,140.610001
"1213",140.240005,140.630005,139.25,139.850006,894500,139.850006
"1214",139.979996,141.080002,138.720001,138.75,1007400,138.75
"1215",139.149994,140.559998,138.039993,139.020004,996900,139.020004
"1216",138.910004,140,137.699997,139.369995,802300,139.369995
"1217",140,142,139.360001,141.679993,1041700,141.679993
"1218",141.990005,145.869995,141.789993,143.100006,925300,143.100006
"1219",143.009995,143.649994,141.289993,142.75,623700,142.75
"1220",143,143,140.839996,141.279999,702300,141.279999
"1221",141.020004,142.270004,140.759995,141.729996,459500,141.729996
"1222",140.779999,141.130005,139.020004,139.940002,661000,139.940002
"1223",141.070007,143.070007,140.360001,141.279999,719900,141.279999
"1224",141.630005,142,140.270004,140.479996,876200,140.479996
"1225",140.990005,141.5,139.610001,140.869995,593200,140.869995
"1226",140.75,143.210007,140.660004,141.919998,1104900,141.919998
"1227",144.369995,144.429993,136.320007,138.330002,2303200,138.330002
"1228",139.220001,139.419998,130.529999,130.970001,1417000,130.970001
"1229",130.910004,131.460007,128.25,129.899994,1752200,129.899994
"1230",129.75,130.979996,129,129.960007,1158300,129.960007
"1231",129.539993,130.970001,126.089996,126.650002,1238600,126.650002
"1232",127.120003,129.080002,126.459999,127.190002,1769000,127.190002
"1233",127.639999,129.339996,127.57,127.75,1084000,127.75
"1234",126.879997,128.479996,122.75,123.860001,1550200,123.860001
"1235",123.860001,125.970001,123.370003,124.389999,1251600,124.389999
"1236",124.739998,125.860001,123.760002,123.949997,1236900,123.949997
"1237",124.760002,126.639999,124.269997,126.400002,1886500,126.400002
"1238",126,128.429993,126,127.07,1214200,127.07
"1239",131.100006,133.699997,130.449997,130.470001,2189700,130.470001
"1240",131,131.429993,127.889999,128.320007,1519800,128.320007
"1241",129.070007,130.779999,128.199997,130.559998,1101500,130.559998
"1242",130.580002,131.490005,129.5,131.410004,874800,131.410004
"1243",131.559998,132.600006,130.630005,131.720001,659500,131.720001
"1244",130,131.289993,125.440002,131.080002,1799400,131.080002
"1245",131.429993,134.270004,131.039993,132.360001,1114000,132.360001
"1246",131.910004,132.220001,130.289993,131.820007,1033700,131.820007
"1247",131.210007,132.839996,130.729996,130.880005,584500,130.880005
"1248",130.300003,131.550003,127.809998,128.559998,796200,128.559998
"1249",128.820007,130.789993,128.179993,130.449997,1018700,130.449997
"1250",130.009995,131.449997,129.75,130.649994,990200,130.649994
"1251",130.869995,131.919998,130.229996,130.720001,1160400,130.720001
"1252",130.779999,132.479996,129.240005,132.190002,973000,132.190002
"1253",131.449997,132.470001,130.419998,131.25,870400,131.25
"1254",131.440002,132.669998,130.929993,132.169998,688000,132.169998
"1255",131.059998,131.960007,130.289993,131.600006,909900,131.600006
"1256",131.229996,133.110001,130.360001,132.899994,688000,132.899994
"1257",132.600006,134.029999,132.240005,132.910004,884600,132.910004
"1258",134.229996,134.740005,132.529999,133.300003,656400,133.300003
"1259",133.75,135.070007,132.949997,134.699997,570800,134.699997
