"","JWN.Open","JWN.High","JWN.Low","JWN.Close","JWN.Volume","JWN.Adjusted"
"909",59.919998,60.549999,59.650002,59.93,1932800,58.221876
"910",60.209999,60.34,59.259998,59.66,1301800,57.959571
"911",60,60.029999,59.220001,59.400002,1098500,57.706983
"912",59,59.099998,58.400002,59.060001,1086800,57.376674
"913",58.66,58.900002,58.16,58.16,1204900,56.502324
"914",58.189999,58.650002,57.73,57.82,1413400,56.172015
"915",57.869999,58.75,57.849998,58.23,1739800,56.570329
"916",57.93,58.34,56.619999,56.700001,2124100,55.083938
"917",57.119999,57.880001,57,57.330002,1237200,55.695983
"918",56.790001,57.720001,56.57,57.450001,1646200,55.812562
"919",57.330002,57.34,55.48,55.709999,1885100,54.122153
"920",55.970001,56.32,55.310001,55.380001,2180900,53.801561
"921",55.299999,57.360001,54.900002,57.099998,3223800,55.472535
"922",57.360001,59.029999,57.310001,58.700001,1918800,57.026934
"923",58.830002,59.360001,58.369999,58.790001,1348900,57.114369
"924",58.57,58.650002,57.950001,58.549999,1953400,56.881208
"925",58.66,59.16,58.110001,58.919998,1623900,57.240661
"926",59.029999,59.330002,58.09,58.259998,1610200,56.599473
"927",57.860001,58.68,57.299999,58.560001,1280200,56.890925
"928",58.360001,58.959999,58.200001,58.470001,873400,56.80349
"929",58.849998,59.41,58.639999,58.919998,1751300,57.240661
"930",58.470001,59.41,57.75,58.880001,1532200,57.201804
"931",58.880001,59.68,58.869999,59.439999,2680300,57.745841
"932",58.439999,59.970001,58.259998,59.240002,4675700,57.551544
"933",59.490002,59.84,58.599998,58.610001,2854000,56.939499
"934",58.669998,59.490002,58.610001,59.23,2406700,57.541827
"935",59.470001,61.25,59.330002,60.919998,2240700,59.183657
"936",60.830002,61.450001,60.689999,61.369999,1786800,59.620832
"937",61.299999,61.669998,61.049999,61.48,1878600,59.727697
"938",60.779999,61.439999,60.599998,61.209999,1494800,59.465392
"939",61.73,62.16,61.509998,61.650002,1445700,59.892854
"940",61.610001,61.950001,61.150002,61.580002,1511100,59.824849
"941",61.27,61.869999,60.970001,61.580002,1166800,60.14717
"942",61.919998,62.560001,61.779999,62.41,1361500,60.957856
"943",62.400002,62.82,62.240002,62.630001,1670300,61.172738
"944",62.68,63.09,62.169998,62.279999,1570100,60.83088
"945",62.290001,62.360001,61.779999,62.200001,1093000,60.752743
"946",62.299999,62.790001,61.470001,61.509998,1447700,60.078796
"947",61.439999,62.220001,61.25,61.330002,1526200,59.902987
"948",61.650002,62.439999,61.639999,62.09,1289800,60.645302
"949",61.98,62.549999,61.98,62.41,1092300,60.957856
"950",62.310001,62.73,61.799999,62.18,1096000,60.733208
"951",61.990002,62.490002,61.860001,62.360001,897500,60.90902
"952",62.849998,63.150002,62.450001,62.5,2000200,61.045762
"953",62.52,62.82,61.700001,61.799999,1321700,60.362049
"954",62.32,62.849998,62.119999,62.48,1733700,61.026227
"955",62.57,62.970001,61.849998,61.959999,1749700,60.518326
"956",61.959999,62.450001,61.59,61.779999,1505100,60.342514
"957",62.009998,62.389999,61.5,61.830002,1203900,60.391353
"958",62.209999,62.549999,61.759998,62.450001,1205000,60.996926
"959",62.459999,63.43,62.369999,62.889999,1444700,61.426687
"960",62.860001,63.939999,62.860001,63.630001,1380400,62.149471
"961",63.630001,64.190002,63.09,63.369999,1768100,61.895518
"962",63.720001,64.18,63.380001,63.470001,1834800,61.993194
"963",63.34,63.419998,61.57,61.759998,1316300,60.322979
"964",61.68,62.830002,61.32,62.560001,1559900,61.104367
"965",62.73,62.900002,62.040001,62.830002,1066800,61.368086
"966",62.869999,62.880001,61.509998,61.52,1173800,60.088565
"967",60.93,61.529999,60.25,60.459999,2256900,59.053228
"968",61.07,61.209999,59.970001,60.52,1161800,59.111833
"969",60.740002,61.290001,60.259998,60.98,1084700,59.561129
"970",61.459999,61.75,61.110001,61.459999,788100,60.02996
"971",61.32,61.400002,59.970001,60.84,2254900,59.424387
"972",60.650002,60.900002,60.389999,60.57,1146300,59.160669
"973",60.540001,61.200001,60.240002,60.82,1013900,59.404852
"974",60.84,61.91,60.759998,61.889999,1521300,60.449955
"975",62,62.43,61.82,62.029999,1125900,60.586697
"976",61.849998,62.009998,61.360001,61.48,987900,60.049495
"977",61.939999,62.48,61.560001,62.41,1484400,60.957856
"978",62.380001,62.52,61.810001,62.169998,646500,60.723439
"979",61.209999,61.689999,60.709999,61.279999,1776400,59.854148
"980",61.470001,61.799999,61.040001,61.5,820000,60.06903
"981",62.09,62.799999,61.610001,62.02,1079100,60.576931
"982",61.59,61.799999,61.080002,61.529999,681700,60.098331
"983",61.259998,61.66,60.41,60.619999,1177200,59.209505
"984",60.689999,60.889999,60.200001,60.669998,1118900,59.25834
"985",60.549999,62.360001,60.549999,61.279999,987000,59.854148
"986",61.189999,61.75,60.880001,61.470001,1084700,60.039729
"987",61.860001,63,61.860001,62.759998,1467300,61.299711
"988",62.84,63.299999,62.34,62.619999,1723200,61.162969
"989",62.68,62.849998,61.77,61.880001,1288800,60.440189
"990",61.599998,61.799999,60.509998,61.490002,2818700,60.059264
"991",67.010002,70.709999,66.75,70.550003,8392800,68.908459
"992",69.919998,70,68.059998,68.419998,4602700,66.828015
"993",68.239998,68.260002,67.07,67.459999,2899800,65.890353
"994",67.760002,68.25,66.860001,67.510002,1500200,65.939193
"995",67.57,68.489998,67.370003,67.529999,1649500,65.958724
"996",67.580002,69.410004,67.360001,67.849998,2070000,66.271278
"997",67.949997,68.199997,67.510002,67.919998,1462900,66.339649
"998",67.629997,67.790001,66.730003,67.449997,1682400,66.202238
"999",67.699997,67.849998,66.940002,67.779999,1106800,66.526135
"1000",67.639999,68.32,67.639999,68.059998,1467900,66.800955
"1001",68.199997,68.830002,68.139999,68.209999,1270000,66.948181
"1002",67.980003,68.370003,67.760002,68.029999,1111200,66.771511
"1003",67.940002,68.57,67.709999,68.290001,1385300,67.026703
"1004",68.209999,68.5,67.449997,68.32,1256000,67.056147
"1005",68.449997,69.230003,68.449997,68.790001,811200,67.517454
"1006",68.949997,69.540001,68.580002,68.650002,890800,67.380044
"1007",68.379997,68.860001,68.370003,68.57,909600,67.301522
"1008",68.080002,68.5,67.690002,67.910004,908300,66.653735
"1009",67.989998,68.129997,67.019997,67.269997,821700,66.025568
"1010",67.459999,68.110001,67.260002,67.889999,942400,66.634101
"1011",67.699997,68.209999,67.459999,67.860001,1288300,66.604657
"1012",67.910004,68.220001,67.459999,67.800003,947800,66.54577
"1013",67.839996,68.410004,67.580002,68.300003,1083300,67.03652
"1014",68.300003,68.559998,68.07,68.360001,972600,67.095408
"1015",68.540001,68.540001,67.849998,68.089996,1714300,66.830398
"1016",67.779999,68,67.620003,67.730003,1139600,66.477065
"1017",67.669998,68.339996,67.519997,67.849998,1280200,66.59484
"1018",67.639999,68.040001,67.330002,67.510002,763400,66.261133
"1019",67.370003,67.68,66.720001,67.629997,1157500,66.378909
"1020",67.629997,68.25,67.629997,67.989998,876300,66.73225
"1021",67.849998,68.150002,67.660004,67.93,853600,66.673362
"1022",68.190002,68.830002,67.889999,68.690002,838000,67.419305
"1023",68.389999,69,68.300003,68.589996,1081900,67.321149
"1024",68.690002,69.459999,68.690002,69.290001,641900,68.008204
"1025",68.919998,69.599998,68.839996,69.410004,811600,68.125987
"1026",69.370003,69.879997,68.919998,69.800003,1295000,68.508772
"1027",69.830002,70.559998,69.589996,70.139999,1374500,68.842478
"1028",69.260002,69.669998,69.099998,69.18,805500,67.900238
"1029",69,69.370003,68.370003,68.75,1025000,67.478193
"1030",69.120003,69.279999,68.709999,68.760002,1365100,67.48801
"1031",68.5,68.739998,68,68.050003,1184900,66.791145
"1032",68.25,68.330002,67.629997,68.160004,940600,66.899111
"1033",67.790001,68.010002,67.300003,67.400002,783600,66.153168
"1034",67.650002,68.019997,67.349998,67.980003,999200,66.72244
"1035",67.779999,68.129997,67.400002,67.629997,779700,66.378909
"1036",67.739998,68,67.669998,67.739998,770000,66.486875
"1037",67.870003,68.129997,67.68,67.760002,949400,66.506509
"1038",67.989998,69.220001,67.989998,68.760002,787900,67.48801
"1039",68.489998,68.870003,68.029999,68.080002,714700,66.820589
"1040",68.190002,69.190002,68,68.989998,1086800,67.713751
"1041",68.989998,69.389999,68.860001,68.900002,866900,67.625419
"1042",69.110001,70.25,68.93,70.190002,949900,68.891556
"1043",69.68,70.190002,69.190002,69.230003,1046700,67.949316
"1044",68.440002,69.400002,68.440002,68.949997,1101200,67.67449
"1045",68.949997,69.779999,68.730003,69.550003,837000,68.263396
"1046",69.129997,69.349998,68.389999,68.639999,1085600,67.370227
"1047",68.360001,69.68,68.360001,69.339996,1026500,68.057275
"1048",69.540001,69.790001,68.43,68.599998,1054100,67.330966
"1049",69.019997,69.989998,68.599998,69.940002,1361300,68.646181
"1050",70,70.129997,68.82,69.160004,1673700,67.880612
"1051",69.370003,69.57,68.57,68.709999,1480800,67.438932
"1052",68.040001,68.18,66.900002,68.120003,2692300,66.85985
"1053",68.300003,68.709999,67.760002,68.690002,2820300,67.419305
"1054",65.550003,66.489998,64.919998,65.110001,6070400,63.90553
"1055",65.580002,66.150002,65.470001,66.120003,1830500,64.896848
"1056",66.190002,67.610001,66.190002,67.470001,1542300,66.221873
"1057",67.470001,68.599998,67.18,68.389999,1399700,67.124852
"1058",68.400002,69.160004,68.260002,68.93,1298900,67.654863
"1059",69.169998,69.660004,68.860001,69.449997,1380500,68.16524
"1060",69.760002,69.889999,69.449997,69.760002,904300,68.469511
"1061",69.75,70.559998,69.5,70.209999,1293400,68.911183
"1062",70.32,70.489998,69.809998,70.010002,986800,68.714886
"1063",69.199997,70.050003,68.849998,69.639999,858300,68.675437
"1064",69.709999,69.870003,69.190002,69.25,920000,68.29084
"1065",69.300003,69.849998,68.669998,69.150002,1390700,68.192226
"1066",69.18,70,68.889999,69.639999,1181000,68.675437
"1067",71,71.449997,70.410004,70.43,1833500,69.454496
"1068",70.099998,70.639999,69.419998,70.629997,1561200,69.651723
"1069",70.410004,70.660004,69.629997,69.980003,1309000,69.010732
"1070",69.75,69.82,69.269997,69.349998,1328200,68.389453
"1071",69.260002,69.410004,68.529999,68.769997,1273900,67.817485
"1072",68.589996,69.040001,68.529999,68.970001,961300,68.014719
"1073",69.040001,69.32,68.699997,69.080002,1036900,68.123196
"1074",68.919998,69.220001,68.620003,68.910004,705300,67.955553
"1075",68.68,69.989998,68.68,69.489998,988200,68.527514
"1076",69.639999,69.720001,69.129997,69.370003,1137300,68.40918
"1077",69.440002,69.650002,69.160004,69.269997,697900,68.310559
"1078",69.629997,69.660004,69.019997,69.379997,1315700,68.419036
"1079",69.300003,69.449997,68.279999,68.330002,1124900,67.383584
"1080",68.059998,68.459999,67.620003,67.660004,1317200,66.722866
"1081",67.769997,69.199997,67.75,69.169998,1008600,68.211946
"1082",69.019997,69.440002,68.32,68.410004,893900,67.462478
"1083",68.580002,69.220001,68.449997,68.940002,967900,67.985136
"1084",68.459999,68.949997,68.260002,68.660004,1007900,67.709015
"1085",68.580002,68.730003,67.879997,68.370003,1273900,67.423031
"1086",68.360001,68.360001,66.080002,67.580002,1985200,66.643972
"1087",67.5,69.019997,67.449997,68.830002,1406300,67.876659
"1088",69.230003,70.470001,69.080002,70.290001,1813600,69.316436
"1089",70.43,70.699997,69.919998,69.940002,2171100,68.971285
"1090",69.580002,69.830002,68.940002,69.300003,1304300,68.34015
"1091",69.349998,70.720001,68.970001,70.650002,1562700,69.67145
"1092",70.290001,71.080002,69.75,69.82,2071100,68.852945
"1093",69.900002,71.059998,69.669998,70.040001,1461900,69.069899
"1094",69.730003,70.5,68.980003,69.040001,1316900,68.083749
"1095",69.309998,70.160004,69.029999,69.809998,2230300,68.843081
"1096",68.93,69.07,66.809998,68.510002,2828700,67.561091
"1097",67.419998,68.709999,66.919998,68.330002,2170400,67.383584
"1098",68.709999,69.519997,67.650002,68.980003,1770800,68.024583
"1099",68.709999,70.209999,68.550003,70.059998,1152000,69.089618
"1100",70.699997,71.75,70.32,71.629997,1451100,70.637872
"1101",71.589996,72.389999,70.959999,71.040001,1162000,70.056048
"1102",71.540001,72.25,71.349998,71.769997,1240100,70.775933
"1103",71.470001,71.610001,70.690002,71.199997,1266500,70.213828
"1104",71.25,71.790001,70.779999,71.68,894400,70.687183
"1105",70.910004,71.400002,70.220001,71.260002,1174300,70.273002
"1106",71.260002,71.949997,70.919998,71.379997,930000,70.391335
"1107",71.309998,72.93,71.199997,72.410004,1154100,71.407075
"1108",73.300003,73.739998,72.290001,72.610001,1253600,71.604302
"1109",72.599998,72.720001,72,72.540001,960600,71.535272
"1110",72.080002,72.389999,71.440002,72.029999,1562400,71.032334
"1111",72.510002,72.739998,71.959999,72.260002,943600,71.259151
"1112",72.449997,73.940002,72.260002,73.68,1505600,72.659482
"1113",73.440002,73.93,73.07,73.43,1354800,72.412944
"1114",73.550003,73.639999,71.82,72.389999,1669700,71.387348
"1115",72.309998,72.309998,70.349998,70.480003,3712900,69.503807
"1116",70.540001,73.169998,70.209999,72.849998,2692400,71.840976
"1117",72.720001,73.620003,72.360001,73.25,3020500,72.235437
"1118",74.199997,75.68,73.68,74.169998,4139500,73.142693
"1119",73.870003,74.330002,73.089996,73.269997,1617000,72.255157
"1120",73.019997,73.68,72.690002,73.519997,1318500,72.501694
"1121",73.480003,73.910004,73.010002,73.809998,1023300,72.787678
"1122",73.610001,75.300003,73.480003,74.970001,1174300,73.931615
"1123",75.730003,75.870003,74.93,75.089996,1181400,74.049948
"1124",75.199997,76.440002,75.089996,76.260002,1159600,75.203749
"1125",76.75,77.150002,75.790001,75.889999,1202200,74.838871
"1126",75.730003,76,75.25,75.410004,990900,74.690307
"1127",75.790001,77.199997,75.790001,76.360001,565900,75.631238
"1128",76.07,76.169998,75.169998,75.650002,1053500,74.928015
"1129",75.830002,76.209999,75.010002,75.769997,947300,75.046865
"1130",75.769997,76.510002,75.400002,76.330002,814200,75.601525
"1131",75.860001,76.050003,75.300003,75.699997,924200,74.977533
"1132",75.82,75.949997,75.300003,75.550003,676500,74.828971
"1133",75.169998,75.540001,74.300003,74.57,1218700,73.85832
"1134",74,74.730003,73.769997,74.639999,1264900,73.927652
"1135",74.739998,74.900002,73.290001,73.389999,1495600,72.689582
"1136",74.059998,75.209999,73.959999,74.190002,1220500,73.48195
"1137",73.910004,75.400002,73.690002,74.650002,1032400,73.937559
"1138",75.059998,76.080002,74.43,75.43,1625100,74.710113
"1139",75.269997,75.730003,74.660004,74.839996,1536600,74.12574
"1140",75,75.93,74.629997,75.769997,1153700,75.046865
"1141",77.029999,77.580002,76.220001,77.519997,1080400,76.780163
"1142",77.860001,77.93,76.209999,77.099998,1897100,76.364173
"1143",77.160004,77.739998,76.660004,77.519997,810400,76.780163
"1144",77.75,79,77.639999,78.720001,855500,77.968715
"1145",78.919998,79.220001,78.120003,78.139999,350300,77.394249
"1146",78.290001,78.989998,78.07,78.169998,413800,77.423961
"1147",78.25,79.57,78.129997,79.18,824400,78.424324
"1148",78.919998,79.300003,78.620003,78.760002,771400,78.008334
"1149",79.040001,80.540001,79.040001,79.389999,1379900,78.632319
"1150",79.660004,80.050003,77.599998,78.370003,871300,77.622057
"1151",77.699997,77.809998,76.949997,77.279999,1176900,76.542456
"1152",77.459999,78.029999,76.32,76.790001,1434900,76.057134
"1153",78.089996,79.639999,77.720001,79.419998,1720400,78.662031
"1154",79.949997,80.050003,79.410004,79.779999,1229800,79.018596
"1155",79.779999,79.779999,78.300003,78.5,972600,77.750814
"1156",78.379997,78.900002,78.029999,78.379997,951700,77.631956
"1157",79.190002,79.57,77.43,77.949997,1108100,77.20606
"1158",76.589996,77.32,75.940002,77.040001,1284400,76.304748
"1159",77.040001,78.199997,75.720001,75.779999,961600,75.056771
"1160",75.959999,76.970001,74.870003,76.889999,1553500,76.156178
"1161",77,77.199997,75.220001,75.709999,1270800,74.98744
"1162",75.540001,76.400002,75.489998,75.970001,1008100,75.244961
"1163",76.190002,77.510002,75.980003,77.400002,1130600,76.661313
"1164",77.5,77.779999,77,77.080002,987700,76.344368
"1165",76.879997,78.040001,76.709999,77.989998,1229300,77.245679
"1166",77.349998,79.260002,77.050003,78.720001,1549900,77.968715
"1167",79.199997,79.889999,77.769997,77.860001,1353600,77.116922
"1168",78.089996,78.790001,77.330002,78.269997,1077300,77.523005
"1169",77.370003,77.790001,76.129997,76.199997,1288800,75.472761
"1170",76.059998,76.730003,74.510002,76.57,1295600,75.839233
"1171",77.050003,78.919998,76.809998,78.889999,1361900,78.137091
"1172",78.5,79.220001,78.129997,78.900002,1208700,78.146998
"1173",79.050003,79.68,78.5,78.760002,944600,78.008334
"1174",79.059998,79.239998,78.150002,78.5,8e+05,77.750814
"1175",77.900002,78.709999,77.900002,78.519997,1030500,77.770619
"1176",78.989998,79.379997,78.730003,79.260002,997100,78.503562
"1177",79.5,79.760002,78.720001,79.029999,1073100,78.275754
"1178",79.239998,79.459999,78.580002,79.370003,907400,78.612513
"1179",79.529999,79.650002,79.129997,79.410004,708200,78.652132
"1180",78.25,79.43,78.18,78.900002,1502000,78.146998
"1181",78.779999,79.309998,77.57,78.050003,2080500,77.305111
"1182",78.279999,78.629997,76.82,77.139999,3920300,76.403792
"1183",77.669998,81.779999,77.629997,81.739998,6839900,80.95989
"1184",81.709999,81.709999,80.650002,81.110001,2049900,80.335905
"1185",80.940002,81.489998,80.279999,80.559998,1243500,79.791151
"1186",80.480003,81.589996,80.010002,81.190002,1505500,80.786182
"1187",81.129997,81.43,80.68,80.849998,982300,80.447869
"1188",81.059998,81.720001,80.349998,80.43,1322900,80.02996
"1189",80.5,80.889999,79.889999,80.68,1200600,80.278717
"1190",80.760002,80.889999,79.720001,79.970001,792200,79.572249
"1191",79.510002,80.129997,78.989998,79.949997,1163800,79.552344
"1192",80,81.489998,79.75,80.650002,1523600,80.248867
"1193",80.07,81.519997,80.029999,80.860001,1396300,80.457822
"1194",80.809998,80.809998,80,80.339996,960200,79.940404
"1195",80.029999,80.260002,79.209999,79.440002,1167300,79.044886
"1196",79.440002,79.900002,79.199997,79.269997,666300,78.875726
"1197",79.5,80.419998,79.449997,80.279999,774800,79.880705
"1198",80.25,80.550003,79.690002,80.360001,597900,79.960309
"1199",80.5,80.849998,79.470001,80.230003,1610300,79.830958
"1200",80,80.5,79.779999,80.209999,727400,79.811053
"1201",80.25,80.779999,79.18,80.489998,959000,80.089659
"1202",80.550003,81.290001,80.260002,81.199997,765500,80.796127
"1203",81.279999,82.419998,81.160004,82.32,1163700,81.910559
"1204",82,83.160004,81.57,81.989998,1009000,81.582199
"1205",81.779999,82.339996,81.589996,81.629997,724400,81.223988
"1206",81.510002,81.599998,79.849998,79.870003,980200,79.472748
"1207",79.550003,79.720001,78.690002,79.139999,1102600,78.746375
"1208",78.940002,80.110001,78.730003,79.730003,676600,79.333445
"1209",79.940002,80.540001,79.660004,80.019997,1052400,79.621996
"1210",79.699997,81.349998,79.529999,80.32,1168400,79.920507
"1211",80.230003,80.260002,79.059998,79.550003,1009100,79.15434
"1212",79.550003,80.139999,79.089996,79.959999,1105000,79.562297
"1213",79.650002,80.800003,79.25,80.290001,987400,79.890657
"1214",80.269997,80.760002,79.82,79.860001,548000,79.462795
"1215",79.989998,80.779999,79.75,80.5,1237800,80.099612
"1216",80.629997,80.919998,79.68,80.010002,1037100,79.612051
"1217",80.18,80.800003,79.940002,80.239998,613500,79.840903
"1218",80,80.809998,79.709999,80.050003,770500,79.651853
"1219",79.82,80.040001,78.739998,79.190002,876600,78.79613
"1220",79.470001,79.940002,78.07,78.160004,1064900,77.771254
"1221",78.089996,78.690002,77.809998,78.5,1041000,78.109559
"1222",77.949997,78.110001,76.330002,76.43,2086800,76.049855
"1223",76.879997,76.900002,76.25,76.699997,1054100,76.318509
"1224",76.860001,77.82,76.860001,77.610001,1018300,77.223986
"1225",77.470001,78.029999,77.040001,78.010002,793200,77.621998
"1226",78,78.809998,77.959999,78.489998,670000,78.099607
"1227",78.669998,78.669998,78.089996,78.160004,589700,77.771254
"1228",78.5,78.940002,77.080002,77.120003,923400,76.736426
"1229",76.739998,77.669998,76.080002,77.339996,1144200,76.955325
"1230",77.150002,77.370003,76.209999,76.620003,1139700,76.238913
"1231",76.290001,76.529999,75.269997,75.559998,1855100,75.18418
"1232",75.43,76.230003,75.43,76.099998,1717700,75.721495
"1233",76.260002,76.330002,75.75,76.040001,1263000,75.661796
"1234",75.980003,76.379997,75.339996,75.43,1005500,75.054829
"1235",75.57,75.879997,74.620003,75.440002,1157200,75.064781
"1236",75.599998,77.07,75.459999,76.779999,1379900,76.398113
"1237",77.43,78.040001,77.029999,77.269997,1158400,76.885674
"1238",77.190002,77.480003,76.940002,76.970001,912800,76.58717
"1239",76.519997,77.389999,76.360001,76.940002,1060300,76.557321
"1240",76.739998,77.040001,75.739998,76.169998,1157500,75.791146
"1241",75.849998,75.919998,73.730003,74.150002,3540500,73.781197
"1242",74.589996,75.330002,73.540001,74.800003,3855600,74.427965
"1243",74.900002,75.209999,74.330002,75.160004,1586700,74.786175
"1244",75.220001,75.379997,74.349998,74.470001,1309700,74.099605
"1245",74.540001,74.910004,74.150002,74.709999,1114800,74.338409
"1246",74.470001,75.5,74.18,75.330002,1109600,74.955328
"1247",75.330002,76.010002,75.010002,75.230003,1073900,74.855827
"1248",75.529999,76.790001,74.290001,74.389999,2050100,74.020001
"1249",74.050003,74.339996,73.389999,73.980003,1218100,73.980003
"1250",74.110001,74.330002,73.419998,73.629997,1216300,73.629997
"1251",73.510002,73.720001,72.510002,72.639999,1502900,72.639999
"1252",72.650002,73.860001,72.639999,73.25,1396000,73.25
"1253",73.040001,74.690002,73.040001,73.559998,1729800,73.559998
"1254",73.589996,74.510002,73.510002,74.279999,940500,74.279999
"1255",72.739998,74.120003,72.010002,73.32,1330500,73.32
"1256",73.25,73.849998,73,73.580002,1044000,73.580002
"1257",73.5,73.970001,73.25,73.389999,860300,73.389999
"1258",73.410004,73.720001,72.919998,73.160004,900200,73.160004
"1259",73.610001,73.730003,73.209999,73.610001,646500,73.610001
