"","TIF.Open","TIF.High","TIF.Low","TIF.Close","TIF.Volume","TIF.Adjusted"
"903",91.199997,92.769997,90.919998,92.010002,1233700,89.848889
"904",93,93.209999,89.699997,90.360001,2508400,88.237642
"905",90.300003,90.480003,86.849998,87.440002,2279500,85.386229
"906",88.019997,88.970001,87.800003,88.25,1469300,86.177201
"907",88.57,89.400002,88.139999,88.440002,1058700,86.362741
"908",88.279999,88.290001,87.110001,87.760002,1113700,85.698712
"909",87.690002,88.389999,86.580002,86.709999,1556400,84.673371
"910",87.199997,87.580002,86.139999,86.360001,1230800,84.331594
"911",86.080002,87.239998,85.809998,87.190002,996800,85.142101
"912",86.589996,87.010002,85.519997,85.830002,1228000,83.814043
"913",85.209999,85.330002,83.089996,83.129997,1707000,81.177456
"914",83.629997,83.989998,81.639999,82.489998,1665700,80.552489
"915",82.639999,84.589996,82.639999,84.059998,1207300,82.085613
"916",83.620003,84.610001,82.580002,82.639999,1482400,80.698967
"917",83.330002,84.080002,83.010002,83.68,783700,81.714541
"918",82.419998,83.709999,82.239998,83.190002,823600,81.236052
"919",82.980003,83.209999,80.379997,80.879997,1635600,78.980304
"920",81.529999,83.43,81.529999,82.400002,1347300,80.464606
"921",82.510002,85.43,82.290001,84.970001,2281700,82.974242
"922",85,86.330002,85,86.260002,1482700,84.233944
"923",86.5,87.5,86.059998,87.150002,1268800,85.103039
"924",87.230003,87.25,86.410004,87.029999,678100,84.985855
"925",87.120003,87.550003,86.93,87.209999,733300,85.161628
"926",87.599998,87.779999,86.989998,87.110001,914700,85.063978
"927",86.989998,89.309998,86.989998,88.529999,1015900,86.450623
"928",88.239998,88.589996,87.650002,88.160004,642600,86.089319
"929",88.160004,88.870003,87.900002,88.599998,520700,86.518979
"930",88.809998,89.480003,88.279999,88.389999,806000,86.313912
"931",88.400002,89.5,88.089996,89.440002,676000,87.339253
"932",89.43,89.650002,89,89.279999,552300,87.183007
"933",89.599998,91,89.339996,90.5,1086900,88.374354
"934",90.459999,90.949997,90.120003,90.769997,1016800,88.638009
"935",91.099998,92.489998,90.830002,91.870003,1263300,89.712178
"936",91.949997,93.279999,91.650002,93.099998,1207700,90.913284
"937",93.050003,93.970001,92.529999,93.25,1061500,91.059762
"938",92.160004,92.379997,91.089996,92.139999,1692400,89.975833
"939",92.959999,93.949997,92.949997,93.339996,777000,91.147645
"940",93.309998,93.510002,92.800003,93.059998,687600,90.874222
"941",94.879997,94.879997,92.599998,93.279999,1909600,91.089056
"942",93.690002,94.739998,93.5,93.809998,655000,91.606607
"943",93.769997,93.800003,92.349998,93.470001,1051100,91.274596
"944",93.389999,93.910004,92.089996,92.459999,842600,90.288317
"945",92.080002,92.690002,91.629997,92.489998,914400,90.317611
"946",92.849998,93.139999,91.879997,92.239998,1963900,90.073483
"947",91.669998,92.370003,91.620003,91.900002,2774800,89.741472
"948",92.309998,92.669998,91.400002,92.309998,1047200,90.141838
"949",92.339996,93.199997,91.949997,92.669998,759600,90.827923
"950",92.669998,93.279999,91.919998,92.790001,1039100,90.945541
"951",92.529999,92.839996,90.830002,91.169998,2342000,89.35774
"952",90.199997,93.849998,89.339996,90.730003,4537300,88.926491
"953",89.32,90.07,86.699997,87.230003,2878200,85.496064
"954",87.360001,87.660004,85.610001,86.489998,1594600,84.770768
"955",86.5,86.959999,85.370003,85.370003,1502100,83.673036
"956",85.419998,85.660004,84.470001,84.980003,1067900,83.290789
"957",84.989998,85.739998,84.760002,85.050003,883700,83.359397
"958",85.559998,86.510002,85.5,86.150002,1314900,84.43753
"959",86.510002,88.169998,86.339996,87.940002,1397000,86.191949
"960",88.190002,89.120003,87.760002,88.800003,1503900,87.034855
"961",88.699997,89.120003,88.139999,88.620003,1371200,86.858433
"962",88.919998,89.059998,86.769997,87.339996,1280700,85.60387
"963",86.879997,86.879997,84.900002,85.449997,1298900,83.75144
"964",85.5,86.629997,85.080002,86.410004,1009600,84.692364
"965",86.699997,88,86.349998,87.68,981300,85.937116
"966",87.809998,88.300003,86.260002,86.32,833800,84.604149
"967",85.760002,85.760002,84.199997,84.540001,1298100,82.859532
"968",85.370003,85.889999,84.190002,84.82,1110200,83.133965
"969",85.599998,86.800003,84.120003,86.029999,1696100,84.319912
"970",86.610001,87.510002,86.580002,86.940002,700400,85.211827
"971",86.769997,87.220001,86.300003,86.650002,644300,84.927591
"972",86.709999,87.290001,86.480003,86.629997,475600,84.907984
"973",86.910004,88.800003,86.699997,88.139999,910900,86.387971
"974",88.019997,88.889999,87.68,87.900002,990900,86.152744
"975",88.25,89,87.470001,88.370003,734800,86.613402
"976",88.089996,88.370003,86.860001,87.110001,727500,85.378446
"977",87.610001,87.610001,84.610001,85.449997,1650300,83.75144
"978",85.5,87.489998,85.279999,87.339996,1245100,85.60387
"979",87.339996,87.75,86.889999,87.489998,854400,85.75089
"980",87.449997,88.360001,87.040001,88.120003,719900,86.368372
"981",87.989998,89.5,87.989998,88.410004,520300,86.652608
"982",87.800003,88.260002,86.690002,87.800003,763500,86.054733
"983",87.440002,87.540001,86.669998,86.730003,655200,85.006002
"984",86.900002,87.32,85.75,86.709999,478800,84.986396
"985",87.589996,90.43,87.589996,88.900002,1111200,87.132866
"986",89,89.709999,88.349998,89.360001,616900,87.583721
"987",89.580002,90.239998,89.529999,89.629997,548800,87.848351
"988",89.599998,90.349998,89.360001,89.699997,937600,87.916959
"989",89.5,89.940002,89.279999,89.309998,656300,87.534712
"990",88.910004,89.120003,87.120003,88.169998,928300,86.417373
"991",88.169998,90.809998,88.07,90.480003,1407400,88.681461
"992",90.190002,91.209999,90.190002,90.75,629100,88.94609
"993",90.800003,90.830002,87.989998,88.230003,1788000,86.476186
"994",95.769997,97.400002,95.029999,96.300003,5924800,94.385772
"995",96.010002,97.5,95.959999,96.550003,2157100,94.630802
"996",97.339996,97.339996,95.5,96.589996,1164200,94.670001
"997",97.139999,98.160004,97.139999,97.919998,998400,95.973565
"998",97.699997,98.339996,96.660004,97.779999,1107900,95.836348
"999",98.050003,99.190002,97.779999,99.129997,1337900,97.159512
"1000",99.400002,99.68,98.709999,99.410004,1372800,97.433952
"1001",99.650002,99.650002,98.400002,99.150002,821500,97.179118
"1002",98.650002,99.589996,98.470001,99.25,998700,97.277129
"1003",99.07,100,99.029999,99.980003,933600,97.992622
"1004",100,100.010002,99.089996,99.68,889700,97.698582
"1005",99.760002,100.330002,99.239998,100.220001,1074500,98.227849
"1006",100.360001,100.949997,100.07,100.410004,996000,98.414075
"1007",100.120003,100.919998,99.919998,100.580002,632900,98.580694
"1008",100.099998,100.220001,99.5,99.879997,493300,97.894604
"1009",99.900002,99.959999,98.57,98.949997,745100,96.98309
"1010",98.940002,99.199997,98.580002,99.029999,541900,97.061501
"1011",99.019997,99.57,98.519997,99.330002,546900,97.355541
"1012",99.110001,100.099998,98.879997,99.809998,552200,97.825995
"1013",99.139999,99.959999,98.660004,99.900002,640500,98.288421
"1014",99.849998,100.010002,98.900002,99.279999,677800,97.67842
"1015",99.970001,99.970001,99.379997,99.650002,1125600,98.042454
"1016",99.489998,100,99.470001,99.870003,484200,98.258906
"1017",99.580002,99.730003,98.949997,99.32,641500,97.717776
"1018",99.199997,100.099998,99,99.830002,912700,98.21955
"1019",99.93,100,99.199997,99.980003,794700,98.367132
"1020",99.800003,100.650002,99.690002,100.510002,710300,98.888581
"1021",100.389999,100.610001,99.849998,100.25,530300,98.632773
"1022",100.419998,102.470001,100.419998,101.980003,982800,100.334868
"1023",101.75,102.5,101.550003,102.050003,991500,100.403739
"1024",102.25,103.379997,102.040001,102.830002,626200,101.171155
"1025",102.370003,102.370003,101.839996,102.18,700200,100.531639
"1026",101.980003,101.980003,100.68,101.010002,671400,99.380515
"1027",101.269997,102.620003,101.110001,102.57,675800,100.915347
"1028",100.919998,101.650002,100.730003,101.5,652700,99.862608
"1029",101.449997,101.449997,100.690002,101.239998,388500,99.606801
"1030",101.75,101.75,100.779999,101.029999,396200,99.400189
"1031",100.669998,101.25,100.220001,101.110001,680100,99.4789
"1032",101.449997,101.5,99.790001,100.139999,611400,98.524547
"1033",99.839996,99.959999,98.400002,98.550003,572600,96.960201
"1034",98.730003,99.769997,98.129997,99.68,511900,98.071969
"1035",99.050003,99.889999,98.610001,99.089996,462600,97.491483
"1036",99.25,99.720001,98.910004,99.519997,579500,97.914546
"1037",99.739998,99.739998,98.989998,99.279999,413100,97.67842
"1038",99.400002,100.589996,99.349998,100.25,969300,98.632773
"1039",99.75,100.459999,99.050003,99.330002,865600,97.727616
"1040",99.349998,99.779999,98.040001,98.25,888700,96.665037
"1041",98.269997,98.470001,97.57,97.599998,1033600,96.025521
"1042",98.099998,99.809998,97.730003,99.669998,1593500,98.062128
"1043",98.510002,99.110001,97.470001,97.610001,1066100,96.035362
"1044",97.43,98.019997,96.440002,96.82,903700,95.258106
"1045",97.059998,97.93,96.389999,97.489998,680500,95.917295
"1046",97.050003,98.080002,96.959999,97.150002,476500,95.582784
"1047",96.540001,98.230003,96.510002,97.790001,580900,96.212459
"1048",98.199997,98.349998,96.839996,97.059998,511100,95.494232
"1049",97.379997,99.150002,97.050003,99,548900,97.402938
"1050",99.419998,99.669998,98.68,99.32,396100,97.717776
"1051",99.110001,99.889999,98.75,99.550003,662700,97.944069
"1052",98.769997,98.849998,95.379997,96.980003,2708500,95.415528
"1053",97.279999,97.360001,96.809998,96.989998,641700,95.425361
"1054",97.089996,97.419998,95.720001,96.510002,914400,94.953109
"1055",97.230003,98.25,97,98.110001,698900,96.527296
"1056",98.010002,99.169998,98.010002,99.089996,608000,97.491483
"1057",98.709999,99.610001,98.419998,99.470001,466600,97.865357
"1058",99.760002,100.639999,99.199997,99.220001,868700,97.61939
"1059",99.410004,100.589996,99.07,100.540001,707000,98.918096
"1060",100.959999,101.739998,100.07,100.230003,777200,98.613099
"1061",100.510002,101.620003,99.779999,100.769997,1837900,99.144381
"1062",104.610001,105.660004,101.139999,101.75,4638500,100.108575
"1063",101.25,102.199997,100.400002,101.639999,1155300,100.000349
"1064",101.620003,101.910004,100.830002,100.940002,760500,99.311645
"1065",101.330002,102.150002,101.120003,101.68,887400,100.039705
"1066",102.139999,102.379997,100.510002,100.860001,1117200,99.232933
"1067",101.110001,103.220001,101.040001,102.639999,1394300,100.984217
"1068",102.370003,103.580002,101.18,103.470001,906600,101.80083
"1069",103.129997,103.459999,102.230003,102.540001,1164700,100.885832
"1070",102.199997,102.5,101.57,101.599998,662300,99.960994
"1071",100.410004,101.290001,100.290001,101.089996,794000,99.459219
"1072",100.68,101.220001,100.440002,101.18,611500,99.547771
"1073",101.470001,101.599998,100.620003,101.150002,690500,99.518256
"1074",100.919998,100.970001,100.010002,100.709999,985000,99.085352
"1075",100.440002,101.879997,100.010002,101.410004,927600,99.774064
"1076",101.389999,101.459999,100.089996,100.230003,1510200,98.613099
"1077",100.339996,100.339996,99.709999,99.989998,852200,98.751358
"1078",100.529999,100.639999,99.330002,99.550003,1057300,98.316814
"1079",98.82,98.900002,96.440002,97.019997,1293400,95.818148
"1080",97,97.25,95.879997,95.989998,940100,94.800909
"1081",96,98.580002,95.949997,98.5,1256300,97.279818
"1082",98.43,98.900002,97.400002,97.489998,996300,96.282328
"1083",97.690002,98.720001,97.650002,98.139999,549300,96.924277
"1084",96.709999,97.970001,96.699997,97.360001,716100,96.153941
"1085",97.589996,97.720001,95.650002,96.309998,1313300,95.116945
"1086",96.209999,96.290001,94.089996,94.330002,1967400,93.161476
"1087",94.709999,95.559998,93.110001,95.050003,1378700,93.872558
"1088",95.550003,95.669998,94.800003,95.150002,1048400,93.971318
"1089",95.360001,96.57,95,95.150002,1000900,93.971318
"1090",94.400002,94.550003,93.169998,93.589996,1565700,92.430638
"1091",93.839996,95.129997,93.099998,94.989998,1021900,93.813297
"1092",94.860001,95.279999,91.870003,92.629997,1357400,91.482531
"1093",92.580002,92.940002,91.470001,91.489998,1376000,90.356653
"1094",91.5,91.510002,89.07,89.209999,1192500,88.104898
"1095",89.5,89.989998,88.629997,88.860001,1193300,87.759236
"1096",87.669998,88.68,85.690002,87.769997,1750600,86.682734
"1097",87.589996,91.43,86.410004,90.720001,1926400,89.596195
"1098",91.5,91.709999,88.650002,88.839996,1908300,87.739479
"1099",88.82,91.139999,88.330002,91.029999,1391300,89.902353
"1100",91.889999,93.25,91.519997,93.209999,770800,92.055348
"1101",93.5,94.379997,92.690002,93,1085500,91.84795
"1102",93.900002,95.169998,93.629997,94.400002,1532100,93.230609
"1103",94.199997,94.849998,93.099998,94.440002,807600,93.270114
"1104",94.239998,94.629997,93.720001,94.43,388900,93.260236
"1105",94.440002,94.809998,93.43,94.739998,770500,93.566394
"1106",94.639999,95.540001,94.019997,94.760002,602700,93.58615
"1107",94.669998,95.940002,94.040001,95.260002,505100,94.079956
"1108",96.639999,96.970001,95.610001,96.120003,761400,94.929303
"1109",96.279999,96.93,95.720001,96.339996,656600,95.146572
"1110",95.059998,95.730003,94,94.339996,1131600,93.171347
"1111",95.110001,95.75,94.830002,95.720001,672700,94.534257
"1112",96.010002,98.150002,96.010002,98,1112900,96.786012
"1113",97.800003,99.5,97.620003,98.860001,1128000,97.635359
"1114",98.75,99.900002,98.459999,99.580002,783100,98.346441
"1115",99.879997,100.300003,99.519997,99.940002,524500,98.701982
"1116",99.660004,103,99.309998,102.889999,1404800,101.615436
"1117",102.730003,103.800003,101.660004,103.309998,1274300,102.030231
"1118",103.300003,103.709999,102.18,102.389999,781800,101.12163
"1119",102.18,102.639999,101.410004,101.779999,667100,100.519185
"1120",101.519997,102.650002,101.239998,102.019997,660200,100.75621
"1121",101.699997,102.849998,101.330002,102.690002,949000,101.417916
"1122",102.360001,104.330002,102.010002,104.279999,672800,102.988216
"1123",104.949997,105.239998,102.940002,103.910004,1300200,102.622805
"1124",104,105.209999,103.349998,105.010002,2826900,103.709177
"1125",109.18,110.599998,106.220001,107.599998,3736500,106.267089
"1126",107.599998,107.800003,105.75,106.209999,1560600,104.894309
"1127",106.540001,108.379997,106.339996,107.919998,823700,106.583125
"1128",107.279999,107.360001,106.300003,106.800003,1389400,105.477004
"1129",106.849998,107.669998,106.669998,107.400002,1196700,106.06957
"1130",106.980003,107.550003,106.510002,107.190002,1502400,105.862172
"1131",106.879997,107.809998,106.68,107.330002,838600,106.000437
"1132",107.269997,107.480003,106.349998,107.459999,634000,106.128824
"1133",107.389999,107.699997,105.93,106.300003,772100,104.983198
"1134",105.199997,106.260002,103.709999,106.209999,816100,104.894309
"1135",106.160004,106.449997,103.760002,103.919998,879800,102.632675
"1136",104.25,106.449997,104.129997,104.709999,781100,103.41289
"1137",104.309998,105.589996,103.620003,104.07,688600,102.780819
"1138",104.550003,105.809998,102.550003,104.129997,1167200,102.840073
"1139",104.040001,104.080002,101.769997,101.830002,1252000,100.568569
"1140",102.330002,104.400002,101.18,104.190002,1346100,102.899335
"1141",102.970001,105.510002,102.970001,103.620003,1665800,102.711003
"1142",104.279999,104.279999,102.900002,103.57,1563700,102.661439
"1143",104.07,104.779999,103.400002,103.900002,1613300,102.988546
"1144",104.389999,107.349998,104,106.989998,1308200,106.051435
"1145",107.18,108.050003,107.029999,107.269997,430700,106.328978
"1146",107.279999,108.190002,107.019997,107.57,1024100,106.626349
"1147",107.360001,109,107,108.669998,752000,107.716698
"1148",108.089996,108.580002,106.980003,107.419998,694400,106.477663
"1149",107.830002,108.220001,106.739998,106.860001,518200,105.922578
"1150",106.629997,107.879997,104.690002,105.5,641000,104.574508
"1151",103.769997,104.620003,102.980003,103.75,1421200,102.83986
"1152",103.769997,103.790001,100.769997,102.169998,1076700,101.273719
"1153",103.739998,105.239998,103.010002,105.18,940000,104.257316
"1154",105.68,106.519997,104.330002,105.139999,1001000,104.217666
"1155",104.949997,104.959999,102.720001,103.449997,1082000,102.542489
"1156",92.699997,93.730003,87.5,89.010002,9989200,88.229168
"1157",89.709999,90.379997,85.5,86.300003,5277500,85.542942
"1158",85.480003,86.809998,85.150002,86.739998,2400500,85.979077
"1159",86.940002,87.470001,85.639999,85.699997,1817000,84.948199
"1160",85.800003,88.470001,85.699997,88.400002,2211600,87.624518
"1161",89.900002,90.540001,88.900002,89.940002,2358700,89.15101
"1162",89.870003,91.080002,89.470001,89.980003,1261400,89.19066
"1163",90.25,91.129997,89.860001,90.970001,1029500,90.171973
"1164",91.139999,91.400002,90.43,91.080002,1137300,90.281009
"1165",90.730003,91.470001,90.5,91.050003,1183600,90.251273
"1166",90.199997,90.849998,89.949997,90.290001,1183900,89.497938
"1167",90.68,90.889999,88.599998,88.690002,1074600,87.911975
"1168",88.699997,89.379997,87.610001,89.110001,948600,88.328289
"1169",88.209999,88.370003,86.120003,86.639999,1859800,85.879956
"1170",86.620003,87.279999,85.599998,87.120003,1541200,86.355748
"1171",88.279999,90.07,88.080002,90,1064800,89.210481
"1172",89.379997,89.480003,88.18,88.419998,1189700,87.64434
"1173",88.669998,89.470001,87.839996,87.980003,1440500,87.208205
"1174",88.379997,88.629997,86.190002,86.620003,1488200,85.860135
"1175",86.620003,87.809998,86.620003,87.629997,926800,86.861269
"1176",88.029999,89.75,87.800003,89.669998,1061800,88.883374
"1177",89.690002,89.919998,87.529999,87.690002,1195900,86.920748
"1178",87.989998,88.5,87.32,88.099998,1181500,87.327147
"1179",88.580002,90.18,88.370003,89.050003,1087300,88.268818
"1180",89.260002,89.860001,88.879997,89.349998,738700,88.566182
"1181",88.879997,89.989998,88.800003,89.300003,875000,88.516625
"1182",89.339996,89.599998,88.410004,88.650002,1122900,87.872325
"1183",88.599998,90.43,88.510002,90.199997,1604600,89.408724
"1184",90.220001,90.650002,89.169998,89.989998,858000,89.200567
"1185",90.139999,90.400002,88.959999,89.519997,618400,88.734688
"1186",89.599998,89.989998,89.459999,89.760002,1037600,88.972589
"1187",89.860001,90.139999,88.510002,88.699997,1264900,87.921882
"1188",88.860001,89.32,88,88.220001,1026900,87.446097
"1189",88.449997,90.830002,88.010002,90.599998,1044400,89.805216
"1190",89.550003,90.029999,88.25,88.940002,1208300,88.159782
"1191",89.410004,89.410004,86.43,86.790001,2700100,86.028641
"1192",87,87.410004,86.5,86.980003,1985000,86.216977
"1193",86.769997,87.489998,84.900002,85.169998,3302800,84.42285
"1194",85.290001,85.5,83.720001,84.410004,3736300,83.669523
"1195",83.75,84.410004,82.75,83.440002,2020300,82.708031
"1196",84.699997,85.400002,83.300003,84.199997,2024000,83.461358
"1197",84.900002,87,84.870003,86.300003,1813400,85.542942
"1198",86.209999,86.410004,84.760002,85.790001,1283400,85.037414
"1199",86.220001,86.860001,85.379997,85.769997,1814700,85.017585
"1200",85.68,85.790001,84.580002,84.980003,1996500,84.234522
"1201",84.690002,85.540001,83.870003,85.449997,2895900,85.080841
"1202",85.449997,86.68,84.720001,86.370003,2552200,85.996872
"1203",83.169998,85.830002,82.75,82.93,7938700,82.571731
"1204",82.690002,88.550003,82.639999,87.739998,5050400,87.360948
"1205",87.739998,88.68,87.260002,88.050003,1901200,87.669614
"1206",88.080002,89.440002,87.949997,88.059998,2298000,87.679566
"1207",87.830002,87.93,86.139999,86.290001,1643000,85.917216
"1208",86.739998,86.839996,85.830002,86.480003,1075500,86.106397
"1209",86.720001,89.160004,86.57,88.589996,1441200,88.207275
"1210",88.959999,89.360001,87.919998,88.010002,1756000,87.629786
"1211",87.599998,87.650002,85.849998,86.129997,1710100,85.757903
"1212",86.260002,87.32,86.160004,86.809998,1181600,86.434966
"1213",87.559998,88.809998,87.190002,88.459999,1455300,88.077839
"1214",88.300003,89.290001,87.959999,88.019997,844600,87.639738
"1215",88.209999,89.419998,88.209999,89.410004,1013500,89.02374
"1216",89.199997,89.769997,88.660004,89.279999,860200,88.894296
"1217",89.279999,89.970001,89.150002,89.449997,726200,89.06356
"1218",89.760002,90.519997,88.989998,89.080002,944800,88.695163
"1219",88.709999,89.059998,87.220001,87.400002,884800,87.022421
"1220",87.209999,88.129997,87.010002,87.419998,672000,87.042331
"1221",87.099998,87.260002,85.57,85.739998,1445600,85.369589
"1222",85.160004,85.309998,84.389999,84.589996,1274200,84.224555
"1223",84.949997,85.5,84.610001,84.870003,974400,84.503352
"1224",84.93,85.370003,83.629997,84.150002,1277500,83.786461
"1225",84.389999,85.239998,84.220001,85.099998,1656600,84.732354
"1226",85.239998,86.779999,85.239998,86.510002,831500,86.136266
"1227",86.559998,87.300003,86.190002,87.120003,683700,86.743632
"1228",87.190002,87.5,85.830002,85.970001,1133300,85.598598
"1229",85.68,86.519997,85.209999,86.419998,878200,86.046651
"1230",85.940002,88.040001,85.699997,86.940002,2094400,86.564409
"1231",86.860001,87.800003,86.760002,87.480003,1567500,87.102077
"1232",87.660004,89.370003,87.43,89.169998,1272300,88.784771
"1233",89.230003,89.489998,88.610001,88.800003,795700,88.416374
"1234",88.809998,89.360001,88.540001,88.809998,1278100,88.426326
"1235",88.889999,88.959999,86.660004,86.980003,1301900,86.604237
"1236",87.540001,88.160004,87.050003,87.980003,873700,87.599917
"1237",88.470001,88.980003,88.379997,88.650002,830600,88.267021
"1238",88.410004,88.68,87.330002,87.470001,1018300,87.092118
"1239",86.989998,88.419998,86.970001,88.019997,994800,87.639738
"1240",87.959999,87.989998,86.760002,86.93,1024500,86.55445
"1241",87.220001,87.220001,84.849998,85.540001,2028300,85.170456
"1242",85.620003,87.099998,85.459999,86.519997,1429000,86.146218
"1243",86.489998,86.860001,85.949997,86.639999,747800,86.265702
"1244",87.029999,87.239998,85.589996,86.410004,791300,86.0367
"1245",86.709999,87.129997,86.239998,86.410004,823300,86.0367
"1246",86.239998,87.370003,85.93,86.900002,1859900,86.524581
"1247",87.169998,87.519997,86.809998,86.910004,1396100,86.53454
"1248",87.110001,87.629997,84.830002,85.529999,2388200,85.160497
"1249",92.389999,96.330002,92.32,94.540001,7246700,94.131574
"1250",94.300003,94.800003,93.720001,94.629997,2500700,94.221182
"1251",94.629997,94.800003,93.580002,93.730003,1665900,93.325076
"1252",94,94.370003,93.059998,93.779999,979600,93.374856
"1253",93.410004,94.519997,93.07,94.019997,661800,93.613817
"1254",94.389999,94.559998,93.639999,93.919998,1317500,93.51425
"1255",93.5,93.989998,92.599998,92.860001,1337400,92.458832
"1256",92.849998,93.360001,92.300003,92.870003,893800,92.468791
"1257",92.959999,93.290001,92.169998,92.190002,839400,91.791728
"1258",92,92.370003,91.449997,92.07,744400,91.672244
"1259",92.57,93.5,92.059998,93.110001,814800,92.707752
