"","YUM.Open","YUM.High","YUM.Low","YUM.Close","YUM.Volume","YUM.Adjusted"
"903",74.910004,75.5,74.75,75.050003,3773100,72.72941
"904",75.400002,75.910004,74.760002,75.019997,2582200,72.700331
"905",75.010002,75.120003,73.32,73.410004,3475800,71.14012
"906",73.519997,74.129997,73.150002,73.230003,4471300,70.965686
"907",73.239998,73.800003,72.980003,73.169998,3164800,71.26762
"908",73.25,73.830002,72.25,72.300003,3788300,70.420244
"909",72.43,72.660004,71.870003,72.099998,3712500,70.22544
"910",72.709999,72.860001,70.989998,71.150002,3653100,69.300142
"911",71.620003,71.919998,71.110001,71.339996,3162000,69.485197
"912",70.540001,70.68,69.32,69.800003,4642700,67.985243
"913",69.32,69.779999,68.82,68.82,4187500,67.030719
"914",68.790001,68.910004,67.059998,67.839996,4665400,66.076195
"915",68.089996,68.599998,67.849998,68.199997,3121300,66.426836
"916",67.75,67.919998,65.870003,66.510002,6878700,64.78078
"917",66.849998,66.980003,66.169998,66.599998,4370800,64.868437
"918",66.129997,67.589996,65.830002,67.150002,5387300,65.40414
"919",67.360001,68.059998,65.839996,66.160004,6752200,64.439881
"920",71.589996,72.580002,70.550003,72.059998,14147200,70.186479
"921",71.75,71.75,69.839996,70.540001,5688000,68.706001
"922",70.690002,71.860001,70.550003,71.169998,3405400,69.319619
"923",71.589996,72.440002,71.449997,71.730003,2850500,69.865064
"924",72,72.800003,71.669998,72.760002,3632300,70.868284
"925",72.949997,73.629997,72.699997,73.209999,3586400,71.306581
"926",73.339996,73.760002,73.230003,73.510002,3034100,71.598784
"927",73.050003,73.889999,72.860001,73.82,2212800,71.900722
"928",73.5,73.900002,73.099998,73.419998,2894100,71.51112
"929",73.400002,73.739998,72.970001,73.239998,2810500,71.3358
"930",73.540001,74.059998,72.769997,72.82,2245400,70.926721
"931",72.900002,73.32,72.449997,72.980003,1986200,71.082565
"932",72.940002,73.220001,72.370003,72.849998,2099800,70.95594
"933",72.870003,73.400002,72.739998,72.970001,1799600,71.072823
"934",73,73.800003,72.519997,73.279999,2259000,71.374761
"935",73.349998,73.739998,73.040001,73.389999,2520700,71.481901
"936",73.389999,74.169998,73.379997,73.790001,2142400,71.871503
"937",73.830002,74.339996,73.400002,74.080002,2375500,72.153964
"938",73.339996,73.760002,72.699997,73.610001,2419000,71.696183
"939",74.489998,74.889999,74.360001,74.639999,2666200,72.699402
"940",74.93,74.959999,74.330002,74.809998,1943100,72.864981
"941",75.760002,77.75,75.75,77.290001,5267600,75.280505
"942",77.379997,77.690002,76.510002,77.160004,2955800,75.153888
"943",76.889999,77.440002,76.529999,77.400002,2419700,75.387646
"944",77.349998,77.949997,77,77.330002,2336400,75.319466
"945",77.019997,77.339996,76.830002,77.120003,1988200,75.114927
"946",77.239998,77.5,75.599998,75.830002,2356500,73.858465
"947",75.400002,76.199997,75.029999,75.080002,3323400,73.127965
"948",75.419998,75.790001,74.93,75.120003,3192300,73.166926
"949",75.18,75.709999,74.93,75.059998,1942900,73.108481
"950",75.279999,75.540001,73.669998,74.199997,1994400,72.27084
"951",74.480003,75.559998,74.169998,75.25,2898400,73.293543
"952",76,76.699997,75.230003,75.269997,2980700,73.31302
"953",75.220001,75.279999,74.18,74.529999,2097100,72.592262
"954",74.93,74.970001,73.57,73.779999,2863700,71.861761
"955",74.029999,74.650002,73.889999,74.169998,3356900,72.241621
"956",73.949997,74.129997,72.230003,73.199997,3924900,71.296839
"957",73.489998,74.440002,73.410004,74.199997,2276900,72.27084
"958",74.93,75.559998,74.510002,75.389999,3301600,73.429903
"959",75.510002,76.25,75.510002,76.059998,2731500,74.082481
"960",77.910004,77.910004,76.330002,77.110001,3842400,75.105185
"961",77.480003,77.599998,76.129997,76.440002,2755000,74.452606
"962",76.809998,76.870003,75.110001,75.440002,2608100,73.478606
"963",75.25,75.690002,74.629997,75.230003,3282400,73.274066
"964",74.93,76.639999,74.709999,76.309998,4548400,74.325981
"965",76.110001,77.07,76.010002,76.809998,3458000,75.177491
"966",76.739998,76.910004,74.739998,75.190002,3345800,73.591927
"967",74.900002,75.169998,74.269997,74.370003,2522900,72.789356
"968",74.830002,75.559998,74.769997,75.43,2577000,73.826824
"969",75.650002,76.260002,74.760002,75.470001,2499900,73.865975
"970",76.269997,76.879997,75.830002,76.860001,2598200,75.226432
"971",76.650002,77.110001,76.18,76.339996,2596200,74.717479
"972",75.449997,76.099998,75.139999,76.010002,2674300,74.394499
"973",76.230003,77.639999,76.099998,77.480003,5054100,75.833257
"974",79.650002,79.699997,75.279999,76.809998,7573400,75.177491
"975",77.480003,77.5,75.769997,76.790001,2355000,75.15792
"976",76.610001,77.870003,76.470001,77.669998,3893400,76.019214
"977",78.080002,78.089996,77,77.690002,3828900,76.038793
"978",77.809998,77.900002,76.860001,76.980003,2977500,75.343884
"979",76.879997,77.019997,76.239998,76.989998,1890700,75.353666
"980",76.919998,76.980003,75.870003,76.25,3025400,74.629396
"981",76.449997,76.959999,76.139999,76.199997,2327200,74.580456
"982",76.010002,76.410004,75.510002,76.300003,1591500,74.678336
"983",76.279999,76.949997,75.830002,75.849998,1978100,74.237896
"984",76.129997,76.199997,75.449997,75.769997,2090400,74.159594
"985",75.769997,76.459999,75.720001,75.940002,2611300,74.325987
"986",76.279999,76.349998,75.489998,76.330002,1558000,74.707697
"987",76.43,76.620003,75.870003,76.129997,2430400,74.511944
"988",76.650002,76.849998,76.260002,76.470001,1817400,74.844721
"989",76.629997,76.830002,75.650002,75.860001,1342200,74.247685
"990",75.919998,76.029999,74.07,74.870003,3177400,73.278729
"991",74.720001,75,74.389999,74.809998,2135900,73.219999
"992",74.559998,74.730003,74.160004,74.599998,1885300,73.014463
"993",74.760002,75.529999,74.309998,74.660004,2767500,73.073193
"994",74.940002,74.940002,74.379997,74.669998,1701000,73.082975
"995",74.629997,75.139999,74.349998,74.870003,1761900,73.278729
"996",74.870003,74.989998,74.480003,74.769997,1755600,73.180848
"997",75.220001,76.360001,75.040001,76.169998,2208600,74.551094
"998",76.010002,77.199997,75.669998,76.940002,2963400,75.304733
"999",76.919998,77.199997,76.349998,76.720001,2238600,75.089408
"1000",76.839996,77.400002,76.650002,77.309998,2882000,75.666864
"1001",76.959999,78.150002,76.959999,78.120003,1630100,76.459654
"1002",77.980003,78.760002,77.699997,78.650002,2748400,76.978388
"1003",78.639999,78.739998,78.099998,78.699997,2102800,77.027321
"1004",78.870003,79.339996,78.550003,79.110001,1713800,77.428611
"1005",79.300003,79.989998,79.040001,79.989998,2259800,78.289905
"1006",79.93,80.199997,79.559998,79.82,3123800,78.123519
"1007",79.57,79.800003,79.029999,79.400002,1302400,77.712448
"1008",79.059998,79.620003,78.849998,79.529999,1479400,77.839682
"1009",79.580002,79.879997,78.629997,78.769997,1937600,77.095833
"1010",78.730003,79.379997,78.25,79.230003,1727900,77.546063
"1011",78.879997,79.139999,78.669998,79.099998,1387300,77.418821
"1012",78.919998,79.540001,78.75,79.489998,1383800,77.800531
"1013",79.540001,79.769997,78.879997,79.68,968700,77.986496
"1014",79.949997,80.650002,79.830002,80.370003,2260700,78.661833
"1015",80.370003,80.610001,80.089996,80.5,2352300,78.789067
"1016",80.589996,80.739998,80.110001,80.610001,1751200,78.89673
"1017",80.330002,81.169998,80.230003,80.599998,1607800,78.88694
"1018",80.599998,82.099998,80.370003,81.980003,2909800,80.237615
"1019",82,82.129997,81.18,81.720001,2131100,79.983139
"1020",81.690002,82.040001,81.230003,81.910004,1857000,80.169103
"1021",81.800003,81.800003,81,81.199997,2026200,79.474186
"1022",81.620003,81.949997,81.32,81.540001,2325700,79.806964
"1023",81.650002,82.230003,81.559998,81.919998,1437900,80.178885
"1024",81.949997,82.940002,81.849998,82.489998,1236000,80.73677
"1025",82.419998,82.489998,81.419998,82.290001,1727900,80.541024
"1026",82.360001,82.730003,81.870003,82.300003,3015700,80.550813
"1027",81.800003,83.43,81.75,83.230003,3033900,81.828928
"1028",82.449997,82.720001,81.970001,82.470001,1690900,81.081719
"1029",82.459999,82.75,81.919998,82.349998,1283400,80.963737
"1030",82.849998,83.440002,82.580002,83.290001,1974700,81.887915
"1031",83.32,83.580002,82.699997,83.18,2678300,81.779766
"1032",83.309998,83.449997,82.559998,82.709999,3641600,81.317677
"1033",80.580002,81,76.650002,77.010002,12870200,75.713633
"1034",77.129997,78.470001,77.050003,77.419998,5021200,76.116727
"1035",76.43,76.43,74.099998,74.129997,8476300,72.882109
"1036",74.599998,75.150002,74.300003,74.839996,4467600,73.580156
"1037",75.43,75.529999,74.699997,74.709999,5770800,73.452347
"1038",75,75,73.730003,73.839996,5930500,72.59699
"1039",73.889999,74.400002,73.889999,74.040001,3187600,72.793628
"1040",74.190002,74.400002,73.790001,74.160004,3389000,72.91161
"1041",74.470001,75.080002,73.809998,73.809998,3717200,72.567496
"1042",73.93,74.059998,72.800003,73,5273700,71.771134
"1043",68.690002,69.480003,68.089996,69.400002,17778100,68.231737
"1044",69.470001,70.599998,69.449997,70.459999,7086600,69.273891
"1045",70.550003,71.059998,70.160004,70.18,4668900,68.998605
"1046",70.559998,70.559998,69.559998,69.589996,6142500,68.418533
"1047",70.089996,70.540001,69.599998,70,3057400,68.821635
"1048",70.440002,70.57,69.559998,69.720001,3459200,68.54635
"1049",69.879997,70.290001,69.379997,69.970001,2332400,68.792141
"1050",70.059998,70.32,69.900002,70.040001,2438500,68.860963
"1051",70.169998,70.279999,69.940002,70.029999,1963900,68.851129
"1052",70.400002,70.910004,70.080002,70.480003,1946200,69.293558
"1053",71.339996,71.339996,70.410004,71.050003,3263600,69.853963
"1054",71.489998,71.870003,71.300003,71.480003,3698300,70.276725
"1055",71.879997,72.68,71.629997,72.139999,3349800,70.92561
"1056",72.489998,72.709999,71.82,72.489998,4557500,71.269717
"1057",72.489998,73.470001,72.480003,72.949997,4554300,71.721973
"1058",73.209999,73.209999,72.050003,72.279999,3821500,71.063253
"1059",72.360001,72.529999,72.010002,72.410004,2612600,71.191069
"1060",72.75,73.110001,72.550003,72.769997,2223700,71.545002
"1061",73.059998,73.190002,72.5,73.010002,3448500,71.780968
"1062",73.059998,73.150002,72.050003,72.32,1983600,71.102581
"1063",72,72.57,71.720001,72.309998,2185600,71.092747
"1064",72.5,72.639999,72.080002,72.43,2155500,71.210729
"1065",72,72.360001,70.720001,71.419998,4309900,70.217729
"1066",71.599998,72.099998,71.220001,71.480003,2620900,70.276725
"1067",69.889999,71.849998,69.629997,71.68,7697200,70.473355
"1068",71.620003,72.370003,71.32,72.360001,3111600,71.141908
"1069",72.290001,72.470001,71.919998,72.339996,1748500,71.122241
"1070",72.470001,72.480003,71.900002,72.07,2613300,70.856789
"1071",71.980003,72.720001,71.889999,72.589996,2061700,71.368032
"1072",72.620003,73.339996,72.25,72.589996,2232800,71.368032
"1073",72.32,72.43,71.269997,71.580002,2532700,70.37504
"1074",71.389999,71.970001,71.389999,71.739998,1773100,70.532342
"1075",71.949997,72.300003,71.529999,71.989998,1930200,70.778134
"1076",72.199997,72.870003,71.860001,72.419998,2370100,71.200896
"1077",72.760002,72.809998,72.290001,72.639999,1320900,71.417193
"1078",72.949997,73.349998,72.650002,72.980003,3101000,71.751474
"1079",72.669998,72.690002,71.970001,72.349998,1477200,71.132074
"1080",72.330002,72.5,71.690002,71.75,1484800,70.542176
"1081",71.82,72.610001,71.540001,72.43,1737400,71.210729
"1082",72.529999,72.709999,71.410004,71.540001,2304700,70.335712
"1083",71.610001,72.580002,71.440002,72.339996,1417100,71.122241
"1084",71.860001,72.940002,71.550003,72.660004,2079800,71.436861
"1085",72.790001,72.959999,71.870003,71.980003,3136600,70.768308
"1086",71.93,72.339996,71.099998,71.510002,3046800,70.306218
"1087",71.550003,72,71.050003,71.519997,2269800,70.316045
"1088",72.110001,72.830002,71.599998,71.629997,3776000,70.424193
"1089",71.860001,72.010002,71.339996,71.379997,3030800,70.178402
"1090",70.860001,70.889999,69.720001,69.730003,6029500,68.556184
"1091",70.220001,72,69.970001,70.739998,7914500,69.549176
"1092",70.709999,70.720001,68.959999,69,3964400,67.838469
"1093",69.209999,69.870003,68.900002,69.309998,4995200,68.143248
"1094",69.220001,69.75,67.5,67.620003,3807900,66.481702
"1095",67.889999,67.980003,67.269997,67.82,3533000,66.678333
"1096",66.470001,67.519997,65.809998,67.230003,4666400,66.500293
"1097",65.900002,68.129997,65.900002,67.620003,3172400,66.886059
"1098",68.400002,68.849998,67.970001,68.370003,2901700,67.627918
"1099",68.199997,69.239998,68.199997,69.129997,1577600,68.379664
"1100",69.150002,70.150002,69.029999,69.800003,2302700,69.042398
"1101",69.690002,69.989998,69,69.129997,1979600,68.379664
"1102",69.620003,69.660004,69.050003,69.25,1533800,68.498364
"1103",69.099998,69.910004,68.900002,69.879997,1859600,69.121524
"1104",69.699997,69.75,69.290001,69.639999,1419400,68.884131
"1105",70.089996,70.309998,69.699997,70.209999,1773000,69.447944
"1106",70.330002,70.370003,69.309998,69.610001,2424700,68.854457
"1107",69.529999,70.199997,69.410004,69.980003,2097400,69.220444
"1108",70.559998,72.150002,70.32,71.830002,6024000,71.050363
"1109",71.720001,71.839996,71.18,71.559998,3074800,70.783289
"1110",71.5,72.160004,71.360001,72.059998,2335300,71.277862
"1111",72.480003,72.589996,71.940002,72.440002,1977600,71.653743
"1112",73.089996,73.349998,72.449997,73.099998,2679900,72.306575
"1113",72.790001,72.910004,71.900002,72.860001,2421600,72.069182
"1114",73.169998,73.739998,73.010002,73.269997,2700500,72.474728
"1115",73.400002,73.779999,73.25,73.519997,1533400,72.722015
"1116",73.379997,74.620003,73.339996,74.559998,2846200,73.750727
"1117",74.610001,75.599998,74.610001,75.389999,3895400,74.57172
"1118",75.220001,75.300003,74.550003,74.779999,2429200,73.968341
"1119",74.410004,75.07,73.910004,73.989998,2213300,73.186914
"1120",73.989998,74.580002,73.669998,74.190002,2586800,73.384748
"1121",74.199997,74.290001,73.580002,73.970001,1612500,73.167135
"1122",74.5,75.760002,74.489998,75.510002,4498900,74.690421
"1123",76.410004,76.919998,75.730003,75.860001,3654500,75.03662
"1124",76.309998,76.660004,75.660004,76.389999,2753900,75.560866
"1125",76.389999,76.730003,75.900002,76.290001,3223600,75.461953
"1126",76.440002,76.830002,76.099998,76.75,2487300,75.91696
"1127",76.919998,77.57,76.870003,77.25,1505400,76.411533
"1128",75.610001,77.779999,75.599998,77.379997,3123500,76.540119
"1129",77.419998,78.389999,77.139999,78.360001,3615800,77.509485
"1130",78.529999,78.57,76.980003,77.639999,3015000,76.797299
"1131",77.5,78.220001,76.889999,77.730003,2223300,76.886326
"1132",78.080002,78.519997,77.709999,78.300003,1836400,77.450139
"1133",77.139999,77.650002,76.199997,76.459999,3400900,75.630106
"1134",75.610001,75.959999,75,75.220001,4467300,74.403567
"1135",71.150002,72.93,70.480003,70.529999,10302600,69.76447
"1136",71.010002,72.959999,70.550003,72.019997,7961000,71.238295
"1137",72.419998,73.779999,72.25,72.849998,5649500,72.059289
"1138",73.029999,73.150002,70.589996,70.629997,5074200,69.863383
"1139",70.209999,70.849998,69,69.019997,7051400,68.270857
"1140",69.309998,70.669998,69.199997,70.599998,5411300,69.83371
"1141",71.279999,71.769997,70.809998,71.739998,4513800,70.961336
"1142",71.379997,72.260002,70.849998,71.169998,5775100,70.397523
"1143",71.550003,72.550003,71.239998,72.459999,2472600,71.673522
"1144",72.5,73,72.370003,72.68,1605700,71.891135
"1145",73.040001,73.089996,72.620003,72.790001,799100,71.999942
"1146",72.870003,73.379997,72.660004,73.139999,1035500,72.346142
"1147",73.099998,73.989998,72.940002,73.559998,1892600,72.761581
"1148",73.519997,73.779999,73.120003,73.279999,1464500,72.484622
"1149",73.419998,73.769997,72.779999,72.849998,1539400,72.059289
"1150",73.440002,73.510002,72,72.349998,1641600,71.564715
"1151",72.410004,72.720001,70.870003,70.879997,3176600,70.11067
"1152",71.360001,71.400002,69.379997,70.010002,3597700,69.250117
"1153",70.970001,72.410004,70.779999,72.330002,3274000,71.544936
"1154",72.900002,73.779999,72.839996,73.589996,3061300,72.791254
"1155",73.709999,73.769997,72.779999,73.459999,2650800,72.662668
"1156",73.150002,73.470001,72.669998,72.910004,2821300,72.118642
"1157",73.629997,73.75,71.900002,72.610001,3315900,71.821896
"1158",71.309998,73.040001,71.18,72.309998,3610500,71.931316
"1159",72.309998,72.790001,71.410004,71.449997,3877600,71.075819
"1160",71.330002,72.510002,70.919998,72.43,2929300,72.05069
"1161",72.419998,72.639999,70.949997,71.150002,3711100,70.777394
"1162",70.790001,71.610001,70.610001,71.5,2804400,71.12556
"1163",72,74.129997,71.690002,73.790001,3577100,73.403568
"1164",73.889999,74.940002,73.75,74.110001,3260900,73.721892
"1165",73.790001,74.510002,73.760002,74.239998,2258600,73.851209
"1166",73.349998,74,73.220001,73.43,3554300,73.045453
"1167",73.93,74.040001,72.82,72.900002,4790400,72.51823
"1168",72.650002,74.300003,72.389999,74.269997,2995600,73.88105
"1169",73.629997,73.809998,72.220001,72.279999,3127800,71.901474
"1170",72.440002,72.860001,70.5,72.730003,3103700,72.349122
"1171",73.389999,73.809998,72.540001,73.610001,3323100,73.224511
"1172",73.290001,74.199997,73.279999,73.650002,3768900,73.264302
"1173",73.050003,75.57,72.110001,75.199997,9363100,74.80618
"1174",74.900002,74.93,73.510002,73.93,4632300,73.542835
"1175",73.459999,74.209999,72.980003,73.110001,2797500,72.727129
"1176",73.510002,74.25,73.050003,74.080002,2339800,73.692051
"1177",74.230003,74.410004,73.5,73.989998,2262100,73.602518
"1178",74.290001,74.900002,73.410004,74.800003,2300200,74.408281
"1179",74.629997,74.900002,74.230003,74.690002,2636400,74.298857
"1180",74.480003,76.199997,74.269997,76.050003,3916600,75.651735
"1181",75.949997,76.779999,75.510002,76.5,3457000,76.099375
"1182",76.57,76.910004,75.970001,76.669998,2348600,76.268483
"1183",76.690002,77.639999,76.220001,77.529999,3899100,77.12398
"1184",77.769997,78.300003,77.110001,77.440002,2297100,77.034455
"1185",77.419998,78.059998,77.080002,77.860001,2014200,77.452254
"1186",77.860001,79.040001,77.529999,78.959999,2744000,78.546492
"1187",78.870003,79.5,78.220001,79.389999,3829800,78.97424
"1188",79.220001,82.470001,78.839996,81.110001,9799900,80.685234
"1189",81,82.830002,80.480003,81.800003,3377500,81.371623
"1190",81,81.620003,80.110001,81.510002,4648400,81.08314
"1191",80.480003,81.160004,79.769997,80.080002,7731300,79.660629
"1192",80.07,80.860001,79.660004,80.519997,3352500,80.09832
"1193",79.839996,80.290001,78.779999,79.160004,4217600,78.745449
"1194",79.260002,79.970001,79.199997,79.440002,2375000,79.023981
"1195",78.970001,79.190002,77.849998,77.879997,3186300,77.472146
"1196",77.5,78.190002,76.400002,76.5,4675800,76.099375
"1197",77.059998,77.93,76.739998,77.839996,2891900,77.432354
"1198",78.339996,78.339996,76.790001,77.510002,2624100,77.104088
"1199",78.059998,78.470001,77.720001,78.190002,3173800,77.780527
"1200",78.080002,78.279999,77.769997,77.860001,2845300,77.452254
"1201",77.970001,79.32,77.519997,78.940002,2671100,78.5266
"1202",78.800003,79.190002,78.489998,78.739998,3082500,78.327643
"1203",79.209999,80,78.870003,79.209999,6976100,78.795182
"1204",79.25,80.089996,79.110001,79.269997,3454600,78.854866
"1205",79.5,80.360001,79.5,80.169998,4553100,79.750154
"1206",80.5,80.5,79.110001,79.150002,3450300,78.735499
"1207",78.529999,79.18,78.220001,78.550003,2592700,78.138643
"1208",78.610001,79.07,78.18,78.309998,1947800,77.899894
"1209",78.360001,79.580002,78.360001,79.410004,2014500,78.99414
"1210",79.209999,79.830002,78.720001,78.720001,2395400,78.307751
"1211",78.650002,78.889999,78.150002,78.839996,2705900,78.427117
"1212",79.019997,79.919998,78.480003,79.790001,3547000,79.372147
"1213",79.459999,80.489998,79.150002,79.730003,2503100,79.312463
"1214",79.75,79.889999,78.169998,78.290001,4351800,77.880002
"1215",78.639999,78.910004,77.919998,78.300003,3147100,78.300003
"1216",78.040001,78.970001,78.010002,78.919998,3968400,78.919998
"1217",78.949997,80.110001,78.739998,80.019997,2441100,80.019997
"1218",79.75,81.199997,79.349998,80.720001,4330900,80.720001
"1219",80.25,80.349998,79.309998,79.620003,2830000,79.620003
"1220",79.970001,80.440002,79.580002,79.599998,2674600,79.599998
"1221",79.589996,80.75,79.370003,79.489998,3001200,79.489998
"1222",78.959999,80.019997,78.739998,79.75,4114600,79.75
"1223",80.470001,81.330002,80.07,81.089996,2938400,81.089996
"1224",80.989998,81.139999,80.290001,80.849998,4716600,80.849998
"1225",83.510002,85.300003,82.459999,84.040001,12845800,84.040001
"1226",83.839996,84.440002,83.349998,84.07,4539000,84.07
"1227",84.25,87.150002,84.080002,87.099998,7617700,87.099998
"1228",87.099998,87.419998,86.389999,86.610001,3896300,86.610001
"1229",86.290001,87.239998,85.889999,86.839996,3022400,86.839996
"1230",86.279999,86.769997,86.050003,86.25,2875600,86.25
"1231",86.059998,86.809998,85.610001,85.959999,2579700,85.959999
"1232",86.5,91.989998,86.459999,91.900002,15785100,91.900002
"1233",91.949997,94.129997,90.980003,91.010002,10146500,91.010002
"1234",90.309998,90.599998,89.830002,89.989998,4900900,89.989998
"1235",90.25,90.419998,88.870003,89.209999,2942500,89.209999
"1236",89.419998,90.529999,88.940002,90.129997,3359100,90.129997
"1237",91,91.760002,89.870003,89.879997,4860500,89.879997
"1238",89.959999,90.519997,89.639999,89.739998,4320800,89.739998
"1239",89.220001,90.879997,89.080002,90.389999,2882000,90.389999
"1240",90.129997,90.870003,89.690002,89.900002,1573600,89.900002
"1241",90.370003,90.739998,89.760002,90.019997,2001700,90.019997
"1242",91.730003,94.099998,91.099998,93.959999,6202800,93.959999
"1243",93.800003,94.879997,92.949997,93.589996,3682800,93.589996
"1244",93.860001,94.949997,93.349998,94.309998,3375200,94.309998
"1245",94.949997,95.900002,94.150002,94.879997,3546000,94.879997
"1246",94.529999,94.620003,93.139999,93.440002,3382500,93.440002
"1247",93.370003,93.419998,91.230003,91.540001,5633800,91.540001
"1248",91.480003,92.209999,90.699997,91.540001,2934500,91.540001
"1249",92.529999,92.860001,91.639999,91.980003,3433200,91.980003
"1250",91.949997,92.190002,91.139999,91.800003,2823900,91.800003
"1251",91.57,91.790001,89.790001,90.110001,3668300,90.110001
"1252",89.860001,90.830002,89.540001,90.269997,2477200,90.269997
"1253",90.220001,90.769997,89.769997,89.870003,2156600,89.870003
"1254",90.57,92.260002,90,91.550003,4961200,91.550003
"1255",90.75,91.099998,90.199997,90.519997,2320600,90.519997
"1256",90.370003,91.150002,90.169998,90.790001,1603700,90.790001
"1257",90.550003,91.410004,90.440002,90.5,2652600,90.5
"1258",90.370003,90.800003,90.169998,90.589996,1701200,90.589996
"1259",90.480003,91.760002,90.480003,91.599998,1815600,91.599998
