"","CRM.Open","CRM.High","CRM.Low","CRM.Close","CRM.Volume","CRM.Adjusted"
"900",55.200001,55.240002,54.029999,54.23,2532700,54.23
"901",54.43,55.119999,54.290001,54.950001,2787200,54.950001
"902",55.189999,57.130001,54.759998,56.939999,7036900,56.939999
"903",57.009998,57.009998,55.650002,56.290001,4968100,56.290001
"904",56.52,57.040001,55.810001,56.950001,3517500,56.950001
"905",56.970001,57.369999,55.860001,56.209999,5306500,56.209999
"906",56.209999,57.68,55.650002,57.509998,4924600,57.509998
"907",57.5,59.849998,57.470001,59.720001,8745500,59.720001
"908",59.490002,59.650002,58.849998,59.209999,5644800,59.209999
"909",59.259998,59.91,58.849998,59.860001,4333300,59.860001
"910",60.27,61.07,59.650002,60.950001,6130800,60.950001
"911",60.990002,61.450001,60.5,61.139999,3515900,61.139999
"912",60.080002,60.150002,58.919998,60.080002,4875700,60.080002
"913",59.48,59.560001,58.25,58.400002,4803500,58.400002
"914",58.509998,58.669998,56.950001,57.080002,5136700,57.080002
"915",57.599998,59.43,57.279999,59.369999,5534700,59.369999
"916",58.560001,59.220001,57.790001,57.959999,4077800,57.959999
"917",59.040001,61.490002,58.709999,60.970001,5946200,60.970001
"918",60.029999,61.259998,60,60.529999,4612200,60.529999
"919",61.099998,61.200001,58.07,58.470001,5450000,58.470001
"920",59.419998,61.349998,59.060001,60.959999,5948100,60.959999
"921",60.57,61.880001,59.759998,61.630001,4860800,61.630001
"922",61.849998,62.75,61.099998,61.700001,5180000,61.700001
"923",62.060001,62.669998,61.220001,61.549999,7537900,61.549999
"924",61.580002,61.700001,60.639999,61.040001,5846400,61.040001
"925",61.25,61.799999,61.150002,61.23,6376300,61.23
"926",61.549999,61.860001,61.099998,61.48,4786500,61.48
"927",61.189999,63.32,61.18,63.130001,4760400,63.130001
"928",63.470001,63.540001,62.400002,62.799999,3654800,62.799999
"929",63.330002,63.939999,62.290001,63.73,3780100,63.73
"930",63.360001,63.959999,62.849998,63.02,4929600,63.02
"931",63.209999,63.25,61.990002,63.009998,5738900,63.009998
"932",63.349998,64.650002,63.349998,63.59,5516500,63.59
"933",62.75,64.330002,61.799999,63.91,5698600,63.91
"934",63.919998,64,63.290001,63.66,4895500,63.66
"935",63.779999,64.739998,62.689999,63.740002,7285700,63.740002
"936",63.52,66.349998,63.509998,66.220001,9345800,66.220001
"937",66.040001,67,60.970001,62.369999,18892500,62.369999
"938",60.650002,61.709999,59.82,61.490002,9303400,61.490002
"939",62.18,63.369999,62.009998,63.07,7927200,63.07
"940",63.07,63.75,62.939999,63.68,5464400,63.68
"941",63.75,63.869999,62.73,63.139999,3958800,63.139999
"942",63.200001,63.360001,59.73,60.740002,11239300,60.740002
"943",60.740002,60.98,59.580002,59.779999,6012000,59.779999
"944",59.990002,62.360001,59.52,61.02,9907300,61.02
"945",60.400002,61.529999,59.639999,61.52,5573400,61.52
"946",61.799999,62.169998,58.419998,59.060001,9256600,59.060001
"947",58.990002,59.290001,57.610001,58.16,6782900,58.16
"948",58.610001,59.27,58.02,58.32,6285200,58.32
"949",58.490002,59.630001,57.98,59.630001,6019300,59.630001
"950",59.459999,59.799999,57.919998,58.43,4918600,58.43
"951",58.349998,59.380001,57.759998,59.119999,4708400,59.119999
"952",59.740002,59.91,56.77,57.029999,10227600,57.029999
"953",57.509998,57.549999,55.669998,56.360001,6299000,56.360001
"954",56.810001,58.099998,55.259998,56.650002,7581100,56.650002
"955",57.080002,57.209999,55.139999,55.209999,6485400,55.209999
"956",55,56.66,53.860001,55.970001,6206100,55.970001
"957",56.07,56.939999,55.59,55.75,5109500,55.75
"958",56.169998,57.18,56.139999,57.09,6520600,57.09
"959",57.610001,58.889999,57.599998,58.799999,5356600,58.799999
"960",59.049999,59.349998,57.709999,58.150002,4799700,58.150002
"961",58.07,58.240002,55.540001,55.740002,6053200,55.740002
"962",56.25,56.610001,54.049999,54.41,6496700,54.41
"963",54.139999,55.509998,53.07,53.970001,6017700,53.970001
"964",54.18,55.52,53.119999,55.209999,8810300,55.209999
"965",55.759998,57.099998,55.290001,56.950001,7376700,56.950001
"966",56.950001,57.080002,54.23,54.549999,10912100,54.549999
"967",53.82,54.5,52.759998,52.869999,6425100,52.869999
"968",53.490002,54.759998,53.080002,53.779999,4860500,53.779999
"969",53.950001,55.380001,52.880001,55.23,6137700,55.23
"970",55.959999,56.080002,54.509998,55.98,4516800,55.98
"971",55.709999,56.439999,55.099998,56.099998,3817000,56.099998
"972",56.080002,56.490002,55.389999,56.110001,3009500,56.110001
"973",56.02,57.400002,55.950001,57.080002,4662900,57.080002
"974",56.52,56.619999,55.080002,55.639999,4229200,55.639999
"975",56.279999,56.599998,53.169998,54.73,6003000,54.73
"976",54.330002,54.369999,52.41,52.799999,5321300,52.799999
"977",53.040001,53.130001,48.279999,49.130001,17648300,49.130001
"978",49.23,51.310001,48.18,50.759998,10347900,50.759998
"979",50.599998,51.740002,49.830002,51.650002,6857500,51.650002
"980",51.900002,53.68,51.790001,52.080002,6405200,52.080002
"981",52.080002,53.040001,51.619999,52.439999,6515700,52.439999
"982",52.970001,53.830002,52,53.650002,7025800,53.650002
"983",53.18,53.709999,51.66,51.779999,6947000,51.779999
"984",51.709999,51.799999,49.18,50.43,9039300,50.43
"985",50.220001,52.080002,49.57,50.150002,6499300,50.150002
"986",49.990002,50.75,49.32,50.279999,5307000,50.279999
"987",50.900002,53.650002,50.849998,53.43,6558300,53.43
"988",53.860001,54.209999,52.200001,52.279999,5321200,52.279999
"989",52.029999,53.02,51.720001,51.880001,3277300,51.880001
"990",52.25,52.299999,50.599998,51.419998,4762400,51.419998
"991",51.599998,51.93,50.490002,51.799999,4646100,51.799999
"992",51.950001,53.43,51.66,53.23,4816200,53.23
"993",53.82,54.150002,52.389999,52.889999,10653800,52.889999
"994",52.599998,53,49.619999,50.189999,20536600,50.189999
"995",50.290001,54.25,49.93,53.27,13735500,53.27
"996",52.650002,53.66,52.110001,53.41,6646200,53.41
"997",52.889999,54.610001,52.849998,54.360001,5931300,54.360001
"998",54.150002,54.360001,53.34,53.34,5945800,53.34
"999",53.119999,54.959999,53.040001,54.400002,6813000,54.400002
"1000",55.5,55.540001,52.48,52.630001,9683400,52.630001
"1001",52.630001,52.849998,51.639999,52.380001,4060100,52.380001
"1002",51.93,52.150002,50.91,50.950001,5793700,50.950001
"1003",50.630001,51.52,50.209999,51.07,4712800,51.07
"1004",51.470001,51.779999,50.75,51.369999,5410000,51.369999
"1005",51.740002,52.290001,51.59,51.799999,3153900,51.799999
"1006",51.810001,52.09,51.139999,51.709999,3931400,51.709999
"1007",51.599998,53.200001,51.599998,53.060001,6589800,53.060001
"1008",52.689999,53.610001,52.5,53.310001,4151400,53.310001
"1009",53.169998,53.57,52.630001,53.040001,3626800,53.040001
"1010",53.130001,54.389999,52.75,54.310001,5127700,54.310001
"1011",53.16,54.73,52.52,54.610001,6994100,54.610001
"1012",54.299999,58,54.25,57.82,13418900,57.82
"1013",57.59,57.939999,56.740002,57.759998,6043400,57.759998
"1014",57.970001,58.619999,57.509998,57.880001,4735800,57.880001
"1015",57.970001,57.970001,57.009998,57.509998,5955600,57.509998
"1016",57.450001,58.23,56.75,58,3897100,58
"1017",58.09,58.220001,57.080002,57.459999,7784300,57.459999
"1018",57.110001,57.68,56.630001,57.41,3233100,57.41
"1019",57.599998,57.98,56.889999,57.169998,3048800,57.169998
"1020",56.93,57.59,56.919998,57.380001,3288100,57.380001
"1021",57.349998,58.630001,57.349998,58.080002,5393200,58.080002
"1022",58.240002,59.490002,58.169998,59.200001,5288500,59.200001
"1023",59.169998,59.48,58.669998,58.91,3621800,58.91
"1024",59,59.080002,57.959999,58.759998,2415000,58.759998
"1025",58.720001,58.720001,57.189999,57.34,4332400,57.34
"1026",57.34,57.34,54.07,54.889999,9256400,54.889999
"1027",55.099998,55.470001,54.18,54.599998,4227400,54.599998
"1028",53.41,55.040001,53.299999,54.299999,4437400,54.299999
"1029",54.5,54.790001,53.75,54.209999,2521500,54.209999
"1030",54.689999,55.200001,54.040001,54.73,3004800,54.73
"1031",54.77,54.959999,53.16,53.740002,4646700,53.740002
"1032",53.990002,54.25,53.68,53.950001,2537400,53.950001
"1033",53.619999,54.279999,52.48,52.639999,4800100,52.639999
"1034",52.98,54.27,52.720001,53.5,3597800,53.5
"1035",53.25,53.48,52.580002,53.32,2662700,53.32
"1036",53.529999,54,53.41,53.599998,2991500,53.599998
"1037",53.959999,53.970001,53.18,53.599998,3209400,53.599998
"1038",53.700001,54.709999,53.669998,54.060001,3122800,54.060001
"1039",53.889999,55.369999,53.59,54.889999,4911200,54.889999
"1040",54.740002,55.200001,53.860001,54,4017700,54
"1041",54.259998,55.16,53.639999,54.830002,3704400,54.830002
"1042",55.09,56.490002,55.040001,56.25,3881200,56.25
"1043",55.68,55.91,54.150002,54.25,4291100,54.25
"1044",54.330002,54.75,52.91,53.48,4311800,53.48
"1045",53.889999,55.150002,53.779999,54.900002,3499900,54.900002
"1046",54.619999,55.330002,54.029999,54.299999,3379200,54.299999
"1047",54.099998,54.919998,53.560001,53.889999,2606600,53.889999
"1048",54.169998,54.740002,53.360001,53.75,2754000,53.75
"1049",53.91,54.540001,53.529999,54.439999,2516700,54.439999
"1050",54.68,55.18,54.459999,54.869999,2573500,54.869999
"1051",54.389999,54.490002,52.5,52.75,6298600,52.75
"1052",53.029999,53.490002,52.740002,52.82,4714700,52.82
"1053",53.150002,53.75,52.82,53.509998,4855700,53.509998
"1054",53.84,54.049999,53.02,53.630001,4697000,53.630001
"1055",54.110001,54.630001,53.900002,54.380001,4757300,54.380001
"1056",54.529999,55.209999,54.43,54.959999,4713500,54.959999
"1057",55.380001,55.560001,54.639999,55.389999,5057600,55.389999
"1058",55.650002,56.049999,54.889999,55.709999,9544200,55.709999
"1059",57.889999,61.009998,57.77,59.799999,25342200,59.799999
"1060",59.34,59.689999,58.540001,59.23,7388400,59.23
"1061",58.810001,59.860001,58.380001,59.639999,5760900,59.639999
"1062",59.419998,60.599998,59.32,59.580002,5347600,59.580002
"1063",58.150002,59.029999,57.799999,58.290001,5848400,58.290001
"1064",58.060001,59.889999,57.93,59.09,5603900,59.09
"1065",59.200001,60.110001,59.110001,59.849998,5268100,59.849998
"1066",60.009998,60.369999,58.830002,59.029999,3935200,59.029999
"1067",59.18,59.869999,58.849998,59.080002,4244200,59.080002
"1068",58.970001,59.889999,58.75,59.810001,2789700,59.810001
"1069",59.82,61,59.77,60.360001,3976900,60.360001
"1070",60.5,60.93,59.580002,59.66,4419500,59.66
"1071",59.810001,60.720001,59.509998,60.700001,2744000,60.700001
"1072",60.389999,61.439999,60.119999,61.209999,4437000,61.209999
"1073",60.91,61.049999,59.060001,59.25,5833500,59.25
"1074",59.150002,59.150002,56.830002,57.57,5678500,57.57
"1075",57.459999,57.950001,57.02,57.610001,4062100,57.610001
"1076",57.459999,58.060001,56.990002,57.450001,4674700,57.450001
"1077",57.900002,57.93,57.189999,57.66,3573200,57.66
"1078",58.32,58.799999,57.73,58.240002,6455500,58.240002
"1079",58.049999,58.23,56.599998,57.32,5440900,57.32
"1080",57.18,57.799999,56.799999,56.810001,4010800,56.810001
"1081",56.950001,57.84,56.599998,57.66,4153700,57.66
"1082",57.560001,57.779999,55.799999,55.919998,4901400,55.919998
"1083",56.009998,56.68,55.830002,56.560001,2830800,56.560001
"1084",55.560001,57.389999,55.290001,57.23,4540800,57.23
"1085",57.169998,57.68,56.709999,57.529999,3922200,57.529999
"1086",57.290001,57.369999,56.389999,56.73,4546700,56.73
"1087",56.41,57.099998,56.200001,56.639999,4604400,56.639999
"1088",57.630001,58.560001,57.490002,58.459999,5317700,58.459999
"1089",58.959999,59.09,57.73,58.299999,3295100,58.299999
"1090",57.91,58.130001,56.880001,56.91,2470800,56.91
"1091",57,58.060001,55.950001,57.900002,3417000,57.900002
"1092",57.75,59.400002,56.919998,57.130001,5436800,57.130001
"1093",57.07,57.889999,54.759998,54.77,5873000,54.77
"1094",54.75,54.98,52.700001,53.23,5442200,53.23
"1095",53.919998,54.290001,52.419998,52.720001,5739700,52.720001
"1096",51.950001,53.400002,51.040001,53.09,7010000,53.09
"1097",51.970001,54.220001,51.689999,53.869999,5464200,53.869999
"1098",54.740002,56.279999,54.66,55.630001,5410300,55.630001
"1099",54.75,56.380001,54.689999,56.029999,3805600,56.029999
"1100",56.400002,57.450001,56.029999,57.240002,4283700,57.240002
"1101",56.77,57.189999,56.009998,56.25,3960500,56.25
"1102",56.830002,58.93,56.799999,57.880001,5139900,57.880001
"1103",57.950001,59.68,57.799999,59.57,4268000,59.57
"1104",59.369999,59.369999,58.41,59.110001,2850900,59.110001
"1105",59.970001,61.720001,59.860001,61.529999,6070100,61.529999
"1106",61.18,61.299999,60.360001,60.970001,3781600,60.970001
"1107",60.599998,61.869999,60.220001,61.720001,2935000,61.720001
"1108",62.990002,64.599998,62.939999,63.990002,7418900,63.990002
"1109",63.919998,64.5,63.43,63.59,3815600,63.59
"1110",63.439999,63.959999,62.990002,63.57,2655100,63.57
"1111",63.970001,64.010002,61.59,61.91,4971200,61.91
"1112",62.080002,63.450001,61.880001,63.09,3994200,63.09
"1113",63.610001,64.639999,63.450001,63.970001,3639500,63.970001
"1114",64.050003,64.540001,63.130001,64.449997,2566000,64.449997
"1115",64.449997,64.739998,63.450001,64.059998,2026800,64.059998
"1116",63.790001,63.93,63.259998,63.77,2364100,63.77
"1117",64,64.220001,62.73,63.16,3025200,63.16
"1118",63.189999,63.93,62.380001,63.91,3150500,63.91
"1119",63.73,64.099998,62.450001,62.509998,3333700,62.509998
"1120",62.509998,63.32,62.16,62.470001,4129800,62.470001
"1121",62.18,62.209999,60.450001,61.02,7256300,61.02
"1122",59.43,59.68,57.810001,58.299999,15530100,58.299999
"1123",58.889999,59.580002,57.66,58.189999,10342700,58.189999
"1124",57.290001,58.240002,56.799999,58.09,9220200,58.09
"1125",57.970001,59.380001,57.939999,59.34,5876100,59.34
"1126",59.279999,59.419998,58.91,59.23,3257300,59.23
"1127",57.93,60.290001,57.75,59.869999,4469000,59.869999
"1128",59.09,59.810001,58.959999,59.080002,4355400,59.080002
"1129",59.48,59.73,58.580002,59.25,4931200,59.25
"1130",59.419998,59.580002,58.540001,58.880001,3056600,58.880001
"1131",58.66,59.119999,58.540001,58.950001,3087400,58.950001
"1132",58.98,59.139999,58.560001,58.849998,2732000,58.849998
"1133",58.540001,58.73,56.150002,56.41,5057200,56.41
"1134",55.040001,56.200001,53.439999,56.139999,6117600,56.139999
"1135",56.110001,56.75,55.060001,55.32,5642900,55.32
"1136",55.5,56.34,55.16,55.48,4179300,55.48
"1137",55.310001,55.709999,54.91,55.07,4477700,55.07
"1138",55.419998,56.16,55.110001,55.41,4892200,55.41
"1139",54.360001,55.669998,53.75,53.790001,5924300,53.790001
"1140",54.189999,57.25,54.09,57,9257500,57
"1141",58.490002,59.580002,58.310001,59.330002,11006500,59.330002
"1142",59.610001,60.48,59.310001,59.860001,9550200,59.860001
"1143",59.93,60.490002,59.450001,59.860001,5297700,59.860001
"1144",60,60.860001,59.880001,60.5,3404100,60.5
"1145",60.529999,60.880001,60.09,60.330002,2309500,60.330002
"1146",60.459999,61.099998,59.919998,60.799999,3454700,60.799999
"1147",60.41,60.93,60.02,60.349998,2632500,60.349998
"1148",60.259998,60.82,59.009998,59.43,2777100,59.43
"1149",59.389999,60.23,59.220001,59.310001,3232000,59.310001
"1150",59.900002,60.43,58.509998,59.240002,2796400,59.240002
"1151",58.599998,59.240002,57.84,58.169998,3688200,58.169998
"1152",58.18,58.549999,56.549999,57.200001,3174900,57.200001
"1153",57.790001,57.950001,56.599998,56.93,4284300,56.93
"1154",57.330002,58.779999,57.169998,58.59,3756600,58.59
"1155",59.16,59.5,57.77,58.16,6869500,58.16
"1156",58.450001,58.599998,57.52,57.73,2716900,57.73
"1157",58.389999,59.540001,57.299999,57.970001,3503900,57.970001
"1158",57.41,57.779999,56.380001,57.25,3098400,57.25
"1159",57.150002,57.540001,55.029999,55.110001,4811500,55.110001
"1160",54.959999,56.720001,54.950001,56.639999,3236700,56.639999
"1161",56.700001,57.560001,55.810001,57.290001,6521500,57.290001
"1162",56.990002,58.549999,56.84,57.709999,3544900,57.709999
"1163",57.91,58.459999,57.169998,58,5481500,58
"1164",58,59.049999,57.779999,58.619999,3887300,58.619999
"1165",58.529999,59.98,58.400002,59.779999,4753200,59.779999
"1166",58.900002,58.900002,57.240002,57.790001,4150700,57.790001
"1167",58.43,58.5,56.349998,56.349998,4683400,56.349998
"1168",56.799999,58.259998,55.849998,58.099998,4424500,58.099998
"1169",57.5,58.139999,56.369999,56.450001,3817400,56.450001
"1170",56.880001,57.330002,55.450001,57.279999,3495200,57.279999
"1171",57.66,58.66,57.23,58.610001,3474200,58.610001
"1172",58.439999,59.470001,58.209999,58.990002,3013100,58.990002
"1173",58.950001,59.48,58.759998,59.259998,2513000,59.259998
"1174",59.259998,59.700001,58.650002,59.169998,2694000,59.169998
"1175",58.849998,58.98,57.82,57.98,2879000,57.98
"1176",58.5,59.169998,58.220001,58.790001,3093700,58.790001
"1177",58.82,59.099998,58.610001,58.799999,3413700,58.799999
"1178",59.290001,61.34,59.220001,61.259998,5284800,61.259998
"1179",61.25,63.220001,61.099998,62.849998,5107000,62.849998
"1180",62.580002,62.610001,61.830002,62.07,3447200,62.07
"1181",62.400002,63,62.290001,63,2534300,63
"1182",62.59,63.029999,62.009998,62.810001,2320900,62.810001
"1183",62.779999,63.75,62.509998,63.740002,3473800,63.740002
"1184",63.139999,63.439999,62.369999,62.580002,4671400,62.580002
"1185",62.580002,62.59,61.549999,61.93,5481700,61.93
"1186",61.93,63.049999,61.889999,62.869999,7634000,62.869999
"1187",70.019997,71,69,70.239998,20370800,70.239998
"1188",69.849998,70.410004,69.010002,69.379997,8289500,69.379997
"1189",67.379997,68.800003,66.669998,68.459999,8124800,68.459999
"1190",68.059998,68.379997,66.709999,66.949997,4945600,66.949997
"1191",66.379997,66.400002,64.720001,64.879997,9121300,64.879997
"1192",65.120003,66.059998,64.760002,65.589996,3925200,65.589996
"1193",65.18,65.940002,64.279999,64.559998,3861800,64.559998
"1194",64.75,65.669998,64.32,65.480003,4567800,65.480003
"1195",64.779999,64.959999,63.759998,63.759998,3941700,63.759998
"1196",64,64.5,63.650002,63.68,3374100,63.68
"1197",63.66,65.349998,63.66,64.949997,3809500,64.949997
"1198",64.809998,65.419998,63.900002,64.599998,3248000,64.599998
"1199",64.949997,66.470001,64.910004,66.43,4538900,66.43
"1200",65.959999,67.559998,65.879997,67.550003,5594700,67.550003
"1201",67.040001,68.940002,66.75,68.550003,5576600,68.550003
"1202",68.300003,68.949997,68.099998,68.879997,3883100,68.879997
"1203",69.190002,69.889999,67.290001,67.690002,8649500,67.690002
"1204",67.699997,68.260002,67.379997,67.660004,3659000,67.660004
"1205",67.68,67.830002,67.260002,67.370003,3216100,67.370003
"1206",67.300003,67.339996,65.529999,65.779999,4030100,65.779999
"1207",65.720001,66.459999,64.809998,65.989998,2971600,65.989998
"1208",65.779999,66.68,65.559998,66.550003,2106400,66.550003
"1209",67.400002,67.559998,66.239998,66.849998,2741200,66.849998
"1210",66.510002,67.959999,66.459999,66.809998,4031700,66.809998
"1211",66.510002,66.550003,65.419998,66.080002,3713000,66.080002
"1212",66.25,66.900002,65.75,66.68,2021600,66.68
"1213",66.239998,68.059998,66,67.940002,6375400,67.940002
"1214",68.239998,69.75,67.989998,68.199997,3817100,68.199997
"1215",68.260002,68.919998,67.809998,68.209999,2566700,68.209999
"1216",68.32,68.349998,66.82,67.739998,2577500,67.739998
"1217",67.599998,67.989998,66.940002,67.639999,1953000,67.639999
"1218",67.760002,68.32,67,67.080002,2131000,67.080002
"1219",67.120003,67.410004,66.300003,66.910004,1938000,66.910004
"1220",67.269997,67.510002,66.980003,67.209999,2140200,67.209999
"1221",66.669998,68.209999,66.650002,67.910004,2269300,67.910004
"1222",67.160004,67.160004,65.440002,65.809998,3794200,65.809998
"1223",66.190002,67.050003,66.190002,66.900002,1945200,66.900002
"1224",67.389999,67.940002,67.110001,67.379997,2223700,67.379997
"1225",67.379997,68.120003,67.019997,67.709999,2051400,67.709999
"1226",67.360001,69.080002,67.260002,68.470001,3518400,68.470001
"1227",68.599998,68.709999,67.379997,67.830002,1910900,67.830002
"1228",68.459999,68.940002,67.699997,67.839996,2643200,67.839996
"1229",67.970001,68.339996,66.57,66.889999,2832800,66.889999
"1230",66.309998,78.459999,65.889999,74.650002,28245800,74.650002
"1231",72.190002,74,71,72.82,17492100,72.82
"1232",73.370003,74.5,72,73.360001,9189500,73.360001
"1233",72.269997,72.370003,71.010002,71.599998,5053900,71.599998
"1234",71.5,76.18,71,72.75,19883700,72.75
"1235",73.650002,75.529999,72.800003,73.790001,11072200,73.790001
"1236",74.080002,74.769997,73.400002,74.519997,4375000,74.519997
"1237",72,73.5,71.760002,72.400002,6151300,72.400002
"1238",71.480003,72.279999,71.199997,71.199997,4043700,71.199997
"1239",70.699997,72.150002,70.040001,71.769997,3572800,71.769997
"1240",72.389999,72.529999,71.019997,71.790001,4204800,71.790001
"1241",72.5,73.080002,71.800003,72.879997,3195100,72.879997
"1242",73.220001,73.309998,72.25,72.400002,3642800,72.400002
"1243",72.550003,73.199997,71.669998,72.800003,2846000,72.800003
"1244",72.989998,73.099998,70.839996,71.480003,5088100,71.480003
"1245",71.230003,71.230003,69.290001,70.160004,8622300,70.160004
"1246",73.510002,74.68,72.309998,72.910004,12292000,72.910004
"1247",73,75.889999,72.5,75.010002,11294200,75.010002
"1248",73.660004,73.980003,73.220001,73.57,6526100,73.57
"1249",73,74.459999,72.93,73.949997,3923700,73.949997
"1250",72.919998,73.489998,72.529999,72.68,4376500,72.68
"1251",72.559998,72.93,71.660004,72.75,4831500,72.75
"1252",72.790001,73.489998,72.25,73.099998,3189300,73.099998
"1253",72.830002,73.349998,72.610001,72.900002,2618000,72.900002
"1254",73.209999,73.599998,72.699997,73.470001,2651800,73.470001
"1255",72.910004,73.480003,72.010002,72.209999,2743000,72.209999
"1256",72,73.669998,71.849998,73.550003,3142800,73.550003
"1257",73.279999,73.279999,71.239998,71.839996,3771100,71.839996
"1258",72.459999,72.480003,71,71.760002,3140100,71.760002
"1259",72.029999,73.300003,71.470001,73.029999,2434200,73.029999
