"","MNST.Open","MNST.High","MNST.Low","MNST.Close","MNST.Volume","MNST.Adjusted"
"917",68.089996,69.160004,67.900002,68.669998,1215600,68.669998
"918",66.980003,68.489998,66.309998,67.900002,1319900,67.900002
"919",68.110001,68.43,66.440002,66.940002,1832800,66.940002
"920",67.269997,67.589996,66.540001,67.389999,1406700,67.389999
"921",66.870003,67.389999,66.519997,66.650002,1820800,66.650002
"922",66.989998,68.459999,66.599998,68.019997,1588600,68.019997
"923",68.099998,69.400002,66.980003,68.470001,1645400,68.470001
"924",67.82,70.769997,67.160004,70.690002,1393800,70.690002
"925",70.940002,73.239998,70.870003,72.980003,2513100,72.980003
"926",73.300003,73.300003,71.550003,71.800003,1824300,71.800003
"927",71.290001,71.510002,70.330002,71.330002,1481100,71.330002
"928",71,71.870003,70.800003,71.589996,931500,71.589996
"929",71.989998,72.220001,71.029999,72.010002,1120600,72.010002
"930",71.830002,73.190002,71.440002,73.150002,1301500,73.150002
"931",73.18,75.040001,73.18,74.699997,1985400,74.699997
"932",75.160004,75.410004,74.25,74.790001,1714700,74.790001
"933",75,75.629997,74.440002,74.519997,1917900,74.519997
"934",73.529999,73.75,71.160004,71.389999,2522000,71.389999
"935",71.589996,71.889999,70.919998,71,1369400,71
"936",72.040001,72.07,70.690002,71.160004,2103800,71.160004
"937",74.68,75.489998,72.800003,74,4245700,74
"938",73.339996,73.919998,72.209999,72.589996,2064700,72.589996
"939",72.809998,74.550003,72.809998,74.470001,2397000,74.470001
"940",74.18,74.230003,73.290001,73.440002,1270600,73.440002
"941",73.93,74.169998,72.779999,72.839996,1186900,72.839996
"942",72.93,73.589996,72.529999,73.389999,1452700,73.389999
"943",73.32,73.540001,72.860001,73.32,752400,73.32
"944",73.099998,74.019997,72.900002,73.699997,1330500,73.699997
"945",73.120003,73.519997,72.660004,73.279999,785600,73.279999
"946",73.510002,73.599998,69.720001,70.150002,2071400,70.150002
"947",70.080002,70.93,69.989998,70.059998,1321400,70.059998
"948",70.57,71.309998,70.110001,70.910004,1581000,70.910004
"949",71.010002,71.589996,70.839996,70.989998,828700,70.989998
"950",71.099998,71.5,69.239998,69.620003,1141100,69.620003
"951",69.18,69.980003,68.919998,69.650002,838100,69.650002
"952",70.489998,70.900002,68.639999,68.830002,2128100,68.830002
"953",69.080002,69.279999,67.720001,67.889999,1454700,67.889999
"954",68.510002,69.279999,67.860001,68.199997,1192300,68.199997
"955",68.389999,68.989998,68.169998,68.18,948000,68.18
"956",68.220001,68.919998,68.07,68.559998,1039600,68.559998
"957",69.089996,69.760002,68.730003,69.489998,783400,69.489998
"958",69.940002,70.379997,69.389999,69.449997,1235900,69.449997
"959",69.739998,71.519997,69.540001,71.050003,1247800,71.050003
"960",70.940002,71.220001,69.57,69.650002,847300,69.650002
"961",69.589996,69.730003,67.959999,68.010002,1384900,68.010002
"962",68.239998,68.870003,66.580002,66.660004,1843100,66.660004
"963",66.400002,67.25,65.709999,66.830002,1248800,66.830002
"964",66.709999,67,65.43,65.849998,1276500,65.849998
"965",66.220001,69.080002,65.830002,68.889999,2040100,68.889999
"966",68.18,68.739998,63.91,64.040001,3291600,64.040001
"967",63.529999,64.889999,63.200001,63.27,2509100,63.27
"968",64.199997,64.910004,63.299999,63.990002,957600,63.990002
"969",64.389999,64.989998,63.16,63.869999,1200300,63.869999
"970",63.560001,65.510002,63.560001,65.419998,1487900,65.419998
"971",65.529999,67.68,64.989998,67.550003,1600200,67.550003
"972",67.269997,67.5,65.919998,67.230003,811200,67.230003
"973",67.139999,68.139999,66.800003,67.760002,926200,67.760002
"974",67.650002,67.830002,66.709999,67.080002,796300,67.080002
"975",67.620003,67.82,66.489998,66.75,819300,66.75
"976",67.080002,67.510002,65.379997,65.779999,1009100,65.779999
"977",66.169998,66.779999,65.519997,66.739998,1126900,66.739998
"978",66.919998,67.160004,66.269997,66.440002,647700,66.440002
"979",66.230003,67.360001,65.580002,66.959999,847900,66.959999
"980",67.059998,67.190002,66.230003,66.980003,504300,66.980003
"981",67.230003,67.25,66.25,66.919998,621300,66.919998
"982",66.07,67.129997,65.779999,66.519997,795600,66.519997
"983",66.360001,66.839996,65.800003,66.050003,573100,66.050003
"984",66.150002,66.800003,65.139999,65.18,1786000,65.18
"985",65.029999,66.860001,65,66.120003,1678300,66.120003
"986",63.75,67.730003,63,66.989998,3325200,66.989998
"987",67.489998,70.459999,67.190002,70.099998,1975700,70.099998
"988",70.370003,70.980003,69.949997,70.059998,1378000,70.059998
"989",70.220001,70.870003,69.540001,70.330002,883200,70.330002
"990",70.169998,70.5,69.57,70.25,1128800,70.25
"991",70.260002,70.769997,69.389999,70.550003,928100,70.550003
"992",70.199997,71.290001,69.910004,70.449997,759200,70.449997
"993",69.75,69.980003,68.93,69.449997,1008800,69.449997
"994",69.839996,70.489998,69.139999,69.779999,955300,69.779999
"995",69.639999,69.849998,69.129997,69.360001,884100,69.360001
"996",69.529999,69.860001,69.080002,69.669998,529100,69.669998
"997",69.669998,69.900002,68.419998,68.660004,1236200,68.660004
"998",68.959999,69.480003,68.239998,68.470001,1246700,68.470001
"999",68.720001,69.309998,68.449997,69.019997,847500,69.019997
"1000",69.080002,69.580002,68.720001,69.379997,1107300,69.379997
"1001",69.279999,69.900002,68.580002,69,1208900,69
"1002",68.5,68.5,66.269997,66.739998,3499000,66.739998
"1003",67.559998,68.230003,66.860001,68.099998,1901500,68.099998
"1004",68.040001,68.559998,67.629997,68.019997,1709600,68.019997
"1005",68.260002,68.489998,67.900002,68.269997,1035500,68.269997
"1006",68.379997,68.419998,67.93,68.279999,794600,68.279999
"1007",68.349998,70.199997,68.010002,69.900002,1339900,69.900002
"1008",69.389999,70.709999,69.360001,70.019997,996700,70.019997
"1009",70,70.830002,69.650002,70.629997,1032000,70.629997
"1010",70,70.050003,67.919998,68.870003,2246900,68.870003
"1011",68.800003,70.639999,68.360001,70.379997,1658200,70.379997
"1012",70,70.470001,69.050003,70.239998,991300,70.239998
"1013",70.169998,71.970001,69.980003,71.379997,1595400,71.379997
"1014",72.5,73.239998,72,72.75,2109300,72.75
"1015",72.900002,72.940002,71.940002,72.690002,1718600,72.690002
"1016",72.739998,73.379997,72.379997,73.25,1363600,73.25
"1017",72.919998,72.919998,71.169998,71.220001,1383000,71.220001
"1018",71.209999,71.370003,70.220001,70.449997,904400,70.449997
"1019",70.449997,70.449997,69.82,69.870003,783300,69.870003
"1020",69.889999,70.239998,69.110001,69.25,1605000,69.25
"1021",69.400002,71.059998,69.279999,71.029999,1729300,71.029999
"1022",70.889999,70.959999,69.790001,70.139999,865600,70.139999
"1023",70,71.029999,69.779999,69.849998,883400,69.849998
"1024",70.029999,70.620003,69.93,70.150002,1039500,70.150002
"1025",70.150002,70.540001,69.650002,69.970001,810300,69.970001
"1026",69.889999,69.970001,69.169998,69.349998,1321600,69.349998
"1027",69.360001,69.849998,68.879997,68.980003,1290900,68.980003
"1028",68.269997,70.940002,67.669998,70.860001,1478000,70.860001
"1029",71.379997,72,70.150002,71,1032700,71
"1030",70.980003,71.400002,70.190002,70.309998,1210500,70.309998
"1031",70,70.330002,68.059998,69.07,2235500,69.07
"1032",68.519997,68.989998,67,67.050003,1897900,67.050003
"1033",66.989998,67,66.220001,66.279999,1886000,66.279999
"1034",66.699997,67.849998,66.25,67.809998,1151300,67.809998
"1035",66.18,66.699997,64.620003,64.739998,2574300,64.739998
"1036",64.730003,66.339996,64.720001,65.449997,1659900,65.449997
"1037",65.480003,66.07,64.919998,65.419998,1185000,65.419998
"1038",65.739998,66.849998,65.5,66.669998,1271800,66.669998
"1039",66.529999,67.239998,66.400002,67.010002,1056900,67.010002
"1040",65.169998,66.160004,64.510002,65,2058100,65
"1041",65.080002,65.660004,64.830002,65.089996,1065500,65.089996
"1042",65.550003,65.629997,64.32,64.860001,1398100,64.860001
"1043",64.519997,64.879997,63.82,63.959999,2133300,63.959999
"1044",64.25,65.610001,64.169998,65.209999,1680000,65.209999
"1045",65.489998,65.949997,65.019997,65.550003,1208000,65.550003
"1046",65.209999,65.93,64.449997,65.110001,1496800,65.110001
"1047",64.269997,66.239998,64.269997,66.040001,1636100,66.040001
"1048",66.309998,66.5,64.870003,65.099998,1665300,65.099998
"1049",69.360001,71.199997,68.489998,69.449997,3233800,69.449997
"1050",69.870003,70.559998,69,70.139999,1356200,70.139999
"1051",70.220001,70.860001,70.029999,70.699997,1149400,70.699997
"1052",70.860001,71.330002,70.669998,71.150002,759800,71.150002
"1053",71.230003,71.839996,70.900002,71.650002,1978300,71.650002
"1054",92.440002,94.93,90.029999,93.489998,19682800,93.489998
"1055",91.989998,92.330002,88.099998,88.440002,6831800,88.440002
"1056",88.660004,89.620003,88.040001,89.040001,3190400,89.040001
"1057",89.099998,89.769997,87.889999,88.489998,1987900,88.489998
"1058",88.400002,89.160004,87.220001,87.5,2094400,87.5
"1059",87.5,87.860001,85.980003,86.370003,2620500,86.370003
"1060",86.760002,87.489998,86.279999,86.400002,1286300,86.400002
"1061",86.25,88.059998,86.25,87.010002,1471600,87.010002
"1062",86.720001,87.360001,86.339996,86.550003,939900,86.550003
"1063",86.309998,88.220001,86.010002,88.160004,1279100,88.160004
"1064",88.510002,88.75,87.699997,88.410004,1062600,88.410004
"1065",88.800003,90.910004,88.519997,89.769997,1954300,89.769997
"1066",89.699997,90.720001,89.089996,90.349998,1249300,90.349998
"1067",90.32,90.529999,88.790001,88.830002,1226700,88.830002
"1068",88.830002,89.290001,88.199997,89.220001,842800,89.220001
"1069",88.940002,89.970001,88.519997,89.910004,1088500,89.910004
"1070",89.550003,90.43,89.370003,89.690002,1586800,89.690002
"1071",89.559998,91.830002,89.550003,91.610001,1336000,91.610001
"1072",91.169998,91.660004,90.68,90.959999,1076600,90.959999
"1073",90.980003,91.150002,89.510002,89.889999,861100,89.889999
"1074",89.650002,90.010002,89.150002,90,632800,90
"1075",89.599998,90.75,89.139999,90.589996,843600,90.589996
"1076",90.709999,91.459999,90.32,90.82,717700,90.82
"1077",91.07,91.349998,89.790001,90.440002,801500,90.440002
"1078",90.980003,90.980003,89.550003,89.779999,2944700,89.779999
"1079",90.989998,92.769997,90.760002,92.379997,1807800,92.379997
"1080",92.360001,92.5,90.5,90.529999,917700,90.529999
"1081",90.57,92.059998,90.57,91.68,1013700,91.68
"1082",91.800003,91.800003,88.93,89.529999,1022400,89.529999
"1083",89.339996,90.650002,88.940002,90.529999,743000,90.529999
"1084",89.5,91.68,89.5,91.330002,848800,91.330002
"1085",90.959999,92.349998,90.760002,91.669998,1330100,91.669998
"1086",91.599998,91.599998,90.190002,90.529999,1184800,90.529999
"1087",90.809998,91.400002,89.790001,90.550003,1062100,90.550003
"1088",90.959999,92.529999,90.580002,92.029999,2961400,92.029999
"1089",92.440002,92.5,91.150002,92.370003,1335800,92.370003
"1090",91.650002,93.220001,91.529999,92.43,1415500,92.43
"1091",92.809998,96.879997,92.139999,96.470001,2062300,96.470001
"1092",96.730003,97.099998,94.910004,95.470001,2077300,95.470001
"1093",95.559998,96.900002,94.809998,94.839996,1286300,94.839996
"1094",94.330002,94.550003,92.809998,92.919998,1025900,92.919998
"1095",93.660004,95.07,93.120003,94.480003,1284200,94.480003
"1096",93.790001,94.75,91.019997,91.419998,2424400,91.419998
"1097",90.050003,91.330002,89.559998,90.830002,1242400,90.830002
"1098",91.230003,92.800003,90.720001,92.110001,1033000,92.110001
"1099",92.010002,95.370003,91.809998,95.330002,1083900,95.330002
"1100",95.230003,99.050003,95.230003,98.360001,2119000,98.360001
"1101",98.669998,98.889999,97.830002,98.190002,1106800,98.190002
"1102",98.970001,99.529999,97.330002,97.629997,910200,97.629997
"1103",98.339996,98.489998,97.139999,97.889999,663500,97.889999
"1104",97.25,97.989998,97.139999,97.889999,559900,97.889999
"1105",98.209999,98.339996,97.25,97.449997,1116200,97.449997
"1106",97.510002,99.080002,97.330002,98.650002,1107500,98.650002
"1107",98.290001,99.379997,97.589996,99.099998,839000,99.099998
"1108",101.199997,101.379997,99.230003,100.879997,1109600,100.879997
"1109",100.849998,102.870003,100.779999,101.230003,972100,101.230003
"1110",101.5,101.519997,99.970001,100.040001,906400,100.040001
"1111",100.980003,102.269997,98.650002,99.169998,1096500,99.169998
"1112",99.739998,101.400002,99.610001,100.480003,1630700,100.480003
"1113",103.769997,108.57,102.949997,108.389999,2861500,108.389999
"1114",108.120003,108.599998,106.309998,107.760002,1250100,107.760002
"1115",107.57,107.889999,106.410004,107.010002,827400,107.010002
"1116",106.459999,108.019997,105.790001,107.910004,685000,107.910004
"1117",108.370003,109.580002,106.809998,108.160004,1215100,108.160004
"1118",108.330002,108.559998,107.150002,107.919998,484200,107.919998
"1119",107.970001,110.089996,107.650002,110.07,745000,110.07
"1120",109.510002,110.669998,108.610001,109.75,734600,109.75
"1121",109.959999,110.449997,109.290001,110.300003,554500,110.300003
"1122",109.879997,110.690002,109.379997,110.190002,653900,110.190002
"1123",111.510002,111.510002,108.669998,109.449997,1330800,109.449997
"1124",109.449997,110.050003,108.410004,108.790001,948700,108.790001
"1125",109.379997,110.940002,108.959999,110.449997,829200,110.449997
"1126",110.309998,110.730003,109.580002,110.389999,453500,110.389999
"1127",111.150002,113.5,110.620003,112.150002,456000,112.150002
"1128",110.970001,112.279999,110.379997,111.300003,808800,111.300003
"1129",110.660004,111.199997,108.300003,109.580002,1142900,109.580002
"1130",109.43,109.559998,105.849998,106.959999,2379500,106.959999
"1131",107.160004,107.970001,105.440002,106.610001,1249300,106.610001
"1132",107.330002,107.599998,106.239998,106.690002,1000300,106.690002
"1133",106.760002,108.18,105.699997,106.519997,965200,106.519997
"1134",105.360001,106.5,103.18,106.410004,1245700,106.410004
"1135",106,107.769997,105.970001,106.510002,916300,106.510002
"1136",107.050003,109.57,105.839996,108.389999,983400,108.389999
"1137",107.279999,108.330002,105.029999,105.110001,782200,105.110001
"1138",106.010002,106.360001,104.480003,105.010002,1151400,105.010002
"1139",106.489998,110.199997,105.739998,106.239998,1233800,106.239998
"1140",106.779999,109.099998,105.349998,108.559998,901800,108.559998
"1141",109.949997,112.129997,108.760002,112.129997,1113500,112.129997
"1142",112.029999,113.040001,110.959999,111.629997,2021000,111.629997
"1143",111.669998,113.440002,111.239998,112.129997,714100,112.129997
"1144",112.970001,113.32,110.879997,112.040001,611600,112.040001
"1145",112.07,113.489998,111.82,112.559998,276700,112.559998
"1146",112.449997,112.989998,111.419998,111.510002,349800,111.510002
"1147",111.260002,111.639999,109.779999,111.220001,515300,111.220001
"1148",110.629997,111.290001,109.550003,109.580002,520100,109.580002
"1149",110.330002,111.25,108.300003,108.349998,548300,108.349998
"1150",109.400002,109.889999,106.769997,108.160004,653800,108.160004
"1151",108.169998,109.800003,108.139999,109.43,1085800,109.43
"1152",109.449997,113.989998,109.269997,112.279999,1924800,112.279999
"1153",112.43,116,112.43,115.959999,1519800,115.959999
"1154",117.349998,118.699997,116.480003,117.709999,1508000,117.709999
"1155",118.160004,118.25,116.279999,117.040001,1036400,117.040001
"1156",116.739998,117.57,111.919998,111.959999,2559000,111.959999
"1157",112.519997,116.25,112.040001,113.110001,1747700,113.110001
"1158",113.589996,118.059998,113.5,117.739998,1559200,117.739998
"1159",118.589996,118.779999,115.660004,116.260002,1057900,116.260002
"1160",115.889999,118.970001,115.889999,118.889999,948900,118.889999
"1161",118.970001,119.169998,116.949997,117.440002,1023800,117.440002
"1162",117.580002,119.010002,116.25,118.540001,756100,118.540001
"1163",118.970001,120.150002,116.849998,119.989998,908500,119.989998
"1164",120.220001,120.860001,119.029999,119.309998,868500,119.309998
"1165",119.610001,120.010002,118.029999,119.949997,822600,119.949997
"1166",119,119.699997,117.690002,118.809998,846500,118.809998
"1167",119.400002,122.269997,119.029999,119.209999,1191200,119.209999
"1168",119.709999,120.839996,118.93,120.769997,772800,120.769997
"1169",119.529999,119.860001,116.580002,116.949997,1022000,116.949997
"1170",116.790001,117.620003,114.699997,117.550003,897800,117.550003
"1171",116.400002,118.349998,115.620003,116.669998,1034700,116.669998
"1172",116.349998,119.540001,116.110001,118.730003,907400,118.730003
"1173",118.949997,119.989998,117.720001,118.370003,665400,118.370003
"1174",118.279999,118.639999,116.400002,117.150002,505700,117.150002
"1175",116.559998,117.129997,115.260002,115.940002,663800,115.940002
"1176",116.110001,118.839996,116.059998,118.489998,511000,118.489998
"1177",118.5,119.410004,118.110001,118.989998,661300,118.989998
"1178",118.879997,119.739998,118.019997,119.510002,591100,119.510002
"1179",119.610001,119.610001,116.349998,117.739998,803700,117.739998
"1180",117.040001,119.150002,116.550003,118.709999,515000,118.709999
"1181",118.589996,120.610001,118.010002,120.279999,566100,120.279999
"1182",120.220001,121.919998,119.849998,121.129997,586200,121.129997
"1183",121.220001,121.43,119.419998,121.260002,555600,121.260002
"1184",121.610001,122.370003,120.709999,122.120003,768800,122.120003
"1185",123.300003,125.610001,123.199997,124.809998,1104900,124.809998
"1186",125.269997,126,122.459999,123.790001,908600,123.790001
"1187",124.059998,125.010002,122.300003,124.739998,2148100,124.739998
"1188",139.139999,143.899994,137.720001,141.119995,6219100,141.119995
"1189",142.179993,142.990005,139.690002,141.229996,2288900,141.229996
"1190",140.070007,141.729996,140,140.690002,1711900,140.690002
"1191",140.009995,140.490005,138.75,139.539993,1311200,139.539993
"1192",138.149994,140.679993,138.009995,140.029999,803100,140.029999
"1193",139.369995,139.710007,135.820007,136.619995,1222200,136.619995
"1194",137,138.990005,136.699997,137.210007,815000,137.210007
"1195",136.270004,136.610001,135.169998,135.919998,802000,135.919998
"1196",135.759995,136.830002,135.059998,135.960007,952300,135.960007
"1197",137.360001,138.949997,136.820007,137.850006,637500,137.850006
"1198",137.419998,137.889999,134.830002,135.479996,953300,135.479996
"1199",136.639999,138.460007,136.270004,138.039993,956200,138.039993
"1200",137.119995,137.889999,135.729996,136.289993,699600,136.289993
"1201",136.360001,137.270004,133.919998,136.710007,1230000,136.710007
"1202",136.740005,139.789993,135.869995,138.279999,964700,138.279999
"1203",139.729996,140.580002,137.419998,137.520004,2205900,137.520004
"1204",138.240005,138.850006,137.300003,137.940002,898900,137.940002
"1205",139.220001,141.279999,138.690002,138.699997,839700,138.699997
"1206",139.169998,139.839996,135.809998,136.029999,810500,136.029999
"1207",135.080002,137.320007,134.580002,136.570007,638700,136.570007
"1208",136.139999,139.279999,135.470001,137.990005,918900,137.990005
"1209",138.169998,140.550003,136.710007,140.440002,845000,140.440002
"1210",139.880005,140.330002,138.360001,138.399994,1144800,138.399994
"1211",138.720001,138.720001,134.649994,136.649994,1244600,136.649994
"1212",136.559998,137.330002,135.110001,135.660004,935000,135.660004
"1213",134.779999,138.960007,134,137.720001,1397100,137.720001
"1214",138.080002,140.240005,137.479996,137.520004,925000,137.520004
"1215",137.610001,138.619995,136.800003,137.789993,828400,137.789993
"1216",138.050003,138.630005,136.169998,137.600006,700100,137.600006
"1217",137.220001,139.009995,136.660004,138.339996,606100,138.339996
"1218",138.229996,138.660004,137.440002,137.779999,586900,137.779999
"1219",137.009995,138.429993,135.350006,135.800003,770400,135.800003
"1220",136.419998,138.289993,136.279999,137.690002,663300,137.690002
"1221",137.389999,138.470001,136.779999,138,678900,138
"1222",136.850006,137.800003,136.070007,136.910004,878100,136.910004
"1223",138.649994,140.820007,138,139.580002,846300,139.580002
"1224",140.25,141.5,139.080002,139.850006,1111900,139.850006
"1225",140.039993,140.149994,138.899994,139.910004,858300,139.910004
"1226",140,140.699997,139.039993,140.360001,816700,140.360001
"1227",140.759995,142.529999,139.619995,141.779999,913500,141.779999
"1228",142.710007,144.690002,142.559998,143.440002,1389500,143.440002
"1229",142.279999,142.490005,139.210007,140.740005,1197100,140.740005
"1230",140.070007,140.990005,137.5,139.160004,1378700,139.160004
"1231",138.130005,139.350006,136.369995,137.110001,2504300,137.110001
"1232",137.240005,141.839996,136.5,141.130005,1516800,141.130005
"1233",140.729996,144,139.559998,141.850006,1486000,141.850006
"1234",141.279999,142.139999,139.029999,140.630005,1461200,140.630005
"1235",141,141.990005,139.210007,140.479996,1163300,140.479996
"1236",140.960007,144.350006,140.509995,143.490005,1865500,143.490005
"1237",134.589996,136.5,127.599998,128.470001,10066900,128.470001
"1238",129.240005,139.020004,129,134.009995,4623100,134.009995
"1239",133.100006,133.839996,131.130005,131.919998,2337400,131.919998
"1240",131.589996,133,129.520004,129.940002,2194200,129.940002
"1241",131.130005,132.770004,130.399994,132.639999,2202200,132.639999
"1242",132.960007,133.559998,131.729996,132.320007,956500,132.320007
"1243",131.630005,132.690002,130.820007,131.259995,901300,131.259995
"1244",131.699997,132.850006,129.809998,130.300003,1018600,130.300003
"1245",130.350006,130.350006,128.589996,129.240005,1154100,129.240005
"1246",129.270004,130.479996,129.020004,130.210007,1050800,130.210007
"1247",129.490005,130.179993,129.039993,129.410004,1120500,129.410004
"1248",128.699997,129.380005,126.370003,127.660004,1288700,127.660004
"1249",127.580002,130.880005,127.540001,130.039993,1941800,130.039993
"1250",129.639999,130.25,128.830002,129.199997,826800,129.199997
"1251",128.759995,129.550003,127.010002,127.279999,2298200,127.279999
"1252",127.82,128.169998,126.370003,127.169998,1314100,127.169998
"1253",126.730003,127.230003,125.559998,126.120003,1348300,126.120003
"1254",126.139999,126.669998,125.239998,125.970001,1280500,125.970001
"1255",125.300003,127.959999,125.300003,127.18,1375800,127.18
"1256",126.889999,126.900002,125.419998,125.550003,957400,125.550003
"1257",125.43,125.949997,124.529999,125.489998,1289700,125.489998
"1258",125.260002,125.82,124.18,124.879997,839100,124.879997
"1259",125.440002,127.519997,124.779999,127.029999,1442400,127.029999
