"","AZO.Open","AZO.High","AZO.Low","AZO.Close","AZO.Volume","AZO.Adjusted"
"931",538.219971,539.5,535.159973,538.590027,280700,538.590027
"932",534.059998,540.75,533.419983,538.960022,365400,538.960022
"933",544.900024,544.900024,540.059998,542.210022,220800,542.210022
"934",549.849976,549.849976,538.159973,539.299988,263500,539.299988
"935",540.039978,545.429993,532.400024,535.039978,409900,535.039978
"936",534.780029,538.919983,531.070007,538.460022,260100,538.460022
"937",537.799988,541.73999,534.679993,538.440002,350000,538.440002
"938",536.539978,543.679993,536,541.22998,383200,541.22998
"939",546.969971,546.969971,525.01001,538.559998,720400,538.559998
"940",539.710022,546.77002,539.039978,543.840027,606300,543.840027
"941",545,546.030029,540.599976,541.5,390200,541.5
"942",544.599976,544.599976,538.849976,541.98999,348600,541.98999
"943",541.960022,544.130005,539.52002,541.630005,233000,541.630005
"944",540.640015,545.650024,538.419983,539.97998,267400,539.97998
"945",539.640015,541.390015,536.460022,540.909973,210300,540.909973
"946",543.190002,544.700012,528.380005,528.73999,391600,528.73999
"947",529.409973,535.630005,526.599976,533.25,319300,533.25
"948",536.859985,540.539978,534.799988,539.450012,174900,539.450012
"949",538.619995,541.890015,536.609985,538.349976,210900,538.349976
"950",537.059998,539.119995,529.659973,533.359985,237200,533.359985
"951",532.52002,534.75,528,533,234700,533
"952",540,540.98999,533.98999,536.859985,256300,536.859985
"953",536.580017,539.469971,527.51001,530.390015,158800,530.390015
"954",534.390015,537,527.01001,528.900024,289800,528.900024
"955",528.799988,530.929993,522.210022,522.75,213900,522.75
"956",522.309998,527.159973,519.599976,525.710022,199500,525.710022
"957",528.640015,529.690002,525.349976,527.440002,296100,527.440002
"958",528.429993,538.049988,524.51001,537.099976,425000,537.099976
"959",539.950012,541,534.909973,536.539978,306500,536.539978
"960",535.5,537.929993,533.099976,535.469971,232700,535.469971
"961",534.960022,538.690002,533.01001,535.609985,182400,535.609985
"962",535,536.380005,523.840027,526.119995,283700,526.119995
"963",523.309998,527.590027,517.059998,519,317500,519
"964",517.340027,525.52002,513.409973,525.47998,310000,525.47998
"965",528.960022,531.039978,522.619995,527.460022,221900,527.460022
"966",528.200012,528.940002,513.5,514.590027,287500,514.590027
"967",511,517.409973,510.25,511.279999,352500,511.279999
"968",513.440002,518,510.190002,515.280029,299600,515.280029
"969",516.340027,521.51001,510.329987,519.700012,287600,519.700012
"970",522,523.169983,517.799988,522.140015,190100,522.140015
"971",519.929993,523.640015,515.469971,516.159973,205800,516.159973
"972",514.690002,520.539978,514.01001,519.400024,132100,519.400024
"973",521.280029,523.570007,518.109985,521.549988,249300,521.549988
"974",522.809998,527.73999,521.669983,526.25,211500,526.25
"975",525,527.080017,521.25,525.880005,193500,525.880005
"976",525.119995,525.580017,520.97998,522.320007,201000,522.320007
"977",525.080017,534,520.830017,531.450012,297000,531.450012
"978",533.039978,534.98999,529.039978,529.619995,151100,529.619995
"979",534.840027,534.840027,528.719971,533.890015,284200,533.890015
"980",529.119995,534.429993,525.210022,526.789978,200700,526.789978
"981",527.820007,534.580017,526.77002,529.539978,150200,529.539978
"982",529.25,531.039978,525.030029,530.059998,131600,530.059998
"983",534.950012,534.950012,522.349976,526.72998,157300,526.72998
"984",527,528.880005,521.97998,524.599976,143300,524.599976
"985",523.840027,532.679993,522,530.859985,214400,530.859985
"986",529,536.090027,526.690002,535.919983,157000,535.919983
"987",538.789978,544.880005,537.210022,543.380005,194200,543.380005
"988",543.780029,546.700012,532.219971,533.109985,244800,533.109985
"989",532.630005,532.98999,526.869995,529.400024,219800,529.400024
"990",530.369995,530.369995,516.789978,524.280029,232000,524.280029
"991",519,530.599976,519,527.02002,341600,527.02002
"992",525.330017,533.22998,525.330017,532.76001,153400,532.76001
"993",531.25,532.23999,526.390015,528.73999,147500,528.73999
"994",534.840027,535.530029,528,534.869995,157800,534.869995
"995",534.919983,544.5,534.919983,541.659973,296300,541.659973
"996",543.72998,544.469971,538.900024,540.900024,257600,540.900024
"997",541,546.700012,520.25,520.25,519500,520.25
"998",522.059998,534.380005,522.059998,533.340027,367000,533.340027
"999",533.659973,535,525.080017,527.469971,228700,527.469971
"1000",527.119995,533.299988,525.469971,532.5,246200,532.5
"1001",532.5,532.98999,529.340027,531.429993,191400,531.429993
"1002",527.400024,532.02002,526.369995,528.109985,218000,528.109985
"1003",530.099976,541.440002,526.059998,541.150024,258700,541.150024
"1004",541.090027,541.090027,536.5,537.940002,213900,537.940002
"1005",540.099976,541.580017,536.830017,540.780029,136600,540.780029
"1006",538.419983,540.369995,532.51001,532.570007,233700,532.570007
"1007",532.72998,533.719971,530.570007,532.47998,108700,532.47998
"1008",531.679993,532.880005,526.400024,529.099976,269900,529.099976
"1009",529.369995,529.369995,520.809998,524.369995,248000,524.369995
"1010",523.150024,525.23999,520.25,523.099976,192500,523.099976
"1011",523.48999,525.890015,520.929993,524.809998,140200,524.809998
"1012",523.309998,525.400024,521,524.340027,104700,524.340027
"1013",525.320007,527.25,521.380005,526.97998,189300,526.97998
"1014",529.210022,530,526.710022,527.98999,135500,527.98999
"1015",531.109985,533.059998,526.799988,530.789978,348800,530.789978
"1016",531,534.049988,529.02002,532.940002,195300,532.940002
"1017",530.429993,533.700012,529.049988,530.669983,157300,530.669983
"1018",528.76001,532.299988,526.52002,532,137200,532
"1019",530,532.650024,526.75,532.400024,120300,532.400024
"1020",530.570007,535.51001,528.909973,535.320007,167700,535.320007
"1021",533,536.450012,532.26001,536.23999,195300,536.23999
"1022",537,538.25,534.530029,536.820007,159200,536.820007
"1023",534.840027,537.789978,532.849976,535.309998,191900,535.309998
"1024",537.429993,540.400024,536.109985,539.460022,139200,539.460022
"1025",539.400024,540.48999,536.140015,538.23999,185600,538.23999
"1026",535.51001,537.840027,534.320007,535.109985,205700,535.109985
"1027",535.150024,539.609985,534.469971,538.659973,168400,538.659973
"1028",535.27002,538.349976,532,534.02002,132400,534.02002
"1029",534.02002,534.570007,528.5,533.450012,109600,533.450012
"1030",536.710022,536.710022,533.039978,533.659973,105200,533.659973
"1031",531.97998,534.320007,528.400024,533.51001,251800,533.51001
"1032",535.869995,535.869995,529.200012,531.820007,236500,531.820007
"1033",528,531.27002,523.51001,524.690002,149000,524.690002
"1034",521.200012,523.090027,517.22998,520.559998,345600,520.559998
"1035",520.559998,521.98999,513.169983,515.169983,220600,515.169983
"1036",514.960022,515.27002,505.320007,511.920013,332500,511.920013
"1037",510.220001,512.340027,506.459991,507.720001,263800,507.720001
"1038",511.640015,516.76001,510.540009,514.820007,242000,514.820007
"1039",518.909973,518.909973,513.309998,514.570007,149100,514.570007
"1040",513.77002,517.419983,512.809998,513.219971,133900,513.219971
"1041",512.280029,514.809998,509.950012,510.040009,170700,510.040009
"1042",510.309998,523.25,510.309998,521.840027,261900,521.840027
"1043",523.799988,523.799988,516.789978,517.030029,284700,517.030029
"1044",515.070007,520.22998,512.039978,514.409973,177800,514.409973
"1045",514.380005,521.76001,514.099976,519.48999,115300,519.48999
"1046",516.400024,524,515.179993,518.070007,173700,518.070007
"1047",516.349976,522.960022,515.530029,519.599976,133200,519.599976
"1048",520.299988,521.77002,515.98999,517.26001,203000,517.26001
"1049",519.780029,526.309998,516.469971,525.98999,162000,525.98999
"1050",528.669983,528.669983,524.98999,525.469971,86700,525.469971
"1051",523.919983,526.789978,520.02002,524.580017,116300,524.580017
"1052",526.390015,526.390015,520.169983,524.030029,140500,524.030029
"1053",526.340027,533.070007,524.429993,530.669983,163100,530.669983
"1054",533.849976,535.799988,527.02002,529.030029,148700,529.030029
"1055",531,534.159973,529.549988,533.900024,126500,533.900024
"1056",534.22998,539.23999,533.26001,536.840027,115800,536.840027
"1057",536.830017,538.700012,531.460022,537.960022,177600,537.960022
"1058",538.059998,541.070007,536.26001,537.780029,145100,537.780029
"1059",538.419983,539.390015,536.450012,537.460022,161600,537.460022
"1060",539,543.630005,537.469971,540.929993,85400,540.929993
"1061",542,542,535,535.950012,169000,535.950012
"1062",537.830017,539.5,535.02002,538.47998,158800,538.47998
"1063",535.090027,540,533.590027,538.77002,102500,538.77002
"1064",540.409973,540.409973,537.330017,538.840027,130500,538.840027
"1065",534.669983,541.799988,534.669983,536.559998,212500,536.559998
"1066",538.109985,539.859985,534.969971,537.130005,106800,537.130005
"1067",537.210022,538.390015,534.669983,534.969971,144000,534.969971
"1068",535.909973,539.150024,534.559998,538.039978,154100,538.039978
"1069",535.830017,538.570007,533.26001,536,105200,536
"1070",533.960022,534.22998,527.590027,528.130005,200100,528.130005
"1071",528.039978,531.859985,526.390015,527.359985,217700,527.359985
"1072",526.119995,531.76001,525.840027,530.330017,166000,530.330017
"1073",529.840027,530.950012,526.380005,530,153600,530
"1074",530.25,532.159973,529.950012,530.570007,123700,530.570007
"1075",528.25,543.059998,528.25,540.849976,206600,540.849976
"1076",540.630005,542.159973,536.130005,536.719971,170500,536.719971
"1077",536.320007,536.320007,529.460022,532.309998,286000,532.309998
"1078",536.030029,536.030029,525.700012,526.440002,440400,526.440002
"1079",515.01001,519.98999,500.209991,505.380005,897300,505.380005
"1080",501.559998,513.039978,501.220001,507.790009,467400,507.790009
"1081",509.369995,509.369995,503.600006,508.630005,344700,508.630005
"1082",505.640015,509.369995,504.5,504.619995,225300,504.619995
"1083",503.26001,509.119995,503.26001,508.380005,265200,508.380005
"1084",506.070007,509.899994,504.369995,507.839996,230800,507.839996
"1085",507.589996,512.5,503.899994,509.660004,406800,509.660004
"1086",509.660004,513.429993,507.140015,508.01001,292100,508.01001
"1087",509.269989,516.22998,506.299988,513.299988,277800,513.299988
"1088",514.619995,520.51001,511.980011,518.109985,269800,518.109985
"1089",518.619995,519.75,512.049988,512.940002,185200,512.940002
"1090",509.859985,515,506.309998,511.720001,262900,511.720001
"1091",511.309998,518.320007,508.970001,517.799988,205800,517.799988
"1092",517.349976,517.349976,507.570007,508.320007,336200,508.320007
"1093",509.390015,513.669983,505.829987,509.100006,258800,509.100006
"1094",509.029999,511.790009,501.390015,501.779999,216000,501.779999
"1095",505.970001,512.369995,503.420013,506.350006,207700,506.350006
"1096",500.5,508.670013,491.929993,505.98999,357400,505.98999
"1097",501.660004,507.980011,499.480011,504.579987,279400,504.579987
"1098",506.660004,509.790009,503.119995,507.589996,286300,507.589996
"1099",508.48999,517.849976,508.48999,517.030029,207400,517.030029
"1100",520.72998,530,518.099976,526.940002,236100,526.940002
"1101",529.369995,531.570007,520.450012,521.940002,178000,521.940002
"1102",525.200012,535.390015,525.109985,531.570007,228300,531.570007
"1103",530.969971,537.02002,525.809998,536.049988,266500,536.049988
"1104",537.200012,541.630005,535.049988,539.570007,251800,539.570007
"1105",540.200012,550.419983,538.76001,549.719971,258500,549.719971
"1106",551.01001,551.359985,546.299988,550.039978,270400,550.039978
"1107",547.299988,553.700012,547.299988,551.460022,250100,551.460022
"1108",554.890015,556.650024,551.02002,553.52002,295800,553.52002
"1109",556,556,545,552.179993,1341000,552.179993
"1110",552.190002,557.950012,550.289978,554.359985,230200,554.359985
"1111",559.109985,563.150024,554.289978,559.150024,340600,559.150024
"1112",557.73999,566.530029,554.51001,566.049988,397100,566.049988
"1113",566.109985,567.280029,559.559998,562.22998,322200,562.22998
"1114",564.01001,568.039978,563.049988,566.390015,217000,566.390015
"1115",566.429993,572.799988,565.590027,570.869995,254000,570.869995
"1116",571,571.26001,566.419983,568.799988,236800,568.799988
"1117",569.530029,576,569.530029,573.719971,348000,573.719971
"1118",570.609985,574.090027,564.01001,567.109985,241200,567.109985
"1119",567.75,572.02002,567.179993,568.059998,209500,568.059998
"1120",567.98999,573.090027,565.280029,568.590027,194900,568.590027
"1121",570.630005,572.169983,567.119995,568.51001,139100,568.51001
"1122",564.950012,569.5,564.950012,567.5,176500,567.5
"1123",574.140015,574.820007,568.599976,569.210022,239400,569.210022
"1124",569.159973,571.609985,566.409973,571.380005,174900,571.380005
"1125",573.659973,573.659973,566.349976,568.97998,243500,568.97998
"1126",570,572.98999,566.650024,568.549988,144200,568.549988
"1127",570,583,566.080017,577.710022,121200,577.710022
"1128",575.97998,579.52002,571.27002,575.719971,409200,575.719971
"1129",571.52002,586.450012,571.52002,585.48999,452300,585.48999
"1130",585.460022,593,585.460022,590.549988,354400,590.549988
"1131",588,592.900024,586.090027,588.070007,299500,588.070007
"1132",588.119995,592.409973,587.390015,587.950012,274400,587.950012
"1133",593.659973,594.530029,578.780029,581.049988,399400,581.049988
"1134",606,611.530029,593.059998,605.809998,661100,605.809998
"1135",606.25,610.98999,597.01001,598.369995,318100,598.369995
"1136",602.820007,606.390015,597.309998,602.390015,319700,602.390015
"1137",598.559998,609.390015,597.919983,604.72998,285000,604.72998
"1138",609.090027,612.830017,604.190002,605.840027,304800,605.840027
"1139",603.880005,610.349976,597.929993,597.929993,302400,597.929993
"1140",600,604.190002,594.909973,602.460022,317800,602.460022
"1141",606.77002,616.109985,600.119995,615.47998,340000,615.47998
"1142",620.559998,620.559998,610.640015,618.599976,376800,618.599976
"1143",614.890015,617.309998,611.840027,616.640015,221200,616.640015
"1144",619,626.190002,617.780029,621.299988,182500,621.299988
"1145",621.72998,624.380005,617.429993,617.429993,68700,617.429993
"1146",618.400024,624.969971,615.429993,618.76001,104900,618.76001
"1147",618.130005,625.780029,617.150024,624.48999,114600,624.48999
"1148",623.320007,626.090027,619.090027,622.450012,170900,622.450012
"1149",626.48999,627.299988,618.940002,619.109985,206800,619.109985
"1150",623.97998,623.97998,613.48999,616.789978,224600,616.789978
"1151",614.460022,616.109985,605.700012,608.48999,439800,608.48999
"1152",610.77002,612.340027,599.809998,607.820007,388500,607.820007
"1153",616,616,605.590027,607.23999,388200,607.23999
"1154",610.359985,614.969971,605.070007,606,593300,606
"1155",608.330017,608.609985,600.039978,606.02002,472900,606.02002
"1156",606.840027,609.030029,596.559998,597.359985,163000,597.359985
"1157",599.380005,603.219971,583.549988,588.950012,252800,588.950012
"1158",584.590027,586.159973,577.929993,582.780029,316400,582.780029
"1159",582.780029,586.530029,574.919983,575.280029,196500,575.280029
"1160",575.190002,581.119995,569.539978,580.849976,340500,580.849976
"1161",582.799988,586.960022,578.049988,584.330017,201200,584.330017
"1162",581.539978,588.440002,579.090027,586.059998,332500,586.059998
"1163",587.73999,602.679993,586.409973,600.099976,253600,600.099976
"1164",603.349976,605.950012,599.210022,604,271600,604
"1165",602.849976,612.609985,600.52002,612.140015,246700,612.140015
"1166",608.440002,612.859985,605.130005,608.590027,271700,608.590027
"1167",610.25,617.690002,608.179993,610.570007,258200,610.570007
"1168",606.01001,612.900024,606.01001,611.130005,262200,611.130005
"1169",611.450012,614.630005,596.47998,596.960022,349000,596.960022
"1170",600.51001,601.590027,586.25,593.75,315900,593.75
"1171",598.549988,608.130005,597.409973,607.840027,263900,607.840027
"1172",607.200012,612.809998,597.849976,601.630005,280900,601.630005
"1173",605.960022,621.47998,596.640015,614.880005,363700,614.880005
"1174",613.950012,618.099976,609.659973,611.340027,223500,611.340027
"1175",607.140015,613.559998,606.280029,613.049988,223200,613.049988
"1176",620.219971,620.219971,609.25,616.659973,158700,616.659973
"1177",615,621.98999,614,620.51001,188100,620.51001
"1178",619.890015,621.75,615.52002,617.51001,160400,617.51001
"1179",614.130005,619.619995,611.679993,618.5,164400,618.5
"1180",615.549988,620.309998,612.950012,615.150024,205400,615.150024
"1181",613.719971,617.98999,612.679993,617.919983,167700,617.919983
"1182",621.47998,623.440002,612.76001,618.340027,238000,618.340027
"1183",618.97998,625,614.390015,623.309998,236900,623.309998
"1184",625,636.969971,620.48999,636.77002,281500,636.77002
"1185",638.580017,640,634.150024,637.789978,163800,637.789978
"1186",640.97998,642.169983,634.650024,637.119995,188600,637.119995
"1187",633.299988,646.52002,633.299988,644.969971,231500,644.969971
"1188",647.23999,651.950012,640.52002,642.679993,319400,642.679993
"1189",642.419983,649.530029,640.659973,649.530029,326200,649.530029
"1190",671.140015,674.76001,648.98999,651.900024,666600,651.900024
"1191",653.469971,654.76001,644.219971,652.47998,448400,652.47998
"1192",655.849976,657.880005,646.849976,650.969971,345200,650.969971
"1193",647.460022,652.859985,644.390015,645.200012,277900,645.200012
"1194",644.530029,651.140015,644.119995,650.890015,236900,650.890015
"1195",650.429993,650.429993,640.809998,643.049988,338800,643.049988
"1196",640,649.969971,640,643.809998,386300,643.809998
"1197",647.390015,656.390015,645.52002,652.76001,238500,652.76001
"1198",654.460022,657.859985,647.559998,654.659973,178200,654.659973
"1199",658.390015,665.780029,657.27002,665.409973,232600,665.409973
"1200",659.400024,665.299988,658.51001,662.179993,225700,662.179993
"1201",663.409973,671.289978,659.01001,667.419983,248000,667.419983
"1202",667.75,672.469971,661.51001,667.390015,178200,667.390015
"1203",666.25,671.150024,662.049988,662.429993,349400,662.429993
"1204",664.929993,671.830017,663.23999,671.27002,439700,671.27002
"1205",671.190002,675.849976,664.97998,667.450012,249000,667.450012
"1206",669.47998,671.409973,660.059998,660.719971,233900,660.719971
"1207",661.109985,662.5,652.190002,662.039978,212100,662.039978
"1208",664.150024,682,662.119995,681.340027,384800,681.340027
"1209",682.580017,690.869995,681.799988,689.380005,277300,689.380005
"1210",683.059998,694.450012,682.159973,682.159973,421300,682.159973
"1211",687,693.570007,678.599976,692.929993,420900,692.929993
"1212",691.859985,696,684.820007,689.109985,339600,689.109985
"1213",684.77002,699.190002,684.200012,695.450012,371700,695.450012
"1214",694.960022,698.940002,690.469971,693.109985,253300,693.109985
"1215",690.909973,699.950012,690.599976,698.23999,236100,698.23999
"1216",696.559998,699.640015,690.820007,695.77002,251700,695.77002
"1217",698.650024,702.25,696.030029,701.72998,157100,701.72998
"1218",699,704.450012,696.150024,699.049988,163800,699.049988
"1219",696.090027,699,690.23999,695.809998,199300,695.809998
"1220",698,699.25,689.140015,694.169983,277800,694.169983
"1221",690,694.299988,686.119995,692.400024,304200,692.400024
"1222",686.380005,689.450012,681.400024,683.429993,306800,683.429993
"1223",685.76001,692.409973,685.72998,689.359985,207000,689.359985
"1224",692.409973,695.130005,684.359985,690.72998,274500,690.72998
"1225",691,694.52002,683.559998,693.409973,525300,693.409973
"1226",695,703.109985,695,702.330017,412400,702.330017
"1227",705,705,699.969971,702,229500,702
"1228",702.72998,703.22998,691.809998,692.380005,229300,692.380005
"1229",691.679993,694.52002,688.599976,693.049988,207500,693.049988
"1230",690,694.090027,681.130005,682.390015,263700,682.390015
"1231",682.630005,684.47998,671.359985,672.659973,414800,672.659973
"1232",675.059998,680.719971,673.820007,679.25,285600,679.25
"1233",683,686.909973,680.01001,684.73999,181700,684.73999
"1234",682,684.210022,672.400024,672.909973,233500,672.909973
"1235",674.5,677.200012,668.140015,675.030029,247600,675.030029
"1236",678,683,675.030029,677.47998,207900,677.47998
"1237",683.919983,690.440002,681.330017,686.130005,184400,686.130005
"1238",689,689.669983,678.469971,678.830017,309500,678.830017
"1239",677.52002,682.840027,676.869995,678.969971,230000,678.969971
"1240",676.859985,686.950012,676.859985,680.359985,259100,680.359985
"1241",683.539978,687.309998,678.590027,682.130005,360000,682.130005
"1242",685.340027,690.22998,680.340027,689.849976,343000,689.849976
"1243",690,695.5,688.880005,693.52002,280600,693.52002
"1244",696.23999,701.27002,692.73999,694.580017,186400,694.580017
"1245",695.309998,696.039978,687.73999,687.809998,234800,687.809998
"1246",685,692.400024,682.030029,691.909973,272700,691.909973
"1247",692.960022,693.960022,686.849976,689.179993,290700,689.179993
"1248",689.070007,693.98999,682.859985,688.429993,409000,688.429993
"1249",682,688.820007,677.73999,680.72998,434100,680.72998
"1250",681.150024,687.419983,676.890015,679.51001,338900,679.51001
"1251",681.969971,682.159973,672.659973,673.619995,277800,673.619995
"1252",676.97998,677.099976,668.400024,673.359985,304800,673.359985
"1253",674.179993,680.340027,670.119995,675.73999,259500,675.73999
"1254",679.880005,683.140015,676.679993,681.789978,265400,681.789978
"1255",679.919983,681.809998,675.359985,678.179993,277400,678.179993
"1256",679.320007,679.320007,674.559998,675.5,199700,675.5
"1257",673.5,680.799988,672.039978,678.450012,270400,678.450012
"1258",676.380005,680.52002,672.609985,676.039978,211400,676.039978
"1259",676.539978,682.679993,675.429993,681.580017,225900,681.580017
