"","SJM.Open","SJM.High","SJM.Low","SJM.Close","SJM.Volume","SJM.Adjusted"
"920",94.239998,94.589996,93.360001,93.709999,746400,90.436939
"921",93.110001,93.290001,91.940002,92.82,1105900,89.578025
"922",93.389999,93.800003,93.169998,93.589996,598800,90.321127
"923",93.769997,94.300003,93.019997,93.370003,874700,90.108818
"924",93.209999,94.330002,93.080002,93.699997,901900,90.427286
"925",93.910004,94.510002,93.139999,94.029999,1648200,90.745762
"926",93.370003,93.900002,92.629997,93.709999,1199700,90.998236
"927",93.370003,95.239998,93.209999,95.139999,1261200,92.386856
"928",91.199997,92.239998,87.099998,91.809998,4272000,89.153217
"929",92.760002,96.07,92.610001,95.309998,1869100,92.551934
"930",95.309998,96.349998,94.870003,95.550003,1500100,92.784995
"931",96.309998,98.580002,95.910004,98.279999,2207100,95.43599
"932",98.290001,98.610001,97.669998,97.940002,1618100,95.105833
"933",98.269997,99.379997,98.120003,98.699997,1136600,95.843835
"934",98.550003,99.989998,98.510002,99.010002,1109400,96.144869
"935",98.940002,99.650002,98.559998,98.610001,1153600,95.756442
"936",98.510002,99.779999,98.470001,99.639999,1071500,96.756635
"937",99.559998,100.889999,99.440002,100.010002,1185000,97.115931
"938",99.089996,99.900002,98.639999,99.050003,1244900,96.183712
"939",99.989998,100.610001,99.019997,99.269997,1155200,96.39734
"940",99.160004,99.339996,98.25,98.43,723800,95.581651
"941",98.370003,98.660004,97.559998,97.629997,794800,94.804798
"942",98.089996,98.089996,96.849998,97.540001,613700,94.717406
"943",97.330002,97.68,96.800003,97.209999,462700,94.396954
"944",97.160004,97.370003,96.290001,96.550003,848500,93.756057
"945",96.110001,98.019997,96.080002,97.980003,763300,95.144676
"946",98.43,98.43,96.739998,96.989998,599500,94.183319
"947",96.260002,96.860001,96.080002,96.18,1052800,93.396761
"948",96.550003,96.830002,95.980003,96.120003,531800,93.3385
"949",96.110001,97.970001,96.019997,97.720001,806300,94.892198
"950",97.559998,97.559998,95.449997,96.139999,672600,93.357918
"951",95.690002,96.779999,95.379997,96.699997,624700,93.90171
"952",97.610001,97.760002,95.870003,96.019997,1213500,93.241388
"953",96.459999,97.150002,95.879997,96.209999,664500,93.425892
"954",95.970001,96.919998,95.709999,95.940002,496400,93.163708
"955",96.120003,96.610001,95.480003,95.93,456600,93.153996
"956",96.120003,96.480003,95.599998,96.07,499600,93.289944
"957",96.599998,96.830002,96.220001,96.480003,344400,93.688083
"958",96.870003,97.25,96.169998,97.239998,791400,94.426085
"959",97.279999,97.489998,96.510002,97.139999,742300,94.32898
"960",97.139999,97.900002,96.629997,97.790001,572700,94.960172
"961",97.480003,98.029999,97.169998,97.900002,468800,95.066989
"962",98.059998,98.360001,97.370003,97.550003,616000,94.727119
"963",97.449997,98.550003,97.449997,97.900002,891400,95.066989
"964",97.919998,97.989998,96.519997,97.110001,743600,94.299849
"965",97.25,97.370003,96.730003,97.230003,600300,94.416379
"966",97.230003,97.660004,95.489998,95.5,582100,92.736439
"967",95,96,94.120003,94.330002,771400,91.600298
"968",95.080002,95.82,94.459999,95.389999,575800,92.629621
"969",95.760002,95.760002,94.480003,95.080002,482900,92.328594
"970",96,96.900002,95.519997,96.830002,522200,94.027953
"971",96.580002,96.860001,96.150002,96.699997,428900,93.90171
"972",96.739998,96.870003,96.029999,96.730003,307000,93.930848
"973",96.809998,97.099998,96.529999,96.93,443000,94.125058
"974",96.839996,97.110001,96.349998,96.419998,397400,93.629814
"975",96.540001,97.07,95.870003,96.989998,612600,94.183319
"976",96.860001,97.019997,95.830002,96.019997,405800,93.241388
"977",96.169998,97.580002,96.040001,97.459999,583700,94.63972
"978",97.620003,97.940002,96.660004,96.730003,507700,93.930848
"979",96.650002,96.949997,96.07,96.68,579500,93.882292
"980",96.800003,97.230003,95.889999,97.169998,455300,94.358111
"981",97.290001,97.339996,96.559998,96.940002,304800,94.13477
"982",96.540001,97.220001,96.050003,97.199997,333100,94.387241
"983",97.050003,97.230003,96.370003,96.449997,403100,93.658945
"984",96.839996,98.660004,96.839996,98.610001,783800,95.756442
"985",98.620003,100.129997,98.580002,99.190002,709000,96.31966
"986",99.059998,100.169998,98.650002,100.150002,539700,97.251879
"987",100.400002,100.660004,99.739998,100.610001,629200,97.698567
"988",100.57,100.57,99.599998,100.400002,450800,97.494645
"989",100.110001,100.110001,98.57,98.589996,538900,96.293291
"990",98.309998,98.580002,97.300003,97.510002,484300,95.238456
"991",97.629997,98.589996,97.5,98.559998,458800,96.263991
"992",98.32,98.540001,98.019997,98.279999,401400,95.990515
"993",98.089996,98.489998,97.910004,98.07,533700,95.785408
"994",98.269997,99.129997,97.839996,99.050003,555600,96.742582
"995",98.800003,98.970001,97.989998,98.75,389300,96.449567
"996",98.730003,99.279999,98.489998,99.120003,250500,96.810951
"997",99.529999,100.620003,99.529999,100.440002,524400,98.1002
"998",100.269997,100.720001,99.959999,100.620003,562600,98.276007
"999",101.07,103.089996,101.07,103,1084800,100.600561
"1000",102.68,103.209999,102.260002,102.599998,1012600,100.209878
"1001",102.690002,102.830002,102.160004,102.470001,538700,100.082909
"1002",102.449997,102.949997,102.120003,102.940002,658200,100.541961
"1003",102.690002,103.18,102.360001,102.830002,950300,100.434523
"1004",102.949997,105.419998,102.849998,104.309998,931800,101.880042
"1005",104.309998,105.699997,104.110001,105.690002,654500,103.227899
"1006",105.940002,106.68,104.849998,105.660004,751700,103.198599
"1007",105.199997,105.389999,104.68,105.099998,453700,102.651639
"1008",104.980003,105.580002,104.599998,104.800003,578900,102.358632
"1009",104.650002,105.169998,104.260002,104.93,527100,102.485601
"1010",104.800003,105.260002,104.019997,105.239998,592700,102.788377
"1011",104.739998,105.879997,104.629997,105.830002,642200,103.364637
"1012",105.330002,106.540001,104.889999,106.099998,680900,103.628344
"1013",105.32,106.650002,105.209999,106.629997,589500,104.145996
"1014",106.720001,106.980003,105.620003,106.599998,640500,104.116696
"1015",107.260002,107.260002,106.050003,106.459999,884200,103.979958
"1016",106.5,106.75,106.059998,106.709999,717600,104.224134
"1017",106.339996,106.639999,105.900002,106.339996,470100,103.862751
"1018",105.470001,106.110001,105.209999,105.790001,693800,103.325568
"1019",105.889999,106.059998,105.269997,105.480003,656300,103.022792
"1020",105.209999,106.059998,104.900002,106.050003,570100,103.579513
"1021",106.080002,106.980003,105.389999,106.57,496900,104.087396
"1022",106.809998,107.419998,106.650002,106.809998,570700,104.321803
"1023",106.43,106.779999,105.980003,106.629997,535300,104.145996
"1024",106.699997,107.699997,106.68,107.529999,442800,105.025031
"1025",107.139999,107.739998,106.860001,107.349998,413400,104.849224
"1026",107.150002,107.629997,106.5,106.660004,385800,104.175303
"1027",106.699997,107.059998,106.339996,106.599998,341500,104.116696
"1028",106.269997,106.580002,105.660004,106.209999,361300,103.735782
"1029",106.32,106.610001,105.730003,106.470001,237100,103.989727
"1030",106.760002,107.120003,106.040001,106.419998,275700,103.940889
"1031",106.169998,106.639999,105.379997,105.599998,517600,103.139991
"1032",106.209999,106.419998,105.290001,105.639999,269000,103.17906
"1033",105.550003,105.919998,104.589996,104.720001,346900,102.280494
"1034",105.160004,105.809998,104.720001,105.690002,333100,103.227899
"1035",105.440002,105.629997,104.720001,105.089996,208000,102.64187
"1036",105.360001,105.449997,104.860001,105.059998,350900,102.61257
"1037",105.370003,105.57,104.620003,104.75,239400,102.309794
"1038",104.959999,105.32,104.540001,105.160004,437500,102.710247
"1039",104.989998,105.360001,104.379997,104.629997,236700,102.192587
"1040",104.639999,104.779999,103.620003,104.080002,322800,101.655404
"1041",104.010002,104.529999,103.25,103.25,349400,100.844737
"1042",103.370003,103.540001,101.93,102.110001,480500,99.731295
"1043",102.110001,102.110001,99.540001,99.639999,834500,97.318834
"1044",99.489998,100.730003,98.620003,100.519997,852900,98.178331
"1045",100.540001,101.010002,100.239998,100.900002,457900,98.549483
"1046",100.550003,100.68,99.099998,99.370003,456500,97.055127
"1047",99.07,101.449997,99.07,101.209999,403200,98.852259
"1048",101.290001,101.580002,100.040001,100.620003,360100,98.276007
"1049",100.57,101.900002,100.57,101.830002,452300,99.457819
"1050",102.160004,103.440002,102,103.080002,305400,100.678699
"1051",102.870003,103.220001,102.400002,102.589996,443100,100.200109
"1052",102.330002,102.68,101.800003,102.669998,450900,100.907753
"1053",102.870003,103.449997,102.349998,103.300003,486400,101.526944
"1054",103.489998,104.029999,102.269997,102.870003,372300,101.104324
"1055",103.440002,103.589996,102.940002,103.129997,481700,101.359856
"1056",103.129997,103.529999,102.589996,103.449997,468900,101.674364
"1057",101.5,103.059998,100.440002,102.419998,795400,100.662044
"1058",102.25,102.709999,101.389999,101.650002,705900,99.905264
"1059",101.790001,101.919998,101.019997,101.360001,457400,99.62024
"1060",102.029999,102.080002,101.610001,101.949997,390400,100.20011
"1061",102.050003,102.599998,101.790001,102.470001,302200,100.711189
"1062",102.150002,102.589996,102.150002,102.419998,503700,100.662044
"1063",102.239998,102.440002,101.919998,102.360001,309700,100.603076
"1064",102.529999,102.660004,102.040001,102.599998,261900,100.838955
"1065",102.610001,103.389999,102.150002,102.660004,670300,100.89793
"1066",102.739998,103.150002,102.260002,102.389999,312000,100.63256
"1067",102.290001,102.739998,101.739998,102.019997,277000,100.268908
"1068",101.93,102.709999,101.5,102.709999,263900,100.947067
"1069",102.279999,102.610001,101.830002,101.970001,307400,100.219771
"1070",101.870003,101.989998,101.190002,101.260002,388400,99.521958
"1071",101.120003,101.419998,100.459999,101.080002,398500,99.345047
"1072",100.860001,101.169998,100.540001,101.129997,557300,99.394185
"1073",101.07,101.129997,99.599998,99.699997,504900,97.988729
"1074",99.790001,99.959999,99.199997,99.730003,472200,98.018221
"1075",99.5,100.910004,99.389999,100.800003,591300,99.069855
"1076",100.629997,100.699997,99.610001,99.709999,514600,97.99856
"1077",100.099998,100.419998,99.279999,100.220001,391300,98.499808
"1078",100.839996,100.839996,100.120003,100.190002,746600,98.470324
"1079",100.010002,100.099998,99.489998,99.510002,400900,97.801995
"1080",99.260002,99.290001,98.580002,98.809998,568300,97.114006
"1081",98.830002,100.059998,98.580002,99.900002,305000,98.185301
"1082",99.440002,99.790001,98.209999,98.220001,518300,96.534136
"1083",98.300003,98.790001,97.760002,98.529999,363300,96.838813
"1084",97.889999,98.760002,97.690002,98.440002,540500,96.750361
"1085",98.699997,99.470001,98.650002,98.989998,456800,97.290917
"1086",99,99.169998,97.720001,97.889999,675000,96.209799
"1087",98.010002,98.080002,96.75,97.75,654200,96.072202
"1088",98.010002,98.980003,97.82,98.660004,523700,96.966587
"1089",99.220001,99.220001,97.510002,98.5,412500,96.809329
"1090",98.120003,98.400002,97.220001,97.25,505300,95.580784
"1091",97.349998,98.779999,96.730003,98.730003,405700,97.035385
"1092",98.639999,99.370003,97.599998,97.870003,577200,96.190145
"1093",98.059998,99.260002,97.709999,97.709999,609100,96.032888
"1094",97.629997,98.93,97.339996,97.410004,455700,95.738042
"1095",97.889999,98.849998,97.599998,97.980003,619700,96.298258
"1096",96.480003,97.900002,95.599998,97.360001,837300,95.688897
"1097",96.419998,98.550003,96.419998,97.879997,1062500,96.199968
"1098",99.199997,99.220001,97.82,98.660004,495500,96.966587
"1099",98.699997,101.169998,98.699997,101.029999,599000,99.295903
"1100",101.32,102.489998,101.019997,102.389999,593500,100.63256
"1101",102.5,103,101.650002,101.730003,528300,99.983892
"1102",102.099998,102.68,101.610001,101.75,288000,100.003546
"1103",101.769997,102.419998,101.360001,102.339996,282300,100.583415
"1104",102.190002,103.419998,102.099998,103.139999,373500,101.369687
"1105",103.470001,103.910004,103.059998,103.910004,339600,102.126475
"1106",103.790001,104.07,101.610001,102.519997,506300,100.760326
"1107",101.769997,103.43,101.599998,103.029999,368000,101.261574
"1108",103.879997,104.510002,103.449997,104,651700,102.214926
"1109",103.779999,104.519997,103.610001,104.07,335800,102.283724
"1110",103.989998,104.93,103.559998,104.309998,329700,102.519603
"1111",105.089996,105.739998,104.610001,105.339996,381500,103.531923
"1112",105.339996,105.910004,104.800003,105.800003,599800,103.984034
"1113",105.150002,105.400002,104.110001,104.839996,473200,103.040505
"1114",104.660004,105.550003,104.07,105.309998,399600,103.502439
"1115",105,105.370003,104.279999,104.720001,660100,102.922569
"1116",98.720001,101.760002,98.190002,100.379997,2153500,99.263716
"1117",100.160004,100.339996,98.699997,99.870003,1279700,98.759393
"1118",99.760002,100.610001,99.300003,100.230003,529500,99.11539
"1119",100.290001,101.610001,100.029999,101.519997,724600,100.391038
"1120",101.610001,102.059998,101.43,101.970001,603900,100.836038
"1121",101.690002,103.169998,100.349998,101.660004,651300,100.529488
"1122",101,102.139999,100.959999,101.110001,592400,99.985601
"1123",101.93,102.150002,101.050003,101.290001,578700,100.1636
"1124",101.629997,101.650002,100.519997,100.639999,699300,99.520826
"1125",100.629997,101.879997,100.580002,101.190002,703200,100.064713
"1126",101.029999,101.599998,100.849998,101.129997,610900,100.005375
"1127",101.540001,102.989998,101.5,102.57,301800,101.429364
"1128",102.169998,103.5,102.07,102.779999,687600,101.637028
"1129",103.339996,103.379997,102.32,103.239998,791200,102.091912
"1130",103.050003,103.050003,101.779999,101.919998,467500,100.786591
"1131",102.010002,102.010002,100.839996,101.150002,337300,100.025157
"1132",101.269997,101.940002,101.150002,101.720001,287800,100.588818
"1133",101.830002,102.82,101.349998,101.839996,398900,100.707479
"1134",101.209999,101.830002,100.639999,101.199997,431400,100.074597
"1135",101.309998,101.349998,100.160004,100.230003,538900,99.11539
"1136",100.5,101.010002,100,100.639999,612200,99.520826
"1137",100.169998,100.629997,99.110001,99.160004,553700,98.057289
"1138",99.690002,99.690002,97.550003,98.290001,758200,97.196961
"1139",98.099998,99.769997,97.330002,98.309998,597500,97.216736
"1140",98.699997,100.610001,98.5,100.349998,457000,99.234051
"1141",101.510002,102.629997,100.860001,102.610001,732800,101.46892
"1142",103.050003,103.489998,102.160004,102.790001,884700,101.646919
"1143",103.120003,103.559998,102.620003,103.150002,394000,102.002916
"1144",103.610001,104.089996,103.160004,103.650002,376100,102.497356
"1145",103.910004,103.910004,103.220001,103.449997,173900,102.299575
"1146",103.629997,104.019997,103.339996,103.389999,155900,102.240245
"1147",103.059998,103.650002,102.879997,103.099998,377300,101.953469
"1148",102.75,103.489998,102.459999,102.5,460000,101.360143
"1149",102.739998,103.199997,100.949997,100.980003,384200,99.857049
"1150",101.139999,101.690002,99.949997,100.480003,360600,99.36261
"1151",99.900002,100.110001,98.599998,98.839996,478400,97.74084
"1152",99,99.269997,97.279999,98.050003,671800,96.959632
"1153",98.43,100.419998,98.230003,100.239998,488600,99.125273
"1154",101.43,101.860001,100.620003,101.690002,487500,100.559153
"1155",101.959999,102.059998,100.739998,101.040001,422900,99.91638
"1156",101.110001,101.440002,99.769997,100.339996,581100,99.22416
"1157",101.25,101.849998,99.970001,100.940002,538100,99.817493
"1158",100.269997,101.099998,99.980003,100.959999,381700,99.837268
"1159",100.959999,102.099998,100.959999,101.300003,705200,100.173491
"1160",101.349998,102,100.699997,101.860001,396800,100.727261
"1161",102.25,104.300003,102,104.190002,744000,103.031351
"1162",104.519997,107.209999,103.870003,106.040001,1108800,104.860777
"1163",106.419998,107.040001,105.68,106.870003,506000,105.681549
"1164",106.849998,107.190002,106.089996,106.489998,401800,105.30577
"1165",106.239998,106.790001,106.110001,106.449997,366900,105.266214
"1166",106,106.349998,105.169998,105.769997,362100,104.593775
"1167",105.959999,106.709999,104.620003,104.730003,399300,103.565347
"1168",104.760002,105.160004,103.5,105.099998,576000,103.931228
"1169",104.43,104.440002,103.010002,103.150002,453600,102.002916
"1170",103.230003,104.489998,101.879997,104.470001,398500,103.308237
"1171",104.68,105.910004,104.68,105.879997,405900,104.702553
"1172",113.019997,114.470001,111.519997,112.099998,6183700,110.853384
"1173",112.019997,113.410004,111.68,113.330002,1535900,112.069709
"1174",113.330002,113.470001,112.510002,113,840200,111.743377
"1175",112.68,113.309998,112.459999,112.910004,640300,111.654381
"1176",113.339996,113.550003,112.309998,113.150002,574800,111.89171
"1177",112.440002,113.080002,110.889999,111.260002,1051600,110.648581
"1178",110.940002,112.470001,110.519997,112.389999,892600,111.772368
"1179",111.139999,114.910004,109.57,113.889999,1743600,113.264125
"1180",113.279999,113.82,112.639999,113.209999,1174200,112.587862
"1181",112.690002,114.389999,112.690002,114.300003,506200,113.671875
"1182",113.959999,114.43,112.849998,113.879997,661500,113.254178
"1183",113.32,114,112.239998,113.440002,1466700,112.816601
"1184",113.059998,113.639999,112.730003,113.25,944500,112.627643
"1185",112.910004,113.809998,112.040001,113.470001,776600,112.846435
"1186",113.599998,113.839996,112.919998,113.110001,567300,112.488413
"1187",113.980003,115.400002,112.910004,115.209999,1039600,114.576871
"1188",115.389999,115.839996,114.669998,115.349998,754300,114.716101
"1189",115.349998,115.660004,114.5,114.959999,570200,114.328245
"1190",114.919998,114.949997,113.019997,114.120003,673700,113.492864
"1191",114.07,114.269997,113.379997,114.239998,485100,113.6122
"1192",114.760002,114.760002,113.699997,114.230003,580300,113.60226
"1193",114.029999,114.190002,112.230003,112.769997,601600,112.150277
"1194",112.5,113.309998,112.18,113.050003,526800,112.428745
"1195",112.25,112.529999,110.730003,110.730003,719800,110.121494
"1196",110.739998,111.25,110.059998,111.120003,650000,110.509351
"1197",111.339996,112.790001,110.989998,112.440002,637100,111.822096
"1198",112.089996,112.389999,110.559998,111.019997,782100,110.409894
"1199",111.660004,112.629997,111.169998,111.779999,635900,111.16572
"1200",111.010002,111.559998,110.110001,110.589996,438200,109.982257
"1201",110.449997,112.940002,109.269997,112.610001,910400,111.99116
"1202",112.080002,112.360001,111.360001,112,489400,111.384512
"1203",112.800003,114.129997,112.57,113.709999,894400,113.085114
"1204",113.900002,114.25,113.260002,113.389999,441500,112.766873
"1205",113.970001,114.949997,112.5,112.620003,562700,112.001108
"1206",113.57,115.959999,112.639999,114.639999,1153300,114.010003
"1207",114.699997,115.32,113.830002,114.480003,670900,113.850887
"1208",114.370003,116.260002,114.230003,116.010002,729200,115.372477
"1209",116.449997,117.220001,115.029999,117.129997,875900,116.486318
"1210",116.889999,117.650002,115.629997,115.730003,705400,115.094017
"1211",115.650002,115.68,113.93,115.480003,856400,114.845391
"1212",115.32,116.550003,114.889999,116.010002,1213000,115.372477
"1213",115.949997,117.660004,115.480003,117.239998,649100,116.595714
"1214",117.220001,117.489998,115.730003,115.870003,500500,115.233247
"1215",115.790001,116.400002,114.910004,115.550003,637800,114.915006
"1216",115.690002,116.260002,115.040001,116.139999,472400,115.50176
"1217",116.160004,116.93,116.019997,116.75,440200,116.108409
"1218",117.400002,117.400002,116.5,116.900002,567200,116.257586
"1219",116.650002,118.080002,116.290001,117.790001,474100,117.142694
"1220",118,118.639999,117.410004,118.080002,584500,117.431102
"1221",117.919998,118.330002,117.459999,117.980003,387200,117.331653
"1222",117.82,118,116.489998,117.419998,721200,116.774725
"1223",117.660004,118.290001,116.730003,117.080002,694600,116.436597
"1224",117.080002,117.910004,116.839996,117.440002,573400,116.794619
"1225",117.43,118.110001,116.75,117.940002,446400,117.291872
"1226",117.400002,117.690002,116.730003,116.970001,362700,116.327201
"1227",117.279999,117.599998,116.040001,116.309998,587000,115.670824
"1228",116.82,118.32,115.860001,118.199997,1426200,117.550437
"1229",117.870003,118.110001,116.029999,116.190002,1103200,115.551489
"1230",116.169998,116.809998,115.620003,116.019997,534200,115.382417
"1231",116,117,115.220001,115.919998,871100,115.282968
"1232",116.199997,117.209999,116.129997,116.860001,374000,116.217805
"1233",117.279999,118.830002,117.279999,118.370003,579100,117.719509
"1234",117.690002,118.129997,115.489998,116.279999,799800,115.64099
"1235",116.650002,116.940002,115.239998,116.25,431100,115.611156
"1236",116.129997,116.339996,115.470001,115.769997,530300,115.133791
"1237",116.599998,117.410004,115.919998,115.989998,685200,115.352583
"1238",115.830002,116.959999,115.610001,116.269997,427800,115.631043
"1239",115.790001,116.839996,115.739998,116.459999,522000,115.820001
"1240",115.970001,117.150002,115.970001,116.580002,326800,116.580002
"1241",117.169998,118.400002,117.019997,118.360001,335000,118.360001
"1242",118.349998,118.589996,117.839996,118.5,454200,118.5
"1243",118.169998,119.129997,118.110001,118.669998,341200,118.669998
"1244",118.760002,119.349998,118.480003,119.269997,553700,119.269997
"1245",119.129997,120.410004,119.040001,119.879997,401200,119.879997
"1246",119.690002,119.879997,119.18,119.279999,507500,119.279999
"1247",119.300003,120.650002,119.190002,120.389999,483000,120.389999
"1248",120.400002,120.580002,119.339996,119.470001,518600,119.470001
"1249",120,120.519997,119.32,119.900002,432000,119.900002
"1250",120.269997,120.300003,119.139999,119.5,356300,119.5
"1251",119.580002,119.860001,118.480003,118.550003,538000,118.550003
"1252",118.68,118.93,118.040001,118.419998,472900,118.419998
"1253",118.419998,118.919998,117.459999,118.550003,589600,118.550003
"1254",118.730003,118.730003,117.790001,118.190002,636600,118.190002
"1255",115.68,116.559998,113.07,113.75,3070800,113.75
"1256",113.510002,113.730003,110.870003,111.32,2032000,111.32
"1257",110.940002,111.980003,110.260002,110.480003,1497700,110.480003
"1258",110.510002,111.879997,110.050003,111.599998,1015500,111.599998
"1259",111.699997,112.260002,110.889999,111.57,796600,111.57
