"","DE.Open","DE.High","DE.Low","DE.Close","DE.Volume","DE.Adjusted"
"894",91.089996,91.580002,90.879997,91.120003,1971500,87.093367
"895",90.889999,91.209999,90.360001,90.699997,2014000,87.179869
"896",90.739998,91.019997,90.510002,90.82,1659100,87.295215
"897",90.980003,91.489998,90.699997,91.330002,1850900,87.785423
"898",90.949997,91.300003,90.129997,90.260002,2462000,86.756951
"899",90.459999,91.25,90.099998,90.660004,2419600,87.141428
"900",91.059998,91.199997,89.5,89.910004,2914500,86.420536
"901",90.089996,90.800003,89.900002,90.309998,2293500,86.805006
"902",89.75,90.199997,89.07,89.339996,2901400,85.872651
"903",89.459999,89.940002,88.43,88.980003,3136500,85.52663
"904",89.279999,89.900002,88.660004,89.760002,3681900,86.276356
"905",89.68,90.879997,89.440002,89.510002,2812100,86.036059
"906",89.879997,90.559998,89.309998,89.699997,3467800,86.21868
"907",89.82,90.510002,89.699997,89.800003,4435500,86.314805
"908",90.110001,90.25,89.559998,89.830002,2436000,86.343639
"909",90.059998,90.129997,89.339996,89.349998,3241600,85.882265
"910",89.699997,89.900002,88.760002,89.379997,2277500,85.9111
"911",89.589996,89.629997,88.459999,88.660004,2269300,85.219049
"912",88.150002,88.730003,87.709999,87.879997,2719100,84.469316
"913",87.440002,87.68,85.290001,85.550003,4671300,82.22975
"914",86.739998,86.800003,85.580002,86.010002,3365500,82.671896
"915",86.099998,86.940002,86.010002,86.589996,2097800,83.229381
"916",85.860001,86.669998,85.610001,85.93,2400100,82.594999
"917",86.330002,86.800003,85.300003,86.580002,1997600,83.219774
"918",85.720001,86.790001,85.610001,85.959999,3384900,82.623834
"919",85.790001,86.330002,84.599998,84.779999,3381800,81.48963
"920",84.690002,85.410004,83.769997,85.110001,3013800,81.806824
"921",84.529999,84.910004,83.410004,84.699997,3157500,81.412733
"922",84.949997,85.949997,84.699997,85.43,3198500,82.114405
"923",85.760002,86.879997,85.739998,86.559998,2085400,83.200546
"924",86.68,87.639999,86.610001,87.360001,3844000,83.9695
"925",87.440002,88.059998,87.080002,87.459999,3674000,84.065618
"926",86.919998,87.949997,86.050003,86.900002,5472500,83.527354
"927",86.050003,86.269997,85.169998,85.849998,4414300,82.518102
"928",85.470001,86.169998,85.279999,85.839996,2716800,82.508489
"929",85.989998,86.080002,84.709999,85.099998,3450400,81.79721
"930",84.589996,85.489998,84.199997,84.290001,2876200,81.018649
"931",84.790001,85.339996,84.290001,85.120003,3241400,81.816438
"932",85.160004,85.440002,84.68,84.690002,2225800,81.403127
"933",84.940002,85.349998,84.709999,84.800003,2659300,81.508858
"934",84.779999,84.870003,84,84.050003,3002300,80.787966
"935",84.220001,84.660004,83.949997,84.349998,1884900,81.076318
"936",84.370003,85.290001,84.169998,84.970001,2711700,81.672259
"937",84.629997,86.720001,84.559998,85.93,3316600,82.594999
"938",85.629997,87.459999,85.300003,86.959999,5401000,83.585023
"939",87.419998,87.440002,86.260002,86.629997,3301200,83.267829
"940",86.5,87.209999,85.910004,86.919998,2267600,83.546575
"941",87.160004,88.410004,86.970001,88.230003,3797700,84.805738
"942",88.769997,89.239998,88.349998,88.800003,2841400,85.353615
"943",88.529999,88.580002,87.559998,88.519997,2499400,85.084476
"944",88.629997,89.669998,88.410004,89.110001,3434500,85.651582
"945",88.629997,89.059998,88.32,88.839996,2468700,85.392057
"946",88.970001,88.970001,87.580002,87.980003,2302500,84.56544
"947",87.93,88.400002,87.139999,87.199997,2881700,83.815707
"948",87.550003,88.139999,87.379997,87.489998,1893400,84.094452
"949",87.230003,88,87.199997,87.669998,1542000,84.267467
"950",87.440002,87.989998,86.739998,87.290001,2366200,83.902217
"951",87.129997,87.900002,86.82,87.57,1940700,84.171349
"952",88.209999,89.839996,87.879997,89.839996,6953100,86.353246
"953",88.919998,89.029999,88.040001,88.510002,3975100,85.07487
"954",88.769997,89.540001,88.510002,89.099998,2784600,85.641968
"955",89.139999,89.599998,88.32,88.330002,2592600,84.901855
"956",87.760002,88.269997,86.800003,87.860001,2211700,84.940522
"957",88.010002,88.790001,87.989998,88.75,2038400,85.800948
"958",89,90.980003,88.32,90.800003,5349300,87.782832
"959",90.980003,91.980003,90.860001,91.389999,3952000,88.353223
"960",91.260002,92,91.029999,91.900002,2714000,88.846279
"961",91.730003,92.370003,91.620003,92.059998,2387500,89.000958
"962",92.459999,92.790001,91.760002,91.830002,2501100,88.778605
"963",91.699997,91.82,90.620003,91.150002,2924600,88.1212
"964",91.190002,93.440002,91.190002,92.540001,4401500,89.465012
"965",92.68,93.629997,92.300003,93.379997,2846900,90.277096
"966",93.57,94.589996,92.540001,92.739998,4369100,89.658363
"967",92.199997,92.879997,91.18,92.010002,3575200,88.952624
"968",92.660004,92.959999,91.959999,92.440002,3000200,89.368336
"969",92.540001,92.709999,91.699997,92.339996,2718700,89.271653
"970",93.25,93.290001,92.580002,93.150002,1996200,90.054743
"971",93,93.739998,92.790001,93.400002,2104300,90.296436
"972",92.980003,93.25,92.690002,93.120003,1354600,90.025741
"973",93.129997,93.580002,92.610001,93.339996,2032100,90.238424
"974",93.209999,93.980003,93.050003,93.57,2021600,90.460785
"975",94.010002,94.050003,92.93,93.889999,2351800,90.770152
"976",93.620003,93.68,92.489998,93.139999,2254000,90.045073
"977",93.589996,93.779999,92.379997,92.769997,2931600,89.687365
"978",93.699997,94.370003,93.239998,93.730003,2395100,90.615472
"979",93.660004,94.169998,93.18,93.339996,2906800,90.238424
"980",93.150002,93.629997,92.43,93.220001,2205700,90.122417
"981",93.330002,93.449997,92.669998,92.919998,1766900,89.832382
"982",92.43,92.779999,92.07,92.690002,1783800,89.610029
"983",92.470001,92.970001,92.32,92.769997,1442100,89.687365
"984",92.970001,94.760002,92.970001,94.529999,2812800,91.388885
"985",94.489998,94.889999,93.75,94.279999,1866800,91.147192
"986",94.169998,94.790001,93.610001,94.339996,2247200,91.205196
"987",94.32,94.629997,93.5,93.650002,2699900,90.538129
"988",93.730003,94.059998,92.910004,93.610001,3370200,90.499457
"989",92.489998,93.220001,91.050003,91.699997,5258800,88.65292
"990",91.089996,91.580002,90.489998,91.209999,3015700,88.179204
"991",91.07,91.980003,90.980003,91.269997,3795900,88.237208
"992",90.860001,91.029999,90.400002,90.669998,2445600,87.657147
"993",90.510002,90.849998,89.629997,89.949997,2742500,86.961071
"994",90.059998,90.110001,89.260002,89.980003,2490100,86.99008
"995",89.599998,90.5,89.599998,89.989998,1657800,86.999742
"996",90.129997,90.129997,89.489998,89.980003,1931200,86.99008
"997",90.279999,91.199997,90.239998,90.919998,2829400,87.89884
"998",91.190002,91.540001,90.690002,90.910004,1909700,87.889177
"999",90.949997,91.209999,90.330002,91.099998,1513100,88.072859
"1000",90.860001,91.300003,90.660004,91.169998,1768400,88.140533
"1001",91.290001,91.68,91.150002,91.18,1941100,88.150202
"1002",90.709999,91.139999,90.400002,90.839996,1589600,87.821496
"1003",90.720001,91.169998,90.68,90.839996,1431000,87.821496
"1004",91.199997,91.589996,90.809998,91.300003,1888900,88.266218
"1005",91.349998,92.419998,91.349998,92.300003,2756700,89.232989
"1006",92.449997,93.779999,92.360001,93,2817100,89.909726
"1007",92.690002,92.989998,92.099998,92.449997,1793400,89.377999
"1008",92.010002,92.040001,91.129997,91.419998,2233900,88.382225
"1009",91.239998,91.599998,90.110001,90.470001,2352900,87.463796
"1010",90.459999,90.879997,90.300003,90.470001,1785500,87.463796
"1011",90.32,90.459999,89.959999,90.370003,1672200,87.36712
"1012",90.360001,90.669998,89.769997,90.599998,1441500,87.589473
"1013",90.419998,91.220001,90.010002,91.190002,1554900,88.159872
"1014",91.010002,91.860001,90.879997,91.580002,1817500,88.536912
"1015",91.879997,92.110001,91.660004,92.040001,2796600,88.981626
"1016",91.339996,92.489998,91.339996,91.389999,2375300,88.353223
"1017",91.239998,91.739998,90.5,90.629997,2042900,87.618475
"1018",90.300003,91.07,89.970001,90.739998,2810500,87.724821
"1019",90.360001,90.629997,89.980003,90.410004,1827300,87.987594
"1020",90.269997,90.870003,90.169998,90.82,5211400,88.386605
"1021",90.879997,91.949997,90.139999,90.550003,3243800,88.123843
"1022",90.809998,90.809998,89.629997,90.080002,3464900,87.666434
"1023",90.269997,90.519997,89.980003,90.349998,1785900,87.929197
"1024",91.050003,91.5,90.760002,91.379997,1798200,88.931598
"1025",90.970001,91.339996,90.32,90.790001,2135800,88.35741
"1026",90.75,91.010002,90.080002,90.120003,3261500,87.705364
"1027",90.089996,90.230003,88.419998,89.160004,4591400,86.771086
"1028",88.370003,88.959999,87.879997,88.120003,4364900,85.758951
"1029",87.940002,88.629997,87.169998,88.529999,3823800,86.157961
"1030",89.190002,89.220001,88.470001,88.510002,3242200,86.138501
"1031",88.349998,89.080002,88.279999,88.559998,3072800,86.187156
"1032",88.589996,89.519997,88.309998,89.449997,3632600,87.05331
"1033",88.830002,89,87.32,87.43,4071000,85.087436
"1034",87.769997,88.239998,87.57,87.629997,2834200,85.282074
"1035",87.400002,88.059998,87.199997,87.639999,2590800,85.291808
"1036",88.209999,88.93,88.059998,88.400002,2389300,86.031447
"1037",88.480003,88.559998,87.379997,87.449997,2974000,85.106897
"1038",87.190002,87.599998,86.849998,86.980003,3273300,84.649496
"1039",86.889999,86.949997,85.889999,86.169998,3398300,83.861194
"1040",86,86.129997,85.190002,86.010002,5173400,83.705485
"1041",85.830002,86.459999,85.690002,85.830002,3803500,83.530307
"1042",85.959999,86.059998,85.010002,85.43,2744200,83.141023
"1043",85,85.660004,84.529999,85.110001,3906000,82.829597
"1044",85.220001,85.629997,84.559998,84.959999,3549700,82.683615
"1045",84.989998,85.279999,84.629997,85.269997,2312300,82.985307
"1046",84.919998,86.510002,84.849998,85.290001,4468800,83.004775
"1047",84.860001,85.68,84.860001,85.410004,2825800,83.121562
"1048",85.510002,86.099998,85.239998,85.370003,2593600,83.082633
"1049",85.470001,87,85.309998,86.980003,2718700,84.649496
"1050",87.07,87.389999,86.660004,87.160004,2178800,84.824673
"1051",86.900002,87.190002,86.160004,86.480003,5172600,84.162893
"1052",85.510002,86.980003,84.370003,84.489998,9515900,82.226207
"1053",84.610001,84.980003,83.5,84.889999,6386700,82.615491
"1054",85.120003,85.150002,83.879997,84.800003,4553200,82.527906
"1055",85.209999,86.18,85.089996,86.110001,3225800,83.802804
"1056",86.300003,86.300003,85.629997,85.709999,2101700,83.41352
"1057",85.800003,86.330002,85.620003,85.870003,2755600,83.569236
"1058",85.860001,86.610001,85.370003,86.209999,2217200,83.900123
"1059",85.669998,85.940002,84.699997,84.760002,4225800,82.488977
"1060",84.940002,85.349998,84.839996,85.110001,2210800,82.829597
"1061",84.970001,85.260002,83.980003,84.099998,3716000,81.846657
"1062",84.150002,84.25,83.660004,83.849998,3453700,81.603355
"1063",83.580002,84.110001,83.190002,83.970001,2295600,81.720143
"1064",84.080002,84.110001,83.470001,84.089996,2382100,81.836923
"1065",84.010002,84.580002,83.529999,83.769997,2790200,81.525497
"1066",84.169998,84.25,83.099998,83.169998,3042200,80.941575
"1067",83.309998,84.010002,83.010002,83.110001,3421100,80.883185
"1068",83.120003,83.18,82.57,82.790001,3524200,80.571759
"1069",82.790001,83.25,82.459999,82.93,3573500,80.708007
"1070",82.599998,82.900002,82.190002,82.25,3068800,80.046226
"1071",82.239998,82.489998,81.809998,81.980003,4466800,79.783464
"1072",81.730003,82.18,81.620003,82.080002,4086900,79.880783
"1073",81.860001,82.260002,81.660004,81.949997,2640800,79.754262
"1074",81.68,82.800003,81.550003,82.68,3513300,80.464706
"1075",82.400002,83.389999,82.199997,82.93,4223200,80.708007
"1076",83.099998,83.949997,83,83.57,5249900,81.330859
"1077",83.599998,84.209999,83.540001,84.150002,3647900,81.89532
"1078",84.459999,84.510002,83.599998,83.639999,5150100,81.398983
"1079",83.379997,83.760002,83.160004,83.739998,3902100,81.496302
"1080",83.690002,83.849998,83.239998,83.32,4384100,81.087557
"1081",83.32,83.889999,83.07,83.769997,4107600,81.525497
"1082",83.769997,83.779999,83.07,83.129997,5515700,80.902645
"1083",82.400002,83.099998,82.400002,82.830002,2877200,81.196731
"1084",82.199997,82.449997,82,82.339996,3782500,80.716388
"1085",82.339996,82.57,81.959999,81.989998,3821200,80.37329
"1086",81.809998,82.269997,81.410004,81.550003,4625100,79.941972
"1087",81.510002,81.790001,80.949997,81.709999,4115800,80.098813
"1088",82.809998,82.949997,82.019997,82.160004,3422900,80.539944
"1089",82.489998,82.940002,82.279999,82.839996,2662700,81.206528
"1090",81.169998,81.580002,79.959999,80.010002,7171300,78.432337
"1091",79.790001,81.43,78.879997,81.309998,8312200,79.706699
"1092",81.360001,82.269997,81.019997,81.150002,5240000,79.549857
"1093",80.970001,82.690002,80.309998,80.980003,5165400,79.383211
"1094",81.57,82.879997,81.419998,81.650002,4872800,80.039998
"1095",81.949997,86.089996,81.57,84.360001,7207400,82.696561
"1096",83.580002,85.32,82.739998,84.93,5571300,83.255321
"1097",83.68,85.120003,83.269997,84.120003,6177000,82.461295
"1098",84.769997,84.769997,82.589996,83.290001,6437200,81.64766
"1099",82.709999,82.910004,82.050003,82.199997,4819800,80.579149
"1100",82.650002,84.120003,82.25,83.779999,4333400,82.127996
"1101",83.540001,84.57,83.07,83.419998,4061700,81.775094
"1102",85.029999,85.559998,83.779999,85.169998,4378700,83.490586
"1103",84.959999,85.639999,84.68,85.43,2380700,83.745462
"1104",85.080002,85.080002,83.790001,84.580002,2378200,82.912224
"1105",84.93,85.540001,84.82,85.489998,2517400,83.804276
"1106",85.580002,85.839996,84.629997,85.150002,2465900,83.470984
"1107",84.779999,85.440002,84.410004,85.230003,1666700,83.549408
"1108",86.120003,86.139999,84.980003,85.540001,2554800,83.853293
"1109",85.5,85.639999,83.800003,85,2709600,83.32394
"1110",84.739998,84.849998,84.089996,84.550003,2643100,82.882817
"1111",85.449997,85.489998,84.459999,84.970001,4007200,83.294533
"1112",85.040001,87.93,84.910004,87.769997,5481000,86.039317
"1113",87.790001,88.849998,87.720001,88.660004,4401400,86.911775
"1114",88.410004,89.279999,87.959999,88.540001,3549400,86.794138
"1115",88.360001,88.839996,87.839996,88.449997,1669800,86.705909
"1116",88.339996,88.57,87.510002,88.269997,2593400,86.529458
"1117",88.260002,88.349998,87.25,87.459999,2580800,85.735432
"1118",87.080002,87.75,86.839996,87.519997,2098600,85.794247
"1119",86.699997,87.139999,85.449997,86.809998,4047400,85.098248
"1120",86.809998,87.519997,86.449997,87.290001,2144200,85.568786
"1121",87.239998,87.330002,86.18,86.330002,2854800,84.627717
"1122",85.790001,85.860001,85.150002,85.370003,3878500,83.686647
"1123",86.099998,87.099998,85.949997,87.07,3364200,85.353123
"1124",87.449997,88,86.599998,87.519997,2315600,85.794247
"1125",87.599998,87.93,87.019997,87.790001,4060100,86.058927
"1126",85.739998,87.940002,84.410004,86.989998,8945500,85.274699
"1127",86.529999,87,85.57,86.620003,2928000,84.911999
"1128",87.949997,89.660004,87.82,89.580002,5245200,87.813632
"1129",89.449997,89.629997,88.080002,88.309998,3781600,86.56867
"1130",88.599998,90.379997,88.540001,90.18,3623500,88.4018
"1131",89.870003,89.949997,88.889999,89.57,2055800,87.803827
"1132",89.239998,90.050003,89.010002,89.730003,2071700,87.960676
"1133",89.610001,90.099998,88.629997,88.839996,1995300,87.088218
"1134",87.959999,89.199997,87.949997,89.199997,2499100,87.44112
"1135",88.889999,89,87.470001,87.519997,2814300,85.794247
"1136",87.760002,88.419998,87.599998,87.989998,3016900,86.25498
"1137",87.480003,87.809998,86.389999,86.410004,2864600,84.706141
"1138",86.660004,88.5,86.599998,87.470001,3956300,85.745237
"1139",87.540001,89.870003,87.25,87.800003,4244400,86.068732
"1140",87.949997,88.980003,87.110001,88.739998,3435900,86.990192
"1141",89.860001,90,89.07,89.540001,2876200,87.77442
"1142",89.540001,90.510002,89.300003,90.099998,5180900,88.323375
"1143",90.209999,90.379997,89.5,90.239998,1875900,88.460614
"1144",90.610001,91.379997,90.489998,90.849998,1569500,89.058586
"1145",91,91.050003,90.169998,90.260002,739700,88.480224
"1146",90.550003,90.900002,90.160004,90.239998,1478300,88.460614
"1147",89.769997,90.559998,89.400002,90.139999,1617300,88.954037
"1148",89.949997,90.389999,89.279999,89.459999,1377200,88.282984
"1149",89.720001,90,88.400002,88.470001,1585400,87.306011
"1150",88.470001,89.370003,87.419998,88.339996,1867900,87.177717
"1151",88.059998,88.059998,85.879997,86.449997,3007000,85.312584
"1152",86.269997,87,84.889999,85.730003,3512000,84.602063
"1153",85.900002,85.919998,84.739998,85.360001,3055900,84.236928
"1154",86.169998,86.580002,85.620003,86.489998,2842300,85.352058
"1155",86.5,86.669998,85.32,85.650002,2316800,84.523114
"1156",85.5,85.639999,84.540001,85.449997,2497900,84.325741
"1157",86.059998,86.290001,85.010002,85.889999,2634700,84.759954
"1158",84.830002,86.650002,84.550003,86.480003,3308500,85.342195
"1159",86.480003,88.089996,86.480003,87.199997,3972700,86.052716
"1160",86.849998,87.410004,86.559998,87.300003,3490600,86.151406
"1161",87.370003,87.790001,86.910004,87.129997,2304100,85.983637
"1162",86.699997,87.910004,86.5,87.629997,1954400,86.477059
"1163",88.379997,89.720001,88.059998,89.510002,2866300,88.332329
"1164",88.989998,89.010002,88.019997,88.349998,1796400,87.187587
"1165",88.309998,88.809998,87.879997,88.43,2718700,87.266536
"1166",85.349998,86.620003,85.349998,86.040001,3300700,84.907982
"1167",86.699997,86.919998,84.519997,84.580002,3472100,83.467192
"1168",84.449997,86.07,84.290001,85.910004,3510800,84.779695
"1169",85.239998,86.449997,85.099998,85.190002,4221400,84.069167
"1170",85.529999,86.699997,84.849998,86.639999,2509700,85.500086
"1171",87.300003,88.779999,87.169998,88.629997,3107600,87.463902
"1172",88.339996,89.5,88.160004,88.68,3042500,87.513247
"1173",88.809998,89.230003,88.5,89.120003,1732400,87.947461
"1174",88.910004,89.199997,88.529999,88.980003,1796800,87.809303
"1175",88.580002,89.25,88.129997,88.949997,1205900,87.779692
"1176",89.190002,89.199997,88.400002,88.75,1516500,87.582326
"1177",88.529999,89.309998,88.18,88.82,1728600,87.651405
"1178",89.419998,89.449997,88.239998,89.370003,2297300,88.194171
"1179",89.379997,90.389999,89.18,90.040001,1996600,88.855354
"1180",89.989998,90.370003,89.209999,89.919998,1809100,88.736931
"1181",91.75,92.779999,91.370003,92.75,5954700,91.529698
"1182",92.459999,92.459999,91.440002,91.709999,4527200,90.503381
"1183",90.449997,92.470001,89.910004,92.43,7030500,91.213909
"1184",92.029999,92.089996,90.82,90.980003,3023200,89.782989
"1185",90.720001,91.660004,90.639999,91.5,2191600,90.296144
"1186",91.339996,91.879997,91.339996,91.620003,1543000,90.414568
"1187",91.239998,91.75,90.959999,91.18,2132700,89.980355
"1188",91.080002,91.290001,90.510002,90.599998,2265600,89.407984
"1189",90.599998,91.089996,90.209999,91.029999,2162600,89.832327
"1190",90.860001,91.620003,90.690002,91.269997,1682000,90.069167
"1191",90.790001,90.989998,90.220001,90.449997,1735100,89.259956
"1192",90.089996,90.910004,89.449997,90.459999,2713400,89.269827
"1193",89.610001,90.279999,89.279999,90.260002,3711400,89.072461
"1194",90.349998,92.400002,90.309998,92.019997,3144300,90.8093
"1195",91,91.919998,90.599998,90.989998,4378800,89.792852
"1196",91.419998,91.440002,89.800003,90.230003,3122100,89.042857
"1197",90.860001,91.040001,89.989998,90.18,2289800,88.993512
"1198",89.900002,90,88.559998,89.489998,3707000,88.312588
"1199",89.489998,89.610001,88.809998,89.139999,2851100,87.967194
"1200",88.940002,89.139999,88.480003,88.629997,2078100,87.463902
"1201",88.25,89.660004,87.510002,89.32,2591400,88.144826
"1202",89,89.010002,87.629997,88.080002,2586600,86.921143
"1203",88.349998,89.510002,88.230003,89.18,5981900,88.006669
"1204",89.330002,90.120003,89.300003,89.389999,2233800,88.213905
"1205",89.260002,89.300003,88.260002,88.470001,2232000,87.306011
"1206",88.629997,89.110001,88.269997,88.300003,2720800,87.13825
"1207",88,88.459999,87.779999,88.010002,1988900,86.852064
"1208",87.300003,87.559998,86.910004,87.459999,2065400,86.901742
"1209",87.580002,89.040001,87.309998,88.610001,1748600,88.044403
"1210",88.120003,88.599998,87.510002,87.690002,2705700,87.130277
"1211",87.760002,88.529999,87.480003,87.599998,3318000,87.040848
"1212",87.470001,88.610001,87.470001,87.980003,1555300,87.418427
"1213",88.019997,89.050003,87.739998,88.480003,1929600,87.915235
"1214",88.629997,89.019997,88.199997,88.440002,1763200,87.87549
"1215",88.519997,89.120003,87.389999,87.849998,2094800,87.289252
"1216",87.709999,88.650002,87.389999,88.449997,2915000,87.88542
"1217",88.029999,89.760002,88.029999,89.07,2053900,88.501466
"1218",88.790001,89.459999,87.900002,88,2794300,87.438296
"1219",88.040001,88.07,87.43,87.919998,1823900,87.358805
"1220",88.110001,89.739998,87.550003,89.339996,3320300,88.769739
"1221",89.150002,89.360001,88.639999,88.940002,1709600,88.372298
"1222",88.120003,88.389999,87.459999,87.510002,2248500,86.951426
"1223",88.239998,88.980003,87.93,88.900002,2524100,88.332553
"1224",89.019997,89.150002,87.720001,87.919998,2215200,87.358805
"1225",87.900002,88.129997,87.620003,88.099998,2026300,87.537656
"1226",88.629997,88.889999,88.239998,88.589996,1981500,88.024526
"1227",88.489998,88.669998,87.910004,88.389999,1482500,87.825806
"1228",88.360001,89.059998,88.279999,88.93,2081200,88.36236
"1229",88.900002,89.300003,88.269997,88.889999,2746600,88.322614
"1230",88.410004,90.260002,88.379997,89.870003,2287000,89.296362
"1231",89.660004,91,89.419998,90.519997,2728500,89.942207
"1232",91,91.639999,90.75,91.389999,2674700,90.806657
"1233",91.379997,91.57,90.599998,90.889999,2504700,90.309848
"1234",90.849998,91.440002,89.949997,90.139999,1752300,89.564636
"1235",90.480003,90.75,89.650002,89.970001,1415900,89.395723
"1236",89.75,89.870003,89.029999,89.629997,1667200,89.057889
"1237",90.099998,90.449997,89.07,89.889999,2212500,89.316231
"1238",90.209999,91.440002,90.059998,91.139999,2845200,90.558253
"1239",90.559998,90.849998,90.010002,90.410004,1585200,89.832916
"1240",90.830002,91.5,90.440002,90.639999,1778200,90.061444
"1241",90.93,92.360001,90.919998,92.209999,1949200,91.621422
"1242",90.300003,90.650002,88.129997,89.129997,6658500,88.56108
"1243",89,89.550003,88.629997,89.18,2517400,88.610764
"1244",89.080002,89.410004,88.459999,89.169998,2122200,88.600826
"1245",89.190002,89.410004,88.580002,88.980003,1939700,88.412044
"1246",89.18,89.790001,89.050003,89.459999,3037500,88.888976
"1247",91.809998,93.540001,91.760002,93.349998,8558100,92.754145
"1248",92.580002,94.239998,92.5,93.800003,5536000,93.201277
"1249",93.889999,94.879997,93.699997,94.360001,3954000,93.757701
"1250",93.919998,93.919998,93.080002,93.5,3210800,92.903189
"1251",93.419998,94.110001,93.110001,93.68,5466300,93.082041
"1252",93.82,93.839996,92.580002,92.639999,2902200,92.048678
"1253",92.730003,93.230003,92.339996,92.75,2574300,92.157977
"1254",93.080002,93.25,92.300003,92.739998,2149000,92.148038
"1255",92.239998,92.470001,91.660004,91.870003,2484100,91.283596
"1256",91.589996,92.459999,91.239998,92.129997,1742900,91.541931
"1257",91.93,92.150002,91.489998,91.610001,1678400,91.025254
"1258",91.879997,92.889999,91.459999,91.849998,1789300,91.26372
"1259",92.110001,93.269997,91.949997,92.940002,2038300,92.346766
