"","SPG.Open","SPG.High","SPG.Low","SPG.Close","SPG.Volume","SPG.Adjusted"
"880",148.91,151.029999,148.199998,150.799998,1616700,135.515899
"881",152.039991,152.780001,151.189994,152.749994,1363900,137.268256
"882",152.999994,153.820001,151.749992,153.739987,1301000,138.15791
"883",153.949988,154.579993,153.079991,153.120006,1298500,137.600766
"884",153.36999,153.820001,150.379995,150.439993,1670200,135.192382
"885",150.499991,150.700001,148.359993,148.370001,1666700,133.33219
"886",151.82999,155.009988,151.189994,151.629996,2636200,136.261774
"887",151.549999,152.459994,150.330004,152.28,1861200,136.845898
"888",152.01,153.049984,151.729993,152.59999,1619100,137.133456
"889",152.330007,155.739989,150.849988,155.070002,2744100,139.353123
"890",154.899999,154.969989,152.749994,153.999995,1836600,138.391565
"891",153.680005,154.789995,153.429988,154.709997,2509100,139.029606
"892",155.479997,155.860002,153.609983,153.959996,1456400,138.35562
"893",154.379999,154.949989,153.260002,154.119991,462900,138.499399
"894",154.320001,155.479997,153.499994,154.229996,735000,138.598255
"895",153.249994,153.640006,152.430004,153.220003,1190900,137.690628
"896",153.519994,154.899999,153.019993,153.399997,934900,137.85238
"897",153.429988,153.879999,151.609997,152.159988,1657100,136.738049
"898",152.389989,153.269993,151.019991,152.089998,1465300,136.675153
"899",152.140005,154.549986,151.55999,153.949988,1215500,138.346627
"900",154.029986,155.409991,153.789993,154.990004,1563500,139.281234
"901",154.990004,155.999997,153.699988,154.88,1765300,139.182379
"902",154.789995,155.289995,153.129998,154.349992,1784100,138.706089
"903",154.280002,154.829993,152.809992,154.200005,1376000,138.571303
"904",155.209998,156.139993,154.779987,155.69999,1665700,139.91926
"905",154.649999,156.610002,154.629983,155.169999,1326300,139.442985
"906",155.159991,156.589987,154.499995,156.23999,1502100,140.404529
"907",156.23999,157.899986,155.379984,157.179993,1588200,141.249259
"908",156.559996,157.699993,156.559996,157.400002,889400,141.44697
"909",157.360003,157.709984,156.079995,156.709999,1668200,140.826901
"910",157.170001,158.699994,155.970006,157.909994,1797800,141.905273
"911",158.219993,158.980001,157.239991,157.46,1297900,141.500887
"912",156.709999,157.889995,155.569986,156.129985,1574800,140.305673
"913",155.689999,155.780004,153.189996,153.189996,2225200,137.663662
"914",153.309992,154.259987,151.209993,151.929987,1999300,136.531359
"915",152.03,153.309992,151.910004,152.049999,1348900,136.639208
"916",151.079989,152.180003,149.599987,150.619987,1951700,135.354133
"917",151.430002,153.159989,151.209993,152.949987,1932100,137.447979
"918",153.009985,155.989989,152.299983,154.840001,2624800,139.146434
"919",154.099992,154.099992,150.749991,151.179986,2096700,135.857374
"920",151.439994,153.729995,150.410002,153.409989,1903300,137.861358
"921",152.999994,154.259987,152.359998,153.929989,1531600,138.328655
"922",153.90999,155.769996,153.680005,155.320002,1512000,139.577785
"923",156.019997,157.109987,153.659989,156.969991,1690800,141.060542
"924",157.440001,159.000001,156.699991,158.340005,1523300,142.2917
"925",158.089988,159.679995,157.669985,159.199994,1577500,143.064527
"926",157.659994,158.389995,156.999998,157.939985,1133900,143.055469
"927",157.309997,159.58999,157.130002,158.730001,1170000,143.771033
"928",158.469993,160.529993,158.369996,160.189988,1069100,145.093428
"929",160.269985,160.480003,158.529991,160.269985,1499900,145.165886
"930",159.599998,161.699997,159.549991,160.179996,1347900,145.084378
"931",160.039984,161.000003,158.980001,159.919988,1126100,144.848873
"932",159.639997,160.699996,158.730001,159.559999,1293200,144.522811
"933",159.750001,161.739996,159.389996,159.909996,1535900,144.839823
"934",159.989994,160.480003,159.06999,159.359989,1285900,144.34165
"935",160.520002,161.479988,159.939987,161.060001,1533400,145.88145
"936",161.249987,161.719996,159.230001,160.37999,1229600,145.265524
"937",160.31,162.179998,160.199995,161.290002,2377900,146.089775
"938",160.569992,162.080001,160.229986,161.93999,1381700,146.678507
"939",163.699999,164.659986,163.079986,164.359995,1649200,148.870447
"940",164.379994,164.500007,162.319994,164.109995,1379300,148.644007
"941",164.929985,164.929985,162.830002,163.569995,1171100,148.154898
"942",163.319995,163.579987,160.099999,161.709989,1573000,146.470182
"943",161.549994,162.159999,160.069991,160.89999,1308900,145.736518
"944",161.369999,162.580002,161.259995,162.080001,871600,146.805324
"945",161.39999,163.049995,161.39999,162.269987,1090800,146.977405
"946",162.770004,162.839994,161.109991,161.739996,928600,146.497361
"947",161.459988,162.830002,160.609991,161.069992,1094000,145.8905
"948",161.759995,163.290004,161.66999,162.719998,1328200,147.385006
"949",162.669991,163.560004,161.830001,163.469998,1005900,148.064325
"950",163.179999,163.679984,159.159996,159.639997,1682700,144.595269
"951",159.909996,160.329999,157.079996,160.329999,1748500,145.220245
"952",161.479988,162.139983,160.429996,161.279994,3037200,146.08071
"953",161.199997,161.649991,158.789999,160.329999,1134900,145.220245
"954",161.479988,162.540003,160.189988,161.909999,1286500,146.651342
"955",162.359993,162.739997,159.509993,159.509993,1352000,144.477517
"956",159.369997,161.420006,158.599997,161.379991,1278300,146.171283
"957",162.179998,163.859994,161.889999,163.859994,1568100,148.417567
"958",164.080004,164.830005,162.339993,163.99999,1627100,148.544369
"959",163.859994,165.129995,163.189991,164.919994,1236400,149.377671
"960",164.500007,164.929985,163.41,164.469983,1093800,148.97007
"961",165.189993,165.189993,163.269988,164.389986,928900,148.897612
"962",164.799997,166.149996,164.009998,165.390003,1466100,149.803386
"963",165.929986,168.019994,165.689994,167.079991,2149900,151.334106
"964",166.729994,167.479995,165.319997,167.309992,1317300,151.542431
"965",167.34999,167.950004,166.019992,167.430004,1267900,151.651134
"966",167.419996,168.059993,166.609997,167.059991,2179300,151.315992
"967",166.119988,168.149998,166.119988,166.379997,2116500,150.70008
"968",167.09999,168.189997,166.859998,168.079992,1169600,152.239866
"969",168.320001,170.599994,168.07,169.94999,1935500,153.933632
"970",170.809996,171.900002,169.590001,171.590004,1356300,155.419088
"971",170.889993,171.979983,169.039994,169.860001,1973800,153.852124
"972",170.309995,171.159993,169.799987,170.639993,1228400,154.558608
"973",170.999998,171.900002,169.149999,170.639993,1286700,154.558608
"974",170.650001,171.139993,169.509988,170.759989,1827400,154.667296
"975",171.009989,171.690001,170.269996,171.129986,1076900,155.002423
"976",171.189984,171.789981,170.389993,170.559995,1074600,154.48615
"977",171.059996,171.799989,169.519996,171.339987,1841600,155.192634
"978",171.499998,172.840005,170.559995,172.219992,1148200,155.989705
"979",172.249999,173.219993,171.789981,173.199994,1193300,156.87735
"980",173.089989,173.920004,171.579996,173.649988,992900,157.284936
"981",173.139996,174.469995,171.969992,173.06999,1376700,156.759598
"982",172.139995,174.049992,171.999999,174.049992,872000,157.647243
"983",173.199994,173.719994,172.460001,173.400004,816000,157.058511
"984",174.60999,175.939989,174.009993,175.730004,1573600,159.168928
"985",175.939989,176.679998,175.500003,176.049994,1323500,159.458762
"986",175.699997,176.949998,174.619998,175.64999,993100,159.096455
"987",176.129991,176.580002,175.529994,176.049994,972200,159.458762
"988",176.449997,177.310003,174.29,174.589991,1624700,158.136352
"989",173.579998,174.599999,173.27,174.269985,1505600,159.030646
"990",174.049992,175.049993,173.27,174.87999,1752200,159.587308
"991",174.489994,176.129991,174.10999,176.129991,1226200,160.728001
"992",175.639999,177.16,174.60999,175.509994,1038600,160.162221
"993",175.509994,176.1,174.699996,175.329984,950600,159.997952
"994",176.489996,176.839993,174.35999,174.399989,1046200,159.149282
"995",174.529993,175.239995,173.939987,174.020001,1148600,158.802522
"996",174.589991,175.469996,174.29,175.259994,798400,159.934082
"997",175.739995,176.609992,174.739994,176.549994,1528400,161.111276
"998",176.229988,176.599985,174.499986,175.939989,1470900,160.554614
"999",165.779999,165.899994,164.369995,165.289993,1190800,160.338589
"1000",164.919998,166.649994,164.039993,166.460007,1976700,161.473553
"1001",166.330002,166.929993,165.949997,166.800003,1589100,161.803365
"1002",166.899994,166.899994,165.630005,165.869995,1072800,160.901216
"1003",165.800003,167,165.050003,166.770004,1352900,161.774265
"1004",166.600006,169.990005,166.139999,169.839996,1551100,164.752293
"1005",170.25,170.339996,169,169.679993,1529100,164.597082
"1006",169.220001,170,166.770004,167,1354600,161.997371
"1007",166.710007,167.320007,165.339996,165.679993,1778600,160.716905
"1008",165.669998,166.199997,164.100006,164.690002,1272800,159.756571
"1009",164.720001,164.809998,163.279999,163.889999,1304600,158.980533
"1010",163.970001,164.419998,162.559998,164.139999,1569100,159.223044
"1011",164,164.820007,163.119995,163.509995,1100300,158.611911
"1012",163.309998,164.789993,162.740005,164.789993,1436200,159.853567
"1013",164.350006,166.669998,163.479996,166.5,1378900,161.512349
"1014",166.130005,167.330002,165.050003,167.270004,1407000,162.259287
"1015",167.979996,167.979996,165.880005,167.429993,2385600,162.414483
"1016",167.169998,168.059998,166.330002,166.660004,1182800,161.667559
"1017",166.25,166.979996,165.649994,166.369995,1378300,161.386238
"1018",165.770004,166.710007,165.600006,166.039993,1066100,161.066122
"1019",166.410004,166.470001,165.119995,165.789993,1143200,160.823611
"1020",165.210007,167.289993,165.080002,167.059998,1731200,162.055571
"1021",166.960007,167,165.539993,166.279999,1248300,161.298938
"1022",166.869995,167.509995,165.309998,166.880005,1093100,161.88097
"1023",166.699997,166.899994,165.449997,166.740005,900200,161.745165
"1024",166.679993,166.679993,164.940002,166.130005,831400,161.153437
"1025",166.130005,166.809998,165.800003,166.479996,1324700,161.492944
"1026",165.949997,167.690002,165.860001,166.710007,1183300,161.716064
"1027",165.960007,167.869995,165.070007,167.660004,1360000,162.637603
"1028",166.529999,169.130005,166.529999,168.220001,1026800,163.180826
"1029",167.970001,169.080002,167.550003,168.990005,837700,163.927764
"1030",169.100006,169.589996,168.399994,169.410004,982100,164.335181
"1031",169.449997,170.389999,168.839996,170.270004,1160400,165.169419
"1032",170.25,170.979996,169.619995,170.860001,1264400,165.741742
"1033",170.190002,170.929993,169.440002,169.610001,683600,164.529187
"1034",170.289993,171.270004,169.679993,171.029999,866700,165.906647
"1035",170.800003,170.800003,169.619995,170.410004,913900,165.305225
"1036",170.029999,172.009995,170.029999,171.330002,1491100,166.197664
"1037",171.350006,172.720001,168.740005,170.419998,1873000,165.31492
"1038",170.880005,171.309998,169.279999,171.309998,1479500,166.178259
"1039",170.690002,171.110001,168.550003,168.970001,1140900,163.908359
"1040",169,171,168.809998,170.470001,820500,165.363425
"1041",170.210007,171.009995,169.630005,170.100006,979900,165.004513
"1042",170.089996,171.009995,169,170.160004,1217400,165.062714
"1043",169.240005,169.960007,168.130005,168.190002,1293300,163.151726
"1044",166.130005,169.360001,165.820007,167.669998,1428500,162.647299
"1045",168.139999,168.929993,167.070007,168.380005,1228000,163.336036
"1046",168.199997,168.289993,165.979996,166.360001,1440500,161.376543
"1047",166.029999,166.770004,165.160004,165.300003,1569500,160.348299
"1048",165.580002,166.759995,165.020004,165.270004,1721300,160.319199
"1049",166.220001,166.740005,165.139999,166.279999,1628600,161.298938
"1050",166.630005,168.380005,166.300003,168.039993,1097900,163.00621
"1051",168.050003,168.259995,167.119995,167.130005,1250900,162.123481
"1052",166.449997,168.520004,166.449997,168.520004,1455900,164.753349
"1053",169.130005,169.279999,167.369995,168.25,1189200,164.48938
"1054",169.089996,169.410004,167.770004,168.850006,2295400,165.075975
"1055",169.089996,170.419998,168.979996,170.240005,1020200,166.434906
"1056",170.199997,170.360001,169.309998,169.869995,998300,166.073166
"1057",169.800003,171,168.770004,170.520004,794000,166.708646
"1058",170.960007,171.490005,170.289993,170.460007,865100,166.64999
"1059",170.190002,170.860001,169.270004,169.419998,1112400,165.633227
"1060",169.899994,170.270004,168.789993,169.210007,943900,165.427929
"1061",168.869995,170.279999,168.550003,169.25,818700,165.467028
"1062",169.25,169.759995,168.75,169.509995,639500,165.721212
"1063",169.080002,169.669998,168.649994,168.979996,725700,165.203059
"1064",169.600006,170.429993,168.979996,170.029999,1641300,166.229593
"1065",170.619995,170.740005,169.630005,170.119995,940800,166.317578
"1066",170.529999,172.210007,169.679993,170.789993,829900,166.972601
"1067",170.759995,172.070007,169.860001,170.300003,1066000,166.493562
"1068",170.809998,173.309998,170.589996,173.179993,1410000,169.30918
"1069",172.860001,173.229996,172.119995,172.389999,877600,168.536844
"1070",172.050003,172.960007,171.619995,172.440002,1089500,168.58573
"1071",172.110001,172.770004,170.050003,170.429993,1368900,166.620646
"1072",170.300003,170.990005,169.330002,169.919998,1193500,166.122051
"1073",169.490005,169.539993,164.199997,165.5,2819600,161.800846
"1074",165.520004,166.229996,164.440002,165.539993,1538200,161.839945
"1075",165.940002,168.289993,165.449997,167.220001,1390900,163.482403
"1076",166.5,169.179993,166.5,167.509995,1132200,163.765914
"1077",168.169998,168.169998,165.360001,166.020004,1636500,162.309227
"1078",166.490005,166.919998,165.580002,165.740005,2401700,162.035487
"1079",165.75,166,164.639999,165.139999,1263900,161.448892
"1080",165.25,166.190002,164.339996,164.339996,1314700,160.66677
"1081",164.100006,165.940002,163.380005,163.600006,1597200,159.94332
"1082",163.550003,164.259995,162.490005,162.710007,1150800,159.073213
"1083",162.889999,165.070007,162.429993,164.660004,921000,160.979625
"1084",163.889999,164.460007,162.5,164.419998,856800,160.744984
"1085",164.699997,165.149994,163.169998,164.419998,1444900,160.744984
"1086",164.289993,165.929993,163.889999,164.910004,1405600,161.224037
"1087",164.710007,165.589996,163.410004,164.490005,1200600,160.813426
"1088",164.649994,165.960007,164.020004,165.809998,983500,162.103915
"1089",165.949997,167.169998,165.389999,166.100006,852900,162.387441
"1090",165.210007,165.929993,164.339996,164.380005,899000,160.705884
"1091",164.779999,168.169998,164.5,168.089996,1484900,164.332952
"1092",168.199997,170.649994,167.860001,168.660004,2010700,164.890219
"1093",169.580002,171.070007,168.410004,168.429993,1298600,164.665349
"1094",168.410004,169.779999,167.399994,167.470001,1409900,163.726815
"1095",168.179993,170.75,167.470001,169.679993,1674600,165.88741
"1096",169.199997,169.199997,165.600006,165.960007,3691000,162.250571
"1097",164.759995,166.880005,164.130005,166.270004,1962100,162.55364
"1098",166.919998,168.669998,165.220001,168.419998,1872400,164.655578
"1099",168.669998,170.419998,168.130005,170.350006,1050300,166.542448
"1100",170.369995,172.029999,170.050003,172.029999,1400700,168.18489
"1101",172.339996,173.910004,171.279999,171.440002,1182000,167.608081
"1102",172.320007,172.880005,171.020004,172.440002,1419600,168.58573
"1103",172.800003,173.949997,171.869995,172.860001,1326900,168.99634
"1104",172.880005,174.699997,172.880005,174.190002,1093900,170.296615
"1105",174.699997,177.020004,174.119995,177.020004,1797400,173.063362
"1106",176.589996,177.449997,174.779999,175.979996,1660300,172.046599
"1107",175.509995,176.889999,174.869995,176.889999,1007000,172.936263
"1108",178.669998,179.610001,176.889999,179.210007,1584900,175.204415
"1109",179.800003,182.610001,179.360001,182.419998,2472900,178.342659
"1110",182,183.5,181.050003,183.029999,2453100,178.939025
"1111",183.759995,184.029999,180.809998,181.639999,1341000,177.580094
"1112",181.669998,182.110001,179.779999,180.080002,1209900,176.054965
"1113",180.809998,180.809998,179.259995,179.440002,1374500,175.42927
"1114",179.110001,182.320007,178.740005,182.270004,1385300,178.196017
"1115",181.589996,182.520004,179.889999,180.610001,1226400,176.573117
"1116",180.5,180.619995,177.470001,178.320007,1439900,175.598242
"1117",178.330002,179.740005,178.220001,179.559998,1179100,176.819305
"1118",179.139999,179.699997,177.339996,178.029999,1037800,175.31266
"1119",178.110001,178.940002,177.809998,178.479996,794800,175.755788
"1120",178.869995,179.600006,178.009995,179.190002,808800,176.454958
"1121",180.380005,180.589996,175.360001,176.369995,2069300,173.677993
"1122",176.429993,178.899994,175.600006,178.869995,1957700,176.139835
"1123",180,180.300003,178.240005,178.449997,2077100,175.726247
"1124",178.210007,180.039993,178.210007,178.580002,1711500,175.854268
"1125",178.580002,179.690002,178.5,179.009995,1894800,176.277697
"1126",179.490005,180.979996,179.449997,180.690002,1071000,177.932063
"1127",181.460007,183.429993,180.270004,180.800003,826700,178.040384
"1128",180.380005,182.589996,180.130005,180.380005,1659700,177.626797
"1129",180.649994,182.050003,179.399994,181.850006,1506400,179.074361
"1130",181.889999,182.25,180.899994,181.600006,1026100,178.828176
"1131",181.789993,182.399994,180.289993,182.050003,927400,179.271305
"1132",181.289993,181.289993,179.300003,180.830002,1342800,178.069925
"1133",181.210007,183.179993,181.210007,182.860001,1284300,180.068939
"1134",180.970001,182.660004,180.660004,182.229996,1069100,179.44855
"1135",182.160004,183.190002,181.449997,182.710007,1203100,179.921235
"1136",183.270004,183.779999,182.020004,182.860001,1553600,180.068939
"1137",181.669998,183.600006,180.440002,180.440002,1595000,177.685878
"1138",181,181.770004,179.240005,180.320007,1468700,177.567715
"1139",180.130005,181.419998,178.289993,179.149994,1359200,176.41556
"1140",180,183.300003,179.460007,182.979996,1356500,180.187103
"1141",184.289993,185.509995,183,185.470001,1292600,182.639102
"1142",185.660004,185.949997,183.529999,183.529999,2765400,180.728711
"1143",185.029999,187.679993,184.270004,187.460007,1245100,184.598734
"1144",187.619995,188.179993,185.509995,186.339996,984000,183.495818
"1145",186.600006,187.470001,184.830002,185.119995,1013700,182.294439
"1146",185.369995,186.429993,184.580002,184.630005,637400,181.811927
"1147",184.839996,186.889999,184.690002,186.509995,964500,183.663222
"1148",185.990005,186.820007,185.110001,185.550003,702700,182.717883
"1149",186.190002,187.100006,182.100006,182.110001,1110600,179.330387
"1150",183.149994,185.570007,182.970001,185.339996,1229100,182.511082
"1151",185.550003,186.720001,183.830002,186.100006,1267300,183.259491
"1152",187.190002,192.279999,186.899994,191.279999,2915600,188.36042
"1153",191.949997,194.960007,190.800003,194.800003,2138400,191.826697
"1154",195.199997,195.679993,193.339996,194.520004,1640900,191.550972
"1155",194.960007,196.669998,194.220001,196.570007,1574100,193.569685
"1156",196.880005,197.639999,196.100006,196.759995,1133200,193.756772
"1157",196.809998,198.029999,195.929993,196.889999,1360700,193.884793
"1158",195.860001,199.029999,195.309998,198.630005,1720900,195.59824
"1159",198.630005,200.419998,198.059998,200.070007,1468400,197.016263
"1160",200.419998,201.029999,198.380005,200.800003,1604600,197.735117
"1161",201.300003,201.860001,199.039993,199.630005,1872000,196.582977
"1162",199.070007,200.550003,198.029999,200.220001,1199800,197.163968
"1163",201.009995,204.470001,199.919998,204.029999,1432500,200.915812
"1164",204.619995,204.910004,202.520004,203.110001,1245100,200.009856
"1165",202.630005,205.270004,202.160004,205.160004,970200,202.028569
"1166",204.380005,205.679993,203.690002,204.679993,992600,201.555884
"1167",205.800003,206.309998,203.509995,203.509995,1615500,200.403744
"1168",203.169998,205.050003,202.929993,204.759995,1255000,201.634665
"1169",202.470001,203.869995,198.350006,198.660004,2183300,195.627781
"1170",199.039993,199.580002,195.020004,199.410004,1617000,196.366333
"1171",200.139999,200.139999,197,200.089996,2119000,197.035947
"1172",200.089996,202.860001,198.490005,201.830002,1716200,198.749394
"1173",202.179993,203.5,200.910004,203.220001,1055400,200.118177
"1174",201.75,202.350006,193.710007,195.080002,2336500,192.102422
"1175",195.639999,196.470001,193.779999,194.110001,859600,191.147226
"1176",195,195.5,192.139999,194.75,1894700,191.777457
"1177",194.169998,194.860001,191.009995,192.419998,1281400,190.855013
"1178",192.919998,194.929993,191.889999,194.720001,1238200,193.13631
"1179",193.850006,194.279999,191.800003,193.110001,1016100,191.539404
"1180",192.929993,195.649994,192.270004,192.809998,1006700,191.24184
"1181",192.880005,194.600006,190.770004,194.279999,934700,192.699886
"1182",193.309998,193.770004,189.350006,189.809998,1167100,188.26624
"1183",189.330002,192.199997,189.199997,191.809998,1335200,190.249974
"1184",192.190002,193.830002,191.690002,193.610001,755800,192.035337
"1185",192.850006,193.160004,189.570007,190.059998,1367200,188.514207
"1186",190.119995,192.5,189.800003,190.479996,875300,188.930789
"1187",190.029999,190.470001,187.130005,187.139999,1431600,185.617957
"1188",187.889999,191.460007,186.789993,190.360001,2095100,188.81177
"1189",190.490005,192.929993,189.529999,190.039993,1278700,188.494365
"1190",189.289993,190.089996,188.119995,189.610001,1088700,188.06787
"1191",189.5,189.869995,187.160004,187.559998,1017400,186.03454
"1192",188.119995,189.399994,186.990005,187.130005,1422800,185.608044
"1193",183.960007,183.960007,180.130005,180.580002,2256900,179.111313
"1194",181.820007,183.220001,180.289993,180.440002,2257900,178.972453
"1195",180.029999,181.649994,179.130005,179.919998,2559700,178.456678
"1196",179.690002,180.610001,178.839996,179.350006,1440400,177.891321
"1197",180.149994,183.619995,180.149994,183.600006,1826900,182.106755
"1198",183.339996,185,182.320007,183.979996,2203100,182.483655
"1199",185.149994,187.970001,184.369995,187.070007,1580200,185.548535
"1200",186.169998,187.350006,185.300003,186.130005,1600300,184.616177
"1201",186,191.699997,185.320007,191.5,1824000,189.942497
"1202",190.839996,192.649994,190.479996,192.100006,2209400,190.537624
"1203",194.089996,197.559998,193.029999,197.339996,2895000,195.734996
"1204",197.320007,199.089996,195.830002,197.539993,2100700,195.933366
"1205",197.479996,198.279999,196.320007,196.830002,1971400,195.229149
"1206",197.360001,197.919998,193.139999,194.149994,1904400,192.570938
"1207",192.690002,193.979996,191.630005,192.649994,1803100,191.083138
"1208",192.380005,194.970001,192.009995,194.259995,1465100,192.680044
"1209",194.800003,197.460007,194.070007,196.970001,1196900,195.36801
"1210",196.5,197.910004,194.970001,195.639999,1872600,194.048825
"1211",195.820007,198.580002,194.009995,197.990005,2409400,196.379719
"1212",200,200.979996,198.539993,199.360001,1670400,197.738571
"1213",199.880005,202.279999,199.470001,200.800003,1130200,199.166862
"1214",200.259995,200.860001,198.289993,198.289993,987200,196.677266
"1215",198.130005,199.25,197.080002,197.460007,1240700,195.85403
"1216",196.869995,196.869995,192.490005,193.130005,1753300,191.559245
"1217",193.990005,194.770004,190.910004,191.270004,1903900,189.714372
"1218",191.649994,191.970001,190.330002,190.330002,1371900,188.782015
"1219",191.169998,192.460007,190.809998,191.419998,1508800,189.863146
"1220",191.490005,192.179993,189.759995,190.039993,1104200,188.494365
"1221",189.059998,191.270004,188.410004,190.100006,921400,188.55389
"1222",189.410004,190.470001,187.649994,188.259995,1165200,186.728843
"1223",188.449997,189.789993,187.779999,188.600006,1048000,187.06609
"1224",188.5,190.929993,188.5,188.830002,853800,187.294215
"1225",188.830002,190.539993,188.679993,189.110001,755200,187.571936
"1226",189.089996,190.130005,188.229996,189.059998,1106800,187.52234
"1227",189.169998,190.960007,188.399994,188.710007,890600,187.175196
"1228",189.740005,190.630005,189.039993,189.880005,985400,188.335678
"1229",189.089996,189.470001,187.5,188.25,999900,186.71893
"1230",185.889999,187.649994,182.610001,183.100006,1879100,181.610822
"1231",182.259995,183.190002,180.550003,181.490005,2136000,180.013916
"1232",181.759995,185.789993,181.759995,184.169998,1895100,182.672112
"1233",184.910004,185.949997,182.929993,183.369995,1578800,181.878615
"1234",183.800003,184.059998,180.100006,180.460007,2488800,178.992294
"1235",180.350006,182.210007,180.190002,181.610001,2084200,180.132935
"1236",181.610001,184.699997,181,183.149994,1681300,181.660403
"1237",185.669998,189.259995,185.559998,187.649994,1612200,186.123804
"1238",187.029999,188.080002,183.600006,184.169998,1083200,182.672112
"1239",182.710007,185.070007,181.75,184.429993,1063900,182.929992
"1240",184.289993,185.789993,180.919998,181.339996,1146500,181.339996
"1241",182.380005,185.009995,182.240005,184.759995,911700,184.759995
"1242",185.440002,186.619995,184.419998,185.610001,1262000,185.610001
"1243",184.570007,185.479996,183.779999,184.779999,916100,184.779999
"1244",183.990005,186.449997,183.220001,184.029999,1117700,184.029999
"1245",185.199997,185.789993,183.509995,183.589996,1175000,183.589996
"1246",184.210007,185.320007,183.050003,183.539993,1605100,183.539993
"1247",182.860001,185.070007,182.210007,183.619995,821200,183.619995
"1248",183.440002,183.570007,181.619995,182.080002,971500,182.080002
"1249",182.979996,184.699997,181.779999,184.139999,1223500,184.139999
"1250",183.539993,184.75,182.919998,183.820007,966800,183.820007
"1251",184.130005,184.570007,180.759995,181.399994,2484100,181.399994
"1252",181.639999,184.080002,180,183.389999,1133700,183.389999
"1253",183.25,183.649994,181.080002,182.149994,980800,182.149994
"1254",182.199997,182.210007,178.449997,178.929993,1113000,178.929993
"1255",178.490005,180.039993,178,179.029999,1253300,179.029999
"1256",177.240005,178.710007,175.429993,176.610001,1483200,176.610001
"1257",176.589996,176.589996,175.330002,175.610001,1603100,175.610001
"1258",175.839996,176.149994,174.210007,174.580002,1487800,174.580002
"1259",175.020004,177.990005,174.720001,176.350006,1373900,176.350006
